길버트	gilbert	길버트	gilbert		N;MASC;SG
자정	minuit	자정	minuit		PROPN
자정	midnight	자정	midnight		PROPN
토모에	tomoe	토모+에	tomoe	ADV	PROPN
싸이	psy	싸이	psy		N;MASC;SG
절단	amputer	절단	amputer	N	V;NFIN
프로토타입	prototypage	프로토타입	prototypage		N;MASC;SG
프로토타입	prototype	프로토타입	prototype		N;MASC;SG
프로토타입	prototypes	프로토타입	prototype		N;MASC;PL
프로토타입	prototypes	프로토타입	prototype		N;MASC;PL
템플	temple	템플	temple		N;MASC;SG
템플	tempe	템플	tempe		N;FEM;SG
웰스	welles	웰스	wel		PROPN
웰스	puits	웰스	puits		N;MASC;SG
웰스	wells	웰스	wel		PROPN
에덴	éden	에덴	éden		N;MASC;SG
에덴	eden	에덴	eden		PROPN
피보나치	fibonacci	피보나치	fibonacci		N;MASC;SG
에두아르도	eduardo	에두아르+도	eduardo	PROPN	PROPN
코브라	cobra	코브+이+라	cobra		N;MASC;SG
플라톤	platon	플라톤	platon		PROPN
항생제	antibiotique	항생제	antibiotique	N	ADJ;MASC;SG
항생제	antibiotique	항생제	antibiotique	N	ADJ;MASC;SG
그리피스	griffith	그리피스	griffith	PROPN	PROPN
그리피스	griffiths	그리피스	griffith	PROPN	PROPN
민트	menthe	민트	menthe		N;FEM;SG
롤리	raleigh	롤리	raleigh	PROPN	PROPN
트로이아	troie	트로이아	troie	PROPN	N;MASC;SG
트로이아	troy	트로이아	troy	PROPN	PROPN
컨셉	concept	컨셉	concept		N;MASC;SG
컨셉	notions	컨셉	notion		N;FEM;PL
컨셉	concepts	컨셉	concept		N;MASC;PL
제우스	zeus	제우스	zeus		PROPN
긴장	nerveux	긴장	nerveux	N	ADJ;MASC;SG
긴장	nerveuse	긴장	nerveux	N	ADJ;FEM;SG
워털루	waterloo	워털루	waterloo	PROPN	PROPN
지다	jeddah	지+다	jeddah		PROPN
노구치	noguchi	노구치	noguchi		PROPN
질투	jalouse	질투	jalouse	N	ADJ;FEM;SG
질투	jaloux	질투	jalou	N	ADJ;MASC;SG
안젤로	angelo	안젤+로	angelo	ADV	PROPN
안젤로	angela	안젤+로	angela	ADV	N;FEM;SG
원예	horticulture	원예	horticulture		N;FEM;SG
원예	horticole	원예	horticole		ADJ;MASC;SG
원예	horticoles	원예	horticole		ADJ;MASC;PL
원예	horticole	원예	horticole		ADJ;MASC;SG
원예	horticulture	원예	horticulture		N;FEM;SG
원예	horticoles	원예	horticole		ADJ;MASC;PL
지부티	djibouti	지부티	djibouti	PROPN	PROPN
스탠포드	stanford	스탠포드	stanford		PROPN
마이코	maiko	마이코	maiko		PROPN
몽골족	mongols	몽골족	mongol	PROPN	N;MASC;PL
몽골족	mongol	몽골족	mongol	PROPN	N;MASC;SG
몽골족	mongole	몽골족	mongol	PROPN	ADJ;FEM;SG
프라이스	prix	프라이스	prix		N;MASC;SG
프라이스	tarif	프라이스	tarif		N;MASC;SG
프라이스	pryce	프라이스	pryce		N;MASC;SG
불규칙	irrégularité	불규칙	irrégularité		N;FEM;SG
불규칙	irréguliers	불규칙	irrégulier		ADJ;MASC;PL
불규칙	irrégulier	불규칙	irrégulier		ADJ;MASC;SG
불규칙	irrégulière	불규칙	irrégulier		ADJ;FEM;SG
불규칙	irrégulières	불규칙	irrégulier		ADJ;FEM;PL
사자자리	leonis	사자자리	leoni	N	PROPN
사자자리	léo	사자자리	léo	N	PROPN
사자자리	leo	사자자리	leo	N	PROPN
스테파니	stefani	스테파니	stefani		PROPN
스테파니	stefanie	스테파니	stefanie		N;FEM;SG
스테파니	stéphanie	스테파니	stéphanie		N;FEM;SG
스테파니	stephanie	스테파니	stephanie		N;FEM;SG
스테파니	steph	스테파니	steph		INTJ
킬로그램	kilogrammes	킬로그램	kilogramme		N;MASC;PL
킬로그램	kilogramme	킬로그램	kilogramme		N;MASC;SG
킬로그램	kilogramme	킬로그램	kilogramme		N;MASC;SG
두부	tofu	두부	tofu		N;MASC;SG
볼프스부르크	wolfsburg	볼프스부르크	wolfsburg	PROPN	N;MASC;SG
쿠르드	kurdistan	쿠르드	kurdistan	PROPN	N;MASC;SG
차분한	calme	차분+하+ㄴ	calme	V	ADJ;MASC;SG
차분한	calmes	차분+하+ㄴ	calme	V	ADJ;MASC;PL
바니	barney	바니	barney		N;MASC;SG
바니	varney	바니	varney		N;MASC;SG
아순시온	asuncion	아순+시온	asuncion	PROPN	N;FEM;SG
기사도	chevalerie	기사+도	chevalerie	ADV	N;FEM;SG
디아스	díaz	디아스	díaz	PROPN	PROPN
디아스	díaz	디아스	díaz	PROPN	PROPN
디아스	diaz	디아스	diaz	PROPN	PROPN
볼리바르	bolivar	볼리바르	bolivar	PROPN	PROPN
볼리바르	bolivar	볼리바르	bolivar	PROPN	PROPN
볼리바르	bolívar	볼리바르	bolívar	PROPN	PROPN
엘렌	hélène	엘렌	hélène		N;FEM;SG
엘렌	ellen	엘렌	ellen		PROPN
천하무적	invincible	천하무적	invincible	N	ADJ;MASC;SG
천하무적	invincibles	천하무적	invincible	N	ADJ;MASC;PL
모방	imitation	모방	imitation		N;FEM;SG
모방	imitations	모방	imitation		N;FEM;PL
고민	perturbations	고민	perturbation		N;FEM;PL
고민	troubles	고민	trouble		ADJ;MASC;PL
그놈	nain	그놈	nain		N;MASC;SG
그놈	gnome	그놈	gnome		N;MASC;SG
약사	pharmaciens	약사	pharmacien		N;MASC;PL
약사	pharmacien	약사	pharmacien		N;MASC;SG
약사	pharmacien	약사	pharmacien		N;MASC;SG
용접	souder	용접	souder	N	V;NFIN
용접	souder	용접	souder	N	V;NFIN
수프	potage	수프	potage		N;MASC;SG
수프	soupes	수프	soupe		N;FEM;PL
수프	soupe	수프	soupe		N;FEM;SG
수프	soupes	수프	soupe		N;FEM;PL
측도	mesurer	측도	mesurer		V;NFIN
측도	mesure	측도	mesure		N;FEM;SG
사쿠라다	sakurada	사쿠라다	sakurada		PROPN
리라	lires	리+라	lire		N;FEM;PL
리라	lira	리+라	lire		V;IND;SG;3;PRS;FIN
리라	lyre	리+라	lyre		N;FEM;SG
트와일라잇	pénombre	트와일라인	pénombre	ADV	N;FEM;SG
트와일라잇	crépuscule	트와일라인	crépuscule	ADV	N;MASC;SG
트와일라잇	twilight	트와일라인	twilight	ADV	PROPN
나탈리	natalie	나탈리	natalie		ADJ;FEM;SG
나탈리	nathalie	나탈리	nathalie		PROPN
대문자	majuscule	대문자	majuscule		N;FEM;SG
대문자	majuscules	대문자	majuscule		N;FEM;PL
대문자	majuscule	대문자	majuscule		N;FEM;SG
대문자	capitalisation	대문자	capitalisation		N;FEM;SG
대문자	majuscules	대문자	majuscule		N;FEM;PL
에밀리오	emilio	에밀리오	emilio	PROPN	PROPN
우크라이나인	ukrainiens	우크라이+이+인	ukrainien		ADJ;MASC;PL
악용	abuser	악용	abuser	N	V;NFIN
콕스	cox	콕스	cox		PROPN
초보자	débutant	초보자	débutant		V;PRS;V.PTCP
초보자	débutants	초보자	débutant		ADJ;MASC;PL
초보자	novices	초보자	novice		N;MASC;PL
초보자	débutante	초보자	débutant		ADJ;FEM;SG
초보자	novice	초보자	novice		N;MASC;SG
초보자	débutante	초보자	débutant		ADJ;FEM;SG
초보자	débutant	초보자	débutant		V;PRS;V.PTCP
초보자	débutants	초보자	débutant		ADJ;MASC;PL
바부다	barbuda	바부+이+다	barbuda	PROPN	PROPN
카슈미르	cachemire	카슈미르	cachemire	PROPN	N;MASC;SG
블리치	javel	블리치	javel		N;FEM;SG
수수	sorgho	수수	sorgho		N;MASC;SG
수수	seuss	수수	seus		PROPN
히타이트	hittites	히타이트	hittite	PROPN	ADJ;MASC;PL
히타이트	hittite	히타이트	hittite	PROPN	ADJ;MASC;SG
히트맨	hitman	히트맨	hitman		PROPN
버니	bernie	버니	bernie		PROPN
토레스	torres	토레스	torre	PROPN	PROPN
아스투리아스	asturien	아스투리아스	asturien	PROPN	ADJ;MASC;SG
에리트레아	érythrée	에리트레아	érythré	PROPN	ADJ;FEM;SG
명목	nominale	명목	nominal	N	ADJ;FEM;SG
명목	nominal	명목	nominal	N	ADJ;MASC;SG
엘비스	elvis	엘비스	elvis		PROPN
텔레노벨라	telenovela	텔레노벨+라	telenovela		N;FEM;SG
귀한	rareté	귀하+ㄴ	rareté		N;FEM;SG
귀한	rare	귀하+ㄴ	rare		ADJ;MASC;SG
귀한	saignant	귀하+ㄴ	saigner		V;PRS;V.PTCP
귀한	rares	귀하+ㄴ	rare		ADJ;MASC;PL
리베라	rivera	리베+이+라	river		PROPN
복수형	plurielle	복수형	pluriel	N	ADJ;FEM;SG
양수	positive	양수	positif		ADJ;FEM;SG
양수	positives	양수	positif		ADJ;FEM;PL
양수	positif	양수	positif		ADJ;MASC;SG
양수	positifs	양수	positif		ADJ;MASC;PL
어색한	gênant	어색하+ㄴ	gênant	V	ADJ;MASC;SG
어색한	maladroit	어색하+ㄴ	maladroit	V	ADJ;MASC;SG
어색한	embarrassant	어색하+ㄴ	embarrassant	V	ADJ;MASC;SG
미즈사와	mizusawa	미즈사+와	mizusawa	CONJ	PROPN
피카츄	pikachu	피카츄	pikachu		PROPN
불가피한	inévitable	불가피+하+ㄴ	inévitable	V	ADJ;MASC;SG
불가피한	inéluctable	불가피+하+ㄴ	inéluctable	V	ADJ;MASC;SG
불가피한	inévitablement	불가피+하+ㄴ	inévitablement	V	ADV
불가피한	inévitables	불가피+하+ㄴ	inévitable	V	ADJ;MASC;PL
바바라	barbara	바바+라	barbara		PROPN
레아	rhea	레아	rhea		PROPN
레아	lea	레아	lea		N;FEM;SG
레아	léa	레아	lea		PROPN
아톰	atome	아톰	atome		N;MASC;SG
아톰	atom	아톰	atom		N;MASC;SG
마시기	boire	말+시+기	boire		V;NFIN
마시기	boisson	말+시+기	boisson		N;FEM;SG
마시기	potable	말+시+기	potable		ADJ;MASC;SG
류블랴나	ljubljana	류블+히+나	ljubljana	PROPN	PROPN
위생	hygiénique	위생	hygiénique	N	ADJ;MASC;SG
위생	sanitaire	위생	sanitaire	N	ADJ;MASC;SG
위생	sanitaires	위생	sanitaire	N	ADJ;MASC;PL
팩터	zin	팩터	zin		
팩터	facteur	팩터	facteur		N;MASC;SG
팩터	factor	팩터	factor		PROPN
올라프	olaf	올라프	olaf		PROPN
사구	dune	사구	dune	N	ADJ;FEM;SG
노예제	slave	노예제	slave	N	ADJ;MASC;SG
아쉬운	easy	아쉽+ㄴ	easy	ADJ	N;MASC;SG
아쉬운	facilité	아쉽+ㄴ	faciliter	ADJ	V;FEM;SG;PST;V.PTCP
유미코	yumiko	유미코	yumiko		PROPN
인류학	anthropologique	인류학	anthropologique	N	ADJ;MASC;SG
에어아시아	airasia	에어아시아	airasia		N;MASC;SG
레이어	pondeuses	레이어	pondeur		N;FEM;PL
레이어	couches	레이어	couche		N;FEM;PL
레이어	calques	레이어	calque		N;MASC;PL
레이어	couche	레이어	couche		N;FEM;SG
레이어	calque	레이어	calque		N;MASC;SG
집착	obsédé	집착	obséder	N	V;MASC;SG;PST;V.PTCP
집착	obsédée	집착	obséder	N	V;FEM;SG;PST;V.PTCP
집착	obsédés	집착	obséder	N	V;MASC;PL;PST;V.PTCP
음주	boire	음주	boire		V;NFIN
음주	boisson	음주	boisson		N;FEM;SG
음주	potable	음주	potable		ADJ;MASC;SG
음주	intoxication	음주	intoxication		N;FEM;SG
음주	ivresse	음주	ivresse		N;FEM;SG
가입자	abonné	가입자	abonné	N	V;MASC;SG;PST;V.PTCP
가입자	abonnés	가입자	abonné	N	V;MASC;PL;PST;V.PTCP
스프린트	sprint	스프린트	sprint		N;MASC;SG
호프만	hoffmann	호프+만	hoffmann	PROPN	PROPN
호프만	hoffmann	호프+만	hoffmann	PROPN	PROPN
호프만	hoffman	호프+만	hoffman	PROPN	PROPN
팍스	pax	팍스	pax		N;FEM;SG
패티	patti	패티	patti		PROPN
패티	patty	패티	patty		PROPN
보일러	chaudière	보이러	chaudière		N;FEM;SG
보일러	chaudières	보이러	chaudière		N;FEM;PL
신선	frais	신선	frais		ADJ;MASC;SG
신선	fraiche	신선	fraiche		ADJ;FEM;SG
신선	fraîche	신선	frais		ADJ;FEM;SG
신선	fraîcheur	신선	fraîcheur		N;FEM;SG
에이커	hectare	에이커	hectare		N;MASC;SG
에이커	acre	에이커	acre		N;MASC;SG
에이커	hectares	에이커	hectare		N;MASC;PL
에이커	acres	에이커	acre		N;MASC;PL
광둥어	cantonais	광둥어	cantonais	PROPN	ADJ;MASC;SG
조차도	meme	조차도	même		INTJ
조차도	même	조차도	même		ADV
가루	poudre	가루	poudre		N;FEM;SG
가루	poudres	가루	poudre		N;FEM;PL
리히터	richter	리히터	richter		PROPN
아르곤	argon	아르곤	argon		N;MASC;SG
웨슬리	wesley	웨슬리	wesley		PROPN
니제르	nigérien	니제르	nigérien	PROPN	ADJ;MASC;SG
니제르	niger	니제르	niger	PROPN	N;MASC;SG
퀸시	quincy	퀸시	quincy		PROPN
독성	toxique	독성	toxique	N	ADJ;MASC;SG
독성	toxiques	독성	toxique	N	ADJ;MASC;PL
트릭	trick	트릭	trick		PROPN
트릭	astuce	트릭	astuce		N;FEM;SG
트릭	astuces	트릭	astuce		N;FEM;PL
트릭	ruses	트릭	ruse		N;FEM;PL
코멘트	commentaire	코멘트	commentaire		N;MASC;SG
코멘트	commente	코멘트	commenter		V;IND;SG;3;PRS;FIN
코멘트	commenter	코멘트	commenter		V;NFIN
루안다	luanda	루안+이+다	luanda	PROPN	PROPN
