mekaniği	mehāniķi	mekanik	mehāniķis	N;NOM;SG;3	N;NOM;MASC;PL
dostlar	draugi	dost	draugs	ADJ;NOM;PL;3	N;NOM;MASC;PL
dostlar	draugiem	dost	draugs	ADJ;NOM;PL;3	N;DAT;MASC;PL
stevens	stīvensa	stevens	stīvens		PROPN;NOM;FEM;SG
juliet	džuljeta	juliet	džuljets		N;NOM;FEM;SG
sarhoş	piedzēries	sarhoş	piedzērties		V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP
yankı	echo	yankı	echo		
sergiler	izstādēs	sergi	izstāde	N;NOM;PL;3	N;ESS;FEM;PL
sergiler	piemīt	sergi	piemist	N;NOM;PL;3	V;FH;IND;3;POS;PRS;FIN;ACT
keşiş	mūks	keşiş	mūks		N;NOM;MASC;SG
temsilci	rep	temsilci	rep		
temsilci	pārstāvis	temsilci	pārstāvis		N;NOM;MASC;SG
temsilci	aģents	temsilci	aģents		N;NOM;MASC;SG
temsilci	aģente	temsilci	aģente		N;NOM;FEM;SG
yaratır	izveido	yarat	izveidot	V;IPFV;IND;SG;3;POS	V;IMP;SG;2;POS;FIN;ACT
yaratır	rada	yarat	radīt	V;IPFV;IND;SG;3;POS	V;FH;IND;3;POS;PRS;FIN;ACT
sansür	cenzūru	sansür	cenzūra		N;ACC;FEM;SG
durağan	stabili	durağan	stabilis	ADJ	ADV
resimli	ilustrēta	resimli	ilustrēta		N;NOM;FEM;SG
resimli	ilustratīvs	resimli	ilustratīvs		ADJ;NOM;MASC;SG
pir	pirs	pir	pirs		N
strauss	strauss	strauss	strauss		N;NOM;MASC;SG
faktör	faktoram	faktör	faktors		N;DAT;MASC;SG
faktör	koeficients	faktör	koeficients		N;NOM;MASC;SG
faktör	faktoru	faktör	faktors		N;ACC;MASC;PL
faktör	faktors	faktör	faktors		N;NOM;MASC;SG
sevinç	prieks	sevinç	prieks		N;NOM;MASC;SG
sevinç	prieka	sevinç	prieks		N;GEN;MASC;SG
canlılar	radījumi	canlı	radījums	ADJ;NOM;PL;3	N;NOM;MASC;PL
yayıncı	izdevējs	yayıncı	izdevējs		N;NOM;MASC;SG
yayıncı	raidorganizācija	yayıncı	raidorganizācija		N;NOM;FEM;SG
tazminat	kompensācijas	tazminat	kompensācija		N;NOM;FEM;PL
tazminat	kompensācija	tazminat	kompensācija		N;NOM;FEM;SG
tazminat	atlaišanas	tazminat	atlaišana		N;NOM;FEM;SG
tazminat	zaudējumi	tazminat	zaudējums		N;NOM;MASC;PL
dışarıda	ārpus	dışarı	ārpus	N;ESS;SG;3	ADV
dışarıda	ārpuses	dışarı	ārpuse	N;ESS;SG;3	N;NOM;FEM;PL
joão	joão	joão	joss	PROPN;NOM;SG;3	
manzara	skatus	manzara	skats	N;NOM;SG;3	N;ACC;MASC;PL
manzara	ainavas	manzara	ainava	N;NOM;SG;3	N;NOM;FEM;PL
manzara	ainavu	manzara	ainava	N;NOM;SG;3	N;ACC;FEM;SG
manzara	ainavas	manzara	ainava	N;NOM;SG;3	N;NOM;FEM;PL
manzara	apskatīt	manzara	apskatīt	N;NOM;SG;3	V;POS;NFIN
banks	bankas	banks	banka		N;NOM;FEM;PL
banks	bankās	banks	banka		N;ESS;FEM;PL
sitede	vietne	site	vietne	N;ESS;SG;3	N;NOM;FEM;SG
sitede	vieta	site	vieta	N;ESS;SG;3	N;NOM;FEM;SG
göçmenler	migranti	göçmen	migrants	ADJ;NOM;PL;3	N;NOM;MASC;PL
göçmenler	imigranti	göçmen	imigrants	ADJ;NOM;PL;3	N;NOM;MASC;PL
göçmenler	imigrantus	göçmen	imigrants	ADJ;NOM;PL;3	N;ACC;MASC;PL
göçmenler	imigrantiem	göçmen	imigrants	ADJ;NOM;PL;3	N;DAT;MASC;PL
düğünler	kāzas	düğün	kāza	N;NOM;PL;3	N;NOM;FEM
doom	doom	doom	doom		
amt	amt	amt	amt		
eduardo	eduardo	et	eduardot		PROPN
anlayış	ieskats	anlayış	ieskats		N;NOM;MASC;SG
anlayış	sapratne	anlayış	sapratne		N;NOM;FEM;SG
anlayış	izpratni	anlayış	izpratne		N;ACC;FEM;SG
anlayış	izpratne	anlayış	izpratne		N;NOM;FEM;SG
anlayış	saprašanās	anlayış	saprašanās		N;NOM;FEM;SG
görünmez	neredzamo	görün	neredzēt	V;IPFV;IND;SG;3;NEG	V;ACC;DEF;MASC;SG;PRS;V.PTCP;PASS
bileşenleri	komponenti	bileş	komponents	N;ACC;PL;3	N;NOM;MASC;PL
bileşenleri	sastāvdaļas	bileş	sastāvdaļa	N;ACC;PL;3	N;NOM;FEM;PL
bileşenleri	komponentes	bileş	komponente	N;ACC;PL;3	N;NOM;FEM;PL
dahası	turklāt	daha	turklāt		CONJ
imkansız	neiespējams	imkânsız	neiespējams	ADJ	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
imkansız	neiespējami	imkânsız	neiespējami	ADJ	ADV
değirmen	dzirnavu	değir	dzirnava		N;ACC;FEM;SG
değirmen	dzirnavas	değir	dzirnava		N;NOM;FEM;PL
değirmen	dzirnavas	değir	dzirnava		N;NOM;FEM;PL
sawyer	sojers	sawyer	sojers		N;NOM;MASC;SG
estádio	estádio	es	estádio	PROPN;NOM;SG;3	
pensilvanya	pensilvānija	pensilvanya	pensilvānija	PROPN;NOM;SG;3	N;NOM;FEM;SG
belirleyici	izšķiroša	belirleyici	izšķiroša		V;IPFV;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
belirleyici	izšķirošā	belirleyici	izšķiroša		V;IPFV;NOM;DEF;FEM;SG;PRS;V.PTCP;PASS
belirleyici	izšķirošs	belirleyici	izšķirošs		V;IPFV;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
belirleyici	izšķirošais	belirleyici	izšķirošs		V;IPFV;NOM;DEF;MASC;SG;PRS;V.PTCP;PASS
kil	mālu	kil	mālu		N;ACC;FEM;SG
kil	māla	kil	māla		N;NOM;FEM;SG
kanye	kanje	kany	kanje		
masum	nevainīgi	masum	nevainīgi		ADV
masum	nevainīgs	masum	nevainīgs		ADJ;NOM;MASC;SG
masum	nevainīgu	masum	nevainīga		ADJ;ACC;MASC;SG
okyanusya	okeānijā	okyanusya	okeānija	N;NOM;SG;3	N;ESS;FEM;SG
truva	trojas	truv	troja		N;NOM;FEM;PL
truva	trojas	truv	troja		N;NOM;FEM;PL
yaya	gājēju	yaya	gājējs		N;ACC;MASC;SG
anavatan	tēvzemi	anavat	tēvzemis		N;ACC;FEM;SG
okuyucu	lasītājs	okuyucu	lasītājs		N;NOM;MASC;SG
binaların	ēkas	bina	ēka	N;GEN;PL;3	N;NOM;FEM;PL
binaların	celtnes	bina	celtne	N;GEN;PL;3	N;NOM;FEM;PL
euler	eilera	eu	eilera		N;NOM;MASC;SG
yorkshire	jorkšīras	yorkshire	jorkšīra	PROPN;NOM;SG;3	N;NOM;FEM;PL
drive	brauc	driv	braukt		V;IMP;SG;2;POS;FIN;ACT
drive	disks	driv	disks		N;NOM;MASC;SG
drive	braukt	driv	braukt		V;POS;NFIN
drive	vadīt	driv	vadīt		V;POS;NFIN
hannibal	hanibāls	hannibal	hanibāls		N;NOM;MASC;SG
limon	citronu	limon	citrons		N;ACC;MASC;SG
limon	citroni	limon	citrone		N;NOM;MASC;PL
limon	laima	limon	laima		N;NOM;FEM;SG
limon	kaļķi	limon	kaļķis		N;ACC;MASC;SG
limon	kaļķu	limon	kaļķis		N;GEN;MASC;PL
filip	philip	fil	philip		
filip	filips	fil	filips		PROPN;NOM;MASC;SG
filip	filip	fil	filipt		
yazıcı	printeris	yazıcı	printeris		N;NOM;MASC;SG
yazıcı	printeri	yazıcı	printeris		N;ACC;MASC;SG
yazıcı	printeri	yazıcı	printeris		N;ACC;MASC;SG
karayip	karību	karay	karība	ADV	N;ACC;FEM;SG
şampiyona	hokejā	şampiyon	hokejs	N;DAT;SG;3	N;ESS;MASC;SG
şampiyona	čempionāts	şampiyon	čempionāts	N;DAT;SG;3	N;NOM;MASC;SG
şampiyona	motokrosā	şampiyon	motokross	N;DAT;SG;3	N;ESS;MASC;SG
şampiyona	čempionāta	şampiyon	čempionāts	N;DAT;SG;3	N;GEN;MASC;SG
stereo	stereo	stereo	stereot		N
sinek	lido	sinek	lidot		V;FH;IND;3;POS;PRS;FIN;ACT
sinek	lidot	sinek	lidot		V;POS;NFIN
sinek	mušas	sinek	muša		N;NOM;FEM;PL
sinek	lido	sinek	lidot		V;FH;IND;3;POS;PRS;FIN;ACT
yarbay	pulkvedis	yarbay	pulkvedis		N;NOM;MASC;SG
tutarlı	konsekventi	tutarlı	konsekvents		ADV
tutarlı	saskaņots	tutarlı	saskaņot		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
tutarlı	saskaņota	tutarlı	saskaņot		V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
tutarlı	saskanīgi	tutarlı	saskanīgi		ADV
tutarlı	saskaņotu	tutarlı	saskaņot		V;PFV;ACC;INDF;MASC;SG;PST;V.PTCP
mussolini	mussolini	mussol	mussolināt		PROPN
mitoloji	mitoloģija	mitoloji	mitoloģija		N;NOM;FEM;SG
anlaşılan	acīmredzot	anlaş	acīmredzot	V;PFV;IND;POS;PRS;V.PTCP;PASS	
tükenmiş	burnout	tüken	burnout	V;PFV;NFH;IND;POS;PST;V.PTCP	N;NOM;MASC;SG
anderlecht	anderlecht	anderlecht	anderlecht	PROPN;NOM;SG;3	
hipotez	hipotēzi	hipotez	hipotēze	N;NOM;SG;3	N;ACC;FEM;SG
çorba	zupas	çorb	zupa	N;NOM;SG;3	N;NOM;FEM;PL
çorba	zupas	çorb	zupa	N;NOM;SG;3	N;NOM;FEM;PL
carey	kerijas	carey	kerija		N;NOM;FEM;PL
coruña	coruña	coru	coruss		
fermi	fermi	fermi	ferme		PROPN
motors	motori	motors	motors	PROPN;NOM;SG;3	N;NOM;MASC;PL
sally	sallija	sally	sallija		PROPN;NOM;FEM;SG
suçlar	nodarījumiem	suç	nodarījums	N;NOM;PL;3	N;DAT;MASC;PL
suçlar	noziedzību	suç	noziedzība	N;NOM;PL;3	N;ACC;FEM;SG
suçlar	noziegums	suç	noziegums	N;NOM;PL;3	N;NOM;MASC;SG
suçlar	noziedzība	suç	noziedzība	N;NOM;PL;3	N;NOM;FEM;SG
büyücü	burvis	büyücü	burvis		N;NOM;MASC;SG
koku	smarža	koku	smarža		N;NOM;FEM;SG
koku	smaržu	koku	smarža		N;ACC;FEM;SG
koku	smaržas	koku	smarža		N;NOM;FEM;PL
koku	smaržvielu	koku	smaržviela		N;ACC;FEM;SG
koku	aromāts	koku	aromāts		N;NOM;MASC;SG
koku	smarža	koku	smarža		N;NOM;FEM;SG
koku	aromāta	koku	aromāta		N;GEN;MASC;SG
umman	omāna	umman	omāna		N;NOM;FEM;SG
kamyon	auto	kamyon	auto		N
kamyon	mašīna	kamyon	mašīna		N;NOM;FEM;SG
kırılma	pārkāpj	kır	pārkāpt	V;PFV;NOM;IMP;POS;PRS;PASS	V;FH;IND;3;POS;PRS;FIN;ACT
kırılma	refrakcijas	kır	refrakcija	V;PFV;NOM;IMP;POS;PRS;PASS	N;NOM;FEM;PL
ayakları	kājām	ayak	kāja	N;NOM;PL;3	N;DAT;FEM;PL
ruanda	ruanda	rua	ruanda		PROPN;NOM;FEM;SG
yıkılmış	izpostīja	yık	izpostīt	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FH;IND;3;POS;PST;FIN;ACT
minsk	minskas	minsk	minska	PROPN;NOM;SG;3	PROPN;NOM;FEM;SG
rehber	rokasgrāmata	rehber	rokasgrāmata		N;NOM;FEM;SG
rehber	ceļvedis	rehber	ceļvests		N;NOM;MASC;SG
davranışı	uzvedība	davranış	uzvedība	N;ACC;SG;3	N;NOM;FEM;SG
davranışı	izturēšanās	davranış	izturēšanās	N;ACC;SG;3	N;NOM;FEM;SG
birleştirme	apvienojas	birleş	apvienoties	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
birleştirme	apvienot	birleş	apvienot	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;POS;NFIN
birleştirme	apvienoties	birleş	apvienoties	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;POS;REFL;NFIN
birleştirme	apvienojas	birleş	apvienoties	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;FH;IND;3;POS;REFL;PRS;FIN;ACT
birleştirme	kombinēt	birleş	kombinēt	V;PFV;IMP;SG;2;NEG;PRS;CAUS	V;POS;NFIN
sonuncu	pēdējo	sonuncu	pēdējais		ADJ;ACC;MASC;SG
sonuncu	pēdējais	sonuncu	pēdējs		ADJ;NOM;MASC;SG
sonuncu	pēdējā	sonuncu	pēdējā		ADJ;NOM;FEM;SG
sonuncu	pēdējās	sonuncu	pēdējā		ADJ;NOM;FEM;PL
sonuncu	pēdējoreiz	sonuncu	pēdējoreiz		N;NOM;MASC;SG
jesus	hesus	jesus	hesi		N;NOM;MASC;SG
marksizm	marksisms	marksizm	marksisms		N;NOM;MASC;SG
sloganı	devīze	slogan	devīze	N;ACC;SG;3	N;NOM;FEM;SG
calcio	calcio	calcio	calcio	PROPN;NOM;SG;3	
interwiki	interwiki	interwiki	interviks		
uzatma	pagarināšana	uza	pagarināšana	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;NOM;FEM;SG
uzatma	pagarināšana	uza	pagarināšana	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;NOM;FEM;SG
uzatma	pagarināšanās	uza	pagarināšanās	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;NOM;FEM;SG
uzatma	pagarinājums	uza	pagarinājums	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;NOM;MASC;SG
uzatma	pagarinājumu	uza	pagarinājums	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;ACC;MASC;SG
uzatma	pagarināšana	uza	pagarināšana	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;NOM;FEM;SG
uzatma	paplašināšana	uza	paplašināšana	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;NOM;FEM;SG
uzatma	paplašinājums	uza	paplašinājums	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;NOM;MASC;SG
uzatma	pagarinājums	uza	pagarinājums	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	N;NOM;MASC;SG
çalma	atskaņošanas	çal	atskaņošana		N;NOM;FEM;SG
çalma	nozagt	çal	nozagt		V;POS;NFIN
çalma	zagt	çal	zagt		V;POS;NFIN
derinlik	dziļumā	derinlik	dziļums	N;NOM;SG;3	N;ESS;MASC;SG
koza	kokonu	koza	kokons		N;ACC;MASC;SG
brugge	brugge	brugge	brugge	PROPN;NOM;SG;3	
hardy	hardijs	hardy	hardijs		PROPN;NOM;MASC;SG
kel	kailā	kel	kaila		ADJ;NOM;FEM;SG
yaratık	zvērs	yarat	zvērs		N;NOM;MASC;SG
yaratık	svešzemju	yarat	svešzemes		N;GEN;FEM;PL
yaratık	sveša	yarat	svešs		ADJ;NOM;FEM;SG
yaratık	būtne	yarat	būtne		N;NOM;FEM;SG
yaratık	radījums	yarat	radījums		N;NOM;MASC;SG
botanik	botāniskais	botanik	botānisks	N;NOM;SG;3	ADJ;NOM;MASC;SG
alessandro	alessandro	alessandro	alessandro		PROPN;NOM;FEM;SG
brandon	brendons	bra	brendons	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG
auguste	ogists	auguste	ogists		N;NOM;MASC;SG
theodore	teodors	theodore	teodors		N;NOM;MASC;SG
graf	graf	graf	graf		
gidiyor	braucam	git	braukt	V;PROG;IND;SG;3;POS;INFM;PRS	V;FH;IND;PL;1;POS;PRS;FIN;ACT
dinin	reliģija	din	reliģija	N;GEN;SG;3	N;NOM;FEM;SG
paradise	paradīzes	paradise	paradīze	N;NOM;SG;3	N;NOM;FEM;PL
önlemler	pasākumi	önlem	pasākums	ADJ;NOM;PL;3	N;NOM;MASC;PL
clarke	klārks	clarke	klārks	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG
clinton	klintons	clinton	klintons	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG
barra	barra	barra	barra	PROPN;NOM;SG;3	
neill	nīls	neill	nīls		PROPN;NOM;MASC;SG
fernández	fernández	fern	fernende	PROPN;NOM;SG;3	
goya	goija	goy	goija		PROPN;NOM;FEM;SG
editor	redaktors	et	redaktors		N;NOM;MASC;SG
makul	saprātīgas	makul	saprātīga		ADJ;NOM;FEM;PL
makul	saprātīgs	makul	saprātīgs		ADJ;NOM;MASC;SG
makul	saprātīgi	makul	saprātīgi		ADV
makul	saprātīga	makul	saprātīga		ADJ;NOM;FEM;SG
css	css	css	css		
sanayii	nozare	sanayii	nozare		N;NOM;FEM;SG
sanayii	rūpniecība	sanayii	rūpniecība		N;NOM;FEM;SG
sanayii	industrija	sanayii	industrija		N;NOM;FEM;SG
sanayii	rūpnieciskais	sanayii	rūpniecisks		ADJ;NOM;MASC;SG
sanayii	rūpniecības	sanayii	rūpniecība		N;NOM;FEM;PL
sanayii	rūpnieciskie	sanayii	rūpniecisks		ADJ;NOM;MASC;PL
sanayii	rūpnieciska	sanayii	rūpnieciska		ADJ;NOM;FEM;SG
duff	duff	duff	duff		
tropik	tropu	tropik	tropa		N;ACC;MASC;SG
komünizm	komunisms	komün	komunisms		N;NOM;MASC;SG
hokeyi	hokeja	hoke	hokejs	N;NOM;SG;3	N;GEN;MASC;SG
buffalo	bifeļu	buffalo	bifels	PROPN;NOM;SG;3	N;GEN;MASC;PL
sahneler	skatus	sahne	skats	N;NOM;PL;3	N;ACC;MASC;PL
habsburg	habsburg	habsburg	habsburga	PROPN;NOM;SG;3	
funk	funk	funk	funk		
uygulanabilir	izpildāms	uygula	izpildīt	V;IPFV;POT;SG;3;POS;PASS	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
uygulanabilir	piemēro	uygula	piemērot	V;IPFV;POT;SG;3;POS;PASS	V;IMP;SG;2;POS;FIN;ACT
uygulanabilir	piemērojama	uygula	piemērot	V;IPFV;POT;SG;3;POS;PASS	V;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
uygulanabilir	piemērojams	uygula	piemērot	V;IPFV;POT;SG;3;POS;PASS	V;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
bakımı	uzturēšanas	bakım	uzturēšana	N;NOM;SG;3	N;NOM;FEM;PL
ömürlü	ilgstoša	ömürlü	ilgt	ADJ	V;IPFV;NOM;INDF;FEM;SG;PRS;V.PTCP;PASS
ömürlü	ilgstošs	ömürlü	ilgt	ADJ	V;IPFV;NOM;INDF;MASC;SG;PRS;V.PTCP;PASS
ömürlü	ilgstošu	ömürlü	ilgt	ADJ	V;IPFV;ACC;INDF;MASC;SG;PRS;V.PTCP;PASS
yasaklandı	aizliegta	yasakla	aizliegt		V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
yasaklandı	aizliedza	yasakla	aizliegt		V;FH;IND;3;POS;PST;FIN;ACT
yasaklandı	aizliegta	yasakla	aizliegt		V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP
yasaklandı	aizliegts	yasakla	aizliegt		V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP
yasaklandı	aizliegtas	yasakla	aizliegt		V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP
yasaklandı	aizliegti	yasakla	aizliegt		V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP
knicks	knicks	knicks	knicks		N;NOM;MASC;SG
altta	zem	altta	zem		ADP
altta	apakšējais	altta	apakšējs		ADJ;NOM;MASC;SG
altta	apakšējā	altta	apakšēja		ADJ;NOM;FEM;SG
altta	dibens	altta	dibens		N;NOM;MASC;SG
altta	grunts	altta	grunts		N;NOM;MASC;SG
altta	lejas	altta	leja		N;NOM;FEM;PL
altta	apakšā	altta	apakšā		N;ESS;FEM;SG
eczacılık	farmācijas	eczacılık	farmācija	N;NOM;SG;3	N;NOM;FEM;PL
eczacılık	aptiekā	eczacılık	aptieks	N;NOM;SG;3	N;ESS;MASC;SG
eczacılık	aptiekas	eczacılık	aptiekties	N;NOM;SG;3	N;NOM;FEM;PL
discogs	discogs	discogs	discogs		N;NOM;MASC;SG
havayolları	aviosabiedrībām	havayol	aviosabiedrība	N;NOM;PL;3	N;DAT;FEM;PL
havayolları	aviokompānija	havayol	aviokompānija	N;NOM;PL;3	N;NOM;FEM;SG
havayolları	aviosabiedrība	havayol	aviosabiedrība	N;NOM;PL;3	N;NOM;FEM;SG
havayolları	aviokompāniju	havayol	aviokompānija	N;NOM;PL;3	N;ACC;FEM;SG
kullanın	lietošana	kullan	lietošana	V;PFV;IMP;PL;2;POS;PRS	N;NOM;FEM;SG
kullanın	lietojums	kullan	lietojums	V;PFV;IMP;PL;2;POS;PRS	N;NOM;MASC;SG
kullanın	izmantošana	kullan	izmantošana	V;PFV;IMP;PL;2;POS;PRS	N;NOM;FEM;SG
kalbi	sirds	kalbi	sirds	ADJ;NOM;SG;3	N;NOM;FEM;SG
kalbi	heart	kalbi	heart	ADJ;NOM;SG;3	
malik	malik	malik	malik		
andorra	andoras	andorra	andora	PROPN;NOM;SG;3	N;NOM;FEM;PL
andorra	andora	andorra	andors	PROPN;NOM;SG;3	N;NOM;FEM;SG
çıktılar	iznākumi	çık	iznākums	V;PFV;IND;PL;3;POS;PST	N;NOM;MASC;PL
çıktılar	izvades	çık	izvade	V;PFV;IND;PL;3;POS;PST	N;NOM;FEM;PL
çıktılar	izlaide	çık	izlaide	V;PFV;IND;PL;3;POS;PST	N;NOM;FEM;SG
çıktılar	izvadi	çık	izvads	V;PFV;IND;PL;3;POS;PST	N;NOM;MASC;SG
çıktılar	produkcija	çık	produkcija	V;PFV;IND;PL;3;POS;PST	N;NOM;FEM;SG
çıktılar	izvada	çık	izvadīt	V;PFV;IND;PL;3;POS;PST	V;FH;IND;3;POS;PRS;FIN;ACT
eşitliği	līdztiesība	eşitlik	līdztiesība	N;ACC;SG;3	N;NOM;FEM;SG
eşitliği	vienlīdzība	eşitlik	vienlīdzība	N;ACC;SG;3	N;NOM;FEM;SG
seyrek	reti	seyrek	reti		ADV
seyrek	reti	seyrek	reti		ADV
seyrek	retas	seyrek	retas		ADJ;NOM;FEM;PL
tecavüz	izvarošana	tecavüz	izvarošana		N;NOM;FEM;SG
tecavüz	rapšu	tecavüz	rapsis		N;ACC;FEM;SG
tecavüz	izvarošanu	tecavüz	izvarošana		N;ACC;FEM;SG
rich	bagāta	rich	bagāta		ADJ;NOM;FEM;SG
rich	bagātas	rich	bagāta		ADJ;NOM;FEM;PL
rich	bagāti	rich	bagāts		ADJ;NOM;MASC;PL
rich	bagātīgs	rich	bagātīgs		ADJ;NOM;MASC;SG
rich	bagāts	rich	bagāts		ADJ;NOM;MASC;SG
kazılar	izrakumiem	kazı	izrakums	N;NOM;PL;3	N;DAT;MASC
defne	laurel	defne	laurel		
defne	līcis	defne	līcis		N;NOM;MASC;SG
defne	sekcija	defne	sekcija		N;NOM;FEM;SG
konuşur	sarunas	konuş	saruna		N;NOM;FEM;PL
afgan	afgāņu	afgan	afgāns		N;GEN;MASC;PL
afgan	afganistānas	afgan	afganistāna		N;NOM;FEM;PL
afgan	afganistāna	afgan	afganistāna		N;NOM;MASC;SG
afgan	afgāņu	afgan	afgāns		N;GEN;MASC;PL
dino	dino	dino	dino		N
phillips	filipss	phillips	filipss	PROPN;NOM;SG;3	PROPN;NOM;MASC;SG
bask	basku	bask	baska		N;NOM;MASC;SG
tablolar	tabulās	tablo	tabulīties	N;NOM;PL;3	N;ESS;FEM;PL
deposu	krātuves	depo	krātuve	N;NOM;SG;3	N;NOM;FEM;PL
jamaika	jamaika	jamaika	jamaika	PROPN;NOM;SG;3	PROPN;NOM;FEM;SG
otorite	iestāde	otorite	iestāde		N;NOM;FEM;SG
hindu	hindustāņu	hin	hindustānis		N;GEN;MASC;PL
hindu	hinduisti	hin	hinduiste		N;NOM;MASC;PL
butler	batlers	butle	batlers		PROPN;NOM;MASC;SG
opus	opus	opus	opus		
floyd	floyd	floyd	floyd		
angelo	andželo	angelo	andželot		N
bulvarı	boulevard	bulvar	boulevard		
bulvarı	avenue	bulvar	avenue		
fiorentina	fiorentina	fiorent	fiorentināt	N;DAT;SG;3	N;NOM;MASC;SG
verdy	verdy	ver	verdy		
komutanları	komandieriem	komutan	komandieris	N;ACC;PL;3	N;DAT;MASC;PL
komutanları	komandieri	komutan	komandiere	N;ACC;PL;3	N;ACC;FEM;SG
enfeksiyon	infekcija	enfeksiyon	infekcija		N;NOM;FEM;SG
enfeksiyon	infekcijas	enfeksiyon	infekcija		N;NOM;FEM;PL
enfeksiyon	inficēšanās	enfeksiyon	inficēšanās		N;NOM;FEM;SG
enfeksiyon	infekcija	enfeksiyon	infekcija		N;NOM;FEM;SG
enfeksiyon	infekcijas	enfeksiyon	infekcija		N;NOM;FEM;PL
lucy	lūsija	lucy	lūsija		N;NOM;FEM;SG
pietro	pietro	pietro	pietra	PROPN;NOM;SG;3	
luftwaffe	luftwaffe	luftwaffe	luftwaffe		N;NOM;MASC;SG
çoktan	jau	çok	jau	ADJ;AT+ABL;SG;3	ADV
düğüm	mezgls	düğüm	mezgls		N;NOM;MASC;SG
düğüm	mezgliem	düğüm	mezgls		N;DAT;MASC;PL
düğüm	mezgls	düğüm	mezgls		N;NOM;MASC;SG
düğüm	mezglu	düğüm	mezgls		N;ACC;MASC;SG
blu	blu	blu	bla		
düzenlemeleri	edits	düzenle	edits	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;MASC;SG
sung	sung	sung	sung		
formül	formula	formül	formulis		N;NOM;MASC;SG
formül	formulas	formül	formula		N;NOM;FEM;PL
dominik	dominikānas	dominik	dominikāna	N;NOM;SG;3	N;NOM;FEM;PL
inek	govis	inek	govs		N;NOM;FEM;PL
inek	govs	inek	govs		N;NOM;FEM;SG
roosevelt	rūzvelts	roosevelt	rūzvelts		PROPN;NOM;MASC;SG
görüntüleme	viedokļi	görüntüleme	viedoklis		N;NOM;MASC;PL
görüntüleme	viedoklis	görüntüleme	viedoklis		N;NOM;MASC;SG
görüntüleme	uzskati	görüntüleme	uzskats		N;NOM;MASC;PL
görüntüleme	skati	görüntüleme	skats		N;NOM;MASC;PL
görüntüleme	skatīšanās	görüntüleme	skatīšanās		N;NOM;FEM;SG
görüntüleme	attēlveidošanas	görüntüleme	attēlveidošana		N;GEN;FEM;SG
pacific	klusais	pacific	kluss	N;NOM;SG;3	ADJ;NOM;MASC;SG
avantaj	priekšrocības	avantaj	priekšrocība		N;NOM;FEM;PL
avantaj	priekšrocība	avantaj	priekšrocība		N;NOM;FEM;SG
avantaj	priekšrocības	avantaj	priekšrocība		N;NOM;FEM;PL
ulrich	ulrich	ulrich	ulrich	PROPN;NOM;SG;3	
pinyin	piņjiņa	piny	piņjiņa		N;NOM;FEM;SG
kay	kay	kay	kay		
via	caur	via	caur	PROPN;NOM;SG;3	ADP
via	via	via	via	PROPN;NOM;SG;3	
gerçeklik	autentiskumu	gerçeklik	autentiskums	N;NOM;SG;3	N;ACC;MASC;SG
temple	templi	temp	templis	PROPN;NOM;SG;3	N;ACC;MASC;SG
kablosuz	bezvadu	kablosuz	bezvads	ADJ	N;ACC;MASC;SG
kablosuz	bezvadu	kablosuz	bezvads	ADJ	N;ACC;MASC;SG
katy	keitija	katy	keitija		N;NOM;FEM;SG
emil	emils	emil	emils		PROPN;NOM;MASC;SG
emil	emīls	emil	emīls		PROPN;NOM;MASC;SG
