luhur	yüce	luhur	yüce	N	
voting	oylama	voting	oyla	PROPN;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
voting	oy	voting	oy	PROPN;SG	N;NOM;SG;3
voting	oylar	voting	oy	PROPN;SG	N;NOM;PL;3
voting	oya	voting	oya	PROPN;SG	
voting	oy	voting	oy	PROPN;SG	N;NOM;SG;3
voting	oylama	voting	oyla	PROPN;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
voting	oy	voting	oy	PROPN;SG	N;NOM;SG;3
penembakan	çekim	pentembakan	çekim	N;SG	
penembakan	atış	pentembakan	atış	N;SG	
pucat	solgun	pucat	solgun	ADJ;SG	
pucat	soluk	pucat	soluk	ADJ;SG	
pucat	solgun	pucat	solgun	ADJ;SG	
register	kayıt	register	kayıt	N	
knowledge	bilgi	knowledge	bilgi	PROPN	N;NOM;SG;3
knowledge	ilim	knowledge	ilim	PROPN	
fact	gerçek	fact	gerçek	PROPN	
zimbabwe	zimbabwe	zimbabwe	zimbabwe	PROPN	PROPN;NOM;SG;3
leonard	leonard	leonard	leonar	PROPN	
lazio	lazio	lazio	lazio	PROPN	PROPN;NOM;SG;3
disc	disk	disc	disk	PROPN	
heran	merak	heran	merak	V;SG;ACT	N;NOM;SG;3
heran	wonder	heran	wonder	V;SG;ACT	
gaib	görülmemiş	gaib	gör	N;SG	V;PFV;NFH;IND;SG;3;NEG;PST;PASS
gaib	görülmedi	gaib	gör	N;SG	V;PFV;IND;SG;3;NEG;PST;PASS
gaib	görünmeden	gaib	görün	N;SG	V;PFV;IND;NEG;PRS;V.CVB
gaib	görünmeyen	gaib	görün	N;SG	V;PFV;IND;NEG;PRS;V.PTCP
lift	kaldırın	lift	kal	N	V;PFV;IMP;PL;2;POS;PRS;CAUS
lift	kaldırma	lift	kaldırma	N	
lift	yükseliş	lift	yükseliş	N	
lift	kaldır	lift	kal	N	
lift	kaldırır	lift	kal	N	V;IPFV;IND;SG;3;POS;CAUS
edmund	edmund	edmund	ed	PROPN	
banks	banks	banks	banks	PROPN	
banks	bankaları	banks	banka	PROPN	N;NOM;PL;3
banks	banka	banks	banka	PROPN	N;NOM;SG;3
banks	bankaların	banks	banka	PROPN	N;GEN;PL;3
banks	bankalar	banks	banka	PROPN	N;NOM;PL;3
edgar	edgar	edgar	edgar	PROPN	
mempercayai	mümin	menpercayai	mümin	V;SG;ACT	
bee	arı	bee	arı	PROPN	
bee	bee	bee	bee	PROPN	
utrecht	utrecht	utrecht	utrecht	PROPN	PROPN;NOM;SG;3
masters	masters	masters	masters	PROPN	
masters	efendiler	masters	efendi	PROPN	N;NOM;PL;3
amfibi	amfibi	amfibi	amfibi	N;SG	
amfibi	amfibiler	amfibi	amfibi	N;SG	N;NOM;PL;3
tennessee	tennessee	tennessee	tennessee	PROPN	PROPN;NOM;SG;3
ubi	yam	ubi	yam	N;SG	
seal	mühürler	seal	mühür	PROPN	
seal	fok	seal	fok	PROPN	
seal	mühür	seal	mühür	PROPN	
seal	seal	seal	seal	PROPN	
seal	fok	seal	fok	PROPN	
monitor	monitörler	monitor	monitör	N;SG	ADJ;NOM;PL;3
monitor	gözlemciler	monitor	gözlemci	N;SG	N;NOM;PL;3
castro	castro	castro	castro	PROPN	PROPN;NOM;SG;3
pelestarian	muhafaza	pelestarian	muhafaza	N;SG	
oksidasi	oksidasyon	oksidasi	oksidasyon	N;SG	
hell	hell	hell	hell	PROPN	
hell	cehennem	hell	cehenne	PROPN	N;NOM;SG;3
assembly	montaj	assembly	montaj	N	
assembly	toplanma	assembly	toplanma	N	V;PFV;NOM;IND;SG;POS;PRS;V.MSDR
assembly	meclisi	assembly	mecli	N	
pernapasan	solunum	pernapasan	sol	N;SG	ADJ;NOM;SG;3
pernapasan	nefes	pernapasan	nefes	N;SG	
mengepung	kuşatma	menkepung	kuşat	V;SG;ACT	
mengepung	çevrili	menkepung	çevrili	V;SG;ACT	
mengepung	etrafını	menkepung	etraf	V;SG;ACT	N;ACC;SG;3
bollywood	bollywood	bollywood	bollylood	N	
ira	ira	ira	ira	PROPN	
yudaisme	yahudilik	yudaisme	yahudilik	N;SG	
hearts	gönüller	hearts	gönül	PROPN	N;NOM;PL;3
hearts	kalpleri	hearts	kalp	PROPN	N;ACC;PL;3
hearts	kalpler	hearts	kalp	PROPN	N;NOM;PL;3
hearts	yürekler	hearts	yürek	PROPN	N;NOM;PL;3
harvey	harvey	harvey	harvey	PROPN	
broadcast	yayın	broadcast	yayın	PROPN	
berlian	elmas	berlian	elmas	N;SG	
berlian	elmaslar	berlian	el	N;SG	
berlian	karo	berlian	karo	N;SG	
berlian	elmas	berlian	elmas	N;SG	
loir	loir	loir	i	PROPN	PROPN;NOM;SG;3
kemah	kamp	kemah	kamp	N;SG	
rizky	shirley	rizky	shirley	PROPN	PROPN;NOM;SG;3
als	als	als	als	PROPN	
monako	monaco	monako	monaco	PROPN	PROPN;NOM;SG;3
monako	monako	monako	monako	PROPN	PROPN;NOM;SG;3
train	trenle	train	trenl	PROPN	N;INS;SG;3
train	tren	train	tren	PROPN	
cafe	cafe	cafe	cafe	PROPN	N;NOM;SG;3
cafe	kafeterya	cafe	kafeterya	PROPN	N;NOM;SG;3
cafe	kafe	cafe	kafe	PROPN	N;NOM;SG;3
cafe	kafe	cafe	kafe	PROPN	N;NOM;SG;3
cafe	cafe	cafe	cafe	PROPN	N;NOM;SG;3
cafe	café	cafe	café	PROPN	
cluster	küme	cluster	küm	N	
cluster	kümeler	cluster	küme	N	
bersahabat	dostça	bersahabat	dostça	V;SG;ACT	
bersahabat	dost	bersahabat	dost	V;SG;ACT	
bersahabat	dostu	bersahabat	dost	V;SG;ACT	ADJ;NOM;SG;3
door	kapı	door	kapı	PROPN	N;NOM;SG;3
door	kapi	door	kapi	PROPN	
mekanis	mekanik	mekanis	mekanik	N;SG	
batubara	kömür	batubara	kömür	N;SG	
fleksibel	esnek	fleksibel	esnek	ADJ;SG	
fleksibel	esneklik	fleksibel	esneklik	ADJ;SG	N;NOM;SG;3
fleksibel	esnek	fleksibel	esnek	ADJ;SG	
bermigrasi	göç	bermigrasi	göç	V;SG;ACT	
cornwall	cornwall	cornwall	cornwall	PROPN	PROPN;NOM;SG;3
nuansa	nüans	nuansa	nüans	N;SG	
nuansa	gölgeleri	nuansa	gölge	N;SG	N;ACC;PL;3
cher	cher	cher	cher	PROPN	
limit	limiti	limit	limit	PROPN	N;NOM;SG;3
limit	limit	limit	limit	PROPN	
limit	sınır	limit	sınır	PROPN	
limit	sınırı	limit	sınır	PROPN	N;ACC;SG;3
limit	sınırlama	limit	sınırla	PROPN	
bahari	denizcilik	bahari	denizcilik	PROPN	N;NOM;SG;3
jamak	çoğul	jamak	çoğul	ADJ;SG	
mouse	fare	mouse	fare	N	
mouse	mouse	mouse	mouse	N	
kenny	kenny	kenny	kenny	PROPN	
worcester	worcester	worcester	worcester	PROPN	PROPN;NOM;SG;3
memuaskan	tatmin	menpuaskan	tatmin	V;SG;ACT	
sim	sim	sim	sim	PROPN	
sim	ehliyet	sim	ehliyet	PROPN	N;NOM;SG;3
sim	lisans	sim	lisans	PROPN	
jiang	jiang	jiang	jiang	PROPN	PROPN;NOM;SG;3
vihara	manastır	vihara	manas	N	
basilika	bazilika	basilika	bazilika	PROPN	
awalan	önek	awalan	önek	N;SG	
awalan	başlangıç	awalan	başlangıç	N;SG	
louise	louise	louise	loui	PROPN	PROPN;NOM;SG;3
pencernaan	sindirim	pencernaan	sindir	N;SG	
pencernaan	sindirim	pencernaan	sindir	N;SG	
hut	kulübe	hut	kulübe	PROPN	
permen	tatlılar	permen	tatlı	N;SG	N;NOM;PL;3
permen	şeker	permen	şeker	N;SG	
permen	seker	permen	sek	N;SG	
permen	candy	permen	candy	N;SG	
permen	şekerler	permen	şeker	N;SG	N;NOM;PL;3
shield	kalkan	shield	kalk	PROPN	
perth	perth	perth	perth	PROPN	PROPN;NOM;SG;3
mak	mak	mak	mak	PROPN	
pat	pat	pat	pat	PROPN	
pencerahan	epifani	pencerahan	epifani	N;SG	
pencerahan	aydınlanma	pencerahan	aydınlan	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
baekje	baekje	baekje	baek	PROPN	
pluto	pluto	pluto	pluto	N	
budapest	budapeşte	budapest	budapeş	PROPN	PROPN;ESS;SG;3
coffee	kahve	coffee	kahve	PROPN	N;NOM;SG;3
kaidah	kural	kaidah	kural	N;SG	
perkasa	kudretli	perkasa	kudretli	ADJ;SG	
moneter	parasal	moneter	parasal	N;SG	
sanksi	yaptırımlar	sanksi	yap	N;SG	N;NOM;PL;3
menjanjikan	vaat	menjanjikan	vaat	V;SG;ACT	
menjanjikan	sözler	menjanjikan	söz	V;SG;ACT	N;NOM;PL;3
shell	kabuğu	shell	kabuk	PROPN	N;NOM;SG;3
shell	shell	shell	shell	PROPN	
shell	kabuk	shell	kabuk	PROPN	
kill	öldür	kill	öl	PROPN	
kill	öldürün	kill	öl	PROPN	V;PFV;IMP;PL;2;POS;PRS
stefan	stefan	stefan	stefan	PROPN	
diabetes	diyabetik	diabetes	diyabetik	N;SG	
melukai	sakatlık	menlukai	sakatlık	V;SG;ACT	N;NOM;SG;3
melukai	yara	menlukai	yara	V;SG;ACT	
melukai	yaralanma	menlukai	yaralan	V;SG;ACT	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
melukai	yaralama	menlukai	yaralama	V;SG;ACT	
klorida	klorür	klorida	klorür	N	
ping	ping	ping	ping	PROPN	
kacamata	gözlüklü	kacamata	gözlüklü	N	ADJ
huda	hüda	huda	hüda	PROPN	
tukar	değiştir	tukar	değiş	N;SG;ACT	
tukar	geçiş	tukar	geçiş	N;SG;ACT	
tukar	takas	tukar	takas	N;SG;ACT	
riko	riko	riko	riko	PROPN	PROPN;NOM;SG;3
riko	rico	riko	rico	PROPN	PROPN;NOM;SG;3
riko	rico	riko	rico	PROPN	PROPN;NOM;SG;3
adelaide	adelaide	adelaide	adelaide	PROPN	PROPN;ESS;SG;3
persaudaraan	dernek	persaudaraan	dernek	N;SG	
relevan	ilgili	relevan	ilgili	N;SG	ADJ
relevan	alakalı	relevan	alakalı	N;SG	
kurdi	kürt	kurdi	kürt	PROPN	
kurdi	kurd	kurdi	kurd	PROPN	
kurdi	kürtler	kurdi	kürt	PROPN	N;NOM;PL;3
derek	çekme	derek	çek	N	
derek	turna	derek	tur	N	
derek	derek	derek	derek	N	
holmes	holmes	holmes	holmes	PROPN	
combat	savaş	combat	savaş	PROPN	N;NOM;SG;3
combat	muharebe	combat	muharebe	PROPN	N;NOM;SG;3
bertingkat	decker	bertingkat	decker	V;SG;ACT	
eksekusi	çalıştır	eksekusi	çalış	N;SG	
eksekusi	uygula	eksekusi	uygula	N;SG	V;PFV;IMP;SG;2;POS;PRS
eksekusi	idam	eksekusi	idam	N;SG	
eksekusi	infaz	eksekusi	infaz	N;SG	
eksekusi	infaz	eksekusi	infaz	N;SG	
eksekusi	idam	eksekusi	idam	N;SG	
homo	ibne	homo	ibne	PROPN	
homo	homo	homo	homo	PROPN	
homo	ibne	homo	ibne	PROPN	
crown	tacı	crown	tacı	PROPN	
crown	taç	crown	taç	PROPN	
crown	crown	crown	crown	PROPN	
cha	cha	cha	cha	PROPN	
cha	ça	cha	ce	PROPN	
detasemen	müfreze	detasemen	müfrez	N	
noah	noah	noah	noah	PROPN	
noah	nuh	noah	nuh	PROPN	
dangkal	yüzeysel	dangkal	yüzeysel	ADJ;SG	
dangkal	yüzeysel	dangkal	yüzeysel	ADJ;SG	
dangkal	sığ	dangkal	sığ	ADJ;SG	
aerospace	havacılık	aerospace	havacılık	PROPN	N;NOM;SG;3
jaring	net	jaring	net	N;SG;ACT	
jaring	ağ	jaring	ağ	N;SG;ACT	
jaring	nets	jaring	nets	N;SG;ACT	PROPN;NOM;SG;3
jaring	ağlar	jaring	ağ	N;SG;ACT	
oranye	orange	oranye	orange	N	PROPN;NOM;SG;3
oranye	portakal	oranye	portakal	N	
oranye	turuncu	oranye	turuncu	N	
penekanan	sıkıştırma	pentekanan	sıkış	N;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
penekanan	vurgu	pentekanan	vurgu	N;SG	
penekanan	söndürme	pentekanan	sön	N;SG	V;PFV;IMP;SG;2;NEG;PRS;CAUS
tas	çantalar	tas	çanta	N;SG	N;NOM;PL;3
tas	torba	tas	torba	N;SG	
tas	poşet	tas	poşet	N;SG	
tas	torba	tas	torba	N;SG	
hawa	eve	hawa	ev	PROPN;SG	N;DAT;SG;3
hawa	havva	hawa	havva	PROPN;SG	
calvin	calvin	calvin	calvin	PROPN	
beruntung	şans	beruntung	şans	ADJ;SG	
beruntung	lucky	beruntung	lucky	ADJ;SG	
beruntung	şans	beruntung	şans	ADJ;SG	
beruntung	sans	beruntung	sans	ADJ;SG	
grey	grey	grey	grey	PROPN	
grey	gri	grey	gri	PROPN	
kanselir	şansölye	kanselir	şansölye	N;SG	
nirkabel	kablosuz	nirkabel	kablosuz	N;SG	ADJ
bersumpah	küfür	bersumpah	küfür	V;SG;ACT	N;NOM;SG;3
bersumpah	yemin	bersumpah	yemin	V;SG;ACT	
lily	zambak	lily	zambak	PROPN	
lily	lily	lily	lily	PROPN	
einstein	einstein	einstein	einste	PROPN	
bayang	gölge	bayang	gölge	PROPN;SG	
bayang	gölgeleri	bayang	gölge	PROPN;SG	N;ACC;PL;3
bayang	gölgelerin	bayang	gölge	PROPN;SG	N;GEN;PL;3
bayang	gölgeler	bayang	gölge	PROPN;SG	N;NOM;PL;3
bayang	gölge	bayang	gölge	PROPN;SG	
bayang	gölge	bayang	gölge	PROPN;SG	
melompat	atlama	menlompat	atla	V;SG;ACT	
melompat	atla	menlompat	atla	V;SG;ACT	
kosovo	kosova	kosovo	kosov	PROPN	PROPN;NOM;SG;3
mesopotamia	mezopotamya	mesopotamia	mezopotamya	PROPN	
rené	rené	rené	rené	PROPN	
lau	lau	lau	la	PROPN	
megatron	megatron	megatron	megatron	PROPN	
plot	komplo	plot	komplo	N	
dianjurkan	tavsiye	dianjurkan	tavsiye	V;SG;PASS	
momen	moments	momen	moments	N;SG	PROPN;NOM;SG;3
momen	dakikalar	momen	dakika	N;SG	N;NOM;PL;3
momen	anlar	momen	anla	N;SG	
momen	anı	momen	an	N;SG	
airlangga	amy	airlangga	amy	PROPN;SG	
supermarket	süpermarket	supermarket	süpermarket	N	
supermarket	süpermarket	supermarket	süpermarket	N	
faisal	faisal	faisal	faisal	PROPN	
koma	koma	koma	koma	PROPN	
koma	komaya	koma	koma	PROPN	N;DAT;SG;3
koma	virgül	koma	virgül	PROPN	
koma	virgül	koma	virgül	PROPN	
koma	koma	koma	koma	PROPN	
koma	komada	koma	koma	PROPN	N;ESS;SG;3
soon	yakinda	soon	yakinda	PROPN	ADJ;ESS;SG;3
soon	yakında	soon	yakın	PROPN	ADJ;ESS;SG;3
soon	soon	soon	soon	PROPN	
animal	hayvan	animal	hayvan	PROPN	
kedelai	soya	kedelai	soy	N;SG	
kedelai	soya	kedelai	soy	N;SG	
kedelai	soya	kedelai	soy	N;SG	
kedelai	soya	kedelai	soy	N;SG	
moto	sloganı	moto	slogan	PROPN	N;ACC;SG;3
moto	slogan	moto	slogan	PROPN	
moto	moto	moto	moto	PROPN	
aliyah	aliyah	aliyah	aliyah	N	
tinjauan	değerlendirmeler	tinjauan	değerlen	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
tinjauan	değerlendirme	tinjauan	değerlen	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
tinjauan	yorumlar	tinjauan	yorum	N;SG	N;NOM;PL;3
tinjauan	değerlendirmeleri	tinjauan	değerlen	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
tinjauan	bakış	tinjauan	bakış	N;SG	
tinjauan	inceleme	tinjauan	incele	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
tinjauan	değerlendirme	tinjauan	değerlen	N;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
samar	esrarlı	samar	esrarlı	ADJ;SG	
samar	samar	samar	samar	ADJ;SG	
samar	belirsiz	samar	belirsiz	ADJ;SG	
anglo	anglo	anglo	anglo	PROPN	
kejatuhan	çöküş	kejatuhan	çöküş	N;SG	
kejatuhan	serpinti	kejatuhan	serpint	N;SG	
melody	melody	melody	melody	PROPN	
melody	melodi	melody	melodi	PROPN	
perawat	hemşireler	penrawat	hemşire	N;SG	N;NOM;PL;3
asma	astım	asma	as	PROPN;SG	
galang	galvanizli	galang	galvanizli	PROPN;SG	N;NOM;SG;3
galang	zam	galang	zam	PROPN;SG	
galang	kaldır	galang	kal	PROPN;SG	
designer	tasarım	designer	tas	N	
designer	tasarımcı	designer	tasarımcı	N	
agensi	ajansı	agensi	ajansı	N;SG	
agensi	ajans	agensi	ajans	N;SG	
agensi	teşkilat	agensi	teşkilat	N;SG	
agensi	ajansları	agensi	ajans	N;SG	N;NOM;PL;3
siberia	sibirya	siberia	sibirya	PROPN;SG	
siberia	sibirya	siberia	sibirya	PROPN;SG	
koptik	kıpti	koptik	kıpti	PROPN	
safety	güvenliği	safety	güvenlik	PROPN	N;NOM;SG;3
safety	emniyet	safety	emniyet	PROPN	N;NOM;SG;3
safety	güvenlik	safety	güvenlik	PROPN	N;NOM;SG;3
safety	emniyeti	safety	emniyet	PROPN	N;ACC;SG;3
joão	joão	joão	joão	PROPN	PROPN;NOM;SG;3
rosario	tesbih	rosario	tesbih	PROPN	N;NOM;SG;3
rosario	tespih	rosario	tespih	PROPN	N;NOM;SG;3
rosario	rosario	rosario	rosario	PROPN	PROPN;NOM;SG;3
kemuliaan	ihtişam	kemuliaan	ihtişam	N;SG	
kemuliaan	şeref	kemuliaan	şeref	N;SG	
kemuliaan	zafer	kemuliaan	zafer	N;SG	
kemuliaan	glory	kemuliaan	glory	N;SG	
krimea	kırım	krimea	kırım	PROPN	
desert	çöl	desert	çöl	PROPN	
oklahoma	oklahoma	oklahoma	oklahom	PROPN	PROPN;NOM;SG;3
jubah	görünmezlik	jubah	görünmezlik	N;SG	V;PFV;IND;SG;NEG;PRS
jubah	kaftan	jubah	kaftan	N;SG	
aldo	aldo	aldo	al	PROPN	
intensif	yoğun	intensif	yoğun	ADJ;SG	
care	bakım	care	bakım	PROPN	
care	umurumda	care	umur	PROPN	N;ESS;SG;3
care	özen	care	özen	PROPN	
lenin	lenin	lenin	le	PROPN	
essex	essex	essex	essex	PROPN	PROPN;NOM;SG;3
sar	sar	sar	sar	PROPN	
imperium	empire	imperium	empir	N	
kabut	sis	kabut	sis	N;SG	
kabut	haze	kabut	haze	N;SG	
kabut	sis	kabut	sis	N;SG	
psm	psm	psm	psm	PROPN	
toulouse	toulouse	toulouse	toulouse	PROPN	PROPN;NOM;SG;3
direct	direk	direct	direk	PROPN	
direct	direkt	direct	direkt	PROPN	
direct	doğrudan	direct	doğrudan	PROPN	
syiah	şii	syiah	şii	PROPN;SG	
atraksi	çekim	atraksi	çekim	N;SG	
atraksi	cazibe	atraksi	cazip	N;SG	ADJ
alexandra	alexandra	alexandra	alefandr	PROPN	PROPN;NOM;SG;3
huta	huta	huta	huta	N	
theme	tema	theme	tema	N	
