til	za	til	za	ADV	ADP;ACC
medier	media	medie	media	N;INDF;NEUT;PL	PROPN;NOM;MASC;SG
medier	medijski	medie	medijski	N;INDF;NEUT;PL	ADJ;NOM;DEF;MASC;SG
real	real	real	real		PROPN;NOM;MASC;SG
real	pravi	real	prav		ADJ;NOM;DEF;MASC;SG
lav	make	lav	maka	V;IMP	ADP
lav	napravi	lav	napraviti	V;IMP	V;IND;SG;3;PRS;FIN
lav	niski	lav	nisk	V;IMP	ADJ;NOM;DEF;MASC;SG
lav	niska	lav	nizak	V;IMP	ADJ;NOM;DEF;FEM;SG
lav	nisko	lav	nisko	V;IMP	ADV
lav	nizak	lav	niz	V;IMP	N;NOM;MASC;SG
kysten	obale	kyste	obala	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
flytte	kretanje	flytte	kretanje	V;NFIN;ACT	N;NOM;NEUT;SG
flytte	premještanje	flytte	premještanje	V;NFIN;ACT	N;NOM;NEUT;SG
deltager	sudionik	deltage	sudionik	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
deltager	natjecatelj	deltage	natjecatelj	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
frit	slobodna	frit	slobodan	ADV	ADJ;NOM;DEF;FEM;SG
frit	slobodni	frit	slobodan	ADV	ADJ;NOM;DEF;MASC;SG
frit	slobodan	frit	slobodan	ADV	ADJ;NOM;INDF;MASC;SG
frit	free	frit	free	ADV	ADP
overflade	površine	overflad	površina	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
repræsenteret	predstavljali	repræsentere	predstavljati	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP;ACT
designet	dizajnirana	designe	dizajnirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
designet	dizajnirani	designe	dizajnirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
designet	osmišljen	designe	osmišiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG;V.PTCP
designet	dizajniran	designe	dizajnirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG;V.PTCP
tabt	izgubljeni	tabe	izgubljen	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
tabt	izgubljena	tabe	izgubiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
tabt	izgubljeno	tabe	izgubiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
tabt	izgubljen	tabe	izgubiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP
faste	postom	fast	postom	ADJ;PL	N;INS;MASC;SG
faste	posta	fast	posta	ADJ;PL	N;GEN;MASC;SG
faste	popravio	fast	popraviti	ADJ;PL	V;MASC;SG;PST;V.PTCP;ACT
faste	fiksna	fast	fiksan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
faste	fiksni	fast	fiksan	ADJ;PL	ADJ;NOM;DEF;MASC;SG
faste	popravljen	fast	popraviti	ADJ;PL	ADJ;NOM;MASC;SG;V.PTCP;PASS
sygdom	bolesti	sygdom	bolest	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
sygdom	bolesti	sygdom	bolest	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
brigade	brigade	brigade	brigada	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
argentina	argentini	argentina	argentina	PROPN	N;DAT;FEM;SG
argentina	argentine	argentina	argentina	PROPN	N;NOM;FEM;PL
argentina	argentinski	argentina	argentinski	PROPN	ADJ;NOM;DEF;MASC;SG
procent	postotak	procent	postotak	N;INDF;MASC+FEM;PL	N;NOM;MASC;SG
læse	pročitaj	læse	pročitaj	V;NFIN;ACT	INTJ
læse	čitaj	læse	čitaj	V;NFIN;ACT	N;NOM;MASC;SG
læse	čitanje	læse	čitanje	V;NFIN;ACT	N;NOM;NEUT;SG
menes	vjerovala	mene	vjerovati	V;IND;PRS;FIN;PASS	V;FEM;SG;PST;V.PTCP;ACT
menes	vjerovao	mene	vjerovati	V;IND;PRS;FIN;PASS	V;MASC;SG;PST;V.PTCP;ACT
menes	vjerovali	mene	vjerovati	V;IND;PRS;FIN;PASS	V;MASC;PL;PST;V.PTCP;ACT
lag	slojeve	lag	sloj	N;INDF;NEUT;SG	N;ACC;MASC;PL
fjerne	uklanjanje	fjerne	uklanjanje	V;NFIN;ACT	N;NOM;NEUT;SG
klassisk	klasične	klassisk	klasičan	ADJ;INDF;SG	ADJ;NOM;DEF;FEM;PL
klassisk	klasična	klassisk	klasičan	ADJ;INDF;SG	ADJ;NOM;DEF;FEM;SG
klassisk	klasična	klassisk	klasičan	ADJ;INDF;SG	ADJ;NOM;DEF;FEM;SG
klassisk	klasično	klassisk	klasičan	ADJ;INDF;SG	ADV
klassisk	klasični	klassisk	klasičan	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
gennemført	dovršeno	gennemføre	dovršiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
gennemført	završena	gennemføre	završiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
gennemført	završeno	gennemføre	završiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
gennemført	provedeno	gennemføre	provesti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
gennemført	provedena	gennemføre	provesti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
gennemført	proveden	gennemføre	provesti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
tyrkiet	purica	tyrki	purica	PROPN	N;NOM;FEM;SG
tyrkiet	turska	tyrki	turski	PROPN	ADJ;NOM;FEM;SG
ligaen	league	liga	league	N;DEF;MASC+FEM;SG	ADP
serier	serija	serie	serija	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
hellige	svetinja	hellig	svetinja	ADJ;PL	N;NOM;FEM;SG
hellige	sveto	hellig	svet	ADJ;PL	ADJ;NOM;NEUT;SG
windows	prozori	windows	prozor	N;INDF;MASC+FEM;SG	N;NOM;MASC;PL
windows	prozore	windows	prozor	N;INDF;MASC+FEM;SG	N;ACC;MASC;PL
herning	herning	herning	herning		N;NOM;MASC;SG
organisationen	organizacije	organisation	organizacija	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
bil	kola	bil	kolo	N;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
basis	baza	basis	baza		N;NOM;FEM;SG
basis	osnova	basis	osnova		N;NOM;FEM;SG
ordre	naruči	ordre	naručiti	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
ordre	zapovijedi	ordre	zapovijed	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
ordre	naredbe	ordre	naredba	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
ordre	narudžbe	ordre	narudžba	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
republikken	republike	republik	republika	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
transport	kočije	transport	kočija	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
gade	street	gade	street	N;INDF;MASC+FEM;SG	ADP
sætter	seta	sætte	set	V;IND;PRS;FIN;ACT	N;GEN;MASC;SG
vælge	biranje	vælge	biranje	V;NFIN;ACT	N;NOM;NEUT;SG
vælge	odabir	vælge	odabir	V;NFIN;ACT	N;NOM;MASC;SG
køre	pogon	køre	pogon	V;NFIN;ACT	N;NOM;MASC;SG
køre	vožnja	køre	vožnja	V;NFIN;ACT	N;NOM;FEM;SG
væsentlig	značajne	væsentlig	značajan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;PL
væsentlig	značajno	væsentlig	značajno	ADJ;INDF;MASC+FEM;SG	ADV
væsentlig	značajna	væsentlig	značajan	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
gaden	street	gade	street	N;DEF;MASC+FEM;SG	ADP
sir	gospodine	sige	gospodin		V;IMP;SG;2;FIN
premiere	premijere	premiere	premijera	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
planlagt	zakazan	planlægge	zakazati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
planlagt	zakazani	planlægge	zakazati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
planlagt	planirano	planlægge	planirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
planlagt	zakazano	planlægge	zakazati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
planlagt	planirana	planlægge	planirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
planlagt	planirani	planlægge	planiran	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
planlagt	planirano	planlægge	planirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
planlagt	planiran	planlægge	planirati	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
ændrede	promijenjen	ændre	promijeniti	V;PL;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
svar	odgovore	svar	odgovor	N;INDF;NEUT;SG	N;ACC;MASC;PL
svar	odgovori	svar	odgovor	N;INDF;NEUT;SG	N;NOM;MASC;PL
svar	odgovori	svar	odgovor	N;INDF;NEUT;SG	N;NOM;MASC;PL
svar	odgovori	svar	odgovor	N;INDF;NEUT;SG	N;NOM;MASC;PL
green	zeleno	gre	zelen		ADJ;NOM;NEUT;SG
green	zeleni	gre	zelen		ADJ;NOM;DEF;MASC;SG
green	zelen	gre	zelen		ADJ;NOM;INDF;MASC;SG
green	zelene	gre	zelen		ADJ;NOM;DEF;FEM;PL
green	zelena	gre	zelen		ADJ;NOM;DEF;FEM;SG
sachsen	sachsen	sachsen	sachsen	PROPN	PROPN;NOM;MASC;SG
sachsen	saska	sachsen	saska	PROPN	N;NOM;FEM;SG
rigtig	real	rigtig	real	ADV	PROPN;NOM;MASC;SG
rigtig	pravi	rigtig	prav	ADV	ADJ;NOM;DEF;MASC;SG
naturlige	prirodna	naturlig	prirodan	ADJ;PL	ADJ;NOM;DEF;FEM;SG
naturlige	prirodni	naturlig	prirodan	ADJ;PL	ADJ;NOM;DEF;MASC;SG
naturlige	prirodno	naturlig	prirodno	ADJ;PL	ADV
gård	farme	gård	farma	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
eksisterende	postojeći	eksistere	postojeći	V;PRS;V.PTCP	ADJ;NOM;DEF;MASC;SG
eksisterende	postojeće	eksistere	postojeći	V;PRS;V.PTCP	ADJ;NOM;DEF;FEM;PL
rowspan	rowspan	rowspan	rowspan		N;NOM;MASC;SG
publikum	publike	publikum	publika	N;INDF;NEUT;SG	N;NOM;FEM;PL
publikum	gužve	publikum	gužva	N;INDF;NEUT;SG	N;NOM;FEM;PL
repræsenterede	predstavljao	repræsentere	predstavljati	V;PL;PST;V.PTCP	V;MASC;SG;PST;V.PTCP;ACT
brian	brian	brian	brian		N;NOM;MASC;SG
kæmpe	div	kæmpe	div	ADJ	N;NOM;MASC;SG
kæmpe	borbe	kæmpe	borba	ADJ	N;NOM;FEM;PL
kæmpe	borba	kæmpe	borba	ADJ	N;NOM;FEM;SG
lette	olakšati	let	olakšati	ADJ;PL	V;NFIN
lejlighed	ravna	lejlighed	ravan	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
lejlighed	ravan	lejlighed	ravan	N;INDF;MASC+FEM;SG	ADJ;NOM;INDF;MASC;SG
lejlighed	ravni	lejlighed	ravni	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;MASC;SG
slet	obriši	slet	obrisiti	ADV	V;IMP;SG;2;PRS;FIN
nødvendigt	neophodna	nødvendig	neophodan	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
nødvendigt	potrebno	nødvendig	potreban	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;NEUT;SG
nødvendigt	neophodno	nødvendig	neophodan	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;NEUT;SG
avisen	novine	avis	novina	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
barcelona	barcelonu	barcelona	barcelon		N;ACC;FEM;SG
barcelona	barcelone	barcelona	barcelon		N;NOM;FEM;PL
barcelona	barceloni	barcelona	barcelon		N;DAT;FEM;SG
barcelona	barcelona	barcelona	barcelon		N;NOM;FEM;SG
originale	izvorno	original	izvorno	ADJ;PL	ADV
originale	originalno	original	originalan	ADJ;PL	ADV
originale	original	original	original	ADJ;PL	N;NOM;MASC;SG
originale	izvorna	original	izvoran	ADJ;PL	ADJ;NOM;DEF;FEM;SG
originale	izvorni	original	izvoran	ADJ;PL	ADJ;NOM;DEF;MASC;SG
originale	originali	original	original	ADJ;PL	N;NOM;MASC;PL
stoffer	drogu	stof	droga	N;INDF;NEUT;PL	N;ACC;FEM;SG
stoffer	droga	stof	droga	N;INDF;NEUT;PL	N;NOM;FEM;SG
menneske	ljudski	menneske	ljudski	N;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
fyn	fyn	fyn	fyn	PROPN	
tvunget	prisiljen	tvinge	prisiliti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG;V.PTCP
tvunget	prisiljeni	tvinge	prisiliti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
tvunget	prisilno	tvinge	prisilno	V;INDF;SG;PST;V.PTCP	ADV
tvunget	prisiljen	tvinge	prisiliti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG;V.PTCP
grundlagde	utemeljena	grundlægge	utemeljiti	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
grundlagde	utemeljen	grundlægge	utemeljiti	V;IND;PST;FIN;ACT	ADJ;NOM;MASC;SG;V.PTCP;PASS
grundlagde	osnovan	grundlægge	osnovati	V;IND;PST;FIN;ACT	ADJ;NOM;MASC;SG;V.PTCP;PASS
grundlagde	osnovana	grundlægge	osnovati	V;IND;PST;FIN;ACT	ADJ;NOM;FEM;SG;V.PTCP;PASS
blomster	cvijeće	blomst	cvijeće	N;INDF;NEUT;PL	N;NOM;NEUT;SG
elektrisk	električna	elektrisk	električan	ADJ;INDF;SG	ADJ;NOM;DEF;FEM;SG
elektrisk	električni	elektrisk	električan	ADJ;INDF;SG	ADJ;NOM;DEF;MASC;SG
elektrisk	električki	elektrisk	električki	ADJ;INDF;SG	ADV
bronze	brončana	bronze	brončan	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP
polske	poljska	polsk	poljska	ADJ;PL	PROPN;NOM;FEM;SG
polske	poljski	polsk	poljski	ADJ;PL	ADJ;NOM;DEF;MASC;SG
statistik	statistike	statistik	statistika	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
kategorier	kategorija	kategori	kategorija	N;INDF;MASC+FEM;PL	N;NOM;FEM;SG
anerkendt	prepoznat	anerkende	prepoznat	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG
anerkendt	priznata	anerkende	priznat	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG
anerkendt	prepoznat	anerkende	prepoznat	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG
anerkendt	prepoznali	anerkende	prepoznati	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP;ACT
fuldt	pun	fuldt	pun	ADV	ADJ;NOM;INDF;MASC;SG
fuldt	full	fuldt	full	ADV	N;NOM;MASC;SG
fuldt	puna	fuldt	pun	ADV	ADJ;NOM;DEF;FEM;SG
fuldt	puni	fuldt	pun	ADV	ADJ;NOM;DEF;MASC;SG
fjord	fjord	fjord	fjord	N;INDF;MASC+FEM;SG	ADP
påvirket	pogođeni	påvirke	pogoditi	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
tradition	tradicije	tradition	tradicija	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
opnået	dobivena	opnå	dobiven	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
opnået	ostvaren	opnå	ostvariti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
ring	prsten	ring	prsten	V;IMP	N;NOM;MASC;SG
ring	poziv	ring	poziv	V;IMP	N;INAN;ACC;MASC;SG
åben	otvori	åben	otvoriti	ADJ;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
dør	umri	dø	umri	V;IND;PRS;FIN;ACT	N;NOM;MASC;SG
dør	vrata	dø	vrata	V;IND;PRS;FIN;ACT	N;NOM;NEUT;PL
dør	umiranje	dø	umiranje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
ske	žlica	ske	žlica	V;NFIN;ACT	N;NOM;FEM;SG
dømt	osuđeni	dømme	osuditi	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
dømt	osuđen	dømme	osuditi	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG;V.PTCP;PASS
dømt	osuđen	dømme	osuditi	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG;V.PTCP;PASS
dømt	osuđeni	dømme	osuditi	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
dømt	osuđen	dømme	osuditi	V;INDF;SG;PST;V.PTCP	ADJ;NOM;INDF;MASC;SG;V.PTCP;PASS
dømt	osudili	dømme	osuditi	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP;ACT
dømt	suđeno	dømme	suditi	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
kørte	ran	køre	ran	V;IND;PST;FIN;ACT	PROPN;NOM;MASC;SG
foretaget	napravljen	foretage	napraviti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
foretaget	napravljeno	foretage	napraviti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
opdaget	otkriveno	opdage	otkriti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
opdaget	otkriven	opdage	otkriti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
opdaget	otkriveni	opdage	otkriti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
opdaget	otkrivena	opdage	otkriti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
opdaget	otkriven	opdage	otkriti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
opdaget	otkrivena	opdage	otkriti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
færdig	gotovo	færdig	gotovo	ADJ;INDF;MASC+FEM;SG	ADV
senest	najnoviji	senest	nov	ADV;RL	ADJ;NOM;DEF;RL;MASC;SG
senest	najnovije	senest	nov	ADV;RL	ADJ;NOM;DEF;RL;FEM;SG
interview	intervjue	interview	intervju	N;INDF;NEUT;SG	N;ACC;MASC;PL
vol	vol	vol	vol	N;INDF;NEUT;SG	ADP
pdf	pdf	pdf	pdf	V;IMP	PROPN;NOM;MASC;SG
preussen	pruskoj	preuss	pruskati	N;INDF;MASC+FEM;SG	ADJ;DAT;DEF;FEM;SG
bjørn	bear	bjørn	bear	N;INDF;MASC+FEM;SG	ADP
front	prednja	front	prednji	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
nærmere	blize	nærmere	blizu	ADV;CMPR	ADJ;NOM;DEF;FEM;SG
undervisning	edukacije	undervisning	edukacija	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
skade	nauditi	skade	nauditi	N;INDF;MASC+FEM;SG	V;NFIN
skade	ozljede	skade	ozljeda	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
skade	povrede	skade	povreda	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
skade	oštećenja	skade	oštećenje	N;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
texas	teksas	texas	teksas	PROPN	N;NOM;MASC;SG
texas	texas	texas	texas	PROPN	PROPN;NOM;MASC;SG
fremme	promociju	fremme	promocija	ADV	N;ACC;FEM;SG
fremme	promaknuće	fremme	promaknuće	ADV	N;NOM;NEUT;SG
fremme	promocije	fremme	promocija	ADV	N;NOM;FEM;PL
fremme	promocija	fremme	promocija	ADV	N;NOM;FEM;SG
fremme	promovirati	fremme	promovirati	ADV	V;NFIN
fremme	promicanje	fremme	promicanje	ADV	N;NOM;NEUT;SG
udsat	izloženi	udsætte	izložiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;MASC;PL;V.PTCP
udsat	izložena	udsætte	izložiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
udsat	izloženo	udsætte	izložiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
udsat	otkrivena	udsætte	otkriti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;DEF;FEM;SG;V.PTCP
udsat	izložen	udsætte	izložiti	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
udsat	odgođeno	udsætte	odgoditi	V;INDF;SG;PST;V.PTCP	ADJ;NOM;NEUT;SG;V.PTCP;PASS
udsat	odgođen	udsætte	odgoditi	V;INDF;SG;PST;V.PTCP	ADJ;NOM;MASC;SG;V.PTCP;PASS
association	asocijacije	association	asocijacija	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
forfattere	autora	forfatter	autor	N;INDF;MASC+FEM;PL	N;ACC;MASC;SG
jylland	jutland	jylland	jutland		N;NOM;MASC;SG
knap	gumb	knap	gumb	ADJ;INDF;MASC+FEM;SG	N;NOM;MASC;SG
knap	dugme	knap	dugma	ADJ;INDF;MASC+FEM;SG	N;ACC;FEM;SG
knap	tipka	knap	tipkati	ADJ;INDF;MASC+FEM;SG	N;NOM;FEM;SG
knap	jedva	knap	jedva	ADJ;INDF;MASC+FEM;SG	ADV
vinteren	zime	vinter	zima	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
vinteren	zimi	vinter	zim	N;DEF;MASC+FEM;SG	ADV
situation	situacije	situation	situacija	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
indiske	indijanac	indisk	indijanac	ADJ;PL	N;NOM;MASC;SG
indiske	indijski	indisk	indijski	ADJ;PL	ADJ;NOM;DEF;MASC;SG
indiske	indijanci	indisk	indijanac	ADJ;PL	N;NOM;MASC;PL
indiske	indijska	indisk	indijski	ADJ;PL	ADJ;NOM;DEF;FEM;SG
force	silom	force	sila		N;INS;FEM;SG
force	prisili	force	prisiti		V;IND;SG;3;PRS;FIN
force	sile	force	sila		N;NOM;FEM;PL
force	sila	force	sila		N;NOM;FEM;SG
varme	topline	varme	toplina	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
varme	topla	varme	topao	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
varme	topao	varme	topasti	N;INDF;MASC+FEM;SG	V;MASC;SG;PST;V.PTCP;ACT
varme	tople	varme	topao	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;PL
varme	toplo	varme	toplo	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;NEUT;SG
varme	vruće	varme	vruć	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;NEUT;SG
varme	zgodna	varme	zgodan	N;INDF;MASC+FEM;SG	ADJ;NOM;DEF;FEM;SG
tag	označi	tage	označiti	V;IMP	V;IND;SG;3;PRS;FIN
tag	oznaku	tage	oznaka	V;IMP	N;ACC;FEM;SG
tag	tag	tage	tag	V;IMP	N;NOM;MASC;SG
tag	oznaka	tage	oznaka	V;IMP	N;NOM;FEM;SG
tag	uzmi	tage	uzmi	V;IMP	INTJ
tag	krov	tage	krov	V;IMP	N;NOM;MASC;SG
oversigt	sažetak	oversigt	sažetak	V;IMP	N;NOM;MASC;SG
hårdt	grubi	hård	grub	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;MASC;SG
hårdt	grubo	hård	grubo	ADJ;INDF;NEUT;SG	ADV
hårdt	gruba	hård	grub	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;FEM;SG
hårdt	tvrdo	hård	tvrdo	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;NEUT;SG
hårdt	tesko	hård	tesko	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;NEUT;SG
hårdt	teško	hård	teško	ADJ;INDF;NEUT;SG	ADV
hårdt	tesko	hård	tesko	ADJ;INDF;NEUT;SG	ADJ;NOM;DEF;NEUT;SG
hårdt	teško	hård	teško	ADJ;INDF;NEUT;SG	ADV
kalder	pozivom	kalde	poziv	V;IND;PRS;FIN;ACT	N;INS;MASC;SG
kalder	pozivanje	kalde	pozivanje	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
oprør	pobune	oprør	pobuna	N;INDF;NEUT;SG	N;NOM;FEM;PL
oprør	neredi	oprør	nered	N;INDF;NEUT;SG	N;NOM;MASC;PL
oprør	nemiri	oprør	nemir	N;INDF;NEUT;SG	N;NOM;MASC;PL
oprør	pobune	oprør	pobuna	N;INDF;NEUT;SG	N;NOM;FEM;PL
træer	drveće	træ	drveće	N;INDF;NEUT;PL	N;NOM;NEUT;SG
døden	smrti	død	smrt	N;DEF;MASC+FEM;SG	N;NOM;FEM;PL
geografisk	geographic	geografisk	geographic	ADV	N;NOM;MASC;SG
fange	zatvorenik	fange	zatvoren	V;NFIN;ACT	N;NOM;MASC;SG
fange	ulov	fange	ulov	V;NFIN;ACT	N;NOM;MASC;SG
fange	hvatanje	fange	hvatanje	V;NFIN;ACT	N;NOM;NEUT;SG
fange	osuđenik	fange	osuđenik	V;NFIN;ACT	N;NOM;MASC;SG
fange	robijaš	fange	robijaš	V;NFIN;ACT	N;NOM;MASC;SG
fange	hvatanje	fange	hvatanje	V;NFIN;ACT	N;NOM;NEUT;SG
fuldstændig	potpuna	fuldstændig	potpun	ADV	ADJ;NOM;DEF;FEM;SG
fuldstændig	kompletan	fuldstændig	kompletan	ADV	ADJ;NOM;INDF;MASC;SG
fuldstændig	kompletna	fuldstændig	kompletan	ADV	ADJ;NOM;DEF;FEM;SG
ledende	vodeći	lede	vodeći	V;PRS;V.PTCP	ADJ;NOM;DEF;MASC;SG
besøg	posjetite	besøg	posjetiti	N;INDF;NEUT;SG	V;IMP;PL;2;FIN
besøg	posjetiti	besøg	posjetiti	N;INDF;NEUT;SG	V;NFIN
besøg	posjete	besøg	posjet	N;INDF;NEUT;SG	N;ACC;MASC;PL
undersøgelse	prouči	undersøgelse	proučiti	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
undersøgelse	istrage	undersøgelse	istraga	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
erklærede	navedeno	erklære	navesti	V;IND;PST;FIN;ACT	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
