din	від	din	від	ADP;ACC	ADP;GEN
alti	інші	alti	інший		DET;NOM;PL
alti	інше	alti	інший		DET;NOM;NEUT;SG
alti	інших	alti	інший		DET;GEN;PL
seria	серія	serie	серія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
seria	серії	serie	серія	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
seria	ряд	serie	ряд	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
seria	ряди	serie	ряд	N;DEF;FEM;SG	N;INAN;NOM;MASC;PL
dezvoltarea	розвитку	dezvoltare	розвиток	N;DEF;FEM;SG	N;INAN;GEN;MASC;SG
dezvoltarea	розвиток	dezvoltare	розвиток	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
dezvoltarea	розробка	dezvoltare	розробка	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
dezvoltarea	проведення	dezvoltare	проведення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
dezvoltarea	розробку	dezvoltare	розробка	N;DEF;FEM;SG	N;INAN;ACC;FEM;SG
dezvoltarea	розвиваються	dezvoltare	розвиватися	N;DEF;FEM;SG	V;IPFV;IND;PL;3;PRS;FIN
direct	чесні	direct	чесний	ADV	ADJ;NOM;PL
direct	стріт	direct	стріт	ADV	
direct	прямі	direct	прямий	ADV	ADJ;NOM;PL
direct	відверта	direct	відвертий	ADV	N;INAN;NOM;FEM;SG
direct	пряма	direct	пряма	ADV	ADJ;NOM;FEM;SG
direct	прямий	direct	прямий	ADV	ADJ;NOM;MASC;SG
direct	direct	direct	direct	ADV	
direct	прямі	direct	прямий	ADV	ADJ;NOM;PL
direct	напряму	direct	напрям	ADV	N;INAN;GEN;MASC;SG
sef	головний	sef	головний	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
sef	головний	sef	головний	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
palatul	палац	palat	палац	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
termenul	термін	termen	термін	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
altele	інший	altul	інший	PRO;FEM;PL;3	DET;NOM;MASC;SG
altele	інша	altul	інший	PRO;FEM;PL;3	DET;NOM;FEM;SG
altele	інші	altul	інший	PRO;FEM;PL;3	DET;NOM;PL
altele	інше	altul	інший	PRO;FEM;PL;3	DET;NOM;NEUT;SG
altele	інших	altul	інший	PRO;FEM;PL;3	DET;GEN;PL
altele	інших	altul	інший	PRO;FEM;PL;3	DET;GEN;PL
altele	інші	altul	інший	PRO;FEM;PL;3	DET;NOM;PL
altele	іншими	altul	інший	PRO;FEM;PL;3	DET;INS;PL
carte	книжка	carte	книжка	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
carte	книжечки	carte	книжечка	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
carte	книга	carte	книга	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
carte	книги	carte	книга	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
auto	автоматичні	auto	автоматичний		ADJ;NOM;PL
auto	автоматичний	auto	автоматичний		ADJ;NOM;MASC;SG
auto	авто	auto	авто		N;INAN;NOM;NEUT;SG
auto	автоматично	auto	автоматично		ADV
africa	африка	africa	африка	N;DEF;FEM;SG	PROPN;INAN;NOM;FEM;SG
religie	релігія	religie	релігія	N;INDF;FEM;SG	N;INAN;NOM;FEM;SG
religie	релігії	religie	релігія	N;INDF;FEM;SG	N;INAN;NOM;FEM;PL
minor	мінор	minor	мінор	ADJ;INDF;MASC;SG	
minor	молодший	minor	молодший	ADJ;INDF;MASC;SG	ADJ;NOM;CMPR;MASC;SG
minor	молодші	minor	молодший	ADJ;INDF;MASC;SG	ADJ;NOM;RL;PL
conducerea	управління	conducere	управління	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
conducerea	менеджмент	conducere	менеджмент	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
conducerea	керівництво	conducere	керівництво	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
conducerea	керування	conducere	керування	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
conducerea	лідерство	conducere	лідерство	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
conducerea	лідерства	conducere	лідерство	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
asia	азія	asia	азія	PROPN	N;INAN;NOM;FEM;SG
final	завершити	final	завершити	N;INDF;MASC;SG	V;PFV;NFIN
final	закінчити	final	закінчити	N;INDF;MASC;SG	V;PFV;NFIN
final	закінчиться	final	закінчитися	N;INDF;MASC;SG	V;PFV;IND;SG;3;FUT;FIN
final	остаточний	final	остаточний	N;INDF;MASC;SG	ADJ;NOM;MASC;SG
final	final	final	final	N;INDF;MASC;SG	
adus	привезли	aduce	привезти	V;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
adus	принесли	aduce	принести	V;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
para	груші	părea	груший		N;INAN;NOM;FEM;PL
para	груша	părea	груший		N;INAN;NOM;FEM;SG
para	para	părea	para		
para	груші	părea	груший		N;INAN;NOM;FEM;PL
para	груша	părea	груший		N;INAN;NOM;FEM;SG
urmatoarea	наступний	urmatore	наступний	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
urmatoarea	наступна	urmatore	наступний	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
urmatoarea	next	urmatore	next	ADJ;DEF;FEM;SG	
urmatoarea	наступне	urmatore	наступний	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
urmatoarea	далі	urmatore	далі	ADJ;DEF;FEM;SG	ADV
parti	частини	parti	частина		N;INAN;NOM;FEM;PL
parti	частинами	parti	частина		N;INAN;INS;FEM;PL
parti	вечірок	parti	вечірка		N;INAN;GEN;FEM;PL
parti	вечірки	parti	вечірка		N;INAN;NOM;FEM;PL
parti	партій	parti	партати		N;INAN;GEN;FEM;PL
parti	частини	parti	частина		N;INAN;NOM;FEM;PL
parti	частинами	parti	частина		N;INAN;INS;FEM;PL
fratele	брат	frate	брат	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
fratele	брата	frate	брат	N;DEF;MASC;SG	N;ANIM;ACC;MASC;SG
fratele	братик	frate	братик	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
membrii	учасники	membru	учасник	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
membrii	члени	membru	член	N;DEF;MASC;PL	N;ANIM;NOM;MASC;PL
ambele	обоє	ambii	обоє	NUM;FEM;PL	NUM;NOM
ambele	обидва	ambii	обидва	NUM;FEM;PL	NUM;NOM;MASC
ambele	обох	ambii	обидва	NUM;FEM;PL	NUM;ACC
ambele	обидві	ambii	обидва	NUM;FEM;PL	NUM;NOM;FEM
ambele	обом	ambii	обоє	NUM;FEM;PL	
teatrul	театрі	teatru	театр	N;DEF;MASC;SG	N;INAN;DAT;MASC;SG
teatrul	театр	teatru	театр	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
teatrul	театр	teatru	театр	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
stanga	ліворуч	stanga	ліворуч	N;DEF;FEM;SG	ADV
stanga	ліва	stanga	лівий	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
stanga	лівий	stanga	лівий	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
stanga	зліва	stanga	злів	N;DEF;FEM;SG	ADV
stanga	ліворуч	stanga	ліворуч	N;DEF;FEM;SG	ADV
stanga	ліва	stanga	лівий	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
stanga	лівий	stanga	лівий	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
stanga	зліва	stanga	злів	N;DEF;FEM;SG	ADV
press	натиснути	press	натиснути	N;INDF;MASC;SG	V;PFV;NFIN
press	прес	press	пресовий	N;INDF;MASC;SG	
press	press	press	press	N;INDF;MASC;SG	
traducere	переклад	traducere	переклад	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
ludovic	луї	ludovic	луя	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
ludovic	луїс	ludovic	луїс	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
dumnezeu	божі	dumnezeu	божий	PROPN	ADJ;NOM;PL
dumnezeu	боже	dumnezeu	бог	PROPN	
dumnezeu	бога	dumnezeu	бог	PROPN	N;ANIM;ACC;MASC;SG
dumnezeu	бог	dumnezeu	бог	PROPN	N;ANIM;NOM;MASC;SG
dumnezeu	богу	dumnezeu	бог	PROPN	
momentul	момент	moment	момент	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
momentul	мить	moment	мить	N;DEF;MASC;SG	N;INAN;ACC;FEM;SG
drumul	дорожні	drum	дорожній	N;DEF;MASC;SG	ADJ;NOM;PL
drumul	дорога	drum	дорога	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
district	нохія	district	нохій	N;INDF;MASC;SG	PROPN;INAN;NOM;FEM;SG
und	und	und	und	N;INDF;MASC;SG	
luna	луна	lună	луна	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
luna	місяця	lună	місяць	N;DEF;FEM;SG	N;INAN;GEN;MASC;SG
luna	місяць	lună	місяць	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
luna	мун	lună	мун	N;DEF;FEM;SG	
luna	місячні	lună	місячний	N;DEF;FEM;SG	ADJ;NOM;PL
luna	супутник	lună	супутник	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
luna	місяця	lună	місяць	N;DEF;FEM;SG	N;INAN;GEN;MASC;SG
luna	місяць	lună	місяць	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
luna	місяця	lună	місяць	N;DEF;FEM;SG	N;INAN;GEN;MASC;SG
luna	місяць	lună	місяць	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
luna	мун	lună	мун	N;DEF;FEM;SG	
luna	місячні	lună	місячний	N;DEF;FEM;SG	ADJ;NOM;PL
luna	супутник	lună	супутник	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
luna	місяця	lună	місяць	N;DEF;FEM;SG	N;INAN;GEN;MASC;SG
luna	місяць	lună	місяць	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
publica	публічний	publica	публічний	V;IND;SG;3;IPFV;FIN	ADJ;NOM;MASC;SG
publica	громадське	publica	громадський	V;IND;SG;3;IPFV;FIN	ADJ;NOM;NEUT;SG
publica	паблік	publica	паблік	V;IND;SG;3;IPFV;FIN	
publica	відкритий	publica	відкритий	V;IND;SG;3;IPFV;FIN	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
publica	публічна	publica	публічний	V;IND;SG;3;IPFV;FIN	ADJ;NOM;FEM;SG
publica	громадського	publica	громадський	V;IND;SG;3;IPFV;FIN	ADJ;GEN;MASC;SG
peter	петро	peter	петро	PROPN	PROPN;ANIM;NOM;MASC;SG
peter	пітер	peter	пітер	PROPN	PROPN;ANIM;NOM;MASC;SG
victoria	вікторія	victorie	вікторія	N;DEF;FEM;SG	N;ANIM;NOM;FEM;SG
fondat	заснував	fonda	заснувати	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
fondat	засновано	fonda	засновати	ADJ;INDF;MASC;SG	V;PFV;IND;0;FIN
sovietica	радянський	sovietică	радянський	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
sovietica	радянська	sovietică	радянський	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
sovietica	радянські	sovietică	радянський	N;DEF;FEM;SG	ADJ;NOM;PL
nivelul	рівень	nivel	рівень	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
rus	русь	rus	русь	ADJ;INDF;MASC;SG	PROPN;INAN;NOM;FEM;SG
poarta	брама	poartă	брама	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
poarta	gate	poartă	gate	N;DEF;FEM;SG	
poarta	ворота	poartă	воротий	N;DEF;FEM;SG	N;INAN;NOM;MASC;PL
poarta	носи	poartă	носа	N;DEF;FEM;SG	N;INAN;NOM;MASC;PL
poarta	ношу	poartă	ніш	N;DEF;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN
poarta	носити	poartă	носити	N;DEF;FEM;SG	V;IPFV;NFIN
poarta	брама	poartă	брама	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
poarta	gate	poartă	gate	N;DEF;FEM;SG	
poarta	ворота	poartă	воротий	N;DEF;FEM;SG	N;INAN;NOM;MASC;PL
martin	мартін	martin	мартін	PROPN	PROPN;ANIM;NOM;MASC;SG
observatorul	обсерваторія	observator	обсерваторія	N;DEF;MASC;SG	N;INAN;NOM;FEM;SG
observatorul	спостерігач	observator	спостерігач	N;DEF;MASC;SG	N;ANIM;NOM;MASC;SG
observatorul	спостерігача	observator	спостерігач	N;DEF;MASC;SG	N;ANIM;ACC;MASC;SG
europeana	європейський	european	європейський	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
europeana	європейські	european	європейський	N;DEF;FEM;SG	ADJ;NOM;PL
europeana	європейська	european	європейський	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
adrian	адріан	adrian	адріан	N;INDF;MASC;SG	PROPN;ANIM;NOM;MASC;SG
dumitru	думітру	dumitru	думітр	PROPN	N;ANIM;NOM;MASC;SG
https	https	https	https	N	
continuat	продовжив	continua	продовжити	ADJ;INDF;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN
continuat	продовжували	continua	продовжувати	ADJ;INDF;MASC;SG	V;IPFV;IND;PL;PST;FIN
continuat	продовжується	continua	продовжуватися	ADJ;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
continuat	продовжила	continua	продовжити	ADJ;INDF;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN
spus	казали	spune	казати	V;MASC;SG;V.PTCP	V;IPFV;IND;PL;PST;FIN
spus	сказали	spune	сказати	V;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
spus	саїд	spune	саїд	V;MASC;SG;V.PTCP	PROPN;ANIM;NOM;MASC;SG
spus	розповіли	spune	розповісти	V;MASC;SG;V.PTCP	V;PFV;IND;PL;PST;FIN
united	united	united	united	N;INDF;MASC;SG	
united	юнайтед	united	юнайтед	N;INDF;MASC;SG	PROPN;INAN;NOM;MASC;SG
berlin	берлін	berlin	берлін	PROPN	PROPN;INAN;NOM;MASC;SG
proiectului	project	proiect	project	N;DEF;MASC;SG	
proiectului	проект	proiect	проект	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
lumina	світлі	lumină	світло	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
lumina	світле	lumină	світлий	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
lumina	light	lumină	light	N;DEF;FEM;SG	
lumina	світло	lumină	світло	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
lumina	світлий	lumină	світлий	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
lumina	світлі	lumină	світло	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
lumina	світле	lumină	світлий	N;DEF;FEM;SG	ADJ;NOM;NEUT;SG
lumina	light	lumină	light	N;DEF;FEM;SG	
lumina	світло	lumină	світло	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
lumina	світлий	lumină	світлий	N;DEF;FEM;SG	ADJ;NOM;MASC;SG
haute	от	haută	от	N;INDF;FEM;PL	PART
piatra	камінь	piatră	камінь	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
piatra	stone	piatră	stone	N;DEF;FEM;SG	
piatra	стоун	piatră	стоуна	N;DEF;FEM;SG	PROPN;ANIM;NOM;MASC;SG
piatra	скеля	piatră	скеля	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
piatra	рок	piatră	рок	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
piatra	кручі	piatră	круч	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
piatra	rock	piatră	rock	N;DEF;FEM;SG	
piatra	камінь	piatră	камінь	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
piatra	stone	piatră	stone	N;DEF;FEM;SG	
piatra	стоун	piatră	стоуна	N;DEF;FEM;SG	PROPN;ANIM;NOM;MASC;SG
piatra	скеля	piatră	скеля	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
piatra	рок	piatră	рок	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
piatra	кручі	piatră	круч	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
piatra	rock	piatră	rock	N;DEF;FEM;SG	
produse	добуток	produs	добуток	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
produse	продукт	produs	продукт	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
produse	товар	produs	товар	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
produse	продукція	produs	продукція	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
produse	виріб	produs	виріб	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
thomas	томас	thomas	томас	PROPN	PROPN;ANIM;NOM;MASC;SG
thomas	тома	thomas	тома	PROPN	
napoca	напока	napoca	напока	N;DEF;FEM;SG	
sec	сек	sec	сек		
piese	слідкує	piesă	слідкувати	N;INDF;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
piata	маркет	piată	маркет	N;DEF;FEM;SG	
piata	ринкова	piată	ринковий	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
piata	ринок	piată	ринок	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
piata	ринку	piată	ринка	N;DEF;FEM;SG	N;INAN;DAT;FEM;SG
piata	маркет	piată	маркет	N;DEF;FEM;SG	
piata	ринкова	piată	ринковий	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
piata	ринок	piată	ринок	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
piata	ринку	piată	ринка	N;DEF;FEM;SG	N;INAN;DAT;FEM;SG
piata	маркет	piată	маркет	N;DEF;FEM;SG	
piata	ринкова	piată	ринковий	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
piata	ринок	piată	ринок	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
piata	ринку	piată	ринка	N;DEF;FEM;SG	N;INAN;DAT;FEM;SG
piata	маркет	piată	маркет	N;DEF;FEM;SG	
piata	ринкова	piată	ринковий	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
piata	ринок	piată	ринок	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
piata	ринку	piată	ринка	N;DEF;FEM;SG	N;INAN;DAT;FEM;SG
piata	маркет	piată	маркет	N;DEF;FEM;SG	
piata	ринкова	piată	ринковий	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
piata	ринок	piată	ринок	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
piata	ринку	piată	ринка	N;DEF;FEM;SG	N;INAN;DAT;FEM;SG
gasit	знайдені	gasit	знайдений	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
gasit	знайдені	gasit	знайдений	V;MASC;SG;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
folosita	використовується	folosit	використовуватися	ADJ;DEF;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
folosita	використана	folosit	використаний	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
folosita	використані	folosit	використаний	ADJ;DEF;FEM;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
folosita	використано	folosit	використати	ADJ;DEF;FEM;SG	V;PFV;IND;0;FIN
afaceri	бізнес	afacere	бізнути	N;INDF;FEM;PL	N;INAN;NOM;MASC;SG
afaceri	справа	afacere	справа	N;INDF;FEM;PL	N;INAN;NOM;FEM;SG
afaceri	ділова	afacere	ділово	N;INDF;FEM;PL	ADJ;NOM;FEM;SG
afaceri	business	afacere	business	N;INDF;FEM;PL	
afaceri	діловий	afacere	діловий	N;INDF;FEM;PL	ADJ;NOM;MASC;SG
vestul	захід	vest	захід	N;DEF;MASC;SG	N;INAN;NOM;MASC;SG
vestul	вест	vest	вест	N;DEF;MASC;SG	
legatura	посиланням	legatură	посилання	N;DEF;FEM;SG	N;INAN;INS;NEUT;SG
legatura	посилання	legatură	посилання	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
legatura	link	legatură	link	N;DEF;FEM;SG	
legatura	лінк	legatură	лінк	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
legatura	посиланням	legatură	посилання	N;DEF;FEM;SG	N;INAN;INS;NEUT;SG
legatura	посилання	legatură	посилання	N;DEF;FEM;SG	N;INAN;NOM;NEUT;PL
legatura	link	legatură	link	N;DEF;FEM;SG	
legatura	лінк	legatură	лінк	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
grecia	греції	grecie	греція	PROPN	PROPN;INAN;NOM;FEM;SG
grecia	греція	grecie	греція	PROPN	N;INAN;NOM;FEM;SG
liber	вільна	liber	вільний	ADV	ADJ;NOM;FEM;SG
liber	безкоштовне	liber	безкоштовний	ADV	ADJ;NOM;NEUT;SG
liber	вільний	liber	вільний	ADV	ADJ;NOM;MASC;SG
inseamna	засоби	inseamna	засіб		N;INAN;NOM;MASC;PL
inseamna	засоби	inseamna	засіб		N;INAN;NOM;MASC;PL
moscova	московська	moscova	московський	PROPN	ADJ;NOM;FEM;SG
moscova	moscow	moscova	moscow	PROPN	
moscova	москва	moscova	москва	PROPN	PROPN;INAN;NOM;FEM;SG
britanic	британці	britanic	британець	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;PL
britanic	британські	britanic	британський	ADJ;INDF;MASC;SG	ADJ;NOM;PL
britanic	british	britanic	british	ADJ;INDF;MASC;SG	
britanic	англієць	britanic	англієць	ADJ;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
linia	лінія	linie	лінія	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
linia	рядок	linie	рядок	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
linia	рядка	linie	рядок	N;DEF;FEM;SG	N;INAN;GEN;MASC;SG
linia	пряма	linie	пряма	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
medie	середній	medie	середній	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
medie	середнє	medie	середній	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
medie	середня	medie	середній	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
medie	середнього	medie	середній	N;INDF;FEM;SG	ADJ;GEN;MASC;SG
medie	середній	medie	середній	N;INDF;FEM;SG	ADJ;NOM;MASC;SG
medie	носій	medie	ніс	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
medie	середня	medie	середній	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
medie	середні	medie	середній	N;INDF;FEM;SG	ADJ;NOM;PL
medie	означають	medie	означати	N;INDF;FEM;SG	V;IPFV;IND;PL;3;PRS;FIN
medie	середнє	medie	середній	N;INDF;FEM;SG	ADJ;NOM;NEUT;SG
sovietice	радянський	sovietic	радянський	ADJ;INDF;FEM;PL	ADJ;NOM;MASC;SG
sovietice	радянська	sovietic	радянський	ADJ;INDF;FEM;PL	ADJ;NOM;FEM;SG
puterea	міцність	putere	міцність	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
puterea	інтенсивність	putere	інтенсивність	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
puterea	сили	putere	сила	N;DEF;FEM;SG	N;INAN;NOM;FEM;PL
puterea	сила	putere	сила	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
puterea	влада	putere	влада	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
puterea	живлення	putere	живлення	N;DEF;FEM;SG	N;INAN;NOM;NEUT;SG
puterea	сила	putere	сила	N;DEF;FEM;SG	N;INAN;NOM;FEM;SG
puterea	power	putere	power	N;DEF;FEM;SG	
puternic	сильні	puternic	сильний	ADJ;INDF;MASC;SG	ADJ;NOM;PL
puternic	потужно	puternic	потужно	ADJ;INDF;MASC;SG	ADV
oficiala	офіційні	oficială	офіційний	ADJ;DEF;FEM;SG	ADJ;NOM;PL
oficiala	офіційна	oficială	офіційний	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
oficiala	офіційний	oficială	офіційний	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
oficiala	офіційне	oficială	офіційний	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
oficiala	офіційні	oficială	офіційний	ADJ;DEF;FEM;SG	ADJ;NOM;PL
oficiala	офіційна	oficială	офіційний	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;SG
oficiala	офіційний	oficială	офіційний	ADJ;DEF;FEM;SG	ADJ;NOM;MASC;SG
oficiala	офіційне	oficială	офіційний	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
legea	закон	lege	закон	N;DEF;FEM;SG	N;INAN;NOM;MASC;SG
