категория	catégories	категория	catégorie	N;INAN;NOM;FEM;SG	N;FEM;PL
сми	média	смотреть	média	N;INAN;NOM;NEUT;PL	N;MASC;SG
радио	radiophonique	радио	radiophonique	N;INAN;NOM;NEUT;SG	ADJ;MASC;SG
иностранных	étranger	иностранный	étranger	ADJ;GEN;PL	N;MASC;SG
иностранных	etranger	иностранный	etranger	ADJ;GEN;PL	N;MASC;SG
иностранных	étrangère	иностранный	étranger	ADJ;GEN;PL	ADJ;FEM;SG
ответ	répondez	ответ	répondre	N;INAN;NOM;MASC;SG	V;IMP;PL;2;PRS;FIN
ответ	répondre	ответ	répondre	N;INAN;NOM;MASC;SG	V;NFIN
ответ	répondez	ответ	répondre	N;INAN;NOM;MASC;SG	V;IMP;PL;2;PRS;FIN
ответ	répondre	ответ	répondre	N;INAN;NOM;MASC;SG	V;NFIN
ответ	ans	ответ	an	N;INAN;NOM;MASC;SG	N;MASC;PL
цвет	coloris	цвет	coloris	N;INAN;NOM;MASC;SG	N;MASC;PL
цвет	couleurs	цвет	couleur	N;INAN;NOM;MASC;SG	N;FEM;PL
цвет	coloris	цвет	coloris	N;INAN;NOM;MASC;SG	N;MASC;PL
цвет	couleurs	цвет	couleur	N;INAN;NOM;MASC;SG	N;FEM;PL
комплекс	complexe	комплекс	complexe	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
комплекс	complexes	комплекс	complexe	N;INAN;NOM;MASC;SG	ADJ;MASC;PL
наличие	disponibilités	наличие	disponibilité	N;INAN;NOM;NEUT;SG	N;FEM;PL
функции	fonction	функция	fonction	N;INAN;NOM;FEM;PL	N;FEM;SG
функции	caractéristiques	функция	caractéristique	N;INAN;NOM;FEM;PL	ADJ;FEM;PL
означает	moyens	означать	moyen	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;MASC;PL
общая	commune	общий	commune	ADJ;NOM;FEM;SG	N;FEM;SG
общая	fréquents	общий	fréquent	ADJ;NOM;FEM;SG	ADJ;MASC;PL
модели	modele	модель	modele	N;INAN;NOM;FEM;PL	N;MASC;SG
модели	modèle	модель	modèle	N;INAN;NOM;FEM;PL	N;MASC;SG
модели	mannequin	модель	mannequin	N;INAN;NOM;FEM;PL	N;MASC;SG
модели	maquette	модель	maquette	N;INAN;NOM;FEM;PL	N;FEM;SG
меньше	moins	мало	moins	NUM	ADV
сен	sen	сен	sen		PROPN
сен	senne	сен	senne		N;FEM;SG
сен	seine	сен	seine		N;FEM;SG
сен	sainte	сен	saint		ADJ;FEM;SG
сен	saint	сен	saint		PROPN
красный	rouges	красный	rouge	ADJ;NOM;MASC;SG	ADJ;MASC;PL
конец	finissant	конец	finir	N;INAN;NOM;MASC;SG	V;PRS;V.PTCP
турнир	tournois	турнир	tournoi	N;INAN;NOM;MASC;SG	N;MASC;PL
проблема	problématique	проблема	problématique	N;INAN;NOM;FEM;SG	ADJ;FEM;SG
мужчины	masculins	мужчина	masculin	N;ANIM;NOM;MASC;PL	ADJ;MASC;PL
мужчины	masculins	мужчина	masculin	N;ANIM;NOM;MASC;PL	ADJ;MASC;PL
мужчины	homme	мужчина	homme	N;ANIM;NOM;MASC;PL	N;MASC;SG
матери	mères	мать	mère	N;ANIM;NOM;FEM;SG	N;FEM;PL
бой	combattre	бой	combattre	N;INAN;NOM;MASC;SG	V;NFIN
бой	combattre	бой	combattre	N;INAN;NOM;MASC;SG	V;NFIN
внутри	interieur	внутри	interieur	ADV	ADJ;MASC;SG
внутри	inside	внутри	inside	ADV	
внутри	intérieur	внутри	intérieur	ADV	N;MASC;SG
победу	victoires	победа	victoire	N;INAN;ACC;FEM;SG	N;FEM;PL
инкубатор	incubateurs	инкубатор	incubateur	N;INAN;NOM;MASC;SG	N;MASC;PL
роберт	thierry	роберт	thierry	N;ANIM;NOM;MASC;SG	PROPN
австралии	australienne	австралия	australien	N;INAN;NOM;FEM;PL	ADJ;FEM;SG
австралии	australiens	австралия	australien	N;INAN;NOM;FEM;PL	ADJ;MASC;PL
австралии	australien	австралия	australien	N;INAN;NOM;FEM;PL	ADJ;MASC;SG
австралии	australie	австралия	australie	N;INAN;NOM;FEM;PL	PROPN
австралии	australie	австралия	australie	N;INAN;NOM;FEM;PL	PROPN
император	empereurs	император	empereur	N;ANIM;NOM;MASC;SG	N;MASC;PL
статистика	statistiques	статистика	statistique	N;INAN;NOM;FEM;SG	N;FEM;PL
статистика	statistique	статистика	statistique	N;INAN;NOM;FEM;SG	ADJ;MASC;SG
статистика	stats	статистика	stat	N;INAN;NOM;FEM;SG	N;MASC;PL
статистика	statistiques	статистика	statistique	N;INAN;NOM;FEM;SG	N;FEM;PL
киев	kiev	киев	kiev	N;INAN;NOM;MASC;SG	PROPN
киев	kiev	киев	kiev	N;INAN;NOM;MASC;SG	PROPN
предложение	offrir	предложение	offrir	N;INAN;NOM;NEUT;SG	V;NFIN
дела	cas	дело	cas	N;INAN;NOM;NEUT;PL	N;MASC;SG
равно	égaux	равный	égal	ADJ;NEUT;SG	ADJ;MASC;PL
равно	égales	равный	égal	ADJ;NEUT;SG	ADJ;FEM;PL
мэр	maires	мэр	maire	N;ANIM;NOM;MASC;SG	N;MASC;PL
смог	smog	мочь	smog	V;PFV;MASC;IND;SG;PST;FIN;ACT	N;MASC;SG
предлагаю	offrande	предлагать	offrande	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;FEM;SG
книгу	réserver	книга	réserver	N;INAN;ACC;FEM;SG	V;NFIN
фото	photos	фото	photo	N;INAN;NOM;MASC;SG	N;FEM;PL
фото	photographies	фото	photographie	N;INAN;NOM;MASC;SG	N;FEM;PL
индии	indienne	индия	indien	N;INAN;NOM;FEM;SG	ADJ;FEM;SG
индии	indiens	индия	indien	N;INAN;NOM;FEM;SG	ADJ;MASC;PL
индии	indiennes	индия	indien	N;INAN;NOM;FEM;SG	ADJ;FEM;PL
индии	indien	индия	indien	N;INAN;NOM;FEM;SG	ADJ;MASC;SG
индии	inde	индия	inde	N;INAN;NOM;FEM;SG	PROPN
индии	indes	индия	inde	N;INAN;NOM;FEM;SG	N;FEM;PL
золотая	dorée	золотой	doré	ADJ;NOM;FEM;SG	V;FEM;SG;PST;V.PTCP
золотая	golden	золотой	golden	ADJ;NOM;FEM;SG	N;MASC;SG
золотая	doré	золотой	dorer	ADJ;NOM;FEM;SG	V;MASC;SG;PST;V.PTCP
золотая	doré	золотой	dorer	ADJ;NOM;FEM;SG	V;MASC;SG;PST;V.PTCP
золотая	or	золотой	or	ADJ;NOM;FEM;SG	CONJ
золотая	gold	золотой	gold	ADJ;NOM;FEM;SG	
йорк	york	йорк	york	N;INAN;NOM;MASC;SG	PROPN
иметь	ont	иметь	avoir	V;IPFV;NFIN;ACT	V;IND;PL;3;PRS;FIN
силу	forcer	сила	forcer	N;INAN;ACC;FEM;SG	V;NFIN
артист	artistes	артист	artiste	N;ANIM;NOM;MASC;SG	N;MASC;PL
семья	familiale	семья	familial	N;INAN;NOM;FEM;SG	ADJ;FEM;SG
семья	familles	семья	famille	N;INAN;NOM;FEM;SG	N;FEM;PL
северная	nord	северный	nord	ADJ;NOM;FEM;SG	N;MASC;SG
северная	northern	северный	northern	ADJ;NOM;FEM;SG	PROPN
северная	nord	северный	nord	ADJ;NOM;FEM;SG	N;MASC;SG
крупных	grande	крупный	grand	ADJ;GEN;PL	ADJ;FEM;SG
крупных	grand	крупный	grand	ADJ;GEN;PL	ADJ;MASC;SG
связь	communications	связь	communication	N;INAN;NOM;FEM;SG	N;FEM;PL
связь	télécommunications	связь	télécommunication	N;INAN;NOM;FEM;SG	N;FEM;PL
родилась	naissance	рождаться	naissance	V;PFV;FEM;IND;SG;PST;FIN;MID	N;FEM;SG
родилась	born	рождаться	born	V;PFV;FEM;IND;SG;PST;FIN;MID	PROPN
словарь	dictionnaires	словарь	dictionnaire	N;INAN;NOM;MASC;SG	N;MASC;PL
крупные	grande	крупный	grand	ADJ;NOM;PL	ADJ;FEM;SG
крупные	grand	крупный	grand	ADJ;NOM;PL	ADJ;MASC;SG
дочери	filles	дочь	fille	N;ANIM;NOM;FEM;SG	N;FEM;PL
большие	grande	большой	grand	ADJ;NOM;PL	ADJ;FEM;SG
большие	grand	большой	grand	ADJ;NOM;PL	ADJ;MASC;SG
большие	gros	большой	gros	ADJ;NOM;PL	ADJ;MASC;SG
большие	grosse	большой	gros	ADJ;NOM;PL	ADJ;FEM;SG
большие	grande	большой	grand	ADJ;NOM;PL	ADJ;FEM;SG
большие	big	большой	big	ADJ;NOM;PL	INTJ
большие	grand	большой	grand	ADJ;NOM;PL	ADJ;MASC;SG
сообщества	communaute	сообщество	communaute	N;INAN;NOM;NEUT;PL	N;FEM;SG
сообщества	communautaire	сообщество	communautaire	N;INAN;NOM;NEUT;PL	ADJ;MASC;SG
сообщества	communauté	сообщество	communauté	N;INAN;NOM;NEUT;PL	N;FEM;SG
сообщества	collectivité	сообщество	collectivité	N;INAN;NOM;NEUT;PL	N;FEM;SG
бригады	brigade	бригада	brigade	N;INAN;NOM;FEM;PL	N;FEM;SG
бразилии	brésil	бразилия	brésil	N;INAN;NOM;FEM;PL	N;MASC;SG
бразилии	brésilien	бразилия	brésilien	N;INAN;NOM;FEM;PL	ADJ;MASC;SG
бразилии	brésilienne	бразилия	brésilien	N;INAN;NOM;FEM;PL	ADJ;FEM;SG
бразилии	brésiliens	бразилия	brésilien	N;INAN;NOM;FEM;PL	ADJ;MASC;PL
бразилии	brésiliennes	бразилия	brésilien	N;INAN;NOM;FEM;PL	ADJ;FEM;PL
отдельных	discret	отдельный	discret	ADJ;GEN;PL	ADJ;MASC;SG
отдельных	discrète	отдельный	discret	ADJ;GEN;PL	ADJ;FEM;SG
отдельных	individuelle	отдельный	individuel	ADJ;GEN;PL	ADJ;FEM;SG
отдельных	individuel	отдельный	individuel	ADJ;GEN;PL	ADJ;MASC;SG
жители	résidants	житель	résidant	N;ANIM;NOM;MASC;PL	ADJ;MASC;PL
жан	jean	жан	jean	N;ANIM;NOM;MASC;SG	PROPN
петра	petra	петр	petra	N;ANIM;ACC;MASC;SG	PROPN
замок	verrouiller	замок	verrouiller	N;INAN;NOM;MASC;SG	V;NFIN
пусть	let	пусть	let	PART	
китт	kitt	китт	kitt		PROPN
мин	ming	минута	ming	N;INAN;NOM;FEM;SG	PROPN
мин	mines	минута	mine	N;INAN;NOM;FEM;SG	N;FEM;PL
мин	mn	минута	mn	N;INAN;NOM;FEM;SG	
италия	italie	италия	italie	N;INAN;NOM;FEM;SG	PROPN
согласен	accepté	согласный	accepter	ADJ;MASC;SG	V;MASC;SG;PST;V.PTCP
согласен	convenu	согласный	convenu	ADJ;MASC;SG	V;MASC;SG;PST;V.PTCP
согласен	convenir	согласный	convenir	ADJ;MASC;SG	V;NFIN
согласен	acceptez	согласный	accepter	ADJ;MASC;SG	V;IMP;PL;2;PRS;FIN
военные	armée	военный	armée	N;ANIM;NOM;MASC;PL	N;FEM;SG
военные	militaire	военный	militaire	N;ANIM;NOM;MASC;PL	ADJ;MASC;SG
военные	militaires	военный	militaire	N;ANIM;NOM;MASC;PL	ADJ;MASC;PL
понимаю	comprenez	понимать	comprendre	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;IMP;PL;2;PRS;FIN
понимаю	comprends	понимать	comprendre	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;IMP;SG;1;PRS;FIN
видео	vidéos	видео	vidéo	N;INAN;NOM;NEUT;SG	N;FEM;PL
видео	vidéos	видео	vidéo	N;INAN;NOM;NEUT;SG	N;FEM;PL
теория	théories	теория	théorie	N;INAN;NOM;FEM;SG	N;FEM;PL
георгий	georgi	георгий	georgi	N;ANIM;NOM;MASC;SG	PROPN
георгий	giorgi	георгий	giorgi	N;ANIM;NOM;MASC;SG	PROPN
георгий	george	георгий	george	N;ANIM;NOM;MASC;SG	PROPN
сказать	say	сказать	say	V;PFV;NFIN;ACT	
сказать	dis	сказать	dire	V;PFV;NFIN;ACT	INTJ
сказал	disait	сказать	dire	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
создана	crées	создать	créer	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
создана	créés	создать	créer	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
горы	montagne	гора	montagne	N;INAN;NOM;FEM;PL	N;FEM;SG
горы	monter	гора	monter	N;INAN;NOM;FEM;PL	V;NFIN
горы	mont	гора	mont	N;INAN;NOM;FEM;PL	N;MASC;SG
горы	monture	гора	monture	N;INAN;NOM;FEM;PL	N;FEM;SG
горы	montagne	гора	montagne	N;INAN;NOM;FEM;PL	N;FEM;SG
выиграл	gagnées	выиграть	gagnée	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;FEM;PL;PST;V.PTCP
выиграл	won	выиграть	won	V;PFV;MASC;IND;SG;PST;FIN;ACT	
выиграл	gagnés	выиграть	gagner	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;PL;PST;V.PTCP
считать	compte	считать	compte	V;IPFV;NFIN;ACT	N;MASC;SG
считать	comte	считать	comte	V;IPFV;NFIN;ACT	N;MASC;SG
считать	comptage	считать	comptage	V;IPFV;NFIN;ACT	N;MASC;SG
считать	décompte	считать	décompter	V;IPFV;NFIN;ACT	N;MASC;SG
отставке	retraités	отставка	retraiter	N;INAN;DAT;FEM;SG	V;MASC;PL;PST;V.PTCP
отставке	retraité	отставка	retraité	N;INAN;DAT;FEM;SG	V;MASC;SG;PST;V.PTCP
олег	oleg	олег	oleg	PROPN;ANIM;NOM;MASC;SG	PROPN
другое	autre	другой	autre	ADJ;NOM;NEUT;SG	PRO;SG
другое	autres	другой	autre	ADJ;NOM;NEUT;SG	PRO;PL
пишет	écrit	писать	écrire	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;MASC;SG;PST;V.PTCP
форма	uniforme	форма	uniforme	N;INAN;NOM;FEM;SG	ADJ;MASC;SG
форма	uniformes	форма	uniforme	N;INAN;NOM;FEM;SG	ADJ;MASC;PL
метро	souterraine	метро	souterrain	N;INAN;NOM;NEUT;SG	ADJ;FEM;SG
метро	souterrains	метро	souterrain	N;INAN;NOM;NEUT;SG	N;MASC;PL
масса	massa	масса	massa	N;INAN;NOM;FEM;SG	PROPN
биография	biographies	биография	biographie	N;INAN;NOM;FEM;SG	N;FEM;PL
биография	biographiques	биография	biographique	N;INAN;NOM;FEM;SG	ADJ;MASC;PL
биография	biographiques	биография	biographique	N;INAN;NOM;FEM;SG	ADJ;MASC;PL
марк	marquer	марк	marquer	N;ANIM;NOM;MASC;SG	V;NFIN
марк	mark	марк	mark	N;ANIM;NOM;MASC;SG	PROPN
наука	scientifique	наука	scientifique	N;INAN;NOM;FEM;SG	ADJ;MASC;SG
наука	sciences	наука	science	N;INAN;NOM;FEM;SG	N;FEM;PL
музыкальные	musicale	музыкальный	musical	ADJ;NOM;PL	ADJ;FEM;SG
музыкальные	musical	музыкальный	musical	ADJ;NOM;PL	ADJ;MASC;SG
построен	construits	строить	construire	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
построен	construits	строить	construire	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
друга	amis	друг	ami	N;ANIM;ACC;MASC;SG	N;MASC;PL
страницу	pages	страница	page	N;INAN;ACC;FEM;SG	N;FEM;PL
герои	héros	герой	héros	N;ANIM;NOM;MASC;PL	N;MASC;SG
герои	heroes	герой	heroe	N;ANIM;NOM;MASC;PL	PROPN
герцог	duke	герцог	duke	N;ANIM;NOM;MASC;SG	PROPN
герцог	herzog	герцог	herzog	N;ANIM;NOM;MASC;SG	PROPN
смысл	signifiant	смысл	signifier	N;INAN;NOM;MASC;SG	V;PRS;V.PTCP
сент	sainte	сент	saint	N;INAN;NOM;MASC;SG	ADJ;FEM;SG
сент	sainte	сент	saint	N;INAN;NOM;MASC;SG	ADJ;FEM;SG
сент	saint	сент	saint	N;INAN;NOM;MASC;SG	PROPN
иначе	sinon	иначе	sinon	ADV	CONJ
ассоциации	association	ассоциация	association	N;INAN;NOM;FEM;PL	N;FEM;SG
внутренних	interieur	внутренний	interieur	ADJ;GEN;PL	ADJ;MASC;SG
внутренних	intérieur	внутренний	intérieur	ADJ;GEN;PL	N;MASC;SG
конференции	conférence	конференция	conférence	N;INAN;NOM;FEM;PL	N;FEM;SG
елена	helena	елена	helener	N;ANIM;NOM;FEM;SG	PROPN
елена	elena	елена	elena	N;ANIM;NOM;FEM;SG	PROPN
елена	elena	елена	elena	N;ANIM;NOM;FEM;SG	PROPN
елена	yelena	елена	yelena	N;ANIM;NOM;FEM;SG	PROPN
елена	jelena	елена	jelena	N;ANIM;NOM;FEM;SG	PROPN
украинский	ukrainiennes	украинский	ukrainien	ADJ;NOM;MASC;SG	ADJ;FEM;PL
украинский	ukrainiens	украинский	ukrainien	ADJ;NOM;MASC;SG	ADJ;MASC;PL
особенности	caractéristiques	особенность	caractéristique	N;INAN;NOM;FEM;PL	ADJ;FEM;PL
особенности	caractéristiques	особенность	caractéristique	N;INAN;NOM;FEM;PL	ADJ;FEM;PL
аэропорт	aéroports	аэропорт	aéroport	N;INAN;NOM;MASC;SG	N;MASC;PL
отношение	attitudes	отношение	attitude	N;INAN;NOM;NEUT;SG	N;FEM;PL
отношение	mentalités	отношение	mentalité	N;INAN;NOM;NEUT;SG	N;FEM;PL
австрии	autrichiennes	австрия	autrichien	N;INAN;NOM;FEM;SG	ADJ;FEM;PL
австрии	autrichien	австрия	autrichien	N;INAN;NOM;FEM;SG	ADJ;MASC;SG
австрии	autrichienne	австрия	autrichien	N;INAN;NOM;FEM;SG	ADJ;FEM;SG
австрии	autriche	австрия	autriche	N;INAN;NOM;FEM;SG	ADJ;MASC;SG
греции	grece	греция	grece	N;INAN;NOM;FEM;PL	PROPN
греции	grèce	греция	grèce	N;INAN;NOM;FEM;PL	N;FEM;SG
соревнования	concours	соревнование	concours	N;INAN;NOM;NEUT;PL	N;MASC;SG
соревнования	compétition	соревнование	compétition	N;INAN;NOM;NEUT;PL	N;FEM;SG
соревнования	concurrence	соревнование	concurrence	N;INAN;NOM;NEUT;PL	N;FEM;SG
соревнования	concours	соревнование	concours	N;INAN;NOM;NEUT;PL	N;MASC;SG
руководство	manual	руководство	manual	N;INAN;NOM;NEUT;SG	PROPN
руководство	manuels	руководство	manuel	N;INAN;NOM;NEUT;SG	N;MASC;PL
руководство	manuelle	руководство	manuelle	N;INAN;NOM;NEUT;SG	ADJ;FEM;SG
официальная	fonctionnaire	официальный	fonctionnaire	ADJ;NOM;FEM;SG	N;MASC;SG
официальная	officielles	официальный	officiel	ADJ;NOM;FEM;SG	ADJ;FEM;PL
официальная	officiels	официальный	officiel	ADJ;NOM;FEM;SG	ADJ;MASC;PL
лиц	individuels	лицо	individuel	N;ANIM;GEN;NEUT;PL	ADJ;MASC;PL
вступил	entrés	вступить	entrer	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;MASC;PL;PST;V.PTCP
победитель	gagnants	победитель	gagnant	N;ANIM;NOM;MASC;SG	ADJ;MASC;PL
победитель	gagnante	победитель	gagnant	N;ANIM;NOM;MASC;SG	ADJ;FEM;SG
победитель	gagnant	победитель	gagner	N;ANIM;NOM;MASC;SG	V;PRS;V.PTCP
правда	vrais	правда	vrai	ADV	ADJ;MASC;PL
правда	true	правда	true	ADV	N;MASC;SG
правда	vraie	правда	vrai	ADV	ADJ;FEM;SG
правда	vrai	правда	vrai	ADV	ADJ;MASC;SG
правда	véritable	правда	véritable	ADV	ADJ;MASC;SG
правда	verite	правда	verite	ADV	N;FEM;SG
правда	vérité	правда	vérité	ADV	N;FEM;SG
армении	arménienne	армение	arménien	N;INAN;NOM;NEUT;PL	ADJ;FEM;SG
армении	arménien	армение	arménien	N;INAN;NOM;NEUT;PL	ADJ;MASC;SG
армении	arméniens	армение	arménien	N;INAN;NOM;NEUT;PL	ADJ;MASC;PL
армении	arménienne	армение	arménien	N;INAN;NOM;NEUT;PL	ADJ;FEM;SG
армении	arménie	армение	arménie	N;INAN;NOM;NEUT;PL	PROPN
результат	résultats	результат	résultat	N;INAN;NOM;MASC;SG	N;MASC;PL
зачем	why	зачем	why	ADV	
поверхности	surface	поверхность	surface	N;INAN;NOM;FEM;PL	N;FEM;SG
оружие	armes	оружие	arme	N;INAN;NOM;NEUT;SG	N;FEM;PL
оружие	armements	оружие	armement	N;INAN;NOM;NEUT;SG	N;MASC;PL
оружие	armes	оружие	arme	N;INAN;NOM;NEUT;SG	N;FEM;PL
оружие	fusils	оружие	fusil	N;INAN;NOM;NEUT;SG	N;MASC;PL
оружие	armes	оружие	arme	N;INAN;NOM;NEUT;SG	N;FEM;PL
оружие	pistolets	оружие	pistolet	N;INAN;NOM;NEUT;SG	N;MASC;PL
оружие	canons	оружие	canon	N;INAN;NOM;NEUT;SG	N;MASC;PL
столица	capitaux	столица	capital	N;INAN;NOM;FEM;SG	N;MASC;PL
любовь	aime	любовь	aimer	N;INAN;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
любовь	aimer	любовь	aimer	N;INAN;NOM;FEM;SG	V;NFIN
любовь	love	любовь	love	N;INAN;NOM;FEM;SG	ADJ;FEM;SG
содержание	sommaire	содержание	sommaire	N;INAN;NOM;NEUT;SG	ADJ;MASC;SG
содержание	contenus	содержание	contenu	N;INAN;NOM;NEUT;SG	V;MASC;PL;PST;V.PTCP
содержание	contenu	содержание	contenir	N;INAN;NOM;NEUT;SG	V;MASC;SG;PST;V.PTCP
младший	juniors	младший	junior	ADJ;NOM;MASC;SG	N;MASC;PL
студии	studio	студия	studio	N;INAN;NOM;FEM;PL	N;MASC;SG
продюсер	producteurs	продюсер	producteur	N;ANIM;NOM;MASC;SG	N;MASC;PL
поля	champ	поле	champ	N;INAN;NOM;NEUT;PL	N;MASC;SG
поля	domaine	поле	domaine	N;INAN;NOM;NEUT;PL	N;MASC;SG
фотографии	photographie	фотография	photographie	N;INAN;NOM;FEM;PL	N;FEM;SG
фотографии	photographique	фотография	photographique	N;INAN;NOM;FEM;PL	ADJ;MASC;SG
рублей	rur	рубль	rur	N;INAN;GEN;MASC;PL	PROPN
опять	again	опять	again	ADV	V
дал	dal	дать	dal	V;PFV;MASC;IND;SG;PST;FIN;ACT	
дал	dahl	дать	dahl	V;PFV;MASC;IND;SG;PST;FIN;ACT	PROPN
запад	occidentale	запад	occidental	N;INAN;NOM;MASC;SG	ADJ;FEM;SG
запад	west	запад	west	N;INAN;NOM;MASC;SG	PROPN
швеции	suédoise	швеция	suédois	N;INAN;NOM;FEM;SG	ADJ;FEM;SG
швеции	suédoises	швеция	suédois	N;INAN;NOM;FEM;SG	ADJ;FEM;PL
швеции	suédois	швеция	suédois	N;INAN;NOM;FEM;SG	ADJ;MASC;SG
