organe	elin	organ	elin	N;INDF;FEM;PL	N;NOM;SG
artificial	keinotekoista	artificial	keino#teko	ADV	N;PRT;SG
artificial	keinotekoisia	artificial	keino#tekoinen	ADV	ADJ;PRT;PL
artificial	keinotekoinen	artificial	keino#tekoinen	ADV	ADJ;NOM;SG
solara	auringon	solară	aurinko	N;DEF;FEM;SG	N;GEN;SG
solara	aurinko	solară	aurinko	N;DEF;FEM;SG	N;NOM;SG
disponibila	saatavissa	disponibil	saada	ADJ;DEF;FEM;SG	V;IN+ESS;PL;V.PTCP;PASS
disponibila	käytettävissä	disponibil	käyttää	ADJ;DEF;FEM;SG	V;IN+ESS;PL;V.PTCP;PASS
disponibila	tarjolla	disponibil	tarjolla	ADJ;DEF;FEM;SG	ADV
disponibila	saatavilla	disponibil	saada	ADJ;DEF;FEM;SG	V;AT+ESS
;PL;V.PTCP;PASS
disponibila	saatavana	disponibil	saada	ADJ;DEF;FEM;SG	V;FRML;SG;V.PTCP;PASS
disponibila	saatavissa	disponibil	saada	ADJ;DEF;FEM;SG	V;IN+ESS;PL;V.PTCP;PASS
disponibila	käytettävissä	disponibil	käyttää	ADJ;DEF;FEM;SG	V;IN+ESS;PL;V.PTCP;PASS
disponibila	tarjolla	disponibil	tarjolla	ADJ;DEF;FEM;SG	ADV
disponibila	saatavilla	disponibil	saada	ADJ;DEF;FEM;SG	V;AT+ESS
;PL;V.PTCP;PASS
disponibila	saatavana	disponibil	saada	ADJ;DEF;FEM;SG	V;FRML;SG;V.PTCP;PASS
reprezentative	edustava	reprezentativ	edustaa	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;ACT
reprezentative	edustaja	reprezentativ	edustaja	ADJ;INDF;FEM;PL	N;NOM;SG
marino	marinon	marină	marino	N;INDF;MASC;SG	N;GEN;SG
marino	marino	marină	marino	N;INDF;MASC;SG	PROPN;NOM;SG
fetele	tyttöjä	fată	tyttö	N;DEF;FEM;PL	N;PRT;PL
fetele	girls	fată	girls	N;DEF;FEM;PL	
fetele	tytöt	fată	tyttö	N;DEF;FEM;PL	N;NOM;PL
primita	vastaanotettu	primita	vastaanottaa	ADJ;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
primita	saadut	primita	saada	ADJ;DEF;FEM;SG	V;NOM;PL;V.PTCP;PASS
primita	saanut	primita	saada	ADJ;DEF;FEM;SG	V;NOM;SG;V.PTCP;ACT
primita	saatu	primita	saada	ADJ;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
strategia	strategian	strategie	strategia	N;DEF;FEM;SG	N;GEN;SG
strategia	strategia	strategie	strategia	N;DEF;FEM;SG	N;NOM;SG
culmea	ridge	culme	ridge	N;DEF;FEM;SG	PROPN;NOM;SG
identice	identtinen	identic	identtinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
fotografia	kuvaa	fotografie	kuva	N;DEF;FEM;SG	N;PRT;SG
fotografia	kuva	fotografie	kuva	N;DEF;FEM;SG	N;NOM;SG
fotografia	valokuva	fotografie	valo#kuva	N;DEF;FEM;SG	N;NOM;SG
fotografia	valokuvaus	fotografie	valo#kuvaus	N;DEF;FEM;SG	N;NOM;SG
albrecht	albrecht	albrecht	albrecht	PROPN	PROPN;NOM;SG
aia	tuo	acela	tuo	PRO;FEM;SG;3	PRO;NOM;SG
aia	että	acela	että	PRO;FEM;SG;3	CONJ
separarea	erottelu	separare	erottelu	N;DEF;FEM;SG	N;NOM;SG
separarea	erottaminen	separare	erottaminen	N;DEF;FEM;SG	N;NOM;SG
datoria	velvollisuus	datorie	velvollisuus	N;DEF;FEM;SG	N;NOM;SG
datoria	tulli	datorie	tulli	N;DEF;FEM;SG	N;NOM;SG
scrisoarea	kirjain	scrisoare	kirjain	N;DEF;FEM;SG	N;NOM;SG
scrisoarea	kirje	scrisoare	kirje	N;DEF;FEM;SG	N;NOM;SG
scrisoarea	kirjeen	scrisoare	kirje	N;DEF;FEM;SG	N;GEN;SG
scrisoarea	kirjeellä	scrisoare	kirje	N;DEF;FEM;SG	N;AT+ESS
;SG
eroul	sankari	erou	sankari	N;DEF;MASC;SG	N;NOM;SG
aviatiei	lentoliikenne	aviatie	lento#liikenne	N;DEF;FEM;SG	N;NOM;SG
aviatiei	ilmailu	aviatie	ilmailu	N;DEF;FEM;SG	N;NOM;SG
aviatiei	ilmailun	aviatie	ilma#ilu	N;DEF;FEM;SG	N;GEN;SG
rupt	rikottu	rupt	rikkoa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
rupt	rikki	rupt	rikki	ADJ;INDF;MASC;SG	N;NOM;SG
rupt	revitty	rupt	revitä	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
rupt	repesi	rupt	revetä	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
rupt	repi	rupt	repi	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
integrate	integroitu	integra	integroida	ADJ;INDF;FEM;PL	V;NOM;SG;V.PTCP;PASS
integrate	integroidut	integra	integroida	ADJ;INDF;FEM;PL	V;NOM;PL;V.PTCP;PASS
panama	panama	panamă	panama	PROPN	N;NOM;SG
utilizari	käyttää	utilizare	käyttää	N;INDF;FEM;PL	V;IND;SG;PRS;FIN;ACT
nancy	nancyn	nancy	nancy	PROPN	N;GEN;SG
nancy	nancy	nancy	nancy	PROPN	PROPN;NOM;SG
comisie	komission	comisie	komissio	N;INDF;FEM;SG	N;GEN;SG
comisie	komissio	comisie	komissio	N;INDF;FEM;SG	N;NOM;SG
reveni	palauta	reveni	palauttaa	V;IND;SG;3;PST;FIN	V;IMP;SG;2;FIN;ACT
westfalia	westfalenin	westfalia	westfalen	PROPN	N;GEN;SG
sinteza	synteesi	sinteză	synteesi	N;DEF;FEM;SG	N;NOM;SG
sinteza	synteesi	sinteză	synteesi	N;DEF;FEM;SG	N;NOM;SG
aripa	siipi	aripă	siipi	N;DEF;FEM;SG	N;NOM;SG
aripa	siiven	aripă	siivi	N;DEF;FEM;SG	N;GEN;SG
aripa	wing	aripă	wing	N;DEF;FEM;SG	PROPN;NOM;SG
aripa	siipi	aripă	siipi	N;DEF;FEM;SG	N;NOM;SG
aripa	siiven	aripă	siivi	N;DEF;FEM;SG	N;GEN;SG
aripa	wing	aripă	wing	N;DEF;FEM;SG	PROPN;NOM;SG
cauzele	aiheuttaa	cauză	aiheuttaa	N;DEF;FEM;PL	V;IND;SG;3;PRS;FIN;ACT
cauzele	syyt	cauză	syy	N;DEF;FEM;PL	N;NOM;PL
cauzele	syitä	cauză	syy	N;DEF;FEM;PL	N;PRT;PL
graz	graz	graz	graz	PROPN	PROPN;NOM;SG
veniturile	tuotot	venit	tuotto	N;DEF;FEM;PL	N;NOM;PL
veniturile	tuotto	venit	tuotto	N;DEF;FEM;PL	N;NOM;SG
veniturile	tulot	venit	tulo	N;DEF;FEM;PL	N;NOM;PL
veniturile	tuotot	venit	tuotto	N;DEF;FEM;PL	N;NOM;PL
veniturile	tulo	venit	tulo	N;DEF;FEM;PL	N;NOM;SG
veniturile	tulot	venit	tulo	N;DEF;FEM;PL	N;NOM;PL
atomic	atomic	atomic	atomic	ADJ;INDF;MASC;SG	N;NOM;SG
clinton	clinton	clinton	clinton	PROPN	N;NOM;SG
clinton	clintonin	clinton	clinton	PROPN	N;GEN;SG
continuand	jatketaan	continua	jatkaa	N;INDF;MASC;SG	V;IND;PRS;FIN;PASS
continuand	jatkuvat	continua	jatkua	N;INDF;MASC;SG	V;IND;PL;3;PRS;FIN;ACT
continuand	jatkuu	continua	jatkua	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
continuand	jatkuva	continua	jatkuva	N;INDF;MASC;SG	ADJ;NOM;SG
imparateasa	keisarinna	imparatesa	keisarinta	N;DEF;FEM;SG	N;NOM;SG
imparateasa	valtiatar	imparatesa	valtiatar	N;DEF;FEM;SG	N;NOM;SG
imparateasa	keisarinna	imparatesa	keisarinta	N;DEF;FEM;SG	N;NOM;SG
imparateasa	valtiatar	imparatesa	valtiatar	N;DEF;FEM;SG	N;NOM;SG
integrare	integraatio	integrare	integraatio	N;INDF;FEM;SG	N;NOM;SG
integrare	integrointi	integrare	integrointi	N;INDF;FEM;SG	N;NOM;SG
integrare	yhdentymistä	integrare	yhdentyminen	N;INDF;FEM;SG	N;PRT;SG
integrare	yhdentyminen	integrare	yhdentyminen	N;INDF;FEM;SG	N;NOM;SG
districtele	alueet	district	alue	N;DEF;FEM;PL	N;NOM;PL
districtele	piirit	district	piiri	N;DEF;FEM;PL	N;NOM;PL
miercurea	keskiviikko	miercure	keski#viikko	N;DEF;FEM;SG	N;NOM;SG
miercurea	keskiviikkona	miercure	keski#viikko	N;DEF;FEM;SG	N;FRML;SG
miercurea	keskiviikkoisin	miercure	keski#viikkoisin	N;DEF;FEM;SG	ADV
scenele	kulissien	scenă	kulissi	N;DEF;FEM;PL	N;GEN;PL
scenele	kohtauksia	scenă	kohtaus	N;DEF;FEM;PL	N;PRT;PL
scenele	kohtaukset	scenă	kohtaus	N;DEF;FEM;PL	N;NOM;PL
dramatice	dramaattinen	dramatic	dramaattinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
dramatice	dramaattista	dramatic	dramaattinen	ADJ;INDF;FEM;PL	ADJ;PRT;SG
transmiterea	lähetys	transmitere	lähetys	N;DEF;FEM;SG	N;NOM;SG
ralph	ralph	ralph	ralph	PROPN	PROPN;NOM;SG
vera	vera	vera	vera	N;DEF;FEM;SG	N;NOM;SG
minima	vähintään	minimă	vähintään	ADJ;DEF;FEM;SG	ADV
minima	minimi	minimă	minimi	ADJ;DEF;FEM;SG	N;NOM;SG
minima	minimaalinen	minimă	minimaalinen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
simt	aistin	simți	aistin	V;IND;PL;3;PRS;FIN	N;GEN;SG
simt	järkeä	simți	järki	V;IND;PL;3;PRS;FIN	N;PRT;SG
simt	aisti	simți	aisti	V;IND;PL;3;PRS;FIN	N;NOM;SG
simt	aistia	simți	aisti	V;IND;PL;3;PRS;FIN	V;SG;NFIN;ACT
simt	tunne	simți	tunne	V;IND;PL;3;PRS;FIN	N;NOM;SG
simt	tuntea	simți	tuntea	V;IND;PL;3;PRS;FIN	V;SG;NFIN;ACT
simt	tuntuu	simți	tuntua	V;IND;PL;3;PRS;FIN	V;IND;SG;0;PRS;FIN;ACT
simt	fiilis	simți	fiilis	V;IND;PL;3;PRS;FIN	N;NOM;SG
simt	tunne	simți	tunne	V;IND;PL;3;PRS;FIN	N;NOM;SG
simt	olo	simți	olo	V;IND;PL;3;PRS;FIN	N;NOM;SG
datata	päivätty	datată	päivätä	ADJ;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
patruns	tunkeutui	patruns	tunkeutua	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
cateodata	joskus	cateodată	joskus		ADV
cateodata	toisinaan	cateodată	toisinaan		ADV
utila	hyödyllinen	utila	hyödyllinen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
utila	hyödyllisiä	utila	hyödyllinen	ADJ;DEF;FEM;SG	ADJ;PRT;PL
utila	hyödyllistä	utila	hyödyllinen	ADJ;DEF;FEM;SG	ADJ;PRT;SG
utila	hyödyllinen	utila	hyödyllinen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
utila	hyödyllisiä	utila	hyödyllinen	ADJ;DEF;FEM;SG	ADJ;PRT;PL
utila	hyödyllistä	utila	hyödyllinen	ADJ;DEF;FEM;SG	ADJ;PRT;SG
pastrata	säilynyt	pastrat	säilyä	ADJ;DEF;FEM;SG	V;NOM;SG;V.PTCP;ACT
pastrata	säilytetty	pastrat	säilyttää	ADJ;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
isabella	isabella	isabella	isabella	N;DEF;FEM;SG	N;NOM;SG
predare	opettaa	predare	opettaa	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
predare	opettaminen	predare	opettaminen	N;INDF;FEM;SG	N;NOM;SG
predare	opetus	predare	opetus	N;INDF;FEM;SG	N;NOM;SG
predare	opetusta	predare	opetus	N;INDF;FEM;SG	N;PRT;SG
predare	luovuttaminen	predare	luovuttaminen	N;INDF;FEM;SG	N;NOM;SG
predare	luovutus	predare	luovutus	N;INDF;FEM;SG	N;NOM;SG
airlines	lentoyhtiöt	airlines	lento#yhtiö	PROPN	N;NOM;PL
airlines	lentoyhtiöiden	airlines	lento#yhtiö	PROPN	N;GEN;PL
airlines	airlines	airlines	airlines	PROPN	N;NOM;SG
sanatatea	terveyttä	sanatate	terveys	N;DEF;FEM;SG	N;PRT;SG
sanatatea	terveys	sanatate	terveys	N;DEF;FEM;SG	N;NOM;SG
epic	eeppinen	epic	eeppinen	N;INDF;MASC;SG	ADJ;NOM;SG
gratie	armo	gratie	armo	N;INDF;FEM;SG	N;NOM;SG
gratie	armon	gratie	armo	N;INDF;FEM;SG	N;GEN;SG
gratie	grace	gratie	grace	N;INDF;FEM;SG	PROPN;NOM;SG
avere	omaisuuden	avere	omaisuus	N;INDF;FEM;SG	N;GEN;SG
avere	vauraus	avere	vauraus	N;INDF;FEM;SG	N;NOM;SG
avere	rikkautta	avere	rikkaus	N;INDF;FEM;SG	N;PRT;SG
avere	rikkaudet	avere	rikkaus	N;INDF;FEM;SG	N;NOM;PL
avere	vaurautta	avere	vauraus	N;INDF;FEM;SG	N;PRT;SG
avere	rikkaus	avere	rikkaus	N;INDF;FEM;SG	N;NOM;SG
windsor	windsor	windsor	windsor	PROPN	PROPN;NOM;SG
fin	fin	fin	fin	ADV	N;NOM;SG
secretul	salaisuuden	secret	salaisuus	N;DEF;MASC;SG	N;GEN;SG
secretul	salaista	secret	salainen	N;DEF;MASC;SG	ADJ;PRT;SG
secretul	salainen	secret	salainen	N;DEF;MASC;SG	ADJ;NOM;SG
secretul	salaisuus	secret	salaisuus	N;DEF;MASC;SG	N;NOM;SG
trilogia	trilogia	trilogie	trilogia	N;DEF;FEM;SG	N;NOM;SG
aniversare	syntymäpäivää	aniversare	syntymä#päivä	N;INDF;FEM;SG	N;PRT;SG
aniversare	syntymäpäivä	aniversare	syntymä#päivä	N;INDF;FEM;SG	N;NOM;SG
aniversare	syntymäpäivät	aniversare	syntymä#päivät	N;INDF;FEM;SG	N;NOM;PL
aniversare	synttärit	aniversare	synttäri	N;INDF;FEM;SG	N;NOM;PL
aniversare	vuosipäivää	aniversare	vuosi#päivä	N;INDF;FEM;SG	N;PRT;SG
aniversare	hääpäivä	aniversare	hääpäivä	N;INDF;FEM;SG	N;NOM;SG
aniversare	vuosipäivä	aniversare	vuosi#päivä	N;INDF;FEM;SG	N;NOM;SG
gonzaga	gonzaga	gonzaga	gonzaga	N;DEF;FEM;SG	N;NOM;SG
frumusetea	kaunotar	frumusete	kaunotar	N;DEF;FEM;SG	N;NOM;SG
frumusetea	ihanuus	frumusete	ihanuus	N;DEF;FEM;SG	N;NOM;SG
frumusetea	kauneutta	frumusete	kauneus	N;DEF;FEM;SG	N;PRT;SG
frumusetea	kauneus	frumusete	kauneus	N;DEF;FEM;SG	N;NOM;SG
executata	toteutettu	executat	toteuttaa	N;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
executata	teloitettiin	executat	teloittaa	N;DEF;FEM;SG	V;IND;PST;FIN;PASS
musulmana	muslimi	musulmana	muslimi	N;DEF;FEM;SG	N;NOM;SG
musulmana	muslimien	musulmana	muslimi	N;DEF;FEM;SG	N;GEN;PL
musulmana	muslimit	musulmana	muslimi	N;DEF;FEM;SG	N;NOM;PL
rob	rob	rob	rob	N;INDF;MASC;SG	PROPN;NOM;SG
rob	ryöstää	rob	ryöstää	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
mehmed	mehmed	mehmed	mehmed	N;INDF;MASC;SG	
concret	konkreettisia	concret	konkreettinen	ADJ;INDF;MASC;SG	ADJ;PRT;PL
concret	konkreettiset	concret	konkreettinen	ADJ;INDF;MASC;SG	ADJ;NOM;PL
concret	betonia	concret	betonia	ADJ;INDF;MASC;SG	N;PRT;SG
frumusete	kaunotar	frumuset	kaunotar	N;INDF;FEM;SG	N;NOM;SG
frumusete	ihanuus	frumuset	ihanuus	N;INDF;FEM;SG	N;NOM;SG
frumusete	kauneutta	frumuset	kauneus	N;INDF;FEM;SG	N;PRT;SG
frumusete	kauneus	frumuset	kauneus	N;INDF;FEM;SG	N;NOM;SG
frumusete	kaunotar	frumuset	kaunotar	N;INDF;FEM;SG	N;NOM;SG
frumusete	ihanuus	frumuset	ihanuus	N;INDF;FEM;SG	N;NOM;SG
frumusete	kauneutta	frumuset	kauneus	N;INDF;FEM;SG	N;PRT;SG
frumusete	kauneus	frumuset	kauneus	N;INDF;FEM;SG	N;NOM;SG
laboratorul	laboratorion	laborator	laboratorio	N;DEF;MASC;SG	N;GEN;SG
laboratorul	laboratorio	laborator	laboratorio	N;DEF;MASC;SG	N;NOM;SG
laboratorul	laboratorio	laborator	laboratorio	N;DEF;MASC;SG	N;NOM;SG
maini	kädet	maini	käsi		N;NOM;PL
maini	käsien	maini	käsi		N;GEN;PL
batalionul	pataljoona	batalion	pataljo	N;DEF;MASC;SG	N;NOM;SG
decorative	koriste	decorativ	koriste	ADJ;INDF;FEM;PL	N;NOM;SG
constient	tietoisia	constient	tietoinen	ADJ;INDF;MASC;SG	ADJ;PRT;PL
constient	tajuissaan	constient	taju	ADJ;INDF;MASC;SG	N;IN+ESS;PL
constient	tajuissaan	constient	taju	ADJ;INDF;MASC;SG	N;IN+ESS;PL
sansa	sattuma	sansa	sattuma	N;DEF;FEM;SG	N;NOM;SG
sansa	chance	sansa	chance	N;DEF;FEM;SG	
sansa	mahdollisuus	sansa	mahdollisuus	N;DEF;FEM;SG	N;NOM;SG
sansa	sattuma	sansa	sattuma	N;DEF;FEM;SG	N;NOM;SG
sansa	chance	sansa	chance	N;DEF;FEM;SG	
sansa	mahdollisuus	sansa	mahdollisuus	N;DEF;FEM;SG	N;NOM;SG
sansa	sansa	sansa	sansa	N;DEF;FEM;SG	N;NOM;SG
autostrada	moottoritien	autostradă	moottori#tie	N;DEF;FEM;SG	N;GEN;SG
autostrada	moottoritie	autostradă	moottori#tie	N;DEF;FEM;SG	N;NOM;SG
autostrada	valtatie	autostradă	valta#tie	N;DEF;FEM;SG	N;NOM;SG
autostrada	maantie	autostradă	maantie	N;DEF;FEM;SG	N;NOM;SG
autostrada	highway	autostradă	highway	N;DEF;FEM;SG	N;NOM;SG
autostrada	moottoritie	autostradă	moottori#tie	N;DEF;FEM;SG	N;NOM;SG
autostrada	moottoritien	autostradă	moottori#tie	N;DEF;FEM;SG	N;GEN;SG
autostrada	moottoritie	autostradă	moottori#tie	N;DEF;FEM;SG	N;NOM;SG
autostrada	moottoritie	autostradă	moottori#tie	N;DEF;FEM;SG	N;NOM;SG
autostrada	valtatie	autostradă	valta#tie	N;DEF;FEM;SG	N;NOM;SG
autostrada	maantie	autostradă	maantie	N;DEF;FEM;SG	N;NOM;SG
autostrada	highway	autostradă	highway	N;DEF;FEM;SG	N;NOM;SG
autostrada	moottoritie	autostradă	moottori#tie	N;DEF;FEM;SG	N;NOM;SG
fabricatie	valmistus	fabricatie	valmistus	N;INDF;FEM;SG	N;NOM;SG
fabricatie	valmistus	fabricatie	valmistus	N;INDF;FEM;SG	N;NOM;SG
alegere	valinta	alegere	valinta	N;INDF;FEM;SG	N;NOM;SG
notre	notre	motru	notre	N;INDF;MASC;SG	
mostenire	perintö	mostenire	perintö	N;INDF;FEM;SG	N;NOM;SG
mostenire	perinnön	mostenire	perintö	N;INDF;FEM;SG	N;GEN;SG
mostenire	perintö	mostenire	perintö	N;INDF;FEM;SG	N;NOM;SG
mostenire	perinnön	mostenire	perintö	N;INDF;FEM;SG	N;GEN;SG
mostenire	perintö	mostenire	perintö	N;INDF;FEM;SG	N;NOM;SG
mostenire	perinnön	mostenire	perintö	N;INDF;FEM;SG	N;GEN;SG
negocierile	neuvotteluihin	negociere	neuvottelu	N;DEF;FEM;PL	N;IN+ALL;PL
negocierile	neuvotteluja	negociere	neuvottelu	N;DEF;FEM;PL	N;PRT;PL
negocierile	neuvottelut	negociere	neuvottelu	N;DEF;FEM;PL	N;NOM;PL
linda	linda	lindă	linda	N;DEF;FEM;SG	N;NOM;SG
linda	lindan	lindă	linda	N;DEF;FEM;SG	N;GEN;SG
split	jaettu	split	jakaa	N;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
cascada	vesiputous	cascada	vesi#putous	N;DEF;FEM;SG	N;NOM;SG
cascada	vesiputous	cascada	vesi#putous	N;DEF;FEM;SG	N;NOM;SG
lev	leviä	lev	levi	PROPN	V;IMP;SG;2;FIN;ACT
lev	lev	lev	lev	PROPN	N;NOM;SG
colin	colin	colin	colin	PROPN	N;NOM;SG
legendele	legendoja	legendă	legendo	N;DEF;FEM;PL	N;PRT;PL
masurile	toimenpiteitä	mas	toimen#pide	N;DEF;FEM;PL	N;PRT;PL
masurile	toimenpiteet	mas	toimen#pide	N;DEF;FEM;PL	N;NOM;PL
gruparea	ryhmittymä	grupare	ryhmittymä	N;DEF;FEM;SG	N;NOM;SG
intentionat	tahallista	intentiona	tahallinen	N;INDF;MASC;SG	ADJ;PRT;SG
intentionat	tahallinen	intentiona	tahallinen	N;INDF;MASC;SG	ADJ;NOM;SG
intentionat	tahallisesti	intentiona	tahallisesti	N;INDF;MASC;SG	ADV
intentionat	tahallaan	intentiona	tahallaan	N;INDF;MASC;SG	ADV
intentionat	tarkoituksellisesti	intentiona	tarkoituksellisesti	N;INDF;MASC;SG	ADV
virusul	virukset	virus	virus	N;DEF;MASC;SG	N;NOM;PL
virusul	virus	virus	virus	N;DEF;MASC;SG	N;NOM;SG
virusul	viruksen	virus	virus	N;DEF;MASC;SG	N;GEN;SG
virusul	virusta	virus	virus	N;DEF;MASC;SG	N;IN+ABL;SG
tribul	heimo	trib	heimo	N;DEF;MASC;SG	N;NOM;SG
petrolul	öljyn	petrol	öljy	N;DEF;MASC;SG	N;GEN;SG
petrolul	öljyä	petrol	öljy	N;DEF;MASC;SG	N;PRT;SG
petrolul	öljy	petrol	öljy	N;DEF;MASC;SG	N;NOM;SG
petrolul	öljyt	petrol	öljy	N;DEF;MASC;SG	N;NOM;PL
unghiul	kulma	unghi	kylmä	N;DEF;MASC;SG	N;NOM;SG
unghiul	kulmaa	unghi	kulma	N;DEF;MASC;SG	N;PRT;SG
egipteana	egypti	egiptean	egypti	ADJ;DEF;FEM;SG	N;NOM;SG
egipteana	egyptiläiset	egiptean	egyptiläinen	ADJ;DEF;FEM;SG	N;NOM;PL
egipteana	egyptiläinen	egiptean	egyptiläinen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
egipteana	egyptin	egiptean	egypti	ADJ;DEF;FEM;SG	N;GEN;SG
implementarea	toteuttaminen	implementare	toteuttaminen	N;DEF;FEM;SG	N;NOM;SG
implementarea	täytäntöönpanon	implementare	täytäntöönpano	N;DEF;FEM;SG	N;GEN;SG
implementarea	täytäntöönpanoa	implementare	täytäntöönpano	N;DEF;FEM;SG	N;PRT;SG
implementarea	täytäntöönpano	implementare	täytäntöönpano	N;DEF;FEM;SG	N;NOM;SG
implementarea	toteutus	implementare	toteutus	N;DEF;FEM;SG	N;NOM;SG
implementarea	täytäntöönpano	implementare	täytäntöönpano	N;DEF;FEM;SG	N;NOM;SG
implementarea	täytäntöönpanosta	implementare	täytäntöönpano	N;DEF;FEM;SG	N;IN+ABL;SG
cuneo	cuneo	cunoo	cuneo	N;INDF;SG	PROPN;NOM;SG
jakob	jakob	jakob	jakob	PROPN	N;NOM;SG
organizatiile	organisaatiot	organizatie	organisaatio	N;DEF;FEM;PL	N;NOM;PL
organizatiile	järjestöt	organizatie	järjestö	N;DEF;FEM;PL	N;NOM;PL
organizatiile	organisaatioita	organizatie	organisaatio	N;DEF;FEM;PL	N;PRT;PL
organizatiile	järjestöjen	organizatie	järjestö	N;DEF;FEM;PL	N;GEN;PL
masacrul	teurastus	masacru	teurastus	N;DEF;MASC;SG	N;NOM;SG
masacrul	verilöyly	masacru	veri#löyly	N;DEF;MASC;SG	N;NOM;SG
patria	kotimaa	patrie	koti#maa	N;DEF;FEM;SG	N;NOM;SG
patria	kotimaan	patrie	koti#maa	N;DEF;FEM;SG	N;GEN;SG
patria	isänmaan	patrie	isän#maa	N;DEF;FEM;SG	N;GEN;SG
hessa	hessenin	hessa	hessen	N;INDF;MASC;SG	PROPN;GEN;SG
hessa	hesse	hessa	hesse	N;INDF;MASC;SG	PROPN;NOM;SG
transferata	siirretty	transferat	siirtää	N;DEF;FEM;SG	V;NOM;SG;V.PTCP;PASS
transferata	siirretyt	transferat	siirtää	N;DEF;FEM;SG	V;NOM;PL;V.PTCP;PASS
transferata	siirrettiin	transferat	siirtää	N;DEF;FEM;SG	V;IND;PST;FIN;PASS
musulman	muslimi	musulman	muslimi	ADJ;INDF;MASC;SG	N;NOM;SG
musulman	muslimien	musulman	muslimi	ADJ;INDF;MASC;SG	N;GEN;PL
musulman	muslimit	musulman	muslimi	ADJ;INDF;MASC;SG	N;NOM;PL
negativa	kielteinen	negativa	kielteinen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
negativa	negatiiviset	negativa	negatiivinen	ADJ;DEF;FEM;SG	ADJ;NOM;PL
negativa	negatiivinen	negativa	negatiivinen	ADJ;DEF;FEM;SG	ADJ;NOM;SG
estimeaza	arvio	estimează	arvio	V;IND;SG;3;IPFV;FIN	N;NOM;SG
estimeaza	arvioi	estimează	arvioida	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN;ACT
estimeaza	arvion	estimează	arvio	V;IND;SG;3;IPFV;FIN	N;GEN;SG
dezvaluit	paljastettiin	dezvalui	paljastaa	ADJ;INDF;MASC;SG	V;IND;PST;FIN;PASS
dezvaluit	paljastanut	dezvalui	paljastaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
dezvaluit	paljasti	dezvalui	paljastaa	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
dezvaluit	paljastunut	dezvalui	paljastua	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
dezvaluit	paljastui	dezvalui	paljastua	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
dezvaluit	paljastanut	dezvalui	paljastaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
dezvaluit	paljasti	dezvalui	paljastaa	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
dezvaluit	paljastunut	dezvalui	paljastua	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
dezvaluit	paljastui	dezvalui	paljastua	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
maritim	merenkulun	maritim	meren#kulu	ADJ;INDF;MASC;SG	N;GEN;SG
nixon	nixonin	nixon	nixoni	PROPN	N;GEN;SG
nixon	nixon	nixon	nixo	PROPN	N;NOM;SG
zborul	lento	zbor	lento	N;DEF;MASC;SG	N;NOM;SG
zborul	lennon	zbor	lento	N;DEF;MASC;SG	N;GEN;SG
zborul	lentoa	zbor	lento	N;DEF;MASC;SG	N;PRT;SG
arcade	arcade	arcade	arcade	N;INDF;FEM;PL	N;NOM;SG
voluntar	vapaaehtoiset	voluntar	vapaa#ehtoinen	ADJ;INDF;MASC;SG	ADJ;NOM;PL
voluntar	vapaaehtoistyö	voluntar	vapaa#ehtois#työ	ADJ;INDF;MASC;SG	N;NOM;SG
voluntar	vapaaehtoiset	voluntar	vapaa#ehtoinen	ADJ;INDF;MASC;SG	ADJ;NOM;PL
