پِیاک	joodik	پِیاک	joodik	PROPN;NOM;MASC;SG;3	N;NOM;SG
تاَہُّل	abiellumine	تاَہُّل	abi_ellumine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تائو	rulli	تائو	rull		N;NOM;SG
تائو	veere	تائو	veer		N;NOM;SG
تائو	kuumus	تائو	kuumus		N;NOM;SG
تائو	soojus	تائو	soojus		N;NOM;SG
تائو	soojuse	تائو	soojus		N;GEN;SG
تائو	kirge	تائو	kirge		ADJ;PRT;SG
تائو	kirg	تائو	kirg		N;NOM;SG
تائو	pööre	تائو	pööre		N;NOM;SG
تائو	raev	تائو	raev		N;NOM;SG
تائید	abi	تائید	abi	N;NOM;MASC;SG;3	N;PRT;SG
تائید	appi	تائید	abi	N;NOM;MASC;SG;3	N;IN+ALL;LGSPEC1;SG
تائید	aidake	تائید	aida=ke	N;NOM;MASC;SG;3	V;IMP;PL;2;PRS;FIN;ACT
تائید	abi	تائید	abi	N;NOM;MASC;SG;3	N;PRT;SG
تائید	abi	تائید	abi	N;NOM;MASC;SG;3	N;PRT;SG
تائید	appi	تائید	abi	N;NOM;MASC;SG;3	N;IN+ALL;LGSPEC1;SG
تائید	aidake	تائید	aida=ke	N;NOM;MASC;SG;3	V;IMP;PL;2;PRS;FIN;ACT
تائید	abi	تائید	abi	N;NOM;MASC;SG;3	N;PRT;SG
تب	kuumus	تب	kuumus		N;NOM;SG
تب	soojus	تب	soojus		N;NOM;SG
تب	soojuse	تب	soojus		N;GEN;SG
تب	palavik	تب	palavik		N;NOM;SG
تب	seejärel	تب	see_järel		ADV
تب	siis	تب	siis		ADV
تبادُر	konkurents	تبادُر	konkurents	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبادُر	võistlus	تبادُر	võistlus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبادُر	konkurentsi	تبادُر	konkurents	PROPN;NOM;MASC;SG;3	N;PRT;SG
تبادُل	vahetus	تبادُل	vahetus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبادِلہ	vahetus	تبادِلہ	vahetus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبادِلہ	üleviimine	تبادِلہ	üle_viimine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبادِلہ	ülekandmine	تبادِلہ	üle_kandmine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبادِلہ	ülekanne	تبادِلہ	üle_kanne	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبادِلہ	üleandmine	تبادِلہ	üleandmine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبار	hõim	تبار	hõim		N;NOM;SG
تبار	hõimu	تبار	hõim		N;GEN;SG
تبار	inimesed	تبار	inimene		N;NOM;PL
تبار	rahvas	تبار	rahvas		N;NOM;SG
تبار	people	تبار	peo_plema		N;NOM;SG
تبار	rahvus	تبار	rahvus		N;NOM;SG
تبار	dünastia	تبار	dünastia		N;NOM;SG
تبار	ralli	تبار	ralli		N;NOM;SG
تبار	võidusõit	تبار	võidu_sõit		N;NOM;SG
تبار	rass	تبار	rass		N;NOM;SG
تبار	pere	تبار	pere		N;NOM;SG
تبار	perekond	تبار	perekond		N;NOM;SG
تبارک	suure	تبارک	suur	N;NOM;MASC;SG;3	ADJ;GEN;SG
تبارُک	soodne	تبارُک	soodne	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تبارُک	puhas	تبارُک	puhas	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تِباع	kuulekuse	تِباع	kuulekus	PROPN;NOM;MASC;SG;3	N;GEN;SG
تباعُد	eraldamine	تباعُد	eraldamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تباعُد	lahutamine	تباعُد	lahutamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تباہ	rikkus	تباہ	rikkus	ADJ	N;NOM;SG
تباہ	bad	تباہ	bad	ADJ	N;NOM;SG
تباہی	hävingut	تباہی	häving	N;NOM;MASC;SG;3	N;PRT;SG
تبایُن	vastuolu	تبایُن	vastu_olu	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبایُن	ebavõrdsus	تبایُن	eba_võrdsus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبایُن	vahe	تبایُن	vahe	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبایُن	erinevus	تبایُن	erinevus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبایُن	vastulause	تبایُن	vastu_lause	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبایُن	opositsiooni	تبایُن	opositsioon	PROPN;NOM;MASC;SG;3	N;PRT;SG
تبایُن	vastuseis	تبایُن	vastu_seis	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبایُن	opositsioon	تبایُن	opositsioon	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبتُّل	tsölibaat	تبتُّل	tsölibaat	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبجیل	lugupidamine	تبجیل	lugu_pidamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبجیل	austus	تبجیل	austus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبحُّر	stipendiumi	تبحُّر	stipendium	N;NOM;MASC;SG;3	N;PRT;SG
تبدُّل	muutused	تبدُّل	muutus	PROPN;NOM;MASC;SG;3	N;NOM;PL
تبدُّل	muuda	تبدُّل	muutma	PROPN;NOM;MASC;SG;3	
تبدُّل	muudatus	تبدُّل	muudatus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبدُّل	muutus	تبدُّل	muutus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبدید	dispersiooni	تبدید	dispersioon	PROPN;NOM;MASC;SG;3	N;PRT;SG
تبدیل	mutatsiooni	تبدیل	mutatsioon	N;NOM;MASC;SG;3	N;PRT;SG
تبدیل	muutused	تبدیل	muutus	N;NOM;MASC;SG;3	N;NOM;PL
تبدیل	muuda	تبدیل	muutma	N;NOM;MASC;SG;3	
تبدیل	muundamise	تبدیل	muundamine	N;NOM;MASC;SG;3	N;GEN;SG
تبر	kirves	تبر	kirves		N;NOM;SG
تبر	kirves	تبر	kirves		N;NOM;SG
تبر	kirves	تبر	kirves		N;NOM;SG
تبرّا	kuritarvitamine	تبرّا	kuri_tarvitamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبرّا	kuritarvitamise	تبرّا	kuri_tarvitamine	PROPN;NOM;MASC;SG;3	N;GEN;SG
تبرّا	needus	تبرّا	needus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبرزد	magusa	تبرزد	magus	PROPN;NOM;MASC;SG;3	ADJ;GEN;SG
تبرزد	magus	تبرزد	magus	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تبرزد	magusad	تبرزد	magus	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
تبرُّک	kink	تبرُّک	kink	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبرُّک	kingitus	تبرُّک	kingitus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبرُّکات	kingid	تبرقہکات	kink	PROPN;NOM;MASC;SG;3	N;NOM;PL
تبرُّکات	kingitused	تبرقہکات	kingitus	PROPN;NOM;MASC;SG;3	N;NOM;PL
تبرید	jahutus	تبرید	jahutus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبریدگر	külmkapp	تبریدگر	külm_kapp	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبریق	elektrifitseerimine	تبریق	elektri_fitseerimine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبرِیہ	õigeksmõistmise	تبرِیہ	õigeks_mõistmine	PROPN;NOM;MASC;SG;3	N;GEN;SG
تبّڑ	pere	تبّڑ	pere		N;NOM;SG
تبّڑ	perekond	تبّڑ	perekond		N;NOM;SG
تبسُّط	rakendusala	تبسُّط	rakendus_ala	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبسُّط	ulatus	تبسُّط	ulatus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبسُّط	laiendamine	تبسُّط	laiendamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبسُّط	laienemine	تبسُّط	laienemine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبسُّط	ulatus	تبسُّط	ulatus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبسُّم	naerata	تبسُّم	naerama	PROPN;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
تبسُّم	naeratus	تبسُّم	naeratus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبصرہ	kriitikat	تبصرہ	kriitika	N;NOM;MASC;SG;3	N;PRT;SG
تبصرہ	kommentaari	تبصرہ	kommentaar	N;NOM;MASC;SG;3	N;PRT;SG
تبطُّن	peidus	تبطُّن	peit	PROPN;NOM;MASC;SG;3	N;IN+ESS;SG
تبطُّن	peitmine	تبطُّن	peitmine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبع	järgija	تبع	järgija	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبعی	täiendav	تبعی	täiendav	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG;PRS;V.PTCP;ACT
تبعی	teisene	تبعی	teisene	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تبعی	teisesed	تبعی	teine	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
تبعی	teisese	تبعی	teine	PROPN;NOM;MASC;SG;3	NUM;NOM;SG
تبعی	teisejärguline	تبعی	teise_järguline	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تبعیّت	sõltuvust	تبعیّت	sõltuvus	PROPN;NOM;MASC;SG;3	N;PRT;SG
تبعیّت	sõltuvus	تبعیّت	sõltuvus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبعیّت	kuulekuse	تبعیّت	kuulekus	PROPN;NOM;MASC;SG;3	N;GEN;SG
تبعید	eraldamine	تبعید	eraldamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبعید	lahutamine	تبعید	lahutamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبعیض	diviis	تبعیض	diviis	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبعیض	rajoon	تبعیض	rajoon	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبعیض	osakond	تبعیض	osakond	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبغیض	vaenu	تبغیض	vaen	PROPN;NOM;MASC;SG;3	N;PRT;SG
تبنیّ	vastuvõtmine	تبنیّ	vastu_võtmine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبوری	kasvaja	تبوری	kasvaja	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبوُّل	urineerimine	تبوُّل	urineeri=mine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبویض	ovulatsiooni	تبویض	ovulatsioon	PROPN;NOM;MASC;SG;3	N;PRT;SG
تبہ	laastatud	تبہ	laasta=tud		ADJ;PST;V.PTCP;PASS
تبہ	hävinenud	تبہ	hävinema		V;PST;V.PTCP;ACT
تبہ	hävitatud	تبہ	hävitama		V;PST;V.PTCP;PASS
تبہ	hävinud	تبہ	hävima		V;PST;V.PTCP;ACT
تبٔین	selgitamine	تبٔین	selgitamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبٔین	selgitus	تبٔین	selgitus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبٔین	seletus	تبٔین	seletus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تبٔین	selgitus	تبٔین	selgitus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِبیان	ilming	تِبیان	ilming	PROPN;NOM;MASC;SG;3	N;NOM;SG
تپ	viha	تپ	viha		N;NOM;SG
تپ	palavik	تپ	palavik		N;NOM;SG
تپ	kraan	تپ	kraan		N;NOM;SG
تپ	fury	تپ	fury		N;NOM;SG
تپ	raev	تپ	raev		N;NOM;SG
تپ	pühendumus	تپ	pühendumus		N;NOM;SG
تپ	pühendumust	تپ	pühendumus		N;PRT;SG
تپاس	päikesevalgus	تپاس	päikese_valgus		N;NOM;SG
تپاک	soojus	تپاک	soojus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تپاں	rahutu	تپاں	rahutu		ADJ;NOM;SG
تپاں	kuum	تپاں	kuum		ADJ;NOM;SG
تپاں	kuumad	تپاں	kuum		ADJ;NOM;PL
تپاں	hot	تپاں	hotm		N;NOM;SG
تپاں	palav	تپاں	palav		ADJ;NOM;SG
تپانا	soojad	تپانا	soe	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
تپانا	sooja	تپانا	soe	PROPN;NOM;MASC;SG;3	ADJ;PRT;SG
تپانا	soe	تپانا	soe	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تپانا	piina	تپانا	piin	PROPN;NOM;MASC;SG;3	N;PRT;SG
تپانا	piin	تپانا	piin	PROPN;NOM;MASC;SG;3	N;NOM;SG
تپانا	soojad	تپانا	soe	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
تپانا	sooja	تپانا	soe	PROPN;NOM;MASC;SG;3	ADJ;PRT;SG
تپانا	soe	تپانا	soe	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تپانا	piina	تپانا	piin	PROPN;NOM;MASC;SG;3	N;PRT;SG
تپانا	piin	تپانا	piin	PROPN;NOM;MASC;SG;3	N;NOM;SG
تپانا	kuumus	تپانا	kuumus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تپانا	soojus	تپانا	soojus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تپانا	soojuse	تپانا	soojus	PROPN;NOM;MASC;SG;3	N;GEN;SG
تپّڑ	julgus	تپّڑ	julgus		N;NOM;SG
تپّڑ	julgust	تپّڑ	julgus		N;PRT;SG
تپّڑ	vaprus	تپّڑ	vaprus		N;NOM;SG
تپّڑ	iha	تپّڑ	iha		N;NOM;SG
تپّڑ	soov	تپّڑ	soov		N;NOM;SG
تپّڑ	soovi	تپّڑ	soov		N;PRT;SG
تپّڑ	mati	تپّڑ	matt		N;NOM;SG
تپّڑ	vaim	تپّڑ	vaim		N;NOM;SG
تپّڑ	resolutsioon	تپّڑ	resolutsioon		N;NOM;SG
تپّڑ	eraldusvõime	تپّڑ	eraldus_võime		N;NOM;SG
تپّڑ	resolutsiooni	تپّڑ	resolutsioon		N;PRT;SG
تپّڑ	lahendamine	تپّڑ	lahendamine		N;NOM;SG
تپّڑ	lahutus	تپّڑ	lahutus		N;NOM;SG
تپّڑ	võimsus	تپّڑ	võimsus		N;NOM;SG
تپسّی	askeet	تپسّی	askeet	PROPN;NOM;MASC;SG;3	N;NOM;SG
تپسیا	pühendumus	تپسیا	pühendumus		N;NOM;SG
تپسیا	pühendumust	تپسیا	pühendumus		N;PRT;SG
تپسیا	palve	تپسیا	palve		N;NOM;SG
تپسیا	palved	تپسیا	palve		N;NOM;PL
تپِش	kuumus	تپِش	kuumus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تپِش	soojus	تپِش	soojus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تپِش	soojuse	تپِش	soojus	PROPN;NOM;MASC;SG;3	N;GEN;SG
تپِش	põletamine	تپِش	põletamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تپِش	kirjutamine	تپِش	kirjutamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تپِش	soojus	تپِش	soojus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تپِش	agitatsioon	تپِش	agitatsioon	PROPN;NOM;MASC;SG;3	N;NOM;SG
تپِش	rahutus	تپِش	rahutus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تپِش	erutus	تپِش	erutus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُپک	musket	تُپک	muske		N;NOM;SG
تُپکچی	musketär	تُپکچی	musketär	PROPN;NOM;MASC;SG;3	N;NOM;SG
تپکنا	valu	تپک	valu	V;SG;ACT	N;NOM;SG
تپن	soojus	تپن	soojus		N;NOM;SG
تپن	kuumus	تپن	kuumus		N;NOM;SG
تپن	soojus	تپن	soojus		N;NOM;SG
تپن	soojuse	تپن	soojus		N;GEN;SG
تپنا	kuma	تپنا	kuma	PROPN;NOM;MASC;SG;3	N;NOM;SG
تپنچہ	püstol	تپنچہ	püstol		N;NOM;SG
تپیدہ	helendav	تپیدہ	helendav	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG;PRS;V.PTCP;ACT
تپیدہ	helendavad	تپیدہ	helendama	PROPN;NOM;MASC;SG;3	V;IND;PL;3;PRS;FIN;ACT
تپیدہ	rahutu	تپیدہ	rahutu	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تپیدہ	kuum	تپیدہ	kuum	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تپیدہ	kuumad	تپیدہ	kuum	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
تپیدہ	hot	تپیدہ	hotm	PROPN;NOM;MASC;SG;3	N;NOM;SG
تپیدہ	palav	تپیدہ	palav	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تت	tulemus	تت	tulemus		N;NOM;SG
تت	tõene	تت	tõene		ADJ;NOM;SG
تت	tõsi	تت	tõsi		N;NOM;SG
تت	puhas	تت	puhas		ADJ;NOM;SG
تت	olemus	تت	olemus		N;NOM;SG
تت	element	تت	element		N;NOM;SG
تت	siiras	تت	siiras		ADJ;NOM;SG
تتّا	vihane	تتّا	vihane		ADJ;NOM;SG
تتّا	raevus	تتّا	raev		N;IN+ESS;SG
تتّا	kuum	تتّا	kuum		ADJ;NOM;SG
تتّا	kuumad	تتّا	kuum		ADJ;NOM;PL
تتّا	hot	تتّا	hotm		N;NOM;SG
تتّا	palav	تتّا	palav		ADJ;NOM;SG
تتّا	entusiastlik	تتّا	entusiastlik		ADJ;NOM;SG
تتّا	soojad	تتّا	soe		ADJ;NOM;PL
تتّا	sooja	تتّا	soe		ADJ;PRT;SG
تتّا	soe	تتّا	soe		ADJ;NOM;SG
تتاتائولا	lööve	تتاتائولا	lööv	PROPN;NOM;MASC;SG;3	N;NOM;SG
تتابُع	järjestikused	تتابُع	järjestikune	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
تتابُع	järjestikuste	تتابُع	järjestikune	PROPN;NOM;MASC;SG;3	ADJ;GEN;PL
تتابُع	pidev	تتابُع	pidev	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تتابُع	pideva	تتابُع	pidev	PROPN;NOM;MASC;SG;3	ADJ;GEN;SG
تتبُّع	imitatsioon	تتبُّع	imitatsioon	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِتربِتّر	laiali	تِتربِتّر	laiali	ADJ	ADV
تتری	belle	تتری	bell	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِتری	liblikas	تِتری	liblikas	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُتق	telk	تُتق	telk	PROPN;NOM;MASC;SG;3	N;NOM;SG
تُتق	telgi	تُتق	telk	PROPN;NOM;MASC;SG;3	N;GEN;SG
تُتلانا	lisp	تُتلانا	lisp	V;SG;NFIN;ACT	N;NOM;SG
تِتلی	belle	تِتلی	bell	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِتلی	liblikas	تِتلی	liblikas	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِتمبا	vaidluse	تِتمبا	vaidlus	PROPN;NOM;MASC;SG;3	N;GEN;SG
تِتمبا	vaidlus	تِتمبا	vaidlus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تِتمبا	proovitüki	تِتمبا	proovi_tükk	PROPN;NOM;MASC;SG;3	N;PRT;SG
تِتمبا	paranda	تِتمبا	parandama	PROPN;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
تِتمبا	muretse	تِتمبا	muretsema	PROPN;NOM;MASC;SG;3	V;IMP;SG;2;PRS;FIN;ACT
تِتمبا	takistuse	تِتمبا	takistus	PROPN;NOM;MASC;SG;3	N;GEN;SG
تِتمبا	takistus	تِتمبا	takistus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تتِمّہ	täiendus	تتِمّہ	täiendus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تتِمّہ	liide	تتِمّہ	liid	PROPN;NOM;MASC;SG;3	N;NOM;SG
تتِمّہ	epiloog	تتِمّہ	epiloog	PROPN;NOM;MASC;SG;3	N;NOM;SG
تتِمّہ	postscript	تتِمّہ	postscript	PROPN;NOM;MASC;SG;3	N;NOM;SG
تتمیم	lõpuleviimist	تتمیم	lõpu_leviimine	PROPN;NOM;MASC;SG;3	N;PRT;SG
تتمیم	lõpetamine	تتمیم	lõpetamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تتمیم	lõpuleviimine	تتمیم	lõpu+le_viimine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تتمیم	täiuslikkust	تتمیم	täiuslikkus	PROPN;NOM;MASC;SG;3	N;PRT;SG
تتّوتھمبو	kontrollimine	تتّوتھمبو	kontrollimine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تتیّا	kaval	تتیّا	kaval	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تتیّا	nutikas	تتیّا	nutikas	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تتیّا	teravad	تتیّا	terav	PROPN;NOM;MASC;SG;3	ADJ;NOM;PL
تتیّا	sharp	تتیّا	sharp	PROPN;NOM;MASC;SG;3	N;NOM;SG
تتیّا	terav	تتیّا	terav	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تتھا	samuti	تتھا	samuti	PROPN;NOM;MASC;SG;3	ADV
تتھا	ka	تتھا	ka	PROPN;NOM;MASC;SG;3	ADV
تٹ	kalle	تٹ	kalle		N;NOM;SG
تٹ	horisont	تٹ	horisont		N;NOM;SG
تجاذُب	külgetõmme	تجاذُب	külge_tõmm	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجاذُبی	gravitatsiooni	تجاذُبی	gravitatsioon	ADJ	N;PRT;SG
تُجّار	kaupmehed	تُجّار	kaup_mees	PROPN;NOM;MASC;SG;3	N;NOM;PL
تجارِب	kogemused	تجارِب	kogemus	PROPN;NOM;MASC;SG;3	N;NOM;PL
تِجارت	liikluse	تِجارت	liiklus	N;NOM;MASC;SG;3	N;GEN;SG
تِجارت	liikluses	تِجارت	liiklus	N;NOM;MASC;SG;3	N;IN+ESS;SG
تِجارتی	reklaam	تِجارتی	reklaam	ADJ;NOM	N;NOM;SG
تِجارتی	äri	تِجارتی	äri	ADJ;NOM	N;NOM;SG
تِجارتی	äritegevus	تِجارتی	äri_tegevus	ADJ;NOM	N;NOM;SG
تجاسُر	julgus	تجاسُر	julgus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجاسُر	julgust	تجاسُر	julgus	PROPN;NOM;MASC;SG;3	N;PRT;SG
تجاسُر	vaprus	تجاسُر	vaprus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجاسُر	julge	تجاسُر	julge	PROPN;NOM;MASC;SG;3	ADJ;NOM;SG
تجاوُز	hälve	تجاوُز	hälv	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجاوُز	kõrvalekalle	تجاوُز	kõrvale_kalle	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجاہُد	üritan	تجاہُد	üritama	PROPN;NOM;MASC;SG;3	V;IND;SG;1;PRS;FIN;ACT
تجاہُد	püüan	تجاہُد	püüdma	PROPN;NOM;MASC;SG;3	V;IND;SG;1;PRS;FIN;ACT
تجاہُل	vaatega	تجاہُل	vaade	PROPN;NOM;MASC;SG;3	N;COM;SG
تجاہُل	apaatia	تجاہُل	apaatia	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجاہُل	ükskõiksus	تجاہُل	üks_kõiksus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجبرُّ	kangekaelsus	تجبرُّ	kange_kaelsus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجدُّد	innovatsioon	تجدُّد	innovatsioon	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجدُّد	uuendus	تجدُّد	uuenduma	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجدُّد	uuendused	تجدُّد	uuendus	PROPN;NOM;MASC;SG;3	N;NOM;PL
تجدُّد	uudsete	تجدُّد	uudne	PROPN;NOM;MASC;SG;3	ADJ;GEN;PL
تجدید	uudsete	تجدید	uudne	N;NOM;MASC;SG;3	ADJ;GEN;PL
تجدید	uudsete	تجدید	uudne	N;NOM;MASC;SG;3	ADJ;GEN;PL
تجدیدی	uuenenud	تجدیدی	uuenema	PROPN;NOM;MASC;SG;3	V;PST;V.PTCP;ACT
تجدیدی	uuendatud	تجدیدی	uuendama	PROPN;NOM;MASC;SG;3	ADJ;PST;V.PTCP;PASS
تجدیف	ketserlus	تجدیف	ketserlus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجربہ	kogemused	تجربہ	kogemus	N;NOM;MASC;SG;3	N;NOM;PL
تجرُّد	tsölibaat	تجرُّد	tsölibaat	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجرُّد	üksindus	تجرُّد	üksindus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجریح	süüdistus	تجریح	süüdistus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجریح	kriitikat	تجریح	kriitika	PROPN;NOM;MASC;SG;3	N;PRT;SG
تجریح	kriitika	تجریح	kriitika	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجرید	eraldamine	تجرید	eraldamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجرید	lahutamine	تجرید	lahutamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجرید	abstraktsionism	تجرید	abstraktsioni=sm	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجرید	üksindus	تجرید	üksindus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجریدی	idee	تجریدی	idee	ADJ	N;NOM;SG
تجریدی	mõte	تجریدی	mõte	ADJ	N;NOM;SG
تجزّی	analüüsi	تجزّی	analüüs	PROPN;NOM;MASC;SG;3	N;PRT;SG
تجزّی	analüüs	تجزّی	analüüs	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجزیہ	analüüsi	تجزیہ	analüüs	N;NOM;MASC;SG;3	N;PRT;SG
تجلجُل	agitatsioon	تجلجُل	agitatsioon		N;NOM;SG
تجلجُل	rahutus	تجلجُل	rahutus		N;NOM;SG
تجلجُل	erutus	تجلجُل	erutus		N;NOM;SG
تجلّی	läige	تجلّی	läige	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجلّی	heleduse	تجلّی	heledus	PROPN;NOM;MASC;SG;3	N;GEN;SG
تجلیل	kiitust	تجلیل	kiitus	PROPN;NOM;MASC;SG;3	N;PRT;SG
تجلیل	kiitus	تجلیل	kiitus	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجمُّع	liitmise	تجمُّع	liitmine	PROPN;NOM;MASC;SG;3	N;GEN;SG
تجمُّع	kogunemine	تجمُّع	kogunemine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجمُّل	dekoratsioon	تجمُّل	dekoratsioon	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجمید	külmutamine	تجمید	külmutamine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجنا	hüljata	تجنا	hüljama		V;NFIN
تجنُّب	vältimine	تجنُّب	vältimine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجنُّب	tagasivõtmine	تجنُّب	tagasi_võtmine	PROPN;NOM;MASC;SG;3	N;NOM;SG
تجنُّب	tühistamise	تجنُّب	tühistamine	PROPN;NOM;MASC;SG;3	N;GEN;SG
تجنُّب	vältimine	تجنُّب	vältimine	PROPN;NOM;MASC;SG;3	N;NOM;SG
