din	from	din	from	ADP;ACC	N
înregistrat	registradas	înregistrat	registrado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
preluat	recuperadas	prelua	recuperado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
serial	serial	serial	serial	N;INDF;MASC;SG	ADJ;SG
administrative	administrativa	administrativ	administrativo	ADJ;INDF;FEM;PL	ADJ;FEM;SG
administrative	administrativo	administrativ	administrativo	ADJ;INDF;FEM;PL	ADJ;MASC;SG
turci	turco	turc	turco	N;INDF;MASC;PL	N;MASC;SG
turci	turca	turc	turco	N;INDF;MASC;PL	ADJ;FEM;SG
turci	turquía	turc	turquía	N;INDF;MASC;PL	N;FEM;SG
münchen	münchen	münchen	münchen	PROPN	N;MASC;SG
münchen	múnich	münchen	múnich	PROPN	N;MASC;SG
münchen	munich	münchen	munich	PROPN	N;MASC;SG
belgia	bélgica	belgie	bélgico	PROPN	N;FEM;SG
jack	jota	jack	jota	PROPN	N;FEM;SG
jack	jack	jack	jack	PROPN	N;MASC;SG
normandia	normandía	normandia	normandía	PROPN	N;FEM;SG
acțiuni	comparte	acțiune	compartir	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
name	nombre	name	nombre		N;MASC;SG
name	name	name	name		N
name	denominación	name	denominación		N;FEM;SG
răspuns	contestar	răspuns	contestar	N;INDF;MASC;SG	V;NFIN
răspuns	contesta	răspuns	contestar	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
răspuns	responder	răspuns	responder	N;INDF;MASC;SG	V;NFIN
răspuns	contestar	răspuns	contestar	N;INDF;MASC;SG	V;NFIN
răspuns	responder	răspuns	responder	N;INDF;MASC;SG	V;NFIN
camera	cuarto	cameră	cuarto	N;DEF;FEM;SG	ADJ;MASC;SG
anna	ana	anna	ana	PROPN	N;FEM;SG
anna	anna	anna	anno	PROPN	PROPN
discuții	debate	discuție	debate	N;INDF;FEM;PL	N;MASC;SG
discuții	discusión	discuție	discusión	N;INDF;FEM;PL	N;FEM;SG
economic	económicas	economic	económico	ADJ;INDF;MASC;SG	ADJ;FEM;PL
economic	económicos	economic	económico	ADJ;INDF;MASC;SG	ADJ;MASC;PL
acasă	hogar	acasă	hogar	ADV	N;MASC;SG
acasă	casa	acasă	casa	ADV	N;FEM;SG
acasă	inicio	acasă	inicio	ADV	N;MASC;SG
permis	permitida	permite	permitido	N;INDF;MASC;SG	ADJ;FEM;SG;V.PTCP
permis	permitidos	permite	permitido	N;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
permis	permitido	permite	permitido	N;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
permis	permitida	permite	permitido	N;INDF;MASC;SG	ADJ;FEM;SG;V.PTCP
permis	permitidos	permite	permitido	N;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
permis	permitido	permite	permitido	N;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
maxim	máx	maxim	máx	ADJ;INDF;MASC;SG	
maxim	maximo	maxim	maximo	ADJ;INDF;MASC;SG	INTJ
maxim	max	maxim	max	ADJ;INDF;MASC;SG	PROPN
maxim	maxim	maxim	maxim	ADJ;INDF;MASC;SG	PROPN
maxim	máximas	maxim	máxima	ADJ;INDF;MASC;SG	ADJ;FEM;PL
maxim	maximo	maxim	maximo	ADJ;INDF;MASC;SG	INTJ
danemarca	dinamarca	danemarca	dinamarco	PROPN	N;FEM;SG
transport	transportes	transport	transporte	N;INDF;MASC;SG	N;MASC;PL
transport	transportes	transport	transporte	N;INDF;MASC;SG	N;MASC;PL
coasta	costas	coastă	costa	N;DEF;FEM;SG	N;FEM;PL
vaslui	vaslui	vaslui	vaslui	PROPN	N;MASC;SG
menționat	mencionó	menționat	mencionar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
menționat	mencionados	menționat	mencionado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
pavel	paul	pavel	paul	PROPN	PROPN
pavel	pablo	pavel	pablo	PROPN	N;MASC;SG
pavel	pavel	pavel	pavel	PROPN	N;MASC;SG
lei	lei	leu	lei	N;INDF;MASC;PL	V;IND;SG;2;PRS;FIN
petre	petre	petre	petre	PROPN	N;MASC;SG
exact	exacto	exact	exacto	ADV	ADJ;MASC;SG
exact	exacto	exact	exacto	ADV	ADJ;MASC;SG
exact	exacta	exact	exacto	ADV	ADJ;FEM;SG
exact	exactos	exact	exacto	ADV	ADJ;MASC;PL
grupuri	agrupa	grup	agrupar	N;INDF;FEM;PL	V;IND;SG;3;PRS;FIN
studiu	estudiar	studiu	estudiar	N;INDF;MASC;SG	V;NFIN
studiu	estudia	studiu	estudiar	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
florin	barry	florin	barry	PROPN	PROPN
florin	florín	florin	florín	PROPN	N;MASC;SG
socială	sociales	social	social	ADJ;INDF;FEM;SG	ADJ;PL
mount	monte	mount	monte	PROPN	N;MASC;SG
mount	montura	mount	montura	PROPN	N;FEM;SG
mount	montar	mount	montar	PROPN	V;NFIN
ucis	asesinados	ucis	asesinado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
ucis	mató	ucis	matar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
ucis	asesinados	ucis	asesinado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
direcția	direction	direcție	direction	N;DEF;FEM;SG	N;PL
comun	comunes	comun	común	ADJ;INDF;MASC;SG	ADJ;PL
comun	frecuentes	comun	frecuente	ADJ;INDF;MASC;SG	ADJ;PL
comun	common	comun	common	ADJ;INDF;MASC;SG	N
marne	marne	marne	marne	N;INDF;FEM;PL	N;MASC;SG
administrativă	administrativos	administrativ	administrativo	ADJ;INDF;FEM;SG	ADJ;MASC;PL
administrativă	administrativas	administrativ	administrativo	ADJ;INDF;FEM;SG	ADJ;FEM;PL
miliarde	billón	miliard	billón	NUM;INDF;FEM;PL	N;MASC;SG
miliarde	billones	miliard	billón	NUM;INDF;FEM;PL	N;MASC;PL
miliarde	billones	miliard	billón	NUM;INDF;FEM;PL	N;MASC;PL
modelul	modelos	model	modelo	N;DEF;MASC;SG	N;MASC;PL
știu	conozca	ști	conocer	V;IND;SG;1;PRS;FIN	V;IMP;SG;3;FIN
știu	sepa	ști	saber	V;IND;SG;1;PRS;FIN	V;IMP;SG;3;FIN
știu	know	ști	know	V;IND;SG;1;PRS;FIN	PROPN
ortodoxe	ortodoxo	ortodox	ortodoxo	ADJ;INDF;FEM;PL	ADJ;MASC;SG
ortodoxe	ortodoxos	ortodox	ortodoxo	ADJ;INDF;FEM;PL	N;MASC;PL
ortodoxe	ortodoxa	ortodox	ortodoxo	ADJ;INDF;FEM;PL	ADJ;FEM;SG
necesare	exigido	necesar	exigido	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
necesare	requerido	necesar	requerir	ADJ;INDF;FEM;PL	ADJ;MASC;SG;V.PTCP
necesare	requerida	necesar	requerido	ADJ;INDF;FEM;PL	ADJ;FEM;SG;V.PTCP
necesare	necesaria	necesar	necesario	ADJ;INDF;FEM;PL	ADJ;FEM;SG
necesare	necesario	necesar	necesario	ADJ;INDF;FEM;PL	ADJ;MASC;SG
comentariu	comentar	comentariu	comentar	N;INDF;MASC;SG	V;NFIN
comentariu	comenten	comentariu	comentar	N;INDF;MASC;SG	V;IMP;PL;3;FIN
comentariu	comenta	comentariu	comentar	N;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
actuală	actualidad	actual	actualidad	ADJ;INDF;FEM;SG	N;FEM;SG
actuală	corriente	actual	corriente	ADJ;INDF;FEM;SG	N;MASC;SG
pag	pag	pag	pag		N;FEM;SG
viitor	futura	viitor	futuro	N;INDF;MASC;SG	ADJ;FEM;SG
clar	despejado	clar	despejar	ADV	ADJ;MASC;SG;V.PTCP
tânăr	jovenes	tânăr	joven	ADJ;INDF;MASC;SG	N;PL
tânăr	young	tânăr	young	ADJ;INDF;MASC;SG	PROPN
tânăr	joven	tânăr	joven	ADJ;INDF;MASC;SG	N;SG
tânăr	jóvenes	tânăr	joven	ADJ;INDF;MASC;SG	N;PL
subiectul	sujeto	subiect	sujeto	N;DEF;MASC;SG	ADJ;MASC;SG;V.PTCP
bronz	tan	bronz	tanto	N;INDF;MASC;SG	ADV
bronz	bronceado	bronz	bronceado	N;INDF;MASC;SG	ADJ;MASC;SG;V.PTCP
gabriel	gabriel	gabriel	gabriel	PROPN	PROPN
anton	anton	anton	anton	PROPN	N;MASC;SG
anton	antón	anton	antón	PROPN	N;MASC;SG
habsburg	habsburg	habsburg	habsburg	N;INDF;MASC;SG	
încheiat	completadas	încheia	completado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
încheiat	completados	încheia	completado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
încheiat	terminó	încheia	terminar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
ultimele	último	ultim	último	NUM;DEF;FEM;PL	ADJ;MASC;SG
ultimele	last	ultim	last	NUM;DEF;FEM;PL	N
ultimele	últimos	ultim	último	NUM;DEF;FEM;PL	ADJ;MASC;PL
ultimele	última	ultim	último	NUM;DEF;FEM;PL	ADJ;FEM;SG
ultimele	últimas	ultim	último	NUM;DEF;FEM;PL	ADJ;FEM;PL
ultimele	ultimas	ultim	ultimo	NUM;DEF;FEM;PL	ADJ;FEM;PL
ultimele	últimos	ultim	último	NUM;DEF;FEM;PL	ADJ;MASC;PL
ultimele	última	ultim	último	NUM;DEF;FEM;PL	ADJ;FEM;SG
ultimele	último	ultim	último	NUM;DEF;FEM;PL	ADJ;MASC;SG
ultimele	ultimos	ultim	ultimo	NUM;DEF;FEM;PL	ADJ;MASC;PL
rog	rog	ruga	rog	V;IND;SG;1;PRS;FIN	N;MASC;SG
retras	jubilados	retrage	jubilado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
retras	retirados	retrage	retirar	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
retras	retirada	retrage	retirada	ADJ;INDF;MASC;SG	N;FEM;SG
spațiul	espaciales	spațiu	espacial	N;DEF;MASC;SG	ADJ;PL
spațiul	espacial	spațiu	espacial	N;DEF;MASC;SG	ADJ;SG
sediu	cuarteles	sediu	cuartel	N;INDF;MASC;SG	N;MASC;PL
sediu	sedes	sediu	sede	N;INDF;MASC;SG	N;FEM;PL
river	rio	river	rio	PROPN	N;MASC;SG
river	río	river	río	PROPN	N;MASC;SG
interpretat	interpretados	interpreta	interpretado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
interpretat	interpretadas	interpreta	interpretado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
records	actas	records	acta	N;INDF;MASC;SG	N;FEM;PL
records	registros	records	registro	N;INDF;MASC;SG	N;MASC;PL
records	discos	records	disco	N;INDF;MASC;SG	N;MASC;PL
introdus	introducidos	introduce	introducido	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
mișcare	movimientos	mișcare	movimiento	N;INDF;FEM;SG	N;MASC;PL
femeie	hembras	femeie	hembra	N;INDF;FEM;SG	N;FEM;PL
femeie	femenino	femeie	femenino	N;INDF;FEM;SG	ADJ;MASC;SG
franz	franz	franz	franz	PROPN	PROPN
utilizarea	usando	utilizare	usar	N;DEF;FEM;SG	V;V.MSDR
utilizarea	utilizando	utilizare	utilizar	N;DEF;FEM;SG	V;V.MSDR
utilizarea	usar	utilizare	usar	N;DEF;FEM;SG	V;NFIN
utilizarea	utilizar	utilizare	utilizar	N;DEF;FEM;SG	V;NFIN
tehnică	técnicos	tehnică	técnico	N;INDF;FEM;SG	N;MASC;PL
adresa	direcciones	adresă	dirección	N;DEF;FEM;SG	N;FEM;PL
dimitrie	dimitrie	dimitrie	dimitrir	PROPN	
documente	documentación	document	documentación	N;INDF;FEM;PL	N;FEM;SG
inclus	incluidos	include	incluido	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
inclus	incluidas	include	incluir	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
satu	satu	sat	satu	PROPN	N;MASC;SG
muntenegru	montenegro	muntenegru	montenegro	PROPN	N;FEM;SG
max	máx	max	máx	N;INDF;MASC;SG	
max	maximo	max	maximo	N;INDF;MASC;SG	INTJ
max	máximo	max	máximo	N;INDF;MASC;SG	ADJ;MASC;SG
max	max	max	max	N;INDF;MASC;SG	PROPN
arthur	arturo	arthur	arturo	PROPN	N;MASC;SG
corp	corporal	corp	corporal	N;INDF;MASC;SG	ADJ;SG
corp	carrocería	corp	carrocería	N;INDF;MASC;SG	V;COND;SG;3;FIN
servicii	servicio	serviciu	servicio	N;INDF;FEM;PL	N;MASC;SG
colecția	recogida	colecție	recogido	N;DEF;FEM;SG	ADJ;FEM;SG;V.PTCP
lupte	peleas	lupta	pelea		N;FEM;PL
lupte	luchas	lupta	lucha		N;FEM;PL
lupte	wrestling	lupta	wrestling		N
lupte	lucha	lupta	lucha		N;FEM;SG
victorie	ganar	victorie	ganar	N;INDF;FEM;SG	V;NFIN
victorie	gana	victorie	ganar	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN
victorie	gane	victorie	ganar	N;INDF;FEM;SG	V;IMP;SG;3;FIN
victorie	gano	victorie	ganar	N;INDF;FEM;SG	V;IND;SG;1;PRS;FIN
prof	prof	prof	prof	N	PROPN
walter	walter	walter	walter	PROPN	PROPN
desfășurat	desplegadas	desfășura	desplegado	ADJ;INDF;MASC;SG	ADJ;FEM;PL;V.PTCP
desfășurat	desplegados	desfășura	desplegado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
creștere	aumentar	creștere	aumentar	N;INDF;FEM;SG	V;NFIN
creștere	aumenta	creștere	aumentar	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN
creștere	aumentan	creștere	aumentar	N;INDF;FEM;SG	V;IND;PL;3;PRS;FIN
numără	conde	număra	conde	V;IND;SG;3;PST;FIN	N;MASC;SG
numără	cuenta	număra	contar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PRS;FIN
numără	recuento	număra	recuento	V;IND;SG;3;PST;FIN	N;MASC;SG
speciale	especial	special	especial	ADJ;INDF;FEM;PL	ADJ;SG
speciale	special	special	special	ADJ;INDF;FEM;PL	N
debutat	debutó	debuta	debutar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
înlocuit	sustituyó	înlocui	sustituir	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
înlocuit	reemplazados	înlocui	reemplazado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
înlocuit	sustituye	înlocui	sustituir	ADJ;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
alias	alias	alias	alias	PROPN	N;MASC;SG
marin	marinos	marin	marino	N;INDF;MASC;SG	N;MASC;PL
marin	marinas	marin	marina	N;INDF;MASC;SG	N;FEM;PL
holmes	holmes	holmes	holme	PROPN	N;MASC;SG
css	css	css	css		N;MASC;SG
conflict	conflictos	conflict	conflicto	N;INDF;MASC;SG	N;MASC;PL
ivan	iván	ivan	iván	PROPN	N;MASC;SG
ivan	ivan	ivan	ivar	PROPN	PROPN
nimeni	nadie	nimeni	nadie	PRO;SG;3	PRO;SG
arheologic	arqueológica	arheologic	arqueológico	ADV	ADJ;FEM;SG
arheologic	arqueológico	arheologic	arqueológico	ADV	ADJ;MASC;SG
arheologic	arqueológicos	arheologic	arqueológico	ADV	ADJ;MASC;PL
arheologic	arqueológicas	arheologic	arqueológico	ADV	ADJ;FEM;PL
apărare	defensas	apărare	defensa	N;INDF;FEM;SG	N;PL
alexander	alejandro	alexander	alejandro	PROPN	
sensul	significado	sens	significado	N;DEF;MASC;SG	ADJ;MASC;SG;V.PTCP
următor	proxima	următor	proximar	ADJ;INDF;MASC;SG	N;FEM;SG
următor	next	următor	next	ADJ;INDF;MASC;SG	N
smith	herrero	smith	herrero	PROPN	N;MASC;SG
smith	smith	smith	smith	PROPN	PROPN
rivne	rivne	rivne	rivnir	N;INDF;MASC;SG	
categorii	categoria	categorie	categoria	N;INDF;FEM;PL	N;FEM;SG
categorii	categoría	categorie	categoría	N;INDF;FEM;PL	N;FEM;SG
noapte	nocturno	noapte	nocturno	N;INDF;FEM;SG	ADJ;MASC;SG
noapte	noches	noapte	noche	N;INDF;FEM;SG	N;FEM;PL
acces	acceda	acces	acceder	N;INDF;MASC;SG	V;SBJV;SG;3;PRS;FIN
acces	accesos	acces	acceso	N;INDF;MASC;SG	N;MASC;PL
acces	acceder	acces	acceder	N;INDF;MASC;SG	V;NFIN
matematică	mates	matematică	mate	N;INDF;FEM;SG	N;MASC;PL
matematică	matemáticas	matematică	matemático	N;INDF;FEM;SG	N;FEM;PL
matematică	matemático	matematică	matemático	N;INDF;FEM;SG	ADJ;MASC;SG
matematică	matemáticas	matematică	matemático	N;INDF;FEM;SG	N;FEM;PL
matematică	matemática	matematică	matemático	N;INDF;FEM;SG	ADJ;FEM;SG
matematică	mates	matematică	mate	N;INDF;FEM;SG	N;MASC;PL
matematică	matemáticas	matematică	matemático	N;INDF;FEM;SG	N;FEM;PL
matematică	matemática	matematică	matemático	N;INDF;FEM;SG	ADJ;FEM;SG
specifice	específica	specific	específico	ADJ;INDF;FEM;PL	ADJ;FEM;SG
specifice	especifico	specific	especifico	ADJ;INDF;FEM;PL	ADJ;MASC;SG
specifice	específico	specific	específico	ADJ;INDF;FEM;PL	ADJ;MASC;SG
groeneveld	groeneveld	groeneveld	groeneveld	N;INDF;MASC;SG	
primește	reciba	primi	recibir	V;IND;SG;3;PRS;FIN	V;SBJV;SG;3;PRS;FIN
primește	reciban	primi	recibir	V;IND;SG;3;PRS;FIN	V;IMP;PL;3;FIN
centrale	céntrica	centrală	céntrico	N;INDF;FEM;PL	ADJ;FEM;SG
centrale	central	centrală	central	N;INDF;FEM;PL	ADJ;SG
centrale	céntrico	centrală	céntrico	N;INDF;FEM;PL	ADJ;MASC;SG
lee	lee	lee	leer	PROPN	V;IND;SG;3;PRS;FIN
afl	afl	afla	afl		N;SG
scor	anotar	scor	anotar	N;INDF;MASC;SG	V;NFIN
red	rojas	red	rojo	N;INDF;MASC;SG	ADJ;FEM;PL
red	roja	red	rojo	N;INDF;MASC;SG	ADJ;FEM;SG
portugalia	portugal	portugalia	portugal	PROPN	ADJ;SG
wiki	wiki	wiki	wiki		N;MASC;SG
vlad	vlad	vlad	vlad	PROPN	N;MASC;SG
occidental	occidente	occidental	occidente	ADJ;INDF;MASC;SG	N;MASC;SG
occidental	western	occidental	western	ADJ;INDF;MASC;SG	N;MASC;SG
occidental	occidentales	occidental	occidental	ADJ;INDF;MASC;SG	ADJ;PL
occidental	oeste	occidental	oeste	ADJ;INDF;MASC;SG	N;MASC;SG
anglo	anglosajón	anglo	anglosajón	N;INDF;MASC;SG	ADJ;MASC;SG
propus	propuesta	propune	propuesta	ADJ;INDF;MASC;SG	N;FEM;SG
propus	proponía	propune	proponer	ADJ;INDF;MASC;SG	V;IND;SG;3;IPFV;FIN
propus	propuestas	propune	propuesta	ADJ;INDF;MASC;SG	N;FEM;PL
propus	propuso	propune	proponer	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
barcelona	barcelona	barcelonă	barcelona	N;DEF;FEM;PL	N;FEM;SG
adevărat	cierto	adevărat	cierto	ADV	ADJ;MASC;SG
adevărat	true	adevărat	true	ADV	N
adevărat	verdadera	adevărat	verdadero	ADV	ADJ;FEM;SG
adevărat	verdad	adevărat	verdad	ADV	N;FEM;SG
adevărat	verdadero	adevărat	verdadero	ADV	ADJ;MASC;SG
midi	midi	mid	midi		N;MASC;SG
copiii	niñez	copil	niñez	N;DEF;MASC;PL	N;FEM;SG
copiii	infancia	copil	infancia	N;DEF;MASC;PL	N;FEM;SG
google	google	google	google		N;MASC;SG
studiul	estudiar	studiu	estudiar	N;DEF;MASC;SG	V;NFIN
studiul	estudia	studiu	estudiar	N;DEF;MASC;SG	V;IND;SG;3;PRS;FIN
făcută	made	făcut	mader	ADJ;INDF;FEM;SG	N
armate	ejércitos	armat	ejército	ADJ;INDF;FEM;PL	N;MASC;PL
construcții	construcción	construcție	construcción	N;INDF;FEM;PL	N;FEM;SG
construcții	construccion	construcție	construcciar	N;INDF;FEM;PL	N;FEM;SG
refuzat	negó	refuza	negar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
refuzat	declinó	refuza	declinar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
refuzat	rechazó	refuza	rechazar	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
oferit	ofrecí	oferit	ofrecer	ADJ;INDF;MASC;SG	V;IND;SG;1;PST;FIN
oferit	ofreció	oferit	ofrecer	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
oferit	ofrecidos	oferit	ofrecido	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
regină	queen	regina	quear	ADJ;INDF;FEM;SG	N;SG
regină	reina	regina	reina	ADJ;INDF;FEM;SG	N;FEM;SG
independent	independent	independent	independent	ADV	N;SG
independent	independiente	independent	independiente	ADV	ADJ;SG
independent	independientes	independent	independiente	ADV	N;PL
terminat	acabados	termina	acabar	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
terminat	terminados	termina	terminado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
ali	alí	al	alí	PROPN	N;MASC;SG
ali	ali	al	ali	PROPN	N
modernă	modernos	modern	moderno	ADJ;INDF;FEM;SG	ADJ;MASC;PL
modernă	modernas	modern	moderno	ADJ;INDF;FEM;SG	ADJ;FEM;PL
calificat	cualificados	califica	cualificado	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
calificat	calificados	califica	calificar	ADJ;INDF;MASC;SG	ADJ;MASC;PL;V.PTCP
sydney	sídney	sydney	sídney	PROPN	N;MASC;SG
sydney	sidney	sydney	sidney	PROPN	N;MASC;SG
sydney	sydney	sydney	sydney	PROPN	N;MASC;SG
pictura	pintar	pictură	pintar	N;DEF;FEM;SG	V;NFIN
pictura	pintando	pictură	pintar	N;DEF;FEM;SG	V;V.MSDR
puternică	strong	puternic	strong	ADJ;INDF;FEM;SG	N
puternică	fuertes	puternic	fuerte	ADJ;INDF;FEM;SG	ADJ;PL
volînia	volyn	volînia	volyn	PROPN	
foto	fotografía	foto	fotografía		N;FEM;SG
foto	photo	foto	photo		N
foto	foto	foto	foto		N;FEM;SG
ridicată	planteadas	ridicat	planteado	ADJ;INDF;FEM;SG	ADJ;FEM;PL;V.PTCP
jan	jan	jan	janto	PROPN	PROPN
jan	enero	jan	enero	PROPN	N
jan	ene	jan	ene	PROPN	
brăila	brăila	brăilă	brăila	PROPN	
scorul	anotar	scor	anotar	N;DEF;MASC;SG	V;NFIN
fifa	fifa	fifa	fifa	PROPN	N;FEM;SG
north	norte	north	norte	PROPN	N;MASC;SG
ordine	ordenar	ordine	ordenar	N;INDF;FEM;SG	V;NFIN
ordine	pedido	ordine	pedido	N;INDF;FEM;SG	ADJ;MASC;SG;V.PTCP
ordine	pedidos	ordine	pedido	N;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
ordine	encargos	ordine	encargo	N;INDF;FEM;SG	N;MASC;PL
ordine	órdenes	ordine	orden	N;INDF;FEM;SG	N;FEM;PL
ordine	pedidos	ordine	pedido	N;INDF;FEM;SG	ADJ;MASC;PL;V.PTCP
ordine	ordenes	ordine	órden	N;INDF;FEM;SG	N;FEM;PL
democrat	democrática	democrat	democrático	N;INDF;MASC;SG	ADJ;FEM;SG
democrat	democráticos	democrat	democrático	N;INDF;MASC;SG	ADJ;MASC;PL
democrat	demócrata	democrat	demócrata	N;INDF;MASC;SG	ADJ;SG
democrat	democrático	democrat	democrático	N;INDF;MASC;SG	ADJ;MASC;SG
democrat	demócrata	democrat	demócrata	N;INDF;MASC;SG	ADJ;SG
democrat	demócratas	democrat	demócrata	N;INDF;MASC;SG	N;PL
democrat	demócrata	democrat	demócrata	N;INDF;MASC;SG	ADJ;SG
democrat	demócratas	democrat	demócrata	N;INDF;MASC;SG	N;PL
italiană	italiana	italiană	italiano	N;INDF;FEM;SG	ADJ;FEM;SG
italiană	italianos	italiană	italiano	N;INDF;FEM;SG	N;MASC;PL
ternopil	ternopil	ternopil	ternopil	N;INDF;MASC;SG	
trăit	vivido	trăi	vivido	V;MASC;SG;V.PTCP	ADJ;MASC;SG;V.PTCP
trăit	vivida	trăi	vivida	V;MASC;SG;V.PTCP	ADJ;FEM;SG;V.PTCP
seine	sena	senee	sena	PROPN	N;MASC;SG
seine	seine	senee	seine	PROPN	PROPN
pro	pro	prubi	pro	N;INDF	
milano	milán	milano	milán	PROPN	N;MASC;SG
milano	milan	milano	milar	PROPN	N;MASC;SG
milano	milano	milano	milano	PROPN	N;MASC;SG
parțial	parciales	parțial	parcial	ADV	ADJ;PL
parțial	parcial	parțial	parcial	ADV	ADJ;SG
forța	forzar	forță	forzar	N;DEF;FEM;SG	V;NFIN
modern	modernos	modern	moderno	ADJ;INDF;MASC;SG	ADJ;MASC;PL
modern	modernas	modern	moderno	ADJ;INDF;MASC;SG	ADJ;FEM;PL
largă	wide	larg	wide	ADJ;INDF;FEM;SG	N
largă	ancho	larg	ancho	ADJ;INDF;FEM;SG	N;MASC;SG
critic	crítica	critic	crítica	ADJ;INDF;MASC;SG	N;FEM;SG
critic	critica	critic	criticar	ADJ;INDF;MASC;SG	V;IND;SG;3;PRS;FIN
critic	críticos	critic	crítico	ADJ;INDF;MASC;SG	N;MASC;PL
critic	crítica	critic	crítica	ADJ;INDF;MASC;SG	N;FEM;SG
programul	programar	program	programar	N;DEF;MASC;SG	V;NFIN
programul	programar	program	programar	N;DEF;MASC;SG	V;NFIN
programul	horarios	program	horario	N;DEF;MASC;SG	N;MASC;PL
spectatori	espectador	spectator	espectador	N;INDF;MASC;PL	N;MASC;SG
înaltă	high	înalt	high	ADJ;INDF;FEM;SG	N
olt	olt	olt	olt	PROPN	N;MASC;SG
participă	participa	participa	participar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PRS;FIN
participă	participe	participa	participar	V;IND;SG;3;PST;FIN	V;SBJV;SG;3;FIN
participă	participa	participa	participar	V;IND;SG;3;PST;FIN	V;IND;SG;3;PRS;FIN
participă	participen	participa	participar	V;IND;SG;3;PST;FIN	V;IMP;PL;3;FIN
suferit	sufrido	suferi	sufrido	V;MASC;SG;V.PTCP	ADJ;MASC;SG;V.PTCP
suferit	padecido	suferi	padecido	V;MASC;SG;V.PTCP	ADJ;MASC;SG;V.PTCP
suferit	sufrieron	suferi	sufrir	V;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN
suferit	sufrida	suferi	sufrido	V;MASC;SG;V.PTCP	ADJ;FEM;SG;V.PTCP
eric	eric	eric	eric	PROPN	PROPN
eric	erick	eric	erick	PROPN	PROPN
influența	influir	influență	influir	N;DEF;FEM;SG	V;NFIN
influența	influencias	influență	influencia	N;DEF;FEM;SG	N;FEM;PL
influența	influenciar	influență	influenciar	N;DEF;FEM;SG	V;NFIN
dunării	danubio	dunăre	danubio	PROPN;DEF;FEM;SG	N;MASC;SG
comerciale	anuncio	comercial	anuncio	ADJ;INDF;FEM;PL	N;MASC;SG
comerciale	comercial	comercial	comercial	ADJ;INDF;FEM;PL	ADJ;SG
autonomă	autónomas	autonom	autónomo	ADJ;INDF;FEM;SG	ADJ;FEM;PL
autonomă	autonomía	autonom	autonomía	ADJ;INDF;FEM;SG	N;FEM;SG
autonomă	autónomos	autonom	autónomo	ADJ;INDF;FEM;SG	ADJ;MASC;PL
