til	für	til	für	ADV	ADP
lufthavn	flugplatz	lufthavn	flugplatz	N;INDF;MASC+FEM;SG	ADJ
lufthavn	flughäfen	lufthavn	flughäfen	N;INDF;MASC+FEM;SG	N;PL
lufthavn	flughafen	lufthavn	flughafen	N;INDF;MASC+FEM;SG	
sandsynligvis	vermutlich	sandsynligvis	vermutlich	ADV	ADJ
sandsynligvis	wahrscheinlich	sandsynligvis	wahrscheinlich	ADV	ADJ
sandsynligvis	voraussichtlich	sandsynligvis	voraussichtlich	ADV	ADJ
sandsynligvis	wahrscheinliche	sandsynligvis	wahrscheinlich	ADV	ADJ;NOM;FEM;PL
sandsynligvis	wahrscheinlich	sandsynligvis	wahrscheinlich	ADV	ADJ
page	seite	page	seit		N
page	seiten	page	seiten		V;NFIN
kor	chor	kor	chor	N;INDF;NEUT;SG	ADV
kor	chor	kor	chor	N;INDF;NEUT;SG	ADV
kor	refrain	kor	Refrain	N;INDF;NEUT;SG	PROPN
kor	chöre	kor	chor	N;INDF;NEUT;SG	
priser	preise	pris	preis	N;INDF;MASC+FEM;PL	ADJ
priser	preisliste	pris	preislist	N;INDF;MASC+FEM;PL	
priser	preisen	pris	preisen	N;INDF;MASC+FEM;PL	V;NFIN
opera	opera	opera	opera	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
opera	opernhaus	opera	opernhaus	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
opera	opern	opera	opern	N;INDF;MASC+FEM;SG	
eksemplarer	exemplare	eksemplar	exemplar	N;INDF;NEUT;PL	ADJ
eksemplarer	kopie	eksemplar	kopie	N;INDF;NEUT;PL	
farve	farbe	farve	farben	N;INDF;MASC+FEM;SG	
farve	färben	farve	färben	N;INDF;MASC+FEM;SG	V;NFIN
farve	farben	farve	farben	N;INDF;MASC+FEM;SG	V;NFIN
farve	farbig	farve	farbig	N;INDF;MASC+FEM;SG	ADJ
farve	farbe	farve	farben	N;INDF;MASC+FEM;SG	
farve	farben	farve	farben	N;INDF;MASC+FEM;SG	V;NFIN
farve	farbig	farve	farbig	N;INDF;MASC+FEM;SG	ADJ
farve	farbton	farve	farbton	N;INDF;MASC+FEM;SG	ADJ
viden	kenntnisse	viden	kenntnis	N;INDF;MASC+FEM;SG	ADJ
viden	wissen	viden	wissen	N;INDF;MASC+FEM;SG	V;NFIN
viden	kenntnis	viden	kenntnis	N;INDF;MASC+FEM;SG	ADJ
viden	wissens	viden	wissens	N;INDF;MASC+FEM;SG	
skotland	schottland	skotland	schottland	PROPN	ADJ
råd	ratschläge	råd	ratschläg	N;INDF;NEUT;SG	ADJ;SG
horsens	horsens	horsens	horsens	PROPN	PROPN
sad	sa	sidde	sa	V;IND;PST;FIN;ACT	
sad	sat	sidde	sat	V;IND;PST;FIN;ACT	
hall	halle	hall	hallen		
hall	eingangshalle	hall	eingangshall		ADJ;NOM;FEM;SG
hall	flur	hall	flur		
hall	hall	hall	hall		
hall	saal	hall	saalen		ADV
nordøst	nordost	nordøst	nordost	N;INDF;SG	PROPN
nordøst	nordöstlich	nordøst	nordöstlich	N;INDF;SG	ADJ
nordøst	nordöstlichen	nordøst	nordöstlich	N;INDF;SG	ADJ;NOM;MASC;PL
nordøst	nordosten	nordøst	nordosten	N;INDF;SG	V;FIN
organisation	organisation	organisation	organisation	N;INDF;MASC+FEM;SG	
organisation	organisation	organisation	organisation	N;INDF;MASC+FEM;SG	
angeles	angeles	angeles	angeles	N;INDF;MASC+FEM;SG	PROPN;NOM;NEUT;SG
købte	gekaufte	købe	gekauft	V;IND;PST;FIN;ACT	ADJ;NOM;FEM;SG
modtaget	erhaltene	modtage	erhalten	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;PL
modtaget	erhalten	modtage	erhalten	V;INDF;SG;PST;V.PTCP	ADJ;V.PTCP
tegn	zeichnen	tegn	zeichnen	N;INDF;NEUT;SG	V;NFIN
tegn	unentschieden	tegn	unentschieden	N;INDF;NEUT;SG	ADJ
tegn	ziehen	tegn	ziehen	N;INDF;NEUT;SG	V;NFIN
tegn	zeichen	tegn	zeichen	N;INDF;NEUT;SG	V;NFIN
tegn	unterschreiben	tegn	unterschreiben	N;INDF;NEUT;SG	V;NFIN
tegn	unterzeichnen	tegn	unterzeichnen	N;INDF;NEUT;SG	V;NFIN
tegn	figur	tegn	figur	N;INDF;NEUT;SG	ADJ
tegn	zeichen	tegn	zeichen	N;INDF;NEUT;SG	V;NFIN
tegn	charakter	tegn	charakter	N;INDF;NEUT;SG	ADJ
tegn	charaktere	tegn	charakt	N;INDF;NEUT;SG	ADJ;NOM;PL
tegn	figuren	tegn	figur	N;INDF;NEUT;SG	V;NFIN
tegn	schriftzeichen	tegn	schriftzeichen	N;INDF;NEUT;SG	V;NFIN
tegn	zeichen	tegn	zeichen	N;INDF;NEUT;SG	V;NFIN
tegn	buchstaben	tegn	buchstaben	N;INDF;NEUT;SG	V;NFIN
tegn	zeichen	tegn	zeichen	N;INDF;NEUT;SG	V;NFIN
tegn	schilder	tegn	schild	N;INDF;NEUT;SG	ADJ
tegn	beschilderung	tegn	Beschilderung	N;INDF;NEUT;SG	ADJ
tegn	anzeichen	tegn	anzeichen	N;INDF;NEUT;SG	V;NFIN
nordvest	nordwesten	nordvest	nordwesten	N;INDF	V;NFIN
nordvest	northwest	nordvest	northwest	N;INDF	PROPN
nordvest	nordwest	nordvest	nordwest	N;INDF	PROPN;NOM;SG
fremstillet	erzeugte	fremstille	erzeugen	V;INDF;SG;PST;V.PTCP	ADJ;NOM;SG
fremstillet	hergestellte	fremstille	hergestellt	V;INDF;SG;PST;V.PTCP	ADJ;NOM;FEM;SG
simon	simon	simon	simon		PROPN;NOM;MASC;SG
bevaret	haltbar	bevare	haltbar	V;INDF;SG;PST;V.PTCP	ADJ
bevaret	erhalten	bevare	erhalten	V;INDF;SG;PST;V.PTCP	ADJ;V.PTCP
sydvest	südwest	sydvest	südwest	N;INDF	PROPN
sydvest	südwesten	sydvest	südwesten	N;INDF	V;NFIN
sydvest	südwestlich	sydvest	südwestlich	N;INDF	ADJ
erstattet	ersetzten	erstatte	ersetzt	V;INDF;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
erstattet	ersetzten	erstatte	ersetzt	V;INDF;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
undgå	vermeidung	undgå	vermeidung	V;NFIN;ACT	N
undgå	vermeidung	undgå	vermeidung	V;NFIN;ACT	N
øverste	upper	øvre	upper	ADJ;DEF;RL	
øverste	top	øvre	top	ADJ;DEF;RL	ADV
øverste	oben	øvre	oben	ADJ;DEF;RL	ADV
jakob	jakob	jakob	jakob		PROPN;NOM;MASC;SG
jakob	jacob	jakob	jacob		PROPN;NOM;SG
jakob	jakob	jakob	jakob		PROPN;NOM;MASC;SG
jakob	jacobs	jakob	jacobs		PROPN;NOM;MASC;SG
brasilien	brasilien	brasilie	brasilien	N;DEF;MASC+FEM;SG	PROPN;NOM;NEUT;SG
elisabeth	elizabeth	elisabeth	elizabeth	N;INDF;MASC+FEM;SG	PROPN;SG
elisabeth	elisabeth	elisabeth	elisabeth	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
elisabeth	elisabeth	elisabeth	elisabeth	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
behandling	behandlungen	behandling	behandlingen	N;INDF;MASC+FEM;SG	N;NOM;FEM;PL
behandling	behandlung	behandling	behandlung	N;INDF;MASC+FEM;SG	
ansatte	beschäftigte	ansætte	beschäftigen	V;PL;PST;V.PTCP	V;IND;SG;3;PST;FIN
ansatte	mitarbeiterinnen	ansætte	mitarbeiterinnen	V;PL;PST;V.PTCP	ADJ
ansatte	arbeitnehmer	ansætte	arbeitnehmer	V;PL;PST;V.PTCP	ADJ
ansatte	mitarbeiter	ansætte	Mitarbeiter	V;PL;PST;V.PTCP	ADJ
ansatte	angestellte	ansætte	angestellt	V;PL;PST;V.PTCP	ADJ;NOM;FEM;SG
ansatte	personal	ansætte	personal	V;PL;PST;V.PTCP	ADJ
ansatte	belegschaft	ansætte	belegschaft	V;PL;PST;V.PTCP	ADJ
ansatte	mitarbeiter	ansætte	Mitarbeiter	V;PL;PST;V.PTCP	ADJ
ansatte	staff	ansætte	staff	V;PL;PST;V.PTCP	
debut	debüt	debut	debüt	N;INDF;MASC+FEM;SG	V;SG;FIN
blade	magazin	blad	magazin	N;INDF;NEUT;PL	ADJ
blade	zeitschriften	blad	zeitschreifen	N;INDF;NEUT;PL	V;NFIN
blade	laub	blad	laub	N;INDF;NEUT;PL	
blade	blätter	blad	blätt	N;INDF;NEUT;PL	ADJ
blade	blättern	blad	blättern	N;INDF;NEUT;PL	V;NFIN
blade	klinge	blad	klinge	N;INDF;NEUT;PL	
blade	blade	blad	blade	N;INDF;NEUT;PL	
blade	schwert	blad	schwern	N;INDF;NEUT;PL	
blade	leaf	blad	leaf	N;INDF;NEUT;PL	
blade	blatt	blad	blatt	N;INDF;NEUT;PL	ADJ
blade	blätter	blad	blätt	N;INDF;NEUT;PL	ADJ
blade	blättern	blad	blättern	N;INDF;NEUT;PL	V;NFIN
blade	schaufeln	blad	schaufeln	N;INDF;NEUT;PL	V;NFIN
blade	klingen	blad	klingen	N;INDF;NEUT;PL	V;NFIN
levende	leben	levende	leben	ADJ	V;NFIN
levende	wohnen	levende	wohnen	ADJ	V;NFIN
levende	living	levende	living	ADJ	
levende	leben	levende	leben	ADJ	V;NFIN
levende	wohnen	levende	wohnen	ADJ	V;NFIN
levende	lebe	levende	leben	ADJ	V;IND;SG;3;PRS;FIN
rød	rotwein	rød	rotwein	ADJ;INDF;MASC+FEM;SG	
rød	roten	rød	rot	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
rød	rote	rød	rot	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
rød	red	rød	red	ADJ;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
kvindelige	weibchen	kvindelig	weibchen	ADJ;PL	N;NOM;FEM;PL
kvindelige	frauen	kvindelig	frau	ADJ;PL	V;NFIN
kører	antrieb	køre	antreiben	V;IND;PRS;FIN;ACT	V;IND;SG;3;PST;FIN
kører	antriebstechnik	køre	antriebstechnik	V;IND;PRS;FIN;ACT	ADJ
kører	antriebe	køre	antreiben	V;IND;PRS;FIN;ACT	
kører	laufwerke	køre	laufwerk	V;IND;PRS;FIN;ACT	
kører	running	køre	runneing	V;IND;PRS;FIN;ACT	
bygge	build	bygge	build	V;NFIN;ACT	PROPN
madsen	madsen	mads	madsen	N;DEF;MASC+FEM;SG	PROPN;NOM;SG
ukendt	unbekannte	ukendt	unbekannt	ADJ;INDF;SG	ADJ;NOM;FEM;PL
betydelig	erhebliche	betydelig	erheblich	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
betydelig	substantielle	betydelig	substantiell	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
betydelig	beträchtliche	betydelig	beträchtlich	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
betydelig	beachtliche	betydelig	beachtlich	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
betydelig	bedeutende	betydelig	bedeutend	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
betydelig	erhebliche	betydelig	erheblich	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
nederlag	besiegen	nederlag	besiegen	N;INDF;NEUT;SG	V;NFIN
louise	luise	louis	luesen	N;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
louise	louise	louis	louise	N;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
præst	prediger	præst	prediger	N;INDF;MASC+FEM;SG	ADJ
præst	pfarrer	præst	pfarr	N;INDF;MASC+FEM;SG	ADJ
præst	priester	præst	priest	N;INDF;MASC+FEM;SG	ADJ
præst	geistlicher	præst	geistlich	N;INDF;MASC+FEM;SG	ADJ
præst	geistliche	præst	geistlich	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
præst	pfarrer	præst	pfarr	N;INDF;MASC+FEM;SG	ADJ
præst	pastor	præst	pastor	N;INDF;MASC+FEM;SG	PROPN;SG
jones	jones	jone	jones	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
stille	ruhe	stille	ruhe	ADJ	
stille	stille	stille	still	ADJ	
stille	stillen	stille	still	ADJ	V;NFIN
stille	schweigen	stille	schweigen	ADJ	V;NFIN
omgang	schoss	omgang	schießen	N;INDF;MASC+FEM;SG	V;V.PTCP
omgang	runde	omgang	runde	N;INDF;MASC+FEM;SG	ADV
omgang	schoß	omgang	schoßen	N;INDF;MASC+FEM;SG	ADV
omgang	runden	omgang	rund	N;INDF;MASC+FEM;SG	ADJ
omgang	runde	omgang	runde	N;INDF;MASC+FEM;SG	ADV
omgang	rund	omgang	rund	N;INDF;MASC+FEM;SG	ADV
omgang	round	omgang	round	N;INDF;MASC+FEM;SG	
vigtigt	wichtige	vigtig	wichtig	ADJ;INDF;NEUT;SG	ADJ;NOM;FEM;PL
forsvar	verteidigungspolitik	forsvar	verteidigungspolitik	N;INDF;NEUT;SG	ADJ
forsvar	verteidigungsministerium	forsvar	verteidigungsministerium	N;INDF;NEUT;SG	ADJ
elever	schüler	elev	schüler	N;INDF;MASC+FEM;PL	ADJ
elever	schülerinnen	elev	schülerin	N;INDF;MASC+FEM;PL	ADJ;PL
elever	studenten	elev	student	N;INDF;MASC+FEM;PL	ADJ
elever	kursteilnehmer	elev	kursteilnehmer	N;INDF;MASC+FEM;PL	ADJ
elever	studierende	elev	studierend	N;INDF;MASC+FEM;PL	ADJ;NOM;FEM;PL
elever	schüler	elev	schüler	N;INDF;MASC+FEM;PL	ADJ
elever	schülerinnen	elev	schülerin	N;INDF;MASC+FEM;PL	ADJ;PL
mesterskaber	meisterschaft	mesterskab	meisterschaft	N;INDF;NEUT;PL	N;NOM;FEM;SG
mesterskaber	meisterschaften	mesterskab	meisterschaften	N;INDF;NEUT;PL	V;NFIN
fader	vaters	fade	vaters	N;INDF;MASC+FEM;SG	
stater	staaten	stat	staaten	N;INDF;MASC+FEM;PL	V;FIN
trække	pull	trække	pull	V;NFIN;ACT	
søster	schwägerin	søster	schwägerin	N;INDF;MASC+FEM;SG	ADJ
søster	sister	søster	sister	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
søster	schwester	søster	schwester	N;INDF;MASC+FEM;SG	ADJ
traditionelle	traditionelles	traditionel	traditionell	ADJ;PL	ADJ;NOM;NEUT;SG
kunstnere	künstlern	kunstner	künstlern	N;INDF;MASC+FEM;PL	
kunstnere	künstler	kunstner	künstler	N;INDF;MASC+FEM;PL	
afdeling	hauptabteilung	afdeling	hauptabteilung	N;INDF;MASC+FEM;SG	ADJ
afdeling	abteilung	afdeling	abteilingen	N;INDF;MASC+FEM;SG	ADJ
afdeling	dienststelle	afdeling	dienststelle	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
afdeling	fachbereich	afdeling	fachbereich	N;INDF;MASC+FEM;SG	
afdeling	division	afdeling	division	N;INDF;MASC+FEM;SG	
afdeling	abteilung	afdeling	abteilingen	N;INDF;MASC+FEM;SG	ADJ
afdeling	geschäftsbereich	afdeling	geschäftsbereich	N;INDF;MASC+FEM;SG	ADJ
afdeling	unternehmensbereich	afdeling	unternehmensbereich	N;INDF;MASC+FEM;SG	ADJ
afdeling	sektion	afdeling	sektion	N;INDF;MASC+FEM;SG	PROPN
afdeling	bereich	afdeling	bereich	N;INDF;MASC+FEM;SG	ADV
afdeling	abschnitt	afdeling	abschneiden	N;INDF;MASC+FEM;SG	ADV
korte	short	kort	short	ADJ;PL	PROPN
korte	kurzen	kort	kurz	ADJ;PL	ADJ;ACC;MASC;SG
læge	mediziner	læge	medizin	N;INDF;MASC+FEM;SG	ADJ
læge	medizinische	læge	medizinisch	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
læge	medizinisch	læge	medizinisch	N;INDF;MASC+FEM;SG	ADJ
læge	medizintechnik	læge	medizintechnik	N;INDF;MASC+FEM;SG	ADJ
læge	sanitäter	læge	sanität	N;INDF;MASC+FEM;SG	ADJ
læge	doctor	læge	doctor	N;INDF;MASC+FEM;SG	PROPN
kanal	kanal	kanal	kanal	N;INDF;MASC+FEM;SG	ADV
kanal	canal	kanal	canal	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
kanal	kanals	kanal	kanals	N;INDF;MASC+FEM;SG	ADV
kanal	kanal	kanal	kanal	N;INDF;MASC+FEM;SG	ADV
kanal	kanäle	kanal	kanal	N;INDF;MASC+FEM;SG	
kanal	sender	kanal	sender	N;INDF;MASC+FEM;SG	
kanal	channel	kanal	channel	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
out	aus	out	aus		ADP
out	ausgehen	out	ausgehen		V;NFIN
out	draußen	out	draußen		ADV
out	raus	out	raus		ADV
out	out	out	out		PROPN
mangler	fehlende	mangle	fehlend	V;IND;PRS;FIN;ACT	ADJ;NOM;FEM;PL
mangler	fehlenden	mangle	fehlend	V;IND;PRS;FIN;ACT	ADJ
hovedsageligt	hauptsächlich	hovedsageligt	hauptsächlich	ADV	ADJ
hovedsageligt	überwiegend	hovedsageligt	überwiegend	ADV	ADJ
hovedsageligt	vorwiegend	hovedsageligt	vorwiegend	ADV	ADJ
hovedsageligt	hauptsächlich	hovedsageligt	hauptsächlich	ADV	ADJ
hovedsageligt	hauptsächlich	hovedsageligt	hauptsächlich	ADV	ADJ
hovedsageligt	überwiegend	hovedsageligt	überwiegend	ADV	ADJ
hovedsageligt	vorwiegend	hovedsageligt	vorwiegend	ADV	ADJ
irland	nordirland	irland	nordirland	PROPN	PROPN
irland	irland	irland	irland	PROPN	PROPN;NOM;NEUT;SG
religiøse	religionen	religiøs	religion	ADJ;PL	N;NOM;PL
imellem	zwischen	imellem	zwischen	ADV	ADP
bærer	überbringer	bære	überbringer	V;IND;PRS;FIN;ACT	ADJ
big	big	big	bigen		
big	großen	big	groß		ADJ;PL
big	große	big	groß		ADJ;NOM;FEM;PL
big	groß	big	groß		ADJ
big	großes	big	groß		ADJ;NOM;NEUT;SG
rejser	fahrten	rejse	fahren	N;INDF;MASC+FEM;PL	V;IND;PL;3;FIN
rejser	reise	rejse	reise	N;INDF;MASC+FEM;PL	
rejser	reisen	rejse	reisen	N;INDF;MASC+FEM;PL	V;NFIN
rejser	reist	rejse	reisen	N;INDF;MASC+FEM;PL	V;IND;SG;3;PRS;FIN
rejser	reisen	rejse	reisen	N;INDF;MASC+FEM;PL	V;NFIN
rejser	reisen	rejse	reisen	N;INDF;MASC+FEM;PL	V;NFIN
website	internetseite	website	internetseite	N;INDF;NEUT;SG	ADJ
website	webseiten	website	webseiten	N;INDF;NEUT;SG	V;NFIN
website	webseite	website	webseite	N;INDF;NEUT;SG	
mary	mary	mary	mary	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
mary	maria	mary	maria	N;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
ender	ende	ende	ende	V;IND;PRS;FIN;ACT	N;ACC;NEUT;SG
ender	ender	ende	ender	V;IND;PRS;FIN;ACT	
straks	umgehend	straks	umgehend	ADV	ADJ
straks	unmittelbar	straks	unmittelbar	ADV	ADJ
straks	unverzüglich	straks	unverzüglich	ADV	ADJ
street	strassen	stre	strassen	N;INDF;NEUT;SG	V;NFIN
street	strasse	stre	straß	N;INDF;NEUT;SG	
street	street	stre	streen	N;INDF;NEUT;SG	PROPN
street	straße	stre	straß	N;INDF;NEUT;SG	ADJ
street	straßen	stre	straß	N;INDF;NEUT;SG	N;NOM;PL
jesus	herrgott	jesus	herrgoten	N;INDF;MASC+FEM;SG	
jesus	jesu	jesus	jesu	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
jesus	jesus	jesus	jesus	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
elementer	elementen	element	element	N;INDF;NEUT;PL	V;PL;FIN
elementer	elemente	element	element	N;INDF;NEUT;PL	ADJ;NOM;PL
lære	erlernen	lære	erlernen	N;INDF;MASC+FEM;SG	V;NFIN
lære	lernen	lære	lernen	N;INDF;MASC+FEM;SG	V;NFIN
lære	erfahren	lære	erfahren	N;INDF;MASC+FEM;SG	V;V.PTCP
lære	erfahre	lære	erfahren	N;INDF;MASC+FEM;SG	V;SG;FIN
lære	erlernen	lære	erlernen	N;INDF;MASC+FEM;SG	V;NFIN
lære	lernen	lære	lernen	N;INDF;MASC+FEM;SG	V;NFIN
lære	lerne	lære	lernen	N;INDF;MASC+FEM;SG	V;IND;SG;3;FIN
arthur	arthur	arthur	arthur	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
arthur	artus	arthur	artus	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
arthur	artur	arthur	artur	N;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
havn	seehafen	havn	seehafen	N;INDF;MASC+FEM;SG	
havn	hafen	havn	hafen	N;INDF;MASC+FEM;SG	
havn	backbord	havn	backbord	N;INDF;MASC+FEM;SG	ADJ
havn	hafen	havn	hafen	N;INDF;MASC+FEM;SG	
havn	harbour	havn	harbour	N;INDF;MASC+FEM;SG	PROPN;NOM;SG
havn	hafens	havn	hafens	N;INDF;MASC+FEM;SG	
natur	natur	natur	natur	N;INDF;MASC+FEM;SG	
natur	naturschutz	natur	naturschutz	N;INDF;MASC+FEM;SG	ADJ
nærmest	nächst	nærmest	nächst	ADV;RL	
nærmest	nächster	nærmest	nah	ADV;RL	ADJ
nærmest	nächste	nærmest	nah	ADV;RL	ADJ;NOM;FEM;PL
nærmest	nächstgelegene	nærmest	nächstgelegen	ADV;RL	ADJ;NOM;FEM;SG
nærmest	engsten	nærmest	eng	ADV;RL	ADJ
festival	festival	festival	festival	N;INDF;MASC+FEM;SG	PROPN;NOM;NEUT;SG
festival	festspiele	festival	festspiel	N;INDF;MASC+FEM;SG	
awards	preisverleihung	award	preisverleihung		ADJ
awards	auszeichnungen	award	auszeichnangen		N;NOM;FEM;PL
awards	awards	award	awards		PROPN
awards	preise	award	preis		ADJ
awards	prämien	award	prämien		N;NOM
org	org	org	org		;SG
katolske	katholischen	katolsk	katholisch	ADJ;PL	ADJ;NOM;MASC;SG
kroner	kronen	krone	kron	N;INDF;MASC+FEM;PL	
nationalitet	staatsbürgerschaft	nationalitet	staatsbürgerschaft	N;INDF;MASC+FEM;SG	ADJ
nationalitet	nationalität	nationalitet	nationalität	N;INDF;MASC+FEM;SG	ADJ
nationalitet	staatsangehörigkeit	nationalitet	staatsangsangehöeit	N;INDF;MASC+FEM;SG	ADJ
sydøst	südost	sydøst	südost	N;INDF	ADJ
sydøst	südöstlich	sydøst	südöstlich	N;INDF	ADJ
sydøst	südosten	sydøst	südosten	N;INDF	V;NFIN
song	gesang	song	gesingen		ADJ
song	lied	song	lied		N;NOM;NEUT;SG
song	song	song	singen		PROPN;NOM;MASC;SG
diskussion	diskussionen	diskussion	diskussion	N;INDF;MASC+FEM;SG	V;NFIN
skrifter	schriften	skrift	schreifen	N;INDF;MASC+FEM;PL	V;FIN
skrifter	schriften	skrift	schreifen	N;INDF;MASC+FEM;PL	V;FIN
nørre	nørre	nørre	nørre	N;INDF;MASC+FEM;SG	
begrænset	eingeschränkt	begrænse	einschränken	V;INDF;SG;PST;V.PTCP	ADJ
begrænset	beschränkt	begrænse	beschränken	V;INDF;SG;PST;V.PTCP	ADJ;V.PTCP
begrænset	begrenzt	begrænse	begrenzen	V;INDF;SG;PST;V.PTCP	ADJ
begrænset	limited	begrænse	limited	V;INDF;SG;PST;V.PTCP	PROPN;NOM;SG
begrænset	beschränkt	begrænse	beschränken	V;INDF;SG;PST;V.PTCP	ADJ;V.PTCP
begrænset	begrenzte	begrænse	begrenzt	V;INDF;SG;PST;V.PTCP	ADJ;SG
begrænset	eingeschränkt	begrænse	einschränken	V;INDF;SG;PST;V.PTCP	ADJ
begrænset	begrenzt	begrænse	begrenzen	V;INDF;SG;PST;V.PTCP	ADJ
indbyggertal	bevölkerung	indbyggertal	bevölkerung	N;INDF;NEUT;SG	ADJ
indbyggertal	bevölkerungszahl	indbyggertal	bevölkerungszahl	N;INDF;NEUT;SG	ADJ
indbyggertal	grundgesamtheit	indbyggertal	grundgesamtheit	N;INDF;NEUT;SG	ADJ;NOM;SG
indbyggertal	einwohner	indbyggertal	einwohner	N;INDF;NEUT;SG	N;NOM;MASC;PL
indbyggertal	einwohnerzahl	indbyggertal	einwohnerzahl	N;INDF;NEUT;SG	ADJ
jacobsen	jacobsen	jacobsen	jacobsen	N;DEF;MASC+FEM;SG	
manchester	manchester	manchester	manchester	N;INDF;MASC+FEM;PL	PROPN;NOM;MASC;SG
tyskerne	deutschen	tysker	deutsch	N;DEF;MASC+FEM;PL	ADJ
tyskerne	deutscher	tysker	deutsch	N;DEF;MASC+FEM;PL	ADJ
tyskerne	deutsche	tysker	deutsch	N;DEF;MASC+FEM;PL	ADJ;NOM;FEM;PL
hjemme	startseite	hjemme	startseite	ADV	ADJ
hjemme	zuhause	hjemme	zuhause	ADV	
hjemme	haus	hjemme	haus	ADV	N;NOM;NEUT;SG
hjemme	heimat	hjemme	heimat	ADV	N;FEM;SG
minister	minister	minist	minister	N;INDF;MASC+FEM;SG	
minister	ministerin	minist	ministerin	N;INDF;MASC+FEM;SG	
fængsel	freiheitsstrafe	fængsel	freiheitsstrafe	N;INDF;NEUT;SG	ADJ
fængsel	gefangenschaft	fængsel	gefangenschaft	N;INDF;NEUT;SG	ADJ
fængsel	haftstrafe	fængsel	haftstrafe	N;INDF;NEUT;SG	ADJ
fængsel	gefängnis	fængsel	gefängnis	N;INDF;NEUT;SG	ADJ
fængsel	haftstrafen	fængsel	haftstrafen	N;INDF;NEUT;SG	V;NFIN
fængsel	knast	fængsel	knesen	N;INDF;NEUT;SG	
fængsel	gefängnis	fængsel	gefängnis	N;INDF;NEUT;SG	ADJ
fængsel	knast	fængsel	knesen	N;INDF;NEUT;SG	
fængsel	kerker	fængsel	kerk	N;INDF;NEUT;SG	
fængsel	gefängnis	fængsel	gefängnis	N;INDF;NEUT;SG	ADJ
fængsel	strafvollzug	fængsel	strafvollzug	N;INDF;NEUT;SG	PROPN
social	soziale	social	sozial	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
social	soziales	social	sozial	N;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
social	sozialer	social	sozial	N;INDF;MASC+FEM;SG	ADJ
social	sozial	social	sozial	N;INDF;MASC+FEM;SG	ADJ
social	sozialen	social	sozial	N;INDF;MASC+FEM;SG	ADJ;NOM;MASC;PL
chris	chris	chris	chris		PROPN;NOM;MASC;SG
redaktør	editoren	redaktør	editor	N;INDF;MASC+FEM;SG	N;NOM;PL
redaktør	herausgeber	redaktør	herausgeber	N;INDF;MASC+FEM;SG	ADJ
redaktør	redakteur	redaktør	redakteur	N;INDF;MASC+FEM;SG	ADJ
redaktør	editor	redaktør	editor	N;INDF;MASC+FEM;SG	
stadium	stadium	stadium	stadium	N;INDF;MASC+FEM;SG	ADJ
selvstændig	unabhängige	selvstændig	unabhängig	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
selvstændig	selbständige	selvstændig	selbständig	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
selvstændig	autonome	selvstændig	autonom	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;FEM;PL
teksten	text	tekst	Text	N;DEF;MASC+FEM;SG	
teksten	texte	tekst	texen	N;DEF;MASC+FEM;SG	ADV
ray	strahl	ray	strahl		
ray	ray	ray	ray		PROPN;NOM;SG
hverken	weder	hverken	weder	ADV	CONJ
group	konzern	group	konzern	N;INDF;MASC+FEM;SG	
