kategória	catégories	kategória	catégorie	N;NOM;FEM;SG	N;FEM;PL
mark	marque	mark	marque	PROPN;ANIM;NOM;MASC;SG	N;FEM;SG
mark	mark	mark	mark	PROPN;ANIM;NOM;MASC;SG	PROPN
pomoc	aides	pomoc	aide	N;ACC;FEM;SG	N;FEM;PL
pomoc	aidez	pomoc	aider	N;ACC;FEM;SG	V;IMP;PL;2;PRS;FIN
pomoc	aider	pomoc	aider	N;ACC;FEM;SG	V;NFIN
dlhý	longues	dlhý	long	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;PL
dlhý	longs	dlhý	long	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;PL
dlhý	longtemps	dlhý	longtemps	ADJ;ANIM;NOM;MASC;SG	ADV
skončil	finis	skončiť	fini	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;MASC;PL
kapely	groupe	kapela	groupe	N;NOM;FEM;PL	N;MASC;SG
kapely	orchestre	kapela	orchestre	N;NOM;FEM;PL	N;MASC;SG
kapely	bande	kapela	bande	N;NOM;FEM;PL	N;FEM;SG
začiatok	démarrer	začiatok	démarrer	N;INAN;NOM;MASC;SG	V;NFIN
začiatok	commencer	začiatok	commencer	N;INAN;NOM;MASC;SG	V;NFIN
dediny	village	dedina	village	N;NOM;FEM;PL	N;MASC;SG
zmienka	mentionner	zmienka	mentionner	N;NOM;FEM;SG	V;NFIN
vokály	chant	vokál	chant	N;INAN;NOM;MASC;PL	N;MASC;SG
vokály	voix	vokál	voix	N;INAN;NOM;MASC;PL	N;FEM;SG
calvados	calvados	calvados	calvado		N;MASC;SG
vzdialenosť	distances	vzdialenosť	distance	N;NOM;FEM;SG	N;FEM;PL
systémy	système	systém	système	N;INAN;NOM;MASC;PL	N;MASC;SG
použiť	utilisation	použiť	utilisation	V;PFV;POS;NFIN	N;FEM;SG
angeles	angeles	angeles	angele	PROPN;ANIM;NOM;MASC;SG	PROPN
futbalové	football	futbalový	football	ADJ;NOM;NEUT;SG	N;MASC;SG
futbalové	foot	futbalový	foot	ADJ;NOM;NEUT;SG	N;MASC;SG
futbalové	soccer	futbalový	soccer	ADJ;NOM;NEUT;SG	N;MASC;SG
futbalové	football	futbalový	football	ADJ;NOM;NEUT;SG	N;MASC;SG
maďarsko	hongrie	maďarsko	hongrie	N;NOM;NEUT;SG	ADJ;FEM;SG
celá	entiers	celý	entier	ADJ;NOM;FEM;SG	ADJ;MASC;PL
pohyb	bouger	pohyb	bouger	N;INAN;NOM;MASC;SG	V;NFIN
pohyb	déménager	pohyb	déménager	N;INAN;NOM;MASC;SG	V;NFIN
pohyb	déplacer	pohyb	déplacer	N;INAN;NOM;MASC;SG	V;NFIN
pohyb	mouvements	pohyb	mouvement	N;INAN;NOM;MASC;SG	N;MASC;PL
vzťahy	relation	vzťah	relation	N;INAN;NOM;MASC;PL	N;FEM;SG
ochrana	protéger	ochrana	protéger	N;NOM;FEM;SG	V;NFIN
ochrana	protégeant	ochrana	protéger	N;NOM;FEM;SG	V;PRS;V.PTCP
severná	nord	severný	nord	ADJ;NOM;FEM;SG	N;MASC;SG
severná	northern	severný	northern	ADJ;NOM;FEM;SG	PROPN
severná	nord	severný	nord	ADJ;NOM;FEM;SG	N;MASC;SG
víťazstvo	victoires	víťazstvo	victoire	N;NOM;NEUT;SG	N;FEM;PL
veľkosti	taille	veľkosť	taille	N;NOM;FEM;PL	N;FEM;SG
veľkosti	pointure	veľkosť	pointure	N;NOM;FEM;PL	N;FEM;SG
veľkosti	taille	veľkosť	taille	N;NOM;FEM;PL	N;FEM;SG
družstiev	coopératives	družstvo	coopérative	N;NOM;NEUT;PL	ADJ;FEM;PL
dôležité	importantes	dôležitý	important	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
dôležité	importants	dôležitý	important	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
nasa	nasa	nasa	nasa	PROPN;NOM;FEM;SG	N;FEM;SG
sovietskeho	soviet	sovietsky	soviet	ADJ;GEN;MASC;SG	N;MASC;SG
sovietskeho	soviétiques	sovietsky	soviétique	ADJ;GEN;MASC;SG	ADJ;MASC;PL
hudobná	musiques	hudobný	musique	ADJ;NOM;FEM;SG	N;FEM;PL
hudobná	musique	hudobný	musique	ADJ;NOM;FEM;SG	N;FEM;SG
komplex	complexe	komplex	complexe	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
komplex	complexes	komplex	complexe	N;INAN;NOM;MASC;SG	ADJ;MASC;PL
art	art	art	art	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
art	artistique	art	artistique	PROPN;ANIM;NOM;MASC;SG	ADJ;MASC;SG
pierre	pierre	pierry	pierre	PROPN;ANIM;NOM;MASC;SG	N;FEM;SG
svätý	saint	svätý	saint	ADJ;ANIM;NOM;MASC;SG	PROPN
svätý	saintes	svätý	saint	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;PL
svätý	sacré	svätý	sacrer	ADJ;ANIM;NOM;MASC;SG	V;MASC;SG;PST;V.PTCP
svätý	saint	svätý	saint	ADJ;ANIM;NOM;MASC;SG	PROPN
londýn	londres	londýn	londre	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
starý	anciens	starý	ancien	ADJ;ANIM;NOM;MASC;SG	ADJ;MASC;PL
krátky	courts	krátky	court	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;PL
krátky	courtes	krátky	court	ADJ;INAN;NOM;MASC;SG	ADJ;FEM;PL
krátky	bref	krátky	bref	ADJ;INAN;NOM;MASC;SG	INTJ
krátky	brèves	krátky	breve	ADJ;INAN;NOM;MASC;SG	ADJ;FEM;PL
otvorená	ouverte	otvorený	ouvrir	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
otvorená	ouvrez	otvorený	ouvrir	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IMP;PL;2;PRS;FIN
otvorená	ouvert	otvorený	ouvrir	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
otvorená	ouverture	otvorený	ouverture	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	N;FEM;SG
otvorená	ouvrir	otvorený	ouvrir	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;NFIN
otvorená	ouvert	otvorený	ouvrir	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
záujem	intéressée	záujem	intéresser	N;INAN;NOM;MASC;SG	V;FEM;SG;PST;V.PTCP
záujem	intéressés	záujem	intéresser	N;INAN;NOM;MASC;SG	V;MASC;PL;PST;V.PTCP
záujem	intéressées	záujem	intéresser	N;INAN;NOM;MASC;SG	V;FEM;PL;PST;V.PTCP
záujem	intéressé	záujem	intéresser	N;INAN;NOM;MASC;SG	V;MASC;SG;PST;V.PTCP
záujem	intérêts	záujem	intérêt	N;INAN;NOM;MASC;SG	N;MASC;PL
václav	václav	václava	václav	N;ANIM;NOM;MASC;SG	PROPN
talianska	italie	taliansky	italie	N;NOM;FEM;SG	PROPN
talianska	italiennes	taliansky	italien	N;NOM;FEM;SG	ADJ;FEM;PL
talianska	italienne	taliansky	italien	N;NOM;FEM;SG	ADJ;FEM;SG
talianska	italien	taliansky	italien	N;NOM;FEM;SG	ADJ;MASC;SG
talianska	italiens	taliansky	italien	N;NOM;FEM;SG	ADJ;MASC;PL
grécky	grecs	grécky	grec	ADJ;ANIM;NOM;MASC;SG	N;MASC;PL
grécky	grecques	grécky	grec	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;PL
colspan	colspan	colspan	colspan	N;INAN;NOM;MASC;SG	PROPN
hautes	hautes	hautes	haut	N;NOM;FEM;SG	ADJ;FEM;PL
mestská	urbaines	mestský	urbain	ADJ;NOM;FEM;SG	ADJ;FEM;PL
mestská	urbains	mestský	urbain	ADJ;NOM;FEM;SG	ADJ;MASC;PL
windows	vitres	windows	vitre	N;NOM;MASC;SG	N;FEM;PL
windows	fenêtres	windows	fenêtre	N;NOM;MASC;SG	N;FEM;PL
televízne	téléviseur	televízny	téléviseur	ADJ;NOM;NEUT;SG	N;MASC;SG
televízne	télévision	televízny	télévision	ADJ;NOM;NEUT;SG	N;FEM;SG
televízne	télé	televízny	télé	ADJ;NOM;NEUT;SG	N;FEM;SG
kláštor	monastères	kláštor	monastère	N;INAN;NOM;MASC;SG	N;MASC;PL
použité	utilisées	použitý	utiliser	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
použité	utilisé	použitý	utiliser	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
použité	utilisés	použitý	utiliser	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
použité	utilisée	použitý	utiliser	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
jazyku	langues	jazyk	langue	N;INAN;DAT;MASC;SG	N;FEM;PL
útok	attaquez	útok	attaquer	N;INAN;NOM;MASC;SG	V;IMP;PL;2;PRS;FIN
útok	attack	útok	attack	N;INAN;NOM;MASC;SG	PROPN
útok	attaquer	útok	attaquer	N;INAN;NOM;MASC;SG	V;NFIN
útok	agressions	útok	agression	N;INAN;NOM;MASC;SG	N;FEM;PL
martina	martina	martina	martina	N;ANIM;ACC;MASC;SG	PROPN
martina	martín	martina	martín	N;ANIM;ACC;MASC;SG	PROPN
martina	martin	martina	martin	N;ANIM;ACC;MASC;SG	PROPN
rakúska	autrichiennes	rakúska	autrichien	N;NOM;FEM;SG	ADJ;FEM;PL
rakúska	autrichien	rakúska	autrichien	N;NOM;FEM;SG	ADJ;MASC;SG
rakúska	autrichienne	rakúska	autrichien	N;NOM;FEM;SG	ADJ;FEM;SG
rakúska	autriche	rakúska	autriche	N;NOM;FEM;SG	ADJ;MASC;SG
noci	nuitées	noc	nuitée	N;NOM;FEM;PL	V;FEM;PL;PST;V.PTCP
súvislosti	contexte	súvislosť	contexte	N;NOM;FEM;PL	N;MASC;SG
krát	fois	krát	fois	N;NOM;MASC;PL	N;FEM;SG
zmluvy	traités	zmluva	traiter	N;NOM;FEM;PL	V;MASC;PL;PST;V.PTCP
veda	scientifique	veda	scientifique	N;NOM;FEM;SG	ADJ;MASC;SG
veda	sciences	veda	science	N;NOM;FEM;SG	N;FEM;PL
dlho	longues	dlho	long	ADV	ADJ;FEM;PL
dlho	longs	dlho	long	ADV	ADJ;MASC;PL
dlho	longue	dlho	long	ADV	ADJ;FEM;SG
dlho	long	dlho	long	ADV	ADJ;MASC;SG
posádky	équipage	posádka	équipage	N;NOM;FEM;PL	N;MASC;SG
pavla	paul	pavnúť	paul	PROPN;ANIM;ACC;MASC;SG	N;MASC;SG
kalifornia	californie	kalifornie	californie	N;NOM;FEM;SG	PROPN
kalifornia	californienne	kalifornie	californien	N;NOM;FEM;SG	ADJ;FEM;SG
snp	snp	snp	snp		N;MASC;SG
metal	métaux	metať	métal	N;INAN;NOM;MASC;SG	N;MASC;PL
metal	métallique	metať	métallique	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
metal	métalliques	metať	métallique	N;INAN;NOM;MASC;SG	ADJ;MASC;PL
menšie	moindre	malý	moindre	ADV;CMPR	ADJ;MASC;SG
menšie	mineures	malý	mineur	ADV;CMPR	ADJ;FEM;PL
menšie	mineure	malý	mineur	ADV;CMPR	ADJ;FEM;SG
menšie	mineur	malý	mineur	ADV;CMPR	N;MASC;SG
patril	appartenait	patriť	appartenir	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;IND;SG;3;IPFV;FIN
patril	appartenaient	patriť	appartenir	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;IND;PL;3;IPFV;FIN
sedem	seven	sedem	seven	NUM;NOM;NEUT;SG	N;MASC;SG
iihf	iihf	iihf	iihf		PROPN
kilometrov	kilométrage	kilometer	kilométrage	N;INAN;GEN;MASC;PL	N;MASC;SG
kilometrov	kilomètre	kilometer	kilomètre	N;INAN;GEN;MASC;PL	N;MASC;SG
kilometrov	kilométrage	kilometer	kilométrage	N;INAN;GEN;MASC;PL	N;MASC;SG
jura	jura	jura	jura	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
remix	remix	remix	remix	PROPN;ANIM;NOM;MASC;SG	PROPN
space	espace	space	espace	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
ardenne	ardenne	ardenne	ardenner	ADV	N;FEM;SG
názory	vues	názor	voir	N;INAN;NOM;MASC;PL	V;FEM;PL;PST;V.PTCP
poľský	polonaises	poľský	polonais	ADJ;ANIM;NOM;MASC;SG	ADJ;FEM;PL
kultúrne	culturels	kultúrny	culturel	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
kultúrne	culturellement	kultúrny	culturellement	ADJ;NOM;NEUT;SG	ADV
lietadla	avion	lietadlo	avion	N;NOM;NEUT;PL	N;MASC;SG
pro	pro	pro	pro	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
rodine	familiale	rodina	familial	N;DAT;FEM;SG	ADJ;FEM;SG
rodine	familles	rodina	famille	N;DAT;FEM;SG	N;FEM;PL
eva	eva	eva	eva	PROPN;NOM;FEM;SG	PROPN
eva	ève	eva	ève	PROPN;NOM;FEM;SG	PROPN
eva	éva	eva	éva	PROPN;NOM;FEM;SG	N;FEM;SG
dynastie	dynastie	dynastie	dynastie	N;NOM;FEM;PL	N;FEM;SG
priemer	diamètres	priemer	diamètre	N;INAN;NOM;MASC;SG	N;MASC;PL
priemer	moyen	priemer	moyen	N;INAN;NOM;MASC;SG	ADJ;MASC;SG
priemer	moyennes	priemer	moyen	N;INAN;NOM;MASC;SG	ADJ;FEM;PL
dolina	valley	dolina	valley	N;NOM;FEM;SG	PROPN
dolina	dolina	dolina	doliner	N;NOM;FEM;SG	PROPN
rakety	roquette	raketa	roquette	N;NOM;FEM;PL	N;FEM;SG
united	unie	united	unie	PROPN;ANIM;NOM;MASC;SG	V;FEM;SG;PST;V.PTCP
united	unis	united	unir	PROPN;ANIM;NOM;MASC;SG	V;MASC;PL;PST;V.PTCP
united	unies	united	uni	PROPN;ANIM;NOM;MASC;SG	ADJ;FEM;PL
hora	hora	hora	hora	N;NOM;FEM;SG	PROPN
hora	montagnes	hora	montagne	N;NOM;FEM;SG	N;FEM;PL
súvisiace	associée	súvisiaci	associer	ADJ;NOM;NEUT;PL;POS;V.PTCP;ACT	V;FEM;SG;PST;V.PTCP
súvisiace	associées	súvisiaci	associer	ADJ;NOM;NEUT;PL;POS;V.PTCP;ACT	V;FEM;PL;PST;V.PTCP
súvisiace	connexe	súvisiaci	connexe	ADJ;NOM;NEUT;PL;POS;V.PTCP;ACT	ADJ;MASC;SG
súvisiace	lié	súvisiaci	lier	ADJ;NOM;NEUT;PL;POS;V.PTCP;ACT	V;MASC;SG;PST;V.PTCP
súvisiace	liés	súvisiaci	lier	ADJ;NOM;NEUT;PL;POS;V.PTCP;ACT	V;MASC;PL;PST;V.PTCP
každá	chacune	každý	chacun	DET;NOM;FEM;SG	PRO;FEM;SG
každá	chacun	každý	chacun	DET;NOM;FEM;SG	PRO;MASC;SG
zľava	escompte	zľava	escompte		N;MASC;SG
zľava	rabais	zľava	rabais		N;MASC;SG
zľava	réduction	zľava	réduction		N;FEM;SG
zľava	remise	zľava	remise		N;FEM;SG
konkrétne	spécifiques	konkrétny	spécifique	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
konkrétne	concrètes	konkrétny	concret	ADJ;NOM;NEUT;SG	ADJ;FEM;PL
konkrétne	béton	konkrétny	béton	ADJ;NOM;NEUT;SG	N;MASC;SG
konkrétne	spécifiquement	konkrétny	spécifiquement	ADJ;NOM;NEUT;SG	ADV
konkrétne	précisément	konkrétny	précisément	ADJ;NOM;NEUT;SG	ADV
konkrétne	spécialement	konkrétny	spécialement	ADJ;NOM;NEUT;SG	ADV
hory	montagne	hory	montagne	N;NOM;FEM;PL	N;FEM;SG
hory	montagne	hory	montagne	N;NOM;FEM;PL	N;FEM;SG
nemecká	allemand	nemecko	allemand	ADJ;NOM;FEM;SG	N;MASC;SG
nemecká	allemands	nemecko	allemand	ADJ;NOM;FEM;SG	ADJ;MASC;PL
île	île	jle	île	PROPN;INAN;NOM;MASC;SG	N;FEM;SG
cher	cher	cher	cher	PROPN;NOM;FEM;SG	ADJ;MASC;SG
anglicko	angleterre	anglicko	angleterre	ADV	N;MASC;SG
londýne	londres	londýn	londre	ADV	N;MASC;SG
pôvodný	originaux	pôvodný	original	ADJ;INAN;NOM;MASC;SG	ADJ;MASC;PL
vojsk	troupe	vojsko	troupe	N;GEN;FEM;PL	N;FEM;SG
sonda	sondes	sonda	sonde	N;NOM;FEM;SG	N;FEM;PL
objavili	découvert	objaviť	découvrir	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
symbol	symboles	symbol	symbole	N;INAN;NOM;MASC;SG	N;MASC;PL
svetová	monde	svetový	monde	ADJ;NOM;FEM;SG	N;MASC;SG
také	tels	taký	tel	DET;NOM;NEUT;SG	ADJ;MASC;PL
také	tel	taký	tel	DET;NOM;NEUT;SG	ADJ;MASC;SG
také	telle	taký	tel	DET;NOM;NEUT;SG	ADJ;FEM;SG
také	telles	taký	tel	DET;NOM;NEUT;SG	ADJ;FEM;PL
prof	prof	prof	prof		N;MASC;SG
kobayashi	kobayashi	kobayas	kobayashi	N;ANIM;NOM;MASC;SG	PROPN
posádka	équipages	posádka	équipage	N;NOM;FEM;SG	N;MASC;PL
materiál	matériaux	materiál	matériau	N;INAN;NOM;MASC;SG	N;MASC;PL
materiál	matières	materiál	matière	N;INAN;NOM;MASC;SG	N;FEM;PL
materiál	matériaux	materiál	matériau	N;INAN;NOM;MASC;SG	N;MASC;PL
materiál	materiaux	materiál	materiau	N;INAN;NOM;MASC;SG	N;MASC;PL
amerike	amerique	amerika	amerique	N;DAT;FEM;SG	ADJ;MASC;SG
amerike	amérique	amerika	amérique	N;DAT;FEM;SG	ADJ;MASC;SG
lepšie	meilleures	dobre	meilleur	ADV;CMPR	ADJ;FEM;PL
lepšie	meilleure	dobre	meilleur	ADV;CMPR	ADJ;FEM;SG
lepšie	meilleurs	dobre	meilleur	ADV;CMPR	ADJ;MASC;PL
lepšie	meilleur	dobre	meilleur	ADV;CMPR	ADJ;MASC;SG
rukou	hand	ruka	hand	N;INS;FEM;SG	PROPN
rím	rome	rím	rome	PROPN;INAN;NOM;MASC;SG	PROPN
marci	marci	marec	marci	N;INAN;ESS;MASC;SG	PROPN
kariéra	carrières	kariéra	carrière	N;NOM;FEM;SG	N;FEM;PL
severnom	northern	severný	northern	ADJ;ESS;NEUT;SG	PROPN
severnom	nord	severný	nord	ADJ;ESS;NEUT;SG	N;MASC;SG
slovakia	slovaquie	slovakie	slovaquie	N;NOM;NEUT;SG	PROPN
texty	lyrique	text	lyrique	N;INAN;NOM;MASC;PL	ADJ;MASC;SG
joseph	joseph	joseph	joseph	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
sondy	sonde	sonda	sonde	N;NOM;FEM;PL	N;FEM;SG
známi	connues	známy	connaître	N;ANIM;NOM;MASC;PL	V;FEM;PL;PST;V.PTCP
známi	connue	známy	connaître	N;ANIM;NOM;MASC;PL	V;FEM;SG;PST;V.PTCP
známi	connus	známy	connaître	N;ANIM;NOM;MASC;PL	V;MASC;PL;PST;V.PTCP
známi	connu	známy	connaître	N;ANIM;NOM;MASC;PL	V;MASC;SG;PST;V.PTCP
choroby	maladie	choroba	maladie	N;NOM;FEM;PL	N;FEM;SG
choroby	maladie	choroba	maladie	N;NOM;FEM;PL	N;FEM;SG
choroby	maladie	choroba	maladie	N;NOM;FEM;PL	N;FEM;SG
siete	reseau	sieť	reseau	N;NOM;FEM;PL	N;MASC;SG
siete	réseau	sieť	réseau	N;NOM;FEM;PL	N;MASC;SG
pop	pops	pop	pops		N;MASC;SG
pop	pop	pop	pop		N;FEM;SG
pop	pop	pop	pop		N;FEM;SG
zariadenie	équipements	zariadenie	équipement	N;NOM;NEUT;SG	N;MASC;PL
zariadenie	equipements	zariadenie	equipement	N;NOM;NEUT;SG	N;MASC;PL
zariadenie	facilité	zariadenie	faciliter	N;NOM;NEUT;SG	V;FEM;SG;PST;V.PTCP
manche	manche	mancha	manche		N;FEM;SG
výhry	gagne	výhra	gagner	N;NOM;FEM;PL	V;IND;SG;3;PRS;FIN
prípadoch	cas	prípad	cas	N;INAN;INS;MASC;PL	N;MASC;SG
voľby	élection	voľba	élection	N;NOM;FEM;PL	N;FEM;SG
voľby	election	voľba	election	N;NOM;FEM;PL	N;FEM;SG
jozefa	joseph	jozef	joseph	PROPN;ANIM;ACC;MASC;SG	N;MASC;SG
pol	pol	pol	pol	NUM;NOM;NEUT;SG	
online	online	onlina	online	N;NOM;FEM;PL	N;MASC;SG
man	man	man	man	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
man	mec	man	mec	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
man	homme	man	homme	PROPN;ANIM;NOM;MASC;SG	N;MASC;SG
prečo	why	prečo	why	ADV	
medzinárodných	international	medzinárodný	international	ADJ;GEN;MASC;PL	ADJ;MASC;SG
medzinárodných	internationale	medzinárodný	international	ADJ;GEN;MASC;PL	ADJ;FEM;SG
zápis	alerter	zápis	alerter	N;INAN;NOM;MASC;SG	V;NFIN
zápis	alertes	zápis	alerte	N;INAN;NOM;MASC;SG	V;FEM;PL;PST;V.PTCP
obyvateľstvo	populations	obyvateľstvo	population	N;NOM;NEUT;SG	N;FEM;PL
obyvateľstvo	populations	obyvateľstvo	population	N;NOM;NEUT;SG	N;FEM;PL
riaditeľ	commettant	riaditeľ	commettre	N;ANIM;NOM;MASC;SG	V;PRS;V.PTCP
riaditeľ	principale	riaditeľ	principal	N;ANIM;NOM;MASC;SG	ADJ;FEM;SG
riaditeľ	principal	riaditeľ	principal	N;ANIM;NOM;MASC;SG	ADJ;MASC;SG
sieť	net	sieť	net	N;NOM;FEM;SG	ADJ;MASC;SG
sieť	filets	sieť	filet	N;NOM;FEM;SG	N;MASC;PL
sieť	réseaux	sieť	réseau	N;NOM;FEM;SG	N;MASC;PL
zakladateľ	fondatrice	zakladateľ	fondatrice	N;ANIM;NOM;MASC;SG	ADJ;FEM;SG
rastliny	végétaux	rastlina	végétal	N;NOM;FEM;PL	ADJ;MASC;PL
rastliny	végétal	rastlina	végétal	N;NOM;FEM;PL	ADJ;MASC;SG
rastliny	usine	rastlina	usine	N;NOM;FEM;PL	N;FEM;SG
rastliny	plante	rastlina	plante	N;NOM;FEM;PL	N;FEM;SG
viaceré	multiples	viacero	multiple	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
viaceré	plusieurs	viacero	plusieurs	ADJ;NOM;NEUT;SG	PRO;PL
takéto	tels	takýto	tel	DET;NOM;NEUT;SG	ADJ;MASC;PL
takéto	tel	takýto	tel	DET;NOM;NEUT;SG	ADJ;MASC;SG
takéto	telle	takýto	tel	DET;NOM;NEUT;SG	ADJ;FEM;SG
takéto	telles	takýto	tel	DET;NOM;NEUT;SG	ADJ;FEM;PL
moskva	moscou	moskvo	moscou	N;INAN;NOM;MASC;SG	PROPN
zhruba	grossièrement	zhruba	grossièrement	PART	ADV
afriky	afrique	afrika	afrique	N;NOM;FEM;PL	ADJ;MASC;SG
japonsku	japon	japonsko	japon	ADV	PROPN
spomína	mentions	spomínať	mention	V;IPFV;IND;SG;3;POS;PRS;FIN	N;FEM;PL
vety	phrase	veta	phrase	N;NOM;FEM;PL	N;FEM;SG
vety	sentence	veta	sentence	N;NOM;FEM;PL	N;FEM;SG
vety	peine	veta	peine	N;NOM;FEM;PL	N;FEM;SG
ríme	rome	rím	rome	N;INAN;NOM;MASC;SG	PROPN
hlasov	vote	hlas	vote	N;INAN;GEN;MASC;PL	N;MASC;SG
hlasov	voix	hlas	voix	N;INAN;GEN;MASC;PL	N;FEM;SG
hlasov	voix	hlas	voix	N;INAN;GEN;MASC;PL	N;FEM;SG
olympijské	olympic	olympijský	olympic	ADJ;NOM;NEUT;SG	PROPN
olympijské	olympiques	olympijský	olympique	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
firma	entreprise	firm	entreprendre	N;NOM;FEM;SG	V;FEM;SG;PST;V.PTCP
bas	bas	bas	bas	PROPN;ANIM;NOM;MASC;SG	ADJ;MASC;SG
štart	démarrer	štart	démarrer	N;INAN;NOM;MASC;SG	V;NFIN
štart	commencer	štart	commencer	N;INAN;NOM;MASC;SG	V;NFIN
štart	lancements	štart	lancement	N;INAN;NOM;MASC;SG	N;MASC;PL
štart	lancer	štart	lancer	N;INAN;NOM;MASC;SG	V;NFIN
štart	lancez	štart	lancer	N;INAN;NOM;MASC;SG	V;IMP;PL;2;PRS;FIN
japonsko	japon	japonsko	japon		PROPN
time	temps	tima	temps		N;MASC;SG
time	heure	tima	heure		N;FEM;SG
maria	maría	mariť	maría	PROPN;NOM;FEM;SG	PROPN
maria	marie	mariť	marier	PROPN;NOM;FEM;SG	N;FEM;SG
maria	maria	mariť	maria	PROPN;NOM;FEM;SG	PROPN
socha	sculptures	socha	sculpture	N;NOM;FEM;SG	N;FEM;PL
hudbu	musiques	hudba	musique	N;ACC;FEM;SG	N;FEM;PL
technické	techniques	technický	technique	ADJ;NOM;NEUT;SG	ADJ;MASC;PL
nato	otan	nato	otan		PROPN
úsek	étirer	úsek	étirer	N;INAN;NOM;MASC;SG	V;NFIN
severne	nord	severne	nord	N;NOM;FEM;PL	N;MASC;SG
noviny	journal	noviny	journal	N;NOM;FEM;PL	N;MASC;SG
noviny	quotidiens	noviny	quotidien	N;NOM;FEM;PL	ADJ;MASC;PL
skoro	presque	skoro	presque	PART	ADV
skoro	quasi	skoro	quasi	PART	ADV
skoro	pratiquement	skoro	pratiquement	PART	ADV
skoro	quasiment	skoro	quasiment	PART	ADV
skoro	early	skoro	early	PART	PROPN
skoro	précoce	skoro	précoce	PART	ADJ;MASC;SG
skoro	tôt	skoro	tôt	PART	ADV
apollo	apollon	apollo	apollon	N;ANIM;NOM;MASC;SG	PROPN
slnko	dim	slnko	dim	N;NOM;NEUT;SG	
mapy	plan	mapy	plan	N;NOM;FEM;PL	N;MASC;SG
mapy	carte	mapy	carte	N;NOM;FEM;PL	N;FEM;SG
váhom	váhom	váhy	váhom	N;INAN;INS;MASC;SG	PROPN
znova	again	znova	again	ADV	V
slúžil	servis	slúžiť	servir	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
slúžil	servies	slúžiť	servir	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
slúžil	desservis	slúžiť	desservir	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
politika	politiques	politika	politique	N;NOM;FEM;SG	ADJ;MASC;PL
politika	politique	politika	politique	N;NOM;FEM;SG	ADJ;MASC;SG
politika	politiques	politika	politique	N;NOM;FEM;SG	ADJ;MASC;PL
politika	politique	politika	politique	N;NOM;FEM;SG	ADJ;MASC;SG
špeciálne	spéciales	špeciálne	spécial	ADV	ADJ;FEM;PL
špeciálne	spécial	špeciálne	spécial	ADV	ADJ;MASC;SG
špeciálne	spéciaux	špeciálne	spécial	ADV	ADJ;MASC;PL
špeciálne	spéciale	špeciálne	spécial	ADV	ADJ;FEM;SG
liptovský	liptovský	liptovský	liptovský	ADJ;ANIM;NOM;MASC;SG	PROPN
učiteľ	enseignante	učiteľ	enseignant	N;ANIM;NOM;MASC;SG	ADJ;FEM;SG
