que	att	que	att	PRO;MASC;SG	PART
completo	komplett	completo	komplett	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
completo	fullständig	completo	fullständig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
tentar	försök	tentar	försök	V;NFIN	N;NOM;INDF;NEUT;SG
aconteceu	hänt	acontecer	hända	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
aconteceu	hände	acontecer	hände	V;IND;SG;3;PST;FIN	V;IMP;FIN;ACT
próxima	härnäst	próximo	härnäst	ADJ;FEM;SG	ADV
vocais	sång	vocal	sång	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
vocais	högljudd	vocal	högljudd	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
tropical	tropiska	tropical	tropisk	ADJ;MASC;SG	ADJ;NOM;PL
anunciou	tillkännagav	anunciar	tillkännagav	V;IND;SG;3;PST;FIN	V;IMP;FIN;ACT
anunciou	meddelat	anunciar	meddela	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
anunciou	aviserat	anunciar	avisera	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
corrida	tävla	corrida	tävla	N;FEM;SG	V;IMP;FIN;ACT
lucas	luke	luca	luke	N;MASC;PL	PROPN;NOM
lucas	lukas	luca	luka	N;MASC;PL	PROPN;NOM
lucas	lucas	luca	luca	N;MASC;PL	PROPN;NOM
pena	medlidande	pena	medlidande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
pena	skäms	pena	skäma	N;FEM;SG	V;IMP;FIN;ACT
pena	fjädrar	pena	fjädra	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
park	parkera	park	parkera	N;MASC;SG	V;IMP;FIN;ACT
universal	universella	universal	universella	N;MASC;SG	ADJ;NOM;PL
universal	universell	universal	universell	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
universal	universellt	universal	universell	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
conquista	erövringar	conquista	erövring	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
conquista	erövra	conquista	erövra	N;FEM;SG	V;IMP;FIN;ACT
almeida	almeida	almeida	almeid	N;MASC;SG	PROPN;NOM
die	dö	dieer	dö	N;MASC;SG	V;IMP;FIN;ACT
die	dör	dieer	dör	N;MASC;SG	V;IMP;FIN;ACT
caixa	boxas	caixa	box	N;FEM;SG	V;NFIN;PASS
moderna	moderna	moderno	modern	N;FEM;SG	ADJ;NOM;PL
moderna	modernt	moderno	modern	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
alunos	studerande	aluno	studerande	N;MASC;PL	ADJ;NOM;PRS;V.PTCP
gol	gol	gol	gol	N;MASC;SG	V;IMP;FIN;ACT
começaram	startat	começar	starta	V;IND;PL;3;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
começaram	påbörjad	começar	påbörjad	V;IND;PL;3;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
começaram	startad	começar	starta	V;IND;PL;3;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atlético	atletisk	atlético	atletisk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
atlético	atlético	atlético	atlético	N;MASC;SG	PROPN;NOM
operações	verksamhet	operação	verksamhet	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
cópias	exemplar	cópia	exempel	N;FEM;PL	N;NOM;INDF;NEUT;SG
cópias	kopierar	cópia	kopiera	N;FEM;PL	V;IND;PRS;FIN;ACT
bruno	bruno	bruno	bruno	N;MASC;SG	PROPN;NOM
publicação	publicera	publicação	publicera	N;FEM;SG	V;IMP;FIN;ACT
publicação	publicera	publicação	publicera	N;FEM;SG	V;IMP;FIN;ACT
publicação	publicerar	publicação	publicera	N;FEM;SG	V;IND;PRS;FIN;ACT
joseph	joseph	joseph	joseph	N;MASC;SG	PROPN;NOM
joseph	josef	joseph	jos	N;MASC;SG	PROPN;NOM
transmissão	sända	transmissão	sända	N;FEM;SG	V;IMP;FIN;ACT
mínimo	minimalt	pequeno	minimal	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
mínimo	minst	pequeno	lite	N;MASC;SG	ADV;RL
mínimo	minsta	pequeno	liten	N;MASC;SG	ADJ;NOM;DEF;RL
mínimo	minimala	pequeno	minimal	N;MASC;SG	ADJ;NOM;PL
mínimo	minimal	pequeno	minimal	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
mínimo	minimalt	pequeno	minimal	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
suécia	sverige	suécia	sverige	N;FEM;SG	PROPN;NOM
prémio	premium	prémio	premium	N;MASC;SG	V;IMP;FIN;ACT
máximo	maximal	máximo	maximal	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
máximo	maximalt	máximo	maximal	N;MASC;SG	ADV
máximo	högsta	máximo	hög	N;MASC;SG	ADJ;NOM;DEF;RL
ataques	attentat	ataque	attentad	N;MASC;PL	N;NOM;INDF;NEUT;SG
objetos	objekt	objeto	objekt	N;MASC;PL	N;NOM;INDF;NEUT;SG
objetos	föremål	objeto	föremål	N;MASC;PL	N;NOM;INDF;NEUT;SG
individual	individuellt	individual	individuell	ADJ;MASC;SG	ADV
individual	individ	individual	individ	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
individual	individuella	individual	individuell	ADJ;MASC;SG	ADJ;NOM;PL
walter	walter	walter	walter	N;MASC;SG	PROPN;NOM
desenho	designa	desenho	desigen	N;MASC;SG	V;IMP;FIN;ACT
desenho	utforma	desenho	utforma	N;MASC;SG	V;IMP;FIN;ACT
desenho	rita	desenho	rita	N;MASC;SG	V;IMP;FIN;ACT
desenho	ritar	desenho	rita	N;MASC;SG	V;IND;PRS;FIN;ACT
desenho	designa	desenho	desigen	N;MASC;SG	V;IMP;FIN;ACT
desenho	utforma	desenho	utforma	N;MASC;SG	V;IMP;FIN;ACT
desenho	designar	desenho	design	N;MASC;SG	V;IND;PRS;FIN;ACT
can	kan	can	kunna	N;MASC;SG	V;IND;PRS;FIN;ACT
ambas	båda	ambos	båda	DET;FEM;PL	PRO;DEF;PL
ambas	både	ambos	både	DET;FEM;PL	CONJ
técnicas	teknik	técnica	teknik	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
exposição	expo	exposição	expo	N;FEM;SG	PROPN;NOM
declaro	deklarera	declaro	deklarera	V;IND;SG;1;PRS;FIN	V;IMP;FIN;ACT
pintura	måla	pintura	måla	N;FEM;SG	V;IMP;FIN;ACT
pintura	målar	pintura	måla	N;FEM;SG	V;IND;PRS;FIN;ACT
criança	barn	criança	barn	N;FEM;SG	N;NOM;INDF;NEUT;PL
receber	fordran	receber	fordran	V;NFIN	N;NOM;INDF;MASC+FEM;SG
receber	mottagande	receber	motta	V;NFIN	ADJ;NOM;PRS;V.PTCP
séculos	sekel	século	sekel	N;MASC;PL	N;NOM;INDF;NEUT;SG
apresentação	uppvisande	apresentação	uppvisa	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
linear	linjära	linear	linjär	N;MASC;SG	ADJ;NOM;PL
linear	linjärt	linear	linjärd	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
comuns	underhuset	comum	underhus	ADJ;MASC;PL	N;NOM;DEF;NEUT;SG
comuns	commons	comum	common	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;SG
bairros	distrikt	bairro	distrikt	N;MASC;PL	N;NOM;INDF;NEUT;SG
links	anknyter	link	anknyta	N;MASC;PL	V;IND;PRS;FIN;ACT
mark	markera	mark	markera	N;MASC;SG	V;IMP;FIN;ACT
marcelo	marcelo	marcelo	marcelo	N;MASC;SG	PROPN;NOM
marcelo	marcellus	marcelo	marcellus	N;MASC;SG	PROPN;NOM
marcelo	marcel	marcelo	marcel	N;MASC;SG	PROPN;NOM
marcelo	stephen	marcelo	stephen	N;MASC;SG	PROPN;NOM
marcelo	stefan	marcelo	stefan	N;MASC;SG	PROPN;NOM
prisão	arrestera	prisão	arrestera	N;FEM;SG	V;IMP;FIN;ACT
igual	lika	igual	lika	N;MASC;SG	ADV
igual	jämställda	igual	jämställd	N;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
igual	jämlikar	igual	jämlik	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
derrota	besegra	derrota	besegra	N;FEM;SG	V;IMP;FIN;ACT
planta	plantera	planta	plantera	N;FEM;SG	V;IMP;FIN;ACT
planta	växter	planta	växt	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
planta	växt	planta	växt	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
suíça	schweiz	suíço	schweiz	N;FEM;SG	PROPN;NOM
suíça	schweiziska	suíço	schweizisk	N;FEM;SG	ADJ;NOM;PL
suíça	schweizisk	suíço	schweizisk	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
colocado	placerat	colocar	placera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
colocado	placerad	colocar	placera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
colocado	placerade	colocar	placera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
entrevista	intervjua	entrevista	intervjua	N;FEM;SG	V;IMP;FIN;ACT
jones	jones	jone	jon	N;MASC;SG	PROPN;NOM
renda	spetsar	renda	spetsa	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
renda	hyr	renda	hyr	N;FEM;SG	V;IMP;FIN;ACT
renda	hyra	renda	hyra	N;FEM;SG	V;IMP;FIN;ACT
renda	inkomster	renda	inkomst	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
renda	intäkter	renda	intäkt	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
normal	normalt	normal	normal	ADJ;MASC;SG	ADV
normal	normala	normal	normal	ADJ;MASC;SG	ADJ;NOM;PL
construída	byggt	construir	bygga	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
construída	byggda	construir	bygga	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
construída	byggd	construir	bygga	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
construída	konstruerade	construir	konstruerad	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
construída	konstruerat	construir	konstruerad	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
construída	konstruerad	construir	konstruerad	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
segue	follow	seguir	follo	V;IND;SG;3;PRS;FIN	N
segue	följa	seguir	följa	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
segue	följ	seguir	följ	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
ascensão	stiga	ascensão	stiga	N;FEM;SG	V;IMP;NFIN;ACT
martins	martin	martin	martin	N;MASC;SG	PROPN;NOM
martins	martins	martin	marti	N;MASC;SG	PROPN;GEN
reinado	regera	reinado	regera	N;MASC;SG	V;IMP;FIN;ACT
reinado	härska	reinado	härsk	N;MASC;SG	V;IMP;FIN;ACT
resto	vila	resto	vila	N;MASC;SG	V;IMP;FIN;ACT
campeões	champions	campeão	champions	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
campeões	mästare	campeão	mäst	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
dizendo	ordspråk	dizer	ordspråk	V;V.MSDR	N;NOM;INDF;NEUT;SG
israel	israel	israel	israel	N;MASC;SG	PROPN;NOM
alves	alves	alve	alves	N;MASC;SG	PROPN;NOM
big	stora	big	stor	N;MASC;SG	ADJ;NOM;PL
big	stor	big	stor	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
big	stort	big	stor	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
exemplos	exempel	exemplo	exempel	N;MASC;PL	N;NOM;INDF;NEUT;SG
gravado	ingraverat	gravar	ingraverad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
gravado	inspelat	gravar	inspela	V;MASC;SG;V.PTCP	N;NOM;INDF;NEUT;SG
gravado	inspelade	gravar	inspela	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
gravado	inspelad	gravar	inspela	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
baixos	låga	baixo	låg	N;MASC;PL	ADJ;NOM;PL
baixos	lågt	baixo	låg	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
baixos	low	baixo	low	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
baixos	låg	baixo	låg	N;MASC;PL	INTJ
júnior	yngre	júnior	ung	N;MASC;SG	ADJ;NOM;CMPR
shows	visar	show	visa	N;MASC;PL	V;IND;PRS;FIN;ACT
iria	skulle	ir	skola	V;COND;SG;3;FIN	V;IND;PST;FIN;ACT
chris	chris	chri	chris	N;MASC;SG	PROPN;NOM
mato	mato	mato	mato	N;MASC;SG	PROPN;NOM
mato	bush	mato	bush	N;MASC;SG	PROPN;NOM
poderes	powers	poder	pow	N;MASC;PL	PROPN;NOM
grau	grau	grau	grau	N;MASC;SG	PROPN;NOM
publicou	utgiven	publicar	utge	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
publicou	publicerade	publicar	publicera	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
publicou	publicerat	publicar	publicerad	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
publicou	offentliggjord	publicar	offentliggjord	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
publicou	publicerad	publicar	publicera	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
publicou	publicerade	publicar	publicera	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
publicou	inlagd	publicar	lägga_in	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
publicou	publicerat	publicar	publicerad	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
fifa	fifa	fifa	fifa	N;FEM;SG	PROPN;NOM
chega	nog	chegar	nog	V;IND;SG;3;PRS;FIN	ADV
chega	tillräckligt	chegar	tillräcklig	V;IND;SG;3;PRS;FIN	ADV
chega	anländer	chegar	anland	V;IND;SG;3;PRS;FIN	V;IMP;PRS;FIN;ACT
mudar	ändring	mudar	ändring	V;NFIN	N;NOM;INDF;MASC+FEM;SG
mudar	förändring	mudar	förändring	V;NFIN	N;NOM;INDF;MASC+FEM;SG
complexo	komplexa	complexo	komplex	ADJ;MASC;SG	ADJ;NOM;PL
textos	sms	texto	sm	N;MASC;PL	N;NOM;INDF;NEUT;SG
vinte	twenty	vinte	twenty	NUM	N;NOM;INDF;NEUT;SG
ponta	ponta	ponta	ponta	N;FEM;SG	PROPN;NOM
ponta	tipsa	ponta	tips	N;FEM;SG	V;IMP;FIN;ACT
marcou	markerat	marcar	markera	V;IND;SG;3;PST;FIN	ADV
marcou	märkta	marcar	märka	V;IND;SG;3;PST;FIN	ADJ;NOM;PL;PST;V.PTCP
marcou	markerade	marcar	markera	V;IND;SG;3;PST;FIN	V;NOM;PL;PST;V.PTCP
marcou	markerad	marcar	markerad	V;IND;SG;3;PST;FIN	N;NOM;INDF;MASC+FEM;SG
marcou	märkt	marcar	märka	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
manutenção	ansvariga	manutenção	ansvarig	N;FEM;SG	ADJ;NOM;PL
manutenção	utvecklare	manutenção	utvecklare	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
manutenção	ansvarig	manutenção	ansvarig	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
manutenção	bibehållande	manutenção	bibehålla	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
manutenção	underhålls	manutenção	underhålla	N;FEM;SG	V;IND;FIN;PASS
louis	ludvig	loul	ludvig	N;MASC;SG	PROPN;NOM
louis	louis	loul	louis	N;MASC;SG	PROPN;NOM
começo	börjar	começo	börja	N;MASC;SG	V;IND;PRS;FIN;ACT
frank	frank	frank	frank	N;MASC;SG	PROPN;NOM
joaquim	joaquim	joaquim	joaquim	N;MASC;SG	PROPN;NOM
joaquim	joaquin	joaquim	joaquin	N;MASC;SG	PROPN;NOM
joaquim	joachim	joaquim	joachim	N;MASC;SG	PROPN;NOM
fusão	sammanfoga	fusão	sammanfoga	N;FEM;SG	V;IMP;FIN;ACT
out	ut	out	ut	N;MASC;SG	ADV
out	ute	out	ute	N;MASC;SG	ADV
und	und	und	und	N;MASC;SG	V;IMP;FIN;ACT
saída	avsluta	saída	avsluta	N;FEM;SG	V;IMP;FIN;ACT
gente	människor	gente	människa	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
gente	personer	gente	person	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
gente	folk	gente	folk	N;FEM;SG	N;NOM;INDF;NEUT;PL
mortos	död	morto	död	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
mortos	döda	morto	död	N;MASC;PL	ADJ;NOM;PL
mortos	dött	morto	döda	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
mortos	dead	morto	dead	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
mário	mario	mário	mario	N;MASC;SG	PROPN;NOM
mário	mário	mário	mário	N;MASC;SG	PROPN;NOM
best	bästa	best	bra	N;MASC;SG	ADJ;NOM;DEF;RL
best	bäst	best	bra	N;MASC;SG	ADV;RL
assumiu	förmodad	assumir	förmodad	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
meados	medelväg	meado	medelväg	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
meados	mitten	meado	mitt	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
meados	mellersta	meado	mellersta	N;MASC;PL	ADJ;NOM;DEF;RL
meados	middle	meado	middle	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
meados	mid	meado	mid	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
navios	fartyg	navio	fartyg	N;MASC;PL	N;NOM;INDF;NEUT;SG
navios	skepp	navio	skepp	N;MASC;PL	N;NOM;INDF;NEUT;SG
navios	fartyg	navio	fartyg	N;MASC;PL	N;NOM;INDF;NEUT;SG
navios	kärl	navio	kärl	N;MASC;PL	N;NOM;INDF;NEUT;SG
ásia	asien	ásia	asie	N;FEM;SG	PROPN;NOM
animal	djur	animal	djur	N;MASC;SG	N;NOM;INDF;NEUT;PL
olímpico	olympiska	olímpico	olympisk	N;MASC;SG	ADJ;NOM;PL
usados	begagnad	usar	begagnad	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
usados	begagnade	usar	begagnad	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
aqueles	dessa	aquele	denna	DET;MASC;PL	PRO;DEF;PL
deixa	let	deixar	leta	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
deixa	låt	deixar	låta	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
filipe	phillip	filipe	phillip	N;MASC;SG	PROPN;NOM
filipe	philip	filipe	philip	N;MASC;SG	PROPN;NOM
filipe	filip	filipe	filip	N;MASC;SG	PROPN;NOM
filipe	filipe	filipe	filip	N;MASC;SG	PROPN;NOM
filipe	philippe	filipe	philippe	N;MASC;SG	PROPN;NOM
profissionais	professionella	profissional	professionell	N;MASC;PL	ADJ;NOM;PL
profissionais	proffs	profissional	proff	N;MASC;PL	N;NOM;INDF;NEUT;SG
profissionais	yrkesverksamma	profissional	yrkesverksam	N;MASC;PL	ADJ;NOM;PL
profissionais	professionella	profissional	professionell	N;MASC;PL	ADJ;NOM;PL
profissionais	professionell	profissional	professionell	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
profissionais	professionellt	profissional	professionell	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
coronel	överste	coronel	överste	N;MASC;SG	ADJ;NOM;DEF;RL
coronel	coronel	coronel	coronel	N;MASC;SG	PROPN;NOM
velha	gamla	velho	gammal	ADJ;FEM;SG	ADJ;NOM;PL
estudou	studerat	estudar	studera	V;IND;SG;3;PST;FIN	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
dança	dansa	dança	dansa	N;FEM;SG	V;IMP;FIN;ACT
dança	dansar	dança	dansa	N;FEM;SG	V;IND;PRS;FIN;ACT
dança	dansande	dança	dansande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
dança	dansa	dança	dansa	N;FEM;SG	V;IMP;FIN;ACT
dança	dansar	dança	dansa	N;FEM;SG	V;IND;PRS;FIN;ACT
completa	kompletta	completo	komplett	ADJ;FEM;SG	ADJ;NOM;PL
completa	fullständigt	completo	fullständig	ADJ;FEM;SG	ADV
completa	slutför	completo	slutför	ADJ;FEM;SG	V;IMP;FIN;ACT
movimentos	rörelsen	movimento	rörelse	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
movimentos	rörelse	movimento	rörelse	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
movimentos	förflyttning	movimento	förflyttning	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
movimentos	drag	movimento	drag	N;MASC;PL	N;NOM;INDF;NEUT;SG
movimentos	flyttar	movimento	flytta	N;MASC;PL	V;IND;PRS;FIN;ACT
sinal	signalera	sinal	signalera	N;MASC;SG	V;IMP;FIN;ACT
sinal	underteckna	sinal	undertecken	N;MASC;SG	V;IMP;FIN;ACT
sinal	signera	sinal	signera	N;MASC;SG	V;IMP;FIN;ACT
olhos	eyes	olho	eyes	N;MASC;PL	N;NOM;INDF;NEUT;SG
olhos	eye	olho	eye	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
olhos	ögat	olho	öga	N;MASC;PL	N;NOM;DEF;NEUT;SG
olhos	öga	olho	öga	N;MASC;PL	N;NOM;INDF;NEUT;SG
reforma	reformer	reforma	reform	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
reforma	reformera	reforma	reformera	N;FEM;SG	V;IMP;FIN;ACT
voltar	tillbaks	voltar	tillbaks	V;NFIN	ADV
voltar	tillbaka	voltar	tillbaka	V;NFIN	ADV
voltar	bakåt	voltar	bakåt	V;NFIN	ADV
voltar	rygg	voltar	rygg	V;NFIN	N;NOM;INDF;MASC+FEM;SG
processos	fall	processo	fall	N;MASC;PL	N;NOM;INDF;NEUT;SG
inferior	undre	inferior	undre	ADJ;MASC;SG	ADV;CMPR
inferior	underlägsna	inferior	underlägsen	ADJ;MASC;SG	ADJ;NOM;PL
inferior	underlägsen	inferior	underlägs	ADJ;MASC;SG	N;NOM;DEF;MASC+FEM;SG
apresentado	presenterade	apresentar	presentera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
apresentado	framlagda	apresentar	framlagd	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
apresentado	presenterad	apresentar	presentera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
apresentado	presenterat	apresentar	presentera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
contato	kontakta	contato	kontakta	N;MASC;SG	V;IMP;FIN;ACT
escolha	välja	escolha	välja	N;FEM;SG	V;IMP;FIN;ACT
escolha	väljer	escolha	välja	N;FEM;SG	V;IND;PRS;FIN;ACT
escolha	välj	escolha	välj	N;FEM;SG	V;IMP;FIN;ACT
críticas	omdömen	crítica	omdöm	N;FEM;PL	V;IMP;FIN;ACT
críticas	kritik	crítica	kritik	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
críticas	kritik	crítica	kritik	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
críticas	kritisk	crítica	kritisk	N;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
críticas	kritiskt	crítica	kritisk	N;FEM;PL	ADJ;NOM;INDF;NEUT;SG
críticas	kritiska	crítica	kritisk	N;FEM;PL	ADJ;NOM;PL
reais	real	real	real	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
reais	verklig	real	verklig	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
reais	äkta	real	äkta	N;MASC;PL	ADJ;NOM
reais	riktigt	real	riktig	N;MASC;PL	ADV
reais	verkligt	real	verklig	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
reais	riktig	real	riktig	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
gabriel	gabriel	gabriel	gabriel	N;MASC;SG	PROPN;NOM
tenta	testa	tentar	testa	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
tenta	försök	tentar	försök	V;IND;SG;3;PRS;FIN	N;NOM;INDF;NEUT;SG
tenta	prova	tentar	prova	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
tenta	pröva	tentar	pröva	V;IND;SG;3;PRS;FIN	V;IMP;FIN;ACT
presentes	gåvor	presente	gåva	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;PL
presentes	presenter	presente	present	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;PL
presentes	presenter	presente	present	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;PL
presentes	presenterar	presente	presentera	ADJ;MASC;PL	V;IND;PRS;FIN;ACT
presentes	julklappar	presente	julklapp	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;PL
presentes	närvarande	presente	närvarande	ADJ;MASC;PL	N;NOM;INDF;NEUT;SG
presentes	present	presente	present	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;SG
presentes	nutid	presente	nutid	ADJ;MASC;PL	N;NOM;INDF;MASC+FEM;SG
ben	ben	ben	ben	N;MASC;SG	N;NOM;INDF;NEUT;PL
queda	faller	queda	falla	N;FEM;SG	V;IND;PRS;FIN;ACT
queda	ramla	queda	ramla	N;FEM;SG	V;IMP;FIN;ACT
queda	falla	queda	falla	N;FEM;SG	V;IMP;FIN;ACT
santiago	santiago	santiago	santiag	N;MASC;SG	PROPN;NOM
braga	braga	braga	braga	N;MASC;SG	PROPN;NOM
crise	kriser	crise	krisa	N;FEM;SG	N;NOM;INDF;NEUT;PL
obter	få	obter	få	V;NFIN	ADJ;NOM;INDF;PL
obter	get	obter	ge	V;NFIN	N;NOM;INDF;MASC+FEM;SG
levar	take	levar	take	V;NFIN	N;NOM;INDF;MASC+FEM;SG
levar	tagning	levar	tagning	V;NFIN	N;NOM;INDF;MASC+FEM;SG
royal	kungliga	royal	kunglig	N;MASC;SG	ADJ;NOM;PL
royal	kunglig	royal	kunglig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
royal	kungligt	royal	kunglig	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
encontrado	funnen	encontrar	finna	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
encontrado	hittad	encontrar	hittad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
encontrado	hittat	encontrar	hitta	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
