les	на	le	на	DET;DEF;PL	ADP
die	умри	der	умра		INTJ
die	умирай	der	умирам		V;IPFV;IMP;SG;2;FIN
caractéristiques	характеристики	caractéristique	характеристика	ADJ;FEM;PL	N;INDF;FEM;PL
caractéristiques	черти	caractéristique	черта	ADJ;FEM;PL	N;INDF;FEM;PL
caractéristiques	особености	caractéristique	особеност	ADJ;FEM;PL	N;INDF;FEM;PL
caractéristiques	характеристики	caractéristique	характеристика	ADJ;FEM;PL	N;INDF;FEM;PL
trente	trente	trente	trente	NUM	N;INDF;MASC;SG
trente	тренто	trente	тренто	NUM	PROPN;INDF;MASC;SG
julien	джулиън	julien	джулиън	PROPN	N;INDF;MASC;SG
julien	хулиан	julien	хулиан	PROPN	PROPN;INDF;MASC;SG
julien	джулиан	julien	джулиан	PROPN	N;INDF;MASC;SG
julien	джулиън	julien	джулиън	PROPN	N;INDF;MASC;SG
julien	жулиен	julien	жулиен	PROPN	N;INDF;MASC;SG
chasse	ловен	chasse	ловен	N;FEM;SG	ADJ;INDF;MASC;SG
chasse	хънт	chasse	хънт	N;FEM;SG	PROPN;INDF;MASC;SG
processus	процеси	processus	процес	N;MASC;SG	N;INDF;MASC;PL
processus	процесите	processus	процес	N;MASC;SG	N;DEF;MASC;PL
gaz	газове	gaz	газ	N;MASC;SG	N;INDF;MASC;PL
gaz	газове	gaz	газ	N;MASC;SG	N;INDF;MASC;PL
catégories	категория	catégorie	категория	N;FEM;PL	N;INDF;FEM;SG
propres	собствен	propre	собствен	ADJ;MASC;PL	ADJ;INDF;MASC;SG
propres	собствена	propre	собствен	ADJ;MASC;PL	ADJ;INDF;FEM;SG
propres	собствено	propre	собствен	ADJ;MASC;PL	ADV
mixte	смесени	mixte	смесен	ADJ;MASC;SG	ADJ;INDF;PL
mixte	смесено	mixte	смесено	ADJ;MASC;SG	ADV
gmina	gmina	gmina	gmina	N;MASC;SG	PROPN;INDF;MASC;SG
juan	хуан	juan	хуан	PROPN	PROPN;INDF;MASC;SG
véritable	истинско	véritable	истински	ADJ;MASC;SG	ADV
véritable	реал	véritable	реал	ADJ;MASC;SG	PROPN;INDF;MASC;SG
véritable	реално	véritable	реално	ADJ;MASC;SG	ADV
véritable	истина	véritable	истина	ADJ;MASC;SG	N;INDF;FEM;SG
véritable	верни	véritable	верен	ADJ;MASC;SG	ADJ;INDF;PL
véritable	вярно	véritable	верен	ADJ;MASC;SG	ADV
lee	лии	lee	лия	PROPN	N;INDF;NEUT;SG
lee	лий	lee	лий	PROPN	PROPN;INDF;MASC;SG
rapide	бързо	rapide	бързо	ADJ;MASC;SG	ADV
rapide	бързо	rapide	бързо	ADJ;MASC;SG	ADV
traduit	превежда	traduire	превеждам-(се)	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;ACT
traduit	преведени	traduire	преведа	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
traduit	преведете	traduire	преведа	V;MASC;SG;PST;V.PTCP	V;PFV;IMP;PL;2;FIN
léon	леон	léon	леон	N;MASC;SG	PROPN;INDF;MASC;SG
léon	лион	léon	лион	N;MASC;SG	PROPN;INDF;MASC;SG
léon	леон	léon	леон	N;MASC;SG	PROPN;INDF;MASC;SG
naturelle	натурални	naturel	натурален	ADJ;FEM;SG	ADJ;INDF;PL
naturelle	естествени	naturel	естествен	ADJ;FEM;SG	ADJ;INDF;PL
choses	неща	chose	някой	N;FEM;PL	DET;INDF;PL
choses	нещата	chose	някой	N;FEM;PL	PRO;NOM;DEF;PL
jan	ян	jan	ян	N;MASC;SG	PROPN;INDF;MASC;SG
jan	джан	jan	джан	N;MASC;SG	PROPN;INDF;MASC;SG
jeanne	джейн	jeanne	джейн	N;FEM;SG	PROPN;INDF;FEM;SG
jeanne	жан	jeanne	жан	N;FEM;SG	PROPN;INDF;MASC;SG
yeux	окото	oeil	око	N;MASC;PL	N;DEF;NEUT;SG
yeux	око	oeil	око	N;MASC;PL	N;INDF;NEUT;SG
all	всички	all	всеки		PRO;NOM;PL
all	всичко	all	всеки		PRO;NOM;NEUT;SG
moyens	означава	moyen	означавам	N;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
reprise	възобновяване	reprendre	възобновяване	V;FEM;SG;PST;V.PTCP	N;INDF;NEUT;SG
reprise	резюмето	reprendre	резюме	V;FEM;SG;PST;V.PTCP	N;DEF;NEUT;SG
retraite	пенсиониран	retraite	пенсионирам	N;FEM;SG	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
retraite	пенсии	retraite	пенсия	N;FEM;SG	N;INDF;FEM;PL
retraite	пенсионно	retraite	пенсионно	N;FEM;SG	ADV
ferroviaire	железници	ferroviaire	железница	ADJ;MASC;SG	N;INDF;FEM;PL
ferroviaire	железница	ferroviaire	железница	ADJ;MASC;SG	N;INDF;FEM;SG
ferroviaire	железница	ferroviaire	железница	ADJ;MASC;SG	N;INDF;FEM;SG
ferroviaire	железници	ferroviaire	железница	ADJ;MASC;SG	N;INDF;FEM;PL
ferroviaire	железница	ferroviaire	железница	ADJ;MASC;SG	N;INDF;FEM;SG
antonio	антонио	antonio	антонио	PROPN	PROPN;INDF;MASC;SG
promotion	повишения	promotion	повишение	N;FEM;SG	N;DEF;NEUT;PL
promotion	промоции	promotion	промоция	N;FEM;SG	N;INDF;FEM;PL
québécois	квебек	québécois	квебек	ADJ;MASC;SG	N;INDF;MASC;SG
obtenu	получени	obtenir	получа	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
importantes	важно	important	важно	ADJ;FEM;PL	ADV
importantes	важен	important	важен	ADJ;FEM;PL	ADJ;INDF;MASC;SG
importantes	важна	important	важен	ADJ;FEM;PL	ADJ;INDF;FEM;SG
brun	кафяви	brun	кафяв	ADJ;MASC;SG	ADJ;INDF;PL
brun	браун	brun	браун	ADJ;MASC;SG	PROPN;INDF;MASC;SG
brun	кафяво	brun	кафяво	ADJ;MASC;SG	ADV
originaire	произход	originaire	произход	ADJ;MASC;SG	N;INDF;MASC;SG
faite	направени	faire	направя-(се)	V;FEM;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
faite	готово	faire	готов	V;FEM;SG;PST;V.PTCP	ADV
participé	присъстваха	participer	присъствам	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;PL;3;IPFV;FIN;ACT
participé	участвали	participer	участвам	V;MASC;SG;PST;V.PTCP	V;IPFV;INDF;PL;PST;V.PTCP;ACT
participé	участваха	participer	участвам	V;MASC;SG;PST;V.PTCP	V;IPFV;IND;PL;3;PST;FIN;ACT
contributeurs	дарител	contributeur	дарител	N;MASC;PL	N;INDF;MASC;SG
effets	въздействие	effet	въздействие	N;MASC;PL	N;INDF;NEUT;SG
effets	ефект	effet	ефект	N;MASC;PL	N;INDF;MASC;SG
effets	ефект	effet	ефект	N;MASC;PL	N;INDF;MASC;SG
effets	въздействие	effet	въздействие	N;MASC;PL	N;INDF;NEUT;SG
bosnie	босна	bosnie	босна	PROPN	ADJ;INDF;FEM;SG
explique	обясни	expliquer	обясня-(се)	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;PST;FIN;ACT
égypte	египет	égypte	египет	N;FEM;SG	PROPN;INDF;MASC;SG
égypte	égypte	égypte	égypte	N;FEM;SG	PROPN;INDF;MASC;SG
avenue	авеню	avenue	авеню	N;FEM;SG	PROPN;INDF;MASC;SG
dominique	доминик	dominique	доминик	ADJ;MASC;SG	PROPN;INDF;MASC;SG
dominique	доминик	dominique	доминик	ADJ;MASC;SG	PROPN;INDF;MASC;SG
dominique	доминика	dominique	доминика	ADJ;MASC;SG	N;INDF;FEM;SG
serbe	сърбин	serbe	сърбин	ADJ;MASC;SG	N;INDF;MASC;SG
serbe	сръбско	serbe	сръбски	ADJ;MASC;SG	ADV
serbe	сърбин	serbe	сърбин	ADJ;MASC;SG	N;INDF;MASC;SG
christophe	крис	christophe	крис	N;MASC;SG	PROPN;INDF;MASC;SG
christophe	кристоф	christophe	кристоф	N;MASC;SG	PROPN;INDF;MASC;SG
raisons	причина	raison	причина	N;FEM;PL	N;INDF;FEM;SG
francis	францис	francis	францис	PROPN	N;INDF;MASC;SG
francis	франсис	francis	франсис	PROPN	N;INDF;MASC;SG
atlantique	атлантик	atlantique	атлантик	ADJ;MASC;SG	N;INDF;MASC;SG
cent	цента	cent	цент	NUM	N;DEF;MASC;SG
cent	цент	cent	цент	NUM	N;INDF;MASC;SG
disney	дисни	disney	дисня	N;MASC;SG	N;INDF;FEM;PL
écrite	писмено	écrire	писмен	V;FEM;SG;PST;V.PTCP	ADV
écrite	писмен	écrire	писмен	V;FEM;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
écrite	писмена	écrire	писмен	V;FEM;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
chute	падаща	chute	падам-(се)	N;FEM;SG	ADJ;IPFV;INDF;FEM;SG;PRS;V.PTCP;ACT
chute	падащи	chute	падам-(се)	N;FEM;SG	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT
chute	падащ	chute	падам-(се)	N;FEM;SG	ADJ;IPFV;INDF;MASC;SG;PRS;V.PTCP;ACT
communiste	комунист	communiste	комунист	ADJ;MASC;SG	N;INDF;MASC;SG
étranger	извънземна	étranger	извънземен	N;MASC;SG	ADJ;INDF;FEM;SG
étranger	извънземни	étranger	извънземен	N;MASC;SG	ADJ;INDF;PL
étranger	извънземен	étranger	извънземен	N;MASC;SG	ADJ;INDF;MASC;SG
étranger	извънземно	étranger	извънземно	N;MASC;SG	ADV
étranger	непозната	étranger	непознат	N;MASC;SG	ADJ;INDF;FEM;SG
étranger	чужди	étranger	чужд	N;MASC;SG	ADJ;INDF;PL
étranger	чуждестранни	étranger	чуждестранен	N;MASC;SG	ADJ;INDF;PL
étranger	чужд	étranger	чужд	N;MASC;SG	ADJ;INDF;MASC;SG
étranger	чужда	étranger	чужд	N;MASC;SG	ADJ;INDF;FEM;SG
documentaire	документален	documentaire	документален	N;MASC;SG	ADJ;INDF;MASC;SG
cartes	карта	carte	карта	N;FEM;PL	N;INDF;FEM;SG
cartes	картата	carte	карта	N;FEM;PL	N;DEF;FEM;SG
sièges	сядане	siège	сядане	N;MASC;PL	N;INDF;NEUT;SG
secret	секретно	secret	секретен	ADJ;MASC;SG	ADV
secret	тайна	secret	тайна	ADJ;MASC;SG	N;INDF;FEM;SG
secret	таен	secret	таен	ADJ;MASC;SG	N;INDF;MASC;SG
secret	тайната	secret	тайна	ADJ;MASC;SG	N;DEF;FEM;SG
secret	тайно	secret	тайно	ADJ;MASC;SG	ADV
secret	секретност	secret	секретност	ADJ;MASC;SG	N;INDF;FEM;SG
publics	публично	public	публично	ADJ;MASC;PL	ADV
publics	публична	public	публичен	ADJ;MASC;PL	ADJ;INDF;FEM;SG
publics	обществено	public	обществен	ADJ;MASC;PL	ADV
publics	публичен	public	публичен	ADJ;MASC;PL	ADJ;INDF;MASC;SG
col	яка	col	яка	N;MASC;SG	ADJ;INDF;FEM;SG
mary	мери	mary	меря-(се)	PROPN	N;INDF;FEM;SG
mines	добив	mine	добив	N;FEM;PL	N;INDF;MASC;SG
conférence	лекции	conférence	лекция	N;FEM;SG	N;INDF;FEM;PL
alfred	алфред	alfred	алфред	N;MASC;SG	PROPN;INDF;MASC;SG
locaux	помещения	local	помещение	ADJ;MASC;PL	N;INDF;NEUT;PL
locaux	локална	local	локален	ADJ;MASC;PL	ADJ;INDF;FEM;SG
locaux	местна	local	местен	ADJ;MASC;PL	ADJ;INDF;FEM;SG
locaux	локално	local	локално	ADJ;MASC;PL	ADV
locaux	местно	local	местен	ADJ;MASC;PL	ADV
locaux	местен	local	местя-(се)	ADJ;MASC;PL	V;IPFV;INDF;MASC;SG;V.PTCP;PASS
publiée	публикувани	publier	публикувам	V;FEM;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
soir	вечерно	soir	вечерен	N;MASC;SG	ADV
différence	разлики	différence	разлика	N;FEM;SG	N;INDF;FEM;PL
musicale	музикално	musical	музикален	ADJ;FEM;SG	ADV
musicale	мюзикъл	musical	мюзикъл	ADJ;FEM;SG	N;INDF;MASC;SG
enregistré	записани	enregistrer	запиша-(се)	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
enregistré	регистрирани	enregistrer	регистрирам	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
enregistré	спасени	enregistrer	спася-(се)	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
connexe	свързани	connexe	свържа	ADJ;MASC;SG	V;PFV;INDF;PL;V.PTCP;PASS
connexe	свързан	connexe	свържа	ADJ;MASC;SG	V;PFV;INDF;MASC;SG;V.PTCP;PASS
connexe	свързана	connexe	свържа	ADJ;MASC;SG	V;PFV;INDF;FEM;SG;V.PTCP;PASS
connexe	свързано	connexe	свържа	ADJ;MASC;SG	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
changement	промени	changement	промяна	N;MASC;SG	N;INDF;FEM;PL
privée	частни	priver	частен	V;FEM;SG;PST;V.PTCP	ADJ;INDF;PL
privée	частно	priver	частен	V;FEM;SG;PST;V.PTCP	ADV
privée	редник	priver	редник	V;FEM;SG;PST;V.PTCP	N;INDF;MASC;SG
privée	частна	priver	частен	V;FEM;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
privée	личен	priver	личен	V;FEM;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
privée	частен	priver	частен	V;FEM;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
électrique	електрическо	électrique	електрически	ADJ;MASC;SG	ADV
électrique	електрическо	électrique	електрически	ADJ;MASC;SG	ADV
électrique	електричество	électrique	електричество	ADJ;MASC;SG	N;INDF;NEUT;SG
telles	такава	tel	такъв	ADJ;FEM;PL	DET;FEM;SG
telles	такива	tel	такъв	ADJ;FEM;PL	DET;PL
telles	такова	tel	такъв	ADJ;FEM;PL	DET;NEUT;SG
telles	такъв	tel	такъв	ADJ;FEM;PL	DET;MASC;SG
vite	бърз	vite	бърз	ADV	ADJ;INDF;MASC;SG
culturel	културни	culturel	културен	ADJ;MASC;SG	ADJ;INDF;PL
culturel	културно	culturel	културно	ADJ;MASC;SG	ADV
sportive	спорт	sportif	спорт	ADJ;FEM;SG	N;INDF;MASC;SG
sportive	спортно	sportif	спортен	ADJ;FEM;SG	ADV
rejoindre	присъединяване	rejoindre	присъединяване	V;NFIN	N;INDF;NEUT;SG
transports	транспорт	transport	транспорт	N;MASC;PL	N;INDF;MASC;SG
transports	транспортиране	transport	транспортиране	N;MASC;PL	N;INDF;NEUT;SG
transports	превоз	transport	превоз	N;MASC;PL	N;INDF;MASC;SG
transports	транспорт	transport	транспорт	N;MASC;PL	N;INDF;MASC;SG
transports	превоз	transport	превоз	N;MASC;PL	N;INDF;MASC;SG
transports	транспортиране	transport	транспортиране	N;MASC;PL	N;INDF;NEUT;SG
seuls	сама	seul	сама	ADJ;MASC;PL	ADJ;INDF;FEM;SG
seuls	сам	seul	сам	ADJ;MASC;PL	N;INDF;MASC;SG
rio	рио	rio	рио	PROPN	PROPN;INDF;NEUT;SG
juge	съдя	juge	съдя-(се)	N;MASC;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
francisco	франциско	francisco	франциско	PROPN	N;INDF;MASC;SG
francisco	франсиско	francisco	франсиско	PROPN	PROPN;INDF;MASC;SG
néerlandais	холандец	néerlandais	холандец	ADJ;MASC;SG	N;INDF;MASC;SG
néerlandais	дъч	néerlandais	дъч	ADJ;MASC;SG	PROPN;INDF;MASC;SG
lille	лил	lille	лил	N;FEM;SG	PROPN;INDF;MASC;SG
complexe	комплекс	complexe	комплекс	ADJ;MASC;SG	N;INDF;MASC;SG
complexe	комплексно	complexe	комплексно	ADJ;MASC;SG	ADV
complexe	сложни	complexe	сложен	ADJ;MASC;SG	ADJ;INDF;PL
universitaire	университет	universitaire	университет	ADJ;MASC;SG	N;INDF;MASC;SG
universitaire	university	universitaire	university	ADJ;MASC;SG	PROPN;INDF;MASC;SG
universitaire	университета	universitaire	университет	ADJ;MASC;SG	N;DEF;MASC;SG
universitaire	академик	universitaire	академик	ADJ;MASC;SG	N;INDF;MASC;SG
universitaire	академични	universitaire	академичен	ADJ;MASC;SG	ADJ;INDF;PL
contact	контакти	contact	контакт	N;MASC;SG	N;INDF;MASC;PL
vis	винтове	vis	винт	N;MASC;SG	N;INDF;MASC;PL
vis	вис	vis	вис	N;MASC;SG	PROPN;INDF;MASC;SG
lois	лоис	loi	лоис	N;FEM;PL	N;INDF;FEM;SG
douze	twelve	douze	twelve	NUM	N;INDF;MASC;SG
ferme	фермата	ferme	ферма	ADJ;FEM;SG	N;DEF;FEM;SG
ferme	ферма	ferme	ферма	ADJ;FEM;SG	N;INDF;FEM;SG
ferme	стопанство	ferme	стопанство	ADJ;FEM;SG	N;INDF;NEUT;SG
one	една	one	един	PROPN	NUM;INDF;FEM;SG
one	един	one	един	PROPN	NUM;INDF;MASC;SG
one	едно	one	един	PROPN	NUM;INDF;NEUT;SG
hautes	висок	haut	висок	ADJ;FEM;PL	ADJ;INDF;MASC;SG
hautes	висока	haut	висок	ADJ;FEM;PL	ADJ;INDF;FEM;SG
hautes	високо	haut	високо	ADJ;FEM;PL	ADV
massif	твърда	massif	твърд	N;MASC;SG	ADJ;INDF;FEM;SG
massif	солиден	massif	солиден	N;MASC;SG	ADJ;INDF;MASC;SG
massif	твърдо	massif	твърдо	N;MASC;SG	ADV
massif	твърд	massif	твърд	N;MASC;SG	ADJ;INDF;MASC;SG
massif	масивно	massif	масивен	N;MASC;SG	ADV
massif	масивни	massif	масивен	N;MASC;SG	ADJ;INDF;PL
massif	масивен	massif	масивен	N;MASC;SG	ADJ;INDF;MASC;SG
vente	продажби	vente	продажба	N;FEM;SG	N;INDF;FEM;PL
vente	продажбите	vente	продажба	N;FEM;SG	N;DEF;FEM;PL
athlétisme	атлетичен	athlétisme	атлетичен	N;MASC;SG	ADJ;INDF;MASC;SG
culte	боготворят	culte	боготворя	N;MASC;SG	V;IPFV;IND;PL;3;PRS;FIN;ACT
matériel	материали	matériel	материал	N;MASC;SG	N;INDF;MASC;PL
matériel	материално	matériel	материален	N;MASC;SG	ADV
bras	ръце	bras	ръка	N;MASC;SG	N;INDF;FEM;PL
bras	оръжия	bras	оръжие	N;MASC;SG	N;INDF;NEUT;PL
calais	кале	calais	кале	PROPN	N;INDF;NEUT;SG
conduit	тръбопровод	conduire	тръбопровод	V;MASC;SG;PST;V.PTCP	N;INDF;MASC;SG
appartenant	принадлежащи	appartenir	принадлежа	V;PRS;V.PTCP	ADJ;IPFV;INDF;PL;PRS;V.PTCP;ACT
appartenant	принадлежност	appartenir	принадлежност	V;PRS;V.PTCP	N;INDF;FEM;SG
appartenant	собственост	appartenir	собственост	V;PRS;V.PTCP	N;INDF;FEM;SG
perdu	изгубено	perdre	изгубя-(се)	V;MASC;SG;PST;V.PTCP	ADV
perdu	изгубени	perdre	изгубен	V;MASC;SG;PST;V.PTCP	ADJ;INDF;PL
perdu	изгубена	perdre	изгубя-(се)	V;MASC;SG;PST;V.PTCP	ADJ;INDF;FEM;SG
perdu	загубен	perdre	загубен	V;MASC;SG;PST;V.PTCP	N;INDF;MASC;SG
perdu	загуби	perdre	загуба	V;MASC;SG;PST;V.PTCP	N;INDF;FEM;PL
perdu	изгубен	perdre	изгубен	V;MASC;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
nice	хубав	nice	хубав	PROPN	ADJ;INDF;MASC;SG
nice	хубава	nice	хубав	PROPN	ADJ;INDF;FEM;SG
nice	хубаво	nice	хубаво	PROPN	ADV
nice	мило	nice	мило	PROPN	ADV
visite	посетете	visite	посетя	N;FEM;SG	V;PFV;IMP;PL;2;FIN
atteindre	достигане	atteindre	достигане	V;NFIN	N;INDF;NEUT;SG
atteindre	постигане	atteindre	постигане	V;NFIN	N;INDF;NEUT;SG
atteindre	достигането	atteindre	достигане	V;NFIN	N;DEF;NEUT;SG
atteindre	достигане	atteindre	достигане	V;NFIN	N;INDF;NEUT;SG
portes	гейтс	porte	гейтс	N;FEM;PL	N;INDF;MASC;SG
informatique	компютрите	informatique	компютър	ADJ;MASC;SG	N;DEF;MASC;PL
informatique	компютри	informatique	компютър	ADJ;MASC;SG	N;INDF;MASC;PL
informatique	изчислителни	informatique	изчислителен	ADJ;MASC;SG	ADJ;INDF;PL
scientifiques	научен	scientifique	научен	ADJ;MASC;PL	ADJ;INDF;MASC;SG
scientifiques	научно	scientifique	научно	ADJ;MASC;PL	ADV
scientifiques	учени	scientifique	учен	ADJ;MASC;PL	N;INDF;MASC;PL
passant	преминаване	passer	преминаване	V;PRS;V.PTCP	N;INDF;NEUT;SG
construire	изграждане	construire	изграждане	V;NFIN	N;INDF;NEUT;SG
construire	построяване	construire	построяване	V;NFIN	N;INDF;NEUT;SG
tente	шатра	tenter	шатра	V;IND;SG;3;PRS;FIN	N;INDF;FEM;SG
tente	палатката	tenter	палатка	V;IND;SG;3;PRS;FIN	N;DEF;FEM;SG
tente	шатрата	tenter	шатра	V;IND;SG;3;PRS;FIN	N;DEF;FEM;SG
tente	палатка	tenter	палатка	V;IND;SG;3;PRS;FIN	N;INDF;FEM;SG
scott	скот	scott	скот	PROPN	PROPN;INDF;MASC;SG
liège	лиеж	liège	лиеж	PROPN	PROPN;INDF;MASC;SG
liège	тапа	liège	тапа	PROPN	N;INDF;FEM;SG
liège	корк	liège	корк	PROPN	N;INDF;MASC;SG
orient	източно	orier	източно	N;MASC;SG	ADV
tourné	заснети	tourner	заснет	V;MASC;SG;PST;V.PTCP	V;PFV;INDF;PL;V.PTCP;PASS
manuel	мануел	manuel	мануел	N;MASC;SG	PROPN;INDF;MASC;SG
manuel	ръчна	manuel	ръчен	N;MASC;SG	ADJ;INDF;FEM;SG
manuel	ръчни	manuel	ръчен	N;MASC;SG	ADJ;INDF;PL
joe	джо	joe	джо	PROPN	PROPN;INDF;MASC;SG
espagnole	испанци	espagnol	испанец	ADJ;FEM;SG	N;INDF;MASC;PL
espagnole	испанско	espagnol	испански	ADJ;FEM;SG	ADV
faux	грешно	faux	грешно	ADJ;MASC;SG	ADV
faux	грешка	faux	грешка	ADJ;MASC;SG	N;INDF;FEM;SG
faux	невярно	faux	неверен	ADJ;MASC;SG	ADV
