خزان	tanka	خَزَّان	tanek	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
الملاحظة	opazovanja	مُلَاحَظَة	opazovanje	N;NOM;DEF;SG	N;NOM;NEUT;PL
النسبي	sorodnik	نِسبِيّ	sorodnik	ADJ;NOM;DEF;MASC;SG	N;NOM;MASC;SG
النسبي	relativno	نِسبِيّ	relativno	ADJ;NOM;DEF;MASC;SG	ADV
اواخر	zamuja	آخِر	zamujati	ADJ;NOM;INDF;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN
اواخر	pozno	آخِر	pozno	ADJ;NOM;INDF;MASC;PL	ADV
اواخر	pozen	آخِر	pozen	ADJ;NOM;INDF;MASC;PL	ADJ;NOM;INDF;MASC;SG
اواخر	pozni	آخِر	pozen	ADJ;NOM;INDF;MASC;PL	ADJ;NOM;DEF;MASC;SG
اواخر	pozna	آخِر	poznati	ADJ;NOM;INDF;MASC;PL	V;IPFV;IND;SG;3;PRS;FIN
الرياضيين	športniki	رِيَاضِيّ	športnik	ADJ;ACC;DEF;MASC;PL	N;NOM;MASC;PL
الرياضيين	športnike	رِيَاضِيّ	športnik	ADJ;ACC;DEF;MASC;PL	N;ACC;MASC;PL
صافي	neto	صافي	neto		N;NOM;MASC;SG
صافي	net	صافي	net		N;NOM;MASC;SG
كبر	zoom	كَبر	zoom		N;NOM;MASC;SG
اللهم	boga	لُهِمّ	bog	N;NOM;DEF;SG	N;ACC;MASC;SG
الرهبان	menihov	رَهَبَان	menih	N;NOM;DEF;PL	N;GEN;MASC;PL
الرهبان	meniha	رَهَبَان	menih	N;NOM;DEF;PL	N;ACC;MASC;SG
صداقة	prijateljstva	صَدَاقَة	prijateljstvo	N;NOM;INDF;SG	N;NOM;NEUT;PL
وقائع	dejstev	وَقِيعَة	dejstvo	N;NOM;INDF;PL	N;GEN;NEUT;PL
وقائع	chronicle	وَقِيعَة	chronicel	N;NOM;INDF;PL	PROPN;NOM;MASC;SG
سياسيا	politično	سِيَاسِيّ	političen	ADJ;ACC;INDF;MASC;SG	ADJ;NOM;NEUT;SG
زمالة	štipendijo	زَمَالَة	štipendija	N;NOM;INDF;SG	N;ACC;FEM;SG
ودية	prijateljsko	وُدِّيّ	prijateljsko	ADJ;NOM;INDF;FEM;SG	ADV
ودية	prijazni	وُدِّيّ	prijazen	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;PL
ثقيلة	težki	ثَقِيل	težek	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;PL
ثقيلة	težke	ثَقِيل	težek	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;PL
الحقن	injekcije	الحقن	injekcija	N;NOM;DEF;SG	N;NOM;FEM;PL
الحقن	injekcijo	الحقن	injekcija	N;NOM;DEF;SG	N;ACC;FEM;SG
الصداع	glavobole	صِدَاع	glavobol	N;NOM;DEF;SG	N;ACC;MASC;PL
الصداع	glavoboli	صِدَاع	glavobol	N;NOM;DEF;SG	N;NOM;MASC;PL
زوايا	vogalih	زَاءِي	vogal	N;NOM;INDF;PL	N;ESS;MASC;PL
زوايا	kote	زَاءِي	kota	N;NOM;INDF;PL	N;ACC;MASC;PL
زوايا	kota	زَاءِي	kota	N;NOM;INDF;PL	N;NOM;MASC;SG
وفاء	zvestobe	وفاء	zvestob		N;NOM;FEM;PL
وفاء	zvestobo	وفاء	zvestob		N;ACC;FEM;SG
وفاء	zvestoba	وفاء	zvestoba		N;NOM;FEM;SG
وفاء	izpolnitev	وفاء	izpolnitev		N;NOM;FEM;SG
وفاء	izpolnjevanje	وفاء	izpolnjevanje		N;NOM;NEUT;SG
وفاء	zvestobe	وفاء	zvestob		N;NOM;FEM;PL
وفاء	vdanost	وفاء	vdanost		N;NOM;FEM;SG
وفاء	zvestobo	وفاء	zvestob		N;ACC;FEM;SG
وفاء	zvestoba	وفاء	zvestoba		N;NOM;FEM;SG
وفاء	lojalnost	وفاء	lojalnost		N;NOM;FEM;SG
وفاء	izpolnitev	وفاء	izpolnitev		N;NOM;FEM;SG
وفاء	izpolnjevanje	وفاء	izpolnjevanje		N;NOM;NEUT;SG
شارة	značko	شَارَّة	značka	N;NOM;INDF;SG	N;ACC;FEM;SG
الرحمة	mercy	رَحمَة	mercy	N;NOM;DEF;SG	
الرحمة	usmiljenja	رَحمَة	usmiljenje	N;NOM;DEF;SG	N;NOM;NEUT;PL
مونت	mont	مونت	mont		PROPN;NOM;MASC;SG
مونت	monte	مونت	mont		
خوارزمية	algoritem	خُورزَمِيّ	algoritem		N;NOM;MASC;SG
المطارات	letališča	مَطَار	letališče	N;NOM;DEF;PL	N;GEN;NEUT;SG
التكاثر	vzrejo	تَكَاثُر	vzreja	N;NOM;DEF;SG	N;ACC;FEM;SG
جيف	jeff	جِيف	jeff		PROPN;NOM;MASC;SG
المظهر	videz	مَظهَر	videz		N;NOM;MASC;SG
هندوراس	hondurasu	هندوراس	honduras		N;DAT;MASC;SG
ظواهر	pojavi	ظَاهِرَة	pojaviti	N;NOM;INDF;PL	V;PFV;IND;SG;3;PRS;FIN
ظواهر	pojave	ظَاهِرَة	pojava	N;NOM;INDF;PL	N;ACC;MASC;PL
المختلطة	mešane	مُختَلِط	mešan	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;PL;V.PTCP
المختلطة	križanec	مُختَلِط	križanec	ADJ;NOM;DEF;FEM;SG	N;NOM;MASC;SG
المختلطة	hibrid	مُختَلِط	hibrid	ADJ;NOM;DEF;FEM;SG	N;NOM;MASC;SG
الظلم	krivice	ظُلم	krivica	N;NOM;DEF;SG	N;NOM;FEM;PL
الظلم	krivico	ظُلم	krivica	N;NOM;DEF;SG	N;ACC;FEM;SG
صغر	majhno	صَغَر	majhen	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG
صغر	majhni	صَغَر	majhen	N;NOM;INDF;SG	ADJ;NOM;MASC;PL
صغر	majhen	صَغَر	majhen	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC;SG
صغر	majhne	صَغَر	majhen	N;NOM;INDF;SG	ADJ;NOM;FEM;PL
صغر	majhna	صَغَر	majhen	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
شاشات	monitorje	شَاشَة	monitor	N;NOM;INDF;PL	N;ACC;MASC;PL
التفاح	jabolka	تَفَاح	jabolko	N;NOM;DEF;SG	N;NOM;NEUT;PL
راح	will	رَاح	will		
راح	bo	رَاح	biti		V;IND;SG;3;POS;FUT;FIN
راح	volja	رَاح	volja		N;NOM;FEM;SG
اخترع	izumili	اِختَرَع	izumiti	V;PFV;MASC;SG;3;ACT	V;PFV;MASC;PL;V.PTCP
عطاء	ponudba	عَطَاء	ponudba		N;NOM;FEM;SG
الخمسين	petdeseti	خَمسُون	petdeseti	NUM;NOM;DEF	ADJ;NOM;MASC;PL
الاحتكاك	trenja	اِحتِكَاك	trenje	N;NOM;DEF;SG	N;NOM;NEUT;PL
عظمة	kosti	عَظمَة	kost	N;NOM;INDF;SG	N;NOM;FEM;PL
عظمة	veličino	عَظمَة	veličina	N;NOM;INDF;SG	N;ACC;FEM;SG
المعدية	nalezljiva	مَعدِيَة	nalezljiv	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
المعدية	nalezljive	مَعدِيَة	nalezljiv	N;NOM;DEF;SG	ADJ;NOM;FEM;PL
المعدية	nalezljiva	مَعدِيَة	nalezljiv	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
المعدية	nalezljivo	مَعدِيَة	nalezljiv	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
غراند	jurja	غراند	jurje		N;NOM;NEUT;SG
غراند	grand	غراند	grand		N;NOM;MASC;SG
لاتينية	latino	لاتينية	latina	ADJ;NOM;INDF;FEM;SG	N;NOM;FEM;SG
لاتينية	latino	لاتينية	latina	ADJ;NOM;INDF;FEM;SG	N;NOM;FEM;SG
النظرة	poglej	نَظرَة	poglej	N;NOM;DEF;SG	V;PFV;IMP;SG;2;FIN
الممتلكات	last	مُمتَلَكَات	last	N;NOM;DEF;PL	N;NOM;FEM;SG
الممتلكات	lastnost	مُمتَلَكَات	lastnost	N;NOM;DEF;PL	N;NOM;FEM;SG
الممتلكات	premoženje	مُمتَلَكَات	premoženje	N;NOM;DEF;PL	N;NOM;NEUT;SG
الممتلكات	lastnina	مُمتَلَكَات	lastnina	N;NOM;DEF;PL	N;NOM;FEM;SG
اتجاهات	trende	اِتِّجَاه	trend	N;NOM;INDF;PL	N;ACC;MASC;PL
باع	prodani	بَاع	prodan	V;PFV;MASC;SG;3;ACT	ADJ;NOM;MASC;PL;V.PTCP
باع	prodano	بَاع	prodan	V;PFV;MASC;SG;3;ACT	ADJ;NOM;NEUT;SG;V.PTCP
باع	prodana	بَاع	prodan	V;PFV;MASC;SG;3;ACT	ADJ;NOM;FEM;SG;V.PTCP
باع	prodan	بَاع	prodan	V;PFV;MASC;SG;3;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
روميو	romeo	رُومِيُو	romeo		N;NOM;MASC;SG
رسومات	risb	رَسم	risba	N;NOM;INDF;PL	N;GEN;FEM;PL
مصباح	svetilko	مِصبَاح	svetilka		N;ACC;FEM;SG
مصباح	svetilka	مِصبَاح	svetilka		N;NOM;FEM;SG
مايا	maya	مَاي	maya		N;NOM;FEM;SG
مايا	maji	مَاي	maj		N;NOM;MASC;PL
الانقسام	razdeli	اِنقِسَام	razdeti	N;NOM;DEF;SG	V;PFV;IND;SG;3;PRS;FIN
الزينة	okraske	زِينَة	okrasek	N;NOM;DEF;SG	N;ACC;MASC;PL
الزينة	okraski	زِينَة	okraski	N;NOM;DEF;SG	N;NOM;MASC;PL
الكلوي	ledvična	كُلُوِيّ	ledvičen	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
الكلوي	ledvice	كُلُوِيّ	ledvica	N;NOM;DEF;SG	N;NOM;FEM;PL
السقف	strehe	سَقف	streha	N;NOM;DEF;SG	N;NOM;FEM;PL
السقف	streho	سَقف	streha	N;NOM;DEF;SG	N;ACC;FEM;SG
فراغ	praznino	فَرَاغ	praznina	N;NOM;INDF;SG	N;ACC;FEM;SG
فراغ	praznino	فَرَاغ	praznina	N;NOM;INDF;SG	N;ACC;FEM;SG
فراغ	praznine	فَرَاغ	praznina	N;NOM;INDF;SG	N;NOM;FEM;PL
فراغ	vakuumske	فَرَاغ	vakuumski	N;NOM;INDF;SG	ADJ;NOM;FEM;PL
الطاولة	backgammon	طَاوِلَة	backgammon	N;NOM;DEF;SG	N;ACC;FEM;SG
بلاط	ploščice	بَلَاط	ploščica	N;NOM;INDF;SG	N;NOM;FEM;PL
بلاط	ploščice	بَلَاط	ploščica	N;NOM;INDF;SG	N;NOM;FEM;PL
متزوجة	poročeni	مُتَزَوِّج	poročen	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;PL;V.PTCP
المرات	krat	مَرَّة	krat	N;NOM;DEF;PL	ADV
المرات	times	مَرَّة	times	N;NOM;DEF;PL	N;NOM;MASC;SG
تولد	rojen	تَوَلُّد	rojen	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
تولد	rojena	تَوَلُّد	rojen	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;NOM;FEM;SG;V.PTCP
تولد	rojene	تَوَلُّد	rojen	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;NOM;FEM;PL;V.PTCP
تولد	rojeni	تَوَلُّد	rojen	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;NOM;MASC;PL;V.PTCP
تولد	pasme	تَوَلُّد	pasma	V;IPFV;FEM;IND;SG;3;FIN;ACT	N;NOM;FEM;PL
تولد	ustvari	تَوَلُّد	ustvariti	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
تمرير	podaja	تَمرِير	podajati	N;NOM;INDF;SG	V;IPFV;IND;SG;3;PRS;FIN
تمرير	mimo	تَمرِير	mimo	N;NOM;INDF;SG	ADP;GEN
عجلة	kolesa	عَجَلَة	koleso	N;NOM;INDF;SG	N;NOM;NEUT;PL
الطحالب	alg	طَحَالَب	alg	N;NOM;DEF;PL	N;GEN;FEM;PL
فاي	faye	فاي	faya		N;NOM;MASC;SG
مطلقة	ločeni	مُطلَق	ločen	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;PL;V.PTCP
مطلقة	absolutno	مُطلَق	absolutno	ADJ;NOM;INDF;FEM;SG	ADV
كروية	sferične	كُروِيّ	sferičen	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;PL
ديربي	derbi	ديربي	derbi		N;NOM;MASC;SG
رون	rona	رُون	rona		N;NOM;FEM;SG
رون	ron	رُون	ron		PROPN;NOM;MASC;SG
جيوفاني	giovanni	جيوفاني	giovanen		PROPN;NOM;MASC;SG
الكهرومغناطيسية	elektromagnetno	كَهرُومغَاطِيسِيَّة	elektromagneten		ADJ;NOM;NEUT;SG
الكهرومغناطيسية	elektromagnetne	كَهرُومغَاطِيسِيَّة	elektromagneten		ADJ;NOM;FEM;PL
الكهرومغناطيسية	elektromagnetni	كَهرُومغَاطِيسِيَّة	elektromagneten		ADJ;NOM;MASC;PL
الكهرومغناطيسية	elektromagnetna	كَهرُومغَاطِيسِيَّة	elektromagneten		ADJ;NOM;FEM;SG
الحائط	steno	حَائِط	stena	N;NOM;DEF;SG	N;ACC;FEM;SG
الكتل	bul	كَتل	buti	N;NOM;DEF;PL	N;GEN;FEM;PL
الكتل	bloke	كَتل	blok	N;NOM;DEF;PL	N;ACC;MASC;PL
زميل	kolegica	زَمِيل	kolegica		N;NOM;FEM;SG
زميل	sodelavec	زَمِيل	sodelavec		N;NOM;MASC;SG
زميل	sošolec	زَمِيل	sošolec		N;NOM;MASC;SG
زميل	sošolka	زَمِيل	sošolka		N;NOM;FEM;SG
نورمان	norman	نُورَمَان	norman		N;NOM;MASC;SG
رقيق	tanke	رَقِيق	tanek	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;PL
رقيق	tanko	رَقِيق	tanko	ADJ;NOM;INDF;MASC;SG	ADV
فعلت	storjeno	فَعَل	storjen	V;PFV;FEM;SG;3;ACT	ADJ;NOM;NEUT;SG;V.PTCP
فعلت	končano	فَعَل	končan	V;PFV;FEM;SG;3;ACT	ADJ;NOM;NEUT;SG;V.PTCP
فعلت	opravljeno	فَعَل	opravljen	V;PFV;FEM;SG;3;ACT	ADJ;NOM;NEUT;SG;V.PTCP
فعلت	narejeno	فَعَل	narejen	V;PFV;FEM;SG;3;ACT	ADJ;NOM;NEUT;SG;V.PTCP
ازدهرت	cvetela	أَزدَه	cveteti	V;PFV;FEM;SG;3;ACT	V;IPFV;FEM;SG;V.PTCP
الشيشان	čečeniji	شِيشَان	čečen	N;NOM;DEF;SG	N;DAT;FEM;SG
دمر	uničena	دَمَّر	uničen	V;PFV;MASC;SG;3;ACT	ADJ;NOM;FEM;SG;V.PTCP
دمر	uničeni	دَمَّر	uničen	V;PFV;MASC;SG;3;ACT	ADJ;NOM;MASC;PL;V.PTCP
دمر	uničene	دَمَّر	uničen	V;PFV;MASC;SG;3;ACT	ADJ;NOM;FEM;PL;V.PTCP
دمر	uničen	دَمَّر	uničen	V;PFV;MASC;SG;3;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
دمر	uničeno	دَمَّر	uničen	V;PFV;MASC;SG;3;ACT	ADJ;NOM;NEUT;SG;V.PTCP
الاسكتلندي	škotske	إِسكُتلَندِيّ	škotski	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;PL
القادمين	prihode	قَادِم	prihod	ADJ;ACC;DEF;MASC;DU	N;NOM;FEM;PL
ميزان	luske	مِيزَان	luska	N;NOM;INDF;SG	N;NOM;FEM;PL
ميزان	tehtnice	مِيزَان	tehtnica	N;NOM;INDF;SG	N;NOM;FEM;PL
ميزان	lestvice	مِيزَان	lestvica	N;NOM;INDF;SG	N;NOM;FEM;PL
التذكاري	memorial	تَذَكَّار	memorial		N;NOM;MASC;SG
الضارة	škodljivo	ضَارّ	škodljiv	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG
الضارة	škodljivega	ضَارّ	škodljiv	N;NOM;DEF;SG	ADJ;GEN;NEUT;SG
الضارة	škodljivi	ضَارّ	škodljiv	N;NOM;DEF;SG	ADJ;NOM;MASC;PL
الضارة	škodljiv	ضَارّ	škodljiv	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC;SG
الضارة	škodljiva	ضَارّ	škodljiv	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
امر	naročila	أَمر	naročiti	N;NOM;INDF;SG	V;PFV;FEM;SG;V.PTCP
امر	naroči	أَمر	naroči	N;NOM;INDF;SG	V;PFV;IND;SG;3;PRS;FIN
تعقد	zapletenost	عَقَد	zapletenost	V;IPFV;FEM;IND;SG;3;FIN;PASS	N;NOM;FEM;SG
تعقد	zapletenosti	عَقَد	zapletenost	V;IPFV;FEM;IND;SG;3;FIN;PASS	N;GEN;FEM;SG
تصريف	drenažo	تَصرِيف	drenaža	N;NOM;INDF;SG	N;ACC;FEM;SG
متحدة	združeni	مُتَّحِد	združen	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;PL;V.PTCP
متحدة	združene	مُتَّحِد	združen	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;PL;V.PTCP
متحدة	united	مُتَّحِد	united	ADJ;NOM;INDF;FEM;SG	
المقترح	predlog	مُقتَرَح	predlog	ADJ;NOM;DEF;MASC;SG	N;NOM;MASC;SG
المقترح	predloga	مُقتَرَح	predlog	ADJ;NOM;DEF;MASC;SG	N;NOM;MASC;SG
المقترح	predlagani	مُقتَرَح	predlagan	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;PL;V.PTCP
المقترح	predlagane	مُقتَرَح	predlagan	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;PL;V.PTCP
المقترح	predlagan	مُقتَرَح	predlagan	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
المقترح	predlaganih	مُقتَرَح	predlagan	ADJ;NOM;DEF;MASC;SG	ADJ;GEN;MASC;PL;V.PTCP
مورغان	morgan	مَورِغ	morgan		N;NOM;MASC;SG
غوستاف	gustav	غوستاف	gustava		N;NOM;MASC;SG
حاج	hadž	حَاج	hadž		N;NOM;MASC;SG
تشرشل	churchill	تَشَرشَل	churchill		N;NOM;MASC;SG
ابطال	heroje	بَطَل	heroja	N;NOM;INDF;PL	N;ACC;MASC;PL
ابطال	junake	بَطَل	junak	N;NOM;INDF;PL	N;ACC;MASC;PL
ابطال	junakov	بَطَل	junak	N;NOM;INDF;PL	N;GEN;MASC;PL
مهنية	profesionalno	مِهنِيّ	profesionalen	ADJ;NOM;INDF;FEM;SG	ADV
مهنية	strokovno	مِهنِيّ	strokovno	ADJ;NOM;INDF;FEM;SG	ADV
مهنية	poklicne	مِهنِيّ	poklicen	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;PL
معسكرات	taboriščih	مُعَسكَر	taborišče	N;NOM;INDF;PL	N;ESS;NEUT;PL
نيكاراغوا	nikaragve	نيكاراغوا	nikaragva		ADJ;NOM;FEM;SG
نيكاراغوا	nikaragvi	نيكاراغوا	nikaragva		N;NOM;FEM;SG
العقدة	vozlišče	العقدة	vozlišče		N;NOM;NEUT;SG
العقدة	vozel	العقدة	vozel		N;NOM;MASC;SG
عطلة	počitnice	عُطلَة	počitnice	N;NOM;INDF;SG	N;NOM;FEM;PL
عطلة	počitnice	عُطلَة	počitnice	N;NOM;INDF;SG	N;NOM;FEM;PL
المحامين	odvetnike	مُحَامِي	odvetnik	N;NOM;DEF;PL	N;ACC;MASC;PL
ديانة	religije	دِيَانَة	religija	N;NOM;INDF;SG	N;NOM;FEM;PL
ديانة	religijo	دِيَانَة	religija	N;NOM;INDF;SG	N;ACC;FEM;SG
ديانة	vere	دِيَانَة	vera	N;NOM;INDF;SG	N;NOM;FEM;PL
فاعل	igralec	فَاعِل	igralec	ADJ;NOM;INDF;MASC;SG	N;NOM;MASC;SG
كارولين	caroline	كارولين	carolina		PROPN;NOM;FEM;SG
لوكهيد	lockheed	لوكهيد	lockheed		N;NOM;MASC;SG
الديون	dolgove	دَين	dolg	N;NOM;DEF;PL	N;ACC;MASC;PL
الديون	dolga	دَين	dolg	N;NOM;DEF;PL	ADJ;NOM;FEM;SG
الديون	dolg	دَين	dolg	N;NOM;DEF;PL	ADJ;NOM;INDF;MASC;SG
طالبان	talibani	طَالِبَان	taliban	N;NOM;INDF;SG	N;NOM;MASC;PL
مانهاتن	manhattan	مانهاتن	manhattan		N;NOM;MASC;SG
حار	vroče	حَارّ	vroč	N;NOM;INDF;SG	ADJ;NOM;NEUT;SG
حار	vroč	حَارّ	vroč	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC;SG
حار	vroča	حَارّ	vroč	N;NOM;INDF;SG	ADJ;NOM;FEM;SG
رين	rin	رين	rin		PROPN;NOM;MASC;SG
التين	fige	اَلَّذِي	figa	N;NOM;DEF;SG	N;NOM;FEM;PL
وولف	volka	وولف	volka		N;ANIM;ACC;MASC;SG
وولف	wolf	وولف	wolf		PROPN;NOM;MASC;SG
وولف	volčji	وولف	volčja		ADJ;NOM;DEF;CMPR;MASC;SG
وولف	volk	وولف	volk		N;NOM;MASC;SG
تحفة	starinski	حَفَص	starinski	N;NOM;INDF;SG	ADJ;NOM;DEF;MASC;SG
تحفة	mojstrovino	حَفَص	mojstrovina	N;NOM;INDF;SG	N;ACC;FEM;SG
الصعوبات	težavah	صُعُوبَة	težava	N;NOM;DEF;PL	N;ESS;FEM;PL
الصعوبات	oteženo	صُعُوبَة	otežen	N;NOM;DEF;PL	ADJ;NOM;NEUT;SG;V.PTCP
خضر	zeleno	خضر	zelen		ADV
خضر	zelene	خضر	zelen		ADJ;NOM;FEM;PL
خضر	green	خضر	green		
خضر	zeleni	خضر	zelen		ADJ;NOM;DEF;MASC;SG
خضر	zelena	خضر	zelen		ADJ;NOM;FEM;SG
قياسات	meritev	قِيَاسَة	meritev	N;NOM;INDF;PL	N;NOM;FEM;SG
نزيف	krvavitve	نَزِيف	krvavitev	N;NOM;INDF;SG	N;NOM;FEM;PL
نمساوي	avstrijski	نِمسَاوِيّ	avstrijski	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
مسطح	ravna	مَسطَح	raven	ADJ;NOM;INDF;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN
مسطح	stanovanje	مَسطَح	stanovanje	ADJ;NOM;INDF;MASC;SG	N;NOM;NEUT;SG
تحية	pozdravljeni	تَحِيَّة	pozdravljen	N;NOM;INDF;SG	ADJ;NOM;MASC;PL;V.PTCP
تحية	pozdrave	تَحِيَّة	pozdrav	N;NOM;INDF;SG	N;ACC;MASC;PL
المشاهدين	gledalce	مُشَاهِد	gledalec	N;NOM;DEF;PL	N;ACC;MASC;PL
المشاهدين	gledalcem	مُشَاهِد	gledalec	N;NOM;DEF;PL	N;DAT;MASC;PL
خامس	petič	خَامِس	petič	ADJ;NOM;INDF;MASC;SG	ADV
خامس	peto	خَامِس	peti	ADJ;NOM;INDF;MASC;SG	ADJ;ACC;NEUT;SG
الوجوه	obraze	وَجه	obraz	N;NOM;DEF;PL	N;ACC;MASC;PL
اعلى	višja	اعلى	visok		ADJ;NOM;CMPR;FEM;SG
اعلى	višji	اعلى	visok		ADJ;NOM;DEF;CMPR;MASC;SG
اعلى	višje	اعلى	visok		ADJ;NOM;CMPR;NEUT;SG
مليارات	milijarde	مِليَار	milijarda	NUM;NOM;INDF;PL	N;NOM;FEM;PL
مليارات	milijard	مِليَار	milijarda	NUM;NOM;INDF;PL	N;GEN;FEM;SG
عدو	sovražnik	عَدُوّ	sovražnik		N;NOM;MASC;SG
عدو	sovražniki	عَدُوّ	sovražnik		N;NOM;MASC;PL
باير	bayer	بَايِر	bayer		N;NOM;MASC;SG
باير	baer	بَايِر	baer		
الجوع	lakote	جُوع	lakota	N;NOM;DEF;SG	N;NOM;FEM;PL
الجوع	lakoto	جُوع	lakota	N;NOM;DEF;SG	N;ACC;FEM;SG
خريج	diplomiral	خَرِيج	diplomirati	N;NOM;INDF;SG	V;MASC;SG;V.PTCP
موثوق	zanesljivi	مَوثُوق	zanesljiv	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;PL
موثوق	zanesljivo	مَوثُوق	zanesljivo	ADJ;NOM;INDF;MASC;SG	ADV
القياسات	meritev	قِيَاسَة	meritev	N;NOM;DEF;PL	N;NOM;FEM;SG
القياسات	velikosti	قِيَاسَة	velikost	N;NOM;DEF;PL	N;GEN;FEM;SG
امتياز	franšizo	امتياز	franšiza	N;NOM;INDF;SG	N;ACC;FEM;SG
امتياز	koncesijo	امتياز	koncesija	N;NOM;INDF;SG	N;ACC;FEM;SG
امتياز	koncesije	امتياز	koncesija	N;NOM;INDF;SG	N;NOM;FEM;PL
تحد	izziv	أَحَدّ	izziv	V;IPFV;FEM;IND;SG;3;FIN;ACT	N;NOM;MASC;SG
الانتماء	pripadnosti	اِنتِمَاء	pripadnost	N;NOM;DEF;SG	N;GEN;FEM;SG
مكي	mckay	مكي	mckay		N;NOM;MASC;SG
المحاولة	poskušam	مُحَاوَلَة	poskušati	N;NOM;DEF;SG	V;IPFV;IND;SG;1;PRS;FIN
قادمة	prihaja	قَادِم	prihajati	ADJ;NOM;INDF;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN
البلاستيك	plastike	بلَاستِيك	plastika	N;NOM;DEF;SG	N;NOM;FEM;PL
البلاستيك	plastiko	بلَاستِيك	plastika	N;NOM;DEF;SG	N;ACC;FEM;SG
البلاستيك	plastično	بلَاستِيك	plastično	N;NOM;DEF;SG	ADV
البلاستيك	plastičnih	بلَاستِيك	plastičen	N;NOM;DEF;SG	ADJ;GEN;MASC;PL
البلاستيك	plastična	بلَاستِيك	plastičen	N;NOM;DEF;SG	ADJ;NOM;FEM;SG
سيباستيان	sebastian	سِيبَاستِيَان	sebastian		PROPN;NOM;MASC;SG
سيباستيان	sebastiana	سِيبَاستِيَان	sebastian		N;ACC;MASC;SG
قمم	vrhov	قِمَّة	vrh	N;NOM;INDF;PL	N;GEN;MASC;PL
قمم	vrhov	قِمَّة	vrh	N;NOM;INDF;PL	N;GEN;MASC;PL
المحبة	ljubeča	مَحَبَّة	ljubeč	N;NOM;DEF;SG	ADJ;NOM;FEM;SG;V.PTCP
المحبة	ljubeč	مَحَبَّة	ljubeč	N;NOM;DEF;SG	ADJ;NOM;INDF;MASC;SG
المحبة	ljubeče	مَحَبَّة	ljubeče	N;NOM;DEF;SG	ADJ;NOM;NEUT;SG;V.PTCP
المحبة	ljubiti	مَحَبَّة	ljubiti	N;NOM;DEF;SG	V;IPFV;NFIN
بازل	basil	بَازِل	basiti		N;NOM;MASC;SG
بازل	basel	بَازِل	basti		
مصارعة	rokoborbo	مُصَارَعَة	rokoborba	N;NOM;INDF;SG	N;ACC;FEM;SG
متميز	razlikovati	مُتَمَيِّز	razlikovati	ADJ;NOM;INDF;MASC;SG	V;IPFV;NFIN
المزارعين	kmete	مُزَارِع	kmet	N;NOM;DEF;PL	N;ACC;MASC;PL
تماثيل	kipe	تِمثَال	kipa	N;NOM;INDF;PL	N;ACC;MASC;PL
لوي	louie	لوي	louia		
لوسي	lucija	لوسي	lucija		N;NOM;FEM;SG
لوسي	lucy	لوسي	lucy		PROPN;NOM;FEM;SG
عملاقة	velikan	عِملَاق	velikan	ADJ;NOM;INDF;FEM;SG	N;NOM;MASC;SG
