から	från	から	från	CONJ	ADP
提示	framlagda	提示	framlagd	V	ADJ;NOM;PL;PST;V.PTCP
提示	presenterad	提示	presentera	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
提示	presenterat	提示	presentera	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
上海	shanghai	上海	shanghai	PROPN	PROPN;NOM
侵攻	invasion	侵攻	invasion	V	N;NOM;INDF;MASC+FEM;SG
侵攻	invasionen	侵攻	invasion	V	N;NOM;DEF;MASC+FEM;SG
侵攻	invasioner	侵攻	invasion	V	N;NOM;INDF;MASC+FEM;PL
にも	trots	にも	trots	ADV	ADP
証明	bevis	証明	bevis	V	N;NOM;INDF;NEUT;SG
ジェームズ	jakob	ジェームズ	jakob	PROPN	PROPN;NOM
ジェームズ	james	ジェームズ	james	PROPN	PROPN;NOM
社員	anställd	社員	anställd	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
村上	murakami	村上	murakami	PROPN	N;NOM;INDF;MASC+FEM;SG
エア	air	エア	air	PROPN	N;NOM;INDF;MASC+FEM;SG
エア	luft	エア	luft	PROPN	N;NOM;INDF;MASC+FEM;SG
原子力	nukleära	原子力	nukleära	N	ADJ;NOM;PL
アイルランド	irland	アイルランド	irland	PROPN	PROPN;NOM
アイルランド	ireland	アイルランド	ireland	PROPN	N;NOM;INDF;MASC+FEM;SG
ストリート	street	ストリート	stre	N	PROPN;NOM
強制	tvång	強制	tvång		N;NOM;INDF;NEUT;SG
強制	obligatorisk	強制	obligatorisk		ADJ;NOM;INDF;MASC+FEM;SG
強制	obligatoriska	強制	obligatorisk		ADJ;NOM;PL
強制	obligatoriskt	強制	obligatorisk		ADJ;NOM;INDF;NEUT;SG
ロス	ross	ロス	ross	N	PROPN;NOM
ボン	bonn	ボン	bonna	PROPN	PROPN;NOM
サウンド	låter	サウンド	låta	N	V;IND;PRS;FIN;ACT
ベトナム	vietnam	ベトナム	vietnam	PROPN	N;NOM;INDF;NEUT;SG
衝突	sammanstötning	衝突	sammanstötning	V	N;NOM;INDF;MASC+FEM;SG
衝突	kollision	衝突	kollision	V	N;NOM;INDF;MASC+FEM;SG
衝突	krock	衝突	krock	V	N;NOM;INDF;MASC+FEM;SG
ローカル	lokal	ローカル	lokal	ADJ	N;NOM;INDF;MASC+FEM;SG
ローカル	local	ローカル	local	ADJ	N;NOM;INDF;MASC+FEM;SG
続ける	fortsätt	続ける	fortsätt	V	N;NOM;INDF;MASC+FEM;SG
体験	upplevelse	体験	upplevelse	V	N;NOM;INDF;MASC+FEM;SG
体験	erfarenheter	体験	erfarenhet	V	N;NOM;INDF;MASC+FEM;PL
体験	erfarenhet	体験	erfarenhet	V	N;NOM;INDF;MASC+FEM;SG
区別	åtskillnad	区別	åtskillnad	V	N;NOM;INDF;MASC+FEM;SG
区別	distinktion	区別	distinktion	V	N;NOM;INDF;MASC+FEM;SG
アメリカン	amerikanskt	アメリカン	amerikansk	N	ADJ;NOM;INDF;NEUT;SG
アメリカン	amerikansk	アメリカン	amerikansk	N	ADJ;NOM;INDF;MASC+FEM;SG
アメリカン	amerikanska	アメリカン	amerikansk	N	ADJ;NOM;PL
ブレーキ	bromsa	ブレーキ	bromsa	N	V;IMP;FIN;ACT
スタン	stan	スタン	stad	PROPN	N;NOM;DEF;MASC+FEM;SG
解放	frigörelse	解放	frigörelse	V	N;NOM;INDF;MASC+FEM;SG
解放	befrielse	解放	befrielse	V	N;NOM;INDF;MASC+FEM;SG
リード	reed	リード	reed	N	PROPN;NOM
リード	leda	リード	leda	N	V;IMP;FIN;ACT
青木	aoki	青木	aoki	PROPN	PROPN;NOM
坂本	sakamoto	坂本	sakamoto	PROPN	PROPN;NOM
組み合わせ	kombinationer	組み合わせる	kombination	V	N;NOM;INDF;MASC+FEM;PL
組み合わせ	kombinationen	組み合わせる	kombination	V	N;NOM;DEF;MASC+FEM;SG
組み合わせ	kombination	組み合わせる	kombination	V	N;NOM;INDF;MASC+FEM;SG
ミュージカル	musikaliska	ミュージカル	musikalisk	N	ADJ;NOM;PL
ミュージカル	musikalisk	ミュージカル	musikalisk	N	ADJ;NOM;INDF;MASC+FEM;SG
大野	ohno	大野	ohno	PROPN	N;NOM;INDF;MASC+FEM;SG
スリー	tre	スリー	tre	PROPN	NUM;NOM
スリー	three	スリー	three	PROPN	N;NOM;INDF;MASC+FEM;SG
エジプト	egypten	エジプト	egypt	PROPN	PROPN;NOM
プレミアム	premie	プレミアム	premie		N;NOM;INDF;MASC+FEM;SG
プレミアム	premium	プレミアム	premium		V;IMP;FIN;ACT
将来	framtiden	将来	framtid		N;NOM;DEF;MASC+FEM;SG
将来	framtid	将来	framtid		N;NOM;INDF;MASC+FEM;SG
将来	future	将来	future		N;NOM;INDF;MASC+FEM;SG
将来	framtida	将来	framtida		ADJ;NOM
将来	blivande	将来	blivande		ADJ;NOM;PRS;V.PTCP
推薦	rekommendationer	推薦	rekommendation	V	N;NOM;INDF;MASC+FEM;PL
推薦	rekommendation	推薦	rekommendation	V	N;NOM;INDF;MASC+FEM;SG
類似	likartad	類似	likartad	V	N;NOM;INDF;MASC+FEM;SG
スカ	ska	スカ	skola	PROPN	V;IND;PRS;FIN;ACT
統治	styrande	統治	styra	N	ADJ;NOM;PRS;V.PTCP
百万	miljon	百万	miljon	NUM	N;NOM;INDF;MASC+FEM;SG
百万	miljoner	百万	miljon	NUM	N;NOM;INDF;MASC+FEM;PL
訪問	besökande	訪問	besökande	V	ADJ;NOM;PRS;V.PTCP
訪問	besök	訪問	besök	V	N;NOM;INDF;NEUT;SG
訪問	studiebesök	訪問	studiebesök	V	N;NOM;INDF;NEUT;SG
訪問	besök	訪問	besök	V	N;NOM;INDF;NEUT;SG
合格	förbipasserande	合格	förbipassera	V	ADJ;NOM;PRS;V.PTCP
合格	passerat	合格	passera	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
合格	passerade	合格	passera	V	ADJ;NOM;PL;PST;V.PTCP
フランス	fransk	フランス	fransk	PROPN	ADJ;NOM;INDF;MASC+FEM;SG
フランス	franska	フランス	fransk	PROPN	N;NOM;INDF;MASC+FEM;SG
フランス	franskt	フランス	fransk	PROPN	ADJ;NOM;INDF;NEUT;SG
フランス	fransmän	フランス	fransman	PROPN	N;NOM;INDF;MASC+FEM;PL
レット	låt	レット	låta	N	V;IMP;FIN;ACT
トルコ	turkiet	トルコ	turkiet	PROPN	PROPN;NOM
トルコ	kalkon	トルコ	kalkon	PROPN	N;NOM;INDF;MASC+FEM;SG
ウクライナ	ukrainska	ウクライナ	ukrainsk	PROPN	N;NOM;INDF;MASC+FEM;SG
ウクライナ	ukraina	ウクライナ	ukraina	PROPN	PROPN;NOM
続き	fortsättning	続く	fortsättning	V	N;NOM;INDF;MASC+FEM;SG
続き	fortsättning	続く	fortsättning	V	N;NOM;INDF;MASC+FEM;SG
続き	fortsatt	続く	fortsätta	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
シカゴ	chicago	シカゴ	chicago	PROPN	PROPN;NOM
敗北	nederlag	敗北	nederlag	V	N;NOM;INDF;NEUT;SG
セン	sen	セン	sen	N	ADV
クラシック	klassiska	クラシック	klassisk	N	ADJ;NOM;PL
クラシック	klassisk	クラシック	klassisk	N	ADJ;NOM;INDF;MASC+FEM;SG
クラシック	klassiskt	クラシック	klassisk	N	ADJ;NOM;INDF;NEUT;SG
クラシック	klassisk	クラシック	klassisk	N	ADJ;NOM;INDF;MASC+FEM;SG
クラシック	klassiskt	クラシック	klassisk	N	ADJ;NOM;INDF;NEUT;SG
クラシック	klassiska	クラシック	klassisk	N	ADJ;NOM;PL
車線	lane	車線	lane	N	PROPN;NOM
キャスター	castor	キャスター	castor	PROPN	N;NOM;INDF;MASC+FEM;SG
ソニー	sony	ソニー	sony	PROPN	PROPN;NOM
ソニー	sonny	ソニー	sonny	PROPN	N;NOM;INDF;MASC+FEM;SG
ロゴ	logga	ロゴ	logga	N	V;IMP;FIN;ACT
古典	klassiska	古典	klassisk	N	ADJ;NOM;PL
古典	klassisk	古典	klassisk	N	ADJ;NOM;INDF;MASC+FEM;SG
古典	klassiskt	古典	klassisk	N	ADJ;NOM;INDF;NEUT;SG
古典	klassisk	古典	klassisk	N	ADJ;NOM;INDF;MASC+FEM;SG
古典	klassiskt	古典	klassisk	N	ADJ;NOM;INDF;NEUT;SG
古典	klassiska	古典	klassisk	N	ADJ;NOM;PL
大人	vuxna	大人	vuxen	N	ADJ;NOM;PL
大人	vuxna	大人	vuxen	N	ADJ;NOM;PL
ボックス	boxas	ボックス	box	N	V;NFIN;PASS
移住	utflyttning	移住	utflyttning	V	N;NOM;INDF;MASC+FEM;SG
移住	utvandring	移住	utvandring	V	N;NOM;INDF;MASC+FEM;SG
どこ	där	どこ	där	PRO	ADV
どこ	vart	どこ	var	PRO	N;NOM;INDF;NEUT;SG
山下	yamashita	山下	yamashita	PROPN	N;NOM;INDF;MASC+FEM;SG
挿入	införande	挿入	införande	V	N;NOM;INDF;NEUT;SG
マッチ	matchar	マッチ	matcha	N	V;IND;PRS;FIN;ACT
マッチ	matchar	マッチ	matcha	N	V;IND;PRS;FIN;ACT
マッチ	matcha	マッチ	matcha	N	V;IMP;FIN;ACT
快速	snabb	快速	snabb	N	ADJ;NOM;INDF;MASC+FEM;SG
譲渡	transfer	譲渡	transfer	V	N;NOM;INDF;MASC+FEM;SG
譲渡	överlåtelse	譲渡	överlåtelse	V	N;NOM;INDF;MASC+FEM;SG
譲渡	överföring	譲渡	överföring	V	N;NOM;INDF;MASC+FEM;SG
譲渡	uppdrag	譲渡	uppdrag	V	N;NOM;INDF;NEUT;SG
譲渡	överlåtelse	譲渡	överlåtelse	V	N;NOM;INDF;MASC+FEM;SG
ピン	fästa	ピン	fästa	N	V;IMP;FIN;ACT
ピン	fäst	ピン	fäst	N	V;IMP;FIN;ACT
上田	ueda	上田	ueda	PROPN	PROPN;NOM
セイ	say	セイ	say	PROPN	N;NOM;INDF;NEUT;SG
セイ	säg	セイ	säg	PROPN	V;IMP;FIN;ACT
セイ	säga	セイ	säga	PROPN	V;IMP;FIN;ACT
投資	investera	投資	investera	N	V;IMP;FIN;ACT
投資	investerar	投資	investera	N	V;IND;PRS;FIN;ACT
小川	ogawa	小川	ogal	PROPN	N;NOM;INDF;MASC+FEM;SG
小川	bäck	小川	bäcka	PROPN	N;NOM;INDF;MASC+FEM;SG
小川	brook	小川	brook	PROPN	N;NOM;INDF;NEUT;SG
大宮	omiya	大宮	omiya	PROPN	PROPN;NOM
経過	progress	経過	progress	V	N;NOM;INDF;MASC+FEM;SG
経過	förlopp	経過	förlopp	V	N;NOM;INDF;NEUT;SG
経過	framsteg	経過	framsteg	V	N;NOM;INDF;NEUT;PL
経過	förflutit	経過	förfluta	V	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
後藤	goto	後藤	goto	PROPN	PROPN;NOM
疑問	frågan	疑問	fråga	ADJ	N;NOM;DEF;MASC+FEM;SG
疑問	fråga	疑問	fråga	ADJ	N;NOM;INDF;MASC+FEM;SG
疑問	ifrågasätta	疑問	ifrågasätta	ADJ	V;IMP;FIN;ACT
恋人	älskande	恋人	älskande	N	ADJ;NOM;PRS;V.PTCP
ノース	norr	ノース	norr	PROPN	N;NOM;INDF;MASC+FEM;SG
ノース	norra	ノース	norra	PROPN	ADJ;NOM;DEF;SG
ノース	norrut	ノース	norrut	PROPN	ADV
ノース	nord	ノース	nord	PROPN	PROPN;NOM
ロング	långa	ロング	lång	N	ADJ;NOM;PL
ロング	långt	ロング	långt	N	ADV
ロング	lång	ロング	lång	N	ADJ;NOM;INDF;MASC+FEM;SG
ロング	länge	ロング	länge	N	ADV
ナショナル	nationella	ナショナル	nationell	PROPN	ADJ;NOM;PL
ナショナル	national	ナショナル	national	PROPN	N;NOM;INDF;MASC+FEM;SG
ナショナル	nationellt	ナショナル	nationell	PROPN	ADJ;NOM;INDF;NEUT;SG
ナショナル	nationell	ナショナル	nationell	PROPN	ADJ;NOM;INDF;MASC+FEM;SG
高田	takada	高田	takad	PROPN	ADJ;NOM;SG;PST;V.PTCP
日立	hitachi	日立	hitachi	PROPN	N;NOM;INDF;MASC+FEM;SG
石井	ishii	石井	ishii	PROPN	PROPN;NOM
育成	omhändertagande	育成	omhändertagande	V	N;NOM;INDF;NEUT;SG
テキサス	texas	テキサス	texa	PROPN	PROPN;GEN
消費	konsumtion	消費	konsumtion	V	N;NOM;INDF;MASC+FEM;SG
消費	förbrukning	消費	förbrukning	V	N;NOM;INDF;MASC+FEM;SG
消費	förbrukningen	消費	förbrukning	V	N;NOM;DEF;MASC+FEM;SG
爆弾	bomba	爆弾	bomba	N	V;IMP;FIN;ACT
抵抗	motstånd	抵抗	motstånd	V	N;NOM;INDF;NEUT;SG
抵抗	motståndskraft	抵抗	motståndskraft	V	N;NOM;INDF;MASC+FEM;SG
抵抗	resistens	抵抗	resist	V	N;NOM;INDF;MASC+FEM;SG
抵抗	motståndsrörelsen	抵抗	motståndsrörelse	V	N;NOM;DEF;MASC+FEM;SG
抵抗	beständighet	抵抗	beständighet	V	N;NOM;INDF;MASC+FEM;SG
リチャード	rikard	リチャード	rikard	PROPN	N;NOM;INDF;MASC+FEM;SG
リチャード	richard	リチャード	richard	PROPN	PROPN;NOM
リチャード	rickard	リチャード	rickard	PROPN	N;NOM;INDF;MASC+FEM;SG
日産	datsun	日産	datsun	PROPN	N;NOM;INDF;MASC+FEM;SG
日産	nissan	日産	nissa	PROPN	N;NOM;DEF;MASC+FEM;SG
患者	tålmodiga	患者	tålmodig	N	ADJ;NOM;PL
カット	skär	カット	skära	N	V;IMP;FIN;ACT
カット	skära	カット	skära	N	V;IMP;FIN;ACT
カット	klippt	カット	klippa	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
カット	klippa	カット	klippa	N	V;IMP;FIN;ACT
離脱	uttag	離脱	uttag	V	N;NOM;INDF;NEUT;SG
離脱	tillbakadragande	離脱	tillbakadragande	V	ADJ;NOM;PRS;V.PTCP
離脱	utträde	離脱	utträde	V	N;NOM;INDF;NEUT;SG
離脱	återkallande	離脱	återkallande	V	N;NOM;INDF;NEUT;SG
プラス	plus	プラス	plus	N	ADV
岡崎	okazaki	岡崎	okazaki	PROPN	N;NOM;INDF;MASC+FEM;SG
相互	ömsesidigt	相互	ömsesidig	N	ADJ;NOM;INDF;NEUT;SG
相互	ömsesidiga	相互	ömsesidig	N	ADJ;NOM;PL
白い	white	白い	white	ADJ	N;NOM;INDF;MASC+FEM;SG
リック	rick	リック	råck	PROPN	PROPN;NOM
ジム	jim	ジム	jim	N	PROPN;NOM
オンライン	inloggad	オンライン	inlogga	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
オンライン	uppkopplad	オンライン	uppkopplad	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
脱退	uttag	脱退	uttag	V	N;NOM;INDF;NEUT;SG
脱退	tillbakadragande	脱退	tillbakadragande	V	ADJ;NOM;PRS;V.PTCP
脱退	utträde	脱退	utträde	V	N;NOM;INDF;NEUT;SG
脱退	återkallande	脱退	återkallande	V	N;NOM;INDF;NEUT;SG
三浦	miura	三浦	miura	PROPN	PROPN;NOM
記号	underteckna	記号	undertecken	N	V;IMP;FIN;ACT
記号	signera	記号	signera	N	V;IMP;FIN;ACT
アク	aku	アク	aku	PROPN	NUM;NOM
変換	omvandling	変換	omvandling	V	N;NOM;INDF;MASC+FEM;SG
変換	förvandling	変換	förvandling	V	N;NOM;INDF;MASC+FEM;SG
変換	omvandlingar	変換	omvandling	V	N;NOM;INDF;MASC+FEM;PL
変換	konvertering	変換	konvertering	V	N;NOM;INDF;MASC+FEM;SG
変換	omställning	変換	omställning	V	N;NOM;INDF;MASC+FEM;SG
変換	omvandling	変換	omvandling	V	N;NOM;INDF;MASC+FEM;SG
変換	ombyggnad	変換	ombyggnad	V	N;NOM;INDF;MASC+FEM;SG
オーバー	over	オーバー	over		N;NOM;INDF;MASC+FEM;SG
オーバー	över	オーバー	över		ADP
襲撃	attackerad	襲撃	attackerad	V	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
襲撃	attackerade	襲撃	attackera	V	ADJ;NOM;PL;PST;V.PTCP
襲撃	överfallen	襲撃	överfall	V	ADJ;NOM;INDF;MASC+FEM;SG
マリ	mari	マリ	mari	PROPN	PROPN;NOM
マリ	mali	マリ	mali	PROPN	PROPN;NOM
ジン	jin	ジン	jin	PROPN	N;NOM;INDF;MASC+FEM;SG
ジン	gin	ジン	gin	PROPN	N;NOM;INDF;MASC+FEM;SG
小田	oda	小田	oda	PROPN	PROPN;NOM
ダブル	dubbel	ダブル	dubbel	N	ADJ;NOM;INDF;MASC+FEM;SG
ダブル	dubbelt	ダブル	dubbel	N	ADJ;NOM;INDF;NEUT;SG
ダブル	dubbla	ダブル	dubbel	N	ADJ;NOM;PL
ダブル	fördubbla	ダブル	fördubbla	N	V;NFIN;ACT
入力	indata	入力	indat	V	N;NOM;INDF;NEUT;SG
入力	inmatning	入力	inmatning	V	N;NOM;INDF;MASC+FEM;SG
入力	tillförsel	入力	tillförsel	V	N;NOM;INDF;MASC+FEM;SG
入力	input	入力	input	V	N;NOM;INDF;MASC+FEM;SG
入力	indata	入力	indat	V	N;NOM;INDF;NEUT;SG
入力	ingångar	入力	ingång	V	N;NOM;INDF;MASC+FEM;PL
公表	kungörelse	公表	kungörelse	V	N;NOM;INDF;MASC+FEM;SG
公表	tillkännagivandet	公表	tillkännagivande	V	N;NOM;DEF;NEUT;SG
公表	tillkännagivande	公表	tillkännagivande	V	ADJ;NOM;PRS;V.PTCP
公表	meddelande	公表	meddelande	V	N;NOM;INDF;NEUT;SG
公表	offentliggörande	公表	offentliggörande	V	N;NOM;INDF;NEUT;SG
公表	publikation	公表	publikation	V	N;NOM;INDF;MASC+FEM;SG
公表	publicering	公表	publicering	V	N;NOM;INDF;MASC+FEM;SG
大島	oshima	大島	oshim	PROPN	PROPN;NOM
任意	frivilliga	任意	frivillig	N	ADJ;NOM;PL
任意	frivilligt	任意	frivillig	N	ADV
任意	frivillig	任意	frivillig	N	ADJ;NOM;INDF;MASC+FEM;SG
任意	godtycklig	任意	godtycklig	N	ADJ;NOM;INDF;MASC+FEM;SG
任意	godtyckliga	任意	godtycklig	N	ADJ;NOM;PL
任意	godtyckligt	任意	godtycklig	N	ADJ;NOM;INDF;NEUT;SG
平安	heian	平安	heia	PROPN	N;NOM;INDF;MASC+FEM;SG
短い	kort	短い	kort	ADJ	ADV
短い	short	短い	short	ADJ	N;NOM;INDF;MASC+FEM;SG
ハム	hamm	ハム	hamm	PROPN	PROPN;NOM
ハム	skinka	ハム	skinka	PROPN	N;NOM;INDF;MASC+FEM;SG
ハム	ham	ハム	ham	PROPN	PROPN;NOM
ハム	skinka	ハム	skinka	PROPN	N;NOM;INDF;MASC+FEM;SG
発達	utvecklingen	発達	utveckling	V	N;NOM;DEF;MASC+FEM;SG
発達	utveckling	発達	utveckling	V	N;NOM;INDF;MASC+FEM;SG
スポンサー	sponsrade	スポンサー	sponsrad	N	ADJ;NOM;PL;PST;V.PTCP
スポンサー	sponsra	スポンサー	sponsra	N	V;IMP;FIN;ACT
スポンサー	medverkande	スポンサー	medverkande	N	ADJ;NOM;PRS;V.PTCP
スポンサー	sponsrar	スポンサー	sponsra	N	V;IND;PRS;FIN;ACT
ドイツ語	tysk	ドイツ語	tysk	N	ADJ;NOM;INDF;MASC+FEM;SG
ドイツ語	tyskt	ドイツ語	tysk	N	ADJ;NOM;INDF;NEUT;SG
メトロ	tunnelbana	メトロ	tunnelbana	PROPN	N;NOM;INDF;MASC+FEM;SG
メトロ	metro	メトロ	metro	PROPN	N;NOM;INDF;MASC+FEM;SG
有限	ändliga	有限	ändlig	N	ADJ;NOM;PL
ピーター	petrus	ピーター	petrus	PROPN	PROPN;NOM
ピーター	peter	ピーター	peter	PROPN	N;NOM;INDF;MASC+FEM;SG
福山	fukuyama	福山	fukuy	PROPN	PROPN;NOM
フロント	främre	フロント	främra	N	ADJ;NOM;CMPR
フロント	fram	フロント	fram	N	ADV
再	återuppbygga	再	återuppbygga	N	V;IMP;FIN;ACT
再	rekonstruera	再	rekonstruera	N	V;IMP;FIN;ACT
再	ombyggda	再	ombyggd	N	ADJ;NOM;PL;PST;V.PTCP
ブラウン	bruna	ブラウン	brun	N	ADJ;NOM;PL
ブラウン	brunt	ブラウン	brunt	N	ADJ;NOM;INDF;NEUT;SG
ブラウン	brown	ブラウン	brown	N	PROPN;NOM
ブラウン	braun	ブラウン	braun	N	PROPN;NOM
ブラウン	browne	ブラウン	bro	N	PROPN;NOM
オス	manliga	オス	manlig	N	ADJ;NOM;PL
オス	manligt	オス	manlig	N	ADJ;NOM;INDF;NEUT;SG
ニア	nia	ニア	ni	PROPN	N;NOM;INDF;MASC+FEM;SG
長谷川	hasegawa	長谷川	hasegaU	PROPN	N;NOM;INDF;MASC+FEM;SG
リニューアル	förnyat	リニューアル	förnya	N	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
織田	oda	織田	oda	PROPN	PROPN;NOM
ドライブ	köra	ドライブ	köra	N	V;IMP;FIN;ACT
ドライブ	kör	ドライブ	köra	N	V;IMP;FIN;ACT
イスラエル	israel	イスラエル	israel	PROPN	PROPN;NOM
クリス	kris	クリス	kris	PROPN	N;NOM;INDF;MASC+FEM;SG
暗殺	lönnmördare	暗殺	lönnmördare	V	N;NOM;INDF;MASC+FEM;PL
暗殺	yrkesmördare	暗殺	yrkesmördare	V	N;NOM;INDF;MASC+FEM;SG
暗殺	lönnmord	暗殺	lönnmord	V	N;NOM;INDF;NEUT;SG
暗殺	lönnmord	暗殺	lönnmord	V	N;NOM;INDF;NEUT;SG
チャン	chang	チャン	chang	PROPN	N;NOM;INDF;MASC+FEM;SG
チャン	chan	チャン	chan	PROPN	N;NOM;INDF;MASC+FEM;SG
近藤	kondo	近藤	kondo	PROPN	PROPN;NOM
斎藤	sait	斎藤	sait	PROPN	N;NOM;INDF;MASC+FEM;SG
斎藤	saito	斎藤	saito	PROPN	PROPN;NOM
立候補	kandidera	立候補	kandidera	N	V;IMP;FIN;ACT
武蔵	musashi	武蔵	musashi	PROPN	N;NOM;INDF;MASC+FEM;SG
手段	betyder	手段	betyda	N	V;IND;PRS;FIN;ACT
手段	innebär	手段	innebära	N	V;IND;PRS;FIN;ACT
特典	förmåner	特典	förmån	V	N;NOM;INDF;MASC+FEM;PL
措置	åtgärder	措置	åtgärd	V	N;NOM;INDF;MASC+FEM;PL
クール	coolt	クール	coolt	N	ADJ;NOM;INDF;NEUT;SG
約束	löfte	約束	löfte	V	N;NOM;INDF;NEUT;SG
リオ	rio	リオ	rio	PROPN	N;NOM;INDF;NEUT;SG
ラウンド	avrunda	ラウンド	avrunda	N	V;IMP;FIN;ACT
ラウンド	rund	ラウンド	rund	N	ADJ;NOM;INDF;MASC+FEM;SG
ラウンド	runt	ラウンド	runt	N	ADV
ラウンド	runda	ラウンド	rund	N	ADJ;NOM;PL
リス	ekorre	リス	ekorr	PROPN	N;NOM;INDF;MASC+FEM;SG
リス	rhys	リス	rhys	PROPN	PROPN;NOM
リス	ekorrar	リス	ekorra	PROPN	N;NOM;INDF;MASC+FEM;PL
ベルギー	belgien	ベルギー	belgien	PROPN	PROPN;NOM
ベルギー	belgiska	ベルギー	belgisk	PROPN	ADJ;NOM;PL
ベルギー	belgare	ベルギー	belgare	PROPN	N;NOM;INDF;MASC+FEM;PL
ベルギー	belgisk	ベルギー	belgisk	PROPN	ADJ;NOM;INDF;MASC+FEM;SG
ベルギー	belgiskt	ベルギー	belgisk	PROPN	ADJ;NOM;INDF;NEUT;SG
上陸	landning	上陸	landning	V	N;NOM;INDF;MASC+FEM;SG
上陸	landing	上陸	landing	V	N;NOM;INDF;MASC+FEM;SG
西村	nishimura	西村	nishimur	PROPN	N;NOM;INDF;MASC+FEM;SG
感染	infektioner	感染	infektion	V	N;NOM;INDF;MASC+FEM;PL
感染	infektion	感染	infektion	V	N;NOM;INDF;MASC+FEM;SG
若い	young	若い	young	ADJ	N;NOM;INDF;MASC+FEM;SG
ブルース	blues	ブルース	blues	PROPN	N;NOM;INDF;MASC+FEM;SG
最強	starkaste	最強	stark	N	ADJ;NOM;DEF;RL
最強	starkast	最強	stark	N	ADJ;NOM;INDF;RL
承認	accepterande	承認	accepterande	V	ADJ;NOM;PRS;V.PTCP
承認	acceptans	承認	acceptans	V	N;NOM;INDF;MASC+FEM;SG
承認	godkännande	承認	godkännande	V	N;NOM;INDF;NEUT;SG
承認	godkännandet	承認	godkännande	V	N;NOM;DEF;NEUT;SG
フライ	fly	フライ	fly	N	V;IMP;FIN;ACT
フライ	flyger	フライ	flyga	N	V;IND;PRS;FIN;ACT
フライ	flyga	フライ	flyga	N	V;IMP;FIN;ACT
フライ	fry	フライ	fry	N	PROPN;NOM
藤田	fujita	藤田	fujit	PROPN	N;NOM;INDF;MASC+FEM;SG
スピード	växlad	スピード	växla	N	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
水戸	mito	水戸	mito	PROPN	PROPN;NOM
阿部	abe	阿部	abe	PROPN	PROPN;NOM
アシスタント	assisterande	アシスタント	assistera	N	ADJ;NOM;PRS;V.PTCP
半分	halvt	半分	halv	N	ADJ;NOM;INDF;NEUT;SG
半分	halva	半分	halv	N	ADJ;NOM;DEF;SG
半分	halv	半分	halv	N	ADJ;NOM;INDF;MASC+FEM;SG
指示	instruktioner	指示	instruktion	V	N;NOM;INDF;MASC+FEM;PL
指示	anvisning	指示	anvisning	V	N;NOM;INDF;MASC+FEM;SG
指示	instruktion	指示	instruktion	V	N;NOM;INDF;MASC+FEM;SG
指示	instruktioner	指示	instruktion	V	N;NOM;INDF;MASC+FEM;PL
指示	anvisningar	指示	anvisning	V	N;NOM;INDF;MASC+FEM;PL
予想	förmodan	予想	förmodan	V	N;NOM;INDF;MASC+FEM;SG
予想	gissningar	予想	gissning	V	N;NOM;INDF;MASC+FEM;PL
答え	svar	答える	svar	V	N;NOM;INDF;NEUT;SG
イカ	bläckfisk	イカ	bläckfisk		N;NOM;INDF;MASC+FEM;SG
財政	finansiera	財政	finansiera	N	V;IMP;FIN;ACT
財政	finansierar	財政	finansiera	N	V;IND;PRS;FIN;ACT
浜松	hamamatsu	浜松	hamamatsu	PROPN	N;NOM;INDF;MASC+FEM;SG
カス	cass	カス	cass	N	PROPN;NOM
十字	korsa	十字	korsa	N	V;IMP;FIN;ACT
ハード	jobbigt	ハード	jobbig	N	ADJ;NOM;INDF;NEUT;SG
ハード	hård	ハード	hård	N	ADJ;NOM;INDF;MASC+FEM;SG
ハード	svårt	ハード	svår	N	ADJ;NOM;INDF;NEUT;SG
ハード	hårda	ハード	hård	N	ADJ;NOM;PL
ハード	hårt	ハード	hård	N	ADV
さいたま	saitama	さいたま	saitam	PROPN	PROPN;NOM
教皇	påve	教皇	påve	N	PROPN;NOM
教皇	pope	教皇	pope	N	PROPN;NOM
任命	förordnande	任命	förordnande	V	ADJ;NOM;PRS;V.PTCP
任命	möte	任命	möte	V	N;NOM;INDF;NEUT;SG
任命	utnämning	任命	utnämning	V	N;NOM;INDF;MASC+FEM;SG
任命	tillsättning	任命	tillsättning	V	N;NOM;INDF;MASC+FEM;SG
ドラム	trummande	ドラム	trummande	N	ADJ;NOM;PRS;V.PTCP
悪い	bad	悪い	be	ADJ	V;IMP;FIN;ACT
ヤード	yards	ヤード	yard	N	PROPN;NOM
足利	ashikaga	足利	ashikag	PROPN	PROPN;NOM
恐れ	fruktan	恐れる	fruktan	V	N;NOM;INDF;MASC+FEM;SG
