que	das	que	der	CONJ	PRO;NOM;NEUT;SG
james	jakob	jama	jakob	PROPN	PROPN;NOM;MASC;SG
james	james	jama	james	PROPN	PROPN;NOM;MASC;SG
cançons	liedern	cançó	liedern	N;FEM;PL	V;NFIN
cançons	stücke	cançó	stücken	N;FEM;PL	
piano	piano	piano	piano	N;MASC;SG	
piano	flügel	piano	flügeln	N;MASC;SG	ADJ
maría	maría	maría	maría		PROPN;SG
maría	mary	maría	mary		PROPN;NOM;SG
maría	maria	maría	maria		PROPN;NOM;FEM;SG
posterior	hinten	posterior	hinten	ADJ;SG	ADV
temes	themenbereiche	tema	themenbereich	N;MASC;PL	ADJ;NOM;FEM;PL
temes	themen	tema	them	N;MASC;PL	V;FIN
temes	themenbereiche	tema	themenbereich	N;MASC;PL	ADJ;NOM;FEM;PL
temes	themen	tema	them	N;MASC;PL	V;FIN
fets	fakten	fet	fakten	ADJ;MASC;PL;V.PTCP	V;NFIN
funcions	funktion	funció	Funktion	N;FEM;PL	N;SG
funcions	funktionen	funció	funktionen	N;FEM;PL	V;NFIN
funcions	funktionsumfang	funció	funktionsumfang	N;FEM;PL	ADJ
economia	wirtschaft	economia	wirtschaft	N;FEM;SG	
economia	volkswirtschaft	economia	volkswirtschaft	N;FEM;SG	ADJ
matrimoni	heirat	matrimoni	heirat	N;MASC;SG	
matrimoni	ehe	matrimoni	ehe	N;MASC;SG	
matrimoni	eheschließung	matrimoni	eheschließung	N;MASC;SG	ADJ
matrimoni	heiraten	matrimoni	heiraten	N;MASC;SG	V;NFIN
independent	unabhängige	independent	unabhängig	ADJ;SG	ADJ;NOM;FEM;PL
independent	selbständige	independent	selbständig	ADJ;SG	ADJ;NOM;FEM;PL
treballs	jobs	treball	jobs	N;MASC;PL	
treballs	arbeitsplätze	treball	arbeitsplatz	N;MASC;PL	ADJ;NOM;FEM;PL
idea	vorstellung	idea	vorstellung	N;FEM;SG	ADJ;SG
tradició	überlieferung	tradició	überlieferung	N;FEM;SG	ADJ;SG
tradició	tradition	tradició	tradition	N;FEM;SG	ADJ
tradició	traditionen	tradició	tradition	N;FEM;SG	V;NFIN
federació	verband	federació	verbinden	N;FEM;SG	
federació	föderation	federació	Föderation	N;FEM;SG	ADJ
charles	charles	charla	charles		PROPN;NOM;MASC;SG
charles	karl	charla	karlen		PROPN;NOM;MASC;SG
escolars	schulkinder	escolar	schulkind	N;PL	ADJ
escolars	schülerinnen	escolar	schülerin	N;PL	ADJ;PL
actriu	schauspielerin	actriu	schauspielerin	N;FEM;SG	ADJ
actriu	schauspielerinnen	actriu	schauspielerinnen	N;FEM;SG	N;NOM;FEM;PL
formant	bilden	formar	bilden	V;V.MSDR	V;NFIN
formant	umformung	formar	umformung	V;V.MSDR	N;NOM;FEM;SG
formant	formgebung	formar	Formgebung	V;V.MSDR	ADJ
inc	ag	inc	ag	PROPN	PROPN;NOM;FEM;SG
inc	inc	inc	inc	PROPN	
mercat	markt	mercat	marken	N;MASC;SG	ADV
mercat	marktplatz	mercat	marktplatz	N;MASC;SG	ADJ
mercat	markt	mercat	marken	N;MASC;SG	ADV
evitar	vermeiden	evitar	vermeiden	V;NFIN	V;NFIN
evitar	vermeidung	evitar	vermeidung	V;NFIN	N
evitar	meiden	evitar	meiden	V;NFIN	V;NFIN
grau	grade	grau	grad	N;MASC;SG	
grau	klasse	grau	klasse	N;MASC;SG	ADJ
grau	grad	grau	grad	N;MASC;SG	
grau	besoldungsgruppe	grau	besoldungsgruppe	N;MASC;SG	ADJ
grau	grau	grau	grau	N;MASC;SG	ADJ
grau	grad	grau	grad	N;MASC;SG	
compte	rechnung	compte	rechnung		PROPN;SG
compte	konto	compte	konto		N;NOM;SG
compte	account	compte	account		N;SG
compte	benutzerkonto	compte	benutzerkonto		ADJ
sector	branche	sector	branch	N;MASC;SG	
sector	bereich	sector	bereich	N;MASC;SG	ADV
sector	sektoren	sector	sektoren	N;MASC;SG	N;PL
creat	geschaffen	creat	schaffen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
creat	erzeugt	creat	erzeugen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
creat	erstellt	creat	erstellen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
creat	erschaffen	creat	erschaffen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
creat	erstellte	creat	erstellt	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
nit	übernachtung	nit	übernachtung		ADJ
nit	nächte	nit	nah		ADJ
nit	nacht	nit	nacht		N
nit	nachtleben	nit	nachtleben		V;NFIN
nit	nachts	nit	nachts		ADV
llac	see	llac	see	N;MASC;SG	
llac	lake	llac	laken	N;MASC;SG	PROPN;SG
favor	begünstigen	favor	begünstigen		V;NFIN
motiu	grund	motiu	grund	N;MASC;SG	ADV
motiu	vernunft	motiu	vernunft	N;MASC;SG	
ajuda	hilfe	ajudar	helfen	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
ajuda	help	ajudar	help	V;IND;SG;3;PRS;FIN	PROPN
condicions	nutzungsbedingungen	condició	nutzungsbedingung	N;FEM;PL	V
condicions	konditionen	condició	kondition	N;FEM;PL	V;NFIN
condicions	begriffe	condició	begreifen	N;FEM;PL	ADJ
condicions	bedingungen	condició	bedingung	N;FEM;PL	V;NFIN
generals	generäle	general	general	ADJ;PL	N;NOM;FEM;PL
generals	generals	general	generals	ADJ;PL	
dur	harten	dur	hart		ADJ
dur	schwer	dur	schwer		ADJ
dur	hard	dur	hard		PROPN
dur	hart	dur	hart		ADJ
dur	schwierig	dur	schwierig		ADJ
comú	gemeinsame	comú	gemeinsam	ADJ;MASC;SG	ADJ;NOM;FEM;PL
efecte	effekte	efecte	effekt	N;MASC;SG	N;NOM;PL
efecte	auswirkungen	efecte	auswirkingen	N;MASC;SG	V;NFIN
americà	amerikanische	americà	amerikanisch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
americà	amerikanischen	americà	amerikanisch	ADJ;MASC;SG	ADJ;NOM;PL
paraula	wortes	paraula	wort	V;IND;SG;3;PRS;FIN	N;NOM;NEUT;SG
paraula	wort	paraula	wort	V;IND;SG;3;PRS;FIN	N;NOM;NEUT;SG
donat	donat	donat	donat	ADJ;MASC;SG;V.PTCP	PROPN;NOM;MASC;SG
entitat	körperschaft	entitat	körperschaft	N;FEM;SG	ADJ
muntanyes	berge	muntanya	bergen	N;FEM;PL	
muntanyes	bergwelt	muntanya	bergwelen	N;FEM;PL	V;IND;SG;3;PRS;FIN
tradicional	traditionellen	tradicional	traditionell	ADJ;SG	ADJ;NOM;MASC;PL
tradicional	traditionelle	tradicional	traditionell	ADJ;SG	ADJ;NOM;FEM;PL
sanitaris	toiletten	sanitari	toilent	ADJ;MASC;PL	V;NFIN
poeta	poet	poeta	poet	N;SG	PROPN
poeta	dichter	poeta	dicht	N;SG	ADJ
poeta	dichterin	poeta	dichterin	N;SG	ADJ;NOM;FEM;SG
poeta	lyriker	poeta	lyrik	N;SG	ADJ
net	net	net	Net	ADJ;MASC;SG	
net	netz	net	netz	ADJ;MASC;SG	
net	netto	net	netto	ADJ;MASC;SG	
guillem	william	guillar	william	N;MASC;SG	PROPN;NOM;MASC;SG
guillem	wilhelm	guillar	wilhelm	N;MASC;SG	PROPN;NOM;MASC;SG
propietat	grundstück	propietat	grundstücken	N;FEM;SG	
propietat	eigenschaft	propietat	eigenschaft	N;FEM;SG	ADJ
propietat	immobilien	propietat	immobilie	N;FEM;SG	
propietat	immobilie	propietat	immobilie	N;FEM;SG	ADJ
propietat	eigentum	propietat	eigentum	N;FEM;SG	ADJ
canvis	änderung	canvi	änderung	N;MASC;PL	N;NOM;FEM;SG
canvis	veränderungen	canvi	veränderung	N;MASC;PL	V;NFIN
canvis	änderungen	canvi	änderung	N;MASC;PL	V;NFIN
composició	zusammensetzung	composició	zusammensetzung	N;FEM;SG	V;FIN
composició	komposition	composició	komposition	N;FEM;SG	ADJ
freshwater	binnengewässer	freshwater	binnengewässer	N;SG	ADJ
freshwater	süßwasser	freshwater	süßwasser	N;SG	ADJ
frontera	border	frontera	border	N;FEM;SG	
frontera	grenze	frontera	grenze	N;FEM;SG	ADJ
frontera	umrandung	frontera	umrandung	N;FEM;SG	ADJ
frontera	grenzgebiet	frontera	grenzgebieten	N;FEM;SG	ADJ
històric	historische	històric	historisch	ADJ;MASC;SG	ADJ;NOM;FEM;PL
egipte	ägypten	egipte	ägypten		PROPN;NOM
pocs	paar	poc	paar	PRO;MASC;PL	ADV
pocs	wenige	poc	wenig	PRO;MASC;PL	ADJ;NOM;INDF;PL
pocs	wenigen	poc	wenig	PRO;MASC;PL	ADJ;ACC;INDF;PL
conèixer	treffen	conèixer	treffen	V;NFIN	V;NFIN
conèixer	kennenlernen	conèixer	kennenlernen	V;NFIN	V;NFIN
conèixer	erfüllen	conèixer	erfüllen	V;NFIN	V;NFIN
conèixer	begegnen	conèixer	begegnen	V;NFIN	V;NFIN
escrit	schriftliche	escrit	schriftlich	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
escrit	geschrieben	escrit	schreiben	ADJ;MASC;SG;V.PTCP	V;V.PTCP
escrit	geschriebene	escrit	geschrieben	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
edicions	änderungen	edició	änderung	N;FEM;PL	V;NFIN
diferent	verschiedenen	diferent	verschieden	ADJ;SG	ADJ;NOM;PL
diferent	unterschiedliche	diferent	unterschiedlich	ADJ;SG	ADJ;NOM;FEM;PL
diferent	verschiedene	diferent	verschieden	ADJ;SG	ADJ;NOM;FEM;PL
trobat	gefunden	trobar	finden	ADJ;MASC;SG;V.PTCP	V;V.PTCP
trobat	fanden	trobar	finden	ADJ;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN
trobat	fand	trobar	finden	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
escala	waage	escala	waage	N;FEM;SG	
escala	skalieren	escala	skalieren	N;FEM;SG	V;NFIN
escala	maßstab	escala	maßsteben	N;FEM;SG	ADV
george	coco	george	coco	PROPN	PROPN;NOM;MASC;SG
george	georg	george	georgen	PROPN	PROPN;NOM;MASC;SG
george	george	george	george	PROPN	PROPN;NOM;MASC;SG
bretanya	bretagne	bretanya	bretagne	ADJ;FEM;SG	PROPN;NOM;FEM;SG
bretanya	brittany	bretanya	brittany	ADJ;FEM;SG	PROPN;SG
vuit	eight	vuit	eighen	NUM;PL	ADJ
passat	frühere	passat	früh	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
passat	vergangene	passat	vergangen	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
revolució	revolutionen	revolució	revolution	N;FEM;SG	N;NOM;PL
coberta	deck	cobert	deck	ADJ;FEM;SG;V.PTCP	
competició	wettbewerb	competició	wettbewerb	N;FEM;SG	ADV
indústria	wirtschaft	indústria	wirtschaft	N;FEM;SG	
indústria	branchen	indústria	branchen	N;FEM;SG	N;PL
arquitectura	architektur	arquitectura	architektur	N;FEM;SG	PROPN
luis	luis	luis	luis	PROPN	PROPN;NOM;MASC;SG
peu	foot	peu	foot		PROPN;NOM;SG
peu	fuß	peu	faß		ADJ
peu	fuss	peu	fassen		
agrícola	landwirtschaftlichen	agrícola	landwirtschaftlich	ADJ;SG	ADJ;NOM;PL
agrícola	landwirtschaftliche	agrícola	landwirtschaftlich	ADJ;SG	ADJ;NOM;FEM;PL
locals	lokales	local	lokal	ADJ;PL	ADJ;NOM;NEUT;SG
gen	gene	gen	gen	N;MASC;SG	
gen	gen	gen	gen	N;MASC;SG	
gen	gens	gen	gens	N;MASC;SG	
utilitzat	gebraucht	utilitzat	brauchen|gebrauchen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
utilitzat	benutzt	utilitzat	benutzen	ADJ;MASC;SG;V.PTCP	V;V.PTCP
utilitzat	gebrauchte	utilitzat	gebraucht	ADJ;MASC;SG;V.PTCP	ADJ;NOM;FEM;PL
utilitzat	verwendete	utilitzat	verwenden	ADJ;MASC;SG;V.PTCP	V;IND;SG;3;PST;FIN
utilitzat	verwendet	utilitzat	verwenden	ADJ;MASC;SG;V.PTCP	V;V.PTCP
realitat	realitäten	realitat	realität		V;NFIN
realitat	realität	realitat	realität		ADJ
realitat	wirklichkeit	realitat	wirklichkeit		ADJ
armes	waffe	arma	waffen	N;FEM;PL	
armes	bewaffnung	arma	bewaffnung	N;FEM;PL	
armes	waffenhandel	arma	waffenhandel	N;FEM;PL	ADJ
armes	waffen	arma	waffen	N;FEM;PL	
armes	schusswaffen	arma	schußwaffen	N;FEM;PL	V;NFIN
armes	waffen	arma	waffen	N;FEM;PL	
quarta	viertens	quart	viertens	ADJ;FEM;SG	ADV
quarta	vierten	quart	viert	ADJ;FEM;SG	ADJ;NOM;MASC;PL
martí	marti	martí	marti		PROPN;NOM;SG
martí	martí	martí	martí		PROPN;NOM;SG
martí	martin	martí	martin		PROPN;NOM;MASC;SG
mica	glimmer	mica	glimmer	N;SG	ADJ
similar	ähnliche	similar	ähnlich	ADJ;SG	ADJ;NOM;FEM;PL
seguretat	sicherheits	seguretat	sicherheits	N;FEM;SG	ADJ
seguretat	sicherheitspolitik	seguretat	sicherheitspolitik	N;FEM;SG	ADJ
seguretat	arbeitssicherheit	seguretat	arbeitssicherheit	N;FEM;SG	ADJ
militars	militärischen	militar	militärisch	ADJ;PL	ADJ;ACC;SG
present	vorliegenden	present	vorliegend	ADJ;SG	V;NFIN
present	gegenwart	present	gegenwart	ADJ;SG	
present	präsentieren	present	präsentieren	ADJ;SG	V;NFIN
pes	gewichtung	pes	gewichtung		ADJ
pes	gewicht	pes	wechen		N;NOM;NEUT;SG
pes	gesamtgewicht	pes	samtgewicht		ADJ
edificis	gebäuden	edifici	gebäuden	N;MASC;PL	V;NFIN
edificis	bauwerke	edifici	bauwerk	N;MASC;PL	
edificis	gebäude	edifici	gebäude	N;MASC;PL	ADJ
camps	fields	camp	fields	N;MASC;PL	PROPN
camps	bereichen	camp	bereichen	N;MASC;PL	V;NFIN
camps	felder	camp	feld	N;MASC;PL	ADJ
autors	schriftsteller	autor	schriftsteller	N;MASC;PL	ADJ
autors	verfasser	autor	verfasser	N;MASC;PL	
autors	urheber	autor	urheber	N;MASC;PL	
autors	autoren	autor	autor	N;MASC;PL	
festa	feiern	festa	feiern	N;FEM;SG	V;NFIN
festa	feier	festa	feier	N;FEM;SG	
festa	party	festa	party	N;FEM;SG	PROPN
festa	partei	festa	partei	N;FEM;SG	
comissió	kommission	comissió	kommission	N;FEM;SG	
soviètica	sowjet	soviètic	sowjet	ADJ;FEM;SG	PROPN
soviètica	sowjetunion	soviètic	sowjetunion	ADJ;FEM;SG	PROPN;NOM;SG
soviètica	sowjetische	soviètic	sowjetisch	ADJ;FEM;SG	ADJ;NOM;FEM;PL
portugal	portugal	portugal	portugal	ADJ;SG	PROPN
exterior	abflüsse	exterior	abflüßen	ADJ;SG	
dirigir	regie	dirigir	Regie	V;NFIN	N;NOM;FEM;SG
canadà	kanada	canadà	kanada	ADJ;MASC;SG	PROPN;NOM;NEUT;SG
arxiu	archive	arxiu	archiv	N;MASC;SG	N;NOM;FEM;PL
arxiu	archivieren	arxiu	archivieren	N;MASC;SG	V;NFIN
arxiu	datei	arxiu	datei	N;MASC;SG	
arxiu	dateien	arxiu	datei	N;MASC;SG	V;NFIN
millors	feinste	millor	fein	ADJ;PL	ADJ;NOM;SG
millors	schönste	millor	schön	ADJ;PL	ADJ;NOM;FEM;SG
arribada	ankunftszeit	arribada	ankunftszeit	N;FEM;SG	ADJ
arribada	anreisen	arribada	anreisen	N;FEM;SG	V;NFIN
màxim	maximale	màxim	maximal	ADJ;MASC;SG	ADJ;NOM;FEM;PL
màxim	maximum	màxim	maximum	ADJ;MASC;SG	
línies	linien	línia	Linie	N;FEM;PL	
línies	lines	línia	line	N;FEM;PL	PROPN
àustria	österreich	àustria	österreich	N;FEM;SG	PROPN;SG
germans	brüdern	germà	brüdern	N;MASC;PL	
germans	brothers	germà	brothers	N;MASC;PL	PROPN;NOM;SG
objectes	objekten	objecte	objekt	N;MASC;PL	V;NFIN
marca	markierung	marcar	markierung	V;IND;SG;3;PRS;FIN	ADJ
marca	marke	marcar	marken	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
marca	mark	marcar	mark	V;IND;SG;3;PRS;FIN	PROPN
moderna	moderna	modern	moderna	ADJ;FEM;SG	PROPN;NOM;SG
artistes	künstlern	artista	künstlern	N;PL	
artistes	künstler	artista	künstler	N;PL	
entitats	körperschaften	entitat	körperschaft	N;FEM;PL	ADJ
fase	phase	fase	phase	N;FEM;SG	
amor	love	amor	love	N;MASC;SG	PROPN
amor	lieben	amor	lieben	N;MASC;SG	V;FIN
amor	liebe	amor	lieb	N;MASC;SG	PROPN;NOM;SG
amor	liebes	amor	lieb	N;MASC;SG	;NOM;SG
amor	liebste	amor	lieb	N;MASC;SG	ADJ
altitud	höhen	altitud	höhen		V;NFIN
ciències	naturwissenschaften	ciència	naturwissenschaft	N;FEM;PL	ADJ
ciències	wissenschaften	ciència	wissenschaft	N;FEM;PL	ADJ
ciències	wissenschaft	ciència	wissenschaft	N;FEM;PL	
ciències	naturwissenschaft	ciència	naturwissenschaft	N;FEM;PL	ADJ
pis	fußboden	pis	fußboden	N;MASC;SG	V;NFIN
pis	stockwerk	pis	stockwerk	N;MASC;SG	ADJ
pis	boden	pis	boden	N;MASC;SG	ADV
pis	geschoss	pis	geschossen	N;MASC;SG	ADJ
darrer	letzten	darrer	letzt	ADJ;MASC;SG	ADJ;PL
darrer	zuletzt	darrer	zuletzt	ADJ;MASC;SG	ADV
defunció	todes	defunció	tod	N;FEM;SG	
defunció	tode	defunció	toden	N;FEM;SG	ADV
defunció	tod	defunció	tod	N;FEM;SG	
hores	öffnungszeiten	hora	öffnungszeit		V;NFIN
hores	stunden	hora	stehen		V;NFIN
hores	betriebszeiten	hora	betriebszeiten		V;NFIN
cursa	wettrennen	cursa	wettrennen	N;FEM;SG	V;NFIN
cursa	rasse	cursa	rassen	N;FEM;SG	
cursa	rennen	cursa	rennen	N;FEM;SG	V;NFIN
cursa	race	cursa	race	N;FEM;SG	
doble	doppelte	doble	doppelt	ADJ;SG	ADJ;NOM;FEM;PL
doble	doppel	doble	doppel	ADJ;SG	
doble	verdoppeln	doble	verdoppeln	ADJ;SG	V;NFIN
àsia	asien	àsia	asie	N;FEM;SG	
anderson	anderson	andersor	anderson	PROPN	PROPN;NOM;MASC;SG
península	peninsula	península	peninsula		PROPN
península	halbinsel	península	halbinsel		ADJ
distància	abstand	distància	abstehen	N;FEM;SG	
distància	entfernung	distància	entfernung	N;FEM;SG	ADJ
distància	distanz	distància	distanz	N;FEM;SG	
distància	entfernungen	distància	entfernung	N;FEM;SG	V;V.PTCP
econòmica	wirtschaftlichen	econòmic	wirtschaftlich	ADJ;FEM;SG	ADJ;NOM;MASC;PL
econòmica	wirtschaftliche	econòmic	wirtschaftlich	ADJ;FEM;SG	ADJ;NOM;FEM;PL
econòmica	wirtschafts	econòmic	wirtschafts	ADJ;FEM;SG	PROPN
tarragona	tarragona	tarragona	tarragona		PROPN;NOM;SG
oscar	oscar	oscar	oscar	N;MASC;SG	PROPN;NOM;MASC;SG
oscar	oskar	oscar	oskar	N;MASC;SG	PROPN;NOM;MASC;SG
traducció	übersetzung	traducció	übersetzung	N;FEM;SG	ADJ
traducció	übersetzer	traducció	übersetzer	N;FEM;SG	ADJ
traducció	übersetzen	traducció	übersetzen	N;FEM;SG	V;NFIN
traducció	übersetzungen	traducció	übersetzingen	N;FEM;SG	V;NFIN
termes	termes	terme	term	N;MASC;PL	
termes	nutzungsbedingungen	terme	nutzungsbedingung	N;MASC;PL	V
termes	konditionen	terme	kondition	N;MASC;PL	V;NFIN
termes	begriffe	terme	begreifen	N;MASC;PL	ADJ
termes	bedingungen	terme	bedingung	N;MASC;PL	V;NFIN
joves	jung	jove	jung	N;PL	ADJ
joves	jungen	jove	jung	N;PL	ADJ
joves	jugend	jove	jugend	N;PL	ADJ
joves	junge	jove	jung	N;PL	ADJ;NOM;FEM;PL
normal	normale	normal	normal	ADJ;SG	ADJ;NOM;FEM;PL
felip	philip	felip	philip		PROPN;NOM;MASC;SG
felip	philipp	felip	philipp		PROPN;NOM;MASC;SG
hostatgeria	hospiz	hostatgeria	hospiz	N;FEM;SG	PROPN;SG
botiga	shop	botiga	shop	N;FEM;SG	
botiga	einkaufen	botiga	einkaufen	N;FEM;SG	V;NFIN
botiga	speichern	botiga	speichern	N;FEM;SG	V;NFIN
botiga	laden	botiga	laden	N;FEM;SG	V;NFIN
richard	richard	richard	richard	PROPN	PROPN;NOM;MASC;SG
tropical	tropen	tropical	tropen	ADJ;SG	
tropical	tropical	tropical	tropical	ADJ;SG	
tropical	tropische	tropical	tropisch	ADJ;SG	ADJ;NOM;FEM;PL
puig	puig	puig	puigen	N;MASC;SG	PROPN;NOM;SG
vots	abstimmung	vot	abstimmung	N;MASC;PL	N;NOM;FEM;SG
vots	stimmen	vot	stimmen	N;MASC;PL	V;NFIN
llarga	lange	llarg	lange	ADJ;FEM;SG	ADV
llarga	long	llarg	long	ADJ;FEM;SG	PROPN
destaca	highlights	destacar	highlights	V;IND;SG;3;PRS;FIN	PROPN
destaca	höhepunkte	destacar	höhepunkt	V;IND;SG;3;PRS;FIN	ADJ;NOM;SG
destaca	schwerpunkte	destacar	schwerpunkt	V;IND;SG;3;PRS;FIN	ADJ;SG
regions	regionen	regió	regionen	N;FEM;PL	V;NFIN
taula	tisch	taula	tischen	V;IND;SG;3;PRS;FIN	ADJ
taula	tabelle	taula	tabell	V;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
jesús	jesu	jesús	jesu		PROPN;NOM;MASC;SG
jesús	jesus	jesús	jesus		PROPN;NOM;MASC;SG
industrial	industrieanlagen	industrial	industrieanlagen	ADJ;SG	N;NOM;FEM;PL
industrial	industrielle	industrial	industriell	ADJ;SG	ADJ;NOM;FEM;PL
industrial	industriellen	industrial	industriell	ADJ;SG	ADJ;PL
industrial	industrie	industrial	industrie	ADJ;SG	N;NOM;FEM;SG
física	physik	físic	physik	ADJ;FEM;SG	
element	element	element	element	N;MASC;SG	ADJ
pàgines	seiten	pàgina	seiten	N;FEM;PL	V;NFIN
ferro	eiserne	ferro	eisern		ADJ;NOM;FEM;PL
artista	maler	artista	maler	N;SG	ADJ
artista	künstlerinnen	artista	künstlerinnen	N;SG	N;NOM;PL
artista	künstler	artista	künstler	N;SG	
artista	künstlerin	artista	künstlerin	N;SG	PROPN;NOM;SG
mida	grösse	mida	groß	N;FEM;SG	
enciclopèdia	enzyklopädie	enciclopèdia	enzyklopädie		N;NOM;FEM;SG
secretari	sekretärin	secretari	sekretärin	N;MASC;SG	ADJ
secretari	generalsekretär	secretari	generalsekretär	N;MASC;SG	ADJ
socials	soziales	social	sozial	ADJ;PL	ADJ;NOM;NEUT;SG
objecte	gegenstand	objecte	gegenstehen	N;MASC;SG	ADJ
objecte	objekt	objecte	objekt	N;MASC;SG	
objecte	objekte	objecte	objeken	N;MASC;SG	N;NOM;NEUT;PL
directament	unmittelbar	directament	unmittelbar	ADV	ADJ
directament	direkt	directament	direkt	ADV	ADJ
esposa	gemahlin	esposar	gemahlin	N;FEM;SG	
esposa	weib	esposar	weib	N;FEM;SG	
albert	albert	albert	albern		PROPN;SG
albert	albrecht	albert	albrecht		PROPN
materials	baustoffe	material	baustoff	N;MASC;PL	
materials	materialien	material	materialien	N;MASC;PL	V;NFIN
materials	werkstoffe	material	werkstoff	N;MASC;PL	
roca	rockmusik	roca	rockmusik	N;FEM;SG	ADJ
roca	rock	roca	rock	N;FEM;SG	
roca	gestein	roca	gestein	N;FEM;SG	
roca	felsen	roca	felsen	N;FEM;SG	V;NFIN
notes	notizen	nota	notiz	N;FEM;PL	V;NFIN
notes	anmerkungen	nota	anmerkingen	N;FEM;PL	V;NFIN
notes	bemerkungen	nota	bemerkungen	N;FEM;PL	V;NFIN
marina	marina	marina	marina		PROPN;NOM;SG
salvador	salvador	salvador	salvador		PROPN
usuari	verwender	usuari	verwender	N;MASC;SG	
usuari	anwender	usuari	anwender	N;MASC;SG	ADJ
usuari	nutzer	usuari	nutzer	N;MASC;SG	
usuari	benutzer	usuari	benutzer	N;MASC;SG	ADJ
cort	cort	cort	cort		PROPN;NOM;SG
cort	gerichtshofes	cort	gerichtshofes		ADJ;NOM;NEUT;SG
cort	gerichtshof	cort	gerichtshof		PROPN
cort	gericht	cort	ringen		N;NOM;SG
plata	silberne	plata	silbern		ADJ;NOM;FEM;PL
plata	silver	plata	silver		PROPN
comandant	kommandanten	comandant	kommandant		V;IND;PL;3;PST;FIN
comandant	kommandeur	comandant	kommandeur		N;SG
comandant	kommandant	comandant	kommandant		ADJ
comandant	commander	comandant	commander		PROPN
hivern	wintersaison	hivern	wintersaison	N;MASC;SG	ADJ
paraules	worte	paraula	wort	N;FEM;PL	
paraules	wörter	paraula	wört	N;FEM;PL	
paraules	worten	paraula	worten	N;FEM;PL	V;NFIN
temperatura	temperaturen	temperatura	temperatur	N;FEM;SG	V;NFIN
temperatura	temperaturbereich	temperatura	temperaturbereich	N;FEM;SG	ADJ
temperatura	temperatur	temperatura	temperatur	N;FEM;SG	
temperatura	wassertemperatur	temperatura	wassertemperatur	N;FEM;SG	ADJ
romans	römer	romà	rom	ADJ;MASC;PL	
romans	römern	romà	römern	ADJ;MASC;PL	
contingut	inhalt	contingut	inhalt	N;MASC;SG	
contingut	inhalten	contingut	inhalt	N;MASC;SG	V;NFIN
contingut	gehalt	contingut	halten	N;MASC;SG	
lleida	lleida	lleida	lleida		PROPN;NOM;SG
suïssa	schweiz	suís	Schweiz	ADJ;FEM;SG	PROPN;SG
evolució	evolution	evolució	evolution	N;FEM;SG	PROPN
evolució	entwicklungen	evolució	entwicklung	N;FEM;SG	V;NFIN
representació	rendering	representació	rendering	N;FEM;SG	ADJ
representació	repräsentation	representació	Repräsentation	N;FEM;SG	ADJ
representació	vertretungen	representació	vertretungen	N;FEM;SG	N;NOM;FEM;PL
comandament	befehl	comandament	befehl		N;ACC;MASC;SG
comandament	kommando	comandament	kommando		N;NOM;NEUT;SG
comandament	befehlen	comandament	befehlen		V;NFIN
vora	rand	vora	rinden		ADV
vora	kante	vora	kanten		ADJ
vora	kanten	vora	kanten		V;NFIN
vora	grenze	vora	grenze		ADJ
vora	umrandung	vora	umrandung		ADJ
vora	grenzgebiet	vora	grenzgebieten		ADJ
vallès	vallès	vallès	vallès	N;MASC;SG	PROPN;NOM;MASC;SG
cantant	sängerin	cantant	sängerin	N;SG	ADJ
cantant	singer	cantant	singer	N;SG	PROPN;SG
cantant	sänger	cantant	sang	N;SG	ADJ
cantant	gesang	cantant	gesingen	N;SG	ADJ
cantant	gesungen	cantant	singen	N;SG	V;V.PTCP
cantant	singt	cantant	singen	N;SG	V;IND;SG;3;PRS;FIN
cantant	singen	cantant	singen	N;SG	V;NFIN
existència	existieren	existència	existieren	N;FEM;SG	V;NFIN
existència	bestehen	existència	bestehen	N;FEM;SG	V;NFIN
existència	existenz	existència	existenz	N;FEM;SG	ADJ
existència	vorhandensein	existència	vorhandensein	N;FEM;SG	ADV
llibertat	meinungsfreiheit	llibertat	meinungsfreiheit	N;FEM;SG	ADJ
llibertat	freiheit	llibertat	freiheit	N;FEM;SG	
llibertat	freizügigkeit	llibertat	Freizügigkeit	N;FEM;SG	
llibertat	freiheiten	llibertat	freiheiten	N;FEM;SG	V;NFIN
llibertat	freiheit	llibertat	freiheit	N;FEM;SG	
llibertat	liberty	llibertat	liberty	N;FEM;SG	PROPN
plantilla	vorlagen	plantilla	vorliegen	N;FEM;SG	V;NFIN
