ύδατα	водах	ύδωρ	вода	N;NOM;NEUT;PL	N;INAN;ESS;FEM;PL
πέταξε	прилетели	πετώ	прилететь	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN;ACT
αριζόνα	аризона	αριζόνα	аризон	PROPN;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
τίτο	тито	τίτος	тито		ADV
αιγύπτιοι	египтяне	αιγύπτιος	египтянин	ADJ;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
ιόντων	ион	ιόντος	ион	N;GEN;NEUT;PL	N;INAN;NOM;MASC;SG
συντελεστής	оцените	συντελεστής	оценить	N;NOM;MASC;SG	V;PFV;IMP;PL;2;FIN;ACT
συντελεστής	фактором	συντελεστής	фактор	N;NOM;MASC;SG	N;INAN;INS;MASC;SG
μισά	половинки	μισό	половинка	ADV	N;INAN;NOM;FEM;PL
μισά	половины	μισό	половина	ADV	N;INAN;NOM;FEM;PL
μισά	половина	μισό	половина	ADV	N;INAN;NOM;FEM;SG
μισά	половину	μισό	половина	ADV	N;INAN;ACC;FEM;SG
διευθύνσεις	адресов	διεύθυνση	адрес	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
διευθύνσεις	управлений	διεύθυνση	управление	N;NOM;FEM;PL	N;INAN;GEN;NEUT;PL
επιβεβαιώθηκε	подтверждаю	επιβεβαιώνω	подтверждать	V;PFV;IND;SG;3;PST;FIN;PASS	V;IPFV;IND;SG;1;PRS;FIN;ACT
παλέρμο	палермо	παλέρμο	палермо	PROPN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
ρητορική	риторики	ρητορικός	риторика	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;PL
ποταμούς	реки	ποταμός	река	N;ACC;MASC;PL	N;INAN;NOM;FEM;PL
ποταμούς	рек	ποταμός	река	N;ACC;MASC;PL	N;INAN;GEN;FEM;PL
εβραϊκό	еврейские	εβραϊκός	еврейский	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
εβραϊκό	еврейских	εβραϊκός	еврейский	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
εβραϊκό	еврей	εβραϊκός	еврей	ADJ;NOM;NEUT;SG	N;ANIM;NOM;MASC;SG
εβραϊκό	евреи	εβραϊκός	еврей	ADJ;NOM;NEUT;SG	N;ANIM;NOM;MASC;PL
εβραϊκό	иврит	εβραϊκός	иврит	ADJ;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
δημιουργό	творец	δημιουργός	творец	N;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
δημιουργό	создатель	δημιουργός	создатель	N;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
θάνος	танос	θάνος	танос	N;NOM;MASC;SG	
φόρους	налоги	φόρος	налог	N;ACC;MASC;PL	N;INAN;NOM;MASC;PL
ακριβείς	точная	ακριβής	точный	N;NOM;FEM;PL	ADJ;NOM;FEM;SG
ακριβείς	точные	ακριβής	точный	N;NOM;FEM;PL	ADJ;NOM;PL
ακριβείς	точный	ακριβής	точный	N;NOM;FEM;PL	ADJ;NOM;MASC;SG
ακριβείς	точное	ακριβής	точный	N;NOM;FEM;PL	ADJ;NOM;NEUT;SG
ακριβείς	точные	ακριβής	точный	N;NOM;FEM;PL	ADJ;NOM;PL
ακριβείς	точная	ακριβής	точный	N;NOM;FEM;PL	ADJ;NOM;FEM;SG
ακριβείς	точный	ακριβής	точный	N;NOM;FEM;PL	ADJ;NOM;MASC;SG
ακριβείς	точной	ακριβής	точный	N;NOM;FEM;PL	ADJ;INS;FEM;SG
ευγενή	благородные	ευγενής	благородный	ADV	ADJ;NOM;PL
ευγενή	благородный	ευγενής	благородный	ADV	ADJ;NOM;MASC;SG
ευγενή	благородная	ευγενής	благородный	ADV	ADJ;NOM;FEM;SG
ευγενή	благородных	ευγενής	благородный	ADV	ADJ;GEN;PL
ουάσιγκτον	вашингтон	ουάσιγκτον	вашингтон		N;INAN;NOM;MASC;SG
πατέρες	отцов	πατέρα	отец	N;NOM;MASC;PL	N;ANIM;ACC;MASC;PL
γαλάζιο	синий	γαλάζιος	синий	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
γαλάζιο	blue	γαλάζιος	blue	N;NOM;NEUT;SG	PROPN
γαλάζιο	синие	γαλάζιος	синий	N;NOM;NEUT;SG	ADJ;NOM;PL
γαλάζιο	голубые	γαλάζιος	голубой	N;NOM;NEUT;SG	ADJ;NOM;PL
γαλάζιο	голубой	γαλάζιος	голубой	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
γαλάζιο	azure	γαλάζιος	azure	N;NOM;NEUT;SG	PROPN
πτώμα	body	πτώμα	body	N;NOM;NEUT;SG	PROPN
πτώμα	тела	πτώμα	тело	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
ερωμένη	хозяйка	ερώνω	хозяйка	V;PFV;NOM;FEM;SG;V.PTCP;PASS	N;ANIM;NOM;FEM;SG
ερωμένη	любовница	ερώνω	любовница	V;PFV;NOM;FEM;SG;V.PTCP;PASS	N;ANIM;NOM;FEM;SG
ερωμένη	госпожа	ερώνω	госпожа	V;PFV;NOM;FEM;SG;V.PTCP;PASS	N;ANIM;NOM;FEM;SG
ερωμένη	любовник	ερώνω	любовник	V;PFV;NOM;FEM;SG;V.PTCP;PASS	N;ANIM;NOM;MASC;SG
διασπορά	дисперсии	διασπορά	дисперсия	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
διασπορά	рассеивания	διασπορά	рассеивание	N;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
διασπορά	распространения	διασπορά	распространение	N;NOM;FEM;SG	N;INAN;GEN;NEUT;SG
καύση	сжечь	καύση	сжечь	N;NOM;FEM;SG	V;PFV;NFIN;ACT
καύση	гореть	καύση	гореть	N;NOM;FEM;SG	V;IPFV;NFIN;ACT
καύση	горит	καύση	гореть	N;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
λετονίας	латвия	λετονία	латвия	PROPN;GEN;FEM;SG	N;INAN;NOM;FEM;SG
λετονίας	латвии	λετονία	латвия	PROPN;GEN;FEM;SG	N;INAN;NOM;FEM;PL
υπόγειο	подземные	υπόγειο	подземный	N;NOM;NEUT;SG	ADJ;NOM;PL
υπόγειο	подземный	υπόγειο	подземный	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
υπόγειο	подвале	υπόγειο	подвал	N;NOM;NEUT;SG	N;INAN;ESS;MASC;SG
αντίστροφο	обратное	αντίστροφος	обратный	N;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
αντίστροφο	обратная	αντίστροφος	обратный	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
αντίστροφο	вспять	αντίστροφος	вспять	N;NOM;NEUT;SG	ADV
αντίστροφο	обратная	αντίστροφος	обратный	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
αντίστροφο	обратный	αντίστροφος	обратный	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
αντίστροφο	обратное	αντίστροφος	обратный	N;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
ίντερνετ	интернет	ίντερνετ	интернет		N;INAN;NOM;MASC;SG
ίντερνετ	internet	ίντερνετ	internet		PROPN
πεκίνο	пекин	πεκίνο	пекин		N;INAN;NOM;MASC;SG
πεκίνο	пекинской	πεκίνο	пекинский		ADJ;INS;FEM;SG
κρύο	холодная	κρύο	холодный	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
κρύο	холодное	κρύο	холодный	N;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
κρύο	холодный	κρύο	холодный	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
κρύο	холодно	κρύο	холодный	N;NOM;NEUT;SG	ADJ;NEUT;SG
ψηφοφόροι	избиратели	ψηφοφόρος	избиратель	ADJ;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
ψηφοφόροι	избирателей	ψηφοφόρος	избиратель	ADJ;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
αντάντ	адад	αντάντ	адад		
φορώντας	ношение	φορώ	ношение	V;IPFV;V.CVB;ACT	N;INAN;NOM;NEUT;SG
τατζικιστάν	таджикистан	τατζικιστάν	таджикистан		N;INAN;NOM;MASC;SG
τατζικιστάν	таджикистана	τατζικιστάν	таджикистан		N;INAN;NOM;MASC;SG
σάιμον	симон	σάιμον	симон	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
σάιμον	саймон	σάιμον	саймон	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
ύπαιθρο	деревне	ύπαιθρο	деревня	N;ACC;FEM;SG	N;INAN;DAT;FEM;SG
χαλκό	меди	χαλκός	медь	N;NOM;NEUT;SG	N;INAN;GEN;FEM;SG
ουρουγουάης	уругвай	ουρουγουάος	уругвай	N;GEN;FEM;SG	N;INAN;NOM;MASC;SG
ουρουγουάης	уругвае	ουρουγουάος	уругвый	N;GEN;FEM;SG	N;INAN;NOM;MASC;SG
αποθήκες	складов	απόθηκα	склад	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
πλάσμα	плазмы	πλάσμα	плазма	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
ισλαμικό	исламские	ισλαμικός	исламский	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
φρούρια	крепостей	φρούριο	крепость	N;NOM;NEUT;PL	N;INAN;GEN;FEM;PL
δυνατά	громкий	δυνατός	громкий	ADV	ADJ;NOM;MASC;SG
πολωνοί	польская	πολωνός	польский	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;SG
πολωνοί	польши	πολωνός	польша	ADJ;NOM;MASC;PL	N;INAN;NOM;FEM;SG
πολωνοί	польский	πολωνός	польский	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;SG
πολωνοί	поляки	πολωνός	поляк	ADJ;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
πράσινοι	зелень	πράσινος	зелень	N;NOM;MASC;PL	N;INAN;NOM;FEM;SG
πράσινοι	зелёные	πράσινος	зеленый	N;NOM;MASC;PL	ADJ;NOM;PL
άξονες	осей	άξονας	ось	N;NOM;MASC;PL	N;INAN;GEN;FEM;PL
αυτοκινητόδρομος	автомагистрали	αυτοκινητόδρομος	автомагистраль	N;NOM;MASC;SG	N;INAN;NOM;FEM;PL
βίβλο	библию	βίβλος	библия	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
βίβλο	библии	βίβλος	библия	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
πιέτρο	пьетро	πιέτρο	пьетро		N;INAN;NOM;MASC;SG
μπρόντγουεϊ	бродвей	μπρόντγουεϊ	бродва		N;INAN;NOM;MASC;SG
κάθετη	вертикальные	κάθετος	вертикальный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
κάθετη	вертикальной	κάθετος	вертикальный	ADJ;NOM;FEM;SG	ADJ;INS;FEM;SG
κάθετη	вертикально	κάθετος	вертикально	ADJ;NOM;FEM;SG	ADV
κάθετη	вертикали	κάθετος	вертикаль	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;PL
βίκτωρ	виктор	βίκτωρ	виктор	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
βίκτωρ	виктор	βίκτωρ	виктор	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
πράσινα	зелёные	πράσινος	зеленый	ADV	ADJ;NOM;PL
πράσινα	зелень	πράσινος	зелень	ADV	N;INAN;NOM;FEM;SG
πράσινα	зелёный	πράσινος	зелёный	ADV	ADJ;NOM;MASC;SG
πράσινα	зелёная	πράσινος	зеленый	ADV	ADJ;NOM;FEM;SG
πράσινα	зеленый	πράσινος	зеленый	ADV	ADJ;NOM;MASC;SG
θιβέτ	тибетский	θιβέτ	тибетский		ADJ;NOM;MASC;SG
θιβέτ	тибет	θιβέτ	тибет		N;INAN;NOM;MASC;SG
υποσχέθηκε	обещал	υπόσχομαι	обещать	V;PFV;IND;SG;3;PST;FIN;PASS	V;IPFV;MASC;IND;SG;PST;FIN;ACT
υποσχέθηκε	пообещал	υπόσχομαι	пообещать	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;MASC;IND;SG;PST;FIN;ACT
υποσχέθηκε	обещала	υπόσχομαι	обещать	V;PFV;IND;SG;3;PST;FIN;PASS	V;IPFV;FEM;IND;SG;PST;FIN;ACT
υποσχέθηκε	обещали	υπόσχομαι	обещать	V;PFV;IND;SG;3;PST;FIN;PASS	V;IPFV;IND;PL;PST;FIN;ACT
σχεδιαστές	дизайнеров	σχεδιαστής	дизайнер	N;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
λευκορωσίας	белорусские	λευκορωσία	белорусский	N;GEN;FEM;SG	ADJ;NOM;PL
καλλιτεχνικές	художественная	καλλιτεχνικός	художественный	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
καλλιτεχνικές	художественных	καλλιτεχνικός	художественный	ADJ;NOM;FEM;PL	ADJ;GEN;PL
καλλιτεχνικές	художественный	καλλιτεχνικός	художественный	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
προσωπικός	личные	προσωπικός	личный	ADJ;NOM;MASC;SG	ADJ;NOM;PL
προσωπικός	личного	προσωπικός	личный	ADJ;NOM;MASC;SG	ADJ;GEN;MASC;SG
ακριβές	точная	ακριβής	точный	ADV	ADJ;NOM;FEM;SG
ακριβές	точные	ακριβής	точный	ADV	ADJ;NOM;PL
ακριβές	точный	ακριβής	точный	ADV	ADJ;NOM;MASC;SG
ακριβές	точное	ακριβής	точный	ADV	ADJ;NOM;NEUT;SG
ακριβές	точные	ακριβής	точный	ADV	ADJ;NOM;PL
ακριβές	точная	ακριβής	точный	ADV	ADJ;NOM;FEM;SG
ακριβές	точный	ακριβής	точный	ADV	ADJ;NOM;MASC;SG
ακριβές	точной	ακριβής	точный	ADV	ADJ;INS;FEM;SG
ακριβές	точная	ακριβής	точный	ADV	ADJ;NOM;FEM;SG
ακριβές	точный	ακριβής	точный	ADV	ADJ;NOM;MASC;SG
μεσοποταμία	месопотамии	μεσοποταμία	месопотамия	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
επώνυμα	фамилии	επώνυμα	фамилия	ADV	N;INAN;NOM;FEM;PL
επώνυμα	фирменных	επώνυμα	фирменный	ADV	ADJ;GEN;PL
παραδοσιακός	традиционные	παραδοσιακός	традиционный	ADJ;NOM;MASC;SG	ADJ;NOM;PL
αποφασιστική	решающий	αποφασιστικός	решающий	ADJ;NOM;FEM;SG	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;ACT
αποφασιστική	решительные	αποφασιστικός	решительный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
επιλεγμένα	выбранный	επιλεγμένα	выбрать	V;PFV;NOM;NEUT;PL;V.PTCP;PASS	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
επιλεγμένα	выбран	επιλεγμένα	выбрать	V;PFV;NOM;NEUT;PL;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
επιλεγμένα	выбрано	επιλεγμένα	выбрать	V;PFV;NOM;NEUT;PL;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
επιλεγμένα	подборка	επιλεγμένα	подборка	V;PFV;NOM;NEUT;PL;V.PTCP;PASS	N;INAN;NOM;FEM;SG
αγγελική	анжелика	αγγελικός	анжелик	ADJ;NOM;FEM;SG	N;ANIM;NOM;FEM;SG
προτιμήσεις	преференций	προτίμηση	преференция	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
έλξης	тяги	έλξη	тяга	N;GEN;FEM;SG	N;INAN;NOM;FEM;PL
έλξης	влечение	έλξη	влечение	N;GEN;FEM;SG	N;INAN;NOM;NEUT;SG
ψήφισαν	проголосовал	ψηφίζω	голосовать	V;PFV;IND;PL;3;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
ψήφισαν	голосовал	ψηφίζω	голосовать	V;PFV;IND;PL;3;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
ψήφισαν	голосовали	ψηφίζω	голосовать	V;PFV;IND;PL;3;PST;FIN;ACT	V;IPFV;IND;PL;PST;FIN;ACT
ψήφισαν	проголосовала	ψηφίζω	голосовать	V;PFV;IND;PL;3;PST;FIN;ACT	V;PFV;FEM;IND;SG;PST;FIN;ACT
τσώρτσιλ	черчилль	τσώρτσιλ	черчилль		N;ANIM;NOM;MASC;SG
κληρικοί	священнослужителей	κληρικός	священнослужитель	N;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
εξυπηρέτηση	обслуживание	εξυπηρέτηση	обслуживание	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
εξυπηρέτηση	услуга	εξυπηρέτηση	услуга	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
εξυπηρέτηση	служба	εξυπηρέτηση	служба	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
εξυπηρέτηση	сервис	εξυπηρέτηση	сервис	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
εξυπηρέτηση	службы	εξυπηρέτηση	служба	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
εξυπηρέτηση	услуги	εξυπηρέτηση	услуга	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
εξυπηρέτηση	обслуживание	εξυπηρέτηση	обслуживание	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
τζέρι	джерри	τζέρι	джеррь	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
τζέρι	джерри	τζέρι	джеррь	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
ρούζβελτ	рузвельт	ρούζβελτ	рузвельт	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
ρούζβελτ	рузвельта	ρούζβελτ	рузвельт	PROPN;NOM;MASC;SG	N;ANIM;GEN;MASC;SG
κανόνια	пушка	κανόνι	пушка	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
γάμους	свадеб	γάμος	свадьба	N;NOM;MASC;PL	N;INAN;GEN;FEM;PL
γάμους	браков	γάμος	брак	N;NOM;MASC;PL	N;INAN;GEN;MASC;PL
μελετήσει	изучал	μελετώ	изучать	V;PFV;NFIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
μελετήσει	учился	μελετώ	учиться	V;PFV;NFIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN;MID
μελετήσει	изучен	μελετώ	изучить	V;PFV;NFIN;ACT	V;PFV;MASC;SG;PST;V.PTCP;PASS
μελετήσει	училась	μελετώ	учиться	V;PFV;NFIN;ACT	V;IPFV;FEM;IND;SG;PST;FIN;MID
παρασκευάζεται	изготовленные	παρασκευάζω	изготовить	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
παρασκευάζεται	изготовлены	παρασκευάζω	изготовить	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;PFV;PL;PST;V.PTCP;PASS
γλυκά	кэнди	γλυκά	кэнди	N;NOM;NEUT;PL	N;ANIM;NOM;FEM;SG
γλυκά	сладкий	γλυκά	сладкий	N;NOM;NEUT;PL	ADJ;NOM;MASC;SG
γλυκά	сладкие	γλυκά	сладкий	N;NOM;NEUT;PL	ADJ;NOM;PL
γλυκά	сладкая	γλυκά	сладкий	N;NOM;NEUT;PL	ADJ;NOM;FEM;SG
αδριατική	адриатического	αδριατικός	адриатический	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;SG
ολόκληρα	целые	ολόκληρα	целый	ADV	ADJ;NOM;PL
ολόκληρα	целая	ολόκληρα	целый	ADV	ADJ;NOM;FEM;SG
ολόκληρα	целые	ολόκληρα	целый	ADV	ADJ;NOM;PL
ολόκληρα	целое	ολόκληρα	целое	ADV	N;INAN;NOM;NEUT;SG
ταφή	похороны	ταφής	похороны	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
ταφή	захоронения	ταφής	захоронение	N;ACC;FEM;SG	N;INAN;NOM;NEUT;PL
ταφή	захоронение	ταφής	захоронение	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
μονπελιέ	монпелье	μονπελιά	монпелье	PROPN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
σεραφείμ	серафим	σεραφείμ	серафимый	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
εκπομπών	выбросы	εκπομπή	выброс	N;GEN;FEM;PL	N;INAN;NOM;MASC;PL
εκπομπών	выбросы	εκπομπή	выброс	N;GEN;FEM;PL	N;INAN;NOM;MASC;PL
μακάμπι	маккаби	μακάμπι	маккаб		N;INAN;NOM;MASC;SG
ιντερτότο	интертото	ιντερτότος	интертото		N;INAN;NOM;MASC;SG
ανώνυμη	анонимные	ανώνυμη	анонимный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
ανώνυμη	анонимность	ανώνυμη	анонимность	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
ανώνυμη	анонимных	ανώνυμη	анонимный	ADJ;NOM;FEM;SG	ADJ;GEN;PL
ανώνυμη	анонимно	ανώνυμη	анонимно	ADJ;NOM;FEM;SG	ADV
ομιλητές	ораторов	ομιλητής	оратор	N;NOM;MASC;PL	N;ANIM;GEN;MASC;PL
ομιλητές	выступающие	ομιλητής	выступать	N;NOM;MASC;PL	V;IPFV;NOM;PL;PRS;V.PTCP;ACT
πεπερασμένο	конечных	πεπερώσμενος	конечный	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
