din	f	din	!	ADP;ACC	
scurtă	موجزة	scurt	مُوجَز	ADJ;INDF;FEM;SG	N;NOM;INDF;SG
scurtă	موجز	scurt	مُوجَز	ADJ;INDF;FEM;SG	N;NOM;INDF;SG
scurtă	مختصر	scurt	مُختَصِر	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
detalii	التفاصيل	detaliu	تَفصِيل	N;INDF;FEM;PL	N;NOM;DEF;PL
detalii	للتفاصيل	detaliu	للتفاصيل	N;INDF;FEM;PL	N;GEN;DEF;SG
detalii	التفصيل	detaliu	تَفصِيل	N;INDF;FEM;PL	N;NOM;DEF;SG
detalii	التفاصيل	detaliu	تَفصِيل	N;INDF;FEM;PL	N;NOM;DEF;PL
detalii	تفصيل	detaliu	تَفصِيل	N;INDF;FEM;PL	N;NOM;INDF;SG
trupele	قوات	trupă	قُوَّة	N;DEF;FEM;PL	N;NOM;INDF;PL
trupele	القوات	trupă	قُوَّة	N;DEF;FEM;PL	N;NOM;DEF;PL
internet	الانترنت	internet	الانترنت	N;INDF;MASC;SG	
internet	انترنت	internet	انترنت	N;INDF;MASC;SG	
real	ريال	real	رِيَال	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
cultura	الثقافة	cultură	ثَقَافَة	N;DEF;FEM;SG	N;NOM;DEF;SG
cultura	ثقافته	cultură	ثقافته	N;DEF;FEM;SG	PRO;NOM;FEM;SG;3
cultura	ثقافة	cultură	ثَقَافَة	N;DEF;FEM;SG	N;NOM;INDF;SG
romanul	رواية	roman	رِوَايَة	N;DEF;MASC;SG	N;NOM;INDF;SG
problema	مشكلة	problemă	مُشكِلَة	N;DEF;FEM;SG	N;NOM;INDF;SG
problema	المشكلة	problemă	مُشكِلَة	N;DEF;FEM;SG	N;NOM;DEF;SG
problema	مشكل	problemă	مُشكِلَة	N;DEF;FEM;SG	N;NOM;INDF;SG
volume	مجلدات	volum	مُجَلَّد	N;INDF;FEM;PL	ADJ;NOM;INDF;FEM;PL
volume	المجلدات	volum	مُجَلِّد	N;INDF;FEM;PL	ADJ;NOM;DEF;FEM;PL
americană	امريكية	american	أَمرِيكِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
americană	امريكيون	american	أَمرِيكِيّ	ADJ;INDF;FEM;SG	N;NOM;INDF;PL
americană	امريكي	american	أَمرِيكِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
americană	الامريكي	american	أَمرِيكِيّ	ADJ;INDF;FEM;SG	N;NOM;DEF;SG
țările	بلدان	țară	بَلَد	N;DEF;FEM;PL	N;NOM;INDF;PL
țările	البلدان	țară	بَلَد	N;DEF;FEM;PL	N;NOM;DEF;PL
țările	الدول	țară	دَولَة	N;DEF;FEM;PL	N;NOM;DEF;PL
mesaj	رساله	mesaj	رساله	N;INDF;MASC;SG	PRO;NOM;FEM;SG;3
mesaj	الرسالة	mesaj	رِسَالَة	N;INDF;MASC;SG	N;NOM;DEF;SG
hartă	خريطه	hartă	خريطه	N;INDF;FEM;SG	PRO;NOM;MASC;SG;3
hartă	خارطة	hartă	خَارِطَة	N;INDF;FEM;SG	N;NOM;INDF;SG
hartă	الخريطة	hartă	خَرِيطَة	N;INDF;FEM;SG	N;NOM;DEF;SG
hartă	خريطة	hartă	خَرِيطَة	N;INDF;FEM;SG	N;NOM;INDF;SG
internațională	الدولية	internațional	دُوَلِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
internațională	الدولي	internațional	دُوَلِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
internațională	دولية	internațional	دُوَلِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
internațională	دولي	internațional	دُوَلِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
ciuda	الرغم	ciudă	رَغم	N;DEF;FEM;SG	N;NOM;DEF;SG
academia	اكاديمية	academie	أَكَادِيمِيَّة	N;DEF;FEM;SG	N;NOM;INDF;SG
academia	الاكاديمية	academie	إِكَادِيمِيّ	N;DEF;FEM;SG	
legate	مرتبط	legat	مُرتَبِط	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
legate	مرتبطة	legat	مُرتَبِط	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
persoană	شخص	persoană	شَخص	N;INDF;FEM;SG	N;NOM;INDF;SG
persoană	الشخص	persoană	شَخص	N;INDF;FEM;SG	N;NOM;DEF;SG
complet	كامل	complet	كَامِل	ADV	ADJ;NOM;INDF;MASC;SG
complet	اكتمل	complet	اِكتَمَل	ADV	V;PFV;MASC;SG;3;ACT
complet	كاملة	complet	كَامِل	ADV	ADJ;NOM;INDF;FEM;SG
major	رائد	major	رائد	ADJ;INDF;MASC;SG	
major	ماجور	major	ماجور	ADJ;INDF;MASC;SG	
major	الرائد	major	رَائِد	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
totală	مجموع	total	مَجمُوع	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
totală	المجموع	total	مَجمُوع	ADJ;INDF;FEM;SG	N;NOM;DEF;SG
totală	اجمالي	total	إِجمَالِيّ	ADJ;INDF;FEM;SG	N;NOM;INDF;SG
totală	الاجمالي	total	إِجمَالِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
cultură	الثقافة	cultură	ثَقَافَة	N;INDF;FEM;SG	N;NOM;DEF;SG
cultură	ثقافته	cultură	ثقافته	N;INDF;FEM;SG	PRO;NOM;FEM;SG;3
cultură	ثقافة	cultură	ثَقَافَة	N;INDF;FEM;SG	N;NOM;INDF;SG
obiective	الاهداف	obiectiv	هَدَف	N;INDF;FEM;PL	N;NOM;DEF;PL
obiective	الاهداف	obiectiv	هَدَف	N;INDF;FEM;PL	N;NOM;DEF;PL
obiective	الغايات	obiectiv	غَايَة	N;INDF;FEM;PL	N;NOM;DEF;PL
obiective	الاهداف	obiectiv	هَدَف	N;INDF;FEM;PL	N;NOM;DEF;PL
obiective	الغايات	obiectiv	غَايَة	N;INDF;FEM;PL	N;NOM;DEF;PL
actriță	ممثله	actriță	ممثله	N;INDF;FEM;SG	PRO;NOM;MASC;SG;3
actriță	الممثلة	actriță	مُمَثَّل	N;INDF;FEM;SG	N;NOM;DEF;SG
actriță	ممثلة	actriță	مُمَثِّلَة	N;INDF;FEM;SG	N;NOM;INDF;SG
măsură	القياس	măsură	قِيَاس	N;INDF;FEM;SG	N;NOM;DEF;SG
măsură	التدبير	măsură	تَدبِير	N;INDF;FEM;SG	N;NOM;DEF;SG
măsură	مقياس	măsură	مِقيَاس	N;INDF;FEM;SG	N;NOM;INDF;SG
măsură	قياس	măsură	قِيَاس	N;INDF;FEM;SG	N;NOM;INDF;SG
abu	ابو	abu	ابو	PROPN	
catolică	كاثوليكية	catolic	كَاثُولِيكِيّ	ADJ;INDF;FEM;SG	
catolică	كاثوليكي	catolic	كاثوليكي	ADJ;INDF;FEM;SG	
catolică	الكاثوليكية	catolic	كَاثُولِيكِيّ	ADJ;INDF;FEM;SG	N;NOM;DEF;SG
deschis	افتح	deschis	فَتَح	ADJ;INDF;MASC;SG	
deschis	فتح	deschis	فتح	ADJ;INDF;MASC;SG	
joc	المباراة	joc	مُبَارَاة	N;INDF;MASC;SG	N;NOM;DEF;SG
joc	اللعبة	joc	لَعبَة	N;INDF;MASC;SG	N;NOM;DEF;SG
parcul	حديقة	parc	حَدِيقَة	N;DEF;MASC;SG	N;NOM;INDF;SG
parcul	منتزه	parc	منتزه	N;DEF;MASC;SG	
parcul	بارك	parc	بَارَك	N;DEF;MASC;SG	
parcul	متنزه	parc	متنزه	N;DEF;MASC;SG	
stare	الوضع	stare	وَضع	N;INDF;FEM;SG	N;NOM;DEF;SG
stare	الحالة	stare	حَالَة	N;INDF;FEM;SG	N;NOM;DEF;SG
stare	حالة	stare	حَالَة	N;INDF;FEM;SG	N;NOM;INDF;SG
stare	الولاية	stare	وِلَايَة	N;INDF;FEM;SG	N;NOM;DEF;SG
stare	دولة	stare	دَولَة	N;INDF;FEM;SG	N;NOM;INDF;SG
stare	ولاية	stare	وِلَايَة	N;INDF;FEM;SG	N;NOM;INDF;SG
stare	الحالة	stare	حَالَة	N;INDF;FEM;SG	N;NOM;DEF;SG
stare	الدولة	stare	دَولَة	N;INDF;FEM;SG	N;NOM;DEF;SG
stare	حالة	stare	حَالَة	N;INDF;FEM;SG	N;NOM;INDF;SG
stare	شرط	stare	شَرط	N;INDF;FEM;SG	N;NOM;INDF;SG
stare	الحالة	stare	حَالَة	N;INDF;FEM;SG	N;NOM;DEF;SG
stare	الشرط	stare	شَرط	N;INDF;FEM;SG	N;NOM;DEF;SG
ferdinand	فيرديناند	ferdinand	فيرديناند	N;INDF;MASC;SG	
ferdinand	فرديناند	ferdinand	فرديناند	N;INDF;MASC;SG	
ferdinand	فيردناند	ferdinand	فيردناند	N;INDF;MASC;SG	
fizică	فيزياء	fizic	فِيزِيَاء	ADJ;INDF;FEM;SG	
fizică	الفيزياء	fizic	الفيزياء	ADJ;INDF;FEM;SG	
fizică	جسدية	fizic	جَسَدِيّ	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
fizică	بدني	fizic	بدني	ADJ;INDF;FEM;SG	
fizică	المادية	fizic	مَادِّيّ	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
man	رجل	man	رَجُل		N;NOM;INDF;SG
man	man	man	فَصَم		
man	مان	man	مَان		
man	الرجل	man	رَجُل		N;NOM;DEF;SG
procesul	العملية	proces	عَمَلِيَّة	N;DEF;MASC;SG	N;NOM;DEF;SG
procesul	عملية	proces	عَمَلِيَّة	N;DEF;MASC;SG	N;NOM;INDF;SG
procesul	محاكمة	proces	مُحَاكَمَة	N;DEF;MASC;SG	N;NOM;INDF;SG
procesul	المحاكمات	proces	مُحَاكَمَة	N;DEF;MASC;SG	N;NOM;DEF;PL
procesul	المحاكمة	proces	مُحَاكَمَة	N;DEF;MASC;SG	N;NOM;DEF;SG
unități	الوحدات	unitate	وَحدَة	N;INDF;FEM;PL	N;NOM;DEF;PL
cale	الصراط	cale	صِرَاط	N;INDF;FEM;SG	N;NOM;DEF;SG
cale	الدرب	cale	دَرب	N;INDF;FEM;SG	N;NOM;DEF;SG
cale	المسار	cale	مَسَار	N;INDF;FEM;SG	N;NOM;DEF;SG
cale	مسار	cale	مَسَار	N;INDF;FEM;SG	N;NOM;INDF;SG
ministerul	وزارة	minister	وِزَارَة	N;DEF;MASC;SG	N;NOM;INDF;SG
ministerul	الوزارة	minister	وِزَارَة	N;DEF;MASC;SG	N;NOM;DEF;SG
clasa	الطبقة	clasă	طَبَقَة	N;DEF;FEM;SG	N;NOM;DEF;SG
clasa	الفصل	clasă	فَصل	N;DEF;FEM;SG	N;NOM;DEF;SG
clasa	صف	clasă	صَفّ	N;DEF;FEM;SG	N;NOM;INDF;SG
clasa	الصف	clasă	صَفّ	N;DEF;FEM;SG	N;NOM;DEF;SG
clasa	الفئة	clasă	فِئَة	N;DEF;FEM;SG	N;NOM;DEF;SG
lipsa	الافتقار	lipsă	اِفتِقَار	N;DEF;FEM;SG	N;NOM;DEF;SG
lipsa	انعدام	lipsă	اِنعِدَام	N;DEF;FEM;SG	N;NOM;INDF;SG
proiect	المشروع	proiect	مَشرُوع	N;INDF;MASC;SG	N;NOM;DEF;SG
santa	سانتا	santă	سَانتَا	N	
pune	ضع	pune	ضَعّ	V;IND;SG;3;PRS;FIN	
naștere	ميلاد	naștere	ميلاد	N;INDF;FEM;SG	N;NOM;INDF;SG
naștere	الميلاد	naștere	مِيلَاد	N;INDF;FEM;SG	N;NOM;DEF;SG
naștere	الولادة	naștere	وِلَادَة	N;INDF;FEM;SG	N;NOM;DEF;SG
naștere	ولادة	naștere	وِلَادَة	N;INDF;FEM;SG	N;NOM;INDF;SG
calea	الصراط	cale	صِرَاط	N;DEF;FEM;SG	N;NOM;DEF;SG
calea	الدرب	cale	دَرب	N;DEF;FEM;SG	N;NOM;DEF;SG
calea	المسار	cale	مَسَار	N;DEF;FEM;SG	N;NOM;DEF;SG
calea	مسار	cale	مَسَار	N;DEF;FEM;SG	N;NOM;INDF;SG
stadion	الملعب	stadion	مَلعَب	N;INDF;MASC;SG	N;NOM;DEF;SG
departe	بعيدا	departe	بَعِيد	ADV	ADJ;ACC;INDF;MASC;SG
semnat	موقعة	semna	مُوَقَّع	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
semnat	توقيع	semna	تَوقِيع	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
greacă	يوناني	greacă	يُونَانِيّ	N;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
greacă	يونانية	greacă	يُونَانِيّ	N;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
greacă	اليوناني	greacă	يُونَانِيّ	N;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
greacă	اليونانية	greacă	يُونَانِيّ	N;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
roșu	حمراء	roșu	أَحمَر	N;INDF;MASC;SG	ADJ;NOM;INDF;FEM;SG
roșu	احمر	roșu	أَحمَر	N;INDF;MASC;SG	
roșu	الاحمر	roșu	الاحمر	N;INDF;MASC;SG	
articolele	مقالات	articol	مَقَالَة	N;DEF;FEM;PL	N;NOM;INDF;PL
articolele	المقالات	articol	المقالات	N;DEF;FEM;PL	N;NOM;DEF;PL
lupta	قتال	luptă	قِتَال	N;DEF;FEM;SG	N;NOM;INDF;SG
lupta	القتال	luptă	قِتَال	N;DEF;FEM;SG	N;NOM;DEF;SG
lupta	شجار	luptă	شَاجِر	N;DEF;FEM;SG	N;NOM;INDF;SG
lupta	قتال	luptă	قِتَال	N;DEF;FEM;SG	N;NOM;INDF;SG
lupta	القتال	luptă	قِتَال	N;DEF;FEM;SG	N;NOM;DEF;SG
văzut	شوهد	văzut	شوهد	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
văzut	رايت	văzut	رَاي	ADJ;INDF;MASC;SG	
văzut	راى	văzut	رَأي	ADJ;INDF;MASC;SG	
văzut	شاف	văzut	شاف	ADJ;INDF;MASC;SG	
văzut	رايت	văzut	رَاي	ADJ;INDF;MASC;SG	
văzut	شفت	văzut	شَفّ	ADJ;INDF;MASC;SG	
niciodată	ابدا	niciodată	أَبَد	ADV	N;ACC;INDF;SG
epoca	حقبة	epocă	حِقبَة	N;DEF;FEM;SG	N;NOM;INDF;SG
greco	غريكو	greco	غريكو	N;INDF;MASC;SG	
economice	اقتصادية	economic	اِقتِصَادِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
drosophila	dr	drosophilă	هُوَ	N;DEF;FEM;SG	
otoman	العثمانية	otoman	عُثمَانِيّ	N;INDF;MASC;SG	N;NOM;DEF;SG
împăratul	الامبراطور	împărat	أَمبِرَاطُور	N;DEF;MASC;SG	N;NOM;DEF;SG
împăratul	امبراطور	împărat	امبراطور	N;DEF;MASC;SG	
divizia	شعبة	divizie	شُعبَة	N;DEF;FEM;SG	N;NOM;INDF;SG
divizia	الشعبة	divizie	شُعبَة	N;DEF;FEM;SG	N;NOM;DEF;SG
metal	المعدن	metal	مَعدِن	N;INDF;MASC;SG	N;NOM;DEF;SG
metal	معادن	metal	مَعدِن	N;INDF;MASC;SG	N;NOM;INDF;PL
metal	معدني	metal	معدني	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
metal	المعادن	metal	مَعدِن	N;INDF;MASC;SG	N;NOM;DEF;PL
monumente	الاثار	monument	أَثَر	N;INDF;FEM;PL	N;NOM;DEF;PL
muhammad	محمد	muhammad	محمد	PROPN	
dezvoltare	التنمية	dezvoltare	تَنمِيَة	N;INDF;FEM;SG	N;NOM;DEF;SG
dezvoltare	تنمية	dezvoltare	تَنمِيَة	N;INDF;FEM;SG	N;NOM;INDF;SG
dezvoltare	التطوير	dezvoltare	تَطوِير	N;INDF;FEM;SG	N;NOM;DEF;SG
construcție	البناء	construcție	بِنَاء	N;INDF;FEM;SG	N;NOM;DEF;SG
construcție	التشييد	construcție	تَشيِيد	N;INDF;FEM;SG	N;NOM;DEF;SG
construcție	تشييد	construcție	تَشيِيد	N;INDF;FEM;SG	N;NOM;INDF;SG
construcție	بناء	construcție	بِنَاء	N;INDF;FEM;SG	N;ACC;INDF;SG
construcție	الانشاءات	construcție	إِنشَاء	N;INDF;FEM;SG	N;NOM;DEF;PL
construcție	الانشاء	construcție	إِنشَاء	N;INDF;FEM;SG	N;NOM;DEF;SG
alb	الابيض	alb	أَبيَض	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
alb	وايت	alb	وايت	ADJ;INDF;MASC;SG	
alb	ابيض	alb	أَبيَض	ADJ;INDF;MASC;SG	
bulgari	البلغارية	bulgar	بُلغَارِيّ	ADJ;INDF;MASC;PL	ADJ;NOM;DEF;FEM;SG
verde	اخضر	verde	أَخضَر		
verde	خضراء	verde	خَضِير		
verde	خضر	verde	خضر		
verde	الاخضر	verde	الاخضر		N;NOM;DEF;SG
urmează	متابعه	urma	متابعه	V;IND;3;PRS;FIN	PRO;NOM;MASC;SG;3
urmează	المتابعة	urma	مُتَابَعَة	V;IND;3;PRS;FIN	N;NOM;DEF;SG
urmează	متابعة	urma	مُتَابَعَة	V;IND;3;PRS;FIN	N;NOM;INDF;SG
debit	التدفق	debit	تَدَفُّق	N;INDF;MASC;SG	N;NOM;DEF;SG
arată	عروض	arăta	عَرض	V;IND;3;PRS;FIN	N;NOM;INDF;PL
arată	العروض	arăta	عَرض	V;IND;3;PRS;FIN	N;NOM;DEF;PL
arată	اظهار	arăta	اظهار	V;IND;3;PRS;FIN	N;NOM;INDF;SG
arată	عرض	arăta	عَرض	V;IND;3;PRS;FIN	N;NOM;INDF;SG
arată	العرض	arăta	عَرض	V;IND;3;PRS;FIN	N;NOM;DEF;SG
arată	اعرض	arăta	أَعرَض	V;IND;3;PRS;FIN	
acțiune	اكشن	acțiune	اكشن	N;INDF;FEM;SG	
acțiune	العمل	acțiune	عَمَل	N;INDF;FEM;SG	N;NOM;DEF;SG
acțiune	الاجراء	acțiune	إِجرَاء	N;INDF;FEM;SG	N;NOM;DEF;SG
acțiune	اجراء	acțiune	إِجرَاء	N;INDF;FEM;SG	N;NOM;INDF;SG
acțiune	الحركة	acțiune	حَرَكَة	N;INDF;FEM;SG	N;NOM;DEF;SG
saxonia	ساكسونيا	saxonie	ساكسونيا	PROPN	
include	تضمين	include	تَضمِين	V;IND;SG;3;PRS;FIN	N;NOM;INDF;SG
obține	احصل	obține	احصل	V;IND;SG;3;PRS;FIN	V;MASC;IMP;SG
obține	الحصول	obține	حُصُول	V;IND;SG;3;PRS;FIN	N;NOM;DEF;SG
league	الدوري	league	دَورِيّ	N;INDF;MASC;SG	N;NOM;DEF;SG
league	دوري	league	دَورِيّ	N;INDF;MASC;SG	
daniel	دانيال	daniel	دَانِيَال	PROPN	
daniel	دانييل	daniel	دَانِيِيل	PROPN	
daniel	دانيل	daniel	دانيل	PROPN	
destul	كفاية	destul	كِفَايَة	ADV	N;NOM;INDF;SG
destul	كفى	destul	كفى	ADV	
destul	يكفي	destul	كَفَى	ADV	V;IPFV;MASC;IND;SG;3;FIN;ACT
destul	كافي	destul	كافي	ADV	
jurnalul	يوميات	jurnal	يَومِيّ	N;DEF;MASC;SG	ADJ;NOM;INDF;FEM;PL
jurnalul	اليوميات	jurnal	يَومِيّ	N;DEF;MASC;SG	N;NOM;DEF;PL
jurnalul	يوميات	jurnal	يَومِيّ	N;DEF;MASC;SG	ADJ;NOM;INDF;FEM;PL
jurnalul	اليوميات	jurnal	يَومِيّ	N;DEF;MASC;SG	N;NOM;DEF;PL
jurnalul	مذكرات	jurnal	مُذَكِّرَة	N;DEF;MASC;SG	N;NOM;INDF;PL
jurnalul	مفكرة	jurnal	مفكرة	N;DEF;MASC;SG	N;NOM;INDF;SG
turistice	السياحية	turistic	سِيَاحِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;DEF;FEM;SG
turistice	سائح	turistic	سَائِح	ADJ;INDF;FEM;PL	N;NOM;INDF;SG
live	تعيش	livă	عَاش		V;IPFV;FEM;IND;SG;3;FIN;ACT
live	يعيش	livă	عَاش		V;IPFV;MASC;IND;SG;3;FIN;ACT
live	مباشر	livă	مُبَاشِر		ADJ;NOM;INDF;MASC;SG
live	عيش	livă	عَيش		
live	العيش	livă	عَيش		N;NOM;DEF;SG
live	عش	livă	عَشّ		
publicate	نشر	publica	نَشر	ADJ;INDF;FEM;PL	N;NOM;INDF;SG
publicate	منشور	publica	مَنشُور	ADJ;INDF;FEM;PL	N;NOM;INDF;SG
publicate	نشرت	publica	نَشَر	ADJ;INDF;FEM;PL	V;PFV;FEM;SG;3;ACT
situația	الوضع	situație	وَضع	N;DEF;FEM;SG	N;NOM;DEF;SG
situația	الموقف	situație	مَوقِف	N;DEF;FEM;SG	N;NOM;DEF;SG
situația	الحالة	situație	حَالَة	N;DEF;FEM;SG	N;NOM;DEF;SG
maghiară	هنغاريا	maghiar	هِنغَارِيّ	N;INDF;FEM;SG	
maghiară	الهنغارية	maghiar	هَنغَارِيّ	N;INDF;FEM;SG	ADJ;NOM;DEF;FEM;SG
negru	الاسود	negru	أَسوَد	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
negru	اسود	negru	أَسوَد	ADJ;INDF;MASC;SG	
negru	بلاك	negru	بلَاك	ADJ;INDF;MASC;SG	
omul	رجل	om	رَجُل	N;DEF;MASC;SG	N;NOM;INDF;SG
omul	man	om	فَصَم	N;DEF;MASC;SG	
omul	مان	om	مَان	N;DEF;MASC;SG	
omul	الرجل	om	رَجُل	N;DEF;MASC;SG	N;NOM;DEF;SG
interes	المصلحة	interes	مَصلَحَة	N;INDF;MASC;SG	N;NOM;DEF;SG
interes	الاهتمام	interes	اِهتِمَام	N;INDF;MASC;SG	N;NOM;DEF;SG
interes	الفائدة	interes	فَائِدَة	N;INDF;MASC;SG	N;NOM;DEF;SG
știință	العلوم	știință	عِلم	N;INDF;FEM;SG	N;NOM;DEF;PL
știință	علوم	știință	عِلم	N;INDF;FEM;SG	N;NOM;INDF;PL
știință	العلم	știință	عِلم	N;INDF;FEM;SG	N;NOM;DEF;SG
acordat	منحت	acordat	مَنَح	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
acordat	منح	acordat	مَنَح	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
acordat	منحت	acordat	مَنَح	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
alții	اخرون	altul	آخَر	PRO;MASC;PL;3	ADJ;NOM;INDF;MASC;PL
alții	اخرين	altul	آخَر	PRO;MASC;PL;3	ADJ;ACC;INDF;MASC;PL
alții	الاخرون	altul	آخَر	PRO;MASC;PL;3	ADJ;NOM;DEF;MASC;PL
teoria	نظرية	teorie	نَظَرِيَّة	N;DEF;FEM;SG	N;NOM;INDF;SG
teoria	النظرية	teorie	نَظَرِيَّة	N;DEF;FEM;SG	
folosește	الاستعمال	folosi	اِستِعمَال	V;IND;SG;3;PRS;FIN	N;NOM;DEF;SG
folosește	استخدام	folosi	اِستِخدَام	V;IND;SG;3;PRS;FIN	N;NOM;INDF;SG
folosește	الاستخدام	folosi	اِستِخدَام	V;IND;SG;3;PRS;FIN	N;NOM;DEF;SG
valoare	القيمة	valoare	قِيمَة	N;INDF;FEM;SG	N;NOM;DEF;SG
valoare	قيمة	valoare	قِيمَة	N;INDF;FEM;SG	N;NOM;INDF;SG
civil	الاهلي	civil	الاهلي	ADJ;INDF;MASC;SG	
civil	المدنية	civil	مَدَنِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
civil	المدني	civil	مَدَنِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
civil	المدني	civil	مَدَنِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
civil	مدني	civil	مَدَنِيّ	ADJ;INDF;MASC;SG	
civil	المدنيون	civil	مَدَنِيّ	ADJ;INDF;MASC;SG	N;NOM;DEF;PL
armată	عسكرية	armată	عَسكَرِيّ	N;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
armată	العسكري	armată	عَسكَرِيّ	N;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
armată	الجيش	armată	جَيش	N;INDF;FEM;SG	N;NOM;DEF;SG
armată	عسكري	armată	عَسكَرِيّ	N;INDF;FEM;SG	ADJ;NOM;INDF;MASC;SG
armată	الجيش	armată	جَيش	N;INDF;FEM;SG	N;NOM;DEF;SG
armată	جيش	armată	جَيش	N;INDF;FEM;SG	N;NOM;INDF;SG
tudor	تيودور	tudor	تيودور	PROPN	
modul	مود	mod	مود	N;DEF;MASC;SG	
modul	النمط	mod	نَمَط	N;DEF;MASC;SG	N;NOM;DEF;SG
modul	الوضع	mod	وَضع	N;DEF;MASC;SG	N;NOM;DEF;SG
modul	نمط	mod	نَمَط	N;DEF;MASC;SG	N;NOM;INDF;SG
modul	وحدة	mod	وَحدَة	N;DEF;MASC;SG	N;NOM;INDF;SG
albert	البرت	albert	أَلبِرت	PROPN	
sursă	المصدر	sursă	مَصدَر	N;INDF;FEM;SG	N;NOM;DEF;SG
sursă	مصدر	sursă	مَصدَر	N;INDF;FEM;SG	N;NOM;INDF;SG
lacul	ليك	lac	لَيك	N;DEF;MASC;SG	
lacul	بحيرة	lac	بُحَيرَة	N;DEF;MASC;SG	N;NOM;INDF;SG
lacul	لايك	lac	لَايك	N;DEF;MASC;SG	
lacul	البحيرة	lac	بُحَيرَة	N;DEF;MASC;SG	N;NOM;DEF;SG
ocupă	احتلال	ocupa	اِحتِلَال	V;IND;SG;3;PST;FIN	N;NOM;INDF;SG
italian	الايطالية	italian	إِيطَالِيَّة	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
italian	ايطاليا	italian	إِيطَالِيَا	ADJ;INDF;MASC;SG	
italian	الايطالي	italian	إِيطَالِيّ	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
schimb	التبادل	schimb	تَبَادُل	N;INDF;MASC;SG	N;NOM;DEF;SG
schimb	التبديل	schimb	تَبدِيل	N;INDF;MASC;SG	N;NOM;DEF;SG
singură	لوحدي	singur	لوحدي	ADJ;INDF;FEM;SG	
singură	وحده	singur	وحده	ADJ;INDF;FEM;SG	PRO;NOM;MASC;SG;3
singură	وحيد	singur	وحيد	ADJ;INDF;FEM;SG	
singură	وحيدة	singur	وَحِيد	ADJ;INDF;FEM;SG	ADJ;NOM;INDF;FEM;SG
singură	وحدي	singur	وَحدِيّ	ADJ;INDF;FEM;SG	
singură	sing	singur	قَثَّث	ADJ;INDF;FEM;SG	
singură	عزباء	singur	عَزِيب	ADJ;INDF;FEM;SG	N;NOM;INDF;SG
singură	عازب	singur	عَازَب	ADJ;INDF;FEM;SG	
culoare	لون	culoare	لَون	N;INDF;FEM;SG	N;NOM;INDF;SG
culoare	الالوان	culoare	لَون	N;INDF;FEM;SG	N;NOM;DEF;PL
culoare	اللون	culoare	لَون	N;INDF;FEM;SG	N;NOM;DEF;SG
culoare	الوان	culoare	لَون	N;INDF;FEM;SG	N;NOM;DEF;SG
culoare	لون	culoare	لَون	N;INDF;FEM;SG	N;NOM;INDF;SG
culoare	اللون	culoare	لَون	N;INDF;FEM;SG	N;NOM;DEF;SG
chitară	الجيتار	chitară	جِيتَار	V;IND;SG;3;PST;FIN	N;NOM;DEF;SG
chitară	جيتار	chitară	جيتار	V;IND;SG;3;PST;FIN	
chitară	الغيتار	chitară	غِيتَار	V;IND;SG;3;PST;FIN	N;NOM;DEF;SG
