جاپا	entrega	جاپا	entrega	PROPN;NOM;MASC;SG;3	N
جُھکنی	pena	جُھکنی	pena	ADJ	N
جھکور	perda	جھکور	perda		N
جھکور	desgraza	جھکور	desgraza		N
جھکور	choque	جھکور	choque		N
جھکور	de	جھکور	de		ADP
جھکور	asalto	جھکور	asalto		N
جھکور	conmoción	جھکور	conmoción		N
جھکور	electrochoques	جھکور	electrochoques		N
جھکورا	a	جھکورا	o	PROPN;NOM;MASC;SG;3	DET
جھکورا	conducir	جھکورا	conducir	PROPN;NOM;MASC;SG;3	V
جھکورا	coche	جھکورا	coche	PROPN;NOM;MASC;SG;3	N
جھکورا	conduzo	جھکورا	conduzo	PROPN;NOM;MASC;SG;3	PROPN
جھکورا	presionar	جھکورا	presionar	PROPN;NOM;MASC;SG;3	V
جھکورا	pulo	جھکورا	pulo	PROPN;NOM;MASC;SG;3	N
جھکورنا	a	جھکور	o	V;SG;NFIN;ACT	DET
جھکولا	desgraza	جھکولا	desgraza	PROPN;NOM;MASC;SG;3	N
جھکولا	a	جھکولا	o	PROPN;NOM;MASC;SG;3	DET
جھکولا	choque	جھکولا	choque	PROPN;NOM;MASC;SG;3	N
جھکولا	de	جھکولا	de	PROPN;NOM;MASC;SG;3	ADP
جھکولا	asalto	جھکولا	asalto	PROPN;NOM;MASC;SG;3	N
جھکولا	conmoción	جھکولا	conmoción	PROPN;NOM;MASC;SG;3	N
جھکولا	electrochoques	جھکولا	electrochoques	PROPN;NOM;MASC;SG;3	N
جھکولا	serea	جھکولا	ser	PROPN;NOM;MASC;SG;3	N
جھکولا	axitación	جھکولا	axitación	PROPN;NOM;MASC;SG;3	N
جھکولنا	a	جھکول	o	V;NFIN	DET
جھگانا	escuma	جھگا	escumar	PROPN;NOM;MASC;SG;3	N
جھگڑ	loita	جھگڑ	loita		N
جھگڑ	contra	جھگڑ	contra		ADP
جھگڑ	loitar	جھگڑ	loitar		V
جھگڑ	loitamos	جھگڑ	loitar		V
جھگڑ	combate	جھگڑ	combate		N
جھگڑ	pelexar	جھگڑ	pelexar		V
جھگڑ	combater	جھگڑ	combater		V
جھل	ira	جھل	ir		N
جھل	rabia	جھل	rabia		N
جھل	odio	جھل	odio		N
جھل	paixón	جھل	paixón		N
جھل	calor	جھل	calor		N
جھل	brillar	جھل	brillar		V
جھلّا	quente	جھلّا	quente	PROPN;NOM;MASC;SG;3	N
جھلّا	calor	جھلّا	calor	PROPN;NOM;MASC;SG;3	N
جھلّا	parvos	جھلّا	parvo	PROPN;NOM;MASC;SG;3	ADJ
جھلّا	parvadas	جھلّا	parvar	PROPN;NOM;MASC;SG;3	ADJ
جھلّا	parva	جھلّا	parva	PROPN;NOM;MASC;SG;3	N
جھلّا	unha	جھلّا	un	PROPN;NOM;MASC;SG;3	DET
جھلّا	parvada	جھلّا	parvada	PROPN;NOM;MASC;SG;3	N
جھلّا	unha	جھلّا	un	PROPN;NOM;MASC;SG;3	DET
جھلّا	vos	جھلّا	vos	PROPN;NOM;MASC;SG;3	PRO
جھلّا	apaixonada	جھلّا	apaixonar	PROPN;NOM;MASC;SG;3	V
جُھلانا	abaneo	جُھلا	abaneo	V;MASC;SG;NFIN;ACT	N
جُھلانا	xuntas	جُھلا	xunta	V;MASC;SG;NFIN;ACT	N
جُھلانا	tempo	جُھلا	tempo	V;MASC;SG;NFIN;ACT	N
جُھلانا	un	جُھلا	un	V;MASC;SG;NFIN;ACT	DET
جھلاّنا	lesión	جھلائنا	lesión	V;SG;NFIN;ACT	N
جھلاّنا	queimade	جھلائنا	queimade	V;SG;NFIN;ACT	N
جھلاّہٹ	ira	جھلاّہٹ	ir	PROPN;NOM;MASC;SG;3	N
جھلاّہٹ	rabia	جھلاّہٹ	rabia	PROPN;NOM;MASC;SG;3	N
جھلاّہٹ	odio	جھلاّہٹ	odio	PROPN;NOM;MASC;SG;3	N
جھلجھلانا	queimalos	جھلجھلانا	queimalo	PROPN;NOM;MASC;SG;3	V
جھلجھلانا	queiman	جھلجھلانا	queimar	PROPN;NOM;MASC;SG;3	V
جھلجھلانا	queimar	جھلجھلانا	queimar	PROPN;NOM;MASC;SG;3	V
جھلجھلانا	queimade	جھلجھلانا	queimade	PROPN;NOM;MASC;SG;3	N
جھلجھلانا	brillar	جھلجھلانا	brillar	PROPN;NOM;MASC;SG;3	V
جِھلّڑ	manada	جِھلّڑ	manada	PROPN;NOM;MASC;SG;3	N
جِھلّڑ	rabaño	جِھلّڑ	rabaño	PROPN;NOM;MASC;SG;3	N
جھلک	brillar	جھلک	brillar	N;NOM;MASC;SG;3	V
جھلکار	brillar	جھلکار	brillar	PROPN;NOM;MASC;SG;3	V
جھلکار	luz	جھلکار	luz	PROPN;NOM;MASC;SG;3	N
جھلکار	brillar	جھلکار	brillar	PROPN;NOM;MASC;SG;3	V
جھلکانا	polaca	جھلکانا	polacar	V;MASC;SG;NFIN;ACT	ADJ
جھلکنا	espectáculo	جھلک	espectáculo	V;SG;NFIN;ACT	N
جِھلمِلا	no	جِھلمِلا	no	PROPN;NOM;MASC;SG;3	V
جِھلمِلا	ben	جِھلمِلا	ben	PROPN;NOM;MASC;SG;3	ADV
جِھلمِلا	moi	جِھلمِلا	moi	PROPN;NOM;MASC;SG;3	ADV
جِھلمِلاہٹ	brillar	جِھلمِلاہٹ	brillar	PROPN;NOM;MASC;SG;3	V
جِھلنگا	apoiarse	جِھلنگا	apoiarse	PROPN;NOM;MASC;SG;3	V
جِھلنگا	no	جِھلنگا	no	PROPN;NOM;MASC;SG;3	V
جھلورنا	a	جھلورنا	o	V;SG;NFIN;ACT	DET
جھلورنا	moverse	جھلورنا	moverse	V;SG;NFIN;ACT	PROPN
جھلورنا	a	جھلورنا	o	V;SG;NFIN;ACT	DET
جھلیڑا	do	جھلیڑا	do	PROPN;NOM;MASC;SG;3	PROPN
جھلیڑا	hábitat	جھلیڑا	hábitat	PROPN;NOM;MASC;SG;3	N
جھماجھم	brillar	جھماجھم	brillar	PROPN;NOM;MASC;SG;3	V
جھمجھمانا	brillar	جھمجھمان	brillar	PROPN;NOM;MASC;SG;3	V
جھمرجھمر	ducha	جھمرجھمر	ducha	PROPN;NOM;MASC;SG;3	N
جھمکّا	multitude	جھمکّا	multitude	PROPN;NOM;MASC;SG;3	N
جھمکّا	masa	جھمکّا	masa	PROPN;NOM;MASC;SG;3	N
جھمکّا	vista	جھمکّا	vista	PROPN;NOM;MASC;SG;3	N
جھمکّا	xente	جھمکّا	xente	PROPN;NOM;MASC;SG;3	N
جھمکّا	desastre	جھمکّا	desastre	PROPN;NOM;MASC;SG;3	N
جھمکّا	boa	جھمکّا	bo	PROPN;NOM;MASC;SG;3	ADJ
جھمکّا	lea	جھمکّا	lea	PROPN;NOM;MASC;SG;3	PROPN
جھمکّا	porcallada	جھمکّا	porcallar	PROPN;NOM;MASC;SG;3	V
جھمکّا	turba	جھمکّا	turba	PROPN;NOM;MASC;SG;3	N
جھمکّا	mafia	جھمکّا	mafia	PROPN;NOM;MASC;SG;3	PROPN
جھمکانا	amosar	جھمکانا	amosar	PROPN;NOM;MASC;SG;3	V
جھمکانا	espectáculo	جھمکانا	espectáculo	PROPN;NOM;MASC;SG;3	N
جھمکانا	de	جھمکانا	de	PROPN;NOM;MASC;SG;3	ADP
جھمکی	de	جھمکی	de	PROPN;NOM;MASC;SG;3	ADP
جھمیلا	te	جھمیلا	te	PROPN;NOM;MASC;SG;3	PRO
جھمیلا	molesta	جھمیلا	molesta	PROPN;NOM;MASC;SG;3	V
جھمیلا	molestes	جھمیلا	moleste	PROPN;NOM;MASC;SG;3	N
جھمیلا	molestarte	جھمیلا	molestarte	PROPN;NOM;MASC;SG;3	V
جھمیلا	importa	جھمیلا	importar	PROPN;NOM;MASC;SG;3	V
جھمیلا	dificultades	جھمیلا	dificultade	PROPN;NOM;MASC;SG;3	N
جھمیلا	confusión	جھمیلا	confusión	PROPN;NOM;MASC;SG;3	N
جھمیلا	problema	جھمیلا	problema	PROPN;NOM;MASC;SG;3	N
جھمیلا	problemas	جھمیلا	problema	PROPN;NOM;MASC;SG;3	N
جھمیلا	dilema	جھمیلا	dilema	PROPN;NOM;MASC;SG;3	N
جھمیلا	fila	جھمیلا	fila	PROPN;NOM;MASC;SG;3	N
جھمیلا	desastre	جھمیلا	desastre	PROPN;NOM;MASC;SG;3	N
جھمیلا	boa	جھمیلا	bo	PROPN;NOM;MASC;SG;3	ADJ
جھمیلا	lea	جھمیلا	lea	PROPN;NOM;MASC;SG;3	PROPN
جھمیلا	porcallada	جھمیلا	porcallar	PROPN;NOM;MASC;SG;3	V
جھمیلا	todo	جھمیلا	todo	PROPN;NOM;MASC;SG;3	DET
جھناسر	tola	جھناسر	tola	PROPN;NOM;MASC;SG;3	PROPN
جھناسر	tolo	جھناسر	tolo	PROPN;NOM;MASC;SG;3	N
جھناسر	enfadado	جھناسر	enfadar	PROPN;NOM;MASC;SG;3	V
جھناسر	tolas	جھناسر	tola	PROPN;NOM;MASC;SG;3	N
جھناسر	manicomio	جھناسر	manicomio	PROPN;NOM;MASC;SG;3	N
جھناسر	tolo	جھناسر	tolo	PROPN;NOM;MASC;SG;3	N
جھناسر	enfermo	جھناسر	enfermo	PROPN;NOM;MASC;SG;3	N
جھناسر	tolear	جھناسر	tolear	PROPN;NOM;MASC;SG;3	V
جھنجوڑنا	te	جھنجوڑنا	te	V;NFIN;ACT	PRO
جھنجوڑنا	preocupes	جھنجوڑنا	preocupe	V;NFIN;ACT	ADV
جھنجوڑنا	por	جھنجوڑنا	por	V;NFIN;ACT	ADP
جھنجوڑنا	se	جھنجوڑنا	se	V;NFIN;ACT	CONJ
جھنجھا	treboada	جھنجھا	treboar	PROPN;NOM;MASC;SG;3	N
جھنجھٹ	problema	جھنجھٹ	problema	PROPN;NOM;MASC;SG;3	N
جھنجھٹ	problemas	جھنجھٹ	problema	PROPN;NOM;MASC;SG;3	N
جھنجھٹ	dilema	جھنجھٹ	dilema	PROPN;NOM;MASC;SG;3	N
جھنجھٹ	desastre	جھنجھٹ	desastre	PROPN;NOM;MASC;SG;3	N
جھنجھٹ	boa	جھنجھٹ	bo	PROPN;NOM;MASC;SG;3	ADJ
جھنجھٹ	lea	جھنجھٹ	lea	PROPN;NOM;MASC;SG;3	PROPN
جھنجھٹ	porcallada	جھنجھٹ	porcallar	PROPN;NOM;MASC;SG;3	V
جھنجھٹی	difícil	جھنجھٹی	difícil	PROPN;NOM;MASC;SG;3	ADJ
جھنجھٹی	dificil	جھنجھٹی	dificil	PROPN;NOM;MASC;SG;3	ADJ
جُھنڈ	manada	جُھنڈ	manada		N
جُھنڈ	rabaño	جُھنڈ	rabaño		N
جُھنڈ	rabaño	جُھنڈ	rabaño		N
جُھنڈ	multitude	جُھنڈ	multitude		N
جُھنڈ	masa	جُھنڈ	masa		N
جُھنڈ	vista	جُھنڈ	vista		N
جُھنڈ	xente	جُھنڈ	xente		N
جھنڈا	estándar	جھنڈا	estándar	PROPN;NOM;MASC;SG;3	V
جھنڈا	de	جھنڈا	de	PROPN;NOM;MASC;SG;3	ADP
جھنڈا	bandeira	جھنڈا	bandeira	PROPN;NOM;MASC;SG;3	N
جھنکارنا	queimade	جھنکارنا	queimade	V;SG;NFIN;ACT	N
جھنکارنا	anel	جھنکارنا	anel	V;SG;NFIN;ACT	N
جھنکاڑ	bush	جھنکاڑ	bush	PROPN;NOM;MASC;SG;3	PROPN
جھنکاڑ	monte	جھنکاڑ	monte	PROPN;NOM;MASC;SG;3	N
جُھوٹ	mentiras	جُھوٹ	mentira		N
جُھوٹ	mentira	جُھوٹ	mentira		ADJ
جُھوٹ	mentir	جُھوٹ	mentir		V
جُھوٹا	falsa	جُھوٹا	falsa	PROPN;NOM;MASC;SG;3	ADJ
جُھوٹا	falso	جُھوٹا	falso	PROPN;NOM;MASC;SG;3	ADJ
جُھوٹا	mentiroso	جُھوٹا	mentiroso	PROPN;NOM;MASC;SG;3	ADJ
جُھوٹا	mentireira	جُھوٹا	mentireiro	PROPN;NOM;MASC;SG;3	ADJ
جُھوٹا	base	جُھوٹا	base	PROPN;NOM;MASC;SG;3	N
جُھوٹن	tocan	جُھوٹن	tocar	PROPN;NOM;MASC;SG;3	V
جُھوٹن	están	جُھوٹن	estar	PROPN;NOM;MASC;SG;3	V
جُھوٹن	tocar	جُھوٹن	tocar	PROPN;NOM;MASC;SG;3	V
جُھوٹن	a	جُھوٹن	o	PROPN;NOM;MASC;SG;3	DET
جُھوٹن	tocáronme	جُھوٹن	tocáronme	PROPN;NOM;MASC;SG;3	PROPN
جھوجرا	roto	جھوجرا	roto	PROPN;NOM;MASC;SG;3	N
جھوجرا	roto	جھوجرا	roto	PROPN;NOM;MASC;SG;3	N
جھوجرا	inútiles	جھوجرا	inútil	PROPN;NOM;MASC;SG;3	ADJ
جھوجرا	inútil	جھوجرا	inútil	PROPN;NOM;MASC;SG;3	ADJ
جَھوڑ	fila	جَھوڑ	fila		N
جھوک	insistir	جھوک	insistir	PROPN;NOM;MASC;SG;3	V
جھوک	rolling	جھوک	rolling	PROPN;NOM;MASC;SG;3	PROPN
جھول	sopa	جھول	sopa	PROPN;NOM;MASC;SG;3	N
جھول	xantar	جھول	xantar	PROPN;NOM;MASC;SG;3	V
جھول	debilidade	جھول	debilidade	PROPN;NOM;MASC;SG;3	N
جُھولا	abaneo	جُھولا	abaneo	PROPN;NOM;MASC;SG;3	N
جُھولا	xuntas	جُھولا	xunta	PROPN;NOM;MASC;SG;3	N
جھولا	bolsa	جھول	bolsa	V;PFV;MASC;SG;V.PTCP;ACT	N
جھولا	bolso	جھول	bolso	V;PFV;MASC;SG;V.PTCP;ACT	N
جھولا	maletín	جھول	maletín	V;PFV;MASC;SG;V.PTCP;ACT	N
جھولا	saco	جھول	saco	V;PFV;MASC;SG;V.PTCP;ACT	N
جُھولنا	abaneo	جُھولنا	abaneo	V;SG;NFIN;ACT	N
جُھولنا	xuntas	جُھولنا	xunta	V;SG;NFIN;ACT	N
جھولی	saco	جھولی	saco	PROPN;NOM;MASC;SG;3	N
جھولی	bolsa	جھولی	bolsa	PROPN;NOM;MASC;SG;3	N
جھولی	bolso	جھولی	bolso	PROPN;NOM;MASC;SG;3	N
جھولی	maletín	جھولی	maletín	PROPN;NOM;MASC;SG;3	N
جھولی	saco	جھولی	saco	PROPN;NOM;MASC;SG;3	N
جُھومر	empresa	جُھومر	empresa	PROPN;NOM;MASC;SG;3	N
جُھومر	compañía	جُھومر	compañía	PROPN;NOM;MASC;SG;3	N
جُھومر	banda	جُھومر	banda	PROPN;NOM;MASC;SG;3	N
جُھومنا	dados	جُھومنا	dar	PROPN;NOM;MASC;SG;3	V
جُھومنا	o	جُھومنا	o	PROPN;NOM;MASC;SG;3	DET
جُھومنا	roll	جُھومنا	roll	PROPN;NOM;MASC;SG;3	PROPN
جُھومنا	rolo	جُھومنا	rolo	PROPN;NOM;MASC;SG;3	N
جُھومنا	parte	جُھومنا	parte	PROPN;NOM;MASC;SG;3	N
جُھونا	débil	جُھونا	débil	V;SG;NFIN;ACT	ADJ
جھیرا	primavera	جھیرا	primavera	PROPN;NOM;MASC;SG;3	N
جھیرا	a	جھیرا	o	PROPN;NOM;MASC;SG;3	DET
جھیرا	río	جھیرا	río	PROPN;NOM;MASC;SG;3	N
جھیرا	regato	جھیرا	regato	PROPN;NOM;MASC;SG;3	N
جھیرا	orixe	جھیرا	orixe	PROPN;NOM;MASC;SG;3	N
جھیرا	fonte	جھیرا	fonte	PROPN;NOM;MASC;SG;3	N
جھیرا	orixe	جھیرا	orixe	PROPN;NOM;MASC;SG;3	N
جھیرا	de	جھیرا	de	PROPN;NOM;MASC;SG;3	ADP
جھیرا	ben	جھیرا	ben	PROPN;NOM;MASC;SG;3	ADV
جِھیل	piano	جِھیل	piano	PROPN;NOM;MASC;SG;3	N
جھیلنا	experiencia	جھیل	experiencia	V;SG;NFIN;ACT	N
جھیلنا	apoio	جھیل	apoio	V;SG;NFIN;ACT	N
جھیلنا	de	جھیل	de	V;SG;NFIN;ACT	ADP
جھیلنا	oso	جھیل	oso	V;SG;NFIN;ACT	N
جھیلنا	osiño	جھیل	osiño	V;SG;NFIN;ACT	N
جھیلنا	experiencia	جھیل	experiencia	V;SG;NFIN;ACT	N
جھیلنا	apoio	جھیل	apoio	V;SG;NFIN;ACT	N
جھیلنا	de	جھیل	de	V;SG;NFIN;ACT	ADP
جھیلنا	oso	جھیل	oso	V;SG;NFIN;ACT	N
جھیلنا	osiño	جھیل	osiño	V;SG;NFIN;ACT	N
جِھینا	no	جِھینا	no	PROPN;NOM;MASC;SG;3	V
جِھینا	lento	جِھینا	lento	PROPN;NOM;MASC;SG;3	ADJ
جِھینا	lenta	جِھینا	lento	PROPN;NOM;MASC;SG;3	ADJ
جِھینا	lentos	جِھینا	lento	PROPN;NOM;MASC;SG;3	ADJ
جِھینا	ou	جِھینا	ou	PROPN;NOM;MASC;SG;3	CONJ
جِھینا	frean	جِھینا	frear	PROPN;NOM;MASC;SG;3	V
جِھینا	tranquilo	جِھینا	tranquilo	PROPN;NOM;MASC;SG;3	ADJ
جِھینا	ben	جِھینا	ben	PROPN;NOM;MASC;SG;3	ADV
جِھینا	moi	جِھینا	moi	PROPN;NOM;MASC;SG;3	ADV
جِھینکنا	choro	جِھینکنا	choro	V;SG;NFIN;ACT	N
جِھینکنا	berra	جِھینکنا	berra	V;SG;NFIN;ACT	N
جِھینگا	gambas	جِھینگا	gambo	PROPN;NOM;MASC;SG;3	N
چا	té	چا	té	V;ACT	N
چا	de	چا	de	V;ACT	ADP
چا	te	چا	te	V;ACT	PRO
چابک	activa	چابک	activo	PROPN;NOM;MASC;SG;3	N
چابک	a	چابک	o	PROPN;NOM;MASC;SG;3	DET
چابک	activo	چابک	activo	PROPN;NOM;MASC;SG;3	N
چابک	activos	چابک	activo	PROPN;NOM;MASC;SG;3	N
چابک	activas	چابک	activo	PROPN;NOM;MASC;SG;3	ADJ
چابک	militante	چابک	militante	PROPN;NOM;MASC;SG;3	N
چابک	rápido	چابک	rápido	PROPN;NOM;MASC;SG;3	ADJ
چابک	axiña	چابک	axiña	PROPN;NOM;MASC;SG;3	ADV
چابک	rápida	چابک	rápido	PROPN;NOM;MASC;SG;3	ADJ
چابک	veña	چابک	vir	PROPN;NOM;MASC;SG;3	V
چابک	marchar	چابک	marchar	PROPN;NOM;MASC;SG;3	V
چابنا	mastigue	چابنا	mastiguir	PROPN;NOM;MASC;SG;3	PROPN
چابی	clave	چابی	clave	PROPN;NOM;MASC;SG;3	N
چابی	chave	چابی	chave	PROPN;NOM;MASC;SG;3	N
چاپ	imprenta	چاپ	imprentar		N
چاپڑ	chaira	چاپڑ	chaira		N
چاپڑ	costa	چاپڑ	costa		N
چاپڑ	plano	چاپڑ	plano		N
چاپڑ	claro	چاپڑ	claro		ADJ
چاپڑ	tenra	چاپڑ	tenra		N
چاپل	mobilidade	چاپل	mobilidade	PROPN;NOM;MASC;SG;3	N
چاتر	conspiración	چاتر	conspiración	PROPN;NOM;MASC;SG;3	N
چاتُر	india	چاتُر	indiar	PROPN;NOM;MASC;SG;3	PROPN
چاتُر	intelixente	چاتُر	intelixente	PROPN;NOM;MASC;SG;3	ADJ
چاتُر	quen	چاتُر	quen	PROPN;NOM;MASC;SG;3	PRO
چاتُر	de	چاتُر	de	PROPN;NOM;MASC;SG;3	ADP
چاتُر	capaz	چاتُر	capaz	PROPN;NOM;MASC;SG;3	ADJ
چاتُر	capaces	چاتُر	capaz	PROPN;NOM;MASC;SG;3	ADJ
چاتُر	poder	چاتُر	poder	PROPN;NOM;MASC;SG;3	V
چاتُری	capacidade	چاتُری	capacidade	ADJ;NOM	N
چاتُری	habilidade	چاتُری	habilidade	ADJ;NOM	N
چاٹ	hábito	چاٹ	hábito	V;ACT	N
چاٹ	costume	چاٹ	costume	V;ACT	N
چاٹ	o	چاٹ	o	V;ACT	DET
چاٹ	desexo	چاٹ	desexo	V;ACT	N
چاچن	paixón	چاچن	paixón	PROPN;NOM;MASC;SG;3	N
چار	catro	چار	catro	NUM	N
چار	cura	چار	curo	NUM	N
چار	curación	چار	curación	NUM	N
چار	interesábame	چار	interesábame	NUM	PROPN
چار	curar	چار	curar	NUM	V
چار	espía	چار	espe	NUM	N
چاراُنگل	pequeno	چاراُنگل	pequeno	PROPN;NOM;MASC;SG;3	ADJ
چاراُنگل	pequenos	چاراُنگل	pequeno	PROPN;NOM;MASC;SG;3	ADJ
چاراُنگل	pequenas	چاراُنگل	pequeno	PROPN;NOM;MASC;SG;3	ADJ
چاراُنگل	pequena	چاراُنگل	pequeno	PROPN;NOM;MASC;SG;3	ADJ
چارآدمی	público	چارآدمی	público	PROPN;NOM;MASC;SG;3	ADJ
چارآدمی	pública	چارآدمی	público	PROPN;NOM;MASC;SG;3	ADJ
چارآدمی	públicos	چارآدمی	público	PROPN;NOM;MASC;SG;3	ADJ
چارآدمی	públicas	چارآدمی	público	PROPN;NOM;MASC;SG;3	ADJ
چارپیسے	riqueza	چارپیسے	riqueza	PROPN;NOM;MASC;SG;3	N
چارپیسے	riquezas	چارپیسے	riqueza	PROPN;NOM;MASC;SG;3	N
چارپیسے	coa	چارپیسے	coar	PROPN;NOM;MASC;SG;3	V
چارپیسے	cartos	چارپیسے	carto	PROPN;NOM;MASC;SG;3	N
چارپیسے	diñeiro	چارپیسے	diñeiro	PROPN;NOM;MASC;SG;3	N
چارپیسے	os	چارپیسے	o	PROPN;NOM;MASC;SG;3	DET
چارپیسے	xiro	چارپیسے	xiro	PROPN;NOM;MASC;SG;3	N
چاردانگ	todas	چاردانگ	todo	PROPN;NOM;MASC;SG;3	DET
چاردانگ	as	چاردانگ	o	PROPN;NOM;MASC;SG;3	DET
چاردانگ	partes	چاردانگ	parte	PROPN;NOM;MASC;SG;3	N
چاردانگ	por	چاردانگ	por	PROPN;NOM;MASC;SG;3	ADP
چاردانگ	en	چاردانگ	en	PROPN;NOM;MASC;SG;3	ADP
چاردانگ	everywhere	چاردانگ	everywhere	PROPN;NOM;MASC;SG;3	PROPN
چاردانگ	todo	چاردانگ	todo	PROPN;NOM;MASC;SG;3	DET
چاردانگ	todos	چاردانگ	todo	PROPN;NOM;MASC;SG;3	DET
چاردانگ	sur	چاردانگ	sur	PROPN;NOM;MASC;SG;3	N
چاردانگ	do	چاردانگ	do	PROPN;NOM;MASC;SG;3	PROPN
چاردانگ	sudáfrica	چاردانگ	sudáfricar	PROPN;NOM;MASC;SG;3	ADJ
چارُق	zapato	چارُق	zapato	PROPN;NOM;MASC;SG;3	N
چارک	delator	چارک	delator		N
چارک	espía	چارک	espe		N
چارُو	fermoso	چارُو	fermoso	PROPN;NOM;MASC;SG;3	ADJ
چارُو	bonita	چارُو	bonita	PROPN;NOM;MASC;SG;3	N
چارُو	fermosa	چارُو	fermosa	PROPN;NOM;MASC;SG;3	ADJ
چارُو	precioso	چارُو	precioso	PROPN;NOM;MASC;SG;3	ADJ
چارُو	fermosas	چارُو	fermosa	PROPN;NOM;MASC;SG;3	ADJ
چارُو	moi	چارُو	moi	PROPN;NOM;MASC;SG;3	ADV
چارُو	bastante	چارُو	bastante	PROPN;NOM;MASC;SG;3	ADV
چارُو	bonita	چارُو	bonita	PROPN;NOM;MASC;SG;3	N
چارُو	ben	چارُو	ben	PROPN;NOM;MASC;SG;3	ADV
چارواک	ateo	چارواک	ateo	PROPN;NOM;MASC;SG;3	N
چاروں	catro	چاروں	catro	NUM	N
چاروی	intelixencia	چاروی	intelixencia	PROPN;NOM;MASC;SG;3	N
چارہ	axudar	چارہ	axudar	N;NOM;MASC;SG;3	V
چارہ	a	چارہ	o	N;NOM;MASC;SG;3	DET
چارہ	interesábame	چارہ	interesábame	N;NOM;MASC;SG;3	PROPN
چارہ	curar	چارہ	curar	N;NOM;MASC;SG;3	V
چاشت	almorzo	چاشت	almorzo		N
چاشت	almorzar	چاشت	almorzar		V
چاق	a	چاق	o	N;NOM;MASC;SG;3	DET
چاق	activas	چاق	activo	N;NOM;MASC;SG;3	ADJ
چاقُو	coitelo	چاقُو	coitelo	PROPN;NOM;MASC;SG;3	N
چاقُو	navalla	چاقُو	navalla	PROPN;NOM;MASC;SG;3	N
چاقُو	mackie	چاقُو	mackie	PROPN;NOM;MASC;SG;3	PROPN
چاک	renda	چاک	renda	PROPN;NOM;MASC;SG;3	N
چاک	aluguer	چاک	aluguer	PROPN;NOM;MASC;SG;3	PROPN
چاک	alugar	چاک	alugar	PROPN;NOM;MASC;SG;3	V
چاک	cortar	چاک	cortar	PROPN;NOM;MASC;SG;3	V
چاک	renda	چاک	renda	PROPN;NOM;MASC;SG;3	N
چاک	aluguer	چاک	aluguer	PROPN;NOM;MASC;SG;3	PROPN
چاک	alugar	چاک	alugar	PROPN;NOM;MASC;SG;3	V
چاک	cortar	چاک	cortar	PROPN;NOM;MASC;SG;3	V
چاکر	acompañante	چاکر	acompañante		N
چاکر	enfermeiro	چاکر	enfermeiro		ADJ
چاکر	servo	چاکر	servo		N
چاکر	criado	چاکر	criar		V
چاکر	bedel	چاکر	bedel		N
چاکری	servizo	چاکری	servizo	PROPN;NOM;MASC;SG;3	N
چاکری	de	چاکری	de	PROPN;NOM;MASC;SG;3	ADP
چاکڑ	amplo	چاکڑ	amplo		ADJ
چاکشُش	visual	چاکشُش	visual	PROPN;NOM;MASC;SG;3	ADJ
چاکشُش	visuais	چاکشُش	visual	PROPN;NOM;MASC;SG;3	ADJ
چاکشُش	ollo	چاکشُش	ollo	PROPN;NOM;MASC;SG;3	N
چاکشُش	ollos	چاکشُش	ollo	PROPN;NOM;MASC;SG;3	N
چاکشُش	visual	چاکشُش	visual	PROPN;NOM;MASC;SG;3	ADJ
چاکشُش	visible	چاکشُش	visible	PROPN;NOM;MASC;SG;3	ADJ
چاکشُش	visibles	چاکشُش	visible	PROPN;NOM;MASC;SG;3	ADJ
چاکی	fábrica	چاکی	fábrica	PROPN;NOM;MASC;SG;3	N
چاکی	mill	چاکی	mill	PROPN;NOM;MASC;SG;3	PROPN
چاکی	muíño	چاکی	muíño	PROPN;NOM;MASC;SG;3	N
چال	andar	چال	andar	;MASC;SG;3	V
چال	camiñar	چال	camiñar	;MASC;SG;3	V
چال	de	چال	de	;MASC;SG;3	ADP
چال	moda	چال	modo	;MASC;SG;3	N
چال	a	چال	o	;MASC;SG;3	DET
چال	suposto	چال	suposto	;MASC;SG;3	N
چال	que	چال	que	;MASC;SG;3	PRO
چال	por	چال	por	;MASC;SG;3	ADP
چال	claro	چال	claro	;MASC;SG;3	ADJ
چال	construír	چال	construír	;MASC;SG;3	V
چال	edificio	چال	edificio	;MASC;SG;3	N
چال	construción	چال	construción	;MASC;SG;3	N
چال	movemento	چال	movemento	;MASC;SG;3	N
چال	significa	چال	significar	;MASC;SG;3	V
چال	dicir	چال	dicir	;MASC;SG;3	V
چال	que	چال	que	;MASC;SG;3	PRO
چال	medios	چال	medio	;MASC;SG;3	N
چال	quere	چال	querer	;MASC;SG;3	V
چال	procedemento	چال	procedemento	;MASC;SG;3	N
چال	aparello	چال	aparello	;MASC;SG;3	N
چال	dispositivo	چال	dispositivo	;MASC;SG;3	N
چال	de	چال	de	;MASC;SG;3	ADP
چال	historias	چال	historia	;MASC;SG;3	N
چال	mecanismo	چال	mecanismo	;MASC;SG;3	N
چال	proceso	چال	proceso	;MASC;SG;3	N
چال	modo	چال	modo	;MASC;SG;3	N
چال	que	چال	que	;MASC;SG;3	PRO
چال	movemento	چال	movemento	;MASC;SG;3	N
چال	movementos	چال	movemento	;MASC;SG;3	N
چال	movimento	چال	movimento	;MASC;SG;3	N
چال	xesto	چال	xesto	;MASC;SG;3	N
چال	método	چال	método	;MASC;SG;3	N
