izumil	erfindung	izumiti	erfindung	V;PFV;MASC;SG;V.PTCP	N;FEM;SG
dvojna	doppelzimmer	dvojen	doppelzimmer	NUM;NOM;FEM;SG	ADJ
dvojna	doppelte	dvojen	doppelt	NUM;NOM;FEM;SG	ADJ;NOM;FEM;PL
dvojna	doppelt	dvojen	doppelt	NUM;NOM;FEM;SG	ADJ
dvojna	doppel	dvojen	doppel	NUM;NOM;FEM;SG	
dvojna	verdoppeln	dvojen	verdoppeln	NUM;NOM;FEM;SG	V;NFIN
frankov	franc	frankov	franc	N;GEN;MASC;PL	
frankov	franken	frankov	franken	N;GEN;MASC;PL	N;NOM;FEM;PL
frankov	francs	frankov	francs	N;GEN;MASC;PL	
križišče	kreuzung	križišče	kreuzung	N;NOM;NEUT;SG	
križišče	schnittpunkt	križišče	schnittpunkt	N;NOM;NEUT;SG	V
križišče	abzweigung	križišče	abzweigung	N;NOM;NEUT;SG	
križišče	kreuzung	križišče	kreuzung	N;NOM;NEUT;SG	
križišče	junction	križišče	junction	N;NOM;NEUT;SG	PROPN
križišče	knotenpunkt	križišče	knotenpunkt	N;NOM;NEUT;SG	ADJ
križišče	kreuzungen	križišče	kreuzung	N;NOM;NEUT;SG	V;NFIN
križišče	kreuzung	križišče	kreuzung	N;NOM;NEUT;SG	
igralce	akteure	igralec	akteur	N;ACC;MASC;PL	ADJ;NOM;PL
igralce	spieler	igralec	spieler	N;ACC;MASC;PL	ADJ
england	england	england	england	PROPN;NOM;MASC;SG	PROPN;NOM;NEUT;SG
england	grossbritannien	england	grossbritannien	PROPN;NOM;MASC;SG	PROPN;NOM;NEUT;SG
palice	bars	palica	bars	N;NOM;FEM;PL	
palice	balken	palica	balken	N;NOM;FEM;PL	V;NFIN
palice	nachtleben	palica	nachtleben	N;NOM;FEM;PL	V;NFIN
palice	gitter	palica	gitter	N;NOM;FEM;PL	
palice	stöcke	palica	stock	N;NOM;FEM;PL	
palice	stäbchen	palica	stäbchen	N;NOM;FEM;PL	V;NFIN
palice	sticks	palica	sticks	N;NOM;FEM;PL	
palice	stangen	palica	stehen	N;NOM;FEM;PL	V;NFIN
palice	clubs	palica	club	N;NOM;FEM;PL	
palice	vereine	palica	verein	N;NOM;FEM;PL	
palice	klubs	palica	klubsen	N;NOM;FEM;PL	ADV
palice	stäbchen	palica	stäbchen	N;NOM;FEM;PL	V;NFIN
palice	stäben	palica	stäben	N;NOM;FEM;PL	V;NFIN
palice	stangen	palica	stehen	N;NOM;FEM;PL	V;NFIN
ločila	interpunktion	ločiti	interpunktion	V;FEM;SG;V.PTCP	PROPN
moška	männer	moški	männer	ADJ;NOM;FEM;SG	N;NOM;MASC;PL
moška	männern	moški	männern	ADJ;NOM;FEM;SG	
moška	herren	moški	herr	ADJ;NOM;FEM;SG	N;NOM;PL
moška	männliche	moški	männlich	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
moška	männer	moški	männer	ADJ;NOM;FEM;SG	N;NOM;MASC;PL
moška	männchen	moški	männchen	ADJ;NOM;FEM;SG	N;NOM;PL
puščava	wüsten	puščava	wüst	N;NOM;FEM;SG	V;NFIN
puščava	wüste	puščava	wüst	N;NOM;FEM;SG	
zmožnost	fähigkeit	zmožnost	fähigkeit	N;NOM;FEM;SG	ADJ
zmožnost	leistungsfähigkeit	zmožnost	leistungsfähigkeit	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
zmožnost	fähigkeit	zmožnost	fähigkeit	N;NOM;FEM;SG	ADJ
zmožnost	fähigkeiten	zmožnost	fähigkeit	N;NOM;FEM;SG	V;NFIN
harvey	harvey	harvey	harvey	N;NOM;MASC;SG	PROPN;NOM;SG
metka	gretel	metek	gretel	ADJ;NOM;FEM;SG	PROPN;NOM;SG
metka	kugel	metek	kugeln	ADJ;NOM;FEM;SG	
podpis	signieren	podpis	signieren	N;NOM;MASC;SG	V;NFIN
podpis	unterzeichnen	podpis	unterzeichnen	N;NOM;MASC;SG	V;NFIN
podpis	unterschrift	podpis	unterschreifen	N;NOM;MASC;SG	
podpis	signatur	podpis	signatur	N;NOM;MASC;SG	
podpis	unterschriften	podpis	unterschreifen	N;NOM;MASC;SG	V;NFIN
podpis	unterschrift	podpis	unterschreifen	N;NOM;MASC;SG	
podpis	signaturen	podpis	signatur	N;NOM;MASC;SG	V;NFIN
melodije	melodien	melodija	melodien	N;NOM;FEM;PL	
melodije	melodien	melodija	melodien	N;NOM;FEM;PL	
melodije	tunes	melodija	tun	N;NOM;FEM;PL	PROPN
neapelj	neapel	neapelj	neapel	PROPN;NOM;MASC;SG	PROPN;NOM;SG
vzorca	stichproben	vzorec	stichpreben	N;NOM;MASC;SG	V;NFIN
vzorca	muster	vzorec	muster	N;NOM;MASC;SG	ADJ
vzorca	proben	vzorec	proben	N;NOM;MASC;SG	V;NFIN
vzorca	beispiele	vzorec	beispiel	N;NOM;MASC;SG	N;NOM;PL
larry	larry	larry	larry	PROPN;NOM;MASC;SG	PROPN;NOM;SG
obrambno	verteidigung	obramben	verteidigung	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG
obrambno	defensive	obramben	defensiv	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
obrambno	abwehr	obramben	abwehr	ADJ;NOM;NEUT;SG	N;SG
termin	ernennung	termin	ernennung	N;NOM;MASC;SG	ADJ;SG
termin	benennung	termin	benennung	N;NOM;MASC;SG	ADJ
obrne	abwechselnd	obrniti	abwechselnd	V;PFV;IND;SG;3;PRS;FIN	ADJ
robin	robin	robina	robin	N;NOM;MASC;SG	PROPN;NOM;SG
lesena	holz	lesen	holz	ADJ;NOM;FEM;SG	N;NOM;NEUT;SG
lesena	wald	lesen	wald	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
lesena	holzindustrie	lesen	holzindustrie	ADJ;NOM;FEM;SG	
lesena	holz	lesen	holz	ADJ;NOM;FEM;SG	N;NOM;NEUT;SG
datotek	dateien	datoteka	datei	N;GEN;FEM;PL	V;NFIN
samodejno	auto	samodejno	auto	ADV	N;NOM;SG
samodejno	automatik	samodejno	automatik	ADV	ADJ
samodejno	automatisch	samodejno	automatisch	ADV	ADJ
samodejno	automatischen	samodejno	automatisch	ADV	ADJ
samodejno	automatisches	samodejno	automatisch	ADV	ADJ;NOM;NEUT;SG
samodejno	automatik	samodejno	automatik	ADV	ADJ
samodejno	automatische	samodejno	automatisch	ADV	ADJ;NOM;FEM;PL
samodejno	automatisch	samodejno	automatisch	ADV	ADJ
samodejno	automatisch	samodejno	automatisch	ADV	ADJ
kvartet	quartett	kvartet	quartett	N;NOM;MASC;SG	V;IND;SG;3;PRS;FIN
kvartet	quartetts	kvartet	quartetts	N;NOM;MASC;SG	
kvartet	quartet	kvartet	quartet	N;NOM;MASC;SG	PROPN
wallace	wallace	wallace	wallace	N;NOM;MASC;SG	PROPN;NOM;SG
posebnosti	besonderheit	posebnost	besonderheit	N;NOM;FEM;PL	ADJ
posebnosti	spezifisch	posebnost	spezifisch	N;NOM;FEM;PL	ADJ
posebnosti	spezifität	posebnost	spezifitäen	N;NOM;FEM;PL	PROPN
pozitivni	positive	pozitiven	positiv	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
antike	antike	antika	antik	N;NOM;FEM;PL	ADJ;NOM;FEM;SG
nedavno	neueste	nedavno	neu	ADV	ADJ;NOM;FEM;PL
nedavno	jüngsten	nedavno	jung	ADV	ADJ;PL
nedavno	aktuelle	nedavno	aktuell	ADV	ADJ;NOM;FEM;PL
piramida	pyramide	piramid	pyramide	N;NOM;FEM;SG	
piramida	pyramiden	piramid	pyramiden	N;NOM;FEM;SG	N;NOM;PL
vesoljska	raum	vesoljski	raum	ADJ;NOM;FEM;SG	ADV
vesoljska	weltall	vesoljski	weltall	ADJ;NOM;FEM;SG	
vesoljska	weltraum	vesoljski	weltraum	ADJ;NOM;FEM;SG	PROPN
vesoljska	platz	vesoljski	platz	ADJ;NOM;FEM;SG	ADV
vesoljska	raumfahrt	vesoljski	raumfahren	ADJ;NOM;FEM;SG	
ricardo	ricardo	ricarda	ricardo	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
eur	eur	eura	eur	N;NOM;MASC;SG	
žagar	puzzle	žagar	puzzle	N;NOM;MASC;SG	
žagar	jigsaw	žagar	jigsaw	N;NOM;MASC;SG	PROPN;NOM;SG
katedrale	kathedralen	katedrala	kathedral	N;NOM;FEM;PL	ADJ
zvočni	akustische	zvočen	akustisch	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
slava	bekanntheit	slava	bekanntheit	N;NOM;FEM;SG	ADJ
slava	berühmtheit	slava	berühmtheiten	N;NOM;FEM;SG	ADJ
slava	ruhm	slava	rühmen	N;NOM;FEM;SG	
slava	berühmt	slava	berühmt	N;NOM;FEM;SG	ADJ
slava	fame	slava	fimmen	N;NOM;FEM;SG	
slava	herrlichkeit	slava	herrlichkeit	N;NOM;FEM;SG	
slava	ehre	slava	ehr	N;NOM;FEM;SG	
slava	ruhm	slava	rühmen	N;NOM;FEM;SG	
slava	glory	slava	glory	N;NOM;FEM;SG	
odločno	stark	odločno	stark	ADV	ADJ
sočasno	gleichzeitiger	sočasno	gleichzeitig	ADV	ADJ
sočasno	gleichzeitige	sočasno	gleichzeitig	ADV	ADJ;NOM;FEM;PL
sočasno	gleichzeitig	sočasno	gleichzeitig	ADV	ADJ
sočasno	gleichzeitigen	sočasno	gleichzeitig	ADV	ADJ
sočasno	gleichzeitiger	sočasno	gleichzeitig	ADV	ADJ
sočasno	gleichzeitige	sočasno	gleichzeitig	ADV	ADJ;NOM;FEM;PL
sočasno	simultan	sočasno	simultan	ADV	ADJ
sočasno	gleichzeitig	sočasno	gleichzeitig	ADV	ADJ
sočasno	gleichzeitigen	sočasno	gleichzeitig	ADV	ADJ
sočasno	zeitgleich	sočasno	zeitgleich	ADV	ADJ
sočasno	gleichzeitig	sočasno	gleichzeitig	ADV	ADJ
sočasno	simultan	sočasno	simultan	ADV	ADJ
moto	devise	moto	devise	N;NOM;MASC;SG	ADJ
moto	motto	moto	motto	N;NOM;MASC;SG	
moto	moto	moto	moto	N;NOM;MASC;SG	
duševno	mentale	duševno	mentale	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
duševno	geistige	duševno	geistig	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
allan	allan	allan	allan	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
ekip	mannschaften	ekipa	mannschaften	N;GEN;FEM;PL	N;NOM;PL
ekip	teams	ekipa	teams	N;GEN;FEM;PL	N;NOM;NEUT;PL
lokacijo	lage	lokacija	lagen	N;ACC;FEM;SG	ADJ
lokacijo	ort	lokacija	ort	N;ACC;FEM;SG	N;NOM;MASC;SG
lokacijo	standorte	lokacija	standort	N;ACC;FEM;SG	N;NOM
lokacijo	standort	lokacija	standoren	N;ACC;FEM;SG	ADV
valovi	welle	val	wellen	N;NOM;MASC;PL	
valovi	wellen	val	wellen	N;NOM;MASC;PL	
zvezno	federal	zvezen	federal	ADJ;NOM;NEUT;SG	PROPN
zvezno	bundes	zvezen	bund	ADJ;NOM;NEUT;SG	
populacija	bevölkerung	populacija	bevölkerung	N;NOM;FEM;SG	ADJ
populacija	bevölkerungszahl	populacija	bevölkerungszahl	N;NOM;FEM;SG	ADJ
populacija	grundgesamtheit	populacija	grundgesamtheit	N;NOM;FEM;SG	ADJ;NOM;SG
populacija	einwohner	populacija	einwohner	N;NOM;FEM;SG	N;NOM;MASC;PL
populacija	einwohnerzahl	populacija	einwohnerzahl	N;NOM;FEM;SG	ADJ
zamenjava	tausch	zamenjava	tausch	N;NOM;FEM;SG	
zamenjava	austauschen	zamenjava	austauschen	N;NOM;FEM;SG	V;NFIN
zamenjava	swap	zamenjava	swap	N;NOM;FEM;SG	
zamenjava	tausche	zamenjava	tausche	N;NOM;FEM;SG	;SG
zamenjava	tauschen	zamenjava	tauschen	N;NOM;FEM;SG	V;NFIN
zamenjava	ersatz	zamenjava	ersatzen	N;NOM;FEM;SG	
zamenjava	substitution	zamenjava	substitution	N;NOM;FEM;SG	PROPN
zamenjava	ersatz	zamenjava	ersatzen	N;NOM;FEM;SG	
zamenjava	ersetzen	zamenjava	ersetzen	N;NOM;FEM;SG	V;NFIN
kače	schlange	kača	schlange	N;NOM;FEM;PL	ADJ;NOM
kače	snake	kača	snak	N;NOM;FEM;PL	PROPN;SG
skoki	sprünge	skok	sprüngen	N;NOM;MASC;PL	N;NOM;SG
skoki	springt	skok	springen	N;NOM;MASC;PL	V;IND;SG;3;PRS;FIN
skoki	sprünge	skok	sprüngen	N;NOM;MASC;PL	N;NOM;SG
skoki	hüpfen	skok	hüpfen	N;NOM;MASC;PL	V;NFIN
skoki	springt	skok	springen	N;NOM;MASC;PL	V;IND;SG;3;PRS;FIN
skoki	springen	skok	springen	N;NOM;MASC;PL	V;NFIN
skoki	springe	skok	springen	N;NOM;MASC;PL	V;IND;SG;3;PRS;FIN
delavce	arbeitskräfte	delavec	arbeitskraft	N;ACC;MASC;PL	ADJ;NOM
delavce	arbeitnehmer	delavec	arbeitnehmer	N;ACC;MASC;PL	ADJ
delavce	arbeiter	delavec	arbeiter	N;ACC;MASC;PL	
napadalec	angreifer	napadalec	angreifer	N;NOM;MASC;SG	ADJ
napadalec	angreifer	napadalec	angreifer	N;NOM;MASC;SG	ADJ
srbijo	serbien	srbeti	Serbien	N;ACC;FEM;SG	
čustveno	emotional	čustven	emotional	ADV	ADJ
čustveno	emotionalen	čustven	emotional	ADV	ADJ
čustveno	emotionaler	čustven	emotional	ADV	ADJ
čustveno	emotionale	čustven	emotional	ADV	ADJ;NOM;FEM;PL
čustveno	emotional	čustven	emotional	ADV	ADJ
saturn	saturn	saturn	saturn	N;NOM;MASC;SG	PROPN;NOM;SG
encima	enzyme	encim	enzym	N;NOM;MASC;SG	
encima	enzym	encim	enzym	N;NOM;MASC;SG	
postanek	zwischenstopp	postanek	zwischenstopp	N;NOM;MASC;SG	PROPN
tokio	tokyo	tokio	tokyo	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
tokio	tokio	tokio	tokio	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
dream	dream	dream	dream	N;NOM;MASC;SG	
dream	träume	dream	träumen	N;NOM;MASC;SG	ADJ;NOM
dream	traum	dream	traum	N;NOM;MASC;SG	ADJ
dream	träumen	dream	träumen	N;NOM;MASC;SG	V;NFIN
germain	germain	germain	germain	N;NOM;MASC;SG	PROPN;NOM;SG
matt	matt	matt	matt	PROPN;NOM;MASC;SG	PROPN
nasledniki	nachfolger	naslednik	nachfolg	N;NOM;MASC;PL	ADJ
pérez	perez	pérez	perez	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
pérez	pérez	pérez	pérez	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
slovenia	slowenien	slovenia	slowenien		PROPN
opatija	opatija	opatija	opatija	PROPN;NOM;FEM;SG	PROPN;NOM;SG
alexandre	alexandre	alexandre	alexandre	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
centralne	central	centralen	central	ADJ;NOM;FEM;PL	PROPN
oscar	oscar	oscar	oscar	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
oscar	oskar	oscar	oskar	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
ronnie	ronnie	ronnie	ronnie	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG
uefa	uefa	uefa	uefa	PROPN;NOM;MASC;SG	PROPN;NOM;SG
monarhija	monarchie	monarhija	monarchie	N;NOM;FEM;SG	PROPN
vlaken	fasern	vlakno	fasern	N;GEN;NEUT;PL	V;NFIN
vlaken	glasfaser	vlakno	glasfaser	N;GEN;NEUT;PL	ADJ
vlaken	faser	vlakno	faser	N;GEN;NEUT;PL	
mansell	mansell	mansela	mansell	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
propad	doom	propad	doom	N;NOM;MASC;SG	PROPN;NOM;SG
propad	verderben	propad	verderben	N;NOM;MASC;SG	V;NFIN
propad	strafe	propad	strafen	N;NOM;MASC;SG	
propad	zusammenbruch	propad	zusammenbruch	N;NOM;MASC;SG	ADJ
propad	zusammenbrechen	propad	zusammenbrechen	N;NOM;MASC;SG	V;NFIN
propad	kollaps	propad	kollaps	N;NOM;MASC;SG	ADV
propad	sturz	propad	sturz	N;NOM;MASC;SG	
turistične	tourist	turističen	tourist	ADJ;NOM;FEM;PL	
turistične	touristen	turističen	tourist	ADJ;NOM;FEM;PL	
turistične	tourismus	turističen	tourismus	ADJ;NOM;FEM;PL	ADV
ngc	ngc	ngce	ngc	PROPN;NOM;MASC;SG	PROPN;NOM;SG
clarke	clarke	clarka	clarke	N;NOM;MASC;SG	PROPN;SG
krona	crown	krona	crown	N;NOM;FEM;SG	PROPN;NOM;SG
krona	kronen	krona	kron	N;NOM;FEM;SG	
krona	krone	krona	kron	N;NOM;FEM;SG	
uran	uran	uran	uran	N;NOM;MASC;SG	
uran	uranus	uran	uranus	N;NOM;MASC;SG	
zimonjić	zimonjić	zimonjić	zimonjić	N;NOM;MASC;SG	
celično	zelluläre	celičen	zellulär	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
celično	mobiltelefone	celičen	mobiltelefone	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
resnica	stimmt	resnica	stimmen	N;NOM;FEM;SG	V;IND;SG;3;PRS;FIN
resnica	true	resnica	treen	N;NOM;FEM;SG	
resnica	wahr	resnica	wahr	N;NOM;FEM;SG	ADJ
resnica	richtig	resnica	richtig	N;NOM;FEM;SG	ADV
resnica	wahrheit	resnica	wahrheit	N;NOM;FEM;SG	
resnica	wahrheiten	resnica	wahrheiten	N;NOM;FEM;SG	V;NFIN
bruhanje	kotze	bruhanje	kotze	N;NOM;NEUT;SG	
bruhanje	kotzen	bruhanje	kotzen	N;NOM;NEUT;SG	V
bruhanje	erbrechen	bruhanje	erbrechen	N;NOM;NEUT;SG	
bruhanje	erbrechen	bruhanje	erbrechen	N;NOM;NEUT;SG	
arheologi	archäologen	arheolog	archäologen	N;NOM;MASC;PL	
pripadal	gehörten	pripadati	gehören	V;IPFV;MASC;SG;V.PTCP	V;IND;PL;3;PST;FIN
dodana	fügte	dodan	fügen	ADJ;NOM;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
dodana	hinzugefügt	dodan	hinzufügen	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
menihi	mönchen	menih	mönchen	N;NOM;MASC;PL	
menihi	mönche	menih	mönch	N;NOM;MASC;PL	
funtov	pfund	funt	pfund	N;GEN;MASC;PL	
funtov	kilo	funt	kilo	N;GEN;MASC;PL	
odziva	reaktion	odziv	Reaktion	V;IPFV;IND;SG;3;PRS;FIN	ADJ
odziva	antwort	odziv	antworen	V;IPFV;IND;SG;3;PRS;FIN	
odziva	response	odziv	response	V;IPFV;IND;SG;3;PRS;FIN	PROPN
tesla	tesla	tesel	tesla	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
sloj	ebene	sloj	eben	N;NOM;MASC;SG	
sloj	schicht	sloj	schechen	N;NOM;MASC;SG	ADJ
sloj	layer	sloj	layer	N;NOM;MASC;SG	PROPN
padli	fiel	pasti	fallen	V;PFV;MASC;PL;V.PTCP	V;IND;SG;3;PST;FIN
padli	gefallenen	pasti	gefallen	V;PFV;MASC;PL;V.PTCP	ADJ;PL
viktorija	viktoria	viktorij	viktoria	N;NOM;FEM;SG	PROPN;NOM;SG
viktorija	victoria	viktorij	victoria	N;NOM;FEM;SG	PROPN;NOM;MASC;SG
akcija	aktion	akcija	aktion	N;NOM;FEM;SG	
akcija	maßnahme	akcija	maßnahmen	N;NOM;FEM;SG	ADJ
akcija	aktionen	akcija	aktion	N;NOM;FEM;SG	V;NFIN
akcija	klage	akcija	klage	N;NOM;FEM;SG	ADJ
akcija	maßnahmen	akcija	maßnahmen	N;NOM;FEM;SG	V;NFIN
tiska	pressemitteilungen	tisk	pressemitteilungen	N;GEN;MASC;SG	N;NOM;FEM;PL
tiska	presse	tisk	presse	N;GEN;MASC;SG	
tiska	press	tisk	press	N;GEN;MASC;SG	PROPN
tiska	drücken	tisk	drücken	N;GEN;MASC;SG	V;NFIN
razglašena	proklamiert	razglašen	proklamieren	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
razglašena	verkündet	razglašen	verkünden	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
razglašena	erklärte	razglašen	erklären	ADJ;NOM;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
razglašena	verkündete	razglašen	verkünden	ADJ;NOM;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
razglašena	ausgerufen	razglašen	ausrufen	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
ščiti	schilde	ščititi	schild	V;IPFV;IND;SG;3;PRS;FIN	
ščiti	schutzschild	ščititi	schutzschild	V;IPFV;IND;SG;3;PRS;FIN	ADJ
vickers	vickers	vickers	vickers	N;NOM;MASC;SG	PROPN;NOM;SG
luknje	löcher	luknja	loch	N;NOM;FEM;PL	ADJ
game	gamma	gama	gamma	N;NOM;MASC;SG	PROPN;NOM;SG
vladanje	herrschen	vladanje	herrschen	N;NOM;NEUT;SG	V;NFIN
vladanje	herrschaft	vladanje	herrschaft	N;NOM;NEUT;SG	ADJ
vladanje	regieren	vladanje	regieren	N;NOM;NEUT;SG	V;NFIN
vladanje	regierungszeit	vladanje	regierungszeit	N;NOM;NEUT;SG	ADJ
andre	andre	andre	andre	PROPN;NOM;MASC;SG	
andre	andré	andre	andré	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
andre	andre	andre	andre	PROPN;NOM;MASC;SG	
andre	andré	andre	andré	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
ban	sperren	ban	sperren	N;NOM;MASC;SG	V;NFIN
ban	ban	ban	ban	N;NOM;MASC;SG	
ban	bann	ban	binnen	N;NOM;MASC;SG	ADV
ban	verbot	ban	verbieten	N;NOM;MASC;SG	V;IND;SG;3;PST;FIN
ema	emma	ema	emma	PROPN;NOM;FEM;SG	PROPN;NOM;SG
ema	ema	ema	ema	PROPN;NOM;FEM;SG	;SG
doktorat	doktortitel	doktorat	doktortitel	N;NOM;MASC;SG	ADJ
doktorat	promotion	doktorat	promotion	N;NOM;MASC;SG	ADJ
doktorat	promoviert	doktorat	promovieren	N;NOM;MASC;SG	V;V.PTCP
doktorat	phd	doktorat	phd	N;NOM;MASC;SG	;SG
doktorat	doktortitel	doktorat	doktortitel	N;NOM;MASC;SG	ADJ
doktorat	promotion	doktorat	promotion	N;NOM;MASC;SG	ADJ
doktorat	doktorarbeit	doktorat	doktorarbeit	N;NOM;MASC;SG	ADJ
listina	charta	listina	charta	N;NOM;FEM;SG	
pljuč	lunge	pljuč	lunge	N;NOM;MASC;SG	
pljuč	lungenkrebs	pljuč	lungenkrebs	N;NOM;MASC;SG	ADJ
pljuč	lung	pljuč	lung	N;NOM;MASC;SG	
pljuč	lungen	pljuč	lang	N;NOM;MASC;SG	V;NFIN
pljuč	lunge	pljuč	lunge	N;NOM;MASC;SG	
pljuč	lungen	pljuč	lang	N;NOM;MASC;SG	V;NFIN
nasprotnikov	gegner	nasprotnik	gegner	N;GEN;MASC;PL	
nasprotnikov	gegenspieler	nasprotnik	gegenspiel	N;GEN;MASC;PL	ADJ
okoliščine	umstand	okoliščina	umstand	N;NOM;FEM;PL	ADV
okoliščine	umständen	okoliščina	umständen	N;NOM;FEM;PL	
okoliščine	umständen	okoliščina	umständen	N;NOM;FEM;PL	
krizo	krise	kriza	krise	N;ACC;FEM;SG	N;NOM;FEM;SG
krizo	krisen	kriza	krisen	N;ACC;FEM;SG	V;NFIN
krizo	wirtschaftskrise	kriza	wirtschaftskrise	N;ACC;FEM;SG	N;NOM;FEM;SG
krizo	krisenmanagement	kriza	krisenmanagement	N;ACC;FEM;SG	ADJ;NEUT;SG
silver	silber	silver	silber	N;NOM;MASC;SG	
silver	silberne	silver	silbern	N;NOM;MASC;SG	ADJ;NOM;FEM;PL
silver	silver	silver	silver	N;NOM;MASC;SG	PROPN
léon	léon	léon	léon	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
planine	berge	planina	bergen	N;NOM;FEM;PL	
planine	bergwelt	planina	bergwelen	N;NOM;FEM;PL	V;IND;SG;3;PRS;FIN
navzven	extern	navzven	extern	ADV	
navzven	äußerlich	navzven	äußerlich	ADV	ADJ
navzven	abflüsse	navzven	abflüßen	ADV	
agent	agenten	agent	agent	N;NOM;MASC;SG	N;PL
agent	vertreter	agent	vertreter	N;NOM;MASC;SG	ADJ
agent	agent	agent	agent	N;NOM;MASC;SG	PROPN;NOM;SG
agent	agentin	agent	agentin	N;NOM;MASC;SG	PROPN;NOM;FEM;SG
vstaja	aufstand	vstajati	aufstehen	N;NOM;FEM;SG	V;IND;SG;3;PST;FIN
vstaja	aufstand	vstajati	aufstehen	N;NOM;FEM;SG	V;IND;SG;3;PST;FIN
vzpostavitev	gründung	vzpostavitev	gründung	N;NOM;FEM;SG	ADJ
vzpostavitev	errichtung	vzpostavitev	errichtung	N;NOM;FEM;SG	ADJ
vzpostavitev	einrichtung	vzpostavitev	einrichtung	N;NOM;FEM;SG	ADJ
vzpostavitev	niederlassung	vzpostavitev	niederlassung	N;NOM;FEM;SG	ADJ
priznana	erkannt	priznan	erkennen	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
priznana	anerkannt	priznan	anerkennen	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
priznana	anerkannten	priznan	anerkennen	ADJ;NOM;FEM;SG;V.PTCP	V;IND;PL;3;PST;FIN
priznana	bestätigte	priznan	bestätigen	ADJ;NOM;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
priznana	anerkannt	priznan	anerkennen	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
priznana	erkannte	priznan	erkennen	ADJ;NOM;FEM;SG;V.PTCP	V;IND;SG;3;PST;FIN
priznana	erkannt	priznan	erkennen	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
priznana	anerkannt	priznan	anerkennen	ADJ;NOM;FEM;SG;V.PTCP	V;V.PTCP
upokojen	ruhestand	upokojen	ruhestehen	ADJ;NOM;INDF;MASC;SG	
upokojen	ausgemustert	upokojen	ausmustern	ADJ;NOM;INDF;MASC;SG	V;V.PTCP
upokojen	zurückgezogen	upokojen	zurückziehen	ADJ;NOM;INDF;MASC;SG	V;V.PTCP
pre	vorab	pre	vorab		ADV
pre	vor	pre	vor		ADP
kalibra	kaliber	kaliber	kaliber	N;NOM;MASC;SG	
jason	jason	jason	jason	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
guillaume	guillaume	guillauma	guillaume	N;NOM;MASC;SG	PROPN;NOM;SG
danny	danny	danny	danny	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
skrajno	extrem	skrajno	extrem	ADV	ADJ
skrajno	extremer	skrajno	extremer	ADV	ADJ
skrajno	extremen	skrajno	extrem	ADV	ADJ
skrajno	extreme	skrajno	extrem	ADV	N;NOM;FEM;PL
ravna	flat	raven	flat	V;IPFV;IND;SG;3;PRS;FIN	
ravna	flach	raven	flach	V;IPFV;IND;SG;3;PRS;FIN	ADJ
ravna	wohnung	raven	wohnung	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;FEM;SG
instrument	instrument	instrument	instrument	N;NOM;MASC;SG	ADJ
delec	fragment	delec	fragment	N;NOM;MASC;SG	ADJ
delec	partikel	delec	partikel	N;NOM;MASC;SG	ADJ
delec	teilchen	delec	teilch	N;NOM;MASC;SG	
