през	skoz	през	skoz	ADP	
познат	znano	познат	znan	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
познат	poznan	познат	poznan	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
познат	znano	познат	znan	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
познат	poznano	познат	poznano	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG;V.PTCP
въздуха	zračno	въздух	zračen	N;DEF;MASC;SG	ADJ;NOM;NEUT;SG
въздуха	zračna	въздух	zračen	N;DEF;MASC;SG	ADJ;NOM;FEM;SG
франк	frank	франк	franka	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
франк	frenk	франк	frenk	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
скали	skalo	скала	skala	N;INDF;FEM;PL	N;ACC;FEM;SG
скали	rock	скала	rock	N;INDF;FEM;PL	N;NOM;MASC;SG
скали	kamen	скала	kamen	N;INDF;FEM;PL	N;NOM;MASC;SG
скали	skala	скала	skala	N;INDF;FEM;PL	N;NOM;FEM;SG
косово	kosova	косово	kosovo	PROPN;INDF;NEUT;SG	N;NOM;NEUT;SG
косово	kosovo	косово	kosovo	PROPN;INDF;NEUT;SG	N;NOM;NEUT;SG
стени	obzidje	стена	obzidje	N;INDF;FEM;PL	N;NOM;NEUT;SG
питър	peter	питър	peter	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
питър	petra	питър	peter	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
венеция	benetke	венеция	benetek	N;INDF;FEM;SG	N;NOM;FEM;PL
пиер	pomolu	пиер	pomol	PROPN;INDF;MASC;SG	N;DAT;MASC;SG
пиер	pomol	пиер	pomol	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
пиер	pierre	пиер	pirra	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
специален	posebne	специален	poseben	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
специален	posebno	специален	posebno	ADJ;INDF;MASC;SG	ADV
любомир	ljubomir	любомир	ljubomir	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
фондация	temelje	фондация	temelj	N;INDF;FEM;SG	N;ACC;MASC;PL
китайски	kitajske	китайски	kitajski	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
китайски	kitajci	китайски	kitajec	ADJ;INDF;MASC;SG	N;NOM;MASC;PL
играчи	igralca	играч	igralec	N;INDF;MASC;PL	N;NOM;MASC;SG
риба	ribe	риба	riba	N;INDF;FEM;SG	N;NOM;FEM;PL
риба	ribice	риба	ribica	N;INDF;FEM;SG	N;NOM;FEM;PL
къде	kjer	къде	kjer	ADV	CONJ
поставени	postavljen	поставя-(се)	postavljen	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
долина	valley	долина	valley	N;INDF;FEM;SG	PROPN;NOM;MASC;SG
долина	doline	долина	dolina	N;INDF;FEM;SG	N;NOM;FEM;PL
специална	posebne	специален	poseben	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
специална	posebno	специален	posebno	ADJ;INDF;FEM;SG	ADV
следваща	naslednji	следвам	naslednji	ADJ;IPFV;INDF;FEM;SG;PRS;V.PTCP;ACT	ADJ;NOM;DEF;MASC;SG
частично	delne	частичен	delen	ADV	ADJ;NOM;FEM;PL
частично	delna	частичен	delen	ADV	ADJ;NOM;FEM;SG
частично	delni	частичен	delen	ADV	ADJ;NOM;DEF;MASC;SG
числа	števila	число	število	N;INDF;NEUT;PL	N;GEN;NEUT;SG
дол	dol	дол	dol	N;INDF;MASC;SG	
тексас	teksas	тексас	teksas	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
тексас	texas	тексас	texas	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
ана	ane	ана	an	PROPN;INDF;FEM;SG	
ана	ano	ана	an	PROPN;INDF;FEM;SG	N;ACC;FEM;SG
ана	ana	ана	an	PROPN;INDF;FEM;SG	PROPN;NOM;FEM;SG
ана	ana	ана	an	PROPN;INDF;FEM;SG	PROPN;NOM;FEM;SG
ана	anna	ана	anno	PROPN;INDF;FEM;SG	PROPN;NOM;FEM;SG
мюсюлмани	musliman	мюсюлманин	musliman	N;INDF;MASC;PL	N;NOM;MASC;SG
силен	močni	силен	močen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
силен	močno	силен	močno	ADJ;INDF;MASC;SG	ADV
лий	leeja	лий	leeja	PROPN;INDF;MASC;SG	N;GEN;MASC;SG
лий	lee	лий	lee	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
лий	leigh	лий	leigh	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
имперски	carski	имперски	carski	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
имперски	imperial	имперски	imperial	ADJ;INDF;MASC;SG	
австро	avstrijsko	австро	avstrijski	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
съвместно	joint	съвместно	joint	ADV	N;NOM;MASC;SG
съвместно	skupno	съвместно	skupen	ADV	ADJ;NOM;NEUT;SG
различна	drugačni	различен	drugačen	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL
революционен	revolucionarne	революционен	revolucionaren	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
главна	glavne	главен	glaven	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
главна	main	главен	main	ADJ;INDF;FEM;SG	
главна	glavni	главен	glaven	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
югозапад	jugozahodno	югозапад	jugozahodno	N;DEF;MASC;SG	ADJ;NOM;NEUT;SG
югозапад	jz	югозапад	jz	N;DEF;MASC;SG	
гражданска	civilne	граждански	civilen	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
гражданска	civic	граждански	civica	ADJ;INDF;FEM;SG	N;NOM;MASC;SG
луната	moon	луна	moon	N;DEF;FEM;SG	PROPN;NOM;MASC;SG
пиано	klavir	пиано	klavir	ADV	N;NOM;MASC;SG
двигатели	motorja	двигател	motor	N;INDF;MASC;PL	N;NOM;MASC;SG
двигатели	motor	двигател	motor	N;INDF;MASC;PL	N;NOM;MASC;SG
партизански	gverilsko	партизански	gverilsko	PROPN;INDF;MASC;SG	ADJ;NOM;NEUT;SG
лъв	leva	лъв	lev	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
лъв	luv	лъв	luv	N;INDF;MASC;SG	
лъв	lea	лъв	le	N;INDF;MASC;SG	PROPN;NOM;FEM;SG
зеландия	zelandije	зеландия	zelandija	N;INDF;FEM;SG	N;NOM;FEM;PL
награден	nagrajeni	награден	nagrajen	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL;V.PTCP
черен	črne	черен	črn	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
широка	široki	широк	širok	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL
широка	široko	широк	široko	ADJ;INDF;FEM;SG	ADV
широка	široko	широк	široko	ADJ;INDF;FEM;SG	ADV
женски	samice	женски	samica	ADJ;INDF;MASC;SG	N;NOM;FEM;PL
женски	ženska	женски	ženska	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
женски	samica	женски	samica	ADJ;INDF;MASC;SG	N;NOM;FEM;SG
женски	žensko	женски	ženska	ADJ;INDF;MASC;SG	N;ACC;FEM;SG
листа	listi	листа	list	N;INDF;FEM;SG	N;NOM;MASC;PL
листа	listov	листа	list	N;INDF;FEM;SG	N;GEN;MASC;PL
онлайн	spletna	онлайн	spleten	N;INDF;MASC;SG	ADJ;NOM;FEM;SG
пристанище	pristanišča	пристанище	pristanišče	N;INDF;NEUT;SG	N;NOM;NEUT;PL
бивши	nekdanja	бивш	nekdanji	ADJ;INDF;PL	ADJ;NOM;FEM;SG
бивши	nekdanji	бивш	nekdanji	ADJ;INDF;PL	ADJ;NOM;MASC;SG
проучвания	študij	проучване	študij	N;INDF;NEUT;PL	N;NOM;MASC;SG
проучвания	raziskava	проучване	raziskava	N;INDF;NEUT;PL	N;NOM;FEM;SG
проучвания	raziskovanje	проучване	raziskovanje	N;INDF;NEUT;PL	N;NOM;NEUT;SG
северозападна	severozahodni	северозападен	severozahoden	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
северозападна	northwestern	северозападен	northwwestern	ADJ;INDF;FEM;SG	N;NOM;MASC;SG
северозападна	severozahodni	северозападен	severozahoden	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;MASC;SG
северозападна	sz	северозападен	sz	ADJ;INDF;FEM;SG	N;NOM;MASC;SG
тона	tona	тон	tona	N;DEF;MASC;SG	N;NOM;MASC;DU
сръбско	srbski	сръбски	srbski	ADV	ADJ;NOM;DEF;MASC;SG
сръбско	srb	сръбски	srb	ADV	N;NOM;MASC;SG
сръбско	srbsko	сръбски	srbski	ADV	ADJ;NOM;NEUT;SG
приета	sprejeta	приема	sprejet	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
приета	sprejete	приема	sprejet	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
приета	sprejet	приема	sprejet	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
приета	sprejeto	приема	sprejet	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
приета	sprejet	приема	sprejet	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
приета	sprejeta	приема	sprejet	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
приета	sprejet	приема	sprejet	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
приета	sprejeto	приема	sprejet	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
свободно	svoboden	свободно	svoboden	ADV	ADJ;NOM;INDF;MASC;SG
свободно	free	свободно	free	ADV	N;NOM;MASC;SG
свободно	svobodna	свободно	svoboden	ADV	ADJ;NOM;FEM;SG
свободно	brezplačna	свободно	brezplačen	ADV	ADJ;NOM;FEM;SG
социалистическа	socialdemokratov	социалистически	socialdemokrat	ADJ;INDF;FEM;SG	N;GEN;MASC;PL
карлос	carlos	карлос	carlos	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
грузия	gruzija	груз	gruzija	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
грузия	georgia	груз	georgia	PROPN;INDF;FEM;SG	PROPN;NOM;MASC;SG
грузия	gruziji	груз	gruzija	PROPN;INDF;FEM;SG	N;DAT;FEM;SG
старо	stare	стар	star	ADV	ADJ;NOM;FEM;PL
старо	star	стар	star	ADV	N;NOM;MASC;SG
старо	staro	стар	star	ADV	ADJ;NOM;NEUT;SG
старо	stara	стар	star	ADV	ADJ;NOM;FEM;SG
старо	stari	стар	star	ADV	ADJ;NOM;MASC;PL
ирак	irak	ирак	irak	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
поколение	generacije	поколение	generacija	N;INDF;NEUT;SG	N;NOM;FEM;PL
чисто	čisti	чисто	čist	ADV	ADJ;NOM;DEF;MASC;SG
чисто	čist	чисто	čist	ADV	
чисто	čista	чисто	čist	ADV	ADJ;NOM;FEM;SG
чисто	cist	чисто	cist	ADV	
чисто	čist	чисто	čist	ADV	
водещ	gostitelja	водя	gostitelj	ADJ;IPFV;INDF;MASC;SG;PRS;V.PTCP;ACT	N;ANIM;ACC;MASC;SG
водещ	gostitelj	водя	gostitelj	ADJ;IPFV;INDF;MASC;SG;PRS;V.PTCP;ACT	N;NOM;MASC;SG
картини	umetnina	картина	umetnina	N;INDF;FEM;PL	N;NOM;FEM;SG
спортни	športni	спортен	športen	ADJ;INDF;PL	ADJ;NOM;MASC;SG
спортни	športno	спортен	športen	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
спортни	športni	спортен	športen	ADJ;INDF;PL	ADJ;NOM;MASC;SG
спортни	šport	спортен	šport	ADJ;INDF;PL	N;NOM;MASC;SG
спортни	športna	спортен	športen	ADJ;INDF;PL	ADJ;NOM;FEM;SG
тежка	težki	тежък	težek	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL
тежка	težke	тежък	težek	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
тежка	hude	тежък	hud	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
тежка	hudo	тежък	hudo	ADJ;INDF;FEM;SG	ADV
щат	državno	щат	državen	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
поддръжка	podpore	поддръжка	podpora	N;INDF;FEM;SG	N;NOM;FEM;PL
последователно	zaporedno	последователно	zaporeden	ADV	ADJ;NOM;NEUT;SG
последователно	zaporedna	последователно	zaporeden	ADV	ADJ;NOM;FEM;SG
последователно	zaporedni	последователно	zaporeden	ADV	ADJ;NOM;MASC;SG
последователно	zaporedna	последователно	zaporeden	ADV	ADJ;NOM;FEM;SG
последователно	zaporedno	последователно	zaporeden	ADV	ADJ;NOM;NEUT;SG
последователно	zaporedni	последователно	zaporeden	ADV	ADJ;NOM;MASC;SG
алън	allen	алън	allen	PROPN;INDF;MASC;SG	
алън	allan	алън	allan	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
алън	alan	алън	alan	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
литературни	literarni	литературен	literaren	ADJ;INDF;PL	ADJ;NOM;MASC;SG
турне	turneje	турне	turno	N;INDF;NEUT;SG	N;NOM;FEM;PL
международно	mednarodne	международно	mednaroden	ADV	ADJ;NOM;FEM;PL
международно	mednarodni	международно	mednaroden	ADV	ADJ;NOM;MASC;SG
международно	mednarodna	международно	mednaroden	ADV	ADJ;NOM;FEM;SG
международно	mednarodno	международно	mednaroden	ADV	ADJ;NOM;NEUT;SG
завод	rastline	завод	rastlina	N;INDF;MASC;SG	N;NOM;FEM;PL
свързано	povezano	свържа	povezan	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
свързано	povezani	свържа	povezan	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
свързано	povezana	свържа	povezan	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
свързано	povezani	свържа	povezan	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
свързано	povezano	свържа	povezan	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
бей	bay	бей	bay	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
автомобили	vozil	автомобил	voziti	N;INDF;MASC;PL	V;IPFV;MASC;SG;V.PTCP
словакия	slovaška	словакие	slovaški	PROPN;INDF;FEM;SG	ADJ;NOM;FEM;SG
създаде	ustvarjen	създам	ustvarjen	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
създаде	ustvarjeno	създам	ustvarjen	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;NEUT;SG;V.PTCP
създаде	ustvarjena	създам	ustvarjen	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;FEM;SG;V.PTCP
създаде	ustvarjene	създам	ustvarjen	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;NOM;FEM;PL;V.PTCP
рио	rio	рио	rio	PROPN;INDF;NEUT;SG	PROPN;NOM;MASC;SG
мин	min	минута	mina	N;INDF;FEM;PL	N;NOM;MASC;SG
болница	bolniška	болница	bolniški	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
съвременни	sodobno	съвременен	sodoben	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
съвременни	sodobna	съвременен	sodoben	ADJ;INDF;PL	ADJ;NOM;FEM;SG
съвременни	sodobni	съвременен	sodoben	ADJ;INDF;PL	ADJ;NOM;MASC;SG
понастоящем	trenutno	понастоящем	trenutno	V;IPFV;IND;PL;1;PRS;FIN;ACT	ADV
свободна	prosto	свободен	prosto	ADJ;INDF;FEM;SG	ADV
свободна	free	свободен	free	ADJ;INDF;FEM;SG	N;NOM;MASC;SG
свободна	brezplačno	свободен	brezplačno	ADJ;INDF;FEM;SG	ADV
публикуван	objavljeno	публикувам	objavljen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
публикуван	objavljene	публикувам	objavljen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
публикуван	objavljena	публикувам	objavljen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
публикуван	objavljeno	публикувам	objavljen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
публикуван	objavljeni	публикувам	objavljen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
публикуван	objavljen	публикувам	objavljen	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
временно	začasni	временно	začasen	ADV	ADJ;NOM;DEF;MASC;SG
временно	začasna	временно	začasen	ADV	ADJ;NOM;FEM;SG
временно	začasen	временно	začasen	ADV	ADJ;NOM;INDF;MASC;SG
млад	mladi	млад	mlad	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
млад	young	млад	young	ADJ;INDF;MASC;SG	
преподаватели	fakulteta	преподавател	fakulteta	N;INDF;MASC;PL	N;NOM;FEM;SG
благодаря	zahvala	благодаря	zahvala	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;FEM;SG
благодаря	hvala	благодаря	hvala	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;FEM;SG
характерни	značilnost	характерен	značilnost	ADJ;INDF;PL	N;NOM;FEM;SG
подобен	podobni	подобен	podoben	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;PL
подобен	podobne	подобен	podoben	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
подобен	podobnih	подобен	podoben	ADJ;INDF;MASC;SG	ADJ;GEN;MASC;PL
шведски	švedski	шведски	švedski	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
религиозни	verski	религиозен	verski	ADJ;INDF;PL	ADJ;NOM;MASC;SG
религиозни	versko	религиозен	versko	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
религиозни	verska	религиозен	verski	ADJ;INDF;PL	ADJ;NOM;FEM;SG
религиозни	verskega	религиозен	verski	ADJ;INDF;PL	ADJ;GEN;NEUT;SG
предварително	pre	предварително	pre	ADV	
избор	izberi	избор	izbrati	N;INDF;MASC;SG	V;PFV;IND;SG;3;PRS;FIN
избор	izberi	избор	izbrati	N;INDF;MASC;SG	V;PFV;IND;SG;3;PRS;FIN
дълъг	dolge	дълъг	dolg	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
дълъг	dolgo	дълъг	dolgo	ADJ;INDF;MASC;SG	ADV
камъни	kamne	камък	kamen	N;INDF;MASC;PL	ADJ;ACC;FEM;PL
мъжки	samci	мъжки	samec	ADJ;INDF;PL	N;NOM;MASC;PL
мъжки	samec	мъжки	samec	ADJ;INDF;PL	N;NOM;MASC;SG
мъжки	samci	мъжки	samec	ADJ;INDF;PL	N;NOM;MASC;PL
мъжки	moško	мъжки	moški	ADJ;INDF;PL	ADJ;NOM;NEUT;SG
мъжки	moški	мъжки	moški	ADJ;INDF;PL	N;NOM;MASC;PL
мъжки	moška	мъжки	moški	ADJ;INDF;PL	ADJ;NOM;FEM;SG
силна	močni	силен	močen	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL
силна	močno	силен	močno	ADJ;INDF;FEM;SG	ADV
пълно	poln	пълен	poln	ADV	ADJ;NOM;INDF;MASC;SG
пълно	full	пълен	full	ADV	N;NOM;MASC;SG
пълно	polni	пълен	poln	ADV	ADJ;NOM;MASC;PL
пълно	polna	пълен	poln	ADV	ADJ;NOM;FEM;SG
пълно	popolna	пълен	popoln	ADV	ADJ;NOM;FEM;SG
пълно	popolno	пълен	popoln	ADV	ADJ;NOM;NEUT;SG
изследва	raziskovanje	изследвам	raziskovanje	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
изследва	raziskati	изследвам	raziskati	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;NFIN
хари	harry	харя-(се)	harry	N;INDF;MASC;SG	
произведен	proizvedena	произведа	proizveden	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
произведен	proizvedeno	произведа	proizveden	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
произведен	proizveden	произведа	proizveden	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
произведен	proizvedeno	произведа	proizveden	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
произведен	proizveden	произведа	proizveden	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
произведен	izdelano	произведа	izdelan	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
произведен	izdelan	произведа	izdelan	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
произведен	izdelane	произведа	izdelan	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
близки	zapri	близък	zapreti	ADJ;INDF;PL	V;PFV;IND;SG;2;PRS;FIN
зависи	odvisno	завися	odvisen	V;IPFV;IND;SG;3;PRS;FIN;ACT	ADJ;NOM;NEUT;SG
туристически	turistične	туристически	turističen	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
туристически	turist	туристически	turist	ADJ;INDF;MASC;SG	N;NOM;MASC;SG
продължи	nadaljevanje	продължа	nadaljevanje	V;PFV;IND;SG;3;PST;FIN;ACT	N;NOM;NEUT;SG
продължи	nadaljevalo	продължа	nadaljevati	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;NEUT;SG;V.PTCP
букурещ	bukarešti	букурещ	bukarešti	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
цветове	barvni	цвят	barven	N;INDF;MASC;PL	ADJ;NOM;MASC;SG
цветове	barvo	цвят	barva	N;INDF;MASC;PL	N;ACC;FEM;SG
цветове	barvno	цвят	barvno	N;INDF;MASC;PL	ADV
цветове	barva	цвят	barva	N;INDF;MASC;PL	N;NOM;FEM;SG
цветове	barvni	цвят	barven	N;INDF;MASC;PL	ADJ;NOM;MASC;SG
цветове	barvo	цвят	barva	N;INDF;MASC;PL	N;ACC;FEM;SG
цветове	barva	цвят	barva	N;INDF;MASC;PL	N;NOM;FEM;SG
корнелий	cornelius	корнелий	cornelius	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
водите	vode	вода	voda	N;DEF;FEM;PL	N;GEN;FEM;SG
водите	waters	вода	waters	N;DEF;FEM;PL	
далеч	stran	далеч	stran	ADV	N;NOM;FEM;SG
водни	vodni	воден	voden	ADJ;INDF;PL	ADJ;NOM;DEF;MASC;SG
дадено	dano	даден	dan	ADV	ADJ;NOM;NEUT;SG
дадено	danih	даден	dan	ADV	ADJ;GEN;MASC;PL
али	allie	али	allie	PROPN;INDF;MASC;SG	N;NOM;FEM;SG
али	zaveznika	али	zaveznik	PROPN;INDF;MASC;SG	N;ACC;MASC;SG
али	zaveznik	али	zaveznik	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
али	ally	али	ally	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
очите	oci	око	oci	N;DEF;NEUT;PL	N;NOM;FEM;SG
ски	smučarski	ска	smučarski	N;INDF;NEUT;PL	ADJ;NOM;MASC;SG
ски	smučarskih	ска	smučarski	N;INDF;NEUT;PL	ADJ;GEN;MASC;PL
ски	ski	ска	ski	N;INDF;NEUT;PL	N;NOM;MASC;SG
ски	smučanje	ска	smučanje	N;INDF;NEUT;PL	N;NOM;NEUT;SG
написана	pisno	напиша	pisno	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADV
написана	napisano	напиша	napisan	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
написана	napisana	напиша	napisan	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
написана	pisna	напиша	pisen	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG
написана	zapisano	напиша	zapisan	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
монети	kovanec	монета	kovanec	N;INDF;MASC;PL	N;NOM;MASC;SG
куба	kubo	кубо	kuba	N;INDF;FEM;SG	PROPN;ACC;FEM;SG
очи	oci	око	oci	N;INDF;NEUT;PL	N;NOM;FEM;SG
стихове	poezija	стих	poezija	N;INDF;MASC;PL	N;NOM;FEM;SG
стихове	poezijo	стих	poezija	N;INDF;MASC;PL	N;ACC;FEM;SG
стихове	verz	стих	verz	N;INDF;MASC;PL	N;NOM;MASC;SG
хуан	juan	хуан	juan	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
хуан	juana	хуан	juan	PROPN;INDF;MASC;SG	ADJ;NOM;MASC;SG
хуан	huang	хуан	huang	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
баня	kopalnice	баня	kopalnica	N;INDF;FEM;SG	N;NOM;FEM;PL
възможности	priložnosti	възможност	priložnost	N;INDF;FEM;PL	N;GEN;FEM;SG
съпротива	upreti	съпротива	upreti	N;INDF;FEM;SG	V;PFV;NFIN
скот	scott	скот	scott	PROPN;INDF;MASC;SG	N;NOM;MASC;SG
заболявания	bolezen	заболяване	bolezen	N;INDF;NEUT;PL	N;NOM;FEM;SG
заболявания	bolezen	заболяване	bolezen	N;INDF;NEUT;PL	N;NOM;FEM;SG
екип	ekipno	екип	ekipno	N;INDF;MASC;SG	ADJ;NOM;NEUT;SG
боливия	boliviji	болив	bolivija	PROPN;INDF;FEM;SG	N;NOM;FEM;SG
даниел	danijel	даниел	danijel	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
даниел	daniela	даниел	daniel	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
даниел	daniel	даниел	daniel	PROPN;INDF;MASC;SG	PROPN;NOM;MASC;SG
