pola	pola	pols	pola	PROPN;NOM;FEM;SG	PROPN;NOM;SG
drīzumā	nächste	drīzums	nah	N;ESS;MASC;SG	ADJ;NOM;FEM;PL
sēklu	nachkommen	sēkla	nachkommen	N;ACC;MASC;SG	V;NFIN
sēklu	saatgut	sēkla	saatgut	N;ACC;MASC;SG	PROPN
sēklu	saat	sēkla	saat	N;ACC;MASC;SG	PROPN
sēklu	seed	sēkla	seed	N;ACC;MASC;SG	
gaļa	fleisch	gaļa	fleisch	N;NOM;FEM;SG	ADJ
sietlas	seattle	sietla	seattle	PROPN;NOM;FEM;PL	PROPN;NOM;SG
smiltis	sandstrand	smilts	sandstrand	N;NOM;FEM;PL	ADJ
smiltis	sand	smilts	sinden	N;NOM;FEM;PL	
smiltis	sandstrände	smilts	sandstrand	N;NOM;FEM;PL	ADJ;NOM;SG
pievienoti	fügte	pievienot	fügen	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	V;IND;SG;3;PST;FIN
pievienoti	angeschlossen	pievienot	anschließen	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;V.PTCP
pievienoti	verbunden	pievienot	verbinden	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;V.PTCP
pievienoti	geschlossene	pievienot	geschlossen	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ;NOM;FEM;PL
pievienoti	geschlossenen	pievienot	geschlossen	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	ADJ
demokrātijas	demokratie	demokrātija	demokratie	N;NOM;FEM;PL	
tuvo	ableben	tuvot	ableben	ADJ;ACC;MASC;SG	V;NFIN
tuvo	vorbeigehen	tuvot	vorbeigehen	ADJ;ACC;MASC;SG	V;NFIN
tumša	dunkle	tumša	dunkel	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
liepu	linden	liepa	linden	N;ACC;FEM;SG	
liepu	linde	liepa	linde	N;ACC;FEM;SG	PROPN;NOM;SG
novēro	beobachte	novērot	beobachte	V;IMP;SG;2;POS;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
dzejā	strophe	dzeja	stroph	N;ESS;FEM;SG	
dzejā	vers	dzeja	vers	N;ESS;FEM;SG	
dzejā	verse	dzeja	versen	N;ESS;FEM;SG	
iesaistās	ansprechend	iesaistīties	ansprechend	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	ADJ
papua	papua	papust	papua		PROPN;NOM;MASC;SG
varoņi	heroes	varonis	heroes	N;NOM;MASC;PL	PROPN
varoņi	helden	varonis	helden	N;NOM;MASC;PL	V;NFIN
hip	hip	hipēt	hip		ADJ
hip	hüften	hipēt	hüfen		V;NFIN
hip	hüfte	hipēt	hüfen		
gēnu	gene	gēns	gen	N;ACC;MASC;SG	
gēnu	gen	gēns	gen	N;ACC;MASC;SG	
gēnu	gens	gēns	gens	N;ACC;MASC;SG	
romeo	romeos	romeo	romeos		ADJ
romeo	romeo	romeo	romeo		
zobenu	degen	zobens	degen	N;ACC;MASC;SG	
zobenu	schwert	zobens	schwern	N;ACC;MASC;SG	
raidītāji	sendern	raidītājs	sendern	N;NOM;MASC;PL	V;NFIN
raidītāji	transmitter	raidītājs	transmitter	N;NOM;MASC;PL	
raidītāji	sender	raidītājs	sender	N;NOM;MASC;PL	
sesks	frettchen	sesks	frettchen	N;NOM;MASC;SG	N;NOM;PL
bērnība	kindheit	bērnība	kindheit	N;NOM;FEM;SG	
departamentā	hauptabteilung	departaments	hauptabteilung	N;ESS;MASC;SG	ADJ
departamentā	abteilung	departaments	abteilingen	N;ESS;MASC;SG	ADJ
departamentā	dienststelle	departaments	dienststelle	N;ESS;MASC;SG	ADJ;NOM;FEM;SG
departamentā	fachbereich	departaments	fachbereich	N;ESS;MASC;SG	
amatniecības	handwerk	amatniecība	handwerk	N;NOM;FEM;PL	
amatniecības	wasserfahrzeuge	amatniecība	wasserfahrzeuge	N;NOM;FEM;PL	ADJ;NOM;PL
amatniecības	basteln	amatniecība	basteln	N;NOM;FEM;PL	V;NFIN
amatniecības	kunsthandwerk	amatniecība	kunsthandwerk	N;NOM;FEM;PL	
amatniecības	handwerk	amatniecība	handwerk	N;NOM;FEM;PL	
euro	euro	euro	euro		PROPN;NOM;MASC;SG
dvēsele	seelen	dvēsele	seelen	N;NOM;FEM;SG	
dvēsele	seele	dvēsele	seelen	N;NOM;FEM;SG	
dvēsele	soul	dvēsele	soul	N;NOM;FEM;SG	PROPN;SG
ericsson	ericsson	ericsson	ericsson	N	PROPN;NOM;SG
smags	heavy	smags	heavy	ADJ;NOM;MASC;SG	PROPN
smags	schwere	smags	schwer	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
smags	schwere	smags	schwer	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
arnis	arnis	arnis	arnis	PROPN;NOM;MASC;SG	ADJ
bronza	bronze	bronzs	bronz	N;NOM;FEM;SG	
bronza	bronzemedaille	bronzs	bronzemedaille	N;NOM;FEM;SG	ADJ
artis	artis	arts	artis	PROPN;NOM;MASC;SG	PROPN;NOM;SG
migla	nebel	migla	nebel	N;NOM;FEM;SG	
migla	mist	migla	messen	N;NOM;FEM;SG	
migla	nebel	migla	nebel	N;NOM;FEM;SG	
migla	nebelscheinwerfer	migla	nebelscheinwerfer	N;NOM;FEM;SG	ADJ
krava	belastung	krava	belastung	N;NOM;FEM;SG	ADJ
krava	last	krava	last	N;NOM;FEM;SG	
krava	laden	krava	laden	N;NOM;FEM;SG	V;NFIN
krava	luftfracht	krava	luftfracht	N;NOM;FEM;SG	ADJ
krava	cargo	krava	cargo	N;NOM;FEM;SG	PROPN
krava	fracht	krava	frachen	N;NOM;FEM;SG	ADJ
krava	ladungen	krava	ladungen	N;NOM;FEM;SG	V;NFIN
krava	luftfracht	krava	luftfracht	N;NOM;FEM;SG	ADJ
krava	fracht	krava	frachen	N;NOM;FEM;SG	ADJ
krava	güterbeförderung	krava	güterbeförderung	N;NOM;FEM;SG	ADJ
krava	güterverkehr	krava	güterverkehr	N;NOM;FEM;SG	ADJ
iekšzemē	binnenschifffahrt	iekšzeme	binnenschifffahrt	N;ESS;FEM;SG	ADJ
iekšzemē	inland	iekšzeme	inland	N;ESS;FEM;SG	
iekšzemē	landesinneren	iekšzeme	landesinneren	N;ESS;FEM;SG	ADJ
iekšzemē	binnenschiffahrt	iekšzeme	binnenschiffahrt	N;ESS;FEM;SG	ADJ
sēž	sitzung	sēdēt	sitzung	V;FH;IND;3;POS;PRS;FIN;ACT	N;SG
sēž	sitzend	sēdēt	sitzend	V;FH;IND;3;POS;PRS;FIN;ACT	ADJ
sēž	sitze	sēdēt	sitzen	V;FH;IND;3;POS;PRS;FIN;ACT	
ieguldījums	kapitalanlagen	ieguldījums	kapitalanlagen	N;NOM;MASC;SG	N;NOM;FEM;PL
ieguldījums	investition	ieguldījums	investition	N;NOM;MASC;SG	ADJ
ieguldījums	investitionen	ieguldījums	investitionen	N;NOM;MASC;SG	V;NFIN
ieguldījums	investitionskosten	ieguldījums	investitionskosten	N;NOM;MASC;SG	N;NOM;PL
runu	ansprache	runa	ansprechen	N;ACC;FEM;SG	N;NOM;FEM;SG
runu	rede	runa	rede	N;ACC;FEM;SG	
runu	sprache	runa	sprechen	N;ACC;FEM;SG	N;NOM;FEM;SG
militāri	militärische	militāre	militärisch	ADV	ADJ;NOM;FEM;PL
militāri	militär	militāre	militär	ADV	ADJ
militāri	militärisch	militāre	militärisch	ADV	ADJ
militāri	militärischen	militāre	militärisch	ADV	ADJ;ACC;SG
militāri	militärisch	militāre	militärisch	ADV	ADJ
redakcija	fassung	redakcija	fassung	N;NOM;FEM;SG	PROPN
somālijas	somalia	somālija	somalia	N;NOM;FEM;PL	PROPN;NOM;MASC;SG
somālijas	somalias	somālija	somalias	N;NOM;FEM;PL	PROPN;NOM;NEUT;SG
somālijas	somalia	somālija	somalia	N;NOM;FEM;PL	PROPN;NOM;MASC;SG
somālijas	somalischen	somālija	somalisch	N;NOM;FEM;PL	ADJ;NOM;PL
sadaļas	abschnitte	sadaļa	abschneiden	N;NOM;FEM;PL	
advokātu	rechtsanwalt	advokāts	rechtsanwalt	N;ACC;MASC;SG	ADJ
advokātu	juristen	advokāts	juristen	N;ACC;MASC;SG	N;NOM;PL
advokātu	anwältin	advokāts	anwältin	N;ACC;MASC;SG	ADJ
advokātu	anwalt	advokāts	anwalt	N;ACC;MASC;SG	N;NOM;SG
darbnīca	workshop	darbnīca	workshop	N;NOM;FEM;SG	
darbnīca	workshops	darbnīca	workshops	N;NOM;FEM;SG	
darbnīca	werkstätten	darbnīca	werkstätten	N;NOM;FEM;SG	V;NFIN
rīku	fahrwerk	rīks	fahrwerk	N;ACC;MASC;SG	ADJ
rīku	ausrüstung	rīks	ausrüstung	N;ACC;MASC;SG	N;NOM;FEM;SG
rīku	getriebe	rīks	getreib	N;ACC;MASC;SG	
ženēvas	genf	ženēva	genf	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
zemesraga	canaveral	zemesrags	canaveral	N;GEN;MASC;SG	PROPN;NOM;MASC;SG
meksika	mexico	meksika	mexico	N;NOM;FEM;SG	PROPN;NOM;SG
meksika	mexiko	meksika	mexiko	N;NOM;FEM;SG	PROPN;NOM;NEUT;SG
pusvadītāju	halbleiter	pusvadītājs	halbleiter	N;ACC;MASC;SG	ADJ
pusvadītāju	halbleiter	pusvadītājs	halbleiter	N;ACC;MASC;SG	ADJ
skudru	ameisen	skudra	ameisen	N;ACC;MASC;SG	
zirgam	pferde	zirgs	pferd	N;DAT;MASC;SG	
zirgam	reiten	zirgs	reiten	N;DAT;MASC;SG	V;NFIN
zirgam	pferd	zirgs	pferd	N;DAT;MASC;SG	
pozitīvi	positiver	pozitīvi	positiv	ADV	ADJ
pozitīvi	positive	pozitīvi	positiv	ADV	ADJ;NOM;FEM;PL
pozitīvi	positiv	pozitīvi	positiv	ADV	ADJ
pozitīvi	positiven	pozitīvi	positiv	ADV	ADJ
pozitīvi	positives	pozitīvi	positiv	ADV	ADJ;NOM;NEUT;SG
atzīmēta	markierten	atzīmēt	markiert	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
atzīmēta	markiert	atzīmēt	markieren	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;V.PTCP
atzīmēta	markierte	atzīmēt	markiert	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;SG
čeļabinskas	tscheljabinsk	čeļabinska	tscheljabinsk	N;NOM;FEM;PL	PROPN;NOM;SG
mednieki	jägern	mednieks	jägern	N;NOM;MASC;PL	
mednieki	jäger	mednieks	jag	N;NOM;MASC;PL	ADJ
vērsts	regie	vērst	Regie	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	N;NOM;FEM;SG
mantas	sachen	manta	sachen	N;NOM;FEM;PL	V;NFIN
mantas	zeugs	manta	zeugs	N;NOM;FEM;PL	
mantas	dinge	manta	ding	N;NOM;FEM;PL	
mantas	zeug	manta	zeug	N;NOM;FEM;PL	ADV
vilces	zugkraft	vilce	zugkraft	N;NOM;FEM;PL	N;SG
vilces	traktion	vilce	traktion	N;NOM;FEM;PL	PROPN
vilces	stoß	vilce	stoßen	N;NOM;FEM;PL	ADJ
vilces	vorstoß	vilce	vorstoßen	N;NOM;FEM;PL	V;IND;SG;3;FIN
izteiktas	ausgeprägte	izteikt	ausgeprägt	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;NOM;FEM;PL
izteiktas	ausgesprochen	izteikt	ausgesprochen	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ
izteiktas	ausgeprägt	izteikt	ausprägen	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ
pierādījumu	beweis	pierādījums	beweis	N;ACC;MASC;SG	
pierādījumu	beweisen	pierādījums	beweisen	N;ACC;MASC;SG	V;NFIN
pierādījumu	nachweise	pierādījums	nachweise	N;ACC;MASC;SG	N;NOM;FEM;SG
pierādījumu	beweise	pierādījums	Beweis	N;ACC;MASC;SG	N;NOM;PL
kristietība	christentum	kristietība	christentum	N;NOM;FEM;SG	PROPN
dzēšanu	löschung	dzēšana	löschung	N;ACC;FEM;SG	N;NOM;FEM;SG
dzēšanu	streichung	dzēšana	streichung	N;ACC;FEM;SG	ADJ
dzēšanu	löschen	dzēšana	löschen	N;ACC;FEM;SG	V;NFIN
izvairās	vermeidet	izvairīties	vermeiden	V;FH;IND;3;POS;REFL;FUT;FIN;ACT	V;IND;SG;3;PRS;FIN
stiprs	starke	stiprs	stark	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
stiprs	strong	stiprs	strong	ADJ;NOM;MASC;SG	PROPN
stiprs	starken	stiprs	stark	ADJ;NOM;MASC;SG	ADJ;ACC;PL
zoo	tiergarten	zoo	tiergarten		PROPN;SG
zoo	zoo	zoo	zoo		PROPN;NOM;SG
olimpiāde	olympischen	olimpiāde	olympisch	N;NOM;FEM;SG	ADJ;NOM;MASC;PL
nulle	zero	nulle	zero	N;NOM;FEM;SG	
nulle	null	nulle	null	N;NOM;FEM;SG	
disney	disney	disney	disney		PROPN;NOM;MASC;SG
zaļas	green	zaļa	Green	ADJ;NOM;FEM;PL	PROPN;NOM;SG
lists	liszt	list	liszen	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
elza	elsa	elza	elsa	N;NOM;FEM;SG	PROPN;NOM;FEM;SG
ņem	nimm	ņemt	nehmen	V;IMP;SG;2;POS;FIN;ACT	V;IND;SG;2;PRS;FIN
ņem	nehme	ņemt	nehmen	V;IMP;SG;2;POS;FIN;ACT	V;IND;SG;3;PRS;FIN
pievienošanas	eingliederung	pievienošana	eingliederung	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
pievienošanas	einbeziehung	pievienošana	einbeziehung	N;NOM;FEM;SG	V;V.PTCP
tava	ihre	tava	ihr	PRO;NOM;FEM;SG;3	DET;NOM;FEM;SG
tava	ihrer	tava	ihr	PRO;NOM;FEM;SG;3	DET;NOM;MASC;SG
alianse	bündnis	alianse	bündnis	N;NOM;FEM;SG	
alianse	alliance	alianse	alliance	N;NOM;FEM;SG	PROPN;NOM;SG
alianse	allianz	alianse	allianz	N;NOM;FEM;SG	PROPN;NOM;SG
etc	usw	etc	usw		
etc	etc	etc	etc		
apkārtmērs	umfang	apkārtmērs	umfingen	N;NOM;MASC;SG	
arābi	arabern	arābs	arabern	N;NOM;MASC;PL	
arābi	araber	arābs	araber	N;NOM;MASC;PL	
raktuves	bergbau	raktuve	bergbau	N;NOM;FEM;PL	
raktuves	bergwerk	raktuve	bergwerk	N;NOM;FEM;PL	N;NOM;NEUT;SG
raktuves	gruben	raktuve	graben	N;NOM;FEM;PL	V;FIN
raktuves	bergwerke	raktuve	bergwerken	N;NOM;FEM;PL	
raktuves	meiner	raktuve	mein	N;NOM;FEM;PL	PRO;NOM;MASC;SG
raktuves	meine	raktuve	mein	N;NOM;FEM;PL	PRO;NOM;FEM;SG
raktuves	bergwerk	raktuve	bergwerk	N;NOM;FEM;PL	N;NOM;NEUT;SG
raktuves	mine	raktuve	mine	N;NOM;FEM;PL	
raktuves	meins	raktuve	meins	N;NOM;FEM;PL	ADJ
kāpnes	treppen	kāpnes	treppen	N;NOM;FEM	N;NOM;PL
kāpnes	leitern	kāpnes	leitern	N;NOM;FEM	V;NFIN
kāpnes	leiter	kāpnes	leiter	N;NOM;FEM	ADJ
kāpnes	leitern	kāpnes	leitern	N;NOM;FEM	V;NFIN
kāpnes	treppenhaus	kāpnes	treppenhaus	N;NOM;FEM	ADJ
kāpnes	treppen	kāpnes	treppen	N;NOM;FEM	N;NOM;PL
kāpnes	treppe	kāpnes	treppe	N;NOM;FEM	
kāpnes	stufen	kāpnes	stufen	N;NOM;FEM	V;NFIN
gana	ghana	gana	ghana	ADV	PROPN;NOM;MASC;SG
vesels	ganzen	vesels	ganz	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
vesels	ganze	vesels	ganz	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
virsbūves	aufbaus	virsbūve	aufbaus	N;NOM;FEM;PL	ADV
virsbūves	aufbau	virsbūve	aufbau	N;NOM;FEM;PL	
virsbūves	karosserie	virsbūve	karosserie	N;NOM;FEM;PL	ADJ
virsbūves	gremien	virsbūve	gremien	N;NOM;FEM;PL	ADJ
virsbūves	körper	virsbūve	körp	N;NOM;FEM;PL	
virsbūves	körperschaften	virsbūve	körperschaft	N;NOM;FEM;PL	ADJ
parametrs	parametern	parametrs	parametern	N;NOM;MASC;SG	V;NFIN
parametrs	parameter	parametrs	paramet	N;NOM;MASC;SG	ADJ
militārie	militärischen	militārs	militärisch	ADJ;NOM;MASC;PL	ADJ;ACC;SG
dzīvoklī	ferienwohnungen	dzīvoklis	ferienwohnung	N;ESS;MASC;SG	V;NFIN
dzīvoklī	ferienwohnung	dzīvoklis	Ferienwohnung	N;ESS;MASC;SG	ADJ
dzīvoklī	wohnung	dzīvoklis	wohnung	N;ESS;MASC;SG	N;NOM;FEM;SG
iestāšanās	beitrittsverhandlungen	iestāšanās	beitrittsverhandlungen	N;NOM;FEM;SG	N;NOM;FEM;PL
iestāšanās	beitritt	iestāšanās	beitreten	N;NOM;FEM;SG	V;IND;SG;3;FIN
leļļu	marionette	lelle	marionette	N;GEN;FEM;PL	ADJ;NOM
leļļu	puppenhaus	lelle	puppenhaus	N;GEN;FEM;PL	ADJ
vistas	legehennen	vista	legehenn	N;NOM;FEM;PL	ADJ
vistas	hühner	vista	hühner	N;NOM;FEM;PL	
vistas	hennen	vista	hennen	N;NOM;FEM;PL	
vistas	chicken	vista	chicke	N;NOM;FEM;PL	
vistas	hühner	vista	hühner	N;NOM;FEM;PL	
vistas	hühnchen	vista	hühnchen	N;NOM;FEM;PL	V;NFIN
vistas	hähnchen	vista	hähnchen	N;NOM;FEM;PL	V;NFIN
vistas	huhn	vista	huhn	N;NOM;FEM;PL	
vistas	hühnchen	vista	hühnchen	N;NOM;FEM;PL	V;NFIN
vistas	hühner	vista	hühner	N;NOM;FEM;PL	
vistas	hähnchen	vista	hähnchen	N;NOM;FEM;PL	V;NFIN
vistas	huhn	vista	huhn	N;NOM;FEM;PL	
īpatņu	exemplare	īpatne	exemplar	N;GEN;MASC;PL	ADJ
īpatņu	proben	īpatne	proben	N;GEN;MASC;PL	V;NFIN
deklarācija	deklaration	deklarācija	deklaration	N;NOM;FEM;SG	ADJ
islandē	island	islandēt	island	N;ESS;FEM;SG	PROPN;NOM;NEUT;SG
pjedestāla	podest	pjedestāla	podest	N;GEN;MASC;SG	
pjedestāla	podium	pjedestāla	podium	N;GEN;MASC;SG	
pjedestāla	podest	pjedestāla	podest	N;GEN;MASC;SG	
pjedestāla	sockel	pjedestāla	sockel	N;GEN;MASC;SG	
autonomijas	autonomie	autonomija	autonomie	N;NOM;FEM;PL	
autonomijas	selbständigkeit	autonomija	selbständigkeit	N;NOM;FEM;PL	ADJ;NOM;FEM;SG
autonomijas	selbstständigkeit	autonomija	selbständigkeit	N;NOM;FEM;PL	ADJ;NOM;SG
paradīzes	paradies	paradīze	paradies	N;NOM;FEM;PL	N;NOM;NEUT;SG
paradīzes	paradise	paradīze	paradise	N;NOM;FEM;PL	PROPN
vēsturisks	historische	vēsturisks	historisch	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
vēsturisks	historische	vēsturisks	historisch	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
artikulācijas	artikulieren	artikulācija	artikulieren	N;NOM;FEM;PL	V;NFIN
panorāma	panorama	panorīt	panorama	N;NOM;FEM;SG	
panorāma	panoramablick	panorīt	panoramablick	N;NOM;FEM;SG	ADJ
atmosfēra	erdatmosphäre	atmosfērs	erdatmosphäre	N;NOM;FEM;SG	ADJ;NOM;FEM;SG
atmosfēra	atmosphäre	atmosfērs	atmosphäre	N;NOM;FEM;SG	ADJ;NOM;SG
eva	eva	eva	eva	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
eva	ewr	eva	ewr	PROPN;NOM;FEM;SG	
eva	eea	eva	eea	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
eva	eua	eva	eua	PROPN;NOM;FEM;SG	PROPN;NOM;SG
eva	wirtschaftsraum	eva	wirtschaftsraum	PROPN;NOM;FEM;SG	ADJ
astoņiem	eight	astoņi	eighen	NUM;DAT;MASC;PL	ADJ
mobilais	mobile	mobils	mobil	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
mobilais	mobilfunk	mobils	mobilfunk	ADJ;NOM;MASC;SG	PROPN
mobilais	handys	mobils	handys	ADJ;NOM;MASC;SG	
inovācijas	neuerungen	inovācija	neuerung	N;NOM;FEM;PL	V;NFIN
inovācijas	neuheiten	inovācija	neuheiten	N;NOM;FEM;PL	
inovācijas	innovationen	inovācija	innovation	N;NOM;FEM;PL	V;NFIN
inovācijas	innovationen	inovācija	innovation	N;NOM;FEM;PL	V;NFIN
inovācijas	innovation	inovācija	innovation	N;NOM;FEM;PL	PROPN
dītrihs	dietrich	dītrihs	dietrich	PROPN;NOM;MASC;SG	PROPN
bolīvijas	bolivien	bolīvija	bolivien	PROPN;NOM;FEM;SG	PROPN;NOM;NEUT;SG
bolīvijas	bolivianischen	bolīvija	bolivianisch	PROPN;NOM;FEM;SG	ADJ;NOM;MASC;PL
seju	gesicht	seja	sechen	N;ACC;FEM;SG	V;V.PTCP
seju	angesicht	seja	ansechen	N;ACC;FEM;SG	
seju	streb	seja	streben	N;ACC;FEM;SG	
seju	gesichts	seja	gesichts	N;ACC;FEM;SG	N;NOM;NEUT;SG
seju	face	seja	face	N;ACC;FEM;SG	PROPN
salo	salo	salo	salo		PROPN
pārvaldnieks	geschäftsführer	pārvaldnieks	geschäftsführer	N;NOM;MASC;SG	ADJ
pārvaldnieks	manager	pārvaldnieks	manager	N;NOM;MASC;SG	ADJ
pārvaldnieks	betriebsleiter	pārvaldnieks	betriebsleiter	N;NOM;MASC;SG	ADJ
pārvaldnieks	geschäftsführerin	pārvaldnieks	geschäftsführerin	N;NOM;MASC;SG	ADJ;NOM;SG
primārais	primäre	primārs	primär	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
primārais	grundschule	primārs	grundschule	ADJ;NOM;MASC;SG	N;NOM;FEM;SG
apkārtējā	ambient	apkārtēja	ambienen	ADJ;NOM;FEM;SG	PROPN
darījumu	geschäft	darījums	schäfen	N;ACC;MASC;SG	N;NOM;NEUT;SG
darījumu	transaktion	darījums	transaktion	N;ACC;MASC;SG	ADJ
darījumu	transaktionen	darījums	transaktionen	N;ACC;MASC;SG	V;NFIN
diplomu	diplomarbeit	diploms	diplomarbeit	N;ACC;MASC;SG	ADJ
diplomu	diplom	diploms	diplom	N;ACC;MASC;SG	ADJ
bono	bono	bons	bono	PROPN	PROPN;NOM;SG
atšķīrās	uneins	atšķirties	uneins	V;FH;IND;3;POS;REFL;PST;FIN;ACT	ADJ
brūss	bruce	brūss	bruce	PROPN;NOM;MASC;SG	PROPN;NOM;SG
tunelis	tunnel	tunelis	tunnel	N;NOM;MASC;SG	
tunelis	tunneln	tunelis	tunneln	N;NOM;MASC;SG	
tunelis	tunnels	tunelis	tunnels	N;NOM;MASC;SG	ADV
harju	harju	harja	harju	PROPN;ACC;MASC;SG	
peldētājs	schwimmer	peldētājs	schwimmer	N;NOM;MASC;SG	ADJ
čigānu	gipsy	čigāns	gipsy	N;ACC;MASC;SG	PROPN;NOM;SG
čigānu	zigeunerin	čigāns	zigeunerin	N;ACC;MASC;SG	ADJ;NOM;FEM;SG
čigānu	zigeuner	čigāns	zigeun	N;ACC;MASC;SG	ADJ
čigānu	zigeuner	čigāns	zigeun	N;ACC;MASC;SG	ADJ
čigānu	zigeunerin	čigāns	zigeunerin	N;ACC;MASC;SG	ADJ;NOM;FEM;SG
čigānu	sinti	čigāns	sinten	N;ACC;MASC;SG	
šekspīra	shakespeares	šekspīrs	shakespeares	N;NOM;MASC;SG	ADJ;NOM;NEUT;SG
konkrēti	spezifisch	konkrēts	spezifisch	ADV	ADJ
konkrēti	konkret	konkrēts	konkret	ADV	ADJ
konkrēti	speziell	konkrēts	speziell	ADV	ADJ
pastāvīgā	ständige	pastāvīgs	ständig	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
beidzies	verstrichen	beigties	verstrechen	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP	ADJ
beidzies	abgelaufene	beigties	abgelaufen	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP	ADJ;NOM;FEM;SG
beidzies	abgelaufenen	beigties	abgelaufen	V;PFV;NOM;INDF;MASC;SG;REFL;PST;V.PTCP	ADJ
fiat	fiat	fiat	faten		PROPN;NOM;SG
glonass	glonass	glonass	glonass	N;NOM;FEM;PL	PROPN;SG
ceturtdaļfinālā	viertelfinale	ceturtdaļfināls	viertelfinale	N;ESS;MASC;SG	N;NOM;NEUT;SG
dubnas	dubna	dubna	dubna	N;NOM;FEM;PL	
gregorijs	gregory	gregorijs	gregory	N;NOM;MASC;SG	PROPN;NOM;SG
gregorijs	gregor	gregorijs	gregor	N;NOM;MASC;SG	PROPN;NOM;MASC;SG
trans	transeuropäischen	trans	transeuropäischen		ADJ;NOM;PL
trans	trans	trans	trans		
vārnas	krähen	vārna	kräh	N;NOM;FEM;PL	
atdalīta	getrennte	atdalīt	getrennt	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	ADJ;NOM;FEM;PL
atzītas	erkannte	atzīt	erkennen	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	V;IND;SG;3;PST;FIN
atzītas	anerkannte	atzīt	anerkannt	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;SG
atzītas	anerkannte	atzīt	anerkannt	V;PFV;NOM;INDF;FEM;PL;PST;V.PTCP	ADJ;SG
ekspedīcijā	grinch	ekspedīcija	grinch	N;ESS;FEM;SG	PROPN
skolēniem	schüler	skolēns	schüler	N;DAT;MASC;PL	ADJ
skolēniem	schülerinnen	skolēns	schülerin	N;DAT;MASC;PL	ADJ;PL
žils	jules	žils	jules	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
džims	jim	džims	jim	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
asambleja	zusammenbau	asambleja	zusammenbau	N;NOM;FEM;SG	ADJ
asambleja	assembly	asambleja	assembly	N;NOM;FEM;SG	PROPN;NOM;SG
asambleja	vollversammlung	asambleja	vollversammlung	N;NOM;FEM;SG	ADJ
kāzas	hochzeit	kāza	hochzeit	N;NOM;FEM	N;NOM;FEM;SG
kāzas	hochzeiten	kāza	hochzeiten	N;NOM;FEM	ADJ
kāzas	heirat	kāza	heirat	N;NOM;FEM	
kāzas	hochzeit	kāza	hochzeit	N;NOM;FEM	N;NOM;FEM;SG
kāzas	hochzeiten	kāza	hochzeiten	N;NOM;FEM	ADJ
kāzas	heiraten	kāza	heiraten	N;NOM;FEM	V;NFIN
kāzas	trauung	kāza	trauung	N;NOM;FEM	N;NOM;FEM;SG
zane	zane	zane	zanen	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
vidējs	mittlere	vidējs	mittler	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
vidējs	medium	vidējs	medium	ADJ;NOM;MASC;SG	
vidējs	mittel	vidējs	mittel	ADJ;NOM;MASC;SG	ADV
tehniski	technisch	tehniski	technisch	ADV	ADJ
mēģinājumu	proben	mēģinājums	proben	N;ACC;MASC;SG	V;NFIN
mēģinājumu	probe	mēģinājums	prob	N;ACC;MASC;SG	
britannica	britannica	britannica	britannica		PROPN;NOM;SG
