til	для	til	для	ADV	ADP;GEN
link	посиланнями	link	посилання	N;INDF;NEUT;SG	N;INAN;INS;NEUT;PL
link	посилань	link	посилання	N;INDF;NEUT;SG	N;INAN;GEN;NEUT;PL
royal	royal	royal	royal	ADJ;INDF;MASC+FEM;SG	
royal	рояль	royal	рояль	ADJ;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;SG
sker	відбувалися	ske	відбуватися	V;IND;PRS;FIN;ACT	V;IPFV;IND;PL;PST;FIN
christensen	крістенсен	christens	крістенсен	PROPN	PROPN;ANIM;NOM;MASC;SG
aug	aug	aug	aug	N;INDF;MASC+FEM;SG	
løb	побігли	løb	побігти	N;INDF;NEUT;SG	V;PFV;IND;PL;PST;FIN
løb	побігла	løb	побігти	N;INDF;NEUT;SG	V;PFV;FEM;IND;SG;PST;FIN
løb	ран	løb	рана	N;INDF;NEUT;SG	N;INAN;GEN;FEM;PL
løb	біг	løb	бігти	N;INDF;NEUT;SG	V;IPFV;MASC;IND;SG;PST;FIN
løb	запускати	løb	запускати	N;INDF;NEUT;SG	V;IPFV;NFIN
løb	запустити	løb	запустити	N;INDF;NEUT;SG	V;PFV;NFIN
løb	run	løb	run	N;INDF;NEUT;SG	
løb	виконати	løb	виконати	N;INDF;NEUT;SG	V;PFV;NFIN
skabe	створення	skabe	створення	V;NFIN;ACT	N;INAN;NOM;NEUT;SG
udtryk	умовами	udtryk	умова	N;INDF;NEUT;SG	N;INAN;INS;FEM;PL
udtryk	терміни	udtryk	термін	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
udtryk	умови	udtryk	умова	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
udtryk	вирази	udtryk	вираз	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
udtryk	виразів	udtryk	вираз	N;INDF;NEUT;SG	N;INAN;GEN;MASC;PL
till	доки	till	доки	N;INDF;MASC+FEM;SG	ADV
till	till	till	till	N;INDF;MASC+FEM;SG	
till	поки	till	поки	N;INDF;MASC+FEM;SG	ADV
fri	безкоштовно	fri	безкоштовно	ADJ;INDF;MASC+FEM;SG	ADV
fri	вільно	fri	вільно	ADJ;INDF;MASC+FEM;SG	ADV
ende	завершити	ende	завершити	N;INDF;MASC+FEM;SG	V;PFV;NFIN
ende	закінчити	ende	закінчити	N;INDF;MASC+FEM;SG	V;PFV;NFIN
ende	закінчиться	ende	закінчитися	N;INDF;MASC+FEM;SG	V;PFV;IND;SG;3;FUT;FIN
væk	зник	væk	зник	ADV	V;PFV;MASC;IND;SG;PST;FIN
væk	зникли	væk	зникнути	ADV	V;PFV;IND;PL;PST;FIN
væk	зникла	væk	зникнути	ADV	V;PFV;FEM;IND;SG;PST;FIN
væk	відійшов	væk	відійти	ADV	V;PFV;MASC;IND;SG;PST;FIN
væk	відсутність	væk	відсутність	ADV	N;INAN;NOM;FEM;SG
væk	away	væk	away	ADV	
siger	мовляв	sige	мовляв	V;IND;PRS;FIN;ACT	ADV
vinde	win	vinde	win	V;NFIN;ACT	
vinde	виграш	vinde	виграти	V;NFIN;ACT	N;INAN;NOM;MASC;SG
blå	blue	blå	blue	ADJ;PL	
blå	блакитний	blå	блакитний	ADJ;PL	ADJ;NOM;MASC;SG
blå	блакитна	blå	блакитний	ADJ;PL	ADJ;NOM;FEM;SG
blå	синій	blå	синій	ADJ;PL	ADJ;NOM;MASC;SG
krav	заявляє	krav	заявляти	N;INDF;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN
krav	стверджує	krav	стверджувати	N;INDF;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN
krav	вимоги	krav	вимога	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
lærer	викладач	lære	викладач	V;IND;PRS;FIN;ACT	N;ANIM;NOM;MASC;SG
lærer	вчителю	lære	вчитель	V;IND;PRS;FIN;ACT	N;ANIM;DAT;FEM;SG
lærer	вчитель	lære	вчитель	V;IND;PRS;FIN;ACT	N;ANIM;NOM;MASC;SG
lærer	учитель	lære	учитель	V;IND;PRS;FIN;ACT	N;ANIM;NOM;MASC;SG
lærer	вчителька	lære	вчителька	V;IND;PRS;FIN;ACT	N;ANIM;NOM;FEM;SG
lærer	навчання	lære	навчання	V;IND;PRS;FIN;ACT	N;INAN;NOM;NEUT;SG
local	локальні	local	локальний		ADJ;NOM;PL
local	місцеві	local	місцевий		ADJ;NOM;PL
local	локальна	local	локальний		ADJ;NOM;FEM;SG
local	локальний	local	локальний		ADJ;NOM;MASC;SG
local	місцевий	local	місцевий		ADJ;NOM;MASC;SG
sejr	перемоги	sejr	перемога	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
dræbt	вбили	dræbe	вбити	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
grænser	обмеження	grænse	обмеження	N;INDF;MASC+FEM;PL	N;INAN;NOM;NEUT;SG
lagt	ведуться	lægge	вестися	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN
alligevel	незважаючи	alligevel	незважаючи	ADV	V;IPFV;PRS;V.CVB
jacob	якоб	jacob	якоб		PROPN;ANIM;NOM;MASC;SG
jacob	джейкоб	jacob	джейкоб		PROPN;ANIM;NOM;MASC;SG
jacob	яків	jacob	який		PROPN;ANIM;NOM;MASC;SG
italienske	італійською	italiensk	італійський	ADJ;PL	ADJ;INS;FEM;SG
italienske	італійський	italiensk	італійський	ADJ;PL	ADJ;NOM;MASC;SG
italienske	італієць	italiensk	італієць	ADJ;PL	N;ANIM;NOM;MASC;SG
italienske	італійська	italiensk	італійський	ADJ;PL	ADJ;NOM;FEM;SG
italienske	італійської	italiensk	італійський	ADJ;PL	ADJ;GEN;FEM;SG
valg	вибране	valg	вибраний	N;INDF;NEUT;SG	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
valg	вибори	valg	вибори	N;INDF;NEUT;SG	N;INAN;NOM
valg	варіанти	valg	варіант	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
valg	вибори	valg	вибори	N;INDF;NEUT;SG	N;INAN;NOM
valg	актуально	valg	актуально	N;INDF;NEUT;SG	ADV
træk	возили	træk	возити	N;INDF;NEUT;SG	V;IPFV;IND;PL;PST;FIN
træk	виразно	træk	виразно	N;INDF;NEUT;SG	ADV
træk	тягнути	træk	тягнути	N;INDF;NEUT;SG	V;IPFV;NFIN
træk	перетягнути	træk	перетягнути	N;INDF;NEUT;SG	V;PFV;NFIN
træk	намалювати	træk	намалювати	N;INDF;NEUT;SG	V;PFV;NFIN
træk	малювати	træk	малювати	N;INDF;NEUT;SG	V;IPFV;NFIN
træk	роздати	træk	роздати	N;INDF;NEUT;SG	V;PFV;NFIN
jørgensen	йоргенсен	jørgens	йоргенсен	PROPN	PROPN;ANIM;NOM;MASC;SG
rejse	подорожувати	rejse	подорожувати	N;INDF;MASC+FEM;SG	V;IPFV;NFIN
rejse	подорожі	rejse	подорож	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
rejse	подорожі	rejse	подорож	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
udover	окрім	udover	окрім	ADV	
ønskede	бажану	ønske	бажаний	V;PL;PST;V.PTCP	ADJ;ACC;FEM;SG
ønskede	бажаного	ønske	бажаний	V;PL;PST;V.PTCP	ADJ;GEN;NEUT;SG
ønskede	хотів	ønske	хотіти	V;PL;PST;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN
ønskede	хотіла	ønske	хотіти	V;PL;PST;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN
ønskede	бажав	ønske	бажати	V;PL;PST;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN
ønskede	побажав	ønske	побажати	V;PL;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN
pedersen	педерсен	peders	педерсено	PROPN	PROPN;ANIM;NOM;MASC;SG
sep	sep	sep	sep	N;INDF;MASC+FEM;SG	
militære	військовий	militær	військовий	ADJ;PL	ADJ;NOM;MASC;SG
chef	головний	chef	головний	N;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
chef	boss	chef	boss	N;INDF;MASC+FEM;SG	
chef	босс	chef	босс	N;INDF;MASC+FEM;SG	
model	моделі	model	модель	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
grand	гран	grand	гран		
grand	гранд	grand	гранд		
grand	grand	grand	grand		
forsøgte	замах	forsøge	зам	V;IND;PST;FIN;ACT	N;INAN;NOM;MASC;SG
slået	били	slå	бити	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN
slået	біт	slå	біт	V;INDF;SG;PST;V.PTCP	
slået	побили	slå	побити	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
slået	побили	slå	побити	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
slået	перемогли	slå	перемогти	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
slået	поразки	slå	поразка	V;INDF;SG;PST;V.PTCP	N;INAN;NOM;FEM;PL
foran	front	foran	front	ADV	
foran	передні	foran	передній	ADV	ADJ;NOM;PL
foran	фронт	foran	фронт	ADV	N;INAN;NOM;MASC;SG
foran	передній	foran	передній	ADV	ADJ;NOM;MASC;SG
tidsskrift	magazine	tidsskrift	magazine	N;INDF;NEUT;SG	
tidsskrift	journal	tidsskrift	journal	N;INDF;NEUT;SG	
handler	договорів	handle	договір	V;IND;PRS;FIN;ACT	N;INAN;GEN;MASC;PL
handler	во	handle	во	V;IND;PRS;FIN;ACT	
handler	заступник	handle	заступник	V;IND;PRS;FIN;ACT	N;ANIM;NOM;MASC;SG
handler	акторська	handle	акторський	V;IND;PRS;FIN;ACT	ADJ;NOM;FEM;SG
led	суглоби	led	суглоб	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
ludvig	людвіг	ludvig	людвіг	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
ludvig	луї	ludvig	луя	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
ludvig	луїс	ludvig	луїс	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
sikre	захищений	sikre	захищений	V;NFIN;ACT	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
sikre	безпечне	sikre	безпечний	V;NFIN;ACT	ADJ;NOM;NEUT;SG
sikre	безпечний	sikre	безпечний	V;NFIN;ACT	ADJ;NOM;MASC;SG
sikre	безпечна	sikre	безпечний	V;NFIN;ACT	ADJ;NOM;FEM;SG
sikre	сейф	sikre	сейф	V;NFIN;ACT	
sikre	безпечний	sikre	безпечний	V;NFIN;ACT	ADJ;NOM;MASC;SG
sikre	безпечно	sikre	безпечно	V;NFIN;ACT	ADV
deltagelse	участі	deltagelse	участь	N;INDF;MASC+FEM;SG	N;INAN;ACC;FEM;PL
samfund	громад	samfund	громада	N;INDF;NEUT;SG	N;INAN;GEN;FEM;PL
samfund	товариств	samfund	товариство	N;INDF;NEUT;SG	N;INAN;GEN;NEUT;PL
wilhelm	вільгельм	wilhelm	вільгельм	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
records	рекорди	records	рекорда	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
records	records	records	records	N;INDF;NEUT;SG	
records	платівки	records	платівка	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
økonomisk	економічне	økonomisk	економічний	ADV	ADJ;NOM;NEUT;SG
økonomisk	економічні	økonomisk	економічний	ADV	ADJ;NOM;PL
økonomisk	економічна	økonomisk	економічний	ADV	ADJ;NOM;FEM;SG
økonomisk	економічний	økonomisk	економічний	ADV	ADJ;NOM;MASC;SG
økonomisk	корупцію	økonomisk	корупція	ADV	N;INAN;ACC;FEM;SG
økonomisk	фінанси	økonomisk	фінанса	ADV	N;INAN;NOM;MASC;PL
økonomisk	фінансові	økonomisk	фінансовий	ADV	ADJ;NOM;PL
økonomisk	фінансова	økonomisk	фінансовий	ADV	ADJ;NOM;FEM;SG
sort	чорні	sort	чорний	ADJ;INDF;SG	ADJ;NOM;PL
sort	різноманітність	sort	різноманітність	ADJ;INDF;SG	N;INAN;NOM;FEM;SG
sort	сорти	sort	сорт	ADJ;INDF;SG	N;INAN;NOM;MASC;PL
sort	різноманітності	sort	різноманітність	ADJ;INDF;SG	N;INAN;DAT;FEM;SG
vilhelm	вільям	vilhelm	вільям	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
vis	view	vis	view	N;INDF;MASC+FEM;SG	
vis	переглянути	vis	переглянути	N;INDF;MASC+FEM;SG	V;PFV;NFIN
vis	показати	vis	показати	N;INDF;MASC+FEM;SG	V;PFV;NFIN
vis	показувати	vis	показувати	N;INDF;MASC+FEM;SG	V;IPFV;NFIN
vis	show	vis	show	N;INDF;MASC+FEM;SG	
generelt	загальна	generel	загальний	ADV	ADJ;NOM;FEM;SG
generelt	загальний	generel	загальний	ADV	ADJ;NOM;MASC;SG
generelt	загальні	generel	загальний	ADV	ADJ;NOM;PL
generelt	генерал	generel	генерал	ADV	N;ANIM;NOM;MASC;SG
generelt	загальний	generel	загальний	ADV	ADJ;NOM;MASC;SG
generelt	загальне	generel	загальний	ADV	ADJ;NOM;NEUT;SG
romerske	роман	romersk	роман	ADJ;PL	N;INAN;NOM;MASC;SG
magt	power	magt	power	N;INDF;MASC+FEM;SG	
lod	лод	lade	лода	V;IND;PST;FIN;ACT	N;INAN;NOM;MASC;SG
olsen	олсен	olse	олсен	PROPN	PROPN;ANIM;NOM;MASC;SG
skov	лісова	skov	лісовий	N;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
skov	ліси	skov	ліс	N;INDF;MASC+FEM;SG	N;INAN;NOM;MASC;PL
skov	лісах	skov	ліс	N;INDF;MASC+FEM;SG	N;INAN;ESS;MASC;PL
skov	лісами	skov	ліс	N;INDF;MASC+FEM;SG	N;INAN;INS;MASC;PL
samling	зборів	samling	збір	N;INDF;MASC+FEM;SG	N;INAN;GEN;MASC;PL
samling	збори	samling	збори	N;INDF;MASC+FEM;SG	N;INAN;NOM
samling	колекції	samling	колекція	N;INDF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
samling	collection	samling	collection	N;INDF;MASC+FEM;SG	
forslag	пропозиція	forslag	пропозиція	N;INDF;NEUT;PL	N;INAN;NOM;FEM;SG
forslag	пропозиція	forslag	пропозиція	N;INDF;NEUT;PL	N;INAN;NOM;FEM;SG
gud	божі	gud	божий	N;INDF;MASC+FEM;SG	ADJ;NOM;PL
gud	боже	gud	бог	N;INDF;MASC+FEM;SG	
gud	богу	gud	бог	N;INDF;MASC+FEM;SG	
grænsen	рамки	grænse	рамка	N;DEF;MASC+FEM;SG	N;INAN;NOM;FEM;PL
kommuner	підпорядкування	kommune	підпорядкування	N;INDF;MASC+FEM;PL	N;INAN;NOM;NEUT;SG
stat	stat	stat	stat	N;INDF;MASC+FEM;SG	
union	union	union	union	N;INDF;MASC+FEM;SG	
union	юніон	union	юніон	N;INDF;MASC+FEM;SG	PROPN;INAN;NOM;MASC;SG
ændret	змінений	ændre	змінений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
ændret	змінені	ændre	змінений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
ændret	змінений	ændre	змінений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
ændret	змінене	ændre	змінений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
ændret	змінені	ændre	змінений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
bor	live	bo	live	V;IND;PRS;FIN;ACT	
bor	наживо	bo	наживо	V;IND;PRS;FIN;ACT	ADV
bor	трансляція	bo	трансляція	V;IND;PRS;FIN;ACT	N;INAN;NOM;FEM;SG
bor	буріння	bo	буріння	V;IND;PRS;FIN;ACT	N;INAN;NOM;NEUT;SG
bor	бур	bo	бур	V;IND;PRS;FIN;ACT	
bor	бор	bo	бор	V;IND;PRS;FIN;ACT	
allierede	союзники	alliere	союзник	V;PL;PST;V.PTCP	N;ANIM;NOM;MASC;PL
allierede	союзників	alliere	союзник	V;PL;PST;V.PTCP	N;ANIM;ACC;MASC;PL
vigtig	важливі	vigtig	важливий	ADJ;INDF;MASC+FEM;SG	ADJ;NOM;PL
vigtig	важливо	vigtig	важливо	ADJ;INDF;MASC+FEM;SG	ADV
schweiz	швейцарія	schweiz	швейцарія		N;INAN;NOM;FEM;SG
schweiz	швейцарії	schweiz	швейцарія		PROPN;INAN;GEN;FEM;SG
schweiz	швейцарський	schweiz	швейцарський		ADJ;NOM;MASC;SG
schweiz	швейцарська	schweiz	швейцарський		ADJ;NOM;FEM;SG
alder	віці	alder	вік	N;INDF;MASC+FEM;SG	ADV
tilsvarende	еквівалент	tilsvarende	еквівалент	ADJ	N;INAN;NOM;MASC;SG
tilsvarende	аналогічно	tilsvarende	аналогічно	ADJ	ADV
dec	dec	dec	dec	N;INDF;MASC+FEM;SG	
spørgsmål	запитання	spørgsmål	запитання	N;INDF;NEUT;PL	N;INAN;NOM;NEUT;SG
spørgsmål	питання	spørgsmål	питання	N;INDF;NEUT;PL	N;INAN;NOM;NEUT;SG
spørgsmål	питання	spørgsmål	питання	N;INDF;NEUT;PL	N;INAN;NOM;NEUT;SG
spørgsmål	вопросы	spørgsmål	вопрос	N;INDF;NEUT;PL	
spørgsmål	запитання	spørgsmål	запитання	N;INDF;NEUT;PL	N;INAN;NOM;NEUT;SG
spørgsmål	питання	spørgsmål	питання	N;INDF;NEUT;PL	N;INAN;NOM;NEUT;SG
udbredt	поширений	udbrede	поширений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
harry	гаррі	harry	гаррі		
harry	гарі	harry	гар		PROPN;ANIM;NOM;MASC;SG
holsten	гольштейн	holst	гольштейн	N;DEF;MASC+FEM;SG	V;IPFV;IMP;PL;2;FIN
alexander	олександр	alexander	олександр	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
alexander	александер	alexander	александер	N;INDF;MASC+FEM;SG	PROPN;ANIM;NOM;MASC;SG
kristne	християни	kristen	християнин	ADJ;PL	N;ANIM;NOM;MASC;PL
inde	inside	inde	inside	ADV	
inde	всередині	inde	всередині	ADV	
caps	кінчики	caps	кінчик	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
caps	кубків	caps	кубок	N;INDF;NEUT;SG	N;INAN;GEN;MASC;PL
begynder	початок	begynde	початок	V;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;SG
begynder	початок	begynde	початок	V;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;SG
begynder	запуск	begynde	запуск	V;IND;PRS;FIN;ACT	N;INAN;NOM;MASC;SG
tab	втрати	tab	втрата	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
tab	збитки	tab	збиток	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
tab	втрат	tab	втрата	N;INDF;NEUT;SG	N;INAN;GEN;FEM;PL
tab	збитки	tab	збиток	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
tab	таб	tab	таб	N;INDF;NEUT;SG	
tab	tab	tab	tab	N;INDF;NEUT;SG	
louis	людовик	louis	людовик		N;ANIM;NOM;MASC;SG
louis	луї	louis	луя		PROPN;ANIM;NOM;MASC;SG
louis	луїс	louis	луїс		PROPN;ANIM;NOM;MASC;SG
udviklede	розроблений	udvikle	розроблений	V;PL;PST;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
udviklede	походять	udvikle	походити	V;PL;PST;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN
fandtes	існував	fande	існувати	V;IND;PRS;FIN;PASS	V;IPFV;MASC;IND;SG;PST;FIN
fandtes	існували	fande	існувати	V;IND;PRS;FIN;PASS	V;IPFV;IND;PL;PST;FIN
fandtes	існувало	fande	існувати	V;IND;PRS;FIN;PASS	V;IPFV;NEUT;IND;SG;PST;FIN
højt	високі	høj	високий	ADJ;INDF;NEUT;SG	ADJ;NOM;PL
højt	голосно	høj	голосно	ADJ;INDF;NEUT;SG	ADV
højt	гучно	høj	гучно	ADJ;INDF;NEUT;SG	ADV
best	кращий	best	кращий		ADJ;NOM;CMPR;MASC;SG
best	найкраща	best	найкращий		ADJ;NOM;RL;FEM;SG
best	найкращий	best	найкращий		ADJ;NOM;CMPR;MASC;SG
best	найкраще	best	найкраще		ADV;RL
best	найкращі	best	найкращий		ADJ;NOM;RL;PL
skabt	створені	skabe	створений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
skabt	створене	skabe	створений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
skabt	створена	skabe	створений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
slag	battle	slag	battle	N;INDF;NEUT;SG	
slag	удари	slag	удар	N;INDF;NEUT;SG	N;INAN;NOM;MASC;PL
jean	жан	jean	жан		PROPN;ANIM;NOM;MASC;SG
jean	джин	jean	джин		PROPN;ANIM;NOM;MASC;SG
tom	порожнім	tom	порожній		ADJ;INS;FEM;SG
tom	порожнє	tom	порожній		ADJ;NOM;NEUT;SG
tom	порожня	tom	порожній		ADJ;NOM;FEM;SG
tom	порожні	tom	порожній		ADJ;NOM;PL
tom	порожній	tom	порожній		ADJ;DAT;FEM;SG
tom	тома	tom	тома		
tom	том	tom	том		N;INAN;NOM;MASC;SG
udført	закінчили	udføre	закінчити	V;INDF;SG;PST;V.PTCP	V;PFV;IND;PL;PST;FIN
udført	готово	udføre	готово	V;INDF;SG;PST;V.PTCP	ADV
udført	done	udføre	done	V;INDF;SG;PST;V.PTCP	
udført	виступали	udføre	виступати	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;PL;PST;FIN
tildelt	розуміється	tildele	розумітися	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
tildelt	нараховується	tildele	нараховуватися	V;INDF;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN
tildelt	призначена	tildele	призначений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
tildelt	оргкомітет	tildele	оргкомітет	V;INDF;SG;PST;V.PTCP	N;INAN;NOM;MASC;SG
tildelt	призначені	tildele	призначений	V;INDF;SG;PST;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
italiensk	італієць	italiensk	італієць	ADJ;INDF;SG	N;ANIM;NOM;MASC;SG
kilde	джерела	kilde	джерело	N;INDF;MASC+FEM;SG	N;INAN;NOM;NEUT;PL
græsk	грецька	græsk	грецький	ADJ;INDF;SG	N;INAN;NOM;FEM;SG
græsk	грек	græsk	грек	ADJ;INDF;SG	N;ANIM;NOM;MASC;SG
græsk	грецькі	græsk	грецький	ADJ;INDF;SG	ADJ;NOM;PL
enheder	днк	enhed	днк	N;INDF;MASC+FEM;PL	N;INAN;NOM;FEM;SG
goals	цілі	goals	цілий		ADJ;NOM;PL
goals	голи	goals	голий		N;INAN;NOM;MASC;PL
våben	зброя	våben	зброя	N;INDF;NEUT;PL	N;INAN;NOM;FEM;SG
våben	зброю	våben	зброя	N;INDF;NEUT;PL	N;INAN;ACC;FEM;SG
våben	зброєю	våben	зброя	N;INDF;NEUT;PL	N;INAN;INS;FEM;SG
våben	зброя	våben	зброя	N;INDF;NEUT;PL	N;INAN;NOM;FEM;SG
våben	зброї	våben	зброя	N;INDF;NEUT;PL	N;INAN;GEN;FEM;SG
våben	зброя	våben	зброя	N;INDF;NEUT;PL	N;INAN;NOM;FEM;SG
våben	зброю	våben	зброя	N;INDF;NEUT;PL	N;INAN;ACC;FEM;SG
våben	рушниця	våben	рушниця	N;INDF;NEUT;PL	N;INAN;NOM;FEM;SG
våben	гармата	våben	гармат	N;INDF;NEUT;PL	N;INAN;NOM;FEM;SG
våben	пістолет	våben	пістолет	N;INDF;NEUT;PL	N;INAN;NOM;MASC;SG
wien	wien	wien	wien	PROPN	
wien	він	wien	він	PROPN	PRO;NOM;MASC;SG;3
wien	відень	wien	відень	PROPN	PROPN;INAN;NOM;MASC;SG
spor	доріжки	spor	доріжка	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
spor	стежити	spor	стежити	N;INDF;NEUT;SG	V;IPFV;NFIN
spor	доріжок	spor	доріжка	N;INDF;NEUT;SG	N;INAN;GEN;FEM;PL
spor	слідкує	spor	слідкувати	N;INDF;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN
spor	композиції	spor	композиція	N;INDF;NEUT;SG	N;INAN;NOM;FEM;PL
