til	pentru	til	pentru	ADV	ADP;ACC
sidder	sedinta	sidde	sedintă	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
stå	stand	stå	sta	V;NFIN;ACT	
virksomheder	companiile	virksomhed	companie	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
virksomheder	intreprinderile	virksomhed	intreprindere	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
andreas	andreas	andrens	andreas	PROPN	PROPN
umiddelbart	imediata	umiddelbart	imediat	ADV	N;DEF;FEM;SG
umiddelbart	imediate	umiddelbart	imediat	ADV	ADJ;INDF;FEM;PL
etape	etapa	etape	etapă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
etape	etapa	etape	etapă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
etape	stadiul	etape	stadiu	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
olympiske	olimpic	olympisk	olimpic	ADJ;PL	ADJ;INDF;MASC;SG
olympiske	olympic	olympisk	olympic	ADJ;PL	PROPN
forening	unificarea	forening	unificare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
forening	asociatia	forening	asociatie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
forening	asociatia	forening	asociatie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
forening	asocierea	forening	asociere	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
opgave	sarcina	opgave	sarcină	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ejer	proprietar	eje	proprietar	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
ejer	proprietarul	eje	proprietar	V;IND;PRS;FIN;ACT	N;DEF;MASC;SG
moskva	moscova	moskva	moscova	PROPN	PROPN
moskva	moscovei	moskva	moscovă	PROPN	PROPN;DEF;FEM;SG
oprindelse	originea	oprindelse	origine	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
oprindelse	originile	oprindelse	origine	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
oprindelse	origini	oprindelse	origine	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
king	regele	king	rege		N;DEF;MASC;SG
king	king	king	king		N;INDF;MASC;SG
king	rege	king	rege		N;INDF;MASC;SG
press	presa	press	presă		N;DEF;FEM;SG
press	press	press	press		N;INDF;MASC;SG
press	apasa	press	apasa		V;IND;SG;3;IPFV;FIN
press	apasati	press	apasa		V;IND;SG;2;FIN
press	apasa	press	apasa		V;IND;SG;3;IPFV;FIN
universitetet	facultate	universitet	facultate	N;DEF;NEUT;SG	N;INDF;FEM;SG
universitetet	university	universitet	university	N;DEF;NEUT;SG	N;INDF;MASC;SG
universitetet	universitate	universitet	universitate	N;DEF;NEUT;SG	N;INDF;FEM;SG
ung	tanara	ung	tanară	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
ung	tinere	ung	tânăr	ADJ;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
ung	young	ung	young	ADJ;INDF;MASC+FEM;SG	PROPN
ung	tineri	ung	tânăr	ADJ;INDF;MASC+FEM;SG	N;INDF;MASC;PL
friedrich	friedrich	friedrich	friedrich	N;INDF;MASC+FEM;SG	PROPN
france	franta	france	frantă		PROPN
france	franta	france	frantă		PROPN
france	franta	france	frantă		PROPN
france	france	france	francă		N;INDF;MASC;SG
flyttet	mutate	flytte	muta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
flyttet	mutat	flytte	muta	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
flyttet	mutata	flytte	mutată	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
student	studenta	student	studenta	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
student	eleva	student	elevă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
vært	gazda	være	gazdă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
vært	gazda	være	gazdă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
smith	smith	smith	smith		PROPN
forbundet	conectat	forbund	conecta	N;DEF;NEUT;SG	ADJ;INDF;MASC;SG
forbundet	conectate	forbund	conecta	N;DEF;NEUT;SG	ADJ;INDF;FEM;PL
forbundet	legate	forbund	legat	N;DEF;NEUT;SG	ADJ;INDF;FEM;PL
forbundet	legata	forbund	legată	N;DEF;NEUT;SG	ADJ;DEF;FEM;SG
bestående	constand	bestå	constand	V;PRS;V.PTCP	
bestående	existent	bestå	existent	V;PRS;V.PTCP	ADJ;INDF;MASC;SG
bestående	existenta	bestå	existent	V;PRS;V.PTCP	N;DEF;FEM;SG
bestående	existand	bestå	existand	V;PRS;V.PTCP	
bestående	existente	bestå	existent	V;PRS;V.PTCP	ADJ;INDF;FEM;PL
inspireret	inspirata	inspirere	inspirat	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
inspireret	inspirat	inspirere	inspira	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
praksis	practici	praksis	practică	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
praksis	exerseaza	praksis	exersa	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
praksis	practica	praksis	practică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
praksis	practica	praksis	practică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
praksis	practicile	praksis	practică	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
praksis	practicilor	praksis	practică	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
praksis	practici	praksis	practică	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
kirkegård	cimitirul	kirkegård	cimitir	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
kirkegård	cimitirul	kirkegård	cimitir	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
placering	plasarea	placering	plasare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
placering	locatia	placering	locatie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
placering	locatia	placering	locatie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
tro	credinta	tro	credintă	V;NFIN;ACT	N;DEF;FEM;SG
tro	faith	tro	faith	V;NFIN;ACT	N;INDF;MASC;SG
tro	credinta	tro	credintă	V;NFIN;ACT	N;DEF;FEM;SG
tro	credinta	tro	credintă	V;NFIN;ACT	N;DEF;FEM;SG
tro	credinta	tro	credintă	V;NFIN;ACT	N;DEF;FEM;SG
peder	peder	peder	peder		
indien	indiei	indien	indie	PROPN	PROPN;DEF;FEM;SG
indien	india	indien	india	PROPN	PROPN
jack	jack	jack	jack		PROPN
hovedstaden	capital	hovedstad	capital	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
fordel	beneficii	fordel	beneficiu	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
fordel	beneficiul	fordel	beneficiu	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
fordel	avantajul	fordel	avantaj	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
stykke	bucata	stykke	bucată	N;INDF;NEUT;SG	N;DEF;FEM;SG
stykke	piesa	stykke	piesă	N;INDF;NEUT;SG	N;DEF;FEM;SG
stykke	bucata	stykke	bucată	N;INDF;NEUT;SG	N;DEF;FEM;SG
punkt	punctul	punkt	punct	N;INDF;NEUT;SG	N;DEF;MASC;SG
lund	lund	lund	lund		PROPN
projektet	project	projekt	project	N;DEF;NEUT;SG	N;INDF;MASC;SG
projektet	proiect	projekt	proiect	N;DEF;NEUT;SG	N;INDF;MASC;SG
nogensinde	vreodata	nogensinde	vreodată	ADV	
foråret	izvor	forår	izvor	N;DEF;NEUT;SG	N;INDF;MASC;SG
foråret	spring	forår	springe	N;DEF;NEUT;SG	N;INDF;MASC;SG
motor	motorul	motor	motor	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
sophie	sophie	sophie	sophie	N;INDF;MASC+FEM;SG	PROPN
operation	operatiunea	operation	operatiune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
operation	operatiunea	operation	operatiune	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
operation	chirurgia	operation	chirurgie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
colspan	colspan	colspan	colspan	N;INDF;MASC+FEM;SG	
israel	israel	israel	israel		PROPN
israel	israelului	israel	israel		N;DEF;MASC;SG
israel	israelul	israel	israel		N;DEF;MASC;SG
brød	paine	brød	pain	N;INDF;NEUT;SG	
brød	paine	brød	pain	N;INDF;NEUT;SG	
brød	painea	brød	paine	N;INDF;NEUT;SG	N;DEF;FEM;SG
din	dumneavoastra	din	dumneavoastra	DET;MASC+FEM;SG;2	
din	ta	din	tău	DET;MASC+FEM;SG;2	DET;FEM;SG;1
mødte	met	møde	met	V;IND;PST;FIN;ACT	N
award	premiul	award	premiu	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
økonomi	economia	økonomi	economie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
månen	moon	mån	moon	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
morten	morten	morten	morten	PROPN	PROPN
resultater	realizarile	resultat	realizare	N;INDF;NEUT;PL	N;DEF;FEM;PL
resultater	rezultatele	resultat	rezultat	N;INDF;NEUT;PL	N;DEF;FEM;PL
delt	partajate	delt	partaja	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
delt	distribuit	delt	distribui	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
delt	distribuite	delt	distribuit	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
delt	distribuita	delt	distribuita	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
delt	divizat	delt	diviza	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
delt	split	delt	split	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
delt	imparte	delt	imparte	V;INDF;SG;PST;V.PTCP	V;IND;SG;3;PRS;FIN
optræder	efectuarea	optræde	efectuare	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
bred	larg	bred	larg	ADJ;INDF;MASC+FEM;SG	ADV
bred	larga	bred	larg	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
tegnet	trasa	tegne	trasă	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
tegnet	atras	tegne	atrage	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
tegnet	desenat	tegne	desena	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
tegnet	trase	tegne	trage	V;INDF;SG;PST;V.PTCP	V;IND;PL;3;PST;FIN
tegnet	desenata	tegne	desenata	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
tegnet	subscris	tegne	subscrie	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
emner	subiectele	emne	subiect	N;INDF;NEUT;PL	N;DEF;FEM;PL
udvidet	prelungita	udvide	prelungita	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
udvidet	prelungit	udvide	prelungi	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
udvidet	extins	udvide	extins	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
udvidet	extinsa	udvide	extinsa	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
udvidet	extinse	udvide	extinde	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
udvidet	extins	udvide	extins	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
udvidet	extinsa	udvide	extinsa	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
udvidet	marit	udvide	marit	V;INDF;SG;PST;V.PTCP	N;INDF;MASC;SG
udvidet	marita	udvide	marita	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
design	proiectarea	design	proiectare	N;INDF;NEUT;SG	N;DEF;FEM;SG
kone	sotia	kone	sotie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kone	sotia	kone	sotie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kone	nevasta	kone	nevastă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
osv	etc	osv	etc	ADV	
fejl	greseala	fejl	greseală	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
fejl	greseala	fejl	greseală	N;INDF;MASC+FEM;PL	N;DEF;FEM;SG
fejl	erorile	fejl	eroare	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
fejl	eroare	fejl	eroare	N;INDF;MASC+FEM;PL	N;INDF;FEM;SG
kontrol	controleaza	kontrol	controlează	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
kontrol	controlul	kontrol	control	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
kontrol	controalele	kontrol	control	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
kontrol	controale	kontrol	control	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
særlige	speciala	særlig	special	ADJ;PL	ADJ;DEF;FEM;SG
særlige	speciala	særlig	special	ADJ;PL	ADJ;DEF;FEM;SG
særlige	special	særlig	special	ADJ;PL	ADV
championship	campionatul	championship	campionat	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
online	online	onlin	online	N;INDF;NEUT;SG	ADJ
prinsesse	printesa	prinsesse	printesă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
prinsesse	printesa	prinsesse	printesă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
prinsesse	printesa	prinsesse	printesă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
niveau	nivelul	niveau	nivel	N;INDF;NEUT;SG	N;DEF;MASC;SG
ben	picioarele	ben	picior	N;INDF;NEUT;PL	N;DEF;FEM;PL
ben	ben	ben	ben	N;INDF;NEUT;PL	PROPN
ben	picior	ben	picior	N;INDF;NEUT;PL	N;INDF;MASC;SG
ben	piciorul	ben	picior	N;INDF;NEUT;PL	N;DEF;MASC;SG
daniel	daniel	daniel	daniel	N;INDF;MASC+FEM;SG	PROPN
belgien	belgia	belgien	belgie	PROPN	PROPN
vores	our	vores	our	DET;1	N;INDF;MASC;SG
vores	noastra	vores	meu	DET;1	N;DEF;FEM;SG
vores	noastra	vores	meu	DET;1	N;DEF;FEM;SG
træ	lemnul	træ	lemn	N;INDF;NEUT;SG	N;DEF;MASC;SG
træ	wood	træ	wood	N;INDF;NEUT;SG	PROPN
træ	lemne	træ	lemn	N;INDF;NEUT;SG	N;INDF;FEM;PL
træ	copacul	træ	copac	N;INDF;NEUT;SG	N;DEF;MASC;SG
træ	arborele	træ	arbor	N;INDF;NEUT;SG	N;DEF;MASC;SG
træ	cherestea	træ	chereste	N;INDF;NEUT;SG	N;DEF;FEM;SG
borgmester	primare	borgmester	primar	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
borgmester	primarul	borgmester	primar	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
gustav	gustav	gustav	gustav	N;INDF;MASC+FEM;SG	PROPN
gustav	gustaf	gustav	gustaf	N;INDF;MASC+FEM;SG	PROPN
karakter	caracterul	karakter	caracter	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
hjælpe	ajutor	hjælpe	ajutor	V;NFIN;ACT	N;INDF;MASC;SG
life	life	life	life		
life	viata	life	viată		N;DEF;FEM;SG
life	viata	life	viată		N;DEF;FEM;SG
life	viata	life	viată		N;DEF;FEM;SG
life	viata	life	viată		N;DEF;FEM;SG
life	viata	life	viată		N;DEF;FEM;SG
esbjerg	esbjerg	esbjerg	esbjerg	PROPN	N;INDF;MASC;SG
sætte	pus	sætte	pune	V;NFIN;ACT	ADJ;INDF;MASC;SG
udviklingen	elaborare	udvikling	elaborare	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
udviklingen	dezvoltare	udvikling	dezvoltare	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
udviklingen	evolutie	udvikling	evolutie	N;DEF;MASC+FEM;SG	N;INDF;FEM;SG
udviklingen	evolutiile	udvikling	evolutie	N;DEF;MASC+FEM;SG	N;DEF;FEM;PL
udviklingen	evolutii	udvikling	evolut	N;DEF;MASC+FEM;SG	N;INDF;FEM;PL
øer	insulele	øe	insulă	N;INDF;NEUT;PL	N;DEF;FEM;PL
don	don	don	don		PROPN
start	incepe	start	incepe	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
start	pornirea	start	pornire	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
start	incepand	start	incepa	N;INDF;MASC+FEM;SG	
start	incepand	start	incepa	N;INDF;MASC+FEM;SG	
mexico	mexicul	mexico	mexic	PROPN	N;DEF;MASC;SG
mexico	mexico	mexico	mexico	PROPN	N;INDF;MASC;SG
mexico	mexic	mexico	mexic	PROPN	N;INDF;MASC;SG
mistede	pierdut	miste	pierdut	V;IND;PST;FIN;ACT	ADJ;INDF;MASC;SG
mistede	pierdute	miste	pierdut	V;IND;PST;FIN;ACT	ADJ;INDF;FEM;PL
mistede	pierduta	miste	pierdut	V;IND;PST;FIN;ACT	ADJ;DEF;FEM;SG
mistede	lost	miste	lost	V;IND;PST;FIN;ACT	N;INDF;MASC;SG
max	maxim	max	maxim	N;INDF;NEUT;SG	ADJ;INDF;MASC;SG
kim	kim	kim	kim	PROPN	PROPN
tidligt	early	tidligt	early	ADV	N;INDF;MASC;SG
taler	vorbitul	tale	vorbit	V;IND;PRS;FIN;ACT	N;DEF;MASC;SG
taler	discursurile	tale	discurs	V;IND;PRS;FIN;ACT	N;DEF;FEM;PL
taler	discursuri	tale	discurs	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
taler	difuzor	tale	difuzor	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
taler	orator	tale	orator	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
taler	speaker	tale	speaker	V;IND;PRS;FIN;ACT	N;INDF;MASC;SG
taler	vorbitor	tale	vorbitor	V;IND;PRS;FIN;ACT	ADJ;INDF;MASC;SG
oversat	tradus	oversat	traduce	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
oversat	traduse	oversat	traduce	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
oversat	traducere	oversat	traducere	V;INDF;SG;PST;V.PTCP	N;INDF;FEM;SG
oversat	traducerea	oversat	traducere	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
møder	reuniuni	møde	reuniune	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
møder	intruniri	møde	intrunire	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
møder	intalniri	møde	intalnire	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
møder	intalniri	møde	intalnire	V;IND;PRS;FIN;ACT	N;INDF;FEM;PL
møder	intalnire	møde	intalnire	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
møder	intalnirea	møde	intalnire	V;IND;PRS;FIN;ACT	N;DEF;FEM;SG
møder	intalnire	møde	intalnire	V;IND;PRS;FIN;ACT	N;INDF;FEM;SG
washington	washington	washington	washington	N;INDF;MASC+FEM;SG	PROPN
washington	washingtonul	washington	washington	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
ernst	ernst	ernst	ernst	N;INDF;MASC+FEM;SG	PROPN
standard	prestabilita	standard	prestabilita	N;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
standard	implicite	standard	implicit	N;INDF;MASC+FEM;SG	ADJ;INDF;FEM;PL
standard	prestabilit	standard	prestabilit	N;INDF;MASC+FEM;SG	ADV
standard	implicit	standard	implicit	N;INDF;MASC+FEM;SG	ADV
standard	implicita	standard	implicita	N;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
standard	standardul	standard	standard	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
standard	standard	standard	standard	N;INDF;MASC+FEM;SG	ADJ
dækker	acopera	dække	acopera	V;IND;PRS;FIN;ACT	V;IND;SG;3;IPFV;FIN
populære	popular	populær	popular	ADJ;PL	ADJ;INDF;MASC;SG
populære	populara	populær	populară	ADJ;PL	N;DEF;FEM;SG
populære	populara	populær	populară	ADJ;PL	N;DEF;FEM;SG
populære	voga	populær	voga	ADJ;PL	
uefa	uefa	uefa	uefa	N;INDF;MASC+FEM;SG	PROPN
bank	banca	bank	bancă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bank	banca	bank	bancă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ven	prietena	ven	prietenă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ven	prietene	ven	prieten	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
pris	pret	pris	pret	N;INDF;MASC+FEM;SG	
pris	pretul	pris	pret	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
pris	pretul	pris	pret	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
pris	pret	pris	pret	N;INDF;MASC+FEM;SG	
pris	costuri	pris	cost	N;INDF;MASC+FEM;SG	N;INDF;FEM;PL
pris	costul	pris	cost	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
school	scoala	school	scoală	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
school	scoala	school	scoală	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
school	scoala	school	scoală	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
school	scoala	school	scoală	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
school	scoala	school	scoală	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
nomineret	nominalizata	nominere	nominalizat	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
nomineret	nominalizat	nominere	nominalizat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
ægteskab	casatoria	ægteskab	casatorie	N;INDF;NEUT;SG	N;DEF;FEM;SG
ægteskab	casatoria	ægteskab	casatorie	N;INDF;NEUT;SG	N;DEF;FEM;SG
ungarn	ungaria	ungarn	ungaria		PROPN
stærk	puternica	stærk	puternic	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
stærk	strong	stærk	strong	ADJ;INDF;MASC+FEM;SG	
stærk	puternica	stærk	puternic	ADJ;INDF;MASC+FEM;SG	ADJ;DEF;FEM;SG
albert	albert	albert	albert		PROPN
bibliotek	biblioteca	bibliotek	bibliotecă	N;INDF;NEUT;SG	N;DEF;FEM;SG
bibliotek	biblioteca	bibliotek	bibliotecă	N;INDF;NEUT;SG	N;DEF;FEM;SG
harald	harald	harald	harald		PROPN
harald	jon	harald	jon		PROPN
uger	saptamani	uge	saptaman	N;INDF;MASC+FEM;PL	
uger	saptamani	uge	saptaman	N;INDF;MASC+FEM;PL	
uger	saptamanile	uge	saptaman	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
vokal	vocal	vokal	vocal	N;INDF;MASC+FEM;SG	ADJ;INDF;MASC;SG
vokal	vocala	vokal	vocală	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
vokal	vocala	vokal	vocală	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
ændringer	modificari	ændringe	modificare	N;INDF;MASC+FEM;PL	
ændringer	amendamentele	ændringe	amendament	N;INDF;MASC+FEM;PL	N;DEF;FEM;PL
ændringer	modificari	ændringe	modificare	N;INDF;MASC+FEM;PL	
ændringer	modificari	ændringe	modificare	N;INDF;MASC+FEM;PL	
ændringer	modificari	ændringe	modificare	N;INDF;MASC+FEM;PL	
sjælland	zeelanda	sjælland	zeelanda		N;DEF;FEM;SG
problem	problema	problem	problemă	N;INDF;NEUT;SG	N;DEF;FEM;SG
problem	problema	problem	problemă	N;INDF;NEUT;SG	N;DEF;FEM;SG
institut	institutul	institut	institut	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
institut	fundatia	institut	fundatie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
institut	fundatia	institut	fundatie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
institut	fundatia	institut	fundatie	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
bidrag	contributia	bidrag	contributie	N;INDF;NEUT;SG	N;DEF;FEM;SG
bidrag	contributii	bidrag	contribut	N;INDF;NEUT;SG	N;INDF;FEM;PL
bidrag	contributiile	bidrag	contributie	N;INDF;NEUT;SG	N;DEF;FEM;PL
profil	profilul	profil	profil	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
hotel	hotelul	hotel	hotel	N;INDF;NEUT;SG	N;DEF;MASC;SG
hotel	hoteluri	hotel	hotel	N;INDF;NEUT;SG	N;INDF;FEM;PL
skib	nava	skib	navă	N;INDF;NEUT;SG	N;DEF;FEM;SG
skib	nava	skib	navă	N;INDF;NEUT;SG	N;DEF;FEM;SG
skib	nava	skib	navă	N;INDF;NEUT;SG	N;DEF;FEM;SG
kritik	critica	kritik	critică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kritik	critici	kritik	critică	N;INDF;MASC+FEM;SG	N;INDF;MASC;PL
kritik	critica	kritik	critică	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
kritik	criticile	kritik	critică	N;INDF;MASC+FEM;SG	N;DEF;FEM;PL
mester	maestre	mester	maestru	N;INDF;MASC+FEM;SG	
mester	campioana	mester	campioană	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
mester	campioana	mester	campioană	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
mester	campionul	mester	campion	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
tilknyttet	asociate	tilknytte	asociat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
tilknyttet	asociat	tilknytte	asociat	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
tilknyttet	asociata	tilknytte	asociat	V;INDF;SG;PST;V.PTCP	ADJ;DEF;FEM;SG
tilknyttet	atasat	tilknytte	atasa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
tilknyttet	atasate	tilknytte	atasa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
tilknyttet	atasat	tilknytte	atasa	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
tilknyttet	afiliate	tilknytte	afilia	V;INDF;SG;PST;V.PTCP	ADJ;INDF;FEM;PL
tilknyttet	afiliat	tilknytte	afilia	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
tilknyttet	afiliata	tilknytte	afiliat	V;INDF;SG;PST;V.PTCP	N;DEF;FEM;SG
tilknyttet	afiliat	tilknytte	afilia	V;INDF;SG;PST;V.PTCP	ADJ;INDF;MASC;SG
søen	lake	søe	lakă	N;DEF;MASC+FEM;SG	PROPN
søen	lac	søe	lac	N;DEF;MASC+FEM;SG	N;INDF;MASC;SG
post	posta	post	postă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
post	posta	post	postă	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
post	posteaza	post	postează	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
post	postarea	post	postare	N;INDF;MASC+FEM;SG	N;DEF;FEM;SG
will	will	will	will		PROPN
will	va	will	vrea		V;SG;3
afrika	africa	afrika	africa		N;DEF;FEM;SG
afrika	africani	afrika	african		ADJ;INDF;MASC;PL
afrika	africana	afrika	african		N;DEF;FEM;SG
afrika	africane	afrika	african		ADJ;INDF;FEM;PL
afrika	african	afrika	african		ADJ;INDF;MASC;SG
greve	conta	grev	conta	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
greve	contele	grev	conte	N;INDF;MASC+FEM;SG	N;DEF;MASC;SG
greve	numara	grev	numara	N;INDF;MASC+FEM;SG	V;IND;SG;3;IPFV;FIN
emnet	subiect	emne	subiect	N;DEF;NEUT;SG	N;INDF;MASC;SG
