din	from	din	from	ADP;ACC	
social	toplumsal	social	toplumsal	ADV	ADJ
social	sosyal	social	sosyal	ADV	ADJ
rapid	hızlı	rapid	hızlı	ADV	ADJ
rapid	çabuk	rapid	çabuk	ADV	
rapid	cabuk	rapid	cabuk	ADV	
rapid	hızlı	rapid	hızlı	ADV	ADJ
rapid	hizli	rapid	hizli	ADV	
generalul	genel	general	genel	N;DEF;MASC;SG	ADJ
generalul	general	general	general	N;DEF;MASC;SG	
femei	kadınları	femeie	kadın	N;INDF;FEM;PL	ADJ;ACC;PL;3
femei	kadın	femeie	kadın	N;INDF;FEM;PL	
femei	kadinlar	femeie	kadin	N;INDF;FEM;PL	ADJ;NOM;PL;3
femei	kadınlar	femeie	kadın	N;INDF;FEM;PL	ADJ;NOM;PL;3
international	international	international	international	ADJ;INDF;MASC;SG	N;NOM;SG;3
international	yurtdışı	international	yurtdışı	ADJ;INDF;MASC;SG	
international	uluslararası	international	uluslararası	ADJ;INDF;MASC;SG	
descrierea	tanım	descriere	tanım	N;DEF;FEM;SG	
descrierea	açıklama	descriere	açıkla	N;DEF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
descrierea	tanımlama	descriere	tanımla	N;DEF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
descrierea	tarif	descriere	tarif	N;DEF;FEM;SG	
descrierea	açıklaması	descriere	açıkla	N;DEF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
descrierea	ediniz	descriere	et	N;DEF;FEM;SG	V;PFV;IMP;PL;2;POS;PRS
școală	okula	școală	okul	N;INDF;FEM;SG	N;DAT;SG;3
școală	okulumuz	școală	okul	N;INDF;FEM;SG	N;NOM;SG;3
școală	okulu	școală	okul	N;INDF;FEM;SG	N;NOM;SG;3
școală	okul	școală	okul	N;INDF;FEM;SG	
școală	school	școală	school	N;INDF;FEM;SG	
original	orijinal	original	orijinal	ADJ;INDF;MASC;SG	
original	özgün	original	özgün	ADJ;INDF;MASC;SG	
original	orjinal	original	orjinal	ADJ;INDF;MASC;SG	
original	aslı	original	aslı	ADJ;INDF;MASC;SG	
șapte	seven	șapte	sev	NUM;PL	
șapte	yedi	șapte	yedi	NUM;PL	
plante	bitki	plantă	bitki	N;INDF;FEM;PL	
kiev	kiev	kiev	kiev	PROPN	PROPN;NOM;SG;3
ediție	baskı	ediție	baskı	N;INDF;FEM;SG	
hidrologie	hidroloji	hidrologie	hidroloji	N;INDF;FEM;SG	
locale	yerli	local	yerli	ADJ;INDF;FEM;PL	
locale	lokal	local	lokal	ADJ;INDF;FEM;PL	
locale	yöresel	local	yöresel	ADJ;INDF;FEM;PL	
locale	yerel	local	yerel	ADJ;INDF;FEM;PL	
bacău	bacău	bacău	bacı	PROPN	
ocupat	meşgul	ocupa	meşgul	ADJ;INDF;MASC;SG	
ocupat	yoğun	ocupa	yoğun	ADJ;INDF;MASC;SG	
adesea	sıklıkla	adesea	sıklık	ADV	
adesea	sıkça	adesea	sıkça	ADV	
volumul	sesi	volum	ses	N;DEF;MASC;SG	N;NOM;SG;3
volumul	ses	volum	ses	N;DEF;MASC;SG	N;NOM;SG;3
volumul	hacim	volum	hacim	N;DEF;MASC;SG	
volumul	cilt	volum	cilt	N;DEF;MASC;SG	
volumul	hacmi	volum	hacim	N;DEF;MASC;SG	N;ACC;SG;3
louis	louis	louis	louis	PROPN	
australia	avusturalya	australia	avusturalya	PROPN	PROPN;NOM;SG;3
australia	avustralya	australia	avustralya	PROPN	PROPN;NOM;SG;3
continuă	devam	continua	devam	V;IND;SG;3;PST;FIN	N;NOM;SG;3
referințe	referans	referință	referans	N;INDF;FEM;PL	
online	çevrimiçi	online	çevrimiçi	ADJ	N;NOM;SG;3
online	internette	online	internet	ADJ	N;ESS;SG;3
online	online	online	o	ADJ	
media	medya	medie	medya	N;DEF;FEM;SG	
media	basın	medie	basın	N;DEF;FEM;SG	
media	basında	medie	bas	N;DEF;FEM;SG	N;ESS;SG;3
media	ortam	medie	ortam	N;DEF;FEM;SG	
efectuat	gerçekleştirildi	efectua	gerçekleş	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
efectuat	gerçekleştirdi	efectua	gerçekleş	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;CAUS
nimic	hiçbirşey	nimic	hiçbirşey	PRO;SG;3	
consiliul	konsey	consiliu	konsey	N;DEF;MASC;SG	
consiliul	konseyi	consiliu	konse	N;DEF;MASC;SG	
literară	edebi	literar	et	ADJ;INDF;FEM;SG	
literară	edebiyat	literar	edebiyat	ADJ;INDF;FEM;SG	N;NOM;SG;3
simplu	basit	simplu	basit	ADV	ADJ
simplu	sade	simplu	sade	ADV	
canada	kanada	canadă	kana	PROPN	N;ESS;SG;3
punctul	puan	punct	pu	N;DEF;MASC;SG	
punctul	point	punct	point	N;DEF;MASC;SG	N;NOM;SG;3
punctul	nokta	punct	nokta	N;DEF;MASC;SG	
superioară	üstünlük	superior	üstünlük	ADJ;INDF;FEM;SG	N;NOM;SG;3
superioară	üstün	superior	üst	ADJ;INDF;FEM;SG	
wilhelm	william	wilhelm	william	PROPN	
wilhelm	wilhelm	wilhelm	wilhelm	PROPN	PROPN;NOM;SG;3
grigore	grigore	grigore	grigore	PROPN	
grigore	gregory	grigore	gregory	PROPN	
planet	gezegen	planet	gezegen	N;INDF;MASC;SG	
deasupra	yukarıdaki	deasupra	yukarıdakiki	ADP;GEN	
deasupra	yukarıda	deasupra	yukarı	ADP;GEN	ADJ;ESS;SG;3
deasupra	üzeri	deasupra	üzer	ADP;GEN	
deasupra	üstünde	deasupra	üst	ADP;GEN	ADJ;ESS;SG;3
deasupra	üstü	deasupra	üst	ADP;GEN	
deasupra	yukarda	deasupra	yukar	ADP;GEN	
joseph	yusuf	joseph	yusuf	PROPN	
joseph	joseph	joseph	joseph	PROPN	PROPN;NOM;SG;3
arheologice	arkeoloji	arheologic	arkeoloji	ADJ;INDF;FEM;PL	
arheologice	arkeolojik	arheologic	arkeolojik	ADJ;INDF;FEM;PL	
case	case	casă	case	N;INDF;FEM;PL	
case	vaka	casă	vaka	N;INDF;FEM;PL	
case	dava	casă	dava	N;INDF;FEM;PL	
art	sanat	art	sanat	N;INDF;MASC;SG	
art	art	art	art	N;INDF;MASC;SG	
stabilit	kurulmuştur	stabili	kur	ADJ;INDF;MASC;SG	V;PFV;NFH;SG;3;POS;PST;PASS
stabilit	kurulmuş	stabili	kur	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
stabilit	kuruldu	stabili	kur	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
stabilit	yerleşik	stabili	yerleşik	ADJ;INDF;MASC;SG	
stabilit	kurulan	stabili	kur	ADJ;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
politician	politikacı	politician	politikacı	N;INDF;MASC;SG	
scurtă	kisa	scurt	kisa	ADJ;INDF;FEM;SG	
ortodoxă	ortodoks	ortodox	ortodoks	ADJ;INDF;FEM;SG	
detalii	detay	detaliu	detay	N;INDF;FEM;PL	
detalii	ayrıntı	detaliu	ayrıntı	N;INDF;FEM;PL	
detalii	detay	detaliu	detay	N;INDF;FEM;PL	
detalii	ayrıntı	detaliu	ayrıntı	N;INDF;FEM;PL	
detalii	detaylı	detaliu	detaylı	N;INDF;FEM;PL	
trupele	birlikler	trupă	birlik	N;DEF;FEM;PL	N;NOM;PL;3
trupele	askerler	trupă	asker	N;DEF;FEM;PL	N;NOM;PL;3
real	real	real	real	ADJ;INDF;MASC;SG	
real	gercek	real	gercek	ADJ;INDF;MASC;SG	
real	reel	real	reel	ADJ;INDF;MASC;SG	
real	gerçek	real	gerçek	ADJ;INDF;MASC;SG	
urss	sscb	urss	sscb	PROPN	PROPN;NOM;SG;3
cultura	kültürü	cultură	kültür	N;DEF;FEM;SG	
cultura	kültür	cultură	kültür	N;DEF;FEM;SG	
romanul	roman	roman	roman	N;DEF;MASC;SG	
problema	problem	problemă	problem	N;DEF;FEM;SG	
problema	sorun	problemă	sorun	N;DEF;FEM;SG	
americană	amerikalı	american	amerikalı	ADJ;INDF;FEM;SG	
americană	amerikan	american	amerikan	ADJ;INDF;FEM;SG	
americană	american	american	american	ADJ;INDF;FEM;SG	N;NOM;SG;3
țările	ülkeler	țară	ülke	N;DEF;FEM;PL	N;NOM;PL;3
țările	ülkelere	țară	ülke	N;DEF;FEM;PL	N;DAT;PL;3
țările	ülkeleri	țară	ülke	N;DEF;FEM;PL	N;ACC;PL;3
mesaj	ileti	mesaj	ilet	N;INDF;MASC;SG	
mesaj	mesaj	mesaj	mesaj	N;INDF;MASC;SG	
hartă	harita	hartă	harit	N;INDF;FEM;SG	N;NOM;SG;3
hartă	haritası	hartă	harita	N;INDF;FEM;SG	N;NOM;SG;3
internațională	international	internațional	international	ADJ;INDF;FEM;SG	N;NOM;SG;3
internațională	yurtdışı	internațional	yurtdışı	ADJ;INDF;FEM;SG	
internațională	uluslararası	internațional	uluslararası	ADJ;INDF;FEM;SG	
ciuda	inat	ciudă	inat	N;DEF;FEM;SG	
ciuda	rağmen	ciudă	rağmen	N;DEF;FEM;SG	ADP
academia	akademi	academie	akadem	N;DEF;FEM;SG	N;NOM;SG;3
academia	akademisi	academie	akadem	N;DEF;FEM;SG	N;NOM;SG;3
academia	akademide	academie	akadem	N;DEF;FEM;SG	N;ESS;SG;3
legate	bağlantılı	legat	bağlantılı	ADJ;INDF;FEM;PL	
legate	bağlı	legat	bağlı	ADJ;INDF;FEM;PL	
legate	bağlandı	legat	bağla	ADJ;INDF;FEM;PL	V;PFV;IND;SG;3;POS;PST;PASS
legate	bağlanmış	legat	bağla	ADJ;INDF;FEM;PL	V;PFV;NFH;IND;SG;3;POS;PST;PASS
legate	bağlantılı	legat	bağlantılı	ADJ;INDF;FEM;PL	
legate	akraba	legat	akraba	ADJ;INDF;FEM;PL	
legate	ilişkili	legat	ilişkili	ADJ;INDF;FEM;PL	
legate	alakalı	legat	alakalı	ADJ;INDF;FEM;PL	
persoană	kişi	persoană	kişi	N;INDF;FEM;SG	N;NOM;SG;3
persoană	şahıs	persoană	şahıs	N;INDF;FEM;SG	
persoană	kişiye	persoană	kişi	N;INDF;FEM;SG	N;DAT;SG;3
persoană	insan	persoană	insan	N;INDF;FEM;SG	N;NOM;SG;3
persoană	kisi	persoană	kisi	N;INDF;FEM;SG	
complet	tam	complet	tam	ADV	
complet	komple	complet	komp	ADV	
complet	tamamlanmış	complet	tamamla	ADV	V;PFV;NFH;IND;SG;3;POS;PST;PASS
complet	tamamlandı	complet	tamamla	ADV	V;PFV;IND;SG;3;POS;PST;PASS
complet	tamamiyle	complet	tamami	ADV	ADJ;INS;SG;3
complet	tamamıyla	complet	tamam	ADV	ADJ;INS;SG;3
complet	tamamen	complet	tamamen	ADV	
major	major	major	major	ADJ;INDF;MASC;SG	
major	binbaşı	major	binbaşı	ADJ;INDF;MASC;SG	
totală	toplam	total	toplam	ADJ;INDF;FEM;SG	
cultură	kültürü	cultură	kültür	N;INDF;FEM;SG	
cultură	kültür	cultură	kültür	N;INDF;FEM;SG	
obiective	gol	obiectiv	gol	N;INDF;FEM;PL	N;NOM;SG;3
actriță	artist	actriță	artist	N;INDF;FEM;SG	
actriță	aktris	actriță	aktris	N;INDF;FEM;SG	
actriță	oyuncu	actriță	oyuncu	N;INDF;FEM;SG	
măsură	ölçüm	măsură	ölçüm	N;INDF;FEM;SG	N;NOM;SG;3
măsură	ölçün	măsură	ölçün	N;INDF;FEM;SG	V;PFV;IMP;PL;2;POS;PRS
măsură	ölçme	măsură	ölç	N;INDF;FEM;SG	
măsură	ölçü	măsură	ölçü	N;INDF;FEM;SG	
abu	ebu	abu	ebu	PROPN	
abu	abu	abu	abu	PROPN	PROPN;NOM;SG;3
catolică	katolik	catolic	katolik	ADJ;INDF;FEM;SG	
superior	üstünlük	superior	üstünlük	ADJ;INDF;CMPR;MASC;SG	N;NOM;SG;3
superior	üstün	superior	üst	ADJ;INDF;CMPR;MASC;SG	
deschis	open	deschis	open	ADJ;INDF;MASC;SG	
deschis	açın	deschis	aç	ADJ;INDF;MASC;SG	V;PFV;IMP;PL;2;POS;PRS
deschis	aç	deschis	aç	ADJ;INDF;MASC;SG	
deschis	açıl	deschis	açıl	ADJ;INDF;MASC;SG	
joc	oyun	joc	oyun	N;INDF;MASC;SG	
parcul	park	parc	park	N;DEF;MASC;SG	N;NOM;SG;3
stare	durum	stare	durum	N;INDF;FEM;SG	N;NOM;SG;3
stare	statü	stare	stat	N;INDF;FEM;SG	
stare	durumu	stare	durum	N;INDF;FEM;SG	N;NOM;SG;3
stare	state	stare	state	N;INDF;FEM;SG	
stare	eyalet	stare	eyalet	N;INDF;FEM;SG	
stare	devlet	stare	devlet	N;INDF;FEM;SG	N;NOM;SG;3
stare	durum	stare	durum	N;INDF;FEM;SG	N;NOM;SG;3
stare	condition	stare	condition	N;INDF;FEM;SG	
stare	şart	stare	şart	N;INDF;FEM;SG	
stare	durumu	stare	durum	N;INDF;FEM;SG	N;NOM;SG;3
stare	koşul	stare	koşul	N;INDF;FEM;SG	
fizică	fiziği	fizic	fizik	ADJ;INDF;FEM;SG	N;NOM;SG;3
fizică	fizik	fizic	fizik	ADJ;INDF;FEM;SG	
fizică	fiziki	fizic	fizik	ADJ;INDF;FEM;SG	
fizică	fiziksel	fizic	fiziksel	ADJ;INDF;FEM;SG	
man	insan	man	insan		N;NOM;SG;3
man	adam	man	adam		N;NOM;SG;3
man	adamım	man	adam		N;NOM;SG;3
procesul	süreç	proces	süreç	N;DEF;MASC;SG	
procesul	işlem	proces	işlem	N;DEF;MASC;SG	
procesul	duruşma	proces	duruş	N;DEF;MASC;SG	
unități	birimler	unitate	birim	N;INDF;FEM;PL	
unități	birim	unitate	birim	N;INDF;FEM;PL	
cale	yolu	cale	yol	N;INDF;FEM;SG	N;ACC;SG;3
cale	patika	cale	patika	N;INDF;FEM;SG	
cale	yol	cale	yol	N;INDF;FEM;SG	
cale	cale	cale	cale	N;INDF;FEM;SG	
rămâne	kalıntıları	rămâne	kalıntı	V;IND;SG;3;PRS;FIN	N;NOM;PL;3
rămâne	kalıntılar	rămâne	kalıntı	V;IND;SG;3;PRS;FIN	N;NOM;PL;3
rămâne	kalır	rămâne	kal	V;IND;SG;3;PRS;FIN	
rămâne	kalacak	rămâne	kal	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;FUT
ministerul	bakanlığı	minister	bakanlık	N;DEF;MASC;SG	N;NOM;SG;3
ministerul	bakanlık	minister	bakanlık	N;DEF;MASC;SG	N;NOM;SG;3
clasa	sınıf	clasă	sınıf	N;DEF;FEM;SG	N;NOM;SG;3
clasa	ders	clasă	ders	N;DEF;FEM;SG	
clasa	klas	clasă	klas	N;DEF;FEM;SG	
lipsa	eksikliği	lipsă	eksiklik	N;DEF;FEM;SG	N;NOM;SG;3
lipsa	eksiklik	lipsă	eksiklik	N;DEF;FEM;SG	N;NOM;SG;3
proiect	proje	proiect	proje	N;INDF;MASC;SG	
formează	çevir	forma	çevir	V;IND;3;PRS;FIN	
fotbalist	futbolcu	fotbalist	futbolcu	N;INDF;MASC;SG	
santa	santa	santă	san	N	PROPN;NOM;SG;3
administrativ	idari	administrativ	idari	ADJ;INDF;MASC;SG	
pune	koy	pune	koy	V;IND;SG;3;PRS;FIN	V;PFV;IMP;SG;2;POS;PRS
naștere	doğumu	naștere	doğum	N;INDF;FEM;SG	N;ACC;SG;3
naștere	doğum	naștere	doğum	N;INDF;FEM;SG	N;NOM;SG;3
naștere	dogum	naștere	dogum	N;INDF;FEM;SG	
calea	yolu	cale	yol	N;DEF;FEM;SG	N;ACC;SG;3
calea	patika	cale	patika	N;DEF;FEM;SG	
calea	yol	cale	yol	N;DEF;FEM;SG	
departe	uzakta	departe	uzak	ADV	ADJ;ESS;SG;3
departe	uzağa	departe	uzak	ADV	ADJ;DAT;SG;3
departe	uzak	departe	uzak	ADV	
departe	uzaklara	departe	uzak	ADV	ADJ;DAT;PL;3
semnat	imzaladı	semna	imzala	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST
semnat	imzalanmış	semna	imzala	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;3;POS;PST;PASS
semnat	imza	semna	imza	ADJ;INDF;MASC;SG	
semnat	imzalı	semna	imzal	ADJ;INDF;MASC;SG	
semnat	imzalandı	semna	imzala	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
greacă	yunanlı	greacă	yunanlı	N;INDF;FEM;SG	
greacă	yunan	greacă	yunan	N;INDF;FEM;SG	
greacă	yunanca	greacă	yunanca	N;INDF;FEM;SG	V;PFV;IND;POS;PRS;PASS
roșu	kırmızı	roșu	kırmızı	N;INDF;MASC;SG	ADJ
roșu	kirmizi	roșu	kirmiz	N;INDF;MASC;SG	
roșu	kızıl	roșu	kızıl	N;INDF;MASC;SG	
roșu	red	roșu	red	N;INDF;MASC;SG	
articolele	makaleler	articol	makale	N;DEF;FEM;PL	N;NOM;PL;3
articolele	yazılar	articol	yazı	N;DEF;FEM;PL	N;NOM;PL;3
articolele	makale	articol	makale	N;DEF;FEM;PL	N;NOM;SG;3
lupta	dövüşmek	luptă	dövüş	N;DEF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
lupta	kavga	luptă	kavga	N;DEF;FEM;SG	N;NOM;SG;3
lupta	dövüş	luptă	dövüş	N;DEF;FEM;SG	
lupta	mücadele	luptă	mücadele	N;DEF;FEM;SG	
lupta	kavga	luptă	kavga	N;DEF;FEM;SG	N;NOM;SG;3
lupta	savaş	luptă	savaş	N;DEF;FEM;SG	N;NOM;SG;3
lupta	dövüşün	luptă	dövüş	N;DEF;FEM;SG	N;NOM;SG;3
lupta	dövüş	luptă	dövüş	N;DEF;FEM;SG	
lupta	mücadele	luptă	mücadele	N;DEF;FEM;SG	
văzut	görüldü	văzut	gör	ADJ;INDF;MASC;SG	V;PFV;IND;SG;3;POS;PST;PASS
văzut	görülen	văzut	gör	ADJ;INDF;MASC;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
văzut	testere	văzut	testere	ADJ;INDF;MASC;SG	
niciodată	asla	niciodată	asla	ADV	
niciodată	hic	niciodată	hic	ADV	
greco	greco	greco	greco	N;INDF;MASC;SG	PROPN;NOM;SG;3
drosophila	drosophila	drosophilă	drosophila	N;DEF;FEM;SG	
otoman	osmanlı	otoman	osmanlı	N;INDF;MASC;SG	
împăratul	imparator	împărat	imparator	N;DEF;MASC;SG	
divizia	bölüm	divizie	bölüm	N;DEF;FEM;SG	
divizia	division	divizie	divi	N;DEF;FEM;SG	
divizia	bölünme	divizie	böl	N;DEF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
metal	metal	metal	metal	N;INDF;MASC;SG	
muhammad	muhammed	muhammad	muhammed	PROPN	
dezvoltare	kalkınma	dezvoltare	kalkın	N;INDF;FEM;SG	
dezvoltare	geliştirme	dezvoltare	geliş	N;INDF;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS
dezvoltare	gelişme	dezvoltare	geliş	N;INDF;FEM;SG	
dezvoltare	gelişim	dezvoltare	geliş	N;INDF;FEM;SG	
cursul	rota	curs	rota	N;DEF;MASC;SG	
cursul	kurs	curs	kurs	N;DEF;MASC;SG	N;NOM;SG;3
construcție	inşaat	construcție	inşaat	N;INDF;FEM;SG	
alb	white	alb	whit	ADJ;INDF;MASC;SG	PROPN;NOM;SG;3
alb	beyaz	alb	beyaz	ADJ;INDF;MASC;SG	
bulgari	bulgar	bulgar	bulga	ADJ;INDF;MASC;PL	
verde	yeşillik	verde	yeşillik		N;NOM;SG;3
verde	yeşil	verde	yeşil		ADJ
verde	yeşili	verde	yeşil		ADJ;ACC;SG;3
urmează	follow	urma	follow	V;IND;3;PRS;FIN	
urmează	takip	urma	takip	V;IND;3;PRS;FIN	
debit	akış	debit	akış	N;INDF;MASC;SG	
debit	akar	debit	akar	N;INDF;MASC;SG	
hunedoara	hunedoara	hunedoară	hunedoar	PROPN	
arată	şov	arăta	şov	V;IND;3;PRS;FIN	
arată	gösteri	arăta	göster	V;IND;3;PRS;FIN	
arată	göster	arăta	göster	V;IND;3;PRS;FIN	V;PFV;IMP;PL;2;POS;PRS
arată	gösterin	arăta	göster	V;IND;3;PRS;FIN	V;PFV;IMP;PL;2;POS;PRS
arată	show	arăta	show	V;IND;3;PRS;FIN	
acțiune	eylem	acțiune	eylem	N;INDF;FEM;SG	
acțiune	motor	acțiune	motor	N;INDF;FEM;SG	
acțiune	aksiyon	acțiune	aksiyon	N;INDF;FEM;SG	
saxonia	saksonya	saxonie	saksonya	PROPN	PROPN;NOM;SG;3
include	dahil	include	dahil	V;IND;SG;3;PRS;FIN	
include	içerir	include	içeri	V;IND;SG;3;PRS;FIN	
include	dahil	include	dahil	V;IND;SG;3;PRS;FIN	
obține	al	obține	al	V;IND;SG;3;PRS;FIN	V;PFV;IMP;SG;2;POS;PRS
obține	alın	obține	al	V;IND;SG;3;PRS;FIN	V;PFV;IMP;PL;2;POS;PRS
league	league	league	league	N;INDF;MASC;SG	
league	birlik	league	birlik	N;INDF;MASC;SG	
league	lig	league	lig	N;INDF;MASC;SG	
league	ligi	league	ligi	N;INDF;MASC;SG	
daniel	daniel	daniel	daniel	PROPN	
destul	yeter	destul	yet	ADV	
jurnalul	günlük	jurnal	günlük	N;DEF;MASC;SG	
jurnalul	günlüğü	jurnal	günlük	N;DEF;MASC;SG	ADJ;ACC;SG;3
jurnalul	journal	jurnal	journal	N;DEF;MASC;SG	
jurnalul	günlük	jurnal	günlük	N;DEF;MASC;SG	
jurnalul	günlüğü	jurnal	günlük	N;DEF;MASC;SG	ADJ;ACC;SG;3
argeș	argeș	argeș	argeș	PROPN	
turistice	turist	turistic	turist	ADJ;INDF;FEM;PL	
turistice	turizm	turistic	turizm	ADJ;INDF;FEM;PL	
publicate	yayınlanan	publica	yayınla	ADJ;INDF;FEM;PL	V;PFV;IND;POS;PRS;V.PTCP;PASS
publicate	yayınlanmış	publica	yayınla	ADJ;INDF;FEM;PL	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS
publicate	yayınlandı	publica	yayınla	ADJ;INDF;FEM;PL	V;PFV;IND;SG;3;POS;PST;PASS
publicate	yayımlandı	publica	yayımla	ADJ;INDF;FEM;PL	V;PFV;IND;SG;3;POS;PST;PASS
situația	durum	situație	durum	N;DEF;FEM;SG	N;NOM;SG;3
maghiară	macar	maghiar	macar	N;INDF;FEM;SG	
maghiară	macaristan	maghiar	macaristan	N;INDF;FEM;SG	PROPN;NOM;SG;3
negru	black	negru	black	ADJ;INDF;MASC;SG	
negru	siyah	negru	siyah	ADJ;INDF;MASC;SG	
negru	kara	negru	kara	ADJ;INDF;MASC;SG	
omul	insan	om	insan	N;DEF;MASC;SG	N;NOM;SG;3
omul	man	om	man	N;DEF;MASC;SG	
omul	erkek	om	erkek	N;DEF;MASC;SG	
omul	adam	om	adam	N;DEF;MASC;SG	N;NOM;SG;3
omul	adamım	om	adam	N;DEF;MASC;SG	N;NOM;SG;3
interes	ilgi	interes	ilgi	N;INDF;MASC;SG	
interes	faiz	interes	faiz	N;INDF;MASC;SG	
știință	fen	știință	fen	N;INDF;FEM;SG	
știință	bilimsel	știință	bilimsel	N;INDF;FEM;SG	ADJ
știință	bilim	știință	bilim	N;INDF;FEM;SG	N;NOM;SG;3
acordat	takipte	acordat	takip	ADJ;INDF;MASC;SG	N;ESS;SG;3
alții	diger	altul	diger	PRO;MASC;PL;3	
alții	diğerleri	altul	diğer	PRO;MASC;PL;3	N;ACC;PL;3
alții	diğerlerini	altul	diğer	PRO;MASC;PL;3	N;ACC;PL;3
alții	başkaları	altul	başka	PRO;MASC;PL;3	ADJ;ACC;PL;3
teoria	teorisi	teorie	teori	N;DEF;FEM;SG	N;NOM;SG;3
teoria	kuramı	teorie	kuram	N;DEF;FEM;SG	N;NOM;SG;3
teoria	teori	teorie	teori	N;DEF;FEM;SG	N;NOM;SG;3
karl	karl	karl	karl	PROPN	
rând	satır	rând	satır	N;INDF;MASC;SG	
rând	kürek	rând	kürek	N;INDF;MASC;SG	
folosește	kullanın	folosi	kullan	V;IND;SG;3;PRS;FIN	V;PFV;IMP;PL;2;POS;PRS
folosește	kullanımı	folosi	kullanım	V;IND;SG;3;PRS;FIN	N;NOM;SG;3
folosește	kullanım	folosi	kullanım	V;IND;SG;3;PRS;FIN	
folosește	kullan	folosi	kullan	V;IND;SG;3;PRS;FIN	
valoare	değeri	valoare	değer	N;INDF;FEM;SG	N;ACC;SG;3
valoare	değerli	valoare	değerli	N;INDF;FEM;SG	
valoare	değer	valoare	değer	N;INDF;FEM;SG	
valoare	deger	valoare	deger	N;INDF;FEM;SG	
civil	sivil	civil	sivil	ADJ;INDF;MASC;SG	
civil	medeni	civil	meden	ADJ;INDF;MASC;SG	
civil	sivil	civil	sivil	ADJ;INDF;MASC;SG	
armată	askeriye	armată	askeri	N;INDF;FEM;SG	N;DAT;SG;3
armată	ordu	armată	ordu	N;INDF;FEM;SG	
armată	asker	armată	asker	N;INDF;FEM;SG	
armată	askerlik	armată	askerlik	N;INDF;FEM;SG	N;NOM;SG;3
armată	askeri	armată	askeri	N;INDF;FEM;SG	
armată	ordu	armată	ordu	N;INDF;FEM;SG	
tudor	tudor	tudor	tudor	PROPN	PROPN;NOM;SG;3
modul	mode	mod	mode	N;DEF;MASC;SG	
modul	modu	mod	modu	N;DEF;MASC;SG	
modul	kip	mod	kip	N;DEF;MASC;SG	
modul	kipi	mod	kipi	N;DEF;MASC;SG	
modul	mod	mod	mod	N;DEF;MASC;SG	
modul	modül	mod	modül	N;DEF;MASC;SG	
modul	modülü	mod	modül	N;DEF;MASC;SG	N;NOM;SG;3
modul	eklenti	mod	ekle	N;DEF;MASC;SG	N;NOM;SG;3
modul	eklentisi	mod	eklenti	N;DEF;MASC;SG	N;NOM;SG;3
regizat	yöneten	regiza	yönet	ADJ;INDF;MASC;SG	
regizat	yönetmen	regiza	yönetmen	ADJ;INDF;MASC;SG	
regizat	yönlendirilmiş	regiza	yönlen	ADJ;INDF;MASC;SG	V;PFV;NFH;IND;SG;3;POS;PST;PASS
albert	albert	albert	albert	PROPN	
sursă	kaynağı	sursă	kaynak	N;INDF;FEM;SG	
sursă	kaynak	sursă	kaynak	N;INDF;FEM;SG	
lacul	gol	lac	gol	N;DEF;MASC;SG	N;NOM;SG;3
lacul	lake	lac	lake	N;DEF;MASC;SG	N;NOM;SG;3
lacul	göl	lac	göl	N;DEF;MASC;SG	
lacul	gölü	lac	göl	N;DEF;MASC;SG	N;ACC;SG;3
italian	italyanca	italian	italyanca	ADJ;INDF;MASC;SG	ADV
italian	italyan	italian	italyan	ADJ;INDF;MASC;SG	
schimb	takas	schimb	takas	N;INDF;MASC;SG	
schimb	takas	schimb	takas	N;INDF;MASC;SG	
singură	yalnız	singur	yalnız	ADJ;INDF;FEM;SG	
singură	tekli	singur	tekli	ADJ;INDF;FEM;SG	
singură	single	singur	sing	ADJ;INDF;FEM;SG	
singură	tek	singur	tek	ADJ;INDF;FEM;SG	
singură	bekar	singur	bekar	ADJ;INDF;FEM;SG	
craiova	craiova	craiova	craiova	PROPN	
culoare	renk	culoare	renk	N;INDF;FEM;SG	
culoare	rengi	culoare	renk	N;INDF;FEM;SG	
culoare	renkli	culoare	renkli	N;INDF;FEM;SG	
culoare	renk	culoare	renk	N;INDF;FEM;SG	
culoare	rengi	culoare	renk	N;INDF;FEM;SG	
chitară	gitar	chitară	gitar	V;IND;SG;3;PST;FIN	
