din	du	din	du	ADP;ACC	DET;MASC;SG
sovietice	soviétique	sovietic	soviétique	ADJ;INDF;FEM;PL	ADJ;MASC;SG
sovietice	soviet	sovietic	soviet	ADJ;INDF;FEM;PL	N;MASC;SG
puterea	pouvoir	putere	pouvoir	N;DEF;FEM;SG	V;NFIN
puternic	forts	puternic	fort	ADJ;INDF;MASC;SG	ADJ;MASC;PL
puternic	strong	puternic	strong	ADJ;INDF;MASC;SG	PROPN
puternic	fort	puternic	fort	ADJ;INDF;MASC;SG	ADV
puternic	puissants	puternic	puissant	ADJ;INDF;MASC;SG	ADJ;MASC;PL
puternic	puissantes	puternic	puissant	ADJ;INDF;MASC;SG	ADJ;FEM;PL
oficiala	fonctionnaire	oficială	fonctionnaire	ADJ;DEF;FEM;SG	N;MASC;SG
oficiala	officielles	oficială	officiel	ADJ;DEF;FEM;SG	ADJ;FEM;PL
oficiala	officiels	oficială	officiel	ADJ;DEF;FEM;SG	ADJ;MASC;PL
oficiala	fonctionnaire	oficială	fonctionnaire	ADJ;DEF;FEM;SG	N;MASC;SG
oficiala	officielles	oficială	officiel	ADJ;DEF;FEM;SG	ADJ;FEM;PL
oficiala	officiels	oficială	officiel	ADJ;DEF;FEM;SG	ADJ;MASC;PL
pierdut	perdu	pierdut	perdre	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
pierdut	perdues	pierdut	perdre	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
pierdut	perdue	pierdut	perdre	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
pierdut	lost	pierdut	lost	ADJ;INDF;MASC;SG	PROPN
pierdut	perdus	pierdut	perdre	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
colspan	colspan	colspan	colspan		PROPN
afara	extérieur	afara	extérieur	ADV	N;MASC;SG
afara	exterieur	afara	exterieur	ADV	ADJ;MASC;SG
afara	sortir	afara	sortir	ADV	V;NFIN
afara	sortie	afara	sortir	ADV	V;FEM;SG;PST;V.PTCP
afara	out	afara	out	ADV	PROPN
afara	extérieur	afara	extérieur	ADV	N;MASC;SG
afara	exterieur	afara	exterieur	ADV	ADJ;MASC;SG
afara	sortir	afara	sortir	ADV	V;NFIN
afara	sortie	afara	sortir	ADV	V;FEM;SG;PST;V.PTCP
afara	out	afara	out	ADV	PROPN
loneos	loneos	loneos	loneo		
germani	allemands	german	allemand	N;INDF;MASC;PL	ADJ;MASC;PL
randul	rangées	rand	rangée	N;DEF;MASC;SG	V;FEM;PL;PST;V.PTCP
randul	rangée	rand	rangée	N;DEF;MASC;SG	V;FEM;SG;PST;V.PTCP
constanta	constanta	constantă	constanter	N;DEF;FEM;SG	PROPN
constanta	constante	constantă	constant	N;DEF;FEM;SG	ADJ;FEM;SG
constanta	constantes	constantă	constante	N;DEF;FEM;SG	ADJ;FEM;PL
constanta	constant	constantă	constant	N;DEF;FEM;SG	ADJ;MASC;SG
constanta	constants	constantă	constant	N;DEF;FEM;SG	ADJ;MASC;PL
constanta	constanta	constantă	constanter	N;DEF;FEM;SG	PROPN
constanta	constante	constantă	constant	N;DEF;FEM;SG	ADJ;FEM;SG
constanta	constantes	constantă	constante	N;DEF;FEM;SG	ADJ;FEM;PL
constanta	constant	constantă	constant	N;DEF;FEM;SG	ADJ;MASC;SG
constanta	constants	constantă	constant	N;DEF;FEM;SG	ADJ;MASC;PL
constanta	constanta	constantă	constanter	N;DEF;FEM;SG	PROPN
nordul	septentrionale	nord	septentrional	N;DEF;MASC;SG	ADJ;FEM;SG
nordul	nordique	nord	nordique	N;DEF;MASC;SG	ADJ;MASC;SG
nordul	septentrional	nord	septentrional	N;DEF;MASC;SG	ADJ;MASC;SG
nordul	northern	nord	northern	N;DEF;MASC;SG	PROPN
usor	facile	usor	facile	ADV	ADJ;MASC;SG
usor	faciles	usor	facile	ADV	ADJ;MASC;PL
usor	easy	usor	easy	ADV	N;MASC;SG
usor	facilité	usor	faciliter	ADV	V;FEM;SG;PST;V.PTCP
usor	facile	usor	facile	ADV	ADJ;MASC;SG
usor	faciles	usor	facile	ADV	ADJ;MASC;PL
usor	easy	usor	easy	ADV	N;MASC;SG
usor	facilité	usor	faciliter	ADV	V;FEM;SG;PST;V.PTCP
putere	pouvoir	putere	pouvoir	N;INDF;FEM;SG	V;NFIN
anumite	certain	anumit	certain	PRO;FEM;PL;3	ADJ;MASC;SG
anumite	certaine	anumit	certain	PRO;FEM;PL;3	ADJ;FEM;SG
xviii	xviii	xviie	xviii	PROPN;DEF;FEM;SG	NUM
black	noire	black	noir	N;INDF;MASC;SG	ADJ;FEM;SG
black	black	black	black	N;INDF;MASC;SG	ADJ;MASC;SG
black	noires	black	noir	N;INDF;MASC;SG	ADJ;FEM;PL
black	noirs	black	noir	N;INDF;MASC;SG	ADJ;MASC;PL
naturala	naturel	natural	naturel	N;DEF;FEM;SG	ADJ;MASC;SG
naturala	naturelles	natural	naturel	N;DEF;FEM;SG	ADJ;FEM;PL
naturala	naturels	natural	naturel	N;DEF;FEM;SG	ADJ;MASC;PL
naturala	naturelle	natural	naturel	N;DEF;FEM;SG	ADJ;FEM;SG
naturala	naturel	natural	naturel	N;DEF;FEM;SG	ADJ;MASC;SG
naturala	naturelles	natural	naturel	N;DEF;FEM;SG	ADJ;FEM;PL
naturala	naturels	natural	naturel	N;DEF;FEM;SG	ADJ;MASC;PL
naturala	naturelle	natural	naturel	N;DEF;FEM;SG	ADJ;FEM;SG
importanta	importantes	important	important	ADJ;DEF;FEM;SG	ADJ;FEM;PL
importanta	importants	important	important	ADJ;DEF;FEM;SG	ADJ;MASC;PL
importanta	importance	important	importance	ADJ;DEF;FEM;SG	N;FEM;SG
importanta	importance	important	importance	ADJ;DEF;FEM;SG	N;FEM;SG
importanta	importance	important	importance	ADJ;DEF;FEM;SG	N;FEM;SG
importanta	importantes	important	important	ADJ;DEF;FEM;SG	ADJ;FEM;PL
importanta	importants	important	important	ADJ;DEF;FEM;SG	ADJ;MASC;PL
cetatea	forteresses	cetate	forteresse	N;DEF;FEM;SG	N;FEM;PL
poltava	poltava	poltavă	poltava	PROPN	PROPN
lungime	longueurs	lungime	longueur	N;INDF;FEM;SG	N;FEM;PL
social	sociale	social	social	ADV	ADJ;FEM;SG
social	sociaux	social	social	ADV	ADJ;MASC;PL
social	social	social	social	ADV	ADJ;MASC;SG
rapid	rapide	rapid	rapide	ADV	ADJ;MASC;SG
rapid	rapides	rapid	rapide	ADV	ADJ;MASC;PL
rapid	rapide	rapid	rapide	ADV	ADJ;MASC;SG
rapid	rapidité	rapid	rapidité	ADV	N;FEM;SG
rapid	rapides	rapid	rapide	ADV	ADJ;MASC;PL
generalul	généraux	general	général	N;DEF;MASC;SG	ADJ;MASC;PL
generalul	généralités	general	généralité	N;DEF;MASC;SG	N;FEM;PL
generalul	générale	general	général	N;DEF;MASC;SG	ADJ;FEM;SG
femei	féminin	femeie	féminin	N;INDF;FEM;PL	ADJ;MASC;SG
femei	femme	femeie	femme	N;INDF;FEM;PL	N;FEM;SG
descrierea	descriptif	descriere	descriptif	N;DEF;FEM;SG	ADJ;MASC;SG
original	originaux	original	original	ADJ;INDF;MASC;SG	ADJ;MASC;PL
sapte	seven	sapt	seven	NUM;PL	N;MASC;SG
sapte	seven	sapt	seven	NUM;PL	N;MASC;SG
sapte	seven	sapt	seven	NUM;PL	N;MASC;SG
plante	végétaux	plantă	végétal	N;INDF;FEM;PL	ADJ;MASC;PL
kiev	kiev	kiev	kiev	PROPN	PROPN
locale	locale	local	local	ADJ;INDF;FEM;PL	ADJ;FEM;SG
locale	local	local	local	ADJ;INDF;FEM;PL	ADJ;MASC;SG
ocupat	occupé	ocupa	occuper	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
ocupat	occupés	ocupa	occuper	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
ocupat	occupée	ocupa	occuper	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
ocupat	occupé	ocupa	occuper	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
ocupat	occupés	ocupa	occuper	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
ocupat	occupées	ocupa	occuper	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
ocupat	occupée	ocupa	occuper	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
louis	louis	louis	loui	PROPN	N;MASC;SG
australia	australie	australia	australie	PROPN	PROPN
continua	continue	continua	continu	V;IND;SG;3;IPFV;FIN	ADJ;FEM;SG
continua	continuons	continua	continuer	V;IND;SG;3;IPFV;FIN	V;IMP;PL;1;PRS;FIN
continua	continuez	continua	continuer	V;IND;SG;3;IPFV;FIN	V;IMP;PL;2;PRS;FIN
continua	continue	continua	continu	V;IND;SG;3;IPFV;FIN	ADJ;FEM;SG
continua	continuons	continua	continuer	V;IND;SG;3;IPFV;FIN	V;IMP;PL;1;PRS;FIN
continua	continuez	continua	continuer	V;IND;SG;3;IPFV;FIN	V;IMP;PL;2;PRS;FIN
referinte	références	referint	référence		N;FEM;PL
referinte	références	referint	référence		N;FEM;PL
online	online	online	online	ADJ	N;MASC;SG
media	médias	medie	média	N;DEF;FEM;SG	N;MASC;PL
efectuat	effectué	efectua	effectuer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
permite	permettent	permite	permettre	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PRS;FIN
literara	littéraire	literar	littéraire	N;DEF;FEM;SG	ADJ;MASC;SG
literara	littéraires	literar	littéraire	N;DEF;FEM;SG	ADJ;MASC;PL
simplu	simple	simplu	simple	ADV	ADJ;MASC;SG
simplu	simples	simplu	simple	ADV	ADJ;MASC;PL
canada	canada	canadă	canada	PROPN	N;MASC;SG
superioara	supérieurs	superiora	supérieur		ADJ;MASC;PL
superioara	supérieure	superiora	supérieur		ADJ;FEM;SG
superioara	supérieur	superiora	supérieur		ADJ;MASC;SG
superioara	superieure	superiora	superieur		ADJ;FEM;SG
superioara	superieur	superiora	superieur		ADJ;MASC;SG
wilhelm	guillaume	wilhelm	guillaume	PROPN	PROPN
wilhelm	william	wilhelm	william	PROPN	PROPN
wilhelm	wilhelm	wilhelm	wilhelm	PROPN	PROPN
sociale	sociale	social	social	ADJ;INDF;FEM;PL	ADJ;FEM;SG
sociale	social	social	social	ADJ;INDF;FEM;PL	ADJ;MASC;SG
grigore	grigore	grigore	grigore	PROPN	PROPN
grigore	gregory	grigore	gregory	PROPN	PROPN
grigore	grégoire	grigore	grégoire	PROPN	N;MASC;SG
grigore	grégory	grigore	grégory	PROPN	PROPN
stiintifica	scientifiques	stiintifica	scientifique	ADJ;DEF;FEM;SG	ADJ;MASC;PL
joseph	joseph	joseph	joseph	PROPN	N;MASC;SG
arheologice	archéologique	arheologic	archéologique	ADJ;INDF;FEM;PL	ADJ;MASC;SG
case	cas	casă	cas	N;INDF;FEM;PL	N;MASC;SG
case	étui	casă	étui	N;INDF;FEM;PL	N;MASC;SG
case	affaire	casă	affaire	N;INDF;FEM;PL	N;FEM;SG
art	artistique	art	artistique	N;INDF;MASC;SG	ADJ;MASC;SG
stabilit	établies	stabili	établir	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
stabilit	établie	stabili	établir	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
stabilit	établi	stabili	établir	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
stabilit	établis	stabili	établir	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
scurta	courts	scurta	court	ADJ;DEF;FEM;SG	ADJ;MASC;PL
scurta	courtes	scurta	court	ADJ;DEF;FEM;SG	ADJ;FEM;PL
scurta	bref	scurta	bref	ADJ;DEF;FEM;SG	INTJ
scurta	brèves	scurta	breve	ADJ;DEF;FEM;SG	ADJ;FEM;PL
scurta	courts	scurta	court	ADJ;DEF;FEM;SG	ADJ;MASC;PL
scurta	courtes	scurta	court	ADJ;DEF;FEM;SG	ADJ;FEM;PL
ortodoxa	orthodoxe	ortodox	orthodoxe	N;DEF;FEM;SG	ADJ;MASC;SG
ortodoxa	orthodoxes	ortodox	orthodoxe	N;DEF;FEM;SG	ADJ;MASC;PL
detalii	détail	detaliu	détail	N;INDF;FEM;PL	N;MASC;SG
detalii	détail	detaliu	détail	N;INDF;FEM;PL	N;MASC;SG
urss	urss	urss	urss	PROPN	PROPN
problema	problématique	problemă	problématique	N;DEF;FEM;SG	ADJ;FEM;SG
problema	problématique	problemă	problématique	N;DEF;FEM;SG	ADJ;FEM;SG
americana	américaine	americană	américain	N;DEF;FEM;SG	ADJ;FEM;SG
americana	américain	americană	américain	N;DEF;FEM;SG	ADJ;MASC;SG
americana	américaines	americană	américain	N;DEF;FEM;SG	ADJ;FEM;PL
americana	américains	americană	américain	N;DEF;FEM;SG	ADJ;MASC;PL
americana	americana	americană	americano	N;DEF;FEM;SG	PROPN
tarile	pays	tare	pays	N;DEF;FEM;PL	N;MASC;SG
tarile	pays	tare	pays	N;DEF;FEM;PL	N;MASC;SG
internationala	internationaux	international	international	ADJ;DEF;FEM;SG	ADJ;MASC;PL
internationala	internationaux	international	international	ADJ;DEF;FEM;SG	ADJ;MASC;PL
ciuda	malgré	ciudă	malgré	N;DEF;FEM;SG	ADP
ciuda	malgré	ciudă	malgré	N;DEF;FEM;SG	ADP
legate	liée	legat	lier	ADJ;INDF;FEM;PL	V;FEM;SG;PST;V.PTCP
legate	lié	legat	lier	ADJ;INDF;FEM;PL	V;MASC;SG;PST;V.PTCP
legate	relié	legat	relier	ADJ;INDF;FEM;PL	V;MASC;SG;PST;V.PTCP
legate	liés	legat	lier	ADJ;INDF;FEM;PL	V;MASC;PL;PST;V.PTCP
legate	connexe	legat	connexe	ADJ;INDF;FEM;PL	ADJ;MASC;SG
legate	lié	legat	lier	ADJ;INDF;FEM;PL	V;MASC;SG;PST;V.PTCP
legate	liés	legat	lier	ADJ;INDF;FEM;PL	V;MASC;PL;PST;V.PTCP
complet	complète	complet	complet	ADV	ADJ;FEM;SG
complet	complets	complet	complet	ADV	ADJ;MASC;PL
complet	complètes	complet	complet	ADV	ADJ;FEM;PL
complet	complet	complet	complet	ADV	ADJ;MASC;SG
major	major	major	major	ADJ;INDF;MASC;SG	N;MASC;SG
major	commandant	major	commandant	ADJ;INDF;MASC;SG	N;MASC;SG
totala	total	total	total	ADJ;DEF;FEM;SG	N;MASC;SG
totala	totaux	total	total	ADJ;DEF;FEM;SG	ADJ;MASC;PL
actrita	comédienne	actrita	comédien	N;DEF;FEM;SG	ADJ;FEM;SG
actrita	comédienne	actrita	comédien	N;DEF;FEM;SG	ADJ;FEM;SG
masura	mesurer	masură	mesurer	N;DEF;FEM;SG	V;NFIN
masura	mesurer	masură	mesurer	N;DEF;FEM;SG	V;NFIN
masura	mesurer	masură	mesurer	N;DEF;FEM;SG	V;NFIN
existat	existaient	exista	exister	V;MASC;SG;V.PTCP	V;IND;PL;3;IPFV;FIN
abu	abu	abu	abu	PROPN	PROPN
abu	abou	abu	abou	PROPN	PROPN
catolica	catholique	catolică	catholique	N;DEF;FEM;SG	ADJ;MASC;SG
catolica	catholiques	catolică	catholique	N;DEF;FEM;SG	ADJ;MASC;PL
catolica	catholique	catolică	catholique	N;DEF;FEM;SG	ADJ;MASC;SG
catolica	catholiques	catolică	catholique	N;DEF;FEM;SG	ADJ;MASC;PL
superior	supérieurs	superior	supérieur	ADJ;INDF;CMPR;MASC;SG	ADJ;MASC;PL
deschis	ouverte	deschis	ouvrir	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
deschis	ouvrez	deschis	ouvrir	ADJ;INDF;MASC;SG	V;IMP;PL;2;PRS;FIN
deschis	ouvert	deschis	ouvrir	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
deschis	ouverture	deschis	ouverture	ADJ;INDF;MASC;SG	N;FEM;SG
deschis	ouvrir	deschis	ouvrir	ADJ;INDF;MASC;SG	V;NFIN
ferdinand	ferdinand	ferdinand	ferdinand	N;INDF;MASC;SG	PROPN
fizica	physique	fizică	physique	N;DEF;FEM;SG	ADJ;MASC;SG
fizica	physique	fizică	physique	N;DEF;FEM;SG	ADJ;MASC;SG
fizica	physiques	fizică	physique	N;DEF;FEM;SG	ADJ;MASC;PL
fizica	physique	fizică	physique	N;DEF;FEM;SG	ADJ;MASC;SG
man	man	man	man		N;MASC;SG
man	mec	man	mec		N;MASC;SG
man	homme	man	homme		N;MASC;SG
procesul	procédé	proces	procéder	N;DEF;MASC;SG	V;MASC;SG;PST;V.PTCP
ramane	restes	raman	reste		N;MASC;PL
ramane	demeure	raman	demeure		N;FEM;SG
ramane	séjours	raman	séjour		N;MASC;PL
lipsa	manquants	lipsă	manquant	N;DEF;FEM;SG	ADJ;MASC;PL
lipsa	manquante	lipsă	manquant	N;DEF;FEM;SG	ADJ;FEM;SG
lipsa	manquant	lipsă	manquer	N;DEF;FEM;SG	V;PRS;V.PTCP
lipsa	disparu	lipsă	disparaître	N;DEF;FEM;SG	V;MASC;SG;PST;V.PTCP
formeaza	cadran	formează	cadran	V;IND;SG;3;IPFV;FIN	N;MASC;SG
formeaza	cadran	formează	cadran	V;IND;SG;3;IPFV;FIN	N;MASC;SG
santa	santa	santă	santa	N	PROPN
administrativ	administratives	administrativ	administratif	ADJ;INDF;MASC;SG	ADJ;FEM;PL
administrativ	administratifs	administrativ	administratif	ADJ;INDF;MASC;SG	ADJ;MASC;PL
pune	mis	pune	mettre	V;IND;SG;3;PRS;FIN	V;MASC;SG;PST;V.PTCP
nastere	naissance	nastere	naissance		N;FEM;SG
nastere	naissance	nastere	naissance		N;FEM;SG
stadion	stadium	stadion	stadium	N;INDF;MASC;SG	PROPN
semnat	signées	semna	signée	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
semnat	signée	semna	signer	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
semnat	signé	semna	signer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
semnat	signés	semna	signer	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
greaca	grecs	greacă	grec	N;DEF;FEM;SG	N;MASC;PL
greaca	grecque	greacă	grec	N;DEF;FEM;SG	ADJ;FEM;SG
greaca	grecques	greacă	grec	N;DEF;FEM;SG	ADJ;FEM;PL
greaca	grec	greacă	grec	N;DEF;FEM;SG	ADJ;MASC;SG
greaca	grecs	greacă	grec	N;DEF;FEM;SG	N;MASC;PL
greaca	grecque	greacă	grec	N;DEF;FEM;SG	ADJ;FEM;SG
greaca	grecques	greacă	grec	N;DEF;FEM;SG	ADJ;FEM;PL
greaca	grec	greacă	grec	N;DEF;FEM;SG	ADJ;MASC;SG
rosu	rouges	rosu	rouge	N;INDF;MASC;SG	ADJ;MASC;PL
rosu	roux	rosu	roux	N;INDF;MASC;SG	ADJ;MASC;SG
rosu	rouge	rosu	rouge	N;INDF;MASC;SG	ADJ;MASC;SG
rosu	rouges	rosu	rouge	N;INDF;MASC;SG	ADJ;MASC;PL
rosu	roux	rosu	roux	N;INDF;MASC;SG	ADJ;MASC;SG
rosu	rouge	rosu	rouge	N;INDF;MASC;SG	ADJ;MASC;SG
rosu	rouges	rosu	rouge	N;INDF;MASC;SG	ADJ;MASC;PL
rosu	roux	rosu	roux	N;INDF;MASC;SG	ADJ;MASC;SG
rosu	rouge	rosu	rouge	N;INDF;MASC;SG	ADJ;MASC;SG
vazut	vu	vaz	voir	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
vazut	vus	vaz	voir	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
vazut	saw	vaz	saw	ADJ;INDF;MASC;SG	N;MASC;SG
vazut	scie	vaz	scie	ADJ;INDF;MASC;SG	N;FEM;SG
vazut	vu	vaz	voir	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
vazut	vus	vaz	voir	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
niciodata	jamais	niciodata	jamais		ADV
niciodata	never	niciodata	never		PROPN
niciodata	jamais	niciodata	jamais		ADV
niciodata	never	niciodata	never		PROPN
greco	gréco	greco	gréco	N;INDF;MASC;SG	PROPN
economice	économique	economic	économique	ADJ;INDF;FEM;PL	ADJ;MASC;SG
economice	economique	economic	economique	ADJ;INDF;FEM;PL	ADJ;MASC;SG
drosophila	drosophila	drosophilă	drosophila	N;DEF;FEM;SG	PROPN
otoman	ottoman	otoman	ottoman	N;INDF;MASC;SG	ADJ;MASC;SG
otoman	ottomane	otoman	ottoman	N;INDF;MASC;SG	ADJ;FEM;SG
imparatul	empereurs	imparat	empereur	N;DEF;MASC;SG	N;MASC;PL
metal	métaux	metal	métal	N;INDF;MASC;SG	N;MASC;PL
metal	métallique	metal	métallique	N;INDF;MASC;SG	ADJ;MASC;SG
metal	métalliques	metal	métallique	N;INDF;MASC;SG	ADJ;MASC;PL
muhammad	muhammad	muhammad	muhammad	PROPN	PROPN
muhammad	mahomet	muhammad	mahomet	PROPN	N;MASC;SG
alb	blancs	alb	blanc	ADJ;INDF;MASC;SG	ADJ;MASC;PL
alb	blanches	alb	blanc	ADJ;INDF;MASC;SG	ADJ;FEM;PL
alb	blanc	alb	blanc	ADJ;INDF;MASC;SG	N;MASC;SG
bulgari	bulgare	bulgar	bulgare	ADJ;INDF;MASC;PL	ADJ;MASC;SG
verde	verte	verde	vert		ADJ;FEM;SG
verde	vert	verde	vert		ADJ;MASC;SG
verde	vertes	verde	vert		ADJ;FEM;PL
urmeaza	suivez	urmează	suivre	V;IND;SG;3;IPFV;FIN	V;IMP;PL;2;PRS;FIN
urmeaza	suivi	urmează	suivre	V;IND;SG;3;IPFV;FIN	V;MASC;SG;PST;V.PTCP
urmeaza	suivez	urmează	suivre	V;IND;SG;3;IPFV;FIN	V;IMP;PL;2;PRS;FIN
urmeaza	suivi	urmează	suivre	V;IND;SG;3;IPFV;FIN	V;MASC;SG;PST;V.PTCP
maghiari	hongrois	maghiar	hongrois	N;INDF;MASC;PL	ADJ;MASC;SG
debit	flow	debit	flow	N;INDF;MASC;SG	PROPN
debit	débits	debit	débit	N;INDF;MASC;SG	N;MASC;PL
hunedoara	hunedoara	hunedoară	hunedoara	PROPN	PROPN
arata	spectacles	arata	spectacle	V;IND;SG;3;IPFV;FIN	N;MASC;PL
arata	montre	arata	montrer	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
arata	spectacle	arata	spectacle	V;IND;SG;3;IPFV;FIN	N;MASC;SG
arata	montre	arata	montrer	V;IND;SG;3;IPFV;FIN	V;IND;SG;3;PRS;FIN
arata	spectacle	arata	spectacle	V;IND;SG;3;IPFV;FIN	N;MASC;SG
saxonia	saxe	saxonie	saxe	PROPN	PROPN
include	incluent	include	inclure	V;IND;SG;3;PRS;FIN	V;IMP;PL;1;PRS;FIN
include	comprennent	include	comprendre	V;IND;SG;3;PRS;FIN	V;IND;PL;3;PRS;FIN
obtine	obtenez	obtin	obtenir	V;IND;SG;3;PRS;FIN	V;IMP;PL;2;PRS;FIN
daniel	daniel	daniel	daniel	PROPN	PROPN
turistice	touriste	turistic	touriste	ADJ;INDF;FEM;PL	N;MASC;SG
live	live	livă	live		PROPN
live	vivant	livă	vivre		V;PRS;V.PTCP
live	vivre	livă	vivre		V;NFIN
publicate	publiée	publica	publier	ADJ;INDF;FEM;PL	V;FEM;SG;PST;V.PTCP
publicate	publiées	publica	publier	ADJ;INDF;FEM;PL	V;FEM;PL;PST;V.PTCP
publicate	publiés	publica	publier	ADJ;INDF;FEM;PL	V;MASC;PL;PST;V.PTCP
publicate	publié	publica	publier	ADJ;INDF;FEM;PL	V;MASC;SG;PST;V.PTCP
maghiara	hongroise	maghiară	hongrois	N;DEF;FEM;SG	ADJ;FEM;SG
maghiara	hongroises	maghiară	hongrois	N;DEF;FEM;SG	ADJ;FEM;PL
maghiara	hongrois	maghiară	hongrois	N;DEF;FEM;SG	ADJ;MASC;SG
negru	noires	negru	noir	ADJ;INDF;MASC;SG	ADJ;FEM;PL
negru	noir	negru	noir	ADJ;INDF;MASC;SG	N;MASC;SG
negru	noirs	negru	noir	ADJ;INDF;MASC;SG	ADJ;MASC;PL
interes	intérêts	interes	intérêt	N;INDF;MASC;SG	N;MASC;PL
stiinta	scientifique	stiintă	scientifique	N;DEF;FEM;SG	ADJ;MASC;SG
stiinta	sciences	stiintă	science	N;DEF;FEM;SG	N;FEM;PL
stiinta	scientifique	stiintă	scientifique	N;DEF;FEM;SG	ADJ;MASC;SG
stiinta	sciences	stiintă	science	N;DEF;FEM;SG	N;FEM;PL
acordat	accordées	acordat	accorder	ADJ;INDF;MASC;SG	V;FEM;PL;PST;V.PTCP
acordat	accordé	acordat	accorder	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
acordat	octroyé	acordat	octroyer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
acordat	accordée	acordat	accorder	ADJ;INDF;MASC;SG	V;FEM;SG;PST;V.PTCP
acordat	décerné	acordat	décerner	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
acordat	attribué	acordat	attribuer	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
acordat	récompensé	acordat	récompenser	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
acordat	décernés	acordat	décerner	ADJ;INDF;MASC;SG	V;MASC;PL;PST;V.PTCP
altii	autres	altul	autre		PRO;PL
altii	autres	altul	autre		PRO;PL
teoria	théories	teorie	théorie	N;DEF;FEM;SG	N;FEM;PL
karl	karl	karl	karl	PROPN	N;MASC;SG
rand	rangées	rand	rangée		V;FEM;PL;PST;V.PTCP
rand	ligne	rand	ligne		N;FEM;SG
rand	rang	rand	rang		N;MASC;SG
rand	rangée	rand	rangée		V;FEM;SG;PST;V.PTCP
rand	rand	rand	rand		PROPN
foloseste	utilisation	folosest	utilisation	V;IND;SG;3;PRS;FIN	N;FEM;SG
foloseste	utilisez	folosest	utiliser	V;IND;SG;3;PRS;FIN	V;IMP;PL;2;PRS;FIN
civil	civiles	civil	civil	ADJ;INDF;MASC;SG	ADJ;FEM;PL
civil	civils	civil	civil	ADJ;INDF;MASC;SG	ADJ;MASC;PL
civil	civiles	civil	civil	ADJ;INDF;MASC;SG	ADJ;FEM;PL
tudor	tudor	tudor	tudor	PROPN	PROPN
modul	greffons	mod	greffon	N;DEF;MASC;SG	N;MASC;PL
regizat	dirigé	regiza	diriger	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
regizat	réalisé	regiza	réaliser	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
regizat	orienté	regiza	orienter	ADJ;INDF;MASC;SG	V;MASC;SG;PST;V.PTCP
albert	albert	albert	albert	PROPN	N;MASC;SG
sursa	sources	sursă	source	N;DEF;FEM;SG	N;FEM;PL
sursa	sources	sursă	source	N;DEF;FEM;SG	N;FEM;PL
ocupa	occupent	ocupa	occuper	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PRS;FIN
ocupa	occupons	ocupa	occupon	V;IND;SG;3;IPFV;FIN	V;IMP;PL;1;PRS;FIN
ocupa	occupez	ocupa	occuper	V;IND;SG;3;IPFV;FIN	V;IMP;PL;2;PRS;FIN
ocupa	occupent	ocupa	occuper	V;IND;SG;3;IPFV;FIN	V;IND;PL;3;PRS;FIN
ocupa	occupons	ocupa	occupon	V;IND;SG;3;IPFV;FIN	V;IMP;PL;1;PRS;FIN
ocupa	occupez	ocupa	occuper	V;IND;SG;3;IPFV;FIN	V;IMP;PL;2;PRS;FIN
per	per	per	per		
