tennessee	теннесси	tennessa	теннесси	ADV	N;INAN;NOM;MASC;SG
lightgrey	lightgrey	lightgra	lightgrey	N;NOM;FEM;SG	PROPN
príbuzných	родственники	príbuzný	родственник	N;ANIM;GEN;MASC;PL	N;ANIM;NOM;MASC;PL
nákladné	дорогостоящим	nákladný	дорогостоящий	ADJ;NOM;NEUT;SG	ADJ;INS;NEUT;SG
nákladné	грузовых	nákladný	грузовой	ADJ;NOM;NEUT;SG	ADJ;GEN;PL
užitočné	полезные	užitočný	полезный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
užitočné	полезные	užitočný	полезный	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
športovcov	спортсмены	športovec	спортсмен	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
športovcov	спортсменов	športovec	спортсмен	N;ANIM;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
športovcov	спортсмены	športovec	спортсмен	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
dos	dos	dos	dos	PROPN;ANIM;NOM;MASC;SG	PROPN
terénu	местности	terén	местность	N;INAN;GEN;MASC;SG	N;INAN;NOM;FEM;PL
terénu	местность	terén	местность	N;INAN;GEN;MASC;SG	N;INAN;NOM;FEM;SG
plemena	порода	plemeno	порода	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
otázok	вопросы	otázka	вопрос	N;GEN;FEM;PL	N;INAN;NOM;MASC;PL
kantónov	кантоны	kantón	кантон	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
širokú	широкая	široký	широкий	N;ACC;FEM;SG	ADJ;NOM;FEM;SG
širokú	широкие	široký	широкий	N;ACC;FEM;SG	ADJ;NOM;PL
širokú	широкой	široký	широкий	N;ACC;FEM;SG	ADJ;INS;FEM;SG
širokú	широкий	široký	широкий	N;ACC;FEM;SG	ADJ;NOM;MASC;SG
širokú	широкая	široký	широкий	N;ACC;FEM;SG	ADJ;NOM;FEM;SG
širokú	широкие	široký	широкий	N;ACC;FEM;SG	ADJ;NOM;PL
širokú	широкого	široký	широкий	N;ACC;FEM;SG	ADJ;GEN;MASC;SG
širokú	широкий	široký	широкий	N;ACC;FEM;SG	ADJ;NOM;MASC;SG
buffalo	буффало	buffať	буффало	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pripravený	готовы	pripravený	готовый	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;PL
chemickej	химический	chemický	химический	ADJ;GEN;FEM;SG	ADJ;NOM;MASC;SG
chemickej	химическая	chemický	химический	ADJ;GEN;FEM;SG	ADJ;NOM;FEM;SG
špecifikácie	спецификация	špecifikácia	спецификация	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
obnoviť	сброс	obnoviť	сброс	V;PFV;POS;NFIN	N;INAN;NOM;MASC;SG
obnoviť	восстанавливать	obnoviť	восстанавливать	V;PFV;POS;NFIN	V;IPFV;NFIN;ACT
ueda	уэда	ueda	уэда	PROPN;ANIM;NOM;MASC;SG	
vodiča	драйвер	vodiča	драйвер	N;ANIM;ACC;MASC;SG	N;INAN;NOM;MASC;SG
vodiča	водитель	vodiča	водитель	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
zavedené	введена	zavedený	ввести	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
zavedené	введен	zavedený	ввести	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;PST;V.PTCP;PASS
zavedené	введено	zavedený	ввести	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
zavedené	осуществлена	zavedený	осуществить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
odborník	эксперта	odborník	эксперт	N;ANIM;NOM;MASC;SG	N;ANIM;GEN;MASC;SG
odborník	специалиста	odborník	специалист	N;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
sietí	сетки	sieť	сетка	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
sietí	сети	sieť	сеть	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
sietí	сети	sieť	сеть	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
sietí	сетях	sieť	сеть	N;GEN;FEM;PL	N;INAN;ESS;FEM;PL
matematické	математические	matematický	математический	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
magazín	magazine	magazina	magazine	N;INAN;NOM;MASC;SG	PROPN
hrdinovia	героев	hrdina	герой	N;ANIM;NOM;MASC;PL	N;ANIM;ACC;MASC;PL
bloky	блоков	blok	блок	N;INAN;NOM;MASC;PL	N;INAN;GEN;MASC;PL
táborov	лагерях	tábor	лагерь	N;INAN;GEN;MASC;PL	N;INAN;ESS;MASC;PL
táborov	лагеря	tábor	лагерь	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
predkov	предки	predkov	предок	N;INAN;GEN;MASC;PL	N;ANIM;NOM;MASC;PL
predkov	предков	predkov	предок	N;INAN;GEN;MASC;PL	N;ANIM;ACC;MASC;PL
predkov	предков	predkov	предок	N;INAN;GEN;MASC;PL	N;ANIM;ACC;MASC;PL
guinea	гвинеи	guinea	гвинец	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
guinea	гвинею	guinea	гвинее	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
guinea	гвинее	guinea	гвинее	N;NOM;FEM;SG	N;INAN;DAT;FEM;SG
ralph	ральф	ralp	ральф	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
dáma	lady	dáma	lady	N;NOM;FEM;SG	PROPN
populárna	популярных	populárny	популярный	ADJ;NOM;FEM;SG	ADJ;GEN;PL
populárna	популярные	populárny	популярный	ADJ;NOM;FEM;SG	ADJ;NOM;PL
drámy	драма	dráma	драма	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
hospodárska	экономические	hospodársky	экономический	ADJ;NOM;FEM;SG	ADJ;NOM;PL
hospodárska	экономического	hospodársky	экономический	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;SG
hodnotenia	обзоров	hodnotenie	обзор	N;NOM;NEUT;PL	N;INAN;GEN;MASC;PL
hodnotenia	рейтинг	hodnotenie	рейтинг	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
robotník	рабочий	robotník	рабочий	N;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
premena	конверсии	premena	конверсия	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
premena	метаморфозы	premena	метаморфоз	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL
premena	преобразования	premena	преобразование	N;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
premena	трансформации	premena	трансформация	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
vyriešiť	решимость	vyriešiť	решимость	V;PFV;POS;NFIN	N;INAN;NOM;FEM;SG
mobile	mobile	mobiť	mobile	N;NOM;FEM;SG	PROPN
mobile	мобильные	mobiť	мобильный	N;NOM;FEM;SG	ADJ;NOM;PL
mobile	мобильных	mobiť	мобильный	N;NOM;FEM;SG	ADJ;GEN;PL
mobile	мобильный	mobiť	мобильный	N;NOM;FEM;SG	ADJ;NOM;MASC;SG
živí	ленты	živý	лента	V;IPFV;IND;SG;3;POS;PRS;FIN	N;INAN;NOM;FEM;PL
živí	живой	živý	живой	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;NOM;MASC;SG
živí	живым	živý	живой	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;INS;NEUT;SG
živí	живая	živý	живой	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;NOM;FEM;SG
živí	живые	živý	живой	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;NOM;PL
živí	жив	živý	живой	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;MASC;SG
pietro	пьетро	pietro	пьетро	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
spracovania	обработки	spracovanie	обработка	N;NOM;NEUT;PL	N;INAN;GEN;FEM;SG
spracovania	переработка	spracovanie	переработка	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
spracovania	обработка	spracovanie	обработка	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
priehrady	плотин	priehrad	плотина	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
politikov	политиков	politik	политик	N;ANIM;ACC;MASC;PL	N;ANIM;GEN;MASC;PL
politikov	политики	politik	политика	N;ANIM;ACC;MASC;PL	N;ANIM;NOM;MASC;PL
uzavretá	прилагается	uzavretý	прилагать	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IPFV;IND;SG;3;PRS;FIN;PASS
uzavretá	закрытых	uzavretý	закрыть	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;GEN;PL;PST;V.PTCP;PASS
uzavretá	прилагаются	uzavretý	прилагать	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;IPFV;IND;PL;3;PRS;FIN;PASS
uzavretá	закрыта	uzavretý	закрыть	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;FEM;SG;PST;V.PTCP;PASS
uzavretá	закрыто	uzavretý	закрыть	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
uzavretá	закрытая	uzavretý	закрытый	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
uzavretá	закрытое	uzavretý	закрытый	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
uzavretá	закрыты	uzavretý	закрыть	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
stôp	ноги	stôp	нога	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
stôp	стопы	stôp	стопа	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
stôp	ступни	stôp	ступня	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
stôp	треки	stôp	трек	N;GEN;FEM;PL	N;INAN;NOM;MASC;PL
stôp	дорожки	stôp	дорожка	N;GEN;FEM;PL	N;INAN;NOM;FEM;PL
stôp	следы	stôp	след	N;GEN;FEM;PL	N;INAN;NOM;MASC;PL
stôp	следы	stôp	след	N;GEN;FEM;PL	N;INAN;NOM;MASC;PL
pilotov	пилоты	pilot	пилот	N;INAN;GEN;MASC;PL	N;ANIM;NOM;MASC;PL
pilotov	пилотов	pilot	пилот	N;INAN;GEN;MASC;PL	N;ANIM;GEN;MASC;PL
odráža	отражены	odráža	отразить	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PFV;PL;PST;V.PTCP;PASS
spoločná	совместных	spoločný	совместный	ADJ;NOM;FEM;SG	ADJ;GEN;PL
dolu	down	dolu	down	ADV	PROPN
progress	прогресс	progress	прогресс	INTJ	N;INAN;NOM;MASC;SG
obľúbené	любимая	obľúbený	любить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;PASS
obľúbené	любимые	obľúbený	любить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
obľúbené	любимый	obľúbený	любить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS
obľúbené	популярных	obľúbený	популярный	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;GEN;PL
obľúbené	популярные	obľúbený	популярный	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;PL
obľúbené	избранное	obľúbený	избрать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
obľúbené	любимых	obľúbený	любить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
obľúbené	любимая	obľúbený	любить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;PASS
obľúbené	любимые	obľúbený	любить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
obľúbené	любимый	obľúbený	любить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS
obľúbené	избранное	obľúbený	избрать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;PST;V.PTCP;PASS
obľúbené	любимых	obľúbený	любить	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
obľúbené	избранные	obľúbený	избрать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NOM;PL;PST;V.PTCP;PASS
značku	бренд	značka	бренд	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
značku	бренда	značka	бренд	N;ACC;FEM;SG	N;INAN;GEN;MASC;SG
aplikácia	app	aplikácia	app	N;NOM;FEM;SG	PROPN
vyšetrenie	экзамены	vyšetrenie	экзамен	N;NOM;NEUT;SG	N;INAN;NOM;MASC;PL
ázijské	азиатские	ázijský	азиатский	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
ázijské	азии	ázijský	азия	ADJ;NOM;NEUT;SG	N;INAN;NOM;FEM;SG
zástupcu	заместитель	zástupca	заместитель	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
štandardný	умолчанию	štandardný	умолчание	ADJ;INAN;NOM;MASC;SG	N;INAN;DAT;NEUT;SG
štandardný	стандартные	štandardný	стандартный	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;PL
štandardný	стандарт	štandardný	стандарт	ADJ;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
štandardný	standard	štandardný	standard	ADJ;INAN;NOM;MASC;SG	PROPN
psychológie	психология	psychológia	психология	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
psychológie	психологии	psychológia	психология	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
zameranie	сфокусироваться	zameranie	фокусироваться	N;NOM;NEUT;SG	V;PFV;NFIN;MID
zameranie	сконцентрироваться	zameranie	концентрироваться	N;NOM;NEUT;SG	V;PFV;NFIN;MID
príbehov	сказки	príbeh	сказка	N;INAN;GEN;MASC;PL	N;INAN;NOM;FEM;PL
príbehov	истории	príbeh	история	N;INAN;GEN;MASC;PL	N;INAN;NOM;FEM;PL
príbehov	рассказы	príbeh	рассказ	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL
pozor	осторожно	pozor	осторожно	INTJ	ADV
pozor	осторожен	pozor	осторожный	INTJ	ADJ;MASC;SG
pozor	осторожнее	pozor	осторожный	INTJ	ADJ;CMPR
pozor	вниманию	pozor	внимание	INTJ	N;INAN;DAT;NEUT;SG
pozor	внимание	pozor	внимание	INTJ	N;INAN;NOM;NEUT;SG
podrobnosti	деталь	podrobnosť	деталь	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
obnovenie	восстановления	obnovenie	восстановление	N;NOM;NEUT;SG	N;INAN;GEN;NEUT;SG
metódu	способ	metóda	способ	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
metódu	метод	metóda	метод	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
malta	минометных	malta	минометный	N;NOM;FEM;SG	ADJ;GEN;PL
malta	мальты	malta	мальт	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
prednosť	предпочтения	prednosť	предпочтение	N;NOM;FEM;SG	N;INAN;NOM;NEUT;PL
ean	ean	ean	ean		PROPN
káder	аятолла	káder	аятолл	N;INAN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
menšiny	меньшинство	menšina	меньшинство	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
menšiny	меньшинств	menšina	меньшинство	N;NOM;FEM;PL	N;INAN;GEN;NEUT;PL
prietok	потока	prietok	поток	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG
striedavo	чередование	striedavo	чередование	ADV	N;INAN;NOM;NEUT;SG
prevzaté	принято	prevziať	принять	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;NEUT;SG;PST;V.PTCP;PASS
prevzaté	принятых	prevziať	принять	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;GEN;PL;PST;V.PTCP;PASS
prevzaté	взяты	prevziať	брать	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
mŕtvy	умер	mŕtvy	умереть	ADJ;ANIM;NOM;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
mŕtvy	мертвые	mŕtvy	мертвый	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;PL
vyrábali	изготовленные	vyrábať	изготовить	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;NOM;PL;PST;V.PTCP;PASS
vyrábali	изготовлены	vyrábať	изготовить	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;PL;PST;V.PTCP;PASS
menšiu	меньшие	malý	меньший	ADJ;ACC;CMPR;FEM;SG	ADJ;NOM;PL
menšiu	меньше	malý	мало	ADJ;ACC;CMPR;FEM;SG	NUM
ovládanie	контроля	ovládanie	контроль	N;NOM;NEUT;SG	N;INAN;GEN;MASC;SG
ovládanie	контролирует	ovládanie	контролировать	N;NOM;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
strieborná	серебро	strieborný	серебро	ADJ;NOM;FEM;SG	N;INAN;NOM;NEUT;SG
strieborná	сильвер	strieborný	сильвер	ADJ;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
popravený	казнены	popravený	казнен	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;PL;PST;V.PTCP;PASS
popravený	казнили	popravený	казнить	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS	V;IPFV;IND;PL;PST;FIN;ACT
bel	бел	bel	белый	PROPN;ANIM;NOM;MASC;SG	
neoficiálne	неофициальный	neoficiálne	неофициальный	ADV	ADJ;NOM;MASC;SG
neoficiálne	неофициальные	neoficiálne	неофициальный	ADV	ADJ;NOM;PL
neoficiálne	неофициальная	neoficiálne	неофициальный	ADV	ADJ;NOM;FEM;SG
chicagu	чикаго	chicag	чикий	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG
tvoj	ваши	tvoj	ваш	DET;ANIM;NOM;MASC;SG;2	DET;NOM;PL
tvoj	ваши	tvoj	ваш	DET;ANIM;NOM;MASC;SG;2	DET;NOM;PL
skok	прыгать	skok	прыгать	N;INAN;NOM;MASC;SG	V;IPFV;NFIN;ACT
skok	прыгнуть	skok	прыгнуть	N;INAN;NOM;MASC;SG	V;PFV;NFIN;ACT
zoskupenie	кассетных	zoskupenie	кассетный	N;NOM;NEUT;SG	ADJ;GEN;PL
zoskupenie	группировки	zoskupenie	группировка	N;NOM;NEUT;SG	N;INAN;NOM;FEM;PL
gnu	gnu	gnu	gnu	N;INAN;NOM;MASC;SG	PROPN
obmedzenia	ограниченность	obmedzenie	ограниченность	N;NOM;NEUT;PL	N;INAN;NOM;FEM;SG
reakciu	реакция	reakcia	реакция	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
reakciu	реакции	reakcia	реакция	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
pec	печи	pec	печь	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
pec	духовке	pec	духовка	N;NOM;FEM;SG	N;INAN;DAT;FEM;SG
pec	печи	pec	печь	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
testovanie	испытания	testovanie	испытание	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
original	оригинальная	originať	оригинальный	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG
original	оригинально	originať	оригинально	N;INAN;NOM;MASC;SG	ADV
original	оригинальные	originať	оригинальный	N;INAN;NOM;MASC;SG	ADJ;NOM;PL
original	первоначального	originať	первоначальный	N;INAN;NOM;MASC;SG	ADJ;GEN;MASC;SG
original	оригинальный	originať	оригинальный	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
ekvivalent	эквивалентные	ekvivalent	эквивалентный	N;INAN;NOM;MASC;SG	ADJ;NOM;PL
formáte	формат	format	формат	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;SG
kapitánom	капитан	kapitán	капитан	N;ANIM;INS;MASC;SG	N;ANIM;NOM;MASC;SG
belo	бело	belo	белый	PROPN;ANIM;NOM;MASC;SG	ADV
belo	белу	belo	белый	PROPN;ANIM;NOM;MASC;SG	N;INAN;DAT;MASC;SG
križovatky	пересечение	križovatka	пересечение	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
križovatky	перекрестка	križovatka	перекресток	N;NOM;FEM;PL	N;INAN;GEN;MASC;SG
križovatky	переходов	križovatka	переход	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
križovatky	перекрестке	križovatka	перекресток	N;NOM;FEM;PL	N;INAN;ESS;MASC;SG
hollywood	голливуд	hollywood	голливуд	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
vegas	вегасе	vegas	вега	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
vegas	вегас	vegas	вегас	PROPN;ANIM;NOM;MASC;SG	N;INAN;NOM;MASC;SG
rekonštrukcie	реконструкция	rekonštrukcia	реконструкция	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
rekonštrukcie	реконструкцию	rekonštrukcia	реконструкция	N;NOM;FEM;PL	N;INAN;ACC;FEM;SG
rekonštrukcie	восстановление	rekonštrukcia	восстановление	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
ken	кен	ken	кен	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
sedimenty	отложениях	sediment	отложение	N;INAN;NOM;MASC;PL	N;INAN;ESS;NEUT;PL
viacej	более	viaci	более	NUM;NOM;NEUT;SG	ADV;CMPR
viacej	больше	viaci	больше	NUM;NOM;NEUT;SG	ADV;CMPR
viacej	еще	viaci	еще	NUM;NOM;NEUT;SG	ADV
schneider	шнайдер	schneider	шнайдер	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
collins	коллинс	collins	коллинс	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
collins	коллинз	collins	коллинз	PROPN;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
chýbajú	отсутствует	chýbať	отсутствовать	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
alba	альба	alba	альба	PROPN;NOM;FEM;SG	N;INAN;NOM;FEM;SG
sledovanie	мониторинга	sledovanie	мониторинг	N;NOM;NEUT;SG	N;INAN;GEN;MASC;SG
sledovanie	наблюдения	sledovanie	наблюдение	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
sledovanie	follow	sledovanie	follow	N;NOM;NEUT;SG	PROPN
sledovanie	подписаться	sledovanie	подписаться	N;NOM;NEUT;SG	V;PFV;NFIN;MID
scénu	сцена	scén	сцена	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
bohatstvo	богатства	bohatstvo	богатство	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
bohatstvo	богатства	bohatstvo	богатство	N;NOM;NEUT;SG	N;INAN;NOM;NEUT;PL
ovocie	фрукт	ovocie	фрукт	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
ovocie	плод	ovocie	плод	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
minca	монету	minca	монета	N;NOM;FEM;SG	N;INAN;ACC;FEM;SG
minca	монеты	minca	монета	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
označiť	tag	označiť	tag	V;PFV;POS;NFIN	PROPN
označiť	метки	označiť	метка	V;PFV;POS;NFIN	N;INAN;NOM;FEM;PL
označiť	метка	označiť	метка	V;PFV;POS;NFIN	N;INAN;NOM;FEM;SG
označiť	марк	označiť	марк	V;PFV;POS;NFIN	N;ANIM;NOM;MASC;SG
označiť	mark	označiť	mark	V;PFV;POS;NFIN	PROPN
označiť	метка	označiť	метка	V;PFV;POS;NFIN	N;INAN;NOM;FEM;SG
označiť	марка	označiť	марка	V;PFV;POS;NFIN	N;INAN;NOM;FEM;SG
videli	заметил	vidieť	заметить	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
videli	замечено	vidieť	заметить	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;NEUT;SG;PST;V.PTCP;PASS
videli	замечен	vidieť	заметить	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;SG;PST;V.PTCP;PASS
videli	видел	vidieť	видеть	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
videli	пила	vidieť	пила	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;IPFV;FEM;IND;SG;PRS;FIN;ACT
videli	видел	vidieť	видеть	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN;ACT
videli	видела	vidieť	видеть	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN;ACT
videli	увидел	vidieť	видеть	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;MASC;IND;SG;PST;FIN;ACT
videli	увидела	vidieť	видеть	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;PFV;FEM;IND;SG;PST;FIN;ACT
