что	o	что	o	PRO;NOM	DET
уильям	william	уилье	william	N;ANIM;DAT;NEUT;PL	PROPN
гран	dólares	гран	dólar		N
гран	10000	гран	10000		NUM
гран	mil	гран	mil		N
полный	chea	полный	chea	ADJ;NOM;MASC;SG	N
полный	cheo	полный	cheo	ADJ;NOM;MASC;SG	N
полный	total	полный	total	ADJ;NOM;MASC;SG	N
полный	completa	полный	completar	ADJ;NOM;MASC;SG	V
полный	completar	полный	completar	ADJ;NOM;MASC;SG	V
хотел	que	хотеть	que	V;IPFV;MASC;IND;SG;PST;FIN;ACT	PRO
местных	local	местный	local	ADJ;GEN;PL	N
местных	locais	местный	local	ADJ;GEN;PL	N
местных	o	местный	o	ADJ;GEN;PL	DET
местных	de	местный	de	ADJ;GEN;PL	ADP
месяц	ao	месяц	ao	N;INAN;NOM;MASC;SG	PROPN
животные	os	животное	o	N;ANIM;NOM;NEUT;PL	DET
тело	corporal	тело	corporal	N;INAN;NOM;NEUT;SG	ADJ
температура	a	температура	o	N;INAN;NOM;FEM;SG	DET
запись	de	запись	de	N;INAN;NOM;FEM;SG	ADP
запись	gravar	запись	gravar	N;INAN;NOM;FEM;SG	V
ирландии	irlandés	ирландия	irlandés	N;INAN;NOM;FEM;PL	PROPN
ирландии	irlandesa	ирландия	irlandesa	N;INAN;NOM;FEM;PL	ADJ
ирландии	irlanda	ирландия	irlanda	N;INAN;NOM;FEM;PL	PROPN
земля	da	земля	da	N;INAN;NOM;FEM;SG	V
земля	earth	земля	earth	N;INAN;NOM;FEM;SG	PROPN
отсутствует	a	отсутствовать	o	V;IPFV;IND;SG;3;PRS;FIN;ACT	DET
отсутствует	falta	отсутствовать	falta	V;IPFV;IND;SG;3;PRS;FIN;ACT	N
приз	pulitzer	приз	pulitzer	N;INAN;NOM;MASC;SG	V
приз	o	приз	o	N;INAN;NOM;MASC;SG	DET
класс	da	класс	da	N;INAN;NOM;MASC;SG	V
сингл	cada	сингл	cada	N;INAN;NOM;MASC;SG	DET
сингл	simple	сингл	simple	N;INAN;NOM;MASC;SG	ADJ
сингл	soa	сингл	só	N;INAN;NOM;MASC;SG	DET
сингл	só	сингл	só	N;INAN;NOM;MASC;SG	ADV
сингл	única	сингл	único	N;INAN;NOM;MASC;SG	ADJ
сингл	único	сингл	único	N;INAN;NOM;MASC;SG	ADJ
политика	político	политика	político	N;INAN;NOM;FEM;SG	ADJ
политика	a	политика	o	N;INAN;NOM;FEM;SG	DET
политика	de	политика	de	N;INAN;NOM;FEM;SG	ADP
политика	a	политика	o	N;INAN;NOM;FEM;SG	DET
речи	fala	речь	falar	N;INAN;NOM;FEM;SG	V
старше	máis	старший	máis	ADJ;CMPR	ADV
старше	vella	старший	vella	ADJ;CMPR	N
старше	vello	старший	vello	ADJ;CMPR	N
старше	os	старший	o	ADJ;CMPR	DET
старше	ancián	старший	ancián	ADJ;CMPR	N
старше	sexa	старший	ser	ADJ;CMPR	V
старше	maiores	старший	maior	ADJ;CMPR	N
старше	crecen	старший	crecer	ADJ;CMPR	V
добавить	dous	добавить	dous	V;PFV;NFIN;ACT	N
автоматически	automático	автоматически	automático	ADV	ADJ
белый	brancos	белый	branco	ADJ;NOM;MASC;SG	N
северный	ao	северный	ao	ADJ;NOM;MASC;SG	PROPN
северный	norte	северный	norte	ADJ;NOM;MASC;SG	N
северный	do	северный	do	ADJ;NOM;MASC;SG	PROPN
северный	do	северный	do	ADJ;NOM;MASC;SG	PROPN
северный	norte	северный	norte	ADJ;NOM;MASC;SG	N
женщина	unha	женщина	un	N;ANIM;NOM;FEM;SG	DET
голос	a	голос	o	N;INAN;NOM;MASC;SG	DET
преподаватели	os	преподаватель	o	N;ANIM;NOM;MASC;PL	DET
серебряный	silver	серебряный	silver	ADJ;NOM;MASC;SG	PROPN
обучения	aprender	обучение	aprender	N;INAN;GEN;NEUT;SG	V
обучения	aprendendo	обучение	aprender	N;INAN;GEN;NEUT;SG	V
обучения	a	обучение	o	N;INAN;GEN;NEUT;SG	DET
опыт	as	опыт	o	N;INAN;NOM;MASC;SG	DET
опыт	experimentar	опыт	experimentar	N;INAN;NOM;MASC;SG	V
опыт	experimentan	опыт	experimentar	N;INAN;NOM;MASC;SG	V
свет	as	свет	o	N;INAN;NOM;MASC;SG	DET
свет	apaguen	свет	apaguír	N;INAN;NOM;MASC;SG	V
получает	se	получать	se	V;IPFV;IND;SG;3;PRS;FIN;ACT	CONJ
играть	xogo	играть	xogo	V;IPFV;NFIN;ACT	N
интерес	interesa	интерес	interesar	N;INAN;NOM;MASC;SG	V
политических	políticas	политический	política	ADJ;GEN;PL	N
политических	políticos	политический	político	ADJ;GEN;PL	N
политических	política	политический	política	ADJ;GEN;PL	N
красная	vermello	красный	vermello	ADJ;NOM;FEM;SG	N
красная	vermella	красный	vermello	ADJ;NOM;FEM;SG	N
красная	vermellos	красный	vermello	ADJ;NOM;FEM;SG	N
красная	roxa	красный	roxa	ADJ;NOM;FEM;SG	N
красная	comunista	красный	comunista	ADJ;NOM;FEM;SG	N
раунд	arredor	раунд	arredor	N;INAN;NOM;MASC;SG	ADV
раунд	preto	раунд	preto	N;INAN;NOM;MASC;SG	ADV
контроль	controlar	контроль	controlar	N;INAN;NOM;MASC;SG	V
контроль	controla	контроль	controlar	N;INAN;NOM;MASC;SG	V
семей	as	семья	o	N;INAN;GEN;FEM;PL	DET
семь	sete	семь	sete	NUM;NOM	N
зал	hall	зал	hall	N;INAN;NOM;MASC;SG	PROPN
зал	civil	зал	civil	N;INAN;NOM;MASC;SG	ADJ
женат	casou	женатый	casar	N;ANIM;NOM;MASC;SG	V
женат	casar	женатый	casar	N;ANIM;NOM;MASC;SG	V
женат	casado	женатый	casado	N;ANIM;NOM;MASC;SG	V
художественный	artística	художественный	artístico	ADJ;NOM;MASC;SG	N
распространение	de	распространение	de	N;INAN;NOM;NEUT;SG	ADP
курс	que	курс	que	N;INAN;NOM;MASC;SG	PRO
курс	por	курс	por	N;INAN;NOM;MASC;SG	ADP
курс	claro	курс	claro	N;INAN;NOM;MASC;SG	ADJ
оценки	as	оценка	o	N;INAN;NOM;FEM;PL	DET
оценки	estima	оценка	estimar	N;INAN;NOM;FEM;PL	V
оценки	que	оценка	que	N;INAN;NOM;FEM;PL	PRO
дэвид	david	дэвид	david	N;ANIM;NOM;MASC;SG	PROPN
условия	a	условие	o	N;INAN;NOM;NEUT;PL	DET
условия	as	условие	o	N;INAN;NOM;NEUT;PL	DET
построена	de	строить	de	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADP
невозможно	non	невозможный	non	ADJ;NEUT;SG	PART
осенью	caer	осень	caer	N;INAN;INS;FEM;SG	V
понял	que	понять	que	V;PFV;MASC;IND;SG;PST;FIN;ACT	PRO
счет	arranxar	счет	arranxar	N;INAN;NOM;MASC;SG	V
обе	tanto	оба	tanto	NUM;NOM;FEM	ADV
обе	dúas	оба	dous	NUM;NOM;FEM	N
обе	dous	оба	dous	NUM;NOM;FEM	N
обе	os	оба	o	NUM;NOM;FEM	DET
обе	ambos	оба	ambos	NUM;NOM;FEM	DET
фонд	foundation	фонд	foundation	N;INAN;NOM;MASC;SG	PROPN
фонд	transformado	фонд	transformar	N;INAN;NOM;MASC;SG	V
фонд	de	фонд	de	N;INAN;NOM;MASC;SG	ADP
открытия	abrir	открытие	abrir	N;INAN;NOM;NEUT;PL	V
крест	cruzar	крест	cruzar	N;INAN;NOM;MASC;SG	V
крест	atravesar	крест	atravesar	N;INAN;NOM;MASC;SG	V
крест	crosstree	крест	crosstree	N;INAN;NOM;MASC;SG	PROPN
ученики	os	ученик	o	N;ANIM;NOM;MASC;PL	DET
ученики	aos	ученик	aos	N;ANIM;NOM;MASC;PL	PROPN
ученики	alumnado	ученик	alumnado	N;ANIM;NOM;MASC;PL	V
ученики	terceiro	ученик	terceiro	N;ANIM;NOM;MASC;PL	ADJ
марка	mark	марка	mark	N;INAN;NOM;FEM;SG	PROPN
марка	a	марка	o	N;INAN;NOM;FEM;SG	DET
требует	reivindicacións	требовать	reivindicación	V;IPFV;IND;SG;3;PRS;FIN;ACT	N
этап	no	этап	no	N;INAN;NOM;MASC;SG	V
определение	de	определение	de	N;INAN;NOM;NEUT;SG	ADP
приблизительно	traducido	приблизительно	traducir	ADV	V
остался	por	остаться	por	V;PFV;MASC;IND;SG;PST;FIN;MID	ADP
свободы	a	свобода	o	N;INAN;NOM;FEM;PL	DET
грузии	georgia	грузия	georgia	N;INAN;NOM;FEM;SG	PROPN
верхней	esquina	верхний	esquina	ADJ;INS;FEM;SG	N
отдельный	separar	отдельный	separar	ADJ;NOM;MASC;SG	V
лондоне	london	лондон	london	N;INAN;ESS;MASC;SG	PROPN
подготовки	estudan	подготовка	estudar	N;INAN;GEN;FEM;SG	V
проекты	os	проект	o	N;INAN;NOM;MASC;PL	DET
пара	uns	пара	un	N;INAN;NOM;FEM;SG	DET
поражение	vencer	поражение	vencer	N;INAN;NOM;NEUT;SG	V
московская	moscova	московский	moscovar	ADJ;NOM;FEM;SG	PROPN
политическая	políticas	политический	política	ADJ;NOM;FEM;SG	N
политическая	políticos	политический	político	ADJ;NOM;FEM;SG	N
политическая	política	политический	política	ADJ;NOM;FEM;SG	N
молодой	mozos	молодой	mozo	ADJ;NOM;MASC;SG	N
молодой	mozo	молодой	mozo	ADJ;NOM;MASC;SG	N
молодой	moza	молодой	mozo	ADJ;NOM;MASC;SG	N
крупнейших	máis	крупный	máis	ADJ;GEN;RL;PL	ADV
переехал	mudeime	переехать	mudeime	V;PFV;MASC;IND;SG;PST;FIN;ACT	PROPN
переехал	a	переехать	o	V;PFV;MASC;IND;SG;PST;FIN;ACT	DET
переехал	se	переехать	se	V;PFV;MASC;IND;SG;PST;FIN;ACT	CONJ
август	de	август	de	N;INAN;NOM;MASC;SG	ADP
август	augustus	август	augustus	N;INAN;NOM;MASC;SG	PROPN
звезда	star	звезда	star	N;ANIM;NOM;FEM;SG	V
причиной	porque	причина	porque	N;INAN;INS;FEM;SG	CONJ
причиной	causar	причина	causar	N;INAN;INS;FEM;SG	V
растения	vexetais	растение	vexetal	N;INAN;NOM;NEUT;PL	ADJ
растения	de	растение	de	N;INAN;NOM;NEUT;PL	ADP
джордж	george	джордж	george	N;ANIM;NOM;MASC;SG	PROPN
генрих	henry	генрих	henry	N;ANIM;NOM;MASC;SG	PROPN
генрих	de	генрих	de	N;ANIM;NOM;MASC;SG	ADP
говорить	charla	говорить	charlar	V;IPFV;NFIN;ACT	N
говорить	con	говорить	con	V;IPFV;NFIN;ACT	ADP
говорить	falo	говорить	falar	V;IPFV;NFIN;ACT	N
говорить	con	говорить	con	V;IPFV;NFIN;ACT	ADP
причина	que	причина	que	N;INAN;NOM;FEM;SG	PRO
причина	porque	причина	porque	N;INAN;NOM;FEM;SG	CONJ
причина	causar	причина	causar	N;INAN;NOM;FEM;SG	V
героев	son	герой	ser	N;ANIM;ACC;MASC;PL	V
убит	a	убить	o	V;PFV;MASC;SG;PST;V.PTCP;PASS	DET
убит	mortos	убить	morto	V;PFV;MASC;SG;PST;V.PTCP;PASS	N
генри	henry	генри	henry	N;ANIM;NOM;MASC;SG	PROPN
генри	de	генри	de	N;ANIM;NOM;MASC;SG	ADP
доход	os	доход	o	N;INAN;NOM;MASC;SG	DET
доход	do	доход	do	N;INAN;NOM;MASC;SG	PROPN
майкл	michael	майкл	michael	N;ANIM;NOM;MASC;SG	PROPN
проектов	os	проект	o	N;INAN;GEN;MASC;PL	DET
методы	os	метод	o	N;INAN;NOM;MASC;PL	DET
предложения	ofréceme	предложение	ofréceme	N;INAN;NOM;NEUT;PL	PROPN
гора	montañosa	гора	montañoso	N;INAN;NOM;FEM;SG	ADJ
многочисленные	moitas	многочисленный	moito	ADJ;NOM;PL	DET
ворота	gates	ворота	gate	N;INAN;NOM;NEUT;PL	PROPN
британский	a	британский	o	ADJ;NOM;MASC;SG	DET
япония	xapón	япония	xapón	N;INAN;NOM;FEM;SG	PROPN
старый	anos	старый	ano	ADJ;NOM;MASC;SG	N
старый	vellos	старый	vello	ADJ;NOM;MASC;SG	N
старый	vello	старый	vello	ADJ;NOM;MASC;SG	N
старый	vella	старый	vella	ADJ;NOM;MASC;SG	N
студентов	os	студент	o	N;ANIM;GEN;MASC;PL	DET
студентов	aos	студент	aos	N;ANIM;GEN;MASC;PL	PROPN
сторона	secundarios	сторона	secundario	N;INAN;NOM;FEM;SG	ADJ
компаний	as	компания	o	N;INAN;GEN;FEM;PL	DET
подпись	asinado	подпись	asinar	N;INAN;NOM;FEM;SG	V
новости	novas	новость	novo	N;INAN;NOM;FEM;PL	ADJ
исследование	estudar	исследование	estudar	N;INAN;NOM;NEUT;SG	V
исследование	estudamos	исследование	estudar	N;INAN;NOM;NEUT;SG	V
исследование	de	исследование	de	N;INAN;NOM;NEUT;SG	ADP
исследование	investigar	исследование	investigar	N;INAN;NOM;NEUT;SG	V
нижняя	máis	нижний	máis	ADJ;NOM;FEM;SG	ADV
нижняя	baixos	нижний	baixo	ADJ;NOM;FEM;SG	N
нижняя	pulmonar	нижний	pulmonar	ADJ;NOM;FEM;SG	N
нижняя	calefacción	нижний	calefacción	ADJ;NOM;FEM;SG	N
пространство	no	пространство	no	N;INAN;NOM;NEUT;SG	V
поражения	vencer	поражение	vencer	N;INAN;NOM;NEUT;PL	V
наступление	ofensivo	наступление	ofensivo	N;INAN;NOM;NEUT;SG	ADJ
западная	oeste	западный	oeste	ADJ;NOM;FEM;SG	N
западная	occidente	западный	occidente	ADJ;NOM;FEM;SG	N
западная	do	западный	do	ADJ;NOM;FEM;SG	PROPN
западная	da	западный	da	ADJ;NOM;FEM;SG	V
западная	west	западный	west	ADJ;NOM;FEM;SG	PROPN
открытие	abrir	открытие	abrir	N;INAN;NOM;NEUT;SG	V
физики	da	физика	da	N;ANIM;NOM;MASC;PL	V
физики	física	физика	físico	N;ANIM;NOM;MASC;PL	ADJ
цель	obxectiva	цель	obxectivo	N;INAN;NOM;FEM;SG	ADJ
цель	para	цель	para	N;INAN;NOM;FEM;SG	ADP
цель	serve	цель	servir	N;INAN;NOM;FEM;SG	V
обучение	ensinar	обучение	ensinar	N;INAN;NOM;NEUT;SG	V
обучение	estudan	обучение	estudar	N;INAN;NOM;NEUT;SG	V
обучение	aprender	обучение	aprender	N;INAN;NOM;NEUT;SG	V
обучение	aprendendo	обучение	aprender	N;INAN;NOM;NEUT;SG	V
обучение	a	обучение	o	N;INAN;NOM;NEUT;SG	DET
далеко	de	далеко	de	ADV	ADP
далеко	ata	далеко	ata	ADV	ADP
объём	o	объем	o	N;INAN;NOM;MASC;SG	DET
южный	do	южный	do	ADJ;NOM;MASC;SG	PROPN
южный	sur	южный	sur	ADJ;NOM;MASC;SG	N
южный	sur	южный	sur	ADJ;NOM;MASC;SG	N
южный	do	южный	do	ADJ;NOM;MASC;SG	PROPN
семейство	familiar	семейство	familiar	N;INAN;NOM;NEUT;SG	ADJ
андерсон	anderson	андерсон	anderson	N;ANIM;NOM;MASC;SG	PROPN
победа	gañar	победа	gañar	N;INAN;NOM;FEM;SG	V
победа	da	победа	da	N;INAN;NOM;FEM;SG	V
победа	a	победа	o	N;INAN;NOM;FEM;SG	DET
победа	gañar	победа	gañar	N;INAN;NOM;FEM;SG	V
крепость	forte	крепость	forte	N;INAN;NOM;FEM;SG	ADJ
поддержки	apoiar	поддержка	apoiar	N;INAN;GEN;FEM;SG	V
поддержки	de	поддержка	de	N;INAN;GEN;FEM;SG	ADP
половины	a	половина	o	N;INAN;NOM;FEM;PL	DET
энергии	enerxético	энергия	enerxético	N;INAN;NOM;FEM;PL	ADJ
энергии	enerxética	энергия	enerxético	N;INAN;NOM;FEM;PL	ADJ
названа	se	назвать	se	V;PFV;FEM;SG;PST;V.PTCP;PASS	CONJ
названа	nome	назвать	nome	V;PFV;FEM;SG;PST;V.PTCP;PASS	N
мартин	martin	мартина	martin	N;ANIM;NOM;MASC;SG	PROPN
местный	local	местный	local	ADJ;NOM;MASC;SG	N
местный	locais	местный	local	ADJ;NOM;MASC;SG	N
местный	o	местный	o	ADJ;NOM;MASC;SG	DET
местный	de	местный	de	ADJ;NOM;MASC;SG	ADP
помочь	a	помочь	o	V;PFV;NFIN;ACT	DET
помочь	axuda	помочь	axuda	V;PFV;NFIN;ACT	N
помочь	evitalo	помочь	evitalo	V;PFV;NFIN;ACT	N
этапе	no	этап	no	N;INAN;ESS;MASC;SG	V
тысячи	de	тысяча	de	N;INAN;NOM;FEM;PL	ADP
арестован	o	арестовывать	o	V;PFV;MASC;SG;PST;V.PTCP;PASS	DET
абсолютно	é	абсолютно	ser	ADV	V
прошли	aprobouse	пройти	aprobouse	V;PFV;IND;PL;PST;FIN;ACT	N
оставил	esquerda	оставить	esquerda	V;PFV;MASC;IND;SG;PST;FIN;ACT	N
глаза	os	глаз	o	N;INAN;NOM;MASC;PL	DET
поиск	buscar	поиск	buscar	N;INAN;NOM;MASC;SG	V
поиск	busca	поиск	buscar	N;INAN;NOM;MASC;SG	V
поиск	buscando	поиск	buscar	N;INAN;NOM;MASC;SG	V
поиск	busca	поиск	buscar	N;INAN;NOM;MASC;SG	V
закончил	xa	закончить	xa	V;PFV;MASC;IND;SG;PST;FIN;ACT	ADV
закончил	remate	закончить	remate	V;PFV;MASC;IND;SG;PST;FIN;ACT	PROPN
закончил	remataches	закончить	remataches	V;PFV;MASC;IND;SG;PST;FIN;ACT	N
последняя	o	последний	o	ADJ;NOM;FEM;SG	DET
последняя	onte	последний	onte	ADJ;NOM;FEM;SG	ADV
сержант	o	сержант	o	N;ANIM;NOM;MASC;SG	DET
международные	international	международный	international	ADJ;NOM;PL	PROPN
способ	así	способ	así	N;INAN;NOM;MASC;SG	ADV
способ	como	способ	como	N;INAN;NOM;MASC;SG	PRO
лондон	london	лондон	london	N;INAN;NOM;MASC;SG	PROPN
север	ao	север	ao	N;INAN;NOM;MASC;SG	PROPN
север	do	север	do	N;INAN;NOM;MASC;SG	PROPN
преподавал	ensináronnos	преподавать	ensináronno	V;IPFV;MASC;IND;SG;PST;FIN;ACT	N
преподавал	que	преподавать	que	V;IPFV;MASC;IND;SG;PST;FIN;ACT	PRO
короткая	pouco	короткий	pouco	ADJ;NOM;FEM;SG	ADV
короткая	curtas	короткий	curto	ADJ;NOM;FEM;SG	N
нижний	máis	нижний	máis	ADJ;NOM;MASC;SG	ADV
нижний	baixos	нижний	baixo	ADJ;NOM;MASC;SG	N
нижний	pulmonar	нижний	pulmonar	ADJ;NOM;MASC;SG	N
нижний	calefacción	нижний	calefacción	ADJ;NOM;MASC;SG	N
жены	as	жена	o	N;ANIM;NOM;FEM;PL	DET
жены	súas	жена	seu	N;ANIM;NOM;FEM;PL	DET
предмет	que	предмет	que	N;INAN;NOM;MASC;SG	PRO
ричард	richard	ричард	richard	N;ANIM;NOM;MASC;SG	PROPN
центральная	central	центральный	central	ADJ;NOM;FEM;SG	N
центральная	centro	центральный	centro	ADJ;NOM;FEM;SG	N
белые	brancos	белый	branco	ADJ;NOM;PL	N
какая	que	какой	que	DET;NOM;FEM;SG	PRO
папа	papá	папа	papá	N;ANIM;NOM;MASC;SG	PROPN
папа	papá	папа	papá	N;ANIM;NOM;MASC;SG	PROPN
папа	papá	папа	papá	N;ANIM;NOM;MASC;SG	PROPN
крови	o	кровь	o	N;INAN;NOM;FEM;SG	DET
современные	as	современный	o	ADJ;NOM;PL	DET
граждан	citizens	гражданин	citizens	N;ANIM;GEN;MASC;PL	PROPN
граждан	os	гражданин	o	N;ANIM;GEN;MASC;PL	DET
рейтинг	as	рейтинг	o	N;INAN;NOM;MASC;SG	DET
общие	xeneral	общий	xeneral	ADJ;NOM;PL	N
общие	o	общий	o	ADJ;NOM;PL	DET
судов	sanguíneos	суд	sanguíneo	N;INAN;GEN;MASC;PL	ADJ
молодых	mozos	молодой	mozo	ADJ;GEN;PL	N
молодых	mozo	молодой	mozo	ADJ;GEN;PL	N
молодых	moza	молодой	mozo	ADJ;GEN;PL	N
представлен	a	представить	o	V;PFV;MASC;SG;PST;V.PTCP;PASS	DET
труд	traballar	труд	traballar	N;INAN;NOM;MASC;SG	V
реформы	reformatorio	реформа	reformatorio	N;INAN;NOM;FEM;PL	ADJ
борьба	esfórzome	борьба	esfórzome	N;INAN;NOM;FEM;SG	PROPN
