maraş	maras	maraş	mara		N;NOM;INDF;MASC+FEM;SG
açıklamalar	beskrivningarna	açıkla	beskrivning	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;DEF;MASC+FEM;PL
açıklamalar	beskrivningar	açıkla	beskrivning	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;PL
store	förvaras	store	förvara		V;IND;PRS;FIN;PASS
store	lagra	store	lag		V;IMP;FIN;ACT
store	butiken	store	butik		N;NOM;DEF;MASC+FEM;SG
store	butik	store	butik		N;NOM;INDF;MASC+FEM;SG
seine	seine	sein	seine	PROPN;NOM;SG;3	PROPN;NOM
galya	galler	gal	galler		N;NOM;INDF;NEUT;SG
galya	gallien	gal	gallien		PROPN;NOM
iletim	växellåda	iletim	växellåda		N;NOM;INDF;MASC+FEM;SG
iletim	transmission	iletim	transmission		N;NOM;INDF;MASC+FEM;SG
iletim	överföring	iletim	överföring		N;NOM;INDF;MASC+FEM;SG
iletim	sändning	iletim	sändning		N;NOM;INDF;MASC+FEM;SG
hawks	hawks	hawks	halk	PROPN;NOM;SG;3	PROPN;NOM
beatles	beatles	beatles	beatla		PROPN;NOM
kumaş	duk	kumaş	duk		N;NOM;INDF;MASC+FEM;SG
kumaş	trasa	kumaş	trasa		N;NOM;INDF;MASC+FEM;SG
kumaş	tyg	kumaş	tyg		N;NOM;INDF;NEUT;SG
kumaş	tyg	kumaş	tyg		N;NOM;INDF;NEUT;SG
kumaş	väv	kumaş	väv		N;NOM;INDF;MASC+FEM;SG
kumaş	tyger	kumaş	tyga		N;NOM;INDF;MASC+FEM;PL
kumaş	vävnader	kumaş	vävnad		N;NOM;INDF;MASC+FEM;PL
reaksiyon	reaktion	reaksiyon	reaktion		N;NOM;INDF;MASC+FEM;SG
reaksiyon	reaktioner	reaksiyon	reaktion		N;NOM;INDF;MASC+FEM;PL
odak	fokus	odak	fokus		N;NOM;INDF;NEUT;SG
odak	fokusera	odak	fokusera		V;IMP;FIN;ACT
odak	focus	odak	focus		N;NOM;INDF;MASC+FEM;SG
düsseldorf	düsseldorf	düsseldorf	düsseldorf	PROPN;NOM;SG;3	PROPN;NOM
verlag	verlag	verlag	verlag		N;NOM;INDF;NEUT;SG
sınav	examina	sınav	examin	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
sınav	testa	sınav	testa	N;NOM;SG;3	V;IMP;FIN;ACT
tarama	bläddra	tarama	bläddra		V;IMP;FIN;ACT
tarama	skanna	tarama	skanna		V;IMP;FIN;ACT
tarama	scanna	tarama	scanna		V;IMP;FIN;ACT
tarama	scan	tarama	scan		N;NOM;INDF;MASC+FEM;SG
tüyleri	fjädrar	tüy	fjädra	ADJ;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
tüyleri	fjäderdräkt	tüy	fjäderdräkt	ADJ;NOM;PL;3	N;NOM;INDF;MASC+FEM;SG
donetsk	donetsk	donetsk	donetsk	PROPN;NOM;SG;3	N;GEN;DEF;NEUT;SG
evcil	husdjur	evcil	husdjur	N;NOM;SG;3	N;NOM;INDF;NEUT;PL
evcil	tämja	evcil	tämja	N;NOM;SG;3	V;IMP;FIN;ACT
evcil	tama	evcil	tama	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
evcil	tama	evcil	tama	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
nathan	nathan	nathan	nathan	PROPN;NOM;SG;3	PROPN;NOM
kenneth	kenneth	kenneth	kenneth		N;NOM;DEF;NEUT;SG
fisher	fisher	fishe	fisher		PROPN;NOM
satürn	saturn	satürn	satur		PROPN;NOM
satürn	saturnus	satürn	saturnus		N;NOM;DEF;MASC+FEM;SG
sorunlu	problematisk	sorunlu	problematisk		ADJ;NOM;INDF;MASC+FEM;SG
sorunlu	problematiska	sorunlu	problematisk		ADJ;NOM;PL
sorunlu	problematiskt	sorunlu	problematisk		ADJ;NOM;INDF;NEUT;SG
sorunlu	bekymrad	sorunlu	bekymrad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
sorunlu	bekymrade	sorunlu	bekymmera		ADJ;NOM;PL;PST;V.PTCP
karesi	torg	kare	torg		N;NOM;INDF;NEUT;SG
karesi	square	kare	square		N;NOM;INDF;MASC+FEM;SG
karesi	fyrkantig	kare	fyrkantig		ADJ;NOM;INDF;MASC+FEM;SG
karesi	kvadrat	kare	kvadrat		N;NOM;INDF;MASC+FEM;SG
karesi	fyrkant	kare	fyrkant		N;NOM;INDF;MASC+FEM;SG
karesi	torget	kare	torg		N;NOM;DEF;NEUT;SG
komisyon	utskotten	komisyon	utskott		N;NOM;DEF;MASC+FEM;SG
komisyon	kommissioner	komisyon	kommission		N;NOM;INDF;MASC+FEM;PL
komisyon	provision	komisyon	provision		N;NOM;INDF;MASC+FEM;SG
komisyon	utskott	komisyon	utskott		N;NOM;INDF;NEUT;SG
komisyon	kommissionens	komisyon	kommission		N;GEN;DEF;MASC+FEM;SG
komisyon	kommission	komisyon	kommission		N;NOM;INDF;MASC+FEM;SG
komisyon	provision	komisyon	provision		N;NOM;INDF;MASC+FEM;SG
komisyon	kommissionen	komisyon	kommission		N;NOM;DEF;MASC+FEM;SG
favori	favorit	favori	favorit		N;NOM;INDF;MASC+FEM;SG
favori	favoriten	favori	favoriten		N;NOM;DEF;MASC+FEM;SG
favori	favorit	favori	favorit		N;NOM;INDF;MASC+FEM;SG
şef	kock	şef	kock		N;NOM;INDF;MASC+FEM;SG
şef	kocken	şef	kock		N;NOM;DEF;MASC+FEM;SG
şef	chef	şef	chef		N;NOM;INDF;MASC+FEM;SG
şef	chief	şef	chief		N;NOM;INDF;MASC+FEM;SG
şef	chefen	şef	chef		N;NOM;DEF;MASC+FEM;SG
şef	hövding	şef	hövding		N;NOM;INDF;MASC+FEM;SG
vergisi	beskatta	vergi	beskatta	N;NOM;SG;3	V;IMP;FIN;ACT
telgraf	telegram	telgraf	telegram		N;NOM;INDF;NEUT;SG
telgraf	telegraph	telgraf	telegraph		PROPN;NOM
leone	leone	leone	leone	PROPN;NOM;SG;3	PROPN;NOM
parsons	parsons	parsons	parsons		PROPN;GEN
herkül	hercules	herkül	hercule		N;NOM;INDF;MASC+FEM;SG
herkül	herkules	herkül	herkule		N;NOM;DEF;MASC+FEM;SG
herkül	herakles	herkül	herakles		N;NOM;INDF;MASC+FEM;SG
ilim	kunskap	ilim	kunskap		N;NOM;INDF;MASC+FEM;SG
ilim	kunskaper	ilim	kunskap		N;NOM;INDF;MASC+FEM;PL
ilim	kännedom	ilim	kännedom		N;NOM;INDF;MASC+FEM;SG
ilim	vetskap	ilim	vetskap		N;NOM;INDF;MASC+FEM;SG
bond	bond	bond	bond		PROPN;NOM
yuri	yuri	yuri	yuri		PROPN;NOM
yuri	jurij	yuri	jurij		PROPN;NOM
gözde	favoriten	gözde	favoriten		N;NOM;DEF;MASC+FEM;SG
gözde	favorit	gözde	favorit		N;NOM;INDF;MASC+FEM;SG
tecrübe	upplevelse	tecrübe	upplevelse		N;NOM;INDF;MASC+FEM;SG
tecrübe	erfarenheter	tecrübe	erfarenhet		N;NOM;INDF;MASC+FEM;PL
tecrübe	erfarenhet	tecrübe	erfarenhet		N;NOM;INDF;MASC+FEM;SG
andromeda	andromeda	androme	andromeda		PROPN;NOM
nokia	nokia	nokia	nokia		PROPN;NOM
çiçekler	flowers	çiçek	flopa	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;SG
stargate	stargate	stargate	starga		N;NOM;INDF;MASC+FEM;SG
gridcolor	gridcolor	gridco	gridcola		N;NOM;INDF;MASC+FEM;PL
zoolog	zoolog	zoolog	zoolog		N;NOM;INDF;MASC+FEM;SG
durak	slutar	durak	sluta		V;IND;PRS;FIN;ACT
durak	stoppar	durak	stoppa		V;IND;PRS;FIN;ACT
durak	hållplatser	durak	hållplats		N;NOM;INDF;MASC+FEM;PL
stark	stark	stark	stark		ADJ;NOM;INDF;MASC+FEM;SG
kızılötesi	infraröda	kızılöte	infraröda	N;NOM;SG;3	ADJ;NOM;PL
soğutma	kylning	soğut	kylning		N;NOM;INDF;MASC+FEM;SG
soğutma	kyla	soğut	kyla		N;NOM;INDF;MASC+FEM;SG
soğutma	nedkylning	soğut	nedkylning		N;NOM;INDF;MASC+FEM;SG
soğutma	kylning	soğut	kylning		N;NOM;INDF;MASC+FEM;SG
ocl	kontaktledning	ocl	kontaktledning		N;NOM;INDF;MASC+FEM;SG
nereye	där	nere	där	PRO;DAT;SG;3	ADV
nereye	vart	nere	var	PRO;DAT;SG;3	N;NOM;INDF;NEUT;SG
step	kliv	step	kliv		V;IMP;FIN;ACT
step	step	step	step		N;NOM;INDF;NEUT;SG
step	steg	step	steg		N;NOM;INDF;NEUT;SG
dale	dale	dale	dal		PROPN;NOM
inanılmaz	otroligt	inan	otrolig	V;IPFV;IND;NEG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG
inanılmaz	fantastiskt	inan	fantastisk	V;IPFV;IND;NEG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG
inanılmaz	amazing	inan	amazing	V;IPFV;IND;NEG;V.PTCP;PASS	N;NOM;INDF;NEUT;SG
inanılmaz	fantastiska	inan	fantastisk	V;IPFV;IND;NEG;V.PTCP;PASS	ADJ;NOM;PL
inanılmaz	fantastisk	inan	fantastisk	V;IPFV;IND;NEG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG
inanılmaz	otroligt	inan	otrolig	V;IPFV;IND;NEG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG
inanılmaz	ofattbart	inan	ofattbar	V;IPFV;IND;NEG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG
inanılmaz	otroligt	inan	otrolig	V;IPFV;IND;NEG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG
inanılmaz	otrolig	inan	otrolig	V;IPFV;IND;NEG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG
damar	vener	damar	ven		N;NOM;INDF;MASC+FEM;PL
damar	ådror	damar	ådro		N;NOM;INDF;MASC+FEM;PL
damar	ven	damar	ven		N;NOM;INDF;MASC+FEM;SG
rumen	rumäner	rumen	rumän		N;NOM;INDF;MASC+FEM;PL
rumen	rumänska	rumen	rumänsk		N;NOM;INDF;MASC+FEM;SG
rumen	rumänsk	rumen	rumänsk		ADJ;NOM;INDF;MASC+FEM;SG
erbil	erbil	erbil	erbil		PROPN;NOM
psv	psv	psv	psv		PROPN;NOM
riley	riley	riley	riley		PROPN;NOM
göreceli	relativ	gör	relativ		ADJ;NOM;INDF;MASC+FEM;SG
göreceli	relativt	gör	relativt		ADV
göreceli	relativa	gör	relativa		ADJ;NOM;PL
göreceli	släkting	gör	släkting		N;NOM;INDF;MASC+FEM;SG
mercan	koraller	mercan	koraller		N;NOM;INDF;MASC+FEM;PL
mercan	coral	mercan	coral		V;IMP;FIN;ACT
mercan	korall	mercan	korall		N;NOM;INDF;MASC+FEM;SG
arya	arya	arya	arya		N;NOM;INDF;MASC+FEM;SG
lane	lane	la	lane	PROPN;NOM;SG;3	PROPN;NOM
lang	lang	lang	lang		N;NOM;INDF;MASC+FEM;SG
feminist	feminister	feminist	feminist		N;NOM;INDF;MASC+FEM;PL
feminist	feminist	feminist	feminist		N;NOM;INDF;MASC+FEM;SG
organları	organ	organ	organ	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
doğumu	födelse	doğum	födelse	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;SG
doğumu	födsel	doğum	födsel	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;SG
doğumu	födseln	doğum	födsel	N;ACC;SG;3	N;NOM;DEF;MASC+FEM;SG
mühimmat	ammunition	mühimmat	ammunition		N;NOM;INDF;MASC+FEM;SG
mühimmat	ammunition	mühimmat	ammunition		N;NOM;INDF;MASC+FEM;SG
mühimmat	krigsmateriel	mühimmat	krigsmateriel		N;NOM;INDF;MASC+FEM;PL
louise	louise	loui	louise	PROPN;NOM;SG;3	PROPN;NOM
myspace	myspace	myspace	myspace		N;NOM;INDF;MASC+FEM;SG
izlenen	tittat	izle	titta	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.CVB;ACT
izlenen	tittade	izle	titta	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;PST;FIN;ACT
izlenen	bevakade	izle	bevaka	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
izlenen	såg	izle	se	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IMP;FIN;ACT
izlenen	övervakade	izle	övervaka	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
izlenen	övervakat	izle	övervaka	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
yugoslav	jugoslaviska	yugoslav	jugoslavisk		ADJ;NOM;PL
yugoslav	jugoslaver	yugoslav	jugoslav		N;NOM;INDF;MASC+FEM;PL
yugoslav	jugoslaviska	yugoslav	jugoslavisk		ADJ;NOM;PL
stand	stå	stand	stå		V;IMP;FIN;ACT
stand	stand	stand	stand		N;NOM;INDF;MASC+FEM;SG
notları	sedlar	not	sedel	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
notları	anteckningar	not	anteckning	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
notları	noterar	not	notera	N;ACC;PL;3	V;IND;PRS;FIN;ACT
notları	anmärkningar	not	anmärkning	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
notları	noter	not	nota	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
notları	betyg	not	betyg	N;ACC;PL;3	N;NOM;INDF;NEUT;SG
kavramları	begrepp	kavram	begrepp	N;ACC;PL;3	N;NOM;INDF;NEUT;PL
kavramları	koncept	kavram	koncept	N;ACC;PL;3	N;NOM;INDF;NEUT;SG
blake	blake	blake	blake		PROPN;NOM
çözmek	lösa	çöz	lösa	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IMP;FIN;ACT
çözmek	lösa	çöz	lösa	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IMP;FIN;ACT
çözmek	lös	çöz	lö	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;SG
mad	mad	mad	mad		N;NOM;INDF;MASC+FEM;SG
mad	arg	mad	arg		ADJ;NOM;INDF;MASC+FEM;SG
ece	ece	ece	ece		N;NOM;INDF;MASC+FEM;SG
zıt	motsatser	zıt	motsats		N;NOM;INDF;MASC+FEM;PL
zıt	motsatsen	zıt	motsats		N;NOM;DEF;MASC+FEM;SG
zıt	mittemot	zıt	mittemot		N;NOM;INDF;MASC+FEM;SG
zıt	motsatt	zıt	motsatt		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
zıt	motsatta	zıt	motsatt		ADJ;NOM;PL;PST;V.PTCP
gonzález	gonzález	gonzález	gonzález	PROPN;NOM;SG;3	PROPN;NOM
helikopter	heli	helikopter	heli	N;NOM;SG;3	V;IMP;FIN;ACT
helikopter	helikoptrar	helikopter	helikoptra	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
klaus	klaus	klaus	klaus		PROPN;NOM
koch	koch	koch	koch		PROPN;NOM
kılavuzu	vägledning	kılavuz	vägledning	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;SG
kılavuzu	guiden	kılavuz	guid	N;ACC;SG;3	N;NOM;DEF;MASC+FEM;SG
kılavuzu	vägvisare	kılavuz	vägvis	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;SG
kılavuzu	guide	kılavuz	gui	N;ACC;SG;3	N;NOM;INDF;MASC+FEM;SG
dışa	utåt	dış	utåt		ADV
zaza	zaza	zaza	zaza		N;NOM;INDF;MASC+FEM;SG
atı	ati	at	ati		N;NOM;INDF;NEUT;SG
masal	saga	masal	saga		N;NOM;INDF;MASC+FEM;SG
masal	berättelse	masal	berättelse		N;NOM;INDF;MASC+FEM;SG
masal	berättelse	masal	berättelse		N;NOM;INDF;MASC+FEM;SG
masal	händelse	masal	händelse		N;NOM;INDF;MASC+FEM;SG
masal	story	masal	story		N;NOM;INDF;MASC+FEM;SG
masal	historia	masal	historia		N;NOM;INDF;MASC+FEM;SG
luk	luk	lik	luk		PROPN;NOM
dinlenme	rekreation	dinlen	rekreation	V;PFV;NOM;IND;SG;POS;PRS;V.MSDR;PASS	N;NOM;INDF;MASC+FEM;SG
dinlenme	fritid	dinlen	fritid	V;PFV;NOM;IND;SG;POS;PRS;V.MSDR;PASS	N;NOM;INDF;MASC+FEM;SG
dinlenme	vila	dinlen	vila	V;PFV;NOM;IND;SG;POS;PRS;V.MSDR;PASS	V;IMP;FIN;ACT
mhz	mhz	mhz	mhz		N;NOM;INDF;MASC+FEM;SG
heinz	heinz	heinz	heinz	PROPN;NOM;SG;3	PROPN;NOM
tatmin	belåtenhet	tatmin	belåtenhet		N;NOM;INDF;MASC+FEM;SG
tatmin	tillfredsställelse	tatmin	tillfredsställelse		N;NOM;INDF;MASC+FEM;SG
tatmin	tillfredsställande	tatmin	tillfredsställande		ADJ;NOM;PRS;V.PTCP
tatmin	tillfreds	tatmin	tillfreda		ADV
tatmin	nöjd	tatmin	nöjd		N;NOM;INDF;MASC+FEM;SG
tatmin	nöjda	tatmin	nöja		ADJ;NOM;PL
britney	britney	britney	britney		PROPN;NOM
porsche	porsche	porsche	porsche		N;NOM;INDF;MASC+FEM;SG
eğlenceli	kul	eğlenceli	kul	ADJ	INTJ
eğlenceli	skoj	eğlenceli	skoj	ADJ	N;NOM;INDF;NEUT;SG
malcolm	malcolm	malcolm	malcolm		PROPN;NOM
kentucky	kentucky	kentucky	kentucky		PROPN;NOM
ekseni	axeln	ekseni	axel		N;NOM;DEF;MASC+FEM;SG
ekseni	axel	ekseni	axel		PROPN;NOM
enzim	enzymer	enzi	enzyma		N;NOM;INDF;MASC+FEM;PL
enzim	enzym	enzi	enzym		N;NOM;INDF;NEUT;SG
enzim	enzymet	enzi	enzym		N;NOM;DEF;NEUT;SG
haksız	orättvis	haksız	orättvis		ADJ;NOM;INDF;NEUT;SG
haksız	orättvisa	haksız	orättvisa		ADJ;NOM;INDF;NEUT;SG
haksız	orättvist	haksız	orättvist		ADJ;NOM;INDF;NEUT;SG
seti	uppsättning	set	uppsättning		N;NOM;INDF;MASC+FEM;SG
seti	set	set	se		N;NOM;INDF;NEUT;SG
seti	ange	set	ange		V;IMP;FIN;ACT
seti	seti	set	seti		PROPN;NOM
makina	machine	makina	machine		N;NOM;INDF;NEUT;SG
makina	maskin	makina	maskin		N;NOM;INDF;MASC+FEM;SG
makina	maskineri	makina	maskineri		N;NOM;INDF;NEUT;SG
makina	maskiner	makina	maskin		N;NOM;INDF;MASC+FEM;PL
makina	maskiner	makina	maskin		N;NOM;INDF;MASC+FEM;PL
tasarımcı	designer	tasarımcı	design		N;NOM;INDF;MASC+FEM;PL
tasarımcı	formgivare	tasarımcı	formgivare		N;NOM;INDF;MASC+FEM;PL
kaide	qaida	kaide	qaida		PROPN;NOM
kaide	piedestal	kaide	piedestal		N;NOM;INDF;MASC+FEM;SG
tolkien	tolkien	tolkien	tolkien		PROPN;NOM
jesse	jesse	jesse	jesa		PROPN;NOM
sulak	våtmarker	sulak	våtmark	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;PL
sır	hemligheter	sır	hemlighet		N;NOM;INDF;MASC+FEM;PL
sır	hemlighet	sır	hemlighet		N;NOM;INDF;MASC+FEM;SG
sır	hemliga	sır	hemlig		ADJ;NOM;PL
sır	secret	sır	sec		N;NOM;INDF;MASC+FEM;SG
sır	hemlig	sır	hemlig		ADJ;NOM;INDF;MASC+FEM;SG
sır	hemligt	sır	hemlig		ADJ;NOM;INDF;NEUT;SG
boyutları	måtten	boyut	måtte	N;ACC;PL;3	N;NOM;DEF;MASC+FEM;SG
boyutları	dimensioner	boyut	dimension	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
boyutları	mått	boyut	mått	N;ACC;PL;3	N;NOM;INDF;NEUT;SG
aman	aman	aman	aman		N;NOM;INDF;NEUT;SG
six	sexa	six	sexa		N;NOM;INDF;MASC+FEM;SG
six	six	six	six		PROPN;NOM
six	sex	six	sex		NUM;NOM
kıyıları	stränder	kıyı	strand	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
kıyıları	kuster	kıyı	kust	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
kıyıları	kusterna	kıyı	kust	N;ACC;PL;3	N;NOM;DEF;MASC+FEM;PL
kıyıları	kuster	kıyı	kust	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
taşınan	flyttade	taşı	flytta	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;PST;FIN;ACT
taşınan	flyttat	taşı	flytta	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
taşınan	rörd	taşı	rörd	V;PFV;IND;POS;PRS;V.PTCP;PASS	N;NOM;INDF;MASC+FEM;SG
taşınan	flyttad	taşı	flytta	V;PFV;IND;POS;PRS;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
rush	rush	rush	rush		N;NOM;INDF;MASC+FEM;SG
rush	rusa	rush	rusa		V;IMP;FIN;ACT
bilinçli	medvetet	bilinçli	medvetet		N;NOM;DEF;NEUT;SG
bilinçli	medveten	bilinçli	medveten		ADJ;NOM;INDF;MASC+FEM;SG
bilinçli	medvetna	bilinçli	medveten		ADJ;NOM;PL
bilinçli	medvetande	bilinçli	medvetande		ADJ;NOM;PRS;V.PTCP
yasağı	förbud	yasak	förbud		N;NOM;INDF;NEUT;SG
andre	andre	andre	annan		ADJ;NOM;DEF;MASC;SG
andre	andré	andre	annan		PROPN;NOM
andre	andré	andre	annan		PROPN;NOM
roller	roller	rol	roll		N;NOM;INDF;MASC+FEM;PL
roller	rollerna	rol	roll		N;NOM;DEF;MASC+FEM;PL
roller	roller	rol	roll		N;NOM;INDF;MASC+FEM;PL
bull	tjur	bull	tjur		N;NOM;INDF;MASC+FEM;SG
bull	bull	bull	bull		N;NOM;INDF;MASC+FEM;SG
hani	hani	hani	hani		N;NOM;INDF;MASC+FEM;SG
edwards	edwards	edwar	edward		PROPN;GEN
odaklı	fokuserat	odaklı	fokusera		ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
odaklı	fokuserade	odaklı	fokusera		ADJ;NOM;PL;PST;V.PTCP
odaklı	fokuserad	odaklı	fokuserad		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
italia	italia	italia	itali	PROPN;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
helena	helena	helen	hel	PROPN;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
tartışmaları	diskussioner	tartış	diskussion	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;INDF;MASC+FEM;PL
tartışmaları	diskussionerna	tartış	diskussion	V;PFV;NOM;IND;POS;PRS;V.MSDR	N;NOM;DEF;MASC+FEM;PL
katliam	massakern	katlia	massakern		N;NOM;DEF;MASC+FEM;PL
katliam	massakrer	katlia	massakr		N;NOM;INDF;MASC+FEM;PL
katliam	massaker	katlia	massak		N;NOM;INDF;MASC+FEM;PL
katliam	slakt	katlia	slakt		N;NOM;INDF;MASC+FEM;SG
katliam	slakta	katlia	slakta		V;IMP;NFIN;ACT
katliam	blodbad	katlia	blodba		N;NOM;INDF;NEUT;SG
varsayılan	standardvärde	varsa	standardvärde		N;NOM;INDF;NEUT;SG
varsayılan	standard	varsa	standard		N;NOM;INDF;MASC+FEM;SG
lanka	lanka	lanka	lanka	PROPN;NOM;SG;3	PROPN;NOM
wade	wade	wade	öade		PROPN;NOM
kodları	koder	kod	kod	N;ACC;PL;3	N;NOM;INDF;MASC+FEM;PL
kodları	koderna	kod	kod	N;ACC;PL;3	N;NOM;DEF;MASC+FEM;PL
holmes	holmes	holmes	holmes		PROPN;NOM
yapıcı	konstruktivt	yapıcı	konstruktiv		ADJ;NOM;INDF;NEUT;SG
yapıcı	skapare	yapıcı	skapare		N;NOM;INDF;MASC+FEM;PL
yapıcı	konstruktiv	yapıcı	konstruktiv		ADJ;NOM;INDF;MASC+FEM;SG
yapıcı	konstruktiva	yapıcı	konstruktiv		ADJ;NOM;PL
yapıcı	konstruktivt	yapıcı	konstruktiv		ADJ;NOM;INDF;NEUT;SG
iowa	iowa	iowa	iowa	PROPN;NOM;SG;3	PROPN;NOM
çember	circle	çember	circle		N;NOM;INDF;MASC+FEM;SG
çember	cirkel	çember	cirkel		N;NOM;INDF;MASC+FEM;SG
çember	cirklar	çember	cirkla		N;NOM;INDF;NEUT;PL
çember	cirkeln	çember	cirkel		N;NOM;DEF;MASC+FEM;SG
karaciğer	lever	karaciğer	leva		V;IND;PRS;FIN;ACT
karaciğer	levern	karaciğer	levern		N;NOM;DEF;MASC+FEM;SG
hatalar	misstag	hata	misstag	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
hatalar	fel	hata	fel	N;NOM;PL;3	N;NOM;INDF;NEUT;SG
atanmış	tilldelade	atan	tilldela	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;NOM;PL;PST;V.PTCP
atanmış	tilldelat	atan	tilldela	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
atanmış	tilldelad	atan	tilldelad	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atanmış	utnämnd	atan	utnämnd	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atanmış	utnämnda	atan	utnämnd	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;PL;PST;V.PTCP
atanmış	utsedd	atan	utse	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atanmış	utsedda	atan	utse	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;PL;PST;V.PTCP
málaga	málaga	málaga	malag	PROPN;NOM;SG;3	PROPN;NOM
itici	motbjudande	itici	motbjudande		ADJ;NOM;PRS;V.PTCP
itici	motbjudande	itici	motbjudande		ADJ;NOM;PRS;V.PTCP
itici	raketmotor	itici	raketmotor		N;NOM;INDF;MASC+FEM;SG
baki	baki	baki	baki		N;NOM;INDF;MASC+FEM;SG
dame	dame	dame	dam		N;NOM;INDF;MASC+FEM;SG
tanımlanmış	definierad	tanımla	definierad	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
tanımlanmış	definierat	tanımla	definiera	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tanımlanmış	definieras	tanımla	definiera	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;IND;PRS;FIN;PASS
tanımlanmış	definierade	tanımla	definiera	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;PL;PST;V.PTCP
tanımlanmış	identifierat	tanımla	identifierad	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
tanımlanmış	identifierade	tanımla	identifiera	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;PL;PST;V.PTCP
tanımlanmış	identifierad	tanımla	identifiera	V;PFV;NFH;IND;SG;3;POS;PST;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
