から	din	から	din	CONJ	ADP;ACC
エジプト	egipt	エジプト	egipt	PROPN	PROPN
エジプト	egiptul	エジプト	egipt	PROPN	N;DEF;MASC;SG
プレミアム	primă	プレミアム	prim		NUM;INDF;FEM;SG
近畿	kinki	近畿	kinki	PROPN	
将来	viitorul	将来	viitor		N;DEF;MASC;SG
将来	viitoare	将来	viitor		ADJ;INDF;FEM
将来	viitor	将来	viitor		N;INDF;MASC;SG
推薦	recomandare	推薦	recomandare	V	N;INDF;FEM;SG
推薦	recomandări	推薦	recomandare	V	N;INDF;FEM;PL
推薦	recomandarea	推薦	recomandare	V	N;DEF;FEM;SG
類似	analog	類似	analog	V	N;INDF;MASC;SG
スカ	ska	スカ	ska	PROPN	N;INDF;MASC;SG
ダブルス	dublează	ダブルス	dubla	N	V;IND;3;PRS;FIN
訪問	vizită	訪問	vizită	V	N;INDF;FEM;SG
訪問	vizită	訪問	vizită	V	N;INDF;FEM;SG
訪問	vizita	訪問	vizita	V	N;DEF;FEM;SG
訪問	vizitele	訪問	vizită	V	N;DEF;FEM;PL
訪問	vizite	訪問	vizită	V	N;INDF;FEM;PL
合格	trecerea	合格	trecere	V	N;DEF;FEM;SG
合格	trecere	合格	trecere	V	N;INDF;FEM;SG
フランス	franceză	フランス	francez	PROPN	ADJ;INDF;FEM;SG
フランス	franceza	フランス	franceza	PROPN	N;DEF;FEM;SG
フランス	francezi	フランス	francez	PROPN	ADJ;INDF;MASC;PL
フランス	francez	フランス	francez	PROPN	ADJ;INDF;MASC;SG
レット	lasă	レット	lăsa	N	V;IND;3;PRS;FIN
トルコ	turcia	トルコ	turcia	PROPN	PROPN
トルコ	curcan	トルコ	curcan	PROPN	N;INDF;MASC;SG
ウクライナ	ucraina	ウクライナ	ucraina	PROPN	PROPN
続き	continuarea	続く	continuare	V	N;DEF;FEM;SG
続き	continuare	続く	continuare	V	N;INDF;FEM;SG
続き	continuat	続く	continua	V	ADJ;INDF;MASC;SG
シカゴ	chicago	シカゴ	chicago	PROPN	PROPN
敗北	înfrângere	敗北	înfrângere	V	N;INDF;FEM;SG
敗北	înfrângerea	敗北	înfrângere	V	N;DEF;FEM;SG
クラシック	clasică	クラシック	clasic	N	ADJ;INDF;FEM;SG
クラシック	clasic	クラシック	clasic	N	ADV
クラシック	clasica	クラシック	clasică	N	ADJ;DEF;FEM;SG
クラシック	clasică	クラシック	clasic	N	ADJ;INDF;FEM;SG
クラシック	clasic	クラシック	clasic	N	ADV
クラシック	clasica	クラシック	clasică	N	ADJ;DEF;FEM;SG
クラシック	classic	クラシック	classic	N	PROPN
車線	lane	車線	lană	N	PROPN
キャスター	caster	キャスター	caster	PROPN	
キャスター	ricin	キャスター	ricin	PROPN	N;INDF;MASC;SG
キャスター	castor	キャスター	castor	PROPN	N;INDF;MASC;SG
スカイ	cer	スカイ	cere	N	V;IND;SG;3;PRS;FIN
ドリーム	visează	ドリーム	visa	N	V;IND;3;PRS;FIN
ドリーム	viseaza	ドリーム	visează	N	V;IND;SG;3;IPFV;FIN
ソニー	sony	ソニー	sony	PROPN	N;INDF;MASC;SG
ソニー	sonny	ソニー	sonny	PROPN	N;INDF;MASC;SG
古典	clasici	古典	clasic	N	ADJ;INDF;MASC;PL
古典	clasice	古典	clasic	N	ADJ;INDF;FEM;PL
古典	clasică	古典	clasic	N	ADJ;INDF;FEM;SG
古典	clasic	古典	clasic	N	ADV
古典	clasica	古典	clasică	N	ADJ;DEF;FEM;SG
古典	clasică	古典	clasic	N	ADJ;INDF;FEM;SG
古典	clasic	古典	clasic	N	ADV
古典	clasica	古典	clasică	N	ADJ;DEF;FEM;SG
古典	classic	古典	classic	N	PROPN
大人	adultă	大人	adult	N	ADJ;INDF;FEM;SG
大人	adulti	大人	adult	N	
移住	emigrare	移住	emigrare	V	N;INDF;FEM;SG
支部	branch	支部	branch	N	PROPN
どこ	unde	どこ	unde	PRO	ADV
山下	yamashita	山下	yamashita	PROPN	PROPN
挿入	inserarea	挿入	inserare	V	N;DEF;FEM;SG
快速	rapidă	快速	rapid	N	ADJ;INDF;FEM;SG
譲渡	transfer	譲渡	transfer	V	N;INDF;MASC;SG
譲渡	transferul	譲渡	transfer	V	N;DEF;MASC;SG
ピン	fixează	ピン	fixa	N	V;IND;3;PRS;FIN
上田	ueda	上田	ueda	PROPN	
両親	parinti	両親	parinti	N	
セイ	spune	セイ	spune	PROPN	V;IND;SG;3;PRS;FIN
小川	ogawa	小川	ogawa	PROPN	
小川	brook	小川	brook	PROPN	PROPN
経過	progresul	経過	progres	V	N;DEF;MASC;SG
経過	progres	経過	progres	V	N;INDF;MASC;SG
経過	progresele	経過	progres	V	N;DEF;FEM;PL
経過	progress	経過	progress	V	N;INDF;MASC;SG
経過	progrese	経過	progres	V	N;INDF;FEM;PL
後藤	goto	後藤	goto	PROPN	N;INDF;MASC;SG
疑問	întrebare	疑問	întrebare	ADJ	N;INDF;FEM;SG
疑問	întrebarea	疑問	întrebare	ADJ	N;DEF;FEM;SG
疑問	intrebare	疑問	intrebare	ADJ	N;INDF;FEM;SG
ゲート	poartă	ゲート	purta	N	V;IND;3;PRS;FIN
恋人	iubitori	恋人	iubitor	N	ADJ;INDF;MASC;PL
恋人	iubiți	恋人	iubi	N	V;IND;PL;2;IPFV;FIN
ノース	north	ノース	north	PROPN	PROPN
ノース	nordul	ノース	nord	PROPN	N;DEF;MASC;SG
ノース	nord	ノース	nord	PROPN	N;INDF;MASC;SG
ロング	lung	ロング	lung	N	ADJ;INDF;MASC;SG
ロング	lungă	ロング	lung	N	ADJ;INDF;FEM;SG
ロング	long	ロング	long	N	
ナショナル	națională	ナショナル	național	PROPN	ADJ;INDF;FEM;SG
ナショナル	national	ナショナル	national	PROPN	ADJ;INDF;MASC;SG
ナショナル	naţional	ナショナル	naţional	PROPN	ADJ;INDF;MASC;SG
ナショナル	nationala	ナショナル	national	PROPN	N;DEF;FEM;SG
ナショナル	național	ナショナル	național	PROPN	ADJ;INDF;MASC;SG
それら	aceia	それら	acela	PRO	DET;MASC;PL;3
高田	takada	高田	takadă	PROPN	
別名	alias	別名	alias	N	PROPN
日立	hitachi	日立	hitachi	PROPN	N;INDF;MASC;SG
石井	ishii	石井	ish	PROPN	
水曜	miercuri	水曜	miercuri	N	
育成	cultivarea	育成	cultivare	V	N;DEF;FEM;SG
テキサス	texas	テキサス	texas	PROPN	PROPN
テキサス	texasul	テキサス	texas	PROPN	N;DEF;MASC;SG
中川	nakagawa	中川	nakagawa	PROPN	PROPN
消費	consumul	消費	consum	V	N;DEF;MASC;SG
消費	consum	消費	consum	V	N;INDF;MASC;SG
消費	consumului	消費	consum	V	N;DEF;MASC;SG
不可能	imposibil	不可能	imposibil	ADJ	ADV
川村	kawamura	川村	kawamura	PROPN	N;DEF;FEM;SG
抵抗	rezistență	抵抗	rezistență	V	N;INDF;FEM;SG
抵抗	rezistența	抵抗	rezistență	V	N;DEF;FEM;SG
抵抗	rezistenta	抵抗	rezistentă	V	N;DEF;FEM;SG
リチャード	richard	リチャード	richard	PROPN	PROPN
日産	datsun	日産	datsun	PROPN	
日産	nissan	日産	nissan	PROPN	N;INDF;MASC;SG
カット	taie	カット	tăia	N	V;IND;3;PRS;FIN
カット	tăiat	カット	tăia	N	ADJ;INDF;MASC;SG
離脱	retragere	離脱	retragere	V	N;INDF;FEM;SG
離脱	retragerea	離脱	retragere	V	N;DEF;FEM;SG
離脱	sevraj	離脱	sevraj	V	N;INDF;MASC;SG
メタル	metalic	メタル	metalic	N	ADJ;INDF;MASC;SG
プラス	plus	プラス	plus	N	ADV
岡崎	okazaki	岡崎	okaza	PROPN	
相互	reciproc	相互	reciproc	N	ADV
相互	reciprocă	相互	reciproc	N	ADJ;INDF;FEM;SG
相互	reciproce	相互	reciproc	N	ADJ;INDF;FEM;PL
新田	nitta	新田	nitta	PROPN	
白い	albi	白い	alb	ADJ	
リック	rick	リック	rick	PROPN	PROPN
ジム	jim	ジム	jim	N	PROPN
オンライン	online	オンライン	online	N	ADJ
脱退	retragere	脱退	retragere	V	N;INDF;FEM;SG
脱退	retragerea	脱退	retragere	V	N;DEF;FEM;SG
脱退	sevraj	脱退	sevraj	V	N;INDF;MASC;SG
三浦	miura	三浦	miură	PROPN	ADJ;DEF;FEM;SG
記号	semneaza	記号	semneaza	N	V;IND;SG;3;IPFV;FIN
記号	semnează	記号	semna	N	V;IND;3;PRS;FIN
アク	aku	アク	aku	PROPN	N;INDF;MASC;SG
変換	transformarea	変換	transformare	V	N;DEF;FEM;SG
変換	transformare	変換	transformare	V	N;INDF;FEM;SG
変換	conversie	変換	conversie	V	N;INDF;FEM;SG
変換	convertit	変換	converti	V	ADJ;INDF;MASC;SG
変換	transformări	変換	transformare	V	N;INDF;FEM;PL
変換	conversie	変換	conversie	V	N;INDF;FEM;SG
変換	conversia	変換	conversie	V	N;DEF;FEM;SG
オーバー	peste	オーバー	peste		ADP;ACC
オーバー	over	オーバー	over		N;INDF;MASC;SG
オーバー	palton	オーバー	palton		N;INDF;MASC;SG
襲撃	atacată	襲撃	ataca	V	ADJ;INDF;FEM;SG
襲撃	atacat	襲撃	ataca	V	ADJ;INDF;MASC;SG
資産	active	資産	activ	N	ADJ;INDF;FEM;PL
マリ	mari	マリ	mare	PROPN	ADJ;INDF;PL
マリ	mali	マリ	mali	PROPN	PROPN
ジン	jin	ジン	jin	PROPN	PROPN
ジン	gin	ジン	gin	PROPN	N;INDF;MASC;SG
小田	oda	小田	oda	PROPN	
ダブル	dubla	ダブル	dublu	N	ADJ;DEF;FEM;SG
ダブル	dublă	ダブル	dublu	N	ADJ;INDF;FEM;SG
ダブル	dublu	ダブル	dublu	N	ADJ;INDF;MASC;SG
入力	intrare	入力	intrare	V	N;INDF;FEM;SG
入力	intrări	入力	intrare	V	N;INDF;FEM;PL
公表	anuntul	公表	anunt	V	N;DEF;MASC;SG
公表	anunt	公表	anunt	V	N;INDF;MASC;SG
公表	anunț	公表	anunț	V	N;INDF;MASC;SG
公表	anunțul	公表	anunț	V	N;DEF;MASC;SG
公表	publicare	公表	publicare	V	N;INDF;FEM;SG
公表	publicarea	公表	publicare	V	N;DEF;FEM;SG
大島	ōshima	大島	hshima	PROPN	
大島	oshima	大島	oshima	PROPN	N;DEF;FEM;SG
任意	voluntare	任意	voluntar	N	ADJ;INDF;FEM;PL
任意	voluntară	任意	voluntar	N	ADJ;INDF;FEM;SG
任意	voluntar	任意	voluntar	N	ADJ;INDF;MASC;SG
任意	arbitrar	任意	arbitrar	N	ADV
黄金	aurit	黄金	auri	N	ADJ;INDF;MASC;SG
黄金	auriu	黄金	auriu	N	ADJ;INDF;MASC;SG
平安	heian	平安	heian	PROPN	N;INDF;MASC;SG
短い	scurt	短い	scurt	ADJ	ADV
短い	short	短い	short	ADJ	N;INDF;MASC;SG
ハム	hamm	ハム	hamm	PROPN	PROPN
ハム	ham	ハム	ham	PROPN	N;INDF;MASC;SG
発達	dezvoltarea	発達	dezvoltare	V	N;DEF;FEM;SG
発達	elaborare	発達	elaborare	V	N;INDF;FEM;SG
発達	dezvoltare	発達	dezvoltare	V	N;INDF;FEM;SG
神経	tupeu	神経	tupeu	N	
議長	vorbitor	議長	vorbitor	N	ADJ;INDF;MASC;SG
スポンサー	sponsorizate	スポンサー	sponsoriza	N	ADJ;INDF;FEM;PL
スポンサー	sponsorizat	スポンサー	sponsoriza	N	ADJ;INDF;MASC;SG
スポンサー	sponsorizată	スポンサー	sponsoriza	N	ADJ;INDF;FEM;SG
ドイツ語	german	ドイツ語	german	N	ADJ;INDF;MASC;SG
メトロ	metrou	メトロ	metrou	PROPN	N;INDF;MASC;SG
メトロ	metro	メトロ	metro	PROPN	N;INDF;MASC;SG
メトロ	metroul	メトロ	metrou	PROPN	N;DEF;MASC;SG
有限	finite	有限	finit	N	ADJ;INDF;FEM;PL
有限	finit	有限	finit	N	ADJ;INDF;MASC;SG
ピーター	petru	ピーター	petru	PROPN	
ピーター	peter	ピーター	peter	PROPN	PROPN
福山	fukuyama	福山	fukuyamă	PROPN	PROPN
再	reconstrui	再	reconstrui	N	V;IND;SG;3;PRS;FIN
再	reconstruiesc	再	reconstrui	N	V;IND;PL;3;PRS;FIN
再	reconstitui	再	reconstitui	N	
再	reconstruit	再	reconstrui	N	ADJ;INDF;MASC;SG
コマ	koma	コマ	koma	N	
ブラウン	căprui	ブラウン	căprui	N	
ブラウン	brown	ブラウン	brown	N	PROPN
ブラウン	braun	ブラウン	braun	N	PROPN
ブラウン	browne	ブラウン	brownă	N	PROPN
オス	masculi	オス	mascul	N	ADJ;INDF;MASC;PL
オス	masculin	オス	masculin	N	ADJ;INDF;MASC;SG
ニア	nia	ニア	niel	PROPN	PROPN
長谷川	hasegawa	長谷川	hasegawa	PROPN	N;DEF;FEM;SG
織田	oda	織田	oda	PROPN	
ドライブ	conduce	ドライブ	conduce	N	V;IND;SG;3;PRS;FIN
不動産	estate	不動産	esta	N	
イスラエル	israel	イスラエル	israel	PROPN	PROPN
イスラエル	israelului	イスラエル	israel	PROPN	N;DEF;MASC;SG
イスラエル	israelul	イスラエル	israel	PROPN	N;DEF;MASC;SG
クリス	kris	クリス	kris	PROPN	PROPN
暗殺	asasin	暗殺	asasin	V	N;INDF;MASC;SG
暗殺	asasinat	暗殺	asasina	V	ADJ;INDF;MASC;SG
暗殺	asasinare	暗殺	asasinare	V	N;INDF;FEM;SG
暗殺	asasinatul	暗殺	asasinat	V	N;DEF;MASC;SG
暗殺	asasinarea	暗殺	asasinare	V	N;DEF;FEM;SG
暗殺	asasinate	暗殺	asasina	V	N;INDF;FEM;PL
暗殺	asasinat	暗殺	asasina	V	ADJ;INDF;MASC;SG
暗殺	asasinate	暗殺	asasina	V	N;INDF;FEM;PL
チャン	chang	チャン	chang	PROPN	PROPN
チャン	chan	チャン	chan	PROPN	PROPN
近藤	kondo	近藤	kondo	PROPN	
斎藤	saito	斎藤	saito	PROPN	
漢字	kanji	漢字	kanji	N	
武蔵	musashi	武蔵	musashi	PROPN	PROPN
手段	inseamna	手段	inseamna	N	
手段	înseamnă	手段	însemna	N	V;IND;3;PRS;FIN
措置	măsuri	措置	măsură	V	N;INDF;FEM;PL
措置	măsurile	措置	măsură	V	N;DEF;FEM;PL
措置	masuri	措置	mas	V	N;INDF;FEM;PL
クール	fain	クール	fain	N	ADV
クール	misto	クール	misto	N	
三井	mitsui	三井	mitsui	PROPN	PROPN
リオ	rio	リオ	ruo	PROPN	N;INDF;MASC;SG
ラウンド	rotund	ラウンド	rotund	N	ADJ;INDF;MASC;SG
ラウンド	rotunde	ラウンド	rotund	N	ADJ;INDF;FEM;PL
ラウンド	rotundă	ラウンド	rotund	N	ADJ;INDF;FEM;SG
リス	veverita	リス	veverita	PROPN	N;DEF;FEM;SG
リス	rhys	リス	rhys	PROPN	PROPN
ベルギー	belgia	ベルギー	belgie	PROPN	PROPN
ベルギー	belgiană	ベルギー	belgian	PROPN	ADJ;INDF;FEM;SG
ベルギー	belgieni	ベルギー	belgian	PROPN	ADJ;INDF;MASC;PL
ベルギー	belgiene	ベルギー	belgian	PROPN	ADJ;INDF;FEM;PL
ベルギー	belgian	ベルギー	belgian	PROPN	N;INDF;MASC;SG
循環	circulator	循環	circulator	N	ADJ;INDF;MASC;SG
上陸	debarcarea	上陸	debarcare	V	N;DEF;FEM;SG
上陸	aterizarea	上陸	aterizare	V	N;DEF;FEM;SG
上陸	debarcare	上陸	debarcare	V	N;INDF;FEM;SG
上陸	aterizare	上陸	aterizare	V	N;INDF;FEM;SG
西村	nishimura	西村	nishimură	PROPN	N;DEF;FEM;SG
感染	infecție	感染	infecție	V	N;INDF;FEM;SG
地獄	iad	地獄	iad	N	
若い	young	若い	young	ADJ	PROPN
若い	tineri	若い	tânăr	ADJ	N;INDF;MASC;PL
ブルース	blues	ブルース	blues	PROPN	N;INDF;MASC;SG
承認	acceptarea	承認	acceptare	V	N;DEF;FEM;SG
承認	acceptare	承認	acceptare	V	N;INDF;FEM;SG
承認	omologare	承認	omologare	V	N;INDF;FEM;SG
承認	omologarea	承認	omologare	V	N;DEF;FEM;SG
承認	aprobarea	承認	aprobare	V	N;DEF;FEM;SG
承認	aprobare	承認	aprobare	V	N;INDF;FEM;SG
フライ	fly	フライ	fly	N	
フライ	zboara	フライ	zboară	N	V;IND;SG;3;IPFV;FIN
フライ	zboară	フライ	zbura	N	V;IND;3;PRS;FIN
藤田	fujita	藤田	fujită	PROPN	
プレス	apasa	プレス	apasa	N	V;IND;SG;3;IPFV;FIN
プレス	apăsați	プレス	apăsa	N	V;IND;PL;2;IPFV;FIN
プレス	apasă	プレス	apăsa	N	V;IND;3;PRS;FIN
水戸	mito	水戸	mito	PROPN	N;INDF;MASC;SG
阿部	abe	阿部	abi	PROPN	
半分	jumatate	半分	jumata	N	
半分	jumate	半分	juma	N	
指示	instruire	指示	instruire	V	N;INDF;FEM;SG
指示	instrucțiunile	指示	instrucțiune	V	N;DEF;FEM;PL
指示	instrucțiuni	指示	instrucțiune	V	N;INDF;FEM;PL
指示	instructiuni	指示	instructiune	V	N;INDF;FEM;PL
答え	răspuns	答える	răspuns	V	N;INDF;MASC;SG
答え	raspunde	答える	raspunde	V	
浜松	hamamatsu	浜松	hamamatsu	PROPN	N;INDF;MASC;SG
カス	cass	カス	cass	N	
意図	intentii	意図	intent	N	
トランス	trans	トランス	trans	N	
ハード	greu	ハード	greu	N	ADV
ハード	tare	ハード	tare	N	ADV
さいたま	saitama	さいたま	saitamă	PROPN	N;INDF;FEM;SG
教皇	papa	教皇	papă	N	
教皇	pope	教皇	popă	N	
任命	programare	任命	programare	V	N;INDF;FEM;SG
任命	numire	任命	numire	V	N;INDF;FEM;SG
任命	numirea	任命	numire	V	N;DEF;FEM;SG
悪い	rău	悪い	rău	ADJ	ADV
悪い	bad	悪い	bad	ADJ	N;INDF;MASC;SG
悪い	rau	悪い	rau	ADJ	
ヤード	yarzi	ヤード	yard	N	
足利	ashikaga	足利	ashikaga	PROPN	N;DEF;FEM;SG
恐れ	frica	恐れる	frică	V	N;DEF;FEM;SG
恐れ	teama	恐れる	teamă	V	N;DEF;FEM;SG
恐れ	frică	恐れる	frică	V	N;INDF;FEM;SG
恐れ	teamă	恐れる	teamă	V	N;INDF;FEM;SG
自宅	acasa	自宅	acasa	N	
自宅	acasă	自宅	acasă	N	ADV
自宅	home	自宅	homă	N	
出発	plecare	出発	plecare	V	N;INDF;FEM;SG
出発	plecarea	出発	plecare	V	N;DEF;FEM;SG
出発	plecări	出発	plecare	V	N;INDF;FEM;PL
単純	simplu	単純	simplu	ADJ	ADV
インターナショナル	internațional	インターナショナル	internațional	N	ADJ;INDF;MASC;SG
インターナショナル	international	インターナショナル	international	N	ADJ;INDF;MASC;SG
インターナショナル	internaţională	インターナショナル	internahional	N	ADJ;INDF;FEM;SG
インターナショナル	internațională	インターナショナル	internațional	N	ADJ;INDF;FEM;SG
インターナショナル	internaţional	インターナショナル	internaţional	N	ADJ;INDF;MASC;SG
コンテ	conte	コンテ	conte	PROPN	N;INDF;MASC;SG
進む	inainte	進む	inainte	V	
進む	înainte	進む	înainte	V	ADV
タル	tal	タル	tal	PROPN	
パック	puck	パック	puck	N	
パック	împachetează	パック	împacheta	N	V;IND;3;PRS;FIN
脱出	evadarea	脱出	evadare	V	N;DEF;FEM;SG
脱出	evadare	脱出	evadare	V	N;INDF;FEM;SG
ターミナル	terminal	ターミナル	terminal	PROPN	N;INDF;MASC;SG
ターミナル	terminalul	ターミナル	terminal	PROPN	N;DEF;MASC;SG
ターミナル	terminale	ターミナル	terminal	PROPN	ADJ;INDF;FEM;PL
サウス	sud	サウス	sud	PROPN	N;INDF;MASC;SG
サウス	south	サウス	south	PROPN	N;INDF;MASC;SG
サウス	sudul	サウス	sud	PROPN	N;DEF;MASC;SG
ウェスト	west	ウェスト	west	PROPN	PROPN
ウェスト	vest	ウェスト	vest	PROPN	N;INDF;MASC;SG
ウェスト	occident	ウェスト	occident	PROPN	N;INDF;MASC;SG
ウェスト	vestul	ウェスト	vest	PROPN	N;DEF;MASC;SG
輸入	importul	輸入	import	V	N;DEF;MASC;SG
輸入	import	輸入	import	V	N;INDF;MASC;SG
輸入	importul	輸入	import	V	N;DEF;MASC;SG
輸入	importurile	輸入	import	V	N;DEF;FEM;PL
輸入	importuri	輸入	import	V	N;INDF;FEM;PL
混乱	mizerie	混乱	mizerie	V	N;INDF;FEM;SG
混乱	confuzia	混乱	confuzie	V	N;DEF;FEM;SG
混乱	confuzie	混乱	confuzie	V	N;INDF;FEM;SG
混乱	confuzii	混乱	confuz	V	N;INDF;FEM;PL
混乱	derutat	混乱	deruta	V	ADJ;INDF;MASC;SG
混乱	confuzi	混乱	confuz	V	
混乱	confuz	混乱	confuz	V	ADJ;INDF;MASC;SG
混乱	confuză	混乱	confuz	V	ADJ;INDF;FEM;SG
ファースト	primii	ファースト	prim	N	NUM;DEF;MASC;PL
ファースト	prima	ファースト	prim	N	NUM;DEF;FEM;SG
ファースト	primul	ファースト	prim	N	NUM;DEF;MASC;SG
タワー	tower	タワー	tower	N	PROPN
ジョー	joe	ジョー	joe	PROPN	PROPN
福田	fukuda	福田	fukuda	PROPN	
函館	hakodate	函館	hakoda	PROPN	N;INDF;FEM;PL
スコットランド	scoţia	スコットランド	scoţia	PROPN	N;DEF;FEM;SG
スコットランド	scotia	スコットランド	scotie	PROPN	N;DEF;FEM;SG
スコットランド	scoția	スコットランド	scoție	PROPN	N;DEF;FEM;SG
フィリピン	filipine	フィリピン	filipine	PROPN	N;INDF;FEM;SG
フィリピン	philippine	フィリピン	philippine	PROPN	PROPN
両方	amândoi	両方	amândoi		NUM;MASC;PL
両方	ambele	両方	ambii		NUM;FEM;PL
両方	amândouă	両方	amândoi		NUM;FEM;PL
マリー	marie	マリー	marie	PROPN	N;INDF;FEM;SG
北条	hōjō	北条	hōjō	PROPN	
北条	hojo	北条	hojo	PROPN	PROPN
仮面	kamen	仮面	kamen	N	PROPN
相談	consultări	相談	consultare	V	N;INDF;FEM;PL
相談	consultare	相談	consultare	V	N;INDF;FEM;SG
相談	consultările	相談	consultare	V	N;DEF;FEM;PL
相談	consultărilor	相談	consultare	V	N;DEF;FEM;PL
相談	consultarea	相談	consultare	V	N;DEF;FEM;SG
相談	consultare	相談	consultare	V	N;INDF;FEM;SG
ウルトラ	ultra	ウルトラ	ultra	PROPN	
モンゴル	mongol	モンゴル	mongol	PROPN	N;INDF;MASC;SG
モンゴル	mongolia	モンゴル	mongolie	PROPN	N;DEF;FEM;SG
辞任	demisionat	辞任	demisiona	V	ADJ;INDF;MASC;SG
辞任	demisia	辞任	demisie	V	N;DEF;FEM;SG
辞任	demisie	辞任	demisie	V	N;INDF;FEM;SG
ウッド	wood	ウッド	wood	N	PROPN
離婚	divorț	離婚	divorț	V	N;INDF;MASC;SG
離婚	divorțat	離婚	divorțat	V	ADJ;INDF;MASC;SG
離婚	divortat	離婚	divorta	V	ADJ;INDF;MASC;SG
スミス	smith	スミス	smith	PROPN	PROPN
デンマーク	danemarca	デンマーク	danemarca	PROPN	PROPN
ペン	pen	ペン	pen	N	
豊田	toyoda	豊田	toyoda	PROPN	
豊田	toyota	豊田	toyotă	PROPN	N;DEF;FEM;SG
走る	rularea	走る	rulare	V	N;DEF;FEM;SG
走る	fugi	走る	fugi	V	
最低	minimum	最低	minimum	N	
最低	minime	最低	minim	N	ADJ;INDF;FEM;PL
最低	minimă	最低	minim	N	ADJ;INDF;FEM;SG
最低	nasol	最低	nasol	N	ADV
ラス	russ	ラス	russ	PROPN	PROPN
ラス	ras	ラス	rade	PROPN	
ラス	las	ラス	lăsa	PROPN	V;IND;SG;1;PRS;FIN
取扱	manipulare	取扱	manipulare	V	N;INDF;FEM;SG
取扱	manipularea	取扱	manipulare	V	N;DEF;FEM;SG
マックス	max	マックス	max	PROPN	N;INDF;MASC;SG
マックス	maxim	マックス	maxim	PROPN	ADJ;INDF;MASC;SG
退職	pensionare	退職	pensionară	V	N;INDF;FEM;PL
退職	pensionarea	退職	pensionare	V	N;DEF;FEM;SG
退職	pensionat	退職	pensiona	V	ADJ;INDF;MASC;SG
退職	pensionar	退職	pensionar	V	N;INDF;MASC;SG
退職	retras	退職	retrage	V	ADJ;INDF;MASC;SG
署名	semnare	署名	semnare	V	N;INDF;FEM;SG
署名	semnarea	署名	semnare	V	N;DEF;FEM;SG
署名	semn	署名	semn	V	N;INDF;MASC;SG
署名	semnul	署名	semn	V	N;DEF;MASC;SG
署名	semnătură	署名	semnătură	V	N;INDF;FEM;SG
署名	semnatura	署名	semnatură	V	N;DEF;FEM;SG
署名	semnătura	署名	semnătură	V	N;DEF;FEM;SG
ホールディングス	exploatații	ホールディングス	exploatație	PROPN	N;INDF;FEM;PL
北西	northwest	北西	northwest	N	PROPN
小野	ono	小野	ono	PROPN	PROPN
黒い	black	黒い	black	ADJ	N;INDF;MASC;SG
印刷	imprimare	印刷	imprimare	V	N;INDF;FEM;SG
印刷	amprentă	印刷	amprentă	V	N;INDF;FEM;SG
印刷	tipărire	印刷	tipărire	V	N;INDF;FEM;SG
印刷	imprimare	印刷	imprimare	V	N;INDF;FEM;SG
印刷	imprimarea	印刷	imprimare	V	N;DEF;FEM;SG
印刷	tipărire	印刷	tipărire	V	N;INDF;FEM;SG
発音	pronuntat	発音	pronuntat	N	ADJ;INDF;MASC;SG
発音	pronunțat	発音	pronunțat	N	ADJ;INDF;MASC;SG
発音	pronunță	発音	pronunța	N	V;IND;SG;3;PST;FIN
戻る	înapoi	戻る	înapoi	V	ADV
戻る	inapoi	戻る	inapoi	V	
戻る	back	戻る	back	V	
戻る	spate	戻る	spate	V	N;INDF;MASC;SG
送信	trimiterea	送信	trimitere	V	N;DEF;FEM;SG
和田	wada	和田	wadă	PROPN	PROPN
パートナー	partenere	パートナー	partenere	N	ADJ;INDF;FEM;PL
ポスト	postează	ポスト	posta	PROPN	V;IND;3;PRS;FIN
ポスト	post	ポスト	post	PROPN	N;INDF;MASC;SG
ポスト	postare	ポスト	postare	PROPN	N;INDF;FEM;SG
ポスト	postarea	ポスト	postare	PROPN	N;DEF;FEM;SG
ナイ	nye	ナイ	nye	PROPN	PROPN
保障	garanția	保障	garanție	V	N;DEF;FEM;SG
保障	garanție	保障	garanție	V	N;INDF;FEM;SG
回答	răspunsuri	回答	răspuns	V	N;INDF;FEM;PL
回答	răspunsurile	回答	răspuns	V	N;DEF;FEM;PL
回答	răspunsuri	回答	răspuns	V	N;INDF;FEM;PL
回答	raspunsuri	回答	raspuns	V	N;INDF;FEM;PL
回答	răspunsurile	回答	răspuns	V	N;DEF;FEM;PL
回答	răspuns	回答	răspuns	V	N;INDF;MASC;SG
回答	raspunde	回答	raspunde	V	
松田	matsuda	松田	matsudă	PROPN	
小さい	micii	小さい	mic	ADJ	N;DEF;MASC;PL
小さい	puțin	小さい	puțin	ADJ	ADV
小さい	tiny	小さい	tiny	ADJ	N
三島	mishima	三島	mishima	PROPN	PROPN
コール	cole	コール	cola	N	PROPN
コール	sună	コール	suna	N	V;IND;SG;3;PST;FIN
コール	suna	コール	suna	N	V;IND;SG;3;IPFV;FIN
ヘル	hel	ヘル	hel	PROPN	N;INDF;MASC;SG
ヘル	iadul	ヘル	iad	PROPN	N;DEF;MASC;SG
ヘル	iad	ヘル	iad	PROPN	
