ίκαρος	icarus	ίκαρος	icarus	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
μεσοποταμία	mezopotamija	μεσοποταμία	mezopotamija	N;ACC;FEM;SG	N;NOM;FEM;SG
νοσοκομεία	bolnišnic	νοσοκομείο	bolnišnica	N;NOM;NEUT;PL	N;GEN;FEM;PL
νοσοκομεία	bolnic	νοσοκομείο	bolnica	N;NOM;NEUT;PL	N;GEN;FEM;PL
επώνυμα	priimke	επώνυμα	priimek	ADV	N;ACC;MASC;PL
παραδοσιακός	tradicionalne	παραδοσιακός	tradicionalen	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;PL
παραδοσιακός	tradicionalno	παραδοσιακός	tradicionalno	ADJ;NOM;MASC;SG	ADV
αποφασιστική	odločilno	αποφασιστικός	odločilen	ADJ;NOM;FEM;SG	ADV
επιλεγμένα	izbrano	επιλεγμένα	izbran	V;PFV;NOM;NEUT;PL;V.PTCP;PASS	ADJ;NOM;NEUT;SG;V.PTCP
επιλεγμένα	izbranih	επιλεγμένα	izbran	V;PFV;NOM;NEUT;PL;V.PTCP;PASS	ADJ;GEN;MASC;PL;V.PTCP
επιλεγμένα	izbrani	επιλεγμένα	izbran	V;PFV;NOM;NEUT;PL;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
επιλεγμένα	izbrane	επιλεγμένα	izbran	V;PFV;NOM;NEUT;PL;V.PTCP;PASS	ADJ;NOM;FEM;PL;V.PTCP
επιλεγμένα	izbrana	επιλεγμένα	izbran	V;PFV;NOM;NEUT;PL;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
επιλεγμένα	izbran	επιλεγμένα	izbran	V;PFV;NOM;NEUT;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
αγγελική	angelica	αγγελικός	angelica	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
έλξης	vlečne	έλξη	vlečen	N;GEN;FEM;SG	ADJ;NOM;FEM;PL
έλξης	zanimivost	έλξη	zanimivost	N;GEN;FEM;SG	N;NOM;FEM;SG
έλξης	atrakcija	έλξη	atrakcija	N;GEN;FEM;SG	N;NOM;FEM;SG
έλξης	privlačnost	έλξη	privlačnost	N;GEN;FEM;SG	N;NOM;FEM;SG
ψήφισαν	glasovalo	ψηφίζω	glasovati	V;PFV;IND;PL;3;PST;FIN;ACT	V;NEUT;SG;V.PTCP
ψήφισαν	glasoval	ψηφίζω	glasovati	V;PFV;IND;PL;3;PST;FIN;ACT	V;MASC;SG;V.PTCP
τσώρτσιλ	churchill	τσώρτσιλ	churchill		N;NOM;MASC;SG
ομαλή	gladko	ομαλός	gladko	ADJ;NOM;FEM;SG	ADV
εξυπηρέτηση	servisiranje	εξυπηρέτηση	servisiranje	N;ACC;FEM;SG	N;NOM;NEUT;SG
εξυπηρέτηση	storitve	εξυπηρέτηση	storitev	N;ACC;FEM;SG	N;NOM;FEM;PL
εξυπηρέτηση	storitev	εξυπηρέτηση	storitev	N;ACC;FEM;SG	N;NOM;FEM;SG
εξυπηρέτηση	servis	εξυπηρέτηση	servis	N;ACC;FEM;SG	N;NOM;MASC;SG
τζέρι	gerry	τζέρι	gerry	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
τζέρι	jerry	τζέρι	jerry	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
ρούζβελτ	roosevelt	ρούζβελτ	roosevelt	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
κανόνια	topove	κανόνι	top	N;NOM;NEUT;PL	N;ACC;MASC;PL
κανόνια	topov	κανόνι	top	N;NOM;NEUT;PL	N;GEN;MASC;PL
κανόνια	top	κανόνι	top	N;NOM;NEUT;PL	N;NOM;MASC;SG
κανόνια	topa	κανόνι	top	N;NOM;NEUT;PL	N;NOM;MASC;SG
γάμους	porok	γάμος	porok	N;NOM;MASC;PL	N;NOM;MASC;SG
μελετήσει	raziskano	μελετώ	raziskan	V;PFV;NFIN;ACT	ADJ;NOM;NEUT;SG;V.PTCP
μελετήσει	študiral	μελετώ	študirati	V;PFV;NFIN;ACT	V;IPFV;MASC;SG;V.PTCP
παρασκευάζεται	proizvedeno	παρασκευάζω	proizveden	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
παρασκευάζεται	proizveden	παρασκευάζω	proizveden	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
παρασκευάζεται	izdelano	παρασκευάζω	izdelan	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
παρασκευάζεται	izdelan	παρασκευάζω	izdelan	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
παρασκευάζεται	izdelane	παρασκευάζω	izdelan	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADJ;NOM;FEM;PL;V.PTCP
γλυκά	candy	γλυκά	candy	N;NOM;NEUT;PL	N;NOM;MASC;SG
γλυκά	sladkih	γλυκά	sladek	N;NOM;NEUT;PL	ADJ;GEN;MASC;PL
γλυκά	sladko	γλυκά	sladko	N;NOM;NEUT;PL	ADV
γλυκά	sladki	γλυκά	sladek	N;NOM;NEUT;PL	ADJ;NOM;DEF;MASC;SG
γλυκά	sladka	γλυκά	sladka	N;NOM;NEUT;PL	ADJ;NOM;FEM;SG
αδριατική	jadranu	αδριατικός	jadran	ADJ;NOM;FEM;SG	N;DAT;MASC;SG
ολόκληρα	cele	ολόκληρα	cel	ADV	ADJ;NOM;FEM;PL
ολόκληρα	cel	ολόκληρα	cel	ADV	ADJ;NOM;INDF;MASC;SG
ολόκληρα	cela	ολόκληρα	cel	ADV	ADJ;NOM;FEM;SG
ολόκληρα	celotno	ολόκληρα	celoten	ADV	ADJ;NOM;NEUT;SG
ταφή	pokop	ταφής	pokop	N;ACC;FEM;SG	N;NOM;MASC;SG
μονπελιέ	montpellier	μονπελιά	montpellier	PROPN;NOM;NEUT;SG	N;NOM;MASC;SG
σεραφείμ	serafim	σεραφείμ	seraf	PROPN;NOM;MASC;SG	V;PFV;IND;SG;1;PRS;FIN
εκπομπών	emisije	εκπομπή	emisija	N;GEN;FEM;PL	N;NOM;FEM;PL
εκπομπών	emisije	εκπομπή	emisija	N;GEN;FEM;PL	N;NOM;FEM;PL
εκπομπών	emisija	εκπομπή	emisija	N;GEN;FEM;PL	N;NOM;FEM;SG
φλοιό	lubja	φλοιός	lubja	N;NOM;NEUT;SG	N;NOM;NEUT;PL
μακάμπι	maccabi	μακάμπι	maccab		N;NOM;MASC;SG
ιντερτότο	intertoto	ιντερτότος	intertota		N;NOM;MASC;SG
ανώνυμη	anonimno	ανώνυμη	anonimen	ADJ;NOM;FEM;SG	ADV
ανώνυμη	anonimni	ανώνυμη	anonimen	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
ομιλητές	zvočnike	ομιλητής	zvočnik	N;NOM;MASC;PL	N;ACC;MASC;PL
εισοδήματος	dohodek	εισόδημα	dohodek	N;GEN;NEUT;SG	N;NOM;MASC;SG
εισοδήματος	dohodki	εισόδημα	dohodek	N;GEN;NEUT;SG	N;NOM;MASC;PL
εισοδήματος	prihodki	εισόδημα	prihodek	N;GEN;NEUT;SG	N;NOM;MASC;PL
εισοδήματος	prihodek	εισόδημα	prihodek	N;GEN;NEUT;SG	N;NOM;MASC;SG
μεγαλώνει	rastoče	μεγαλώνω	rastoč	V;IPFV;IND;SG;3;PRS;FIN;ACT	
μεγαλώνει	gojenje	μεγαλώνω	gojenje	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;NOM;NEUT;SG
μεγαλώνει	zraste	μεγαλώνω	zrasti	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
κόλπους	vagine	κόλπος	vagin	N;ACC;MASC;PL	N;NOM;FEM;PL
κόλπους	odprtin	κόλπος	odprtina	N;ACC;MASC;PL	N;GEN;FEM;PL
δανιήλ	danijel	δανιήλ	danijel	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
δανιήλ	daniela	δανιήλ	daniel	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
δανιήλ	daniel	δανιήλ	daniel	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
συνδρομή	pomoč	συνδρομή	pomoč	N;ACC;FEM;SG	N;NOM;FEM;SG
συνδρομή	vpis	συνδρομή	vpis	N;ACC;FEM;SG	N;NOM;MASC;SG
καππαδοκίας	kapadokija	καππαδοκία	kapadokija	N;GEN;FEM;SG	N;NOM;FEM;SG
ετιέν	etienne	ετιέν	etienna		N;NOM;MASC;SG
παραδόθηκαν	oddana	παραδίδω	oddan	V;PFV;IND;PL;3;PST;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
παραδόθηκαν	dostavil	παραδίδω	dostaviti	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;MASC;SG;V.PTCP
παραδόθηκαν	dostavljeno	παραδίδω	dostavljen	V;PFV;IND;PL;3;PST;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
παραδόθηκαν	predal	παραδίδω	predati	V;PFV;IND;PL;3;PST;FIN;PASS	N;NOM;MASC;SG
παραδόθηκαν	predala	παραδίδω	predati	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;FEM;SG;V.PTCP
παραδόθηκαν	predana	παραδίδω	predan	V;PFV;IND;PL;3;PST;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
πεδιάδες	ravnicah	πεδιάδα	ravnica	N;NOM;FEM;PL	N;ESS;FEM;PL
κορμό	trup	κορμός	trup	N;ACC;MASC;SG	N;NOM;MASC;SG
κορμό	trupa	κορμός	trup	N;ACC;MASC;SG	N;NOM;MASC;SG
ακυρώθηκε	preklicano	ακυρώνω	preklicano	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
ακυρώθηκε	odpovedan	ακυρώνω	odpovedan	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
ακυρώθηκε	preklicana	ακυρώνω	preklican	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
ακυρώθηκε	preklican	ακυρώνω	preklican	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
ακυρώθηκε	odpovedana	ακυρώνω	odpovedan	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
ακυρώθηκε	preklicana	ακυρώνω	preklican	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
ακυρώθηκε	odpovedan	ακυρώνω	odpovedan	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
ακυρώθηκε	odpovedana	ακυρώνω	odpovedan	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;FEM;SG;V.PTCP
ακυρώθηκε	preklican	ακυρώνω	preklican	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
δραματικά	dramatična	δραματικά	dramatičen	ADV	ADJ;NOM;FEM;SG
δραματικά	dramatičen	δραματικά	dramatičen	ADV	ADJ;NOM;INDF;MASC;SG
δραματικά	dramatične	δραματικά	dramatičen	ADV	ADJ;NOM;FEM;PL
ναυτικά	navtičnih	ναυτικός	navtičen	ADV	ADJ;GEN;MASC;PL
τροία	troy	τροίος	troy	PROPN;ACC;FEM;SG	PROPN;NOM;MASC;SG
τροία	trojo	τροίος	troj	PROPN;ACC;FEM;SG	N;ACC;NEUT;SG
αμμωνία	amoniaka	αμμωνία	amoniaka	N;NOM;FEM;SG	N;GEN;MASC;SG
διευκολύνει	olajša	διευκολύνω	olajšati	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
διευκολύνει	olajša	διευκολύνω	olajšati	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
καθολικών	katoliki	καθολικός	katolika	ADJ;GEN;FEM;PL	N;NOM;MASC;PL
αρετή	kreposti	αρετός	krepost	N;NOM;FEM;SG	N;NOM;FEM;PL
ηφαίστεια	vulkani	ηφαίστεια	vulkan	N;NOM;NEUT;PL	ADJ;NOM;MASC;PL;V.PTCP
σουτ	ustreljen	σουτ	ustreljen		ADJ;NOM;INDF;MASC;SG;V.PTCP
σουτ	ustreljena	σουτ	ustreljen		ADJ;NOM;FEM;SG;V.PTCP
σουτ	strel	σουτ	strel		N;NOM;MASC;SG
αντικαθιστά	nadomesti	αντικάθιστώ	nadomesti	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
εντυπώσεις	utrinkov	εντύπωση	utrinek	N;NOM;FEM;PL	N;GEN;MASC;PL
συγκεντρώθηκαν	zbrala	συγκεντρώνω	zbrati	V;PFV;IND;PL;3;PST;FIN;PASS	V;PFV;FEM;SG;V.PTCP
συγκεντρώθηκαν	zbrane	συγκεντρώνω	zbran	V;PFV;IND;PL;3;PST;FIN;PASS	ADJ;NOM;FEM;PL;V.PTCP
συγκεντρώθηκαν	zbrani	συγκεντρώνω	zbran	V;PFV;IND;PL;3;PST;FIN;PASS	ADJ;NOM;MASC;PL;V.PTCP
συγκεντρώθηκαν	zbrano	συγκεντρώνω	zbran	V;PFV;IND;PL;3;PST;FIN;PASS	ADJ;NOM;NEUT;SG;V.PTCP
αιχμαλώτους	ujetniki	αιχμάλωτος	ujetnik	ADJ;ACC;MASC;PL	N;NOM;MASC;PL
θεμελιώδεις	temeljno	θεμελίωδη	temeljen	N;NOM;FEM;PL	ADJ;NOM;NEUT;SG
θεμελιώδεις	temeljna	θεμελίωδη	temeljen	N;NOM;FEM;PL	ADJ;NOM;FEM;SG
κλικ	klikni	κλικ	kliken	PRO;ACC;MASC;PL;2	V;PFV;IND;SG;3;PRS;FIN
κλικ	klik	κλικ	klik	PRO;ACC;MASC;PL;2	N;NOM;MASC;SG
κλικ	kliknite	κλικ	klikniti	PRO;ACC;MASC;PL;2	V;PFV;IMP;PL;2;FIN
κλικ	klikov	κλικ	klik	PRO;ACC;MASC;PL;2	N;GEN;MASC;PL
κλικ	klikne	κλικ	klikna	PRO;ACC;MASC;PL;2	V;PFV;IND;SG;3;PRS;FIN
θρύλο	legend	θρύλος	legenda	N;ACC;MASC;SG	N;NOM;FEM;SG
θρύλο	legenda	θρύλος	legenda	N;ACC;MASC;SG	N;NOM;FEM;SG
προτροπή	zkp	προτροπή	zkp	N;ACC;FEM;SG	PROPN;NOM;MASC;SG
επιτυχής	uspešno	επιτυχής	uspešno	ADJ;NOM;FEM;SG	ADV
επιτυχής	uspešni	επιτυχής	uspešen	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
επιτυχής	uspehov	επιτυχής	uspeh	ADJ;NOM;FEM;SG	N;GEN;MASC;PL
επιτυχής	uspeh	επιτυχής	uspeh	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
επιτυχής	uspešnost	επιτυχής	uspešnost	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
δεκαέξι	sixteen	δεκαέξι	sixteen	NUM;NOM;MASC;PL	N;NOM;MASC;SG
φρεντ	fred	φρεντ	fred		PROPN;NOM;MASC;SG
μπραντ	brad	μπραντ	brad		N;NOM;MASC;SG
έλεν	ellen	έλεν	ellen		PROPN;NOM;FEM;SG
έλεν	helena	έλεν	helen		N;NOM;FEM;SG
έλεν	helen	έλεν	helen		PROPN;NOM;FEM;SG
κομητείες	okrožjih	κομητεία	okrožje	N;NOM;FEM;PL	N;ESS;NEUT;PL
κομητείες	okrožja	κομητεία	okrožje	N;NOM;FEM;PL	N;NOM;NEUT;SG
χαμ	hamm	χαμ	hama		
χαμ	šunka	χαμ	šunka		N;NOM;FEM;SG
χαμ	ham	χαμ	hama		N;NOM;MASC;SG
χαμ	šunke	χαμ	šunka		N;NOM;FEM;PL
εκκεντρότητα	ekscentričnost	εκκεντρότητα	ekscentričnost	N;ACC;FEM;SG	N;NOM;FEM;SG
διάσωσης	reševalna	διάσωση	reševalen	N;GEN;FEM;SG	ADJ;NOM;FEM;SG
διάσωσης	reševanje	διάσωση	reševanje	N;GEN;FEM;SG	N;NOM;NEUT;SG
σιγκαπούρη	singapur	σιγκαπούρης	singapur	PROPN;NOM;FEM;SG	N;NOM;MASC;SG
δασκάλους	učiteljev	δάσκαλος	učitelj	N;ACC;MASC;PL	N;GEN;MASC;PL
δασκάλους	učitelji	δάσκαλος	učitelj	N;ACC;MASC;PL	N;NOM;MASC;PL
δασκάλους	učiteljice	δάσκαλος	učiteljica	N;ACC;MASC;PL	N;NOM;FEM;PL
δασκάλους	profesorji	δάσκαλος	profesor	N;ACC;MASC;PL	N;NOM;MASC;PL
λάρνακα	larnaca	λάρνακα	larnac	PROPN;NOM;FEM;SG	N;NOM;FEM;SG
κολοράντο	koloradu	κολοράντος	kolorad	PROPN;NOM;FEM;SG	N;DAT;MASC;SG
κολοράντο	kolorado	κολοράντος	kolorada	PROPN;NOM;FEM;SG	N;NOM;FEM;SG
κολοράντο	colorado	κολοράντος	colorada	PROPN;NOM;FEM;SG	N;NOM;FEM;SG
λαχανικά	zelenjava	λαχανικά	zelenjava	ADV	N;NOM;FEM;SG
λαχανικά	vrtnine	λαχανικά	vrtnina	ADV	N;NOM;FEM;PL
ευτυχία	srečo	ευτυχία	sreča	N;NOM;FEM;SG	N;ACC;FEM;SG
ευτυχία	sreče	ευτυχία	sreča	N;NOM;FEM;SG	N;GEN;FEM;SG
αντιμετώπισης	soočanje	αντιμετώπιση	soočanje	N;GEN;FEM;SG	N;NOM;NEUT;SG
συνδεδεμένο	povezani	συνδεδεμένος	povezan	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL;V.PTCP
συνδεδεμένο	povezani	συνδεδεμένος	povezan	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL;V.PTCP
κρεβάτι	posteljo	κρεβάτι	postelja	N;NOM;NEUT;SG	N;ACC;FEM;SG
τομπάγκο	tobago	τομπάγκο	tobaga		N;ACC;FEM;SG
ξύλινα	lesen	ξυλένα	lesen	ADJ;NOM;NEUT;PL	ADJ;NOM;INDF;MASC;SG
ξύλινα	leseno	ξυλένα	lesen	ADJ;NOM;NEUT;PL	ADJ;NOM;NEUT;SG
ξύλινα	lesena	ξυλένα	lesen	ADJ;NOM;NEUT;PL	ADJ;NOM;FEM;SG
βικτόρια	viktorija	βικτόριο	viktorij	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
βικτόρια	victoria	βικτόριο	victoria	ADJ;NOM;FEM;SG	N;NOM;FEM;SG
υεμένης	jemen	Υεμένη	jemen	PROPN;GEN;FEM;SG	N;NOM;NEUT;SG
υεμένης	jemnu	Υεμένη	jemen	PROPN;GEN;FEM;SG	PROPN;DAT;MASC;SG
βέλος	puščico	βέλος	puščica	N;NOM;NEUT;SG	N;ACC;FEM;SG
μαγεία	čarobno	μαγείο	čarobno	N;ACC;FEM;SG	ADJ;NOM;NEUT;SG
μαγεία	čarovnija	μαγείο	čarovnija	N;ACC;FEM;SG	N;NOM;FEM;SG
μαγεία	magic	μαγείο	magica	N;ACC;FEM;SG	N;NOM;MASC;SG
μαγεία	magično	μαγείο	magičen	N;ACC;FEM;SG	ADJ;NOM;NEUT;SG
μαγεία	čarovništvo	μαγείο	čarovništvo	N;ACC;FEM;SG	N;NOM;NEUT;SG
μαγεία	čarovništva	μαγείο	čarovništvo	N;ACC;FEM;SG	N;GEN;NEUT;SG
αστυνομικός	policaj	αστυνομικός	policaj	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
αστυνομικός	policaj	αστυνομικός	policaj	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
αστυνομικός	policist	αστυνομικός	policist	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
σίδνεϊ	sydney	σίδνεϊ	sydney	PROPN;NOM;FEM;SG	ADJ;NOM;NEUT;SG
επιχειρησιακή	operativno	επιχειρησιακός	operativen	ADJ;NOM;FEM;SG	ADV
επιχειρησιακή	operativnih	επιχειρησιακός	operativen	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;PL
ικανή	sposobni	ικανός	sposoben	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL
ικανή	sposobne	ικανός	sposoben	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;PL
έβανς	evans	έβανς	evans		PROPN;NOM;MASC;SG
μήνας	meseca	μήνας	mesec	N;NOM;MASC;SG	N;ACC;MASC;SG
στάθμη	nivo	στάθμη	nivo	N;ACC;FEM;SG	N;NOM;MASC;SG
στάθμη	stopnja	στάθμη	stopnja	N;ACC;FEM;SG	N;NOM;FEM;SG
στάθμη	raven	στάθμη	raven	N;ACC;FEM;SG	N;NOM;FEM;SG
στέλλα	stella	στέλλα	stello	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
στέλλα	neža	στέλλα	než	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
δικηγόροι	odvetnike	δικηγόρος	odvetnik	N;NOM;MASC;PL	N;ACC;MASC;PL
κατάλοιπα	ostanek	κατάλοιπος	ostanek	N;NOM;NEUT;PL	N;NOM;MASC;SG
κατάλοιπα	ostanek	κατάλοιπος	ostanek	N;NOM;NEUT;PL	N;NOM;MASC;SG
σπουδαστές	študente	σπουδαστής	študent	N;NOM;MASC;PL	N;ACC;MASC;PL
παύση	premor	παύση	premor	N;ACC;FEM;SG	N;NOM;MASC;SG
παύση	pavza	παύση	pavza	N;ACC;FEM;SG	N;NOM;MASC;SG
παύση	premor	παύση	premor	N;ACC;FEM;SG	N;NOM;MASC;SG
λετονία	latvije	λετονία	latvija	PROPN;ACC;FEM;SG	N;NOM;FEM;PL
λετονία	latvijo	λετονία	latev	PROPN;ACC;FEM;SG	N;ACC;FEM;SG
λετονία	latvija	λετονία	latvija	PROPN;ACC;FEM;SG	N;NOM;FEM;SG
αργίες	praznike	αργία	praznik	N;NOM;FEM;PL	N;ACC;MASC;PL
νταβίντ	david	νταβίντ	david		N;NOM;MASC;SG
περιστάσεις	okoliščin	περίσταση	okoliščina	N;NOM;FEM;PL	N;GEN;FEM;PL
γραφική	graf	γραφικός	graf	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
κάρολ	carol	κάρολ	carol		PROPN;NOM;MASC;SG
κάρολ	carroll	κάρολ	carroll		PROPN;NOM;MASC;SG
χωρισμένη	ločena	χωρίζω	ločen	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;NOM;FEM;SG;V.PTCP
χωρισμένη	ločen	χωρίζω	ločen	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG;V.PTCP
χωρισμένη	ločeni	χωρίζω	ločen	V;PFV;NOM;FEM;SG;V.PTCP;PASS	ADJ;NOM;MASC;PL;V.PTCP
διαφορετικοί	drugačna	διαφορετικός	drugačen	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;SG
διαφορετικοί	drugačen	διαφορετικός	drugačen	ADJ;NOM;MASC;PL	ADJ;NOM;INDF;MASC;SG
διαφορετικοί	drugačno	διαφορετικός	drugačen	ADJ;NOM;MASC;PL	ADJ;NOM;NEUT;SG
χένρυ	gašper	χένρυ	gašper	PROPN;NOM;MASC;SG	N;NOM;MASC;SG
χένρυ	henry	χένρυ	henry	PROPN;NOM;MASC;SG	PROPN;NOM;MASC;SG
συμβολική	simbolično	συμβολικός	simbolično	ADJ;NOM;FEM;SG	ADV
κλειστά	zaprto	κλειστώ	zaprt	ADV	ADJ;NOM;NEUT;SG;V.PTCP
κλειστά	zaprt	κλειστώ	zaprt	ADV	ADJ;NOM;INDF;MASC;SG;V.PTCP
κλειστά	zaprte	κλειστώ	zaprt	ADV	ADJ;NOM;FEM;PL;V.PTCP
κλειστά	zaprti	κλειστώ	zaprt	ADV	ADJ;NOM;MASC;PL;V.PTCP
κλειστά	zaprta	κλειστώ	zaprt	ADV	ADJ;NOM;FEM;SG;V.PTCP
ρύζι	rice	ρύζι	rica	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG
ρύζι	riža	ρύζι	riža	N;NOM;NEUT;SG	N;GEN;MASC;SG
σελίμ	selim	σελίμ	seliti		V;IPFV;IND;SG;1;PRS;FIN
χαβάη	havaji	χαβά	havaja	PROPN;NOM;FEM;SG	N;NOM;MASC;PL
αποζημίωση	nadomestilo	αποζημίωση	nadomestiti	N;ACC;FEM;SG	N;NOM;NEUT;SG
αποζημίωση	odškodnina	αποζημίωση	odškodnina	N;ACC;FEM;SG	N;NOM;FEM;SG
αποζημίωση	odškodnine	αποζημίωση	odškodnina	N;ACC;FEM;SG	N;NOM;FEM;PL
αποζημίωση	nadomestila	αποζημίωση	nadomestilo	N;ACC;FEM;SG	V;PFV;FEM;SG;V.PTCP
πρόσφατο	nedavne	πρόσφατος	nedaven	N;NOM;NEUT;SG	ADJ;NOM;FEM;PL
πρόσφατο	nedavno	πρόσφατος	nedavno	N;NOM;NEUT;SG	ADV
πρόσφατο	nedavna	πρόσφατος	nedaven	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
πρίγκηπας	princa	πρίγκηπας	princ	N;NOM;MASC;SG	N;ACC;MASC;SG
πρίγκηπας	prince	πρίγκηπας	prince	N;NOM;MASC;SG	
κωμικός	komik	κωμικός	komik	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
κωμικός	strip	κωμικός	strip	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
κωμικός	komik	κωμικός	komik	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
κρατήρα	krater	κρατήρα	krater	N;ACC;MASC;SG	N;NOM;MASC;SG
καλησπέρα	večer	καλησπέρα	večer	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;MASC;SG
καλησπέρα	vecer	καλησπέρα	vecer	V;IPFV;IND;SG;1;PRS;FIN;ACT	N;NOM;MASC;SG
καλησπέρα	zvečer	καλησπέρα	zvečer	V;IPFV;IND;SG;1;PRS;FIN;ACT	ADV
καλησπέρα	večerni	καλησπέρα	večeren	V;IPFV;IND;SG;1;PRS;FIN;ACT	ADJ;NOM;MASC;SG
μάη	maj	μάη	maj	ADP	
μάη	maja	μάη	maj	ADP	N;GEN;MASC;SG
χάγη	haagu	χάγη	hagg	PROPN;ACC;FEM;SG	N;DAT;MASC;SG
υποδομές	infrastrukturo	υποδομή	infrastruktura	N;NOM;FEM;PL	N;ACC;FEM;SG
υποδομές	infrastruktura	υποδομή	infrastruktura	N;NOM;FEM;PL	N;NOM;FEM;SG
υποδομές	infrastruktura	υποδομή	infrastruktura	N;NOM;FEM;PL	N;NOM;FEM;SG
καθοριστικό	odločilno	καθοριστικός	odločilen	ADJ;NOM;NEUT;SG	ADV
ρέιντζερς	rangerji	ρέιντζερς	ranger		N;NOM;MASC;PL
σκι	smuči	σκι	smuč		N;NOM;FEM;PL
σκι	smučarski	σκι	smučarski		ADJ;NOM;MASC;SG
σκι	smučarskih	σκι	smučarski		ADJ;GEN;MASC;PL
σκι	ski	σκι	ski		N;NOM;MASC;SG
σκι	smučanje	σκι	smučanje		N;NOM;NEUT;SG
εβδομαδιαία	tedensko	εβδομαδιαίος	tedensko	ADJ;NOM;FEM;SG	ADV
καθορίζουν	opredeli	καθορίζω	opredeliti	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;PFV;IND;SG;3;PRS;FIN
