של	shel	של	shel	PART;GEN	N;INDF;MASC;SG
אוכלוסיית	populație	אוכלוסייה	populație	N;PSSD;FEM;SG	N;INDF;FEM;SG
אוכלוסיית	populația	אוכלוסייה	populație	N;PSSD;FEM;SG	N;DEF;FEM;SG
בכורה	premiere	בכורה	premiere	N;FEM;SG	N;INDF;FEM;PL
כתיבה	scriind	כתיבה	scrie	N;FEM;SG	V;V.MSDR
כתיבה	scriu	כתיבה	scrie	N;FEM;SG	V;IND;PL;3;PRS;FIN
ישראליות	israelieni	ישראלי	israelian	N;FEM;PL	ADJ;INDF;MASC;PL
ישראליות	israeliene	ישראלי	israelian	N;FEM;PL	ADJ;INDF;FEM;PL
ישראליות	israelian	ישראלי	israelian	N;FEM;PL	ADJ;INDF;MASC;SG
ישראליות	israeliană	ישראלי	israelian	N;FEM;PL	ADJ;INDF;FEM;SG
זמנית	temporare	זמנית	temporare	ADV	ADJ;INDF;FEM;PL
זמנית	temporara	זמנית	temporar	ADV	N;DEF;FEM;SG
זמנית	temporară	זמנית	temporar	ADV	ADJ;INDF;FEM;SG
חוקר	investighez	חוקר	investighez	N;MASC;SG	V;IND;SG;1;PRS;FIN
מחלות	boală	מחלה	boală	N;FEM;PL	N;INDF;FEM;SG
מחלות	boala	מחלה	boală	N;FEM;PL	N;DEF;FEM;SG
גבעת	givat	גבעה	giva	PROPN	ADJ;INDF;MASC;SG
גבעת	colina	גבעה	colină	PROPN	N;DEF;FEM;SG
גבעת	dealul	גבעה	deal	PROPN	N;DEF;MASC;SG
גבעת	hill	גבעה	hill	PROPN	PROPN
גבעת	deal	גבעה	deal	PROPN	N;INDF;MASC;SG
ירוק	verzi	ירוק	verde	ADJ;MASC;SG	ADJ;INDF;PL
ירוק	verde	ירוק	verde	ADJ;MASC;SG	
ירוק	green	ירוק	green	ADJ;MASC;SG	N;INDF;MASC;SG
בראון	căprui	בראון	căprui	PROPN	
בראון	brown	בראון	brown	PROPN	PROPN
בראון	maro	בראון	maro	PROPN	N;INDF;MASC;SG
בראון	braun	בראון	braun	PROPN	PROPN
האוקיינוס	oceanul	האוקיינוס	ocean	PROPN	N;DEF;MASC;SG
האוקיינוס	ocean	האוקיינוס	ocean	PROPN	N;INDF;MASC;SG
הופיעו	apărut	הופיע	apărea	V;PL;3;PST;ACT	V;MASC;SG;V.PTCP
ציבורי	publice	ציבורי	public	ADJ;MASC;SG	ADJ;INDF;FEM;PL
ציבורי	publică	ציבורי	publica	ADJ;MASC;SG	V;IND;SG;3;PST;FIN
קפטן	căpitan	קפטן	căpitan	PROPN	N;INDF;MASC;SG
הניצחון	victorie	הניצחון	victorie	PROPN	N;INDF;FEM;SG
תרגם	traduce	תרגם	traduce	PROPN	V;IND;SG;3;PRS;FIN
הופעה	performanțe	הופעה	performanță	N;FEM;SG	N;INDF;FEM;PL
הציג	introdusă	הציג	introduce	V;MASC;SG;3;PST;ACT	ADJ;INDF;FEM;SG
הציג	introduse	הציג	introduce	V;MASC;SG;3;PST;ACT	V;IND;PL;3;PST;FIN
הציג	introdus	הציג	introduce	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
קולומביה	columbia	קולומביה	columbie	PROPN	PROPN
קולומביה	columbia	קולומביה	columbie	PROPN	PROPN
להחליף	comutator	החליף	comutator	V;NFIN;ACT	N;INDF;MASC;SG
להחליף	comutare	החליף	comutare	V;NFIN;ACT	N;INDF;FEM;SG
לאומית	națională	לאומי	național	ADV	ADJ;INDF;FEM;SG
לאומית	national	לאומי	national	ADV	ADJ;INDF;MASC;SG
לאומית	naţional	לאומי	naţional	ADV	ADJ;INDF;MASC;SG
לאומית	nationala	לאומי	national	ADV	N;DEF;FEM;SG
לאומית	național	לאומי	național	ADV	ADJ;INDF;MASC;SG
יתום	orfane	יתום	orfan		N;INDF;FEM;PL
יתום	orfan	יתום	orfan		N;INDF;MASC;SG
יתום	orfană	יתום	orfan		N;INDF;FEM;SG
יתום	orfan	יתום	orfan		N;INDF;MASC;SG
רע	rău	רע	rău	N;MASC;SG	ADV
רע	rau	רע	rau	N;MASC;SG	
רע	rea	רע	rău	N;MASC;SG	ADJ;INDF;FEM;SG
החורף	iarnă	החורף	iarnă	ADV	N;INDF;FEM;SG
החורף	iarna	החורף	iarnă	ADV	N;DEF;FEM;SG
ביצע	efectuat	ביצע	efectua	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
ביצע	comis	ביצע	comite	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
ביצע	comise	ביצע	comite	V;MASC;SG;3;PST;ACT	V;IND;PL;3;PST;FIN
מקומית	local	מקומית	local	ADV	ADJ;INDF;MASC;SG
מקומית	locale	מקומית	local	ADV	ADJ;INDF;FEM;PL
מקומית	localnic	מקומית	localnic	ADV	N;INDF;MASC;SG
מקומית	local	מקומית	local	ADV	ADJ;INDF;MASC;SG
מקומית	locală	מקומית	local	ADV	ADJ;INDF;FEM;SG
העלה	încărcate	העלה	încărca	V;MASC;SG;3;PST;ACT	ADJ;INDF;FEM;PL
העלה	încărcat	העלה	încărca	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
העלה	frunza	העלה	frunză	V;MASC;SG;3;PST;ACT	N;DEF;FEM;SG
העלה	frunză	העלה	frunză	V;MASC;SG;3;PST;ACT	N;INDF;FEM;SG
העלה	încărcare	העלה	încărcare	V;MASC;SG;3;PST;ACT	N;INDF;FEM;SG
העלה	încarcă	העלה	încărca	V;MASC;SG;3;PST;ACT	V;IND;3;PRS;FIN
הציוני	sionist	הציון	sionist	PROPN	N;INDF;MASC;SG
הזיכרון	memorie	הזיכרון	memorie	PROPN	N;INDF;FEM;SG
הזיכרון	memoria	הזיכרון	memorie	PROPN	N;DEF;FEM;SG
הזיכרון	amintirea	הזיכרון	amintire	PROPN	N;DEF;FEM;SG
הזיכרון	amintire	הזיכרון	amintire	PROPN	N;INDF;FEM;SG
בריאות	sănătos	בריאות	sănătos	N;FEM;SG	ADJ;INDF;MASC;SG
בריאות	sănătoasă	בריאות	sănătos	N;FEM;SG	ADJ;INDF;FEM;SG
בריאות	sanatos	בריאות	sanatos	N;FEM;SG	ADJ;INDF;MASC;SG
בריאות	sănătoase	בריאות	sănătos	N;FEM;SG	ADJ;INDF;FEM;PL
בקלות	ușor	בקלה	ușor		ADV
בקלות	usor	בקלה	usor		ADV
כינוי	alias	כינוי	alias	N;MASC;SG	PROPN
דיין	dane	דיין	dane	PROPN	
דיין	dayan	דיין	dayan	PROPN	PROPN
השמיני	viii	השמין	viu	PROPN	N;DEF;FEM;SG
בשיר	bashir	בשיר	bashir		N;INDF;MASC;SG
פנה	întoarce	פנה	întoarce	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PRS;FIN
לוס	los	לוס	los	PROPN	PROPN
לוס	luce	לוס	luce	PROPN	
נובמבר	november	נובמבר	november	PROPN	N;INDF;MASC;SG
נובמבר	noiembrie	נובמבר	noiembrie	PROPN	N;INDF;MASC;SG
אליזבת	elizabeth	אליזבת	elizabeth	PROPN	PROPN
אליזבת	elisabeta	אליזבת	elisabetă	PROPN	N;DEF;FEM;SG
אליזבת	elisabeth	אליזבת	elisabeth	PROPN	PROPN
אליזבת	elisabeta	אליזבת	elisabetă	PROPN	N;DEF;FEM;SG
באה	venind	בא	veni	N;FEM;SG	V;V.MSDR
באה	vin	בא	veni	N;FEM;SG	V;IND;PL;3;PRS;FIN
שורה	line	שורה	line	N;FEM;SG	
דתי	religioasa	דתי	religios	N;MASC;SG	ADJ;DEF;FEM;SG
דתי	religioase	דתי	religios	N;MASC;SG	ADJ;INDF;FEM;PL
דתי	religioasă	דתי	religios	N;MASC;SG	ADJ;INDF;FEM;SG
דתי	religios	דתי	religios	N;MASC;SG	ADJ;INDF;MASC;SG
בכיר	senior	בכיר	senior	ADJ;MASC;SG	N;INDF;MASC;SG
בכיר	seniori	בכיר	senior	ADJ;MASC;SG	N;INDF;MASC;PL
בכיר	seniorul	בכיר	senior	ADJ;MASC;SG	N;DEF;MASC;SG
מדויק	precise	מדויק	precis	ADJ;MASC;SG	ADJ;INDF;FEM;PL
מדויק	precis	מדויק	precis	ADJ;MASC;SG	ADV
מדויק	precise	מדויק	precis	ADJ;MASC;SG	ADJ;INDF;FEM;PL
מדויק	exacte	מדויק	exact	ADJ;MASC;SG	ADJ;INDF;FEM;PL
מדויק	exact	מדויק	exact	ADJ;MASC;SG	ADV
תיבות	cutiile	תיבה	cută		N;DEF;FEM;PL
תיבות	cutii	תיבה	cutie		N;INDF;FEM;PL
תיבות	lăzi	תיבה	lăzi		N;INDF;FEM;PL
ורשה	varșovia	ורשה	varșovie	PROPN	PROPN
ורשה	varşovia	ורשה	varcovie	PROPN	N;DEF;FEM;SG
מינית	sexual	מיני	sexual	N;FEM;SG	ADJ;INDF;MASC;SG
אמיתי	reale	אמיתי	real	ADJ;MASC;SG	ADJ;INDF;FEM;PL
מאפיינים	caracteristici	אפיין	caracteristică	V;MASC;PL;V.PTCP;ACT	N;INDF;FEM;PL
מאפיינים	caracteristicile	אפיין	caracteristică	V;MASC;PL;V.PTCP;ACT	N;DEF;FEM;PL
מאפיינים	atribute	אפיין	atribut	V;MASC;PL;V.PTCP;ACT	N;INDF;FEM;PL
מאפיינים	caracteristici	אפיין	caracteristică	V;MASC;PL;V.PTCP;ACT	N;INDF;FEM;PL
מאפיינים	trăsături	אפיין	trăsătură	V;MASC;PL;V.PTCP;ACT	N;INDF;FEM;PL
מאפיינים	proprietăți	אפיין	proprietate	V;MASC;PL;V.PTCP;ACT	N;INDF;FEM;PL
מאפיינים	proprietati	אפיין	proprietati	V;MASC;PL;V.PTCP;ACT	N;INDF;FEM;PL
עדות	mărturii	עדות	mărturie	N;FEM;SG	N;INDF;FEM;PL
הגן	gene	הגן	geană		N;INDF;FEM;PL
הגן	genă	הגן	genă		N;INDF;FEM;SG
הגן	gena	הגן	genă		N;DEF;FEM;SG
הגן	grădină	הגן	grădină		N;INDF;FEM;SG
הגן	grădina	הגן	grădină		N;DEF;FEM;SG
הגן	gradina	הגן	gradină		N;DEF;FEM;SG
אחרונות	ultimele	אחרון	ultim	N;FEM;PL	NUM;DEF;FEM;PL
אחרונות	ultima	אחרון	ultim	N;FEM;PL	NUM;DEF;FEM;SG
אחרונות	ultimul	אחרון	ultim	N;FEM;PL	NUM;DEF;MASC;SG
אחרונות	last	אחרון	last	N;FEM;PL	N;INDF;MASC;SG
אחרונות	recente	אחרון	recent	N;FEM;PL	ADJ;INDF;FEM;PL
אחרונות	recent	אחרון	recent	N;FEM;PL	ADV
אחרונות	recenta	אחרון	recent	N;FEM;PL	ADJ;DEF;FEM;SG
אחרונות	recentă	אחרון	recent	N;FEM;PL	ADJ;INDF;FEM;SG
המבצע	operație	המבצע	operație	PROPN	N;INDF;FEM;SG
המבצע	operațiune	המבצע	operațiune	PROPN	N;INDF;FEM;SG
המבצע	operațiunea	המבצע	operațiune	PROPN	N;DEF;FEM;SG
המבצע	operaţiunea	המבצע	operagiune	PROPN	N;DEF;FEM;SG
טיסה	zburând	טיסה	zbura	N;FEM;SG	V;V.MSDR
מטען	mărfuri	מטען	marfă	N;MASC;SG	N;INDF;FEM;PL
מטען	bagajele	מטען	bagaj	N;MASC;SG	N;DEF;FEM;PL
מטען	bagaje	מטען	bagaj	N;MASC;SG	N;INDF;FEM;PL
לוין	levin	לוין	levin	PROPN	PROPN
לוין	lewin	לוין	lewin	PROPN	PROPN
לוין	levine	לוין	leveni	PROPN	PROPN
בקיבוץ	kibbutz	בקיבוץ	kibbutz		N;INDF;MASC;SG
משמאל	stâng	משמאל	stâng	PROPN	N;INDF;MASC;SG
משמאל	stânga	משמאל	stângă	PROPN	N;DEF;FEM;SG
משמאל	stanga	משמאל	stanga	PROPN	N;DEF;FEM;SG
משמאל	stînga	משמאל	stângă	PROPN	N;DEF;FEM;SG
בתנאי	furnizat	בתנאי	furniza		ADJ;INDF;MASC;SG
בתנאי	furnizată	בתנאי	furniza		ADJ;INDF;FEM;SG
בתנאי	furnizate	בתנאי	furniza		ADJ;INDF;FEM;PL
הגליל	galileea	הגליל	galilee	PROPN	N;DEF;FEM;SG
הגליל	cilindru	הגליל	cilindru	PROPN	N;INDF;MASC;SG
הגליל	butelie	הגליל	butelie	PROPN	N;INDF;FEM;SG
מג	meg	מג	meg		N;INDF;MASC;SG
מג	mag	מג	mag		N;INDF;MASC;SG
רבין	rabin	רבין	rabin	PROPN	N;INDF;MASC;SG
השתמש	utilizează	השתמש	utiliza	V;MASC;SG;3;PST	V;IND;3;PRS;FIN
השתמש	utilizarea	השתמש	utilizare	V;MASC;SG;3;PST	N;DEF;FEM;SG
השתמש	folosește	השתמש	folosi	V;MASC;SG;3;PST	V;IND;SG;3;PRS;FIN
השתמש	utilizare	השתמש	utilizare	V;MASC;SG;3;PST	N;INDF;FEM;SG
פרופיל	profile	פרופיל	profă	N;MASC;SG	N;INDF;FEM;PL
פרופיל	profiluri	פרופיל	profil	N;MASC;SG	N;INDF;FEM;PL
פרופיל	profilurile	פרופיל	profil	N;MASC;SG	N;DEF;FEM;PL
נע	mutarea	נע	mutare		N;DEF;FEM;SG
אחרון	ultimele	אחרון	ultim	ADJ;MASC;SG	NUM;DEF;FEM;PL
אחרון	ultima	אחרון	ultim	ADJ;MASC;SG	NUM;DEF;FEM;SG
אחרון	ultimul	אחרון	ultim	ADJ;MASC;SG	NUM;DEF;MASC;SG
אחרון	last	אחרון	last	ADJ;MASC;SG	N;INDF;MASC;SG
ניסו	încercat	ניסה	încerca	V;PL;3;PST;ACT	V;MASC;SG;V.PTCP
לחיות	live	None	livă	V;NFIN	
המשטר	regimul	המשטר	regim	PROPN	N;DEF;MASC;SG
המשטר	regim	המשטר	regim	PROPN	N;INDF;MASC;SG
נוסד	fondată	נוסד	fondat	V;MASC;SG;3;PST;MID	ADJ;INDF;FEM;SG
נוסד	fondat	נוסד	fonda	V;MASC;SG;3;PST;MID	ADJ;INDF;MASC;SG
אזורי	regional	אזור	regional	N;MASC;PL	ADJ;INDF;MASC;SG
אזורי	regională	אזור	regional	N;MASC;PL	ADJ;INDF;FEM;SG
אזורי	regionale	אזור	regional	N;MASC;PL	ADJ;INDF;FEM;PL
יונייטד	unită	יונייטד	unit	PROPN	ADJ;INDF;FEM;SG
יונייטד	united	יונייטד	united	PROPN	N;INDF;MASC;SG
יונייטד	unite	יונייטד	unit	PROPN	ADJ;INDF;FEM;PL
יונייטד	unit	יונייטד	unit	PROPN	ADJ;INDF;MASC;SG
בואו	vino	בא	vino		V;IND;SG;2;PRS;FIN
התקבל	primite	התקבל	primit	V;MASC;SG;3;PST	ADJ;INDF;FEM;PL
התקבל	primită	התקבל	primi	V;MASC;SG;3;PST	ADJ;INDF;FEM;SG
התקבל	acceptat	התקבל	acceptat	V;MASC;SG;3;PST	ADJ;INDF;MASC;SG
התקבל	acceptate	התקבל	accepta	V;MASC;SG;3;PST	ADJ;INDF;FEM;PL
התקבל	acceptata	התקבל	acceptată	V;MASC;SG;3;PST	ADJ;DEF;FEM;SG
התקבל	acceptată	התקבל	accepta	V;MASC;SG;3;PST	ADJ;INDF;FEM;SG
ירדן	jordan	ירדן	jordan	PROPN	PROPN
ירדן	iordania	ירדן	iordanie	PROPN	PROPN
בולט	bolt	בולט	bolt	ADJ;MASC;SG	N;INDF;MASC;SG
ההחלטה	decizia	ההחלטה	decizie	PROPN	N;DEF;FEM;SG
ההחלטה	decizie	ההחלטה	decizie	PROPN	N;INDF;FEM;SG
אגם	pond	אגם	pond	PROPN	N;INDF;MASC;SG
אגם	balta	אגם	baltă	PROPN	N;DEF;FEM;SG
אגם	iazul	אגם	iaz	PROPN	N;DEF;MASC;SG
אגם	iaz	אגם	iaz	PROPN	N;INDF;MASC;SG
אגם	lacul	אגם	lac	PROPN	N;DEF;MASC;SG
אגם	lake	אגם	lakă	PROPN	PROPN
אגם	lac	אגם	lac	PROPN	N;INDF;MASC;SG
הבין	inteles	הבין	inteles	ADV	N;INDF;MASC;SG
הבין	înțeles	הבין	înțeles	ADV	ADJ;INDF;MASC;SG
הבין	realizat	הבין	realiza	ADV	ADJ;INDF;MASC;SG
גלובוס	glob	גלובוס	glob	PROPN	N;INDF;MASC;SG
גלובוס	globe	גלובוס	globă	PROPN	N;INDF;MASC;SG
גלובוס	globul	גלובוס	glob	PROPN	N;DEF;MASC;SG
הוענק	acordate	הוענק	acordat	V;MASC;SG;3;PST;PASS	ADJ;INDF;FEM;PL
הוענק	acordată	הוענק	acordat	V;MASC;SG;3;PST;PASS	ADJ;INDF;FEM;SG
הוענק	acordat	הוענק	acordat	V;MASC;SG;3;PST;PASS	ADJ;INDF;MASC;SG
הוענק	premiat	הוענק	premia	V;MASC;SG;3;PST;PASS	ADJ;INDF;MASC;SG
הוענק	acordat	הוענק	acordat	V;MASC;SG;3;PST;PASS	ADJ;INDF;MASC;SG
מתי	cand	מתי	cand	ADV	
מתי	când	מתי	când	ADV	ADV
הקיץ	summer	הקיץ	summer	PROPN	
הקיץ	vara	הקיץ	vară	PROPN	N;DEF;FEM;SG
הקיץ	vară	הקיץ	vară	PROPN	N;INDF;FEM;SG
הקומוניסטית	comunist	הקומוניסטי	comunist	N	ADJ;INDF;MASC;SG
הקומוניסטית	comunistă	הקומוניסטי	comunist	N	ADJ;INDF;FEM;SG
הקומוניסטית	comuniste	הקומוניסטי	comunist	N	ADJ;INDF;FEM;PL
פרץ	peretz	פרץ	peretz	V;MASC;SG;3;PST;ACT	N;INDF;MASC;SG
פרץ	tocat	פרץ	tocat	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
פרץ	spart	פרץ	spart	V;MASC;SG;3;PST;ACT	ADJ;INDF;MASC;SG
מקווה	speranta	קיווה	sperant	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
מקווה	sper	קיווה	spera	V;MASC;SG;V.PTCP;ACT	V;IND;SG;1;PRS;FIN
מקווה	speranța	קיווה	speranță	V;MASC;SG;V.PTCP;ACT	N;DEF;FEM;SG
מקווה	speranță	קיווה	speranță	V;MASC;SG;V.PTCP;ACT	N;INDF;FEM;SG
משותפת	partajate	משותף	partaja	ADJ;FEM;SG	ADJ;INDF;FEM;PL
משותפת	distribuite	משותף	distribuit	ADJ;FEM;SG	ADJ;INDF;FEM;PL
המצרי	egipteană	המצרי	egiptean	PROPN	ADJ;INDF;FEM;SG
המצרי	egiptean	המצרי	egiptean	PROPN	ADJ;INDF;MASC;SG
המצרי	egiptene	המצרי	egipten	PROPN	ADJ;INDF;FEM;PL
דיסני	disney	דיסני	disney	PROPN	N;INDF;MASC;SG
ראובן	reuven	ראובן	reuven	PROPN	PROPN
ראובן	reuben	ראובן	reuben	PROPN	PROPN
ראובן	ruben	ראובן	ruben	PROPN	N;INDF;MASC;SG
ראובן	ruben	ראובן	ruben	PROPN	N;INDF;MASC;SG
אלוהים	doamne	אלוהים	domn	N;MASC;SG	
אלוהים	dumnezeu	אלוהים	dumnezeu	N;MASC;SG	PROPN
השופט	judge	השופט	judge	PROPN	N;INDF;MASC;SG
השופט	judecator	השופט	judecator	PROPN	N;INDF;MASC;SG
השופט	judecă	השופט	judecă	PROPN	V;IND;SG;3;PST;FIN
השופט	judecătoare	השופט	judecător	PROPN	ADJ;INDF;FEM
השופט	judecător	השופט	judecător	PROPN	N;INDF;MASC;SG
באייר	bayer	באייר	bayer	PROPN	PROPN
מקומי	local	מקומי	local	PROPN	ADJ;INDF;MASC;SG
מקומי	locale	מקומי	local	PROPN	ADJ;INDF;FEM;PL
מקומי	localnic	מקומי	localnic	PROPN	N;INDF;MASC;SG
מקומי	local	מקומי	local	PROPN	ADJ;INDF;MASC;SG
מקומי	locală	מקומי	local	PROPN	ADJ;INDF;FEM;SG
תופעה	fenomenele	תופעה	fenomen	N;FEM;SG	N;DEF;FEM;PL
תופעה	fenomene	תופעה	fenomen	N;FEM;SG	N;INDF;FEM;PL
מהלך	mută	מהלך	muta	N;MASC;SG	V;IND;SG;3;PST;FIN
מהלך	misca	מהלך	misca	N;MASC;SG	V;IND;SG;3;IPFV;FIN
נפטרה	decedat	נפטר	decedat	V;FEM;SG;3;PST;MID	ADJ;INDF;MASC;SG
נפטרה	decedată	נפטר	deceda	V;FEM;SG;3;PST;MID	ADJ;INDF;FEM;SG
שריון	armuri	שריון	arm	N;MASC;SG	N;INDF;FEM;PL
שריון	armuri	שריון	arm	N;MASC;SG	N;INDF;FEM;PL
הועלה	încărcate	הועלה	încărca	V;MASC;SG;3;PST;PASS	ADJ;INDF;FEM;PL
הועלה	încărcat	הועלה	încărca	V;MASC;SG;3;PST;PASS	ADJ;INDF;MASC;SG
פונקציה	funcțiile	פונקציה	funcție	N;FEM;SG	N;DEF;FEM;PL
פונקציה	funcții	פונקציה	funcție	N;FEM;SG	N;INDF;FEM;PL
השידור	difuzat	השידור	difuza	PROPN	ADJ;INDF;MASC;SG
השידור	transmisie	השידור	transmisie	PROPN	N;INDF;FEM;SG
השידור	transmisiune	השידור	transmisiune	PROPN	N;INDF;FEM;SG
השידור	difuzare	השידור	difuzare	PROPN	N;INDF;FEM;SG
בחיים	viu	בחיים	viu		ADJ;INDF;MASC;SG
מוקדם	early	מוקדם	early	ADV	N;INDF;MASC;SG
להצביע	vot	הצביע	vot	V;NFIN;ACT	N;INDF;MASC;SG
הסובייטי	sovietică	הסובייטי	sovietic	PROPN	ADJ;INDF;FEM;SG
הסובייטי	sovietici	הסובייטי	sovietic	PROPN	ADJ;INDF;MASC;PL
הסובייטי	sovietice	הסובייטי	sovietic	PROPN	ADJ;INDF;FEM;PL
הסובייטי	sovietic	הסובייטי	sovietic	PROPN	ADJ;INDF;MASC;SG
נסע	calatorit	נסע	calatori	N;MASC;SG	V;MASC;SG;V.PTCP
נסע	călătorit	נסע	călători	N;MASC;SG	ADJ;INDF;MASC;SG
משפטים	law	משפט	law	N;MASC;PL	N;INDF;MASC;SG
משפטים	lege	משפט	lege	N;MASC;PL	N;INDF;FEM;SG
משפטים	legea	משפט	lege	N;MASC;PL	N;DEF;FEM;SG
אמן	artistă	אמן	artistă		N;INDF;FEM;SG
אמן	artista	אמן	artista		N;DEF;FEM;SG
אמן	artistul	אמן	artist		N;DEF;MASC;SG
אמן	artist	אמן	artist		N;INDF;MASC;SG
מייסד	fondatorul	ייסד	fondator	PROPN	N;DEF;MASC;SG
מייסד	fondator	ייסד	fondator	PROPN	N;INDF;MASC;SG
שכונת	vecinătate	שכונה	vecinătate	PROPN	N;INDF;FEM;SG
שכונת	cartierul	שכונה	cartier	PROPN	N;DEF;MASC;SG
שכונת	cartier	שכונה	cartier	PROPN	N;INDF;MASC;SG
המשרד	oficiu	המשרד	oficiu	PROPN	N;INDF;MASC;SG
המשרד	biroul	המשרד	birou	PROPN	N;DEF;MASC;SG
המשרד	oficiul	המשרד	oficiu	PROPN	N;DEF;MASC;SG
המשרד	birou	המשרד	birou	PROPN	N;INDF;MASC;SG
רחבה	larg	רחבה	larg	N;FEM;SG	ADV
רחבה	largă	רחבה	larg	N;FEM;SG	ADJ;INDF;FEM;SG
מהדורה	ediţii	מהדורה	edig	N;FEM;SG	N;INDF;FEM;PL
בחלקו	partial	בחלק	partial		ADJ;INDF;MASC;SG
בחלקו	parțial	בחלק	parțial		ADV
המפורסם	celebră	המפורסם	celebră	PROPN	ADJ;INDF;FEM;SG
המפורסם	faimoasă	המפורסם	faimos	PROPN	ADJ;INDF;FEM;SG
המפורסם	faimos	המפורסם	faimos	PROPN	ADJ;INDF;MASC;SG
המפורסם	celebru	המפורסם	celebru	PROPN	ADJ;INDF;MASC;SG
כלב	câine	כלב	câine	PROPN	N;INDF;MASC;SG
כלב	dog	כלב	dogă	PROPN	N;INDF;MASC;SG
כלב	caine	כלב	caină	PROPN	N;INDF;MASC;SG
האויב	inamic	האויב	inamic	PROPN	N;INDF;MASC;SG
האויב	dusman	האויב	dusman	PROPN	N;INDF;MASC;SG
האויב	inamicul	האויב	inamic	PROPN	N;DEF;MASC;SG
מזרחי	mizrahi	מזרחי	mizrahi	PROPN	
מזרחי	orientale	מזרחי	oriental	PROPN	ADJ;INDF;FEM;PL
מזרחי	oriental	מזרחי	oriental	PROPN	ADJ;INDF;MASC;SG
מזרחי	orientală	מזרחי	oriental	PROPN	ADJ;INDF;FEM;SG
רכש	dobândite	רכש	dobândit	PROPN	ADJ;INDF;FEM;PL
רכש	dobândită	רכש	dobândi	PROPN	ADJ;INDF;FEM;SG
רכש	dobândit	רכש	dobândi	PROPN	ADJ;INDF;MASC;SG
רכש	achiziționat	רכש	achiziționa	PROPN	ADJ;INDF;MASC;SG
רכש	cumpărată	רכש	cumpăra	PROPN	ADJ;INDF;FEM;SG
רכש	cumpărat	רכש	cumpărat	PROPN	ADJ;INDF;MASC;SG
רכש	achiziționat	רכש	achiziționa	PROPN	ADJ;INDF;MASC;SG
הבנק	bancă	הבנק	bancă		N;INDF;FEM;SG
הבנק	banca	הבנק	bancă		N;DEF;FEM;SG
הבנק	bank	הבנק	bank		N;INDF;MASC;SG
גוגל	google	גוגל	google	PROPN	
השקט	pacificului	השקט	pacific		N;DEF;MASC;SG
השקט	pacific	השקט	pacific		N;INDF;MASC;SG
השקט	pacificul	השקט	pacific		N;DEF;MASC;SG
קנדי	canadieni	קנדי	canadian	PROPN	ADJ;INDF;MASC;PL
קנדי	canadiană	קנדי	canadian	PROPN	ADJ;INDF;FEM;SG
קנדי	canadiene	קנדי	canadian	PROPN	ADJ;INDF;FEM;PL
קנדי	canadian	קנדי	canadian	PROPN	ADJ;INDF;MASC;SG
קנדי	bomboane	קנדי	bombon	PROPN	N;INDF;FEM;PL
קנדי	candy	קנדי	candy	PROPN	
קנדי	dulciuri	קנדי	dulce	PROPN	N;INDF;FEM;PL
קנדי	kennedy	קנדי	kennedy	PROPN	PROPN
לאו	leo	None	leo		PROPN
רפואה	medical	רפואה	medical	N;FEM;SG	ADJ;INDF;MASC;SG
רפואה	medicală	רפואה	medical	N;FEM;SG	ADJ;INDF;FEM;SG
רפואה	medicale	רפואה	medical	N;FEM;SG	ADJ;INDF;FEM;PL
שהפך	transformat	שהפך	transforma		ADJ;INDF;MASC;SG
לשים	pus	שם	pune	V;NFIN;ACT	ADJ;INDF;MASC;SG
רוסי	rusă	רוסי	rus	N;MASC;SG	ADJ;INDF;FEM;SG
רוסי	rusesc	רוסי	rusesc	N;MASC;SG	ADV
רוסי	rus	רוסי	rus	N;MASC;SG	ADJ;INDF;MASC;SG
רוסי	rossi	רוסי	rossi	N;MASC;SG	PROPN
קריאה	citește	קריאה	citi	N;FEM;SG	V;IND;SG;3;PRS;FIN
קריאה	citeste	קריאה	citesc	N;FEM;SG	V;IND;SG;3;PRS;FIN
קריאה	citesc	קריאה	citi	N;FEM;SG	V;IND;PL;3;PRS;FIN
קריאה	citind	קריאה	citi	N;FEM;SG	V;V.MSDR
וילהלם	wilhelm	וילהלם	wilhelm	PROPN	PROPN
חן	chen	חן	chen		PROPN
חן	găină	חן	găină		N;INDF;FEM;SG
חן	gaina	חן	gaină		N;DEF;FEM;SG
מלכי	sire	מלכי	sire	PROPN	
הטורניר	turneul	הטורניר	turneu	PROPN	N;DEF;MASC;SG
הטורניר	turneu	הטורניר	turneu	PROPN	N;INDF;MASC;SG
הטורניר	turnir	הטורניר	turnir	PROPN	N;INDF;MASC;SG
גז	gaze	גז	gaz	N;MASC;SG	N;INDF;FEM;PL
אסף	culese	אסף	culege	PROPN	V;IND;SG;3;PST;FIN
אסף	colectate	אסף	colecta	PROPN	ADJ;INDF;FEM;PL
אסף	colectat	אסף	colecta	PROPN	ADJ;INDF;MASC;SG
אסף	adunate	אסף	aduna	PROPN	ADJ;INDF;FEM;PL
