το	на	ο	на	DET;NOM;DEF;NEUT;SG	ADP;ACC
έρχεται	іду	έρχομαι	іти	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IPFV;IND;SG;1;PRS;FIN
έρχεται	coming	έρχομαι	coming	V;IPFV;IND;SG;3;PRS;FIN;PASS	
επιστήμες	наука	επιστήμα	наука	N;NOM;FEM;PL	N;INAN;NOM;FEM;SG
επιστήμες	наук	επιστήμα	наука	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
αυλή	дворі	αυλός	двір	N;ACC;FEM;SG	N;INAN;DAT;MASC;SG
αυλή	дворі	αυλός	двір	N;ACC;FEM;SG	N;INAN;DAT;MASC;SG
αυλή	backyard	αυλός	backyard	N;ACC;FEM;SG	
επαγγελματική	фахівець	επαγγελματικός	фахівець	ADJ;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
επαγγελματική	професіонал	επαγγελματικός	професіонал	ADJ;NOM;FEM;SG	N;ANIM;NOM;MASC;SG
επαγγελματική	professional	επαγγελματικός	professional	ADJ;NOM;FEM;SG	
επαγγελματική	професійні	επαγγελματικός	професійний	ADJ;NOM;FEM;SG	ADJ;NOM;PL
γαλλικό	френч	γαλλικός	френч	ADJ;NOM;NEUT;SG	
γαλλικό	французькою	γαλλικός	французький	ADJ;NOM;NEUT;SG	ADJ;INS;FEM;SG
φήμη	репутація	φήμη	репутація	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
φήμη	слави	φήμη	слава	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
φήμη	чутки	φήμη	чутка	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
δημοσίευσε	опубліковано	δημοσιεύω	опубліковано	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;0;FIN
δημοσίευσε	опубліковані	δημοσιεύω	опублікований	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;PL;V.PTCP;PASS
κόλπο	хитрість	κόλπος	хитрість	N;ACC;MASC;SG	N;INAN;NOM;FEM;SG
κόλπο	трюк	κόλπος	трюк	N;ACC;MASC;SG	N;INAN;NOM;MASC;SG
κόλπο	аналізи	κόλπος	аналіз	N;ACC;MASC;SG	N;INAN;NOM;MASC;PL
τύμπανα	барабан	τύμπανο	барабан	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG
τύμπανα	ударні	τύμπανο	ударня	N;NOM;NEUT;PL	ADJ;NOM;PL
ανακάλυψη	знайдіть	ανακάλυψη	знайти	N;ACC;FEM;SG	V;PFV;IMP;PL;2;FIN
ανακάλυψη	відкриття	ανακάλυψη	відкриття	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
ανακάλυψη	знахідка	ανακάλυψη	знахідка	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
διαφορές	відмінностей	διαφορά	відмінність	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
κινήσεις	рухається	κίνηση	рухатися	N;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN
κινήσεις	ходів	κίνηση	хід	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
κινήσεις	рухів	κίνηση	рух	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
πυρήνα	основний	πυρήνας	основний	N;ACC;MASC;SG	ADJ;NOM;MASC;SG
πυρήνα	core	πυρήνας	core	N;ACC;MASC;SG	
πυρήνα	ядро	πυρήνας	ядро	N;ACC;MASC;SG	N;INAN;NOM;NEUT;SG
πυρήνα	ядро	πυρήνας	ядро	N;ACC;MASC;SG	N;INAN;NOM;NEUT;SG
πυρήνα	ядра	πυρήνας	ядра	N;ACC;MASC;SG	N;INAN;NOM;NEUT;SG
ποιος	хто	ποιος	хто	DET;NOM;DEF;MASC;SG	PRO;ANIM;NOM;MASC;SG
ποιος	who	ποιος	who	DET;NOM;DEF;MASC;SG	
νόμπελ	нобелівської	νόμπελ	нобелівський	N;NOM;NEUT;SG	ADJ;GEN;FEM;SG
κανονική	формальні	κανονικός	формальний	ADJ;NOM;FEM;SG	ADJ;NOM;PL
κανονική	нормальні	κανονικός	нормальний	ADJ;NOM;FEM;SG	ADJ;NOM;PL
βραζιλία	бразилії	βραζιλία	бразилія	PROPN;ACC;FEM;SG	PROPN;INAN;GEN;FEM;SG
βραζιλία	бразилія	βραζιλία	бразилія	PROPN;ACC;FEM;SG	N;INAN;NOM;FEM;SG
βραζιλία	бразильська	βραζιλία	бразильський	PROPN;ACC;FEM;SG	ADJ;NOM;FEM;SG
βορρά	північна	βορράς	північний	N;ACC;MASC;SG	ADJ;NOM;FEM;SG
βορρά	норт	βορράς	норт	N;ACC;MASC;SG	PROPN;INAN;NOM;MASC;SG
βορρά	північний	βορράς	північний	N;ACC;MASC;SG	ADJ;NOM;MASC;SG
βορρά	північ	βορράς	північ	N;ACC;MASC;SG	N;INAN;NOM;FEM;SG
δύσκολο	hard	δύσκολος	hard	ADJ;NOM;NEUT;SG	
δύσκολο	тяжко	δύσκολος	тяжко	ADJ;NOM;NEUT;SG	ADV
δύσκολο	важко	δύσκολος	важко	ADJ;NOM;NEUT;SG	ADV
δύσκολο	складно	δύσκολος	складно	ADJ;NOM;NEUT;SG	ADV
προσπαθεί	спроб	προσπαθώ	спроба	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;GEN;FEM;PL
προσπαθεί	спроби	προσπαθώ	спроба	V;IPFV;IND;SG;3;PRS;FIN;ACT	N;INAN;NOM;FEM;PL
αριθμούς	числа	αριθμός	число	N;ACC;MASC;PL	N;INAN;NOM;NEUT;SG
αριθμούς	номери	αριθμός	номер	N;ACC;MASC;PL	N;INAN;NOM;MASC;PL
αριθμούς	цифри	αριθμός	цифра	N;ACC;MASC;PL	N;INAN;NOM;FEM;PL
ιερουσαλήμ	єрусалим	ιερουσαλήμ	єрусалий	PROPN;NOM;FEM;SG	ADJ;NOM;MASC;SG
διαφορετικό	different	διαφορετικός	different	ADJ;NOM;NEUT;SG	
διαφορετικό	інше	διαφορετικός	інший	ADJ;NOM;NEUT;SG	DET;NOM;NEUT;SG
διαφορετικό	різні	διαφορετικός	різний	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
διαφορετικό	різних	διαφορετικός	різний	ADJ;NOM;NEUT;SG	ADJ;ACC;PL
διαφορετικό	відмінні	διαφορετικός	відмінний	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
αλήθεια	насправді	αλήθεια	насправді	N;NOM;FEM;SG	ADV
αλήθεια	справді	αλήθεια	справді	N;NOM;FEM;SG	ADV
αλήθεια	дійсно	αλήθεια	дійсно	N;NOM;FEM;SG	ADV
αλήθεια	невже	αλήθεια	невже	N;NOM;FEM;SG	
δισκογραφία	дискографія	δισκογραφία	дискографія	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
δισκογραφία	руслани	δισκογραφία	руслан	N;ACC;FEM;SG	N;ANIM;NOM;FEM;PL
διαδρομή	маршрут	διαδρομή	маршрут	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
διαδρομή	контур	διαδρομή	контура	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
διαδρομή	шлях	διαδρομή	шлях	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
νερά	вод	νερό	вода	N;NOM;NEUT;PL	N;INAN;GEN;FEM;PL
σουηδία	швеція	σουηδία	швеція	PROPN;ACC;FEM;SG	PROPN;INAN;NOM;FEM;SG
σουηδία	швеції	σουηδία	швеція	PROPN;ACC;FEM;SG	PROPN;INAN;GEN;FEM;SG
λατινική	латинської	λατινικός	латинський	ADJ;NOM;FEM;SG	ADJ;GEN;FEM;SG
λατινική	латинські	λατινικός	латинський	ADJ;NOM;FEM;SG	ADJ;NOM;PL
ολόκληρο	цілу	ολόκληρος	цілий	ADJ;NOM;NEUT;SG	ADJ;ACC;FEM;SG
έκφραση	вираз	έκφραση	вираз	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
υπολογιστή	computer	υπολογιστής	computer	N;ACC;MASC;SG	
γνωστοί	відома	γνωστός	відомий	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;SG
γνωστοί	відоме	γνωστός	відомий	ADJ;NOM;MASC;PL	ADJ;NOM;NEUT;SG
γνωστοί	знайомих	γνωστός	знайомий	ADJ;NOM;MASC;PL	ADJ;ANIM;ACC;PL
προσφορά	заявка	προσφορά	заявка	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
προσφορά	пропозиція	προσφορά	пропозиція	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
προσφορά	пропонуємо	προσφορά	пропонувати	N;ACC;FEM;SG	V;IPFV;IND;PL;1;PRS;FIN
φρούριο	fort	φρούριο	fort	N;NOM;NEUT;SG	
παρατηρήσεις	спостереження	παρατήρηση	спостереження	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
παρατηρήσεις	спостережень	παρατήρηση	спостереження	N;NOM;FEM;PL	N;INAN;GEN;NEUT;PL
παρατηρήσεις	коментарях	παρατήρηση	коментар	N;NOM;FEM;PL	N;INAN;ESS;MASC;PL
παρατηρήσεις	коментарів	παρατήρηση	коментар	N;NOM;FEM;PL	N;INAN;GEN;MASC;PL
δίκη	судять	δίκη	судити	N;NOM;FEM;SG	V;IPFV;IND;PL;3;PRS;FIN
αρκετοί	декілька	αρκετός	декілька	PRO;NOM;MASC;PL;3	DET;NOM
σχόλια	коментарях	σχόλιο	коментар	N;NOM;NEUT;PL	N;INAN;ESS;MASC;PL
σχόλια	коментарів	σχόλιο	коментар	N;NOM;NEUT;PL	N;INAN;GEN;MASC;PL
άξονα	колія	άξονας	колія	N;ACC;MASC;SG	N;INAN;NOM;FEM;SG
άξονα	вісь	άξονας	вісь	N;ACC;MASC;SG	N;INAN;NOM;FEM;SG
νομική	правові	νομικός	правовий	ADJ;NOM;FEM;SG	ADJ;NOM;PL
νομική	правова	νομικός	правовий	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
νομική	юридичні	νομικός	юридичний	ADJ;NOM;FEM;SG	ADJ;NOM;PL
γράμμα	листі	γράμμα	лист	N;NOM;NEUT;SG	N;INAN;DAT;MASC;SG
υποψηφιότητα	номінації	υποψηφιότητα	номінація	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
πνεύμα	spirit	πνεύμα	spirit	N;NOM;NEUT;SG	
παλιό	старі	παλιός	старий	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
παλιό	старим	παλιός	старий	ADJ;NOM;NEUT;SG	ADJ;INS;NEUT;SG
τομείς	секторів	τομέας	сектор	N;NOM;MASC;PL	N;INAN;GEN;MASC;PL
συμφωνώ	згодна	συμφωνώ	згодна	V;IPFV;IND;SG;1;PRS;FIN;ACT	ADJ;NOM;FEM;SG
συμφωνώ	згоден	συμφωνώ	згодений	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;PFV;IND;SG;3;FUT;FIN
συμφωνώ	згодні	συμφωνώ	згодні	V;IPFV;IND;SG;1;PRS;FIN;ACT	ADJ;NOM;PL
συμφωνώ	погодьтеся	συμφωνώ	погодитися	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;PFV;IMP;PL;2;FIN
έκδοσης	видачі	έκδοση	видач	N;GEN;FEM;SG	N;INAN;NOM;FEM;PL
συρία	сирія	συρία	сирія	PROPN;ACC;FEM;SG	N;INAN;NOM;FEM;SG
συρία	сирії	συρία	сирія	PROPN;ACC;FEM;SG	PROPN;INAN;GEN;FEM;SG
γενιά	generation	γενιά	generation	N;NOM;FEM;SG	
στίχους	вірші	στίχος	вірш	N;ACC;MASC;PL	N;INAN;NOM;MASC;PL
κλειστό	закрита	κλειστός	закрита	N;NOM;NEUT;SG	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
κλειστό	закрито	κλειστός	закрито	N;NOM;NEUT;SG	V;PFV;IND;0;FIN
κλειστό	закриті	κλειστός	закритий	N;NOM;NEUT;SG	ADJ;PFV;NOM;PL;V.PTCP;PASS
κλειστό	зачинено	κλειστός	зачинути	N;NOM;NEUT;SG	V;PFV;IND;0;FIN
αυτοκίνητο	автомобілем	αυτοκίνητο	автомобіль	N;NOM;NEUT;SG	N;INAN;INS;MASC;SG
εξαρτάται	правильніше	εξαρτώ	правильніше	V;IPFV;IND;SG;3;PRS;FIN;PASS	ADV;CMPR
κατάταξη	рейтинг	κατάταξη	рейтинг	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
κατάταξη	рейтингу	κατάταξη	рейтинг	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
κατάταξη	класифікація	κατάταξη	класифікація	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
κατάταξη	рейтинги	κατάταξη	рейтинг	N;ACC;FEM;SG	N;INAN;NOM;MASC;PL
κατάταξη	оцінки	κατάταξη	оцінка	N;ACC;FEM;SG	N;INAN;NOM;FEM;PL
δικαιοσύνης	справедливість	δικαιοσύνη	справедливість	N;GEN;FEM;SG	N;INAN;NOM;FEM;SG
δικαιοσύνης	правосуддя	δικαιοσύνη	правосуддя	N;GEN;FEM;SG	N;INAN;NOM;MASC;SG
μεξικό	мексики	μεξικό	мексик	PROPN;NOM;NEUT;SG	PROPN;INAN;GEN;FEM;SG
μεξικό	мексиці	μεξικό	мексика	PROPN;NOM;NEUT;SG	PROPN;INAN;DAT;FEM;SG
μεξικό	мексика	μεξικό	мексик	PROPN;NOM;NEUT;SG	PROPN;INAN;NOM;FEM;SG
φυσικός	натуральні	φυσικός	натуральний	ADJ;NOM;MASC;SG	ADJ;NOM;PL
φυσικός	природні	φυσικός	природний	ADJ;NOM;MASC;SG	ADJ;NOM;PL
φυσικός	фізик	φυσικός	фізик	ADJ;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
τουρνουά	турніри	τουρνο	турнір	N;NOM;NEUT;SG	N;INAN;NOM;MASC;PL
τουρνουά	турнірів	τουρνο	турнір	N;NOM;NEUT;SG	N;INAN;GEN;MASC;PL
σωματεία	профспілок	σωματείο	профспілка	N;NOM;NEUT;PL	N;INAN;GEN;FEM;PL
αντίτυπα	копій	αντίτυπο	копія	N;NOM;NEUT;PL	N;INAN;GEN;FEM;PL
αντίτυπα	копіює	αντίτυπο	копіювати	N;NOM;NEUT;PL	V;IPFV;IND;SG;3;PRS;FIN
ημερολόγιο	journal	ημερολόγιο	journal	N;NOM;NEUT;SG	
στατιστικά	статистика	στατιστικός	статистикий	ADV	N;INAN;NOM;FEM;SG
στατιστικά	статистикою	στατιστικός	статистика	ADV	N;INAN;INS;FEM;SG
στατιστικά	статистику	στατιστικός	статистика	ADV	N;INAN;ACC;FEM;SG
στατιστικά	статистики	στατιστικός	статистика	ADV	N;INAN;NOM;FEM;PL
συμβολή	надання	συμβολή	надання	N;ACC;FEM;SG	N;INAN;NOM;NEUT;SG
συμβολή	вклад	συμβολή	вклад	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
συμβολή	внесок	συμβολή	внесок	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
βασικές	базове	βασικός	базовий	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
βασικές	базовий	βασικός	базовий	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
βασικές	основний	βασικός	основний	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
στυλ	стилів	στυλ	стиль	N;NOM;NEUT;SG	N;INAN;GEN;MASC;PL
τοπικές	локальна	τοπικός	локальний	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
τοπικές	локальний	τοπικός	локальний	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
τοπικές	місцевий	τοπικός	місцевий	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
ρεάλ	реал	ρεάλ	реал		
ρεάλ	справжня	ρεάλ	справжній		ADJ;NOM;FEM;SG
ρεάλ	справжні	ρεάλ	справжній		ADJ;NOM;PL
ρεάλ	реальний	ρεάλ	реальний		ADJ;NOM;MASC;SG
ρεάλ	справжній	ρεάλ	справжній		ADJ;NOM;MASC;SG
βοήθησε	допомагали	βοηθώ	допомагати	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;PL;PST;FIN
βοήθησε	допомагав	βοηθώ	допомагати	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;MASC;IND;SG;PST;FIN
βοήθησε	допомогли	βοηθώ	допомогти	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN
κρατών	стани	κράτος	стан	N;GEN;NEUT;PL	N;INAN;NOM;MASC;PL
κρατών	штати	κράτος	штати	N;GEN;NEUT;PL	PROPN;INAN;NOM
γράφτηκε	писав	γράφτω	писати	V;PFV;IND;SG;3;PST;FIN;PASS	V;IPFV;MASC;IND;SG;PST;FIN
γράφτηκε	записано	γράφτω	записати	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;0;FIN
γράφτηκε	написано	γράφτω	написати	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;0;FIN
γράφτηκε	записані	γράφτω	записаний	V;PFV;IND;SG;3;PST;FIN;PASS	ADJ;PFV;NOM;PL;V.PTCP;PASS
βοηθός	помічники	βοηθός	помічник	N;NOM;MASC;SG	N;ANIM;NOM;MASC;PL
βοηθός	помічника	βοηθός	помічник	N;NOM;MASC;SG	N;ANIM;ACC;MASC;SG
ελβετία	швейцарія	ελβετία	швейцарія	PROPN;ACC;FEM;SG	N;INAN;NOM;FEM;SG
ελβετία	швейцарії	ελβετία	швейцарія	PROPN;ACC;FEM;SG	PROPN;INAN;GEN;FEM;SG
αναζήτηση	шукати	αναζήτηση	шукати	N;NOM;FEM;SG	V;IPFV;NFIN
αναζήτηση	quest	αναζήτηση	quest	N;NOM;FEM;SG	
βιομηχανία	галузі	βιομηχανία	галузь	N;NOM;FEM;SG	N;INAN;NOM;FEM;PL
υποστήριξε	підтримувані	υποστηρίζω	підтримуваний	V;PFV;IND;SG;3;PST;FIN;ACT	ADJ;PFV;NOM;PL;V.PTCP;PASS
υποστήριξε	підтримали	υποστηρίζω	підтримати	V;PFV;IND;SG;3;PST;FIN;ACT	V;PFV;IND;PL;PST;FIN
υποστήριξε	підтримується	υποστηρίζω	підтримуватися	V;PFV;IND;SG;3;PST;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN
καλλιτεχνικό	художні	καλλιτεχνικός	художній	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
καλλιτεχνικό	художнього	καλλιτεχνικός	художній	ADJ;NOM;NEUT;SG	ADJ;GEN;MASC;SG
εσύ	тобою	εσύ	ти	V;IPFV;IND;SG;1;PRS;FIN;ACT	PRO;ANIM;INS;SG;2
εσύ	ви	εσύ	ви	V;IPFV;IND;SG;1;PRS;FIN;ACT	PRO;ANIM;NOM;PL;2
εσύ	ти	εσύ	ти	V;IPFV;IND;SG;1;PRS;FIN;ACT	PRO;ANIM;NOM;SG;2
εσύ	тебе	εσύ	ти	V;IPFV;IND;SG;1;PRS;FIN;ACT	PRO;ANIM;ACC;SG;2
μπάσκετ	баскетбол	μπάσκετ	баскетбол		N;INAN;NOM;MASC;SG
μουσικοί	музикантів	μουσικός	музикант	ADJ;NOM;MASC;PL	N;ANIM;ACC;MASC;PL
μουσικοί	музиканти	μουσικός	музикант	ADJ;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
κοιλάδα	долина	κοιλάδα	долина	N;ACC;FEM;SG	N;INAN;NOM;FEM;SG
πασά	паша	πασάς	паш	N;ACC;MASC;SG	N;ANIM;NOM;MASC;SG
εμπειρία	досвід	εμπειρία	досвід	N;ACC;FEM;SG	N;INAN;NOM;MASC;SG
αθλητικά	кросівки	αθλητικά	кросівка	ADV	N;INAN;NOM;FEM;PL
αθλητικά	спорт	αθλητικά	спорт	ADV	N;INAN;NOM;MASC;SG
αθλητικά	спортивні	αθλητικά	спортивний	ADV	ADJ;NOM;PL
αθλητικά	спорту	αθλητικά	спорт	ADV	N;INAN;GEN;MASC;SG
χρυσός	золотий	χρυσός	золотий	N;NOM;MASC;SG	ADJ;NOM;MASC;SG
χρυσός	голден	χρυσός	голден	N;NOM;MASC;SG	
χρυσός	золоті	χρυσός	золотий	N;NOM;MASC;SG	ADJ;NOM;PL
χρυσός	золоте	χρυσός	золотий	N;NOM;MASC;SG	ADJ;NOM;NEUT;SG
χρυσός	gold	χρυσός	gold	N;NOM;MASC;SG	
χρυσός	золоті	χρυσός	золотий	N;NOM;MASC;SG	ADJ;NOM;PL
φίλος	другові	φίλος	друг	N;NOM;MASC;SG	N;ANIM;DAT;FEM;SG
φίλος	другом	φίλος	друг	N;NOM;MASC;SG	N;ANIM;INS;MASC;SG
τρίτος	третє	τρίτος	третєпа	NUM;NOM;MASC;SG	NUM;NOM;NEUT
τρίτος	третій	τρίτος	третій	NUM;NOM;MASC;SG	ADJ;NOM;MASC;SG
τρίτος	третя	τρίτος	третій	NUM;NOM;MASC;SG	ADJ;NOM;FEM;SG
ανακοινώθηκε	оголосили	ανακοινώνω	оголосити	V;PFV;IND;SG;3;PST;FIN;PASS	V;PFV;IND;PL;PST;FIN
επιστήμονες	вчених	επιστήμονας	вчений	N;NOM;MASC;PL	ADJ;ANIM;PFV;ACC;PL;V.PTCP;PASS
επιστήμονες	вчені	επιστήμονας	вченя	N;NOM;MASC;PL	ADJ;PFV;NOM;PL;V.PTCP;PASS
επιστήμονες	науковців	επιστήμονας	науковець	N;NOM;MASC;PL	N;ANIM;ACC;MASC;PL
