бретань	bretagne	бретання	bretagny	PROPN;INAN;NOM;MASC;SG	
сау	sau	сау	sau	N;INAN;NOM;FEM;PL	
панель	panelu	панель	panel	N;INAN;NOM;FEM;SG	N;GEN;MASC;SG
вихідні	weekendy	вихідний	weekend	ADJ;NOM;PL	N;ACC;MASC;PL
вихідні	weekendu	вихідний	weekend	ADJ;NOM;PL	N;GEN;MASC;SG
вихідні	weekend	вихідний	weekend	ADJ;NOM;PL	N;NOM;MASC;SG
вихідні	wychodzących	вихідний	wychodzić	ADJ;NOM;PL	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
вихідні	wychodzące	вихідний	wychodzić	ADJ;NOM;PL	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;ACT
массачусетс	massachusetts	массачусетс	massachusetts	PROPN;INAN;NOM;FEM;SG	N;NOM;MASC;SG
зсу	zsu	зес	zsuć	PROPN;INAN;NOM;FEM;SG	
лавка	ławki	лавка	ławka	N;INAN;NOM;FEM;SG	N;ACC;FEM;PL
лавка	ławkę	лавка	ławka	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
лавка	ławce	лавка	ławka	N;INAN;NOM;FEM;SG	N;DAT;FEM;SG
стрічці	aktualności	стрічка	aktualność	N;INAN;DAT;FEM;SG	N;ACC;FEM;PL
стрічці	pasza	стрічка	pasz	N;INAN;DAT;FEM;SG	
стрічці	paszy	стрічка	pasz	N;INAN;DAT;FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
стрічці	pasz	стрічка	pasz	N;INAN;DAT;FEM;SG	
настає	przerw	наставати	przerw	V;IPFV;IND;SG;3;PRS;FIN	N;GEN;FEM;PL
настає	przerwy	наставати	przerwa	V;IPFV;IND;SG;3;PRS;FIN	
оцінкою	rating	оцінка	rating	N;INAN;INS;FEM;SG	
оцінкою	ocena	оцінка	ocenać	N;INAN;INS;FEM;SG	V;IPFV;IND;SG;2;FIN;ACT
оцінкою	ranking	оцінка	ranking	N;INAN;INS;FEM;SG	N;NOM;MASC;SG
зазначає	wymienionych	зазначати	wymienić	V;IPFV;IND;SG;3;PRS;FIN	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
зазначає	wymienione	зазначати	wymienić	V;IPFV;IND;SG;3;PRS;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
венесуели	wenezuela	венесует	wenezuel	PROPN;INAN;NOM;FEM;SG	PROPN;NOM;FEM;SG
шанс	szansę	шанс	szansa	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
шанс	szanse	шанс	szansa	N;INAN;NOM;MASC;SG	N;NOM;FEM;PL
шанс	chance	шанс	chanka	N;INAN;NOM;MASC;SG	
арнольд	arnold	арнольд	arnold	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
підпілля	podziemne	підпілля	podziemny	N;INAN;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
підпілля	podziemny	підпілля	podziemny	N;INAN;NOM;NEUT;SG	ADJ;NOM;MASC;SG
підпілля	podziemia	підпілля	podziemiać	N;INAN;NOM;NEUT;SG	
навчальному	najprościej	навчальний	prosto	ADJ;DAT;MASC;SG	ADV;RL
навчальному	najłatwiej	навчальний	mało	ADJ;DAT;MASC;SG	ADV;RL
евакуації	ewakuować	евакуація	ewakuować	N;INAN;ACC;FEM;PL	V;PFV;NFIN;ACT
виправлення	korekt	виправлення	korekt	N;INAN;NOM;NEUT;SG	V;IPFV;IND;SG;1;FIN;ACT
виправлення	poprawki	виправлення	poprawka	N;INAN;NOM;NEUT;SG	N;ACC;FEM;PL
виправлення	korekty	виправлення	korekta	N;INAN;NOM;NEUT;SG	N;GEN;FEM;SG
виправлення	korygowania	виправлення	korygować	N;INAN;NOM;NEUT;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
виправлення	ustala	виправлення	ustalać	N;INAN;NOM;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
виправлення	naprawia	виправлення	naprawiać	N;INAN;NOM;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
гар	gard	гар	gardy		
збільшує	podwyżki	збільшувати	podwyżka	V;IPFV;IND;SG;3;PRS;FIN	N;ACC;FEM;PL
гаїті	haiti	гаїт	haiti	PROPN;INAN;NOM;FEM;SG	
заборона	zabronione	заборона	zabronić	N;INAN;NOM;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
заборона	zakazany	заборона	zakazać	N;INAN;NOM;FEM;SG	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
заборона	zakazane	заборона	zakazać	N;INAN;NOM;FEM;SG	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
заборона	zakazu	заборона	zakaz	N;INAN;NOM;FEM;SG	N;GEN;MASC;SG
заборона	zakazy	заборона	zakaz	N;INAN;NOM;FEM;SG	N;NOM;MASC;PL
пакистан	pakistan	пакистан	pakistan	PROPN;INAN;NOM;MASC;SG	
пакистан	pakistanie	пакистан	pakistać	PROPN;INAN;NOM;MASC;SG	
пакистан	pakistanu	пакистан	pakistan	PROPN;INAN;NOM;MASC;SG	N;GEN;MASC;SG
легіон	legia	легіон	legia	N;INAN;NOM;MASC;SG	
полотна	płótna	полотний	płótny	N;INAN;NOM;NEUT;SG	N;ACC;NEUT;SG
полотна	płótnie	полотний	płótno	N;INAN;NOM;NEUT;SG	N;ACC;NEUT;SG
позначають	wskazać	позначати	wskazać	V;IPFV;IND;PL;3;PRS;FIN	V;PFV;NFIN;ACT
механік	mechanika	механік	mechanika	N;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
вступили	podejrzane	вступити	podejrzany	V;PFV;IND;PL;PST;FIN	ADJ;NOM;NEUT;SG
вебер	weber	вебер	weber	PROPN;ANIM;NOM;MASC;SG	
ніде	nigdzie	ніде	nigdzie	PART;NEG	
стилів	style	стиль	style	N;INAN;GEN;MASC;PL	
консультант	konsultanta	консультант	konsultant	N;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
консультант	konsultantem	консультант	konsultant	N;ANIM;NOM;MASC;SG	N;INS;MASC;SG
консультант	konsultacje	консультант	konsultacja	N;ANIM;NOM;MASC;SG	N;NOM;FEM;PL
консультант	konsultacji	консультант	konsultacja	N;ANIM;NOM;MASC;SG	N;GEN;FEM;SG
жер	gers	жер	gers		V;IPFV;IND;SG;2;PRS;FIN;ACT
багатих	bogata	багатий	bogat	ADJ;ANIM;ACC;PL	ADJ;NOM;FEM;SG
багатих	bogaty	багатий	bogat	ADJ;ANIM;ACC;PL	ADJ;NOM;MASC;SG
здатністю	kruche	здатність	kruchy	N;INAN;INS;FEM;SG	
фінанси	finansowe	фінанса	finansowy	N;INAN;NOM;MASC;PL	ADJ;NOM;NEUT;SG
фінанси	financial	фінанса	financial	N;INAN;NOM;MASC;PL	
фінанси	finansowy	фінанса	finansowy	N;INAN;NOM;MASC;PL	ADJ;NOM;MASC;SG
фінанси	finansowych	фінанса	finansowy	N;INAN;NOM;MASC;PL	ADJ;GEN;MASC;PL
фінанси	finansowa	фінанса	finansowy	N;INAN;NOM;MASC;PL	ADJ;NOM;FEM;SG
фінанси	finansowania	фінанса	finansowanie	N;INAN;NOM;MASC;PL	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
фінанси	finansowanie	фінанса	finansować	N;INAN;NOM;MASC;PL	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
фінанси	finanse	фінанса	finans	N;INAN;NOM;MASC;PL	
фінанси	finansów	фінанса	finanse	N;INAN;NOM;MASC;PL	
фінанси	finanse	фінанса	finans	N;INAN;NOM;MASC;PL	
сталь	stal	сталь	stal	N;INAN;NOM;FEM;SG	
сталь	stalowe	сталь	stalowy	N;INAN;NOM;FEM;SG	ADJ;NOM;NEUT;SG
сталь	stali	сталь	stać	N;INAN;NOM;FEM;SG	V;IPFV;MASC;IND;PL;PST;FIN;ACT
шахи	szachy	шахи	szachy	N;INAN;NOM	
темні	dark	темний	dark	ADJ;NOM;PL	
темні	ciemno	темний	ciemno	ADJ;NOM;PL	ADV
темні	ciemne	темний	ciemny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
темні	ciemna	темний	ciemny	ADJ;NOM;PL	ADJ;NOM;FEM;SG
темні	ciemny	темний	ciemny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
темні	ciemniejsze	темний	ciemny	ADJ;NOM;PL	ADJ;NOM;CMPR;NEUT;SG
інженери	techników	інженер	technik	N;ANIM;NOM;MASC;PL	N;GEN;MASC;PL
інженери	inżynieria	інженер	inżynierie	N;ANIM;NOM;MASC;PL	N;NOM;FEM;SG
інженери	inżynierów	інженер	inżynier	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
вюртемберг	wirtembergia	вюртемберг	wirtembergia	N;INAN;NOM;MASC;SG	
вивести	wyjście	вивести	wyjście	V;PFV;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
стандартна	norma	стандартний	norma	ADJ;NOM;FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
стандартна	standard	стандартний	standard	ADJ;NOM;FEM;SG	
ізраїлі	izrael	ізраїль	izrael	PROPN;INAN;DAT;MASC;SG	PROPN;NOM;MASC;SG
куба	kuba	кубий	kuba		PROPN;NOM;MASC;SG
соціологія	socjologii	соціологія	socjologia	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
ткаченко	tkaczenko	ткаченко	tkaczenko	PROPN;ANIM;NOM;FEM;SG	
ясси	jassy	ясс	jassy	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
шкіра	skóry	шкіра	skóra	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
шкіра	skóry	шкіра	skóra	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
шкіра	skórę	шкіра	skóra	N;INAN;NOM;FEM;SG	N;ACC;FEM;SG
записано	napisane	записати	napisać	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
записано	pisemne	записати	pisemny	V;PFV;IND;0;FIN	ADJ;NOM;NEUT;SG
записано	zapisane	записати	zapisać	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
записано	zarejestrowany	записати	zarejestrować	V;PFV;IND;0;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
записано	rejestrowane	записати	rejestrować	V;PFV;IND;0;FIN	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
записано	zapisane	записати	zapisać	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
записано	zarejestrowane	записати	zarejestrować	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
записано	nagrane	записати	nagrać	V;PFV;IND;0;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
визначений	zdefiniowano	визначений	zdefiniować	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	V;PFV;IND;0;PST;FIN;ACT
визначений	określonych	визначений	określony	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
визначений	zdefiniowanych	визначений	zdefiniować	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
комети	komety	комет	kometa	N;INAN;NOM;FEM;PL	
щоденник	journal	щоденник	journal	N;INAN;NOM;MASC;SG	
щоденник	pamiętnik	щоденник	pamiętnik	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
щоденник	pamiętniku	щоденник	pamiętnik	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
щоденник	pamiętnik	щоденник	pamiętnik	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
документальні	dokumentalne	документальний	dokumentalny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
делі	delhi	делі	delhi	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
договорів	oferty	договір	oferta	N;INAN;GEN;MASC;PL	N;ACC;FEM;PL
сочі	soczi	сочі	soczeć	PROPN;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG
джорджія	giorgia	джорджія	giorgia	PROPN;INAN;NOM;FEM;SG	
римляни	rzymianie	римлянин	rzymiać	N;ANIM;NOM;MASC;PL	ADJ;IPFV;NOM;MASC;PL;POS;V.PTCP;PASS
римляни	rzymian	римлянин	rzymianin	N;ANIM;NOM;MASC;PL	
промислова	przemysł	промисловий	przemysł	ADJ;NOM;FEM;SG	N;NOM;MASC;SG
промислова	przemysłowych	промисловий	przemysłowy	ADJ;NOM;FEM;SG	ADJ;GEN;MASC;PL
вимогою	wymóg	вимога	wymóg	N;INAN;INS;FEM;SG	N;NOM;MASC;SG
вимогою	wymaganie	вимога	wymagać	N;INAN;INS;FEM;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
міллер	miller	міллер	miller	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
міллер	millera	міллер	miller	PROPN;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
спільна	joint	спільний	joint	ADJ;NOM;FEM;SG	
спільна	wspólnego	спільний	wspólny	ADJ;NOM;FEM;SG	ADJ;ACC;MASC;SG
бідності	bieda	бідність	bieda	N;INAN;GEN;FEM;SG	N;NOM;FEM;SG
бідності	biedy	бідність	bieda	N;INAN;GEN;FEM;SG	
бідності	ubóstwo	бідність	ubóstwo	N;INAN;GEN;FEM;SG	N;NOM;NEUT;SG
центрами	centra	центр	centra	N;INAN;INS;MASC;PL	N;NOM;NEUT;PL
центрами	ośrodki	центр	ośrodek	N;INAN;INS;MASC;PL	N;NOM;MASC;PL
правова	legalnie	правовий	legalnie	N;INAN;NOM;FEM;SG	ADV
правова	prawny	правовий	prawny	N;INAN;NOM;FEM;SG	ADJ;NOM;MASC;SG
правова	prawne	правовий	prawny	N;INAN;NOM;FEM;SG	ADJ;NOM;NEUT;SG
правова	legalne	правовий	legalny	N;INAN;NOM;FEM;SG	ADJ;NOM;NEUT;SG
феномен	zjawiska	феномен	zjawisko	N;INAN;NOM;MASC;SG	N;NOM;NEUT;PL
турецький	osmańskiego	турецький	osmański	ADJ;NOM;MASC;SG	ADJ;ACC;MASC;SG
союзники	sojuszników	союзник	sojusznik	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
союзники	sojusznikami	союзник	sojusznik	N;ANIM;NOM;MASC;PL	N;INS;MASC;PL
довше	dłuższa	довше	długi	ADV;CMPR	ADJ;NOM;CMPR;FEM;SG
довше	dłuższy	довше	długi	ADV;CMPR	ADJ;NOM;CMPR;MASC;SG
довше	dłuższe	довше	długi	ADV;CMPR	ADJ;NOM;CMPR;NEUT;SG
моріс	maurice	моріс	maurica	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
сіра	szary	сіра	szary	N;INAN;NOM;FEM;SG	
сіра	szara	сіра	szara	N;INAN;NOM;FEM;SG	ADJ;NOM;FEM;SG
сіра	szare	сіра	szary	N;INAN;NOM;FEM;SG	ADJ;NOM;NEUT;SG
сіра	grey	сіра	grać	N;INAN;NOM;FEM;SG	
симптоми	objawami	симптом	objaw	N;INAN;NOM;MASC;PL	N;INS;MASC;PL
індіанці	indian	індіанець	indian	N;ANIM;NOM;MASC;PL	
присвоєння	przydział	присвоєння	przydział	N;INAN;NOM;NEUT;SG	N;ACC;MASC;SG
галактик	galaktyki	галактика	galaktyk	N;INAN;GEN;FEM;PL	N;ACC;FEM;PL
власна	siebie	власний	siebie	ADJ;NOM;FEM;SG	PRO;GEN;REFL
любителів	wdzięczność	любитель	wdzięczność	N;ANIM;ACC;MASC;PL	N;NOM;FEM;SG
любителів	uznanie	любитель	uznanie	N;ANIM;ACC;MASC;PL	N;NOM;NEUT;SG
вінніпег	winnipeg	вінніпег	winnipeg	N;INAN;NOM;MASC;SG	
попов	popow	попов	popow	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
вікон	windows	вікно	windows	N;INAN;GEN;NEUT;PL	
вікон	okna	вікно	okno	N;INAN;GEN;NEUT;PL	N;NOM;NEUT;PL
вікон	okien	вікно	okno	N;INAN;GEN;NEUT;PL	
хребетних	zoologii	хребетний	zoologia	ADJ;ANIM;ACC;PL	N;GEN;FEM;SG
старша	starsi	старша	stary	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;MASC;PL
стани	stanów	стан	stan	N;INAN;NOM;MASC;PL	N;GEN;MASC;PL
розряд	singles	розряд	singles	N;INAN;NOM;MASC;SG	
розряд	single	розряд	singło	N;INAN;NOM;MASC;SG	
розряд	jedynki	розряд	jedynki	N;INAN;NOM;MASC;SG	
казав	powiedział	казати	powiedzieć	V;IPFV;MASC;IND;SG;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
казав	said	казати	said	V;IPFV;MASC;IND;SG;PST;FIN	PROPN;NOM;MASC;SG
штурм	sturm	штурма	sturm	N;INAN;NOM;MASC;SG	
фестивалів	festiwale	фестивал	festiwal	N;INAN;GEN;MASC;PL	N;NOM;MASC;SG
замінили	zastąpiony	замінити	zastąpić	V;PFV;IND;PL;PST;FIN	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
замінили	zastąpiła	замінити	zastąpić	V;PFV;IND;PL;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
замінили	zastąpił	замінити	zastąpić	V;PFV;IND;PL;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
замінили	zastąpiona	замінити	zastąpić	V;PFV;IND;PL;PST;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
замінили	zastąpione	замінити	zastąpić	V;PFV;IND;PL;PST;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
роберто	roberto	роберто	roberto	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG
шари	warstwy	шар	warstwa	N;INAN;NOM;MASC;PL	N;ACC;FEM;PL
шари	warstw	шар	warstwo	N;INAN;NOM;MASC;PL	
кадри	ramy	кадр	ramy	N;INAN;NOM;MASC;PL	N;ACC;NEUT;PL
кадри	nakładki	кадр	nakładka	N;INAN;NOM;MASC;PL	N;ACC;FEM;PL
покровський	pokrowski	покровський	pokrowski	ADJ;NOM;MASC;SG	
цех	gildii	цех	gildia	N;INAN;NOM;MASC;SG	N;GEN;FEM;SG
максимальний	maksimum	максимальний	maksimum	ADJ;NOM;MASC;SG	
максимальний	maksymalnie	максимальний	maksymalnie	ADJ;NOM;MASC;SG	ADV
нижніх	zabezpieczających	нижній	zabezpieczeć	ADJ;GEN;PL	ADJ;IPFV;ACC;MASC;PL;POS;V.PTCP;ACT
площ	detalicznej	площа	detaliczny	N;INAN;GEN;FEM;PL	ADJ;GEN;FEM;SG
площ	detaliczne	площа	detaliczny	N;INAN;GEN;FEM;PL	ADJ;NOM;NEUT;SG
нахил	tilt	нахила	tilt	N;INAN;NOM;MASC;SG	
трупи	zwłoki	труп	zwłoki	N;INAN;NOM;MASC;PL	N;ACC;NEUT;PL
трупи	trupy	труп	trup	N;INAN;NOM;MASC;PL	
легкі	łatwy	легкий	łatwy	ADJ;NOM;PL	
легкі	łatwe	легкий	łatwy	ADJ;NOM;PL	
легкі	łatwo	легкий	łatwo	ADJ;NOM;PL	ADV
легкі	easy	легкий	easa	ADJ;NOM;PL	
афганістан	afganistan	афганістан	afganistan	PROPN;INAN;NOM;MASC;SG	
афганістан	afganistanu	афганістан	afganistan	PROPN;INAN;NOM;MASC;SG	N;GEN;MASC;SG
афганістан	afganistanie	афганістан	afganistan	PROPN;INAN;NOM;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
хіп	hip	хіп	hip		
хіп	biodra	хіп	biodro		N;NOM;NEUT;PL
хіп	biodro	хіп	biodro		N;NOM;NEUT;SG
блог	bloga	блог	bloga	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
блог	blogu	блог	blóg	N;INAN;NOM;MASC;SG	N;DAT;MASC;SG
термінології	terminologii	термінологія	terminologia	N;INAN;NOM;FEM;PL	N;GEN;FEM;SG
проголосували	zagłosowała	проголосувати	zagłosować	V;PFV;IND;PL;PST;FIN	V;PFV;FEM;IND;SG;PST;FIN;ACT
проголосували	głosował	проголосувати	głosować	V;PFV;IND;PL;PST;FIN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
проголосували	zagłosował	проголосувати	zagłosować	V;PFV;IND;PL;PST;FIN	V;PFV;MASC;IND;SG;PST;FIN;ACT
роджер	roger	роджер	roger	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
інструкції	instrukcji	інструкція	instrukcja	N;INAN;NOM;FEM;PL	N;GEN;FEM;SG
інструкції	instrukcja	інструкція	instrukcja	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG
фантастика	fantastyczny	фантастика	fantastyczny	N;INAN;NOM;FEM;SG	ADJ;NOM;MASC;SG
фантастика	fantastyczne	фантастика	fantastyczny	N;INAN;NOM;FEM;SG	ADJ;NOM;NEUT;SG
фантастика	fantastyczna	фантастика	fantastyczny	N;INAN;NOM;FEM;SG	ADJ;NOM;FEM;SG
фантастика	fantastycznie	фантастика	fantastycznie	N;INAN;NOM;FEM;SG	ADV
фантастика	fikcyjna	фантастика	fikcyjny	N;INAN;NOM;FEM;SG	ADJ;NOM;FEM;SG
фантастика	fiction	фантастика	fiction	N;INAN;NOM;FEM;SG	
сорти	odmiany	сорт	odmiana	N;INAN;NOM;MASC;PL	N;ACC;FEM;PL
сорти	odmianę	сорт	odmiana	N;INAN;NOM;MASC;PL	N;ACC;FEM;SG
сорти	odmiana	сорт	odmiana	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG
сорти	różnorodność	сорт	różnorodność	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG
виконавці	zasobów	виконавець	zasób	N;ANIM;NOM;MASC;PL	N;GEN;MASC;PL
виконавці	artystów	виконавець	artysta	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
бульвар	rosewood	бульвар	rosewood	N;INAN;NOM;MASC;SG	
євангеліє	ewangelii	євангеліє	ewangelia	PROPN;INAN;NOM;NEUT;SG	N;GEN;FEM;SG
євангеліє	gospel	євангеліє	gospel	PROPN;INAN;NOM;NEUT;SG	
самиць	samice	самиця	samica	N;ANIM;ACC;FEM;PL	V;IPFV;IND;SG;1;PRS;FIN;ACT
величин	ilości	величина	ilość	N;INAN;GEN;FEM;PL	N;GEN;FEM;SG
профспілок	związki	профспілка	związek	N;INAN;GEN;FEM;PL	N;NOM;MASC;PL
польську	polskie	польський	polski	ADJ;ACC;FEM;SG	ADJ;NOM;NEUT;SG
польську	polski	польський	polski	ADJ;ACC;FEM;SG	ADJ;NOM;MASC;SG
спадкоємець	dziedzica	спадкоємець	dziedzic	N;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
спадкоємець	dziedzic	спадкоємець	dziedzica	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
негативні	negatywne	негативний	negatywny	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
негативні	negatywny	негативний	negatywny	ADJ;NOM;PL	ADJ;NOM;MASC;SG
сіро	ciro	сіро	ciro		
луцій	lucjusz	луцій	lucjusz	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
заряд	ładunek	заряд	ładunek	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
загроза	groźby	загроза	groźba	N;INAN;NOM;FEM;SG	
духовна	liturgicznej	духовний	liturgiczny	ADJ;NOM;FEM;SG	ADJ;GEN;FEM;SG
перегони	wyścig	перегона	wyścig	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG
перегони	rasy	перегона	rasa	N;INAN;NOM;MASC;PL	N;ACC;FEM;PL
перегони	race	перегона	raka	N;INAN;NOM;MASC;PL	
перегони	rasa	перегона	rasa	N;INAN;NOM;MASC;PL	N;NOM;FEM;SG
перегони	wyścig	перегона	wyścig	N;INAN;NOM;MASC;PL	N;NOM;MASC;SG
перегони	racing	перегона	racing	N;INAN;NOM;MASC;PL	
перегони	ściganie	перегона	ścigać	N;INAN;NOM;MASC;PL	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
глосарій	słownik	глосарія	słownik	N;INAN;GEN;FEM;PL	N;NOM;MASC;SG
молодим	młoda	молодий	młody	ADJ;INS;NEUT;SG	ADJ;NOM;FEM;SG
молодим	młody	молодий	młody	ADJ;INS;NEUT;SG	ADJ;NOM;MASC;SG
молодим	młode	молодий	młody	ADJ;INS;NEUT;SG	ADJ;NOM;NEUT;SG
молодим	młodzi	молодий	młody	ADJ;INS;NEUT;SG	N;NOM;MASC;PL
молодим	young	молодий	young	ADJ;INS;NEUT;SG	
регулярні	okresowych	регулярний	okresowy	ADJ;NOM;PL	ADJ;GEN;MASC;PL
регулярні	okresowe	регулярний	okresowy	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
монету	monety	монет	monet	N;INAN;ACC;FEM;SG	N;NOM;MASC;PL
монету	moneta	монет	moneta	N;INAN;ACC;FEM;SG	N;NOM;FEM;SG
альянс	sojuszu	альянс	sojusz	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
альянс	przymierze	альянс	przymierz	N;INAN;NOM;MASC;SG	
корпорація	corporation	корпорація	corporation	N;INAN;NOM;FEM;SG	
корпорація	korporacji	корпорація	korporacja	N;INAN;NOM;FEM;SG	N;GEN;FEM;SG
штук	utknął	штук	utknąć	N;INAN;NOM;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
мок	mok	мок	mok	INTJ	
кінь	konia	кінь	koń	N;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
кінь	horse	кінь	horse	N;ANIM;NOM;MASC;SG	
кінь	konie	кінь	koń	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL
кінь	koniu	кінь	koń	N;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
сенат	senatu	сенат	senat	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
