von	출신	von	출신	ADP	N
druck	인쇄	druck	인쇄	ADV	N
druck	프린터	druck	프린터	ADV	N
druck	압력	druck	압력	ADV	N
druck	압박	druck	압박	ADV	N
freund	친구	freund	친구		N
freund	남자친구	freund	남자친구		N
antwort	응답	antworen	응답		N
antwort	정답	antworen	정답		N
antwort	대답해	antworen	대답+하+어		V
antwort	대답	antworen	대답		N
antwort	답변	antworen	답변		N
antwort	응답	antworen	응답		N
antwort	답변	antworen	답변		N
antwort	대응	antworen	대응		N
antwort	반응	antworen	반응		N
antwort	응답	antworen	응답		N
antwort	답변	antworen	답변		N
antwort	대답	antworen	대답		N
antwort	응답	antworen	응답		N
antwort	답변	antworen	답변		N
geschlossen	닫기	schließen	닫+기	V;V.PTCP	
geschlossen	닫습니다	schließen	닫+습니다	V;V.PTCP	
geschlossen	비공개	schließen	비공개	V;V.PTCP	N
geschlossen	닫힌	schließen	닫히+ㄴ	V;V.PTCP	
love	러브	love	러브	PROPN	
love	사랑	love	사랑	PROPN	N
sowjetunion	소련	sowjetunion	소련	PROPN;NOM;SG	PROPN
landwirtschaft	농업	landwirtschaft	농업	ADJ	N
landwirtschaft	농사	landwirtschaft	농사	ADJ	
landwirtschaft	농장	landwirtschaft	농장	ADJ	N
landwirtschaft	농업	landwirtschaft	농업	ADJ	N
weißen	하얀	weiß	하얗+ㄴ	ADJ	
weißen	화이트	weiß	화이트	ADJ	
weißen	흰색	weiß	흰+색	ADJ	
weißen	하얀색	weiß	하얀색	ADJ	
salzburg	잘츠부르크	salzburg	잘츠부르크	PROPN	PROPN
tritt	발차기	treten	발차기	V;IND;SG;3;PRS;FIN	N
erscheinen	외모	erscheinen	외모	V;NFIN	N
erscheinen	모양	erscheinen	모양	V;NFIN	N
erscheinen	출연	erscheinen	출연	V;NFIN	N
erscheinen	나타납니다	erscheinen	나타나+ㅂ니다	V;NFIN	
wissenschaftlichen	과학	wissenschaftlich	과학	ADJ	N
übertragen	전송	übertragen	전송	V;V.PTCP	N
übertragen	방송	übertragen	방송	V;V.PTCP	N
fahrzeuge	rolling	fahrzeug	rolling	N;NOM;PL	
fahrzeuge	굴러	fahrzeug	구르+어	N;NOM;PL	
fahrzeuge	롤링	fahrzeug	롤링	N;NOM;PL	
portal	포털	portal	포털		N
kindern	키즈	kindern	키즈	N;NOM;NEUT;PL	
kindern	아동	kindern	아동	N;NOM;NEUT;PL	
erstellt	컴파일	erstellen	컴파+이+ㄹ	V;V.PTCP	
erstellt	생성	erstellen	생성	V;V.PTCP	N
erstellt	생성	erstellen	생성	V;V.PTCP	N
pfarrer	신부	pfarr	신부	ADJ	
pfarrer	성직자	pfarr	성직자	ADJ	N
pfarrer	목사	pfarr	목사	ADJ	N
schwester	언니	schwester	언니	ADJ	
schwester	여동생	schwester	여동생	ADJ	N
schwester	언니	schwester	언니	ADJ	
schwester	누나	schwester	누나+아	ADJ	
schwester	간호사	schwester	간호사	ADJ	N
schwester	간호	schwester	간호	ADJ	N
min	민아	min	민+아		
min	민지	min	민지		
min	민수	min	민수		
beispiele	견본	beispiel	견보+ㄴ	N;NOM;PL	
wirkung	영향력	wirkung	영향력	N;NOM;FEM;SG	
wirkung	임팩트	wirkung	임팩트	N;NOM;FEM;SG	
notwendig	필요함	notwendig	필요함	ADJ	V
notwendig	필요함	notwendig	필요함	ADJ	V
notwendig	필수	notwendig	필수	ADJ	
gleiche	평등	gleich	평등	ADJ;NOM;FEM;PL	N
gleiche	동일	gleich	동일	ADJ;NOM;FEM;PL	
gleiche	똑같이	gleich	똑같이	ADJ;NOM;FEM;PL	ADV
aufgeführt	나열	aufführen	나열	V;V.PTCP	N
simon	시몬	simon	시몬	PROPN;NOM;MASC;SG	
simon	사이몬	simon	사이몬	PROPN;NOM;MASC;SG	
simon	사이먼	simon	사이먼	PROPN;NOM;MASC;SG	
don	don	don	don	PROPN;NOM;MASC;SG	
präsidenten	회장	präsident	회장	ADJ;PL	N
präsidenten	대통령	präsident	대통령	ADJ;PL	N
präsidenten	회장	präsident	회장	ADJ;PL	N
präsidenten	대통령	präsident	대통령	ADJ;PL	N
antrag	모션	antragen	모션	ADJ	N
antrag	움직임	antragen	움직이+ㅁ	ADJ	
antrag	불만	antragen	불만	ADJ	N
antrag	요청	antragen	요청	ADJ	N
antrag	요청하기	antragen	요청+하+기	ADJ	V
julius	줄리어스	julius	줄리어스	PROPN;NOM;MASC;SG	
anwendung	애플리케이션	anwendung	애플리케이션	N;NOM;FEM;SG	
anwendung	어플리케이션	anwendung	어플리케이션	N;NOM;FEM;SG	
anwendung	어플리케이션	anwendung	어플리케이션	N;NOM;FEM;SG	
lake	호수	laken	호수	PROPN;SG	N
lake	호야	laken	호야	PROPN;SG	
formel	공식	formel	공식		N
formel	포뮬러	formel	포뮬러		
santa	산타	santa	산타	PROPN;NOM;SG	
science	sci	science	sci		
label	레이블	label	레이블		N
label	라벨	label	라벨		N
red	붉은	red	붉+ㄴ	PROPN;NOM;MASC;SG	ADJ
red	붉은색	red	붉은색	PROPN;NOM;MASC;SG	
red	레드	red	레드	PROPN;NOM;MASC;SG	
red	빨간색	red	빨간색	PROPN;NOM;MASC;SG	
red	빨강	red	빨강	PROPN;NOM;MASC;SG	
älteste	장수	alt	장수	ADJ;NOM;FEM;PL	
geburtstag	생일	geburtstag	생일	ADJ	
geburtstag	생일인	geburtstag	생일+이+ㄴ	ADJ	V
geburtstag	생일	geburtstag	생일	ADJ	
nationale	국립	national	국립	ADJ;NOM;FEM;PL	N
nationale	내셔널	national	내+시+어+요+ㄴ	ADJ;NOM;FEM;PL	
nationale	국민	national	국민	ADJ;NOM;FEM;PL	N
chicago	시카고	chicago	시카고	PROPN;NOM;SG	PROPN
institute	연구소	institut	연구소		N
formen	모양	formen	모양	V;NFIN	N
formen	양식	formen	양식	V;NFIN	N
video	동영상	video	동영상	N;NOM;NEUT;SG	
video	동영상	video	동영상	N;NOM;NEUT;SG	
wolf	늑대	wolf	늑대	;SG	N
wolf	볼프	wolf	볼프	;SG	
wolf	울프	wolf	울프	;SG	
elf	일레븐	elf	일레븐	NUM	
elf	elf	elf	elf	NUM	
elf	엘프	elf	엘프	NUM	N
aufgelöst	해결되었습니다	auflösen	해결+되+었+습니다	V;V.PTCP	CONJ
unterschiedliche	달라	unterschiedlich	달+라	ADJ;NOM;FEM;PL	
unterschiedliche	다름	unterschiedlich	다르+ㅁ	ADJ;NOM;FEM;PL	
übersetzt	번역	übersetzen	번역	V;V.PTCP	
übersetzt	번역	übersetzen	번역	V;V.PTCP	
öffentlichkeit	공공	öffentlichkeit	공공	ADJ	N
öffentlichkeit	공개	öffentlichkeit	공개	ADJ	N
öffentlichkeit	공중	öffentlichkeit	공중	ADJ	N
spanischen	스페인어	spanisch	스페인어	ADJ;NOM;MASC;PL	
mädchen	girl	mädchen	girl	N;NOM;FEM;PL	
glaube	신념	glauben	신념		N
glaube	신앙	glauben	신앙		N
glaube	believe	glauben	believe		
glaube	신념	glauben	신념		N
glaube	신앙	glauben	신앙		N
rote	레즈	rot	레즈	ADJ;NOM;FEM;PL	
rote	붉은색	rot	붉은색	ADJ;NOM;FEM;PL	
rote	레드	rot	레드	ADJ;NOM;FEM;PL	
rote	빨간색	rot	빨간색	ADJ;NOM;FEM;PL	
rote	빨강	rot	빨강	ADJ;NOM;FEM;PL	
suchen	검색	suchen	검색	V;NFIN	N
suchen	검색	suchen	검색	V;NFIN	N
suchen	검색	suchen	검색	V;NFIN	N
wissenschaften	과학	wissenschaft	과학	ADJ	N
wissenschaften	사이언스	wissenschaft	사이언스	ADJ	
wissenschaften	과학	wissenschaft	과학	ADJ	N
einzigen	싱글	einzig	싱글	ADJ;NOM;PL	
einzigen	단일	einzig	단일	ADJ;NOM;PL	
einzigen	단발	einzig	단발	ADJ;NOM;PL	
einzigen	오직	einzig	오직	ADJ;NOM;PL	ADV
architekten	건축가	architekt	건축가	ADJ	N
architekten	건축	architekt	건축	ADJ	N
architekten	건축가	architekt	건축가	ADJ	N
foto	사진	foto	사진		N
ergänzt	보충제	ergänzen	보충제	V;V.PTCP	N
ergänzt	보완	ergänzen	보완	V;V.PTCP	
einzel	singles	einzel	singles		
zweimal	twice	zweimal	twice	ADV	
zweimal	두번	zweimal	두+번	ADV	
zweimal	트와이스	zweimal	트와이스	ADV	
eduard	에드워드	eduard	에드워드	PROPN;NOM;MASC;SG	PROPN
evangelischen	개신교	evangelisch	개신교	ADJ;NOM;MASC;PL	N
herausgeber	출판사	herausgeber	출판사	ADJ	N
herausgeber	퍼블리셔	herausgeber	퍼블리지+어	ADJ	
herausgeber	출판	herausgeber	출판	ADJ	N
herausgeber	편집자	herausgeber	편집자	ADJ	N
herausgeber	편집기	herausgeber	편집기	ADJ	N
herausgeber	에디터	herausgeber	에디터	ADJ	
herausgeber	편집기	herausgeber	편집기	ADJ	N
herausgeber	편집자	herausgeber	편집자	ADJ	N
herausgeber	에디터	herausgeber	에디터	ADJ	
herausgeber	출판사	herausgeber	출판사	ADJ	N
einheit	유니티	einheit	유니티	N;NOM;FEM;SG	
einheit	unity	einheit	unity	N;NOM;FEM;SG	
einheit	유닛	einheit	유닛	N;NOM;FEM;SG	
einheit	unit	einheit	unit	N;NOM;FEM;SG	
einheit	단위	einheit	단위	N;NOM;FEM;SG	
nordosten	북동	nordosten	북동	V;FIN	N
nordosten	북동부	nordosten	북동부	V;FIN	
nordosten	북부	nordosten	북부	V;FIN	N
nordosten	북쪽	nordosten	북+쪽	V;FIN	N
nordosten	노스	nordosten	노스	V;FIN	
ritter	기사	ritter	기사	PROPN;NOM;SG	N
ritter	나이트	ritter	나이트	PROPN;NOM;SG	
ritter	리터	ritter	리터	PROPN;NOM;SG	
ritter	나이트	ritter	나이트	PROPN;NOM;SG	
hersteller	프로듀서	hersteller	프로호서	ADJ	
hersteller	제조업체	hersteller	제조업체	ADJ	N
hersteller	제조사	hersteller	제조사	ADJ	N
hersteller	제조업	hersteller	제조업	ADJ	N
hersteller	프로듀서	hersteller	프로호서	ADJ	
hersteller	제작자	hersteller	제작자	ADJ	N
hersteller	제조업체	hersteller	제조업체	ADJ	N
hersteller	제조업자	hersteller	제조업자	ADJ	
rückkehr	반납	rückkehr	반납		N
rückkehr	반환	rückkehr	반환		N
rückkehr	리턴	rückkehr	리턴		
rückkehr	귀환	rückkehr	귀환		N
rückkehr	복귀	rückkehr	복귀		N
darmstadt	다름슈타트	darmstadt	다름슈타트	PROPN;NOM;NEUT;SG	PROPN
verantwortlich	책임	verantwortlich	책임	ADJ	N
verantwortlich	책임감	verantwortlich	책임감	ADJ	N
eingerichtet	설립	einrichten	설립	V;V.PTCP	N
eingerichtet	가구	einrichten	가구	V;V.PTCP	N
lebens	라이프	lebens	라이프	N;NOM;PL	
stellung	직위	Stellung	직위		N
stellung	포지션	Stellung	포지션		N
angeles	앤젤레스	angeles	앤젤레스	PROPN;NOM;NEUT;SG	PROPN
zeitraum	기간	zeitraum	기간	ADV	N
zeitraum	시간	zeitraum	시간	ADV	N
zeitraum	타임	zeitraum	타임	ADV	
zeitraum	time	zeitraum	time	ADV	
zeitraum	구간	zeitraum	구간	ADV	N
zeitraum	간격	zeitraum	간격	ADV	N
zeitraum	기간	zeitraum	기간	ADV	N
zeitraum	시대	zeitraum	시대	ADV	N
zeitraum	주기	zeitraum	주+기	ADV	
tom	탐라	tom	탐라	PROPN;NOM;MASC;SG	
zentimeter	인치	zentimeter	인치	ADV	
zentimeter	인치	zentimeter	인치	ADV	
zentimeter	센티미터	zentimeter	센티미터	ADV	
zentimeter	센티미터	zentimeter	센티미터	ADV	
zentimeter	밀리미터	zentimeter	밀리미터	ADV	
zentimeter	센티미터	zentimeter	센티미터	ADV	
breit	와이드	breit	와이드	ADJ	
breit	넓이	breit	넓이	ADJ	
breit	너비	breit	너비	ADJ	N
breit	널리	breit	널리	ADJ	ADV
breit	광범위	breit	광범위	ADJ	
breit	광범위한	breit	광범위+하+ㄴ	ADJ	V
energie	에너지	energie	에너지		N
energie	전력	energie	전력		N
energie	권력	energie	권력		N
wesentlichen	본질	wesentlich	본질	ADJ	N
wesentlichen	필수	wesentlich	필수	ADJ	
bürger	시민	bürger	시민		N
bürger	시민들	bürger	시민+들		N
bürger	시민	bürger	시민		N
aktuelle	현재	aktuell	현재	ADJ;NOM;FEM;PL	N
aktuelle	전류	aktuell	전류	ADJ;NOM;FEM;PL	N
aktuelle	최근	aktuell	최근	ADJ;NOM;FEM;PL	N
aktuelle	최근	aktuell	최근	ADJ;NOM;FEM;PL	N
aktuelle	최신	aktuell	최신	ADJ;NOM;FEM;PL	
arthur	아서	arthur	아서	PROPN;NOM;MASC;SG	
life	생명	life	생명	PROPN	N
life	생활	life	생활	PROPN	N
life	라이프	life	라이프	PROPN	
life	인생	life	인생	PROPN	N
leistungen	서비스	leistung	서비스	V;PL	N
leistungen	성취	leistung	성취	V;PL	N
leistungen	달성	leistung	달성	V;PL	N
leistungen	업적	leistung	업적	V;PL	N
leistungen	기록	leistung	기록	V;PL	N
leistungen	혜택	leistung	혜택	V;PL	N
leistungen	이득	leistung	이득	V;PL	
leistungen	공연	leistung	공연	V;PL	N
frühjahr	봄이	frühjahr	봄+이	ADV	
frühjahr	스프링	frühjahr	스프링	ADV	
auszeichnungen	어워드	auszeichnangen	어워드	N;NOM;FEM;PL	
teilnahme	출석	teilnahme	출석	ADV	N
teilnahme	참석	teilnahme	참석	ADV	N
teilnahme	참가	teilnahme	참가	ADV	N
teilnahme	참여	teilnahme	참여	ADV	N
besuch	방문자	besuchen	방문자	V;IND;SG;3;PST;FIN	N
besuch	방문객	besuchen	방문객	V;IND;SG;3;PST;FIN	N
besuch	방문	besuchen	방문	V;IND;SG;3;PST;FIN	
besuch	방문자	besuchen	방문자	V;IND;SG;3;PST;FIN	N
besuch	방문객	besuchen	방문객	V;IND;SG;3;PST;FIN	N
definition	정의	definition	정의	ADJ	
definition	정의	definition	정의	ADJ	
original	원본	original	원본	ADJ	
original	오리지널	original	오리지널	ADJ	
original	오리지널	original	오리지널	ADJ	
vaters	아버지	vaters	아버지		N
prag	프라하	pragen	프라하	PROPN;NOM;NEUT;SG	PROPN
polnischen	폴란드어	polnisch	폴란드어	ADJ;NOM;MASC;PL	
polnischen	폴란드	polnisch	폴란드	ADJ;NOM;MASC;PL	PROPN
modernen	모던	modern	모던	ADJ	
modernen	현대	modern	현대	ADJ	N
modernen	근대	modern	근대	ADJ	N
modernen	근황	modern	근황	ADJ	
nochmal	다시	nochmal	다시		ADV
nochmal	또다시	nochmal	또다시		ADV
verstehen	이해	verstehen	이해	V;NFIN	N
verstehen	이해	verstehen	이해	V;NFIN	N
ehefrau	배우자	ehefrau	배우+자	N;NOM;FEM;SG	
ehefrau	마누라	ehefrau	마누라	N;NOM;FEM;SG	
ehefrau	와이프	ehefrau	와이프	N;NOM;FEM;SG	
indien	인디아	indien	인디아	PROPN;NOM;NEUT;SG	PROPN
indien	인도	indien	인도	PROPN;NOM;NEUT;SG	PROPN
association	협회	association	협회	PROPN;NOM;FEM;SG	N
josé	조제	josé	조제	PROPN;NOM;MASC;SG	
schlecht	불쌍한	schlecht	불쌍+하+ㄴ	ADJ	V
schlecht	심하게	schlecht	심하+게	ADJ	CONJ
schlecht	bad	schlecht	bad	ADJ	
shift	쉬프트	shefen	쉬프트	PROPN	
shift	shift	shefen	shift	PROPN	
shift	시프트	shefen	시프트	PROPN	
admins	운영자	adminsen	운영자	PROPN	
admins	관리자	adminsen	관리자	PROPN	N
südwesten	남서부	südwesten	남서부	V;NFIN	
südwesten	사우스웨스트	südwesten	사우스웨스트	V;NFIN	PROPN
südwesten	남서	südwesten	남서	V;NFIN	
südwesten	남서부	südwesten	남서부	V;NFIN	
betrachtet	조회	betrachten	조회	V;V.PTCP	
politisch	정치	politisch	정치	ADJ	N
politisch	정치적	politisch	정치+적	ADJ	N
turnier	토너먼트	turnieren	토너먼트		N
turnier	대회	turnieren	대회		N
turnier	토너먼트	turnieren	토너먼트		N
körper	시체	körp	시체		N
körper	몸매	körp	몸매		N
körper	몸매가	körp	몸매+가		N
chemie	화학품	chemie	화학품	N;NOM;FEM	
bildhauer	조각가	bildhauer	조각+가		N
bildhauer	조각가자리	bildhauer	조각가리리		N
bericht	신고	berechen	신+고	N	
bericht	보고서	berechen	보고서	N	
bericht	보고	berechen	보+고	N	
untersuchungen	공부	untersuchingen	공부	V;NFIN	N
untersuchungen	문의	untersuchingen	문+의	V;NFIN	
untersuchungen	수사	untersuchingen	수사	V;NFIN	N
untersuchungen	탐구	untersuchingen	탐구	V;NFIN	N
stattdessen	대신	stattdessen	대신	ADV	
angriff	raid	angreifen	raid	N	
sängerin	가수	sängerin	가수	ADJ	N
sängerin	싱어	sängerin	싱어	ADJ	
sängerin	보컬	sängerin	보+니+ㄴ	ADJ	N
kontakt	문의	kontakt	문+의	N;NOM;SG	
kontakt	연락	kontakt	연락	N;NOM;SG	
schaffen	만듭니다	schaffen	만들+ㅂ니다	V;NFIN	
schaffen	생성	schaffen	생성	V;NFIN	N
schaffen	만드세요	schaffen	만들+세요	V;NFIN	
verhältnis	비율	verhältnis	비율	V;NFIN	N
verhältnis	연애	verhältnis	연애	V;NFIN	N
verhältnis	관계	verhältnis	관계	V;NFIN	N
diskutiert	논의	diskutieren	논의	V;V.PTCP	N
luft	에어	lüfen	에어	N;NOM;FEM;SG	
mexiko	멕시코	mexiko	멕시코	PROPN;NOM;NEUT;SG	PROPN
kommission	위원회	kommission	위원회		N
reise	여행	reise	여행		N
reise	여행	reise	여행		N
reise	여행	reise	여행		N
laufbahn	경력	laufbahnen	경력	V;IND;SG;3;PST;FIN	N
laufbahn	직업	laufbahnen	직업	V;IND;SG;3;PST;FIN	N
laufbahn	커리어	laufbahnen	커리어	V;IND;SG;3;PST;FIN	
laufbahn	커리어	laufbahnen	커리어	V;IND;SG;3;PST;FIN	
aktuellen	현재	aktuell	현재	ADJ	N
aktuellen	전류	aktuell	전류	ADJ	N
gebiete	영토	gebieten	영토		N
gebiete	영역	gebieten	영역		N
älteren	이전	alt	이전	ADJ	N
älteren	노인	alt	노인	ADJ	N
vereine	협회	verein	협회		N
monaten	개월	Monat	개월	N;DAT;MASC;PL	
mehrheit	다수	mehrheit	다수	N;NOM;SG	
nordwesten	노스웨스턴	nordwesten	노스웨스턴	V;NFIN	PROPN
nordwesten	북서	nordwesten	북서	V;NFIN	
nordwesten	북서부	nordwesten	북서부	V;NFIN	
nordwesten	북서쪽	nordwesten	북서쪽	V;NFIN	N
nordwesten	노스웨스트	nordwesten	노스웨스트	V;NFIN	PROPN
nordwesten	북서부	nordwesten	북서부	V;NFIN	
nordwesten	북서	nordwesten	북서	V;NFIN	
datum	데이트	datum	데이트		N
datum	데이트	datum	데이트		N
eigenes	소유	eigen	소유	ADJ;NOM;NEUT;SG	
marine	네이비	marin	네이비	N;NOM;FEM;SG	
marine	마린	marin	마리+ㄴ	N;NOM;FEM;SG	
variante	변종	variant	변종	ADJ;NOM;FEM;SG	N
gelegentlich	가끔씩	gelegentlich	가끔씩	ADJ	
gelegentlich	가끔	gelegentlich	가끔	ADJ	ADV
gelegentlich	때때로	gelegentlich	때때로	ADJ	ADV
gelegentlich	드문	gelegentlich	드물+ㄴ	ADJ	
kalifornien	캘리포니아	kalifornien	캘리포니아	PROPN;NOM;NEUT;SG	PROPN
kassel	카셀	kassel	카셀	PROPN;NOM;SG	
meer	해변	meer	해변	ADJ	N
meer	바다	meer	바다	ADJ	
meer	바다	meer	바다	ADJ	
meer	오션	meer	오션	ADJ	
theologie	신학	theologie	신학	PROPN	N
heft	소책자	hefen	소책자		N
heft	노트북	hefen	노트북		N
heft	폴더	hefen	폴더		N
heft	디렉터리	hefen	디렉터리		N
heft	문제	hefen	문제		N
gast	게스트로	gast	게스트+로		ADV
gast	손님	gast	손님		
gast	게스트	gast	게스트		
gast	참석자	gast	참석자		N
nächste	다음	nah	다음	ADJ;NOM;FEM;PL	N
nächste	넥스트	nah	넥스트	ADJ;NOM;FEM;PL	
geschaffen	생성	schaffen	생성	V;V.PTCP	N
konzept	concept	konzept	concept	N;NOM;NEUT;SG	
konzept	컨셉	konzept	컨셉	N;NOM;NEUT;SG	
konzept	컨셉	konzept	컨셉	N;NOM;NEUT;SG	
konzept	concepts	konzept	concepts	N;NOM;NEUT;SG	
griechischen	그리스어	griechisch	그리스어	ADJ;NOM;PL	
griechischen	그리스	griechisch	그리스	ADJ;NOM;PL	PROPN
türkei	터키	türkei	터키	PROPN	
türkei	칠면조	türkei	칠면조	PROPN	
türkei	이스탄불	türkei	이스탄불	PROPN	PROPN
bronze	청동기	bronz	청동기		N
setzen	집합	setzen	집합	V;NFIN	N
setzen	세트	setzen	세트	V;NFIN	
setzen	설정	setzen	설정	V;NFIN	N
japanischen	일본어	japanisch	일본+어	ADJ;NOM;MASC;PL	
japanischen	일본	japanisch	일본	ADJ;NOM;MASC;PL	PROPN
japanischen	일본인	japanisch	일본인	ADJ;NOM;MASC;PL	
lieder	songs	lasder	songs	N;NOM;NEUT;PL	
persönlich	개인적	persönlich	개인+적	ADJ	N
persönlich	개인적인	persönlich	개인+적+이+ㄴ	ADJ	V
persönlich	개인용	persönlich	개인용	ADJ	
persönlich	개인	persönlich	개인	ADJ	
persönlich	개인적으로	persönlich	개인+적+으로	ADJ	ADV
herausgegeben	발급	herausgeben	발급	V;V.PTCP	N
herausgegeben	발행	herausgeben	발행	V;V.PTCP	N
verwenden	사용	verwenden	사용	V;NFIN	N
verwenden	이용	verwenden	이용	V;NFIN	N
verwenden	사용하다	verwenden	사용+하+다	V;NFIN	
östlichen	동부	östlich	동부	ADJ;ACC;MASC;SG	N
östlichen	동방	östlich	동방	ADJ;ACC;MASC;SG	
grenzen	경계	grenzen	경계	V;NFIN	N
grenzen	제한	grenzen	제한	V;NFIN	N
grenzen	한계	grenzen	한계	V;NFIN	N
grenzen	국경	grenzen	국경	V;NFIN	N
grenzen	경계선	grenzen	경계선	V;NFIN	
grenzen	한계	grenzen	한계	V;NFIN	N
grenzen	제한	grenzen	제한	V;NFIN	N
grenzen	프론티어	grenzen	프론티어	V;NFIN	
oper	opera	oper	opera	N;NOM;FEM;SG	
oper	오페라	oper	오페라	N;NOM;FEM;SG	
smith	스미스	smith	스미스	PROPN;NOM;SG	
behandelt	대접	behandeln	대접	V;V.PTCP	
behandelt	취급	behandeln	취급	V;V.PTCP	N
fenster	윈도우	fenster	윈도우	ADJ	
fenster	창문	fenster	창문	ADJ	
unterscheiden	구별	unterscheiden	구별	V;NFIN	N
farbe	paint	farben	paint		
farbe	색깔	farben	색깔		N
poly	폴리	poly	폴리		
matthias	마티아스	matthias	마티아스	PROPN;NOM;MASC;SG	PROPN
unteren	아래쪽	unter	아래+쪽	ADJ	N
bände	볼륨	bänden	볼륨		N
sowas	무엇인가	sowas	무엇+이+ㄴ가		V
sowas	something	sowas	something		
rede	연설	rede	연설		N
rede	음성	rede	음성		N
geändert	바꿨다	ändern	바꾸+었+다	V;V.PTCP	
russisch	러시아인	russisch	러시아인	ADJ	N
russisch	러시아어	russisch	러시아어	ADJ	
zugeordnet	매핑	zuordnen	매핑	V;V.PTCP	N
unternehmer	사업가	unternehmer	사업가	ADJ	N
unternehmer	기업인	unternehmer	기업인	ADJ	V
unternehmer	사업가	unternehmer	사업가	ADJ	N
unternehmer	사업가	unternehmer	사업가	ADJ	N
unternehmer	기업가	unternehmer	기업+가	ADJ	
karten	티켓	kart	티켓	V;NFIN	N
karten	지도	kart	지+도	V;NFIN	
karten	카드	kart	카드	V;NFIN	N
karten	차트	kart	차트	V;NFIN	N
prinzip	원칙	prinzip	원칙	ADJ	N
prinzip	원리	prinzip	원리	ADJ	N
struktur	텍스처	struktur	텍스처	ADJ	N
struktur	질감	struktur	질감	ADJ	N
struktur	구조물	struktur	구조물	ADJ	N
struktur	구조	struktur	구조	ADJ	N
südosten	남동	südosten	남동	V;NFIN	
südosten	동남아	südosten	동남아	V;NFIN	
südosten	남동부	südosten	남동부	V;NFIN	
südosten	남동	südosten	남동	V;NFIN	
vierten	넷째	viert	넷째	ADJ;NOM;MASC;PL	NUM
vierten	네번째	viert	네+번+째	ADJ;NOM;MASC;PL	N
aktuell	현재	aktuell	현재	ADJ	N
aktuell	전류	aktuell	전류	ADJ	N
aktuell	뉴스	aktuell	뉴스	ADJ	N
aktuell	소식	aktuell	소식	ADJ	N
aktuell	현재	aktuell	현재	ADJ	N
boot	부트	booen	부트	ADV	N
boot	부츠	booen	부츠	ADV	N
boot	부팅	booen	부팅	ADV	N
boot	보트	booen	보트	ADV	N
reichen	부자	reichen	부자	V;NFIN	
reichen	부자	reichen	부자	V;NFIN	
stimmt	오른쪽	stimmen	오른쪽	V;IND;SG;3;PRS;FIN	N
kurzen	짧게	kurz	짧+게	ADJ;ACC;MASC;SG	
kurzen	쇼트	kurz	쇼트	ADJ;ACC;MASC;SG	
szene	현장	szen	현장	N;SG	
parlament	국회	parlament	국회	ADJ	N
parlament	국민의회	parlament	국민의회	ADJ	N
parlament	의회	parlament	의회	ADJ	N
licht	가볍게	licht	가볍+게	PROPN	CONJ
licht	가벼운	licht	가볍+ㄴ	PROPN	ADJ
licht	라이트	licht	라이트	PROPN	
licht	가벼움	licht	가벼움	PROPN	
