категорія	kategori	категорія	kategori	N;INAN;NOM;FEM;SG	
призначений	niyet	призначений	niyet	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	
тіла	ceset	тіло	ceset	N;INAN;NOM;NEUT;SG	
тіла	vücut	тіло	vücut	N;INAN;NOM;NEUT;SG	
тіла	beden	тіло	beden	N;INAN;NOM;NEUT;SG	
тіла	bedenler	тіло	beden	N;INAN;NOM;NEUT;SG	N;NOM;PL;3
тіла	bedenleri	тіло	beden	N;INAN;NOM;NEUT;SG	N;ACC;PL;3
тіла	cesetler	тіло	ceset	N;INAN;NOM;NEUT;SG	N;NOM;PL;3
сезон	sezonu	сезон	sezon	N;INAN;NOM;MASC;SG	N;ACC;SG;3
сезон	mevsim	сезон	mevsim	N;INAN;NOM;MASC;SG	
сезон	sezon	сезон	sezon	N;INAN;NOM;MASC;SG	
назвали	adında	назвати	ad	V;PFV;IND;PL;PST;FIN	N;ESS;SG;3
назвали	aradı	назвати	ara	V;PFV;IND;PL;PST;FIN	V;PFV;IND;SG;3;POS;PST
марія	marija	марія	marija	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;SG;3
марія	maria	марія	maria	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;SG;3
футболіст	futbolcu	футболіст	futbolcu	N;ANIM;NOM;MASC;SG	
кількості	sayıca	кількість	sayı	N;INAN;GEN;FEM;SG	ADV
джон	john	джон	john	PROPN;ANIM;NOM;MASC;SG	
джон	yahya	джон	yahya	PROPN;ANIM;NOM;MASC;SG	
джон	jon	джон	jon	PROPN;ANIM;NOM;MASC;SG	
володар	lord	володар	i	N;ANIM;NOM;MASC;SG	
володар	rab	володар	rab	N;ANIM;NOM;MASC;SG	
поет	şair	поет	şair	N;ANIM;NOM;MASC;SG	
матчів	eşleşme	матч	eşleş	N;INAN;GEN;MASC;PL	
матчів	maçlar	матч	maç	N;INAN;GEN;MASC;PL	N;NOM;PL;3
матчів	kibrit	матч	kibrit	N;INAN;GEN;MASC;PL	
клуби	kulüpleri	клуб	kulüp	N;INAN;NOM;MASC;PL	N;ACC;PL;3
ігри	oyun	ігра	oyun	N;INAN;NOM;MASC;PL	
ігри	oyun	ігра	oyun	N;INAN;NOM;MASC;PL	
ігри	oyunları	ігра	oyun	N;INAN;NOM;MASC;PL	N;ACC;PL;3
відома	bilinir	відомий	bil	ADJ;NOM;FEM;SG	V;IPFV;IND;SG;3;POS;PASS
відома	bilinen	відомий	bil	ADJ;NOM;FEM;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
відома	meşhur	відомий	meşhur	ADJ;NOM;FEM;SG	
дозволяє	sağlar	дозволяти	sağ	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS
дозволяє	sağlar	дозволяти	sağ	V;IPFV;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS
відкриті	open	відкритий	open	ADJ;PFV;NOM;PL;V.PTCP;PASS	
відкриті	açın	відкритий	aç	ADJ;PFV;NOM;PL;V.PTCP;PASS	V;PFV;IMP;PL;2;POS;PRS
відкриті	aç	відкритий	aç	ADJ;PFV;NOM;PL;V.PTCP;PASS	
відкриті	açıl	відкритий	açıl	ADJ;PFV;NOM;PL;V.PTCP;PASS	
відкриті	açıldı	відкритий	aç	ADJ;PFV;NOM;PL;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST;PASS
відкриті	açılan	відкритий	aç	ADJ;PFV;NOM;PL;V.PTCP;PASS	V;PFV;IND;POS;PRS;V.PTCP;PASS
відкриті	açtı	відкритий	aç	ADJ;PFV;NOM;PL;V.PTCP;PASS	V;PFV;IND;SG;3;POS;PST
відкриті	açılmış	відкритий	aç	ADJ;PFV;NOM;PL;V.PTCP;PASS	V;PFV;NFH;IND;SG;3;POS;PST;PASS
директор	müdür	директор	müdür	N;ANIM;NOM;MASC;SG	
директор	yönetmen	директор	yönetmen	N;ANIM;NOM;MASC;SG	
директор	yönetici	директор	yönetici	N;ANIM;NOM;MASC;SG	
директор	müdür	директор	müdür	N;ANIM;NOM;MASC;SG	
народний	folk	народний	folk	ADJ;NOM;MASC;SG	
заступник	vekil	заступник	vekil	N;ANIM;NOM;MASC;SG	
заступник	yardımcı	заступник	yardımcı	N;ANIM;NOM;MASC;SG	
заслужений	onur	заслужений	onur	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	
часи	kez	час	kez	N;INAN;NOM;MASC;PL	N;NOM;SG;3
часи	times	час	times	N;INAN;NOM;MASC;PL	
теорії	teorileri	теорія	teori	N;INAN;NOM;FEM;PL	N;ACC;PL;3
середній	ortası	середній	orta	ADJ;NOM;MASC;SG	
середній	orta	середній	orta	ADJ;NOM;MASC;SG	
середній	ortalama	середній	ortalama	ADJ;NOM;MASC;SG	
середній	medyum	середній	medyu	ADJ;NOM;MASC;SG	N;NOM;SG;3
середній	ortam	середній	ortam	ADJ;NOM;MASC;SG	
середній	orta	середній	orta	ADJ;NOM;MASC;SG	
уряд	hükümet	уряд	hükümet	N;INAN;NOM;MASC;SG	
виробництво	imalat	виробництво	imalat	N;INAN;NOM;NEUT;SG	
виробництво	yapım	виробництво	yapım	N;INAN;NOM;NEUT;SG	
виробництво	üretim	виробництво	üretim	N;INAN;NOM;NEUT;SG	
виробництво	prodüksiyon	виробництво	prodüksiyon	N;INAN;NOM;NEUT;SG	
виробництво	imalat	виробництво	imalat	N;INAN;NOM;NEUT;SG	
виробництво	imalatı	виробництво	imalat	N;INAN;NOM;NEUT;SG	
виробництво	üretim	виробництво	üretim	N;INAN;NOM;NEUT;SG	
кіно	filmler	кіно	film	N;INAN;NOM;NEUT;SG	N;NOM;PL;3
кіно	film	кіно	film	N;INAN;NOM;NEUT;SG	
кіно	film	кіно	film	N;INAN;NOM;NEUT;SG	
створено	oluşturuldu	створити	oluş	V;PFV;IND;0;FIN	V;PFV;IND;SG;3;POS;PST;PASS
створено	oluşturulmuş	створити	oluş	V;PFV;IND;0;FIN	V;PFV;NFH;IND;SG;3;POS;PST;PASS
створено	yaratılmış	створити	yarat	V;PFV;IND;0;FIN	V;PFV;NFH;IND;SG;3;POS;PST;PASS
створено	oluşturuldu	створити	oluş	V;PFV;IND;0;FIN	V;PFV;IND;SG;3;POS;PST;PASS
створено	yaratıldı	створити	yarat	V;PFV;IND;0;FIN	V;PFV;IND;SG;3;POS;PST;PASS
створено	yarattı	створити	yarat	V;PFV;IND;0;FIN	V;PFV;IND;SG;3;POS;PST
окрім	ayrı	окрім	ayrı		ADJ
окрім	hariç	окрім	hariç		
окрім	dışında	окрім	dış		ADJ;ESS;SG;3
окрім	ayrıca	окрім	ayrıca		
окрім	üstelik	окрім	üstelik		
повстання	isyan	повстання	isyan	N;INAN;NOM;NEUT;SG	
повстання	ayaklanma	повстання	ayaklan	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
повстання	ayaklanması	повстання	ayakla	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
повстання	ayaklanma	повстання	ayaklan	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
повстання	isyan	повстання	isyan	N;INAN;NOM;NEUT;SG	
повстання	isyanı	повстання	isyan	N;INAN;NOM;NEUT;SG	
повстання	ayaklanma	повстання	ayaklan	N;INAN;NOM;NEUT;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS
повстання	isyan	повстання	isyan	N;INAN;NOM;NEUT;SG	
повстання	isyan	повстання	isyan	N;INAN;NOM;NEUT;SG	
повстання	isyanı	повстання	isyan	N;INAN;NOM;NEUT;SG	
навколо	çevresinde	навколо	çevre		N;ESS;SG;3
навколо	çevrede	навколо	çevre		N;ESS;SG;3
навколо	etrafta	навколо	etraf		N;ESS;SG;3
навколо	etrafında	навколо	etraf		N;ESS;SG;3
жінок	kadınları	жінка	kadın	N;ANIM;ACC;FEM;PL	ADJ;ACC;PL;3
жінок	kadın	жінка	kadın	N;ANIM;ACC;FEM;PL	
жінок	kadinlar	жінка	kadin	N;ANIM;ACC;FEM;PL	ADJ;NOM;PL;3
жінок	kadınlar	жінка	kadın	N;ANIM;ACC;FEM;PL	ADJ;NOM;PL;3
провінція	il	провінція	il	N;INAN;NOM;FEM;SG	
спорту	spor	спорт	spor	N;INAN;GEN;MASC;SG	
спорту	sporlar	спорт	spor	N;INAN;GEN;MASC;SG	N;NOM;PL;3
речі	seyler	річ	seyle	N;INAN;NOM;FEM;PL	
європі	avrupa	європа	avrupa	PROPN;INAN;DAT;FEM;SG	
відділення	kadro	відділення	kadro	N;INAN;NOM;NEUT;SG	
відділення	ekip	відділення	ekip	N;INAN;NOM;NEUT;SG	
відділення	manga	відділення	manga	N;INAN;NOM;NEUT;SG	
відділення	bölük	відділення	bölük	N;INAN;NOM;NEUT;SG	
відділення	takım	відділення	takım	N;INAN;NOM;NEUT;SG	
метрів	metre	метр	metre	N;INAN;GEN;MASC;PL	
метрів	metre	метр	metre	N;INAN;GEN;MASC;PL	
потрібно	ihtiyaç	потрібно	ihtiyaç	ADV	
потрібно	lazım	потрібно	lazım	ADV	
потрібно	ihtiyacım	потрібно	ihtiyaç	ADV	N;NOM;SG;3
потрібно	gerek	потрібно	gerek	ADV	
найкращий	best	найкращий	best	ADJ;NOM;CMPR;MASC;SG	
ван	wan	ван	wan		
ван	van	ван	van		
ван	minibüs	ван	minibüs		N;NOM;SG;3
ван	kamyonet	ван	kamyonet		N;NOM;SG;3
ван	wang	ван	wang		
безпеки	güvenlik	безпека	güvenlik	N;INAN;GEN;FEM;SG	N;NOM;SG;3
досягнення	başarılar	досягнення	başarı	N;INAN;NOM;NEUT;SG	N;NOM;PL;3
досягнення	başarı	досягнення	başarı	N;INAN;NOM;NEUT;SG	
республіка	cumhuriyet	республіка	cumhuriyet	N;INAN;NOM;FEM;SG	
вийшов	dışarı	вийти	dışarı	V;PFV;MASC;IND;SG;PST;FIN	
німеччині	almanya	німеччина	al	PROPN;INAN;DAT;FEM;SG	PROPN;NOM;SG;3
герой	hero	герой	hero	N;ANIM;NOM;MASC;SG	
герой	kahraman	герой	kahraman	N;ANIM;NOM;MASC;SG	
герой	yiğit	герой	yiğit	N;ANIM;NOM;MASC;SG	
острів	ada	острів	ada	N;INAN;NOM;MASC;SG	
острів	ada	острів	ada	N;INAN;NOM;MASC;SG	
загальні	global	загальний	global	ADJ;NOM;PL	
загальні	evrensel	загальний	evrensel	ADJ;NOM;PL	
загальні	küresel	загальний	küresel	ADJ;NOM;PL	
загальні	yaygın	загальний	yaygın	ADJ;NOM;PL	
загальні	general	загальний	general	ADJ;NOM;PL	
культура	kültürü	культура	kültür	N;INAN;NOM;FEM;SG	
культура	kültür	культура	kültür	N;INAN;NOM;FEM;SG	
представників	temsilcileri	представник	temsilci	N;ANIM;ACC;MASC;PL	N;NOM;PL;3
представників	temsilciler	представник	temsilci	N;ANIM;ACC;MASC;PL	N;NOM;PL;3
одиниця	birlik	одиниця	birlik	N;INAN;NOM;FEM;SG	
одиниця	birim	одиниця	birim	N;INAN;NOM;FEM;SG	
одиниця	ünite	одиниця	ünite	N;INAN;NOM;FEM;SG	
профіль	profil	профіль	profil	N;INAN;NOM;MASC;SG	
профіль	profili	профіль	profili	N;INAN;NOM;MASC;SG	
малі	ufak	малий	ufak	ADJ;NOM;PL	
малі	kucuk	малий	kucuk	ADJ;NOM;PL	
малі	mali	малий	mali	ADJ;NOM;PL	
швидко	hızlı	швидко	hızlı	ADV	ADJ
швидко	çabuk	швидко	çabuk	ADV	
швидко	cabuk	швидко	cabuk	ADV	
швидко	hızlı	швидко	hızlı	ADV	ADJ
швидко	hizli	швидко	hizli	ADV	
швидко	çabuk	швидко	çabuk	ADV	
оборони	defans	оборона	defans	N;INAN;NOM;FEM;PL	N;NOM;SG;3
оборони	savunma	оборона	savun	N;INAN;NOM;FEM;PL	
санкт	sankt	санкт	sankt		PROPN;NOM;SG;3
російсько	russo	російський	russo	ADV	
момент	anı	момент	an	N;INAN;NOM;MASC;SG	
увагу	ürpertici	увага	ürpertici	N;INAN;ACC;FEM;SG	
рахунок	hesap	рахунок	hesap	N;INAN;NOM;MASC;SG	
рахунок	puan	рахунок	pu	N;INAN;NOM;MASC;SG	
рахунок	skor	рахунок	skor	N;INAN;NOM;MASC;SG	
рахунок	sayı	рахунок	say	N;INAN;NOM;MASC;SG	
робота	eyüp	робота	eyüp	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
робота	çalış	робота	çalış	N;INAN;NOM;FEM;SG	
робота	çalışma	робота	çalış	N;INAN;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
робота	çalışmak	робота	çalış	N;INAN;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
робота	çalışıyorum	робота	çalış	N;INAN;NOM;FEM;SG	V;PROG;IND;SG;1;POS;INFM;PRS
робота	çalışıyor	робота	çalış	N;INAN;NOM;FEM;SG	V;PROG;IND;SG;3;POS;INFM;PRS
робота	çalışmak	робота	çalış	N;INAN;NOM;FEM;SG	V;PFV;NOM;IND;POS;PRS;V.MSDR
робота	çalışan	робота	çalış	N;INAN;NOM;FEM;SG	
література	edebiyatı	література	edebiyat	N;INAN;NOM;FEM;SG	N;ACC;SG;3
навчався	okudu	навчатися	oku	V;IPFV;MASC;IND;SG;PST;FIN	V;PFV;IND;SG;3;POS;PST
премія	ödül	премія	ödül	N;INAN;NOM;FEM;SG	
премія	ödülü	премія	ödül	N;INAN;NOM;FEM;SG	N;ACC;SG;3
замок	castle	замка	cast	N;INAN;NOM;MASC;SG	
замок	şato	замка	şato	N;INAN;NOM;MASC;SG	
замок	kale	замка	kale	N;INAN;NOM;MASC;SG	
титул	başlık	титул	başlık	N;ANIM;NOM;MASC;SG	
титул	unvan	титул	unvan	N;ANIM;NOM;MASC;SG	
титул	ünvan	титул	ünvan	N;ANIM;NOM;MASC;SG	
ролі	rolün	роль	rolün	N;INAN;NOM;FEM;PL	
ролі	rol	роль	rol	N;INAN;NOM;FEM;PL	
ролі	rol	роль	rol	N;INAN;NOM;FEM;PL	
ролі	rolleri	роль	rol	N;INAN;NOM;FEM;PL	N;ACC;PL;3
ролі	roller	роль	rol	N;INAN;NOM;FEM;PL	
одне	biri	один	biri	DET;NOM;NEUT;SG	PRO;NOM;SG;3
одне	bir	один	bir	DET;NOM;NEUT;SG	
англ	anglo	англ.	anglo		
систем	sistemleri	система	sistem	N;INAN;GEN;FEM;PL	N;ACC;PL;3
систем	sistemler	система	sistem	N;INAN;GEN;FEM;PL	N;NOM;PL;3
систем	sistem	система	sistem	N;INAN;GEN;FEM;PL	N;NOM;SG;3
актор	aktör	актор	aktör	N;ANIM;NOM;MASC;SG	
актор	oyuncu	актор	oyuncu	N;ANIM;NOM;MASC;SG	
гра	oyun	гра	oyun	N;INAN;NOM;FEM;SG	
армія	ordu	армія	ordu	N;INAN;NOM;FEM;SG	
російська	rus	російський	rus	ADJ;NOM;FEM;SG	
російська	rusça	російський	rusça	ADJ;NOM;FEM;SG	PROPN;NOM;SG;3
карти	kartlar	карта	kart	N;INAN;NOM;FEM;PL	ADJ;NOM;PL;3
карти	kartları	карта	kart	N;INAN;NOM;FEM;PL	ADJ;ACC;PL;3
карти	kart	карта	kart	N;INAN;NOM;FEM;PL	
карти	harita	карта	harit	N;INAN;NOM;FEM;PL	N;NOM;SG;3
моделі	manken	модель	manken	N;INAN;NOM;FEM;PL	
моделі	model	модель	model	N;INAN;NOM;FEM;PL	
моделі	modeli	модель	model	N;INAN;NOM;FEM;PL	N;NOM;SG;3
нагороджений	dekore	нагороджений	dekore	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	N;NOM;SG;3
нагороджений	süslenmiş	нагороджений	süsle	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS	V;PFV;NFH;IND;POS;PST;V.PTCP
стан	statü	стан	stat	N;INAN;NOM;MASC;SG	
стан	stan	стан	stan	N;INAN;NOM;MASC;SG	
стан	state	стан	state	N;INAN;NOM;MASC;SG	
стан	eyalet	стан	eyalet	N;INAN;NOM;MASC;SG	
олександра	alexandra	олександр	alefandr	PROPN;ANIM;NOM;FEM;SG	PROPN;NOM;SG;3
рівень	düzey	рівень	düzey	N;INAN;NOM;MASC;SG	
рівень	seviye	рівень	sev	N;INAN;NOM;MASC;SG	
утворення	oluşumları	утворення	oluş	N;INAN;NOM;NEUT;SG	N;ACC;PL;3
утворення	bulanık	утворення	bulanık	N;INAN;NOM;NEUT;SG	
відкриття	keşfi	відкриття	keşif	N;INAN;NOM;NEUT;SG	
відкриття	keşif	відкриття	keşif	N;INAN;NOM;NEUT;SG	
відкриття	açılan	відкриття	aç	N;INAN;NOM;NEUT;SG	V;PFV;IND;POS;PRS;V.PTCP;PASS
відкриття	açılıyor	відкриття	aç	N;INAN;NOM;NEUT;SG	V;PROG;IND;SG;3;POS;INFM;PRS;PASS
рок	anka	рок	anka	N;INAN;NOM;MASC;SG	
рок	roc	рок	roc	N;INAN;NOM;MASC;SG	
рок	taş	рок	taş	N;INAN;NOM;MASC;SG	
рок	kaya	рок	kay	N;INAN;NOM;MASC;SG	
рок	rock	рок	rock	N;INAN;NOM;MASC;SG	
шлях	yolu	шлях	yol	N;INAN;NOM;MASC;SG	N;ACC;SG;3
шлях	patika	шлях	patika	N;INAN;NOM;MASC;SG	
шлях	yol	шлях	yol	N;INAN;NOM;MASC;SG	
шлях	şekilde	шлях	şekil	N;INAN;NOM;MASC;SG	N;ESS;SG;3
шлях	yol	шлях	yol	N;INAN;NOM;MASC;SG	
фото	fotograf	фото	fotograf		
фото	foto	фото	foto		
фото	fotoğraf	фото	fotoğraf		
фото	fotoğraf	фото	fotoğraf		
фото	resim	фото	resim		
фото	resmi	фото	resmi		
фото	resimler	фото	resim		N;NOM;PL;3
фото	fotoğraflar	фото	fotoğraf		N;NOM;PL;3
фото	fotoğraf	фото	fotoğraf		
фото	fotoğrafları	фото	fotoğraf		N;NOM;PL;3
організація	kuruluş	організація	kuruluş	N;INAN;NOM;FEM;SG	
організація	örgüt	організація	örgüt	N;INAN;NOM;FEM;SG	
організація	örgütü	організація	örgüt	N;INAN;NOM;FEM;SG	
організація	kuruluş	організація	kuruluş	N;INAN;NOM;FEM;SG	
організація	örgüt	організація	örgüt	N;INAN;NOM;FEM;SG	
поверхні	yüzeyi	поверхня	yüze	N;INAN;NOM;FEM;PL	
поверхні	yüzey	поверхня	yüzey	N;INAN;NOM;FEM;PL	
планети	gezegenleri	планета	gezegen	N;INAN;NOM;FEM;PL	N;ACC;PL;3
фон	fon	фон	fon		
фон	fonds	фон	fonds		PROPN;NOM;SG;3
фон	von	фон	von		
міністр	bakan	міністр	bak	N;ANIM;NOM;MASC;SG	
відповідає	eşleşme	відповідати	eşleş	V;IPFV;IND;SG;3;PRS;FIN	
відповідає	maçlar	відповідати	maç	V;IPFV;IND;SG;3;PRS;FIN	N;NOM;PL;3
відповідає	kibrit	відповідати	kibrit	V;IPFV;IND;SG;3;PRS;FIN	
журнал	kütük	журнал	kütük	N;INAN;NOM;MASC;SG	
журнал	günlük	журнал	günlük	N;INAN;NOM;MASC;SG	
журнал	günlük	журнал	günlük	N;INAN;NOM;MASC;SG	
журнал	günlüğü	журнал	günlük	N;INAN;NOM;MASC;SG	ADJ;ACC;SG;3
журнал	journal	журнал	journal	N;INAN;NOM;MASC;SG	
журнал	dergi	журнал	dergi	N;INAN;NOM;MASC;SG	
журнал	magazin	журнал	magazin	N;INAN;NOM;MASC;SG	
журнал	tarihi	журнал	tarih	N;INAN;NOM;MASC;SG	
журнал	geçmiş	журнал	geç	N;INAN;NOM;MASC;SG	
особа	şahıs	особа	şahıs	N;ANIM;NOM;FEM;SG	
особа	kişiye	особа	kişi	N;ANIM;NOM;FEM;SG	N;DAT;SG;3
особа	kisi	особа	kisi	N;ANIM;NOM;FEM;SG	
будівлі	inşaat	будівля	inşaat	N;INAN;NOM;FEM;PL	
будівлі	bina	будівля	bina	N;INAN;NOM;FEM;PL	
будівлі	inşa	будівля	inşa	N;INAN;NOM;FEM;PL	
будівлі	binaların	будівля	bina	N;INAN;NOM;FEM;PL	N;GEN;PL;3
храм	temple	храм	temp	N;INAN;NOM;MASC;SG	PROPN;NOM;SG;3
дмитро	dmitriy	дмитро	dmitriy	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG;3
дмитро	dmitry	дмитро	dmitry	PROPN;ANIM;NOM;MASC;SG	
дмитро	dimitri	дмитро	dimitri	PROPN;ANIM;NOM;MASC;SG	
практично	pratikte	практично	pratik	ADV	ADJ;ESS;SG;3
таблиця	tablo	таблиця	tablo	N;INAN;NOM;FEM;SG	
таблиця	sofra	таблиця	sofra	N;INAN;NOM;FEM;SG	
таблиця	masa	таблиця	masa	N;INAN;NOM;FEM;SG	
операції	operasyon	операція	operasyon	N;INAN;NOM;FEM;PL	
операції	aktarım	операція	aktarım	N;INAN;NOM;FEM;PL	
операції	işlem	операція	işlem	N;INAN;NOM;FEM;PL	
операції	işlemleri	операція	işlem	N;INAN;NOM;FEM;PL	N;ACC;PL;3
віці	age	вік	age	ADV	
віці	yaş	вік	yaş	ADV	
віці	yaşı	вік	yaşı	ADV	
віці	yendim	вік	yendi	ADV	V;PFV;IND;SG;1;POS;PST
музичні	müzikal	музичний	müzikal	ADJ;NOM;PL	
модель	manken	модель	manken	N;INAN;NOM;FEM;SG	
модель	model	модель	model	N;INAN;NOM;FEM;SG	
джерел	kaynakları	джерело	kaynak	N;INAN;GEN;NEUT;PL	N;ACC;PL;3
джерел	kaynaklar	джерело	kaynak	N;INAN;GEN;NEUT;PL	N;NOM;PL;3
джерел	köken	джерело	kök	N;INAN;GEN;NEUT;PL	
джерел	kökeni	джерело	köken	N;INAN;GEN;NEUT;PL	N;ACC;SG;3
заклади	ofisleri	заклад	ofis	N;INAN;NOM;MASC;PL	N;ACC;PL;3
заклади	ofis	заклад	ofis	N;INAN;NOM;MASC;PL	
серія	serisi	серія	seri	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
серія	seri	серія	seri	N;INAN;NOM;FEM;SG	
серія	serie	серія	seri	N;INAN;NOM;FEM;SG	
риби	balık	риба	balık	N;ANIM;NOM;FEM;PL	
риби	balık	риба	balık	N;ANIM;NOM;FEM;PL	
риби	balik	риба	balik	N;ANIM;NOM;FEM;PL	
риби	balıklar	риба	balık	N;ANIM;NOM;FEM;PL	ADJ;NOM;PL;3
поки	hoşçakalın	поки	hoşçakalı	ADV	V;PFV;IMP;PL;2;POS;PRS
поки	hoşçakal	поки	hoşçakal	ADV	
спосіб	şekilde	спосіб	şekil	N;INAN;NOM;MASC;SG	N;ESS;SG;3
спосіб	yol	спосіб	yol	N;INAN;NOM;MASC;SG	
