típica	typiska	típico	typisk	ADJ;FEM;SG	ADJ;NOM;PL
maomé	mohammed	maomé	mohammed	N;MASC;SG	PROPN;NOM
maomé	muhammed	maomé	muhammed	N;MASC;SG	PROPN;NOM
maomé	mehmet	maomé	mehmet	N;MASC;SG	PROPN;NOM
removido	borttagna	remover	bortta	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
removido	borttagen	remover	borttag	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
removido	borttaget	remover	borttag	V;MASC;SG;V.PTCP	N;NOM;DEF;NEUT;SG
diariamente	daglig	diariamente	daglig	ADV	ADJ;NOM;INDF;MASC+FEM;SG
diariamente	dagliga	diariamente	daglig	ADV	ADJ;NOM;PL
diariamente	daily	diariamente	daily	ADV	N;NOM;INDF;MASC+FEM;SG
armadura	pansar	armadura	pansa	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
armadura	pansar	armadura	pansa	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
cartões	kort	cartão	kort	N;MASC;PL	ADV
cartões	cards	cartão	card	N;MASC;PL	N;NOM;INDF;NEUT;SG
cartões	kortspel	cartão	kortspel	N;MASC;PL	N;NOM;INDF;NEUT;SG
adquirido	förvärvade	adquirir	förvärva	V;MASC;SG;V.PTCP	V;NOM;PL;PST;V.PTCP;ACT
adquirido	förvärvat	adquirir	förvärva	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
adquirido	förvärvad	adquirir	förvärvad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
adquirido	inköpt	adquirir	inköpt	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
adquirido	inköpta	adquirir	inköpta	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
adquirido	köpta	adquirir	köpa	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
adquirido	köpt	adquirir	köpa	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
recomendações	rekommendation	recomendação	rekommendation	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
garantia	garantera	garantia	garantera	N;FEM;SG	V;IMP;FIN;ACT
garantia	garanterar	garantia	garantera	N;FEM;SG	V;IND;PRS;FIN;ACT
greatest	störst	greatest	stor	N;MASC;SG	ADJ;NOM;INDF;RL
greatest	största	greatest	stor	N;MASC;SG	ADJ;NOM;DEF;RL
predominantemente	övervägande	predominantemente	övervägande	ADV	ADJ;NOM
criminal	kriminella	criminal	kriminell	N;MASC;SG	ADJ;NOM;PL
criminal	kriminell	criminal	kriminell	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
criminal	brottslig	criminal	brottslig	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
phillips	phillips	phillips	phillips	N;MASC;SG	PROPN;NOM
boxe	boxas	boxe	box	N;MASC;SG	V;NFIN;PASS
esculturas	skulptur	escultura	skulptur	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
esculturas	staty	escultura	staty	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
born	född	born	född	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
born	födda	born	född	N;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
mitchell	mitchell	mitchell	mitchell	N;MASC;SG	PROPN;NOM
made	tillverkad	made	tillverkad	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
made	tillverkade	made	tillverkad	N;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
made	tillverkat	made	tillverkad	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
made	gjorda	made	göra	N;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
subida	klättrar	subida	klättra	N;FEM;SG	V;IND;PRS;FIN;ACT
subida	klättra	subida	klättra	N;FEM;SG	V;IMP;FIN;ACT
subida	stiga	subida	stiga	N;FEM;SG	V;IMP;NFIN;ACT
subdivisões	indelning	subdivisão	indelning	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
subdivisões	underavdelning	subdivisão	underavdelning	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
claudio	claudio	claudio	claudio	N;MASC;SG	PROPN;NOM
patrocínio	sponsrar	patrocínio	sponsra	N;MASC;SG	V;IND;PRS;FIN;ACT
patrocínio	sponsra	patrocínio	sponsra	N;MASC;SG	V;IMP;FIN;ACT
patrocínio	sponsra	patrocínio	sponsra	N;MASC;SG	V;IMP;FIN;ACT
patrocínio	medverkande	patrocínio	medverkande	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
macho	manliga	macho	manlig	N;MASC;SG	ADJ;NOM;PL
macho	manligt	macho	manlig	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
saxônia	sachsen	saxônia	sachsen	N;FEM;SG	PROPN;NOM
detroit	detroit	detroit	detroit	N;MASC;SG	PROPN;NOM
ouvido	hört	ouvir	höra	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
ouvido	öra	ouvir	öra	V;MASC;SG;V.PTCP	N;NOM;INDF;NEUT;SG
ouvido	öron	ouvir	öron	V;MASC;SG;V.PTCP	N;NOM;INDF;NEUT;PL
perdas	förlust	perda	förlust	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
perdas	förlust	perda	förlust	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
urbanas	urban	urbano	urban	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
urbanas	urbana	urbano	urbana	N;FEM;PL	ADJ;NOM;PL
urbanas	tätort	urbano	tätor	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
lesões	skada	lesão	skada	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
visitas	studiebesök	visita	studiebesök	N;FEM;PL	N;NOM;INDF;NEUT;SG
visitas	besök	visita	besök	N;FEM;PL	N;NOM;INDF;NEUT;SG
nervoso	nervös	nervoso	nervös	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
nervoso	nervöst	nervoso	nervösa	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG
nervoso	nervösa	nervoso	nervös	N;MASC;SG	ADJ;NOM;PL
han	han	han	han	N;MASC;SG	PRO;NOM;DEF;MASC+FEM;SG
soviéticos	sovjet	soviético	sovjet	N;MASC;PL	PROPN;NOM
soviéticos	sovjetiska	soviético	sovjetisk	N;MASC;PL	ADJ;NOM;PL
soviéticos	sovjetisk	soviético	sovjetisk	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
soviéticos	sovjet	soviético	sovjet	N;MASC;PL	PROPN;NOM
adoção	adoptera	adoção	adoptera	N;FEM;SG	V;IMP;FIN;ACT
ltd	ltd	ltd	ltd	N;MASC;SG	PROPN;NOM
separadas	separerad	separar	separerad	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
separadas	åtskilda	separar	åtskilja	V;FEM;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
separadas	separerat	separar	separerad	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
separadas	separerade	separar	separera	V;FEM;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
separadas	avskilda	separar	avskild	V;FEM;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
hudson	hudson	hudson	hudson	N;MASC;SG	PROPN;NOM
andamento	framsteg	andamento	framsteg	N;MASC;SG	N;NOM;INDF;NEUT;PL
escolhidos	utvald	escolher	utvälja	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
escolhidos	valda	escolher	välja	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
escolhidos	utvalda	escolher	utvalja	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
escolhidos	vald	escolher	välja	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
escolhidos	utvalt	escolher	utvälta	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
escolhidos	valt	escolher	välja	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
honorário	heders	honorário	hed	ADJ;MASC;SG	V;NFIN;PASS
ruth	ruth	ruth	ruth	N;FEM;SG	PROPN;NOM
jesse	jesse	jesser	jesa	N;MASC;SG	PROPN;NOM
romântico	romantiska	romântico	romantisk	ADJ;MASC;SG	ADJ;NOM;PL
divididas	uppdelad	dividir	uppdela	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
divididas	uppdelat	dividir	uppdela	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
divididas	delat	dividir	delad	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
divididas	delad	dividir	delad	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
riscos	riskera	risco	riskera	N;MASC;PL	V;IMP;FIN;ACT
riscos	risk	risco	risk	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
trocar	strömbrytare	trocar	strömbrytare	V;NFIN	N;NOM;INDF;MASC+FEM;PL
vital	vital	vital	vital	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vital	vitala	vital	vital	ADJ;MASC;SG	N;NOM;INDF;NEUT;PL
ted	ted	ted	ted	N;MASC;SG	PROPN;NOM
consistia	bestod	consistir	bestå	V;IND;SG;3;IPFV;FIN	V;IND;PST;FIN;ACT
novato	nybörjare	novato	nybörjare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
mensal	månad	mensal	månad	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
mensal	månatliga	mensal	månatlig	ADJ;MASC;SG	ADJ;NOM;PL
mensal	månadsvis	mensal	månadsvis	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
mensal	månaden	mensal	månad	ADJ;MASC;SG	N;NOM;DEF;MASC+FEM;SG
conservador	konservativa	conservador	konservativ	ADJ;MASC;SG	ADJ;NOM;PL
espetáculos	visar	espetáculo	visa	N;MASC;PL	V;IND;PRS;FIN;ACT
martín	martín	martín	mart	N;MASC;SG	PROPN;NOM
martín	martin	martín	martin	N;MASC;SG	PROPN;NOM
selecionado	utvald	selecionar	utvälja	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
selecionado	valda	selecionar	välja	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
selecionado	utvalda	selecionar	utvalja	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
selecionado	vald	selecionar	välja	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
selecionado	markerade	selecionar	markera	V;MASC;SG;V.PTCP	V;NOM;PL;PST;V.PTCP
selecionado	markerad	selecionar	markerad	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
irene	irene	irene	irene	N;FEM;SG	PROPN;NOM
bebidas	dryck	bebida	dryck	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
bebidas	dryck	bebida	dryck	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
bebidas	dryck	bebida	dryck	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
caçador	hunter	caçador	hunta	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
caçador	jägare	caçador	jäga	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
atacado	grossist	atacar	grossist	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
atacado	grossister	atacar	grossist	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;PL
atacado	partihandel	atacar	partihandel	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
atacado	attackerad	atacar	attackerad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
atacado	attackerade	atacar	attackera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
atacado	överfallen	atacar	överfall	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
quentes	varm	quente	varm	ADJ;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
quentes	värma	quente	värma	ADJ;MASC;PL	V;IMP;FIN;ACT
quentes	varmt	quente	varm	ADJ;MASC;PL	ADJ;NOM;INDF;NEUT;SG
murphy	murphy	murphy	murphy	N;MASC;SG	PROPN;NOM
ante	ante	ante	ante	ADP	PROPN;NOM
pacote	packa	pacote	packa	N;MASC;SG	V;IMP;FIN;ACT
silêncio	tysta	silêncio	tyst	N;MASC;SG	ADJ;NOM;PL
silêncio	tyst	silêncio	tyst	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
silêncio	tysta	silêncio	tyst	N;MASC;SG	ADJ;NOM;PL
silêncio	tyst	silêncio	tyst	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
silêncio	tiga	silêncio	tig	N;MASC;SG	V;IMP;FIN;ACT
nicholas	nikolaj	nichola	nikolaj	N;FEM;PL	PROPN;NOM
nicholas	nicholas	nichola	nichola	N;FEM;PL	PROPN;NOM
definitiva	slutgiltiga	definitivo	slutgiltig	ADJ;FEM;SG	ADJ;NOM;PL
definitiva	slutgiltigt	definitivo	slutgiltig	ADJ;FEM;SG	ADV
nono	nono	nono	nono	ADJ;MASC;SG	N;NOM;INDF;NEUT;SG
romanas	roman	romano	roman	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
romanas	romerska	romano	romersk	N;FEM;PL	ADJ;NOM;PL
romanas	romersk	romano	romersk	N;FEM;PL	ADJ;NOM;INDF;MASC+FEM;SG
sentiu	filt	sentir	filt	V;IND;SG;3;PST;FIN	N;NOM;INDF;MASC+FEM;SG
esperando	väntande	esperar	vänta	V;V.MSDR	ADJ;NOM;PRS;V.PTCP
esperando	väntan	esperar	väntan	V;V.MSDR	N;NOM;DEF;MASC+FEM;SG
ernest	ernest	ernest	ernest	N;MASC;SG	PROPN;NOM
delegado	delegerad	delegado	delegerad	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
delegado	delegerade	delegado	delegera	N;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
delegado	delegera	delegado	delegera	N;MASC;SG	V;IMP;FIN;ACT
funcional	funktionella	funcional	funktionell	ADJ;MASC;SG	ADJ;NOM;PL
amadores	amatör	amadores	amatör	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
protecção	skyddande	protecção	skydda	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
protecção	beskyddande	protecção	beskyddande	N;FEM;SG	ADJ;NOM;PRS;V.PTCP
transferida	förflyttad	transferir	förflyttad	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
transferida	överfört	transferir	överföra	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
transferida	överförda	transferir	överföra	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
transferida	överförd	transferir	överförd	V;FEM;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
pérez	perez	pérez	perez	PROPN;MASC;SG	PROPN;NOM
pérez	pérez	pérez	pérez	PROPN;MASC;SG	PROPN;NOM
empresarial	företagens	empresarial	företag	ADJ;MASC;SG	N;GEN;DEF;NEUT;PL
next	nästa	next	nästa	N;MASC;SG	ADJ;NOM
next	härnäst	next	härnäst	N;MASC;SG	ADV
montevidéu	montevideo	montevidér	montevideo	N;MASC;SG	PROPN;NOM
respectivas	respektive	respectivo	respektive	ADJ;FEM;PL	ADV
adolf	adolf	adolf	adolf	N;MASC;SG	PROPN;NOM
seattle	seattle	seattle	seattle	N;MASC;SG	PROPN;NOM
aaron	aaron	aaron	aaron	N;MASC;SG	PROPN;NOM
aaron	aron	aaron	aro	N;MASC;SG	PROPN;NOM
cruzada	korsriddare	cruzar	korsriddare	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
preparado	klara	preparar	klar	V;MASC;SG;V.PTCP	ADJ;NOM;PL
preparado	beredd	preparar	beredd	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
preparado	klar	preparar	klar	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG
preparado	redo	preparar	redo	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
preparado	färdiga	preparar	färdig	V;MASC;SG;V.PTCP	ADJ;NOM;PL
preparado	berett	preparar	bereda	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG
preparado	beredd	preparar	beredd	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
preparado	förberedd	preparar	förberedd	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
preparado	beredda	preparar	beredd	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
preparado	förberett	preparar	förbere	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG
servido	serverad	servido	serverad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
servido	avtjänat	servido	avtjänad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
servido	tjänat	servido	tjäna	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
receitas	inkomst	receita	inkomst	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
receitas	intäkt	receita	intäkt	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
receitas	recept	receita	recept	N;FEM;PL	N;NOM;INDF;NEUT;SG
receitas	inkomst	receita	inkomst	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
pioneiros	pioneer	pioneiro	pion	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
pioneiros	pionjär	pioneiro	pionjär	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
complexa	komplexa	complexo	komplex	ADJ;FEM;SG	ADJ;NOM;PL
moisés	mose	moisés	mose	N;MASC;SG	PROPN;NOM
moisés	moses	moisés	mose	N;MASC;SG	PROPN;NOM
exportação	exporterar	exportação	exportera	N;FEM;SG	V;IND;PRS;FIN;ACT
exportação	exporterar	exportação	exportera	N;FEM;SG	V;IND;PRS;FIN;ACT
exportação	exportera	exportação	exportera	N;FEM;SG	V;IMP;FIN;ACT
exportação	exporterar	exportação	exportera	N;FEM;SG	V;IND;PRS;FIN;ACT
exportação	exportera	exportação	exportera	N;FEM;SG	V;IMP;FIN;ACT
incluídos	inkluderade	incluir	inkludera	V;MASC;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
incluídos	inkluderat	incluir	inkludera	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
incluídos	inkluderad	incluir	inkludera	V;MASC;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
simpson	simpson	simpson	simpson	N;MASC;SG	PROPN;NOM
constituinte	konstituerande	constituinte	konstituera	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
cratera	månkrater	craterar	månkrat	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
hábito	vanor	hábito	vana	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
hábito	vanan	hábito	vanan	N;MASC;SG	ADV
duff	duff	duff	duff	N;FEM;SG	PROPN;NOM
restauro	återställ	restauro	återställ	N;MASC;SG	V;IMP;FIN;ACT
restauro	återställa	restauro	återställa	N;MASC;SG	V;IMP;NFIN;ACT
restauro	återställande	restauro	återställande	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
frederick	frederick	frederick	frederick	N;MASC;SG	PROPN;NOM
frederick	fredrik	frederick	fredrik	N;MASC;SG	PROPN;NOM
milan	milan	milan	milan	N;MASC;SG	PROPN;NOM
milan	milano	milan	milano	N;MASC;SG	PROPN;NOM
levantamento	lyfta	levantamento	lyfta	N;MASC;SG	V;IMP;NFIN;ACT
levantamento	lyfter	levantamento	lyfta	N;MASC;SG	V;IND;PRS;FIN;ACT
sacramento	sacramento	sacramento	sacramento	N;MASC;SG	PROPN;NOM
temporariamente	tillfällig	temporariamente	tillfällig	ADV	ADJ;NOM;INDF;MASC+FEM;SG
temporariamente	temporär	temporariamente	temporär	ADV	ADJ;NOM;INDF;MASC+FEM;SG
temporariamente	tillfälliga	temporariamente	tillfällig	ADV	ADJ;NOM;PL
avançado	avancerad	avançar	avancerad	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
avançado	avancerat	avançar	avancera	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
avançado	avancerade	avançar	avancera	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
incluídas	inkluderade	incluir	inkludera	V;FEM;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
incluídas	inkluderat	incluir	inkludera	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
incluídas	inkluderad	incluir	inkludera	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
alerta	pigg	alerta	pigg	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
greco	greco	greco	greco	N;MASC;SG	PROPN;NOM
joinville	joinville	joinville	joinville	N;MASC;SG	PROPN;NOM
resende	resende	resende	resende	N;MASC;SG	ADJ;NOM;PRS;V.PTCP
islândia	island	islândia	island	N;FEM;SG	PROPN;NOM
perna	ben	perna	ben	N;FEM;SG	N;NOM;INDF;NEUT;PL
haiti	haitiska	haitir	haitisk	N;MASC;SG	ADJ;NOM;PL
habitação	bostäder	habitação	bostad	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
mágica	magiskt	mágico	magisk	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
mágica	magisk	mágico	magisk	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
mágica	magiska	mágico	magisk	N;FEM;SG	ADJ;NOM;PL
mágica	magiskt	mágico	magisk	N;FEM;SG	ADJ;NOM;INDF;NEUT;SG
macmillan	macmillan	macmillan	macmillan	N;MASC;SG	PROPN;NOM
seul	seoul	seul	seoul	N;MASC;SG	INTJ
folk	folk	folk	folk	N;MASC;SG	N;NOM;INDF;NEUT;PL
stade	stade	stade	stad	N;MASC;SG	PROPN;NOM
adicionado	tillagda	adicionar	tillagd	V;MASC;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
adicionado	tillagt	adicionar	tillägga	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
adicionado	tillagd	adicionar	tillagd	V;MASC;SG;V.PTCP	N;NOM;INDF;MASC+FEM;SG
adicionado	tillsatt	adicionar	tillsatt	V;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
discovery	upptäckt	discovery	upptäcka	N;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
discovery	upptäckter	discovery	upptäckt	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
lutando	kämpande	lutar	kämpande	V;V.MSDR	ADJ;NOM;PRS;V.PTCP
lutando	fighting	lutar	fighting	V;V.MSDR	N;NOM;INDF;MASC+FEM;SG
lutando	slagsmål	lutar	slagsmål	V;V.MSDR	N;NOM;INDF;NEUT;SG
lutando	kämpande	lutar	kämpande	V;V.MSDR	ADJ;NOM;PRS;V.PTCP
alpha	alpha	alpha	alpha	N;MASC;SG	PROPN;NOM
alpha	alfa	alpha	alfa	N;MASC;SG	PROPN;NOM
chelsea	chelsea	chelsea	chelse	N;MASC;SG	PROPN;NOM
irregular	ojämna	irregular	ojämn	ADJ;MASC;SG	ADJ;NOM;PL
irregular	ojämnt	irregular	ojämn	ADJ;MASC;SG	ADV
irregular	oregelbunden	irregular	oregelbund	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
irregular	oregelbundet	irregular	oregelbund	ADJ;MASC;SG	N;NOM;DEF;NEUT;SG
irregular	oregelbundna	irregular	oregelbunden	ADJ;MASC;SG	ADJ;NOM;PL
uniformes	enhetlig	uniforme	enhetlig	N;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
uniformes	enhetligt	uniforme	enhetlig	N;MASC;PL	ADJ;NOM;INDF;NEUT;SG
uniformes	uniform	uniforme	uniform	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
uniformes	enhetliga	uniforme	enhetlig	N;MASC;PL	ADJ;NOM;PL
junção	sammanfoga	junção	sammanfoga	N;FEM;SG	V;IMP;FIN;ACT
norueguês	norsk	norueguês	norsk	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
teen	teen	teen	teen	N;MASC;SG	
compacto	kompakt	compacto	kompakt	N;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
compacto	komprimera	compacto	komprimera	N;MASC;SG	V;IMP;FIN;ACT
hermann	hermann	hermann	herman	N;MASC;SG	PROPN;NOM
dilma	dilma	dilma	dilma	N;FEM;SG	PROPN;NOM
dilma	rousseff	dilma	rousseff	N;FEM;SG	PROPN;NOM
vendida	sålda	vender	såld	V;FEM;SG;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
tendências	trend	tendência	trend	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
tendências	tendens	tendência	tendens	N;FEM;PL	N;NOM;INDF;MASC+FEM;SG
tendências	trenden	tendência	trende	N;FEM;PL	N;NOM;DEF;MASC+FEM;SG
tomadas	tagen	tomar	tagen	V;FEM;PL;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
tomadas	tagna	tomar	ta	V;FEM;PL;V.PTCP	ADJ;NOM;PL;PST;V.PTCP
relativo	relativt	relativo	relativt	ADJ;MASC;SG	ADV
relativo	relativa	relativo	relativa	ADJ;MASC;SG	ADJ;NOM;PL
relativo	släkting	relativo	släkting	ADJ;MASC;SG	N;NOM;INDF;MASC+FEM;SG
julie	julie	julie	julie	N;FEM;SG	PROPN;NOM
planície	slätt	planície	slätta	N;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
planície	slätter	planície	slätta	N;FEM;SG	N;NOM;INDF;MASC+FEM;PL
pilares	pelaren	pilar	pelare	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
pilares	pillar	pilar	pilla	N;MASC;PL	V;IMP;FIN;ACT
designer	designer	designer	design	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
designer	formgivare	designer	formgivare	N;MASC;SG	N;NOM;INDF;MASC+FEM;PL
chuck	chuck	chuck	chuck	N;MASC;SG	PROPN;NOM
canhões	kanonen	canhão	kano	N;MASC;PL	N;NOM;DEF;MASC+FEM;SG
canhões	kanon	canhão	kano	N;MASC;PL	N;NOM;INDF;MASC+FEM;SG
praças	torg	praça	torg	N;FEM;PL	N;NOM;INDF;NEUT;SG
voar	flyg	voar	flyg	V;NFIN	N;NOM;INDF;NEUT;SG
voar	fluga	voar	fluga	V;NFIN	N;NOM;INDF;MASC+FEM;SG
voar	flygning	voar	flygning	V;NFIN	N;NOM;INDF;MASC+FEM;SG
