kategória	kategorii	kategória	kategoria	N;NOM;FEM;SG	N;GEN;FEM;SG
svetová	świecie	svetový	świat	ADJ;NOM;FEM;SG	N;DAT;MASC;SG
svetová	world	svetový	world	ADJ;NOM;FEM;SG	
prof	prof	prof	prof		
posádka	załogi	posádka	załoga	N;NOM;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
posádka	ekipy	posádka	ekipa	N;NOM;FEM;SG	N;NOM;FEM;PL
materiál	materiały	materiál	materiał	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
materiál	materiały	materiál	materiał	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
amerike	ameryka	amerika	ameryka	N;DAT;FEM;SG	
amerike	america	amerika	america	N;DAT;FEM;SG	N;NOM;MASC;SG
lepšie	lepsza	dobre	dobry	ADV;CMPR	ADJ;NOM;CMPR;FEM;SG
lepšie	lepsze	dobre	dobry	ADV;CMPR	ADJ;NOM;CMPR;MASC;SG
rukou	rękę	ruka	ręka	N;INS;FEM;SG	N;ACC;FEM;SG
rukou	dłoń	ruka	dłoń	N;INS;FEM;SG	N;NOM;FEM;SG
rukou	ręka	ruka	ręka	N;INS;FEM;SG	
rím	rzym	rím	rzym	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
marci	marzec	marec	marzec	N;INAN;ESS;MASC;SG	
marci	marca	marec	marza	N;INAN;ESS;MASC;SG	
marci	marsz	marec	marsz	N;INAN;ESS;MASC;SG	N;NOM;MASC;SG
marci	marci	marec	martić	N;INAN;ESS;MASC;SG	
forma	formularz	forma	formularz	N;NOM;FEM;SG	N;ACC;MASC;SG
forma	formy	forma	forma	N;NOM;FEM;SG	N;ACC;FEM;PL
forma	formularza	forma	formularz	N;NOM;FEM;SG	N;GEN;MASC;SG
kariéra	kariery	kariéra	kariera	N;NOM;FEM;SG	N;GEN;FEM;SG
kariéra	karierę	kariéra	kariera	N;NOM;FEM;SG	N;ACC;FEM;SG
kariéra	kariery	kariéra	kariera	N;NOM;FEM;SG	N;GEN;FEM;SG
severnom	północ	severný	północ	ADJ;ESS;NEUT;SG	N;NOM;FEM;SG
severnom	północna	severný	północny	ADJ;ESS;NEUT;SG	
severnom	północne	severný	północny	ADJ;ESS;NEUT;SG	ADJ;NOM;NEUT;SG
severnom	północnej	severný	północny	ADJ;ESS;NEUT;SG	ADJ;GEN;FEM;SG
severnom	północny	severný	północny	ADJ;ESS;NEUT;SG	N;ACC;MASC;SG
slovakia	słowacji	slovakie	słowacja	N;NOM;NEUT;SG	PROPN;GEN;FEM;SG
joseph	józefie	joseph	józefia	PROPN;ANIM;NOM;MASC;SG	N;VOC;MASC;SG
joseph	joseph	joseph	joseph	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
joseph	józef	joseph	józef	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
joseph	józefa	joseph	józef	PROPN;ANIM;NOM;MASC;SG	
dni	dni	deň	dzień	N;INAN;NOM;MASC;PL	N;ACC;MASC;PL
dni	days	deň	days	N;INAN;NOM;MASC;PL	
sondy	sondy	sonda	sonda	N;NOM;FEM;PL	N;ACC;FEM;PL
sondy	sonda	sonda	sonda	N;NOM;FEM;PL	N;NOM;FEM;SG
sondy	sondę	sonda	sonda	N;NOM;FEM;PL	N;ACC;FEM;SG
sondy	sondy	sonda	sonda	N;NOM;FEM;PL	N;ACC;FEM;PL
známi	znany	známy	znany	N;ANIM;NOM;MASC;PL	V;IPFV;MASC;IND;SG;PST;FIN;ACT
známi	znana	známy	znany	N;ANIM;NOM;MASC;PL	V;IPFV;IND;SG;PRS;FIN;ACT
známi	znane	známy	znać	N;ANIM;NOM;MASC;PL	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
choroby	choroba	choroba	choroba	N;NOM;FEM;PL	N;NOM;FEM;SG
choroby	choroby	choroba	choroba	N;NOM;FEM;PL	N;ACC;FEM;PL
choroby	choroba	choroba	choroba	N;NOM;FEM;PL	N;NOM;FEM;SG
choroby	choroby	choroba	choroba	N;NOM;FEM;PL	N;ACC;FEM;PL
choroby	choroby	choroba	choroba	N;NOM;FEM;PL	N;ACC;FEM;PL
choroby	chorób	choroba	chorób	N;NOM;FEM;PL	
choroby	choroba	choroba	choroba	N;NOM;FEM;PL	N;NOM;FEM;SG
choroby	choroby	choroba	choroba	N;NOM;FEM;PL	N;ACC;FEM;PL
siete	sieci	sieť	sieć	N;NOM;FEM;PL	
siete	siatki	sieť	siatka	N;NOM;FEM;PL	N;GEN;FEM;SG
siete	sieci	sieť	sieć	N;NOM;FEM;PL	
siete	sieci	sieť	sieć	N;NOM;FEM;PL	
siete	sieć	sieť	sieć	N;NOM;FEM;PL	N;NOM;FEM;SG
siete	network	sieť	network	N;NOM;FEM;PL	
pop	pops	pop	pops		
pop	pop	pop	pop		
savoie	savoie	savod	sava	N;NOM;FEM;SG	
jadro	rdzenia	jadro	rdzeniać	N;NOM;NEUT;SG	N;GEN;NEUT;SG
jadro	jądro	jadro	jądro	N;NOM;NEUT;SG	
jadro	jądro	jadro	jądro	N;NOM;NEUT;SG	
jadro	jądra	jadro	jądro	N;NOM;NEUT;SG	
jadro	jądro	jadro	jądro	N;NOM;NEUT;SG	
zariadenie	urządzenia	zariadenie	urządzenie	N;NOM;NEUT;SG	N;NOM;NEUT;PL
zariadenie	sprzęt	zariadenie	sprzęt	N;NOM;NEUT;SG	N;ACC;MASC;SG
zariadenie	instalacje	zariadenie	instalacja	N;NOM;NEUT;SG	N;NOM;FEM;PL
zariadenie	montaż	zariadenie	montaż	N;NOM;NEUT;SG	
zariadenie	instalacji	zariadenie	instalacja	N;NOM;NEUT;SG	N;GEN;FEM;SG
zariadenie	placówki	zariadenie	placówka	N;NOM;NEUT;SG	N;NOM;FEM;PL
okruhu	obwody	okruh	obwód	N;INAN;GEN;MASC;SG	N;NOM;MASC;PL
okruhu	obwód	okruh	obwód	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
nezávislosť	niezależności	nezávislosť	niezależność	N;NOM;FEM;SG	N;GEN;FEM;SG
nezávislosť	niepodległości	nezávislosť	niepodległość	N;NOM;FEM;SG	N;GEN;FEM;SG
nezávislosť	niepodległość	nezávislosť	niepodległość	N;NOM;FEM;SG	N;ACC;FEM;SG
výhry	wygrane	výhra	wygrany	N;NOM;FEM;PL	ADJ;NOM;NEUT;SG
výhry	wygrywa	výhra	wygrywać	N;NOM;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;ACT
výhry	wygra	výhra	wygrać	N;NOM;FEM;PL	V;PFV;IND;SG;3;FUT;FIN;ACT
výhry	wygrywają	výhra	wygrywać	N;NOM;FEM;PL	V;IPFV;IND;PL;3;PRS;FIN;ACT
výhry	wygrane	výhra	wygrany	N;NOM;FEM;PL	ADJ;NOM;NEUT;SG
federácia	federacji	federácia	federacja	N;NOM;FEM;SG	N;GEN;FEM;SG
ciest	dróg	ciesto	droga	N;GEN;FEM;PL	
ciest	drogi	ciesto	droga	N;GEN;FEM;PL	
prípadoch	przypadkach	prípad	przypadek	N;INAN;INS;MASC;PL	N;GEN;MASC;PL
prípadoch	sprawy	prípad	sprawa	N;INAN;INS;MASC;PL	N;NOM;FEM;PL
prípadoch	przypadki	prípad	przypadek	N;INAN;INS;MASC;PL	N;NOM;MASC;PL
decembri	grudzień	december	grudzienie	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
decembri	grudnia	december	grudzień	N;INAN;GEN;MASC;SG	
voľby	wyborów	voľba	wybory	N;NOM;FEM;PL	
voľby	wyborach	voľba	wybory	N;NOM;FEM;PL	N;DAT;NEUT;PL
voľby	wyborów	voľba	wybory	N;NOM;FEM;PL	
jozefa	józefie	jozef	józefia	PROPN;ANIM;ACC;MASC;SG	N;VOC;MASC;SG
jozefa	joseph	jozef	joseph	PROPN;ANIM;ACC;MASC;SG	PROPN;NOM;MASC;SG
jozefa	józef	jozef	józef	PROPN;ANIM;ACC;MASC;SG	PROPN;NOM;MASC;SG
jozefa	józefa	jozef	józef	PROPN;ANIM;ACC;MASC;SG	
pol	pol	pol	pol	NUM;NOM;NEUT;SG	
možnosti	możliwości	možnosť	możliwość	N;NOM;FEM;PL	N;ACC;FEM;SG
online	online	onlina	onliny	N;NOM;FEM;PL	
man	mężczyzna	man	mężczyzna	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
man	człowiek	man	człowiek	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG
man	man	man	mana	PROPN;ANIM;NOM;MASC;SG	
prečo	dlaczego	prečo	dlaczego	ADV	ADV
medzinárodných	international	medzinárodný	international	ADJ;GEN;MASC;PL	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
medzinárodných	międzynarodowe	medzinárodný	międzynarodowy	ADJ;GEN;MASC;PL	ADJ;NOM;NEUT;SG
medzinárodných	międzynarodowy	medzinárodný	międzynarodowy	ADJ;GEN;MASC;PL	ADJ;NOM;MASC;SG
medzinárodných	międzynarodowa	medzinárodný	międzynarodowy	ADJ;GEN;MASC;PL	ADJ;NOM;FEM;SG
zápis	notacji	zápis	notacja	N;INAN;NOM;MASC;SG	N;GEN;FEM;SG
zápis	czujny	zápis	czujny	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG
filmov	folie	film	fola	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL
filmov	filmy	film	film	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
obyvateľstvo	populacji	obyvateľstvo	populacja	N;NOM;NEUT;SG	N;GEN;FEM;SG
obyvateľstvo	populacje	obyvateľstvo	populacja	N;NOM;NEUT;SG	N;NOM;FEM;PL
obyvateľstvo	populacji	obyvateľstvo	populacja	N;NOM;NEUT;SG	N;GEN;FEM;SG
riaditeľ	dyrektora	riaditeľ	dyrektor	N;ANIM;NOM;MASC;SG	N;ACC;MASC;SG
riaditeľ	główny	riaditeľ	główny	N;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
sieť	net	sieť	net	N;NOM;FEM;SG	
sieť	netto	sieť	netto	N;NOM;FEM;SG	
sieť	siatki	sieť	siatka	N;NOM;FEM;SG	N;GEN;FEM;SG
sieť	sieci	sieť	sieć	N;NOM;FEM;SG	
sieť	network	sieť	network	N;NOM;FEM;SG	
rastliny	rośliny	rastlina	roślina	N;NOM;FEM;PL	N;ACC;FEM;PL
rastliny	roślin	rastlina	roślina	N;NOM;FEM;PL	
rastliny	roślin	rastlina	roślina	N;NOM;FEM;PL	
rastliny	rośliny	rastlina	roślina	N;NOM;FEM;PL	N;ACC;FEM;PL
rastliny	roślina	rastlina	roślina	N;NOM;FEM;PL	N;NOM;FEM;SG
line	line	lina	liny	N;NOM;FEM;SG	
line	linii	lina	linia	N;NOM;FEM;SG	N;GEN;FEM;SG
viaceré	wiele	viacero	wiele	ADJ;NOM;NEUT;SG	DET;ACC;MASC;PL
viaceré	wielu	viacero	wiele	ADJ;NOM;NEUT;SG	DET;ACC;MASC;PL
moskva	moskwy	moskvo	moskwy	N;INAN;NOM;MASC;SG	PROPN;GEN;FEM;SG
moskva	moskwie	moskvo	moskwa	N;INAN;NOM;MASC;SG	PROPN;DAT;FEM;SG
moskva	moskwa	moskvo	moskwa	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
afriky	afryka	afrika	afryka	N;NOM;FEM;PL	
pokračoval	kontynuacja	pokračovať	kontynuacja	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	N;NOM;FEM;SG
pokračoval	dalszy	pokračovať	daleki	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	ADJ;NOM;CMPR;MASC;SG
japonsku	japonii	japonsko	japonia	ADV	
japonsku	japonia	japonsko	japonie	ADV	
spomína	wzmianki	spomínať	wzmianka	V;IPFV;IND;SG;3;POS;PRS;FIN	N;ACC;FEM;PL
vety	zwrotów	veta	zwrót	N;NOM;FEM;PL	N;GEN;MASC;PL
vety	wyrażenia	veta	wyrażenie	N;NOM;FEM;PL	N;NOM;NEUT;SG
vety	wyrok	veta	wyrok	N;NOM;FEM;PL	N;NOM;MASC;SG
vety	zdanie	veta	zdanie	N;NOM;FEM;PL	N;NOM;NEUT;SG
veže	wież	veža	wież	N;NOM;FEM;PL	N;GEN;FEM;PL
novembri	listopada	november	listopada	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
novembri	listopadzie	november	listopad	N;INAN;NOM;MASC;SG	N;ACC;MASC;SG
novembri	listopad	november	listopad	N;INAN;NOM;MASC;SG	
kusov	kawałki	kus	kawałek	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
ríme	rzym	rím	rzym	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
hlasov	głosy	hlas	głos	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
hlasov	głosowania	hlas	głosować	N;INAN;GEN;MASC;PL	N;GEN;NEUT;SG
hlasov	głosy	hlas	głos	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
hlasov	voices	hlas	voices	N;INAN;GEN;MASC;PL	
olympijské	olympic	olympijský	olympic	ADJ;NOM;NEUT;SG	
manželky	żony	manželka	żona	N;NOM;FEM;PL	N;GEN;FEM;SG
manželky	zony	manželka	zona	N;NOM;FEM;PL	V;IPFV;IND;SG;1;PRS;FIN;ACT
manželky	żon	manželka	żon	N;NOM;FEM;PL	
firma	firmy	firm	firma	N;NOM;FEM;SG	N;NOM;FEM;PL
firma	spółka	firm	spółka	N;NOM;FEM;SG	
bas	bas	bas	bas	PROPN;ANIM;NOM;MASC;SG	
štart	start	štart	start	N;INAN;NOM;MASC;SG	
štart	zacznij	štart	zacząć	N;INAN;NOM;MASC;SG	V;PFV;IMP;SG;2;FIN;ACT
štart	start	štart	start	N;INAN;NOM;MASC;SG	
štart	startu	štart	stary	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
japonsko	japonii	japonsko	japonia		
japonsko	japonia	japonsko	japonie		
time	czasu	tima	czas		N;GEN;MASC;SG
time	czas	tima	czas		N;NOM;MASC;SG
maria	mario	mariť	mario	PROPN;NOM;FEM;SG	
maria	marii	mariť	maria	PROPN;NOM;FEM;SG	
maria	maria	mariť	maria	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG
stanici	posterunek	stanica	posterunek	N;DAT;FEM;SG	N;NOM;MASC;SG
stanici	stacji	stanica	stacja	N;DAT;FEM;SG	N;GEN;FEM;SG
stanici	stacja	stanica	stacja	N;DAT;FEM;SG	N;NOM;FEM;SG
stanici	dworzec	stanica	dworzec	N;DAT;FEM;SG	N;NOM;MASC;SG
časopisu	czasopismo	časopis	czasopismo	N;INAN;GEN;MASC;SG	N;NOM;NEUT;SG
časopisu	magazyn	časopis	magazyn	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
časopisu	magazynek	časopis	magazynka	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG
časopisu	czasopisma	časopis	czasopismo	N;INAN;GEN;MASC;SG	N;ACC;MASC;SG
socha	rzeźby	socha	rzeźba	N;NOM;FEM;SG	N;ACC;FEM;PL
socha	rzeźbę	socha	rzeźba	N;NOM;FEM;SG	N;ACC;FEM;SG
socha	pomnik	socha	pomnik	N;NOM;FEM;SG	N;ACC;MASC;SG
socha	posąg	socha	posąg	N;NOM;FEM;SG	N;ACC;MASC;SG
hudbu	muzyka	hudba	muzyka	N;ACC;FEM;SG	N;NOM;FEM;SG
hudbu	music	hudba	musieć	N;ACC;FEM;SG	
hudbu	muzyki	hudba	muzyka	N;ACC;FEM;SG	
festival	festival	festival	festival	N;INAN;NOM;MASC;SG	
festival	festiwalu	festival	festiwal	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
nato	nato	nato	nato		
úsek	stretch	úsek	stret	N;INAN;NOM;MASC;SG	
úsek	sekcję	úsek	sekcja	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
úsek	sekcji	úsek	sekcja	N;INAN;NOM;MASC;SG	N;GEN;FEM;SG
úsek	przedziale	úsek	przedział	N;INAN;NOM;MASC;SG	N;INS;MASC;SG
úsek	segmenty	úsek	segment	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
úsek	segmentu	úsek	segment	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
severne	północnej	severne	północny	N;NOM;FEM;PL	ADJ;GEN;FEM;SG
severne	północ	severne	północ	N;NOM;FEM;PL	N;NOM;FEM;SG
severne	north	severne	north	N;NOM;FEM;PL	
noviny	gazety	noviny	gazeta	N;NOM;FEM;PL	N;ACC;FEM;PL
noviny	gazeta	noviny	gazeta	N;NOM;FEM;PL	N;NOM;FEM;SG
noviny	gazetę	noviny	gazeta	N;NOM;FEM;PL	N;ACC;FEM;SG
noviny	gazet	noviny	gazeta	N;NOM;FEM;PL	N;GEN;FEM;PL
noviny	gazety	noviny	gazeta	N;NOM;FEM;PL	N;ACC;FEM;PL
skoro	wczesny	skoro	wczesny	PART	ADJ;NOM;MASC;SG
skoro	wczesna	skoro	wczesny	PART	
skoro	wcześnie	skoro	wcześnie	PART	ADV
skoro	wczesne	skoro	wczesny	PART	
objekt	obiekty	objekt	obiekt	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL
objekt	obiektu	objekt	obiekt	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
apollo	apollo	apollo	apollo	N;ANIM;NOM;MASC;SG	V;IPFV;IND;SG;2;PRS;FIN;ACT
slnko	sun	slnko	sunąć	N;NOM;NEUT;SG	PROPN;NOM;MASC;SG
slnko	słońca	slnko	słońce	N;NOM;NEUT;SG	N;GEN;NEUT;SG
slnko	słoneczko	slnko	słoneczko	N;NOM;NEUT;SG	
lodí	okręty	loď	okręt	N;GEN;FEM;PL	N;NOM;MASC;PL
lodí	statki	loď	statek	N;GEN;FEM;PL	N;NOM;MASC;PL
mapy	mapy	mapy	mapa	N;NOM;FEM;PL	N;ACC;FEM;SG
mapy	mapa	mapy	mapa	N;NOM;FEM;PL	
mapy	mapy	mapy	mapa	N;NOM;FEM;PL	N;ACC;FEM;SG
mapy	mapę	mapy	mapa	N;NOM;FEM;PL	N;ACC;FEM;SG
mapy	mapie	mapy	mapa	N;NOM;FEM;PL	N;ACC;FEM;SG
účastníci	uczestników	účastník	uczestnik	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL
účastníci	uczestnikom	účastník	uczestnik	N;ANIM;NOM;MASC;PL	N;DAT;MASC;PL
autorov	autorzy	autor	autor	N;ANIM;GEN;MASC;PL	N;NOM;MASC;PL
váhom	váhom	váhy	Vshom	N;INAN;INS;MASC;SG	
slúžil	serwowane	slúžiť	serwować	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
politika	polityki	politika	polityka	N;NOM;FEM;SG	N;GEN;FEM;SG
politika	politycy	politika	polityk	N;NOM;FEM;SG	N;NOM;MASC;PL
politika	polityki	politika	polityka	N;NOM;FEM;SG	N;GEN;FEM;SG
špeciálne	specjalna	špeciálne	specjalny	ADV	ADJ;NOM;FEM;SG
špeciálne	specjalny	špeciálne	specjalny	ADV	ADJ;NOM;MASC;SG
špeciálne	specjalne	špeciálne	specjalny	ADV	ADJ;NOM;NEUT;SG
špeciálne	wyjątkowy	špeciálne	wyjątkowy	ADV	ADJ;NOM;MASC;SG
špeciálne	szczególne	špeciálne	szczególny	ADV	ADJ;NOM;NEUT;SG
liptovský	liptovský	liptovský	liptovský	ADJ;ANIM;NOM;MASC;SG	
učiteľ	nauczycielu	učiteľ	nauczyciel	N;ANIM;NOM;MASC;SG	N;VOC;MASC;SG
zlatá	słodki	zlatý	słodki	ADJ;NOM;FEM;SG	
zlatá	słodko	zlatý	słodko	ADJ;NOM;FEM;SG	
zlatá	złota	zlatý	złoty	ADJ;NOM;FEM;SG	
zlatá	złoto	zlatý	złoto	ADJ;NOM;FEM;SG	
zlatá	gold	zlatý	gold	ADJ;NOM;FEM;SG	
zlatá	złoty	zlatý	złoty	ADJ;NOM;FEM;SG	
zlatá	złote	zlatý	złoty	ADJ;NOM;FEM;SG	
zlatá	golden	zlatý	golden	ADJ;NOM;FEM;SG	
zlatá	złoty	zlatý	złoty	ADJ;NOM;FEM;SG	
zlatá	złota	zlatý	złoty	ADJ;NOM;FEM;SG	
národov	narody	národ	naród	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
národov	narody	národ	naród	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
dôvodov	powody	dôvod	powód	N;INAN;GEN;MASC;PL	N;NOM;MASC;PL
dôvodov	przyczyny	dôvod	przyczyna	N;INAN;GEN;MASC;PL	N;ACC;FEM;PL
hlas	glos	hlas	glos	N;INAN;NOM;MASC;SG	V;IPFV;IND;SG;PST;FIN;ACT
hlas	głosu	hlas	głos	N;INAN;NOM;MASC;SG	N;GEN;MASC;SG
hodnota	wartości	hodnota	wartość	N;NOM;FEM;SG	N;GEN;FEM;SG
kmeň	szczepu	kmeň	szczep	N;INAN;NOM;MASC;SG	
kmeň	macierzystych	kmeň	macierzysty	N;INAN;NOM;MASC;SG	ADJ;GEN;MASC;PL
kmeň	plemienia	kmeň	plemię	N;INAN;NOM;MASC;SG	N;GEN;NEUT;SG
kmeň	plemię	kmeň	plemia	N;INAN;NOM;MASC;SG	
automaticky	auto	automaticky	auto	ADV	N;NOM;NEUT;SG
automaticky	automatyczne	automaticky	automatyczny	ADV	ADJ;NOM;NEUT;SG
automaticky	automat	automaticky	automat	ADV	N;NOM;MASC;SG
automaticky	automatyczne	automaticky	automatyczny	ADV	ADJ;NOM;NEUT;SG
automaticky	automatyczny	automaticky	automatyczny	ADV	ADJ;NOM;MASC;SG
automaticky	automatyczna	automaticky	automatyczny	ADV	ADJ;NOM;FEM;SG
vlastne	właściwie	vlastne	właściwie	PART	ADV
herečky	aktorki	herečka	aktorka	N;NOM;FEM;PL	N;ACC;FEM;SG
iso	iso	iso	iso		
stretnutia	sesji	stretnutie	sesja	N;NOM;NEUT;PL	N;GEN;FEM;SG
stretnutia	spotkań	stretnutie	spotkanie	N;NOM;NEUT;PL	N;GEN;NEUT;PL
stretnutia	zebrania	stretnutie	zebraniać	N;NOM;NEUT;PL	N;NOM;NEUT;SG
stretnutia	spotkań	stretnutie	spotkanie	N;NOM;NEUT;PL	N;GEN;NEUT;PL
stretnutia	posiedzenia	stretnutie	posiedzenie	N;NOM;NEUT;PL	N;NOM;NEUT;SG
stretnutia	posiedzenie	stretnutie	posiedzenie	N;NOM;NEUT;PL	N;NOM;NEUT;SG
stretnutia	zebranie	stretnutie	zebranie	N;NOM;NEUT;PL	N;NOM;NEUT;SG
stretnutia	spotkanie	stretnutie	spotkanie	N;NOM;NEUT;PL	N;NOM;NEUT;SG
aktivity	działania	aktivita	działanie	N;NOM;FEM;PL	N;NOM;NEUT;SG
aktivity	działalności	aktivita	działalność	N;NOM;FEM;PL	N;GEN;FEM;SG
aktivity	działalność	aktivita	działalność	N;NOM;FEM;PL	N;NOM;FEM;SG
aktivity	aktywność	aktivita	aktywność	N;NOM;FEM;PL	N;NOM;FEM;SG
aktivity	działalności	aktivita	działalność	N;NOM;FEM;PL	N;GEN;FEM;SG
aktivity	czynność	aktivita	czynność	N;NOM;FEM;PL	N;NOM;FEM;SG
aktivity	działalność	aktivita	działalność	N;NOM;FEM;PL	N;NOM;FEM;SG
aktivity	aktywności	aktivita	aktywność	N;NOM;FEM;PL	N;GEN;FEM;SG
franche	franche	franch	franche	N;NOM;FEM;SG	
grécko	grecji	grécko	grecja	N;NOM;NEUT;SG	N;GEN;FEM;SG
ostrovov	wyspy	ostrov	wyspa	N;INAN;GEN;MASC;PL	
zámky	zamki	zámok	zamek	N;INAN;NOM;MASC;PL	V;IPFV;IND;PRS;FIN;ACT
dušan	dusan	dušan	dusan	N;ANIM;NOM;MASC;SG	
dušan	dušan	dušan	dušan	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
provincii	województwo	provincia	województwo	N;DAT;FEM;SG	N;NOM;NEUT;SG
provincii	prowincji	provincia	prowincja	N;DAT;FEM;SG	N;GEN;FEM;SG
provincii	prowincja	provincia	prowincja	N;DAT;FEM;SG	N;NOM;FEM;SG
meria	zmierzona	meriť	zmierzyć	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
meria	mierzone	meriť	mierzyć	V;IPFV;IND;SG;3;POS;PRS;FIN	
meria	zmierzone	meriť	zmierzyć	V;IPFV;IND;SG;3;POS;PRS;FIN	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
meria	mierzony	meriť	mierzony	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;MASC;SG
meurthe	meurthe	meurthe	meurto	N;NOM;FEM;SG	
comté	comté	comtý	comt	N;NOM;MASC;SG	
výraz	wypowiedzi	výraz	wypowiedź	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG
španielsky	hiszpanie	španielsky	hiszpan	ADJ;ANIM;NOM;MASC;SG	N;NOM;MASC;PL
roman	rzymski	roman	rzymski	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG
roman	roman	roman	roman	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
roman	rzymskie	roman	rzymski	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG
červená	czerwień	červený	czerwień	ADJ;NOM;FEM;SG	
správne	prawo	správne	prawo	ADV	N;NOM;NEUT;SG
správne	poprawna	správne	poprawny	ADV	ADJ;NOM;FEM;SG
správne	poprawny	správne	poprawny	ADV	ADJ;NOM;MASC;SG
správne	poprawne	správne	poprawny	ADV	ADJ;NOM;NEUT;SG
svetla	light	svetlo	light	N;NOM;NEUT;PL	
svetla	światło	svetlo	światło	N;NOM;NEUT;PL	N;NOM;NEUT;SG
svetla	światła	svetlo	światło	N;NOM;NEUT;PL	N;NOM;NEUT;SG
svetla	lekka	svetlo	lekki	N;NOM;NEUT;PL	ADJ;NOM;FEM;SG
svetla	lekki	svetlo	lekki	N;NOM;NEUT;PL	ADJ;NOM;MASC;SG
doubs	doubs	doubs	doubs	PROPN;NOM;MASC;SG	V;IPFV;IND;SG;PRS;FIN;ACT
čierna	black	čierny	black	ADJ;NOM;FEM;SG	
čierna	czerń	čierny	czerń	ADJ;NOM;FEM;SG	
vidieť	widzenie	vidieť	widzenie	V;IPFV;POS;NFIN	N;NOM;NEUT;SG
vidieť	zobaczenie	vidieť	zobaczyć	V;IPFV;POS;NFIN	N;PFV;NOM;NEUT;SG;POS;V.MSDR
vidieť	zobacz	vidieť	zobaczyć	V;IPFV;POS;NFIN	V;PFV;IMP;SG;2;FIN;ACT
hnutie	ruch	hnutie	ruch	N;NOM;NEUT;SG	N;ACC;MASC;SG
doslova	dosłownie	doslova	dosłownie	ADV	
bunky	cela	bunka	cela	N;NOM;FEM;PL	
bunky	celi	bunka	cela	N;NOM;FEM;PL	N;GEN;FEM;SG
bunky	ogniwa	bunka	ogniwy	N;NOM;FEM;PL	
bunky	komórek	bunka	komórka	N;NOM;FEM;PL	N;GEN;FEM;PL
administratívne	administracyjnie	administratívne	administracyjnie	ADJ;NOM;NEUT;SG	ADV
športové	sport	športový	sport	ADJ;NOM;NEUT;SG	
športové	sport	športový	sport	ADJ;NOM;NEUT;SG	
športové	sporty	športový	sporty	ADJ;NOM;NEUT;SG	N;NOM;MASC;PL
skratka	akronim	skratka	akronić	N;NOM;FEM;SG	N;ACC;MASC;SG
skratka	skróty	skratka	skrót	N;NOM;FEM;SG	N;NOM;MASC;PL
kanada	kanada	kanada	kanada	PROPN;ANIM;NOM;MASC;SG	
