til	per	til	per	ADV	ADP
mistede	lost	miste	lost	V;IND;PST;FIN;ACT	N
mistede	perduti	miste	perduto	V;IND;PST;FIN;ACT	ADJ;MASC;PL
mistede	persi	miste	perso	V;IND;PST;FIN;ACT	ADJ;MASC;PL
max	massimo	max	massimo	N;INDF;NEUT;SG	ADJ;MASC;SG
kim	kim	kim	kim	PROPN	N;SG
tidligt	early	tidligt	early	ADV	N
taler	discorsi	tale	discorso	V;IND;PRS;FIN;ACT	N;MASC;PL
taler	altoparlante	tale	altoparlante	V;IND;PRS;FIN;ACT	N;MASC;SG
taler	speaker	tale	speaker	V;IND;PRS;FIN;ACT	N;MASC
taler	oratore	tale	oratore	V;IND;PRS;FIN;ACT	N;MASC;SG
oversat	tradotte	oversat	tradurre	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
oversat	traduzioni	oversat	traduzione	V;INDF;SG;PST;V.PTCP	N;FEM;PL
oversat	traduzione	oversat	traduzione	V;INDF;SG;PST;V.PTCP	N;FEM;SG
møder	incontri	møde	incontro	V;IND;PRS;FIN;ACT	N;MASC;PL
møder	riunioni	møde	riunione	V;IND;PRS;FIN;ACT	N;FEM;PL
møder	riunione	møde	riunione	V;IND;PRS;FIN;ACT	N;FEM;SG
møder	meeting	møde	meeting	V;IND;PRS;FIN;ACT	N;MASC
standard	predefinita	standard	predefinita	N;INDF;MASC+FEM;SG	ADJ;FEM;SG
standard	predefinito	standard	predefinito	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
dækker	copertine	dække	copertina	V;IND;PRS;FIN;ACT	N;FEM;PL
dækker	coperture	dække	copertura	V;IND;PRS;FIN;ACT	N;FEM;PL
populære	popolare	populær	popolare	ADJ;PL	ADJ;SG
populære	trend	populær	trend	ADJ;PL	N;MASC
ven	amici	ven	amico	N;INDF;MASC+FEM;SG	N;MASC;PL
nomineret	designati	nominere	designare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
nomineret	nomination	nominere	nomination	V;INDF;SG;PST;V.PTCP	N;FEM;PL
ungarn	ungheria	ungarn	ungheria		N;FEM;SG
stærk	strong	stærk	strong	ADJ;INDF;MASC+FEM;SG	N
stærk	forti	stærk	forte	ADJ;INDF;MASC+FEM;SG	ADJ;PL
albert	albert	albert	albert		N;MASC;SG
albert	alberto	albert	alberto		N;MASC;SG
bibliotek	biblioteche	bibliotek	biblioteca	N;INDF;NEUT;SG	N;FEM;PL
harald	harald	harald	harald		N;MASC
harald	jon	harald	jon		N
vokal	vocali	vokal	vocale	N;INDF;MASC+FEM;SG	N;FEM;PL
sjælland	zelanda	sjælland	zelanda		N;FEM;SG
institut	fondazioni	institut	fondazione	N;INDF;MASC+FEM;SG	N;FEM;PL
bidrag	contributi	bidrag	contributo	N;INDF;NEUT;SG	N;MASC;PL
hotel	alberghi	hotel	albergo	N;INDF;NEUT;SG	N;MASC;PL
kritik	critiche	kritik	critica	N;INDF;MASC+FEM;SG	N;FEM;PL
kritik	critiche	kritik	critica	N;INDF;MASC+FEM;SG	N;FEM;PL
tilknyttet	associati	tilknytte	associare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
tilknyttet	associate	tilknytte	associare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
tilknyttet	affiliati	tilknytte	affiliato	V;INDF;SG;PST;V.PTCP	N;MASC;PL
tilknyttet	affiliati	tilknytte	affiliato	V;INDF;SG;PST;V.PTCP	N;MASC;PL
tilknyttet	affiliate	tilknytte	affiliare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
tilknyttet	affiliazione	tilknytte	affiliazione	V;INDF;SG;PST;V.PTCP	N;FEM;SG
will	will	will	will		
will	testamento	will	testamento		N;MASC;SG
will	volontà	will	volontà		N;FEM
afrika	africa	afrika	africa		N;FEM;SG
afrika	africana	afrika	africano		ADJ;FEM;SG
afrika	african	afrika	africano		N
afrika	africani	afrika	africano		ADJ;MASC;PL
afrika	africane	afrika	africano		ADJ;FEM;PL
afrika	africano	afrika	africano		ADJ;MASC;SG
greve	conta	grev	contare	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
emnet	soggetto	emne	soggetto	N;DEF;NEUT;SG	ADJ;MASC;SG
trommer	batteria	tromme	batteria	N;INDF;MASC+FEM;PL	N;FEM;SG
sendte	inviato	sende	inviato	V;IND;PST;FIN;ACT	N;MASC;SG
svend	svend	svend	svend		N;MASC;SG
grækenland	grecia	grækenland	grecia	PROPN	N;FEM;SG
virker	opere	virke	opera	V;IND;PRS;FIN;ACT	N;FEM;PL
virker	works	virke	works	V;IND;PRS;FIN;ACT	N
japansk	giapponesi	japansk	giapponese	ADJ;INDF;SG	N;PL
modstand	resistenze	modstand	resistenza	N;INDF;MASC+FEM;SG	N;FEM;PL
modstand	opposizioni	modstand	opposizione	N;INDF;MASC+FEM;SG	N;FEM;PL
militær	militari	militær	militare	ADJ;INDF;MASC+FEM;SG	N;PL
militær	esercito	militær	esercito	ADJ;INDF;MASC+FEM;SG	N;MASC;SG
søgte	ricercate	søge	ricercata	V;IND;PST;FIN;ACT	ADJ;FEM;PL
knyttet	collegati	knytte	collegare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
nærheden	vicino	nærhed	vicino	N;DEF;MASC+FEM;SG	ADV
udenfor	esterno	udenfor	esterno	ADV	ADJ;MASC;SG
tror	think	tro	think	V;IND;PRS;FIN;ACT	N
can	possono	cinke	potere		V;IND;PL;3;PRS;FIN
can	can	cinke	can		
can	può	cinke	potere		V;IND;SG;3;PRS;FIN
digte	poesia	digte	poesia	N;INDF;MASC+FEM;PL	N;FEM;SG
mængde	quantitativo	mængde	quantitativo	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
mængde	quantitativi	mængde	quantitativo	N;INDF;MASC+FEM;SG	N;MASC;PL
beskrevet	descritti	beskrive	descrivere	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
beskrevet	descritte	beskrive	descrivere	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
kolding	kolding	kolding	kolding		N;MASC
bevægelse	movimenti	bevægelse	movimento	N;INDF;MASC+FEM;SG	N;MASC;PL
forblev	rimaneva	forblev	rimanere	V;IND;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
grundlag	fondamenti	grundlag	fondamento	N;INDF;NEUT;SG	N;MASC;PL
grundlag	fondamenta	grundlag	fondamento	N;INDF;NEUT;SG	N;FEM;PL
grundlag	fondazioni	grundlag	fondazione	N;INDF;NEUT;SG	N;FEM;PL
forskning	ricerche	forskning	ricerca	N;INDF;MASC+FEM;SG	N;FEM;PL
spansk	spagnolo	spansk	spagnolo	N;INDF;NEUT;SG	ADJ;MASC;SG
spansk	spagnoli	spansk	spagnolo	N;INDF;NEUT;SG	N;MASC;PL
dannebrog	dannebrog	dannebrog	dannebrog	N;INDF;MASC+FEM;SG	
river	fiume	rive	fiume	N;INDF;MASC+FEM;PL	N;MASC;SG
aktive	active	aktiv	activo	ADJ;PL	N
aktive	attivo	aktiv	attivo	ADJ;PL	ADJ;MASC;SG
aktive	attiva	aktiv	attivo	ADJ;PL	ADJ;FEM;SG
biografi	bio	biografi	bio	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
biografi	biografie	biografi	biografia	N;INDF;MASC+FEM;SG	N;FEM;PL
rent	pulite	ren	pulito	ADJ;INDF;NEUT;SG	ADJ;FEM;PL
rent	puri	ren	pure	ADJ;INDF;NEUT;SG	ADJ;MASC;PL
rent	pure	ren	pure	ADJ;INDF;NEUT;SG	ADV
sandsynligvis	probabili	sandsynligvis	probabile	ADV	ADJ;PL
sandsynligvis	probabile	sandsynligvis	probabile	ADV	ADJ;SG
page	pagine	page	pagina		N;FEM;PL
page	pagina	page	pagina		N;FEM;SG
page	page	page	pagare		N;FEM;SG
kor	cori	kor	coro	N;INDF;NEUT;SG	N;MASC;PL
farve	colori	farve	colore	N;INDF;MASC+FEM;SG	N;MASC;PL
viden	conoscenze	viden	conoscenza	N;INDF;MASC+FEM;SG	N;FEM;PL
skotland	scozia	skotland	scozia	PROPN	N;FEM;SG
råd	consigli	råd	consiglio	N;INDF;NEUT;SG	N;MASC;PL
horsens	horsens	horsens	horsens	PROPN	N;FEM;SG
sad	sat	sidde	sat	V;IND;PST;FIN;ACT	N
hall	padiglione	hall	padiglione		N;MASC;SG
hall	hall	hall	hall		N;MASC
modtaget	ricevuta	modtage	ricevuta	V;INDF;SG;PST;V.PTCP	N;FEM;SG
modtaget	ricevute	modtage	ricevuta	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
modtaget	ricevuti	modtage	ricevuto	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
tegn	disegna	tegn	disegnare	N;INDF;NEUT;SG	V;IND;SG;3;PRS;FIN
tegn	disegnare	tegn	disegnare	N;INDF;NEUT;SG	V;NFIN
tegn	firmare	tegn	firmare	N;INDF;NEUT;SG	V;NFIN
tegn	personaggi	tegn	personaggio	N;INDF;NEUT;SG	N;MASC;PL
tegn	caratteri	tegn	carattere	N;INDF;NEUT;SG	N;MASC;PL
tegn	cartelli	tegn	cartello	N;INDF;NEUT;SG	N;MASC;PL
tegn	segni	tegn	segno	N;INDF;NEUT;SG	N;MASC;PL
tegn	insegne	tegn	insegna	N;INDF;NEUT;SG	N;FEM;PL
tegn	segnali	tegn	segnale	N;INDF;NEUT;SG	N;MASC;PL
fremstillet	fabbricato	fremstille	fabbricato	V;INDF;SG;PST;V.PTCP	N;MASC;SG
fremstillet	fabbricati	fremstille	fabbricato	V;INDF;SG;PST;V.PTCP	N;MASC;PL
simon	simone	simon	simone		N;MASC;SG
simon	simon	simon	simon		N;MASC;SG
simon	simona	simon	simona		N;FEM;SG
bevaret	conservati	bevare	conservare	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
bevaret	conservate	bevare	conservare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
sydvest	sudoccidentale	sydvest	sudoccidentale	N;INDF	ADJ;SG
erstattet	sostituiti	erstatte	sostituire	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
øverste	upper	øvre	uppera	ADJ;DEF;RL	N
øverste	superiore	øvre	superiore	ADJ;DEF;RL	ADJ;CMPR;SG
øverste	top	øvre	top	ADJ;DEF;RL	N
jakob	jakob	jakob	jakob		N;MASC;SG
jakob	jacob	jakob	jacob		N;MASC;SG
jakob	giacomo	jakob	giacomo		N;MASC;SG
jakob	giacobbe	jakob	giacobbere		N;MASC;SG
ansatte	impiegati	ansætte	impiegato	V;PL;PST;V.PTCP	N;MASC;PL
ansatte	dipendenti	ansætte	dipendente	V;PL;PST;V.PTCP	N;PL
ansatte	personale	ansætte	personale	V;PL;PST;V.PTCP	ADJ;SG
ansatte	staff	ansætte	staff	V;PL;PST;V.PTCP	N;MASC
blade	lama	blad	lama	N;INDF;NEUT;PL	N;FEM;SG
blade	foglia	blad	foglia	N;INDF;NEUT;PL	N;FEM;SG
levende	living	levende	living	ADJ	N
levende	vivere	levende	vivere	ADJ	V;NFIN
levende	live	levende	live	ADJ	N;MASC
levende	vivere	levende	vivere	ADJ	V;NFIN
rød	red	rød	red	ADJ;INDF;MASC+FEM;SG	N
kvindelige	femmina	kvindelig	femmina	ADJ;PL	N;FEM;SG
kvindelige	donna	kvindelig	donna	ADJ;PL	N;FEM;SG
kvindelige	femmine	kvindelig	femmina	ADJ;PL	N;FEM;PL
kvindelige	femminile	kvindelig	femminile	ADJ;PL	ADJ;SG
kører	azionamenti	køre	azionamento	V;IND;PRS;FIN;ACT	N;MASC;PL
kører	running	køre	running	V;IND;PRS;FIN;ACT	N
bygge	corporatura	bygge	corporatura	V;NFIN;ACT	N;FEM;SG
bygge	build	bygge	build	V;NFIN;ACT	N
ukendt	sconosciuti	ukendt	sconosciuto	ADJ;INDF;SG	ADJ;MASC;PL
ukendt	sconosciuta	ukendt	sconosciuto	ADJ;INDF;SG	V;FEM;SG;PST;V.PTCP
betydelig	sostanziali	betydelig	sostanziale	ADJ;INDF;MASC+FEM;SG	ADJ;PL
betydelig	notevoli	betydelig	notevole	ADJ;INDF;MASC+FEM;SG	ADJ;PL
betydelig	considerevoli	betydelig	considevevole	ADJ;INDF;MASC+FEM;SG	ADJ;PL
betydelig	significative	betydelig	significativo	ADJ;INDF;MASC+FEM;SG	ADJ;FEM;PL
betydelig	significativi	betydelig	significativo	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
stille	silenzio	stille	silenzio	ADJ	N;MASC;SG
stille	tranquillità	stille	tranquillità	ADJ	N;FEM
stille	silent	stille	silent	ADJ	N
omgang	tondo	omgang	tondo	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
omgang	rotondo	omgang	rotondo	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
vigtigt	importanti	vigtig	importante	ADJ;INDF;NEUT;SG	ADJ;PL
stater	stati	stat	essere	N;INDF;MASC+FEM;PL	V;MASC;PL;PST;V.PTCP
trække	tiri	trække	tiro	V;NFIN;ACT	N;MASC;PL
traditionelle	tradizionale	traditionel	tradizionale	ADJ;PL	ADJ;SG
korte	corti	kort	corto	ADJ;PL	N;MASC;PL
korte	short	kort	short	ADJ;PL	N
korte	corto	kort	corto	ADJ;PL	ADJ;MASC;SG
korte	breve	kort	breve	ADJ;PL	ADJ;SG
kanal	canali	kanal	canale	N;INDF;MASC+FEM;SG	N;MASC;PL
out	fuori	out	fuori		ADV
out	out	out	out		N;MASC
fungerede	funzionava	fungere	funzionare	V;IND;PST;FIN;ACT	V;IND;SG;3;IPFV;FIN
fungerede	funzionavano	fungere	funzionare	V;IND;PST;FIN;ACT	V;IND;PL;3;IPFV;FIN
indspillet	registrate	indspille	registrare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
mangler	scomparsa	mangle	scomparire	V;IND;PRS;FIN;ACT	V;FEM;SG;PST;V.PTCP
mangler	mancante	mangle	mancante	V;IND;PRS;FIN;ACT	ADJ;SG
mangler	scomparso	mangle	scomparire	V;IND;PRS;FIN;ACT	V;MASC;SG;PST;V.PTCP
mangler	mancanti	mangle	mancante	V;IND;PRS;FIN;ACT	ADJ;PL
irland	irlanda	irland	irlanda	PROPN	N;FEM;SG
religiøse	religiosa	religiøs	religioso	ADJ;PL	ADJ;FEM;SG
religiøse	religioso	religiøs	religioso	ADJ;PL	ADJ;MASC;SG
imellem	tra	imellem	tra	ADV	ADP
imellem	fra	imellem	fra	ADV	ADP
bærer	portatore	bære	portatore	V;IND;PRS;FIN;ACT	N;MASC;SG
big	grosso	big	grosso		ADJ;MASC;SG
big	grandi	big	grande		ADJ;PL
big	grande	big	grande		ADJ;SG
big	big	big	big		N
rejser	viaggio	rejse	viaggio	N;INDF;MASC+FEM;PL	N;MASC;SG
rejser	viaggiare	rejse	viaggiare	N;INDF;MASC+FEM;PL	V;NFIN
rejser	viaggia	rejse	viaggiare	N;INDF;MASC+FEM;PL	V;IMP;SG;2;PRS;FIN
rejser	viaggiare	rejse	viaggiare	N;INDF;MASC+FEM;PL	V;NFIN
rejser	viaggiare	rejse	viaggiare	N;INDF;MASC+FEM;PL	V;NFIN
ender	ender	ende	endere	V;IND;PRS;FIN;ACT	N
lære	apprendere	lære	apprendere	N;INDF;MASC+FEM;SG	V;NFIN
lære	le	lære	il	N;INDF;MASC+FEM;SG	DET;DEF;FEM;PL
lære	imparare	lære	imparare	N;INDF;MASC+FEM;SG	V;NFIN
lære	impara	lære	imparare	N;INDF;MASC+FEM;SG	V;IND;SG;2;PRS;FIN
lære	imparate	lære	imparare	N;INDF;MASC+FEM;SG	V;IND;PL;2;PRS;FIN
lære	imparare	lære	imparare	N;INDF;MASC+FEM;SG	V;NFIN
awards	premi	award	premio		N;MASC;PL
awards	premiazione	award	premiazione		N;FEM;SG
awards	riconoscimenti	award	riconoscimento		N;MASC;PL
org	org	org	org		N;SG
katolske	cattolico	katolsk	cattolico	ADJ;PL	ADJ;MASC;SG
katolske	cattolica	katolsk	cattolico	ADJ;PL	ADJ;FEM;SG
katolske	cattolici	katolsk	cattolico	ADJ;PL	N;MASC;PL
song	canto	song	canto		N;MASC;SG
song	canzone	song	canzone		N;FEM;SG
song	song	song	song		N
diskussion	discussioni	diskussion	discussione	N;INDF;MASC+FEM;SG	N;FEM;PL
skrifter	scritti	skrift	scritto	N;INDF;MASC+FEM;PL	ADJ;MASC;PL
nørre	nørre	nørre	ntre	N;INDF;MASC+FEM;SG	ADJ;SG
begrænset	limitato	begrænse	limitato	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
begrænset	ristretto	begrænse	ristretto	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
begrænset	limitato	begrænse	limitato	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
begrænset	limited	begrænse	limited	V;INDF;SG;PST;V.PTCP	N;FEM
begrænset	limitati	begrænse	limitato	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL
begrænset	limitate	begrænse	limitare	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
hjemme	home	hjemme	home	ADV	N
hjemme	casa	hjemme	casa	ADV	N;FEM;SG
social	sociale	social	sociale	N;INDF;MASC+FEM;SG	ADJ;SG
chris	chris	chris	chris		N
selvstændig	independent	selvstændig	independent	ADJ;INDF;MASC+FEM;SG	N;MASC
selvstændig	indipendenti	selvstændig	indipendente	ADJ;INDF;MASC+FEM;SG	ADJ;PL
selvstændig	autonomi	selvstændig	autonomo	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
ray	raggio	ray	raggio		N;MASC;SG
ray	ray	ray	ray		N;MASC
lyngby	lyngby	lyngby	lyngby	PROPN	N;MASC
sjældent	rari	sjældent	raro	ADV	ADJ;MASC;PL
sjældent	rara	sjældent	raro	ADV	ADJ;FEM;SG
sjældent	rare	sjældent	raro	ADV	ADJ;FEM;PL
sjældent	raro	sjældent	raro	ADV	ADJ;MASC;SG
bas	basso	bas	basso	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
bas	bassi	bas	basso	N;INDF;MASC+FEM;SG	ADJ;MASC;PL
behov	bisogni	behov	bisogno	N;INDF;NEUT;SG	N;MASC;PL
behov	esigenze	behov	esigenza	N;INDF;NEUT;SG	N;FEM;PL
hill	colle	hill	colla		ADJ;SG
hill	collina	hill	collina		N;FEM;SG
hill	hill	hill	hill		N;MASC
fuld	full	fuld	full	ADJ;INDF;MASC+FEM;SG	N
fuld	ubriachi	fuld	ubriaco	ADJ;INDF;MASC+FEM;SG	ADJ;MASC;PL
fuld	sbronza	fuld	sbronzo	ADJ;INDF;MASC+FEM;SG	N;FEM;SG
fuld	ubriacone	fuld	ubriacone	ADJ;INDF;MASC+FEM;SG	N;MASC;SG
gods	carichi	gods	carico	N;INDF;NEUT;SG	N;MASC;PL
gods	merci	gods	merce	N;INDF;NEUT;SG	N;FEM;PL
gods	merci	gods	merce	N;INDF;NEUT;SG	N;FEM;PL
ført	led	føre	led	V;INDF;SG;PST;V.PTCP	N;MASC
fokus	concentrarsi	fokus	concentrarso	N;INDF;NEUT;SG	N;MASC;PL
fokus	concentrati	fokus	concentrare	N;INDF;NEUT;SG	V;MASC;PL;PST;V.PTCP
indført	introdotte	indføre	introdotto	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
indført	introdotti	indføre	introdurre	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
edward	edoardo	edward	edoardo		N;MASC;SG
slå	beat	slå	beat	V;NFIN;ACT	N;MASC
slå	hit	slå	hit	V;NFIN;ACT	N;FEM
privat	privatamente	privat	privatamente	ADJ;INDF;SG	ADV
privat	privati	privat	privato	ADJ;INDF;SG	ADJ;MASC;PL
privat	private	privat	privato	ADJ;INDF;SG	ADJ;FEM;PL
privat	soldato	privat	soldato	ADJ;INDF;SG	N;MASC;SG
white	bianca	white	bianco		ADJ;FEM;SG
white	white	white	white		N
white	bianchi	white	bianco		N;MASC;PL
white	bianco	white	bianco		ADJ;MASC;SG
white	bianche	white	bianco		ADJ;FEM;PL
åbnet	aperto	åbne	aperto	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
silkeborg	silkeborg	silkeborg	silkeborg		N;MASC
arne	arne	arne	arne	PROPN	N;MASC;SG
manglende	carenza	mangle	carenza	V;PRS;V.PTCP	N;FEM;SG
manglende	mancanza	mangle	mancanza	V;PRS;V.PTCP	N;FEM;SG
manglende	scomparsa	mangle	scomparire	V;PRS;V.PTCP	V;FEM;SG;PST;V.PTCP
manglende	mancante	mangle	mancante	V;PRS;V.PTCP	ADJ;SG
manglende	scomparso	mangle	scomparire	V;PRS;V.PTCP	V;MASC;SG;PST;V.PTCP
manglende	mancanti	mangle	mancante	V;PRS;V.PTCP	ADJ;PL
klassiske	classica	klassisk	classico	ADJ;PL	ADJ;FEM;SG
klassiske	classic	klassisk	classic	ADJ;PL	N
klassiske	classico	klassisk	classico	ADJ;PL	ADJ;MASC;SG
stigende	crescente	stige	crescente	V;PRS;V.PTCP	ADJ;SG
stigende	rising	stige	rising	V;PRS;V.PTCP	N
stigende	crescente	stige	crescente	V;PRS;V.PTCP	ADJ;SG
stigende	ascendente	stige	ascendente	V;PRS;V.PTCP	ADJ;SG
stigende	crescenti	stige	crescente	V;PRS;V.PTCP	ADJ;PL
konservative	conservatori	konservativ	conservatorio	ADJ;PL	N;MASC;PL
konservative	conservatori	konservativ	conservatorio	ADJ;PL	N;MASC;PL
konservative	conservativo	konservativ	conservativo	ADJ;PL	ADJ;MASC;SG
konservative	conservatore	konservativ	conservatore	ADJ;PL	N;MASC;SG
konservative	conservatrice	konservativ	conservatore	ADJ;PL	ADJ;FEM;SG
scott	scott	scott	scott		N;MASC;SG
super	super	supe	super	N;INDF;MASC+FEM;SG	ADJ
føre	piombo	føre	piombo	V;NFIN;ACT	N;MASC;SG
grænse	limitare	grænse	limitare	N;INDF;MASC+FEM;SG	V;NFIN
forenede	united	forene	united	V;PL;PST;V.PTCP	N;FEM;PL
forenede	uniti	forene	unito	V;PL;PST;V.PTCP	ADJ;MASC;PL
henning	henning	henning	henning		N;MASC;SG
angriber	attacca	angriber	attaccare	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
angriber	attacchi	angriber	attacco	N;INDF;MASC+FEM;SG	N;MASC;PL
angriber	aggressioni	angriber	aggressione	N;INDF;MASC+FEM;SG	N;FEM;PL
angriber	attentati	angriber	attentato	N;INDF;MASC+FEM;SG	N;MASC;PL
angriber	attaccare	angriber	attaccare	N;INDF;MASC+FEM;SG	V;NFIN
angriber	attaccando	angriber	attaccare	N;INDF;MASC+FEM;SG	V;V.MSDR
angriber	attaccare	angriber	attaccare	N;INDF;MASC+FEM;SG	V;NFIN
axel	axel	axel	axel		N;MASC;SG
lukket	chiusi	lukke	chiuso	V;INDF;SG;PST;V.PTCP	ADJ;MASC;PL
lukket	chiuse	lukke	chiuso	V;INDF;SG;PST;V.PTCP	ADJ;FEM;PL
lukket	chiuso	lukke	chiuso	V;INDF;SG;PST;V.PTCP	ADJ;MASC;SG
fordelt	distribuite	fordele	distribuire	V;INDF;SG;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
fordelt	distribuiti	fordele	distribuire	V;INDF;SG;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
oversættelse	traduzioni	oversættelse	traduzione	N;INDF;MASC+FEM;SG	N;FEM;PL
falder	caduta	falde	cadere	V;IND;PRS;FIN;ACT	V;FEM;SG;PST;V.PTCP
falder	cascate	falde	cascata	V;IND;PRS;FIN;ACT	N;FEM;PL
falder	cadute	falde	caduta	V;IND;PRS;FIN;ACT	V;FEM;PL;PST;V.PTCP
falder	falls	falde	falls	V;IND;PRS;FIN;ACT	N;MASC;PL
falder	caduta	falde	cadere	V;IND;PRS;FIN;ACT	V;FEM;SG;PST;V.PTCP
falder	fall	falde	fall	V;IND;PRS;FIN;ACT	N
kender	know	kende	know	V;IND;PRS;FIN;ACT	N
major	major	major	major		N
major	maggiore	major	maggiore		ADJ;CMPR;SG
romersk	romana	romersk	romano	N;INDF;MASC+FEM;SG	ADJ;FEM;SG
romersk	romano	romersk	romano	N;INDF;MASC+FEM;SG	ADJ;MASC;SG
romersk	romani	romersk	romano	N;INDF;MASC+FEM;SG	ADJ;MASC;PL
funktion	funzioni	funktion	funzione	N;INDF;MASC+FEM;SG	N;FEM;PL
indsats	sforzi	indsats	sforzo	N;INDF;MASC+FEM;SG	N;MASC;PL
indsats	sforzi	indsats	sforzo	N;INDF;MASC+FEM;SG	N;MASC;PL
madrid	madrid	madrid	madrid	PROPN	N;MASC;SG
finske	finlandesi	finsk	finlandese	ADJ;PL	N;PL
finske	finlandese	finsk	finlandese	ADJ;PL	ADJ;SG
rum	spazi	rum	spazio	N;INDF;NEUT;SG	N;MASC;PL
rum	stanze	rum	stanza	N;INDF;NEUT;SG	N;FEM;PL
rum	camere	rum	camera	N;INDF;NEUT;SG	N;FEM;PL
rum	spazi	rum	spazio	N;INDF;NEUT;SG	N;MASC;PL
omfattede	incluse	omfatte	incluso	V;IND;PST;FIN;ACT	ADJ;FEM;PL
aftale	nomina	aftale	nominare	N;INDF;MASC+FEM;SG	V;IND;SG;3;PRS;FIN
jesper	jesper	jesp	jesper	PROPN	N;MASC;SG
johann	johann	johann	johann		N;MASC;SG
anvendelse	usi	anvendelse	uso	N;INDF;MASC+FEM;SG	N;MASC;PL
anvendelse	utilizzare	anvendelse	utilizzare	N;INDF;MASC+FEM;SG	V;NFIN
farver	colore	farve	colore	N;INDF;MASC+FEM;PL	N;MASC;SG
farver	colore	farve	colore	N;INDF;MASC+FEM;PL	N;MASC;SG
stærke	forte	stærk	forte	ADJ;PL	ADJ;SG
stærke	strong	stærk	strong	ADJ;PL	N
emil	emil	emil	emil		N;MASC;SG
indledende	introduttiva	indlede	introduttiva	V;PRS;V.PTCP	ADJ;FEM;SG
indledende	iniziale	indlede	iniziale	V;PRS;V.PTCP	ADJ;SG
indledende	iniziali	indlede	iniziale	V;PRS;V.PTCP	N;FEM;PL
indledende	preliminare	indlede	preliminare	V;PRS;V.PTCP	ADJ;SG
indledende	preliminari	indlede	preliminare	V;PRS;V.PTCP	N;MASC;PL
udvalg	commissioni	udvalg	commissione	N;INDF;NEUT;SG	N;FEM;PL
udvalg	comitati	udvalg	comitato	N;INDF;NEUT;SG	N;MASC;PL
internationalt	internazionali	international	internazionale	ADJ;INDF;NEUT;SG	ADJ;PL
internationalt	international	international	international	ADJ;INDF;NEUT;SG	N;FEM
opfattelse	percezioni	opfattelse	percezione	N;INDF;MASC+FEM;SG	N;FEM;PL
opfattelse	percezioni	opfattelse	percezione	N;INDF;MASC+FEM;SG	N;FEM;PL
ringe	call	ringe	call	V;NFIN;ACT	N
ringe	chiamate	ringe	chiamata	V;NFIN;ACT	N;FEM;PL
ringe	ring	ringe	ring	V;NFIN;ACT	N;MASC
ringe	anello	ringe	anello	V;NFIN;ACT	N;MASC;SG
ringe	anelli	ringe	anello	V;NFIN;ACT	N;MASC;PL
ringe	fedi	ringe	fede	V;NFIN;ACT	N;FEM;PL
portugal	portogallo	portugal	portogallo		N;MASC;SG
professionelle	professionisti	professionel	professionista	ADJ;PL	N;MASC;PL
professionelle	professionale	professionel	professionale	ADJ;PL	ADJ;SG
professionelle	professionisti	professionel	professionista	ADJ;PL	N;MASC;PL
professionelle	professionista	professionel	professionista	ADJ;PL	N;SG
professionelle	professional	professionel	professionale	ADJ;PL	N;MASC
