der	на	der	на	DET;NOM;DEF;MASC;SG	ADP;ACC
turm	вежа	turm	вежа	ADJ	N;INAN;NOM;FEM;SG
turm	tower	turm	tower	ADJ	
turm	башта	turm	башта	ADJ	N;INAN;NOM;FEM;SG
turm	тура	turm	тур	ADJ	N;ANIM;NOM;FEM;SG
zweiter	друга	zweit	друг	ADJ	N;INAN;NOM;FEM;SG
zweiter	секунда	zweit	секунда	ADJ	N;INAN;NOM;FEM;SG
lebte	жили	leben	жити	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN
entlang	вздовж	entlang	вздовж	ADP	
klein	кляйн	klein	кляйн	ADJ	PROPN;ANIM;NOM;MASC;SG
darum	отже	darum	отже	ADV	PART
interesse	інтереси	interesse	інтерес		N;INAN;NOM;MASC;PL
interesse	зацікавлення	interesse	зацікавлення		N;INAN;NOM;NEUT;SG
interesse	інтересів	interesse	інтерес		N;INAN;GEN;MASC;PL
interesse	цікавиться	interesse	цікавитися		V;IPFV;IND;SG;3;PRS;FIN
interesse	зацікавлений	interesse	зацікавлений		ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
interesse	зацікавило	interesse	зацікавити		V;PFV;NEUT;IND;SG;PST;FIN
interesse	цікаво	interesse	цікаво		ADV
interesse	цікавить	interesse	цікавити		V;IPFV;IND;SG;3;PRS;FIN
interesse	цікавляться	interesse	цікавитися		V;IPFV;IND;PL;3;PRS;FIN
interesse	відсотки	interesse	відсоток		N;INAN;NOM;MASC;PL
interesse	зацікавлення	interesse	зацікавлення		N;INAN;NOM;NEUT;SG
interesse	відсоткова	interesse	відсотковий		ADJ;NOM;FEM;SG
interesse	інтерес	interesse	інтерес		N;INAN;NOM;MASC;SG
interesse	вигода	interesse	вигода		N;INAN;NOM;FEM;SG
einführung	знайомтесь	einführung	знайомитися	N;SG	V;IPFV;IMP;PL;2;FIN
einführung	вступний	einführung	вступний	N;SG	ADJ;NOM;MASC;SG
einführung	стартувати	einführung	стартувати	N;SG	V;PFV;NFIN
freien	вільна	frei	вільний	ADJ;NOM;PL	ADJ;NOM;FEM;SG
freien	безкоштовне	frei	безкоштовний	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
freien	вільний	frei	вільний	ADJ;NOM;PL	ADJ;NOM;MASC;SG
freien	безкоштовно	frei	безкоштовно	ADJ;NOM;PL	ADV
freien	вільно	frei	вільно	ADJ;NOM;PL	ADV
zuerst	перша	zuerst	перший	ADV	ADJ;NOM;FEM;SG
zuerst	перший	zuerst	перший	ADV	ADJ;NOM;MASC;SG
enzyklopädie	encyclopaedia	enzyklopädie	encyclopaedia	N;NOM;FEM;SG	
kind	дитячої	kind	дитячий	N;NOM;NEUT;SG	ADJ;GEN;FEM;SG
kind	дитяче	kind	дитячий	N;NOM;NEUT;SG	ADJ;NOM;NEUT;SG
kind	дитяча	kind	дитячий	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
kleiner	kleiner	klein	kleiner	ADJ	
kleiner	менше	klein	менше	ADJ	ADV;CMPR
münster	мюнстер	münster	мюнстер	PROPN;NOM;SG	PROPN;INAN;NOM;MASC;SG
svg	svg	svg	svg		
ganzen	ціла	ganz	цілий	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;SG
ganzen	цілу	ganz	цілий	ADJ;NOM;MASC;PL	ADJ;ACC;FEM;SG
ganzen	цілий	ganz	цілий	ADJ;NOM;MASC;PL	ADJ;NOM;MASC;SG
ganzen	ціла	ganz	цілий	ADJ;NOM;MASC;PL	ADJ;NOM;FEM;SG
studien	спроб	studien	спроба	V;NFIN	N;INAN;GEN;FEM;PL
studien	випробувань	studien	випробування	V;NFIN	N;INAN;GEN;NEUT;PL
studien	випробування	studien	випробування	V;NFIN	N;INAN;NOM;NEUT;SG
studien	студій	studien	студія	V;NFIN	N;INAN;GEN;FEM;PL
studien	дослідження	studien	дослідження	V;NFIN	N;INAN;NOM;NEUT;SG
direktor	режисер	direktor	режисер	ADJ	N;ANIM;NOM;MASC;SG
direktor	директор	direktor	директор	ADJ	N;ANIM;NOM;MASC;SG
direktor	ворден	direktor	ворден	ADJ	
römischen	роман	römisch	роман	ADJ;NOM;PL	N;INAN;NOM;MASC;SG
erzielte	набрали	erzielen	набрати	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN
erzielte	набирає	erzielen	набирати	V;IND;SG;3;PST;FIN	V;IPFV;IND;SG;3;PRS;FIN
erzielte	оцінок	erzielen	оцінка	V;IND;SG;3;PST;FIN	N;INAN;GEN;FEM;PL
erzielte	оцінювання	erzielen	оцінювання	V;IND;SG;3;PST;FIN	N;INAN;NOM;NEUT;SG
ost	ост	ost	ост.	N;NOM;NEUT	
ost	східна	ost	східний	N;NOM;NEUT	ADJ;NOM;FEM;SG
ost	східної	ost	східний	N;NOM;NEUT	ADJ;GEN;FEM;SG
ost	східні	ost	східний	N;NOM;NEUT	ADJ;NOM;PL
marie	марі	marie	марий	PROPN;NOM;FEM;SG	PROPN;ANIM;NOM;FEM;SG
gustav	густав	gustav	густати	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
freiburg	фрайбург	freiburg	фрайбург	PROPN;NOM;NEUT;SG	PROPN;INAN;NOM;MASC;SG
schriften	writings	schreifen	writings	V;FIN	
schriften	шрифти	schreifen	шрифти	V;FIN	N;INAN;NOM;MASC;PL
schriften	писання	schreifen	писання	V;FIN	N;INAN;NOM;NEUT;SG
schriften	шрифт	schreifen	шрифт	V;FIN	N;INAN;NOM;MASC;SG
fehlt	відсутній	fehlen	відсутній	V;IND;SG;3;PRS;FIN	ADJ;NOM;MASC;SG
modell	models	modell	models	ADJ	
modell	моделі	modell	модель	ADJ	N;INAN;NOM;FEM;PL
modell	моделей	modell	модель	ADJ	N;INAN;GEN;FEM;PL
modell	модель	modell	модель	ADJ	N;INAN;NOM;FEM;SG
modell	моделі	modell	модель	ADJ	N;INAN;NOM;FEM;PL
bildung	освіта	bildung	освіта		N;INAN;NOM;FEM;SG
bildung	освіти	bildung	освіта		N;INAN;NOM;FEM;PL
bildung	education	bildung	education		
bildung	формування	bildung	формування		N;INAN;NOM;NEUT;SG
bildung	зборі	bildung	збір		N;INAN;DAT;MASC;SG
setzt	набори	setzen	набір	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;PL
washington	washington	washington	washington	PROPN;NOM;NEUT;SG	
washington	вашингтон	washington	вашингтон	PROPN;NOM;NEUT;SG	PROPN;INAN;NOM;MASC;SG
washington	вашингтона	washington	вашингтон	PROPN;NOM;NEUT;SG	PROPN;ANIM;GEN;MASC;SG
kurze	short	kurz	short	ADJ;NOM;FEM;PL	
kurze	короткий	kurz	короткий	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
kurze	коротка	kurz	короткий	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
kurze	скорочено	kurz	скорочити	ADJ;NOM;FEM;PL	V;PFV;IND;0;FIN
kurze	коротке	kurz	короткий	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
kurze	коротко	kurz	коротко	ADJ;NOM;FEM;PL	ADV
island	ісландія	island	ісландія	PROPN;NOM;NEUT;SG	PROPN;INAN;NOM;FEM;SG
island	ісландії	island	ісландія	PROPN;NOM;NEUT;SG	PROPN;INAN;GEN;FEM;SG
island	острів	island	острів	PROPN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
gesagt	саїд	sagen	саїд	V;V.PTCP	PROPN;ANIM;NOM;MASC;SG
kampf	battle	kampfen	battle	N;SG	
kampf	combat	kampfen	combat	N;SG	
kampf	бойове	kampfen	бойовий	N;SG	ADJ;NOM;NEUT;SG
kampf	боротьби	kampfen	боротьба	N;SG	N;INAN;GEN;FEM;PL
kampf	clash	kampfen	clash	N;SG	
kampf	fight	kampfen	fight	N;SG	
solchen	такі	solch	такий	PRO;ACC;INDF;MASC;PL	DET;NOM;PL
abteilung	департамент	abteilingen	департамент	ADJ	N;INAN;NOM;MASC;SG
abteilung	відділ	abteilingen	відділ	ADJ	N;INAN;NOM;MASC;SG
abteilung	ділення	abteilingen	ділення	ADJ	N;INAN;NOM;NEUT;SG
abteilung	дивізіон	abteilingen	дивізіон	ADJ	N;INAN;NOM;MASC;SG
abteilung	поділ	abteilingen	поділ	ADJ	N;INAN;NOM;MASC;SG
abteilung	поплив	abteilingen	поплив	ADJ	V;PFV;MASC;IND;SG;PST;FIN
beginnt	початок	beginnen	початок	V;IND;SG;3;PRS;FIN	N;INAN;NOM;MASC;SG
beginnt	починаємо	beginnen	починати	V;IND;SG;3;PRS;FIN	V;IPFV;IND;PL;1;PRS;FIN
schwarz	шварц	schwarz	шварц	ADJ	PROPN;ANIM;NOM;MASC;SG
ulrich	ульріх	ulrich	ульрі	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
kurt	курт	kuren	курт	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
verband	язав	verbinden	язати		V;PFV;MASC;IND;SG;PST;FIN
verband	бинт	verbinden	бинт		N;INAN;NOM;MASC;SG
verband	асоціації	verbinden	асоціація		N;INAN;NOM;FEM;PL
verband	асоціація	verbinden	асоціація		N;INAN;NOM;FEM;SG
verband	федерація	verbinden	федерація		N;INAN;NOM;FEM;SG
single	окремі	single	окремий		ADJ;NOM;PL
single	single	single	single		
single	самотній	single	самотній		ADJ;NOM;MASC;SG
regeln	правила	regeln	правило	V;NFIN	N;INAN;NOM;NEUT;PL
regeln	статут	regeln	статут	V;NFIN	N;INAN;NOM;MASC;SG
regeln	постанов	regeln	постанова	V;NFIN	N;INAN;GEN;FEM;PL
fiel	падали	fallen	падати	V;IND;SG;3;PST;FIN	V;IPFV;IND;PL;PST;FIN
fiel	кинули	fallen	кинути	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN
fiel	скинули	fallen	скинути	V;IND;SG;3;PST;FIN	V;PFV;IND;PL;PST;FIN
forschung	research	forschung	research	N;NOM;FEM;SG	
wald	вуд	wald	вуд.	N;NOM;MASC;SG	
wald	лісова	wald	лісовий	N;NOM;MASC;SG	ADJ;NOM;FEM;SG
wald	лісі	wald	ліс	N;NOM;MASC;SG	N;INAN;DAT;MASC;SG
wald	побратима	wald	побратима	N;NOM;MASC;SG	N;INAN;GEN;MASC;SG
wald	лісова	wald	лісовий	N;NOM;MASC;SG	ADJ;NOM;FEM;SG
wald	ліси	wald	ліс	N;NOM;MASC;SG	N;INAN;NOM;MASC;PL
wald	лісах	wald	ліс	N;NOM;MASC;SG	N;INAN;ESS;MASC;PL
wald	лісами	wald	ліс	N;NOM;MASC;SG	N;INAN;INS;MASC;PL
sieger	переможець	sieger	переможець		N;ANIM;NOM;MASC;SG
sieger	переможниці	sieger	переможниця		N;ANIM;NOM;FEM;PL
sieger	віктор	sieger	віктор		PROPN;ANIM;NOM;MASC;SG
sieger	переможцю	sieger	переможець		N;INAN;DAT;FEM;SG
sieger	переможці	sieger	переможець		N;ANIM;NOM;MASC;PL
sieger	чемпіон	sieger	чемпіон		N;ANIM;NOM;MASC;SG
ferdinand	фердинанд	ferdinand	фердинанд	PROPN;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
joachim	йоахім	joachim	йоах	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
erfolge	досягнення	erfolge	досягнення	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
erfolge	поставлені	erfolge	поставлений	N;NOM;FEM;PL	ADJ;PFV;NOM;PL;V.PTCP;PASS
erfolge	перемог	erfolge	перемогти	N;NOM;FEM;PL	N;INAN;GEN;FEM;PL
erfolge	успіх	erfolge	успіх	N;NOM;FEM;PL	N;INAN;NOM;MASC;SG
löschung	вилученню	löschung	вилучення	N;NOM;FEM;SG	N;INAN;DAT;NEUT;SG
löschung	видалити	löschung	видалити	N;NOM;FEM;SG	V;PFV;NFIN
löschung	вилучити	löschung	вилучити	N;NOM;FEM;SG	V;PFV;NFIN
song	конкурс	singen	конкурс	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
song	пісня	singen	пісня	PROPN;NOM;MASC;SG	N;INAN;NOM;FEM;SG
dollar	долари	dollar	долар	PROPN	N;INAN;NOM;MASC;PL
dollar	доларів	dollar	долар	PROPN	N;INAN;GEN;MASC;PL
dollar	долар	dollar	долар	PROPN	N;INAN;NOM;MASC;SG
besondere	особливий	besonder	особливий	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
besondere	спеціальний	besonder	спеціальний	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
besondere	особливе	besonder	особливий	ADJ;NOM;FEM;PL	ADJ;NOM;NEUT;SG
besondere	особлива	besonder	особливий	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
bekannten	відома	bekannt	відомий	ADJ;PL	ADJ;NOM;FEM;SG
bekannten	відоме	bekannt	відомий	ADJ;PL	ADJ;NOM;NEUT;SG
jürgen	юрген	jürgen	юрген		PROPN;ANIM;NOM;MASC;SG
sänger	співаки	sang	співак	ADJ	N;ANIM;NOM;MASC;PL
sänger	співак	sang	співак	ADJ	N;ANIM;NOM;MASC;SG
sänger	співачка	sang	співачка	ADJ	N;ANIM;NOM;FEM;SG
sänger	співака	sang	співак	ADJ	N;ANIM;ACC;MASC;SG
sänger	вокаліст	sang	вокаліст	ADJ	N;ANIM;NOM;MASC;SG
sänger	вокал	sang	вокал	ADJ	N;ANIM;NOM;MASC;SG
département	d	département	d.	ADJ	
heidelberg	гайдельберг	heidelberg	гайдельберг	PROPN;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG
weitgehend	здебільшого	weitgehend	здебільшого	ADJ	ADV
fischer	рибалки	fischer	рибалка	ADJ	N;ANIM;NOM;FEM;PL
fischer	рибалок	fischer	рибалка	ADJ	N;ANIM;ACC;MASC;PL
fischer	фішер	fischer	фішер	ADJ	PROPN;ANIM;NOM;MASC;SG
fischer	рибалка	fischer	рибалка	ADJ	N;ANIM;NOM;FEM;SG
fischer	фішер	fischer	фішер	ADJ	PROPN;ANIM;NOM;MASC;SG
schweden	швеція	schweden	швеція	PROPN	PROPN;INAN;NOM;FEM;SG
schweden	швеції	schweden	швеція	PROPN	PROPN;INAN;GEN;FEM;SG
schweden	стокгольм	schweden	стокголь	PROPN	PROPN;INAN;NOM;MASC;SG
schweden	гетеборг	schweden	гетеборг	PROPN	PROPN;INAN;NOM;MASC;SG
britische	британці	britisch	британець	ADJ;NOM;FEM;PL	N;ANIM;NOM;MASC;PL
britische	британська	britisch	британський	ADJ;NOM;FEM;PL	ADJ;NOM;FEM;SG
britische	british	britisch	british	ADJ;NOM;FEM;PL	
britische	англієць	britisch	англієць	ADJ;NOM;FEM;PL	N;ANIM;NOM;MASC;SG
ergebnisse	досягнення	ergebnis	досягнення	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
ergebnisse	виведення	ergebnis	виведення	N;NOM;NEUT;PL	N;INAN;NOM;NEUT;SG
vandalismus	вандалізму	vandalismus	вандалізм	ADV	N;INAN;GEN;MASC;SG
süd	süd	süd	süd	N;NOM;NEUT;SG	
süd	південна	süd	південний	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
süd	південний	süd	південний	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
süd	південна	süd	південний	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
süd	південний	süd	південний	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG
juden	єврейський	juden	єврейський		ADJ;NOM;MASC;SG
juden	єврейська	juden	єврейський		ADJ;NOM;FEM;SG
juden	жиди	juden	жид		N;ANIM;NOM;MASC;PL
juden	євреї	juden	єврей		N;ANIM;NOM;MASC;PL
juden	євреїв	juden	єврей		N;ANIM;ACC;MASC;PL
juden	жид	juden	жид		N;ANIM;NOM;MASC;SG
juden	жида	juden	жид		N;ANIM;NOM;MASC;SG
juden	єврей	juden	єврей		N;ANIM;NOM;MASC;SG
border	рамки	border	рамка		N;INAN;NOM;FEM;PL
border	обрамлення	border	обрамлення		N;INAN;NOM;NEUT;SG
border	межа	border	межа		N;INAN;NOM;FEM;SG
border	кордон	border	кордон		N;INAN;NOM;MASC;SG
border	рамка	border	рамка		N;INAN;NOM;FEM;SG
henry	генрі	henry	генрі	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
henry	генріх	henry	генрій	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
henry	анрі	henry	анрі	PROPN;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG
elisabeth	єлизавета	elisabeth	єлизавета	PROPN;NOM;SG	N;ANIM;NOM;FEM;SG
elisabeth	елізабет	elisabeth	елізабет	PROPN;NOM;SG	N;ANIM;NOM;FEM;SG
elisabeth	єлизавета	elisabeth	єлизавета	PROPN;NOM;SG	N;ANIM;NOM;FEM;SG
möglicherweise	maybe	möglicherweise	maybe	ADV	
anderes	іще	ander	іще	ADJ;NOM;NEUT;SG	
anderes	інше	ander	інший	ADJ;NOM;NEUT;SG	DET;NOM;NEUT;SG
anderes	інший	ander	інший	ADJ;NOM;NEUT;SG	DET;NOM;MASC;SG
anderes	інша	ander	інший	ADJ;NOM;NEUT;SG	DET;NOM;FEM;SG
anderes	інші	ander	інший	ADJ;NOM;NEUT;SG	DET;NOM;PL
anderes	інше	ander	інший	ADJ;NOM;NEUT;SG	DET;NOM;NEUT;SG
anderes	інших	ander	інший	ADJ;NOM;NEUT;SG	DET;GEN;PL
brandenburg	бранденбурзькі	brandenburg	бранденбурзький	PROPN;NOM;NEUT;SG	ADJ;NOM;PL
stieg	роуз	steigen	роуз	V;IND;SG;3;PST;FIN	PROPN;ANIM;NOM;FEM;SG
stieg	роза	steigen	роза	V;IND;SG;3;PST;FIN	PROPN;ANIM;NOM;FEM;SG
stieg	розі	steigen	роз	V;IND;SG;3;PST;FIN	
stieg	троянда	steigen	троянда	V;IND;SG;3;PST;FIN	N;INAN;NOM;FEM;SG
guten	хороші	gut	хороший	ADJ;SG	ADJ;NOM;PL
guten	гарні	gut	гарний	ADJ;SG	ADJ;NOM;PL
guten	добре	gut	добре	ADJ;SG	ADV
anschluss	кабель	anschließen	кабель	ADV	N;INAN;NOM;MASC;SG
suche	пошуки	suchen	пошук	N;NOM;FEM;SG	N;INAN;NOM;MASC;PL
suche	шукати	suchen	шукати	N;NOM;FEM;SG	V;IPFV;NFIN
suche	quest	suchen	quest	N;NOM;FEM;SG	
einzelne	single	einzeln	single	ADJ;NOM;FEM;PL	
einzelne	самотній	einzeln	самотній	ADJ;NOM;FEM;PL	ADJ;NOM;MASC;SG
breite	широта	breit	широта	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
breite	ширина	breit	ширина	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
breite	ширину	breit	ширина	ADJ;NOM;FEM;SG	N;INAN;ACC;FEM;SG
breite	товщина	breit	товщина	ADJ;NOM;FEM;SG	N;INAN;NOM;FEM;SG
breite	ширину	breit	ширина	ADJ;NOM;FEM;SG	N;INAN;ACC;FEM;SG
royal	королівська	royal	королівський	PROPN;NOM;MASC;SG	ADJ;NOM;FEM;SG
royal	royal	royal	royal	PROPN;NOM;MASC;SG	
royal	королівський	royal	королівський	PROPN;NOM;MASC;SG	ADJ;NOM;MASC;SG
royal	королівське	royal	королівський	PROPN;NOM;MASC;SG	ADJ;NOM;NEUT;SG
royal	рояль	royal	рояль	PROPN;NOM;MASC;SG	N;INAN;NOM;MASC;SG
festival	festival	festival	festival	PROPN;NOM;NEUT;SG	
festival	фестиваль	festival	фестиваль	PROPN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
übersetzung	переклад	übersetzung	переклад	ADJ	N;INAN;NOM;MASC;SG
übersetzung	переклад	übersetzung	переклад	ADJ	N;INAN;NOM;MASC;SG
übersetzung	перекласти	übersetzung	перекласти	ADJ	V;PFV;NFIN
übersetzung	перекладати	übersetzung	перекладати	ADJ	V;IPFV;NFIN
übersetzung	переклади	übersetzung	переклад	ADJ	N;INAN;NOM;MASC;PL
versuch	try	versuchen	try	V;IND;SG;3;FIN	
versuch	спробуйте	versuchen	спробувати	V;IND;SG;3;FIN	V;PFV;IMP;PL;2;FIN
versuch	експеримент	versuchen	експеримент	V;IND;SG;3;FIN	N;INAN;NOM;MASC;SG
versuch	спробу	versuchen	спроба	V;IND;SG;3;FIN	N;INAN;ACC;FEM;SG
versuch	спроба	versuchen	спроба	V;IND;SG;3;FIN	N;INAN;NOM;FEM;SG
pfalz	pfalz	pfalz	pfalz	PROPN;NOM;NEUT;SG	
pfalz	пфальц	pfalz	пфальц	PROPN;NOM;NEUT;SG	N;INAN;NOM;MASC;SG
beziehungen	взаємини	beziehungen	взаємини	N;NOM;FEM;PL	N;INAN;NOM
beziehungen	взаємовідношення	beziehungen	взаємовідношення	N;NOM;FEM;PL	N;INAN;NOM;NEUT;SG
rhein	рейн	rhein	рейн	PROPN;NOM;SG	
rhein	райн	rhein	райн	PROPN;NOM;SG	
rhein	рейн	rhein	рейн	PROPN;NOM;SG	
bewegung	русі	bewegung	рух		N;INAN;DAT;MASC;SG
bewegung	рух	bewegung	рух		N;INAN;NOM;MASC;SG
bewegung	пересунути	bewegung	пересунути		V;PFV;NFIN
bewegung	хід	bewegung	хід		N;INAN;NOM;MASC;SG
bewegung	перемістити	bewegung	перемістити		V;PFV;NFIN
bewegung	пересування	bewegung	пересування		N;INAN;NOM;NEUT;SG
bewegung	вправа	bewegung	вправа		N;INAN;NOM;FEM;SG
bewegung	вправи	bewegung	вправа		N;INAN;NOM;FEM;PL
bewegung	рух	bewegung	рух		N;INAN;NOM;MASC;SG
erfüllt	наповнене	erfüllen	наповнений	V;V.PTCP	ADJ;PFV;NOM;NEUT;SG;V.PTCP;PASS
südlichen	південна	südlich	південний	ADJ;ACC;MASC;SG	ADJ;NOM;FEM;SG
südlichen	південний	südlich	південний	ADJ;ACC;MASC;SG	ADJ;NOM;MASC;SG
opfer	втрати	opfer	втрата	ADJ	N;INAN;NOM;FEM;PL
opfer	жертва	opfer	жертво	ADJ	N;ANIM;NOM;FEM;SG
opfer	будівельників	opfer	будівельник	ADJ	N;ANIM;ACC;MASC;PL
opfer	жертв	opfer	жертва	ADJ	N;INAN;GEN;FEM;PL
opfer	жертви	opfer	жертва	ADJ	N;INAN;NOM;FEM;PL
opfer	жертвами	opfer	жертва	ADJ	N;ANIM;INS;FEM;PL
opfer	жертва	opfer	жертво	ADJ	N;ANIM;NOM;FEM;SG
opfer	жертви	opfer	жертва	ADJ	N;INAN;NOM;FEM;PL
erde	землею	erde	земля		N;INAN;INS;FEM;SG
erde	earth	erde	earth		
erde	землі	erde	земля		N;INAN;NOM;FEM;PL
erde	земля	erde	земля		N;INAN;NOM;FEM;SG
erde	ґрунту	erde	ґрунт		N;INAN;GEN;MASC;SG
erde	ґрунт	erde	ґрунт		N;INAN;NOM;MASC;SG
erde	земля	erde	земля		N;INAN;NOM;FEM;SG
angegeben	перелічені	angeben	перелічений	V;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
angegeben	зазначені	angeben	зазначений	V;V.PTCP	ADJ;PFV;NOM;PL;V.PTCP;PASS
angegeben	вказана	angeben	вказаний	V;V.PTCP	ADJ;PFV;NOM;FEM;SG;V.PTCP;PASS
angegeben	зазначений	angeben	зазначений	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
angegeben	вказаний	angeben	вказаний	V;V.PTCP	ADJ;PFV;NOM;MASC;SG;V.PTCP;PASS
technik	tech	technik	tech	N;SG	
technik	тех	technik	тех	N;SG	
technik	інженерних	technik	інженерний	N;SG	ADJ;GEN;PL
technik	технології	technik	технологія	N;SG	N;INAN;NOM;FEM;PL
bestimmten	певних	bestimmen	певний	V;PL;FIN	ADJ;GEN;PL
bestimmten	певні	bestimmen	певний	V;PL;FIN	ADJ;NOM;PL
bestimmten	конкретний	bestimmen	конкретний	V;PL;FIN	ADJ;NOM;MASC;SG
bestimmten	певна	bestimmen	певний	V;PL;FIN	ADJ;NOM;FEM;SG
roten	червона	rot	червоний	ADJ;NOM;PL	ADJ;NOM;FEM;SG
