basel	basel	basel	basel	PROPN	PROPN;NOM;SG
runda	pyöreä	runda	pyöreä	N;DEF;FEM;SG	ADJ;NOM;SG
negativă	kielteinen	negativ	kielteinen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
negativă	negatiiviset	negativ	negatiivinen	ADJ;INDF;FEM;SG	ADJ;NOM;PL
negativă	negatiivinen	negativ	negatiivinen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
estimează	arvio	estima	arvio	V;IND;3;PRS;FIN	N;NOM;SG
estimează	arvion	estima	arvio	V;IND;3;PRS;FIN	N;GEN;SG
dezvăluit	paljastettiin	dezvăluit	paljastaa	ADJ;INDF;MASC;SG	V;IND;PST;FIN;PASS
dezvăluit	paljastanut	dezvăluit	paljastaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
dezvăluit	paljasti	dezvăluit	paljastaa	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
dezvăluit	paljastunut	dezvăluit	paljastua	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
dezvăluit	paljastui	dezvăluit	paljastua	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
maritim	merenkulun	maritim	meren#kulu	ADJ;INDF;MASC;SG	N;GEN;SG
nixon	nixonin	nixon	nixoni	PROPN	N;GEN;SG
nixon	nixon	nixon	nixo	PROPN	N;NOM;SG
zborul	lento	zbor	lento	N;DEF;MASC;SG	N;NOM;SG
zborul	lennon	zbor	lento	N;DEF;MASC;SG	N;GEN;SG
zborul	lentoa	zbor	lento	N;DEF;MASC;SG	N;PRT;SG
arcade	arcade	arcade	arcade	N;INDF;FEM;PL	N;NOM;SG
voluntar	vapaaehtoiset	voluntar	vapaa#ehtoinen	ADJ;INDF;MASC;SG	ADJ;NOM;PL
voluntar	vapaaehtoistyö	voluntar	vapaa#ehtois#työ	ADJ;INDF;MASC;SG	N;NOM;SG
voluntar	vapaaehtoiset	voluntar	vapaa#ehtoinen	ADJ;INDF;MASC;SG	ADJ;NOM;PL
responsabilitatea	velvollisuus	responsabilitate	velvollisuus	N;DEF;FEM;SG	N;NOM;SG
responsabilitatea	vastuu	responsabilitate	vastuu	N;DEF;FEM;SG	N;NOM;SG
responsabilitatea	vastuun	responsabilitate	vastuu	N;DEF;FEM;SG	N;GEN;SG
responsabilitatea	vastuuta	responsabilitate	vastuu	N;DEF;FEM;SG	N;PRT;SG
ceh	tsekin	ceh	tse	ADJ;INDF;MASC;SG	N;GEN;SG
ceh	tšekin	ceh	tše	ADJ;INDF;MASC;SG	N;GEN;SG
elias	elias	elias	elias	PROPN	N;NOM;SG
stâncă	kallio	stâncă	kallio	N;INDF;FEM;SG	N;NOM;SG
stâncă	kivi	stâncă	kivi	N;INDF;FEM;SG	N;NOM;SG
stâncă	rokkaa	stâncă	rokka	N;INDF;FEM;SG	V;IMP;SG;2;FIN;ACT
stâncă	rock	stâncă	rock	N;INDF;FEM;SG	
violente	väkivaltaista	violent	väki#valtainen	ADJ;INDF;FEM;PL	ADJ;PRT;SG
violente	väkivaltainen	violent	väki#valtainen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
eșec	epäonnistui	eșec	epäonnistua	N;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
eșec	epäonnistunut	eșec	epä#onnistunut	N;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
anatomie	anatomian	anatomie	anatomia	N;INDF;FEM;SG	N;GEN;SG
varna	varna	varnă	varna	PROPN	N;NOM;SG
confirmă	vahvistaa	confirma	vahvistaa	V;IND;SG;3;PST;FIN	V;IND;SG;PRS;FIN;ACT
confirmă	vahvista	confirma	vahvistaa	V;IND;SG;3;PST;FIN	V;IMP;SG;2;FIN;ACT
houston	houston	houston	housto	PROPN	N;NOM;SG
houston	houstoniin	houston	housto	PROPN	N;IN+ALL;SG
houston	houstonin	houston	houstoni	PROPN	N;GEN;SG
yeung	yeung	yeung	yeung		N;NOM;SG
eficientă	tehokasta	eficient	tehokas	ADJ;INDF;FEM;SG	ADJ;PRT;SG
eficientă	tehokas	eficient	tehokas	ADJ;INDF;FEM;SG	ADJ;NOM;SG
eficientă	tehokkaat	eficient	tehokas	ADJ;INDF;FEM;SG	ADJ;NOM;PL
eficientă	tehokasta	eficient	tehokas	ADJ;INDF;FEM;SG	ADJ;PRT;SG
eficientă	tehokas	eficient	tehokas	ADJ;INDF;FEM;SG	ADJ;NOM;SG
eficientă	tehokkaat	eficient	tehokas	ADJ;INDF;FEM;SG	ADJ;NOM;PL
împărăteasa	keisarinna	împărăteasă	keisarinta	N;DEF;FEM;SG	N;NOM;SG
împărăteasa	valtiatar	împărăteasă	valtiatar	N;DEF;FEM;SG	N;NOM;SG
proiectare	suunnittelu	proiectare	suunnittelu	N;INDF;FEM;SG	N;NOM;SG
proiectare	suunnitella	proiectare	suunnitella	N;INDF;FEM;SG	V;SG;NFIN;ACT
proiectare	design	proiectare	design	N;INDF;FEM;SG	N;NOM;SG
proiectare	muotoilu	proiectare	muotoilu	N;INDF;FEM;SG	N;NOM;SG
sancho	sancho	sancho	sancho	N;INDF;MASC;SG	PROPN;NOM;SG
violență	väkivalta	violență	väki#valta	N;INDF;FEM;SG	N;NOM;SG
violență	väkivaltaa	violență	väki#valta	N;INDF;FEM;SG	N;PRT;SG
violență	väkivaltaisuudet	violență	väki#valtaisuus	N;INDF;FEM;SG	N;NOM;PL
eleanor	eleanor	eleanor	eleanor	PROPN	N;NOM;SG
deșert	desert	deșert	desert	N;INDF;MASC;SG	
oferta	tarjota	ofertă	tarjota	N;DEF;FEM;SG	V;SG;NFIN;ACT
oferta	tarjous	ofertă	tarjous	N;DEF;FEM;SG	N;NOM;SG
oferta	tarjouksen	ofertă	tarjous	N;DEF;FEM;SG	N;GEN;SG
oferta	tarjoa	ofertă	tarjota	N;DEF;FEM;SG	V;IMP;SG;2;FIN;ACT
favorabile	myönteinen	favorabil	myönteinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
favorabile	suotuisa	favorabil	suotu	ADJ;INDF;FEM;PL	ADJ;NOM;SG
favorabile	suotuisa	favorabil	suotu	ADJ;INDF;FEM;PL	ADJ;NOM;SG
castro	castron	castro	castron	PROPN	N;GEN;SG
castro	castro	castro	castro	PROPN	N;NOM;SG
geologice	geologinen	geologic	geologinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
geologice	geologinen	geologic	geologinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
flavius	flavius	flaviu	flavius	PROPN	PROPN;NOM;SG
koch	koch	koch	koch	PROPN	PROPN;NOM;SG
israeliene	israelin	israelian	israeli	ADJ;INDF;FEM;PL	N;GEN;SG
israeliene	israelilaiset	israelian	israe#lilainen	ADJ;INDF;FEM;PL	N;NOM;PL
furtună	ukkosmyrsky	furtună	ukkosmyrsky	N;INDF;FEM;SG	N;NOM;SG
furtună	myrsky	furtună	myrsky	N;INDF;FEM;SG	N;NOM;SG
furtună	myrskyn	furtună	myrsky	N;INDF;FEM;SG	N;GEN;SG
furtună	myrskyä	furtună	myrsky	N;INDF;FEM;SG	N;PRT;SG
furtună	storm	furtună	storm	N;INDF;FEM;SG	
ken	ken	ken	ken	PROPN	N;NOM;SG
biologice	biologinen	biologic	biologinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
știut	tiesi	ști	tietää	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
știut	tiesivät	ști	tietää	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN;ACT
regulate	säännöllisesti	regulat	säännöllisesti	ADJ;INDF;FEM;PL	ADV
regulate	tavallinen	regulat	tavallinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
regulate	säännöllinen	regulat	säännöllinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
ciudat	outoa	ciudat	outo	ADV	ADJ;PRT;SG
ciudat	outo	ciudat	outo	ADV	ADJ;NOM;SG
ciudat	outoa	ciudat	outo	ADV	ADJ;PRT;SG
ciudat	outo	ciudat	outo	ADV	ADJ;NOM;SG
ciudat	outoa	ciudat	outo	ADV	ADJ;PRT;SG
ciudat	outo	ciudat	outo	ADV	ADJ;NOM;SG
îndreaptă	suorista	îndrepta	suori	V;IND;3;PRS;FIN	ADJ;IN+ABL;PL
productions	productions	productions	productions	N;INDF;MASC;SG	PROPN;NOM;SG
națiune	kansakunta	națiune	kansa#kunta	N;INDF;FEM;SG	N;NOM;SG
sinteză	synteesi	sinteză	synteesi	N;INDF;FEM;SG	N;NOM;SG
mal	mal	mal	mal	N;INDF;MASC;SG	INTJ
adăpost	suojaa	adăpost	suoja	N;INDF;MASC;SG	V;IMP;SG;2;FIN;ACT
tower	torni	tower	torni	PROPN	N;NOM;SG
tower	tower	tower	tower	PROPN	N;NOM;SG
tower	tornissa	tower	torni	PROPN	N;IN+ESS;SG
tower	tornin	tower	torni	PROPN	N;GEN;SG
pradă	saalis	pradă	saalis	N;INDF;FEM;SG	N;NOM;SG
pradă	saalista	pradă	saali	N;INDF;FEM;SG	N;PRT;SG
feb	helmikuu	feb	helmikuu		N;NOM;SG
artista	taiteilija	artista	taiteilija	N;DEF;FEM;SG	N;NOM;SG
artista	taiteilijan	artista	taiteilija	N;DEF;FEM;SG	N;GEN;SG
artista	artisti	artista	artisti	N;DEF;FEM;SG	N;NOM;SG
artista	esittäjä	artista	esittäjä	N;DEF;FEM;SG	N;NOM;SG
titan	titan	titan	titta	N;INDF;MASC;SG	
mărci	marks	marcă	marks	N;INDF;FEM;PL	N;NOM;SG
ordinele	käsky	ordin	käsky	N;DEF;FEM;PL	N;NOM;SG
ordinele	määräys	ordin	määräys	N;DEF;FEM;PL	N;NOM;SG
ordinele	tilaukset	ordin	tilaus	N;DEF;FEM;PL	N;NOM;PL
ordinele	määräykset	ordin	määräys	N;DEF;FEM;PL	N;NOM;PL
ordinele	käskyjä	ordin	käsky	N;DEF;FEM;PL	N;PRT;PL
ordinele	tilauksia	ordin	tilaus	N;DEF;FEM;PL	N;PRT;PL
valabil	voimassa	valabil	voimassa	ADJ;INDF;MASC;SG	ADV
valabil	kelpaa	valabil	kelvata	ADJ;INDF;MASC;SG	V;IMP;SG;2;FIN;ACT
monroe	monroen	monroe	monroen	PROPN	N;GEN;SG
monroe	monroe	monroe	monroe	PROPN	N;NOM;SG
facultate	korkeakoulu	facultate	korkea#koulu	N;INDF;FEM;SG	N;NOM;SG
facultate	yliopisto	facultate	yli#opisto	N;INDF;FEM;SG	N;NOM;SG
facultate	college	facultate	college	N;INDF;FEM;SG	N;NOM;SG
facultate	korkeakoulu	facultate	korkea#koulu	N;INDF;FEM;SG	N;NOM;SG
facultate	yliopisto	facultate	yli#opisto	N;INDF;FEM;SG	N;NOM;SG
facultate	tiedekunnan	facultate	tiede#kunta	N;INDF;FEM;SG	N;GEN;SG
neptun	neptunus	neptun	neptunus	PROPN	N;NOM;SG
apache	apache	apache	apache	N;INDF;MASC;SG	
rezistat	vastustivat	rezista	vastustaa	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN;ACT
rezistat	vastusti	rezista	vastustaa	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN;ACT
rome	rooma	romă	rooma	N;INDF;MASC;SG	PROPN;NOM;SG
teologice	teologinen	teologic	teologinen	ADJ;INDF;FEM;PL	ADJ;NOM;SG
monarhiei	monarkia	monarhie	monarki	N;DEF;FEM;SG	N;NOM;SG
negocieri	neuvottelu	negociere	neuvottelu	N;INDF;FEM;PL	N;NOM;SG
raf	raf	raf	raf	PROPN	N;NOM;SG
ierarhia	hierarkian	ierarhie	hierarkia	N;DEF;FEM;SG	N;GEN;SG
săraci	köyhä	sărac	köyhä	ADJ;INDF;MASC;PL	ADJ;NOM;SG
mâine	huomenna	mâine	huomenna		ADV
mâine	huominen	mâine	huominen		N;NOM;SG
regulamentul	asetus	regulament	asetus	N;DEF;MASC;SG	N;NOM;SG
regulamentul	sääntely	regulament	sääntely	N;DEF;MASC;SG	N;NOM;SG
vina	syytä	vină	syy	N;DEF;FEM;SG	N;PRT;SG
vina	syyttää	vină	syyttää	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
vina	syyllisyys	vină	syyllisyys	N;DEF;FEM;SG	N;NOM;SG
vina	syyllisyyttä	vină	syyllisyys	N;DEF;FEM;SG	N;PRT;SG
randy	randy	randy	randy	PROPN	PROPN;NOM;SG
administratorii	valvojat	administrator	valvoja	N;DEF;MASC;PL	N;NOM;PL
administratorii	ylläpitäjät	administrator	yllä#pitäjä	N;DEF;MASC;PL	N;NOM;PL
administratorii	valvojien	administrator	valvoja	N;DEF;MASC;PL	N;GEN;PL
administratorii	ylläpitäjät	administrator	yllä#pitäjä	N;DEF;MASC;PL	N;NOM;PL
colorate	värillinen	colorat	värillinen	N;INDF;FEM;PL	ADJ;NOM;SG
colorate	värillinen	colorat	värillinen	N;INDF;FEM;PL	ADJ;NOM;SG
versiunile	versiot	versiune	versiot	N;DEF;FEM;PL	N;NOM;PL
versiunile	versioita	versiune	versio	N;DEF;FEM;PL	N;PRT;PL
seven	seitsemän	seven	seitsemän	N;INDF;MASC;SG	NUM;NOM;SG
luftwaffe	luftwaffen	luftwaffă	luftwaffe	PROPN	N;GEN;SG
dorită	haluttu	dorit	haluta	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
dorită	toivottu	dorit	toivoa	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
dorită	etsintäkuulutettu	dorit	etsintä#kuuluttaa	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
dorită	haluttu	dorit	haluta	ADJ;INDF;FEM;SG	V;NOM;SG;V.PTCP;PASS
dorită	halusi	dorit	haluta	ADJ;INDF;FEM;SG	V;IND;SG;3;PST;FIN;ACT
pasărea	lintu	pasăre	lintu	N;DEF;FEM;SG	N;NOM;SG
pasărea	linnun	pasăre	lintu	N;DEF;FEM;SG	N;GEN;SG
pasărea	bird	pasăre	bird	N;DEF;FEM;SG	
tei	linden	tei	linti		N;NOM;SG
tei	lime	tei	lime		N;NOM;SG
văduva	lesken	văduvă	leskeä	N;DEF;FEM;SG	N;GEN;SG
văduva	leski	văduvă	leski	N;DEF;FEM;SG	N;NOM;SG
garcia	garcia	garcia	garcia	PROPN	PROPN;NOM;SG
casetă	kasetti	casetă	kasettaa	N;INDF;FEM;SG	N;NOM;SG
casetă	nauha	casetă	nauha	N;INDF;FEM;SG	N;NOM;SG
casetă	kasetti	casetă	kasettaa	N;INDF;FEM;SG	N;NOM;SG
gyula	gyula	gyula	gyula	PROPN	N;NOM;SG
patriei	kotimaa	patrie	koti#maa	PROPN;DEF;FEM;SG	N;NOM;SG
patriei	kotimaan	patrie	koti#maa	PROPN;DEF;FEM;SG	N;GEN;SG
constanta	jatkuvasti	constantă	jatkuvasti	N;DEF;FEM;SG	ADV
constanta	jatkuvaa	constantă	jatkuva	N;DEF;FEM;SG	ADJ;PRT;SG
constanta	jatkuva	constantă	jatkuva	N;DEF;FEM;SG	ADJ;NOM;SG
constanta	vakio	constantă	vakio	N;DEF;FEM;SG	N;NOM;SG
armat	viritetty	armat	virittää	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
armat	aseistettu	armat	aseistaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
armat	vahvistetut	armat	vahvistaa	ADJ;INDF;MASC;SG	V;NOM;PL;V.PTCP;PASS
armat	vahvistettu	armat	vahvistaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
mongolii	mongolit	mongol	mongoli	N;DEF;MASC;PL	N;NOM;PL
prenume	sukunimi	prenume	suku#nimi		N;NOM;SG
tentativă	yritettiin	tentativă	yrittää	N;INDF;FEM;SG	V;IND;PST;FIN;PASS
prinde	juju	prinde	juju	V;IND;SG;3;PRS;FIN	N;NOM;SG
prinde	saalis	prinde	saalis	V;IND;SG;3;PRS;FIN	N;NOM;SG
prinde	catch	prinde	catch	V;IND;SG;3;PRS;FIN	N;NOM;SG
prinde	kiinni	prinde	kiinni	V;IND;SG;3;PRS;FIN	ADV
prinde	nappaa	prinde	napa	V;IND;SG;3;PRS;FIN	V;IMP;SG;2;PRS;FIN;ACT
accepta	hyväksy	accepta	hyväksyä	V;IND;SG;3;IPFV;FIN	V;IMP;SG;2;FIN;ACT
valdemar	valdemar	valdemar	valdemar	PROPN	N;NOM;SG
lut	clay	lut	clay	N;INDF;MASC;SG	PROPN;NOM;SG
istria	istria	istrie	istria	PROPN	N;NOM;SG
dieter	dieter	dieter	dieter	PROPN	PROPN;NOM;SG
răspândire	leviää	răspândire	levitä	N;INDF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
răspândire	levittäminen	răspândire	levittäminen	N;INDF;FEM;SG	N;NOM;SG
răspândire	leviävät	răspândire	levitä	N;INDF;FEM;SG	V;IND;PL;3;PRS;FIN;ACT
răspândire	leviäminen	răspândire	leviäminen	N;INDF;FEM;SG	N;NOM;SG
răspândire	levitä	răspândire	levitä	N;INDF;FEM;SG	V;IMP;SG;2;FIN;ACT
răspândire	levinnyt	răspândire	levitä	N;INDF;FEM;SG	V;NOM;SG;V.PTCP;ACT
răspândire	leviäminen	răspândire	leviäminen	N;INDF;FEM;SG	N;NOM;SG
patricia	patricia	patricie	patrici	N;DEF;FEM;SG	N;NOM;SG
liberty	liberty	liberty	libertyä	N;INDF;MASC;SG	
esență	olemus	esență	olemus	N;INDF;FEM;SG	N;NOM;SG
cetățenia	kansalaisuus	cetățenie	kansalaisuus	N;DEF;FEM;SG	N;NOM;SG
cetățenia	kansallisuus	cetățenie	kansallisuus	N;DEF;FEM;SG	N;NOM;SG
cetățenia	kansalaisuus	cetățenie	kansalaisuus	N;DEF;FEM;SG	N;NOM;SG
nice	mukavaa	nice	mukava		ADJ;PRT;SG
nice	hienot	nice	hieno		ADJ;NOM;PL
nice	hieno	nice	hieno		ADJ;NOM;SG
nice	kiva	nice	kiva		ADJ;NOM;SG
beatrice	beatrice	beatric	beatrice	N;INDF;FEM;PL	N;NOM;SG
atașat	liitetty	atașa	liittää	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
atașat	kiinnitetty	atașa	kiinnittää	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
atașat	liitteenä	atașa	liite	ADJ;INDF;MASC;SG	N;FRML;SG
spadă	miekkaa	spadă	miekka	N;INDF;FEM;SG	N;PRT;SG
spadă	miekan	spadă	miekka	N;INDF;FEM;SG	N;GEN;SG
spadă	miekka	spadă	miekka	N;INDF;FEM;SG	N;NOM;SG
bolivia	bolivian	bolivie	bolivia	PROPN	N;GEN;SG
ciuperci	sieni	ciupercă	sieni	N;INDF;FEM;PL	N;NOM;SG
criteriul	kriteeri	criteriu	kriteeri	N;DEF;MASC;SG	N;NOM;SG
criteriul	peruste	criteriu	peruste	N;DEF;MASC;SG	N;NOM;SG
criteriul	kriteerin	criteriu	kriteeri	N;DEF;MASC;SG	N;GEN;SG
performanțe	suorituskyvyn	performanță	suoritus#kyky	N;INDF;FEM;PL	N;GEN;SG
performanțe	tehokkuus	performanță	tehokkuus	N;INDF;FEM;PL	N;NOM;SG
performanțe	esitys	performanță	esitys	N;INDF;FEM;PL	N;NOM;SG
performanțe	suoritus	performanță	suoritus	N;INDF;FEM;PL	N;NOM;SG
performanțe	suorituskykyä	performanță	suoritus#kyky	N;INDF;FEM;PL	N;PRT;SG
performanțe	suorituskyky	performanță	suoritus#kyky	N;INDF;FEM;PL	N;NOM;SG
pakistan	pakistaniin	pakistan	pakistaa	PROPN	N;IN+ALL;SG
pakistan	pakistan	pakistan	pakistaa	PROPN	N;NOM;SG
pakistan	pakistanin	pakistan	pakistaa	PROPN	N;GEN;SG
pakistan	pakistanissa	pakistan	pakistaa	PROPN	N;IN+ESS;SG
optică	optinen	optic	optinen	N;INDF;FEM;SG	ADJ;NOM;SG
optică	optiset	optic	optinen	N;INDF;FEM;SG	ADJ;NOM;PL
optică	optiikka	optic	optiikka	N;INDF;FEM;SG	N;NOM;SG
profesoară	opettaja	profesoară	opettaja	N;INDF;FEM;SG	N;NOM;SG
nad	nad	nade	nad	PROPN	
solide	kiinteää	solid	kiinteä	ADJ;INDF;FEM;PL	ADJ;PRT;SG
solide	kiinteä	solid	kiinteä	ADJ;INDF;FEM;PL	ADJ;NOM;SG
artificială	keinotekoista	artificial	keino#teko	ADJ;INDF;FEM;SG	N;PRT;SG
artificială	keinotekoisia	artificial	keino#tekoinen	ADJ;INDF;FEM;SG	ADJ;PRT;PL
artificială	keinotekoinen	artificial	keino#tekoinen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
banks	pankit	banks	pankki	PROPN	N;NOM;PL
banks	pankkien	banks	pankki	PROPN	N;GEN;PL
adige	adige	adige	adige	N;INDF;FEM;SG	N;NOM;SG
amonte	ylävirtaan	amonte	ylä#virta		N;IN+ALL;SG
turismul	matkailun	turism	matkailu	N;DEF;MASC;SG	N;GEN;SG
turismul	matkailu	turism	matkailu	N;DEF;MASC;SG	N;NOM;SG
ajax	ajax	ajax	ajax	N;INDF;MASC;SG	
flacăra	liekit	flacără	liekki	N;DEF;FEM;SG	N;NOM;PL
flacăra	liekin	flacără	liekkiä	N;DEF;FEM;SG	N;GEN;SG
flacăra	liekki	flacără	liekki	N;DEF;FEM;SG	N;NOM;SG
marion	marion	marion	marion	PROPN	PROPN;NOM;SG
efectua	suorita	efectua	suorittaa	V;IND;SG;3;IPFV;FIN	V;IMP;SG;2;FIN;ACT
liège	liège	liège	liège	PROPN	N;NOM;SG
evidentă	ilmiselvä	evident	ilmi#selvä	ADJ;INDF;FEM;SG	ADJ;NOM;SG
evidentă	ilmeinen	evident	ilmeinen	ADJ;INDF;FEM;SG	ADJ;NOM;SG
evidentă	ilmeistä	evident	ilmeinen	ADJ;INDF;FEM;SG	ADJ;PRT;SG
distincția	ero	distincție	ero	N;DEF;FEM;SG	N;NOM;SG
distincția	erottelu	distincție	erottelu	N;DEF;FEM;SG	N;NOM;SG
glasgow	glasgow	glasgow	glasgow	PROPN	N;NOM;SG
broadway	broadway	broadway	broadway	PROPN	N;NOM;SG
broadway	broadwayn	broadway	broatway	PROPN	N;GEN;SG
întreprinderea	yritys	întreprindere	yritys	N;DEF;FEM;SG	N;NOM;SG
întreprinderea	yrittäjyys	întreprindere	yrittäjyys	N;DEF;FEM;SG	N;NOM;SG
întreprinderea	enterprise	întreprindere	enterprise	N;DEF;FEM;SG	
toledo	toledo	toledo	toledo	PROPN	
autorilor	laatijat	autor	laatija	N;DEF;MASC;PL	N;NOM;PL
autorilor	tekijät	autor	tekijä	N;DEF;MASC;PL	N;NOM;PL
abdul	abdul	abdu	abdul	PROPN	PROPN;NOM;SG
cavaleria	ratsuväki	cavalerie	ratsu#väki	N;DEF;FEM;SG	N;NOM;SG
cavaleria	ratsuväen	cavalerie	ratsu#väki	N;DEF;FEM;SG	N;GEN;SG
brand	brand	brand	brand	N;INDF;MASC;SG	
burgas	burgas	burgas	burgas	PROPN	N;NOM;SG
ciuc	ciuc	ciuc	ciuc	PROPN	N;NOM;SG
colțul	kulmassa	colț	kulma	N;DEF;MASC;SG	N;IN+ESS;SG
colțul	kulman	colț	kulma	N;DEF;MASC;SG	N;GEN;SG
colțul	kulma	colț	kylmä	N;DEF;MASC;SG	N;NOM;SG
cuplu	pari	cuplu	pari	N;INDF;MASC;SG	NUM;NOM;SG
evanghelia	gospel	evanghelie	gospel	N;DEF;FEM;SG	N;NOM;SG
emmanuel	emmanuel	emmanuel	emmanuel	PROPN	N;NOM;SG
alpii	alpit	alpiu	alppi	N;DEF;MASC;PL	N;NOM;SG
caracteristic	ominaisuus	caracteristic	ominaisuus	ADV	N;NOM;SG
condiție	ehto	condiție	ehto	N;INDF;FEM;SG	N;NOM;SG
condiție	edellytys	condiție	edellytys	N;INDF;FEM;SG	N;NOM;SG
condiție	kunto	condiție	kunto	N;INDF;FEM;SG	N;NOM;SG
pedeapsă	seuraamus	pedeapsă	seuraamus	N;INDF;FEM;SG	N;NOM;SG
pedeapsă	rangaistus	pedeapsă	rangaistus	N;INDF;FEM;SG	N;NOM;SG
pedeapsă	rangaistuksen	pedeapsă	rangaistus	N;INDF;FEM;SG	N;GEN;SG
pedeapsă	rangaistusta	pedeapsă	rangaistus	N;INDF;FEM;SG	N;PRT;SG
pedeapsă	rangaistus	pedeapsă	rangaistus	N;INDF;FEM;SG	N;NOM;SG
dobândit	saavutetut	dobândi	saavuttaa	ADJ;INDF;MASC;SG	V;NOM;PL;V.PTCP;PASS
dobândit	hankittu	dobândi	hankkia	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
dobândit	hankkinut	dobândi	hankkia	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
combinat	yhdistetyn	combina	yhdistää	ADJ;INDF;MASC;SG	V;GEN;SG;V.PTCP;PASS
combinat	yhdistetty	combina	yhdistää	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
combinat	yhdistetyt	combina	yhdistää	ADJ;INDF;MASC;SG	V;NOM;PL;V.PTCP;PASS
grey	harmaita	grey	harmaa	PROPN	ADJ;PRT;PL
grey	harmaata	grey	harmaa	PROPN	ADJ;PRT;SG
grey	harmaa	grey	harmaa	PROPN	ADJ;NOM;SG
grey	grey	grey	grey	PROPN	
como	como	como	como	N;INDF;MASC;SG	PROPN;NOM;SG
stand	seistä	sta	seistä		V;SG;NFIN;ACT
stand	stand	sta	stand		N;NOM;SG
stand	seiso	sta	seiso		V;IMP;SG;2;FIN;ACT
șanse	sattuma	șansă	sattuma	N;INDF;FEM;PL	N;NOM;SG
șanse	chance	șansă	chance	N;INDF;FEM;PL	
șanse	mahdollisuus	șansă	mahdollisuus	N;INDF;FEM;PL	N;NOM;SG
guvernele	hallitukset	guvern	hallitus	N;DEF;FEM;PL	N;NOM;PL
guvernele	hallitusten	guvern	hallitus	N;DEF;FEM;PL	N;GEN;PL
confederația	konfederaation	confederație	konfederaatio	N;DEF;FEM;SG	N;GEN;SG
ward	ward	ward	ward	PROPN	PROPN;NOM;SG
ward	osastolla	ward	osasto	PROPN	N;AT+ESS
;SG
localnicilor	paikalliset	localnic	paikallinen	N;DEF;MASC;PL	ADJ;NOM;PL
localnicilor	paikallisia	localnic	paikallinen	N;DEF;MASC;PL	ADJ;PRT;PL
deciziile	päätöksiä	decizie	päätös	N;DEF;FEM;PL	N;PRT;PL
deciziile	päätökset	decizie	päätös	N;DEF;FEM;PL	N;NOM;PL
nevada	nevadan	nevada	nevata	PROPN	N;GEN;SG
iarbă	ruohoa	iarbă	ruoho	N;INDF;FEM;SG	N;PRT;SG
iarbă	ruoho	iarbă	ruoho	N;INDF;FEM;SG	N;NOM;SG
iarbă	ruoho	iarbă	ruoho	N;INDF;FEM;SG	N;NOM;SG
iarbă	ruohoa	iarbă	ruoho	N;INDF;FEM;SG	N;PRT;SG
iarbă	pilveä	iarbă	pilveä	N;INDF;FEM;SG	N;PRT;SG
completat	suoritettu	completa	suorittaa	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;PASS
completat	päätökseen	completa	päätös	ADJ;INDF;MASC;SG	N;IN+ALL;SG
completat	päättynyt	completa	päättyä	ADJ;INDF;MASC;SG	V;NOM;SG;V.PTCP;ACT
capabilă	kykenee	capabil	kyetä	ADJ;INDF;FEM;SG	V;IND;SG;3;PRS;FIN;ACT
capabilă	kykenevät	capabil	kyetä	ADJ;INDF;FEM;SG	V;IND;PL;3;PRS;FIN;ACT
