что	कया	что	कया	PRO;NOM	V;SG;FIN;ACT
страниц	पन्ने	страница	पन्ना	N;INAN;GEN;FEM;PL	N;NOM;MASC;SG;3
страниц	पृष्ठों	страница	पृष्ठ	N;INAN;GEN;FEM;PL	N;ACC;MASC;PL;3
проблем	समस्याएँ	проблема	समस्या	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL;3
проблем	समस्याएं	проблема	समस्या	N;INAN;GEN;FEM;PL	N;NOM;FEM;PL;3
сообщества	समुदाय	сообщество	समुदाय	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
сообщества	समुदायों	сообщество	समुदाय	N;INAN;NOM;NEUT;PL	N;ACC;MASC;PL;3
сообщества	समुदाय	сообщество	समुदाय	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
бригады	ब्रिगेड	бригада	ब्रिगेड	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
бразилии	ब्राजील	бразилия	ब्राजील	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
бразилии	ब्राज़ील	бразилия	ब्राज़ील	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
бразилии	ब्राज़ीलियाई	бразилия	ब्राज़ीलियाई	N;INAN;NOM;FEM;PL	PROPN;NOM;SG;3
групп	समूहों	группа	समूह	N;INAN;GEN;FEM;PL	N;ACC;MASC;PL;3
групп	समूह	группа	समूह	N;INAN;GEN;FEM;PL	N;NOM;MASC;SG;3
отдельных	भिन्न	отдельный	भिन्न	ADJ;GEN;PL	ADP
отдельных	डिस्क्रीट	отдельный	डिस्क्रीट	ADJ;GEN;PL	N;NOM;FEM;SG;3
отдельных	अलहदा	отдельный	अलहदा	ADJ;GEN;PL	
отдельных	व्यक्ति	отдельный	व्यक्ति	ADJ;GEN;PL	N;NOM;MASC;SG;3
частей	पार्ट्स	часть	पार्ट्स	N;INAN;GEN;FEM;PL	N;NOM;MASC;SG;3
частей	भाग	часть	भाग	N;INAN;GEN;FEM;PL	
жители	निवासी	житель	निवासी	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG;3
жители	निवासियों	житель	निवासी	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL;3
жители	निवासी	житель	निवासी	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG;3
жители	निवासियों	житель	निवासी	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL;3
тема	टॉपिक	тема	टॉपिक	N;INAN;NOM;FEM;SG	
тема	थीम	тема	थीम	N;INAN;NOM;FEM;SG	
жан	जाँ	жан	जा	N;ANIM;NOM;MASC;SG	
жан	जां	жан	जा	N;ANIM;NOM;MASC;SG	V;SG;FIN;ACT
петра	पीट्रा	петр	पीट्रा	N;ANIM;ACC;MASC;SG	
замок	लॉक	замок	लॉक	N;INAN;NOM;MASC;SG	
мин	मिंग	минута	मिंग	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
мин	खानों	минута	खाना	N;INAN;NOM;FEM;SG	N;ACC;MASC;PL;3
мин	न्यूनतम	минута	न्यूनतम	N;INAN;NOM;FEM;SG	PROPN;NOM;SG;3
италия	इटली	италия	इटली	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
согласен	सहमति	согласный	सहमति	ADJ;MASC;SG	N;NOM;FEM;SG;3
корабль	शिप	корабль	शिप	N;INAN;NOM;MASC;SG	
военные	मिलिट्री	военный	मिलिट्री	N;ANIM;NOM;MASC;PL	N;NOM;FEM;SG;3
военные	सैनिक	военный	सैनिक	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG;3
военные	फौजी	военный	फौजी	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG;3
военные	सैन्य	военный	सैन्य	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG;3
понимаю	समझो	понимать	समझ	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;SBJV;SG;FIN;ACT
видео	video	видео	video	N;INAN;NOM;NEUT;SG	
ссылку	लिंक	ссылка	लिंक	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
ссылку	कड़ी	ссылка	कडा	N;INAN;ACC;FEM;SG	ADJ;NOM;FEM;SG
предприятия	व्यवसाय	предприятие	व्यवसाय	N;INAN;NOM;NEUT;PL	N;NOM;MASC;SG;3
предприятия	व्यवसायों	предприятие	व्यवसाय	N;INAN;NOM;NEUT;PL	N;ACC;MASC;PL;3
предприятия	उद्यमों	предприятие	उद्यम	N;INAN;NOM;NEUT;PL	N;ACC;MASC;PL;3
георгий	ज्यार्जी	георгий	ज्यार्जी	N;ANIM;NOM;MASC;SG	
георгий	जॉर्ज	георгий	जॉर्ज	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
георгий	जार्ज	георгий	जार्ज	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
волость	मोहल्ला	волость	मोहल्ला	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
теме	विषय	тема	विषय	N;INAN;DAT;FEM;SG	N;NOM;MASC;SG;3
теме	टॉपिक	тема	टॉपिक	N;INAN;DAT;FEM;SG	
художников	कलाकार	художник	कलाकार	N;ANIM;ACC;MASC;PL	N;NOM;MASC;SG;3
ситуация	हालात	ситуация	हालात	N;INAN;NOM;FEM;SG	N;NOM;MASC;PL;3
создана	बनाया	создать	बना	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;PFV;MASC;SG;V.PTCP;ACT
создана	बनाए	создать	बना	V;PFV;FEM;SG;PST;V.PTCP;PASS	V;PFV;MASC;PL;V.PTCP;ACT
создана	निर्मित	создать	निर्मित	V;PFV;FEM;SG;PST;V.PTCP;PASS	ADJ
горы	kyu	гора	kyu	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
горы	आरोह	гора	आरोह	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
горы	माउंट	гора	माउंट	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
горы	पर्वत	гора	पर्वत	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
горы	पहाड़	гора	पहाड	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
считать	गणना	считать	गणना	V;IPFV;NFIN;ACT	N;NOM;FEM;SG;3
считать	गिनती	считать	गिनती	V;IPFV;NFIN;ACT	N;NOM;FEM;SG;3
считать	गिनती	считать	गिनती	V;IPFV;NFIN;ACT	N;NOM;FEM;SG;3
ситуации	स्थितियों	ситуация	स्थिति	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL;3
ситуации	परिस्थितियों	ситуация	परिस्थिति	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL;3
отставке	सेवानिवृत्त	отставка	सेवानिवृत्त	N;INAN;DAT;FEM;SG	ADJ
отставке	निवृत्त	отставка	निवृत्त	N;INAN;DAT;FEM;SG	PROPN;NOM;MASC;SG;3
отставке	रिटायर्ड	отставка	रिटायर्ड	N;INAN;DAT;FEM;SG	ADJ;NOM
олег	oleg	олег	oleg	PROPN;ANIM;NOM;MASC;SG	
другое	अन्य	другой	अन्य	ADJ;NOM;NEUT;SG	N;NOM;MASC;SG;3
форма	फ़ॉर्म	форма	फ़ॉर्म	N;INAN;NOM;FEM;SG	ADJ
метро	भूमिगत	метро	भूमिगत	N;INAN;NOM;NEUT;SG	ADJ;NOM
метро	मेट्रो	метро	मेट्रो	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
метро	मैट्रो	метро	मैट्रो	N;INAN;NOM;NEUT;SG	
масса	मास	масса	मास	N;INAN;NOM;FEM;SG	
биография	जीवनी	биография	जीवनी	N;INAN;NOM;FEM;SG	PROPN;NOM;FEM;SG;3
объекта	वस्तु	объект	वस्तु	N;INAN;GEN;MASC;SG	N;NOM;FEM;SG;3
объекта	ऑब्जेक्ट	объект	ऑब्जेक्ट	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
марк	मार्क	марк	मार्क	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
марк	मार्क	марк	मार्क	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
марк	चिह्नित	марк	चिह्नित	N;ANIM;NOM;MASC;SG	ADJ
музыкальные	संगीतमय	музыкальный	संगीतमय	ADJ;NOM;PL	PROPN;NOM;MASC;SG;3
музыкальные	musical	музыкальный	musical	ADJ;NOM;PL	
темы	प्रसंग	тема	प्रसंग	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
темы	थीम	тема	थीम	N;INAN;NOM;FEM;PL	
темы	विषयवस्तु	тема	विषयवस्तु	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
темы	विषयों	тема	विषय	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL;3
темы	विषय	тема	विषय	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
звезды	तारों	звезда	तारा	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL;3
звезды	तारे	звезда	तारा	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
звезды	सितारे	звезда	सितारा	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
звезды	तारें	звезда	तारा	N;INAN;NOM;FEM;PL	V;SBJV;PL;3;FIN;ACT
звезды	सितारों	звезда	सितारा	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL;3
построен	बनवाया	строить	बन	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;MASC;SG;V.PTCP;ACT
построен	बनवाई	строить	बन	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;FEM;SG;V.PTCP;ACT
построен	निर्मित	строить	निर्मित	V;PFV;MASC;SG;PST;V.PTCP;PASS	ADJ
друга	मित्र	друг	मित्र	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG;3
друга	दोस्त	друг	दोस्त	N;ANIM;ACC;MASC;SG	N;NOM;MASC;SG;3
друга	dost	друг	dost	N;ANIM;ACC;MASC;SG	
страницу	पृष्ठ	страница	पृष्ठ	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
страницу	पेज	страница	पेज	N;INAN;ACC;FEM;SG	N;NOM;MASC;SG;3
герои	वीरों	герой	वीर	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL;3
герои	नायक	герой	नायक	N;ANIM;NOM;MASC;PL	PROPN;NOM;MASC;SG;3
герцог	ड्यूक	герцог	ड्यूक	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
смысл	अर्थ	смысл	अर्थ	N;INAN;NOM;MASC;SG	
сент	sainte	сент	ओुुआ	N;INAN;NOM;MASC;SG	
крайне	बेहद	крайне	बेहद	ADV	CONJ
крайне	अत्यंत	крайне	अत्यन्त	ADV	CONJ
крайне	अत्यधिक	крайне	अत्यधिक	ADV	
иначе	वरना	иначе	वरना	ADV	
ассоциации	सम्बद्धता	ассоциация	सम्बद्धता	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
ассоциации	एसोसिएशन	ассоциация	एसोसिएशन	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
ассоциации	सम्बद्धता	ассоциация	सम्बद्धता	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
ассоциации	एसोसिएशन	ассоциация	एसोसिएशन	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
ассоциации	संघ	ассоциация	संघ	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
доктора	चिकित्सकों	доктор	चिकित्सक	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL;3
доктора	डॉक्टरों	доктор	डॉक्टर	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL;3
доктора	डॉक्टर	доктор	डॉक्टर	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG;3
внутренних	आंतरिक	внутренний	आंतरिक	ADJ;GEN;PL	ADJ;NOM
конференции	सम्मेलन	конференция	सम्मेलन	N;INAN;NOM;FEM;PL	N;NOM;MASC;SG;3
конференции	सम्मेलनों	конференция	सम्मेलन	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL;3
елена	हेलेना	елена	हेलेना	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
елена	एलेना	елена	एलेना	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
елена	येलेना	елена	येलेना	N;ANIM;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
открыт	खोला	открыть	खोल	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;MASC;SG;V.PTCP;ACT
открыт	खोली	открыть	खोल	V;PFV;MASC;SG;PST;V.PTCP;PASS	V;PFV;FEM;SG;V.PTCP;ACT
украинский	यूक्रेनी	украинский	यूक्रेनी	ADJ;NOM;MASC;SG	PROPN;NOM;MASC;SG;3
публикации	पोस्ट	публикация	पोस्ट	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
отношение	तेवर	отношение	तेवर	N;INAN;NOM;NEUT;SG	N;NOM;MASC;PL;3
отношение	एटीट्यूड	отношение	एटीट्यूड	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
отношение	रूख	отношение	रूख	N;INAN;NOM;NEUT;SG	
австрии	आस्ट्रिया	австрия	आस्ट्रिया	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
австрии	आस्ट्रिया	австрия	आस्ट्रिया	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
австрии	ऑस्ट्रिया	австрия	ऑस्ट्रिया	N;INAN;NOM;FEM;SG	PROPN;NOM;MASC;SG;3
греции	यूनानी	греция	यूनानी	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
греции	ग्रीस	греция	ग्रीस	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
греции	यूनान	греция	यूनान	N;INAN;NOM;FEM;PL	PROPN;NOM;MASC;SG;3
греции	यूनानियों	греция	यूनानी	N;INAN;NOM;FEM;PL	N;ACC;MASC;PL;3
соревнования	प्रतियोगिताओं	соревнование	प्रतियोगिता	N;INAN;NOM;NEUT;PL	N;ACC;FEM;PL;3
соревнования	प्रतिस्पर्धा	соревнование	प्रतिस्पर्धा	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG;3
соревнования	प्रतियोगिता	соревнование	प्रतियोगिता	N;INAN;NOM;NEUT;PL	N;NOM;FEM;SG;3
руководство	हस्तचालित	руководство	हस्तचालित	N;INAN;NOM;NEUT;SG	ADJ;NOM
руководство	हैंडबुक	руководство	हैंडबुक	N;INAN;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
руководство	गाइड	руководство	गाइड	N;INAN;NOM;NEUT;SG	
бассейна	बेसिन	бассейн	बेसिन	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
бассейна	जलाशय	бассейн	जलाशय	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
исключительно	exceptional	исключительно	exceptional	ADV	N;NOM;MASC;SG;3
официальная	अधिकारी	официальный	अधिकारी	ADJ;NOM;FEM;SG	N;NOM;MASC;PL;3
островов	द्वीपसमूह	остров	द्वीपसमूह	N;INAN;GEN;MASC;PL	N;NOM;MASC;SG;3
островов	आइलैंड्स	остров	आइलैंड	N;INAN;GEN;MASC;PL	PROPN;NOM;MASC;SG;3
лиц	व्यक्तियों	лицо	व्यक्ति	N;ANIM;GEN;NEUT;PL	N;ACC;MASC;PL;3
полное	फुल	полный	फुल	ADJ;NOM;NEUT;SG	
полное	पूर्ण	полный	पूर्ण	ADJ;NOM;NEUT;SG	PROPN;NOM;MASC;SG;3
музыканты	संगीतकार	музыкант	संगीतकार	N;ANIM;NOM;MASC;PL	N;NOM;MASC;SG;3
музыканты	संगीतकारों	музыкант	संगीतकार	N;ANIM;NOM;MASC;PL	N;ACC;MASC;PL;3
библиотека	पुस्तकालयों	библиотека	पुस्तकाल	N;INAN;NOM;FEM;SG	N;ACC;MASC;PL;3
правда	सच	правда	सच	ADV	N;NOM;MASC;SG;3
правда	सही	правда	सही	ADV	ADJ
правда	सच्चा	правда	सच्चा	ADV	PROPN;NOM;MASC;SG;3
правда	सत्य	правда	सत्य	ADV	
правда	सच	правда	सच	ADV	N;NOM;MASC;SG;3
правда	सच्चाई	правда	सच्चाई	ADV	N;NOM;FEM;SG;3
месяца	महीनों	месяц	महीना	N;INAN;GEN;MASC;SG	N;NOM;MASC;PL;3
месяца	माह	месяц	माह	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
месяца	महीने	месяц	महीना	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
месяца	महीना	месяц	महीना	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
месяца	महीने	месяц	महीना	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
месяца	माह	месяц	माह	N;INAN;GEN;MASC;SG	N;NOM;MASC;SG;3
армении	अर्मेनियाई	армение	अर्मेनियाई	N;INAN;NOM;NEUT;PL	PROPN;NOM;MASC;SG;3
армении	अर्मेनिया	армение	अर्मेनिया	N;INAN;NOM;NEUT;PL	PROPN;NOM;MASC;SG;3
шесть	छक्का	шесть	छक्का	NUM;NOM	N;NOM;MASC;SG;3
результат	परिणाम	результат	परिणाम	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL;3
результат	परिणामों	результат	परिणाम	N;INAN;NOM;MASC;SG	N;ACC;MASC;PL;3
результат	परिणाम	результат	परिणाम	N;INAN;NOM;MASC;SG	N;NOM;MASC;PL;3
зачем	क्यूँ	зачем	क्यूँ	ADV	
зачем	क्यों	зачем	क्यों	ADV	PRO
поверхности	सतहों	поверхность	सतह	N;INAN;NOM;FEM;PL	N;ACC;FEM;PL;3
поверхности	सतह	поверхность	सतह	N;INAN;NOM;FEM;PL	N;NOM;FEM;SG;3
оружие	शस्त्रों	оружие	शस्त्र	N;INAN;NOM;NEUT;SG	N;ACC;MASC;PL;3
оружие	हथियार	оружие	हथियार	N;INAN;NOM;NEUT;SG	N;NOM;MASC;PL;3
оружие	बाहें	оружие	बाह	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL;3
оружие	गन	оружие	गन	N;INAN;NOM;NEUT;SG	
оружие	हथियार	оружие	हथियार	N;INAN;NOM;NEUT;SG	N;NOM;MASC;PL;3
оружие	बंदूकें	оружие	बंदूक	N;INAN;NOM;NEUT;SG	N;NOM;FEM;PL;3
