din	f	din	!	ADP;ACC	
vazut	شفت	vaz	شَفّ	ADJ;INDF;MASC;SG	
vazut	شوهد	vaz	شوهد	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
vazut	رايت	vaz	رَاي	ADJ;INDF;MASC;SG	
niciodata	ابدا	niciodata	أَبَد		N;ACC;INDF;SG
niciodata	ابدا	niciodata	أَبَد		N;ACC;INDF;SG
greco	غريكو	greco	غريكو	N;INDF;MASC;SG	
economice	اقتصادية	economic	اِقتِصَادِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;FEM;SG
drosophila	dr	drosophilă	هُوَ	N;DEF;FEM;SG	
otoman	العثمانية	otoman	عُثمَانِيّ	N;INDF;MASC;SG	N;NOM;DEF;SG
imparatul	الامبراطور	imparat	أَمبِرَاطُور	N;DEF;MASC;SG	N;NOM;DEF;SG
imparatul	امبراطور	imparat	امبراطور	N;DEF;MASC;SG	
divizia	شعبة	divizie	شُعبَة	N;DEF;FEM;SG	N;NOM;INDF;SG
divizia	الشعبة	divizie	شُعبَة	N;DEF;FEM;SG	N;NOM;DEF;SG
metal	المعدن	metal	مَعدِن	N;INDF;MASC;SG	N;NOM;DEF;SG
metal	معادن	metal	مَعدِن	N;INDF;MASC;SG	N;NOM;INDF;PL
metal	معدني	metal	معدني	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC;SG
metal	المعادن	metal	مَعدِن	N;INDF;MASC;SG	N;NOM;DEF;PL
monumente	الاثار	monument	أَثَر	N;INDF;FEM;PL	N;NOM;DEF;PL
muhammad	محمد	muhammad	محمد	PROPN	
dezvoltare	التنمية	dezvoltare	تَنمِيَة	N;INDF;FEM;SG	N;NOM;DEF;SG
dezvoltare	تنمية	dezvoltare	تَنمِيَة	N;INDF;FEM;SG	N;NOM;INDF;SG
dezvoltare	التطوير	dezvoltare	تَطوِير	N;INDF;FEM;SG	N;NOM;DEF;SG
constructie	البناء	constructie	بِنَاء	N;INDF;FEM;SG	N;NOM;DEF;SG
constructie	التشييد	constructie	تَشيِيد	N;INDF;FEM;SG	N;NOM;DEF;SG
constructie	تشييد	constructie	تَشيِيد	N;INDF;FEM;SG	N;NOM;INDF;SG
constructie	بناء	constructie	بِنَاء	N;INDF;FEM;SG	N;ACC;INDF;SG
constructie	الانشاءات	constructie	إِنشَاء	N;INDF;FEM;SG	N;NOM;DEF;PL
constructie	الانشاء	constructie	إِنشَاء	N;INDF;FEM;SG	N;NOM;DEF;SG
constructie	البناء	constructie	بِنَاء	N;INDF;FEM;SG	N;NOM;DEF;SG
constructie	التشييد	constructie	تَشيِيد	N;INDF;FEM;SG	N;NOM;DEF;SG
constructie	تشييد	constructie	تَشيِيد	N;INDF;FEM;SG	N;NOM;INDF;SG
constructie	بناء	constructie	بِنَاء	N;INDF;FEM;SG	N;ACC;INDF;SG
constructie	الانشاءات	constructie	إِنشَاء	N;INDF;FEM;SG	N;NOM;DEF;PL
constructie	الانشاء	constructie	إِنشَاء	N;INDF;FEM;SG	N;NOM;DEF;SG
alb	الابيض	alb	أَبيَض	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
alb	وايت	alb	وايت	ADJ;INDF;MASC;SG	
alb	ابيض	alb	أَبيَض	ADJ;INDF;MASC;SG	
bulgari	البلغارية	bulgar	بُلغَارِيّ	ADJ;INDF;MASC;PL	ADJ;NOM;DEF;FEM;SG
verde	اخضر	verde	أَخضَر		
verde	خضراء	verde	خَضِير		
verde	خضر	verde	خضر		
verde	الاخضر	verde	الاخضر		N;NOM;DEF;SG
urmeaza	متابعه	urmează	متابعه	V;IND;SG;3;IPFV;FIN	PRO;NOM;MASC;SG;3
urmeaza	المتابعة	urmează	مُتَابَعَة	V;IND;SG;3;IPFV;FIN	N;NOM;DEF;SG
urmeaza	متابعة	urmează	مُتَابَعَة	V;IND;SG;3;IPFV;FIN	N;NOM;INDF;SG
urmeaza	متابعه	urmează	متابعه	V;IND;SG;3;IPFV;FIN	PRO;NOM;MASC;SG;3
urmeaza	المتابعة	urmează	مُتَابَعَة	V;IND;SG;3;IPFV;FIN	N;NOM;DEF;SG
urmeaza	متابعة	urmează	مُتَابَعَة	V;IND;SG;3;IPFV;FIN	N;NOM;INDF;SG
debit	التدفق	debit	تَدَفُّق	N;INDF;MASC;SG	N;NOM;DEF;SG
arata	عروض	arata	عَرض	V;IND;SG;3;IPFV;FIN	N;NOM;INDF;PL
arata	العروض	arata	عَرض	V;IND;SG;3;IPFV;FIN	N;NOM;DEF;PL
arata	اظهار	arata	اظهار	V;IND;SG;3;IPFV;FIN	N;NOM;INDF;SG
arata	عرض	arata	عَرض	V;IND;SG;3;IPFV;FIN	N;NOM;INDF;SG
arata	العرض	arata	عَرض	V;IND;SG;3;IPFV;FIN	N;NOM;DEF;SG
arata	اعرض	arata	أَعرَض	V;IND;SG;3;IPFV;FIN	
arata	اظهار	arata	اظهار	V;IND;SG;3;IPFV;FIN	N;NOM;INDF;SG
arata	عرض	arata	عَرض	V;IND;SG;3;IPFV;FIN	N;NOM;INDF;SG
arata	العرض	arata	عَرض	V;IND;SG;3;IPFV;FIN	N;NOM;DEF;SG
arata	اعرض	arata	أَعرَض	V;IND;SG;3;IPFV;FIN	
actiune	اكشن	actiune	اكشن	N;INDF;FEM;SG	
actiune	العمل	actiune	عَمَل	N;INDF;FEM;SG	N;NOM;DEF;SG
actiune	الاجراء	actiune	إِجرَاء	N;INDF;FEM;SG	N;NOM;DEF;SG
actiune	اجراء	actiune	إِجرَاء	N;INDF;FEM;SG	N;NOM;INDF;SG
actiune	الحركة	actiune	حَرَكَة	N;INDF;FEM;SG	N;NOM;DEF;SG
actiune	اكشن	actiune	اكشن	N;INDF;FEM;SG	
actiune	العمل	actiune	عَمَل	N;INDF;FEM;SG	N;NOM;DEF;SG
actiune	الاجراء	actiune	إِجرَاء	N;INDF;FEM;SG	N;NOM;DEF;SG
actiune	اجراء	actiune	إِجرَاء	N;INDF;FEM;SG	N;NOM;INDF;SG
actiune	الحركة	actiune	حَرَكَة	N;INDF;FEM;SG	N;NOM;DEF;SG
actiune	اكشن	actiune	اكشن	N;INDF;FEM;SG	
actiune	العمل	actiune	عَمَل	N;INDF;FEM;SG	N;NOM;DEF;SG
actiune	الاجراء	actiune	إِجرَاء	N;INDF;FEM;SG	N;NOM;DEF;SG
actiune	اجراء	actiune	إِجرَاء	N;INDF;FEM;SG	N;NOM;INDF;SG
actiune	الحركة	actiune	حَرَكَة	N;INDF;FEM;SG	N;NOM;DEF;SG
saxonia	ساكسونيا	saxonie	ساكسونيا	PROPN	
include	تضمين	include	تَضمِين	V;IND;SG;3;PRS;FIN	N;NOM;INDF;SG
obtine	احصل	obtin	احصل	V;IND;SG;3;PRS;FIN	V;MASC;IMP;SG
obtine	الحصول	obtin	حُصُول	V;IND;SG;3;PRS;FIN	N;NOM;DEF;SG
league	الدوري	league	دَورِيّ	N;INDF;MASC;SG	N;NOM;DEF;SG
league	دوري	league	دَورِيّ	N;INDF;MASC;SG	
daniel	دانيال	daniel	دَانِيَال	PROPN	
daniel	دانييل	daniel	دَانِيِيل	PROPN	
daniel	دانيل	daniel	دانيل	PROPN	
destul	كفاية	destul	كِفَايَة	ADV	N;NOM;INDF;SG
destul	كفى	destul	كفى	ADV	
destul	يكفي	destul	كَفَى	ADV	V;IPFV;MASC;IND;SG;3;FIN;ACT
destul	كافي	destul	كافي	ADV	
jurnalul	يوميات	jurnal	يَومِيّ	N;DEF;MASC;SG	ADJ;NOM;INDF;FEM;PL
jurnalul	اليوميات	jurnal	يَومِيّ	N;DEF;MASC;SG	N;NOM;DEF;PL
jurnalul	يوميات	jurnal	يَومِيّ	N;DEF;MASC;SG	ADJ;NOM;INDF;FEM;PL
jurnalul	اليوميات	jurnal	يَومِيّ	N;DEF;MASC;SG	N;NOM;DEF;PL
jurnalul	مذكرات	jurnal	مُذَكِّرَة	N;DEF;MASC;SG	N;NOM;INDF;PL
jurnalul	مفكرة	jurnal	مفكرة	N;DEF;MASC;SG	N;NOM;INDF;SG
turistice	السياحية	turistic	سِيَاحِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;DEF;FEM;SG
turistice	سائح	turistic	سَائِح	ADJ;INDF;FEM;PL	N;NOM;INDF;SG
live	تعيش	livă	عَاش		V;IPFV;FEM;IND;SG;3;FIN;ACT
live	يعيش	livă	عَاش		V;IPFV;MASC;IND;SG;3;FIN;ACT
live	مباشر	livă	مُبَاشِر		ADJ;NOM;INDF;MASC;SG
live	عيش	livă	عَيش		
live	العيش	livă	عَيش		N;NOM;DEF;SG
live	عش	livă	عَشّ		
publicate	نشر	publica	نَشر	ADJ;INDF;FEM;PL	N;NOM;INDF;SG
publicate	منشور	publica	مَنشُور	ADJ;INDF;FEM;PL	N;NOM;INDF;SG
publicate	نشرت	publica	نَشَر	ADJ;INDF;FEM;PL	V;PFV;FEM;SG;3;ACT
situatia	الوضع	situatie	وَضع	N;DEF;FEM;SG	N;NOM;DEF;SG
situatia	الموقف	situatie	مَوقِف	N;DEF;FEM;SG	N;NOM;DEF;SG
situatia	الحالة	situatie	حَالَة	N;DEF;FEM;SG	N;NOM;DEF;SG
situatia	الوضع	situatie	وَضع	N;DEF;FEM;SG	N;NOM;DEF;SG
situatia	الموقف	situatie	مَوقِف	N;DEF;FEM;SG	N;NOM;DEF;SG
situatia	الحالة	situatie	حَالَة	N;DEF;FEM;SG	N;NOM;DEF;SG
maghiara	هنغاريا	maghiară	هِنغَارِيّ	N;DEF;FEM;SG	
maghiara	الهنغارية	maghiară	هَنغَارِيّ	N;DEF;FEM;SG	ADJ;NOM;DEF;FEM;SG
negru	الاسود	negru	أَسوَد	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
negru	اسود	negru	أَسوَد	ADJ;INDF;MASC;SG	
negru	بلاك	negru	بلَاك	ADJ;INDF;MASC;SG	
omul	رجل	om	رَجُل	N;DEF;MASC;SG	N;NOM;INDF;SG
omul	man	om	فَصَم	N;DEF;MASC;SG	
omul	مان	om	مَان	N;DEF;MASC;SG	
omul	الرجل	om	رَجُل	N;DEF;MASC;SG	N;NOM;DEF;SG
interes	المصلحة	interes	مَصلَحَة	N;INDF;MASC;SG	N;NOM;DEF;SG
interes	الاهتمام	interes	اِهتِمَام	N;INDF;MASC;SG	N;NOM;DEF;SG
interes	الفائدة	interes	فَائِدَة	N;INDF;MASC;SG	N;NOM;DEF;SG
stiinta	العلوم	stiintă	عِلم	N;DEF;FEM;SG	N;NOM;DEF;PL
stiinta	علوم	stiintă	عِلم	N;DEF;FEM;SG	N;NOM;INDF;PL
stiinta	العلم	stiintă	عِلم	N;DEF;FEM;SG	N;NOM;DEF;SG
stiinta	العلوم	stiintă	عِلم	N;DEF;FEM;SG	N;NOM;DEF;PL
stiinta	علوم	stiintă	عِلم	N;DEF;FEM;SG	N;NOM;INDF;PL
stiinta	العلم	stiintă	عِلم	N;DEF;FEM;SG	N;NOM;DEF;SG
acordat	منحت	acordat	مَنَح	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
acordat	منح	acordat	مَنَح	ADJ;INDF;MASC;SG	V;PFV;MASC;SG;3;ACT
acordat	منحت	acordat	مَنَح	ADJ;INDF;MASC;SG	V;PFV;FEM;SG;3;ACT
altii	اخرون	altul	آخَر		ADJ;NOM;INDF;MASC;PL
altii	اخرين	altul	آخَر		ADJ;ACC;INDF;MASC;PL
altii	الاخرون	altul	آخَر		ADJ;NOM;DEF;MASC;PL
altii	اخرون	altul	آخَر		ADJ;NOM;INDF;MASC;PL
altii	اخرين	altul	آخَر		ADJ;ACC;INDF;MASC;PL
altii	الاخرون	altul	آخَر		ADJ;NOM;DEF;MASC;PL
teoria	نظرية	teorie	نَظَرِيَّة	N;DEF;FEM;SG	N;NOM;INDF;SG
teoria	النظرية	teorie	نَظَرِيَّة	N;DEF;FEM;SG	
rand	صف	rand	صَفّ		N;NOM;INDF;SG
rand	راند	rand	راند		
foloseste	الاستعمال	folosest	اِستِعمَال	V;IND;SG;3;PRS;FIN	N;NOM;DEF;SG
foloseste	استخدام	folosest	اِستِخدَام	V;IND;SG;3;PRS;FIN	N;NOM;INDF;SG
foloseste	الاستخدام	folosest	اِستِخدَام	V;IND;SG;3;PRS;FIN	N;NOM;DEF;SG
valoare	القيمة	valoare	قِيمَة	N;INDF;FEM;SG	N;NOM;DEF;SG
valoare	قيمة	valoare	قِيمَة	N;INDF;FEM;SG	N;NOM;INDF;SG
civil	الاهلي	civil	الاهلي	ADJ;INDF;MASC;SG	
civil	المدنية	civil	مَدَنِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;FEM;SG
civil	المدني	civil	مَدَنِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
civil	المدني	civil	مَدَنِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
civil	مدني	civil	مَدَنِيّ	ADJ;INDF;MASC;SG	
civil	المدنيون	civil	مَدَنِيّ	ADJ;INDF;MASC;SG	N;NOM;DEF;PL
tudor	تيودور	tudor	تيودور	PROPN	
modul	مود	mod	مود	N;DEF;MASC;SG	
modul	النمط	mod	نَمَط	N;DEF;MASC;SG	N;NOM;DEF;SG
modul	الوضع	mod	وَضع	N;DEF;MASC;SG	N;NOM;DEF;SG
modul	نمط	mod	نَمَط	N;DEF;MASC;SG	N;NOM;INDF;SG
modul	وحدة	mod	وَحدَة	N;DEF;MASC;SG	N;NOM;INDF;SG
albert	البرت	albert	أَلبِرت	PROPN	
sursa	المصدر	sursă	مَصدَر	N;DEF;FEM;SG	N;NOM;DEF;SG
sursa	مصدر	sursă	مَصدَر	N;DEF;FEM;SG	N;NOM;INDF;SG
sursa	المصدر	sursă	مَصدَر	N;DEF;FEM;SG	N;NOM;DEF;SG
sursa	مصدر	sursă	مَصدَر	N;DEF;FEM;SG	N;NOM;INDF;SG
lacul	ليك	lac	لَيك	N;DEF;MASC;SG	
lacul	بحيرة	lac	بُحَيرَة	N;DEF;MASC;SG	N;NOM;INDF;SG
lacul	لايك	lac	لَايك	N;DEF;MASC;SG	
lacul	البحيرة	lac	بُحَيرَة	N;DEF;MASC;SG	N;NOM;DEF;SG
ocupa	احتلال	ocupa	اِحتِلَال	V;IND;SG;3;IPFV;FIN	N;NOM;INDF;SG
ocupa	احتلال	ocupa	اِحتِلَال	V;IND;SG;3;IPFV;FIN	N;NOM;INDF;SG
italian	الايطالية	italian	إِيطَالِيَّة	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
italian	ايطاليا	italian	إِيطَالِيَا	ADJ;INDF;MASC;SG	
italian	الايطالي	italian	إِيطَالِيّ	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
schimb	التبادل	schimb	تَبَادُل	N;INDF;MASC;SG	N;NOM;DEF;SG
schimb	التبديل	schimb	تَبدِيل	N;INDF;MASC;SG	N;NOM;DEF;SG
singura	لوحدي	singur	لوحدي	ADJ;DEF;FEM;SG	
singura	وحده	singur	وحده	ADJ;DEF;FEM;SG	PRO;NOM;MASC;SG;3
singura	وحيد	singur	وحيد	ADJ;DEF;FEM;SG	
singura	وحيدة	singur	وَحِيد	ADJ;DEF;FEM;SG	ADJ;NOM;INDF;FEM;SG
singura	وحدي	singur	وَحدِيّ	ADJ;DEF;FEM;SG	
singura	sing	singur	قَثَّث	ADJ;DEF;FEM;SG	
singura	عزباء	singur	عَزِيب	ADJ;DEF;FEM;SG	N;NOM;INDF;SG
singura	عازب	singur	عَازَب	ADJ;DEF;FEM;SG	
culoare	لون	culoare	لَون	N;INDF;FEM;SG	N;NOM;INDF;SG
culoare	الالوان	culoare	لَون	N;INDF;FEM;SG	N;NOM;DEF;PL
culoare	اللون	culoare	لَون	N;INDF;FEM;SG	N;NOM;DEF;SG
culoare	الوان	culoare	لَون	N;INDF;FEM;SG	N;NOM;DEF;SG
culoare	لون	culoare	لَون	N;INDF;FEM;SG	N;NOM;INDF;SG
culoare	اللون	culoare	لَون	N;INDF;FEM;SG	N;NOM;DEF;SG
chitara	الجيتار	chitară	جِيتَار	N;DEF;FEM;SG	N;NOM;DEF;SG
chitara	جيتار	chitară	جيتار	N;DEF;FEM;SG	
chitara	الغيتار	chitară	غِيتَار	N;DEF;FEM;SG	N;NOM;DEF;SG
chitara	الجيتار	chitară	جِيتَار	N;DEF;FEM;SG	N;NOM;DEF;SG
chitara	جيتار	chitară	جيتار	N;DEF;FEM;SG	
chitara	الغيتار	chitară	غِيتَار	N;DEF;FEM;SG	N;NOM;DEF;SG
munca	العمل	muncă	عَمَل	N;DEF;FEM;SG	N;NOM;DEF;SG
munca	اعمل	muncă	عَمَل	N;DEF;FEM;SG	
munca	عمل	muncă	عَمَل	N;DEF;FEM;SG	N;NOM;INDF;SG
munca	العمل	muncă	عَمَل	N;DEF;FEM;SG	N;NOM;DEF;SG
munca	اعمل	muncă	عَمَل	N;DEF;FEM;SG	
munca	عمل	muncă	عَمَل	N;DEF;FEM;SG	N;NOM;INDF;SG
model	الموديل	model	مَودِيل	N;INDF;MASC;SG	
model	عارض	model	عَارَض	N;INDF;MASC;SG	
model	موديل	model	مَودِيل	N;INDF;MASC;SG	
model	النموذج	model	نَمُوذَج	N;INDF;MASC;SG	N;NOM;DEF;SG
model	القالب	model	قَالِب	N;INDF;MASC;SG	N;NOM;DEF;SG
trece	تمرير	trece	تَمرِير	V;IND;SG;3;PRS;FIN	N;NOM;INDF;SG
folosind	باستعمال	folosi	باستعمال	V;V.MSDR	N;GEN;DEF;SG
folosind	استعمال	folosi	اِستِعمَال	V;V.MSDR	N;NOM;INDF;SG
folosind	استخدام	folosi	اِستِخدَام	V;V.MSDR	N;NOM;INDF;SG
folosind	باستخدام	folosi	باستخدام	V;V.MSDR	N;NOM;DEF;SG
literare	ادبي	literar	أَدبَى	ADJ;INDF;FEM;PL	N;NOM;INDF;SG
literare	الادبية	literar	أَدَبِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;DEF;FEM;SG
gaseste	جد	gaseste	جِدّ	V;IND;SG;3;PRS;FIN	
gaseste	العثور	gaseste	عُثُور	V;IND;SG;3;PRS;FIN	N;NOM;DEF;SG
gaseste	ايجاد	gaseste	إِيجَاد	V;IND;SG;3;PRS;FIN	N;NOM;INDF;SG
gaseste	جد	gaseste	جِدّ	V;IND;SG;3;PRS;FIN	
gaseste	العثور	gaseste	عُثُور	V;IND;SG;3;PRS;FIN	N;NOM;DEF;SG
gaseste	ايجاد	gaseste	إِيجَاد	V;IND;SG;3;PRS;FIN	N;NOM;INDF;SG
apropiere	التقارب	apropiere	تَقَارُب	N;INDF;FEM;SG	N;NOM;DEF;SG
apropiere	القرب	apropiere	قُرب	N;INDF;FEM;SG	N;NOM;DEF;SG
studio	الاستديو	studio	اِستَديُو	N;INDF;MASC;SG	N;NOM;DEF;SG
studio	ستوديو	studio	ستوديو	N;INDF;MASC;SG	
studio	الاستوديو	studio	اِستَودَيُو	N;INDF;MASC;SG	
materiale	مادة	material	مَادَّة	N;INDF;FEM;PL	N;NOM;INDF;SG
materiale	المواد	material	مَادَّة	N;INDF;FEM;PL	N;NOM;DEF;PL
materiale	المادة	material	مَادَّة	N;INDF;FEM;PL	N;NOM;DEF;SG
materiale	المواد	material	مَادَّة	N;INDF;FEM;PL	N;NOM;DEF;PL
dezvoltat	طور	dezvolta	طَور	ADJ;INDF;MASC;SG	
populara	الشعبية	populară	شَعبِيّ	N;DEF;FEM;SG	ADJ;NOM;DEF;FEM;SG
populara	الشعبي	populară	شَعبِيّ	N;DEF;FEM;SG	ADJ;NOM;DEF;MASC;SG
populara	مشهور	populară	مَشهُور	N;DEF;FEM;SG	ADJ;NOM;INDF;MASC;SG
populara	شعبية	populară	شَعبِيَّة	N;DEF;FEM;SG	N;NOM;INDF;SG
populara	شائع	populară	شَائِع	N;DEF;FEM;SG	ADJ;NOM;INDF;MASC;SG
populara	شعبي	populară	شعبي	N;DEF;FEM;SG	
populara	الشعبية	populară	شَعبِيّ	N;DEF;FEM;SG	ADJ;NOM;DEF;FEM;SG
populara	الشعبي	populară	شَعبِيّ	N;DEF;FEM;SG	ADJ;NOM;DEF;MASC;SG
populara	مشهور	populară	مَشهُور	N;DEF;FEM;SG	ADJ;NOM;INDF;MASC;SG
populara	شعبية	populară	شَعبِيَّة	N;DEF;FEM;SG	N;NOM;INDF;SG
populara	شائع	populară	شَائِع	N;DEF;FEM;SG	ADJ;NOM;INDF;MASC;SG
populara	شعبي	populară	شعبي	N;DEF;FEM;SG	
frederic	فريدريك	frederic	فريدريك	N;INDF;MASC;SG	
corpul	الجسد	corp	جَسَد	N;DEF;MASC;SG	N;NOM;DEF;SG
corpul	جسم	corp	جَسم	N;DEF;MASC;SG	N;NOM;INDF;SG
corpul	جثة	corp	جُثَّة	N;DEF;MASC;SG	N;NOM;INDF;SG
corpul	جسد	corp	جَسَد	N;DEF;MASC;SG	
corpul	الجسم	corp	جِسم	N;DEF;MASC;SG	N;NOM;DEF;SG
elena	الينا	elena	الينا	N;DEF;FEM;SG	
elena	ايلينا	elena	ايلينا	N;DEF;FEM;SG	
populare	الشعبية	popular	شَعبِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;DEF;FEM;SG
populare	الشعبي	popular	شَعبِيّ	ADJ;INDF;FEM;PL	ADJ;NOM;DEF;MASC;SG
populare	مشهور	popular	مَشهُور	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
populare	شعبية	popular	شَعبِيَّة	ADJ;INDF;FEM;PL	N;NOM;INDF;SG
populare	شائع	popular	شَائِع	ADJ;INDF;FEM;PL	ADJ;NOM;INDF;MASC;SG
populare	شعبي	popular	شعبي	ADJ;INDF;FEM;PL	
silla	شلا	sillă	شلا	PROPN	
ideea	فكره	idee	فكره	N;DEF;FEM;SG	PRO;NOM;MASC;SG;3
ideea	الفكرة	idee	فِكرَة	N;DEF;FEM;SG	N;NOM;DEF;SG
ideea	فكرة	idee	فِكرَة	N;DEF;FEM;SG	N;NOM;INDF;SG
autori	المؤلفين	autor	مُؤَلِّف	N;INDF;MASC;PL	ADJ;ACC;DEF;MASC;PL
diagrama	التخطيط	diagramă	تَخطِيط	N;DEF;FEM;SG	N;NOM;DEF;SG
diagrama	التخطيط	diagramă	تَخطِيط	N;DEF;FEM;SG	N;NOM;DEF;SG
diagrama	المخطط	diagramă	مُخَطَّط	N;DEF;FEM;SG	N;NOM;DEF;SG
diagrama	مخطط	diagramă	مُخَطَّط	N;DEF;FEM;SG	N;NOM;INDF;SG
cercetare	بحوث	cercetare	بَحث	N;INDF;FEM;SG	N;NOM;INDF;PL
cercetare	الابحاث	cercetare	بَحث	N;INDF;FEM;SG	N;NOM;DEF;PL
cercetare	ابحاث	cercetare	بَحث	N;INDF;FEM;SG	N;NOM;INDF;PL
cercetare	بحث	cercetare	بَحَث	N;INDF;FEM;SG	V;PFV;MASC;SG;3;ACT
cercetare	البحوث	cercetare	بَحث	N;INDF;FEM;SG	N;NOM;DEF;PL
cercetare	البحث	cercetare	بَحث	N;INDF;FEM;SG	N;NOM;DEF;SG
actual	التيار	actual	تَيَّار	ADJ;INDF;MASC;SG	N;NOM;DEF;SG
actual	تيار	actual	تَيَّار	ADJ;INDF;MASC;SG	N;NOM;INDF;SG
actual	الحالي	actual	حَالِيّ	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
companie	شركه	companie	شركه	N;INDF;FEM;SG	
companie	شركة	companie	شَرِكَة	N;INDF;FEM;SG	N;NOM;INDF;SG
companie	الشركة	companie	شَرِكَة	N;INDF;FEM;SG	N;NOM;DEF;SG
companie	رفقة	companie	رِفقَة	N;INDF;FEM;SG	N;NOM;INDF;SG
crimeea	القرم	crimee	قَرم	N;DEF;FEM;SG	
crimeea	القرم	crimee	قَرم	N;DEF;FEM;SG	
controlul	التحكم	control	تَحَكُّم	N;DEF;MASC;SG	N;NOM;DEF;SG
controlul	السيطرة	control	سَيطَرَة	N;DEF;MASC;SG	N;NOM;DEF;SG
controlul	سيطرة	control	سَيطَرَة	N;DEF;MASC;SG	N;NOM;INDF;SG
controlul	تحكم	control	حَكَم	N;DEF;MASC;SG	
california	كالفورنيا	californie	كالفورنيا	N;DEF;FEM;SG	
california	كاليفورنيا	californie	كَالِيفُورنِيَا	N;DEF;FEM;SG	
minute	الدقائق	minut	دِقَاقَة	N;INDF;FEM;PL	N;NOM;DEF;PL
artist	الفنان	artist	فَنَّان	N;INDF;MASC;SG	N;NOM;DEF;SG
pace	سلام	pace	سَلَام	N;INDF;FEM;SG	N;NOM;INDF;SG
pace	السلام	pace	سَلَام	N;INDF;FEM;SG	N;NOM;DEF;SG
societatea	مجتمع	societate	مُجتَمَع	N;DEF;FEM;SG	N;NOM;INDF;SG
societatea	المجتمع	societate	مُجتَمَع	N;DEF;FEM;SG	N;NOM;DEF;SG
societatea	الجمعية	societate	جَمعِيَّة	N;DEF;FEM;SG	N;NOM;DEF;SG
evrei	اليهود	evreu	يَهُودِيّ	N;INDF;MASC;PL	ADJ;NOM;DEF;MASC;PL
sens	الاحساس	sens	إِحسَاس	N;INDF;MASC;SG	N;NOM;DEF;SG
formula	المعادلة	formulă	مُعَادَلَة	N;DEF;FEM;SG	N;NOM;DEF;SG
formula	الصيغة	formulă	صِيغَة	N;DEF;FEM;SG	N;NOM;DEF;SG
formula	صيغة	formulă	صِيغَة	N;DEF;FEM;SG	N;NOM;INDF;SG
formula	المعادلة	formulă	مُعَادَلَة	N;DEF;FEM;SG	N;NOM;DEF;SG
formula	الصيغة	formulă	صِيغَة	N;DEF;FEM;SG	N;NOM;DEF;SG
formula	صيغة	formulă	صِيغَة	N;DEF;FEM;SG	N;NOM;INDF;SG
meci	ماتش	meci	مَاتِش	N;INDF;MASC;SG	
meci	المطابقة	meci	مُطَابَقَة	N;INDF;MASC;SG	N;NOM;DEF;SG
meci	المباراة	meci	مُبَارَاة	N;INDF;MASC;SG	N;NOM;DEF;SG
contra	كونترا	contra	كُونتِرَا		
contra	الكونترا	contra	الكونترا		
contra	العداد	contra	عِدَاد		N;NOM;DEF;SG
contra	مضاد	contra	مُضَادّ		
contra	ضد	contra	ضِدَّ		ADP;ACC
aparitia	ظهور	aparitie	ظُهُور	N;DEF;FEM;SG	N;NOM;INDF;SG
aparitia	نشوء	aparitie	نَشوَء	N;DEF;FEM;SG	N;NOM;INDF;SG
aparitia	بروز	aparitie	بُرُوز	N;DEF;FEM;SG	N;NOM;INDF;SG
utilizator	المستخدم	utilizator	مُستَخدَم	N;INDF;MASC;SG	N;NOM;DEF;SG
utilizator	المستعمل	utilizator	مُستَعمَل	N;INDF;MASC;SG	ADJ;NOM;DEF;MASC;SG
suedia	للسويد	suedia	للسويد	PROPN	N;NOM;DEF;SG
suedia	بالسويد	suedia	بالسويد	PROPN	N;GEN;DEF;SG
suedia	السويد	suedia	اَلسّوِيد	PROPN	
locuitorii	السكان	locuitor	سَاكِن	N;DEF;MASC;PL	N;NOM;DEF;PL
locuitorii	المقيمون	locuitor	مُقَيَّم	N;DEF;MASC;PL	N;NOM;DEF;PL
locuitorii	المقيمين	locuitor	مُقِيم	N;DEF;MASC;PL	ADJ;ACC;DEF;MASC;PL
printesa	الاميرة	printesă	أَمِيرَة	N;DEF;FEM;SG	N;NOM;DEF;SG
printesa	اميرة	printesă	أَمِيرَة	N;DEF;FEM;SG	N;NOM;INDF;SG
printesa	الاميره	printesă	الاميره	N;DEF;FEM;SG	
printesa	الاميرة	printesă	أَمِيرَة	N;DEF;FEM;SG	N;NOM;DEF;SG
printesa	اميرة	printesă	أَمِيرَة	N;DEF;FEM;SG	N;NOM;INDF;SG
printesa	الاميره	printesă	الاميره	N;DEF;FEM;SG	
