категория	kategorin	категория	kategori	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
източен	östra	източа-(се)	östra	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;DEF;SG
източен	öst	източа-(се)	öst	V;PFV;INDF;MASC;SG;V.PTCP;PASS	N
източен	östlig	източа-(се)	östlig	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG
тежко	heavy	тежко	heavy	ADV	N;NOM;INDF;MASC+FEM;SG
тежко	tungt	тежко	tung	ADV	ADJ;NOM;INDF;NEUT;SG
тежко	tung	тежко	tung	ADV	ADJ;NOM;INDF;MASC+FEM;SG
тежко	tunga	тежко	tung	ADV	ADJ;NOM;PL
следи	traces	следя	trace	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
съществуването	existera	съществуване	existera	N;DEF;NEUT;SG	V;IMP;FIN;ACT
съществуването	förekomst	съществуване	förekomst	N;DEF;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
съществуването	tillvaro	съществуване	tillvaro	N;DEF;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
съществуването	existens	съществуване	exist	N;DEF;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
ръководство	manuell	ръководство	manuell	N;INDF;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
ръководство	manuellt	ръководство	manuell	N;INDF;NEUT;SG	ADV
ръководство	guiden	ръководство	guid	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
събират	samla	събирам-(се)	samla	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IMP;FIN;ACT
ефект	effekten	ефект	effekt	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
ефект	effekter	ефект	effekt	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
ефект	verkningar	ефект	verkning	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
криза	kriser	криза	krisa	N;INDF;FEM;SG	N;NOM;INDF;NEUT;PL
криза	krisen	криза	kris	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
основано	grundat	основа	grunda	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
основано	grundad	основа	grunda	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
основано	grundade	основа	grunda	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
клон	grenen	клон	gren	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
принуден	påtvingade	принудя-(се)	påtvinga	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
принуден	tvingad	принудя-(се)	tvinga	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
принуден	påtvingad	принудя-(се)	påtvinga	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
принуден	påtvingat	принудя-(се)	påtvinga	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
принуден	tvingade	принудя-(се)	tvinga	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;IND;PST;FIN;ACT
трето	tredje	трето	tre	ADV	ADJ;NOM
трето	trea	трето	tre	ADV	N;NOM;INDF;MASC+FEM;SG
трето	third	трето	third	ADV	N;NOM;SG
трето	tredjedel	трето	tredjedel	ADV	N;NOM;INDF;MASC+FEM;SG
конференция	konferensen	конференция	konferens	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
ранни	early	ранна	early	ADJ;INDF;PL	N;NOM;INDF;MASC+FEM;SG
ранни	tidig	ранна	tidig	ADJ;INDF;PL	ADJ;NOM;INDF;MASC+FEM;SG
ранни	tidigt	ранна	tidig	ADJ;INDF;PL	ADV
истанбул	istanbul	истанбул	istanbul	N;INDF;MASC;SG	PROPN;NOM
съдържат	innehålla	съдържам-(се)	innehålla	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IMP;FIN;ACT
сергей	sergei	сергей	sergei	PROPN;INDF;MASC;SG	PROPN;NOM
сергей	sergej	сергей	sergej	PROPN;INDF;MASC;SG	PROPN;NOM
сергей	sergej	сергей	sergej	PROPN;INDF;MASC;SG	PROPN;NOM
лечение	behandlingen	лечение	behandling	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
лечение	helande	лечение	helande	N;INDF;NEUT;SG	ADJ;NOM;PRS;V.PTCP
лечение	läkande	лечение	läkande	N;INDF;NEUT;SG	ADJ;NOM;PRS;V.PTCP
лечение	läker	лечение	läka	N;INDF;NEUT;SG	V;IND;PRS;FIN;ACT
продукт	produkten	продукт	produkt	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
качване	uppladdningen	качване	uppladdning	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
мала	mala	мала	mala	PROPN;INDF;FEM;SG	V;IMP;FIN;ACT
опера	operan	опера	operan	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
изграждане	bygga	изграждане	bygga	N;INDF;NEUT;SG	V;IMP;FIN;ACT
изграждане	byggande	изграждане	bygga	N;INDF;NEUT;SG	ADJ;NOM;PRS;V.PTCP
изграждане	bygg	изграждане	bygg	N;INDF;NEUT;SG	V;IMP;FIN;ACT
изграждане	bygga	изграждане	bygga	N;INDF;NEUT;SG	V;IMP;FIN;ACT
социални	socialt	социален	social	ADJ;INDF;PL	ADJ;NOM;INDF;NEUT;SG
социални	social	социален	social	ADJ;INDF;PL	ADJ;NOM;INDF;MASC+FEM;SG
бяло	vita	бял	vit	ADV	ADJ;NOM;PL
бяло	white	бял	white	ADV	N;NOM;INDF;MASC+FEM;SG
бяло	vit	бял	vit	ADV	ADJ;NOM;INDF;MASC+FEM;SG
бяло	vitt	бял	vitt	ADV	ADJ;NOM;INDF;NEUT;SG
професионален	professionella	професионален	professionell	ADJ;INDF;MASC;SG	ADJ;NOM;PL
професионален	professionell	професионален	professionell	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
професионални	professionell	професионален	professionell	ADJ;INDF;PL	N;NOM;INDF;MASC+FEM;SG
професионални	professionellt	професионален	professionell	ADJ;INDF;PL	ADJ;NOM;INDF;NEUT;SG
почетен	ärad	почетен	ärad	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
почетен	hedrad	почетен	hedra	V;PFV;INDF;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
морето	sea	море	se	N;DEF;NEUT;SG	N;NOM;INDF;NEUT;SG
морето	sjö	море	sjö	N;DEF;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
морето	hav	море	hav	N;DEF;NEUT;SG	N;NOM;INDF;NEUT;SG
манчестър	manchester	манчестър	manchest	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
василий	vasilij	василие	vasilij	N;INDF;MASC;SG	PROPN;NOM
василий	vasilij	василие	vasilij	N;INDF;MASC;SG	PROPN;NOM
цял	hela	цял	hel	ADJ;INDF;MASC;SG	ADJ;NOM;DEF;SG
марка	varumärket	марка	varumärket	N;INDF;FEM;SG	N;NOM;DEF;NEUT;SG
оркестър	orkestern	оркестър	orkester	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
югоизток	sydöstra	югоизток	sydöstra	N;INDF;MASC;SG	ADJ;NOM;DEF;SG
югоизток	sydost	югоизток	sydost	N;INDF;MASC;SG	ADV
звезди	stars	звезда	star	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
направени	made	направя-(се)	made	V;PFV;INDF;PL;V.PTCP;PASS	N;NOM;INDF;MASC+FEM;SG
направени	tillverkad	направя-(се)	tillverkad	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
направени	tillverkade	направя-(се)	tillverkad	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
направени	tillverkat	направя-(се)	tillverkad	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
направени	gjorda	направя-(се)	göra	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
направени	uppkomna	направя-(се)	uppkomna	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
съпруг	maken	съпруг	make	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
шампионат	mästerskapet	шампионат	mästerskap	N;INDF;MASC;SG	N;NOM;DEF;NEUT;SG
молдова	moldavien	молдова	moldavien	PROPN;INDF;FEM;SG	PROPN;NOM
молдова	moldova	молдова	moldova	PROPN;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
юнайтед	förenade	юнайтед	förenade	N;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
юнайтед	enad	юнайтед	enad	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
архиепископ	ärkebiskopen	архиепископ	ärkebiskop	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
научен	vetenskapliga	научен	vetenskaplig	ADJ;INDF;MASC;SG	ADJ;NOM;PL
храни	livsmedel	храна	livsmedel	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
храни	mat	храна	mat	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
храни	föda	храна	föda	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
храни	flöde	храна	flö	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
храни	feed	храна	feed	N;INDF;FEM;PL	V;IMP;FIN;ACT
храни	foder	храна	for	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
храни	livsmedel	храна	livsmedel	N;INDF;FEM;PL	N;NOM;INDF;NEUT;SG
патриарх	patriarken	патриарх	patriark	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
кения	kenya	кен	kenya	PROPN;INDF;FEM;SG	PROPN;NOM
познат	kända	познат	känd	N;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
познат	känd	познат	känd	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
познат	känt	познат	känd	N;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
познат	bekanta	познат	bekant	N;INDF;MASC;SG	ADJ;NOM;PL
познат	bekant	познат	bekant	N;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
познат	familjär	познат	familjär	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
познат	välbekant	познат	välbekant	N;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
познат	bekanta	познат	bekant	N;INDF;MASC;SG	ADJ;NOM;PL
познат	bekant	познат	bekant	N;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
въздуха	air	въздух	air	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
въздуха	luft	въздух	luft	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
двора	innergård	двор	innergård	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
франк	frank	франк	frank	PROPN;INDF;MASC;SG	PROPN;NOM
скали	klippan	скала	klippa	N;INDF;FEM;PL	N;NOM;DEF;MASC+FEM;SG
скали	klippa	скала	klippa	N;INDF;FEM;PL	V;IMP;FIN;ACT
скали	sten	скала	sten	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
скали	rocka	скала	rocka	N;INDF;FEM;PL	V;IMP;FIN;ACT
скали	rock	скала	rock	N;INDF;FEM;PL	N;NOM;INDF;MASC+FEM;SG
косово	kosovo	косово	kosovo	PROPN;INDF;NEUT;SG	PROPN;NOM
стени	väggarna	стена	vägg	N;INDF;FEM;PL	N;NOM;DEF;MASC+FEM;PL
питър	petrus	питър	petrus	PROPN;INDF;MASC;SG	PROPN;NOM
питър	peter	питър	peter	PROPN;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
венеция	venedig	венеция	venedig	N;INDF;FEM;SG	PROPN;NOM
замък	borgen	замък	borgen	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
замък	slottet	замък	slott	N;INDF;MASC;SG	N;NOM;DEF;NEUT;SG
пиер	pir	пиер	pir	PROPN;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
пиер	pier	пиер	pier	PROPN;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
пиер	pierre	пиер	pier	PROPN;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
специален	speciellt	специален	speciell	ADJ;INDF;MASC;SG	ADV
специален	särskilda	специален	särskild	ADJ;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
специален	speciella	специален	speciell	ADJ;INDF;MASC;SG	ADJ;NOM;PL
фондация	grundande	фондация	grunda	N;INDF;FEM;SG	ADJ;NOM;PRS;V.PTCP
фондация	stiftelsen	фондация	stiftelse	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
китайски	kineser	китайски	kines	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
китайски	kinesiskt	китайски	kinesisk	ADJ;INDF;MASC;SG	N;NOM;INDF;NEUT;SG
китайски	kines	китайски	kines	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
китайски	kinesiska	китайски	kinesisk	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
преврат	kuppen	преврам	kupp	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
риба	fiska	риба	fisk	N;INDF;FEM;SG	V;NFIN;ACT
риба	fiskar	риба	fisk	N;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;PL
хитлер	hitlers	хитлер	hitler	N;INDF;MASC;SG	PROPN;GEN
хитлер	hitler	хитлер	hitler	N;INDF;MASC;SG	PROPN;NOM
къде	var	къде	var	ADV	PRO;INDF;MASC+FEM;SG
къде	vart	къде	var	ADV	N;NOM;INDF;NEUT;SG
поставени	placerat	поставя-(се)	placera	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
поставени	placerad	поставя-(се)	placera	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
поставени	placerade	поставя-(се)	placera	V;PFV;INDF;PL;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
долина	dalen	долина	dal	N;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
специална	speciellt	специален	speciell	ADJ;INDF;FEM;SG	ADV
специална	särskilda	специален	särskild	ADJ;INDF;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
специална	speciella	специален	speciell	ADJ;INDF;FEM;SG	ADJ;NOM;PL
майстор	husse	майстор	husse	N;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
майстор	mäster	майстор	mästa	N;INDF;MASC;SG	PROPN;NOM
следваща	härnäst	следвам	härnäst	ADJ;IPFV;INDF;FEM;SG;PRS;V.PTCP;ACT	ADV
частично	partiell	частичен	partiell	ADV	ADJ;NOM;INDF;MASC+FEM;SG
частично	partiella	частичен	partiell	ADV	ADJ;NOM;PL
частично	partiellt	частичен	partiell	ADV	ADJ;NOM;INDF;NEUT;SG
частично	partiellt	частичен	partiell	ADV	ADJ;NOM;INDF;NEUT;SG
числа	tal	число	tal	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
числа	nummer	число	nummer	N;INDF;NEUT;PL	N;NOM;INDF;NEUT;SG
дол	dol	дол	dol	N;INDF;MASC;SG	PROPN;NOM
тексас	texas	тексас	texa	N;INDF;MASC;SG	PROPN;GEN
ана	ana	ана	ana	PROPN;INDF;FEM;SG	V;IMP;FIN;ACT
ана	anna	ана	anna	PROPN;INDF;FEM;SG	PROPN;NOM
мюсюлмани	muslimerna	мюсюлманин	muslim	N;INDF;MASC;PL	N;NOM;DEF;MASC+FEM;PL
мюсюлмани	muslimskt	мюсюлманин	muslimsk	N;INDF;MASC;PL	ADJ;NOM;INDF;NEUT;SG
мюсюлмани	muslim	мюсюлманин	muslim	N;INDF;MASC;PL	N;NOM;INDF;MASC+FEM;SG
мюсюлмани	muslimska	мюсюлманин	muslimsk	N;INDF;MASC;PL	ADJ;NOM;PL
мюсюлмани	muslimsk	мюсюлманин	muslimsk	N;INDF;MASC;PL	ADJ;NOM;INDF;MASC+FEM;SG
липса	avsaknad	липса	avsakna	N;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
липса	avsaknad	липса	avsakna	N;INDF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
силен	starkt	силен	stark	ADJ;INDF;MASC;SG	ADV
силен	strong	силен	strong	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
силен	starka	силен	stark	ADJ;INDF;MASC;SG	ADJ;NOM;PL
лий	lee	лий	lee	PROPN;INDF;MASC;SG	PROPN;NOM
лий	leigh	лий	leigh	PROPN;INDF;MASC;SG	PROPN;NOM
имперски	kejserliga	имперски	kejserlig	ADJ;INDF;MASC;SG	ADJ;NOM;PL
имперски	imperial	имперски	imperial	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
борда	bräda	борд	bräda	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
борда	styrelse	борд	styrelse	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
борда	board	борд	board	N;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
съвместно	joint	съвместно	join	ADV	N;NOM;INDF;NEUT;SG
съвместно	gemensamt	съвместно	gemensam	ADV	ADJ;NOM;INDF;NEUT;SG
съвместно	gemensamma	съвместно	gemensam	ADV	ADJ;NOM;PL
съвместно	gemensam	съвместно	gemensam	ADV	ADJ;NOM;INDF;MASC+FEM;SG
съвместно	gemensamt	съвместно	gemensam	ADV	ADJ;NOM;INDF;NEUT;SG
различна	olika	различен	olik	ADJ;INDF;FEM;SG	ADJ;NOM;PL
различна	annorlunda	различен	annorlunda	ADJ;INDF;FEM;SG	ADV
революционен	revolutionära	революционен	revolutionär	ADJ;INDF;MASC;SG	ADJ;NOM;PL
главна	huvudsakliga	главен	huvudsaklig	ADJ;INDF;FEM;SG	ADJ;NOM;PL
главна	main	главен	main	ADJ;INDF;FEM;SG	PROPN;NOM
главна	viktigaste	главен	viktig	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;RL
югозапад	sydvästra	югозапад	sydvästra	N;DEF;MASC;SG	ADJ;NOM;DEF;SG
югозапад	sydväst	югозапад	sydväst	N;DEF;MASC;SG	ADV
гражданска	civila	граждански	civil	ADJ;INDF;FEM;SG	ADJ;NOM;PL
гражданска	medborgerliga	граждански	medborgerlig	ADJ;INDF;FEM;SG	ADJ;NOM;PL
луната	måne	луна	måne	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
луната	moon	луна	moon	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
защитник	försvarare	защитник	försvarare	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
защитник	beskyddare	защитник	beskyddare	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
пиано	piano	пиано	piano	ADV	N;NOM;INDF;MASC+FEM;SG
общински	kommunala	общински	kommunal	ADJ;INDF;MASC;SG	ADJ;NOM;PL
двигатели	motorns	двигател	motor	N;INDF;MASC;PL	N;GEN;DEF;MASC+FEM;SG
двигатели	motor	двигател	motor	N;INDF;MASC;PL	N;NOM;INDF;MASC+FEM;SG
двигатели	motorn	двигател	motor	N;INDF;MASC;PL	N;NOM;DEF;MASC+FEM;SG
литературен	litterära	литературен	litterär	ADJ;INDF;MASC;SG	ADJ;NOM;PL
газ	gasa	газ	gasa	N;INDF;MASC;SG	V;IMP;FIN;ACT
газ	gaser	газ	gas	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
партизански	gerilla	партизански	gerilla	PROPN;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
лъв	lejonet	лъв	lejon	N;INDF;MASC;SG	N;NOM;DEF;NEUT;SG
лъв	leos	лъв	leos	N;INDF;MASC;SG	PROPN;GEN
лъв	leo	лъв	leo	N;INDF;MASC;SG	PROPN;NOM
зеландия	zeeland	зеландия	zeeland	N;INDF;FEM;SG	PROPN;NOM
награден	inredda	награден	inredd	ADJ;INDF;MASC;SG	N;NOM;INDF;NEUT;PL
награден	dekorerade	награден	dekorera	ADJ;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
награден	belönas	награден	belöna	ADJ;INDF;MASC;SG	V;NFIN;PASS
награден	belönade	награден	belöna	ADJ;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
награден	tilldelas	награден	tilldela	ADJ;INDF;MASC;SG	V;IND;PRS;FIN;PASS
награден	tilldelade	награден	tilldela	ADJ;INDF;MASC;SG	V;NOM;PL;PST;V.PTCP
черен	black	черен	black	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
черен	svarta	черен	svart	ADJ;INDF;MASC;SG	ADJ;NOM;PL
широка	breda	широк	bred	ADJ;INDF;FEM;SG	ADJ;NOM;PL
широка	wide	широк	wide	ADJ;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
широка	breda	широк	bred	ADJ;INDF;FEM;SG	ADJ;NOM;PL
женски	feminina	женски	feminin	ADJ;INDF;MASC;SG	ADJ;NOM;PL
женски	kvinnor	женски	kvinna	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
женски	honor	женски	hona	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
женски	kvinnliga	женски	kvinnlig	ADJ;INDF;MASC;SG	ADJ;NOM;PL
женски	hona	женски	hona	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
женски	kvinna	женски	kvinna	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
воден	vattenlösning	воден	vattenlösning	ADJ;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
лагер	lägret	лагер	lägr	N;INDF;MASC;SG	N;NOM;DEF;NEUT;SG
лагер	läger	лагер	läga	N;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
листа	löven	листа	löv	N;INDF;FEM;SG	N;NOM;DEF;NEUT;PL
онлайн	inloggad	онлайн	inlogga	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
онлайн	uppkopplad	онлайн	uppkopplad	N;INDF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
пристанище	hamnen	пристанище	hamn	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
пристанище	hamnen	пристанище	hamn	N;INDF;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
бивши	tidigare	бивш	tidig	ADJ;INDF;PL	ADV;CMPR
проучвания	forska	проучване	forsk	N;INDF;NEUT;PL	V;IMP;FIN;ACT
проучвания	forskning	проучване	forskning	N;INDF;NEUT;PL	N;NOM;INDF;MASC+FEM;SG
северозападна	northwestern	северозападен	north-West	ADJ;INDF;FEM;SG	N;NOM;DEF;MASC+FEM;SG
северозападна	nordvästra	северозападен	nordvästra	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;SG
северозападна	nordvästra	северозападен	nordvästra	ADJ;INDF;FEM;SG	ADJ;NOM;DEF;SG
северозападна	nordväst	северозападен	nordväst	ADJ;INDF;FEM;SG	ADV
тона	ton	тон	ton	N;DEF;MASC;SG	N;NOM;INDF;NEUT;SG
тона	ton	тон	ton	N;DEF;MASC;SG	N;NOM;INDF;NEUT;SG
тона	tonfall	тон	tonfall	N;DEF;MASC;SG	N;NOM;INDF;NEUT;SG
сръбско	serbiska	сръбски	serbisk	ADV	N;NOM;INDF;MASC+FEM;SG
приета	accepterade	приема	acceptera	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
приета	godkänt	приема	godkänna	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
приета	accepterat	приема	acceptera	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
приета	accepterad	приема	acceptera	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
приета	godkänd	приема	godkänd	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
приета	erkänt	приема	erkända	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
приета	erkände	приема	erkande	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;IND;PST;FIN;ACT
приета	medgav	приема	medgav	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;IND;PST;FIN;ACT
приета	antaget	приема	antagen	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
приета	antagna	приема	anta	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;PL;PST;V.PTCP
приета	antagen	приема	antagen	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
приета	adopterad	приема	adoptera	V;PFV;INDF;FEM;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
свободно	gratis	свободно	gratis	ADV	ADJ;NOM
свободно	fri	свободно	fri	ADV	ADJ;NOM;INDF;MASC+FEM;SG
свободно	free	свободно	free	ADV	V;IMP;FIN;ACT
свободно	ledig	свободно	ledig	ADV	ADJ;NOM;INDF;MASC+FEM;SG
свободно	fria	свободно	fri	ADV	ADJ;NOM;PL
социалистическа	socialistiska	социалистически	socialistisk	ADJ;INDF;FEM;SG	ADJ;NOM;PL
социалистическа	socialist	социалистически	socialist	ADJ;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
социалистическа	socialdemokratiska	социалистически	socialdemokratisk	ADJ;INDF;FEM;SG	ADJ;NOM;PL
социалистическа	socialdemokrat	социалистически	socialdemokrad	ADJ;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
сцената	scen	сцена	scen	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
сцената	etapp	сцена	etapp	N;DEF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
сцената	stadium	сцена	stadium	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
сцената	skede	сцена	skede	N;DEF;FEM;SG	N;NOM;INDF;NEUT;SG
