den	το	den	ο	PRO;DEF;MASC+FEM;SG	DET;NOM;DEF;NEUT;SG
skrivit	γραμμένο	skriva	γραμμένος	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
skrivit	έγραψες	skriva	έγραψη	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;IND;PL;2;PST;FIN;ACT
skrivit	έγραψε	skriva	γράφω	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
känt	γνωστοί	känd	γνωστός	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;MASC;PL
känt	γνωστές	känd	γνωστός	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;NOM;FEM;PL
lagen	νόμο	lag	νόμος	N;NOM;DEF;MASC+FEM;SG	N;ACC;MASC;SG
svart	μαύρα	svart	μαύρας	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
svart	μαύρος	svart	μαύρος	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
svart	μαυρο	svart	μαυρος	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
svart	μαύρο	svart	μαύρος	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;SG
bot	μποτ	bot	μποτ	V;IMP;FIN;ACT	N
vapen	μπράτσα	vapen	μπράτσα	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
vapen	όπλα	vapen	όπλο	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
vapen	οπλα	vapen	οπλά	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
vapen	χέρια	vapen	χέρι	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
vapen	όπλων	vapen	όπλο	N;NOM;INDF;NEUT;SG	N;GEN;NEUT;PL
vapen	όπλα	vapen	όπλο	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
vapen	οπλα	vapen	οπλά	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
vapen	όπλα	vapen	όπλο	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
vapen	οπλα	vapen	οπλά	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
städer	πόλεων	stad	πόλη	N;NOM;INDF;MASC+FEM;PL	N;GEN;FEM;PL
lövfällande	φυλλοβόλα	lövfällande	φυλλοβόλο	ADJ;NOM;PRS;V.PTCP	N;NOM;NEUT;PL
ford	φορντ	ford	φορντ	PROPN;NOM	
ford	φόρντ	ford	φόρντ	PROPN;NOM	N
ford	ford	ford	ford	PROPN;NOM	
val	βαλ	val	βαλ	N;NOM;INDF;NEUT;SG	PROPN;NOM;MASC;SG
val	val	val	val	N;NOM;INDF;NEUT;SG	
val	εκλογές	val	εκλογή	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
val	εκλογές	val	εκλογή	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
simon	σιμόν	simon	σιμόν	N;NOM;INDF;MASC+FEM;SG	
simon	σάιμον	simon	σάιμον	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
cruz	cruz	cruz	cruz	PROPN;NOM	
cruz	κρουζ	cruz	κρουζ	PROPN;NOM	
inre	εσωτερικό	inre	εσωτερικό	ADJ;NOM;CMPR	N;NOM;NEUT;SG
inre	εσωτερικών	inre	εσωτερικός	ADJ;NOM;CMPR	N;GEN;FEM;PL
inre	εσωτερικό	inre	εσωτερικό	ADJ;NOM;CMPR	N;NOM;NEUT;SG
inre	εσωτερικά	inre	εσωτερικά	ADJ;NOM;CMPR	ADV
inre	εσωτερικό	inre	εσωτερικό	ADJ;NOM;CMPR	N;NOM;NEUT;SG
harry	χάρι	harry	χάρι	N;NOM;INDF;MASC+FEM;SG	
harry	χάρρυ	harry	χάρρ	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
sten	stone	sten	stone	N;NOM;INDF;MASC+FEM;SG	
sten	στόουν	sten	στόω	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;NEUT;SG
sten	rock	sten	rock	N;NOM;INDF;MASC+FEM;SG	
sten	ροκ	sten	ροκ	N;NOM;INDF;MASC+FEM;SG	
mängd	ποσότητες	mängd	ποσότητα	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
nederländerna	ολλανδία	nederland	ολλανδία	N;NOM;DEF;MASC+FEM;PL	PROPN;ACC;FEM;SG
nhl	nhl	nhl	nhl	PROPN;NOM	
månader	μηνών	månad	μήνας	N;NOM;INDF;MASC+FEM;PL	N;GEN;MASC;PL
moderna	μοντέρνο	modern	μοντέρνο	ADJ;NOM;PL	N;NOM;NEUT;SG
moderna	μοντέρνα	modern	μοντέρνα	ADJ;NOM;PL	N;NOM;FEM;PL
moderna	σύγχρονο	modern	σύγχρονο	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
moderna	σύγχρονη	modern	σύγχρονος	ADJ;NOM;PL	ADJ;NOM;FEM;SG
moderna	μοντέρνος	modern	μοντέρνος	ADJ;NOM;PL	PROPN;NOM;MASC;SG
tom	κενή	tom	κενός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
tom	κενός	tom	κενός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
tom	τομ	tom	τομ	N;NOM;INDF;MASC+FEM;SG	
tom	tom	tom	tom	N;NOM;INDF;MASC+FEM;SG	
skriver	συγγραφή	skriva	συγγραφή	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG
skriver	γραφή	skriva	γραφή	V;IND;PRS;FIN;ACT	N;NOM;FEM;SG
skriver	γράψιμο	skriva	γράψιμο	V;IND;PRS;FIN;ACT	N;NOM;NEUT;SG
finalen	τελικοί	final	τελικός	N;NOM;DEF;MASC+FEM;SG	ADJ;NOM;MASC;PL
ursprungliga	αυθεντικό	ursprunglig	αυθεντικός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
ursprungliga	αρχική	ursprunglig	αρχικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
ursprungliga	πρωτότυπο	ursprunglig	πρωτότυπο	ADJ;NOM;PL	N;NOM;NEUT;SG
ursprungliga	αρχικό	ursprunglig	αρχικός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
ursprungliga	αρχικός	ursprunglig	αρχικός	ADJ;NOM;PL	ADJ;NOM;MASC;SG
vanligt	κοινές	vanlig	κοινός	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;PL
vanligt	συχνές	vanlig	συχνή	ADJ;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
vanligt	συνήθεις	vanlig	συνήθης	ADJ;NOM;INDF;NEUT;SG	ADJ;NOM;FEM;PL
rudolf	ρούντολφ	rudolf	ρούντολφ	PROPN;NOM	PROPN;NOM;MASC;SG
vanliga	συνηθισμένο	vanlig	συνηθίζω	ADJ;NOM;PL	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
vanliga	συνηθισμένος	vanlig	συνηθισμένος	ADJ;NOM;PL	V;PFV;NOM;MASC;SG;V.PTCP;PASS
vanliga	κοινή	vanlig	κοινός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
vanliga	κοινός	vanlig	κοινός	ADJ;NOM;PL	ADJ;NOM;MASC;SG
vanliga	συχνές	vanlig	συχνή	ADJ;NOM;PL	N;NOM;FEM;PL
vanliga	συνήθης	vanlig	συνήθης	ADJ;NOM;PL	ADJ;NOM;FEM;SG
vanliga	σύνηθες	vanlig	σύνηθος	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
kronor	sek	krona	sek	N;NOM;INDF;MASC+FEM;PL	
viktig	σημαντικο	viktig	σημαντικός	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;SG
florida	φλόριδα	florid	φλόριδα	PROPN;NOM	N;NOM;SG
florida	florida	florid	florida	PROPN;NOM	
florida	φλόριντα	florid	φλόριν	PROPN;NOM	
dig	εσύ	du	εσύ	PRO;ACC;DEF;MASC+FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
dig	εσείς	du	εγώ	PRO;ACC;DEF;MASC+FEM;SG	PRO;NOM;MASC;PL;2
dig	εσυ	du	εσυ	PRO;ACC;DEF;MASC+FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
match	game	match	game	N;NOM;INDF;MASC+FEM;SG	
match	παιχνιδι	match	παιχνιδι	N;NOM;INDF;MASC+FEM;SG	
match	ματς	match	ματός	N;NOM;INDF;MASC+FEM;SG	
match	αγώνα	match	αγώνας	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
sierra	sierra	sierr	sierra	N;NOM;INDF;MASC+FEM;SG	
sierra	σιέρρα	sierr	σιέρρα	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
sierra	σιέρα	sierr	σιέρα	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
föreningen	σύνδεσης	förening	σύνδεση	N;NOM;DEF;MASC+FEM;SG	N;GEN;FEM;SG
föreningen	association	förening	association	N;NOM;DEF;MASC+FEM;SG	
parc	parc	parc	parc	N;NOM;INDF;NEUT;SG	
henri	ανρί	henri	ανρί	PROPN;NOM	
henri	henri	henri	henri	PROPN;NOM	
arthur	arthur	arthur	arthur	PROPN;NOM	
arthur	άρθουρ	arthur	άρθουρ	PROPN;NOM	PROPN;NOM;MASC;SG
hotad	απειλείται	hota	απειλώ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;IPFV;IND;SG;3;PRS;FIN;PASS
hotad	απείλησε	hota	απειλώ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
hotad	απειλούνται	hota	απειλώ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	V;IPFV;IND;PL;3;PRS;FIN;PASS
oscar	όσκαρ	oscar	όσκαρ	PROPN;NOM	
oscar	oscar	oscar	oscar	PROPN;NOM	
oscar	οσκαρ	oscar	οσκαρ	PROPN;NOM	
livet	life	liv	life	N;NOM;DEF;NEUT;SG	
livet	ζωή	liv	ζωή	N;NOM;DEF;NEUT;SG	N;ACC;FEM;SG
livet	ζωη	liv	ζωη	N;NOM;DEF;NEUT;SG	N;ACC;FEM;SG
minnesota	μινεσότα	minnesota	μινεσότα	PROPN;NOM	
regional	περιφερειακή	regional	περιφερειακός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
regional	περιφερειακά	regional	περιφερειακός	N;NOM;INDF;MASC+FEM;SG	ADV
datum	ημερομηνία	datum	ημερομηνία	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
datum	ημερομηνίες	datum	ημερομηνία	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
tekniska	τεχνικό	teknisk	τεχνικός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
tekniska	τεχνική	teknisk	τεχνικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
tekniska	τεχνικά	teknisk	τεχνικά	ADJ;NOM;PL	ADV
leon	λέων	leon	λέος	PROPN;NOM	N;NOM;MASC;SG
leon	λεόν	leon	λεόν	PROPN;NOM	
leon	leon	leon	leon	PROPN;NOM	
leon	λίον	leon	λίον	PROPN;NOM	N
djup	βάθος	djup	βάθος	N;NOM;INDF;MASC+FEM;SG	N;ACC;NEUT;SG
djup	βαθιά	djup	βαθύς	N;NOM;INDF;MASC+FEM;SG	ADV
djup	βαθειά	djup	βαθειός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
castle	κάστρο	castle	κάστρο	N;NOM;INDF;NEUT;SG	PROPN;NOM;NEUT;SG
castle	castle	castle	castle	N;NOM;INDF;NEUT;SG	
johnson	τζόνσον	johnson	τζόνσον	PROPN;NOM	
johnson	johnson	johnson	johnson	PROPN;NOM	
höga	high	hög	high	ADJ;NOM;PL	
höga	ψηλά	hög	ψηλώ	ADJ;NOM;PL	ADV
höga	υψηλή	hög	ψηλός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
höga	υψηλός	hög	υψηλός	ADJ;NOM;PL	ADJ;NOM;MASC;SG
höga	υψηλό	hög	ψηλός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
tills	μέχρι	tills	μέχρι	ADV	ADP
tills	έως	tills	ώς	ADV	ADP
alberta	αλμπέρτα	albert	αλμπέρτο	PROPN;NOM	PROPN;ACC;FEM;SG
villa	villa	villa	villa	N;NOM;INDF;MASC+FEM;SG	
villa	βίλα	villa	βίλα	N;NOM;INDF;MASC+FEM;SG	
villa	βίλλα	villa	βίλλα	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;FEM;SG
lätt	εύκολα	lätt	εύκολα	ADJ;NOM;INDF;NEUT;SG	ADV
kairo	κάιρο	kairo	κάιρος	PROPN;NOM	PROPN;NOM;NEUT;SG
titel	τίτλος	titel	τίτλος	N;NOM;INDF;MASC+FEM;SG	NUM;NOM;MASC;SG
flygplats	αερολιμένας	flygpla	αερολιμένος	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
makedonska	πγδμ	makedonsk	πγδμ	N;NOM;INDF;MASC+FEM;SG	
krig	πόλεμο	krig	πόλεμος	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
krig	πολέμους	krig	πόλεμος	N;NOM;INDF;NEUT;SG	N;ACC;MASC;PL
krig	πόλεμοι	krig	πόλεμος	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
skog	γουντς	skog	γουντς	N;NOM;INDF;MASC+FEM;SG	
skog	δάση	skog	δάσος	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
skog	δάση	skog	δάσος	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
beroende	εξαρτημένος	beroende	εξαρτημένος	ADJ;NOM;PRS;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
beroende	εξαρτημένη	beroende	εξαρτημένος	ADJ;NOM;PRS;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
beroende	εξάρτηση	beroende	εξάρτηση	ADJ;NOM;PRS;V.PTCP	N;ACC;FEM;SG
beroende	εξάρτησης	beroende	εξάρτηση	ADJ;NOM;PRS;V.PTCP	N;GEN;FEM;SG
beroende	εξάρτηση	beroende	εξάρτηση	ADJ;NOM;PRS;V.PTCP	N;ACC;FEM;SG
beroende	εθισμένη	beroende	εθίζω	ADJ;NOM;PRS;V.PTCP	V;PFV;NOM;FEM;SG;V.PTCP;PASS
beroende	εθισμένος	beroende	εθισμένος	ADJ;NOM;PRS;V.PTCP	V;PFV;NOM;MASC;SG;V.PTCP;PASS
beroende	εθισμός	beroende	εθισμός	ADJ;NOM;PRS;V.PTCP	N;NOM;MASC;SG
beroende	εθισμό	beroende	εθισμός	ADJ;NOM;PRS;V.PTCP	N;ACC;MASC;SG
bygga	κτίριο	bygga	κτίριο	V;IMP;FIN;ACT	N;NOM;NEUT;SG
bygga	κτήριο	bygga	κτήριο	V;IMP;FIN;ACT	N;NOM;NEUT;SG
leder	αρθρώσεων	leda	άρθρωση	V;IND;PRS;FIN;ACT	N;GEN;FEM;PL
leder	αρθρώσεις	leda	άρθρωση	V;IND;PRS;FIN;ACT	N;NOM;FEM;PL
domingo	ντομίνγκο	domingo	ντομίνγκο	PROPN;NOM	
bayern	βαυαρία	bay	βαυαρία	N;NOM;DEF;MASC+FEM;SG	PROPN;ACC;FEM;SG
bayern	bayern	bay	bayern	N;NOM;DEF;MASC+FEM;SG	
utveckling	εξέλιξη	utveckling	εξέλιξη	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
utveckling	ανάπτυξη	utveckling	ανάπτυξη	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
utveckling	εξέλιξη	utveckling	εξέλιξη	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
utveckling	εξελίξεις	utveckling	εξέλιξη	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
utveckling	εξελίξει	utveckling	εξελίζω	N;NOM;INDF;MASC+FEM;SG	V;PFV;NFIN;ACT
spanska	ισπανοί	spanska	ισπανός	N;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;PL
spanska	ισπανός	spanska	ισπανός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
spanska	ισπανικά	spanska	ισπανικά	N;NOM;INDF;MASC+FEM;SG	ADV
spanska	ισπανική	spanska	ισπανικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
historik	ιστορικό	historik	ιστορικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
övre	ανω	övre	ανω	ADJ;NOM;CMPR	N
övre	άνω	övre	άνω	ADJ;NOM;CMPR	ADV
övre	νω	övre	νω	ADJ;NOM;CMPR	N;SG
indien	ινδία	indien	ινδία	PROPN;NOM	PROPN;NOM;FEM;SG
indien	ινδίας	indien	ινδία	PROPN;NOM	PROPN;GEN;FEM;SG
läst	διαβάσει	läsa	διαβάζω	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;NFIN;ACT
läst	διάβαζε	läsa	διαβάζω	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
läst	ανάγνωση	läsa	ανάγνωση	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N;NOM;FEM;SG
läst	διαβάστε	läsa	διαβάζω	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	N
läst	διάβασε	läsa	διαβάζω	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
åland	åland	åland	åland	PROPN;NOM	
åland	aland	åland	aland	PROPN;NOM	
lee	λι	lee	λι	PROPN;NOM	
lee	λη	lee	λος	PROPN;NOM	
lägga	βάλτε	lägga	βάλτε	V;IMP;FIN;ACT	V;IPFV;IND;PL;2;PRS;FIN;ACT
lägga	βάλε	lägga	βάλε	V;IMP;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
music	μουσική	music	μουσικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
dagen	μέρα	dag	μέρα	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
song	τραγουδι	song	τραγουδι	PROPN;NOM	N;NOM;NEUT;SG
song	τραγούδι	song	τραγούδι	PROPN;NOM	N;NOM;NEUT;SG
song	σονγκ	song	σονγκ	PROPN;NOM	
prag	πράγας	prag	πράγα	PROPN;NOM	PROPN;GEN;FEM;SG
prag	πράγα	prag	πράγα	PROPN;NOM	PROPN;NOM;FEM;SG
öarna	νήσοι	öare	νήσος	N;NOM;INDF;MASC+FEM;PL	
bengt	μπενγκτ	bengt	μπενγκτ	PROPN;NOM	
frågan	ερώτηση	fråga	ερώτηση	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
michigan	μίτσιγκαν	michigan	μίτσιγκαν	PROPN;NOM	
michigan	μίσιγκαν	michigan	μίσιγκαν	PROPN;NOM	
lät	ακούστηκε	låta	ακούω	V;IMP;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
lät	ακουγόταν	låta	ακούω	V;IMP;PST;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;PASS
arkitekt	αρχιτέκτονα	arkitekt	αρχιτέκτονας	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
tasmanien	τασμανία	tasmaniun	τασμανία	PROPN;NOM	PROPN;NOM;FEM;SG
vem	ποιος	vem	ποιος	PRO;INDF;MASC+FEM;SG	DET;NOM;DEF;MASC;SG
tack	ευχαριστούμε	tack	ευχαριστώ	N;NOM;INDF;NEUT;SG	V;IPFV;IND;PL;1;PRS;FIN;ACT
tack	ευχαριστίες	tack	ευχαριστία	N;NOM;INDF;NEUT;SG	N;NOM;FEM;PL
tack	ευχαριστω	tack	ευχαριστω	N;NOM;INDF;NEUT;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
tack	ευχαριστώ	tack	ευχαριστώ	N;NOM;INDF;NEUT;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
final	τελικός	final	τελικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
final	τελικό	final	τελικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
final	τελική	final	τελικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
final	τελικοί	final	τελικός	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;PL
fel	σφάλματα	fel	σφάλμα	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
fel	λάθη	fel	λάθος	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
medverkade	συνέβαλε	medverkad	συμβάλλω	ADJ;NOM;PL;PST;V.PTCP	V;PFV;IND;SG;3;PST;FIN;ACT
medverkade	συμμετείχε	medverkad	συμμετέχω	ADJ;NOM;PL;PST;V.PTCP	V;IPFV;IND;SG;3;PST;FIN;ACT
medverkade	συμμετείχαν	medverkad	συμμετέχω	ADJ;NOM;PL;PST;V.PTCP	V;IPFV;IND;PL;3;PST;FIN;ACT
medverkade	συμμετείχα	medverkad	συμμετέχω	ADJ;NOM;PL;PST;V.PTCP	V;IPFV;IND;SG;1;PST;FIN;ACT
gård	farm	gård	farm	N;NOM;INDF;MASC+FEM;SG	
sovjetunionen	εσσδ	sovjetunionen	εσσδ	PROPN;NOM	N
jorden	γή	jord	γή	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
yngre	νεαρός	ung	νεαρός	ADJ;NOM;CMPR	N;NOM;MASC;SG
yngre	τζούνιορ	ung	τζούνιορ	ADJ;NOM;CMPR	PROPN;NOM;NEUT;PL
yngre	junior	ung	junior	ADJ;NOM;CMPR	
såg	εντοπίστηκε	se	εντοπίζω	V;IMP;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
såg	παρακολούθησα	se	παρακολούθησα	V;IMP;FIN;ACT	V;PFV;IND;SG;1;PST;FIN;ACT
såg	παρακολούθησε	se	παρακολουθώ	V;IMP;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
såg	παρακολουθούσε	se	παρακολουθώ	V;IMP;FIN;ACT	V;IPFV;IND;SG;3;PST;FIN;ACT
såg	είδα	se	είδα	V;IMP;FIN;ACT	V;PFV;IND;SG;1;PST;FIN;ACT
såg	είδε	se	βλέπω	V;IMP;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
såg	πριόνι	se	πριόνι	V;IMP;FIN;ACT	N;NOM;NEUT;SG
drottning	queen	drottning	queen	N;NOM;INDF;MASC+FEM;SG	
drottning	ντάμα	drottning	ντάμα	N;NOM;INDF;MASC+FEM;SG	
utbildning	επιμόρφωση	utbildning	επιμόρφωση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
utbildning	εκπαίδευση	utbildning	εκπαίδευση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
utbildning	κατάρτισης	utbildning	κατάρτιση	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
utbildning	κατάρτιση	utbildning	κατάρτιση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
utbildning	προπόνηση	utbildning	προπόνηση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
utbildning	εκπαίδευση	utbildning	εκπαίδευση	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
ses	ses	se	ses	V;NFIN;PASS	
konst	τέχνες	konst	τέχνα	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
konst	art	konst	art	N;NOM;INDF;MASC+FEM;SG	
konst	αρτ	konst	αρτ	N;NOM;INDF;MASC+FEM;SG	
jones	τζόουνς	jon	τζόουνς	PROPN;NOM	PROPN;NOM;MASC;SG
jones	jones	jon	jones	PROPN;NOM	
jones	τζονς	jon	τζονς	PROPN;NOM	
hall	hall	hall	hall	N;NOM;INDF;MASC+FEM;SG	
hall	χολ	hall	χολ	N;NOM;INDF;MASC+FEM;SG	
jacques	ζακ	jacques	ζακ	PROPN;NOM	PROPN;NOM;MASC;SG
jacques	jacques	jacques	jacques	PROPN;NOM	
italienska	ιταλικά	italiensk	ιταλικά	ADJ;NOM;PL	ADV
italienska	ιταλική	italiensk	ιταλικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
italienska	ιταλός	italiensk	ιταλός	ADJ;NOM;PL	PROPN;NOM;MASC;SG
italienska	ιταλικό	italiensk	ιταλικός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
hermann	χέρμαν	herman	χέρω	PROPN;NOM	
landskap	σκηνικά	landskap	σκηνικά	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
landskap	τοπία	landskap	τοπία	N;NOM;INDF;NEUT;SG	N;NOM;NEUT;PL
allmänna	στρατηγός	allmän	στρατηγός	ADJ;NOM;PL	N;NOM;MASC;SG
allmänna	γενική	allmän	γενικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
allmänna	γενικά	allmän	γενικά	ADJ;NOM;PL	ADV
allmänna	γενικό	allmän	γενικός	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
virginia	βιρτζίνια	virgini	βιρτζίνιος	PROPN;NOM	PROPN;NOM;FEM;SG
eric	ερικ	eric	ερικ	PROPN;NOM	PROPN;NOM;MASC;SG
eric	eric	eric	eric	PROPN;NOM	
eric	έρικ	eric	έρικ	PROPN;NOM	PROPN;NOM;MASC;SG
mästare	δάσκαλε	mäst	δασκάλλω	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;SG;1;PRS;FIN;ACT
mästare	αφέντη	mäst	αφήντης	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
mästare	πρωταθλητή	mäst	πρωταθλητής	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
mästare	πρωταθλητές	mäst	πρωταθλητής	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
emellertid	ωστόσο	emellertid	ωστόσο	ADV	CONJ
station	σταθμό	station	σταθμός	N;NOM;INDF;NEUT;SG	N;ACC;MASC;SG
minuter	λεπτά	minut	λεπτό	N;NOM;INDF;MASC+FEM;PL	ADV
sports	αθλήματα	sport	άθλημα	N;NOM;INDF;MASC+FEM;SG	N;NOM;NEUT;PL
sports	αθλητικά	sport	αθλητικά	N;NOM;INDF;MASC+FEM;SG	ADV
bildade	σχηματίζεται	bilda	σχηματίζω	V;IND;PST;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;PASS
bildade	σχηματίστηκε	bilda	σχηματίζω	V;IND;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;PASS
bildade	σχηματιστεί	bilda	σχηματίζω	V;IND;PST;FIN;ACT	V;PFV;NFIN;PASS
röst	φωνή	röst	φωνή	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
sofia	sofia	sofia	sofia	PROPN;NOM	
sofia	σόφια	sofia	σόφια	PROPN;NOM	PROPN;NOM;FEM;SG
sofia	σοφια	sofia	σοφια	PROPN;NOM	N;NOM;FEM;SG
sofia	σοφία	sofia	σοφία	PROPN;NOM	N;NOM;FEM;SG
sofia	σοφία	sofia	σοφία	PROPN;NOM	N;NOM;FEM;SG
lokala	τοπικός	lokal	τοπικός	ADJ;NOM;PL	ADJ;NOM;MASC;SG
lokala	τοπική	lokal	τοπικός	ADJ;NOM;PL	ADJ;NOM;FEM;SG
