پِگھلانا	topi	پِگھلانا	topiti	V;MASC;SG;NFIN;ACT	N;NOM;MASC;SG
پہلوان	strokovna	پہلوان	strokoven	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پہلوان	strokovnjak	پہلوان	strokovnjak	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پہلوان	doseženo	پہلوان	dosežen	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;V.PTCP
پہلوان	popolna	پہلوان	popoln	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پہلوان	popoln	پہلوان	popoln	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
پہلوان	popolno	پہلوان	popoln	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پہلوان	pogumno	پہلوان	pogumno	PROPN;NOM;MASC;SG;3	ADV
پہلوان	pogumna	پہلوان	pogumen	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پہلوان	pogumen	پہلوان	pogumen	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG;V.PTCP
پہلوانی	rokoborba	پہلوانی	rokoborba	ADJ	N;NOM;FEM;SG
پہلوانی	rokoborbo	پہلوانی	rokoborba	ADJ	N;ACC;FEM;SG
پہلوانی	junaštvo	پہلوانی	junaštvo	ADJ	N;NOM;NEUT;SG
پہلوتہی	krčenje	پہلوتہی	krčenje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پہلوتہی	utaje	پہلوتہی	utaj	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پہلے	predhodno	پہلا	predhodno	ADJ;NOM;MASC;SG	ADV
پہلے	prej	پہلا	prej	ADJ;NOM;MASC;SG	ADV;CMPR
پہن	širino	پہن	širina	V;ACT	N;ACC;FEM;SG
پہن	širina	پہن	širina	V;ACT	N;NOM;FEM;SG
پہن	razširitev	پہن	razširitev	V;ACT	N;NOM;FEM;SG
پہن	podaljšek	پہن	podaljšek	V;ACT	N;NOM;MASC;SG
پہن	podaljšanje	پہن	podaljšanje	V;ACT	N;NOM;NEUT;SG
پہناوا	oblačilo	پہناوا	oblačilo	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;NEUT;SG
پہناوا	obleko	پہناوا	obleka	V;PFV;MASC;SG;V.PTCP;ACT	N;ACC;FEM;SG
پہناوا	obleka	پہناوا	obleka	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG
پہنائی	širino	پہنا	širina	ADJ;FEM	N;ACC;FEM;SG
پہنائی	širina	پہنا	širina	ADJ;FEM	N;NOM;FEM;SG
پہنچ	vstop	پہنچ	vstop	V;ACT	N;NOM;MASC;SG
پہنچ	vhod	پہنچ	vhod	V;ACT	N;NOM;MASC;SG
پہنچ	prejem	پہنچ	prejem	V;ACT	N;NOM;MASC;SG
پہنچ	power	پہنچ	power	V;ACT	N;NOM;MASC;SG
پہنچ	moč	پہنچ	moč	V;ACT	N;NOM;FEM;SG
پہنچ	prihod	پہنچ	prihod	V;ACT	N;NOM;MASC;SG
پہنچ	dostop	پہنچ	dostop	V;ACT	N;NOM;MASC;SG
پہنچ	prodor	پہنچ	prodor	V;ACT	N;NOM;MASC;SG
پہنچ	modrosti	پہنچ	modrost	V;ACT	N;GEN;FEM;PL
پہنچ	modrost	پہنچ	modrost	V;ACT	N;NOM;FEM;SG
پہنچ	zmogljivosti	پہنچ	zmogljivost	V;ACT	N;GEN;FEM;SG
پہنچ	zmogljivost	پہنچ	zmogljivost	V;ACT	N;NOM;FEM;SG
پہنچ	kapaciteta	پہنچ	kapaciteta	V;ACT	N;NOM;FEM;SG
پہنچ	vstop	پہنچ	vstop	V;ACT	N;NOM;MASC;SG
پہنچ	vhod	پہنچ	vhod	V;ACT	N;NOM;MASC;SG
پہنچ	prejem	پہنچ	prejem	V;ACT	N;NOM;MASC;SG
پہنچ	power	پہنچ	power	V;ACT	N;NOM;MASC;SG
پہنچ	moč	پہنچ	moč	V;ACT	N;NOM;FEM;SG
پہنچ	prihod	پہنچ	prihod	V;ACT	N;NOM;MASC;SG
پہنچ	dostop	پہنچ	dostop	V;ACT	N;NOM;MASC;SG
پہنچ	prodor	پہنچ	prodor	V;ACT	N;NOM;MASC;SG
پہنچ	modrosti	پہنچ	modrost	V;ACT	N;GEN;FEM;PL
پہنچ	modrost	پہنچ	modrost	V;ACT	N;NOM;FEM;SG
پہنچ	zmogljivosti	پہنچ	zmogljivost	V;ACT	N;GEN;FEM;SG
پہنچ	zmogljivost	پہنچ	zmogljivost	V;ACT	N;NOM;FEM;SG
پہنچ	kapaciteta	پہنچ	kapaciteta	V;ACT	N;NOM;FEM;SG
پہنچ	doseg	پہنچ	doseg	V;ACT	N;NOM;MASC;SG
پہنچ	reach	پہنچ	reach	V;ACT	N;NOM;MASC;SG
پہنچا	zapestja	پہنچ	zapestje	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;NEUT;PL
پہنچا	zapestje	پہنچ	zapestje	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;NEUT;SG
پہنچا	prispele	پہنچ	prispeti	V;PFV;MASC;SG;V.PTCP;ACT	V;PFV;FEM;PL;V.PTCP
پہنچا	prispeli	پہنچ	prispeti	V;PFV;MASC;SG;V.PTCP;ACT	V;PFV;MASC;PL;V.PTCP
پہنچا	podlaket	پہنچ	podlaket	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;MASC;SG
پہنچا	dosežen	پہنچ	dosežen	V;PFV;MASC;SG;V.PTCP;ACT	ADJ;NOM;INDF;MASC;SG;V.PTCP
پہنچا	dosežena	پہنچ	dosežen	V;PFV;MASC;SG;V.PTCP;ACT	ADJ;NOM;FEM;SG;V.PTCP
پہنچا	doseženo	پہنچ	dosežen	V;PFV;MASC;SG;V.PTCP;ACT	ADJ;NOM;NEUT;SG;V.PTCP
پہنچا	dosežene	پہنچ	dosežen	V;PFV;MASC;SG;V.PTCP;ACT	ADJ;NOM;FEM;PL;V.PTCP
پہنچانا	ravnanje	پہنچ	ravnanje	V;MASC;SG;NFIN;ACT	N;NOM;NEUT;SG
پہنچانا	ravnanje	پہنچ	ravnanje	V;MASC;SG;NFIN;ACT	N;NOM;NEUT;SG
پہنچنا	progress	پہنچ	progress	V;MASC;SG;NFIN;ACT	N;NOM;MASC;SG
پہنچنا	napredek	پہنچ	napredek	V;MASC;SG;NFIN;ACT	N;NOM;MASC;SG
پہنچنا	progress	پہنچ	progress	V;MASC;SG;NFIN;ACT	N;NOM;MASC;SG
پہنچنا	napredek	پہنچ	napredek	V;MASC;SG;NFIN;ACT	N;NOM;MASC;SG
پہنچنا	doseg	پہنچ	doseg	V;MASC;SG;NFIN;ACT	N;NOM;MASC;SG
پہنچنا	reach	پہنچ	reach	V;MASC;SG;NFIN;ACT	N;NOM;MASC;SG
پہیّا	krog	پہیلا	krog	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پہیّا	kolo	پہیلا	kolo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پہیّا	kolesa	پہیلا	koleso	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;PL
پہیّا	način	پہیلا	način	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پہیّا	krog	پہیلا	krog	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پہیّا	okrogla	پہیلا	okrogel	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پہیّا	okrogle	پہیلا	okrogel	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;PL
پہیّا	rundo	پہیلا	rundo	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پہیّا	okrogel	پہیلا	okrogeti	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
پہیّا	okroglo	پہیلا	okrogel	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
پہیلی	sestavljanke	پہیلی	sestavljanka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پہیلی	uganka	پہیلی	uganka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پہیلی	sestavljanka	پہیلی	sestavljanka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پہیلی	enigmo	پہیلی	enigma	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پہیلی	uganka	پہیلی	uganka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پہیلی	uganko	پہیلی	uganka	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پہیلی	sestavljanke	پہیلی	sestavljanka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پہیلی	uganka	پہیلی	uganka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پہیلی	sestavljanka	پہیلی	sestavljanka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پہیلی	enigmo	پہیلی	enigma	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پہیلی	uganka	پہیلی	uganka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پہیلی	uganko	پہیلی	uganka	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پئے	za	پئے	za	V;SG;V.PTCP;ACT	
پی	mast	پی	mast	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پی	ljubljeni	پی	ljubljen	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;V.PTCP
پی	ljubljena	پی	ljubljen	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;V.PTCP
پی	loja	پی	loj	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پی	debel	پی	debel	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
پی	maščob	پی	maščoba	PROPN;NOM;MASC;SG;3	N;GEN;FEM;PL
پی	maščobe	پی	maščoba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پی	debela	پی	debela	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پی	maščoba	پی	maščoba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پی	debeli	پی	debela	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
پی	ljubimec	پی	ljubimec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پی	soprog	پی	soprog	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پی	moz	پی	moz	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پی	mož	پی	mož	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پَے	označi	پَہ	označiti		V;PFV;IND;SG;3;PRS;FIN
پَے	mark	پَہ	marka		N;GEN;FEM;PL
پَے	krivda	پَہ	krivda		N;NOM;FEM;SG
پَے	iza	پَہ	iza		PROPN;NOM;MASC;SG
پَے	toda	پَہ	toda		CONJ
پَے	ampak	پَہ	ampak		CONJ
پَے	vendar	پَہ	vendar		CONJ
پَے	živec	پَہ	živec		N;NOM;MASC;SG
پَے	po	پَہ	po		N;NOM;MASC;SG
پَے	sled	پَہ	sled		N;NOM;FEM;SG
پَے	nogo	پَہ	noga		N;ACC;FEM;SG
پَے	noga	پَہ	nog		N;NOM;FEM;SG
پَے	stopalo	پَہ	stopalo		N;NOM;NEUT;SG
پَے	zato	پَہ	zato		CONJ
پِیا	ljubljeni	پِ	ljubljen	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG;V.PTCP
پِیا	ljubljena	پِ	ljubljen	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG;V.PTCP
پِیا	ljubimec	پِ	ljubimec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِیا	spoštovani	پِ	spoštovan	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL;V.PTCP
پِیا	ljub	پِ	ljub	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِیا	draga	پِ	drag	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پِیا	dragi	پِ	drag	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
پِیا	soprog	پِ	soprog	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِیا	moz	پِ	moz	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِیا	mož	پِ	mož	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِیادہ	kmet	پِیادہ	kmet	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پیار	ljubezni	پیار	ljubezen	N;NOM;MASC;SG;3	N;GEN;FEM;SG
پیار	kiss	پیار	kiss	N;NOM;MASC;SG;3	
پیار	prijateljstva	پیار	prijateljstvo	N;NOM;MASC;SG;3	N;NOM;NEUT;PL
پیار	prilogo	پیار	priloga	N;NOM;MASC;SG;3	N;ACC;FEM;SG
پیاردلار	ljubezni	پیاردلار	ljubezen	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
پیاردلار	love	پیاردلار	lova	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پیاردلار	ljubezen	پیاردلار	ljubezen	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پیاردلار	naklonjenost	پیاردلار	naklonjenost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پیارا	priljubljeno	پیارا	priljubljen	ADJ;NOM;MASC;SG	ADV
پیارا	sinko	پیارا	sinko	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
پیارا	sine	پیارا	sine	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
پیارا	sin	پیارا	sin	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
پیارا	son	پیارا	son	ADJ;NOM;MASC;SG	
پیارا	priljubljeno	پیارا	priljubljen	ADJ;NOM;MASC;SG	ADV
پیارا	spoštovani	پیارا	spoštovan	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL;V.PTCP
پیارا	ljub	پیارا	ljub	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
پیارا	dragi	پیارا	drag	ADJ;NOM;MASC;SG	ADJ;NOM;MASC;PL
پیارا	sinko	پیارا	sinko	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
پیارا	sine	پیارا	sine	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
پیارا	sin	پیارا	sin	ADJ;NOM;MASC;SG	N;NOM;MASC;SG
پیارا	son	پیارا	son	ADJ;NOM;MASC;SG	
پیارے	prijateljev	پیارا	prijatelj	PROPN;NOM;MASC;SG;3	N;GEN;MASC;PL
پیارے	prijatelji	پیارا	prijatelj	PROPN;NOM;MASC;SG;3	N;NOM;MASC;PL
پیارے	friends	پیارا	friends	PROPN;NOM;MASC;SG;3	
پیارے	prijatelje	پیارا	prijatelj	PROPN;NOM;MASC;SG;3	N;ACC;MASC;PL
پِیاز	čebula	پِیاز	čebula	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پِیاز	čebule	پِیاز	čebula	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پِیاز	por	پِیاز	por	PROPN;NOM;MASC;SG;3	
پیاس	željo	پیاس	želja	V;SG;ACT	N;ACC;FEM;SG
پیاس	želja	پیاس	želja	V;SG;ACT	N;NOM;FEM;SG
پیاس	poželenje	پیاس	poželenje	V;SG;ACT	N;NOM;NEUT;SG
پیاس	hrepenenje	پیاس	hrepenenje	V;SG;ACT	N;NOM;NEUT;SG
پیاس	hrepenenje	پیاس	hrepenenje	V;SG;ACT	N;NOM;NEUT;SG
پیاس	hrepenenja	پیاس	hrepenenje	V;SG;ACT	N;NOM;NEUT;PL
پیاس	hrepenenje	پیاس	hrepenenje	V;SG;ACT	N;NOM;NEUT;SG
پیاس	željo	پیاس	želja	V;SG;ACT	N;ACC;FEM;SG
پیاس	želja	پیاس	želja	V;SG;ACT	N;NOM;FEM;SG
پیاس	poželenje	پیاس	poželenje	V;SG;ACT	N;NOM;NEUT;SG
پیاس	hrepenenje	پیاس	hrepenenje	V;SG;ACT	N;NOM;NEUT;SG
پیاس	žeja	پیاس	žeja	V;SG;ACT	N;NOM;FEM;SG
پیاس	hrepenenje	پیاس	hrepenenje	V;SG;ACT	N;NOM;NEUT;SG
پیاس	hrepenenja	پیاس	hrepenenje	V;SG;ACT	N;NOM;NEUT;PL
پیاس	hrepenenje	پیاس	hrepenenje	V;SG;ACT	N;NOM;NEUT;SG
پِیاک	sot	پِیاک	sot	PROPN;NOM;MASC;SG;3	
پِیاک	pijanec	پِیاک	pijanec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پیال	slamico	پیال	slamica	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پیال	slame	پیال	slama	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
پیال	slamo	پیال	slama	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پِیالہ	pokal	پِیالہ	pokal	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِیالہ	skodelico	پِیالہ	skodelica	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پِیالہ	skodelica	پِیالہ	skodelica	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پِیالہ	lonček	پِیالہ	lonček	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِیالہ	čašo	پِیالہ	čaša	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پِیالی	rov	پِیالی	rov	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِیالی	jarek	پِیالی	jarek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پیام	sporočilo	پیام	sporočilo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پیام	ponudba	پیام	ponudba	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پیام	ponudbo	پیام	ponudba	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پیام	povabilo	پیام	povabilo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پیام	vabilo	پیام	vabilo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پیامی	glasnik	پیامی	glasnik	ADJ	N;NOM;MASC;SG
پیامی	sel	پیامی	sel	ADJ	V;MASC;SG;V.PTCP
پیامی	sla	پیامی	sla	ADJ	PROPN;NOM;FEM;SG
پِیانا	vode	پِیانا	voda	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
پِیانا	vodo	پِیانا	voda	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پِیانا	voda	پِیانا	voda	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پِیپ	limfni	پِیپ	limfen	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;SG
پِیپ	gnoj	پِیپ	gnoj	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِیپا	sod	پِیپا	soda	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِیپا	sodček	پِیپا	sodček	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِیپا	debelih	پِیپا	debel	PROPN;NOM;MASC;SG;3	ADJ;GEN;MASC;PL
پِیپا	zadnjica	پِیپا	zadnjica	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پِیپا	rit	پِیپا	rita	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پِیپا	pijanec	پِیپا	pijanec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِیپا	sod	پِیپا	soda	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِیپا	sodček	پِیپا	sodček	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِیت	srečo	پِیت	sreča	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پِیت	sreče	پِیت	sreča	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
پِیت	sreča	پِیت	sreča	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پِیت	ljubezni	پِیت	ljubezen	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
پِیت	love	پِیت	lova	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِیت	ljubezen	پِیت	ljubezen	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پِیت	rumena	پِیت	rumen	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
پِیت	rumeni	پِیت	rume	PROPN;NOM;MASC;SG;3	ADJ;NOM;DEF;MASC;SG
پِیت	rumene	پِیت	rumen	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;PL
پِیت	rumen	پِیت	rumen	PROPN;NOM;MASC;SG;3	ADJ;NOM;INDF;MASC;SG
پِیت	rumeno	پِیت	rumen	PROPN;NOM;MASC;SG;3	ADV
پِیت	naklonjenost	پِیت	naklonjenost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پِیتامبر	igralec	پِیتامبر	igralec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِیتامبر	plesalka	پِیتامبر	plesalka	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پِیتامبر	plesalec	پِیتامبر	plesalec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پَیتاوہ	naseljenosti	پَیتاوہ	naseljenost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
پِیتل	brass	پِیتل	brass	PROPN;NOM;MASC;SG;3	
پِیتم	ljubimec	پِیتم	ljubimec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِیٹ	kaznoval	پِیٹ	kaznovati	PROPN;NOM;MASC;SG;3	V;MASC;SG;V.PTCP
پِیٹ	kaznovati	پِیٹ	kaznovati	PROPN;NOM;MASC;SG;3	V;NFIN
پِیٹ	kaznuje	پِیٹ	kazno	PROPN;NOM;MASC;SG;3	V;IPFV;IND;SG;3;PRS;FIN
پِیٹ	kaznovanje	پِیٹ	kaznovanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پِیٹ	ritem	پِیٹ	ritem	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پِیٹ	premagal	پِیٹ	premagati	PROPN;NOM;MASC;SG;3	V;PFV;MASC;SG;V.PTCP
پیٹ	želodec	پیٹ	želodec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پیٹ	trebuh	پیٹ	trebuh	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پیٹ	apetit	پیٹ	apetit	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پیٹ	tek	پیٹ	tek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پیٹ	teka	پیٹ	tek	PROPN;NOM;MASC;SG;3	N;GEN;MASC;SG
پیٹ	lakota	پیٹ	lakota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پیٹ	lakote	پیٹ	lakota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پیٹ	lakoto	پیٹ	lakota	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پیٹ	nosečnost	پیٹ	nosečnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پیٹ	zmogljivosti	پیٹ	zmogljivost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
پیٹ	zmogljivost	پیٹ	zmogljivost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پیٹ	kapaciteta	پیٹ	kapaciteta	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پیٹ	pohlep	پیٹ	pohlep	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پیٹ	pohlepa	پیٹ	pohlep	PROPN;NOM;MASC;SG;3	N;GEN;MASC;SG
پیٹ	preživljanje	پیٹ	preživljanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پیٹ	želodec	پیٹ	želodec	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پیٹ	trebuh	پیٹ	trebuh	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پیٹ	apetit	پیٹ	apetit	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پیٹ	tek	پیٹ	tek	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پیٹ	teka	پیٹ	tek	PROPN;NOM;MASC;SG;3	N;GEN;MASC;SG
پیٹ	lakota	پیٹ	lakota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پیٹ	lakote	پیٹ	lakota	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
پیٹ	lakoto	پیٹ	lakota	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پیٹ	nosečnost	پیٹ	nosečnost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پیٹ	zmogljivosti	پیٹ	zmogljivost	PROPN;NOM;MASC;SG;3	N;GEN;FEM;SG
پیٹ	zmogljivost	پیٹ	zmogljivost	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پیٹ	kapaciteta	پیٹ	kapaciteta	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پیٹ	pohlep	پیٹ	pohlep	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پیٹ	pohlepa	پیٹ	pohlep	PROPN;NOM;MASC;SG;3	N;GEN;MASC;SG
پیٹ	preživljanje	پیٹ	preživljanje	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
پیٹ	trebuh	پیٹ	trebuh	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پیٹا	premera	پیٹا	premer	V;PFV;MASC;SG;V.PTCP;ACT	N;GEN;MASC;SG
پیٹا	premer	پیٹا	premer	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;MASC;SG
پیٹا	obseg	پیٹا	obseg	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;MASC;SG
پیٹا	dih	پیٹا	dih	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;MASC;SG
پیٹا	vdih	پیٹا	vdih	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;MASC;SG
پیٹا	sapa	پیٹا	sapa	V;PFV;MASC;SG;V.PTCP;ACT	N;NOM;FEM;SG
پِیٹنا	thrash	پِیٹ	thrash	V;MASC;SG;NFIN;ACT	N;NOM;MASC;SG
پِیٹنا	ritem	پِیٹ	ritem	V;MASC;SG;NFIN;ACT	N;NOM;MASC;SG
پِیٹنا	žalovali	پِیٹ	žalovati	V;MASC;SG;NFIN;ACT	V;IPFV;MASC;PL;V.PTCP
پِیٹنا	prekletstvo	پِیٹ	prekletstvo	V;MASC;SG;NFIN;ACT	N;NOM;NEUT;SG
پِیٹنا	kaznovanje	پِیٹ	kaznovanje	V;MASC;SG;NFIN;ACT	N;NOM;NEUT;SG
پِیٹنا	nagib	پِیٹ	nagib	V;MASC;SG;NFIN;ACT	N;NOM;MASC;SG
پیٹُو	požrešni	پیٹُو	požrešen	PROPN;NOM;MASC;SG;3	ADJ;NOM;MASC;PL
پیٹی	box	پیٹی	box	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پیٹی	zaboj	پیٹی	zaboj	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پیٹی	škatlica	پیٹی	škatlica	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پیٹی	škatla	پیٹی	škatla	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
پیٹی	škatlo	پیٹی	škatla	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پیٹی	krsta	پیٹی	krst	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
پیٹی	krsto	پیٹی	krsto	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
پیٹی	case	پیٹی	cas	PROPN;NOM;MASC;SG;3	N;NOM;MASC;SG
