الليثيوم	litiu	الليثيوم	litiu		N;INDF;MASC;SG
المستحيل	imposibil	مُستَحِيل	imposibil	ADJ;NOM;DEF;MASC;SG	ADV
المستحيل	imposibila	مُستَحِيل	imposibil	ADJ;NOM;DEF;MASC;SG	ADJ;DEF;FEM;SG
الدجاج	gaina	دَجَاج	gaină	N;NOM;DEF;SG	N;DEF;FEM;SG
الدجاج	pui	دَجَاج	pune	N;NOM;DEF;SG	
الدجاج	gaina	دَجَاج	gaină	N;NOM;DEF;SG	N;DEF;FEM;SG
السباقات	rase	سِبَاقَة	rasă	N;NOM;DEF;PL	N;INDF;FEM;PL
السباقات	curse	سِبَاقَة	cursă	N;NOM;DEF;PL	N;INDF;FEM;PL
السباقات	curse	سِبَاقَة	cursă	N;NOM;DEF;PL	N;INDF;FEM;PL
التحديات	provocari	تَحَدِّي	provocar	N;NOM;DEF;PL	N;INDF;FEM;PL
التحديات	provocarile	تَحَدِّي	provocare	N;NOM;DEF;PL	N;DEF;FEM;PL
كريمة	crema	كَرِيم	cremă	ADJ;NOM;INDF;FEM;SG	N;DEF;FEM;SG
كريمة	smantana	كَرِيم	smantana	ADJ;NOM;INDF;FEM;SG	N;DEF;FEM;SG
كريمة	crem	كَرِيم	crem	ADJ;NOM;INDF;FEM;SG	N;INDF;MASC;SG
كريمة	crema	كَرِيم	cremă	ADJ;NOM;INDF;FEM;SG	N;DEF;FEM;SG
جونغ	jung	جُونغ	jung		PROPN
ساكن	locuitori	سَاكِن	locuitor	ADJ;NOM;INDF;MASC;SG	N;INDF;MASC;PL
ساكن	statice	سَاكِن	static	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;PL
ساكن	statica	سَاكِن	statica	ADJ;NOM;INDF;MASC;SG	N;DEF;FEM;SG
ساكن	static	سَاكِن	static	ADJ;NOM;INDF;MASC;SG	ADV
شهيرة	celebra	شَهِيرَة	celebra	ADJ;NOM;INDF;FEM;SG	ADJ;DEF;FEM;SG
شهيرة	faimoasa	شَهِيرَة	faimos	ADJ;NOM;INDF;FEM;SG	ADJ;DEF;FEM;SG
التجديد	inovare	تَجدِيد	inovare	N;NOM;DEF;SG	N;INDF;FEM;SG
التجديد	inovarea	تَجدِيد	inovare	N;NOM;DEF;SG	N;DEF;FEM;SG
التجديد	renovari	تَجدِيد	renovar	N;NOM;DEF;SG	N;INDF;MASC;PL
التجديد	renovarea	تَجدِيد	renovare	N;NOM;DEF;SG	N;DEF;FEM;SG
التجديد	renovare	تَجدِيد	renovare	N;NOM;DEF;SG	N;INDF;FEM;SG
التجديد	reinnoire	تَجدِيد	reinnoire	N;NOM;DEF;SG	N;INDF;FEM;SG
التجديد	reinnoirea	تَجدِيد	reinnoire	N;NOM;DEF;SG	N;DEF;FEM;SG
المدرعة	blindat	مَدرَعَة	blinda	N;NOM;DEF;SG	N;INDF;MASC;SG
المدرعة	blindata	مَدرَعَة	blindată	N;NOM;DEF;SG	N;DEF;FEM;SG
المدرعة	blindate	مَدرَعَة	blinda	N;NOM;DEF;SG	ADJ;INDF;FEM;PL
المدرعة	blindat	مَدرَعَة	blinda	N;NOM;DEF;SG	N;INDF;MASC;SG
المدرعة	blindata	مَدرَعَة	blindată	N;NOM;DEF;SG	N;DEF;FEM;SG
المدرعة	blindate	مَدرَعَة	blinda	N;NOM;DEF;SG	ADJ;INDF;FEM;PL
طبعا	sigur	طَبع	sigur	N;ACC;INDF;SG	ADV
تروي	troy	رَوَى	troy	V;IPFV;FEM;IND;SG;3;FIN;ACT	PROPN
تروي	troia	رَوَى	troi	V;IPFV;FEM;IND;SG;3;FIN;ACT	N;DEF;FEM;SG
طلعت	talat	طَلَع	talat	V;PFV;FEM;SG;3;ACT	N;INDF;MASC;SG
ميغيل	miguel	مِيغِيل	miguel		PROPN
المتقدم	avanseaza	مُتَقَدِّم	avansează	ADJ;NOM;DEF;MASC;SG	V;IND;SG;3;IPFV;FIN
المتقدم	avans	مُتَقَدِّم	avans	ADJ;NOM;DEF;MASC;SG	N;INDF;MASC;SG
المتقدم	avansata	مُتَقَدِّم	avansat	ADJ;NOM;DEF;MASC;SG	N;DEF;FEM;SG
المتقدم	avansate	مُتَقَدِّم	avansat	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;FEM;PL
المتقدم	avansat	مُتَقَدِّم	avansa	ADJ;NOM;DEF;MASC;SG	ADJ;INDF;MASC;SG
لوحظ	observate	لَاحَظ	observat	V;PFV;MASC;SG;3;PASS	ADJ;INDF;FEM;PL
لوحظ	observat	لَاحَظ	observa	V;PFV;MASC;SG;3;PASS	ADJ;INDF;MASC;SG
لوحظ	observata	لَاحَظ	observa	V;PFV;MASC;SG;3;PASS	N;DEF;FEM;SG
لوحظ	notat	لَاحَظ	nota	V;PFV;MASC;SG;3;PASS	ADJ;INDF;MASC;SG
لوحظ	remarcat	لَاحَظ	remarca	V;PFV;MASC;SG;3;PASS	ADJ;INDF;MASC;SG
مسحوق	pulbere	مَسحُوق	pulbere	N;NOM;INDF;SG	N;INDF;FEM;SG
مسحوق	pudra	مَسحُوق	pudra	N;NOM;INDF;SG	N;DEF;FEM;SG
موجه	regia	مُوَجَّه	regie	ADJ;NOM;INDF;MASC;SG	N;DEF;FEM;SG
موجه	vectorul	مُوَجَّه	vector	ADJ;NOM;INDF;MASC;SG	N;DEF;MASC;SG
موجه	vector	مُوَجَّه	vector	ADJ;NOM;INDF;MASC;SG	N;INDF;MASC;SG
بطن	burta	بَطن	burtă		N;DEF;FEM;SG
بطن	burta	بَطن	burtă		N;DEF;FEM;SG
بطن	belly	بَطن	belly		ADJ
بطن	abdomenul	بَطن	abdomen		N;DEF;MASC;SG
بطن	abdomen	بَطن	abdomen		N;INDF;MASC;SG
السعر	pret	سِعر	pret	N;NOM;DEF;SG	
السعر	pretul	سِعر	pret	N;NOM;DEF;SG	N;DEF;MASC;SG
السعر	pretul	سِعر	pret	N;NOM;DEF;SG	N;DEF;MASC;SG
السعر	pret	سِعر	pret	N;NOM;DEF;SG	
المهرة	priceput	مُهرَة	pricepe	N;NOM;DEF;SG	ADJ;INDF;MASC;SG
تصفية	filtrare	تَصفِيَة	filtrare	N;NOM;INDF;SG	N;INDF;FEM;SG
تصفية	filtreaza	تَصفِيَة	filtrează	N;NOM;INDF;SG	V;IND;SG;3;IPFV;FIN
تصفية	filtrul	تَصفِيَة	filtru	N;NOM;INDF;SG	N;DEF;MASC;SG
تصفية	lichidare	تَصفِيَة	lichidare	N;NOM;INDF;SG	N;INDF;FEM;SG
تصفية	lichidarea	تَصفِيَة	lichidare	N;NOM;INDF;SG	N;DEF;FEM;SG
التذاكر	bilete	تَذَاكُر	bilet	N;NOM;DEF;SG	N;INDF;FEM;PL
التذاكر	biletele	تَذَاكُر	bilet	N;NOM;DEF;SG	N;DEF;FEM;PL
التذاكر	tichet	تَذَاكُر	tichet	N;NOM;DEF;SG	N;INDF;MASC;SG
التذاكر	bilet	تَذَاكُر	bilet	N;NOM;DEF;SG	N;INDF;MASC;SG
التذاكر	biletul	تَذَاكُر	bilet	N;NOM;DEF;SG	N;DEF;MASC;SG
الكتيبة	batalion	الكتيبة	batalion	N;NOM;DEF;SG	N;INDF;MASC;SG
الكتيبة	batalionul	الكتيبة	batalion	N;NOM;DEF;SG	N;DEF;MASC;SG
المشاهير	celebritate	مَشهُور	celebritate	N;NOM;DEF;PL	N;INDF;FEM;SG
المشاهير	celebritatea	مَشهُور	celebritate	N;NOM;DEF;PL	N;DEF;FEM;SG
المشاهير	vedete	مَشهُور	vedet	N;NOM;DEF;PL	N;INDF;FEM;PL
التفتيش	inspectia	تَفتِيش	inspectie	N;NOM;DEF;SG	N;DEF;FEM;SG
التفتيش	inspectie	تَفتِيش	inspectie	N;NOM;DEF;SG	N;INDF;FEM;SG
نيلسون	nelson	نيلسون	nelson		PROPN
المحاولات	tentative	مُحَاوَلَة	tentativă	N;NOM;DEF;PL	N;INDF;FEM;PL
الزنك	zinc	الزنك	zinc	N;NOM;DEF;SG	N;INDF;MASC;SG
استيعاب	absorbtie	اِستِيعَاب	absorbtie	N;NOM;INDF;SG	N;INDF;FEM;SG
استيعاب	asimilare	اِستِيعَاب	asimilare	N;NOM;INDF;SG	N;INDF;FEM;SG
سحر	magice	سِحر	magic	N;NOM;INDF;SG	ADJ;INDF;FEM;PL
سحر	magie	سِحر	magie	N;NOM;INDF;SG	N;INDF;FEM;SG
سحر	magic	سِحر	magic	N;NOM;INDF;SG	ADJ;INDF;MASC;SG
سحر	magica	سِحر	magică	N;NOM;INDF;SG	ADJ;DEF;FEM;SG
سحر	magia	سِحر	magie	N;NOM;INDF;SG	N;DEF;FEM;SG
تنشيط	activare	تَنشِيط	activare	N;NOM;INDF;SG	N;INDF;FEM;SG
تنشيط	activarea	تَنشِيط	activare	N;NOM;INDF;SG	N;DEF;FEM;SG
تنشيط	activeaza	تَنشِيط	activează	N;NOM;INDF;SG	V;IND;SG;3;IPFV;FIN
الورقة	hartie	وَرَقَة	hartie	N;NOM;DEF;SG	
الورقة	hirtie	وَرَقَة	hirtie	N;NOM;DEF;SG	N;INDF;FEM;SG
الورقة	hartie	وَرَقَة	hartie	N;NOM;DEF;SG	
الورقة	foaie	وَرَقَة	foaie	N;NOM;DEF;SG	N;INDF;FEM;SG
السوقية	vulgaritate	سُوقِيّ	vulgaritate	N;NOM;DEF;SG	N;INDF;FEM;SG
لوثر	luther	لوثر	luther		PROPN
شطرنج	sah	شطرنج	sah		
شطرنج	sah	شطرنج	sah		
شطرنج	sah	شطرنج	sah		
متجر	shop	مَتجَر	shop		N;INDF;MASC;SG
متجر	magazin	مَتجَر	magazin		N;INDF;MASC;SG
متجر	magazin	مَتجَر	magazin		N;INDF;MASC;SG
متجر	magazinul	مَتجَر	magazin		N;DEF;MASC;SG
متجر	store	مَتجَر	stură		
متجر	stocheaza	مَتجَر	stochează		V;IND;SG;3;IPFV;FIN
التنس	tenisul	تَنسّ	tenis		N;DEF;MASC;SG
التنس	tenis	تَنسّ	tenis		N;INDF;MASC;SG
المتطلبات	cerinte	مُتَطَلَّبَات	cerint	N;NOM;DEF;PL	
المتطلبات	cerinte	مُتَطَلَّبَات	cerint	N;NOM;DEF;PL	
المتطلبات	cerintele	مُتَطَلَّبَات	cerint	N;NOM;DEF;PL	N;DEF;FEM;PL
النسر	eagle	النسر	eaglă	N;NOM;DEF;SG	
النسر	vultur	النسر	vultur	N;NOM;DEF;SG	N;INDF;MASC;SG
النسر	vulturul	النسر	vultur	N;NOM;DEF;SG	N;DEF;MASC;SG
فرعي	filiala	فَرعِيّ	filială	ADJ;NOM;INDF;MASC;SG	N;DEF;FEM;SG
فرعي	submarin	فَرعِيّ	submarin	ADJ;NOM;INDF;MASC;SG	N;INDF;MASC;SG
استئصال	eradicare	اِستِئصَال	eradicare	N;NOM;INDF;SG	N;INDF;FEM;SG
استئصال	eradicarea	اِستِئصَال	eradicare	N;NOM;INDF;SG	N;DEF;FEM;SG
جوني	johnny	جُونِيّ	johnny		PROPN
ضفدع	broasca	ضفدع	broască		N;DEF;FEM;SG
ضفدع	broasca	ضفدع	broască		N;DEF;FEM;SG
ضفدع	broasca	ضفدع	broască		N;DEF;FEM;SG
جزئية	partiale	جُزئِيّ	partial	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;PL
جزئية	partiala	جُزئِيّ	partial	ADJ;NOM;INDF;FEM;SG	ADJ;DEF;FEM;SG
جزئية	partiala	جُزئِيّ	partial	ADJ;NOM;INDF;FEM;SG	ADJ;DEF;FEM;SG
المتطوعين	voluntari	مُتَطَوِّع	voluntar	ADJ;NOM;DEF;MASC;PL	N;INDF;MASC;PL
المتطوعين	voluntarii	مُتَطَوِّع	voluntar	ADJ;NOM;DEF;MASC;PL	N;DEF;MASC;PL
المشاركون	participanti	مُشَارِك	participant	N;NOM;DEF;PL	N;INDF;MASC;PL
المشاركون	participanti	مُشَارِك	participant	N;NOM;DEF;PL	N;INDF;MASC;PL
المشاركون	participantii	مُشَارِك	participant	N;NOM;DEF;PL	N;DEF;MASC;PL
تذكارية	comemorative	تَذكَارِيّ	comemorativ	ADJ;NOM;INDF;FEM;SG	ADJ;INDF;FEM;PL
فضيلة	virtutea	فَضِيلَة	virtute	N;NOM;INDF;SG	N;DEF;FEM;SG
فضيلة	virtute	فَضِيلَة	virte	N;NOM;INDF;SG	N;INDF;FEM;SG
التغلب	depasirea	تَغَلُّب	depasire	N;NOM;DEF;SG	N;DEF;FEM;SG
منهجية	metodologie	مُنهَجِيّ	metodologie	N;NOM;INDF;SG	N;INDF;FEM;SG
منهجية	metodologia	مُنهَجِيّ	metodologie	N;NOM;INDF;SG	N;DEF;FEM;SG
منهجية	sistematice	مُنهَجِيّ	sistematic	N;NOM;INDF;SG	ADJ;INDF;FEM;PL
منهجية	sistematica	مُنهَجِيّ	sistematică	N;NOM;INDF;SG	N;DEF;FEM;SG
منهجية	sistematic	مُنهَجِيّ	sistematic	N;NOM;INDF;SG	ADV
منهجية	metodic	مُنهَجِيّ	metodic	N;NOM;INDF;SG	ADV
البلطيق	baltica	بُلط	baltic		N;DEF;FEM;SG
البلطيق	baltice	بُلط	baltic		ADJ;INDF;FEM;PL
تحفيز	stimula	تحفيز	stimula	N;NOM;INDF;SG	V;IND;SG;3;IPFV;FIN
تحفيز	stimuleaza	تحفيز	stimuleaza	N;NOM;INDF;SG	V;IND;SG;3;IPFV;FIN
السويسرية	elvetiana	سُوِيسرِيَّة	elvetian	N;NOM;DEF;SG	N;DEF;FEM;SG
زائد	plus	زَائِد	plus	ADJ;NOM;INDF;MASC;SG	ADV
خشب	lemnul	خشب	lemn	N;NOM;INDF;SG	N;DEF;MASC;SG
خشب	wood	خشب	wood	N;NOM;INDF;SG	PROPN
خشب	lemne	خشب	lemn	N;NOM;INDF;SG	N;INDF;FEM;PL
خشب	cherestea	خشب	chereste	N;NOM;INDF;SG	N;DEF;FEM;SG
تشييد	constructii	تَشيِيد	construct	N;NOM;INDF;SG	N;INDF;FEM;PL
تشييد	constructie	تَشيِيد	constructie	N;NOM;INDF;SG	N;INDF;FEM;SG
تشييد	constructie	تَشيِيد	constructie	N;NOM;INDF;SG	N;INDF;FEM;SG
تشييد	constructii	تَشيِيد	construct	N;NOM;INDF;SG	N;INDF;FEM;PL
المساحات	spatii	مَسَّاحَة	spate	N;NOM;DEF;PL	N;INDF;FEM;PL
المساحات	spatiile	مَسَّاحَة	spatiu	N;NOM;DEF;PL	N;DEF;FEM;PL
المساحات	spatii	مَسَّاحَة	spate	N;NOM;DEF;PL	N;INDF;FEM;PL
ضيقة	strans	ضيقة	strans	ADJ;NOM;INDF;FEM;SG	
ضيقة	strans	ضيقة	strans	ADJ;NOM;INDF;FEM;SG	
الحوت	pesti	حُوت	pesti	N;NOM;DEF;SG	N;INDF;MASC;PL
الحوت	balena	حُوت	balenă	N;NOM;DEF;SG	N;DEF;FEM;SG
الحوت	balena	حُوت	balenă	N;NOM;DEF;SG	N;DEF;FEM;SG
ياسمين	iasomie	ياسمين	iasomie	N;ACC;INDF;DU	ADJ;INDF;FEM;PL
ياسمين	jasmine	ياسمين	jasmin	N;ACC;INDF;DU	
مفتي	muftiu	مفتي	muftiu		N;INDF;MASC;SG
لوبيز	lopez	لوبيز	lopez		PROPN
ادعى	pretins	اِدَّعَى	pretinge	V;PFV;MASC;SG;3;ACT	ADJ;INDF;MASC;SG
ادعى	revendicat	اِدَّعَى	revendica	V;PFV;MASC;SG;3;ACT	ADJ;INDF;MASC;SG
المساء	seara	مَسَاء	seară	N;NOM;DEF;SG	N;DEF;FEM;SG
المساء	seara	مَسَاء	seară	N;NOM;DEF;SG	N;DEF;FEM;SG
بسام	bassam	بسام	bassam		
جوليا	iulia	جوليا	iulie		N;DEF;FEM;SG
جوليا	julia	جوليا	julie		N;DEF;FEM;SG
الكل	toti	كُلّ	toti		
الكل	toti	كُلّ	toti		
الكل	toate	كُلّ	tot		PRO;FEM;PL;3
الكل	tot	كُلّ	tot		PRO;MASC;SG;3
المعاملة	tranzactia	مُعَامَلَة	tranzactie	N;NOM;DEF;SG	N;DEF;FEM;SG
المعاملة	tranzactie	مُعَامَلَة	tranzactie	N;NOM;DEF;SG	N;INDF;FEM;SG
المعاملة	tratamentul	مُعَامَلَة	tratament	N;NOM;DEF;SG	N;DEF;MASC;SG
المعاملة	tratamentului	مُعَامَلَة	tratament	N;NOM;DEF;SG	N;DEF;MASC;SG
المعاملة	tratament	مُعَامَلَة	tratament	N;NOM;DEF;SG	N;INDF;MASC;SG
شريان	artera	شِريَان	arteră	N;NOM;INDF;SG	N;DEF;FEM;SG
شريان	artera	شِريَان	arteră	N;NOM;INDF;SG	N;DEF;FEM;SG
المتغير	variabil	مُتَغَيِّر	variabil	N;NOM;DEF;SG	ADJ;INDF;MASC;SG
المتغير	variabila	مُتَغَيِّر	variabilă	N;NOM;DEF;SG	N;DEF;FEM;SG
المتغير	variabile	مُتَغَيِّر	variabilă	N;NOM;DEF;SG	N;INDF;FEM;PL
المتغير	variabila	مُتَغَيِّر	variabilă	N;NOM;DEF;SG	N;DEF;FEM;SG
شارلوت	charlotte	شَارَل	charlotte		PROPN
ديانا	diana	دِيَانَا	diană		N;DEF;FEM;SG
منتزه	park	منتزه	park		N;INDF;MASC;SG
منتزه	parc	منتزه	parc		N;INDF;MASC;SG
منتزه	parcul	منتزه	parc		N;DEF;MASC;SG
حمادة	hamada	حمادة	hamadă		N;DEF;FEM;SG
الوفاء	indeplinirea	وَفَاء	indeplinire	N;NOM;DEF;SG	N;DEF;FEM;SG
الوفاء	indeplini	وَفَاء	indeplin	N;NOM;DEF;SG	V;IND;SG;3;PRS;FIN
الوفاء	fidelitate	وَفَاء	fidelitate	N;NOM;DEF;SG	N;INDF;FEM;SG
الوفاء	fidelitatea	وَفَاء	fidelitate	N;NOM;DEF;SG	N;DEF;FEM;SG
الوفاء	impliniri	وَفَاء	implinire	N;NOM;DEF;SG	N;INDF;FEM;PL
الوفاء	implinirea	وَفَاء	implinire	N;NOM;DEF;SG	N;DEF;FEM;SG
الوفاء	implinire	وَفَاء	implinire	N;NOM;DEF;SG	N;INDF;FEM;SG
تسهيل	facilitarea	تَسهِيل	facilitare	N;NOM;INDF;SG	N;DEF;FEM;SG
تسهيل	facilitarea	تَسهِيل	facilitare	N;NOM;INDF;SG	N;DEF;FEM;SG
تسهيل	faciliteaza	تَسهِيل	facilitează	N;NOM;INDF;SG	V;IND;SG;3;IPFV;FIN
تسهيل	facilita	تَسهِيل	facilita	N;NOM;INDF;SG	V;IND;SG;3;IPFV;FIN
انتقد	criticat	اِنتَقَد	criticat	V;PFV;MASC;SG;3;ACT	ADJ;INDF;MASC;SG
انتقد	criticata	اِنتَقَد	criticat	V;PFV;MASC;SG;3;ACT	ADJ;DEF;FEM;SG
انتقد	criticat	اِنتَقَد	criticat	V;PFV;MASC;SG;3;ACT	ADJ;INDF;MASC;SG
انتقد	criticata	اِنتَقَد	criticat	V;PFV;MASC;SG;3;ACT	ADJ;DEF;FEM;SG
فرعون	faraonul	فرعون	faraon		N;DEF;MASC;SG
فرعون	faraonului	فرعون	faraon		N;DEF;MASC;SG
فرعون	faraon	فرعون	faraon		N;INDF;MASC;SG
شكر	mersi	شَكَر	mersi		
شكر	multumesc	شَكَر	multumi		V;IND;SG;3;PRS;FIN
شكر	multumim	شَكَر	multumim		
شكر	multumesc	شَكَر	multumi		V;IND;SG;3;PRS;FIN
شكر	multumesc	شَكَر	multumi		V;IND;SG;3;PRS;FIN
تلقائيا	automata	تِلقَائِيّ	automată	ADJ;ACC;INDF;MASC;SG	N;DEF;FEM;SG
تلقائيا	automatic	تِلقَائِيّ	automatic	ADJ;ACC;INDF;MASC;SG	N;INDF;MASC;SG
تلقائيا	automate	تِلقَائِيّ	automat	ADJ;ACC;INDF;MASC;SG	ADJ;INDF;FEM;PL
تلقائيا	automat	تِلقَائِيّ	automat	ADJ;ACC;INDF;MASC;SG	ADV
تلقائيا	automat	تِلقَائِيّ	automat	ADJ;ACC;INDF;MASC;SG	ADV
زائر	vizitatorul	زَائِر	vizitator		N;DEF;MASC;SG
زائر	vizitator	زَائِر	vizitator		N;INDF;MASC;SG
معتمد	acreditate	معتمد	acredita	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;PL
معتمد	certificata	معتمد	certificată	ADJ;NOM;INDF;MASC;SG	N;DEF;FEM;SG
معتمد	certificat	معتمد	certificat	ADJ;NOM;INDF;MASC;SG	N;INDF;MASC;SG
معتمد	certificate	معتمد	certificat	ADJ;NOM;INDF;MASC;SG	N;INDF;FEM;PL
الكوارث	dezastre	كَارِثَة	dezastre	N;NOM;DEF;PL	N;INDF;FEM;PL
الكوارث	dezastrele	كَارِثَة	dezastru	N;NOM;DEF;PL	N;DEF;FEM;PL
الكوارث	dezastrul	كَارِثَة	dezastru	N;NOM;DEF;PL	N;DEF;MASC;SG
الكوارث	dezastru	كَارِثَة	dezastru	N;NOM;DEF;PL	N;INDF;MASC;SG
ميديا	medea	مِيدِيَا	medea		N;DEF;FEM;SG
تلسكوب	telescopul	تَلَسكُوب	telescop		N;DEF;MASC;SG
تلسكوب	telescop	تَلَسكُوب	telescop		N;INDF;MASC;SG
التنقل	mobilitatea	تَنَقُّل	mobilitate	N;NOM;DEF;SG	N;DEF;FEM;SG
التنقل	mobilitate	تَنَقُّل	mobilitate	N;NOM;DEF;SG	N;INDF;FEM;SG
سمعة	reputatie	سُمعَة	reputatie	N;NOM;INDF;SG	N;INDF;FEM;SG
سمعة	reputatia	سُمعَة	reputatie	N;NOM;INDF;SG	N;DEF;FEM;SG
سمعة	reputatie	سُمعَة	reputatie	N;NOM;INDF;SG	N;INDF;FEM;SG
هانز	hans	هانز	hans		PROPN
جسيم	particule	جَسِيم	particulă	N;NOM;INDF;SG	N;INDF;FEM;PL
جسيم	particula	جَسِيم	particulă	N;NOM;INDF;SG	N;DEF;FEM;SG
جسيم	particula	جَسِيم	particulă	N;NOM;INDF;SG	N;DEF;FEM;SG
حنا	hanna	حنا	hannă		N;DEF;FEM;SG
فدان	hectare	فَدَّان	hectare	N;NOM;INDF;SG	N;INDF;FEM;SG
فدان	acri	فَدَّان	acru	N;NOM;INDF;SG	N;INDF;MASC;PL
فدان	acre	فَدَّان	acru	N;NOM;INDF;SG	
فدان	acru	فَدَّان	acru	N;NOM;INDF;SG	ADJ;INDF;MASC;SG
تامر	tamer	تَامر	tamer		
الاعلى	top	أَعلَى	top	ADJ;NOM;DEF;MASC;SG	N;INDF;MASC;SG
الاعلى	topul	أَعلَى	top	ADJ;NOM;DEF;MASC;SG	N;DEF;MASC;SG
تفقد	verificare	فَقَد	verificare	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;INDF;FEM;SG
تفقد	bifat	فَقَد	bifa	V;IPFV;MASC;IND;SG;3;FIN;ACT	N;INDF;MASC;SG
العماني	omani	العماني	oman	N;NOM;DEF;SG	ADJ;INDF;MASC;PL
امبراطورية	imperiul	امبراطورية	imperiu	N;NOM;INDF;SG	N;DEF;MASC;SG
امبراطورية	imperiului	امبراطورية	imperiu	N;NOM;INDF;SG	N;DEF;MASC;SG
بخار	vapori	بخار	vapori	N;NOM;INDF;SG	N;INDF;MASC;PL
بخار	aburi	بخار	abur	N;NOM;INDF;SG	N;INDF;MASC;PL
الاصابة	accidentare	إِصَابَة	accidentare	N;NOM;DEF;SG	N;INDF;FEM;SG
الاصابة	prejudiciu	إِصَابَة	prejudiciu	N;NOM;DEF;SG	N;INDF;MASC;SG
الاصابة	vatamare	إِصَابَة	vatamare	N;NOM;DEF;SG	N;INDF;FEM;SG
وضعية	pozeaza	وَضعِيَّة	pozează	N;NOM;INDF;SG	V;IND;SG;3;IPFV;FIN
العلمانية	seculare	عِلمَانِيَّة	secular	N;NOM;DEF;SG	ADJ;INDF;FEM;PL
العلمانية	secularismului	عِلمَانِيَّة	secularism	N;NOM;DEF;SG	N;DEF;MASC;SG
دائري	circulare	دَائِرِيّ	circular	ADJ;NOM;INDF;MASC;SG	N;INDF;FEM;PL
دائري	circulara	دَائِرِيّ	circulară	ADJ;NOM;INDF;MASC;SG	N;DEF;FEM;SG
دائري	circulara	دَائِرِيّ	circulară	ADJ;NOM;INDF;MASC;SG	N;DEF;FEM;SG
التدقيق	verific	تَدقِيق	verifica	N;NOM;DEF;SG	V;IND;SG;1;PRS;FIN
التدقيق	verificarea	تَدقِيق	verificare	N;NOM;DEF;SG	N;DEF;FEM;SG
الاراضي	terenuri	أَرض	teren	N;NOM;DEF;PL	N;INDF;FEM;PL
الاراضي	pamanturile	أَرض	pamant	N;NOM;DEF;PL	N;DEF;FEM;PL
الاراضي	meleaguri	أَرض	meleag	N;NOM;DEF;PL	N;INDF;FEM;PL
الاراضي	pamanturi	أَرض	pamant	N;NOM;DEF;PL	N;INDF;FEM;PL
الاراضي	teritoriile	أَرض	teritoriu	N;NOM;DEF;PL	N;DEF;FEM;PL
الاراضي	teritorii	أَرض	teritoriu	N;NOM;DEF;PL	N;INDF;FEM;PL
الاراضي	teren	أَرض	teren	N;NOM;DEF;PL	N;INDF;MASC;SG
الاراضي	terenuri	أَرض	teren	N;NOM;DEF;PL	N;INDF;FEM;PL
الاراضي	land	أَرض	land	N;NOM;DEF;PL	N;INDF;MASC;SG
الاراضي	pamant	أَرض	pamant	N;NOM;DEF;PL	
المكسيكي	mexicana	مَكسِيكِيّ	mexicana	N;NOM;DEF;SG	ADJ;DEF;FEM;SG
المكسيكي	mexicani	مَكسِيكِيّ	mexican	N;NOM;DEF;SG	N;INDF;MASC;PL
المكسيكي	mexicana	مَكسِيكِيّ	mexicana	N;NOM;DEF;SG	ADJ;DEF;FEM;SG
المكسيكي	mexicane	مَكسِيكِيّ	mexican	N;NOM;DEF;SG	ADJ;INDF;FEM;PL
المكسيكي	mexican	مَكسِيكِيّ	mexican	N;NOM;DEF;SG	ADJ;INDF;MASC;SG
العينات	probe	عِينَة	probă	N;NOM;DEF;PL	N;INDF;FEM;PL
العينات	mostre	عِينَة	mostru	N;NOM;DEF;PL	N;INDF;FEM;PL
العينات	esantioane	عِينَة	esantion	N;NOM;DEF;PL	N;INDF;FEM;PL
عادات	obiceiurile	عَادَة	obicei	N;NOM;INDF;PL	N;DEF;FEM;PL
مدرعة	blindata	مُدَرَّع	blindată	N;NOM;INDF;SG	N;DEF;FEM;SG
مدرعة	blindate	مُدَرَّع	blinda	N;NOM;INDF;SG	ADJ;INDF;FEM;PL
مدرعة	blindata	مُدَرَّع	blindată	N;NOM;INDF;SG	N;DEF;FEM;SG
مدرعة	blindate	مُدَرَّع	blinda	N;NOM;INDF;SG	ADJ;INDF;FEM;PL
مطلوب	nevoie	مَطلُوب	nevoie	ADJ;NOM;INDF;MASC;SG	N;INDF;FEM;SG
مطلوب	obligatoriu	مَطلُوب	obligatoriu	ADJ;NOM;INDF;MASC;SG	ADV
مطلوب	necesare	مَطلُوب	necesar	ADJ;NOM;INDF;MASC;SG	ADJ;INDF;FEM;PL
مطلوب	necesara	مَطلُوب	necesar	ADJ;NOM;INDF;MASC;SG	ADJ;DEF;FEM;SG
مطلوب	necesar	مَطلُوب	necesar	ADJ;NOM;INDF;MASC;SG	ADV
مطلوب	dorita	مَطلُوب	dorita	ADJ;NOM;INDF;MASC;SG	
مطلوب	vrut	مَطلُوب	vrea	ADJ;NOM;INDF;MASC;SG	V;MASC;SG;V.PTCP
جدوى	fezabilitate	جَدوَى	fezabilitate	N;NOM;INDF;SG	N;INDF;FEM;SG
هارت	hart	هَار	hart		PROPN
الحبشة	abisinia	حَبشَة	abisinie	N;NOM;DEF;SG	N;DEF;FEM;SG
التزلج	ski	تَزَلُّج	ski	N;NOM;DEF;SG	
