של	шел	של	идти	PART;GEN	V;IPFV;MASC;IND;SG;PST;FIN;ACT
מלון	hotel	מלון	hotel	N;MASC;SG	PROPN
רחל	рэйчел	רחל	рэйчел	PROPN	N;ANIM;NOM;FEM;SG
רחל	рейчел	רחל	рейчел	PROPN	N;ANIM;NOM;FEM;SG
לשון	язык	לשון	язык		N;INAN;NOM;MASC;SG
מדריד	мадрид	מדריד	мадрид	PROPN	N;INAN;NOM;MASC;SG
מדריד	мадриде	מדריד	мадрид	PROPN	N;INAN;NOM;MASC;SG
עצמאית	независимый	עצמאי	независимый	ADV	ADJ;NOM;MASC;SG
עצמאית	независимая	עצמאי	независимый	ADV	ADJ;NOM;FEM;SG
עצמאית	независимое	עצמאי	независимый	ADV	ADJ;NOM;NEUT;SG
עצמאית	независимые	עצמאי	независимый	ADV	ADJ;NOM;PL
לוחמי	воины	לוחם	воин	PROPN	N;ANIM;NOM;MASC;PL
לוחמי	воинов	לוחם	воин	PROPN	N;ANIM;GEN;MASC;PL
לוחמי	бойцы	לוחם	боец	PROPN	N;ANIM;NOM;MASC;PL
לוחמי	бойцов	לוחם	боец	PROPN	N;ANIM;GEN;MASC;PL
העליונה	верхний	העליונה	верхний	PROPN	ADJ;NOM;MASC;SG
העליונה	верхняя	העליונה	верхний	PROPN	ADJ;NOM;FEM;SG
העליונה	верхней	העליונה	верхний	PROPN	ADJ;INS;FEM;SG
העליונה	верхние	העליונה	верхний	PROPN	ADJ;NOM;PL
ערבית	арабская	ערבי	арабский	PROPN	ADJ;NOM;FEM;SG
ערבית	арабский	ערבי	арабский	PROPN	ADJ;NOM;MASC;SG
מופיעים	появляется	הופיע	появляться	V;MASC;PL;V.PTCP;ACT	V;IPFV;IND;SG;3;PRS;FIN;MID
מופיעים	появляются	הופיע	появляться	V;MASC;PL;V.PTCP;ACT	V;IPFV;IND;PL;3;PRS;FIN;MID
השבת	суббота	השבת	суббота	ADV	N;INAN;NOM;FEM;SG
השבת	субботу	השבת	суббота	ADV	N;INAN;ACC;FEM;SG
השבת	sabbath	השבת	sabbath	ADV	PROPN
קרקע	почвы	קרקע	почва	N;FEM;SG	N;INAN;NOM;FEM;PL
קרקע	земли	קרקע	земля	N;FEM;SG	N;INAN;NOM;FEM;PL
קרקע	земельный	קרקע	земельный	N;FEM;SG	ADJ;NOM;MASC;SG
קרקע	land	קרקע	land	N;FEM;SG	PROPN
לכאורה	предполагаемая	לכאורה	предполагать	ADV	V;IPFV;NOM;FEM;SG;PRS;V.PTCP;PASS
לכאורה	предполагаемых	לכאורה	предполагать	ADV	V;IPFV;GEN;PL;PRS;V.PTCP;PASS
לכאורה	предполагаемый	לכאורה	предполагать	ADV	V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS
לכאורה	предполагаемые	לכאורה	предполагать	ADV	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
מעניין	интересные	מעניין	интересный	ADJ;MASC;SG	ADJ;NOM;PL
קצב	ставка	קצב	ставка	PROPN	N;INAN;NOM;FEM;SG
קצב	оцените	קצב	оценить	PROPN	V;PFV;IMP;PL;2;FIN;ACT
קצב	темп	קצב	темп	PROPN	N;INAN;NOM;MASC;SG
קצב	мясник	קצב	мясник	PROPN	N;ANIM;NOM;MASC;SG
קצב	ритм	קצב	ритм	PROPN	N;INAN;NOM;MASC;SG
חקר	разведку	חקר	разведка		N;INAN;ACC;FEM;SG
חקר	разведка	חקר	разведка		N;INAN;NOM;FEM;SG
חקר	разведки	חקר	разведка		N;INAN;NOM;FEM;SG
חשובה	важных	חשוב	важный	ADJ;FEM;SG	ADJ;GEN;PL
חשובה	важные	חשוב	важный	ADJ;FEM;SG	ADJ;NOM;PL
חשובה	важны	חשוב	важный	ADJ;FEM;SG	ADJ;PL
צרפתית	французский	צרפתית	французский	PROPN	ADJ;NOM;MASC;SG
צרפתית	французы	צרפתית	француз	PROPN	N;ANIM;NOM;MASC;PL
צרפתית	французское	צרפתית	французский	PROPN	ADJ;NOM;NEUT;SG
צרפתית	французская	צרפתית	французский	PROPN	ADJ;NOM;FEM;SG
נחום	наум	נחום	наум	PROPN	N;ANIM;NOM;MASC;SG
ציוד	gear	ציוד	gear	N;MASC;SG	PROPN
המטרה	цель	המטרה	цель	PROPN	N;INAN;NOM;FEM;SG
המטרה	мишень	המטרה	мишень	PROPN	N;INAN;NOM;FEM;SG
המטרה	цель	המטרה	цель	PROPN	N;INAN;NOM;FEM;SG
טל	таль	טל	таль	PROPN	PART
טל	тел	טל	тело	PROPN	N;INAN;GEN;NEUT;PL
טל	роса	טל	роса	PROPN	N;INAN;NOM;FEM;SG
עיתון	газеты	עיתון	газета	N;MASC;SG	N;INAN;NOM;FEM;PL
עיתון	бумаги	עיתון	бумага	N;MASC;SG	N;INAN;NOM;FEM;PL
דגם	модели	דגם	модель	N;MASC;SG	N;INAN;NOM;FEM;PL
דגם	model	דגם	model	N;MASC;SG	PROPN
מפורטת	подробные	פורט	подробный	V;FEM;SG;V.PTCP;PASS	ADJ;NOM;PL
מפורטת	подробно	פורט	подробно	V;FEM;SG;V.PTCP;PASS	ADV
מפורטת	подробный	פורט	подробный	V;FEM;SG;V.PTCP;PASS	ADJ;NOM;MASC;SG
מפורטת	подробное	פורט	подробный	V;FEM;SG;V.PTCP;PASS	ADJ;NOM;NEUT;SG
שכר	оклады	שכר	оклад	N;MASC;SG	N;INAN;NOM;MASC;PL
שכר	окладов	שכר	оклад	N;MASC;SG	N;INAN;GEN;MASC;PL
שכר	заработная	שכר	заработный	N;MASC;SG	ADJ;NOM;FEM;SG
שכר	нанят	שכר	нанять	N;MASC;SG	V;PFV;MASC;SG;PST;V.PTCP;PASS
שכר	нанял	שכר	нанять	N;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
שכר	наняли	שכר	нанять	N;MASC;SG	V;PFV;IND;PL;PST;FIN;ACT
יואב	йоав	יואב	йоава	PROPN	
דודו	додо	דודו	додо	PROPN	N;ANIM;NOM;MASC;SG
מחבר	автор	מחבר	автор		N;ANIM;NOM;MASC;SG
האירוע	мероприятие	האירוע	мероприятие	PROPN	N;INAN;NOM;NEUT;SG
האירוע	событие	האירוע	событие	PROPN	N;INAN;NOM;NEUT;SG
מחיקה	исключить	מחיקה	исключить	N;FEM;SG	V;PFV;NFIN;ACT
מחיקה	удалить	מחיקה	удалить	N;FEM;SG	V;PFV;NFIN;ACT
מפת	карта	מפה	карта		N;INAN;NOM;FEM;SG
מפת	карту	מפה	карта		N;INAN;ACC;FEM;SG
קוריאה	корея	קוריאה	корея	PROPN	N;INAN;NOM;FEM;SG
קוריאה	корее	קוריאה	корея	PROPN	N;INAN;NOM;FEM;SG
קהילה	общины	קהילה	община	N;FEM;SG	N;INAN;NOM;FEM;PL
קהילה	сообщества	קהילה	сообщество	N;FEM;SG	N;INAN;NOM;NEUT;PL
תנועות	движется	תנועה	двигаться	N;FEM;PL	V;IPFV;IND;SG;3;PRS;FIN;MID
תנועות	гласные	תנועה	гласный	N;FEM;PL	ADJ;NOM;PL
אנציקלופדיה	энциклопедия	אנציקלופדיה	энциклопедия	PROPN	N;INAN;NOM;FEM;SG
אנציקלופדיה	энциклопедия	אנציקלופדיה	энциклопедия	PROPN	N;INAN;NOM;FEM;SG
מסוגל	способный	מסוגל	способный	V;MASC;SG	ADJ;NOM;MASC;SG
מסוגל	способные	מסוגל	способный	V;MASC;SG	ADJ;NOM;PL
מסוגל	способных	מסוגל	способный	V;MASC;SG	ADJ;GEN;PL
מסוגל	способная	מסוגל	способный	V;MASC;SG	ADJ;NOM;FEM;SG
מסוגל	способный	מסוגל	способный	V;MASC;SG	ADJ;NOM;MASC;SG
ספטמבר	сентября	ספטמבר	сентябрь	PROPN	N;INAN;GEN;MASC;SG
ספטמבר	сентябрь	ספטמבר	сентябрь	PROPN	N;INAN;NOM;MASC;SG
נותרו	оставшийся	נותר	остаться	V;PL;3;PST;MID	V;PFV;NOM;MASC;SG;PST;V.PTCP;MID
נותרו	осталось	נותר	остаться	V;PL;3;PST;MID	V;PFV;NEUT;IND;SG;PST;FIN;MID
נותרו	остающиеся	נותר	оставаться	V;PL;3;PST;MID	V;IPFV;NOM;PL;PRS;V.PTCP;PASS
פעילים	активная	פעיל	активный	N;MASC;PL	ADJ;NOM;FEM;SG
פעילים	активны	פעיל	активный	N;MASC;PL	ADJ;PL
פעילים	активный	פעיל	активный	N;MASC;PL	ADJ;NOM;MASC;SG
פעילים	активное	פעיל	активный	N;MASC;PL	ADJ;NOM;NEUT;SG
פעילים	активные	פעיל	активный	N;MASC;PL	ADJ;NOM;PL
אח	камин	אח	камин		N;INAN;NOM;MASC;SG
אח	братец	אח	братец		N;ANIM;NOM;MASC;SG
אח	брат	אח	брат		N;ANIM;NOM;MASC;SG
יעל	яэль	יעל	яэль	PROPN	
גאורגיה	грузии	גאורגיה	грузия	PROPN	N;INAN;NOM;FEM;SG
גאורגיה	грузинская	גאורגיה	грузинский	PROPN	ADJ;NOM;FEM;SG
איגוד	union	איגוד	union	N;MASC;SG	PROPN
איגוד	ассоциации	איגוד	ассоциация	N;MASC;SG	N;INAN;NOM;FEM;PL
באב	баб	באב	баба		N;ANIM;GEN;FEM;PL
תשובה	отвечайте	תשובה	отвечать	N;FEM;SG	V;IPFV;IMP;PL;2;FIN;ACT
תשובה	ответить	תשובה	ответить	N;FEM;SG	V;PFV;NFIN;ACT
תשובה	ответить	תשובה	ответить	N;FEM;SG	V;PFV;NFIN;ACT
צרפתים	французский	צרפתי	французский	N;MASC;PL	ADJ;NOM;MASC;SG
צרפתים	французское	צרפתי	французский	N;MASC;PL	ADJ;NOM;NEUT;SG
צרפתים	французская	צרפתי	французский	N;MASC;PL	ADJ;NOM;FEM;SG
קווי	строк	קו	строка		N;INAN;GEN;FEM;PL
קווי	линии	קו	линия		N;INAN;NOM;FEM;PL
קווי	линий	קו	линия		N;INAN;GEN;FEM;PL
קווי	строки	קו	строка		N;INAN;NOM;FEM;PL
גבוהים	высокий	גבוה	высокий	ADJ;MASC;PL	ADJ;NOM;MASC;SG
גבוהים	высокая	גבוה	высокий	ADJ;MASC;PL	ADJ;NOM;FEM;SG
לפגוע	больно	פגע	больно	V;NFIN;ACT	ADV
למדה	лямбда	למד	лямбда	V;FEM;SG;3;PST	N;INAN;NOM;FEM;SG
שמש	sun	שמש	sun		PROPN
שמש	солнце	שמש	солнце		N;INAN;NOM;NEUT;SG
שמש	вс	שמש	вести		N;INAN;NOM;MASC;SG
שמש	сун	שמש	сун		PART
שמש	сунь	שמש	сунь		N;INAN;NOM;MASC;SG
שמש	солнышко	שמש	солнышко		N;INAN;NOM;NEUT;SG
שמש	солнечно	שמש	солнечный		ADJ;NEUT;SG
שמש	солнечные	שמש	солнечный		ADJ;NOM;PL
שמש	солнечная	שמש	солнечный		ADJ;NOM;FEM;SG
שמש	санни	שמש	санни		N;ANIM;NOM;MASC;SG
שמש	солнечный	שמש	солнечный		ADJ;NOM;MASC;SG
שמש	солнечной	שמש	солнечный		ADJ;INS;FEM;SG
שמש	солнечное	שמש	солнечный		ADJ;NOM;NEUT;SG
שמש	солнечные	שמש	солнечный		ADJ;NOM;PL
שמש	солнечная	שמש	солнечный		ADJ;NOM;FEM;SG
היסטורי	исторические	היסטורי	исторический	PROPN	ADJ;NOM;PL
היסטורי	историческое	היסטורי	исторический	PROPN	ADJ;NOM;NEUT;SG
היסטורי	историческая	היסטורי	исторический	PROPN	ADJ;NOM;FEM;SG
היסטורי	исторический	היסטורי	исторический	PROPN	ADJ;NOM;MASC;SG
היסטורי	исторической	היסטורי	исторический	PROPN	ADJ;INS;FEM;SG
היסטורי	исторических	היסטורי	исторический	PROPN	ADJ;GEN;PL
היסטורי	историческое	היסטורי	исторический	PROPN	ADJ;NOM;NEUT;SG
היסטורי	исторический	היסטורי	исторический	PROPN	ADJ;NOM;MASC;SG
היסטורי	исторические	היסטורי	исторический	PROPN	ADJ;NOM;PL
היסטורי	историческая	היסטורי	исторический	PROPN	ADJ;NOM;FEM;SG
קשור	привязана	קשר	привязать	V;MASC;SG;V.PTCP;ACT	V;PFV;FEM;SG;PST;V.PTCP;PASS
קשור	связанные	קשר	связать	V;MASC;SG;V.PTCP;ACT	V;PFV;NOM;PL;PST;V.PTCP;PASS
עלייה	увеличить	עלייה	увеличить	N;FEM;SG	V;PFV;NFIN;ACT
גיטרה	гитары	גיטרה	гитара	N;FEM;SG	N;INAN;NOM;FEM;PL
ויקי	wiki	ויקי	wiki	PROPN	
ויקי	вики	ויקי	вик	PROPN	V;IPFV;IND;FIN;ACT
ויקי	вики	ויקי	вик	PROPN	V;IPFV;IND;FIN;ACT
ויקי	вики	ויקי	вик	PROPN	V;IPFV;IND;FIN;ACT
ויקי	викки	ויקי	викки	PROPN	N;ANIM;NOM;FEM;PL
ויקי	вики	ויקי	вик	PROPN	V;IPFV;IND;FIN;ACT
זרים	чужие	זר	чужой	N;MASC;PL	ADJ;NOM;PL
זרים	посторонних	זר	посторонний	N;MASC;PL	ADJ;GEN;PL
בחר	выберите	בחר	выберить	V;MASC;SG;3;PST;ACT	V;PFV;IMP;PL;2;FIN;ACT
בחר	выбор	בחר	выбор	V;MASC;SG;3;PST;ACT	N;INAN;NOM;MASC;SG
בחר	выбираем	בחר	выбирать	V;MASC;SG;3;PST;ACT	V;IPFV;IND;PL;1;PRS;FIN;ACT
בחר	выберите	בחר	выберить	V;MASC;SG;3;PST;ACT	V;PFV;IMP;PL;2;FIN;ACT
בחר	выбор	בחר	выбор	V;MASC;SG;3;PST;ACT	N;INAN;NOM;MASC;SG
לבנים	белые	לבן	белый	N;MASC;PL	ADJ;NOM;PL
לבנים	кирпич	לבן	кирпич	N;MASC;PL	N;INAN;NOM;MASC;SG
הקודמת	предыдущие	הקודם	предыдущий	N;FEM;SG	ADJ;NOM;PL
הקודמת	предыдущая	הקודם	предыдущий	N;FEM;SG	ADJ;NOM;FEM;SG
הקודמת	предыдущий	הקודם	предыдущий	N;FEM;SG	ADJ;NOM;MASC;SG
הקודמת	предыдущее	הקודם	предыдущий	N;FEM;SG	ADJ;NOM;NEUT;SG
וושינגטון	вашингтон	ואשינגטון	вашингтон	PROPN	N;INAN;NOM;MASC;SG
מרים	мириам	מרים	мириам	PROPN	N;ANIM;NOM;FEM;SG
ישיר	прямая	ישיר	прямой		ADJ;NOM;FEM;SG
ישיר	direct	ישיר	direct		PROPN
ישיר	прямые	ישיר	прямой		ADJ;NOM;PL
ישיר	директ	ישיר	директ		N;INAN;NOM;MASC;SG
הכריז	объявлен	הכריז	объявить	V;MASC;SG;3;PST;ACT	V;PFV;MASC;SG;PST;V.PTCP;PASS
הכריז	объявлена	הכריז	объявить	V;MASC;SG;3;PST;ACT	V;PFV;FEM;SG;PST;V.PTCP;PASS
חול	песок	חול	песок		N;INAN;NOM;MASC;SG
פיליפ	филипп	פיליפ	филипп	PROPN	N;ANIM;NOM;MASC;SG
פיליפ	филлип	פיליפ	филлип	PROPN	N;ANIM;NOM;MASC;SG
פיליפ	филипп	פיליפ	филипп	PROPN	N;ANIM;NOM;MASC;SG
פיליפ	филип	פיליפ	филип	PROPN	N;ANIM;NOM;MASC;SG
פיליפ	филлип	פיליפ	филлип	PROPN	N;ANIM;NOM;MASC;SG
פיליפ	филипп	פיליפ	филипп	PROPN	N;ANIM;NOM;MASC;SG
מערך	массив	מערך	массив	PROPN	N;INAN;NOM;MASC;SG
מערך	формирования	מערך	формирование	PROPN	N;INAN;NOM;NEUT;PL
מערך	формирование	מערך	формирование	PROPN	N;INAN;NOM;NEUT;SG
רצון	желания	רצון	желание	N;MASC;SG	N;INAN;NOM;NEUT;PL
שלט	контролируемых	שלט	контролировать		V;IPFV;GEN;PL;PRS;V.PTCP;PASS
שלט	управляемый	שלט	управлять		V;IPFV;NOM;MASC;SG;PRS;V.PTCP;PASS
שלט	контролируемые	שלט	контролировать		V;IPFV;NOM;PL;PRS;V.PTCP;PASS
שלט	контролируется	שלט	контролировать		V;IPFV;IND;SG;3;PRS;FIN;PASS
שלט	подписать	שלט	подписать		V;PFV;NFIN;ACT
שלט	знак	שלט	знак		N;INAN;NOM;MASC;SG
עומר	омер	עומר	омереть		N;ANIM;NOM;MASC;SG
עומר	омар	עומר	омар		N;ANIM;NOM;MASC;SG
פתוח	открыть	פתוח	открыть	ADJ;MASC;SG	V;PFV;NFIN;ACT
פתוח	открытый	פתוח	открыть	ADJ;MASC;SG	V;PFV;NOM;MASC;SG;PST;V.PTCP;PASS
פתוח	открыто	פתוח	открыто	ADJ;MASC;SG	ADV
פתוח	open	פתוח	open	ADJ;MASC;SG	PROPN
פתוח	открытая	פתוח	открыть	ADJ;MASC;SG	V;PFV;NOM;FEM;SG;PST;V.PTCP;PASS
שילוב	комбинации	שילוב	комбинация	N;MASC;SG	N;INAN;NOM;FEM;PL
חשמל	электроэнергии	חשמל	электроэнергия	N;MASC;SG	N;INAN;NOM;FEM;PL
חשמל	электрический	חשמל	электрический	N;MASC;SG	ADJ;NOM;MASC;SG
חשמל	электрические	חשמל	электрический	N;MASC;SG	ADJ;NOM;PL
חשמל	электрических	חשמל	электрический	N;MASC;SG	ADJ;GEN;PL
חשמל	электрическая	חשמל	электрический	N;MASC;SG	ADJ;NOM;FEM;SG
אסור	запрещена	אסור	запретить	ADJ;MASC;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
אסור	запрещенные	אסור	запретить	ADJ;MASC;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
אסור	запрещается	אסור	запрещать	ADJ;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
אסור	запрещено	אסור	запретить	ADJ;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
אסור	запрещенные	אסור	запретить	ADJ;MASC;SG	V;PFV;NOM;PL;PST;V.PTCP;PASS
אסור	запрещается	אסור	запрещать	ADJ;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
אסור	запрещена	אסור	запретить	ADJ;MASC;SG	V;PFV;FEM;SG;PST;V.PTCP;PASS
אסור	запрещено	אסור	запретить	ADJ;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
ביאליק	бялик	ביאליק	бялик	PROPN	
המוח	мозг	המוח	мозг		N;INAN;NOM;MASC;SG
המוח	мозги	המוח	мозг		N;INAN;NOM;MASC;PL
עיראק	ирак	עיראק	ирак	PROPN	N;INAN;NOM;MASC;SG
המסורת	традиция	המסורה	традиция	PROPN	N;INAN;NOM;FEM;SG
המסורת	традиции	המסורה	традиция	PROPN	N;INAN;NOM;FEM;PL
מותר	разрешены	מותר	разрешить	ADJ;MASC;SG	V;PFV;PL;PST;V.PTCP;PASS
מותר	допускается	מותר	допускать	ADJ;MASC;SG	V;IPFV;IND;SG;3;PRS;FIN;PASS
מותר	разрешено	מותר	разрешить	ADJ;MASC;SG	V;PFV;NEUT;SG;PST;V.PTCP;PASS
אוקראינה	ukraine	אוקראינה	ukraine	PROPN	PROPN
אוקראינה	украина	אוקראינה	украина	PROPN	N;INAN;NOM;FEM;SG
אוקראינה	украину	אוקראינה	украина	PROPN	N;INAN;ACC;FEM;SG
רפאל	рафаэль	רפאל	рафаэль	PROPN	N;ANIM;NOM;MASC;SG
רפאל	рафаэль	רפאל	рафаэль	PROPN	N;ANIM;NOM;MASC;SG
חופש	свободы	חופש	свобода	N;MASC;SG	N;INAN;NOM;FEM;PL
היכולת	умение	היכולת	умение	PROPN	N;INAN;NOM;NEUT;SG
היכולת	способность	היכולת	способность	PROPN	N;INAN;NOM;FEM;SG
רוצים	хочу	רצה	хотеть	V;MASC;PL;V.PTCP;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
רוצים	хочешь	רצה	хотеть	V;MASC;PL;V.PTCP;ACT	V;IPFV;IND;SG;2;PRS;FIN;ACT
חובה	требуемое	חובה	требовать	N;FEM;SG	V;IPFV;NOM;NEUT;SG;PRS;V.PTCP;PASS
חובה	требуется	חובה	требоваться	N;FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;MID
חובה	требуются	חובה	требоваться	N;FEM;SG	V;IPFV;IND;PL;3;PRS;FIN;MID
חובה	обязательных	חובה	обязательный	N;FEM;SG	ADJ;GEN;PL
חובה	обязательное	חובה	обязательный	N;FEM;SG	ADJ;NOM;NEUT;SG
חובה	обязательна	חובה	обязательный	N;FEM;SG	ADJ;FEM;SG
חובה	обязательные	חובה	обязательный	N;FEM;SG	ADJ;NOM;PL
חובה	обязательная	חובה	обязательный	N;FEM;SG	ADJ;NOM;FEM;SG
חובה	обязательный	חובה	обязательный	N;FEM;SG	ADJ;NOM;MASC;SG
חובה	обязательное	חובה	обязательный	N;FEM;SG	ADJ;NOM;NEUT;SG
חובה	обязательный	חובה	обязательный	N;FEM;SG	ADJ;NOM;MASC;SG
חובה	обязательные	חובה	обязательный	N;FEM;SG	ADJ;NOM;PL
חובה	обязательная	חובה	обязательный	N;FEM;SG	ADJ;NOM;FEM;SG
אתיופיה	эфиопия	אתיופיה	эфиопия	PROPN	N;INAN;NOM;FEM;SG
אתיופיה	эфиопию	אתיופיה	эфиопия	PROPN	N;INAN;ACC;FEM;SG
אתיופיה	эфиопии	אתיופיה	эфиопия	PROPN	N;INAN;NOM;FEM;PL
לקח	забрала	לקח	забрать	N;MASC;SG	V;PFV;FEM;IND;SG;PST;FIN;ACT
לקח	взял	לקח	брать	N;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
לקח	забрал	לקח	забрать	N;MASC;SG	V;PFV;MASC;IND;SG;PST;FIN;ACT
