शोधकर्ता	výskumník	शोधकर्ता	výskumník	N;NOM;MASC;PL;3	N;ANIM;NOM;MASC;SG
देखो	pozri	देखो	pozrieť	V;SBJV;SG;FIN;ACT	V;PFV;IMP;SG;2;POS;FIN
देखो	pozrite	देखो	pozrieť	V;SBJV;SG;FIN;ACT	V;PFV;IMP;PL;2;POS;FIN
इंतजार	počkaj	इंतजार	počkať	N;NOM;MASC;SG;3	V;PFV;IMP;SG;2;POS;FIN
हिम्मत	odvahu	हिम्मत	odvaha	N;NOM;FEM;SG;3	N;ACC;FEM;SG
हिम्मत	odvahy	हिम्मत	odvaha	N;NOM;FEM;SG;3	N;GEN;FEM;SG
प्रमाणपत्र	certifikáty	प्रमाणपत्र	certifikát	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
प्रमाणपत्र	osvedčenia	प्रमाणपत्र	osvedčenie	N;NOM;MASC;SG;3	N;NOM;NEUT;PL
प्रमाणपत्र	potvrdenia	प्रमाणपत्र	potvrdenie	N;NOM;MASC;SG;3	N;NOM;NEUT;PL
प्रमाणपत्र	osvedčenia	प्रमाणपत्र	osvedčenie	N;NOM;MASC;SG;3	N;NOM;NEUT;PL
सांकेतिक	symbolický	सांकेतिक	symbolický	PROPN;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG
सांकेतिक	symbolické	सांकेतिक	symbolický	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
असमानता	nerovnosti	असमानता	nerovnosť	N;NOM;FEM;SG;3	N;NOM;FEM;PL
आमदनी	príjmy	आमदनी	príjmy	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;PL
आमदनी	výnosy	आमदनी	výnos	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;PL
टिन	tin	टिन	tin		PROPN;ANIM;NOM;MASC;SG
टिन	cínu	टिन	cín		N;INAN;GEN;MASC;SG
चारा	krmivo	चारा	krmivo	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
चारा	návnada	चारा	návnada	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
चारा	návnady	चारा	návnada	PROPN;NOM;MASC;SG;3	N;NOM;FEM;PL
चारा	návnadu	चारा	návnada	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
ओलिवर	oliver	ओलिवर	oliver	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
डिब्बे	plechovky	डिब्बा	plechovka	N;NOM;MASC;SG;3	N;NOM;FEM;PL
सोर्स	zdrojový	सोर्स	zdrojový	N;NOM;MASC;SG;3	ADJ;INAN;NOM;MASC;SG
पीर	peer	पीर	peer	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
पीर	partnerského	पीर	partnerský	PROPN;NOM;MASC;SG;3	ADJ;GEN;NEUT;SG
चेल्सी	chelsea	चेल्सी	chelsea	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
बाजरा	proso	बाजरा	proso	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
पाम	pam	पाम	pam	PROPN;NOM;MASC;SG;3	
इच्छाओं	túžby	इच्छा	túžba	N;ACC;FEM;PL;3	N;NOM;FEM;PL
रिश्तों	vzťahy	रिश्ता	vzťah	N;ACC;MASC;PL;3	N;INAN;NOM;MASC;PL
रिश्तों	vzťahov	रिश्ता	vzťah	N;ACC;MASC;PL;3	N;INAN;GEN;MASC;PL
संन्यास	dôchodku	संन्यास	dôchodok	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
पुनर्वास	rehabilitácie	पुनर्वास	rehabilitácia	N;NOM;MASC;SG;3	N;NOM;FEM;PL
पुनर्वास	rehabilitáciu	पुनर्वास	rehabilitácia	N;NOM;MASC;SG;3	N;ACC;FEM;SG
स्ट्रीम	toky	स्ट्रीम	tok	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
स्ट्रीम	prúdy	स्ट्रीम	prúd	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
स्ट्रीम	prúdov	स्ट्रीम	prúd	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;PL
कृत्यों	funkcie	कृत्य	funkcia	N;ACC;MASC;PL;3	N;NOM;FEM;PL
कृत्यों	funkcií	कृत्य	funkcia	N;ACC;MASC;PL;3	N;GEN;FEM;PL
बारहवीं	xii	बारहवां	Xii	ADJ;NOM;FEM;SG	NUM
स्टुअर्ट	stuart	स्टुअर्ट	stuart	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
अचार	uhorky	अचार	uhorka	N;NOM;MASC;SG;3	N;NOM;FEM;PL
प्रदाताओं	poskytovateľom	प्रदाता	poskytovateľ	N;ACC;MASC;PL;3	N;ANIM;INS;MASC;SG
प्रदाताओं	poskytovatelia	प्रदाता	poskytovateľ	N;ACC;MASC;PL;3	N;ANIM;NOM;MASC;PL
शर्तें	podmienkami	शर्त	podmienka	N;NOM;FEM;PL;3	N;INS;FEM;PL
मॉड्यूल	moduly	मॉड्यूल	modula	N;NOM;MASC;SG;3	N;NOM;FEM;PL
मॉड्यूल	modulov	मॉड्यूल	modul	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;PL
मॉड्यूल	modulu	मॉड्यूल	modul	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
हिरण	jeleň	हिरण	jeleň	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
हिरण	jeleňa	हिरण	jeleň	PROPN;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG
हिरण	karibu	हिरण	kariba	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
ईसाइयों	kresťania	ईसाई	kresťanie	N;ACC;FEM;PL;3	N;ANIM;NOM;MASC;PL
सईद	saeed	सईद	saeed	PROPN;NOM;MASC;SG;3	
प्रेषित	poslali	प्रेषित	poslať	ADJ	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
ज़िन्दगी	života	ज़िन्दगी	život	N;NOM;FEM;SG;3	N;INAN;GEN;MASC;SG
ज़िन्दगी	life	ज़िन्दगी	lifa	N;NOM;FEM;SG;3	
ज़िन्दगी	zivot	ज़िन्दगी	zivot	N;NOM;FEM;SG;3	INTJ
बॉय	chlapček	बॉय	chlapček		N;ANIM;NOM;MASC;SG
बॉय	boy	बॉय	boy		
बॉय	chalan	बॉय	chalan		N;ANIM;NOM;MASC;SG
बॉय	chlapec	बॉय	chlapec		N;ANIM;NOM;MASC;SG
अपघटन	rozkladu	अपघटन	rozklad	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
हजरत	hazrat	हजरत	hazrat	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
इब्राहिम	ibrahim	इब्राहिम	ibrah	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
संवेदी	zmyslové	संवेदी	zmyslový	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
कार्लो	carlo	कार्लो	carnúť	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
चावला	chawlová	चावला	chawlový	PROPN;NOM;SG;3	ADJ;NOM;FEM;SG
तपेदिक	tuberkulóza	तपेदिक	tuberkulóz	PROPN;NOM;FEM;SG;3	N;NOM;FEM;SG
तपेदिक	tuberkulózu	तपेदिक	tuberkulóz	PROPN;NOM;FEM;SG;3	N;ACC;FEM;SG
पुर	pur	पुर	pur	PROPN;NOM;MASC;SG;3	
फिल्मफेयर	filmfare	फिल्मफेयर	filmfar	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
वीजा	víza	वीजा	víza	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
वीजा	víza	वीजा	víza	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
बैनर	zástavy	बैनर	zástava	N;NOM;MASC;SG;3	N;NOM;FEM;PL
याहू	yahoo	याहू	yahoo	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
बुजुर्ग	starší	बुजुर्ग	starý	N;NOM;MASC;PL;3	ADJ;ANIM;NOM;CMPR;MASC;SG
वेदी	oltár	वेदी	oltár		N;INAN;NOM;MASC;SG
वेदी	oltári	वेदी	oltár		N;INAN;NOM;MASC;SG
वेदी	vedi	वेदी	vedieť		INTJ
उत्साहित	teším	उत्साहित	tešiť	ADJ	V;IPFV;IND;SG;1;POS;PRS;FIN
प्रलय	katastrofu	प्रलय	katastrofa	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
प्रलय	katastrofa	प्रलय	katastrofa	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
घटती	klesajúci	घट	klesajúci	V;IPFV;FEM;SG;V.PTCP;ACT	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;ACT
नन्द	nand	नन्द	nand	PROPN;NOM;MASC;SG;3	
रिले	relé	रिला	relý	N;NOM;MASC;SG;3	N;NOM;FEM;PL
चुनौतियों	výziev	चुनौती	výzva	N;ACC;FEM;PL;3	N;GEN;FEM;PL
चुनौतियों	výzvy	चुनौती	výzva	N;ACC;FEM;PL;3	N;NOM;FEM;PL
अनवर	anwar	अनवर	anwar	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
फर्ग्यूसन	ferguson	फर्ग्यूसन	ferguson	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
हालात	situácia	हालात	situácia	N;NOM;MASC;PL;3	N;NOM;FEM;SG
हालात	pravdepodobnosť	हालात	pravdepodobnosť	N;NOM;MASC;PL;3	N;NOM;FEM;SG
हालात	šanca	हालात	šanec	N;NOM;MASC;PL;3	N;NOM;FEM;SG
भैंस	buffalo	भैंस	buffať		PROPN;ANIM;NOM;MASC;SG
महाद्वीपों	kontinentoch	महाद्वीप	kontinent	N;ACC;MASC;PL;3	N;INAN;ESS;MASC;PL
इस्लामाबाद	islamabad	इस्लामाबाद	islamabad	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
लेनिन	lenin	लेनिन	lenin	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
समाचारपत्र	novín	समाचारपत्र	noviny	N;NOM;MASC;SG;3	N;GEN;FEM;PL
समाचारपत्र	noviny	समाचारपत्र	noviny	N;NOM;MASC;SG;3	N;NOM;FEM;PL
साम्य	podobnosť	साम्य	podobnosť		N;NOM;FEM;SG
साम्य	podoba	साम्य	podoba		N;NOM;FEM;SG
संतोषजनक	uspokojivo	संतोषजनक	uspokojivo	ADJ	ADV
संतोषजनक	vyhovuje	संतोषजनक	vyhovovať	ADJ	V;IPFV;IND;SG;3;POS;PRS;FIN
संतोषजनक	uspokojenie	संतोषजनक	uspokojenie	ADJ	N;NOM;NEUT;SG
रनवे	dráhy	रनवे	dráha	N;NOM;MASC;SG;3	N;NOM;FEM;PL
मनोरोग	psychiatrické	मनोरोग	psychiatrický	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
मनोरोग	psychické	मनोरोग	psychický	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
खींचा	drew	खींच	drew	V;PFV;MASC;SG;V.PTCP;ACT	PROPN;ANIM;NOM;MASC;SG
सल्फर	síry	सल्फर	sír	N;NOM;MASC;SG;3	N;NOM;FEM;PL
सल्फर	síry	सल्फर	sír	N;NOM;MASC;SG;3	N;NOM;FEM;PL
स्क्वैश	squash	स्क्वैश	squa		N;INAN;NOM;MASC;SG
लॉक	lock	लॉक	lock		N;INAN;NOM;MASC;SG
लॉक	zámok	लॉक	zámok		N;INAN;NOM;MASC;SG
लॉक	zamknúť	लॉक	zamknúť		V;PFV;POS;NFIN
एबीसी	abc	एबीसी	abc	PROPN;NOM;MASC;SG;3	
वाल्टर	waltera	वाल्टर	waltera	PROPN;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG
वाल्टर	walter	वाल्टर	walter	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
पीएचडी	phd	पीएचडी	phd	PROPN;NOM;MASC;SG;3	
फ़ुटबॉल	futbalový	फ़ुटबॉल	futbalový	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG
फ़ुटबॉल	futbalové	फ़ुटबॉल	futbalový	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
गॉर्डन	gordon	गॉर्डन	gordon	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
वाटसन	watson	वाटसन	watson	PROPN;NOM;MASC;SG;3	PROPN;NOM;FEM;SG
सहिष्णुता	toleranciu	सहिष्णुता	tolerancia	N;NOM;FEM;SG;3	N;ACC;FEM;SG
सहिष्णुता	tolerancie	सहिष्णुता	tolerancia	N;NOM;FEM;SG;3	N;NOM;FEM;PL
लूथर	luther	लूथर	luther	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
परिपक्वता	splatnosti	परिपक्वता	splatnosť	N;NOM;FEM;SG;3	N;NOM;FEM;PL
पूज्य	ctihodný	पूज्य	ctihodný		ADJ;ANIM;NOM;MASC;SG
निरंतरता	kontinuity	निरंतरता	kontinuita	N;NOM;FEM;SG;3	N;NOM;FEM;PL
निरंतरता	kontinuitu	निरंतरता	kontinuita	N;NOM;FEM;SG;3	N;ACC;FEM;SG
निरंतरता	udržateľnosti	निरंतरता	udržateľnosť	N;NOM;FEM;SG;3	N;NOM;FEM;PL
पनामा	panama	पनामा	panam	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
पनामा	paname	पनामा	panať	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
लॉरेंस	lawrence	लॉरेंस	lawrenie	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
हिरासत	väzbe	हिरासत	väzba	N;NOM;FEM;SG;3	N;DAT;FEM;SG
लड़	boje	लड़	boj	V;ACT	N;INAN;NOM;MASC;PL
गुणात्मक	kvalitatívne	गुणात्मक	kvalitatívny	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
बौना	trpaslíka	बौना	trpaslík	PROPN;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG
बौना	trpaslík	बौना	trpaslík	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
रेखाचित्र	grafy	रेखाचित्र	graf	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
रेखाचित्र	grafov	रेखाचित्र	graf	N;NOM;MASC;SG;3	N;INAN;GEN;MASC;PL
रेखाचित्र	čerpania	रेखाचित्र	čerpanie	N;NOM;MASC;SG;3	N;NOM;NEUT;PL
स्वदेश	národ	स्वदेश	národ	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
स्वदेश	národa	स्वदेश	národ	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
स्वदेश	narod	स्वदेश	narod	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
सुपरमैन	superman	सुपरमैन	superman	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
फलित	astrológov	फलित	astrológ		N;INAN;GEN;MASC;PL
बुल	bulldog	बुल	bulldog		N;ANIM;NOM;MASC;SG
बुल	býk	बुल	býk		N;ANIM;NOM;MASC;SG
बुल	bull	बुल	bull		PROPN;ANIM;NOM;MASC;SG
अमूल्य	neoceniteľné	अमूल्य	oceniteľný	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
विकिस्रोत	wikisource	विकिस्रोत	wikisourca	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
निक	nick	निक	nick	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
निक	nickom	निक	nický	PROPN;NOM;MASC;SG;3	ADJ;INS;NEUT;SG
निक	nicka	निक	nicko	PROPN;NOM;MASC;SG;3	PROPN;ANIM;ACC;MASC;SG
पीढी	generácie	पीढी	generácia		N;NOM;FEM;PL
पीढी	generácia	पीढी	generácia		N;NOM;FEM;SG
पीढी	generáciu	पीढी	generácia		N;ACC;FEM;SG
पीढी	generovanie	पीढी	generovanie		N;NOM;NEUT;SG
माउस	myši	माउस	myš	N;NOM;MASC;SG;3	N;VOC;FEM;SG
क्राउन	korunu	क्राउन	koruna		N;ACC;FEM;SG
क्राउन	koruny	क्राउन	koruna		N;NOM;FEM;PL
क्राउन	koruna	क्राउन	koruna		N;NOM;FEM;SG
साड़ी	sari	साड़ी	sari	N;NOM;FEM;SG;3	PROPN;ANIM;NOM;MASC;SG
बहुमुखी	viacnásobné	बहुमुखी	viacnásobný	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
बहुमुखी	viacero	बहुमुखी	viacero	N;NOM;MASC;SG;3	NUM;NOM;NEUT;SG
बहुमुखी	viaceré	बहुमुखी	viacero	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
बहुमुखी	viacerých	बहुमुखी	viacero	N;NOM;MASC;SG;3	ADJ;ANIM;GEN;MASC;PL
पहियों	wta	पही	wta	N;ACC;FEM;PL;3	
पहियों	kolieska	पही	koliesky	N;ACC;FEM;PL;3	N;NOM;NEUT;PL
पहियों	kolesá	पही	koleso	N;ACC;FEM;PL;3	N;NOM;NEUT;PL
स्पीयर्स	spears	स्पीयर	spears	N;NOM;MASC;PL;3	PROPN;NOM;FEM;SG
छठा	šiestej	छठा	šiesty	ADJ;NOM;MASC;SG	ADJ;GEN;FEM;SG
संभाला	zvládli	संभाल	zvládnuť	V;PFV;MASC;SG;V.PTCP;ACT	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
स्पा	kúpele	स्पा	kúpeľ	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
स्पा	kúpele	स्पा	kúpeľ	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
मातृभूमि	vlasti	मातृभूमि	vlasť	N;NOM;FEM;SG;3	N;DAT;FEM;SG
मातृभूमि	vlasti	मातृभूमि	vlasť	N;NOM;FEM;SG;3	N;DAT;FEM;SG
पनडुब्बी	ponorku	पनडुब्बी	ponorka	N;NOM;FEM;SG;3	N;ACC;FEM;SG
बचना	úniky	बच	únik	V;MASC;NFIN;ACT	N;INAN;NOM;MASC;PL
बचना	únikom	बच	únik	V;MASC;NFIN;ACT	N;INAN;INS;MASC;SG
शौक	hobby	शौक	hobba	N;NOM;MASC;SG;3	N;NOM;FEM;PL
शौक	hobby	शौक	hobba	N;NOM;MASC;SG;3	N;NOM;FEM;PL
शौक	koníčky	शौक	koníček	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
निचला	nižšie	निचला	nízko	ADJ;NOM;MASC;SG	ADV;CMPR
बोवी	bowie	बोवी	bowie	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
अफगान	afganistan	अफगान	afganistan	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
अफगान	afganskej	अफगान	afganský	PROPN;NOM;MASC;SG;3	ADJ;GEN;FEM;SG
दोहा	dauhe	दोहा	dauh	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
टार्ज़न	tarzan	टार्ज़न	tarzan	N;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
राजमहल	paláca	राजमहल	palác	PROPN;NOM;MASC;SG;3	N;INAN;GEN;MASC;SG
राजमहल	palace	राजमहल	palac	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
राजमहल	paláci	राजमहल	palác	PROPN;NOM;MASC;SG;3	N;INAN;ESS;MASC;SG
राजमहल	palác	राजमहल	palác	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
बसों	autobusy	बस	autobus	N;ACC;FEM;PL;3	N;INAN;NOM;MASC;PL
बसों	autobusov	बस	autobus	N;ACC;FEM;PL;3	N;INAN;GEN;MASC;PL
अर्थहीन	nezmyselné	अर्थहीन	nezmyselný		ADJ;NOM;NEUT;SG
अर्थहीन	bezvýznamná	अर्थहीन	bezvýznamný		ADJ;NOM;FEM;SG
अर्थहीन	bezvýznamné	अर्थहीन	bezvýznamný		ADJ;NOM;NEUT;SG
मॉर्गन	morgan	मॉर्गन	morgan	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
सतहों	povrchov	सतह	povrch	N;ACC;FEM;PL;3	N;INAN;GEN;MASC;PL
सतहों	povrchy	सतह	povrch	N;ACC;FEM;PL;3	N;INAN;NOM;MASC;PL
सतहों	plochy	सतह	plocha	N;ACC;FEM;PL;3	N;NOM;FEM;PL
रसेल	russell	रसेल	russell	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
संगीतमय	hudobný	संगीतमय	hudobný	PROPN;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG
संगीतमय	muzikál	संगीतमय	muzikál	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
संगीतमय	hudobná	संगीतमय	hudobný	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
संगीतमय	hudobné	संगीतमय	hudobný	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
संगीतमय	musical	संगीतमय	musicať	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
टिक	tik	टिक	tik	V;ACT	N;INAN;NOM;MASC;SG
टिक	tic	टिक	tic	V;ACT	
टिक	tik	टिक	tik	V;ACT	N;INAN;NOM;MASC;SG
क्राइस्ट	krista	क्राइस्ट	kristus	N;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG
अनुप्रस्थ	priečnej	अनुप्रस्थ	priečný	N;NOM;FEM;SG;3	N;GEN;FEM;SG
अनुप्रस्थ	priečne	अनुप्रस्थ	priečne	N;NOM;FEM;SG;3	ADV
प्रायोजक	sponzora	प्रायोजक	sponzora	N;NOM;MASC;SG;3	N;ANIM;ACC;MASC;SG
प्रायोजक	sponzorom	प्रायोजक	sponzor	N;NOM;MASC;SG;3	N;ANIM;INS;MASC;SG
प्रायोजक	sponzorov	प्रायोजक	sponzor	N;NOM;MASC;SG;3	N;ANIM;ACC;MASC;PL
प्रायोजक	sponzorom	प्रायोजक	sponzor	N;NOM;MASC;SG;3	N;ANIM;INS;MASC;SG
ब्रिगेड	brigády	ब्रिगेड	brigáda	N;NOM;MASC;SG;3	N;NOM;FEM;PL
पॉलिसी	politiky	पॉलिसी	politika	N;NOM;FEM;SG;3	N;NOM;FEM;PL
पॉलिसी	politiku	पॉलिसी	politika	N;NOM;FEM;SG;3	N;ACC;FEM;SG
कलाई	zápästia	कलाई	zápästie	N;NOM;FEM;SG;3	N;NOM;NEUT;PL
जोरदार	dôrazne	जोरदार	dôrazne	ADJ	ADV
अल्फ्रेड	alfred	अल्फ्रेड	alfred	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
दाखिल	podanie	दाखिल	podanie	ADJ	N;NOM;NEUT;SG
वेल्श	waleské	वेल्श	waleský	PROPN;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
वेल्श	písme	वेल्श	písmo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
कराटे	karate	कराटा	karata		N;NOM;FEM;SG
ग्रंथियों	žľazy	ग्रंथी	žľaz	N;ACC;MASC;PL;3	N;NOM;FEM;PL
ट्रैफिक	dopravné	ट्रैफिक	dopravný	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
सिखाया	učil	सिखा	učiť	V;PFV;MASC;SG;V.PTCP;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
सिखाया	učila	सिखा	učiť	V;PFV;MASC;SG;V.PTCP;ACT	V;IPFV;FEM;SG;POS;PST;V.PTCP
सिखाया	učili	सिखा	učiť	V;PFV;MASC;SG;V.PTCP;ACT	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP
लिबरल	liberálna	लिबरल	liberálny	PROPN;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
खंडहर	trosky	खंडहर	trosk	N;NOM;MASC;SG;3	N;NOM;FEM;PL
खंडहर	úlomky	खंडहर	úlomok	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;PL
खंडहर	ruiny	खंडहर	ruiny	N;NOM;MASC;SG;3	N;NOM;FEM;PL
कर्क	karcinóm	कर्क	karcin	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
कर्क	rakovina	कर्क	rakovina	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
कर्क	rakovinu	कर्क	rakovina	PROPN;NOM;MASC;SG;3	N;ACC;FEM;SG
कर्क	rak	कर्क	rak	PROPN;NOM;MASC;SG;3	PROPN;ANIM;NOM;MASC;SG
लामा	lama	लामा	lama	PROPN;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
लेज़र	laserom	लेज़र	laser	N;NOM;MASC;SG;3	N;INAN;INS;MASC;SG
लेज़र	laserové	लेज़र	laserový	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
बाइबल	biblia	बाइबल	biblia		N;NOM;FEM;SG
बाइबल	bibliu	बाइबल	biblia		N;ACC;FEM;SG
बाइबल	biblie	बाइबल	biblia		N;NOM;FEM;PL
क्रमांक	číslo	क्रमांक	číslo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
क्रमांक	pocet	क्रमांक	pocet	PROPN;NOM;MASC;SG;3	
क्रमांक	cislo	क्रमांक	cislo	PROPN;NOM;MASC;SG;3	
क्रमांक	počet	क्रमांक	počet	PROPN;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
क्रमांक	čislo	क्रमांक	čislo	PROPN;NOM;MASC;SG;3	N;NOM;NEUT;SG
धक्का	tlačiť	धक्का	tlačiť	N;NOM;MASC;SG;3	V;IPFV;POS;NFIN
आविष्कारक	vynálezcov	आविष्कारक	vynálezca	N;NOM;MASC;SG;3	N;ANIM;GEN;MASC;PL
गोपनीय	zašifrované	गोपनीय	zašifrovaný	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
गोपनीय	tajný	गोपनीय	tajný	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG
गोपनीय	tajná	गोपनीय	tajný	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
गोपनीय	tajné	गोपनीय	tajný	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
गोपनीय	dôverný	गोपनीय	dôverný	N;NOM;MASC;SG;3	ADJ;ANIM;NOM;MASC;SG
गोपनीय	dôverné	गोपनीय	dôverný	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
प्रेत	zombie	प्रेत	zombieť	PROPN;NOM;MASC;SG;3	N;NOM;FEM;SG
स्थलीय	pozemné	स्थलीय	pozemný	N;NOM;MASC;SG;3	ADJ;NOM;NEUT;SG
स्थलीय	pozemná	स्थलीय	pozemný	N;NOM;MASC;SG;3	ADJ;NOM;FEM;SG
स्थलीय	suchozemských	स्थलीय	suchozemský	N;NOM;MASC;SG;3	ADJ;GEN;MASC;PL
