krans	آرائشی	krans	آرائشی	N;MASC+FEM;SG	ADJ
dynamiek	قوتیت.	dynamiek	قوتیت.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dynamiek	زوردار.	dynamiek	زوردار.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dynamiek	فعال	dynamiek	فعال	N;MASC+FEM;SG	ADJ
omvangrijk	ضخیم	omvangrijk	ضخیم	ADJ	N;NOM;MASC;SG;3
kippen	بزدل	kip	بزدل	N;PL	
kippen	کمزور	kip	کمزور	N;PL	ADJ
vlieg	کتا.	vliegen	کتا.	N;MASC+FEM;SG	
vlieg	سیانا	vliegen	سیانا	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vlieg	ہشیار	vliegen	ہشیار	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vlieg	اڑنا	vliegen	اڑنا	N;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
vlieg	لانگنا.	vliegen	لانگنا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vlieg	مکھی	vliegen	مکھی	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vlieg	طیران	vliegen	طیران	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vlieg	کتا.	vliegen	کتا.	N;MASC+FEM;SG	
vlieg	مگس	vliegen	مگس	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vlieg	سیانا	vliegen	سیانا	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vlieg	ہشیار	vliegen	ہشیار	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vlieg	اڑنا	vliegen	اڑنا	N;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
vlieg	لانگنا.	vliegen	لانگنا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vlieg	مکھی	vliegen	مکھی	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
vlieg	طیران	vliegen	طیران	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
pols	پہنچا.	pols	پہنچا.	N;MASC+FEM;SG	
pols	کلائی	pols	کلا	N;MASC+FEM;SG	V;PFV;FEM;SG;V.PTCP;ACT
pols	پہنچا.	pols	پہنچا.	N;MASC+FEM;SG	
pols	دھڑکنا.	pols	دھڑکنا.	N;MASC+FEM;SG	
pols	لہر.	pols	لہر.	N;MASC+FEM;SG	
pols	موج.	pols	موج.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
pols	دالوں	pols	دال	N;MASC+FEM;SG	N;ACC;MASC;PL;3
pols	امنگ	pols	امنگ	N;MASC+FEM;SG	
pols	دال	pols	دال	N;MASC+FEM;SG	V;MASC;SG;ACT
explosief	اشتعال	explosief	اشتعال	ADJ	N;NOM;MASC;SG;3
explosief	آتشگیر.	explosief	آتشگیر.	ADJ	PROPN;NOM;MASC;SG;3
explosief	انفجاری	explosief	انفجاری	ADJ	PROPN;NOM;MASC;SG;3
allegretto	ә	allegretto	ә	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
bijt	تیزی.	bijten	تیزی.	V;SG;PRS;FIN	PROPN;NOM;MASC;SG;3
bijt	چارہ	bijten	چارہ	V;SG;PRS;FIN	N;NOM;MASC;SG;3
bijt	(	bijten	(	V;SG;PRS;FIN	
bijt	تیز	bijten	تیز	V;SG;PRS;FIN	ADJ
bijt	سانپ	bijten	سانپ	V;SG;PRS;FIN	N;NOM;MASC;SG;3
bijt	(	bijten	(	V;SG;PRS;FIN	
hip	باخبر.	hip	باخبر.	ADJ	PROPN;NOM;MASC;SG;3
hip	کولھا	hip	کولھا	ADJ	PROPN;NOM;MASC;SG;3
hip	سُرین	hip	سُرین	ADJ	PROPN;NOM;MASC;SG;3
hip	پٹّھا	hip	پٹّھ	ADJ	PROPN;NOM;MASC;SG;3
dief	سارق	dief	سارق	N;MASC+FEM;SG	
dief	دزد.	dief	دزد.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dief	اچکا	dief	اچکا	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dief	سارق	dief	سارق	N;MASC+FEM;SG	
dief	دزد.	dief	دزد.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dief	اچکا	dief	اچکا	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dief	چور	dief	چور	N;MASC+FEM;SG	V;ACT
uitholling	گھسنے	uitholling	گھسنا	N;MASC+FEM;SG	V;SG;V.PTCP;ACT
uitholling	فرسودگی.	uitholling	فرسودگی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
sediment	دُرد	sediment	دُرد	N;NEUT;SG	PROPN;NOM;MASC;SG;3
sediment	پختہ	sediment	پختہ	N;NEUT;SG	ADJ
sediment	پرانا	sediment	پرانا	N;NEUT;SG	ADJ;NOM;MASC;SG
sediment	محکم	sediment	محکم	N;NEUT;SG	PROPN;NOM;MASC;SG;3
sediment	دُرد	sediment	دُرد	N;NEUT;SG	PROPN;NOM;MASC;SG;3
sediment	پختہ	sediment	پختہ	N;NEUT;SG	ADJ
sediment	پرانا	sediment	پرانا	N;NEUT;SG	ADJ;NOM;MASC;SG
sediment	محکم	sediment	محکم	N;NEUT;SG	PROPN;NOM;MASC;SG;3
sediment	گاد	sediment	گاد	N;NEUT;SG	
sediment	رُسوب	sediment	رُسوب	N;NEUT;SG	PROPN;NOM;MASC;SG;3
transparant	منشا	transparant	منشا	ADJ	N;NOM;MASC;SG;3
transparant	شیشئی	transparant	شیشئی	ADJ	PROPN;NOM;MASC;SG;3
transparant	بہانہ	transparant	بہانہ	ADJ	PROPN;NOM;MASC;SG;3
transparant	کھرا	transparant	کھرا	ADJ	V;PFV;MASC;SG;V.PTCP;ACT
transparant	غرض	transparant	غرض	ADJ	N;NOM;MASC;SG;3
transparant	منشا	transparant	منشا	ADJ	N;NOM;MASC;SG;3
transparant	شفّاف	transparant	شفّاف	ADJ	PROPN;NOM;MASC;SG;3
transparant	شیشئی	transparant	شیشئی	ADJ	PROPN;NOM;MASC;SG;3
transparant	بہانہ	transparant	بہانہ	ADJ	PROPN;NOM;MASC;SG;3
transparant	کھرا	transparant	کھرا	ADJ	V;PFV;MASC;SG;V.PTCP;ACT
transparant	غرض	transparant	غرض	ADJ	N;NOM;MASC;SG;3
transparant	شفافیت	transparant	شفافیت	ADJ	N;NOM;MASC;SG;3
transparant	زجاجیہ.	transparant	زجاجیہ.	ADJ	PROPN;NOM;MASC;SG;3
perceel	شکل.	perceel	شکل.	N;NEUT;SG	
perceel	قوس	perceel	قوس	N;NEUT;SG	
perceel	بخرہ	perceel	بخرہ	N;NEUT;SG	
perceel	قطعہ.	perceel	قطعہ.	N;NEUT;SG	
perceel	بانٹنا.	perceel	بانٹنا.	N;NEUT;SG	V;SG;NFIN;ACT
swan	لچکیلی	swan	لچکیلی	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
swan	ہنس	swan	ہنس	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
swan	لچکیلی	swan	لچکیلی	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dilemma	تعطّل	dilemma	تعطّل	N;NEUT;SG	
ruis	ناگوار.	ruis	ناگوار.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ruis	اونچی	ruis	اونچی	N;MASC+FEM;SG	ADJ;FEM
ruis	اُچھالنا	ruis	اُچھال	N;MASC+FEM;SG	V;SG;NFIN;ACT
ruis	غوغا.	ruis	غوغا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ruis	ناگوار.	ruis	ناگوار.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ruis	اونچی	ruis	اونچی	N;MASC+FEM;SG	ADJ;FEM
ruis	اُچھالنا	ruis	اُچھال	N;MASC+FEM;SG	V;SG;NFIN;ACT
ruis	غوغا.	ruis	غوغا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ruis	مجہول.	ruis	مجہول.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ruis	جامد	ruis	جامد	N;MASC+FEM;SG	ADJ
topologie	مقامیات	topologie	مقامیات	N;MASC+FEM;SG	N;NOM;MASC;PL;3
negro	کالا	negro	کالا	N;MASC+FEM;SG	ADJ;NOM;MASC;SG
negro	نیگرو	negro	نیگرو	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
medeklinker	صوتیہ	medeklinker	صوتیہ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
medeklinker	موافق	medeklinker	موافق	N;MASC+FEM;SG	ADJ
achteruitgang	کمزوری	achteruitgang	کمزوری	N;MASC+FEM;SG	ADJ
achteruitgang	کمزور	achteruitgang	کمزور	N;MASC+FEM;SG	ADJ
achteruitgang	ارزانی	achteruitgang	ارزانی	N;MASC+FEM;SG	ADJ
achteruitgang	گرنا	achteruitgang	گر	N;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
achteruitgang	بگڑنا	achteruitgang	بگڑ	N;MASC+FEM;SG	V;NFIN
achteruitgang	بگاڑ.	achteruitgang	بگاڑ.	N;MASC+FEM;SG	
achteruitgang	خرابی	achteruitgang	خرابی	N;MASC+FEM;SG	ADJ
achteruitgang	(	achteruitgang	(	N;MASC+FEM;SG	
achteruitgang	(	achteruitgang	(	N;MASC+FEM;SG	
achteruitgang	پھسلنا	achteruitgang	پھسل	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
achteruitgang	بگاڑ	achteruitgang	بگاڑ	N;MASC+FEM;SG	V;ACT
achteruitgang	ابتری	achteruitgang	ابتری	N;MASC+FEM;SG	ADJ
achteruitgang	بگاڑ	achteruitgang	بگاڑ	N;MASC+FEM;SG	V;ACT
dubieuze	شکّی	dubieus	شکّی	ADJ	PROPN;NOM;MASC;SG;3
dubieuze	مورِدشک	dubieus	مورِدشک	ADJ	PROPN;NOM;MASC;SG;3
filiaal	اپنایا	filiaal	اپنا	N;NEUT;SG	V;PFV;MASC;SG;V.PTCP;ACT
kudde	in	kudden	in	N;MASC+FEM;SG	
kudde	out	kudden	out	N;MASC+FEM;SG	
kudde	گڈریا.	kudden	گڈریا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kudde	ٹکڑی.	kudden	ٹکڑی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kudde	نگہبانی	kudden	نگہبانی	N;MASC+FEM;SG	ADJ
kudde	گڈریا.	kudden	گڈریا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kudde	غول	kudden	غول	N;MASC+FEM;SG	
kudde	ٹکڑی.	kudden	ٹکڑی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kudde	نگہبانی	kudden	نگہبانی	N;MASC+FEM;SG	ADJ
crocidura	جھگڑالو	crocidura	جھگڑالو	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
verloofd	منسوب	verloven	منسوب	V;V.PTCP	ADJ
verloofd	منسوب	verloven	منسوب	V;V.PTCP	ADJ
verloofd	مشغول	verloven	مشغول	V;V.PTCP	ADJ
ping	ٹن	ping	ٹن		PROPN;NOM;MASC;SG;3
ping	ٹھن	ping	ٹھن		V;ACT
meubilair	لوازم	meubilair	لوازم	N;NEUT;SG	
meubilair	کنڈی	meubilair	کنڈی	N;NEUT;SG	PROPN;NOM;MASC;SG;3
meubilair	قبضے.	meubilair	قبضے.	N;NEUT;SG	
meubilair	کرسی	meubilair	کرسی	N;NEUT;SG	PROPN;NOM;MASC;SG;3
porselein	چینی	porselein	چینی	N;NEUT;SG	ADJ
nieren	کلوی.	nier	کلوی.	N;PL	
nieren	گُردہ.	nier	گُردہ.	N;PL	PROPN;NOM;MASC;SG;3
nieren	طبیعت	nier	طبیعت	N;PL	N;NOM;MASC;SG;3
nieren	مزاج	nier	مزاج	N;PL	N;NOM;MASC;SG;3
nieren	کردار	nier	کردار	N;PL	N;NOM;MASC;SG;3
activeren	قوت	activeren	قوت	V;NFIN	N;NOM;FEM;SG;3
huilen	للکار	huilen	للکار	V;NFIN	
huilen	بھونک.	huilen	بھونک.	V;NFIN	PROPN;NOM;MASC;SG;3
huilen	فریاد.	huilen	فریاد.	V;NFIN	PROPN;NOM;MASC;SG;3
huilen	آوازہ.	huilen	آوازہ.	V;NFIN	PROPN;NOM;MASC;SG;3
huilen	انوروں	huilen	انور	V;NFIN	N;ACC;MASC;PL;3
huilen	للکار	huilen	للکار	V;NFIN	
huilen	بھونک.	huilen	بھونک.	V;NFIN	PROPN;NOM;MASC;SG;3
huilen	فریاد.	huilen	فریاد.	V;NFIN	PROPN;NOM;MASC;SG;3
huilen	آوازہ.	huilen	آوازہ.	V;NFIN	PROPN;NOM;MASC;SG;3
huilen	انوروں	huilen	انور	V;NFIN	N;ACC;MASC;PL;3
huilen	فریادکناں	huilen	فریادکناں	V;NFIN	PROPN;NOM;MASC;SG;3
vliegend	اَدھر.	vliegen	اَدھر.	V;V.PTCP	PROPN;NOM;MASC;SG;3
vliegend	مختصر	vliegen	مختصر	V;V.PTCP	ADJ
vliegend	معلق	vliegen	معلق	V;V.PTCP	N;NOM;MASC;SG;3
vliegend	پُراں	vliegen	پُراں	V;V.PTCP	PROPN;NOM;MASC;SG;3
vliegend	مستعجل	vliegen	مستعجل	V;V.PTCP	PROPN;NOM;MASC;SG;3
bewusteloos	لاشعور	bewusteloos	لاشعور	ADJ	N;NOM;MASC;SG;3
saw	مقولہ	saw	مقولہ	N;MASC+FEM;SG	ADJ
saw	مثل	saw	مثل	N;MASC+FEM;SG	
saw	مقولہ	saw	مقولہ	N;MASC+FEM;SG	ADJ
zuivering	جلّاب.	zuivering	جلّاب.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
zuivering	مٹانا.	zuivering	مٹاناؤ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
zuivering	تطہیر	zuivering	تطہیر	N;MASC+FEM;SG	
kwetsbare	عاجز	kwetsbaar	عاجز	ADJ	N;NOM;MASC;SG;3
kruidachtige	نباتی.	kruidachtig	نباتی	ADJ	PROPN;NOM;MASC;SG;3
vergroting	بڑھانے	vergroting	بڑھا	N;MASC+FEM;SG	V;ACC;NFIN
vizier	وزیر.	vizier	وزیرچاعظم	N;NEUT;SG	PROPN;NOM;MASC;SG;3
vizier	وزیر.	vizier	وزیرچاعظم	N;NEUT;SG	PROPN;NOM;MASC;SG;3
vizier	مغفر	vizier	مغفر	N;NEUT;SG	PROPN;NOM;MASC;SG;3
holte	چھید	holte	چھید	N;MASC+FEM;SG	
holte	جوف.	holte	جوف.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
holte	قعر	holte	قعر	N;MASC+FEM;SG	
vossen	لُومڑ	vossen	لُومڑ	N;PL	PROPN;NOM;MASC;SG;3
vossen	عّیار	vossen	عّیار	N;PL	PROPN;NOM;MASC;SG;3
dok	گھاٹ.	dok	گھاٹ.	N;NEUT;SG	
dok	کنارا	dok	کنارا	N;NEUT;SG	V;PFV;MASC;SG;V.PTCP;ACT
dok	جوڑنا.	dok	جوڑنا.	N;NEUT;SG	V;MASC;SG;NFIN;ACT
zombie	ٹھس	zombie	ٹھس	N;MASC+FEM;SG	
explosieve	اشتعال	explosief	اشتعال	ADJ	N;NOM;MASC;SG;3
explosieve	آتشگیر.	explosief	آتشگیر.	ADJ	PROPN;NOM;MASC;SG;3
explosieve	انفجاری	explosief	انفجاری	ADJ	PROPN;NOM;MASC;SG;3
grootheid	بُزرگی	grootheid	بُزرگی	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
aanschaf	خریداری.	aanschaf	خریداری.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
aanschaf	خریدنا	aanschaf	خرید	N;MASC+FEM;SG	V;SG;NFIN;ACT
aanschaf	خریداری.	aanschaf	خریداری.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
impliciet	بلاشبہ	impliciet	بلاشبہ	ADJ	
impliciet	قطعی.	impliciet	قطعی.	ADJ	PROPN;NOM;MASC;SG;3
impliciet	مقدر	impliciet	مقدر	ADJ	N;NOM;MASC;SG;3
schroef	چرخی	schroef	چرخی	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
schroef	دھکیلنے	schroef	دھکیل	N;MASC+FEM;SG	V;ACC;NFIN
schroef	موڑنا	schroef	موڑ	N;MASC+FEM;SG	V;NFIN;ACT
schroef	کسنا.	schroef	کسنا.	N;MASC+FEM;SG	
schroef	جوڑنا.	schroef	جوڑنا.	N;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
schroef	کمینہ	schroef	کمینہ	N;MASC+FEM;SG	
ongebruikelijke	نرالا.	ongebruikelijk	نرالاؤ	ADJ	PROPN;NOM;MASC;SG;3
ongebruikelijke	امتیازی.	ongebruikelijk	امتیازی.	ADJ	PROPN;NOM;MASC;SG;3
ongebruikelijke	استثنائی	ongebruikelijk	استثنائی	ADJ	N;NOM;MASC;SG;3
trillingen	ارتعاش	trilling	ارتعاش	N;PL	N;NOM;MASC;SG;3
trillingen	اہتزاز.	trilling	اہتزاز.	N;PL	PROPN;NOM;MASC;SG;3
trillingen	لرزش	trilling	لرزش	N;PL	PROPN;NOM;MASC;SG;3
dome	قُلّہ.	dome	قُلّہ.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dome	کھوپڑی.	dome	کھوپڑی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dome	برج	dome	برج	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dome	قصر.	dome	قصر.	N;MASC+FEM;SG	
drug	دارو.	drug	دارو.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
ronduit	بالکل	ronduit	بالکل	ADJ	CONJ
ronduit	سیدھا	ronduit	سیدھا	ADJ	V;ACT
ronduit	صریح	ronduit	صریح	ADJ	N;NOM;MASC;SG;3
ronduit	بالکل	ronduit	بالکل	ADJ	CONJ
ronduit	سیدھا	ronduit	سیدھا	ADJ	V;ACT
ronduit	صریح	ronduit	صریح	ADJ	N;NOM;MASC;SG;3
harmonische	مترنم	harmonisch	مترنم	ADJ	PROPN;NOM;MASC;SG;3
harmonische	وزن	harmonisch	وزن	ADJ	N;NOM;MASC;SG;3
vaartuig	گھڑا	vaartuig	گھڑا	N;NEUT;SG	
satire	ہجو	satire	ہجو	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
oversteek	چوراہا.	oversteek	چوراہا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
bladzijde	down	bladzijde	down	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
rituele	چلن.	ritueel	چلن.	ADJ	PROPN;NOM;MASC;SG;3
rituele	رواج	ritueel	رواج	ADJ	N;NOM;MASC;SG;3
rituele	رسمی-	ritueel	رسمی-	ADJ	PROPN;NOM;MASC;SG;3
rituele	ریت	ritueel	ریت	ADJ	N;NOM;MASC;SG;3
rituele	رواجی	ritueel	رواجی	ADJ	PROPN;NOM;MASC;SG;3
vacuüm	خلاروب.	vacuüm	خلاروب.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
vacuüm	خلاروب.	vacuüm	خلاروب.	N;NEUT;SG	PROPN;NOM;MASC;SG;3
premie	عطیہ.	premie	عطیہ.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
jezuïet	یسوعی.	jezuïet	یسوعی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
robuust	(	robuust	(	ADJ	
robuust	راست	robuust	راست	ADJ	
robuust	(	robuust	(	ADJ	
robuust	کھرا.	robuust	کھرا.	ADJ	
robuust	توانا	robuust	توانا	ADJ	N;NOM;MASC;SG;3
scheuren	چھید	scheuren	چھید	V;NFIN	
scheuren	پھٹنا	scheuren	پھٹ	V;NFIN	PROPN;NOM;MASC;SG;3
scheuren	آنسو	scheuren	آنسو	V;NFIN	N;NOM;MASC;SG;3
scheuren	سوراخ	scheuren	سوراخ	V;NFIN	N;NOM;MASC;SG;3
scheuren	اشک.	scheuren	اشک.	V;NFIN	PROPN;NOM;MASC;SG;3
scheuren	چرجانا-	scheuren	چرجانا-	V;NFIN	PROPN;NOM;MASC;SG;3
scheuren	زبردست	scheuren	زبردست	V;NFIN	ADJ
scheuren	شدید-	scheuren	شدید-	V;NFIN	PROPN;NOM;MASC;SG;3
scheuren	نہایت	scheuren	نہایت	V;NFIN	ADV
krijger	جنگی	krijger	جنگی	N;MASC+FEM;SG	ADJ
huisdier	چہیتاشخص.	huisdier	چہیتاشخص.	N;NEUT;SG	ADJ
huisdier	خفگی	huisdier	خفگی	N;NEUT;SG	PROPN;NOM;MASC;SG;3
huisdier	مخصوص	huisdier	مخصوص	N;NEUT;SG	ADJ
huisdier	چہیتاشخص.	huisdier	چہیتاشخص.	N;NEUT;SG	ADJ
huisdier	خفگی	huisdier	خفگی	N;NEUT;SG	PROPN;NOM;MASC;SG;3
huisdier	مخصوص	huisdier	مخصوص	N;NEUT;SG	ADJ
hang	موقوف	hang	موقوف	V;SG;PRS;FIN	N;NOM;MASC;SG;3
hang	on	hang	on	V;SG;PRS;FIN	
hang	دروازے	hang	دروازہ	V;SG;PRS;FIN	N;NOM;MASC;SG;3
hang	ہبوط.	hang	ہبوط.	V;SG;PRS;FIN	N
bindend	عائد.	binden	عائد.	V;V.PTCP	
bindend	لازمی	binden	لازمی	V;V.PTCP	ADJ
bindend	ناگزیر	binden	ناگزیر	V;V.PTCP	ADJ
gedrongen	چھوٹا	dringen	چھوٹا	V;V.PTCP	ADJ;NOM;MASC;SG
sigma	c.	sigma	c.	N;MASC+FEM;SG	
sigma	σ	sigma	σ	N;MASC+FEM;SG	
boeg	جُھکانا	boeg	جُھکا	N;MASC+FEM;SG	V;MASC;SG;NFIN;ACT
boeg	saddle-bow	boeg	saddle-bow	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
boeg	جھکنا	boeg	جھک	N;MASC+FEM;SG	V;SG;NFIN;ACT
substantie	جوہر	substantie	جوہر	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
substantie	عین.	substantie	عین.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
substantie	جوہر	substantie	جوہر	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
substantie	عین.	substantie	عین.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
martial	بہادر.	martial	بہادر.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
martial	جنگی	martial	جنگی	N;MASC+FEM;SG	ADJ
martial	بہادر.	martial	بہادر.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
milde	جوش	mild	جوش	ADJ	N;NOM;MASC;SG;3
milde	سزا	mild	سزا	ADJ	N;NOM;MASC;SG;3
milde	بردبار.	mild	بردبار.	ADJ	PROPN;NOM;MASC;SG;3
milde	بیماری	mild	بیماری	ADJ	N;NOM;FEM;SG;3
milde	دبّو	mild	دبّو	ADJ	PROPN;NOM;MASC;SG;3
milde	ٹھس	mild	ٹھس	ADJ	
milde	جوش	mild	جوش	ADJ	N;NOM;MASC;SG;3
milde	سزا	mild	سزا	ADJ	N;NOM;MASC;SG;3
milde	بردبار.	mild	بردبار.	ADJ	PROPN;NOM;MASC;SG;3
milde	بیماری	mild	بیماری	ADJ	N;NOM;FEM;SG;3
milde	دبّو	mild	دبّو	ADJ	PROPN;NOM;MASC;SG;3
milde	ٹھس	mild	ٹھس	ADJ	
weiden	چراگاہ.	weide	چراگاہ.	N;PL	
yen	اشتیاق.	yen	اشتیاق.	N;MASC+FEM;SG	ADJ
yen	ہڑک	yen	ہڑک	N;MASC+FEM;SG	
kus	بوسہ.	kussen	بوسہ.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
geïnformeerd	ذہین.	informeren	ذہین.	V;V.PTCP	PROPN;NOM;MASC;SG;3
soevereine	عمدہ	soeverein	عمدہ	N;MASC+FEM;SG	ADJ
soevereine	مؤثر.	soeverein	مؤثر.	N;MASC+FEM;SG	ADJ
drang	چیٹک.	drang	چیٹک.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
drang	ڈپٹانا.	drang	ڈپٹانا.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
kubus	مکعب.	kubus	مکعب.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
farmaceutische	عطّار.	farmaceutisch	عطّارؤ	ADJ	PROPN;NOM;MASC;SG;3
farmaceutische	عطّاری.	farmaceutisch	عطّاریؤ	ADJ	PROPN;NOM;MASC;SG;3
vruchtbaar	مخترع	vruchtbaar	مخترع	ADJ	PROPN;NOM;MASC;SG;3
ontbinden	آوارگی	ontbinden	آوارگی	V;NFIN	N;NOM;MASC;SG;3
ontbinden	انشقاق	ontbinden	انشقاق	V;NFIN	PROPN;NOM;MASC;SG;3
ontbinden	انجام	ontbinden	انجام	V;NFIN	N;NOM;MASC;SG;3
ontbinden	خاتمہ	ontbinden	خاتمہ	V;NFIN	N;NOM;MASC;SG;3
ontbinden	نیستی.	ontbinden	نیستی.	V;NFIN	PROPN;NOM;MASC;SG;3
ontbinden	عّیاشی.	ontbinden	علیاشیؤ	V;NFIN	PROPN;NOM;MASC;SG;3
ontbinden	موت.	ontbinden	موت.	V;NFIN	PROPN;NOM;MASC;SG;3
ontbinden	تقسیم	ontbinden	تقسیم	V;NFIN	N;NOM;FEM;SG;3
ontbinden	آوارگی	ontbinden	آوارگی	V;NFIN	N;NOM;MASC;SG;3
ontbinden	انشقاق	ontbinden	انشقاق	V;NFIN	PROPN;NOM;MASC;SG;3
ontbinden	انجام	ontbinden	انجام	V;NFIN	N;NOM;MASC;SG;3
ontbinden	خاتمہ	ontbinden	خاتمہ	V;NFIN	N;NOM;MASC;SG;3
ontbinden	نیستی.	ontbinden	نیستی.	V;NFIN	PROPN;NOM;MASC;SG;3
ontbinden	عّیاشی.	ontbinden	علیاشیؤ	V;NFIN	PROPN;NOM;MASC;SG;3
ontbinden	موت.	ontbinden	موت.	V;NFIN	PROPN;NOM;MASC;SG;3
ontbinden	تحلیل	ontbinden	تحلیل	V;NFIN	ADJ
ontbinden	تقسیم	ontbinden	تقسیم	V;NFIN	N;NOM;FEM;SG;3
ontbinden	اتحاد	ontbinden	اتحاد	V;NFIN	N;NOM;MASC;SG;3
ontbinden	رینجھنا.	ontbinden	رینجھنا.	V;NFIN	PROPN;NOM;MASC;SG;3
chevalier	سورما	chevalier	سورما	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
hemelse	ربّانی.	hemels	ربّانی.	ADJ	PROPN;NOM;MASC;SG;3
hemelse	اعلیٰ.	hemels	اعلیٰ.	ADJ	PROPN;NOM;MASC;SG;3
hemelse	ارفع	hemels	ارفع	ADJ	PROPN;NOM;MASC;SG;3
hemelse	سماوی	hemels	سماوی	ADJ	
hemelse	اعلیٰ.	hemels	اعلیٰ.	ADJ	PROPN;NOM;MASC;SG;3
hemelse	ارفع	hemels	ارفع	ADJ	PROPN;NOM;MASC;SG;3
tas	پتلون	tas	پتلون	N;MASC+FEM;SG	V;MASC;SG;ACT
tas	تحقیرکرنا	tas	تحقیرکرنا	N;MASC+FEM;SG	V;NFIN;ACT
tas	پاجامہ	tas	پاجامہ	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
tas	پھلانا	tas	پھلانا	N;MASC+FEM;SG	V;MASC;SG;V.PTCP;ACT
dwang	پابندی.	dwang	پابندی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dwang	پابندی.	dwang	پابندی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
dwang	مجبوری	dwang	مجبوری	N;MASC+FEM;SG	ADJ
dwang	زبردستی.	dwang	زبردستی.	N;MASC+FEM;SG	PROPN;NOM;MASC;SG;3
