kategória	kategorien	kategória	kategorien	N;NOM;FEM;SG	N;NOM;FEM;PL
toky	streams	tok	streams	N;INAN;NOM;MASC;PL	ADV
toky	ströme	tok	ström	N;INAN;NOM;MASC;PL	
toky	fließt	tok	fließen	N;INAN;NOM;MASC;PL	V;IND;SG;3;PRS;FIN
nemal	hatten	mať	haben	V;ANIM;IPFV;MASC;SG;NEG;PST;V.PTCP	V;IND;PL;3;PST;FIN
pravidelne	regulär	pravidelne	regulär	ADV	ADJ
pravidelne	regelmäßige	pravidelne	regelmäßig	ADV	ADJ;NOM;FEM;PL
pravidelne	regelmässig	pravidelne	regelmäßig	ADV	ADJ
pravidelne	regelmäßig	pravidelne	regelmäßig	ADV	ADJ
pravidelne	regulär	pravidelne	regulär	ADV	ADJ
pravidelne	regelmäßige	pravidelne	regelmäßig	ADV	ADJ;NOM;FEM;PL
pravidelne	reguläre	pravidelne	regulär	ADV	ADJ;NOM;FEM;PL
pravidelne	regelmäßiger	pravidelne	regelmäßig	ADV	ADJ
pravidelne	regelmäßig	pravidelne	regelmäßig	ADV	ADJ
pravidelne	periodisch	pravidelne	periodisch	ADV	ADJ
pravidelne	regelmäßig	pravidelne	regelmäßig	ADV	ADJ
motorov	antrieb	motor	antreiben	N;INAN;GEN;MASC;PL	V;IND;SG;3;PST;FIN
motorov	triebwerke	motor	triebwerk	N;INAN;GEN;MASC;PL	N;NOM;FEM;PL
motorov	motoren	motor	motor	N;INAN;GEN;MASC;PL	N;NOM;PL
kráľovná	queen	kráľovná	queen	N;NOM;FEM;SG	PROPN;NOM;SG
kráľovná	königin	kráľovná	königin	N;NOM;FEM;SG	ADJ
kráľovná	dame	kráľovná	damen	N;NOM;FEM;SG	
ľadový	eis	ľadový	eis	ADJ;INAN;NOM;MASC;SG	N;NOM;NEUT;SG
ľadový	ice	ľadový	ice	ADJ;INAN;NOM;MASC;SG	
ľadový	iced	ľadový	iced	ADJ;INAN;NOM;MASC;SG	
dát	angaben	dát	angeben	N;GEN;FEM;PL	V;NFIN
dát	datenschutz	dát	datenschutz	N;GEN;FEM;PL	ADJ
dát	daten	dát	daten	N;GEN;FEM;PL	N;NOM;NEUT;PL
hlavy	köpfen	hlava	köpfen	N;NOM;FEM;PL	V;NFIN
hlavy	kopf	hlava	kopfen	N;NOM;FEM;PL	
filip	philip	filip	philip	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
filip	philipp	filip	philipp	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
filip	filip	filip	filip	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;SG
autori	schriftsteller	autori	schriftsteller	N;ANIM;NOM;MASC;PL	ADJ
autori	autoren	autori	autor	N;ANIM;NOM;MASC;PL	
autori	schriftsteller	autori	schriftsteller	N;ANIM;NOM;MASC;PL	ADJ
autori	verfasser	autori	verfasser	N;ANIM;NOM;MASC;PL	
autori	urheber	autori	urheber	N;ANIM;NOM;MASC;PL	
autori	autoren	autori	autor	N;ANIM;NOM;MASC;PL	
pravidlá	regelungen	pravidlo	regelung	N;NOM;NEUT;PL	V;NFIN
pravidlá	regeln	pravidlo	regeln	N;NOM;NEUT;PL	V;NFIN
pravidlá	vorschriften	pravidlo	vorschreifen	N;NOM;NEUT;PL	V;NFIN
pravidlá	spielregeln	pravidlo	spielregeln	N;NOM;NEUT;PL	V;NFIN
vzdelanie	weiterbildung	vzdelanie	weiterbildung	N;NOM;NEUT;SG	ADJ
vzdelanie	bildung	vzdelanie	bildung	N;NOM;NEUT;SG	
vzdelanie	unterricht	vzdelanie	unterrichten	N;NOM;NEUT;SG	
poprad	poprad	poprad	popraden	PROPN;INAN;NOM;MASC;SG	PROPN;SG
kozmonaut	kosmonaut	kozmonaut	kosmonaut	N;ANIM;NOM;MASC;SG	PROPN
kozmonaut	raumfahrer	kozmonaut	raumfahrer	N;ANIM;NOM;MASC;SG	ADJ
holandsko	niederlande	holandsko	niederlinde	ADV	PROPN;NOM;FEM;SG
holandsko	niederlanden	holandsko	niederlinden	ADV	ADJ
fotografie	fotografien	fotografia	fotografien	N;NOM;FEM;PL	
fotografie	fotos	fotografia	fotos	N;NOM;FEM;PL	
fotografie	fotografie	fotografia	fotografie	N;NOM;FEM;PL	PROPN
fotografie	fotografieren	fotografia	fotografieren	N;NOM;FEM;PL	V;NFIN
fotografie	fotografien	fotografia	fotografien	N;NOM;FEM;PL	
fotografie	bildergalerie	fotografia	bildergalerie	N;NOM;FEM;PL	ADJ
fotografie	fotografien	fotografia	fotografien	N;NOM;FEM;PL	
fotografie	fotos	fotografia	fotos	N;NOM;FEM;PL	
vojsko	militärische	vojsko	militärisch	N;NOM;NEUT;SG	ADJ;NOM;FEM;PL
vojsko	militär	vojsko	militär	N;NOM;NEUT;SG	ADJ
vojsko	militärisch	vojsko	militärisch	N;NOM;NEUT;SG	ADJ
vojsko	militärischen	vojsko	militärisch	N;NOM;NEUT;SG	ADJ;ACC;SG
vojsko	soldaten	vojsko	soldat	N;NOM;NEUT;SG	N;PL
vojsko	truppen	vojsko	truppen	N;NOM;NEUT;SG	V;NFIN
vojsko	heer	vojsko	heer	N;NOM;NEUT;SG	
vojsko	army	vojsko	army	N;NOM;NEUT;SG	
island	island	island	island	N;ANIM;NOM;MASC;SG	PROPN;NOM;NEUT;SG
navrhol	vorgeschlagene	navrhnúť	vorgeschlagen	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NOM;FEM;PL
mier	friede	mier	friede	N;INAN;NOM;MASC;SG	PROPN;SG
mier	peace	mier	peace	N;INAN;NOM;MASC;SG	PROPN;NOM;SG
mier	frieden	mier	frieden	N;INAN;NOM;MASC;SG	
mier	friedens	mier	friedens	N;INAN;NOM;MASC;SG	
washington	washington	washington	washington	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;NEUT;SG
opis	bezeichnung	opis	Bezeichnung	N;INAN;NOM;MASC;SG	ADJ
opis	kurzbeschreibung	opis	kurzbeschreibung	N;INAN;NOM;MASC;SG	ADJ
patrila	gehörten	patriť	gehören	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IND;PL;3;PST;FIN
bližšie	enger	blízko	eng	ADV;CMPR	ADJ
bližšie	nähere	blízko	nah	ADV;CMPR	ADJ;NOM;FEM;SG
bližšie	näher	blízko	nah	ADV;CMPR	ADJ
bližšie	näher	blízko	nah	ADV;CMPR	ADJ
preteky	wettrennen	preteky	wettrennen	N;INAN;NOM;MASC;PL	V;NFIN
preteky	rennen	preteky	rennen	N;INAN;NOM;MASC;PL	V;NFIN
preteky	wettrennen	preteky	wettrennen	N;INAN;NOM;MASC;PL	V;NFIN
preteky	rasse	preteky	rassen	N;INAN;NOM;MASC;PL	
preteky	rennen	preteky	rennen	N;INAN;NOM;MASC;PL	V;NFIN
preteky	race	preteky	race	N;INAN;NOM;MASC;PL	
preteky	wettrennen	preteky	wettrennen	N;INAN;NOM;MASC;PL	V;NFIN
preteky	rennen	preteky	rennen	N;INAN;NOM;MASC;PL	V;NFIN
preteky	racing	preteky	racing	N;INAN;NOM;MASC;PL	PROPN
tlak	druck	tlak	druck	N;INAN;NOM;MASC;SG	ADV
tlak	luftdruck	tlak	luftdruck	N;INAN;NOM;MASC;SG	ADJ
tlak	überdruck	tlak	überdruck	N;INAN;NOM;MASC;SG	ADJ
vysoký	high	vysoký	high	ADJ;ANIM;NOM;MASC;SG	PROPN
vysoký	hohe	vysoký	hoch	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
vysoký	hohen	vysoký	hoch	ADJ;ANIM;NOM;MASC;SG	ADJ;PL
poitou	poitou	poit	poitou	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
paríža	paris	paríž	paris	N;INAN;GEN;MASC;SG	PROPN;NOM;NEUT;SG
west	west	west	west	PROPN;ANIM;NOM;MASC;SG	
west	westen	west	westen	PROPN;ANIM;NOM;MASC;SG	ADV
west	westliche	west	westlich	PROPN;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
vosges	vosges	vosges	vosg	N;NOM;MASC;SG	PROPN;NOM;SG
vosges	vogesen	vosges	vogesen	N;NOM;MASC;SG	PROPN;NOM
stroj	maschine	stroj	maschine	N;INAN;NOM;MASC;SG	ADJ
stroj	werkzeugmaschinen	stroj	werkzeugmaschinen	N;INAN;NOM;MASC;SG	V;NFIN
konal	handelten	konať	handeln	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	V;IND;PL;3;PST;FIN
filozofi	philosophen	filozofi	philosophen	N;ANIM;NOM;MASC;PL	
štít	schilde	štít	schild	N;INAN;NOM;MASC;SG	
štít	schild	štít	schild	N;INAN;NOM;MASC;SG	ADV
štít	schutzschild	štít	schutzschild	N;INAN;NOM;MASC;SG	ADJ
štít	schilde	štít	schild	N;INAN;NOM;MASC;SG	
štít	schutzschild	štít	schutzschild	N;INAN;NOM;MASC;SG	ADJ
stroje	maschine	stroj	maschine	N;INAN;NOM;MASC;PL	ADJ
stroje	maschinenbau	stroj	maschinenbau	N;INAN;NOM;MASC;PL	ADJ
stroje	maschine	stroj	maschine	N;INAN;NOM;MASC;PL	ADJ
chemik	chemiker	chemik	chemiker	N;ANIM;NOM;MASC;SG	ADJ
chemik	apotheke	chemik	apothek	N;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG
chemik	apotheker	chemik	apotheker	N;ANIM;NOM;MASC;SG	ADJ
patrili	gehörte	patriť	gehören	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
budúcnosti	künftige	budúcnosť	künftig	N;DAT;FEM;SG	ADJ;NOM;FEM;PL
budúcnosti	future	budúcnosť	futur	N;DAT;FEM;SG	PROPN
budúcnosti	zukünftige	budúcnosť	zukünftig	N;DAT;FEM;SG	ADJ;NOM;FEM;PL
ťažko	harten	ťažko	hart	ADV	ADJ
ťažko	schwer	ťažko	schwer	ADV	ADJ
ťažko	hard	ťažko	hard	ADV	PROPN
ťažko	hart	ťažko	hart	ADV	ADJ
ťažko	schwierig	ťažko	schwierig	ADV	ADJ
ťažko	schwierig	ťažko	schwierig	ADV	ADJ
ťažko	schwer	ťažko	schwer	ADV	ADJ
ťažko	schwierige	ťažko	schwierig	ADV	ADJ;NOM;FEM;PL
štruktúra	textur	štruktúra	textur	N;NOM;FEM;SG	
štruktúra	konsistenz	štruktúra	konsistenz	N;NOM;FEM;SG	ADJ
štruktúra	beschaffenheit	štruktúra	beschaffenheit	N;NOM;FEM;SG	ADJ
štruktúra	struktur	štruktúra	struktur	N;NOM;FEM;SG	ADJ
štruktúra	texturen	štruktúra	texturen	N;NOM;FEM;SG	N;NOM;PL
štruktúra	strukturen	štruktúra	struktur	N;NOM;FEM;SG	V;NFIN
štruktúra	aufbau	štruktúra	aufbau	N;NOM;FEM;SG	
štruktúra	struktur	štruktúra	struktur	N;NOM;FEM;SG	ADJ
budapešti	budapest	budapešť	budapest	N;NOM;FEM;SG	PROPN;NOM;NEUT;SG
budapešti	ungarn	budapešť	ungarn	N;NOM;FEM;SG	PROPN;NOM;SG
priebeh	fortschritten	priebeh	fortschreiten	N;INAN;NOM;MASC;SG	V;NFIN
priebeh	fortschritts	priebeh	fortschritts	N;INAN;NOM;MASC;SG	
priebeh	fortschritte	priebeh	fortschritt	N;INAN;NOM;MASC;SG	
priebeh	fortschritt	priebeh	fortschreiten	N;INAN;NOM;MASC;SG	PROPN
publicista	publizist	publicista	publizist	N;ANIM;NOM;MASC;SG	ADJ
pozdĺž	entlang	pozdĺž	entlang		ADP
princíp	grundsatz	princíp	grundsatz	N;INAN;NOM;MASC;SG	ADV
princíp	prinzip	princíp	prinzip	N;INAN;NOM;MASC;SG	ADJ
profesionálny	fachmann	profesionálny	fachmann	ADJ;ANIM;NOM;MASC;SG	
profesionálny	profi	profesionálny	profi	ADJ;ANIM;NOM;MASC;SG	
profesionálny	professionelle	profesionálny	professionell	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
evanjelický	lutherische	evanjelický	lutherisch	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
evanjelický	lutherischen	evanjelický	lutherisch	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;PL
používali	gebrauchte	používať	gebraucht	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	ADJ;NOM;FEM;PL
používali	verwendete	používať	verwenden	V;ANIM;IPFV;MASC;PL;POS;PST;V.PTCP	V;IND;SG;3;PST;FIN
operácie	betrieb	operácia	betreiben	N;NOM;FEM;PL	V;IND;SG;3;PST;FIN
operácie	operationen	operácia	operation	N;NOM;FEM;PL	V;NFIN
operácie	betrieb	operácia	betreiben	N;NOM;FEM;PL	V;IND;SG;3;PST;FIN
operácie	arbeitsweise	operácia	arbeitsweise	N;NOM;FEM;PL	ADV
operácie	operation	operácia	operation	N;NOM;FEM;PL	
operácie	operationen	operácia	operation	N;NOM;FEM;PL	V;NFIN
operácie	ops	operácia	ops	N;NOM;FEM;PL	PROPN;NOM;SG
ryby	fischen	ryba	fischen	N;NOM;FEM;PL	V;NFIN
ryby	fische	ryba	fischen	N;NOM;FEM;PL	
ryby	fisch	ryba	fisch	N;NOM;FEM;PL	
ryby	fische	ryba	fischen	N;NOM;FEM;PL	
ryby	meeresfrüchte	ryba	meeresfrücht	N;NOM;FEM;PL	
ryby	fischen	ryba	fischen	N;NOM;FEM;PL	V;NFIN
ryby	fisch	ryba	fisch	N;NOM;FEM;PL	
ryby	fische	ryba	fischen	N;NOM;FEM;PL	
semifinále	halbfinale	semifinál	halbfinale	N;INAN;NOM;MASC;PL	N;NOM;NEUT;SG
semifinále	halbfinale	semifinál	halbfinale	N;INAN;NOM;MASC;PL	N;NOM;NEUT;SG
meuse	maas	meus	maas	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG
inžinier	techniker	inžinker	techniker	N;ANIM;NOM;MASC;SG	ADJ
inžinier	ingenieure	inžinker	ingenieur	N;ANIM;NOM;MASC;SG	
inžinier	ingenieur	inžinker	ingenieur	N;ANIM;NOM;MASC;SG	
súčasnej	zeitgemäße	súčasný	zeitgemäß	ADJ;GEN;FEM;SG	ADJ;NOM
súčasnej	zeitgenössische	súčasný	zeitgenössisch	ADJ;GEN;FEM;SG	ADJ;NOM;FEM;PL
orne	orne	orno	orne	PROPN;NOM;FEM;SG	PROPN;NOM;SG
life	leben	lifa	leben		V;NFIN
life	life	lifa	life		PROPN
life	lebens	lifa	lebens		N;NOM;PL
vedúci	geschäftsführer	vedúci	geschäftsführer	N;ANIM;NOM;MASC;SG	ADJ
vedúci	manager	vedúci	manager	N;ANIM;NOM;MASC;SG	ADJ
vedúci	betriebsleiter	vedúci	betriebsleiter	N;ANIM;NOM;MASC;SG	ADJ
vedúci	geschäftsführerin	vedúci	geschäftsführerin	N;ANIM;NOM;MASC;SG	ADJ;NOM;SG
vedúci	vorsprung	vedúci	vorsprung	N;ANIM;NOM;MASC;SG	ADV
vedúci	führen	vedúci	führen	N;ANIM;NOM;MASC;SG	V;NFIN
vedúci	blei	vedúci	blei	N;ANIM;NOM;MASC;SG	
afrike	südafrika	afrika	südafrika	N;DAT;FEM;SG	PROPN;NOM;MASC;SG
afrike	afrika	afrika	afrika	N;DAT;FEM;SG	PROPN;NOM;MASC;SG
muž	männlichen	muž	männlich	N;ANIM;NOM;MASC;SG	ADJ
muž	männliche	muž	männlich	N;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
muž	männer	muž	männer	N;ANIM;NOM;MASC;SG	N;NOM;MASC;PL
muž	männlich	muž	männlich	N;ANIM;NOM;MASC;SG	ADJ
muž	rüde	muž	rüde	N;ANIM;NOM;MASC;SG	ADJ
muž	männchen	muž	männchen	N;ANIM;NOM;MASC;SG	N;NOM;PL
muž	mann	muž	mann	N;ANIM;NOM;MASC;SG	
muž	man	muž	man	N;ANIM;NOM;MASC;SG	PRO;NOM;INDF;SG
marek	marek	marek	marek	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
mix	mix	mix	mixen	N;INAN;NOM;MASC;SG	
mix	gemischt	mix	mischen	N;INAN;NOM;MASC;SG	ADJ
mix	mischung	mix	mischung	N;INAN;NOM;MASC;SG	ADJ
mix	mischen	mix	mischen	N;INAN;NOM;MASC;SG	V;NFIN
mix	gemisch	mix	gemisch	N;INAN;NOM;MASC;SG	ADJ
gitarista	gitarrist	gitarista	gitarrist	N;ANIM;NOM;MASC;SG	ADJ
gitarista	gitarristen	gitarista	gitarrist	N;ANIM;NOM;MASC;SG	
žiline	žilina	žilina	žilina	N;DAT;FEM;SG	PROPN;NOM;MASC;SG
kameň	gestein	kameň	gestein	N;INAN;NOM;MASC;SG	
kameň	stone	kameň	stone	N;INAN;NOM;MASC;SG	PROPN;SG
kameň	stein	kameň	stein	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG
kameň	rockmusik	kameň	rockmusik	N;INAN;NOM;MASC;SG	ADJ
kameň	rock	kameň	rock	N;INAN;NOM;MASC;SG	
kameň	gestein	kameň	gestein	N;INAN;NOM;MASC;SG	
kameň	felsen	kameň	felsen	N;INAN;NOM;MASC;SG	V;NFIN
pôdy	böden	pôda	böden	N;NOM;FEM;PL	
pôdy	bodens	pôda	bodens	N;NOM;FEM;PL	
pôdy	grundstück	pôda	grundstücken	N;NOM;FEM;PL	
pôdy	land	pôda	land	N;NOM;FEM;PL	
pôdy	grundstücke	pôda	grundstück	N;NOM;FEM;PL	ADJ;NOM;PL
pôdy	erde	pôda	erde	N;NOM;FEM;PL	
pôdy	böden	pôda	böden	N;NOM;FEM;PL	
pôdy	bodens	pôda	bodens	N;NOM;FEM;PL	
pôdy	boden	pôda	boden	N;NOM;FEM;PL	ADV
pôdy	erdboden	pôda	erdboden	N;NOM;FEM;PL	V;V.PTCP
správu	botschaft	správa	botschaft	N;ACC;FEM;SG	ADJ;NOM;FEM;SG
správu	nachricht	správa	nachrecht	N;ACC;FEM;SG	ADJ
správu	nachrichten	správa	nachrichten	N;ACC;FEM;SG	V;NFIN
správu	meldung	správa	meldung	N;ACC;FEM;SG	ADJ
stanislav	stanislav	stanislav	stanislav	N;ANIM;NOM;MASC;SG	PROPN;NOM;SG
stanislav	stanisław	stanislav	stanisław	N;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
vhodné	angemessene	vhodný	angemessen	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
vhodné	angebracht	vhodný	anbringen	ADJ;NOM;NEUT;SG	V;V.PTCP
vhodné	geeignete	vhodný	geeignet	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
vhodné	geeignete	vhodný	geeignet	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
gymnázium	grammatik	gymnázium	grammatik	N;NOM;NEUT;SG	ADJ
gymnázium	turnhalle	gymnázium	turnhalle	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
gymnázium	sporthalle	gymnázium	sporthall	N;NOM;NEUT;SG	ADJ;NOM;FEM;SG
gymnázium	gymnasium	gymnázium	gymnasium	N;NOM;NEUT;SG	ADJ
pink	pink	pink	pink	PROPN;ANIM;NOM;MASC;SG	PROPN
pink	rosa	pink	rosa	PROPN;ANIM;NOM;MASC;SG	PROPN
systémov	systemen	systém	systemen	N;INAN;GEN;MASC;PL	V;NFIN
systémov	systeme	systém	system	N;INAN;GEN;MASC;PL	N;NOM
systémov	system	systém	system	N;INAN;GEN;MASC;PL	N;NOM;NEUT;SG
osobný	persönlichen	osobný	persönlich	ADJ;ANIM;NOM;MASC;SG	ADJ;ACC;MASC;SG
osobný	persönliche	osobný	persönlich	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
zmluva	arbeitsvertrag	zmluva	arbeitsvertrag	N;NOM;FEM;SG	ADJ
zmluva	vertrag	zmluva	vertragen	N;NOM;FEM;SG	V;IND;SG;3;PST;FIN
zmluva	vertrags	zmluva	vertrags	N;NOM;FEM;SG	ADV
zmluva	vertrag	zmluva	vertragen	N;NOM;FEM;SG	V;IND;SG;3;PST;FIN
dlhá	lange	dlhý	lange	ADJ;NOM;FEM;SG	ADV
dlhá	long	dlhý	long	ADJ;NOM;FEM;SG	PROPN
sprava	rechte	sprava	recht		ADJ;NOM;FEM;PL
sprava	stimmt	sprava	stimmen		V;IND;SG;3;PRS;FIN
sprava	recht	sprava	recht		ADV
sprava	richtig	sprava	richtig		ADV
sprava	rechts	sprava	rechts		ADV
tony	tony	ton	tony	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
tony	tonnen	ton	tonnen	PROPN;ANIM;NOM;MASC;SG	N;NOM;FEM;PL
tony	tonnen	ton	tonnen	PROPN;ANIM;NOM;MASC;SG	N;NOM;FEM;PL
zvyšok	rückständen	zvyšok	rückständen	N;INAN;NOM;MASC;SG	V;NFIN
zvyšok	rückstand	zvyšok	rückstehen	N;INAN;NOM;MASC;SG	
zvyšok	restliche	zvyšok	restlich	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
zvyšok	rest	zvyšok	rest	N;INAN;NOM;MASC;SG	
zvyšok	übrige	zvyšok	übrig	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
zvyšok	ruhe	zvyšok	ruhe	N;INAN;NOM;MASC;SG	
zvyšok	übrige	zvyšok	übrig	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;PL
zvyšok	rest	zvyšok	rest	N;INAN;NOM;MASC;SG	
zvyšok	ausruhen	zvyšok	ausruhen	N;INAN;NOM;MASC;SG	V;NFIN
charentes	charentes	charentes	charent	N;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG
úlohy	aufgabenstellung	úloha	aufgabenstellung	N;NOM;FEM;PL	N;NOM;FEM;SG
úlohy	aufgabenbereich	úloha	aufgabenbereich	N;NOM;FEM;PL	ADJ
úlohy	aufgaben	úloha	aufgeben	N;NOM;FEM;PL	V;NFIN
úlohy	rollen	úloha	roll	N;NOM;FEM;PL	V;NFIN
úlohy	rolle	úloha	roll	N;NOM;FEM;PL	N;NOM;FEM;SG
úlohy	funktionen	úloha	funktionen	N;NOM;FEM;PL	V;NFIN
úlohy	aufgaben	úloha	aufgeben	N;NOM;FEM;PL	V;NFIN
úlohy	zuweisungen	úloha	zuweisung	N;NOM;FEM;PL	V;NFIN
úlohy	aufgabe	úloha	aufgaben	N;NOM;FEM;PL	N;NOM;FEM;SG
úlohy	hausaufgaben	úloha	hausaufgaben	N;NOM;FEM;PL	V;NFIN
úlohy	heimarbeit	úloha	heimarbeit	N;NOM;FEM;PL	ADJ
úlohy	hausarbeit	úloha	hausarbeit	N;NOM;FEM;PL	N;SG
klávesy	keys	kláves	keys	N;INAN;NOM;MASC;PL	PROPN;NOM;SG
klávesy	schlüssel	kláves	schlüssel	N;INAN;NOM;MASC;PL	ADJ
klávesy	schlüsseln	kláves	schlüsseln	N;INAN;NOM;MASC;PL	V;NFIN
klávesy	tastatur	kláves	tastatur	N;INAN;NOM;MASC;PL	PROPN
klávesy	keyboard	kláves	keyboard	N;INAN;NOM;MASC;PL	PROPN
novinár	journalist	novinár	journalist	N;ANIM;NOM;MASC;SG	ADJ
novinár	journalistin	novinár	journalistin	N;ANIM;NOM;MASC;SG	ADJ
nikto	keinem	nikto	kein	PRO;ANIM;NOM;MASC;SG	PRO;ACC;INDF;MASC;SG;NEG
nikto	niemand	nikto	niemand	PRO;ANIM;NOM;MASC;SG	PRO;NOM;INDF;SG
nikto	niemanden	nikto	niemand	PRO;ANIM;NOM;MASC;SG	ADV
nikto	niemandem	nikto	niemand	PRO;ANIM;NOM;MASC;SG	PRO;DAT;INDF;NEUT;SG
trhu	markt	trh	marken	N;INAN;GEN;MASC;SG	ADV
trhu	marktplatz	trh	marktplatz	N;INAN;GEN;MASC;SG	ADJ
trhu	markt	trh	marken	N;INAN;GEN;MASC;SG	ADV
štvrťfinále	viertelfinale	štvrťfinál	viertelfinale	N;NOM;FEM;PL	N;NOM;NEUT;SG
údajne	angeblich	údajne	angeblich	ADV	ADJ
údajne	vermeintlich	údajne	vermeintlich	ADV	ADJ
údajne	angeblich	údajne	angeblich	ADV	ADJ
údajne	angeblich	údajne	angeblich	ADV	ADJ
údajne	vermeintlich	údajne	vermeintlich	ADV	ADJ
linky	linien	linka	Linie	N;NOM;FEM;PL	
linky	lines	linka	line	N;NOM;FEM;PL	PROPN
linky	verbindungen	linka	verbindung	N;NOM;FEM;PL	V;NFIN
linky	verweise	linka	verweisen	N;NOM;FEM;PL	
linky	verknüpfungen	linka	verknüpfung	N;NOM;FEM;PL	V;NFIN
linky	links	linka	links	N;NOM;FEM;PL	ADV
diaľnica	autobahn	diaľnica	Autobahn	N;NOM;FEM;SG	ADJ
diaľnica	autobahn	diaľnica	Autobahn	N;NOM;FEM;SG	ADJ
diaľnica	highway	diaľnica	highway	N;NOM;FEM;SG	PROPN
schopný	fähige	schopný	fähige	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;PL
trh	markt	trh	marken	N;INAN;NOM;MASC;SG	ADV
prevádzky	betrieb	prevádzka	betreiben	N;NOM;FEM;PL	V;IND;SG;3;PST;FIN
prevádzky	operationen	prevádzka	operation	N;NOM;FEM;PL	V;NFIN
prevádzky	niederlassungen	prevádzka	niederlassingen	N;NOM;FEM;PL	V;NFIN
prevádzky	einrichtungen	prevádzka	einrichtung	N;NOM;FEM;PL	V;NFIN
prevádzky	anlagen	prevádzka	anlagen	N;NOM;FEM;PL	V;NFIN
prevádzky	installationen	prevádzka	installation	N;NOM;FEM;PL	V;NFIN
láska	love	láska	love	N;NOM;FEM;SG	PROPN
láska	lieben	láska	lieben	N;NOM;FEM;SG	V;FIN
láska	liebe	láska	lieb	N;NOM;FEM;SG	PROPN;NOM;SG
láska	liebes	láska	lieb	N;NOM;FEM;SG	;NOM;SG
láska	liebste	láska	lieb	N;NOM;FEM;SG	ADJ
hotel	hotelzimmer	hotel	hotelzimmer	N;INAN;NOM;MASC;SG	
index	index	index	index	N;INAN;NOM;MASC;SG	
index	inhaltsverzeichnis	index	inhaltsverzeichnis	N;INAN;NOM;MASC;SG	
index	sachregister	index	sachregister	N;INAN;NOM;MASC;SG	ADJ
štruktúry	strukturen	štruktúra	struktur	N;NOM;FEM;PL	V;NFIN
štruktúry	bauwerke	štruktúra	bauwerk	N;NOM;FEM;PL	
problémov	probleme	problém	probleme	N;INAN;GEN;MASC;PL	ADJ;PL
problémov	problemen	problém	problem	N;INAN;GEN;MASC;PL	V;NFIN
americké	amerikanische	americký	amerikanisch	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;PL
americké	amerikanischen	americký	amerikanisch	ADJ;NOM;NEUT;SG	ADJ;NOM;PL
edward	edward	edward	edward	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
edward	eduard	edward	eduard	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG
rezervácie	buchung	rezervácia	buchung	N;NOM;FEM;PL	N;FEM;SG
rezervácie	buchungen	rezervácia	buchingen	N;NOM;FEM;PL	V;NFIN
rezervácie	buchen	rezervácia	buchen	N;NOM;FEM;PL	V;NFIN
rezervácie	reservierung	rezervácia	reservierung	N;NOM;FEM;PL	N;NOM;FEM;SG
rezervácie	buchung	rezervácia	buchung	N;NOM;FEM;PL	N;FEM;SG
rezervácie	buchungen	rezervácia	buchingen	N;NOM;FEM;PL	V;NFIN
rezervácie	reservieren	rezervácia	reservieren	N;NOM;FEM;PL	V;NFIN
rezervácie	vorbehalte	rezervácia	vorbehalte	N;NOM;FEM;PL	ADJ;NOM
rezervácie	reservierung	rezervácia	reservierung	N;NOM;FEM;PL	N;NOM;FEM;SG
