kategória	kategorii	kategória	kategorie	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
slnka	sun	slnko	sun	N;NOM;NEUT;PL	PROPN;NOM;MASC;SG;POS
slnka	slunce	slnko	slunce	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
predseda	předsedající	predseda	předsedající	N;ANIM;NOM;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
predseda	prezidenta	predseda	prezident	N;ANIM;NOM;MASC;SG	N;ANIM;ACC;MASC;SG;POS
predseda	židli	predseda	židle	N;ANIM;NOM;MASC;SG	N;ACC;FEM;SG;POS
ameriky	amerika	amerika	amerika	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
ameriky	ameriko	amerika	ameriko	N;NOM;FEM;PL	N;NOM;MASC;SG;POS
ameriky	ameriky	amerika	amerika	N;NOM;FEM;PL	PROPN;NOM;FEM;SG;POS
wikipédia	wikipedie	wikipédium	wikipedie	N;NOM;NEUT;PL	N;NOM;FEM;SG;POS
potrebné	potřebovat	potrebný	potřebovat	ADJ;NOM;NEUT;SG	V;IPFV;POS;NFIN
potrebné	potřebuji	potrebný	potřebovat	ADJ;NOM;NEUT;SG	V;IPFV;IND;SG;1;POS;PRS;FIN;ACT
potrebné	potřebují	potrebný	potřebovat	ADJ;NOM;NEUT;SG	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
potrebné	potřeba	potrebný	potřeba	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG;POS
potrebné	potřeba	potrebný	potřeba	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG;POS
potrebné	potřeboval	potrebný	potřebovat	ADJ;NOM;NEUT;SG	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
chrám	temple	chrám	temple	N;INAN;NOM;MASC;SG	PROPN;NOM;MASC;SG;POS
literatúry	literaturu	literatúra	literatura	N;NOM;FEM;PL	N;ACC;FEM;SG;POS
literatúry	literatura	literatúra	literatura	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
groeneveld	groeneveld	groenevielduť	groeneveld	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	N;INAN;NOM;MASC;SG;POS
navyše	dále	navyše	dále	PART	ADV
navyše	plus	navyše	plus	PART	N;INAN;NOM;MASC;SG;POS
navyše	navíc	navyše	navíc	PART	ADV
navyše	extra	navyše	extra	PART	N;INAN;NOM;MASC;SG;POS
región	regionu	región	region	N;INAN;NOM;MASC;SG	N;INAN;DAT;MASC;SG;POS
postavený	postavena	postavený	postavený	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
postavený	postavil	postavený	postavit	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
séria	řady	séria	řada	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
vyššie	výše	vysoko	výše	ADV;CMPR	N;NOM;FEM;SG;POS
vyššie	nad	vysoko	nad	ADV;CMPR	
vyššie	vyšší	vysoko	vysoký	ADV;CMPR	ADJ;NOM;CMPR;MASC;SG;POS
vyššie	výše	vysoko	výše	ADV;CMPR	N;NOM;FEM;SG;POS
poradie	objednat	poradie	objednat	N;NOM;NEUT;SG	V;PFV;POS;NFIN
poľsko	polsko	poľsko	polský	PROPN;NOM;NEUT;SG	PROPN;NOM;NEUT;SG;POS
poľsko	polskem	poľsko	polsko	PROPN;NOM;NEUT;SG	PROPN;INS;NEUT;SG;POS
petra	petře	petra	petra	PROPN;ANIM;ACC;MASC;SG	N;DAT;FEM;SG;POS
petra	peter	petra	peter	PROPN;ANIM;ACC;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
petra	petr	petra	petr	PROPN;ANIM;ACC;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
petra	petro	petra	petro	PROPN;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG;POS
petra	petra	petra	petra	PROPN;ANIM;ACC;MASC;SG	PROPN;NOM;FEM;SG;POS
brno	brna	brno	brno	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;NEUT;SG;POS
brno	brno	brno	brno	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;NEUT;SG;POS
zmeny	modifikace	zmena	modifikace	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
zmeny	změn	zmena	změna	N;NOM;FEM;PL	N;GEN;FEM;PL;POS
jiří	jiří	jica	jiřit	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
slov	slova	slovo	slovo	N;GEN;NEUT;PL	N;NOM;NEUT;PL;POS
atď	etc	atď	etc		N;NOM;MASC;SG;POS
atď	atd	atď	atd		ADV
atď	apod	atď	apod		ADV
minút	minuty	minúta	minuta	N;GEN;FEM;PL	N;NOM;FEM;PL;POS
minút	minuty	minúta	minuta	N;GEN;FEM;PL	N;NOM;FEM;PL;POS
minút	zápis	minúta	zápis	N;GEN;FEM;PL	N;INAN;NOM;MASC;SG;POS
die	zemři	dia	zemřit	PROPN;ANIM;NOM;MASC;SG	V;IMP;SG;2;POS;FIN
prácu	zaměstnání	práca	zaměstnání	N;ACC;FEM;SG	N;NOM;NEUT;SG;POS
prácu	práce	práca	práce	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
prácu	job	práca	job	N;ACC;FEM;SG	PROPN;INAN;NOM;MASC;SG;POS
atp	atp	atp	atp		PROPN;FEM;POS
los	los	los	los	PROPN;ANIM;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
los	los	los	los	PROPN;ANIM;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
los	moose	los	moose	PROPN;ANIM;NOM;MASC;SG	N;NOM;MASC;SG;POS
lietadlá	letoun	lietadlo	letoun	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG;POS
lietadlá	letadlo	lietadlo	letadlo	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
posledný	posledni	posledný	posledný	ADJ;INAN;NOM;MASC;SG	N;NOM;MASC;SG;POS
posledný	naposledy	posledný	naposledy	ADJ;INAN;NOM;MASC;SG	ADV
posledný	naposled	posledný	naposled	ADJ;INAN;NOM;MASC;SG	ADV
umenie	art	umenie	art	N;NOM;NEUT;SG	PROPN;INAN;NOM;MASC;SG;POS
farba	barevně	farba	barevně	N;NOM;FEM;SG	ADV;POS
farba	malovat	farba	malovat	N;NOM;FEM;SG	V;IPFV;POS;NFIN
farba	barevně	farba	barevně	N;NOM;FEM;SG	ADV;POS
love	láska	lov	láska		N;NOM;FEM;SG;POS
love	miluj	lov	milovat		V;IMP;SG;2;POS;FIN
love	lásky	lov	láska		N;NOM;FEM;PL;POS
love	lovecké	lov	lovecký		ADJ;NOM;NEUT;SG;POS
love	lov	lov	lov		N;INAN;NOM;MASC;SG;POS
love	lovu	lov	lov		N;INAN;DAT;MASC;SG;POS
love	lovení	lov	lovení		N;NOM;NEUT;SG;POS
dolná	níže	dolný	nízko	ADJ;NOM;FEM;SG	ADV;CMPR;POS
dolná	níž	dolný	jenž	ADJ;NOM;FEM;SG	PRO;DAT;FEM;SG
dolná	nižší	dolný	nízký	ADJ;NOM;FEM;SG	ADJ;NOM;CMPR;MASC;SG;POS
rýchlo	rychlé	rýchlo	rychlý	ADV	ADJ;NOM;NEUT;SG;POS
rýchlo	rychlá	rýchlo	rychlý	ADV	ADJ;NOM;FEM;SG;POS
rýchlo	rychlý	rýchlo	rychlý	ADV	ADJ;INAN;NOM;MASC;SG;POS
rýchlo	rychlé	rýchlo	rychlý	ADV	ADJ;NOM;NEUT;SG;POS
rýchlo	rychlá	rýchlo	rychlý	ADV	ADJ;NOM;FEM;SG;POS
rýchlo	rychlý	rýchlo	rychlý	ADV	ADJ;INAN;NOM;MASC;SG;POS
ing	ing	ing	Ing		N;ANIM;MASC;POS
vrchy	pohoří	vrch	pohoří	N;INAN;NOM;MASC;PL	N;NOM;NEUT;SG;POS
vrchy	hor	vrch	hora	N;INAN;NOM;MASC;PL	N;GEN;FEM;PL;POS
skupín	skupinky	skupina	skupinka	N;GEN;FEM;PL	N;NOM;FEM;PL;POS
skupín	skupiny	skupina	skupina	N;GEN;FEM;PL	N;NOM;FEM;PL;POS
štátna	stát	štátny	stát	ADJ;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
východnej	východní	východný	východní	ADJ;GEN;FEM;SG	ADJ;NOM;FEM;SG;POS
súťaž	soutěže	súťaž	soutěž	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
súťaž	soutěžní	súťaž	soutěžní	N;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
dosiahol	dosaženo	dosiahnuť	dosažený	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
dosiahol	dosažena	dosiahnuť	dosažený	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;POS;V.PTCP;PASS
dosiahol	dosažen	dosiahnuť	dosažený	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;MASC;SG;POS;V.PTCP;PASS
dosiahol	dosáhli	dosiahnuť	dosáhnout	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;ANIM;MASC;PL;POS;PST;V.PTCP;ACT
autorom	autor	autor	autor	N;ANIM;INS;MASC;SG	N;ANIM;NOM;MASC;SG;POS
autorom	autorka	autor	autorka	N;ANIM;INS;MASC;SG	N;NOM;FEM;SG;POS
autorom	autora	autor	autor	N;ANIM;INS;MASC;SG	N;ANIM;ACC;MASC;SG;POS
autorom	autory	autor	autor	N;ANIM;INS;MASC;SG	N;ANIM;ACC;MASC;PL;POS
autorom	autoři	autor	autor	N;ANIM;INS;MASC;SG	N;ANIM;NOM;MASC;PL;POS
autorom	autorů	autor	autor	N;ANIM;INS;MASC;SG	N;ANIM;GEN;MASC;PL;POS
celé	celou	celý	celý	ADJ;NOM;NEUT;SG	ADJ;ACC;FEM;SG;POS
elst	elst	elst	elst	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;MASC;SG;POS
tour	tour	tour	tour	N;NOM;MASC;SG	PROPN;FEM;POS
rezervácia	rezervaci	rezervácia	rezervace	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
alma	alma	alma	alma	PROPN;NOM;FEM;SG	PROPN;NOM;FEM;SG;POS
prešov	prešov	preš	prešov	PROPN;INAN;NOM;MASC;SG	PROPN;INAN;NOM;MASC;SG;POS
veľkých	velký	veľký	velký	ADJ;ANIM;GEN;MASC;PL	ADJ;INAN;NOM;MASC;SG;POS
veľkých	velké	veľký	velký	ADJ;ANIM;GEN;MASC;PL	ADJ;NOM;MASC;PL;POS
veľkých	velká	veľký	velký	ADJ;ANIM;GEN;MASC;PL	ADJ;NOM;FEM;SG;POS
pár	dvojice	pár	dvojice	NUM;NOM;NEUT;SG	N;NOM;FEM;SG;POS
pár	málokdo	pár	málokdo	NUM;NOM;NEUT;SG	PRO;ANIM;NOM;MASC
pár	pár	pár	pár	NUM;NOM;NEUT;SG	N;INAN;NOM;MASC;SG;POS
pár	dvojice	pár	dvojice	NUM;NOM;NEUT;SG	N;NOM;FEM;SG;POS
tomáš	tomáše	tomať	tomác	N;ANIM;NOM;MASC;SG	PROPN;ANIM;GEN;MASC;SG;POS
tomáš	thomas	tomať	thomas	N;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
tomáš	tomáš	tomať	tomáš	N;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
tomáš	thomasi	tomať	thomase	N;ANIM;NOM;MASC;SG	N;DAT;FEM;SG;POS
tomáš	tomáš	tomať	tomáš	N;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
vlajka	vlajkou	vlajka	vlajka	N;NOM;FEM;SG	N;INS;FEM;SG;POS
vlajka	vlajku	vlajka	vlajka	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
založený	založena	založený	založený	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;POS;V.PTCP;PASS
založený	založil	založený	založit	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
teórie	teorie	teória	teorie	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
použitie	použijte	použitie	použít	N;NOM;NEUT;SG	V;PFV;IMP;PL;2;POS;FIN
použitie	použít	použitie	použít	N;NOM;NEUT;SG	V;POS;NFIN
uvádza	zmínky	uvádzať	zmínka	V;IPFV;IND;SG;3;POS;PRS;FIN	N;NOM;FEM;PL;POS
obvod	obvodu	obvod	obvod	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
obvod	okruhu	obvod	okruh	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
herci	herce	herec	herec	N;ANIM;NOM;MASC;PL	N;ANIM;ACC;MASC;PL;POS
herci	herců	herec	herec	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL;POS
začalo	zahájena	začať	zahájený	V;PFV;NEUT;SG;POS;PST;V.PTCP	ADJ;POS;V.PTCP;PASS
začalo	začala	začať	začít	V;PFV;NEUT;SG;POS;PST;V.PTCP	V;POS;PST;V.PTCP;ACT
osôb	osoby	osoba	osoba	N;GEN;FEM;PL	N;NOM;FEM;PL;POS
osôb	osobám	osoba	osoba	N;GEN;FEM;PL	N;DAT;FEM;PL;POS
josef	josef	josef	josef	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
ostrove	ostrovní	ostrov	ostrovní	N;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
horná	top	horný	top	ADJ;NOM;FEM;SG	N;MASC;POS
horná	vrchol	horný	vrchol	ADJ;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
ladislav	ladislav	ladislav	ladislav	N;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
mena	měny	meno	měna	N;NOM;NEUT;SG	N;NOM;FEM;PL;POS
spisovatelia	spisovatelů	spisovateľ	spisovatel	N;ANIM;NOM;MASC;PL	N;ANIM;GEN;MASC;PL;POS
george	jiřího	georga	jiří	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;GEN;MASC;SG;POS
george	jiří	georga	jiřit	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
george	george	georga	george	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
nemecké	německy	nemecký	německy	ADJ;NOM;NEUT;SG	ADV;POS
nemecké	němčina	nemecký	němčina	ADJ;NOM;NEUT;SG	N;NOM;FEM;SG;POS
nemecké	němec	nemecký	němec	ADJ;NOM;NEUT;SG	PROPN;ANIM;NOM;MASC;SG;POS
nemecké	německé	nemecký	německý	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL;POS
odkaz	zprávu	odkaz	zpráva	N;INAN;NOM;MASC;SG	N;ACC;FEM;SG;POS
prezidenta	předsedající	prezident	předsedající	N;ANIM;ACC;MASC;SG	ADJ;IPFV;NOM;MASC;SG;POS;PRS;V.PTCP;ACT
prezidenta	prezident	prezident	prezident	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG;POS
prezidenta	předseda	prezident	předseda	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG;POS
prezidenta	president	prezident	prezident	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG;POS
prezidenta	prezidentka	prezident	prezidentka	N;ANIM;ACC;MASC;SG	N;NOM;FEM;SG;POS
nhl	nhl	nhl	nhl	N;NOM;FEM;PL	PROPN;FEM;POS
budú	will	byť	will	V;IPFV;IND;PL;3;POS;FUT;FIN	N;NOM;MASC;SG;POS
budú	vůle	byť	vůle	V;IPFV;IND;PL;3;POS;FUT;FIN	N;NOM;FEM;SG;POS
budú	bude	byť	být	V;IPFV;IND;PL;3;POS;FUT;FIN	V;IND;SG;3;POS;FUT;FIN;ACT
oise	oise	oisa	oise	PROPN;NOM;FEM;SG	PROPN;NOM;MASC;SG;POS
východ	východní	východ	východní	N;INAN;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
vlastnosti	charakteristika	vlastnosť	charakteristika	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
vlastnosti	funkce	vlastnosť	funkce	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
štúdia	studium	štúdium	studium	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
štúdia	studijní	štúdium	studijní	N;NOM;NEUT;PL	ADJ;NOM;MASC;PL;POS
štúdia	studovat	štúdium	studovat	N;NOM;NEUT;PL	V;IPFV;POS;NFIN
štúdia	studio	štúdium	studio	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
štúdia	studiu	štúdium	studium	N;NOM;NEUT;PL	N;DAT;NEUT;SG;POS
štúdia	ateliér	štúdium	ateliér	N;NOM;NEUT;PL	N;INAN;NOM;MASC;SG;POS
charente	charente	charent	charnotit	N;INAN;NOM;MASC;SG	PROPN;FEM;POS
krajinách	země	krajina	země	N;GEN;FEM;PL	N;NOM;FEM;SG;POS
umožňuje	povolí	umožňovať	povolit	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
umožňuje	povolí	umožňovať	povolit	V;IPFV;IND;SG;3;POS;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN;ACT
návrh	pohybu	návrh	pohyb	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
voda	vodu	voda	voda	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
voda	vody	voda	voda	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
žiadne	žádné	žiadny	žádný	DET;NOM;NEUT;SG	DET;NOM;FEM;PL
žiadne	nulová	žiadny	nulový	DET;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
údaje	dat	údaj	data	N;INAN;NOM;MASC;PL	N;GEN;NEUT;PL;POS
konali	jednala	konať	jednat	V;IPFV;MASC;PL;POS;PST;V.PTCP	V;IPFV;POS;PST;V.PTCP;ACT
konali	jednal	konať	jednat	V;IPFV;MASC;PL;POS;PST;V.PTCP	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
mnohé	mnohé	mnohý	mnohý	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;PL;POS
mnohé	mnozí	mnohý	mnohý	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;PL;POS
mnohé	mnoha	mnohý	mnoho	ADJ;NOM;NEUT;SG	DET;INS
mnohé	mnoho	mnohý	mnoho	ADJ;NOM;NEUT;SG	DET;NOM
boha	bůh	boh	bůh	N;ANIM;ACC;MASC;SG	N;ANIM;NOM;MASC;SG;POS
boha	bože	boh	bůh	N;ANIM;ACC;MASC;SG	INTJ
boha	boží	boh	boží	N;ANIM;ACC;MASC;SG	ADJ;NOM;MASC;SG;POS
hviezda	star	hviezda	star	N;NOM;FEM;SG	PROPN;NOM;MASC;SG;POS
kraj	regionu	kraj	region	N;INAN;NOM;MASC;SG	N;INAN;DAT;MASC;SG;POS
kraj	kraje	kraj	kraj	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;PL;POS
bitka	battle	bitka	battle	N;NOM;FEM;SG	PROPN;MASC;SG;POS
bitka	bojovat	bitka	bojovat	N;NOM;FEM;SG	V;IPFV;POS;NFIN
paríži	paříž	paríž	paříž	N;INAN;NOM;MASC;SG	PROPN;NOM;FEM;SG;POS
funkciu	funkcí	funkcia	funkce	N;ACC;FEM;SG	N;INS;FEM;SG;POS
funkciu	funkce	funkcia	funkce	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
andrej	andrej	andrej	andrej	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
andrej	andreji	andrej	andrej	PROPN;ANIM;NOM;MASC;SG	N;ANIM;DAT;MASC;SG;POS
andrej	andrej	andrej	andrej	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
andrej	andreji	andrej	andrej	PROPN;ANIM;NOM;MASC;SG	N;ANIM;DAT;MASC;SG;POS
andrej	andrej	andrej	andrej	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
andrej	andreji	andrej	andrej	PROPN;ANIM;NOM;MASC;SG	N;ANIM;DAT;MASC;SG;POS
bodov	body	bod	bod	N;INAN;GEN;MASC;PL	N;INAN;NOM;MASC;PL;POS
školu	školy	škola	škola	N;ACC;FEM;SG	N;NOM;FEM;PL;POS
školu	škola	škola	škola	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
základnej	elementární	základný	elementární	ADJ;GEN;FEM;SG	ADJ;NOM;MASC;SG;POS
základnej	základní	základný	základní	ADJ;GEN;FEM;SG	ADJ;NOM;MASC;SG;POS
kvalifikácia	kvalifikaci	kvalifikácia	kvalifikace	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
thomas	tomáše	thomas	tomác	N;ANIM;NOM;MASC;SG	PROPN;ANIM;GEN;MASC;SG;POS
thomas	thomas	thomas	thomas	N;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
thomas	tomáš	thomas	tomáš	N;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
thomas	thomasi	thomas	thomase	N;ANIM;NOM;MASC;SG	N;DAT;FEM;SG;POS
paríž	paříž	paríž	paříž	PROPN;INAN;NOM;MASC;SG	PROPN;NOM;FEM;SG;POS
skupinu	skupiny	skupina	skupina	N;ACC;FEM;SG	N;NOM;FEM;PL;POS
skupinu	skupina	skupina	skupina	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
oproti	opak	oproti	opak	ADP;DAT	N;INAN;NOM;MASC;SG;POS
viedol	led	viesť	led	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP	N;INAN;NOM;MASC;SG;POS
programu	program	program	program	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
letisko	letištní	letisko	letištní	N;NOM;NEUT;SG	ADJ;NOM;MASC;SG;POS
vydaný	emitované	vydaný	emitovaný	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NOM;MASC;PL;POS
radu	poradenství	rada	poradenství	N;ACC;FEM;SG	N;NOM;NEUT;SG;POS
radu	rad	rada	rada	N;ACC;FEM;SG	N;GEN;FEM;PL;POS
radu	rady	rada	rada	N;ACC;FEM;SG	N;NOM;FEM;PL;POS
radu	rada	rada	rada	N;ACC;FEM;SG	N;NOM;FEM;SG;POS
vied	vědy	vedieť	věda	N;GEN;FEM;PL	N;NOM;FEM;PL;POS
rada	rad	rád	rada	N;NOM;FEM;SG	N;GEN;FEM;PL;POS
rada	rady	rád	rada	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
rada	radu	rád	rada	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
rada	radu	rád	rada	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
rada	rady	rád	rada	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
rada	palubě	rád	paluba	N;NOM;FEM;SG	N;DAT;FEM;SG;POS
rada	tabule	rád	tabule	N;NOM;FEM;SG	N;NOM;FEM;PL;POS
kňaz	knězi	kňaz	kněz	N;ANIM;NOM;MASC;SG	N;ANIM;DAT;MASC;SG;POS
pojem	konceptu	pojem	koncept	N;INAN;NOM;MASC;SG	N;INAN;GEN;MASC;SG;POS
karel	karel	karel	karel	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
zlatý	roztomilý	zlatý	roztomilý	ADJ;ANIM;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
rhin	rhin	rhin	rhin	PROPN;ANIM;NOM;MASC;SG	PROPN;NOM;FEM;SG;POS
zvyčajne	obvyklé	zvyčajne	obvyklý	ADV	ADJ;NOM;NEUT;SG;POS
zvyčajne	obvyklý	zvyčajne	obvyklý	ADV	ADJ;INAN;NOM;MASC;SG;POS
zvyčajne	obvyklá	zvyčajne	obvyklý	ADV	ADJ;NOM;FEM;SG;POS
single	svobodná	singľa	svobodný	N;INAN;NOM;MASC;PL	ADJ;NOM;FEM;SG;POS
single	jednotné	singľa	jednotný	N;INAN;NOM;MASC;PL	ADJ;NOM;NEUT;SG;POS
single	singl	singľa	singl	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;SG;POS
single	svobodný	singľa	svobodný	N;INAN;NOM;MASC;PL	ADJ;ANIM;NOM;MASC;SG;POS
pavel	pavle	pavieť	pavle	PROPN;ANIM;NOM;MASC;SG	V;IND;SG;1;POS;PRS;FIN;ACT
pavel	pavla	pavieť	pavný	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;GEN;MASC;SG;POS
pavel	pavel	pavieť	pavel	PROPN;ANIM;NOM;MASC;SG	PROPN;ANIM;NOM;MASC;SG;POS
lokality	lokalita	lokalita	lokalita	N;NOM;FEM;PL	N;NOM;FEM;SG;POS
zemi	zemi	zem	země	N;DAT;FEM;SG	N;ACC;FEM;SG;POS
zemi	země	zem	země	N;DAT;FEM;SG	N;NOM;FEM;SG;POS
zemi	zem	zem	země	N;DAT;FEM;SG	N;ACC;FEM;SG;POS
zemi	pozemní	zem	pozemní	N;DAT;FEM;SG	ADJ;NOM;MASC;SG;POS
zemi	země	zem	země	N;DAT;FEM;SG	N;NOM;FEM;SG;POS
zemi	zem	zem	země	N;DAT;FEM;SG	N;ACC;FEM;SG;POS
rozhodol	rozhodnuto	rozhodnúť	rozhodnutý	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	ADJ;NEUT;SG;POS;V.PTCP;PASS
rozhodol	rozhodli	rozhodnúť	rozhodnout	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP;ACT
rozhodol	rozhodla	rozhodnúť	rozhodnout	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;POS;PST;V.PTCP;ACT
hviezd	hvězdičky	hviezda	hvězdička	N;GEN;FEM;PL	N;NOM;FEM;PL;POS
hviezd	hvězdy	hviezda	hvězda	N;GEN;FEM;PL	N;NOM;FEM;PL;POS
hviezd	hvězdami	hviezda	hvězda	N;GEN;FEM;PL	N;INS;FEM;PL;POS
hviezd	stars	hviezda	stars	N;GEN;FEM;PL	PROPN;INAN;NOM;MASC;SG;POS
slova	slovo	slovo	slovo	N;NOM;NEUT;PL	N;NOM;NEUT;SG;POS
armáda	vojenský	armáda	vojenský	N;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
armáda	vojenská	armáda	vojenský	N;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
armáda	vojenské	armáda	vojenský	N;NOM;FEM;SG	ADJ;NOM;MASC;PL;POS
armáda	armádní	armáda	armádní	N;NOM;FEM;SG	ADJ;NOM;MASC;PL;POS
armáda	armádu	armáda	armáda	N;NOM;FEM;SG	N;ACC;FEM;SG;POS
armáda	army	armáda	arma	N;NOM;FEM;SG	PROPN;FEM;POS
stará	staré	starý	starý	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;PL;POS
cisár	císaři	cisár	císař	N;ANIM;NOM;MASC;SG	N;ANIM;DAT;MASC;PL;POS
hradu	zámek	hrad	zámek	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
hradu	castle	hrad	castle	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
hradu	hrad	hrad	hrad	N;INAN;GEN;MASC;SG	N;INAN;NOM;MASC;SG;POS
