med	med	med	med	ADP	
ersattes	zastąpić	ersätta	zastąpić	V;IND;PST;FIN;PASS	V;PFV;NFIN;ACT
ersattes	zastąpiona	ersätta	zastąpić	V;IND;PST;FIN;PASS	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS
ersattes	zastąpione	ersätta	zastąpić	V;IND;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
victor	wiktor	victa	wiktor	PROPN;NOM	PROPN;NOM;MASC;SG
victor	victor	victa	victor	PROPN;NOM	PROPN;NOM;MASC;SG
baie	baie	baie	bać	N;NOM;INDF;NEUT;SG	
air	powietrza	air	powietrze	N;NOM;INDF;MASC+FEM;SG	N;GEN;NEUT;SG
air	air	air	air	N;NOM;INDF;MASC+FEM;SG	
persiska	perski	persisk	perski	N;NOM;INDF;NEUT;SG	ADJ;NOM;MASC;SG
cañada	cañada	cana	caładać	N;NOM;INDF;MASC+FEM;SG	
baker	baker	bak	baker	PROPN;NOM	V;IPFV;IND;SG;PRS;FIN;ACT
georgia	gruzja	georgi	gruzja	PROPN;NOM	N;NOM;FEM;SG
georgia	georgia	georgi	georgia	PROPN;NOM	
döda	zabij	död	zabić	ADJ;NOM;PL	V;PFV;IMP;SG;2;FIN;ACT
döda	kill	död	kill	ADJ;NOM;PL	
döda	martwa	död	martwy	ADJ;NOM;PL	N;NOM;FEM;SG
döda	martwe	död	martwy	ADJ;NOM;PL	
döda	martwy	död	martwy	ADJ;NOM;PL	ADJ;NOM;MASC;SG
döda	dead	död	dead	ADJ;NOM;PL	
döda	zabijanie	död	zabijać	ADJ;NOM;PL	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
döda	zabójstwo	död	zabójstwo	ADJ;NOM;PL	N;NOM;NEUT;SG
döda	zabicie	död	zabity	ADJ;NOM;PL	V;PFV;IND;PST;FIN;ACT
samuel	samuela	samuel	samuel	PROPN;NOM	N;GEN;MASC;SG
samuel	samuel	samuel	samuel	PROPN;NOM	PROPN;NOM;MASC;SG
teater	teatrze	teat	teatr	N;NOM;INDF;MASC+FEM;SG	N;DAT;MASC;SG
teater	teatru	teat	teatr	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
rosa	różowy	rosa	różowy	N;NOM;INDF;MASC+FEM;SG	
rosa	różowa	rosa	różowy	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
rosa	róż	rosa	róż	N;NOM;INDF;MASC+FEM;SG	
rosa	różowe	rosa	różowy	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
rosa	różowo	rosa	różowo	N;NOM;INDF;MASC+FEM;SG	ADV
rosa	róża	rosa	róża	N;NOM;INDF;MASC+FEM;SG	
rosa	rosa	rosa	rosa	N;NOM;INDF;MASC+FEM;SG	
loire	loire	loire	loiry	N;NOM;INDF;MASC+FEM;SG	
kvinnliga	samica	kvinnlig	samica	ADJ;NOM;PL	N;NOM;FEM;SG
kvinnliga	kobieta	kvinnlig	kobieta	ADJ;NOM;PL	N;NOM;FEM;SG
kvinnliga	damskie	kvinnlig	damski	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
kvinnliga	kobiety	kvinnlig	kobieta	ADJ;NOM;PL	N;NOM;FEM;PL
kvinnliga	suczka	kvinnlig	suczka	ADJ;NOM;PL	N;NOM;FEM;SG
sid	sida	sid	sida	N	
sid	sid	sid	sid	N	
hamilton	hamilton	hamilton	hamilton	PROPN;NOM	
vice	wice	vice	wica	N;NOM;INDF;MASC+FEM;SG	
vice	vice	vice	vice	N;NOM;INDF;MASC+FEM;SG	
aik	aik	aik	aik	PROPN;NOM	PROPN;NOM;MASC;SG
anne	anne	anne	anny	PROPN;NOM	PROPN;NOM;FEM;SG
anne	anna	anne	anna	PROPN;NOM	PROPN;NOM;FEM;SG
anne	ania	anne	ania	PROPN;NOM	PROPN;NOM;FEM;SG
betydande	znaczne	betydande	znaczny	ADJ;NOM;PRS;V.PTCP	V;PFV;IND;SG;FIN;ACT
betydande	znaczący	betydande	znaczący	ADJ;NOM;PRS;V.PTCP	
betydande	znaczne	betydande	znaczny	ADJ;NOM;PRS;V.PTCP	V;PFV;IND;SG;FIN;ACT
betydande	znaczące	betydande	znaczący	ADJ;NOM;PRS;V.PTCP	
betydande	znacząca	betydande	znaczącać	ADJ;NOM;PRS;V.PTCP	
betydande	znaczący	betydande	znaczący	ADJ;NOM;PRS;V.PTCP	
östergötland	östergötland	östergötland	östergötland	PROPN;NOM	
veckor	tygodni	vecka	tydzień	N;NOM;INDF;MASC+FEM;PL	N;GEN;MASC;PL
veckor	tygodniami	vecka	tydzień	N;NOM;INDF;MASC+FEM;PL	N;INS;MASC;PL
veckor	tygodniach	vecka	tydzień	N;NOM;INDF;MASC+FEM;PL	N;GEN;MASC;PL
resa	podróży	resa	podróż	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
resa	podróże	resa	podróż	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;PL
resa	podróże	resa	podróż	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;PL
resa	podróży	resa	podróż	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
resa	trip	resa	trip	N;NOM;INDF;MASC+FEM;SG	
resa	podróży	resa	podróż	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
resa	podróże	resa	podróż	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;PL
moore	moore	moore	moory	PROPN;NOM	
öppen	otwórz	öppen	otwórzyć	ADJ;NOM;INDF;MASC+FEM;SG	V;PFV;IMP;SG;2;FIN;ACT
deltagare	uczestników	deltagare	uczestnik	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;PL
deltagare	uczestnikom	deltagare	uczestnik	N;NOM;INDF;MASC+FEM;PL	N;DAT;MASC;PL
deltagare	uczestnika	deltagare	uczestnik	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;SG
deltagare	uczestnik	deltagare	uczestnik	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
gruva	mine	gruva	miny	N;NOM;INDF;MASC+FEM;SG	
gruva	moja	gruva	mój	N;NOM;INDF;MASC+FEM;SG	DET;NOM;FEM;SG;1
gruva	mój	gruva	mój	N;NOM;INDF;MASC+FEM;SG	DET;NOM;MASC;SG;1
gruva	moje	gruva	mój	N;NOM;INDF;MASC+FEM;SG	DET;NOM;NEUT;SG;1
gruva	miny	gruva	mina	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
gruva	kopalni	gruva	kopalnia	N;NOM;INDF;MASC+FEM;SG	
illinois	illinois	illinois	illinois	PROPN;NOM	
pengar	pieniądz	pengar	pieniądz	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
pengar	kasy	pengar	kasa	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
pengar	kasa	pengar	kasa	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
pengar	money	pengar	money	N;NOM;INDF;MASC+FEM;PL	
julius	julius	julius	julius	PROPN;NOM	PROPN;NOM;MASC;SG
julius	juliusz	julius	juliusz	PROPN;NOM	PROPN;NOM;MASC;SG
nyland	uusimaa	nyland	uusimać	N;NOM;DEF;MASC+FEM;SG	
priser	cennik	pris	cennik	N;NOM;INDF;NEUT;PL	N;NOM;MASC;SG
priser	nagród	pris	nagroda	N;NOM;INDF;NEUT;PL	
din	din	du	din	PRO;DEF;MASC+FEM;SG	
din	twoje	du	twój	PRO;DEF;MASC+FEM;SG	DET;NOM;MASC;SG;2
din	twój	du	twój	PRO;DEF;MASC+FEM;SG	DET;NOM;MASC;SG;2
din	twoja	du	twój	PRO;DEF;MASC+FEM;SG	DET;NOM;FEM;SG;2
din	twojego	du	twój	PRO;DEF;MASC+FEM;SG	DET;GEN;MASC;SG;1
din	twoim	du	twój	PRO;DEF;MASC+FEM;SG	DET;INS;MASC;SG;2
din	twoje	du	twój	PRO;DEF;MASC+FEM;SG	DET;NOM;MASC;SG;2
din	twój	du	twój	PRO;DEF;MASC+FEM;SG	DET;NOM;MASC;SG;2
din	twoja	du	twój	PRO;DEF;MASC+FEM;SG	DET;NOM;FEM;SG;2
slag	ciosów	slag	cios	N;NOM;INDF;NEUT;SG	N;GEN;MASC;PL
slag	ciosy	slag	ciosy	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
slag	bitwy	slag	bitwa	N;NOM;INDF;NEUT;SG	
persson	persson	persson	persson	PROPN;NOM	PROPN;NOM;MASC;SG
alfabetisk	alfabetycznie	alfabetisk	alfabetycznie	N;NOM;INDF;MASC+FEM;SG	ADV
ägare	właścicielka	gg	właścicielka	N;NOM;INDF;MASC+FEM;PL	N;NOM;FEM;SG
ägare	właściciela	gg	właściciel	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;SG
ägare	właściciel	gg	właściciel	N;NOM;INDF;MASC+FEM;PL	N;NOM;MASC;SG
ägare	właścicielami	gg	właściciel	N;NOM;INDF;MASC+FEM;PL	N;INS;MASC;PL
ägare	właścicieli	gg	właściciel	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;PL
ägare	własności	gg	własność	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
ägare	własność	gg	własność	N;NOM;INDF;MASC+FEM;PL	N;ACC;FEM;SG
kasai	kasai	kasai	kasaj	N;NOM;INDF;NEUT;SG	
azerbajdzjan	azerbejdżan	azerbajdzjan	azerbejdżan	PROPN;NOM	
norrbotten	norrbotten	norrbott	norrbotten	N;NOM;DEF;MASC+FEM;SG	
taylor	taylora	tayla	taylor	N;NOM;INDF;MASC+FEM;PL	N;ACC;MASC;SG
taylor	taylor	tayla	taylor	N;NOM;INDF;MASC+FEM;PL	
museet	muzeum	museet	muzeum	N;NOM;DEF;NEUT;SG	N;ACC;NEUT;SG
museet	museum	museet	museum	N;NOM;DEF;NEUT;SG	
vänster	lewy	vänster	lewy	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
vänster	lewo	vänster	lewo	N;NOM;INDF;MASC+FEM;SG	
spelas	grało	spela	grać	V;IND;FIN;PASS	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
spelas	grał	spela	grać	V;IND;FIN;PASS	V;IPFV;MASC;IND;SG;PST;FIN;ACT
spelas	zagrali	spela	zagrać	V;IND;FIN;PASS	V;PFV;MASC;IND;PL;PST;FIN;ACT
regissör	dyrektora	regissöra	dyrektor	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
storlek	wielkość	storlek	wielkość	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
storlek	rozmiary	storlek	rozmiar	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
sweden	szwecji	söede	szwecja	N;NOM;INDF;MASC+FEM;SG	
sweden	szwecja	söede	szwecja	N;NOM;INDF;MASC+FEM;SG	
grad	grad	grad	grada	N;NOM;INDF;MASC+FEM;SG	
grad	rangi	grad	ranga	N;NOM;INDF;MASC+FEM;SG	
oslo	oslo	oslo	oslo	PROPN;NOM	PROPN;NOM;NEUT;SG
lån	kredyt	lån	kredyt	N;NOM;INDF;NEUT;PL	N;NOM;MASC;SG
lån	pożyczka	lån	pożyczka	N;NOM;INDF;NEUT;PL	N;NOM;FEM;SG
lån	pożyczki	lån	pożyczka	N;NOM;INDF;NEUT;PL	N;ACC;FEM;PL
lån	pożyczki	lån	pożyczka	N;NOM;INDF;NEUT;PL	N;ACC;FEM;PL
extra	ekstra	extra	ekstra	ADJ;NOM	
extra	extra	extra	extra	ADJ;NOM	
valley	doliny	valley	dolina	N;NOM;INDF;NEUT;SG	
valley	valley	valley	valley	N;NOM;INDF;NEUT;SG	
valley	dolina	valley	dolinać	N;NOM;INDF;NEUT;SG	
valley	dolinie	valley	dolin	N;NOM;INDF;NEUT;SG	
kategorin	kategorii	kategori	kategoria	N;NOM;DEF;MASC+FEM;SG	N;GEN;FEM;SG
delta	delta	delta	delt	V;IMP;FIN;ACT	
göran	göran	göran	göran	PROPN;NOM	
göran	goran	göran	gorano	PROPN;NOM	PROPN;NOM;MASC;SG
kör	jazda	köra	jazdać	V;IMP;FIN;ACT	N;NOM;FEM;SG
kör	drive	köra	driv	V;IMP;FIN;ACT	
kör	napęd	köra	napęd	V;IMP;FIN;ACT	N;NOM;MASC;SG
kör	uruchomiony	köra	uruchomić	V;IMP;FIN;ACT	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
kör	bieganie	köra	bieganie	V;IMP;FIN;ACT	N;NOM;NEUT;SG
funnits	istniał	finnas	istnieć	V;V.CVB;PASS	V;IPFV;MASC;IND;SG;PST;FIN;ACT
funnits	istniały	finnas	istnieć	V;V.CVB;PASS	V;IPFV;FEM;IND;PL;PST;FIN;ACT
funnits	istniała	finnas	istnieć	V;V.CVB;PASS	V;IPFV;FEM;IND;SG;PST;FIN;ACT
funnits	istniało	finnas	istnieć	V;V.CVB;PASS	V;IPFV;NEUT;IND;SG;PST;FIN;ACT
albanien	albania	albanie	albania	PROPN;NOM	N;NOM;FEM;SG
albanien	albanii	albanie	albania	PROPN;NOM	
kritik	krytyki	kritik	krytyk	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
kritik	krytykę	kritik	krytyka	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
kritik	krytykę	kritik	krytyka	N;NOM;INDF;MASC+FEM;SG	N;ACC;FEM;SG
kritik	krytyki	kritik	krytyk	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
maja	maja	maja	mieć	PROPN;NOM	
högt	wysoka	hög	wysoki	ADJ;NOM;INDF;NEUT;SG	
högt	wysokie	hög	wysoki	ADJ;NOM;INDF;NEUT;SG	V;PFV;IND;SG;FIN;ACT
högt	high	hög	high	ADJ;NOM;INDF;NEUT;SG	
högt	wysoki	hög	wysoki	ADJ;NOM;INDF;NEUT;SG	
högt	wysoko	hög	wysoko	ADJ;NOM;INDF;NEUT;SG	ADV
högt	głośno	hög	głośno	ADJ;NOM;INDF;NEUT;SG	ADV
åke	åke	åke	sko	PROPN;NOM	
åke	ake	åke	ake	PROPN;NOM	
image	wizerunek	image	wizerunek	N;NOM;INDF;MASC+FEM;SG	N;ACC;MASC;SG
stark	mocna	stark	mocny	ADJ;NOM;INDF;MASC+FEM;SG	
stark	starka	stark	starek	ADJ;NOM;INDF;MASC+FEM;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
stark	stark	stark	stark	ADJ;NOM;INDF;MASC+FEM;SG	V;PFV;IND;SG;PRS;FIN;ACT
morne	morne	morne	morny	N;NOM;INDF;MASC+FEM;SG	
katolska	katolicki	katolsk	katolicki	ADJ;NOM;PL	ADJ;NOM;MASC;SG
katolska	katolickiej	katolsk	katolicki	ADJ;NOM;PL	ADJ;GEN;FEM;SG
katolska	katolickiego	katolsk	katolicki	ADJ;NOM;PL	ADJ;ACC;MASC;SG
minas	minas	mina	minas	N;NOM;INDF;MASC+FEM;SG	
militära	wojskowy	militär	wojskowy	ADJ;NOM;PL	ADJ;NOM;MASC;SG
militära	wojsko	militär	wojsko	ADJ;NOM;PL	N;NOM;NEUT;SG
militära	wojskowe	militär	wojskowy	ADJ;NOM;PL	ADJ;NOM;NEUT;SG
militära	wojska	militär	wojsko	ADJ;NOM;PL	N;NOM;NEUT;SG
bangladesh	bangladeszu	bangladesh	bangladesz	V;IND;PST;FIN;PASS	N;GEN;MASC;SG
regering	rządowe	regering	rządowy	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
regering	rządowy	regering	rządowy	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
kristna	chrześcijanin	kristen	chrześcijanin	ADJ;NOM;PL	N;NOM;MASC;SG
kristna	chrześcijański	kristen	chrześcijański	ADJ;NOM;PL	ADJ;NOM;MASC;SG
kristna	christian	kristen	christianin	ADJ;NOM;PL	N;NOM;MASC;SG
kristna	chrześcijanie	kristen	chrześcijanin	ADJ;NOM;PL	N;NOM;MASC;PL
kristna	krystian	kristen	krystianin	ADJ;NOM;PL	PROPN;NOM;MASC;SG
kristna	chrześcijanie	kristen	chrześcijanin	ADJ;NOM;PL	N;NOM;MASC;PL
kristna	chrześcijan	kristen	chrześcijanin	ADJ;NOM;PL	
språket	języku	språk	język	N;NOM;DEF;NEUT;SG	N;ACC;MASC;SG
douglas	douglas	dougla	douglas	PROPN;NOM	PROPN;NOM;MASC;SG
rubriken	nagłówek	rubrik	nagłówek	N;NOM;DEF;MASC+FEM;SG	N;ACC;MASC;SG
spelaren	player	spelare	player	N;NOM;DEF;MASC+FEM;SG	
spelaren	gracza	spelare	gracza	N;NOM;DEF;MASC+FEM;SG	N;ACC;MASC;SG
vitryssland	białoruś	vitryssland	białoruś	PROPN;NOM	
vitryssland	białorusi	vitryssland	białoruś	PROPN;NOM	
vitryssland	białorusi	vitryssland	białoruś	PROPN;NOM	
okänt	nieznane	okän	nieznany	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	
yaoundé	jaunde	yaoundé	jaunde	N;NOM;INDF;MASC+FEM;SG	
utvecklades	rozwijane	utvecklad	rozwijać	V;IND;PST;FIN;PASS	ADJ;IPFV;NOM;NEUT;SG;POS;V.PTCP;PASS
utvecklades	rozwiniętych	utvecklad	rozwinąć	V;IND;PST;FIN;PASS	ADJ;PFV;GEN;MASC;PL;POS;V.PTCP;PASS
utvecklades	opracowane	utvecklad	opracować	V;IND;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
utvecklades	rozwinięte	utvecklad	rozwinąć	V;IND;PST;FIN;PASS	ADJ;PFV;NOM;NEUT;SG;POS;V.PTCP;PASS
utvecklades	opracowany	utvecklad	opracować	V;IND;PST;FIN;PASS	ADJ;PFV;NOM;MASC;SG;POS;V.PTCP;PASS
orden	orden	orden	orden	N;NOM;DEF;MASC+FEM;SG	
lewis	lewis	lewis	lewis	PROPN;NOM	
lewis	lewisa	lewis	lewis	PROPN;NOM	
romersk	roman	romersk	roman	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
syster	siostro	syster	siostro	N;NOM;INDF;MASC+FEM;SG	V;IPFV;IMP;SG;2;FIN;ACT
syster	pielęgniarki	syster	pielęgniarka	N;NOM;INDF;MASC+FEM;SG	N;NOM;FEM;PL
münchen	münchen	münchen	münchen	PROPN;NOM	PROPN;NOM;MASC;SG
münchen	monachium	münchen	monachium	PROPN;NOM	N;DAT;FEM;PL
ludvig	ludvig	ludvig	ludvig	PROPN;NOM	
ludvig	ludwik	ludvig	ludwik	PROPN;NOM	N;NOM;MASC;SG
ludvig	louis	ludvig	louis	PROPN;NOM	PROPN;NOM;MASC;SG
ludvig	ludwika	ludvig	ludwik	PROPN;NOM	
enkelt	prosta	enkel	prosty	ADJ;NOM;INDF;NEUT;SG	
enkelt	proste	enkel	prosty	ADJ;NOM;INDF;NEUT;SG	
enkelt	łatwo	enkel	łatwo	ADJ;NOM;INDF;NEUT;SG	ADV
enkelt	łatwy	enkel	łatwy	ADJ;NOM;INDF;NEUT;SG	
enkelt	łatwe	enkel	łatwy	ADJ;NOM;INDF;NEUT;SG	
enkelt	łatwo	enkel	łatwo	ADJ;NOM;INDF;NEUT;SG	ADV
enkelt	easy	enkel	easa	ADJ;NOM;INDF;NEUT;SG	
young	młoda	young	młody	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
young	młody	young	młody	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
young	młode	young	młody	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
young	młodzi	young	młody	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
young	young	young	young	N;NOM;INDF;MASC+FEM;SG	
not	uwaga	not	uwaga	N;NOM;INDF;MASC+FEM;SG	
house	house	house	housy	N;NOM;INDF;NEUT;SG	
house	domu	house	dom	N;NOM;INDF;NEUT;SG	N;GEN;MASC;SG
vit	biel	vit	biel	ADJ;NOM;INDF;MASC+FEM;SG	
vit	biał	vit	biać	ADJ;NOM;INDF;MASC+FEM;SG	PROPN;NOM;MASC;SG
vit	white	vit	whita	ADJ;NOM;INDF;MASC+FEM;SG	
vit	biały	vit	biały	ADJ;NOM;INDF;MASC+FEM;SG	
aux	aux	aux	aux	N;NOM;INDF;NEUT;SG	
syfte	celu	syfte	cel	N;NOM;INDF;NEUT;SG	N;GEN;MASC;SG
slottet	zamek	slott	zamek	N;NOM;DEF;NEUT;SG	
slottet	castle	slott	castło	N;NOM;DEF;NEUT;SG	
slottet	zamku	slott	zamek	N;NOM;DEF;NEUT;SG	
rowspan	rowspan	rowspan	rowspanin	N;NOM;INDF;MASC+FEM;SG	
arbeta	prace	arbeta	praca	V;IMP;FIN;ACT	N;NOM;FEM;PL
arbeta	pracy	arbeta	praca	V;IMP;FIN;ACT	N;GEN;FEM;SG
arbeta	praca	arbeta	praca	V;IMP;FIN;ACT	N;NOM;FEM;SG
arbeta	roboty	arbeta	robota	V;IMP;FIN;ACT	N;ACC;FEM;PL
arbeta	pracujący	arbeta	pracować	V;IMP;FIN;ACT	ADJ;IPFV;NOM;MASC;SG;POS;V.PTCP;ACT
arbeta	pracujemy	arbeta	pracować	V;IMP;FIN;ACT	V;IPFV;IND;PL;1;PRS;FIN;ACT
andré	andre	annan	andra	PROPN;NOM	PROPN;NOM;MASC;SG
andré	andré	annan	andra	PROPN;NOM	PROPN;NOM;MASC;SG
andré	andré	annan	andra	PROPN;NOM	PROPN;NOM;MASC;SG
andré	andre	annan	andra	PROPN;NOM	PROPN;NOM;MASC;SG
slätt	plain	slätta	plain	ADJ;NOM;INDF;MASC+FEM;SG	
slätt	gładki	slätta	gładki	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;SG
fallet	case	fall	cas	N;NOM;DEF;NEUT;SG	
framgång	sukcesu	framgång	sukces	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
framgång	sukcesów	framgång	sukces	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;PL
framgång	sukcesy	framgång	sukces	N;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
exemplar	okazy	exempel	okaz	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
exemplar	okazy	exempel	okaz	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
exemplar	okazów	exempel	okaz	N;NOM;INDF;NEUT;SG	N;GEN;MASC;PL
exemplar	kopie	exempel	kopać	N;NOM;INDF;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
exemplar	egzemplarze	exempel	egzemplarz	N;NOM;INDF;NEUT;SG	N;NOM;MASC;PL
college	studia	college	studia	PROPN;NOM	N;NOM;NEUT;PL
college	uczelnia	college	uczelniać	PROPN;NOM	N;NOM;FEM;SG
college	college	college	collega	PROPN;NOM	N;NOM;MASC;SG
college	kolegium	college	kolegium	PROPN;NOM	N;NOM;NEUT;SG
ash	ash	ash	ash	PROPN;NOM	PROPN;NOM;MASC;SG
ash	popiołu	ash	popieź	PROPN;NOM	N;GEN;MASC;SG
ash	popiół	ash	popiół	PROPN;NOM	N;ACC;MASC;SG
wisconsin	wisconsin	wisconsin	wisconsin	PROPN;NOM	N;NOM;MASC;SG
jacob	jacob	jacob	jacob	PROPN;NOM	N;NOM;MASC;SG
jacob	jakuba	jacob	jakub	PROPN;NOM	
jacob	jakub	jacob	jakub	PROPN;NOM	PROPN;NOM;MASC;SG
davis	davis	davis	davis	PROPN;NOM	PROPN;NOM;MASC;SG
davis	davisa	davis	davisa	PROPN;NOM	
officiellt	urzędnik	officiell	urzędnik	ADJ;NOM;INDF;NEUT;SG	N;NOM;MASC;SG
officiellt	urzędowym	officiell	urzędowy	ADJ;NOM;INDF;NEUT;SG	ADJ;INS;MASC;SG
officiellt	oficjalnie	officiell	oficjalnie	ADJ;NOM;INDF;NEUT;SG	ADV
officiellt	oficjalnie	officiell	oficjalnie	ADJ;NOM;INDF;NEUT;SG	ADV
afrika	afryka	afrika	afryka	PROPN;NOM	
systemet	systemu	system	system	N;NOM;DEF;NEUT;SG	N;GEN;MASC;SG
systemet	system	system	system	N;NOM;DEF;NEUT;SG	N;ACC;MASC;SG
systemet	systemowe	system	systemowy	N;NOM;DEF;NEUT;SG	ADJ;NOM;NEUT;SG
prins	prince	prin	prinka	N;NOM;INDF;MASC+FEM;SG	
bank	bankowego	bank	bankowy	N;NOM;INDF;MASC+FEM;SG	ADJ;ACC;MASC;SG
bank	bankowości	bank	bankowość	N;NOM;INDF;MASC+FEM;SG	N;GEN;FEM;SG
bank	bankowy	bank	bankowy	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
bank	bankowe	bank	bankowy	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
bank	banku	bank	bank	N;NOM;INDF;MASC+FEM;SG	N;GEN;MASC;SG
bank	bankowe	bank	bankowy	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
drog	wyciągnął	drog	wyciągnąć	V;IMP;PST;FIN;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
drog	lek	drog	lek	V;IMP;PST;FIN;ACT	N;NOM;MASC;SG
drog	narkotyków	drog	narkotyk	V;IMP;PST;FIN;ACT	N;GEN;MASC;PL
drog	narkotyk	drog	narkotyk	V;IMP;PST;FIN;ACT	N;NOM;MASC;SG
drog	narkotyki	drog	narkotyk	V;IMP;PST;FIN;ACT	N;NOM;MASC;PL
eau	eau	eau	elu	V;IMP;FIN;ACT	
professionell	zawodowe	professionell	zawodowy	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
professionell	zawodowych	professionell	zawodowy	N;NOM;INDF;MASC+FEM;SG	ADJ;GEN;MASC;PL
professionell	profesjonalne	professionell	profesjonalny	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;NEUT;SG
professionell	profesjonalna	professionell	profesjonalny	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;FEM;SG
professionell	profesjonalny	professionell	profesjonalny	N;NOM;INDF;MASC+FEM;SG	ADJ;NOM;MASC;SG
professionell	profesjonalnie	professionell	profesjonalnie	N;NOM;INDF;MASC+FEM;SG	ADV
rollen	rolę	roll	rola	N;NOM;DEF;MASC+FEM;SG	N;ACC;FEM;SG
rollen	roli	roll	rola	N;NOM;DEF;MASC+FEM;SG	N;GEN;FEM;SG
rollen	role	roll	role	N;NOM;DEF;MASC+FEM;SG	V;IPFV;IND;SG;PRS;FIN;ACT
femte	piątej	fem	piąty	ADJ;NOM	ADJ;GEN;FEM;SG
femte	piąte	fem	piąty	ADJ;NOM	
femte	piąta	fem	piąty	ADJ;NOM	
anton	anton	anton	anton	PROPN;NOM	PROPN;NOM;MASC;SG
ung	młodzi	ung	młody	ADJ;NOM;INDF;MASC+FEM;SG	N;NOM;MASC;PL
ung	young	ung	young	ADJ;NOM;INDF;MASC+FEM;SG	
nicaragua	nikaragui	nicaraguum	nikaragua	PROPN;NOM	PROPN;NOM;MASC;SG
ton	tonach	ton	ton	N;NOM;INDF;NEUT;SG	N;GEN;MASC;PL
ton	ton	ton	ton	N;NOM;INDF;NEUT;SG	
ton	ton	ton	ton	N;NOM;INDF;NEUT;SG	
ton	tonę	ton	tonąć	N;NOM;INDF;NEUT;SG	N;ACC;FEM;SG
ton	tona	ton	tona	N;NOM;INDF;NEUT;SG	
ton	ton	ton	ton	N;NOM;INDF;NEUT;SG	
ton	tonie	ton	tonąć	N;NOM;INDF;NEUT;SG	V;IPFV;IND;SG;3;PRS;FIN;ACT
ton	ton	ton	ton	N;NOM;INDF;NEUT;SG	
