نافذة	fönstret	نَافِذ	fönstr	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
التوصيل	leverans	تَوصِيل	leverans	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
بشري	mänskliga	بشري	mänsklig		ADJ;NOM;PL
بشري	mänsklig	بشري	mänsklig		ADJ;NOM;INDF;MASC+FEM;SG
بشري	mänskligt	بشري	mänsklig		ADJ;NOM;INDF;NEUT;SG
بشري	människa	بشري	människa		N;NOM;INDF;MASC+FEM;SG
الرحالة	resenärer	رِحَالَة	resenär	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
العلاجية	terapeutiska	عِلَاجِيّ	terapeutisk	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;PL
العلاجية	terapeutisk	عِلَاجِيّ	terapeutisk	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
العلاجية	terapeutiskt	عِلَاجِيّ	terapeutisk	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;INDF;NEUT;SG
ركاب	passagerarna	رَاكِب	passagerare	N;NOM;INDF;PL	N;NOM;DEF;MASC+FEM;PL
رينيه	renee	رينيه	ren		PROPN;NOM
رينيه	renée	رينيه	ren		PROPN;NOM
الكهف	grotta	كَهف	grott	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الحارس	vakta	حَارِس	vakta	N;NOM;DEF;SG	V;IMP;FIN;ACT
الحارس	vakt	حَارِس	vakt	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
لينين	lenin	لِينِين	lenin		PROPN;NOM
المطاعم	restauranger	مَطعَم	restaurang	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
حازم	firma	حازم	firma		N;NOM;INDF;MASC+FEM;SG
حازم	bestämd	حازم	bestämd		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
معماري	arkitekt	مُعَمَّار	arkitekt	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
معماري	arkitektoniska	مُعَمَّار	arkitektonisk	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
الروك	klippan	رُوك	klippa		N;NOM;DEF;MASC+FEM;SG
الروك	klippa	رُوك	klippa		V;IMP;FIN;ACT
الروك	sten	رُوك	sten		N;NOM;INDF;MASC+FEM;SG
الروك	rocka	رُوك	rocka		V;IMP;FIN;ACT
الروك	rock	رُوك	rock		N;NOM;INDF;MASC+FEM;SG
خشبية	trä	خَشَبِيّ	trä	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
الترخيص	licens	تَرخِيص	lic	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الترخيص	auktorisation	تَرخِيص	auktorisation	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الترخيص	licensiering	تَرخِيص	licensiering	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الترخيص	licens	تَرخِيص	lic	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الترخيص	körkort	تَرخِيص	körkort	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الترخيص	license	تَرخِيص	license	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الترخيص	röjning	تَرخِيص	röjning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
المعاملات	transaktioner	مُعَامَلَة	transaktion	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
المعاملات	transaktion	مُعَامَلَة	transaktion	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
المعاملات	transaktionen	مُعَامَلَة	transaktion	N;NOM;DEF;PL	N;NOM;DEF;MASC+FEM;SG
المعاملات	transaktioner	مُعَامَلَة	transaktion	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
بورقيبة	bourguiba	بُورقِيبَة	bourguib		PROPN;NOM
المختبر	laboratorium	مُختَبَر	laboratorium	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
المختبر	labb	مُختَبَر	labb	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
المختبر	lab	مُختَبَر	lab	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
شعاع	stråla	شعاع	stråla	N;NOM;INDF;SG	V;IMP;FIN;ACT
التحرك	drag	تَحَرُّك	drag	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
التحرك	flytta	تَحَرُّك	flytta	N;NOM;DEF;SG	V;IMP;FIN;ACT
التحرك	rörliga	تَحَرُّك	rörlig	N;NOM;DEF;SG	ADJ;NOM;PL
التحرك	flytta	تَحَرُّك	flytta	N;NOM;DEF;SG	V;IMP;FIN;ACT
التحرك	flytt	تَحَرُّك	flytt	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
التحرك	flyttar	تَحَرُّك	flytta	N;NOM;DEF;SG	V;IND;PRS;FIN;ACT
اكتملت	slutfört	اِكتَمَل	slutföra	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
اكتملت	avslutad	اِكتَمَل	avsluta	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
اكتملت	slutförd	اِكتَمَل	slutföra	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
اكتملت	avslutat	اِكتَمَل	avsluta	V;PFV;FEM;SG;3;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
سلمى	selma	سلمى	selma		PROPN;NOM
سلمى	salma	سلمى	salma		N;NOM;INDF;MASC+FEM;SG
طلحة	talha	طَالِح	talha		PROPN;NOM
ستيفان	stefan	ستِيفَان	stefan		PROPN;NOM
التمريض	omvårdnad	تَمرِيض	omvårdnad	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
التمريض	ammande	تَمرِيض	ammande	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
دينامو	dynamo	دِينَامُو	dynamu		PROPN;NOM
الشريك	kompanjon	شَرِيك	kompanjon	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الشريك	partner	شَرِيك	partner	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الشريك	delägare	شَرِيك	delägare	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
القران	koran	قَرن	koran	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
كاميرا	kamera	كَامِيرَا	kamera		N;NOM;INDF;MASC+FEM;SG
كاميرا	kameran	كَامِيرَا	kamera		N;NOM;DEF;MASC+FEM;SG
التجريبي	demo	تَجرِيبِيّ	demo	ADJ;NOM;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
التجريبي	demonstration	تَجرِيبِيّ	demonstration	ADJ;NOM;DEF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
وجبة	måltider	وجبة	måltid	N;NOM;INDF;SG	N;NOM;INDF;MASC+FEM;PL
هوارد	howards	هوارد	howard		PROPN;GEN
هوارد	howard	هوارد	howard		PROPN;NOM
دافع	motivet	دَافَع	motiv	V;PFV;MASC;SG;3;ACT	N;NOM;DEF;NEUT;SG
دافع	motiv	دَافَع	motiv	V;PFV;MASC;SG;3;ACT	N;NOM;INDF;NEUT;SG
دافع	motivation	دَافَع	motivation	V;PFV;MASC;SG;3;ACT	N;NOM;INDF;MASC+FEM;SG
دافع	motivering	دَافَع	motivering	V;PFV;MASC;SG;3;ACT	N;NOM;INDF;MASC+FEM;SG
دافع	motivationen	دَافَع	motivation	V;PFV;MASC;SG;3;ACT	N;NOM;DEF;MASC+FEM;SG
بارد	kallt	بَارِد	kallt		ADJ;NOM;INDF;NEUT;SG
بارد	förkylning	بَارِد	förkylning		N;NOM;INDF;MASC+FEM;SG
بارد	kall	بَارِد	kall		ADJ;NOM;INDF;MASC+FEM;SG
بارد	cold	بَارِد	cold		N;NOM;INDF;MASC+FEM;SG
بارد	kyla	بَارِد	kyla		N;NOM;INDF;MASC+FEM;SG
مسجلة	registrerades	مُسَجَّل	registrera	ADJ;NOM;INDF;FEM;SG	V;IND;PST;FIN;PASS
مسجلة	registrerade	مُسَجَّل	registrera	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
الاشتراك	prenumerera	اِشتِرَاك	prenumerera	N;NOM;DEF;SG	V;IMP;FIN;ACT
الاشتراك	teckna	اِشتِرَاك	tecken	N;NOM;DEF;SG	V;IMP;FIN;ACT
الاشتراك	tecknande	اِشتِرَاك	tecknande	N;NOM;DEF;SG	ADJ;NOM;PRS;V.PTCP
الاشتراك	abonnemang	اِشتِرَاك	abonnemang	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الاشتراك	prenumeration	اِشتِرَاك	prenumeration	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
كيلي	kelly	كيلي	kelly		PROPN;NOM
الجذر	root	جِذر	root	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الجذر	rot	جِذر	rot	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
قمع	undertrycka	قَمع	undertrycka	N;NOM;INDF;SG	V;IMP;NFIN;ACT
الجنسيات	nationaliteter	جِنسِيّ	nationalitet	ADJ;NOM;DEF;FEM;PL	N;NOM;INDF;MASC+FEM;PL
الولاء	lojalitet	وَلَاء	lojalitet	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
تنافس	tävling	نَافَس	tävling	V;IPFV;FEM;IND;SG;3;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
تنافس	konkurrens	نَافَس	konkurrens	V;IPFV;FEM;IND;SG;3;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
مستقرة	stabila	مُستَقِرّ	stabil	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
مستقرة	stall	مُستَقِرّ	stall	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;NEUT;SG
مستقرة	stallet	مُستَقِرّ	stall	ADJ;NOM;INDF;FEM;SG	N;NOM;DEF;NEUT;SG
متفرقة	spridda	مُتَفَرِّق	spridd	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
متفرقة	utspridda	مُتَفَرِّق	utspridd	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
دمياط	damietta	دُميَاط	damiett		N;NOM;INDF;MASC+FEM;SG
ريفر	river	رِيفِر	riva		N;NOM;INDF;NEUT;SG
ريفر	floden	رِيفِر	flyd		N;NOM;DEF;MASC+FEM;SG
ريفر	flod	رِيفِر	flod		N;NOM;INDF;MASC+FEM;SG
ميلا	mila	مِيل	mila		N;NOM;INDF;MASC+FEM;SG
جيرمان	germain	جِيرَمَان	germain		PROPN;NOM
السند	bond	سَنَد	bond	N;NOM;DEF;SG	PROPN;NOM
السند	sindh	سَنَد	sindh	N;NOM;DEF;SG	PROPN;NOM
بلانك	planck	بَلَانِك	planck		PROPN;NOM
بلانك	plankan	بَلَانِك	planka		N;NOM;DEF;MASC+FEM;SG
بلانك	planka	بَلَانِك	planka		N;NOM;INDF;MASC+FEM;SG
الاحتراق	förbränning	اِحتِرَاق	förbränning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
تقاليد	tradition	تَقلِيد	tradition	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
تقاليد	traditionen	تَقلِيد	tradition	N;NOM;INDF;PL	N;NOM;DEF;MASC+FEM;SG
جيري	jerry	جيري	jerry		N;NOM;INDF;MASC+FEM;SG
سنان	sinan	سنان	sina		PROPN;NOM
مكتوم	dämpade	مكتوم	dämpa		ADJ;NOM;PL;PST;V.PTCP
مكتوم	dämpad	مكتوم	dämpa		ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
مكتوم	maktoum	مكتوم	maktoum		PROPN;NOM
مكتوم	dämpade	مكتوم	dämpa		ADJ;NOM;PL;PST;V.PTCP
مكسيكو	mexico	مَكسِيكُو	mexico		N;NOM;INDF;MASC+FEM;SG
مكسيكو	mexiko	مَكسِيكُو	mexiko		PROPN;NOM
هاوس	house	هاوس	house		N;NOM;INDF;NEUT;SG
هاوس	huset	هاوس	hus		N;NOM;DEF;NEUT;SG
هاوس	hus	هاوس	hus		N;NOM;INDF;NEUT;SG
الشك	tvekan	شَكّ	tvekan	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الشك	tvivel	شَكّ	tvivel	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الشك	tvivlar	شَكّ	tvivla	N;NOM;DEF;SG	V;IND;PRS;FIN;ACT
المخيم	camp	مُخَيَّم	camp	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
المخيم	läger	مُخَيَّم	läga	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;PL
كيس	bag	كَيس	bag		N;NOM;INDF;MASC+FEM;SG
كيس	väska	كَيس	väsk		N;NOM;INDF;MASC+FEM;SG
كيس	påse	كَيس	påse		N;NOM;INDF;MASC+FEM;SG
كيس	säck	كَيس	säck		N;NOM;INDF;MASC+FEM;SG
مد	tidvattnet	مَدّ	tidvatten	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
لورنس	lawrence	لُورنس	lawrence		N;NOM;INDF;NEUT;SG
شخصيا	personligt	شَخصِيّ	personlig	ADJ;ACC;INDF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
شخصيا	personligen	شَخصِيّ	personligen	ADJ;ACC;INDF;MASC;SG	ADV
البشير	bashir	البشير	bashir		PROPN;NOM
موثقة	dokumenteras	موثقة	dokumentera	ADJ;NOM;INDF;FEM;SG	V;IND;PRS;FIN;PASS
موثقة	dokumenterade	موثقة	dokumentera	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL;PST;V.PTCP
عصابة	gänget	عِصَابَة	gänge	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
هلسنكي	helsingfors	هِلسِنكِي	helsingfors		PROPN;NOM
البخار	ånga	بِخَار	ånga	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الحفريات	fossiler	حَفرِيَّات	fossil		N;NOM;INDF;MASC+FEM;PL
الحفريات	utgrävningar	حَفرِيَّات	utgrävning		N;NOM;INDF;MASC+FEM;PL
براين	brian	برَايِن	brian		PROPN;NOM
الانفصال	separering	اِنفِصَال	separering	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الانفصال	separation	اِنفِصَال	separation	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
التحدث	snacka	تَحَدُّث	snacka	N;NOM;DEF;SG	V;IMP;FIN;ACT
التحدث	föredrag	تَحَدُّث	föredrag	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
التحدث	prat	تَحَدُّث	prat	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
التحدث	talk	تَحَدُّث	talk	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
التحدث	prata	تَحَدُّث	prata	N;NOM;DEF;SG	V;IMP;FIN;ACT
وال	och	وَال	och	N;NOM;DEF;SG	CONJ
هان	han	هان	han		PRO;NOM;DEF;MASC+FEM;SG
القطط	cats	قُطَّة	cats	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
القطط	katter	قُطَّة	katt	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
القطط	katt	قُطَّة	katt	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
المرمى	mål	مَرمَى	mål	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
مصير	ödet	مَصِير	öd	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
زنجبار	zanzibar	زنجبار	zanzib		N;NOM;INDF;MASC+FEM;SG
بون	bonn	بون	bonna		PROPN;NOM
المرتبط	associerade	مُرتَبِط	associera	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
المرتبط	associerat	مُرتَبِط	associerad	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
المرتبط	associerad	مُرتَبِط	associerad	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
بلغراد	belgrad	بلغراد	belgrad		N;NOM;INDF;MASC+FEM;SG
وهب	gav	وَهَب	ge		V;IMP;PST;FIN;ACT
نينوى	nineve	نينوى	nine		PROPN;NOM
صدى	ekar	صَدَى	eka	N;NOM;INDF;SG	V;IND;PRS;FIN;ACT
المعلوماتية	informationsteknik	مَعلُومَاتِيَّة	informationsteknik		N;NOM;INDF;MASC+FEM;SG
الحجاب	hijab	حِجَاب	hijab	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الحجاب	slöja	حِجَاب	slöja	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الحجاب	huvudduk	حِجَاب	huvudduk	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
معمل	labbet	مُعمَل	labb	N;NOM;INDF;SG	N;NOM;DEF;NEUT;SG
ذهبي	golden	ذهبي	gold	ADJ;NOM;INDF;MASC;SG	N;NOM;DEF;MASC+FEM;SG
ذهبي	gyllene	ذهبي	gylle	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ذهبي	guld	ذهبي	guld	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;NEUT;SG
ساكسونيا	sachsen	ساكسونيا	sachsen		PROPN;NOM
القنبلة	bomba	قُنبُلَة	bomba	N;NOM;DEF;SG	V;IMP;FIN;ACT
القنبلة	bomb	قُنبُلَة	bomb	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
مسبق	avancera	مُسبَق	avancera	N;NOM;INDF;SG	V;IMP;FIN;ACT
مسبق	framåt	مُسبَق	framåt	N;NOM;INDF;SG	ADV
وزيرة	ministern	وَزِيرَة	minister	N;NOM;INDF;SG	N;NOM;DEF;MASC+FEM;SG
احتفال	fira	اِحتِفَال	fira	N;NOM;INDF;SG	V;IMP;FIN;ACT
احتفال	firar	اِحتِفَال	fira	N;NOM;INDF;SG	V;IND;PRS;FIN;ACT
التحديد	markering	تَحدِيد	markering	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
التحديد	val	تَحدِيد	val	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
التحديد	urval	تَحدِيد	urval	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
التحديد	identifiera	تَحدِيد	identifiera	N;NOM;DEF;SG	V;IMP;FIN;ACT
التحديد	identifiering	تَحدِيد	identifiering	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
التحديد	identifikation	تَحدِيد	identifikation	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
ليفي	levy	لِيفِي	levy		PROPN;NOM
ليفي	avgift	لِيفِي	avgift		N;NOM;INDF;MASC+FEM;SG
الاستخدامات	användningsområden	اِستِخدَام	användningsområde	N;NOM;DEF;PL	N;NOM;INDF;NEUT;PL
الاستخدامات	användningar	اِستِخدَام	användning	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الاستخدامات	använder	اِستِخدَام	använda	N;NOM;DEF;PL	V;IND;PRS;FIN;ACT
العبودية	slaveri	عُبُودِيّ	slaveri	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
العبودية	träldom	عُبُودِيّ	träldom	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
فوج	fogg	فَوجَ	fogg	N;NOM;INDF;SG	PROPN;NOM
السلك	tråd	سِلكَة	tråd	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
السلك	ståltråd	سِلكَة	ståltråd	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
لغوية	språkliga	لَغوِيّ	språklig	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;PL
لغوية	språkligt	لَغوِيّ	språklig	ADJ;NOM;INDF;FEM;SG	ADV
استضافة	värd	اِستِضَافَة	värd	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG
استضافة	värd	اِستِضَافَة	värd	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG
المحاكمة	prövning	مُحَاكَمَة	prövning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
المحاكمة	rättegång	مُحَاكَمَة	rättegång	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
المحاكمة	åtal	مُحَاكَمَة	åtal	N;NOM;DEF;SG	N;NOM;INDF;NEUT;SG
الشبكية	näthinnan	شَبَكِيّ	näthinnan		N;NOM;DEF;MASC+FEM;SG
وجوه	ansikten	وَجه	ansikt	N;NOM;INDF;PL	N;NOM;DEF;MASC+FEM;SG
وجوه	ansiktena	وَجه	ansikt	N;NOM;INDF;PL	N;NOM;DEF;MASC+FEM;PL
تعامل	behandla	تَعَامُل	behandla	N;NOM;INDF;SG	V;IMP;FIN;ACT
عنق	hals	عَنق	hals		N;NOM;INDF;MASC+FEM;SG
عنق	nacken	عَنق	nacken		N;NOM;DEF;MASC+FEM;SG
عنق	nacke	عَنق	nacke		N;NOM;INDF;MASC+FEM;SG
التشريع	lagstiftning	تَشرِيع	lagstiftning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
انعدام	avsaknad	اِنعِدَام	avsakna	N;NOM;INDF;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
كونيتيكت	connecticut	كُونِيتِيكت	connecticut		PROPN;NOM
بادن	baden	بَادِن	bad		PROPN;NOM
الاطفال	ungar	طِفل	unge	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
الاطفال	kids	طِفل	kida	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
الاطفال	barn	طِفل	barn	N;NOM;DEF;PL	N;NOM;INDF;NEUT;PL
الاطفال	barn	طِفل	barn	N;NOM;DEF;PL	N;NOM;INDF;NEUT;PL
الاطفال	spädbarn	طِفل	spädbarn	N;NOM;DEF;PL	N;NOM;INDF;NEUT;PL
بار	bar	بَار	ba		N;NOM;INDF;NEUT;SG
قراصنة	pirater	قراصنة	pirat		N;NOM;INDF;MASC+FEM;PL
قراصنة	piraterna	قراصنة	pirat		N;NOM;DEF;MASC+FEM;PL
قراصنة	sjörövare	قراصنة	sjörövare		N;NOM;INDF;MASC+FEM;PL
ثالثة	trea	ثَالِث	tre	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ثالثة	third	ثَالِث	third	ADJ;NOM;INDF;FEM;SG	N;NOM;SG
ثالثة	tredjedel	ثَالِث	tredjedel	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
سويدي	svensk	سويدي	svensk	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
سويدي	svenska	سويدي	svensk	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
الضرب	multiplikation	ضَرب	multiplikation	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الضرب	förökning	ضَرب	förökning	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
بوخارست	bukarest	بُوخرَست	bukarest		N;NOM;INDF;MASC+FEM;SG
حبيبي	bebis	حبيبي	bebis		N;NOM;INDF;MASC+FEM;SG
حبيبي	älskling	حبيبي	älskling		N;NOM;INDF;MASC+FEM;SG
الشروق	soluppgång	شُرُوق	soluppgång	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
مزدوج	duplex	مزدوج	duplex	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
مزدوج	dubbla	مزدوج	dubbel	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL
مزدوج	fördubbla	مزدوج	fördubbla	ADJ;NOM;INDF;MASC;SG	V;NFIN;ACT
كلود	claude	كلود	claude		PROPN;NOM
العمق	djup	عُمق	djup	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
مصنوع	made	مَصنُوع	made	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;SG
مصنوع	tillverkade	مَصنُوع	tillverkad	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
مصنوع	gjorda	مَصنُوع	göra	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;PL;PST;V.PTCP
غازات	gasa	غَاز	gasa	N;NOM;INDF;PL	V;IMP;FIN;ACT
غازات	gas	غَاز	ga	N;NOM;INDF;PL	N;NOM;INDF;MASC+FEM;SG
داروين	darwin	دَارُوين	darBi		PROPN;NOM
كارول	carol	كارول	carol		PROPN;NOM
تطبق	tillämpade	طَبَّق	tillämpad	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;NOM;PL;PST;V.PTCP
تطبق	tillämpad	طَبَّق	tillämpad	V;IPFV;FEM;IND;SG;3;FIN;ACT	N;NOM;INDF;MASC+FEM;SG
تطبق	ansökt	طَبَّق	ansöka	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
تطبق	tillämpat	طَبَّق	tillämpad	V;IPFV;FEM;IND;SG;3;FIN;ACT	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
تطبق	tillämpas	طَبَّق	tillämpa	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IND;PRS;FIN;PASS
تطبق	tillämpa	طَبَّق	tillämpa	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IMP;FIN;ACT
تطبق	applicera	طَبَّق	applicera	V;IPFV;FEM;IND;SG;3;FIN;ACT	V;IMP;FIN;ACT
كوسوفو	kosovo	كُوسُوفُو	kosovo		PROPN;NOM
المستحيل	omöjliga	مُستَحِيل	omöjlig	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;PL
المستحيل	omöjligt	مُستَحِيل	omöjlig	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;NEUT;SG
المستحيل	omöjlig	مُستَحِيل	omöjlig	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
الدجاج	höna	دَجَاج	hön	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
الدجاج	kyckling	دَجَاج	kyckling	N;NOM;DEF;SG	N;NOM;INDF;MASC+FEM;SG
السباقات	raser	سِبَاقَة	ras	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
السباقات	lopp	سِبَاقَة	lopp	N;NOM;DEF;PL	N;NOM;INDF;NEUT;SG
السباقات	racing	سِبَاقَة	racing	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
السباقات	kapplöpning	سِبَاقَة	kapplöpning	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;SG
التحديات	utmaningar	تَحَدِّي	utmaning	N;NOM;DEF;PL	N;NOM;INDF;MASC+FEM;PL
كريمة	grädde	كَرِيم	gräda	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
كريمة	kräm	كَرِيم	kräm	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
كريمة	cream	كَرِيم	cream	ADJ;NOM;INDF;FEM;SG	N;NOM;INDF;MASC+FEM;SG
جونغ	jung	جُونغ	jung		PROPN;NOM
ساكن	invånare	سَاكِن	invånare	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
ساكن	innevånare	سَاكِن	innevånare	ADJ;NOM;INDF;MASC;SG	N;NOM;INDF;MASC+FEM;PL
