של	shel	של	shel	PART;GEN	N;NOM;SG
עיצוב	suunnitella	עיצוב	suunnitella	N;MASC;SG	V;SG;NFIN;ACT
המהפכה	vallankumousta	המהפכה	vallan#kumous	PROPN	N;PRT;SG
המהפכה	vallankumous	המהפכה	vallan#kumous	PROPN	N;NOM;SG
המהפכה	vallankumouksen	המהפכה	vallan#kumous	PROPN	N;GEN;SG
עודד	kannusti	עודד	kannustaa	PROPN	V;IND;SG;3;PST;FIN;ACT
עודד	kannustetaan	עודד	kannustaa	PROPN	V;IND;PRS;FIN;PASS
יצר	luotu	יצר	luoda	N;MASC;SG	V;NOM;SG;V.PTCP;PASS
יצר	loi	יצר	luo	N;MASC;SG	V;IND;SG;3;PST;FIN;ACT
יצר	luodut	יצר	luoda	N;MASC;SG	V;NOM;PL;V.PTCP;PASS
יצר	luonut	יצר	luoda	N;MASC;SG	V;NOM;SG;V.PTCP;ACT
יצר	luotiin	יצר	luoda	N;MASC;SG	V;IND;PST;FIN;PASS
שישה	kuudes	שישה	kuudes	NUM;MASC;SG	ADJ;NOM;SG
קצרה	lyhyet	קצר	lyhyt	ADV	ADJ;NOM;PL
קצרה	lyhyt	קצר	lyhyt	ADV	ADJ;NOM;SG
נשוי	naimisissa	נשוי	naimisissa		ADV
קליפורניה	kaliforniasta	קליפורניה	kalifornia	PROPN	N;IN+ABL;SG
קליפורניה	kaliforniaan	קליפורניה	kalifornia	PROPN	N;IN+ALL;SG
קליפורניה	kalifornia	קליפורניה	kaliforni	PROPN	N;NOM;SG
קליפורניה	kalifornian	קליפורניה	kalifornia	PROPN	N;GEN;SG
משתנה	muuttujaa	השתנה	muuttuja	V;MASC;SG;V.PTCP	N;PRT;SG
משתנה	muuttuja	השתנה	muuttuja	V;MASC;SG;V.PTCP	N;NOM;SG
משתנה	muuttujan	השתנה	muuttuja	V;MASC;SG;V.PTCP	N;GEN;SG
משתנה	muuttuu	השתנה	muuttua	V;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
משתנה	muuttaminen	השתנה	muuttaminen	V;MASC;SG;V.PTCP	N;NOM;SG
משתנה	muuttuvat	השתנה	muuttua	V;MASC;SG;V.PTCP	V;IND;PL;3;PRS;FIN;ACT
משתנה	muutokset	השתנה	muutos	V;MASC;SG;V.PTCP	N;NOM;PL
משתנה	muutoksia	השתנה	muutos	V;MASC;SG;V.PTCP	N;PRT;PL
איזה	jonka	איזה	joka		PRO;GEN;SG
איזה	joka	איזה	joka		PRO;NOM;SG
איזה	jota	איזה	joka		PRO;PRT;SG
איזה	johon	איזה	joka		PRO;IN+ALL;SG
איזה	jotka	איזה	joka		PRO;NOM;PL
נשאר	jäämässä	נשאר	jäädä	V;MASC;SG;3;PST;MID	V;IN+ESS;SG;NFIN;ACT
נשאר	pysyy	נשאר	pysyä	V;MASC;SG;3;PST;MID	V;IND;SG;3;PRS;FIN;ACT
נשאר	pysynyt	נשאר	pysyä	V;MASC;SG;3;PST;MID	V;NOM;SG;V.PTCP;ACT
נשאר	jäi	נשאר	jäädä	V;MASC;SG;3;PST;MID	V;IND;SG;3;PST;FIN;ACT
נשאר	pysyi	נשאר	pysyä	V;MASC;SG;3;PST;MID	V;IND;SG;3;PST;FIN;ACT
ציור	piirtää	ציור	piirtää	N;MASC;SG	V;IND;SG;FIN;ACT
צריכה	tarve	צריך	tarve	ADJ;FEM;SG	N;NOM;SG
צריכה	tarvitaan	צריך	tarvita	ADJ;FEM;SG	V;IND;PRS;FIN;PASS
צריכה	tarpeen	צריך	tarpeen	ADJ;FEM;SG	ADV
צריכה	tarvita	צריך	tarvita	ADJ;FEM;SG	V;IMP;SG;2;FIN;ACT
צריכה	tarvetta	צריך	tarve	ADJ;FEM;SG	N;PRT;SG
נמוכה	vähä	נמוך	vähän	ADJ;FEM;SG	ADV
ברוך	siunattu	ברוך	siunata	PROPN	V;NOM;SG;V.PTCP;PASS
ברוך	baruch	ברוך	baruch	PROPN	PROPN;NOM;SG
קומיקס	sarjakuvia	קומיקס	sarja#kuva	PROPN	N;PRT;PL
קומיקס	sarjakuva	קומיקס	sarja#kuva	PROPN	N;NOM;SG
קומיקס	sarjakuvahahmo	קומיקס	sarja#kuva#hahmo	PROPN	N;NOM;SG
קומיקס	comic	קומיקס	comic	PROPN	N;NOM;SG
קומיקס	sarjakuva	קומיקס	sarja#kuva	PROPN	N;NOM;SG
מיוחדת	erityiset	מיוחד	erityinen	ADJ;FEM;SG	ADJ;NOM;PL
מיוחדת	special	מיוחד	special	ADJ;FEM;SG	N;NOM;SG
תום	tomi	תום	tomi	PROPN	PROPN;NOM;SG
תום	tomille	תום	tomi	PROPN	N;AT+ALL;SG
תום	tom	תום	tom	PROPN	PROPN;NOM;SG
חוף	rannan	חוף	ranta	PROPN	N;GEN;SG
חוף	ranta	חוף	ranta	PROPN	N;NOM;SG
חוף	beach	חוף	beach	PROPN	N;NOM;SG
חוף	rantaa	חוף	ranta	PROPN	N;PRT;SG
חוף	beachin	חוף	beach	PROPN	PROPN;GEN;SG
טבע	hukkunut	טבע	hukkua		V;NOM;SG;V.PTCP;ACT
טבע	hukkui	טבע	hukkua		V;IND;SG;3;PST;FIN;ACT
טבע	luonnosta	טבע	luonnos		N;IN+ABL;SG
טבע	luonne	טבע	luonne		N;NOM;SG
טבע	luontoa	טבע	luonto		N;PRT;SG
טבע	luonto	טבע	luonto		N;NOM;SG
גבול	rajoita	גבול	rajoittaa	N;MASC;SG	V;IMP;SG;2;FIN;ACT
קרל	karl	קרל	karl	PROPN	N;NOM;SG
קרל	carl	קרל	carl	PROPN	N;NOM;SG
חברתית	sosiaaliset	חברתי	sosiaalinen	ADV	ADJ;NOM;PL
חברתית	sosiaalisen	חברתי	sosiaalinen	ADV	ADJ;GEN;SG
חברתית	sosiaalinen	חברתי	sosiaalinen	ADV	ADJ;NOM;SG
חברתית	yhteiskunnallinen	חברתי	yhteis#kunnallinen	ADV	ADJ;NOM;SG
לילה	öitä	לילה	yö	N;MASC;SG	N;PRT;PL
לילה	night	לילה	nightä	N;MASC;SG	
לחימה	taistelut	לחימה	taistelu	N;FEM;SG	N;NOM;PL
לחימה	taistella	לחימה	taistella	N;FEM;SG	V;SG;NFIN;ACT
לחימה	taistelevat	לחימה	taistella	N;FEM;SG	V;IND;PL;3;PRS;FIN;ACT
יחסים	suhde	יחסים	suhde	N;MASC;PL	N;NOM;SG
שלישי	tiistai	שלישי	tiistai	PROPN	N;NOM;SG
שלישי	tiistaina	שלישי	tiistai	PROPN	N;FRML;SG
שלישי	kolmas	שלישי	kolmas	PROPN	ADJ;NOM;SG
שלישי	kolmannet	שלישי	kolmas	PROPN	ADJ;NOM;PL
שלישי	kolmanneksi	שלישי	kolmas	PROPN	ADJ;TRANS;SG
הלכה	mennyt	הלכה	mennä	N;FEM;SG	V;NOM;SG;V.PTCP;ACT
הלכה	poissa	הלכה	poissa	N;FEM;SG	ADV
הלכה	meni	הלכה	mennä	N;FEM;SG	V;IND;SG;3;PST;FIN;ACT
כבד	raskasta	כבד	raskas		ADJ;PRT;SG
כבד	painava	כבד	painava		ADJ;NOM;SG
כבד	raskas	כבד	raskas		ADJ;NOM;SG
כבד	raskaat	כבד	raskas		ADJ;NOM;PL
כבד	maksa	כבד	maksaa		V;IMP;SG;2;FIN;ACT
אלן	allen	אלן	allen	PROPN	
אלן	ellen	אלן	ellen	PROPN	N;NOM;SG
אלן	alan	אלן	alkaa	PROPN	V;IND;SG;1;PRS;FIN;ACT
אלן	allan	אלן	alta	PROPN	N;NOM;SG
שניים	kaksi	שניים	kaksi	NUM;MASC;PL	NUM;NOM;SG
שניים	kaks	שניים	kaksi	NUM;MASC;PL	NUM;NOM;SG
בוגרי	valmistuu	בוגר	valmistua	PROPN	V;IND;SG;3;PRS;FIN;ACT
בוגרי	valmistuneet	בוגר	valmistua	PROPN	V;NOM;PL;V.PTCP;ACT
נהרג	tapettu	נהרג	tapata	V;MASC;SG;3;PST;MID	V;NOM;SG;V.PTCP;PASS
נהרג	tappanut	נהרג	tappaa	V;MASC;SG;3;PST;MID	V;NOM;SG;V.PTCP;ACT
נהרג	tappoi	נהרג	tappaa	V;MASC;SG;3;PST;MID	V;IND;SG;3;PST;FIN;ACT
אליעזר	eliezer	אליעזר	eliezer	PROPN	N;NOM;SG
מפתח	keskeinen	מפתח	keskeinen	N;MASC;SG	ADJ;NOM;SG
מתן	antamassa	מתן	antaa	N;MASC;SG	V;IN+ESS;SG;NFIN;ACT
מלאה	täyden	מלא	täysi	ADV	ADJ;GEN;SG
מלאה	täys	מלא	täys	ADV	INTJ
מלאה	täydet	מלא	täysi	ADV	ADJ;NOM;PL
מלאה	täysi	מלא	täysi	ADV	ADJ;NOM;SG
השלום	rauhaa	השלום	rauha		N;PRT;SG
השלום	peace	השלום	peace		
השלום	rauha	השלום	rauha		N;NOM;SG
זילנד	seelannin	זילנד	seelanti	PROPN	N;GEN;SG
זילנד	seelanti	זילנד	seelanti	PROPN	N;NOM;SG
ישו	kristus	ישו	kristus		N;NOM;SG
ישו	jeesus	ישו	jeesus		N;NOM;SG
מפעיל	operaattori	מפעיל	operaattori	V;MASC;SG;V.PTCP;ACT	N;NOM;SG
מפעיל	toimija	מפעיל	toimija	V;MASC;SG;V.PTCP;ACT	N;NOM;SG
מפעיל	juoksu	מפעיל	juoksu	V;MASC;SG;V.PTCP;ACT	N;NOM;SG
מפעיל	juoksevat	מפעיל	juosta	V;MASC;SG;V.PTCP;ACT	V;IND;PL;3;PRS;FIN;ACT
מפעיל	juoksee	מפעיל	juosta	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
מפעיל	käynnissä	מפעיל	käynti	V;MASC;SG;V.PTCP;ACT	N;IN+ESS;SG
מפעיל	aktivointi	מפעיל	aktivointi	V;MASC;SG;V.PTCP;ACT	N;NOM;SG
מפעיל	aktivoidaan	מפעיל	aktivoida	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;PASS
הגישה	käyttöoikeus	הגיש	käyttö#oikeus	V;FEM;SG;3;PST;ACT	N;NOM;SG
הגישה	pääsy	הגיש	pääsy	V;FEM;SG;3;PST;ACT	N;NOM;SG
הגישה	saatavuus	הגיש	saatavuus	V;FEM;SG;3;PST;ACT	N;NOM;SG
סוריה	syyria	סוריה	syyri	PROPN	N;NOM;SG
סוריה	syyriassa	סוריה	syyria	PROPN	N;IN+ESS;SG
סוריה	syyrian	סוריה	syyri	PROPN	N;GEN;SG
גילה	löydetty	גילה	löytää	V;MASC;SG;3;PST;ACT	V;NOM;SG;V.PTCP;PASS
גילה	löydettiin	גילה	löytää	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN;PASS
גילה	gila	גילה	gila	V;MASC;SG;3;PST;ACT	N;NOM;SG
הערים	kaupunkeja	הערים	kaupunki	V;MASC;SG;3;PST;ACT	N;PRT;PL
הערים	kaupunkien	הערים	kaupunki	V;MASC;SG;3;PST;ACT	N;GEN;PL
הערים	kaupungit	הערים	kaupunki	V;MASC;SG;3;PST;ACT	N;NOM;PL
מאחורי	taakse	מאחורי	taakse	ADP	ADV
מאחורי	takana	מאחורי	takana	ADP	ADV
עצם	luun	עצם	luu		N;GEN;SG
עצם	luut	עצם	luurla		N;NOM;PL
עצם	luusto	עצם	luusto		N;NOM;SG
עצם	luu	עצם	luu		N;NOM;SG
נישא	naimisissa	נישא	naimisissa	V;MASC;SG;3;PST;MID	ADV
פיטר	pekka	פיטר	pekka	PROPN	PROPN;NOM;SG
פיטר	petteri	פיטר	petteri	PROPN	N;NOM;SG
פיטר	peter	פיטר	peter	PROPN	PROPN;NOM;SG
פיטר	pietari	פיטר	pietari	PROPN	N;NOM;SG
מריה	mariaa	מריה	maria	PROPN	N;PRT;SG
מריה	maria	מריה	mari	PROPN	PROPN;NOM;SG
לים	lim	לים	lim		N;NOM;SG
טבעי	luonnolliset	טבעי	luonnollinen	ADJ;MASC;SG	ADJ;NOM;PL
טבעי	luonnon	טבעי	luonto	ADJ;MASC;SG	N;GEN;SG
ההר	vuori	ההר	vuori		N;NOM;SG
ההר	vuorta	ההר	vuori		N;PRT;SG
ההר	vuoristo	ההר	vuoristo		N;NOM;SG
הנסיך	prinssi	הנסיך	prinssi	PROPN	N;NOM;SG
הנסיך	prince	הנסיך	prince	PROPN	
הנסיך	ruhtinas	הנסיך	ruhtinas	PROPN	N;FRML;SG
תא	selli	תא	selli		N;NOM;SG
תא	solu	תא	solu		N;NOM;SG
תא	solun	תא	solu		N;GEN;SG
נפתח	avattu	נפתח	avata	V;MASC;SG;PST;MID	V;NOM;SG;V.PTCP;PASS
נפתח	avattiin	נפתח	avata	V;MASC;SG;PST;MID	V;IND;PST;FIN;PASS
נפתח	avasi	נפתח	avata	V;MASC;SG;PST;MID	V;IND;SG;3;PST;FIN;ACT
נפתח	avautuu	נפתח	avautua	V;MASC;SG;PST;MID	V;IND;SG;3;PRS;FIN;ACT
נפתח	aukeaa	נפתח	aueta	V;MASC;SG;PST;MID	V;IND;SG;3;PRS;FIN;ACT
ישירות	suoraan	ישירות	suoraan		ADV
ישירות	suorat	ישירות	suora		ADJ;NOM;PL
ישירות	suoraa	ישירות	suora		ADJ;PRT;SG
ישירות	suora	ישירות	suora		ADJ;NOM;SG
ישירות	direct	ישירות	direct		N;NOM;SG
ישירות	suoraan	ישירות	suoraan		ADV
לשלב	yhdistetään	שילב	yhdistää	V;NFIN;ACT	V;IND;PRS;FIN;PASS
לואי	louis	לואי	louis	PROPN	PROPN;NOM;SG
לואי	louisin	לואי	louisi	PROPN	ADV
לואי	louie	לואי	louie	PROPN	PROPN;NOM;SG
המשיכה	jatkoa	המשיך	jatko	V;FEM;SG;3;PST;ACT	N;PRT;SG
המשיכה	jatkettiin	המשיך	jatkaa	V;FEM;SG;3;PST;ACT	V;IND;PST;FIN;PASS
ניכר	huomattavat	ניכר	huomattava		ADJ;NOM;PL
ניכר	huomattava	ניכר	huomattava		ADJ;NOM;SG
ניכר	huomattavia	ניכר	huomattava		ADJ;PRT;PL
ניכר	huomattavat	ניכר	huomattava		ADJ;NOM;PL
ניכר	huomattavia	ניכר	huomattava		ADJ;PRT;PL
ניכר	huomattava	ניכר	huomattava		ADJ;NOM;SG
ניכר	ilmeistä	ניכר	ilmeinen		ADJ;PRT;SG
ניכר	ilmeinen	ניכר	ilmeinen		ADJ;NOM;SG
פורסם	julkaistaan	פורסם	julkaista	V;MASC;SG;3;PST;PASS	V;IND;PRS;FIN;PASS
פורסם	julkaistut	פורסם	julkaista	V;MASC;SG;3;PST;PASS	V;NOM;PL;V.PTCP;PASS
פורסם	julkaissut	פורסם	julkaista	V;MASC;SG;3;PST;PASS	V;NOM;SG;V.PTCP;ACT
פורסם	julkaisi	פורסם	julkaista	V;MASC;SG;3;PST;PASS	V;IND;SG;3;PST;FIN;ACT
פורסם	lähetetyt	פורסם	lähettää	V;MASC;SG;3;PST;PASS	V;NOM;PL;V.PTCP;PASS
פורסם	julkaissut	פורסם	julkaista	V;MASC;SG;3;PST;PASS	V;NOM;SG;V.PTCP;ACT
שבט	klaani	שבט	klaa	PROPN	N;NOM;SG
שבט	klaanin	שבט	klaani	PROPN	N;GEN;SG
שבט	heimo	שבט	heimo	PROPN	N;NOM;SG
שבט	heimojen	שבט	heimo	PROPN	N;GEN;PL
שבט	heimo	שבט	heimo	PROPN	N;NOM;SG
דייוויד	david	דייוויד	david	PROPN	PROPN;NOM;SG
דוקטור	tohtori	None	tohtori	PROPN	N;NOM;SG
דוקטור	lääkäri	None	lääkäri	PROPN	N;NOM;SG
מטה	down	מטה	down	N;MASC;SG	
מטה	alas	מטה	alas	N;MASC;SG	ADV
מטה	alaspäin	מטה	alaspäin	N;MASC;SG	ADV
משך	vetänyt	משך	vetää	N;MASC;SG	V;NOM;SG;V.PTCP;ACT
משך	vedetty	משך	vetää	N;MASC;SG	V;NOM;SG;V.PTCP;PASS
משך	veti	משך	vetää	N;MASC;SG	V;IND;SG;3;PST;FIN;ACT
משך	vedettiin	משך	vetää	N;MASC;SG	V;IND;PST;FIN;PASS
התחרות	kilpailuun	התחרה	kilpailu	N;FEM;PL	N;IN+ALL;SG
התחרות	kilpailun	התחרה	kilpailu	N;FEM;PL	N;GEN;SG
התחרות	kisaa	התחרה	kisa	N;FEM;PL	N;PRT;SG
התחרות	kilpailu	התחרה	kilpailu	N;FEM;PL	N;NOM;SG
שליטה	hallitse	שליטה	hallita	N;FEM;SG	V;IMP;SG;2;FIN;ACT
שליטה	määräävä	שליטה	määräävä	N;FEM;SG	ADJ;NOM;SG
נוסדה	perustettiin	נוסד	perustaa	V;FEM;SG;3;PST;MID	V;IND;PST;FIN;PASS
נוסדה	perustettu	נוסד	perustaa	V;FEM;SG;3;PST;MID	V;NOM;SG;V.PTCP;PASS
נוסדה	perusti	נוסד	perustaa	V;FEM;SG;3;PST;MID	V;IND;SG;3;PST;FIN;ACT
מידי	midi	מידי	midi		INTJ
האו	howe	האו	howe	PROPN	PROPN;NOM;SG
שניהם	molemmat	שניים	molemmat		PRO;NOM;PL
שניהם	molempia	שניים	molemmat		PRO;PRT;PL
שניהם	kumpikin	שניים	kumpikin		PRO;NOM;SG
מצליח	menestys	הצליח	menestys	V;MASC;SG;V.PTCP;ACT	N;NOM;SG
מצליח	onnistui	הצליח	onnistua	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PST;FIN;ACT
צורת	muodosta	צורה	muoto	N;FEM;SG	V;IMP;SG;2;FIN;ACT
חומרים	materiaali	חומר	materiaali	N;MASC;PL	N;NOM;SG
סביר	luultavasti	סביר	luultavasti	ADJ;MASC;SG	ADV
סביר	todennäköisesti	סביר	toden#näköisesti	ADJ;MASC;SG	ADV
סביר	kohtuulliset	סביר	kohtuullinen	ADJ;MASC;SG	ADJ;NOM;PL
המלכה	kuningatar	המלכה	kuningatar		N;NOM;SG
המלכה	queen	המלכה	queki		
מר	mer	מר	mer	PROPN	INTJ
ניתוח	leikkaukset	ניתוח	leikkaus	N;MASC;SG	N;NOM;PL
ניתוח	analyysit	ניתוח	analyysi	N;MASC;SG	N;NOM;PL
מידה	mitata	מידה	mitata	N;FEM;SG	V;SG;NFIN;ACT
מידה	mittaa	מידה	mitata	N;FEM;SG	V;IMP;SG;2;FIN;ACT
מידה	koko	מידה	koko	N;FEM;SG	ADJ
כרך	tilavuus	כרך	tilavuus		N;NOM;SG
כרך	määrä	כרך	määrä		N;NOM;SG
קשת	arc	קשת	arc		
קשת	kaari	קשת	kaari		N;NOM;SG
קשת	arch	קשת	arch		PROPN;NOM;SG
קשת	kaari	קשת	kaari		N;NOM;SG
לסייע	avustaminen	סייע	avustaminen	V;NFIN;ACT	N;NOM;SG
השיטה	menetelmä	השיט	menetelmä	V;FEM;SG;3;PST;ACT	N;NOM;SG
השיטה	menetelmän	השיט	menetelmä	V;FEM;SG;3;PST;ACT	N;GEN;SG
המנדט	toimeksiannon	המנדט	toimeksia	PROPN	N;GEN;SG
המנדט	toimeksianto	המנדט	toimeksia	PROPN	N;NOM;SG
המנדט	valtuudet	המנדט	valtuus	PROPN	N;NOM;PL
המנדט	toimikausi	המנדט	toimi#kausi	PROPN	N;NOM;SG
פועל	työntekijöiden	פועל	työ#tekijä	N;MASC;SG	N;GEN;PL
פועל	toimii	פועל	toimia	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
פועל	teokset	פועל	teos	N;MASC;SG	N;NOM;PL
פועל	työskentelee	פועל	työskennellä	N;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
הצטרפו	liittyä	הצטרף	liittyä	V;PL;3;PST	V;SG;NFIN;ACT
הצטרפו	liity	הצטרף	liittyä	V;PL;3;PST	V;IMP;SG;2;FIN;ACT
ציבור	julkinen	ציבור	julkinen	N;MASC;SG	ADJ;NOM;SG
ציבור	julkisen	ציבור	julkinen	N;MASC;SG	ADJ;GEN;SG
ציבור	julkiset	ציבור	julkinen	N;MASC;SG	ADJ;NOM;PL
חגי	loma	חגי	loma	PROPN	N;NOM;SG
חגי	lomaa	חגי	loma	PROPN	N;PRT;SG
חגי	lomat	חגי	loma	PROPN	N;NOM;PL
היטלר	hitlerin	היטלר	hitleri	PROPN	N;GEN;SG
היטלר	hitler	היטלר	hitler	PROPN	N;NOM;SG
היטלר	hitleriä	היטלר	hitleri	PROPN	N;PRT;SG
עצמי	itse	עצמו	itse	PRO;SG;1;REFL	ADV
עצמי	itse	עצמו	itse	PRO;SG;1;REFL	ADV
פגיעה	vaikutukset	פגיעה	vaikutus	N;FEM;SG	N;NOM;PL
פגיעה	haavoittuvainen	פגיעה	haavoittuvainen	N;FEM;SG	ADJ;NOM;SG
פגיעה	haavoittuva	פגיעה	haavoittua	N;FEM;SG	ADJ;NOM;SG
שאול	saul	שאול	saul	PROPN	PROPN;NOM;SG
בעצמו	itseään	בעצם	itse	ADV	PRO;PRT;SG;REFL
בעצמו	itsensä	בעצם	itse	ADV	PRO;GEN;SG;REFL
הגביע	palkinto	הגביע	palkinto	PROPN	N;NOM;SG
הדגל	lippua	הדגל	lippu		N;PRT;SG
הדגל	lippu	הדגל	lippu		N;NOM;SG
מקסיקו	meksikossa	מקסיקו	meksikko	PROPN	N;IN+ESS;SG
מקסיקו	meksiko	מקסיקו	meksiko	PROPN	N;NOM;SG
מקסיקו	meksikoon	מקסיקו	meksi#koko	PROPN	N;IN+ALL;SG
מקסיקו	meksikon	מקסיקו	meksikko	PROPN	N;GEN;SG
ערכי	edit	ערך	edit		N;NOM;SG
ערכי	muokkaa	ערך	muokka		N;NOM;SG
מבט	katse	מבט	katse		N;NOM;SG
מבט	katseen	מבט	katse		N;GEN;SG
ומתן	neuvotteluihin	ומתן	neuvottelu	PROPN	N;IN+ALL;PL
ומתן	neuvotteluja	ומתן	neuvottelu	PROPN	N;PRT;PL
ומתן	neuvottelut	ומתן	neuvottelu	PROPN	N;NOM;PL
טרור	terroristit	טרור	terroristi	N;MASC;SG	N;NOM;PL
הקרן	säätiö	הקרן	säätiö		N;NOM;SG
הקרן	säätiön	הקרן	säätiö		N;GEN;SG
הקרן	perusta	הקרן	perusta		N;NOM;SG
מגן	suojelu	מגן	suojelu	PROPN	N;NOM;SG
מגן	suojelee	מגן	suojella	PROPN	V;IND;SG;3;PRS;FIN;ACT
מגן	suojella	מגן	suojella	PROPN	V;SG;NFIN;ACT
מגן	suojeleminen	מגן	suojeleminen	PROPN	N;NOM;SG
מגן	suojelija	מגן	suojelija	PROPN	N;NOM;SG
מגן	kilpi	מגן	kilpi	PROPN	N;NOM;SG
מגן	suoja	מגן	suoja	PROPN	N;NOM;SG
מגן	puolustaja	מגן	puolustaja	PROPN	N;NOM;SG
שרון	sharon	שרון	sharo	PROPN	
שרון	sharonin	שרון	sharon	PROPN	N;GEN;SG
תלוי	riippuu	תלוי	riippua	ADJ;MASC;SG	V;IND;SG;3;PRS;FIN;ACT
תלוי	riippuen	תלוי	riippua	ADJ;MASC;SG	V;INS;SG;NFIN;ACT
מוחמד	mohammad	מוחמד	moha	PROPN	N;NOM;SG
מוחמד	muhammad	מוחמד	muha	PROPN	N;NOM;SG
מוחמד	mohammed	מוחמד	mohammed	PROPN	PROPN;NOM;SG
מוחמד	mohamed	מוחמד	mohamed	PROPN	N;NOM;SG
גרמנית	saksaa	גרמנית	saksa	PROPN	N;PRT;SG
גרמנית	saksalainen	גרמנית	saksalainen	PROPN	ADJ;NOM;SG
גרמנית	saksa	גרמנית	saksa	PROPN	PROPN;NOM;SG
גרמנית	saksaksi	גרמנית	saksa	PROPN	N;TRANS;SG
גרמנית	saksan	גרמנית	saksa	PROPN	N;GEN;SG
הוועד	komitea	הוועד	komitea		N;NOM;SG
הוועד	valiokunta	הוועד	valio#kunta		N;NOM;SG
אוסטריה	itävalta	אוסטריה	itä#valta	PROPN	N;NOM;SG
אוסטריה	itävallassa	אוסטריה	itä#valta	PROPN	N;IN+ESS;SG
אוסטריה	itävallan	אוסטריה	itä#valta	PROPN	N;GEN;SG
חלקם	osa	חלקם	osa		N;NOM;SG
חלקם	joitakin	חלקם	jokin		PRO;PRT;PL
חלקם	jotkut	חלקם	joku		PRO;NOM;PL
מנוע	moottorit	מנוע	moottori	N;MASC;SG	N;NOM;PL
המלוכה	monarkia	המלוך	monarki	PROPN	N;NOM;SG
שיטה	acacia	שיטה	acacia	N;FEM;SG	PROPN;NOM;SG
נשלח	toimitettu	נשלח	toimittaa	V;MASC;SG;3;PST;MID	V;NOM;SG;V.PTCP;PASS
נשלח	toimitetut	נשלח	toimittaa	V;MASC;SG;3;PST;MID	V;NOM;PL;V.PTCP;PASS
נשלח	toimitti	נשלח	toimittaa	V;MASC;SG;3;PST;MID	V;IND;SG;3;PST;FIN;ACT
נשלח	lähetetty	נשלח	lähettää	V;MASC;SG;3;PST;MID	V;NOM;SG;V.PTCP;PASS
נשלח	lähetetty	נשלח	lähettää	V;MASC;SG;3;PST;MID	V;NOM;SG;V.PTCP;PASS
נשלח	lähetetyt	נשלח	lähettää	V;MASC;SG;3;PST;MID	V;NOM;PL;V.PTCP;PASS
נשלח	lähetti	נשלח	lähettää	V;MASC;SG;3;PST;MID	N;NOM;SG
עדיף	paremmin	עדיף	hyvin	ADJ;MASC;SG	ADV;CMPR
לקבוע	määritetään	קבע	määrittää	V;NFIN;ACT	V;IND;PRS;FIN;PASS
הכניסה	sisäänkäynnin	הכניס	sisään#käynti	V;FEM;SG;3;PST;ACT	N;GEN;SG
הכניסה	sisäänpääsy	הכניס	sisäänpääsy	V;FEM;SG;3;PST;ACT	N;NOM;SG
הכניסה	sisäänkäynti	הכניס	sisäänkäynti	V;FEM;SG;3;PST;ACT	N;NOM;SG
ציבורית	julkinen	ציבורי	julkinen	ADV	ADJ;NOM;SG
ציבורית	julkisen	ציבורי	julkinen	ADV	ADJ;GEN;SG
ציבורית	julkiset	ציבורי	julkinen	ADV	ADJ;NOM;PL
המוות	kuolemaa	המווה	kuolema		N;PRT;SG
המוות	death	המווה	death		
המוות	kuoleman	המווה	kuolema		N;GEN;SG
המוות	kuolema	המווה	kuolema		N;NOM;SG
מיוחדים	erityinen	מיוחד	erityinen	ADJ;MASC;PL	ADJ;NOM;SG
מיוחדים	erityistä	מיוחד	erityinen	ADJ;MASC;PL	ADJ;PRT;SG
מיוחדים	special	מיוחד	special	ADJ;MASC;PL	N;NOM;SG
מיוחדים	erikoinen	מיוחד	erikoinen	ADJ;MASC;PL	ADJ;NOM;SG
מאפשר	sallii	None	sallia	V;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
מאפשר	mahdollistaa	None	mahdollistaa	V;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
מאפשר	mahdollistaa	None	mahdollistaa	V;SG;V.PTCP	V;IND;SG;3;PRS;FIN;ACT
פרסים	palkitsee	פרס	palkita	N;MASC;PL	V;IND;SG;3;PRS;FIN;ACT
קוק	cook	קוק	cook	PROPN	PROPN;NOM;SG
קוק	kokki	קוק	kokki	PROPN	N;NOM;SG
אוקטובר	lokakuussa	אוקטובר	lokakuu	PROPN	N;IN+ESS;SG
אוקטובר	lokakuun	אוקטובר	lokakuu	PROPN	N;GEN;SG
אוקטובר	lokakuu	אוקטובר	lokakuu	PROPN	N;NOM;SG
מועמד	nimetty	מועמד	nimetä	N;MASC;SG	V;NOM;SG;V.PTCP;PASS
מועמד	nimetyt	מועמד	nimetty	N;MASC;SG	V;NOM;PL;V.PTCP;PASS
ברצלונה	barca	ברצלונה	barca	PROPN	INTJ
ברצלונה	barcelonan	ברצלונה	barcelona	PROPN	N;GEN;SG
ברצלונה	barcelonassa	ברצלונה	barcelona	PROPN	N;IN+ESS;SG
ברצלונה	barcelona	ברצלונה	barcelo	PROPN	N;NOM;SG
