של	shel	של	shel	PART;GEN	
גשר	proteze	גשר	protez	N;MASC;SG	N;NOM;FEM;PL
דני	deni	דני	dena	PROPN	PROPN;NOM;MASC;SG
דני	danny	דני	danny	PROPN	PROPN;NOM;MASC;SG
דני	dani	דני	dati	PROPN	N;NOM;MASC;PL
חלקי	djelomično	חלק	djelomično	N;MASC;PL	ADV
חלקי	djelomični	חלק	djelomičan	N;MASC;PL	ADV
חלקי	djelomično	חלק	djelomično	N;MASC;PL	ADV
מייקל	mihael	מייקל	mihael	PROPN	PROPN;NOM;MASC;SG
מייקל	michael	מייקל	michael	PROPN	PROPN;NOM;MASC;SG
עמוד	stranicu	עמוד	stranica		N;ACC;FEM;SG
עמוד	stranica	עמוד	stranica		N;NOM;FEM;SG
עמוד	stranice	עמוד	stranica		N;NOM;FEM;PL
הדף	stranicu	הדף	stranica		N;ACC;FEM;SG
הדף	stranica	הדף	stranica		N;NOM;FEM;SG
הדף	stranice	הדף	stranica		N;NOM;FEM;PL
גרמנים	njemački	גרמני	njemački	N;MASC;PL	ADJ;NOM;DEF;MASC;SG
גרמנים	nijemac	גרמני	nijemac	N;MASC;PL	N;NOM;MASC;SG
גרמנים	njemacki	גרמני	njemacki	N;MASC;PL	ADJ;NOM;DEF;MASC;SG
מתאר	opisuje	תיאר	opisivati	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מתאר	opisujući	תיאר	opisivati	V;MASC;SG;V.PTCP;ACT	ADV;RL
מתאר	opisuje	תיאר	opisivati	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
האיחוד	unija	האיחוד	unija	PROPN	N;NOM;FEM;SG
האיחוד	union	האיחוד	union	PROPN	ADP
האיחוד	unije	האיחוד	unija	PROPN	N;NOM;FEM;SG
האיחוד	sindikat	האיחוד	sindikat	PROPN	N;NOM;MASC;SG
האיחוד	okupljanje	האיחוד	okupljanje	PROPN	N;NOM;NEUT;SG
רומא	rim	רומא	rim	PROPN	PROPN;NOM;MASC;SG
רומא	romi	רומא	rom	PROPN	N;NOM;MASC;PL
רומא	roma	רומא	rom	PROPN	N;GEN;MASC;SG
זיכרון	memorije	זיכרון	memorija	N;MASC;SG	N;NOM;FEM;PL
מורשת	baštine	מורשת	baština	N;FEM;SG	N;NOM;FEM;PL
סופרים	autora	סופר	autor	N;MASC;PL	N;ACC;MASC;SG
עוסק	zaručeni	עסק	zaručiti	V;MASC;SG;V.PTCP;ACT	ADJ;NOM;DEF;MASC;PL;V.PTCP
עוסק	zaručen	עסק	zaručiti	V;MASC;SG;V.PTCP;ACT	ADJ;NOM;MASC;SG;V.PTCP
גרם	gram	גרם	gram	PROPN	N;NOM;MASC;SG
גרם	grama	גרם	gram	PROPN	N;NOM;MASC;SG
גרם	grama	גרם	gram	PROPN	N;NOM;MASC;SG
הקודם	prethodni	הקודם	prethodan	PROPN	ADJ;NOM;DEF;MASC;SG
הקודם	prethodna	הקודם	prethodan	PROPN	ADJ;NOM;DEF;FEM;SG
לציין	ukazujući	ציין	ukazivati	V;NFIN;ACT	ADV;RL
דב	deb	דב	deb	PROPN	N;NOM;MASC;SG
דב	dov	דב	dov	PROPN	
דב	dev	דב	dev	PROPN	PROPN;NOM;MASC;SG
נקבע	odlučno	נקבע	odlučno	V;MASC;SG;3;PST;MID	ADV
נקבע	utvrđeno	נקבע	utvrditi	V;MASC;SG;3;PST;MID	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
נקבע	odlučan	נקבע	odlučan	V;MASC;SG;3;PST;MID	ADJ;NOM;INDF;MASC;SG
נקבע	odlučni	נקבע	odlučan	V;MASC;SG;3;PST;MID	ADJ;NOM;DEF;MASC;PL
נקבע	odlučna	נקבע	odlučan	V;MASC;SG;3;PST;MID	ADJ;NOM;DEF;FEM;SG
לימודי	studij	לימודים	studij	PROPN	N;NOM;MASC;SG
לימודי	studija	לימודים	studij	PROPN	N;GEN;MASC;SG
לימודי	studije	לימודים	studija	PROPN	N;NOM;FEM;PL
האינטרנט	interneta	האינטרנט	internet	PROPN	N;GEN;MASC;SG
האינטרנט	internet	האינטרנט	internet	PROPN	N;NOM;MASC;SG
רדיו	radio	רדיו	raditi		V;MASC;SG;PST;V.PTCP;ACT
הדרום	jugu	הדרום	jug		N;DAT;MASC;SG
הדרום	južno	הדרום	južno		ADV
הדרום	jug	הדרום	jug		N;NOM;MASC;SG
תנאי	uvjete	תנאי	uvjet		N;ACC;MASC;PL
תנאי	uvjeti	תנאי	uvjet		N;NOM;MASC;PL
תנאי	uslovi	תנאי	uslov		N;NOM;MASC;PL
תנאי	uvjete	תנאי	uvjet		N;ACC;MASC;PL
תנאי	uvjeti	תנאי	uvjet		N;NOM;MASC;PL
תנאי	uslovi	תנאי	uslov		N;NOM;MASC;PL
תנאי	stanje	תנאי	stanje		N;NOM;NEUT;SG
תנאי	uvjet	תנאי	uvjet		N;NOM;MASC;SG
תומאס	tomas	תומאס	tomas	PROPN	N;NOM;MASC;SG
תומאס	thomas	תומאס	thomas	PROPN	PROPN;NOM;MASC;SG
שרה	sarah	שרה	sarah		N;NOM;FEM;SG
שרה	sara	שרה	sara		N;NOM;FEM;SG
שרה	sara	שרה	sara		N;NOM;FEM;SG
שרה	saro	שרה	saro		PROPN;NOM;MASC;SG
שרה	saru	שרה	sar		N;ACC;FEM;SG
מציע	nude	הציע	nuditi	V;MASC;SG;V.PTCP;ACT	V;IND;PL;3;PRS;FIN
מציע	nudi	הציע	nuditi	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מציע	predloži	הציע	predložiti	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מציע	sugerira	הציע	sugerirati	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מסלול	pratiti	מסלול	pratiti	N;MASC;SG	V;NFIN
יוון	grčka	יוון	grčki	PROPN	ADJ;NOM;FEM;SG
תקווה	nade	תקווה	nada	N;FEM;SG	N;NOM;FEM;PL
תקווה	nade	תקווה	nada	N;FEM;SG	N;NOM;FEM;PL
אב	oce	אב	ocaj	N;MASC;SG	V;IMP;SG;2;FIN
צילום	fotografija	צילום	fotografija	PROPN	N;NOM;FEM;SG
סגנון	style	סגנון	styli	N;MASC;SG	ADP
סדרות	postavlja	סדרה	postavljati	N;FEM;PL	V;IND;SG;3;PRS;FIN
סדרות	seta	סדרה	set	N;FEM;PL	N;GEN;MASC;SG
יוצר	generiranje	יצר	generiranje	V;MASC;SG;V.PTCP;ACT	N;NOM;NEUT;SG
יוצר	kreiranje	יצר	kreiranje	V;MASC;SG;V.PTCP;ACT	N;NOM;NEUT;SG
יוצר	stvaranje	יצר	stvaranje	V;MASC;SG;V.PTCP;ACT	N;NOM;NEUT;SG
יוצר	tvorac	יצר	tvorac	V;MASC;SG;V.PTCP;ACT	N;NOM;MASC;SG
יוצר	stvoritelj	יצר	stvoritelj	V;MASC;SG;V.PTCP;ACT	N;NOM;MASC;SG
יוצר	stvoritelja	יצר	stvoritelj	V;MASC;SG;V.PTCP;ACT	N;ANIM;ACC;MASC;SG
יוצר	proizveden	יצר	proizvesti	V;MASC;SG;V.PTCP;ACT	ADJ;NOM;MASC;SG;V.PTCP;PASS
יוצר	kreira	יצר	kreirati	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
יוצר	stvara	יצר	stvarati	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
נמצאו	pronađeno	נמצא	pronaći	V;PL;3;PST;MID	ADJ;NOM;NEUT;SG;V.PTCP;PASS
נמצאו	našao	נמצא	naći	V;PL;3;PST;MID	V;MASC;SG;PST;V.PTCP;ACT
נמצאו	pronađen	נמצא	pronaći	V;PL;3;PST;MID	ADJ;NOM;MASC;SG;V.PTCP;PASS
נמצאו	pronađeni	נמצא	pronaći	V;PL;3;PST;MID	ADJ;NOM;DEF;MASC;PL;V.PTCP
נמצאו	pronađena	נמצא	pronaći	V;PL;3;PST;MID	ADJ;NOM;DEF;FEM;SG;V.PTCP
כתוב	pišite	כתב	pisati		V;IMP;PL;2;FIN
כתוב	napiši	כתב	napisiti		INTJ
כתוב	piši	כתב	pisati		V;IMP;SG;2;FIN
כתוב	napišite	כתב	napisiti		V;IMP;PL;2;FIN
כתוב	napisano	כתב	napisati		ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
כתוב	zapisano	כתב	zapisati		ADJ;NOM;NEUT;SG;V.PTCP;PASS
כתוב	napisao	כתב	napisati		V;MASC;SG;PST;V.PTCP;ACT
כתוב	napisana	כתב	napisati		ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
כתוב	pisani	כתב	pisati		ADJ;NOM;DEF;MASC;PL
כתוב	pisano	כתב	pisano		ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
פרטי	privatno	פרט	privatno	N;MASC;PL	ADV
פרטי	private	פרט	privati	N;MASC;PL	N;NOM;MASC;SG
פרטי	privatni	פרט	privatan	N;MASC;PL	ADJ;NOM;DEF;MASC;SG
המוזיאון	muzej	המוזיאון	muzej	PROPN	N;NOM;MASC;SG
שלנו	naše	None	naš		DET;NOM;FEM;SG;1
שלנו	naš	None	naš		DET;NOM;MASC;SG;1
שלנו	naša	None	naš		DET;NOM;FEM;SG;1
שלנו	naši	None	naš		DET;NOM;MASC;PL;1
שלנו	nase	None	nasti		ADJ;NOM;DEF;FEM;PL
שלנו	nasi	None	biti		ADJ;NOM;DEF;MASC;PL
שלנו	naše	None	naš		DET;NOM;FEM;SG;1
שלנו	naš	None	naš		DET;NOM;MASC;SG;1
שלנו	naša	None	naš		DET;NOM;FEM;SG;1
שלנו	nase	None	nasti		ADJ;NOM;DEF;FEM;PL
לימוד	prouči	לימוד	proučiti	N;MASC;SG	V;IND;SG;3;PRS;FIN
לימוד	učim	לימוד	učiti	N;MASC;SG	V;IND;SG;1;PRS;FIN
לימוד	uči	לימוד	učiti	N;MASC;SG	V;IND;SG;3;PRS;FIN
השתתפו	nazočio	השתתף	nazočiti	V;PL;3;PST	V;MASC;SG;PST;V.PTCP;ACT
השתתפו	prisustvovao	השתתף	prisustvovati	V;PL;3;PST	V;MASC;SG;PST;V.PTCP;ACT
השתתפו	sudjelovalo	השתתף	sudjelovati	V;PL;3;PST	V;NEUT;SG;PST;V.PTCP;ACT
השתתפו	sudjelovao	השתתף	sudjelovati	V;PL;3;PST	V;MASC;SG;PST;V.PTCP;ACT
השתתפו	sudjelovala	השתתף	sudjelovati	V;PL;3;PST	V;FEM;SG;PST;V.PTCP;ACT
מגלה	otkriva	גילה	otkrivati	V;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN
מגלה	otkrivamo	גילה	otkrivati	V;MASC;SG;V.PTCP	V;IND;PL;1;PRS;FIN
מגלה	otkrivanje	גילה	otkrivanje	V;MASC;SG;V.PTCP	N;NOM;NEUT;SG
פוליטית	politička	פוליטי	politički	ADV	ADJ;NOM;FEM;SG
פוליטית	političko	פוליטי	politički	ADV	ADJ;NOM;NEUT;SG
מורכב	složeno	מורכב	složen	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
מורכב	kompleks	מורכב	kompleks	V;MASC;SG;V.PTCP;PASS	N;NOM;MASC;SG
מורכב	složena	מורכב	složen	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;DEF;FEM;SG;V.PTCP
מורכב	kompliciran	מורכב	komplicirati	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
מורכב	komplicirano	מורכב	komplicirati	V;MASC;SG;V.PTCP;PASS	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
קיסר	car	קיסר	car	PROPN	N;NOM;MASC;SG
קיסר	care	קיסר	car	PROPN	ADP
קיסר	cezar	קיסר	cezar	PROPN	N;NOM;MASC;SG
מרץ	ožujka	מרץ	ožujak	PROPN	N;GEN;MASC;SG
מרץ	ožujak	מרץ	ožujak	PROPN	N;NOM;MASC;SG
מרץ	marš	מרץ	marš	PROPN	N;NOM;MASC;SG
רכב	kola	רכב	kolo	N;MASC;SG	N;NOM;NEUT;PL
פרש	umirovljen	פרש	umiroviti	PROPN	ADJ;NOM;MASC;SG;V.PTCP;PASS
פרש	umirovljeni	פרש	umirovljen	PROPN	ADJ;NOM;DEF;MASC;PL
פרש	konjanika	פרש	konjanik	PROPN	N;ACC;MASC;PL
פרש	konjanik	פרש	konjanik	PROPN	N;NOM;MASC;SG
משמעותית	značajne	משמעותי	značajan	ADV	ADJ;NOM;DEF;FEM;PL
משמעותית	značajna	משמעותי	značajan	ADV	ADJ;NOM;DEF;FEM;SG
משמעותית	značajan	משמעותי	značajan	ADV	ADJ;NOM;INDF;MASC;SG
קבלת	primamo	קבלה	primati	N;FEM;SG	V;IND;PL;1;PRS;FIN
איתן	ethan	איתן	ethan	PROPN	PROPN;NOM;MASC;SG
אמצעי	mjere	אמצע	mjera	N;MASC;SG	N;NOM;FEM;PL
קילומטרים	milje	קילומטר	milje	N;MASC;PL	N;NOM;FEM;SG
קילומטרים	miles	קילומטר	miles	N;MASC;PL	ADP
קילומטרים	milja	קילומטר	milj	N;MASC;PL	N;NOM;MASC;SG
ראוי	zaslužuju	ראוי	zasluživati	ADJ;MASC;SG	V;IND;PL;3;PRS;FIN
ראוי	primjereno	ראוי	primjereno	ADJ;MASC;SG	ADV
ראוי	dostojno	ראוי	dostojno	ADJ;MASC;SG	ADV
ראוי	vrijedni	ראוי	vrijedan	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;PL
ביצוע	nastupa	ביצוע	nastupati	N;MASC;SG	V;IND;SG;3;PRS;FIN
ביצוע	izvrši	ביצוע	izvršiti	N;MASC;SG	V;IND;SG;3;PRS;FIN
ביצוע	pogubiti	ביצוע	pogubiti	N;MASC;SG	V;NFIN
גנרל	općenito	גנרל	općenito	N;MASC;SG	ADV
לואיס	lewis	לואיס	lewis	PROPN	PROPN;NOM;MASC;SG
לואיס	luis	לואיס	luis	PROPN	PROPN;NOM;MASC;SG
לואיס	louis	לואיס	louis	PROPN	PROPN;NOM;MASC;SG
לואיס	louise	לואיס	louise	PROPN	N;NOM;FEM;SG
לואיס	luis	לואיס	luis	PROPN	PROPN;NOM;MASC;SG
נחל	creek	נחל	creek		PROPN;NOM;MASC;SG
נחל	potok	נחל	potok		N;NOM;MASC;SG
ידועה	znan	ידע	znati	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;INDF;MASC;SG
ידועה	poznat	ידע	poznat	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;MASC;SG
ידועה	poznata	ידע	poznat	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;DEF;FEM;SG
ידועה	poznato	ידע	poznat	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;DEF;NEUT;SG
ידועה	poznati	ידע	poznat	V;FEM;SG;V.PTCP;ACT	ADJ;NOM;DEF;MASC;PL
גודל	veličine	גודל	veličina	N;MASC;SG	N;NOM;FEM;PL
פרט	detalj	פרט	detalj		N;NOM;MASC;SG
המספר	broj	המספר	broj	PROPN	N;NOM;MASC;SG
הרביעית	četvrti	הרביעית	četvrti	ADV	ADJ;NOM;MASC;SG
הרביעית	četvrta	הרביעית	četvrt	ADV	ADJ;NOM;FEM;SG
הרביעית	četvrto	הרביעית	četvrti	ADV	ADJ;NOM;NEUT;SG
סנט	cent	סנאט	cent	PROPN	N;NOM;MASC;SG
תמיכה	podržavao	תמיכה	podržavati	N;FEM;SG	V;MASC;SG;PST;V.PTCP;ACT
תמיכה	podržava	תמיכה	podržavati	N;FEM;SG	V;IND;SG;3;PRS;FIN
רומניה	rumunjski	רומניה	rumunjski	PROPN	ADJ;NOM;MASC;SG
רומניה	rumunjska	רומניה	rumunjski	PROPN	ADJ;NOM;FEM;SG
רומניה	rumunjskoj	רומניה	rumunjski	PROPN	ADJ;DAT;FEM;SG
זהה	identično	זהה	identičan		ADJ;NOM;DEF;NEUT;SG
זהה	identične	זהה	identičan		ADJ;NOM;DEF;FEM;PL
זהה	identični	זהה	identičan		ADJ;NOM;DEF;MASC;PL
כתבי	pišite	כתב	pisati	N;PSSD;MASC;PL	V;IMP;PL;2;FIN
כתבי	napiši	כתב	napisiti	N;PSSD;MASC;PL	INTJ
כתבי	piši	כתב	pisati	N;PSSD;MASC;PL	V;IMP;SG;2;FIN
כתבי	napišite	כתב	napisiti	N;PSSD;MASC;PL	V;IMP;PL;2;FIN
גדוד	pukovnije	גדוד	pukovnija	PROPN	N;NOM;FEM;PL
גדוד	pukovnija	גדוד	pukovan	PROPN	N;NOM;FEM;SG
גדוד	puk	גדוד	puk	PROPN	N;NOM;MASC;SG
גדוד	bojna	גדוד	bojna	PROPN	N;NOM;FEM;SG
גדוד	bataljun	גדוד	bataljun	PROPN	N;NOM;MASC;SG
גדוד	bataljon	גדוד	bataljon	PROPN	N;NOM;MASC;SG
אמור	reci	אמור	reći	ADJ;MASC;SG	INTJ
אלון	alon	אלון	alon	PROPN	
אלון	hrast	אלון	hrast	PROPN	N;NOM;MASC;SG
אלון	oak	אלון	oak	PROPN	PROPN;NOM;MASC;SG
אלון	hrasta	אלון	hrast	PROPN	N;GEN;MASC;SG
מדע	nauka	מדע	nauk		N;NOM;FEM;SG
מדע	znanost	מדע	znanost		N;NOM;FEM;SG
מדע	znanosti	מדע	znanost		N;NOM;FEM;PL
הסביבה	okruženju	הסביב	okruženje	V;FEM;SG;3;PST;ACT	N;DAT;NEUT;SG
הסביבה	okoliš	הסביב	okoliš	V;FEM;SG;3;PST;ACT	N;NOM;MASC;SG
הסביבה	okolina	הסביב	okolina	V;FEM;SG;3;PST;ACT	N;NOM;FEM;SG
הסביבה	okruženje	הסביב	okruženje	V;FEM;SG;3;PST;ACT	N;NOM;NEUT;SG
אפריל	april	אפריל	april	PROPN	N;NOM;MASC;SG
אפריל	travanj	אפריל	travanj	PROPN	N;NOM;MASC;SG
אפריל	travnja	אפריל	travanj	PROPN	N;GEN;MASC;SG
חום	brown	חום	brown		PROPN;NOM;MASC;SG
חום	smeđa	חום	smeđa		N;NOM;FEM;SG
חום	smeđi	חום	smeđi		ADJ;NOM;DEF;MASC;SG
חום	smeđe	חום	smeđe		N;NOM;FEM;PL
חום	toplina	חום	toplina		N;NOM;FEM;SG
חום	vrućina	חום	vrućina		N;NOM;FEM;SG
חום	topline	חום	toplina		N;NOM;FEM;PL
חום	grijanje	חום	grijanje		N;NOM;NEUT;SG
חום	temperatura	חום	temperatura		N;NOM;FEM;SG
חום	groznica	חום	groznica		N;NOM;FEM;SG
חום	groznicu	חום	groznica		N;ACC;FEM;SG
חום	toplina	חום	toplina		N;NOM;FEM;SG
חום	toplinu	חום	toplina		N;ACC;FEM;SG
בטוח	sigurno	None	sigurno		ADV
בטוח	sef	None	sef		N;NOM;MASC;SG
בטוח	sigurna	None	siguran		ADJ;NOM;DEF;FEM;SG
בטוח	naravno	None	naravno		ADV
מעורב	uključeni	מעורב	uključiti	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;PL;V.PTCP
וידאו	videozapis	וידאו	videozapis	PROPN	N;NOM;MASC;SG
וידאו	video	וידאו	video	PROPN	N;NOM;MASC;SG
חוזר	ponovi	חזר	ponoviti	PROPN	V;IND;SG;3;PRS;FIN
חוזר	ponavljam	חזר	ponavljati	PROPN	V;IND;SG;1;PRS;FIN
נפוץ	zajednički	נפוץ	zajednički	V;MASC;SG;V.PTCP;MID	ADV
נפוץ	zajedničko	נפוץ	zajednički	V;MASC;SG;V.PTCP;MID	ADJ;NOM;DEF;NEUT;SG
נפוץ	zajednička	נפוץ	zajednički	V;MASC;SG;V.PTCP;MID	ADJ;NOM;DEF;FEM;SG
הפכו	postao	הפך	postati	V;PL;3;PST	V;MASC;SG;PST;V.PTCP;ACT
הפכו	postala	הפך	postati	V;PL;3;PST	V;FEM;SG;PST;V.PTCP;ACT
הפכו	postalo	הפך	postati	V;PL;3;PST	V;NEUT;SG;PST;V.PTCP;ACT
מתחיל	počinje	התחיל	počinjati	V;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN
מתחיל	započinje	התחיל	započinjati	V;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN
מתחיל	počinje	התחיל	počinjati	V;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN
מתחיל	počinje	התחיל	počinjati	V;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN
היצירה	kreiranje	היצירה	kreiranje	ADV	N;NOM;NEUT;SG
היצירה	kreacija	היצירה	kreacija	ADV	N;NOM;FEM;SG
היצירה	stvaranje	היצירה	stvaranje	ADV	N;NOM;NEUT;SG
לאתר	lociranje	איתר	lociranje	V;NFIN;ACT	N;NOM;NEUT;SG
ואחרים	ostali	ואחר	ostao	PROPN	ADJ;NOM;DEF;MASC;PL
ואחרים	drugi	ואחר	drugi	PROPN	ADJ;NOM;MASC;SG
ואחרים	druge	ואחר	drugi	PROPN	ADJ;NOM;FEM;PL
צעירים	mladi	צעיר	mlad	N;MASC;PL	ADJ;NOM;DEF;MASC;PL
צעירים	mlad	צעיר	mlad	N;MASC;PL	ADJ;NOM;INDF;MASC;SG
צעירים	mlada	צעיר	mlad	N;MASC;PL	ADJ;NOM;FEM;SG
צעירים	mlade	צעיר	mlad	N;MASC;PL	ADJ;ACC;DEF;MASC;PL
צעירים	mlado	צעיר	mlado	N;MASC;PL	ADJ;NOM;NEUT;SG
שיתוף	dijeljenja	שיתוף	dijeljenje	N;MASC;SG	N;NOM;NEUT;PL
שיתוף	podijeli	שיתוף	podijetiti	N;MASC;SG	V;IND;SG;3;PRS;FIN
מגדל	tower	מגדל	tower	PROPN	N;NOM;MASC;SG
מגדל	kula	מגדל	kula	PROPN	N;NOM;FEM;SG
מגדל	toranj	מגדל	toranj	PROPN	N;NOM;MASC;SG
הונגריה	mađarske	הונגריה	mađarski	PROPN	ADJ;NOM;FEM;PL
הונגריה	mađarskoj	הונגריה	mađarski	PROPN	ADJ;DAT;DEF;FEM;SG
הונגריה	mađarska	הונגריה	mađarski	PROPN	ADJ;NOM;DEF;FEM;SG
מסכים	dogovoreno	הסכים	dogovoren	V;MASC;SG;V.PTCP;ACT	ADJ;NOM;DEF;NEUT;SG;V.PTCP;PASS
הסיבה	razum	הסיב	razum	V;FEM;SG;3;PST;ACT	N;NOM;MASC;SG
הסיבה	razlog	הסיב	razlog	V;FEM;SG;3;PST;ACT	N;NOM;MASC;SG
אריאל	ariel	אריאל	ariel	PROPN	N;NOM;MASC;SG
פרשת	umirovljen	פרשה	umiroviti	N;FEM;SG	ADJ;NOM;MASC;SG;V.PTCP;PASS
פרשת	umirovljeni	פרשה	umirovljen	N;FEM;SG	ADJ;NOM;DEF;MASC;PL
כיבוש	osvajanja	כיבוש	osvajanje	N;MASC;SG	N;NOM;NEUT;PL
כיבוש	okupacije	כיבוש	okupacija	N;MASC;SG	N;NOM;FEM;PL
מכיל	sadrži	הכיל	sadržati	V;MASC;SG;V.PTCP	V;IND;SG;3;PRS;FIN
אורח	posjetitelja	אורח	posjetitelj	N;MASC;SG	N;GEN;MASC;PL
שבועות	tjedni	שבוע	tjedni	N;MASC;PL	ADJ;NOM;MASC;SG
קטנות	maleno	קטן	malen	ADJ;FEM;PL	ADJ;NOM;DEF;NEUT;SG
קטנות	mali	קטן	mali	ADJ;FEM;PL	ADJ;NOM;DEF;MASC;SG
בריטים	britanski	בריטי	britanski	N;MASC;PL	ADJ;NOM;DEF;MASC;SG
בריטים	britanska	בריטי	britanski	N;MASC;PL	ADJ;NOM;DEF;FEM;SG
בריטים	britanac	בריטי	britanac	N;MASC;PL	ADJ;NOM;INDF;MASC;SG
פרנק	frank	פרנק	frank	PROPN	PROPN;NOM;MASC;SG
מקבל	dobivanje	קיבל	dobivanje	V;MASC;SG;V.PTCP;ACT	N;NOM;NEUT;SG
מקבל	uzimajući	קיבל	uzimati	V;MASC;SG;V.PTCP;ACT	ADV;RL
מקבל	prihvaća	קיבל	prihvaćati	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מקבל	prihvata	קיבל	prihvat	V;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN
מקבל	prihvaćanje	קיבל	prihvaćanje	V;MASC;SG;V.PTCP;ACT	N;NOM;NEUT;SG
מקבל	primanje	קיבל	primanje	V;MASC;SG;V.PTCP;ACT	N;NOM;NEUT;SG
מקבל	primamo	קיבל	primati	V;MASC;SG;V.PTCP;ACT	V;IND;PL;1;PRS;FIN
האגודה	asocijacije	האגודה	asocijacija	PROPN	N;NOM;FEM;PL
האגודה	udruženje	האגודה	udruženje	PROPN	N;NOM;NEUT;SG
האגודה	udruga	האגודה	udruga	PROPN	N;NOM;FEM;SG
אליהו	elijah	אליהו	elijah	PROPN	N;NOM;MASC;SG
אליהו	ilija	אליהו	ilija	PROPN	PROPN;NOM;MASC;SG
פרסום	objavi	פרסום	objaviti	N;MASC;SG	V;IND;SG;3;PRS;FIN
פרסום	oglašavanja	פרסום	oglašavanje	N;MASC;SG	N;NOM;NEUT;PL
דצמבר	prosinac	דצמבר	prosinac	PROPN	N;NOM;MASC;SG
דצמבר	prosinca	דצמבר	prosinac	PROPN	N;GEN;MASC;SG
דצמבר	prosincu	דצמבר	prosinac	PROPN	N;DAT;MASC;SG
אהבה	volim	אהבה	voljeti	N;FEM;SG	V;IND;SG;1;PRS;FIN
השישי	šesta	השישי	šesta	PROPN	ADJ;NOM;FEM;SG
השישי	sixth	השישי	sixth	PROPN	ADP
השישי	šesto	השישי	šesti	PROPN	ADJ;NOM;NEUT;SG
השישי	šesti	השישי	šesti	PROPN	ADJ;NOM;MASC;SG
עסקים	poslovno	עסק	poslovan	N;MASC;PL	ADV
עסקים	poslovanje	עסק	poslovanje	N;MASC;PL	N;NOM;NEUT;SG
עסקים	posao	עסק	posao	N;MASC;PL	N;NOM;MASC;SG
עסקים	poslovna	עסק	poslovan	N;MASC;PL	ADJ;NOM;DEF;FEM;SG
עסקים	poslovni	עסק	poslovan	N;MASC;PL	ADJ;NOM;DEF;MASC;SG
אדוארד	edward	אדוארד	edward	PROPN	N;NOM;MASC;SG
אוסקר	oscar	אוסקר	oscar	PROPN	N;NOM;MASC;SG
אוסקר	oskar	אוסקר	oskar	PROPN	N;NOM;MASC;SG
לשיר	pjevaj	השיר	pjevaj		N;NOM;FEM;SG
לשיר	pjevajte	השיר	pjevati		V;IMP;PL;2;FIN
הפרלמנט	parlament	הפרלמנט	parlament	PROPN	N;NOM;MASC;SG
הפרלמנט	sabor	הפרלמנט	sabor	PROPN	N;NOM;MASC;SG
מדוע	zašto	מדוע	zašto	ADV	ADV
סיני	sinai	סיני	sinai	PROPN	PROPN;NOM;MASC;SG
סיני	kinezi	סיני	kineg	PROPN	N;NOM;MASC;PL
סיני	kinesko	סיני	kineski	PROPN	ADJ;NOM;NEUT;SG
סיני	kineski	סיני	kineski	PROPN	ADJ;NOM;DEF;MASC;SG
סיני	kinez	סיני	kinez	PROPN	N;NOM;MASC;SG
סיני	kineska	סיני	kineski	PROPN	ADJ;NOM;DEF;FEM;SG
השחור	crna	השחור	crn		ADJ;NOM;FEM;SG
השחור	crni	השחור	crn		ADJ;NOM;DEF;MASC;SG
השחור	crnac	השחור	crnac		N;NOM;MASC;SG
השחור	crne	השחור	crn		ADJ;NOM;DEF;FEM;PL
השחור	crno	השחור	crn		ADJ;NOM;NEUT;SG
אנרגיה	energije	אנרגיה	energija	N;FEM;SG	N;NOM;FEM;PL
צרפתי	francuski	צרפתי	francuski	PROPN	ADJ;NOM;DEF;MASC;SG
צרפתי	francuzi	צרפתי	francug	PROPN	N;ACC;MASC;PL
