din	vom	din	vom	ADP;ACC	
top	oberteil	top	oberteil	N;INDF;MASC;SG	ADJ
top	oben	top	oben	N;INDF;MASC;SG	ADV
top	oberseite	top	oberseite	N;INDF;MASC;SG	ADJ
mihail	michail	mihail	michail	PROPN	PROPN;NOM;MASC;SG
mihail	michael	mihail	michael	PROPN	PROPN;NOM;MASC;SG
mihail	mihail	mihail	mihail	PROPN	PROPN;SG
biserică	kirchen	biserică	Kirche	N;INDF;FEM;SG	N;PL
biserică	church	biserică	church	N;INDF;FEM;SG	PROPN
biserică	kirche	biserică	kirche	N;INDF;FEM;SG	
realizat	realisiert	realiza	realisieren	ADJ;INDF;MASC;SG	V;V.PTCP
realizat	realisierte	realiza	realisieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
realizat	verwirklicht	realiza	verwirklichen	ADJ;INDF;MASC;SG	V;V.PTCP
realizat	erzielt	realiza	erzielen	ADJ;INDF;MASC;SG	V;V.PTCP
realizat	erreicht	realiza	erreichen	ADJ;INDF;MASC;SG	V;V.PTCP
realizat	erreichte	realiza	erreichen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
realizat	erreicht	realiza	erreichen	ADJ;INDF;MASC;SG	V;V.PTCP
realizat	geschafft	realiza	schaffen	ADJ;INDF;MASC;SG	V;V.PTCP
realizat	realisiert	realiza	realisieren	ADJ;INDF;MASC;SG	V;V.PTCP
realizat	realisierte	realiza	realisieren	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
realizat	verwirklicht	realiza	verwirklichen	ADJ;INDF;MASC;SG	V;V.PTCP
cartea	buch	carte	bachen	N;DEF;FEM;SG	ADV
cartea	buchen	carte	buchen	N;DEF;FEM;SG	V;NFIN
cartea	reservieren	carte	reservieren	N;DEF;FEM;SG	V;NFIN
filme	filmen	film	filmen	N;INDF;FEM;PL	V;NFIN
filme	filme	film	filmen	N;INDF;FEM;PL	
filme	kino	film	kino	N;INDF;FEM;PL	N;NOM;NEUT;SG
filme	filme	film	filmen	N;INDF;FEM;PL	
filme	kinos	film	kinos	N;INDF;FEM;PL	
noua	neue	nou	neu	ADJ;DEF;FEM;SG	ADJ;NOM;FEM;PL
noua	neuen	nou	neu	ADJ;DEF;FEM;SG	ADJ;ACC;MASC;SG
noua	neues	nou	neu	ADJ;DEF;FEM;SG	ADJ;NOM;NEUT;SG
căsătorit	verheiratete	căsători	verheiraten	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
png	png	png	png	N	
muzeul	museen	muzeu	museen	N;DEF;MASC;SG	V;NFIN
muzeul	museum	muzeu	museum	N;DEF;MASC;SG	N;NOM;NEUT;SG
city	stadt	city	staden	N;INDF;MASC;SG	
afluent	nebenfluss	afluent	nebenflussen	N;INDF;MASC;SG	V;V.PTCP
afluent	zufluss	afluent	zuflussen	N;INDF;MASC;SG	V;IND;SG;FIN
construit	aufgebaut	construi	aufbauen	ADJ;INDF;MASC;SG	V;V.PTCP
construit	gebaut	construi	bauen	ADJ;INDF;MASC;SG	V;V.PTCP
construit	errichtet	construi	errichten	ADJ;INDF;MASC;SG	V;V.PTCP
construit	erbaut	construi	erbauen	ADJ;INDF;MASC;SG	V;V.PTCP
luptă	battle	luptă	battl	N;INDF;FEM;SG	PROPN;SG
luptă	schlacht	luptă	schlacht	N;INDF;FEM;SG	N;NOM;FEM;SG
luptă	gefecht	luptă	fechen	N;INDF;FEM;SG	
luptă	bekämpfen	luptă	bekämpfen	N;INDF;FEM;SG	V;NFIN
luptă	kämpfen	luptă	kämpfen	N;INDF;FEM;SG	V;NFIN
luptă	streit	luptă	streit	N;INDF;FEM;SG	ADJ
luptă	kämpfe	luptă	kämpfen	N;INDF;FEM;SG	
unit	vereinigten	unit	vereinigen	ADJ;INDF;MASC;SG	ADJ;PL
unit	united	unit	united	ADJ;INDF;MASC;SG	
luni	monate	lună	monat	N;INDF;FEM;PL	ADV
luni	montag	lună	montag	N;INDF;FEM;PL	ADV
luni	montags	lună	montags	N;INDF;FEM;PL	ADV
jucat	spielte	juca	spielen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
jucat	gespielt	juca	spielen	ADJ;INDF;MASC;SG	V;V.PTCP
jucat	abgespielt	juca	abspielen	ADJ;INDF;MASC;SG	V;V.PTCP
zone	gebiete	zonă	gebieten	N;INDF;FEM;PL	
zone	bereiche	zonă	bereich	N;INDF;FEM;PL	
zone	bereichen	zonă	bereichen	N;INDF;FEM;PL	V;NFIN
zone	flächen	zonă	flächen	N;INDF;FEM;PL	V;NFIN
zone	gebiete	zonă	gebieten	N;INDF;FEM;PL	
radio	radiosender	radio	radiosender	N;INDF;MASC;SG	ADJ
radio	rundfunk	radio	rundfunk	N;INDF;MASC;SG	
radio	radio	radio	radio	N;INDF;MASC;SG	
radio	hörfunk	radio	hörfunk	N;INDF;MASC;SG	ADJ
radio	funkgerät	radio	funkgerät	N;INDF;MASC;SG	ADJ
romano	romano	romană	romano	N;INDF;MASC;SG	PROPN;NOM;SG
istorică	historische	istoric	historisch	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
istorică	historisches	istoric	historisch	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
istorică	historischen	istoric	historisch	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
istorică	historisches	istoric	historisch	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
istorică	historische	istoric	historisch	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
istorică	historischen	istoric	historisch	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
monument	denkmalschutz	monument	denkmalschutz	N;INDF;MASC;SG	ADJ
monument	monument	monument	monument	N;INDF;MASC;SG	
europene	europäischen	european	europäisch	ADJ;INDF;FEM;PL	ADJ;NOM;SG
europene	europäisches	european	europäisch	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
dreapta	rechte	dreaptă	recht	N;DEF;FEM;SG	ADJ;NOM;FEM;PL
dreapta	stimmt	dreaptă	stimmen	N;DEF;FEM;SG	V;IND;SG;3;PRS;FIN
dreapta	recht	dreaptă	recht	N;DEF;FEM;SG	ADV
dreapta	richtig	dreaptă	richtig	N;DEF;FEM;SG	ADV
dreapta	rechts	dreaptă	rechts	N;DEF;FEM;SG	ADV
moment	moment	moment	moment	N;INDF;MASC;SG	ADJ
moment	augenblick	moment	augenblick	N;INDF;MASC;SG	
componenta	komponente	componenta	komponent	N;DEF;FEM;SG	ADJ;NOM;FEM;SG
componenta	bestandteil	componenta	bestandteil	N;DEF;FEM;SG	ADJ
componenta	komponenten	componenta	komponent	N;DEF;FEM;SG	V;FIN
componenta	bauteil	componenta	bauteil	N;DEF;FEM;SG	
cantonul	kantons	canton	kantons	N;DEF;MASC;SG	N;GEN;MASC;SG
cantonul	kantone	canton	kanton	N;DEF;MASC;SG	N;NOM;FEM;PL
cantonul	kanton	canton	kanton	N;DEF;MASC;SG	N;NOM;MASC;SG
vârsta	alter	vârstă	alt	N;DEF;FEM;SG	ADJ
km²	km	km²	km		N;NOM;MASC;PL
toți	alle	tot	alle	PRO;MASC;PL;3	PRO;NOM;INDF;PL
toți	alles	tot	alle	PRO;MASC;PL;3	PRO;NOM;INDF;NEUT;SG
toți	all	tot	all	PRO;MASC;PL;3	ADV
bază	grundlage	bază	grundlage	N;INDF;FEM;SG	ADJ;NOM;SG
bază	stützpunkt	bază	stützpunkt	N;INDF;FEM;SG	ADJ
bază	basis	bază	basis	N;INDF;FEM;SG	ADJ
ultima	letzte	ultim	letzt	NUM;DEF;FEM;SG	ADJ;NOM;FEM;SG
ultima	letzter	ultim	letzt	NUM;DEF;FEM;SG	ADJ;NOM;MASC;SG
ultima	letzten	ultim	letzt	NUM;DEF;FEM;SG	ADJ;PL
ultima	letztes	ultim	letzt	NUM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
ultima	zuletzt	ultim	zuletzt	NUM;DEF;FEM;SG	ADV
origine	herkunftsort	origine	herkunftsort	N;INDF;FEM;SG	ADJ
origine	entstehung	origine	Entstehung	N;INDF;FEM;SG	
origine	ursprung	origine	ursprung	N;INDF;FEM;SG	ADV
origine	herkunft	origine	herkunft	N;INDF;FEM;SG	N;NOM;FEM;SG
recensământ	zensus	recensământ	zensus	N;INDF;MASC;SG	PROPN
recensământ	zählungen	recensământ	zählung	N;INDF;MASC;SG	V;NFIN
actor	schauspieler	actor	schauspieler	N;INDF;MASC;SG	ADJ
actor	akteur	actor	akteur	N;INDF;MASC;SG	
actor	darsteller	actor	darsteller	N;INDF;MASC;SG	ADJ
literatură	fachliteratur	literatură	fachliteratur	N;INDF;FEM;SG	ADJ
literatură	literatur	literatură	literatur	N;INDF;FEM;SG	ADJ
anderson	anderson	anderson	anderson	PROPN	PROPN;NOM;MASC;SG
veche	alten	vechi	alt	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;PL
veche	alte	vechi	alt	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
timișoara	timișoara	timișoara	timișoara	PROPN	PROPN;NOM;SG
les	les	les	les	N;INDF;MASC;SG	
participat	teilgenommen	participa	teilnehmen	ADJ;INDF;MASC;SG	V;V.PTCP
participat	teilnahmen	participa	teilnehmen	ADJ;INDF;MASC;SG	V;IND;PL;3;PST;FIN
guvernul	regierungen	guvern	regierung	N;DEF;MASC;SG	V;NFIN
guvernul	regierung	guvern	Regierung	N;DEF;MASC;SG	
estul	östlich	est	östlich	N;DEF;MASC;SG	ADJ
estul	ostseite	est	ostseite	N;DEF;MASC;SG	ADJ
estul	ost	est	ost	N;DEF;MASC;SG	N;NOM;NEUT
estul	osten	est	osten	N;DEF;MASC;SG	ADV
total	gesamtbetrag	total	gesamtbetrag	ADV	ADJ;V.PTCP
total	gesamtzahl	total	gesamtzahl	ADV	PROPN
total	gesamt	total	gesamt	ADV	
total	gesamtsumme	total	gesamtsumme	ADV	ADJ
total	total	total	total	ADV	ADJ
total	völlig	total	völlig	ADV	ADJ
japonia	japan	japonie	japan	N;DEF;FEM;SG	PROPN;NOM;NEUT;SG
sibiu	sibiu	sibiu	sibiu	PROPN	PROPN;NOM;SG
petru	petru	petru	petru		PROPN;SG
petru	petrus	petru	petrus		PROPN;NOM;MASC;SG
petru	peter	petru	peter		PROPN;NOM;MASC;SG
petru	bernd	petru	bernd		PROPN;NOM;MASC;SG
petru	birgit	petru	birgit		PROPN;NOM;FEM;SG
conte	zählen	conte	zählen	N;INDF;MASC;SG	V;NFIN
conte	graf	conte	graf	N;INDF;MASC;SG	PROPN;NOM;MASC;SG
conte	conte	conte	conte	N;INDF;MASC;SG	PROPN;NOM;SG
alba	alba	alb	Alba	N;DEF;FEM;SG	PROPN;NOM;SG
bavaria	bayern	bavarie	bayern	PROPN	PROPN;NOM;SG
bavaria	bavaria	bavarie	bavaria	PROPN	PROPN
roma	rom	romă	rom	PROPN	PROPN;NOM;NEUT;SG
roma	roma	romă	roma	PROPN	PROPN
specii	tierarten	specie	tierarten	N;INDF;FEM;PL	V;NFIN
specii	tierart	specie	tierart	N;INDF;FEM;PL	ADJ
specii	spezies	specie	spezies	N;INDF;FEM;PL	
specii	gattung	specie	gattung	N;INDF;FEM;PL	ADJ
cupa	pokal	cupă	pokal	N;DEF;FEM;SG	N;NOM;MASC;SG
cupa	becher	cupă	becher	N;DEF;FEM;SG	
cupa	kelch	cupă	kelch	N;DEF;FEM;SG	
cupa	tasse	cupă	tassen	N;DEF;FEM;SG	
cupa	cup	cupă	cup	N;DEF;FEM;SG	PROPN;NOM;MASC;SG
bătălia	battle	bătălie	battl	N;DEF;FEM;SG	PROPN;SG
bătălia	schlacht	bătălie	schlacht	N;DEF;FEM;SG	N;NOM;FEM;SG
bătălia	gefecht	bătălie	fechen	N;DEF;FEM;SG	
ceva	sowas	ceva	sowas	PRO;SG;3	
ceva	irgendwas	ceva	irgendwas	PRO;SG;3	ADV
ceva	irgendetwas	ceva	irgendetwas	PRO;SG;3	ADV
ceva	etwas	ceva	etwas	PRO;SG;3	ADV
calitate	qualitätssicherung	calitate	qualitätssicherung	N;INDF;FEM;SG	ADJ
calitate	qualitätskontrolle	calitate	qualitätskontrolle	N;INDF;FEM;SG	ADJ;NOM;FEM;SG
scrie	schreib	scrie	schreib	V;IND;SG;3;PRS;FIN	V;IND;SG;2;FIN
euro	euro	euro	euro	N;INDF;MASC	PROPN;NOM;MASC;SG
uniunii	union	uniune	union	N;DEF;FEM;SG	PROPN;NOM;SG
uniunii	gewerkschaft	uniune	gewerkschaft	N;DEF;FEM;SG	ADJ
scurt	kurze	scurt	kurz	ADV	ADJ;NOM;FEM;PL
scurt	kurzer	scurt	kurz	ADV	ADJ
scurt	short	scurt	short	ADV	PROPN
scurt	kurz	scurt	kurz	ADV	ADJ
scurt	kurzen	scurt	kurz	ADV	ADJ;ACC;MASC;SG
scurt	kurze	scurt	kurz	ADV	ADJ;NOM;FEM;PL
scurt	kurzer	scurt	kurz	ADV	ADJ
scurt	kurz	scurt	kurz	ADV	ADJ
scurt	kurzen	scurt	kurz	ADV	ADJ;ACC;MASC;SG
mama	mama	mamă	mama	N;DEF;FEM;SG	PROPN;NOM;SG
mama	mum	mamă	mum	N;DEF;FEM;SG	
mama	mutti	mamă	mutti	N;DEF;FEM;SG	
mama	mutter	mamă	mutter	N;DEF;FEM;SG	
mama	mom	mamă	mom	N;DEF;FEM;SG	PROPN;NOM;SG
mama	muttertag	mamă	muttertag	N;DEF;FEM;SG	V;SG;FIN
mama	mutter	mamă	mutter	N;DEF;FEM;SG	
creat	geschaffen	crea	schaffen	ADJ;INDF;MASC;SG	V;V.PTCP
creat	erzeugt	crea	erzeugen	ADJ;INDF;MASC;SG	V;V.PTCP
creat	erstellt	crea	erstellen	ADJ;INDF;MASC;SG	V;V.PTCP
creat	erschaffen	crea	erschaffen	ADJ;INDF;MASC;SG	V;V.PTCP
creat	erstellte	crea	erstellt	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
campionatul	meisterschaft	campionat	meisterschaft	N;DEF;MASC;SG	N;NOM;FEM;SG
campionatul	meisterschaften	campionat	meisterschaften	N;DEF;MASC;SG	V;NFIN
campionatul	championship	campionat	championship	N;DEF;MASC;SG	PROPN
del	del	del	del	N;INDF;MASC;SG	PROPN;SG
locuri	ortschaften	loc	ortschaften	N;INDF;FEM;PL	ADJ
locuri	sitze	loc	sitzen	N;INDF;FEM;PL	
locuri	sitzplätze	loc	sitzplatz	N;INDF;FEM;PL	
uri	uri	uri	uri		PROPN;NOM;MASC;SG
mănăstirea	kloster	mănăstire	kloster	N;DEF;FEM;SG	ADJ
mănăstirea	klöster	mănăstire	klöst	N;DEF;FEM;SG	ADJ
mănăstirea	klosters	mănăstire	klosters	N;DEF;FEM;SG	ADJ
america	amerika	americă	amerika	N;DEF;FEM;SG	
america	mittelamerika	americă	mittelamerika	N;DEF;FEM;SG	ADJ
produs	produziert	produs	produzieren	N;INDF;MASC;SG	V;V.PTCP
produs	hergestellt	produs	herstellen	N;INDF;MASC;SG	V;V.PTCP
produs	erzeugte	produs	erzeugen	N;INDF;MASC;SG	ADJ;NOM;SG
produs	erzeugt	produs	erzeugen	N;INDF;MASC;SG	V;V.PTCP
produs	produkte	produs	produkt	N;INDF;MASC;SG	N;NOM;NEUT;PL
produs	erzeugnis	produs	erzeugnis	N;INDF;MASC;SG	
ultimul	letzte	ultim	letzt	NUM;DEF;MASC;SG	ADJ;NOM;FEM;SG
ultimul	letzter	ultim	letzt	NUM;DEF;MASC;SG	ADJ;NOM;MASC;SG
ultimul	letzten	ultim	letzt	NUM;DEF;MASC;SG	ADJ;PL
ultimul	letztes	ultim	letzt	NUM;DEF;MASC;SG	ADJ;NOM;NEUT;SG
ultimul	zuletzt	ultim	zuletzt	NUM;DEF;MASC;SG	ADV
condus	getrieben	conduce	treiben	ADJ;INDF;MASC;SG	V;V.PTCP
condus	angetrieben	conduce	antreiben	ADJ;INDF;MASC;SG	V;V.PTCP
președintele	präsidenten	președinte	präsident	N;DEF;MASC;SG	ADJ;PL
președintele	vorsitzender	președinte	vorsitzend	N;DEF;MASC;SG	ADJ
președintele	präsident	președinte	präsident	N;DEF;MASC;SG	ADJ
președintele	präsidentin	președinte	präsidentin	N;DEF;MASC;SG	ADJ
andrei	andrej	andre	andrej	PROPN	PROPN;NOM;MASC;SG
andrei	andrei	andre	andrei	PROPN	PROPN;NOM;SG
andrei	andrej	andre	andrej	PROPN	PROPN;NOM;MASC;SG
andrei	andrei	andre	andrei	PROPN	PROPN;NOM;SG
radu	radu	radu	radu	PROPN	PROPN;NOM;SG
brazilia	brasilien	brazilie	brasilien	PROPN	PROPN;NOM;NEUT;SG
suceava	suceava	suceava	suceava	PROPN	PROPN
james	jakob	james	jakob	PROPN	PROPN;NOM;MASC;SG
james	james	james	james	PROPN	PROPN;NOM;MASC;SG
declarat	erklärt	declara	erklären	ADJ;INDF;MASC;SG	V;V.PTCP
declarat	deklariert	declara	deklarieren	ADJ;INDF;MASC;SG	V;V.PTCP
declarat	erklärte	declara	erklären	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
surse	quellen	sursă	quell	N;INDF;FEM;PL	V;NFIN
surse	informationsquellen	sursă	informationsquell	N;INDF;FEM;PL	V;NFIN
surse	datenquellen	sursă	datenquell	N;INDF;FEM;PL	V
obicei	gewohnheit	obicei	gewohnheit	N;INDF;MASC;SG	ADJ
obicei	angewohnheit	obicei	angewohnheit	N;INDF;MASC;SG	ADJ
compania	firma	companie	firma	N;DEF;FEM;SG	N;NOM;FEM;SG
compania	gesellschaft	companie	gesellschaft	N;DEF;FEM;SG	ADJ
compania	unternehmen	companie	unternehmen	N;DEF;FEM;SG	N;NOM;NEUT;PL
etnic	ethnischen	etnic	ethnisch	ADJ;INDF;MASC;SG	ADJ;PL
etnic	ethnische	etnic	ethnisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
sezonul	spielzeit	sezon	spielzeit	N;DEF;MASC;SG	N;NOM;SG
sezonul	staffel	sezon	staffel	N;DEF;MASC;SG	
sezonul	jahreszeit	sezon	jahreszeit	N;DEF;MASC;SG	ADJ
sezonul	saison	sezon	saison	N;DEF;MASC;SG	N;NOM;FEM;SG
central	zentrale	central	zentral	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
central	central	central	central	ADJ;INDF;MASC;SG	PROPN
dan	dan	dan	dan	PROPN	PROPN;NOM;SG
unii	einige	unul	einige	PRO;MASC;PL;3	PRO;NOM;INDF;PL
unii	manche	unul	manch	PRO;MASC;PL;3	PRO;NOM;INDF;PL
unii	einigen	unul	einige	PRO;MASC;PL;3	PRO;ACC;INDF;PL
liga	league	ligă	league	N;DEF;FEM;SG	PROPN;SG
liga	liga	ligă	liga	N;DEF;FEM;SG	N;NOM;FEM;SG
liga	liga	ligă	liga	N;DEF;FEM;SG	N;NOM;FEM;SG
loire	loire	loire	loire	N;INDF;FEM;SG	PROPN;NOM;SG
brașov	brașov	brașov	brașov	PROPN	PROPN
india	indien	india	indien	PROPN	PROPN;NOM;NEUT;SG
construită	aufgebaut	construi	aufbauen	ADJ;INDF;FEM;SG	V;V.PTCP
construită	gebaut	construi	bauen	ADJ;INDF;FEM;SG	V;V.PTCP
construită	errichtet	construi	errichten	ADJ;INDF;FEM;SG	V;V.PTCP
construită	erbaut	construi	erbauen	ADJ;INDF;FEM;SG	V;V.PTCP
construită	aufgebaut	construi	aufbauen	ADJ;INDF;FEM;SG	V;V.PTCP
construită	gebaut	construi	bauen	ADJ;INDF;FEM;SG	V;V.PTCP
construită	konstruiert	construi	konstruieren	ADJ;INDF;FEM;SG	V;V.PTCP
uniunea	union	uniune	union	N;DEF;FEM;SG	PROPN;NOM;SG
uniunea	gewerkschaft	uniune	gewerkschaft	N;DEF;FEM;SG	ADJ
obținut	erzielt	obține	erzielen	ADJ;INDF;MASC;SG	V;V.PTCP
obținut	erreicht	obține	erreichen	ADJ;INDF;MASC;SG	V;V.PTCP
obținut	erreichte	obține	erreichen	ADJ;INDF;MASC;SG	V;IND;SG;3;PST;FIN
cărți	karten	carte	kart	N;INDF;FEM;PL	V;NFIN
cărți	kreditkarten	carte	kreditkarten	N;INDF;FEM;PL	ADJ
cărți	speicherkarten	carte	speicherkarten	N;INDF;FEM;PL	V;NFIN
cărți	kartenspiel	carte	kartenspiel	N;INDF;FEM;PL	ADJ
cărți	buch	carte	bachen	N;INDF;FEM;PL	ADV
opera	oper	operă	oper	N;DEF;FEM;SG	N;NOM;FEM;SG
opera	opera	operă	opera	N;DEF;FEM;SG	PROPN;NOM;SG
opera	opernhaus	operă	opernhaus	N;DEF;FEM;SG	PROPN;NOM;SG
opera	opern	operă	opern	N;DEF;FEM;SG	
rock	rockmusik	rock	rockmusik	N;INDF;MASC;SG	ADJ
rock	rock	rock	rock	N;INDF;MASC;SG	
rock	gestein	rock	gestein	N;INDF;MASC;SG	
rock	felsen	rock	felsen	N;INDF;MASC;SG	V;NFIN
zonă	gebiet	zonă	gebieten	N;INDF;FEM;SG	ADJ
zonă	zonen	zonă	zon	N;INDF;FEM;SG	N;NOM;PL
zonă	zone	zonă	zon	N;INDF;FEM;SG	
zonă	gebiet	zonă	gebieten	N;INDF;FEM;SG	ADJ
zonă	bereich	zonă	bereich	N;INDF;FEM;SG	ADV
zonă	fläche	zonă	fläche	N;INDF;FEM;SG	N;NOM;FEM;SG
stil	stil	stil	stil	N;INDF;MASC;SG	ADJ
stil	style	stil	stylen	N;INDF;MASC;SG	
pus	setzen	pune	setzen	ADJ;INDF;MASC;SG	V;NFIN
pus	legen	pune	legen	ADJ;INDF;MASC;SG	V;NFIN
pus	lege	pune	lege	ADJ;INDF;MASC;SG	V;SBJV;SG;3;PRS;FIN
pus	leg	pune	leg	ADJ;INDF;MASC;SG	PROPN;SG
video	videospiele	video	videospiel	ADJ	
video	video	video	video	ADJ	N;NOM;NEUT;SG
ziarul	zeitungen	ziar	zeitungen	N;DEF;MASC;SG	V;NFIN
ziarul	tageszeitung	ziar	Tageszeitung	N;DEF;MASC;SG	N;NOM;FEM;SG
ziarul	zeitung	ziar	zeitung	N;DEF;MASC;SG	
www	www	www	www	N;INDF;MASC;SG	
militară	militärische	militar	militärisch	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;PL
militară	militärischen	militar	militärisch	ADJ;INDF;FEM;SG	ADJ;ACC;SG
post	post	post	post	N;INDF;MASC;SG	PROPN;NOM;SG
post	pfosten	post	pfosten	N;INDF;MASC;SG	V;NFIN
post	posten	post	posten	N;INDF;MASC;SG	V;FIN
mureș	mureș	mureș	mureș	PROPN	PROPN
românesc	rumänische	românesc	rumänisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
plus	zzgl	plus	zzgl	ADV	
plus	plus	plus	plus	ADV	
richard	richard	richard	richard	PROPN	PROPN;NOM;MASC;SG
china	porzellan	chină	porzellan	PROPN	
china	china	chină	china	PROPN	PROPN;NOM;MASC;SG
codul	kodex	cod	kodex	N;DEF;MASC;SG	
codul	vorwahl	cod	vorwahl	N;DEF;MASC;SG	PROPN
codul	code	cod	code	N;DEF;MASC;SG	
codul	quelltext	cod	quelltext	N;DEF;MASC;SG	V;IND;SG;3;PST;FIN
administrația	verwaltung	administrație	verwaltung	N;DEF;FEM;SG	ADJ
fiica	tochter	fiică	tocht	N;DEF;FEM;SG	
scopul	aim	scop	aim	N;DEF;MASC;SG	
scopul	zielen	scop	zielen	N;DEF;MASC;SG	V;NFIN
scopul	zweck	scop	zweck	N;DEF;MASC;SG	
scopul	verwendungszweck	scop	verwendungszweck	N;DEF;MASC;SG	ADJ
scopul	ziel	scop	ziel	N;DEF;MASC;SG	N;NOM;NEUT;SG
scopul	zielsetzung	scop	zielsetzung	N;DEF;MASC;SG	ADJ
grupul	gruppe	grup	grappe	N;DEF;MASC;SG	N;NOM;FEM;SG
grupul	konzern	grup	konzern	N;DEF;MASC;SG	
grupul	gruppierung	grup	gruppierung	N;DEF;MASC;SG	N;NOM;FEM;SG
grupul	gruppen	grup	grappen	N;DEF;MASC;SG	N;NOM;FEM;PL
grupul	unternehmensgruppe	grup	unternehmensgruppe	N;DEF;MASC;SG	N;NOM;FEM;SG
victor	wiktor	victor	wiktor	PROPN	PROPN;NOM;MASC;SG
victor	viktor	victor	viktor	PROPN	PROPN;NOM;MASC;SG
victor	sieger	victor	sieger	PROPN	
victor	victor	victor	victor	PROPN	PROPN;NOM;MASC;SG
michael	michael	michael	michael	PROPN	PROPN;NOM;MASC;SG
londra	london	londru	london	PROPN	PROPN;NOM;NEUT;SG
insula	island	insulă	island	N;DEF;FEM;SG	PROPN;NOM;NEUT;SG
insula	insel	insulă	insel	N;DEF;FEM;SG	N;NOM;FEM;SG
poziția	position	poziție	position	N;DEF;FEM;SG	
poziția	stellung	poziție	Stellung	N;DEF;FEM;SG	
poziția	position	poziție	position	N;DEF;FEM;SG	
poziția	überschrift	poziție	überschreifen	N;DEF;FEM;SG	
charles	charles	charles	charles	PROPN	PROPN;NOM;MASC;SG
charles	karl	charles	karlen	PROPN	PROPN;NOM;MASC;SG
forțele	streitkräfte	forță	streitkraft	N;DEF;FEM;PL	ADJ;NOM;FEM;SG
albumul	album	album	album	N;DEF;MASC;SG	
albumul	fotoalbum	album	fotoalbum	N;DEF;MASC;SG	ADJ
diverse	diverse	divers	divers	ADJ;INDF;FEM;PL	N;NOM;FEM;PL
diverse	sonstiges	divers	sonstig	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
diverse	verschiedenes	divers	verschieden	ADJ;INDF;FEM;PL	ADJ;NOM;NEUT;SG
intrat	eingegebenen	intra	eingegeben	V;MASC;SG;V.PTCP	ADJ
intrat	eingegebene	intra	eingegeben	V;MASC;SG;V.PTCP	ADJ;NOM;SG
șase	six	șase	six	NUM;PL	
director	direktor	director	direktor	N;INDF;MASC;SG	ADJ
director	regisseurin	director	regisseurin	N;INDF;MASC;SG	ADJ
director	leitung	director	leitung	N;INDF;MASC;SG	ADJ
director	direktorin	director	direktorin	N;INDF;MASC;SG	ADJ
director	verzeichnis	director	verzeichnis	N;INDF;MASC;SG	
director	verzeichnisse	director	verzeichnis	N;INDF;MASC;SG	
website	website	websit	websit		N;SG
website	internetseite	websit	internetseite		ADJ
website	webseiten	websit	webseiten		V;NFIN
militar	militärische	militar	militärisch	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
originală	ursprünglichen	original	ursprünglich	ADJ;INDF;FEM;SG	ADJ;ACC;SG
state	staaten	stat	staaten	N;INDF;FEM;PL	V;FIN
state	bundesland	stat	bundesland	N;INDF;FEM;PL	
state	zustand	stat	zustand	N;INDF;FEM;PL	
state	mitgliedstaat	stat	mitgliedstaat	N;INDF;FEM;PL	ADJ
state	bundesstaat	stat	bundesstaat	N;INDF;FEM;PL	ADJ
pop	pop	pop	pop		PROPN;NOM;SG
azi	heutige	azi	heutig	ADV	ADJ;NOM;FEM;PL
azi	heutigen	azi	heutig	ADV	ADJ;NOM;MASC;PL
university	universität	university	universität	N;INDF;MASC;SG	ADJ
university	universitäten	university	universitäten	N;INDF;MASC;SG	N;NOM;PL
cultural	kulturelle	cultural	kulturell	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;PL
trimis	verschickt	trimite	verschicken	ADJ;INDF;MASC;SG	V;V.PTCP
trimis	geschickt	trimite	schicken	ADJ;INDF;MASC;SG	V;V.PTCP
trimis	versendet	trimite	versenden	ADJ;INDF;MASC;SG	V;V.PTCP
trimis	gesendet	trimite	senden	ADJ;INDF;MASC;SG	V;V.PTCP
trimis	versandt	trimite	versandt	ADJ;INDF;MASC;SG	V;V.PTCP
bar	bar	bar	bar	N;INDF;MASC;SG	PROPN
