til	untuk	til	untuk	ADV	ADP
levende	langsung	levende	langsung	ADJ	ADV
rød	red	rød	red	ADJ;INDF;MASC+FEM;SG	PROPN
kvindelige	permpuan	kvindelig	permpuan	ADJ;PL	N;SG
kvindelige	female	kvindelig	female	ADJ;PL	PROPN
kvindelige	betina	kvindelig	betina	ADJ;PL	N;SG
kvindelige	perempuan	kvindelig	perempuan	ADJ;PL	N;SG
kører	kandar	køre	kandar	V;IND;PRS;FIN;ACT	PROPN
kører	drive	køre	drive	V;IND;PRS;FIN;ACT	PROPN
kører	running	køre	running	V;IND;PRS;FIN;ACT	PROPN
kører	lari	køre	lari	V;IND;PRS;FIN;ACT	N;SG
bygge	bina	bygge	bina	V;NFIN;ACT	PROPN;SG
bygge	build	bygge	build	V;NFIN;ACT	PROPN
madsen	madsen	mads	madsen	N;DEF;MASC+FEM;SG	PROPN
ukendt	bruk	ukendt	bruk	ADJ;INDF;SG	PROPN
betydelig	substansial	betydelig	substansial	ADJ;INDF;MASC+FEM;SG	N;SG
nederlag	mengalahkan	nederlag	menkalahkan	N;INDF;NEUT;SG	V;SG;ACT
nederlag	kalahkan	nederlag	kalahkan	N;INDF;NEUT;SG	V;SG;ACT
louise	louise	louis	louise	N;INDF;MASC+FEM;SG	PROPN
præst	priest	præst	priest	N;INDF;MASC+FEM;SG	PROPN
jones	jones	jone	jones	N;INDF;MASC+FEM;SG	PROPN
stille	diam	stille	diam	ADJ	;SG
stille	pendiam	stille	pendiam	ADJ	N;SG
stille	sunyi	stille	sunyi	ADJ	N
stille	silent	stille	silent	ADJ	PROPN
stille	sunyi	stille	sunyi	ADJ	N
omgang	lap	omgang	lap	N;INDF;MASC+FEM;SG	PROPN;SG
omgang	bulat	omgang	bulat	N;INDF;MASC+FEM;SG	PROPN;SG
omgang	round	omgang	round	N;INDF;MASC+FEM;SG	PROPN
vigtigt	jga	vigtig	jga	ADJ;INDF;NEUT;SG	PROPN
forsvar	defense	forsvar	defense	N;INDF;NEUT;SG	PROPN
elever	pelajar	elev	pelajar	N;INDF;MASC+FEM;PL	N;SG
elever	santri	elev	santri	N;INDF;MASC+FEM;PL	N;SG
elever	mahasiswa	elev	mahasiswa	N;INDF;MASC+FEM;PL	N;SG
elever	murid	elev	murid	N;INDF;MASC+FEM;PL	N;SG
elever	siswa	elev	siswa	N;INDF;MASC+FEM;PL	N;SG
mesterskaber	kejuaraan	mesterskab	kejuaraan	N;INDF;NEUT;PL	N;SG
boldklub	boldklub	boldklub	boldklub	N;INDF;MASC+FEM;SG	PROPN
fader	bapa	fade	bapa	N;INDF;MASC+FEM;SG	PROPN
stater	negara	stat	negara	N;INDF;MASC+FEM;PL	N;SG
trække	pull	trække	pull	V;NFIN;ACT	PROPN
trække	tarik	trække	tarik	V;NFIN;ACT	PROPN;SG;ACT
hånd	hand	hånd	hand	N;INDF;MASC+FEM;SG	PROPN
søster	saudari	søster	saudari	N;INDF;MASC+FEM;SG	
traditionelle	traditional	traditionel	traditional	ADJ;PL	N
traditionelle	tradisional	traditionel	tradisional	ADJ;PL	ADJ;SG
kunstnere	seniman	kunstner	seniman	N;INDF;MASC+FEM;PL	N;SG
kunstnere	artis	kunstner	artis	N;INDF;MASC+FEM;PL	N;SG
afdeling	division	afdeling	division	N;INDF;MASC+FEM;SG	PROPN
korte	short	kort	short	ADJ;PL	PROPN
korte	singkat	kort	singkat	ADJ;PL	ADJ;SG
korte	pendek	kort	pendek	ADJ;PL	ADJ;SG
læge	medical	læge	medical	N;INDF;MASC+FEM;SG	PROPN
læge	doctor	læge	doctor	N;INDF;MASC+FEM;SG	PROPN
kanal	canal	kanal	canal	N;INDF;MASC+FEM;SG	PROPN
out	keluar	out	keluar		V;SG;ACT
out	out	out	out		PROPN
mangler	hilang	mangle	hilang	V;IND;PRS;FIN;ACT	ADJ;SG
hovedsageligt	terutama	hovedsageligt	terutama	ADV	ADV;RL;SG
hovedsageligt	didominasi	hovedsageligt	didominasi	ADV	V;SG;PASS
irland	irlandia	irland	irlandia	PROPN	N;SG
religiøse	religi	religiøs	religi	ADJ;PL	N
religiøse	keagamaan	religiøs	keagamaan	ADJ;PL	N;SG
religiøse	religius	religiøs	religius	ADJ;PL	N
religiøse	agama	religiøs	agama	ADJ;PL	N;SG
imellem	antara	imellem	antara	ADV	ADP
imellem	diantara	imellem	diantara	ADV	ADP
henvise	rujuk	henvise	rujuk	V;NFIN;ACT	PROPN;SG;ACT
big	big	big	big		PROPN
big	besar	big	besar		ADJ;SG
rejser	perjalanan	rejse	perjalanan	N;INDF;MASC+FEM;PL	N;SG
rejser	travel	rejse	travel	N;INDF;MASC+FEM;PL	PROPN
rejser	wisata	rejse	wisata	N;INDF;MASC+FEM;PL	N;SG
rejser	bepergian	rejse	bepergian	N;INDF;MASC+FEM;PL	V;SG;ACT
rejser	berwisata	rejse	berwisata	N;INDF;MASC+FEM;PL	V;SG;ACT
rejser	berpergian	rejse	berpergian	N;INDF;MASC+FEM;PL	V;SG;ACT
rejser	bepergian	rejse	bepergian	N;INDF;MASC+FEM;PL	V;SG;ACT
rejser	travelling	rejse	travelling	N;INDF;MASC+FEM;PL	PROPN
mary	mary	mary	mary	N;INDF;MASC+FEM;SG	PROPN
mary	maria	mary	maria	N;INDF;MASC+FEM;SG	PROPN
ender	ender	ende	ender	V;IND;PRS;FIN;ACT	N
jesus	yesus	jesus	yesus	N;INDF;MASC+FEM;SG	PROPN
jesus	jesus	jesus	jesus	N;INDF;MASC+FEM;SG	PROPN
elementer	unsur	element	unsur	N;INDF;NEUT;PL	N;SG
elementer	elemen	element	elemen	N;INDF;NEUT;PL	N;SG
lære	belajar	lære	belajar	N;INDF;MASC+FEM;SG	V;SG
lære	pelajari	lære	pelajari	N;INDF;MASC+FEM;SG	V;SG;ACT
lære	belajar	lære	belajar	N;INDF;MASC+FEM;SG	V;SG
arthur	arthur	arthur	arthur	N;INDF;MASC+FEM;SG	PROPN
havn	port	havn	port	N;INDF;MASC+FEM;SG	PROPN
havn	harbour	havn	harbour	N;INDF;MASC+FEM;SG	PROPN
natur	nature	natur	nature	N;INDF;MASC+FEM;SG	PROPN
nærmest	terdekat	nærmest	terdekat	ADV;RL	ADJ;RL;SG
nærmest	terdekat	nærmest	terdekat	ADV;RL	ADJ;RL;SG
awards	penghargaan	award	penhargaan		N;SG
org	org	org	org		PROPN
katolske	catholic	katolsk	catholic	ADJ;PL	PROPN
katolske	katolik	katolsk	katolik	ADJ;PL	PROPN
sydøst	tenggara	sydøst	tenggara	N;INDF	ADJ;SG
song	lagu	song	lagu		N;SG
song	song	song	song		PROPN
skrifter	tulisannya	skrift	tulisan	N;INDF;MASC+FEM;PL	N;SG
begrænset	limited	begrænse	limited	V;INDF;SG;PST;V.PTCP	PROPN
jacobsen	jacobsen	jacobsen	jacobsen	N;DEF;MASC+FEM;SG	PROPN
manchester	manchester	manchester	manchester	N;INDF;MASC+FEM;PL	PROPN
tyskerne	jerman	tysker	jerman	N;DEF;MASC+FEM;PL	PROPN;SG
hjemme	home	hjemme	home	ADV	PROPN
hjemme	rumah	hjemme	rumah	ADV	N;SG
hjemme	pulang	hjemme	pulang	ADV	V;SG;ACT
hjemme	beranda	hjemme	beranda	ADV	
fængsel	prison	fængsel	prison	N;INDF;NEUT;SG	PROPN
social	social	social	social	N;INDF;MASC+FEM;SG	PROPN
chris	chris	chris	chris		PROPN
redaktør	redaksi	redaktør	redaksi	N;INDF;MASC+FEM;SG	PROPN
selvstændig	independent	selvstændig	independent	ADJ;INDF;MASC+FEM;SG	PROPN
selvstændig	otonom	selvstændig	otonom	ADJ;INDF;MASC+FEM;SG	N
selvstændig	otonomi	selvstændig	otonomi	ADJ;INDF;MASC+FEM;SG	N;SG
teksten	sms	tekst	sms	N;DEF;MASC+FEM;SG	PROPN
ray	sinar	ray	sinar		N;SG
ray	ray	ray	ray		PROPN
group	kelompokkan	group	kelompokkan	N;INDF;MASC+FEM;SG	V;SG;ACT
lyngby	lyngby	lyngby	lyngby	PROPN	PROPN
sjældent	seldom	sjældent	seldom	ADV	PROPN
sjældent	langka	sjældent	langka	ADV	N;SG
sjældent	rare	sjældent	rare	ADV	PROPN
oberst	colonel	oberst	colonel	N;INDF;MASC+FEM;SG	PROPN
bas	kakap	bas	kakap	N;INDF;MASC+FEM;SG	PROPN
bas	bas	bas	bas	N;INDF;MASC+FEM;SG	PROPN
behov	membutuhkan	behov	menbutuhkan	N;INDF;NEUT;SG	V;SG;ACT
behov	perlu	behov	perlu	N;INDF;NEUT;SG	V;SG;ACT
behov	need	behov	need	N;INDF;NEUT;SG	PROPN
behov	butuh	behov	butuh	N;INDF;NEUT;SG	V;SG;ACT
hill	bukit	hill	bukit		PROPN;SG
hill	hill	hill	hill		PROPN
enhed	bhinneka	enhed	bhinneka	N;INDF;MASC+FEM;SG	PROPN
enhed	unity	enhed	unity	N;INDF;MASC+FEM;SG	PROPN
fuld	full	fuld	full	ADJ;INDF;MASC+FEM;SG	PROPN
fuld	mabuk	fuld	mabuk	ADJ;INDF;MASC+FEM;SG	PROPN;SG
fuld	drunk	fuld	drunk	ADJ;INDF;MASC+FEM;SG	PROPN
holger	waldo	holge	waldo	N;INDF;MASC+FEM;SG	PROPN
holger	holger	holge	holger	N;INDF;MASC+FEM;SG	PROPN
college	college	college	college	N;INDF;MASC+FEM;SG	PROPN
college	kampus	college	kampus	N;INDF;MASC+FEM;SG	PROPN;SG
gods	cargo	gods	cargo	N;INDF;NEUT;SG	PROPN
fokus	focus	fokus	focus	N;INDF;NEUT;SG	PROPN
byggede	dibangun	bygge	dibangun	V;IND;PST;FIN;ACT	V;SG;PASS
byggede	built	bygge	built	V;IND;PST;FIN;ACT	PROPN
edward	edward	edward	edward		PROPN
slå	beat	slå	beat	V;NFIN;ACT	PROPN
privat	privat	privat	privat	ADJ;INDF;SG	N;SG
privat	private	privat	private	ADJ;INDF;SG	PROPN
white	white	white	white		PROPN
white	putih	white	putih		ADJ;SG
silkeborg	silkeborg	silkeborg	silkeborg		PROPN
arne	arne	arne	arne	PROPN	PROPN
kontakt	kontak	kontakt	kontak	N;INDF;MASC+FEM;SG	PROPN;SG
kontakt	contact	kontakt	contact	N;INDF;MASC+FEM;SG	PROPN
manglende	kurangnya	mangle	kurang	V;PRS;V.PTCP	ADV
manglende	kekurangan	mangle	kekurangan	V;PRS;V.PTCP	N;SG
manglende	hilang	mangle	hilang	V;PRS;V.PTCP	ADJ;SG
klassiske	klasik	klassisk	klasik	ADJ;PL	N;SG
klassiske	classic	klassisk	classic	ADJ;PL	PROPN
stigende	rising	stige	rising	V;PRS;V.PTCP	PROPN
stigende	menaik	stige	mennaik	V;PRS;V.PTCP	
konservative	konservatif	konservativ	konservatif	ADJ;PL	ADJ;SG
konservative	konservatif	konservativ	konservatif	ADJ;PL	ADJ;SG
vor	our	vores	our	DET;MASC+FEM;SG;1	PROPN
scott	scott	scott	scott		PROPN
super	super	supe	super	N;INDF;MASC+FEM;SG	PROPN
føre	prospek	føre	prospek	V;NFIN;ACT	N;SG
føre	lead	føre	lead	V;NFIN;ACT	PROPN
grænse	batasi	grænse	batasi	N;INDF;MASC+FEM;SG	V;SG;ACT
grænse	membatasi	grænse	menbatasi	N;INDF;MASC+FEM;SG	V;SG;ACT
grænse	limit	grænse	limit	N;INDF;MASC+FEM;SG	PROPN
grænse	frontier	grænse	frontier	N;INDF;MASC+FEM;SG	PROPN
forenede	bersatu	forene	bersatu	V;PL;PST;V.PTCP	PROPN
liga	league	liga	league	N;INDF;MASC+FEM;SG	PROPN
adolf	adolf	adolf	adolf	N;INDF;MASC+FEM;SG	PROPN
house	house	house	house	N;INDF;MASC+FEM;SG	PROPN
sport	sport	sport	sport	N;INDF;MASC+FEM;SG	PROPN
sport	sports	sport	sports	N;INDF;MASC+FEM;SG	PROPN
henning	henning	henning	henning		PROPN
heinrich	heinrich	heinrich	heinrich		PROPN
angriber	menyerang	angriber	menserang	N;INDF;MASC+FEM;SG	V;SG;ACT
angriber	menyerang	angriber	menserang	N;INDF;MASC+FEM;SG	V;SG;ACT
angriber	serang	angriber	serang	N;INDF;MASC+FEM;SG	
angriber	menyerang	angriber	menserang	N;INDF;MASC+FEM;SG	V;SG;ACT
axel	axel	axel	axel		PROPN
værdi	bernilai	værdi	bernilai	N;INDF;MASC+FEM;SG	V;SG;ACT
lukket	tutup	lukke	tutup	V;INDF;SG;PST;V.PTCP	PROPN;SG;ACT
lukket	closed	lukke	closed	V;INDF;SG;PST;V.PTCP	PROPN
oversættelse	translation	oversættelse	translation	N;INDF;MASC+FEM;SG	PROPN
planer	rencana	plan	rencana	N;INDF;MASC+FEM;PL	N;SG
falder	pantura	falde	pantura	V;IND;PRS;FIN;ACT	N
falder	falling	falde	falling	V;IND;PRS;FIN;ACT	PROPN
falder	terjun	falde	terjun	V;IND;PRS;FIN;ACT	N;SG;ACT
falder	falls	falde	falls	V;IND;PRS;FIN;ACT	PROPN
falder	fall	falde	fall	V;IND;PRS;FIN;ACT	PROPN
kender	tau	kende	tau	V;IND;PRS;FIN;ACT	
major	major	major	major		PROPN
major	mayor	major	mayor		PROPN
major	jurusan	major	jurusan		N;SG
dvd	dvd	dvd	dvd	N;INDF;MASC+FEM;SG	PROPN
natten	night	nat	night	N;DEF;MASC+FEM;SG	PROPN
romersk	roman	romersk	roman	N;INDF;MASC+FEM;SG	PROPN
romersk	romawi	romersk	romawi	N;INDF;MASC+FEM;SG	PROPN;SG
madrid	madrid	madrid	madrid	PROPN	PROPN
video	vidio	video	vidio	N;INDF;MASC+FEM;SG	PROPN;SG
finske	finlandia	finsk	finlandia	ADJ;PL	PROPN;SG
leksikon	encyclopedia	leksikon	encyclopedia	N;INDF;NEUT;SG	PROPN
rum	forum	rum	forum	N;INDF;NEUT;SG	PROPN
rum	forum	rum	forum	N;INDF;NEUT;SG	PROPN
rum	room	rum	room	N;INDF;NEUT;SG	PROPN
rum	space	rum	space	N;INDF;NEUT;SG	PROPN
omfattede	diikutsertakan	omfatte	diikutsertakan	V;IND;PST;FIN;ACT	V;SG;PASS
øerne	pulau	øerne	pulau	N;DEF;NEUT;PL	N;SG
øerne	kepulauan	øerne	kepulauan	N;DEF;NEUT;PL	PROPN;SG
aftale	deal	aftale	deal	N;INDF;MASC+FEM;SG	PROPN
generation	generation	generation	generation	N;INDF;MASC+FEM;SG	PROPN
sønner	sons	søn	sons	N;INDF;MASC+FEM;PL	PROPN
jesper	jesper	jesp	jesper	PROPN	PROPN
parken	park	park	park	N;DEF;MASC+FEM;SG	PROPN
johann	johann	johann	johann		PROPN
anvendelse	menggunakan	anvendelse	mengunakan	N;INDF;MASC+FEM;SG	V;SG;ACT
anvendelse	gunakan	anvendelse	gunakan	N;INDF;MASC+FEM;SG	V;SG;ACT
anvendelse	pakai	anvendelse	pakai	N;INDF;MASC+FEM;SG	V;SG;ACT
farver	warna	farve	warna	N;INDF;MASC+FEM;PL	N;SG
farver	warna	farve	warna	N;INDF;MASC+FEM;PL	N;SG
farver	color	farve	color	N;INDF;MASC+FEM;PL	PROPN
farver	berwarna	farve	berwarna	N;INDF;MASC+FEM;PL	V;SG;ACT
farver	warna	farve	warna	N;INDF;MASC+FEM;PL	N;SG
farver	colors	farve	colors	N;INDF;MASC+FEM;PL	PROPN
farver	warna	farve	warna	N;INDF;MASC+FEM;PL	N;SG
farver	colour	farve	colour	N;INDF;MASC+FEM;PL	PROPN
stærke	tegar	stærk	tegar	ADJ;PL	ADJ;SG
stærke	strong	stærk	strong	ADJ;PL	PROPN
stærke	kuat	stærk	kuat	ADJ;PL	ADJ;SG
emil	emil	emil	emil		PROPN
ydre	outer	ydre	outer	ADJ	PROPN
bredde	lebar	bredde	lebar	N;INDF;MASC+FEM;SG	ADJ;SG
karen	karen	kar	karen	N;DEF;MASC+FEM;SG	PROPN
toppen	top	top	top	N;DEF;MASC+FEM;SG	ADJ;SG
toppen	teratas	top	teratas	N;DEF;MASC+FEM;SG	ADJ;RL;SG
indledende	perkenalan	indlede	perkenalan	V;PRS;V.PTCP	N;SG
indledende	pengantar	indlede	penantar	V;PRS;V.PTCP	N;SG
indledende	inisial	indlede	inisial	V;PRS;V.PTCP	N
indledende	pendahuluan	indlede	pendahuluan	V;PRS;V.PTCP	N;SG
kærlighed	love	kærlighed	love	N;INDF;MASC+FEM;SG	PROPN
kærlighed	cintai	kærlighed	cintai	N;INDF;MASC+FEM;SG	V;SG;ACT
opgaver	tugas	opgave	tugas	N;INDF;MASC+FEM;PL	N;SG
internationalt	international	international	international	ADJ;INDF;NEUT;SG	N
internationalt	mancanegara	international	mancanegara	ADJ;INDF;NEUT;SG	N
ringe	telepon	ringe	telepon	V;NFIN;ACT	N;SG
ringe	panggilan	ringe	panggilan	V;NFIN;ACT	N;SG
ringe	call	ringe	call	V;NFIN;ACT	PROPN
ringe	ring	ringe	ring	V;NFIN;ACT	PROPN
ringe	cincin	ringe	cincin	V;NFIN;ACT	N;SG
ringe	rings	ringe	rings	V;NFIN;ACT	PROPN
ringe	cincin	ringe	cincin	V;NFIN;ACT	N;SG
portugal	portugal	portugal	portugal		N
professionelle	profesional	professionel	profesional	ADJ;PL	ADJ;SG
professionelle	profesional	professionel	profesional	ADJ;PL	ADJ;SG
professionelle	professional	professionel	professional	ADJ;PL	N
koncerter	konser	koncert	konser	N;INDF;MASC+FEM;PL	N;SG
ødelagt	rusak	ødelægge	rusak	V;INDF;SG;PST;V.PTCP	ADJ;SG
ødelagt	hancur	ødelægge	hancur	V;INDF;SG;PST;V.PTCP	ADJ;SG
ødelagt	hancur	ødelægge	hancur	V;INDF;SG;PST;V.PTCP	ADJ;SG
ødelagt	patah	ødelægge	patah	V;INDF;SG;PST;V.PTCP	ADJ;SG
ødelagt	rusak	ødelægge	rusak	V;INDF;SG;PST;V.PTCP	ADJ;SG
ødelagt	broken	ødelægge	broken	V;INDF;SG;PST;V.PTCP	PROPN
jøder	yahudi	jøde	yahudi	N;INDF;MASC+FEM;PL	PROPN;SG
jøder	yahudi	jøde	yahudi	N;INDF;MASC+FEM;PL	PROPN;SG
rasmus	rasmus	rasmus	rasmus		N
flertal	jamak	flertal	jamak	N;INDF;NEUT;SG	ADJ;SG
leje	menyewa	leje	mensewa	N;INDF;MASC+FEM;SG	V;SG;ACT
leje	menyewa	leje	mensewa	N;INDF;MASC+FEM;SG	V;SG;ACT
leje	sewa	leje	sewa	N;INDF;MASC+FEM;SG	PROPN;SG
leje	rental	leje	rental	N;INDF;MASC+FEM;SG	PROPN
leje	sewa	leje	sewa	N;INDF;MASC+FEM;SG	PROPN;SG
leje	disewa	leje	disewa	N;INDF;MASC+FEM;SG	V;SG;PASS
leje	sewa	leje	sewa	N;INDF;MASC+FEM;SG	PROPN;SG
leje	rent	leje	rent	N;INDF;MASC+FEM;SG	PROPN
etc	dll	etc	dll		
pladser	tempat	plads	tempat	N;INDF;MASC+FEM;PL	N;SG
pladser	kursi	plads	kursi	N;INDF;MASC+FEM;PL	N;SG
varer	barangnya	vare	barang	N;INDF;MASC+FEM;PL	N;SG
varer	barang	vare	barang	N;INDF;MASC+FEM;PL	N;SG
varer	produk	vare	produk	N;INDF;MASC+FEM;PL	N;SG
politiet	cops	politi	cops	N;DEF;NEUT;SG	PROPN
politiet	police	politi	police	N;DEF;NEUT;SG	PROPN
grønne	green	grøn	green	ADJ;PL	PROPN
grønne	hijau	grøn	hijau	ADJ;PL	ADJ;SG
grønne	sayuran	grøn	sayuran	ADJ;PL	N;SG
grønne	hijau	grøn	hijau	ADJ;PL	ADJ;SG
skabelonen	template	skabelon	template	N;DEF;MASC+FEM;SG	PROPN
skabelonen	templat	skabelon	templat	N;DEF;MASC+FEM;SG	PROPN
undersøgelser	survei	undersøgelse	survei	N;INDF;MASC+FEM;PL	N;SG
undersøgelser	studi	undersøgelse	studi	N;INDF;MASC+FEM;PL	N;SG
undersøgelser	pertanyaan	undersøgelse	pertanyaan	N;INDF;MASC+FEM;PL	N;SG
undersøgelser	investigasi	undersøgelse	investigasi	N;INDF;MASC+FEM;PL	N;SG
undersøgelser	penyelidikan	undersøgelse	penselidikan	N;INDF;MASC+FEM;PL	N;SG
burde	harus	burde	harus	V;IND;PST;FIN;ACT	ADV;SG;ACT
burde	haruskah	burde	harus	V;IND;PST;FIN;ACT	ADV
forbund	alliance	forbund	alliance	N;INDF;NEUT;SG	PROPN
forbund	federation	forbund	federation	N;INDF;NEUT;SG	PROPN
starter	dimulai	starte	dimulai	V;IND;PRS;FIN;ACT	V;SG;PASS
starter	starting	starte	starting	V;IND;PRS;FIN;ACT	PROPN
starter	starter	starte	starter	V;IND;PRS;FIN;ACT	PROPN
starter	start	starte	start	V;IND;PRS;FIN;ACT	PROPN
norges	norwegia	norgen	norwegia	N;GEN;INDF;MASC+FEM;SG	PROPN
norges	norwegia	norgen	norwegia	N;GEN;INDF;MASC+FEM;SG	PROPN
masse	mass	masse	mass	N;INDF;MASC+FEM;SG	PROPN
masse	lot	masse	lot	N;INDF;MASC+FEM;SG	PROPN
revolution	revolution	revolution	revolution	N;INDF;MASC+FEM;SG	PROPN
årtier	dekade	årti	dekade	N;INDF;NEUT;PL	N;SG
kongeriget	kingdom	kongerig	kingdom	N;DEF;NEUT;SG	PROPN
kongeriget	kerajaan	kongerig	kerajaan	N;DEF;NEUT;SG	PROPN;SG
youtube	youtube	youtube	youtube	N;INDF;MASC+FEM;SG	PROPN
claus	claus	claus	claus		PROPN
aktiviteter	kegiatan	aktivitet	kegiatan	N;INDF;MASC+FEM;PL	N;SG
aktiviteter	aktifitas	aktivitet	aktifitas	N;INDF;MASC+FEM;PL	N;SG
aktiviteter	aktivitas	aktivitet	aktivitas	N;INDF;MASC+FEM;PL	PROPN;SG
williams	doank	william	doank		PROPN
williams	williams	william	williams		PROPN
kanoner	senapan	kanon	senapan	N;INDF;MASC+FEM;PL	N;SG
kanoner	guns	kanon	guns	N;INDF;MASC+FEM;PL	PROPN
kanoner	senjata	kanon	senjata	N;INDF;MASC+FEM;PL	N;SG
kanoner	meriam	kanon	meriam	N;INDF;MASC+FEM;PL	N;SG
kanoner	cannon	kanon	cannon	N;INDF;MASC+FEM;PL	PROPN
margrethe	margrethe	margrethe	margrethe	N;INDF;MASC+FEM;SG	PROPN
titler	gelar	titel	gelar	N;INDF;MASC+FEM;PL	N;SG;ACT
titler	titel	titel	titel	N;INDF;MASC+FEM;PL	N;SG
studerende	pelajar	studere	pelajar	V;PRS;V.PTCP	N;SG
studerende	santri	studere	santri	V;PRS;V.PTCP	N;SG
studerende	mahasiswa	studere	mahasiswa	V;PRS;V.PTCP	N;SG
studerende	murid	studere	murid	V;PRS;V.PTCP	N;SG
studerende	siswa	studere	siswa	V;PRS;V.PTCP	N;SG
studerende	pelajar	studere	pelajar	V;PRS;V.PTCP	N;SG
studerende	mahasiswa	studere	mahasiswa	V;PRS;V.PTCP	N;SG
studerende	murid	studere	murid	V;PRS;V.PTCP	N;SG
studerende	siswa	studere	siswa	V;PRS;V.PTCP	N;SG
studerende	student	studere	student	V;PRS;V.PTCP	PROPN
tekster	sms	tekster	sms	N;INDF;MASC+FEM;PL	PROPN
tekster	lirik	tekster	lirik	N;INDF;MASC+FEM;PL	N;SG;ACT
tekster	lyrics	tekster	lyrics	N;INDF;MASC+FEM;PL	PROPN
kloster	abbey	kloste	abbey	N;INDF;NEUT;SG	PROPN
valdemar	valdemar	valdemar	valdemar	N;INDF;MASC+FEM;SG	PROPN
blue	blue	blue	blue		PROPN
blue	biru	blue	biru		N;SG
etablerede	didirikan	etablere	didirikan	V;PL;PST;V.PTCP	V;SG;PASS
etablerede	mapan	etablere	mapan	V;PL;PST;V.PTCP	ADJ;SG
asien	asia	asien	asia	PROPN	PROPN;SG
hollandske	belanda	hollandsk	belanda	ADJ;PL	PROPN;SG
kinesisk	tionghoa	kinesisk	tionghoa	ADJ;INDF;SG	N
kinesisk	china	kinesisk	china	ADJ;INDF;SG	PROPN
kinesisk	cina	kinesisk	cina	ADJ;INDF;SG	PROPN;SG
ens	esa	ens	esa	ADJ	PROPN;SG
trådte	dimasukkan	træde	dimasukkan	V;IND;PST;FIN;ACT	V;SG;PASS
war	perang	war	perang		N;SG
war	peperangan	war	peperangan		N
war	war	war	war		PROPN
årligt	tahunan	årligt	tahunan	ADV	N;SG
årligt	tahunan	årligt	tahunan	ADV	N;SG
offentlig	publik	offentlig	publik	ADJ;INDF;MASC+FEM;SG	N
offentlig	public	offentlig	public	ADJ;INDF;MASC+FEM;SG	PROPN
pop	pop	pop	pop	N;INDF;MASC+FEM;SG	PROPN
pige	cewe	pige	cewe	N;INDF;MASC+FEM;SG	PROPN
pige	cewek	pige	cewek	N;INDF;MASC+FEM;SG	PROPN
pige	girl	pige	girl	N;INDF;MASC+FEM;SG	PROPN
alfred	alfred	alfred	alfred	N;INDF;MASC+FEM;SG	PROPN
virginia	virginia	virginia	virginia	N;INDF;MASC+FEM;SG	PROPN
grundlæggende	fundamental	grundlæggende	fundamental	ADJ	N;SG
grundlæggende	mendasar	grundlæggende	mendasar	ADJ	N;SG
grundlæggende	fundamental	grundlæggende	fundamental	ADJ	N;SG
grundlæggende	basic	grundlæggende	basic	ADJ	PROPN
lavere	turunkan	lav	turunkan	ADJ;CMPR	V;SG;ACT
lavere	lower	lav	lower	ADJ;CMPR	PROPN
lavere	rendahkan	lav	rendahkan	ADJ;CMPR	V;SG;ACT
linjer	baris	linje	baris	N;INDF;MASC+FEM;PL	N;SG
linjer	lines	linje	lines	N;INDF;MASC+FEM;PL	PROPN
linjer	garis	linje	garis	N;INDF;MASC+FEM;PL	PROPN;SG
ønske	desire	ønske	desire	N;INDF;NEUT;SG	PROPN
ønske	wish	ønske	wish	N;INDF;NEUT;SG	PROPN
ønske	berharap	ønske	berharap	N;INDF;NEUT;SG	V;SG;ACT
ønske	berharap	ønske	berharap	N;INDF;NEUT;SG	V;SG;ACT
jackson	jackson	jackson	jackson		PROPN
steen	steen	steen	steen	N;INDF;MASC+FEM;SG	PROPN
oprette	buat	oprette	buat	V;NFIN;ACT	
oprettede	tercipta	oprette	tercipta	V;IND;PST;FIN;ACT	V;SG;PASS
oprettede	dibuat	oprette	dibuat	V;IND;PST;FIN;ACT	V;SG;PASS
måder	cara	måde	cara	N;INDF;MASC+FEM;PL	N;SG
mads	mads	mads	mads		PROPN
forsøger	nyoba	forsøge	nyoba	V;IND;PRS;FIN;ACT	N
ophold	tetap	ophold	tetap	N;INDF;NEUT;SG	ADV;SG
ophold	tinggal	ophold	tinggal	N;INDF;NEUT;SG	V;SG;ACT
ophold	stay	ophold	stay	N;INDF;NEUT;SG	PROPN
google	google	goo	google	N;INDF;MASC+FEM;SG	PROPN
charlotte	charlotte	charlotte	charlotte	N;INDF;MASC+FEM;SG	PROPN
bro	bro	bro	bro	N;INDF;MASC+FEM;SG	PROPN
bro	bridge	bro	bridge	N;INDF;MASC+FEM;SG	PROPN
kinesiske	tionghoa	kinesisk	tionghoa	ADJ;PL	N
kinesiske	china	kinesisk	china	ADJ;PL	PROPN
kinesiske	cina	kinesisk	cina	ADJ;PL	PROPN;SG
tidlig	early	tidlig	early	ADJ;INDF;MASC+FEM;SG	PROPN
diverse	miscellaneous	diverse	miscellaneous	ADJ	PROPN
primære	primer	primær	primer	ADJ;PL	N;SG
primære	utama	primær	utama	ADJ;PL	ADJ;SG
primære	primary	primær	primary	ADJ;PL	PROPN
les	les	les	les	N;INDF;MASC+FEM;SG	PROPN;SG
egenskaber	karakteristik	egenskab	karakteristik	N;INDF;MASC+FEM;PL	N;SG
egenskaber	fitur	egenskab	fitur	N;INDF;MASC+FEM;PL	N;SG
egenskaber	sifat	egenskab	sifat	N;INDF;MASC+FEM;PL	N;SG
