категорија	類別
катерина	caterina
класична	古典
класична	經典
класична	古典
рана	rana
рана	傷口
момче	boy
момче	男孩
подолу	下方
подолу	以下
ткиво	組織
ткиво	紙巾
премин	跨越
премин	穿越
премин	門戶
огромна	巨大
вкупна	共計
вкупна	總計
бегалци	難民
концерти	音樂會
концерти	演唱會
обука	培訓
обука	訓練
ставови	態度
гробот	墳墓
гробот	墓
гробот	墳
карпи	崖壁
карпи	懸崖
карпи	崖
карпи	岩
карпи	岩石
концерт	音樂會
концерт	演唱會
дисциплина	紀律
дисциплина	紀律處分
внатрешна	內部
кристијан	基督教
кристијан	基督徒
уапсен	破獲
уапсен	被捕
анри	亨利
анри	henry
изведува	表演
гранд	grand
психологија	心理
психологија	心理學
носител	航空母艦
носител	載體
носител	無記名
институција	體制
институција	機構
јан	jan
јан	楊
јан	揚
јан	閻
јан	燕
јан	嚴
јан	顏
јан	嵐
јан	蘭
јан	ian
брисел	布魯塞爾
стјуарт	stewart
стјуарт	司徒
стив	steve
граматика	文法
граматика	語法
несреќа	意外
несреќа	事故
камења	岩
камења	岩石
опсада	包圍
опсада	圍城
опсада	圍困
опсада	圍攻
раса	品種
раса	繁殖
раса	比賽
раса	賽跑
раса	種族
раса	競賽
осигурување	保險費
осигурување	保險
појаснување	澄清
прага	布拉格
умира	垂死
богата	富人
богата	富
богата	豐富
богата	富有
еднакви	平等
оган	消防
оган	火
оган	火焰
оган	火災
оган	篝火
организми	有機體
организми	生物
потрага	追求
понуда	投標
понуда	出價
понуда	優惠
речник	詞彙
речник	字彙
речник	詞典
речник	字典
грузија	喬治亞
внатре	內在
внатре	裡面
внатре	內心
внатре	內部
земјоделски	農業
куба	古巴
суштества	生物
инсекти	昆蟲
инсекти	昆蟲
рамнотежа	平衡
рамнотежа	結餘
рамнотежа	均衡
рамнотежа	餘額
мисија	任務
законите	法律
континентална	大陸
теодор	theodor
настанот	事件
настанот	活動
поезијата	詩
поезијата	詩歌
научен	科學
синглови	單曲
синглови	單打
ѕидови	牆壁
ѕидови	城牆
ѕидови	牆
ален	allen
ален	alan
птиците	鳥類
птиците	鳥
птиците	鳥兒
легенда	傳說
легенда	傳奇
резерви	準備金
резерви	儲備
сулејман	suleiman
сулејман	suleyman
класи	類別
класи	班級
вечер	晚間
вечер	晚上
вечер	傍晚
вечер	夜晚
вечер	晚上
вечер	夜
приходи	收益
приходи	稅收
приходи	收入
приходи	收入
метали	金屬
дрва	木
дрва	木材
дрва	wood
дрва	木頭
дрва	樹
дрва	樹木
маало	鄰里
литванија	立陶宛
длабоко	深
длабоко	深層
организмот	有機體
организмот	機體
данок	納稅
данок	稅務
данок	稅收
данок	稅
данок	稅金
координати	坐標
координати	座標
илјадници	千
илјадници	數千
конго	剛果
детали	細節
детали	詳情
детали	細節
детали	詳細
детали	詳情
студија	研究
студија	學習
парохија	教區
срце	嬰兒
срце	baby
срце	寶貝
срце	寶寶
срце	心
срце	心臟
базилика	聖殿
социјалистичка	社會主義
одговори	答案
одговори	解答
одговори	回覆
одговори	答復
одговори	回答
одговори	答
одговори	答案
одговори	回覆
белорусија	白俄羅斯
музеи	博物館
напаѓач	槍手
вистинска	real
вистинска	真實
сума	總和
сума	金額
сума	款額
сума	數額
последици	塵埃
последици	輻射
последици	後果
