மற்றும்	ja
வருகை	vierailu
வருகை	käymään
வருகை	käy
வருகை	käynti
வருகை	saapuu
மின்னஞ்சல்	sähköpostiosoite
மின்னஞ்சல்	sähköposti
அரிய	harvinaiset
அரிய	harvinainen
லாஸ்	los
லாஸ்	las
பிரிந்து	erotettu
தீவிர	vakavat
தீவிர	vakavaa
தீவிர	vakava
கொழுப்பு	rasvaa
கொழுப்பு	rasva
கொழுப்பு	läski
கொழுப்பு	paksu
கொழுப்பு	lihava
குழாய்	putki
குழாய்	piippu
குழாய்	putken
குழாய்	putki
குழாய்	letku
கொடுக்கும்	antaa
தனியாக	yksistään
தனியாக	yksin
தனியாக	yksinään
தற்பொழுது	nyt
வீச்சு	etäisyys
வீச்சு	vaihteluväli
உயிரினங்கள்	organismit
உயிரினங்கள்	organismien
உயிரினங்கள்	olennot
உயிரினங்கள்	oliot
உயிரினங்கள்	olentoja
இறந்தார்	kuolin
இறந்தார்	kuoli
இறந்தார்	kuolivat
கூடுதலான	lisä
நீல	sininen
நீல	siniset
நீல	sinistä
நீல	sini
கப்பல்கள்	alukset
கப்பல்கள்	aluksia
கப்பல்கள்	laivat
கப்பல்கள்	laivoja
கப்பல்கள்	risteilyt
பரந்த	laajat
பரந்த	laaja
வெளிப்புற	ulkoisen
வெளிப்புற	ulkoinen
வெளிப்புற	ulkoiset
வெளிப்புற	ulkopuolinen
தெளிவாக	selvästi
தெளிவாக	selkeästi
அரை	puoli
அரை	puolet
அரை	puolikas
ஏக்கர்	hehtaarin
தெரியும்	näkyvä
தெரியும்	näkyvissä
தெரியும்	näkyy
தெரியும்	näkyvät
தெரியும்	tiesi
தெரியும்	tiesivät
தெரியும்	tietää
தெரியும்	tiedä
தெரியும்	tietää
நடை	style
நடை	tyyliä
நடை	tyyli
நடை	kävellä
நடை	kävely
திருமண	häät
திருமண	häitä
நெல்	nell
நெல்	riisi
நெல்	rice
நெல்	riisin
நெல்	riisiä
நெல்	nel
நெல்	paddy
டச்சு	hollannin
டச்சு	hollantilainen
டச்சு	alankomaiden
டச்சு	hollanti
காட்டு	näytä
காட்டு	show
காட்டு	näyttö
காட்டு	näytön
காட்டு	näkymä
காட்டு	view
காட்டு	näytä
காட்டு	mieltä
ஏறக்குறைய	lähes
ஏறக்குறைய	melkein
முறையான	asianmukainen
முறையான	pätevä
முறையான	voimassa
முறையான	kelpaa
முறையான	kelvollinen
முறையான	pätevyys
முறையான	voimassaolo
மார்க்	merkkaa
மார்க்	merkitse
மார்க்	merkki
மார்க்	mark
பேரரசர்	keisari
பேரரசர்	keisaria
பேரரசர்	keisarin
மைக்ரோசாப்ட்	microsoftin
மைக்ரோசாப்ட்	microsoft
வளர்ந்த	aikuinen
வளர்ந்த	kasvanut
கோல்	cole
கோல்	maali
கோல்	tavoite
கோல்	päämäärä
கோல்	tavoitteen
தோன்றியது	ilmestyi
தோன்றியது	ilmestynyt
தோன்றியது	vaikutti
தோன்றியது	näytti
நேரு	nehru
குஜராத்	gujaratin
கருத்துக்கள்	kommentit
கருத்துக்கள்	kommentteja
கருத்துக்கள்	huomautuksia
கருத்துக்கள்	huomautukset
அருள்	palvelusta
அருள்	palvelus
அருள்	palveluksen
வெறும்	plain
வெறும்	vain
முயற்சிகள்	ponnisteluja
முயற்சிகள்	pyrkimykset
முயற்சிகள்	ponnistelut
கோபுரம்	torni
கோபுரம்	tower
கோபுரம்	tornissa
கோபுரம்	tornin
அரண்மனை	palace
அரண்மனை	palatsi
வெற்றிகரமாக	onnistuneesti
வெற்றிகரமாக	menestyksekkäästi
ஆகஸ்டு	elokuu
ஆகஸ்டு	elokuuta
ஆகஸ்டு	elokuussa
ஆகஸ்டு	elokuun
ஆகஸ்டு	august
பெரு	perun
பெரு	peru
பெரு	perusta
அறை	selli
அறை	solu
அறை	solun
அறை	huoneen
அறை	huone
மணம்	tuoksuva
மணம்	tuoksu
மணம்	haju
மணம்	haista
மணம்	haise
நிறை	massaa
நிறை	massa
மோசமான	huono
மோசமான	pahaa
மோசமான	bad
மோசமான	paha
மோசமான	pahin
மோசமான	pahinta
மோசமான	huonoin
மோசமான	pahimmillaan
மோசமான	häijy
மோசமான	ilkeä
மை	muste
மை	mustetta
எரிபொருள்	polttoaineen
எரிபொருள்	polttoaineet
எரிபொருள்	polttoaine
எரிபொருள்	polttoainetta
இறந்து	kuolla
இறந்து	kuole
இறந்து	kuolin
இறந்து	kuoli
இறந்து	kuolivat
இறந்து	kuolleet
இறந்து	kuollut
வலை	web
நுரையீரல்	keuhkot
நுரையீரல்	keuhko
நுரையீரல்	keuhkot
பிறந்து	syntynyt
பிறந்து	syntyneet
பிறந்து	syntyi
கொரியா	korean
கொரியா	korea
காடு	metsän
காடு	metsät
காடு	metsää
காடு	metsä
காடு	viidakko
காடு	viidakkoon
காடு	viidakon
மண்டல	alueellinen
மண்டல	alueelliset
மண்டல	alueellisten
ஆகையால்	siksi
கங்கை	ganges
லீ	leen
லீ	lee
கணிதம்	matematiikka
கணிதம்	matematiikkaa
கணிதம்	matematiikan
கணிதம்	matematiikka
கணிதம்	matematiikkaa
கணிதம்	matematiikan
கணிதம்	matematiikka
கணிதம்	matematiikkaa
கணிதம்	matematiikan
பூமி	maa
பூமி	maapallo
பூமி	maan
கணக்கு	tiliä
கணக்கு	tilin
கணக்கு	tili
கணக்கு	huomioon
ஒழுங்கு	yhdenmukaistaa
ஏர்	ilma
ஏர்	ilmaa
அறிகுறிகள்	oireet
அறிகுறிகள்	oireita
அறிகுறிகள்	merkkejä
அறிகுறிகள்	merkit
அனுப்பி	lähetetty
அனுப்பி	lähetetyt
அனுப்பி	lähetti
அதிகரிக்கும்	lisäys
அதிகரிக்கும்	lisätä
அதிகரிக்கும்	kasvu
அதிகரிக்கும்	korotus
நீதிபதி	judge
நீதிபதி	tuomari
நீதிபதி	tuomarina
உணர்வு	fiilis
உணர்வு	tunne
உணர்வு	olo
சூப்பர்	super
பொன்	golden
பொன்	kultaiset
பொன்	kultainen
பல்கலைக்கழகங்கள்	yliopistoja
பல்கலைக்கழகங்கள்	yliopistot
பல்கலைக்கழகங்கள்	yliopistojen
பல்கலைக்கழகங்கள்	korkeakoulut
ஆக்சைடு	oksidi
அறிவியலாளர்கள்	älymystön
எழுதும்	polttaminen
எழுதும்	palava
எழுதும்	poltetaan
எழுதும்	polttaa
பாப்	bob
பாப்	pop
ஆயர்	ayer
மாநிலங்கள்	valtioiden
மாநிலங்கள்	valtiot
மாநிலங்கள்	osavaltiot
உருவாகிறது	muodostaminen
உருவாகிறது	muodostaa
உருவாகிறது	muodostavat
மனிதர்	ihmisen
மனிதர்	ihminen
மனிதர்	inhimillinen
தளபதி	komentaja
எடுத்த	otti
எடுத்த	vei
ராணி	kuningatar
ராணி	queen
நெதர்லாந்து	alankomaat
உரையாடல்	vuoropuhelu
உரையாடல்	vuoropuhelua
உரையாடல்	vuoropuhelun
உரையாடல்	yhteisvaikutus
உரையாடல்	vuorovaikutusta
உரையாடல்	yhteisvaikutuksia
உரையாடல்	vuorovaikutus
உரையாடல்	yhteisvaikutukset
உரையாடல்	keskustelua
உரையாடல்	keskustelu
உரையாடல்	keskustelun
திரும்ப	palaa
திரும்ப	paluu
திரும்ப	palautus
திரும்ப	palauta
திரும்ப	palata
வீடுகள்	koteihin
வீடுகள்	koteja
வீடுகள்	talot
வீடுகள்	talojen
வீடுகள்	taloja
வீடுகள்	villas
திரை	ruutu
திரை	näyttö
திரை	näytön
சுற்றியுள்ள	ympäröivän
சுற்றியுள்ள	ympäröivä
நடனம்	dance
நடனம்	tanssit
நடனம்	tanssia
நடனம்	tanssi
கிளை	puu
கிளை	puuta
கிளை	puun
கிளை	oksa
அகராதி	sanakirja
முன்னால்	edessä
முன்னால்	edestä
முன்னால்	rintama
முன்னால்	etu
கண்ணாடி	lasi
கண்ணாடி	lasia
கண்ணாடி	lasin
கண்ணாடி	lasista
கண்ணாடி	lasinen
கண்ணாடி	peiliä
கண்ணாடி	peili
கண்ணாடி	laseja
கண்ணாடி	silmälasit
கண்ணாடி	lasit
பட்டியல்கள்	listat
பட்டியல்கள்	listoja
பட்டியல்கள்	luettelot
குறியீடுகள்	koodit
குறியீடுகள்	koodeja
குறியீடுகள்	merkinnät
குறியீடுகள்	tunnisteet
அதுவே	itsessään
அதுவே	itsestään
துறைகள்	osastot
அம்சங்கள்	piirteet
அம்சங்கள்	ominaisuuksia
அம்சங்கள்	ominaisuudet
செயல்திறன்	suorituskyvyn
செயல்திறன்	tehokkuus
செயல்திறன்	esitys
செயல்திறன்	suoritus
செயல்திறன்	suorituskykyä
செயல்திறன்	suorituskyky
மேற்கோள்	lainaus
மேற்கோள்	lainata
மேற்கோள்	viittaus
மேற்கோள்	viite
ஓரளவு	jokseenkin
பூக்கும்	kukkivat
பூக்கும்	kukkii
தொகுத்து	isännöi
பூமியின்	maa
பூமியின்	maapallo
பூமியின்	maan
வாயில்	portti
வாயில்	portille
வாயில்	portin
குறை	synnynnäinen
குறை	vähentää
குறை	vähennä
குறை	pienentää
குறை	lasku
குறை	väheneminen
குறை	vähentynyt
தொடர்ச்சியான	jatkuvat
