から	จาก
軍隊	กองทัพ
無効	โมฆะ
行事	เหตุการณ์
行事	กิจกรรม
行事	เหตุการณ์
行事	กิจกรรม
前者	อดีต
シドニー	ซิดนีย์
双子	twin
双子	ฝาแฝด
双子	แฝด
双子	ฝาแฝด
双子	แฝด
ビジョン	นิมิตร
パーツ	อะไหล่
トイレ	ส้วม
トイレ	ห้องน้ำ
トイレ	ส้วม
グッド	เก่ง
グッド	ดี
グラウンド	พื้น
ブルガリア	บัลแกเรีย
ブルガリア	บัลแกเรีย
レンタル	เช่า
レンタル	เช่า
レンタル	เช่า
厳しい	โหด
質量	มวล
質量	ก้อน
ペット	pet
エンド	จบ
エンド	end
エンド	ยุติ
フラ	fra
独特	เอกลักษณ์
ピエール	ปิแอร์
乙女	otome
戦場	สนามรบ
ラップ	แร็พ
亡命	เนรเทศ
天文学	ดาราศาสตร์
認める	ยอมรับ
不適切	ทารุณ
限界	จำกัด
限界	วงเงิน
チェーン	ลูกโซ่
チェーン	โซ่
飛行機	อากาศยาน
キロメートル	กิโลเมตร
キロメートル	กิโลเมตร
キロメートル	กิโลเมตร
キロメートル	กิโล
宮殿	พระราชวัง
宮殿	วัง
宮殿	ราชวัง
宮殿	พระราชวัง
需要	อุปสงค์
需要	อุปทาน
ルーマニア	โรมาเนีย
キス	จูบ
キス	จุ๊บ
キス	จูบ
キス	จูบ
キス	kiss
圧力	กดดัน
ロマン	roman
ロマン	โรมัน
衣装	ชุด
衣装	ชุด
別れ	อำลา
大山	oyama
コーヒー	กาแฟ
楽天	rakuten
スパイ	สปาย
素材	วัสดุ
素材	วัตถุดิบ
素材	วัสดุ
ライナー	liner
ライナー	rainer
登山	ปีน
登山	mountaineering
捕虜	นักโทษ
捕虜	เชลย
怒り	โมโห
怒り	โกรธ
ブー	boo
ブー	บู
ブー	บู้
女の子	สาว
トレード	แลก
トレード	เทรด
トレード	ค้า
回路	วงจร
商人	พ่อค้า
外観	ลักษณะ
外観	มอง
外観	ดู
エイト	แปด
向き	ปฐมนิเทศ
通勤	commuter
パンチ	หมัด
パンチ	ชก
パンチ	ต่อย
コメディ	ตลก
シャルル	ชารลส์
シャルル	ชาร์ลส์
シャルル	ชาร์ล
シルバー	ซิลเวอร์
シルバー	เงิน
救助	กู้ภัย
ジョージア	จอร์เจีย
水曜日	พุธ
水曜日	วิวาห์
水曜日	พุธ
グレイ	เทา
グレイ	เทา
チェンジ	เปลี่ยนแปลง
チェンジ	เปลี่ยน
デル	เดลล์
デル	dell
働く	ทำงาน
ディン	dinh
火曜日	อังคาร
天神	tenjin
ニーズ	ต้องการ
ゲイ	เกย์
ゲイ	gay
森林	ป่า
森林	ฟอเรส
森林	ฟอเรสต์
症状	อาการ
マンション	แมนชั่น
マンション	คฤหาสน์
グレート	เยี่ยม
グレート	ยอด
混合	ผสม
ノット	ปม
ノット	เงื่อน
セカンド	วินาที
ブーム	ตูม
ブーム	บูม
マドリード	มาดริด
マドリード	madrid
後ろ	กลับ
パーティー	พรรค
パーティー	ปาร์ตี้
パーティー	ปาร์ตี้
マップ	maps
マップ	แผนที่
マップ	แผนที่
ニック	nick
ニック	นิค
ニック	นิก
ブラッド	โลหิต
ブラッド	เลือด
立川	tachikawa
ガード	องครักษ์
十二	twelve
ターン	เลี้ยว
ターン	หัน
ターン	พลิก
ターン	เปิด
結論	สรุป
秘書	เลขา
秘書	รัฐมนตรี
秘書	เลขาฯ
秘書	เลขาธิการ
秘書	เลขานุการ
ブライアン	brian
ウォーター	น้ำ
ウォーター	นํ้า
詰め	ยัด
クロアチア	โครเอเชีย
クロアチア	croatia
下関	shimonoseki
表彰	รางวัล
表彰	รางวัล
属性	คุณลักษณะ
属性	คุณสมบัติ
属性	ทรัพย์สิน
属性	คุณลักษณะ
シル	sil
アントニオ	antónio
衝撃	impact
衝撃	ช็อค
衝撃	ช๊อค
衝撃	ช็อก
衝撃	ช็อต
衝撃	ช็อก
衝撃	ตกใจ
手続き	กระบวนการ
ユニオン	สหพันธ์
ユニオン	สหภาพแรงงาน
ユニオン	สหภาพ
前面	หน้า
瞬間	ทันใจ
中断	ยกเลิก
中断	ระงับ
ホンダ	honda
ホンダ	ฮอนด้า
ストップ	หยุด
歯科	ฟัน
招待	เชิญ
招待	ชวน
招待	เชิญ
エクスプレス	express
スタンド	ยืน
スタンド	stand
スタンド	ทน
プレゼント	ปัจจุบัน
オーナー	owner
オーナー	เจ้าของ
オーナー	เจ้าของ
グラフ	กราฟ
グラフ	แผนภูมิ
グラフ	ชาร์ต
縮小	จิตแพทย์
縮小	หด
馬力	แรงม้า
アリーナ	สังเวียน
認証	ยืนยัน
本当に	จริงๆ
本当に	จริง
講義	บรรยาย
ボブ	บ็อบ
チャンス	กาศ
チャンス	โอกาส
制服	ยูนิฟอร์ม
リアル	real
リアル	จริง
ギタリスト	กีตาร์
学位	ปริญญา
カム	แคป
カム	แคม
ラッシュ	รัช
ラッシュ	รัส
ラッシュ	สดชื่น
コントロール	ควบคุม
コントロール	คอนโทรล
メイド	คนใช้
山中	yamanaka
階段	บันได
ナン	แนน
ナン	น่าน
リゾート	รีสอร์ท
リゾート	รีสอร์ท
ヘリコプター	เฮลิคอปเตอร์
フォーク	ส้อม
ブリッジ	สะพาน
ブリッジ	บริดจ์
ルーム	ห้อง
ルーム	ห้อง
反映	ไตร่ตรอง
反映	ใคร่ครวญ
キューバ	คิวบา
キューバ	คิวบา
予約	นัด
予約	จอง
予約	สังกัด
予約	จอง
送る	ส่ง
バーン	ยุ้ง
バーン	โรงนา
ふじ	fuji
ふじ	ฟูจิ
戦術	กลยุทธ์
戦術	ยุทธวิธี
スピン	หมุน
スピン	ปั่น
ホイール	ล้อ
ホイール	ล้อ
カラ	คาร
カラ	คารา
レーザー	เลเซอร์
アキ	อากิ
アキ	อะกิ
アキ	aki
ライオンズ	สิงโต
走り	วิ่ง
走り	รัน
走り	หนี
忍者	นินจา
海峡	ช่องแคบ
海峡	ช่องแคบ
海峡	ช่อง
氏名	ชื่อ
ムーン	พระจันทร์
ムーン	มูน
ムーン	เพ็ญ
ワイ	wye
ワイ	หวาย
スポット	จุด
酸素	ออกซิเจน
ハリー	harry
ビーチ	ชายหาด
ビーチ	หาด
ビーチ	ชายหาด
プロセス	กระบวนการ
カルロス	คาร์ลอส
友達	เพื่อนๆ
友達	เพื่อน
友達	friend
友達	เพื่อน
ガイドライン	guideline
飛行場	aerodrome
レディ	เลดี้
ついに	สุดท้าย
哲也	tetsuya
キース	คีธ
キース	คี
キース	คีท
ボート	เรือ
ボート	เรือ
法政	hosei
サーキット	วงจร
独占	exclusive
独占	พิเศษ
独占	เศรษฐี
道具	อุปกรณ์
岡村	okamura
天気	อากาศ
粒子	อนุภาค
粒子	อนุภาค
避ける	เลี่ยง
比率	สัดส่วน
比率	อัตราส่วน
エリ	ไล
エリ	อีไล
ビール	เบียร์
クリスタル	ใส
リレー	ถ่ายทอด
リレー	ผลัด
バイク	จักรยาน
バイク	มอเตอร์ไซค์
チャンピオンズ	แชมเปี้ยน
ドクター	ดอกเตอร์
ドクター	หมอ
ドクター	แพทย์
マレーシア	มาเลเซีย
マレーシア	มาเลเซีย
マジ	จริงจัง
マジ	maji
考え方	วาบ
告知	ประกาศ
告知	สังเกต
告知	สังเกตุ
符号	รหัส
符号	โค้ด
古川	furukawa
無限	infinity
無限	อนันต์
当局	ทางการ
バイオ	ประวัติ
ハロー	สวัสดี
ハロー	hello
コーポレーション	คอร์ปอเรชั่น
ハーフ	ครึ่ง
定理	ทฤษฎีบท
ネオ	neo
幸せ	สุขใจ
幸せ	ดีใจ
幸せ	แฮปปี้
人種	แข่ง
運河	คลอง
運河	คลอง
グローバル	โกลบอล
グローバル	global
パラダイス	พาราไดซ์
パラダイス	สวรรค์
パラダイス	พาราไดส์
農民	ชาวไร่
農民	ชาวนา
農民	ชาวนา
彗星	ดาวหาง
スプリング	spring
スプリング	สปริง
アナウンス	ประกาศ
アナウンス	ประกาศ
心臓	heart
心臓	ใจ
心臓	หัวใจ
日光	แดด
日光	แสงแดด
日光	nikko
日光	แสงแดด
ウエスト	เวสต์
ウエスト	เอว
ウエスト	waist
肉体	เนื้อ
食事	อาหาร
食事	มื้อ
バイト	ไบต์
バイト	ไบต์
ジェフ	เจฟ
ジェフ	เจฟฟ์
避難	อพยพ
テーブル	ตาราง
テーブル	โต๊ะ
テーブル	ตาราง
テーブル	โต๊ะ
リボン	ริบบิ้น
リボン	โบว์
リボン	ริบบิ้น
シード	ธัญพืช
シード	เมล็ด
シード	seed
シード	เมล็ด
チリ	ชิลี
チリ	พริก
チリ	ชิลี
サマー	ซัมเมอร์
サマー	summer
併合	consolidation
有馬	arima
処刑	ประหาร
武士	ซามูไร
感覚	sense
警告	เตือน
頻繁	บ่อย
頻繁	บ่อยๆ
頻繁	บ่อย
頻繁	มัก
頻繁	บ่อยๆ
頻繁	บ่อย
公爵	ดุ๊ค
公爵	ดุค
公爵	ดุก
公爵	ดุ๊ก
ネコ	แมว
ネコ	แคท
ネコ	แมว
山頂	พีค
グラフィック	กราฟิก
グラフィック	กราฟิก
ハイム	haim
マスク	หน้ากาก
マスク	หน้ากาก
圧倒的	ท่วมท้น
圧倒的	ล้นหลาม
麻生	aso
バレー	หุบเขา
緑色	เขียว
金額	จำนวน
チップ	ชิป
チップ	ชิพ
チップ	ชิป
チップ	ทิป
チョウ	ผีเสื้อ
アルコール	เหล้า
アルコール	แอลกอฮอล์
テープ	เทป
要因	ปัจจัย
予報	พยากรณ์
大森	omori
大森	ōmori
化合物	สารประกอบ
所有者	owner
所有者	เจ้าของ
所有者	เจ้าของ
ルカ	ลุค
ルカ	ลูค
ルカ	luca
弱い	อ่อนแอ
弱い	อ่อน
祝日	holiday
マーケット	ตลาด
マーケット	ตลาด
偶然	บังเอิญ
商標	เครื่องหมายการค้า
年金	บำนาญ
年金	บำนาญ
三人	three
三人	สาม
