din	از
oră	ساعت
externă	خارجی
stație	پاسگاه
stație	ایستگاه
watson	واتسون
industrie	صنعت
industrie	صنایع
cadru	قاب
cadru	چارچوب
cadru	فریم
electronică	الکترونیک
electronică	electronic
electronică	الکترونیکی
electronică	الکترونیک
bay	خلیج
bay	بای
scria	نوشتم
generație	نسل
ford	فورد
conflictul	درگیری
conflictul	منازعه
conflictul	کشمکش
conflictul	نزاع
conflictul	ناسازگاری
peretele	وال
peretele	دیواری
peretele	دیوار
ulei	نفت
ulei	اویل
ulei	روغن
gordon	گوردون
tehnici	تکنیکهای
maurice	موریس
illinois	ایلینوی
apariție	رخداد
allen	آلن
juridice	مجاز
juridice	قانونی
juridice	حقوقی
electronic	electronic
electronic	الکترونیکی
electronic	الکترونیک
prietenii	دوستان
channel	کانال
channel	مجرا
channel	مجرای
channel	چنل
channel	channel
asociate	مرتبط
asociate	وابسته
logo	لوگو
aprobarea	تصویب
curse	نژادها
curse	مسابقه
primi	دریافت
clasic	باکلاس
clasic	کلاسیک
clasic	کلاسیک
clasic	classic
wittelsbach	ویتلسباخ
leipzig	لایپزیگ
trupă	band
trupă	بند
trupă	گروه
trupă	قافله
personalitate	شخصیت
personalitate	شخصیتی
ocupată	مشغول
ocupată	مصروف
ocupată	اشغال
ocupată	شلوغ
indiana	ایندیانا
hollywood	هالیوود
hollywood	هالیوودی
semnul	امضا
semnul	امضاء
semnul	علامت
corespunzătoare	مناسب
corespunzătoare	درخور
corespunzătoare	متناظر
dei	dei
anhalt	آنهالت
spectacol	نمایش
wales	ولز
wales	ویلز
animal	حیوانی
animal	حیوانات
animal	جانوران
animal	حیوان
douăzeci	بیست
mandat	فرمانی
efectele	تأثیرات
efectele	تاثیرات
efectele	اثرات
efectele	آثار
etapă	مرحله
etapă	صحنه
etapă	استیج
estonia	استونی
modificarea	متمم
documentele	اسناد
mostră	نمونه
gheorghiu	گئورگیو
preda	تدریس
electronice	الکترونیک
electronice	electronic
electronice	الکترونیکی
electronice	الکترونیک
egală	برابر
egală	مساوی
responsabil	مسئول
responsabil	مسول
responsabil	مسئولیت
responsabil	نگهدارنده
cai	اسبان
cai	اسب
cai	اسبها
cetățeni	شهروندان
primind	دریافت
vigoare	ویگور
bustul	بالاتنه
tare	سخت
tare	دشوار
tare	پررو
tare	بلند
imaginile	تصاویر
dark	دارک
dark	تاریک
dark	تیره
individuale	شخصی
individuale	فرد
condiția	شرط
condiția	شرایط
necunoscut	ناشناخته
mala	مالا
boala	بیماری
boala	بیماری
boala	ناخوشی
boala	مرضی
boala	بیماری
secrete	رازها
secrete	اسرار
secrete	راز
secrete	محرمانه
secrete	رازی
secrete	راز
secrete	مخفی
similară	مشابه
purta	پوشیدن
purta	بپوشید
rezistența	مقاومت
rezistența	مقاومتی
rezistența	مخالفان
tobe	طبل
tobe	درامز
century	قرن
century	قرنه
century	سده
analiză	تحلیل
analiză	آنالیز
fază	مرحله
fază	فازی
fază	فاز
înregistrări	رکوردز
înregistrări	رکوردینگز
pomerania	پومرانی
cântă	بخون
cântă	بخونید
parma	پارما
etape	مراحل
mută	حرکت
invazia	تهاجم
invazia	هجوم
guy	گای
guy	یارو
dai	دای
sava	ساوا
interioară	درونی
prezentată	عرضه
terenuri	اراضی
terenuri	سرزمینهای
terenuri	سرزمین
terenuri	خشکی
terenuri	land
terenuri	سرزمین
profesori	اساتید
profesori	معلم
profesori	مدرس
primare	ابتدایی
primare	اصلی
primare	اولیه
primare	شهردار
rurale	روستایی
cehoslovacia	چکسلواکی
drapelul	پرچم
societăți	شرکتها
societăți	شرکتهای
societăți	احزاب
societăți	جوامع
satelit	ماهواره
satelit	ماهوارهای
diferită	متفاوت
regat	فرمانروایی
regat	پادشاهی
atacant	استرایکر
atacant	مهاجم
ponte	پانت
mario	ماریو
hamburg	هامبورگ
orléans	اورلئان
milion	میلیون
milion	میلیونی
milion	ملیون
massimo	ماسیمو
transformă	تبدیل
fundamentale	مبانی
fundamentale	بنیادی
fundamentale	اساسی
pregătire	آمادگی
pregătire	تدارک
pregătire	آموزش
pregătire	تمرین
pregătire	تمرینات
pregătire	آموزشی
pregătire	تعلیم
pregătire	اموزش
spațială	فضایی
ligă	لیگ
obișnuit	منظم
obișnuit	معمولی
argumente	آرگومان
argumente	دلایل
argumente	استدلال
wikimedia	ویکیمدیا
nominalizări	نامزدها
nominalizări	نامزدهای
aplicarea	کاربردی
aplicarea	کاربرد
tibet	تبتی
tibet	تبت
tibet	تبت
shakespeare	شکسپیر
arab	عرب
arab	عربها
stabilește	تنظیم
laura	لورا
mișcări	حرکات
mișcări	حرکات
tratament	درمانش
tratament	معالجه
tratament	درمان
franklin	فرانکلین
capabil	قادر
capabil	توانا
capabil	توانایی
capabil	لایق
capabil	قادر
capabil	توانا
compoziție	انشاء
compoziție	ترکیب
regie	کارگردانی
queen	queen
queen	ملکه
queen	بیبی
via	via
via	طریق
jane	جِین
ruinele	ویران
augustus	آگوستوس
gray	خاکستری
informație	اطلاعات
informație	معلومات
publicarea	چاپخانه
publicarea	نشر
publicarea	انتشار
compuse	متشکل
compuse	سروده
agricultură	کشاورزی
agricultură	زراعت
agricultură	کشاورزی
tehnologie	فناوری
tehnologie	تکنولوژی
computer	رایانه
computer	کامپیوتر
strict	اکید
strict	اکیدا
strict	اکیداً
celule	سلولهای
celule	سلول
celule	سلولها
mecanică	مکانیک
mecanică	مکانیک
mecanică	mechanical
mecanică	مکانیکی
legal	قانونا
legal	مجاز
legal	قانونی
legal	حقوقی
active	فعال
active	داراییهای
active	دارائی
active	دارایی
primarul	شهردار
britanici	بریتانیایی
britanici	بریتانیا
minerale	معدنی
business	تجارت
business	کسب
business	business
boston	بوستون
toulouse	تولوز
marco	مارکو
eroare	خطای
eroare	خطا
arhiva	آرشیو
arhiva	بایگانی
arhiva	آرشیو
arhiva	بایگانی
capturat	دستگیر
capturat	اسیر
anuală	سالانه
anuală	سالیانه
anuală	سالانه
anuală	سالیانه
rosso	روسو
expresia	تجلّی
expresia	عبارت
observator	رصد
observator	رصدخانه
observator	ناظر
gard	گار
gard	پرچین
gard	نرده
gard	حصار
gard	حصاری
băieți	پسران
băieți	پسرها
băieți	پسرا
antic	آنتیک
antic	عتیقه
antic	کهن
antic	باستانی
antic	باستان
montana	مونتانا
beijing	پکن
geografie	جغرافی
geografie	جغرافیای
geografie	جغرافیا
războaie	جنگها
proiectat	projected
devreme	پگاه
devreme	اوایل
trecând	گذشتن
trecând	وفات
trecând	گذر
cheie	کلید
cheie	کلیدی
concluzia	نتیجه
conferința	کنفرانس
conferința	همایش
varietate	جوره
varietate	تنوع
ramuri	شعبه
ramuri	شاخه
eseuri	انشاء
eseuri	مقالات
universală	جهانی
universală	یونیورسال
demonstrat	ثابت
aleasă	برگزیده
cercetarea	تحقیق
cercetarea	تحقیقاتی
cercetarea	تحقیقات
cercetarea	پژوهش
bot	پوزه
bot	ربات
bot	bot
tânără	جوان
tânără	یانگ
tânără	جوون
tânără	یونگ
veneto	ونتو
andrea	آندریا
andrea	آندرا
turcă	ترکیه
turcă	ترکی
cluburi	خاج
pești	فیش
pești	ماهیان
pești	ماهی
cerere	کاربردی
cerere	کاربرد
cerere	درخواست
cerere	مطالبه
cerere	تقاضا
cetățean	همشهری
cetățean	شهروند
cetățean	شهروندی
obiectul	شئ
obiectul	مفعول
obiectul	شیء
animație	پویانمایی
animație	انیمیشن
domn	آقایی
domn	جنتلمن
practica	تمرین
fort	فورت
fort	دژ
army	لشگر
army	ارتش
army	ارتشی
army	سپاه
army	لشکر
intenția	قصدی
intenția	قصدم
intenția	قصد
intenția	قصدش
intenția	قصد
civilă	civil
civilă	مدنی
civilă	غیرنظامی
siret	siret
dialog	محاوره
dialog	محاوره
limbaj	زبان
bank	بنک
bank	بانک
grafică	نگاره
grafică	graphic
grafică	نگارهای
grafică	گرافیک
grafică	گرافیکی
asistent	دستیاری
asistent	دستیار
pacea	سلامت
pacea	سلام
pacea	صلح
bass	بیس
bass	باس
vladislav	ولادیسلاو
liverpool	liverpool
liverpool	لیورپول
picturi	نقاشیهای
start	شروع
start	آغاز
tel	تل
tel	tel
focul	آتشسوزی
focul	آتش
focul	آتیش
activează	فعالسازی
frunze	برگها
frunze	برگ
recenzii	نقدهای
turnu	تورنو
giuseppe	جوزپه
armatele	سپاه
asasinat	ترور
spoleto	اسپولتو
votat	رای
votat	رأی
luis	لویس
carne	گوشتی
carne	گوشته
carne	گوشت
unchiul	عمو
unchiul	عموی
unchiul	دایی
oro	اورو
tehnologia	فناوری
tehnologia	تکنولوژی
impune	تحمیل
pasul	گام
pasul	مرحله
pasul	قدم
complete	تکمیل
nisip	شن
nisip	سند
nisip	ماسه
nisip	شنی
specialist	متخصص
motoare	موتورز
stabilită	تمکین
proba	نمونه
pietro	پیترو
însoțit	همراه
cipru	قبرس
bruce	بروس
excepție	استثنا
excepție	استثنای
sculptură	مجسمه
sculptură	تندیس
sculptură	حکاکی
artistul	هنرمند
artistul	artist
artistul	هنرمندی
azur	نیلگون
parohia	قصبه
parohia	پاریش
parohia	پریش
crezut	تفکر
factor	فاکتور
factor	عامل
caracteristică	ویژگی
petrol	بنزینی
petrol	بنزین
petrol	نفت
petrol	اویل
petrol	روغن
petrol	نفت
gata	اماده
gata	آماده
teoretic	نظری
heidelberg	هایدلبرگ
campioană	قهرمان
campioană	پهلوان
campioană	champion
jurnal	ژورنال
jurnal	مجله
jurnal	نشریه
jurnal	ثبت
party	مهمانی
party	پارتی
party	مهمونی
party	حزب
party	جشن
rangul	رتبه
rangul	درجه
privat	خلوت
privat	شخصی
privat	سرباز
privat	private
privat	خصوصی
monede	سکه
monede	سکه
andreea	آندریا
andreea	آندرا
cercetător	محقق
cercetător	پژوهشگر
cercetător	دانشمندی
cercetător	دانشمند
portretul	طولی
portretul	پرتره
judecată	داوری
judecată	قضاوت
judecată	حکم
judecată	حاکمیت
judecată	قضاوت
judecată	حکم
judecată	قضاوتی
judecată	داوری
fantasy	فانتزی
fantasy	وهم
concept	مفهومی
concept	مفهوم
golden	زرین
golden	طلایی
golden	گلدن
golden	طلائی
dunărea	دانوب
zidul	وال
zidul	دیواری
zidul	دیوار
liderii	رهبران
monedă	سکه
road	جاده
stara	استارا
madonna	مدونا
soarele	آفتاب
soarele	خورشید
soarele	سون
soarele	سان
lyon	لیون
lyon	لاینز
experiența	تجربه
vincent	ونسان
vincent	وینسنت
factori	عوامل
apollo	آپولو
apollo	شفاخانه
teorii	نظریات
teorii	نظریه
gospodărie	خانوار
off	خاموش
monitorul	نظارت
monitorul	نمایشگر
monitorul	مانیتور
monitorul	بزمجه
mesaje	پیامها
mesaje	پیام
fara	بى
fara	بدون
marine	دریایی
marine	مارین
normală	نرمال
normală	عادی
normală	معمولی
normală	طبیعی
strâns	سفت
strâns	تنگه
considerare	رسیدگی
suveran	دایملر
miller	میلر
limbajul	زبان
benzi	نوارها
benzi	نوارهای
benzi	استریپ
rural	حومه
rural	ییلاق
rural	روستایی
sufletul	نفس
sufletul	سول
sufletul	نفسی
adams	آدامز
adams	ادامز
educația	آموزش
educația	تحصیلات
oprit	ایستاد
ciclul	سیکل
ciclul	چرخه
posibile	امکان
posibile	ممکن
isaac	ایزاک
isaac	اسحاق
isaac	اسحق
isaac	آیزاک
memorial	یادبود
memorial	مموریال
fapte	حقایق
târgoviște	ترگوویشته
preferat	محبوب
alternative	جایگزین
said	گفت
lateral	کناری
lateral	جانبی
lateral	کنار
lateral	پهلو
lateral	طرف
hârtie	کاغذ
marmură	مرمر
marmură	تیله
cover	کاور
cover	جلد
cover	پوشش
phoenix	سیمرغ
phoenix	فونیکس
phoenix	ققنوس
phoenix	فینکس
phoenix	فینیکس
asistență	توفیق
fizic	جسمی
fizic	بدنی
fizic	فیزیکی
victoriei	ویکتوریا
historia	historia
camere	اتاقها
camere	اتاقهای
camere	اتاق
reduce	کاهش
jersey	نیوجرسی
jersey	جرسی
jersey	جرزی
false	کاذب
false	دروغین
false	نادرست
false	غلط
false	باطل
apreciat	مقبول
cehă	چک
cehă	چکی
peru	پرو
alianță	ائتلاف
alianță	وصلت
alianță	اتحاد
frumoasă	زیباست
frumoasă	زیبا
frumoasă	خوشگل
frumoasă	قشنگ
vis	ویس
vis	دریم
vis	خواب
vis	رویا
vis	رؤیا
vis	رویای
vis	رؤیای
florian	فلوریان
alexandria	اسکندریه
alexandria	الکساندریا
commons	عوام
fonduri	وجوه
limitată	محدود
legenda	افسانه
legenda	اسطوره
lansează	پرتاب
ghid	راهنما
ghid	هدایت
ghid	راهبر
verne	ورن
altitudinea	ارتفاع
heart	قلبی
heart	دل
heart	قلب
dragostea	دوست
dragostea	عشق
dragostea	عشقی
dragostea	عاشق
universitate	دانشگاه
universitate	qom
lama	بلید
lama	تیغه
lama	تیغ
lama	لاما
circulație	گردش
activă	فعال
dedicată	وقف
agricultura	کشاورزی
agricultura	زراعت
agricultura	کشاورزی
descoperită	کشف
destinate	قصد
alfabetul	الفبا
alfabetul	الفبای
speranța	امیدی
speranța	هوپ
speranța	امیدوارم
speranța	hope
speranța	امید
comentarii	توضیح
comentarii	نظر
comentarii	نظرات
comentarii	نظرها
comentarii	توضیحات
părere	نظر
părere	پندار
părere	گمان
scopuri	مقاصد
albastră	کبود
albastră	آبی
albastră	بلو
periodic	گاهنامه
periodic	دورهای
periodic	متناوب
monica	مونیکا
pregătirea	آمادگی
pregătirea	تدارک
căutat	جسته
pasageri	مسافرین
pasageri	مسافر
pasageri	مسافران
pasageri	سرنشین
pasageri	مسافر
hamilton	همیلتون
edgar	ادگار
watanabe	واتانابه
gloria	گلوریا
cantitate	مقدار
cantitate	مبلغ
cantitate	کمیت
planetă	سیاره
hotărârea	قضاوت
hotărârea	حکم
hotărârea	قضاوتی
hotărârea	داوری
masiv	مسیو
masiv	حجیم
masiv	شدیداً
lingvistică	زبانشناسی
lingvistică	کلامی
lingvistică	زبانی
scrisori	حروف
tratate	معاهدات
geneva	ژنو
reprezentanți	نمایندگان
light	سبک
light	روشنایی
light	نور
light	روشن
light	نوری
stuttgart	اشتوتگارت
nucleare	هسته
otomană	عثمانی
rănit	مجروح
rănit	مصدوم
rănit	زخمی
rănit	مجروح
rănit	زخمی
