die	на
orleans	орлеан
deurbraak	прорив
egte	реал
egte	справжня
egte	справжні
egte	реальний
egte	справжній
teiken	призначення
teiken	ціль
kombineer	комбінувати
deeltjie	частка
deeltjie	частинки
deeltjie	частинка
woiwodskap	мазовецьке
elite	еліта
ecuador	еквадор
parker	паркер
bes	бес
enigiets	панують
enigiets	шось
enigiets	розлуки
woonstelle	апартаменти
zoo	зоопарк
oproep	дзвінок
oproep	зателефонувати
oproep	виклик
pens	ручки
opsomming	огляд
opsomming	дайджест
opsomming	резюме
opsomming	зведення
opsomming	підсумок
roosevelt	рузвельт
verdubbel	подвоєння
wraak	помсти
wraak	помста
argumente	аргументи
argumente	аргументів
icao	icao
terminaal	термінала
terminaal	термінал
dakar	дакар
heers	правило
ekwivalent	еквівалент
afsonderlik	окремо
lucius	луцій
optog	березні
optog	березень
optog	березня
wins	перемог
wins	посіла
wins	виграє
düsseldorf	дюссельдорф
manlik	зберегти
manlik	чоловічого
gimnastiek	гімнастика
herstelwerk	ремонт
perikles	перикл
campbell	кемпбелл
ineenstorting	згортання
ineenstorting	згорнути
ervarings	обставинах
ervarings	враження
fauna	фауна
california	каліфорнію
california	california
california	каліфорнія
haas	кролик
haas	кріль
haas	кролі
voorneme	намір
saai	соу
birmingham	birmingham
ann	енн
kopieë	копії
kopieë	копій
kopieë	копіює
kubieke	кубічна
kubieke	кубічний
kontras	контрастність
soliede	суцільна
soliede	твердий
soliede	суцільний
soliede	суцільне
colorado	колорадо
uefa	уєфа
vlaams	фламандський
ontslae	позбавити
diverse	особливі
diverse	різні
diverse	різне
pomp	насос
pomp	проходять
etage	стадія
justisie	справедливість
justisie	правосуддя
arp	арапахо
hallo	агов
hallo	привіт
hallo	здоров
protokol	протокол
harmonie	гармонія
harmonie	harmony
positief	позитивне
positief	позитивні
positief	позитивний
positief	позитивно
positief	позитив
agtervoegsel	суфікс
demografiese	демографічні
anker	якір
waartoe	механізм
waartoe	переговори
paraguay	парагвай
athos	атос
valencia	валенсія
valencia	валенсійська
rhône	рон
mit	mit
anatolië	анатолія
opvoering	ефективність
opvoering	виступ
kliek	клацання
kliek	натисніть
kliek	клік
fondament	foundation
fondament	фундамент
fondament	бази
fondament	фонд
braille	брайля
verduideliking	пояснення
tonga	тонга
heraldiek	геральдика
advies	порада
advies	пораду
advies	поради
parallelle	паралельний
parallelle	паралельні
parallelle	паралельно
voorrade	запаси
voorrade	постачання
voorrade	надати
tambo	тамбо
oes	жнива
oes	урожай
oes	врожай
onderstaande	нижче
onderstaande	знизу
derby	дербі
waai	хвиля
fantasie	fantasy
fantasie	фантазія
ret	ret
koshuis	крик
koshuis	братство
koshuis	гуртожитку
kontinente	континенти
agterste	задній
agterste	строю
studio	студія
studio	студії
studio	studio
studio	студію
studio	майстерні
studio	денне
reptiele	рептилії
barbara	барбара
minuut	хвилини
minuut	хвилина
regop	вертикальний
palmyra	пальміра
môre	завтра
môre	tomorrow
môre	morning
môre	ранку
môre	ранок
môre	утро
keel	горло
nui	нуї
isabella	ізабелла
voorraad	постачання
voorraad	надати
krater	кратер
ferreira	феррейра
independent	самостійна
independent	незалежні
independent	незалежна
independent	незалежний
independent	незалежне
loods	ангар
resolusie	resolution
nyl	ніла
thebe	фів
skatting	оцінки
skatting	оцінка
skatting	оцінка
skatting	est
horing	ріг
horing	горн
ibn	ібн
phoenix	фенікс
lionel	лайонел
maklikste	навчальному
maklikste	найпростіший
bevryding	визволення
bevryding	звільнення
begroting	бюджет
herschel	гершель
analitiese	аналітичних
analitiese	аналітична
rotterdam	роттердам
jammer	вибачте
jammer	шкода
jammer	пробачте
jammer	перепрошую
jammer	прикро
tsjeggiese	чеською
tsjeggiese	чеської
tsjeggiese	чеська
tsjeggiese	чех
gotenburg	гетеборг
sergei	сергій
sergei	сергій
hahn	ган
sessie	сеанс
sessie	сесії
sessie	сеансу
sessie	сесія
documenta	documenta
strukturele	структурні
strukturele	споруди
aanvraag	попит
aanvraag	вимагаю
ewewig	рівноваги
ewewig	рівновага
informele	неформальна
informele	casual
norman	норман
etiek	етика
ruth	рут
skyn	світяться
skyn	блиск
skyn	світить
skyn	синус
huishoudings	родин
tswana	тсвана
steven	стівен
carcassonne	каркассонн
swanger	вагітна
swanger	вагітності
swanger	вагітною
swanger	вагітні
komponiste	композиторів
ruimtes	простори
ruimtes	пробіли
ruimtes	плями
ruimtes	плям
eden	едем
donkerder	темніший
donkerder	темні
multi	multi
vancouver	ванкувер
variasie	варіант
variasie	варіація
etienne	етьєнн
etienne	етьєн
dankbaarheid	подяку
dankbaarheid	вдячність
bote	човни
bote	човнів
engine	рушій
engine	двигун
doc	doc
doc	документ
doc	док
asteroïde	астероїд
asteroïde	астероїди
cats	коти
cats	кішки
sluiting	блокування
herken	впізнав
herken	впізнала
herken	впізнати
herken	впізнали
herken	визнає
herken	впізнали
herken	впізнав
herken	визнано
herken	визначив
meson	мезон
meson	мезони
verbode	заборона
verbode	заборонено
verbode	заборонене
verbode	заборонений
verbode	заборонені
kwik	меркурій
cruz	крус
gedetailleerde	докладні
gedetailleerde	детальний
gedetailleerde	детальні
uitgestal	обрані
rotasie	обертання
rotasie	поворот
marlene	марлен
dop	оболонка
dop	оболонки
meta	мета
magdalena	магдалена
vulkane	вулканів
opgehef	відкликано
stanford	стенфорд
lokale	локальні
lokale	місцеві
lokale	локальна
lokale	локальний
lokale	місцевий
markplein	крамниця
markplein	marketplace
markplein	маркет
markplein	ринкова
markplein	ринок
markplein	ринку
gedeeltelike	частково
gedeeltelike	розкладання
gedeeltelike	часткове
gedeeltelike	часткова
gemeng	змішана
gemeng	змішаний
gemeng	змішані
maarten	мартен
aangewese	названої
aangewese	призначені
vitamien	вітамін
gedreig	погрожують
gedreig	погрожував
chinese	китайською
chinese	китайські
chinese	китайська
chinese	китайці
chinese	китайський
