que	dat
vivir	living
vivir	levende
vivir	leef
vivir	live
vivir	leven
die	sterven
die	sterf
fama	reputatie
fama	bekendheid
fama	beroemdheid
fama	roem
fama	faam
united	united
united	verenigde
united	verenigd
gabriel	gabriel
gabriel	gabriël
debía	verschuldigd
votación	stemmen
votación	stemming
votación	stemmen
votación	stemming
votación	stem
apenas	nauwelijks
apenas	amper
apenas	nauwelijks
apenas	amper
biografía	tijdslijn
biografía	tijdlijn
biografía	biografie
biografía	bio
vino	wijn
alonso	alonso
alonso	alonzo
caída	dalend
caída	vallende
caída	vallen
caída	vallend
caída	crash
caída	crashen
caída	herfst
caída	fall
caída	vallen
sonora	sonora
únicamente	alleen
únicamente	enkel
únicamente	slechts
visión	visioen
visión	visie
visión	vision
visión	zicht
arena	arena
arena	zand
límite	grens
límite	begrenzing
límite	beperken
límite	limiet
límite	limieten
entrar	binnenvaren
entrar	invoeren
entrar	enter
noruega	noors
noruega	noorse
noruega	noorwegen
canales	kanalen
canales	grachten
canales	kanalen
canales	kanaal
materia	materie
roja	rode
roja	rood
data	gegevens
data	data
regular	reguleren
regular	regelmatige
regular	regulier
regular	reguliere
regular	regelmatig
regular	reguleren
promoción	belangenbehartiging
promoción	promotionele
promoción	bevordering
promoción	promoten
promoción	promotie
salir	exit
salir	uitgang
autoridad	autoriteit
autoridad	gezag
bellas	bellas
caracas	caracas
pasando	passeren
demasiado	ook
accidente	ongeval
accidente	ongeluk
accidente	ongelukje
accidente	crash
accidente	crashen
accidente	ongevallen
accidente	ongelukken
manga	manga
manga	mouw
medidas	metingen
medidas	maatregelen
siguió	gevolgd
siguió	volgde
siguió	gevolgde
dejando	vertrekken
dejando	weggaan
críticas	kritiek
críticas	kritiek
críticas	critici
críticas	reviews
críticas	beoordelingen
críticas	recensies
bajas	slachtoffers
bajas	gewonden
bajas	laag
bajas	low
bajas	lage
asuntos	affaires
asuntos	kwesties
aviones	vliegtuigen
aviones	vliegtuigen
aviones	vliegtuig
aviones	vliegtuigen
aviones	luchtvaartuigen
aviones	luchtvaartuig
aviones	vliegtuigen
conquista	verovering
conquista	veroveringen
conquista	veroveren
conquista	overwinnen
cuartos	kamers
células	cellen
alemanes	duits
alemanes	duitse
alemanes	duitsers
laguna	vijver
laguna	laguna
laguna	meer
laguna	lagune
montevideo	montevideo
protagonista	hoofdpersoon
pérdida	verliezen
pérdida	verlies
corresponde	correspondeert
alma	alma
alma	ziel
alma	soul
caballero	ridder
caballero	gentleman
caballero	caballero
retiro	retiro
retiro	pensionering
retiro	intrekking
retiro	terugtrekken
retiro	terugtrekking
retiro	aftocht
retiro	terugtocht
retiro	terugtrekken
enciclopedia	encyclopedie
jaime	james
jaime	jacobus
jaime	jamie
jaime	jimmy
jaime	jaime
dinastía	dynastie
dinastía	dynasty
aspectos	aspecten
procesos	proces
procesos	verwerken
procesos	processen
salón	lounge
salón	salon
salón	salon
salón	kapsalon
salón	hal
salón	zaal
salón	hall
ataques	aanslagen
ataques	aanvallen
ataques	toevallen
ataques	aanvallen
ataques	convulsies
tony	tony
breve	kort
breve	short
breve	korte
breve	kort
breve	beknopt
breve	korte
zip	rits
zip	zip
universo	universe
universo	heelal
universo	universum
imperial	keizerlijk
imperial	keizerlijke
imperial	imperial
sitios	websites
sitios	sites
sitios	plaatsen
bot	bot
são	são
emisión	emissie
emisión	uitstoot
emisión	uitzending
emisión	uitgezonden
emisión	uitzenden
abajo	down
abajo	omlaag
abajo	onder
abajo	hieronder
abajo	beneden
múltiples	meerdere
múltiples	meervoudige
múltiples	veelvoud
múltiples	meervoudig
homenaje	eerbetoon
homenaje	hulde
homenaje	hulde
guardia	wachters
guardia	bewakers
guardia	garde
guardia	bewaker
miles	mijl
miles	miles
miles	mijlen
miles	kilometers
miles	duizenden
pantalla	screen
pantalla	scherm
pantalla	beeldscherm
pantalla	weergave
pantalla	weergeven
pantalla	display
convento	klooster
clásica	klassiek
clásica	klassieke
clásica	klassiek
clásica	klassieker
clásica	klassieke
clásica	classic
grabado	graveren
grabado	gravure
grabado	gegraveerd
grabado	geregistreerd
grabado	opgenomen
grabado	genoteerd
grabado	ets
considerada	beschouwd
considerada	overwogen
considerada	attent
corriente	huidig
corriente	huidige
corriente	actueel
quinto	vijfde
quinto	quintus
legislatura	wetgever
puertas	gates
puertas	poorten
puertas	deur
puertas	deuren
ruiz	ruiz
disponible	beschikbare
disponible	verkrijgbaar
disponible	beschikbaar
ocasión	gelegenheid
mantiene	onderhoudt
dulce	lieve
dulce	sweet
dulce	zoet
dulce	lief
dulce	dulce
dulce	snoepje
dulce	snoepgoed
dulce	snoep
dulce	candy
óscar	oscar
óscar	óscar
tribunal	tribunaal
tribunal	hof
tribunal	rechtszaal
profesores	professoren
profesores	hoogleraren
profesores	onderwijzers
profesores	leraren
profesores	docenten
profesores	leerkrachten
profesores	leraars
profesores	faculteit
posiciones	posities
últimas	nieuwste
últimas	laatste
honduras	hondurese
honduras	honduras
conferencia	conferentie
conferencia	lezing
conferencia	preek
conferencia	lezingen
tom	tom
dvd	dvd
comentarios	terugkoppeling
comentarios	feedback
comentarios	opmerkingen
comentarios	commentaren
comentarios	reacties
comentarios	commentaar
reinado	regeren
reinado	heerschappij
reinado	regeerperiode
royal	koninklijke
royal	royal
royal	koninklijk
convertirse	wordt
convertirse	word
convertirse	worden
científico	wetenschapper
científico	wetenschappelijk
plano	plattegrond
plano	kaart
plano	plat
plano	vliegtuig
plano	plan
plano	plannen
oportunidad	chance
oportunidad	kans
oportunidad	gelegenheid
oportunidad	kans
documentos	documenten
viene	komt
viene	komen
viene	coming
anual	jaarlijks
anual	jaarlijks
elemento	item
elemento	element
destacado	uitgelicht
destacado	gemarkeerd
destacado	gemarkeerde
destacado	uitgelicht
destacado	uitgelichte
destacado	aanbevolen
destacado	accentueren
destacado	hoogtepunt
universitario	universiteit
time	tijd
actos	handelingen
actos	acts
west	west
west	westen
west	westelijk
agustín	agustín
agustín	augustin
agustín	agustin
agustín	augustine
vega	vega
infantil	kinderlijke
infantil	kinderachtig
infantil	kinderlijk
infantil	kinderlijke
infantil	kinderachtige
infantil	kinderlijk
infantil	kinderlijke
escenario	scenario
escenario	podium
escenario	fase
escenario	toneel
escenario	stadium
brown	brown
brown	bruine
brown	bruin
flota	vloot
flota	wagenpark
flota	drijft
aun	zelfs
clave	wachtwoord
clave	paswoord
clave	key
clave	sleutel
clave	toets
css	css
condición	conditie
condición	aandoening
condición	voorwaarde
condición	toestand
jones	jones
construida	gebouwde
construida	gebouwd
construida	gebouwd
construida	geconstrueerd
moscú	moskou
hernández	hernandez
hernández	hernández
hernández	hernández
hernández	jansen
hernández	janssen
hernández	thomson
profesionales	professionals
profesionales	professionelen
profesionales	vakmensen
profesionales	profs
profesionales	professionals
profesionales	professioneel
profesionales	professionele
profesionales	professional
quién	wie
quién	who
cuestión	afgifte
cuestión	uitgifte
cuestión	kwestie
cuestión	vraagje
cuestión	vraag
aumento	verhoging
aumento	vergroten
aumento	verhoog
aumento	verhogen
aumento	stijging
aumento	toenemend
aumento	toenemende
aumento	verhogen
aumento	toegenomen
aumento	verhoogd
aumento	verhoogde
encontrado	gevonden
mejorar	verbetering
mejorar	verbeteren
mejorar	verbeteren
mejorar	versterken
mejorar	verbeter
mejorar	verbeteren
comunes	gemeenschappelijk
comunes	vaak
comunes	commons
víctor	overwinnaar
víctor	victor
youtube	youtube
públicos	doelgroepen
públicos	publiek
públicos	openbaar
rojas	rojas
rojas	rode
rojas	rood
caja	box
caja	vak
caja	doos
caja	caja
caja	caissière
caja	kassier
guerras	oorlog
guerras	oorlogen
formada	gevormde
formada	gevormd
cabecera	kop
cabecera	koptekst
cabecera	header
territorial	territoriale
territorial	territoriaal
declaró	verklaarde
declaró	gedeclareerd
declaró	verklaard
declaró	opgegeven
declaró	aangegeven
var	var
responsable	verantwoord
responsable	verantwoordelijke
responsable	verantwoordelijk
cortes	rechtbanken
cortes	cortes
cortes	snijwonden
cortes	bezuinigingen
guadalajara	guadalajara
dedicado	gewijd
dedicado	toegewijde
dedicado	toegewijd
dedicado	gewijd
dedicado	toegewijde
dedicado	toegewijd
dedicado	opgedragen
org	org
instrumentos	instrumenten
instrumentos	tools
instrumentos	gereedschap
instrumentos	gereedschappen
instrumentos	hulpmiddelen
ciclo	cyclus
ciclo	kringloop
incluido	inclusief
incluido	inbegrepen
incluido	inclusief
señal	signaal
señal	onderteken
señal	ondertekenen
señal	tekenen
señal	teken
amplia	wide
amplia	wijd
amplia	breed
amplia	breed
amplia	brede
williams	williams
murcia	murcia
vehículos	voertuigen
franceses	frans
franceses	fransen
franceses	franse
hungría	hongarije
hungría	hongaarse
hungría	hongaars
civiles	civiel
civiles	burgers
liberal	liberale
liberal	liberaal
catalán	catalaanse
catalán	catalaans
intención	intentie
intención	intentie
intención	bedoeling
tropical	tropisch
tropical	tropische
ejemplos	voorbeelden
secundaria	secundaire
secundaria	secundair
masculino	mannelijk
masculino	mannelijk
masculino	male
masculino	mannetje
masculino	mannelijke
altos	altos
xiv	veertiende
xiv	xiv
realmente	werkelijk
realmente	echt
realmente	werkelijk
doce	twelve
doce	twaalf
doce	doce
americano	americano
americano	amerikaan
americano	amerikaans
americano	amerikaanse
burgos	burgos
recientemente	kortgeleden
recientemente	recentelijk
recientemente	onlangs
recientemente	recent
instrumento	instrument
instrumento	gereedschap
instrumento	hulpprogramma
instrumento	tool
instrumento	instrument
instrumento	hulpmiddel
instrumento	werktuig
salamanca	salamanca
ayudar	helpen
ayudar	helpen
ayudar	hulp
ayudar	help
portada	cover
portada	dekking
portada	omslag
portada	dekken
identidad	identiteiten
identidad	identiteit
identidad	identiteit
pasajeros	passagiers
pasajeros	reizigers
pasajeros	passagier
pasajeros	reiziger
suficiente	genoeg
suficiente	voldoende
suficiente	toereikend
mezcla	mengen
mezcla	mixen
mezcla	vermenging
mezcla	menging
mezcla	mengen
mezcla	mix
mezcla	mixen
mezcla	meng
mezcla	mengsel
mezcla	mengen
mezcla	mengsel
mezcla	mengen
mezcla	vermenging
mezcla	menging
buscar	zoektocht
buscar	zoeken
buscar	doorzoeken
buscar	zoek
buscar	zoekopdracht
infantería	infanterie
culto	cult
culto	sekte
culto	cultus
culto	aanbidding
culto	verering
culto	aanbidden
historias	verhalen
historias	verslagen
historias	verhalen
historias	verhaaltjes
historias	geschiedenissen
duda	twijfelen
duda	twijfel
duda	twijfels
duda	twijfelen
duda	twijfel
big	big
big	groot
big	grote
pies	voeten
pies	voetjes
pies	tenen
ida	ida
metropolitana	metropolitan
url	url
recorrido	rondreis
recorrido	tour
recorrido	rondleiding
recorrido	tournee
comunista	communisten
comunista	communistische
comunista	communist
comunista	communistisch
leyenda	legende
leyenda	legend
leyenda	legenden
leyenda	legendes
comedia	comedy
comedia	komedie
barco	schip
barco	boot
mañana	morgen
mañana	tomorrow
mañana	morgen
mañana	goeiemorgen
mañana	goedemorgen
mañana	ochtend
tomás	tomás
tomás	thomas
tomás	tom
fotografía	fotograferen
fotografía	foto
fotografía	fotografie
fotografía	fotograferen
fotografía	cinematografie
fotografía	foto
romanos	romeinen
romanos	roman
romanos	romeinse
romanos	romeins
etiqueta	etiquette
etiqueta	taggen
etiqueta	tag
etiqueta	etiket
etiqueta	label
ohio	ohio
cable	kabel
propias	eigen
mensaje	bericht
mensaje	boodschap
mensaje	berichtje
hugo	hugo
hugo	hugh
décadas	decennia
poderes	powers
poderes	bevoegdheden
poderes	krachten
permanente	permanente
permanente	blijvend
permanente	permanent
permanente	blijvende
permanente	permanent
anime	anime
antiguas	antiek
antiguas	antieke
química	chemisch
química	scheikunde
química	chemie
plataforma	perron
plataforma	platform
razones	redenen
poblaciones	populaties
poblaciones	bevolkingen
poblaciones	voorraden
poblaciones	voorraad
potencia	pk
potencia	potentie
potencia	macht
potencia	kracht
potencia	power
potencia	vermogen
espíritu	geest
espíritu	spirit
pro	pro
artístico	artistieke
artístico	artistiek
house	huis
vivió	woonde
vivió	leefde
vivió	leefden
rol	rol
tren	trein
juvenil	jeugdige
misiones	misiones
misiones	missies
misiones	zoektochten
princesa	prinsesje
princesa	prinses
princesa	princess
college	college
college	hogeschool
college	universiteit
audiencia	doelgroep
audiencia	publiek
entrega	bezorging
entrega	oplevering
entrega	levering
valign	valign
invasión	invasie
límites	grenzen
límites	limieten
límites	grenzen
enseñanza	lesgeven
enseñanza	onderwijzen
enseñanza	opvoeding
enseñanza	onderwijs
asteroides	asteroïde
asteroides	asteroïden
correspondiente	overeenkomstige
correspondiente	corresponderende
reconocido	erkende
reconocido	herkend
reconocido	erkend
reconocido	erkende
reconocido	erkend
reconocido	herkende
reconocido	erkende
reconocido	herkend
reconocido	erkend
corta	knippen
corta	cut
corta	snijden
corta	kort
corta	short
corta	korte
reunión	verzamelen
reunión	samenkomst
reunión	ontmoeting
reunión	vergadering
reunión	meeting
reunión	bijeenkomst
reunión	vergaderen
reunión	weerzien
reunión	reünie
reunión	hereniging
reunión	réunion
estándar	standaard
estándar	norm
representantes	vertegenwoordigers
frank	frank
programación	planning
programación	tijdschema
programación	schema
programación	programmeren
programación	programmering
programación	planning
entidad	entiteit
compañeros	partners
compañeros	collegae
compañeros	klasgenoten
compañeros	metgezellen
compañeros	kameraden
animal	dier
recibido	ontvangen
grand	grand
escultura	beeld
escultura	beeldhouwwerk
escultura	sculptuur
escultura	sculpturen
saga	saga
destacar	accentueren
destacar	hoogtepunt
motivos	redenen
motivos	pleidooien
motivos	motieven
motivos	motieven
espacios	ruimtes
espacios	spaties
espacios	ruimten
introducción	inleiding
introducción	invoering
introducción	introductie
introducción	intro
fuertes	sterk
fuertes	sterke
fuertes	sterken
fuertes	forten
bases	databanken
bases	databases
bases	honken
bases	bases
bases	basen
bases	grondslagen
sureste	zuidoosten
sureste	zuidoost
sureste	southeastern
bretaña	bretagne
bretaña	brittany
chino	chino
chino	chinezen
chino	chinees
chino	chinese
viii	viii
entorno	omgeving
entorno	milieu
entorno	omgeving
récord	record
fauna	wildlife
raíz	root
raíz	wortel
profundidad	diepte
profundidad	diepgang
sirve	serveert
japonesa	japans
japonesa	japanners
japonesa	japanse
crea	creëert
crea	schept
crea	creëren
crea	aanmaken
crea	creëer
crea	maken
científicos	wetenschappelijk
científicos	wetenschappers
cabe	past
universidades	universiteiten
universidades	universiteit
universidades	hogescholen
universidades	colleges
termina	uiteinden
termina	eindigt
ciudadanos	burgers
ciudadanos	staatsburgers
ciudadanos	burger
ciudadanos	citizen
símbolo	symbool
copias	kopieën
copias	afschriften
copias	exemplaren
virginia	virginia
descrita	beschreven
descrita	beschreef
descrita	omschreven
primaria	elementaire
primaria	elementair
primaria	primaire
primaria	primair
distritos	districten
distritos	wijken
rápido	snel
rápido	snelle
rápido	vlug
rápido	snel
rápido	vasten
rápido	snelle
rápido	fast
rápido	snel
rápido	vlug
moderno	modern
moderno	moderne
eléctrica	elektrische
eléctrica	elektrisch
eléctrica	elektrische
eléctrica	electrische
eléctrica	elektrisch
zelanda	zeeland
zelanda	zeeland
moreno	brown
moreno	bruine
moreno	bruin
moreno	moreno
destacados	uitgelicht
destacados	gemarkeerd
destacados	gemarkeerde
destacados	highlights
destacados	hoogtepunten
destacados	uitgelicht
destacados	uitgelichte
destacados	aanbevolen
utilizando	gebruiken
pocas	weinigen
pocas	paar
pocas	weinig
paulo	paulo
pobreza	armoede
film	film
fachada	façade
fachada	gevel
fachada	voorgevel
fachada	front
fachada	voorkant
fachada	voorzijde
fachada	façade
fachada	gevel
fachada	voorgevel
error	vergissing
error	fout
error	foutje
error	fouten
error	vergissing
error	fout
ministros	ministers
ventas	verkopen
ventas	verkoop
conservación	behoud
conservación	conservering
conservación	instandhouding
conservación	behoud
conservación	bewaring
conservación	conservering
cambió	veranderde
cambió	gewijzigd
cambió	veranderd
scott	scott
contexto	context
propiedades	eigenschap
propiedades	eigendom
propiedades	vastgoed
propiedades	eigendommen
propiedades	eigenschappen
historiador	historicus
enfermedades	ziektes
enfermedades	ziekten
enfermedades	ziekte
enfermedades	ziektes
enfermedades	ziekten
prácticamente	praktisch
prácticamente	praktisch
cola	wachtrij
cola	staart
cola	lijmen
cola	lijm
cola	cola
exteriores	buiten
exteriores	buitenkant
constante	stabiel
constante	gestaag
constante	constante
constante	constant
asesinato	moord
asesinato	moordaanslag
asesinato	moord
natal	natal
celebra	viert
celebra	vieren
recibir	ontvang
